0.108715-0.00438528j -0.0453265-0.0041777j 0.040006+0.00921251j 0.0678478+0.00372931j 0.0076376+0.00266626j 0.0196118+0.000130002j 0.0373111-0.00128677j 0.0111789-0.000774449j -0.0252722-0.000174869j 0.0614835+0.00537138j -0.0495711-0.0129403j -0.060517+0.00229647j -0.0301899-0.0177771j 0.0503453-0.00869077j 0.163903-0.0053488j -0.0380629+0.00262437j 0.00580702+0.00121846j 0.172315-0.00277898j -0.016022+0.000405128j 0.0911254-0.000562968j -0.0548172+0.00236487j 0.0826223-0.00316714j 0.0688263-0.00218003j -0.0488318+0.00395305j 0.149925-0.00361714j 0.219214+0.00313956j -0.0572051+0.00494951j -0.336506+0.00621135j 0.107831+0.00714254j 0.21911-0.0147275j -0.0502073+0.0373501j -0.127622-0.0319588j -0.00789928-0.0204861j 0.00719297-0.018971j -0.102365-0.00118642j -0.046435-0.0317501j 0.0185886-0.0231914j 0.0566449-0.00653904j 0.0076987-0.0376401j -0.00772773-0.0107282j 0.00638287-0.0351866j 0.00228692+0.00435011j 0.032698+0.0162575j -0.00337796-0.0259288j -0.0197839+0.0122362j 0.007571+0.00227599j -0.00510753-0.0100676j -0.011754-0.0240084j -0.00327887+0.0192658j -0.00247654+0.0152343j -0.00690167+0.0271251j 0.004821+0.0225225j -0.00573472-0.0263246j -0.00468184-0.0101917j -0.00145768+0.000293845j -0.00298252+0.0462228j -0.00329042+0.00531619j 0.00925937-0.00626689j 0.0273022+0.00768336j 0.0110012+0.0400233j -0.00156063-0.0230845j -0.0016339+0.0832621j 0.000952272+0.0586626j 0.0346433+0.00972274j -0.0142024-0.0514331j 0.0321062+0.00493196j -0.00383231+0.0747338j 0.00618429-0.170483j 0.033927+0.0144041j 0.0105724+0.164175j 0.0911419-0.0394175j -0.094518-0.086697j -0.00707003+0.0598846j 0.0329119-0.0818351j -0.0396335-0.0193223j -0.0496828-0.0372951j 0.0483352+0.0125505j -0.0251562+0.0371452j -0.00226522+0.0211118j 0.0105616+0.0460633j 0.000524818+0.0296402j 0.0753499-0.00552961j 0.0182722-0.0132376j -0.0294777-0.0281201j -0.0180782+0.0325038j 0.0191021+0.000561176j -0.00913942+0.0302062j 0.0385892+0.00640658j 0.00988032+0.00230471j -0.0110501+0.0296974j 0.0249197+0.00380538j 0.000882882+0.0151517j -0.00892164-0.0129365j -0.0459725-0.000292316j 0.0103627+0.0172834j -0.0211722+0.00463872j -0.00895654-0.00347391j -0.00477577+0.000909221j 0.0179952+0.00120599j -0.00128928+0.0151109j 0.00699639-0.00813625j 0.00656044+0.016932j -0.0353413-0.0164464j -0.0304809+0.0118353j 0.0239345+0.006325j -0.00321403-0.00459299j -0.0033597+0.0150879j 0.0111211-0.00350482j 0.0143642+0.00274674j -0.0219221+0.000717041j 0.00920615-0.00044145j 0.00224852+0.00129548j 0.00544866+0.00441392j -0.0163624-0.00675372j 0.0104157-0.0122558j -0.0177943+0.000854415j 0.0086592+0.00365181j -0.00158795-0.0109832j 0.0166292-0.00447737j -0.0166027+0.0100954j 0.0140697-0.0118571j -0.00871277+0.000877296j 0.00802277-0.00429955j -0.0244633+0.00421761j 0.0122313+0.00976397j 0.00591233+0.000382551j -0.0175115+0.0042008j -0.00742081+0.00426005j -0.008233+0.0161978j -0.00613965+0.000356065j 0.00887619+0.00571919j 0.00358773+0.00268429j 0.000954368-0.00772389j -0.00100324+0.0106928j -0.0126031-0.000696001j -0.00974379-0.0123563j 0.0203279-0.000962704j -0.037243+0.00882262j 0.0337507+0.0082519j 0.0193644-0.000204645j 0.00271873-0.0115555j 0.0185118+0.00137283j 0.00956892+0.00611075j -0.0520303+0.0388045j -0.013187-0.0187729j -0.012702-0.00660561j -0.0119271-0.0159489j 0.195877-0.01938j -0.0902477-0.0511838j 0.062122+0.013089j -0.0344785+0.014776j 0.0258814+0.0092305j -0.088506-0.0111914j -0.0257647+0.0231602j 0.0349711+0.207319j 0.124173-0.0702642j 0.0374921+0.0746186j 0.088769-0.0381605j -0.0573694+0.185133j -0.196928-0.0386968j 
-0.0459632-0.00291935j -0.126083+0.00395022j 0.0620276-0.00241885j 0.0121267-0.00722827j 0.0281862-0.00237702j 0.00899421-0.00248028j 0.00530913-0.00280422j 0.000235551-0.00206616j 0.00726171+0.00197521j -0.0218523-0.00311657j 0.00576795+0.0100074j 0.0433419+0.0211609j -0.0832265-0.0037996j 0.124351-0.00296553j -0.0103611+0.00245954j -0.113339-0.00176167j 0.00572134+0.00165666j -0.0300836+0.0022511j -0.0209086+0.000139446j -0.00684517+0.00154822j 0.0300529-0.00172866j 0.0027582+0.00332209j -0.0283042-0.00245353j 0.00706852+0.000361891j 0.00500925+0.00556717j -0.263898+0.00822207j -0.422465+0.00417639j -0.0762264-0.00234213j -0.165607+0.00562167j 0.159727+0.0255892j -0.0963448-0.0263145j 0.120865-0.0439957j 0.0524289-0.0115419j 0.0830747+0.00571225j 0.00708408-0.0431155j 0.0226888+0.00174486j 0.0213122-0.0307349j -0.00627108+0.0175715j 0.024812-0.0113376j -0.00398462-0.00644056j 0.0121955-0.0110276j 0.000807875+0.0290741j -0.0355045+0.0131636j 0.0252362-0.00331267j -0.00906627-0.0296796j -0.00786279-0.00158715j 0.0134204+0.0039456j 0.0075965-0.0094372j 0.000336425-0.000815828j -0.0142709-0.0183833j 0.000979612+0.0060226j -0.00243124-0.0011774j -0.00288288-0.00944847j 0.000470114-0.0336829j -0.0237653-0.0135053j -0.024455-0.00501805j -0.00258995-0.0207611j 0.0209914+0.0209146j 0.0181271+0.0115306j 0.0136427+0.00206068j 0.00543782-0.0149148j 0.00340754+0.0237792j -0.0105837-0.0885905j -0.0117626+0.0344376j -0.0102137+0.0312146j -0.0530607+0.0547845j -0.015601-0.142283j 0.00375063-0.087787j 0.0114801-0.168331j 0.00300458+0.00418028j 0.0969246+0.111281j 0.089709-0.0473489j -0.0187382-0.104282j -0.0261023-0.0606705j -0.0681505+0.0256127j 0.021496-0.0144997j 0.0149182-0.0515292j 0.0603038+0.0172228j 0.00762067+0.0269299j 0.0245101-0.0268479j 0.0066035+0.0465577j -0.00505012-0.0066202j 0.0262631+0.0339842j -0.0662206+0.000422321j -0.0288223+0.0187128j 0.00491098-0.0133821j 0.0266306+0.0152853j -0.0231014-0.0100419j 0.0245555-0.00650646j 0.013007+0.00437106j -0.0238027-0.00998009j -0.0170392-0.0244511j 0.00265437-0.000932036j -0.0173644+0.015659j 0.0161407-0.00909759j 0.0137919+0.00414949j 0.0226335-0.0174443j 0.0158879+0.000756815j 0.0085745-0.00102393j 0.0116071+0.00550204j -0.0141062+0.0145651j -0.0206442-0.00885663j -0.00425807-0.00424908j 0.0150958-0.011522j -0.0150259+0.00122036j -0.0173563+0.00221744j -0.0101695+0.00909301j 0.0114079+0.00589166j -0.0180852+0.0011227j 0.00696308+0.01026j -0.00511415-0.00554472j -0.0170185-0.00173308j -0.0194993+0.0154487j 0.0071162-0.00316448j -0.005872+0.0107036j -0.0146992+0.00556617j 0.0378113+0.00522784j -0.0107245-0.000535386j 0.00317098-0.00833101j 0.0199897-0.0036666j -0.00485773+1.65849e-05j 0.0160085+0.00149887j -0.0111078-0.0101117j -0.00726243+0.000478672j -0.00824699+0.00644955j -0.00814913+0.005471j 0.00279091-0.00891985j 0.00267184+0.00740936j 0.0109282-0.00606569j -0.0196762+0.0105479j 0.0112009+0.0145231j 0.0158425+0.00211911j 0.0132919+0.00310549j -6.48864e-07-0.0152411j 0.000227393+0.00186744j -0.000232242+0.00355862j -0.00241847-0.00128007j -0.015627-0.00855889j 0.0102407+0.00468392j -0.0320069+0.0224183j 0.0396159+0.0244633j 0.00481526-0.014058j 0.036316-0.0151658j -0.00963322+0.0018083j 0.0316554-0.0252377j -0.0145204+0.00167752j -0.146876+0.00907293j -0.0713321-0.0395993j -0.126254+0.0204807j 0.0425935-0.00968863j 0.100107+0.0456053j -0.0677112+0.0101175j -0.0369916-0.00130461j 0.00186003-0.0134614j 0.109917-0.0635278j -0.0455697-0.205026j 0.111474-0.0618575j -0.0264538-0.0735102j 0.197213+0.0389148j -0.0593072+0.182152j 
-0.0332317-0.00228671j -0.104322+0.000463219j 0.0713978+0.00422103j 0.0635432+0.00646413j 0.0331056-0.00172074j 0.0097202-0.000178364j 0.012058+0.00104081j 0.0565033+0.00611781j -0.0369038-0.00601848j 0.043412+0.0137713j -0.131399-0.0137455j 0.00443934-0.00641351j 0.0476653+0.0193363j 0.0580732-0.00476861j 0.0737769-0.0124173j -0.0538215-0.00513492j -0.10169+0.00478026j 0.178898-0.00992903j 0.0193084-0.00232408j 0.0350425-0.00120262j 0.0548502+0.0012112j -0.142464+6.77187e-05j 0.201637-0.00697599j -0.239392+0.00453992j 0.33961-0.00565696j 0.07024-0.00647819j 0.0199236-0.00902023j 0.651453-0.00661484j -0.026497+0.00283078j 0.152551+0.00548938j -0.0669037-0.0165413j 0.0852111-0.0235923j -0.100009-0.0151138j 0.038461-0.00114146j -0.0466541-0.0244327j -0.0327769-0.00854437j 0.0266953-0.0299264j 0.0117471-0.00958591j -0.0291535-0.0366713j -0.018882-0.0148851j -0.0302296-0.0265789j 0.0151939+0.0354976j -0.0579355-0.00262472j -0.0279539-0.0204659j 0.0136942+0.00055851j -0.00102481+0.010713j -0.0174561+0.00238034j -0.048272-0.0123482j -0.0253327+0.0112035j -0.0053984+0.000755212j -0.00269913+0.0371755j 0.0401786+0.0406383j -0.0100532-0.0327312j 0.0248851-0.0498864j 0.0226798-0.0452384j 0.0105834+0.0186836j 0.0219905-0.0382756j 0.00381246+0.02451j -0.0187878-0.0125523j -0.00122835+0.0623477j 0.0289091-0.0203771j -0.0147639+0.128988j -0.0200594+0.0320721j -0.0248325+0.0554414j -0.0873175-0.0770753j -0.0345885+0.0201671j 0.0180824+0.0486081j 0.017417+0.106419j -0.0407198-0.00587566j -0.0238138-0.0342595j -0.00178164-0.0120703j -0.0128449+0.0205273j 0.00776841-0.0333785j -0.0304471-0.00736143j -0.024004+0.0313783j -0.0249793+0.00405228j 0.0129591-0.0223433j 0.0243391+0.0133882j 0.00856329+0.0266555j 0.0157122-0.00173257j -0.0195572+0.0258775j -0.00479197-0.00226501j -0.000268275-0.000121068j -0.0062267-0.0205641j -0.00252208+0.014019j -0.0108246-0.0167698j -0.0127462+0.0144054j 0.00670834+0.00715452j 0.0224427-0.00810309j 0.0145298+0.00735225j 0.0383123-0.00411139j 0.0101055+0.00355961j -0.0121017-0.013836j -0.000546337-0.0123354j 0.0202776+0.0080651j 0.00791638-0.00882737j -0.0252175+0.00462583j 0.00669353+0.0058095j -0.00685687-0.00442349j 0.0123527+0.0109935j -0.00191182+0.00590361j -0.0114403-9.37664e-05j -0.00389092-0.00472575j -0.0469614+0.00706486j -0.013308+0.0133289j 0.0111719-0.000964869j -0.020014-0.00142437j 0.0258133+0.00324055j -0.00909771+0.00465167j -0.0192161-0.00416813j -0.0135416-0.00631453j 0.0104191+0.0135503j -0.00553808+0.00180983j 0.00580212+0.00351839j 0.0127589-0.00676447j 0.000854137+0.00646384j 0.0058825-0.00769104j 0.00413457-0.00105522j 0.0172586-0.00141964j -0.000417596+0.011127j 0.014303-0.0139736j 0.00837815-0.00536996j 0.00962801-0.00310665j -0.00395332+0.0148393j -0.0209105+0.00550064j 0.0107094+0.0104547j 0.000945049-0.00480921j -0.0258256+0.00730475j 0.0132158-0.00601017j -0.00926862+0.0201389j -0.0153969-0.0136311j -0.0243154-0.00985291j 0.0198484-0.00160535j -0.0179798-0.00223528j 0.0109883+0.000600107j 0.00796704-0.0279733j 0.0056217-0.00726039j -0.0479985-0.00171065j 0.0565698-0.0271762j -0.00466646-0.062638j 0.039167-0.00872172j -0.00328845-0.0249641j -0.0455354+0.00181157j -0.00387982-0.0012878j -0.00593331-0.0037187j -0.045797-0.019458j 0.0217653-0.0198675j 0.00664239+0.0408769j 0.0023841-0.000129284j 0.00505368-0.069487j 0.0288628+0.0439951j -0.0182881-0.00543251j -0.0349481+0.0306423j 0.0516166+0.00480321j -0.0153145+0.0487504j 0.0189446+0.0196588j 0.0229279-0.0892807j -0.0819479-0.0107428j 0.00808091+0.014196j -0.0174623+0.00618412j 
-0.112471+0.00186557j -0.031641+0.00404336j 0.0618628-0.000640234j 0.0278179+0.0029481j -0.00231582-0.00275947j -0.0247958+0.000610289j -0.0502979+0.00104563j 0.0701678+0.000376061j -0.0205228-0.000371342j 0.0300268+0.000915941j -0.00764026+0.00537424j 0.0407071-0.0132594j -0.0499233-0.00750889j 0.0571938-0.00436563j 0.0746962-0.0066703j 0.0410808-0.000740009j -0.147-0.000586391j 0.0493364-0.00195774j 0.153777+0.000226596j -0.116965-0.000283965j 0.107542-0.00250962j -0.20058-0.000158718j 0.0926618-0.00100912j -0.038774-0.0030719j 0.227451+0.0010262j -0.450587+0.000960164j 0.541473+0.0021825j -0.361993+0.0111391j 0.0193035+0.00627178j 0.112239+0.0114919j 0.0526445-0.0307122j 0.102901+0.00241628j -0.155918-0.016223j -0.0253336+0.0105708j 0.0178142-0.029948j 0.0216163+0.0113992j 0.0273763-0.0231646j 0.0279869-0.00965652j -0.00939782-0.0251441j 0.0166003-0.00502321j -0.0266179-0.00500207j -0.0164402+0.0289057j -0.0599938-0.0143629j 0.00655413-0.00103964j -0.00384991-0.0164958j -0.0127602+0.0128208j 0.00676091+0.00755291j 0.00890524+0.0290974j -0.00189536+0.000734039j -0.00799176-0.00961023j -0.00830848+0.0162923j -0.0262739+0.0166876j 0.00193913-0.00187652j -0.018094-0.0434654j -0.0118404-0.0296107j 0.00639872-0.0396445j -0.00865228-0.0559015j -0.0144879+0.047772j 0.0113456-0.0477851j -0.00771934-0.0131088j -0.0173773+0.0194421j 0.00297878+0.0194948j 0.00344901-0.102481j 0.0289981+0.0299743j 0.0033596+0.0280802j -0.0691494-0.0237026j 0.0270997+0.0631582j -0.0176872-0.0485815j -0.0152031+0.0434287j -0.0469773-0.00483216j -0.0109998-0.00875611j -0.00436524+0.00523565j -0.0248959-0.0175094j -0.0421525+0.0351284j -0.000349104+0.0252085j -0.0133559+0.00215291j -0.0123219-0.020463j 0.016128-0.000472252j -0.011735+0.0285669j 0.0209428-0.0170124j -0.00878717+0.016697j -0.012016-0.00174884j -0.0133192+0.00153647j -0.00308099-0.017491j -1.16566e-05+0.00777156j -0.0434234-0.007328j -0.016309-0.00589224j 0.00630771+0.00191628j 0.0132671-0.00560208j 0.0017143+0.00205915j 0.0329175-0.00376933j 0.0120236-0.00409048j -0.0237367-0.0089732j 0.0133234-0.00642581j 0.00535694+0.00351815j 0.00630977-0.0152795j -0.00953945-0.000493918j 0.0164461+0.00162166j -0.00544391-0.00120744j 0.0136534-0.000219973j -0.00141337+0.00959399j 0.0019397-0.00286435j 0.00478946-0.00252842j 0.00240432+0.000128807j -0.0102645+0.00535025j -0.0018756-0.00234515j -0.010904-0.000340501j -0.00396434+0.00613199j -0.000980666+0.00215395j 0.00483808+0.00235915j -0.0149724+0.00462993j -0.00385446+0.000500747j -0.0126668+0.00454244j -0.00230076-0.00594205j -0.000265707+0.00258293j 0.00245093+0.000969513j 0.0151681+0.0079681j 0.00249449-0.000944315j 0.000144731-0.0100346j -0.0146929-0.00174586j 0.00306364+0.00133823j -0.00176034-0.00905922j -0.0101411-0.00542656j -0.0130203+0.0034765j -0.00597151+0.00884808j -0.00229249+0.00146489j 0.0168813-0.0102039j -0.0264466-0.0196589j 0.0128395-0.0272345j -0.0200565-0.0215143j 0.0197007-0.00401457j -0.00321119-0.00703151j 0.0200517-0.00109982j -0.0372235-0.00337032j -0.0226541+0.00404849j 0.00388904-0.00369809j 0.00913992+0.0219475j -0.0149243+0.0200932j -0.0379436-0.0191678j -0.0458657+0.0289804j 0.00678642-0.0247279j -0.0251076-0.0370901j -0.00300684+0.0248421j -0.0153965+0.019167j -0.0148685+0.0274077j -0.0223795-0.012864j -0.0297153-0.0249666j 0.0142945+0.00231354j 0.026701-0.00696534j 0.0180011-0.0021963j 0.0572345-0.028536j 0.00953513-0.0132458j 0.00871614+0.0305367j 0.00485309-0.0664054j 0.0201921+0.00884016j 0.0140649-0.0256269j -0.0492486-0.0346891j -0.044524+0.0492853j 0.0240757-0.00444225j 0.00341057+0.0206274j 
-0.00394234-0.00287611j -0.0464069-0.00283774j 0.0401399+0.00198897j 0.021271-0.00516084j 0.0184013+0.00681534j 0.0231892+0.0057596j 0.013522+0.00589814j -0.0413279-0.0124202j 0.0927344+0.0078916j 0.0557159+0.00262927j -0.0457853+0.00279725j 0.00808019+0.00329719j 0.0631752-0.0171475j 0.067557-0.0020015j 0.0415886-0.00086062j -0.0392648+0.000820343j 0.0815822-0.00142967j 0.0578945-0.0031026j -0.010856+0.000154271j 0.179384-0.00284047j 0.029732+0.00178539j 0.376025-0.00504137j -0.0154557-0.00231155j 0.753683+0.000171614j 0.166774-0.00397519j -0.137462-0.00470952j 0.199881-0.00830697j 0.218963-0.00215816j -0.0734973+0.00229398j 0.0733908+0.0051632j -0.0103416-0.00147001j 0.0371811-0.0107139j 0.060203-0.01093j -0.0191631-0.0051295j -0.0104507-0.00887012j 0.0168162-0.00164636j 0.0111987-0.0132427j 0.0517732+0.00763551j -0.00285038-0.0141714j 0.00357953-0.00519693j 0.0019362-0.0182017j 0.013686+0.00475884j 0.0416942+0.00815073j -0.0152118-0.0189407j -0.00764275-0.0137325j 0.0584883+0.00262051j -0.00806163-0.0097096j 0.0020196-0.0237443j 0.0196102+0.0138551j 0.023669-0.018923j 0.00458209+0.0390119j -0.0505703+0.0082619j 0.0154843-0.0383116j -0.011116-0.0223485j -0.015076+0.016716j 0.0325775+0.0904938j 0.0179298+0.00155825j -0.0183663-0.00256984j -0.0194332+0.00641816j 0.0183798+0.0748977j 0.0126698+0.0596414j -0.0189929-0.0722906j -0.0296165+0.00892216j -0.0125193-0.00552908j -0.0440781+0.034162j -0.00179081+0.0069235j 0.00266323+0.00970865j 0.0113631+0.0239815j -0.00312762+0.00152678j -0.00601101-0.00531129j 0.0183547-0.00733147j -0.00640141-0.0020111j -0.00461329-0.0053151j -0.00723382-0.00378799j -0.0168018+0.00715594j -0.0152706-0.00249j 0.00758416-0.00662265j 0.00933503+0.00367812j 0.00194595+0.00942856j 0.0136268-0.00301227j 0.0123887+0.0109188j 0.0167615-0.00709127j 0.00285943+0.0043553j -0.0201323-0.00321158j -0.000753193+0.00579007j 0.0149971+0.00300306j -0.00526255+0.00690899j -0.000965606-0.000824941j 0.00425742+0.000119129j -0.0101807+0.0116584j 0.000385814-0.00698464j -0.0113301+0.00239893j -0.00764791-0.0010373j -0.00577968+0.00295835j -0.0178135-0.00354267j -0.0117274-0.000849257j 0.0226032-0.00669672j 0.0100477-0.000644591j -0.00391118-0.0032002j -0.0176466+0.00641247j -0.00441632-0.0107178j 0.0033504+0.00926009j -0.0154552-0.00395622j -0.0131878-0.00355957j -0.00626342+0.00560155j -0.0214715+0.000228211j -0.00517137+0.00740821j -0.0300535-0.0142041j -0.000179236+0.00942378j 0.0138118-0.00209721j 0.00850408+0.00102465j -0.0139623-0.00642665j 0.0062929+0.00425483j -0.0256064-0.00128666j 0.0186302+0.00600763j -0.0125159+0.00302079j -0.0168237-0.0158012j -0.0229462-0.017417j -0.0252069-0.0162082j 0.000965642+0.00352644j -0.00121979-0.0134479j -0.0049563+0.0116185j -0.0206487+0.00211701j -0.0188715+0.0190896j 0.0225768-0.00226344j 0.0296784-0.0449745j 0.0102523+0.00575015j -0.0225398-0.0138698j -0.0170032+0.0136128j -0.00147596-0.0496929j -0.0226406+0.00899081j -0.00935552+0.0141164j -0.0410106+0.0308376j -0.0145465+0.0265952j -0.00480679-0.0189779j 0.00702093+0.0180905j 0.00954794-0.00997074j 0.0107656-0.0168139j -0.0197487-0.0202238j -0.0074283+0.0258385j 0.0042936+0.0145997j 0.00787424-0.0254354j 0.00030691-0.00312329j 0.022529-0.00382448j 0.00722641-0.0135738j -0.0147302-0.0269442j -0.00297782+0.0216007j 0.0177091-0.00659002j -0.00466409-0.0231164j 0.00849497+0.0148711j -0.00338821-0.0164889j -0.0296647+0.0187658j 0.00783712+0.0219472j -0.00136262+0.00684223j 0.00835529+0.0182915j 0.00490712-0.0128436j 0.00229596+0.0020654j 0.00425001-0.00480291j 0.000801147+0.0132969j -0.0157748+7.70442e-05j 
-0.014249-0.00736489j -0.0556479+0.00122826j -0.00239699+0.000316326j -0.0308248-0.00286136j 0.0774704+0.000212284j 0.0442735-0.00252506j 0.039884-0.00312903j -0.124013-0.00319493j -0.00563255-0.00174037j 0.0289808+0.00170449j -0.0189381+0.0131399j -0.0303903+0.0141417j 0.0165195+0.000582903j -0.00523711-0.00208218j -0.0953843-0.00345452j -0.278219-0.0017401j 0.144084-0.000150146j 0.00386109-0.00424834j -0.191718+0.000275166j 0.263568-0.00303202j -0.0212407+0.00432914j 0.110439-0.00277673j -0.616313-0.00188743j -0.33672+0.00390258j 0.14643+0.000508795j -0.0740943-0.00275277j 0.325182-0.00470259j 0.00953641+0.00470268j -0.075243-0.00402494j -0.10161+0.00237692j -0.0505102-0.00485741j 0.0691079-0.0132776j 0.123548+0.00808325j 0.0852421-0.0107896j -0.0647492-0.0101003j -0.0613924-0.00404063j 0.00677444-0.000924168j 0.0237641+0.0261689j -0.0063701+0.00378046j 0.0214135-0.0059534j 0.0147993-0.0169452j 0.0316954+0.0287275j 0.0826469+0.0128205j -0.0269239-0.0183495j 0.015488-0.0198715j -0.00606676-0.0165668j -0.0153418-0.0123972j -0.000345904-0.0710377j 0.00545087+0.000832127j 0.00471961-0.02586j 0.0127954+0.0125248j 0.0102456+0.00778431j 0.004458-0.0235726j 0.0233845-0.00962505j 0.00463904-0.0403202j 0.00339037+0.0370625j 0.0272075+0.0566614j 0.0355129+0.00204431j 0.011589+0.0960928j 0.006163-0.0526086j 0.0326871-0.0455732j -0.0028869-0.0390846j -0.0169753+0.00577639j -0.0111939-0.0274885j -0.0327284-0.00224426j -0.0342751+0.00578169j 0.0111796+0.0262836j 0.00986025+0.0114589j -0.0119644+0.00796248j -0.0115468+0.000142521j 0.0130763-0.00125075j 0.00270651-0.00281444j 0.000331567-0.0139145j -0.0122805-0.00894619j -0.0271089+0.00733663j 0.000817587-0.000476085j 1.35938e-05-0.00270199j 0.0165271-0.000545765j 0.00615252-0.00794961j -0.0134437-0.00504053j -0.00194237+0.000519432j -0.00768047-0.000897034j 0.0271431+0.00616747j -0.00503703+0.0144806j -0.0149339+0.00843114j 0.0520113-0.0113871j 0.0205501+0.0185674j -0.0160056-0.00117877j 0.00944857+0.00215075j 0.0186103+0.005728j -0.0066747-0.00778137j -0.00566788+0.00354705j 0.00106046+0.0018161j -0.0104444+0.00688643j -0.0103713-0.00825374j -0.0287022+0.0124288j -0.00424311+0.00233529j -0.012113-0.00616446j -0.00809705+0.00370924j -0.0270509+0.00736897j -0.00551985-0.0035008j 0.00642546+0.00584917j -0.0109164-0.000279692j -0.0068196+0.00593081j -0.00194997+0.00561514j -0.00718751+0.00848153j 0.0204591+0.00893486j 0.00183554-0.00511269j -0.00685464+0.011983j -0.0112952+0.00557046j 0.0155194-0.0110094j -0.00864867-0.00159965j 0.0301061-0.00408153j 0.010282+0.0237982j -0.0252186-0.00405089j 0.00113659+0.00157136j 0.0106871-0.00109589j -0.00707671+0.0151781j 0.0120245+0.00397632j 0.00248614+0.00636355j 9.127e-06-0.0196308j 0.00164912-0.00972j 0.024255-0.031775j 0.0243129-0.0255523j -0.028851-0.0135294j 0.0174953+0.00311551j 0.00940315-0.00562237j 0.0126556-0.00248152j -0.0170558+0.00673973j 0.00217709+0.00807939j 0.0099457+0.035665j 0.0136345+0.017043j 0.000171651+0.00516606j 0.016815-0.00930655j -0.0356437+0.0353501j 0.000468658-0.0102945j 0.00298223-0.00880634j 0.00568303-0.0148209j -0.00231989-0.0167097j -0.00059178+0.00291375j 0.00371643-0.00569109j 0.0130277+0.00263797j -0.0197138-0.0229029j 0.0133903-0.0136028j -0.0282287+0.00284002j 0.00397533+0.00552542j -0.00533986-0.00447565j 0.00512701+0.00815975j -0.0189436+0.00680326j 0.0150819+0.00850801j -0.0102493+0.0224617j -0.00822855+0.0444893j 0.0188144-0.0113954j 0.0302662+0.00374313j 0.0010325+0.00750967j -0.00581855-0.0159367j 0.0254022-0.0121109j 0.00207141-0.0190125j 0.0107197+0.0125606j -0.0137676+0.00865418j 
