-0.0308618+0.00472031j -0.0375282-0.00169328j 0.0266135+0.0030603j -0.0242503+0.00201089j 0.0228676+0.000902753j -0.0119749-0.00309343j 0.000111572-0.00157735j -0.00351554+0.00383501j -0.0105748+0.0029729j -0.00674445-0.000711706j 0.0080372-0.00127084j 0.0150018+0.00239844j 0.00434007-0.002164j -0.00368264+0.0014591j 0.00763603-0.00116299j -0.014677+0.000966182j -0.00506308+0.0014016j -0.0065644+0.000346132j -0.00350169-0.000516021j 0.0118269+0.000873064j 0.0204774+0.000347852j 0.0332479+0.00103752j -0.055549+0.00284446j 0.0328633+0.00667528j 0.0211588-0.00633128j 0.00174252+0.00587221j 0.0280437-0.00239016j -0.0450439+0.00382718j -0.00965652+0.0110563j 0.0363956-0.00136357j 0.0230113-0.00515996j 0.0395881-0.00414147j -0.00531428+0.00788575j 0.050516-0.00546718j -0.00494444-0.00343852j 0.0155302-0.00527388j 0.0115586+0.000685418j 0.0357585+0.000751434j -0.0305556+0.00257631j 0.0322215-0.0026849j -0.00854883+0.00460186j 0.0445988+0.000404713j -0.016804+0.00429457j -0.0294275+0.00136787j -0.000998076-0.00370863j -0.0241923+0.00438849j -0.0515254+0.0109358j -0.0811071-0.00447282j -0.0102768+0.00953108j -0.0247038-0.000330273j 0.0928445-0.0134581j 0.111977+0.00747401j 0.057766+0.00734969j -0.10475+0.0204082j 0.00935367-0.0237995j 0.272732-0.00466285j 0.0777794-0.0509211j -0.30016-0.00393254j -0.048985+0.0175027j -0.0126141+0.00302273j 0.00246512+0.00531579j 0.112524-0.0223703j -0.0640084-0.0335813j -0.158295+0.00101479j -0.0381849+0.000285166j -0.00301421+0.00324806j -0.0268907+0.0133288j 0.0327741-0.00557546j -0.0365469-0.00660051j -0.0508996+6.8182e-05j 0.042703-0.0254424j -0.0725355+0.00581252j 0.0454231-0.00894392j -0.0129603-0.0137625j 0.0486337-0.00117024j -0.0248189-0.00426982j -0.0349423+0.00499426j -0.00679696-0.00710152j 0.015392+0.00137985j 0.00848517-0.000475272j -0.00914195+0.0162776j 0.0332786+0.00342339j -0.0448817+0.000285475j -0.021363-0.0026591j -0.00551241-0.00273009j 0.0083328+0.00525715j -0.0038399-0.00297217j 0.0204961+0.00818543j -0.0545557+0.00283224j 0.0147216+0.00119656j 0.0104081+0.00367709j -0.00114875+0.000637318j -0.00191975-0.00174402j 0.0175693+0.00819088j 0.0273691-0.0107973j 0.00249469+0.00218968j -0.0273452-0.0125515j 0.0275165+0.00046098j -0.0500022+0.00181321j -0.033988-0.00363912j 0.0155407-0.00867014j -0.00423923-0.00221884j 0.0179269+0.00185214j -0.0104584+0.00681124j 0.00857506+0.00990547j 0.00542295-0.00148388j -0.0192725+0.0020599j 0.0276461+0.00164804j 0.0322258-0.00355126j -0.0122449+0.00728507j -0.0203856-0.00589502j -0.00485706+0.00358085j -0.0196457-0.00349344j -0.00442779+0.00248385j -0.0213591-0.00265711j 0.00393475-0.0114296j 0.0100102-0.00151637j 0.015771-0.00740841j -0.0171509-0.00535265j 0.0344305+0.0185418j 0.00618524-0.00718828j -0.0270654+0.0103513j -0.0118794+0.012223j -0.03529-0.0118027j -0.0236418-0.00865662j 0.0172767+0.0432727j 0.0148249+0.00490688j -0.0188992+0.0262205j -0.0604014-0.0363439j 0.0406455-0.0385293j -0.0172073-0.453375j -0.0297085+0.282164j -0.0447735+0.0358536j 0.0901804-0.0434424j -0.145268+0.142315j 0.489232+0.0701437j 
0.0371062+0.00169321j -0.0314203+0.00498354j 0.0311139-0.00273263j 0.0356935+0.002271j 0.00111691+0.00219153j 0.00792804-0.000703629j 0.027735+0.0028479j -0.00288373+0.00163642j -0.0013746-0.00299253j 0.0194112-0.00382278j -0.00279548+0.00176149j -0.00826344-1.75469e-05j 0.00235118-0.00212715j 0.00865551-0.001117j 0.00132044-0.00147771j 0.00770881-0.00116261j 0.00957923-0.000279307j 0.00775755+0.000482261j -0.00253996+0.00266725j -0.00148228+0.00027631j -0.016739+4.02678e-06j 0.00916676+0.00190569j -0.0371496-0.00674111j -0.0562006+0.00213183j -0.00174184-0.00527536j 0.0307439-0.0062953j 0.00163268-0.00307671j 0.00367501+0.0069805j 0.065804-0.00447654j 0.0160666-0.00608304j -0.0173749-0.000610956j -0.0103576-0.00458127j 0.0448917-0.00127991j -0.0178397-0.0066862j -0.0211052+0.00240533j -0.0266071-0.001426j 0.00730674-0.00225243j 0.0211392-0.00567007j -0.00748169+0.00423691j -0.0156479-0.00464207j 0.0309581+0.000941379j 0.0165203-0.00639194j 0.0238578+0.00182067j 0.00657086+0.00488271j -0.0380049+0.00256125j 0.0195333-0.00233272j 0.0228117+0.00855376j -0.037599+0.0159777j 0.0543645-0.00136698j -0.0166749+0.00198764j -0.0693555-0.00989619j 0.10445-0.0176145j 0.11749-0.0165424j 0.0975499+0.00363504j -0.23255+0.00723265j 0.0366919-0.0322017j -0.324639-0.00324602j -0.0700614+0.0502424j 0.0846074+0.00707336j 0.0050784-0.00499436j 0.0617613-0.00521528j -0.0826608-0.0154528j -0.189397+0.0170895j -0.00742437+0.0333363j 0.00188425+0.00664392j -0.0115177+0.0016911j 0.0573197+0.00217235j -0.0069392-0.00274158j -0.0248962+0.0071175j -0.0076384+0.00508243j -0.117964-0.00622406j -0.00273149+0.0200342j -0.0453866-0.00966193j -0.0428277+0.0036771j 0.0122756-0.0119141j -0.0175314+0.00626503j 0.0142374+0.00697822j -0.0352882+0.00287535j 0.00375402-0.0051283j -0.0258031-0.00720024j 0.0473471-3.72627e-05j 0.0131688-0.0103845j -0.00999398+0.00807408j -0.00253377+0.00649216j -0.0226336+0.00498296j 0.0151761-0.000904137j -0.0124013+0.0016695j 0.0344359-0.00346637j 0.0152941+0.0144675j 0.0145157-0.00902244j 0.025024-0.0073223j 0.0021654-0.00349796j -0.0140639+0.00486265j 0.0125542-0.00375426j -0.0441922-0.00548799j 0.0131917-0.00223757j -0.0259839+0.00829918j 0.0083949-0.0069121j 0.00268316+0.013451j -0.0242509+0.00460651j -0.0180529-0.00513851j -0.0201232+0.00256331j 0.0012702-0.000793768j 0.0175492+0.0026894j 0.0308038-0.00296446j 0.0107986+0.00176083j 0.0255975+0.00467624j 0.0160985-0.00782886j -0.0099094-0.0128557j 0.01057-0.000791017j -0.015185+0.00159706j 0.00596003+0.00227206j -0.0137359+0.00605934j 0.00719557-0.00352297j 0.00148206+0.00655657j -0.0290228-0.00498605j 0.00187505-0.00378726j -0.0144732-0.00980696j -0.0149877+0.0150227j 0.0287379-0.00867912j -0.0442024-0.0122358j 0.024545+0.00274188j 0.0258567+0.00702545j -0.00522235+0.0161542j -0.0214802-0.0376183j -0.0193284-0.0139721j 0.0218303-0.0073835j 0.0506277+0.0203463j -0.0280933+0.0381422j -0.0382355-0.0448981j -0.0331649+0.282678j 0.0162126+0.452588j -0.0958345+0.0410857j -0.0432341+0.037074j -0.489646-0.069368j -0.14525+0.141889j 
-0.0352534-0.000458205j 0.0337191-0.0018361j -0.00626966+0.00213857j -0.0423969-0.000141507j 0.00421174+6.0475e-05j -0.00436878+0.00244129j -0.0461605-0.00187127j 0.0121936-0.000935823j 0.00120041+0.000548156j -0.0101257+0.00401245j 0.0122728+0.00135236j 0.0401519+0.00614455j 0.00087156+0.000599425j -0.00782339+0.00156657j 0.0105331+0.00181197j -0.0276063-0.00288639j -0.0160188-0.000824731j -0.0130296-0.000802755j 0.0201161+0.00522771j 0.0138528+0.00415358j 0.123225+0.0103467j 0.049688+0.00533032j -0.0242567-0.0226421j 0.0179782-0.012223j -0.0128044-0.00952089j 0.018062+0.0012717j -0.000240224-0.010031j 0.0225014-0.00203726j -0.0437945+0.00436327j 0.0617668-0.00862373j 0.0531423-0.0117037j 0.017575-0.00515868j -0.0566817-0.000632436j 0.0151489-0.00199111j 0.0141646-0.00273992j 0.00268828+0.00189767j 0.0333714-0.000500778j 0.0122313-0.0039207j -0.13171+0.0138903j -0.00974373+0.00441368j -0.0180617-0.0016968j 0.0155849-0.00218839j -0.0861984+0.00685208j -0.122426+0.00297815j 0.0226469-0.00450299j -0.00423852+0.00493257j -0.0265131-0.00725804j 0.119488-0.00685923j -0.124233+0.00786736j -0.18203+0.0152761j 0.361582-0.00304335j 0.000251799-0.000906197j 0.353721-0.00168699j -0.0570365+0.0164378j -0.261592+0.0217519j -0.285787-0.00762362j 0.00895211+0.00756427j 0.101904-0.0026937j 0.057539+0.00627216j -0.0672308+0.0151319j 0.0623565+0.00193602j -0.0120844+0.00864602j 0.0966425-0.00533454j -0.055846+0.00110904j 0.0145421+0.00634448j -0.0140527+0.00510223j -0.0382718+0.0130786j -0.0066103-0.00120086j 0.0869872+0.00186141j 0.0278165+0.00152851j 0.0497196-0.00134385j 0.0141832-0.00110555j -0.0307916+0.00300745j -0.0214104-0.00357943j 0.0518899+0.00155135j 0.00541782-0.00289359j -0.0265275-0.00355214j -0.0638125-0.00306029j 0.023981+0.00218758j 0.0292394+0.0068596j 0.00815327-0.00100911j -0.0357894+0.00573005j -0.0109667-0.00270259j -0.0254287-0.00226645j 0.0350176-0.00631233j 0.0115791+0.00245168j 0.0180313-0.00224669j 0.0394766-0.00184781j -0.0368175-0.00458435j 0.030372+0.00293751j 0.024618+0.00384068j 0.01729-0.00308245j -0.0463502+0.00712203j -0.0115401+0.00288861j 0.0238647+0.00217053j 0.0217108-0.00694955j -0.0199251-0.00472675j 0.0196763-0.00448867j -0.0357612+0.00436161j 0.0076791+0.0104049j 0.0101619-0.0132368j 0.00364692-0.00142032j 0.0102016-0.00626495j -0.0144644+0.00345645j -0.00994964+0.00338777j 0.00694681-0.00327162j -0.00583531-0.00217504j -0.0326387-0.014356j 0.0105368+0.00540458j 0.0302037+0.0219336j -0.0108499+0.0131571j 0.0194016+0.0125733j -0.0127197-0.0117494j -0.0156715-0.00102945j -0.0447342-0.00289247j -0.0160584-0.0171694j -0.0379033-0.0188565j 0.0203775+0.0541679j -0.00805895-0.0171255j -0.0219103+0.0377072j -0.000357378+0.0353467j 0.0290661+0.0562713j 0.0583955+0.000428546j -0.084802-0.0213787j -0.00967031+0.157896j 0.016246+0.349526j 0.038359-0.0299403j -0.0955064+0.0715328j -0.0174983+0.00793326j -0.0710851+0.0409007j 0.0365958-0.00132546j -0.00805117+0.0221519j 0.0482475-0.105816j -0.346485-0.054159j 0.0135964+0.00518615j 0.0305362+0.00430195j 
0.0299817-0.00133026j 0.0445049-0.000432591j -0.0437794+0.00103834j -0.0261613-0.000467769j 0.000974926+0.00201937j 0.034021+0.000933477j -0.0310694+0.00206592j -0.00861668-0.00356301j 0.00450967-0.00185358j 0.0122254-0.000324034j 0.00813776+0.000432211j 0.0248019-0.000714884j -0.00290583+0.000853807j 0.00252857-0.000104331j 0.000401406+0.000229773j -0.00686929+0.000327354j -0.0117329-0.00024605j -0.0057586-0.000936445j 0.0442879-0.00239447j 0.00997847+0.00216497j 0.0264359-0.00813597j -0.102151-0.00495506j 0.0339803-0.0104766j 0.0451966+0.0255106j 0.0178417-0.00291513j 0.00678714+0.00733444j 0.0534154-0.00467072j 0.0461475+0.00180488j -0.0247048+0.000341037j 0.0232474+0.00214886j 0.0770305+5.96931e-05j 0.00457628-0.000432582j 0.0125282-0.00288906j -0.0156573+0.000534596j 0.0291051-0.00111992j -0.00246641+0.00201354j -0.0259558+0.00183013j -0.00890447+0.00197982j -0.0792536-0.00670823j -0.0771985-0.000557335j 0.0279392+0.00134956j -0.0413115+0.00381498j -0.0488862-0.00148433j 0.0199383-0.00842155j 0.0188418-0.00387584j 0.0580156-0.00536476j 0.0612875-0.0111966j 0.12286+0.00723581j -0.0703814-0.00282716j -0.178766-0.005821j -0.219538+0.0157731j -0.270496+0.0103486j -0.155443+0.0220034j -0.43733+0.00649643j -0.29308-0.0126443j 0.223783-0.0210615j -0.119509+0.00077583j -0.00863258+0.00333711j -0.0667725+0.00868458j -0.130982-0.00534844j 0.0350879+0.00895325j -0.115983+0.0041612j 0.0187959+0.00689585j -0.0359203-0.00532929j -0.0565667+0.0010569j -0.0560624+0.000456905j -0.0746989-0.00347298j 0.0162137+0.00484807j -2.87961e-05+0.0151071j 0.0432146+0.00235307j 0.00264987+0.0063147j 0.02156-0.000381788j -0.0391744-0.00227098j -0.0081792-0.00641176j 0.00908125+0.0080466j 0.0119248+0.00325528j 0.0380557-0.00692161j -0.0252277-0.00685096j 0.00817869+0.00873631j -0.0154238+0.00415103j 0.00490777-0.00135536j -0.0201985-0.000387287j 0.000940529-0.00468139j 0.0191016-0.000852052j 0.0193415-0.000452474j 0.0118238-0.000583301j -0.00236516+0.000396774j 0.0204391+0.00599679j -0.00569882-0.00647727j 0.00988165+0.00678496j -0.00235068+0.00427765j 0.00905408-0.000583917j -0.0228115-0.00337049j -0.0254278-0.00800119j 0.0100536+0.00390924j 0.0263752+0.000796913j 0.00714437-0.00627469j 0.0074461+0.00277843j -0.0123593-0.00153223j 0.0136292+0.0101666j 0.00811972-0.00739256j 0.0141165-0.00191131j 0.0398957+0.00400485j -0.0165483-0.00733591j -0.00935522-0.00177213j -0.0149749-0.00515305j 0.0235017+0.00752197j 0.0101006-0.00631645j -0.0042414+0.0140999j 0.00766475+0.00802211j 0.00828737+0.00492223j -0.0316208+0.00803185j -0.00573863-0.0054212j 0.02572+0.003687j 0.0500876+0.0261949j 0.0337285+0.00244586j -0.0165012+0.0354414j 0.0124137+0.040617j 0.0162741+0.00327286j 0.000651046-0.0116575j 0.0142565+0.0253955j -0.00250026+0.0379648j -0.0255882+0.0132826j -0.0522462-0.0290733j 0.0265091+0.31381j -0.0360797-0.147705j -0.155955+0.114189j -0.0113256+0.0260654j -0.0124033+0.00415578j -0.0181287+0.0618089j 0.00626192-0.0198162j 0.0323143-0.00723946j -0.337243-0.0422829j -0.0512624+0.0886361j 0.0361522+0.00270933j -0.0107769-0.00858369j 
0.0179805-0.00129519j 0.00110735-0.00174271j -0.0183458+0.00225858j -0.0325907-0.00265682j 0.0366707+0.0044785j 0.0310406-0.00390456j -0.00881374+0.000442437j -0.00848076+9.89692e-05j -0.0106641-0.00127419j 0.0247456-0.00146801j 0.0216471+0.00138396j 0.0488512+0.00388145j -0.00516992-0.000397723j 0.0131495-0.00047768j 0.000671407+0.000274451j -0.000168092-0.00127434j -0.00799679-0.00204078j -0.00791561-0.00455543j 0.0946174-0.00186094j 0.0750861+0.00767302j 0.0461945+0.0105707j 0.0267152+0.0270284j 0.0310511-0.00552214j -0.0684055+0.0020209j 0.0200657-0.00842744j -0.0164213+0.00342376j 0.0686815-0.00469722j 0.0234087+0.00372916j 0.00957495+0.000153566j 0.041642-0.00435743j 0.0571923-0.00111097j 0.0101708-0.00049715j 0.0379057+0.00029059j -0.0202558-0.000285947j 0.00967562-0.000847952j -0.0672979+0.00401218j 0.0101291-0.00147405j 0.0276874-0.000992568j -0.107005+0.00369977j -0.0795653-0.000388567j 0.076536+0.00236487j -0.00175787+0.00100369j -0.0327886+0.00381094j 0.140704-0.00222766j 0.0914025-0.0002583j 0.0406657-0.00154693j 0.0840692+0.00123822j -0.0289586+0.0104361j -0.200435+0.00549327j -0.543153+0.00530081j -0.121196-0.000378502j 0.33827-0.00816484j -0.255282-0.00533183j 0.302343-0.0152115j 0.142645-0.00070638j -0.0634765+0.00803548j 0.114767-0.00111703j -0.0301325-0.00759258j -0.139137+0.00650751j -0.118399-0.00599992j -0.00960945+0.00165753j -0.0518753-0.0041784j -0.008094+0.0032135j -0.0912338-0.00244898j -0.0548745+3.66749e-05j -0.0391931+0.00464053j -0.041994-0.00356074j 0.0237982+0.00187962j -0.00663165+0.00846782j 0.01795+0.00134148j 0.000699316+0.00165608j 0.00376053+0.0047822j -0.0317664-0.00212083j -0.0120073-0.00972751j 0.0232791+0.00196983j 0.00333204+0.000720064j 0.0415347-0.00244802j -0.0225557-0.000769593j 0.0223082+0.00439748j -0.0084065+0.00468477j 0.0334443+0.00283581j 0.0191023+0.00593313j -0.00815843-0.000921997j 0.018941+0.00154775j 0.00903215+0.000336887j -0.00144046+0.000785273j -0.0128278-0.0012491j 0.00240965+6.18415e-06j -0.0320005-0.00300487j 0.0146671-0.000915582j -0.0171814-0.00525363j 0.0064242-0.0029912j -0.0119842+0.00160435j -0.0141559-0.00307725j 0.0286432+0.00395937j 0.0169814-0.00418736j 0.0351756-0.00217994j -0.000825877-0.00367378j 0.00130051+0.0141717j 0.0234078+0.0121357j -0.00752691-0.0178971j -0.00342291+0.00233985j 0.0356685+0.00195111j 0.00104743-0.0106941j 0.000695247+0.00646775j -0.0232948-0.0142676j -0.0208682+0.00544192j -0.0467608+0.00219263j 0.00381477+0.00946704j 0.0254531+0.0157003j 0.0431706+0.00292543j -0.00209566+0.0269289j 0.0265809+0.0207967j 0.00179216+0.0062239j 0.0398552+0.0388934j -0.0722358-0.0104826j -0.0386081+0.0332485j -0.0073101-0.00455137j -0.0191695-0.0384145j 0.0469244+0.0636756j 0.0380677+0.120861j -0.0206871+0.238994j 0.0838175-0.0543589j 0.0478724-0.00682379j -0.0244584-0.0138137j -0.0156995+0.0204556j -0.00248219+0.0568945j -0.00262819-0.00752071j -0.0110712+0.0613786j 0.185033+0.0367326j -0.00899461+0.0162334j 0.0292866+0.0085487j -0.0335678+0.00140334j -0.0210448+0.00530806j -0.0127507-0.00754106j -0.0181215+0.00382244j 
-0.0304806-0.00220578j 0.00342564+0.00185362j -0.013213-0.00389665j -0.0353681-0.00325305j 0.025578-0.00408793j -0.0230163-0.00382808j -0.00822967-0.00535465j -0.00340731-0.00139072j 0.00781975+0.00421784j -0.0125169-0.00577682j 0.00158193-0.00258817j 0.0144656-0.00188342j -0.00604819-0.000354638j -0.00366991-0.00575369j -0.0129948-0.00025649j -0.00320324-0.00630441j -0.0360673-0.00619506j -0.081358-0.00890856j -0.0548192-0.0139551j 0.0911017-0.00184935j -0.00192733-0.00105672j 0.0140157-0.00612621j -0.0240287+0.0137815j -0.0340744+0.0231055j -0.00644395+0.00344209j -0.029473+0.00960875j 0.0260179+0.00391226j -0.0491173+0.00314329j 0.0183885+0.00472756j -0.00329554+0.00441531j 0.0140234-0.000831388j -0.00203969-0.000636127j 0.0096407+0.00228732j 0.0701636-0.00350399j 0.00437339-0.00246719j 0.00725841-0.00533949j -0.0201504+0.00318372j -0.00909696-0.00117063j 0.0185794+0.000464891j 0.0634821-0.0028906j -0.0784428+0.00454378j -0.0133563-0.00112019j -0.125726+0.00341682j -0.083431+0.00566555j 0.139229+0.00336944j -0.21519+0.0112075j -0.0881679+0.00648225j -0.535265+0.0021599j -0.372399+0.00305449j 0.0803966-0.0096157j -0.357604+0.00237178j -0.147124-0.00992811j 0.165359-0.00772368j 0.0319728+0.00186242j -0.158637+0.00859083j -0.156083-0.00462958j 0.0453157+0.00937236j 0.142863-0.00623837j -0.0909008-0.00563721j 0.0236068-0.000975651j -0.0779705+0.000784747j 0.0146199-0.00903049j 0.00303137+9.55744e-05j 0.0245201-0.00683811j -0.0517113-0.00411323j -0.0121634+0.000175721j 0.0161795+0.00148384j 0.000643271-0.00240786j -0.00284177-4.49065e-06j -0.00914571+0.00337424j 0.0170801-0.000287693j -0.00383258-0.00282032j 0.0350231-0.000163673j 0.034221+0.00099844j 0.00861438-0.00260804j 0.0185077-0.00109137j 0.0415233+0.00269106j 0.0263388-0.00557667j 0.00713146-0.000687762j -0.00785111+0.00374304j -0.0114888+0.00977169j 0.00450925+0.00398955j 0.0022737+0.00589387j 0.0106393+0.0025959j -0.0110559+0.000279821j -0.0172414+0.000147126j -0.00667192-0.00376572j -0.00517929-0.000221918j -0.0180177+0.000154634j 0.0194031+0.00710681j -0.00053953-0.00199409j -0.00444173-0.00120086j 0.0275318-0.00865027j -0.0144258+0.00215118j 0.00212212-0.00380567j 0.022312+0.0122148j -0.0308268-0.00663696j 0.0226364-0.000323855j -0.00102335-0.00721068j 0.0332145+0.00383147j 0.0171766+0.00145226j -0.0321677-0.00725546j -0.0222272-0.00883123j 0.0374525+0.0099582j 0.0377646+0.00936818j -0.00739715+0.00124041j 0.0240093+0.00364618j 0.0203112+0.00296165j 0.0322903+0.0331272j 0.0209568+0.0101485j -0.0454862+0.0190558j -0.0459639+0.0132623j -0.0394965+0.0371073j 0.022471+0.0245765j -0.0324691-0.0330722j -0.00389785-0.0136471j 0.0409387-0.0543399j -0.0122168+0.0314413j -0.0406038-0.232985j 0.0207661-0.0246961j 0.033428-0.0698026j -0.0100925+0.0223988j 0.0542362-0.0670164j 0.0145167-0.027954j -0.000835229-0.00648973j -0.00270246-0.0284298j -0.0176366+0.00605662j -0.0190294+0.0624526j 0.175702+0.0354817j 0.0200899-0.0361137j -0.0238151-0.0235239j -0.0168887+0.0153049j 0.00855965+0.0130245j -0.00511784-0.00100747j -0.0131555+0.00819881j 0.0375947+0.00790907j 
0.011233+0.00140698j 0.0481371+0.00146905j -0.0471917-0.00195764j -0.0243629+0.00264882j -0.0224493-0.00369449j 0.00528797+0.00231672j -0.0504493-0.000742839j -0.0171845-0.00156091j 0.0194906-0.000194519j -0.0140899-0.000278776j -0.00210247-0.000637551j 0.0216886-0.000402385j -0.00286025+0.00122103j -0.0186411-0.00213024j -0.000468984+0.00127383j -0.0468808+0.00017103j -0.05356+0.00121999j -0.0665189+0.00283986j 0.0108638+0.00219234j -0.0577246-0.0123841j 0.0593144+0.0013683j -0.00182773+0.00883706j -0.0153259+0.0188496j -0.0152014-0.0156494j -0.0131201+0.00779004j -0.00329464+0.000708283j -0.0154497-2.73151e-05j -0.0191798-0.00159745j -0.0464572+0.00415009j -0.0377188-0.00156142j 0.0612531-0.00449813j 0.0189526-0.00319561j -0.0417534+0.00149798j 0.0207275-0.000370309j 0.0633312-0.00194652j 0.0711996+0.000891757j -0.0723779-0.00179348j -0.0297845-0.00229659j -0.100845+0.00707759j -0.0563878+0.00177976j -0.0956924-0.000473656j -0.0678944-0.000873334j -0.177579+0.00303966j -0.118596+0.00426356j -0.00177749-0.000908164j 0.0468764-0.00111492j -0.0184122-0.00925054j 0.285431-0.00756559j -0.287579-0.00186579j 0.436339-0.000903145j -0.146191-0.0144158j 0.530806-0.00937225j -0.141425+0.00137463j 0.0138919+0.000892197j -0.110173-0.00360984j 0.10985-0.00717226j -0.128267+0.00370854j 0.107678+0.00248367j -0.0153012-0.00370244j 0.0195787+0.00314766j -0.0323176+0.00389439j -0.00124979+0.00278026j 0.0238519-0.0024447j 0.0266141-0.000233205j -0.00648031-0.00362803j -0.0238248-0.0041444j -0.0658497+0.000758889j 0.00657702-0.00109682j 0.00925274+0.0067239j 0.00988527+0.000213107j 0.00214735-0.000584104j -0.0149744-0.00699182j 0.0194328+0.00145309j -0.0288736+0.00185867j 0.0363675+0.00641355j 0.0209959+0.00197105j 0.0151941-0.000987085j 0.0178714-0.000789018j 0.0201891+0.00890801j 0.00476762+0.000206509j -0.0613884+0.0011147j -0.00892125+0.00306489j -0.0240952-0.00193039j -0.025425+0.00256592j -0.0149441-0.00556676j -0.00613805-0.00686027j 0.0073515-0.00512233j 0.0101553+0.00400869j -0.0211146-0.00811634j 0.0176483+0.0130851j 0.0350014+0.00914345j 0.0386421+0.00688638j -0.00528474-0.00630336j -0.00445074-0.0150745j 0.0100045-0.00291858j -0.016509-0.000381676j -0.0150253-0.00731037j 0.0242248+0.00648188j -0.0266991-0.000494949j -0.00371895+0.0152262j -0.01926-0.0211999j 0.0149113-0.0181051j 0.00165276+0.00457329j 0.00223357-0.0127595j -0.0214856-0.0171656j -0.0264502-0.00976124j 0.00891874+0.0183233j 0.00482543-0.043881j 0.0363879+0.0474768j 0.0177965+0.0225639j -0.00348179+0.0114031j 0.0282109+0.0130855j -0.020588-0.0130436j -0.0599004+0.0257849j 0.0198621-0.0121734j 0.00919852-0.00822207j -0.0577735-0.00749615j 0.00820426+0.214062j -0.0268289+0.0395094j -0.03307+0.0253947j 0.025687-0.0326442j -0.000795167-0.0279208j 0.0437011-0.0554837j -0.00669976+0.024103j -0.0248154-0.0163222j -0.024883+0.0209647j 0.00928909+0.0416462j 0.152735+0.0326353j 0.033068-0.042841j -0.017046+0.00247232j 0.0161422-0.013503j -0.0149491-0.0211705j -0.0245221-0.0108726j -0.046347-0.0118089j 0.0381696+0.00609273j 0.0104447-0.00681889j 
-0.0286964+0.00057818j 0.0112056+0.00104562j 0.0308647-0.00230289j -0.000797652-0.00163832j -0.0291456+0.000558401j -0.0230596+0.00347484j -0.0202767-0.00143352j 0.0170266-0.00520565j 0.0108764+0.00132192j -0.0321168-0.00150414j -0.0116718-0.00057967j -0.0103391+0.00218538j 0.00962189-0.000150511j -0.00882567-0.000187304j 0.0299807-0.00181297j -0.0647508-0.0011445j -0.0135894-0.00427184j 0.0146678-0.0038311j -0.116531-0.00186587j 0.0135609+0.00728329j 0.0310022-0.0188161j 0.0841777-0.00384956j 0.0301704-0.00381134j -0.0441392-0.000711808j 0.0174053+0.00118293j 0.0148685+0.00346683j -0.0233243-0.00263884j 0.000510075+0.00134686j -0.0300126+0.00168121j -0.0226607+0.00129742j -0.0211302-0.0039305j 0.00429917-0.00399984j -0.0555863-0.0018141j 0.053627-0.00351306j -0.0210459-0.00125342j 0.0976797-0.00205123j 0.0104038+0.000625774j -0.0121396-0.00178189j 0.001452+0.00468651j 0.0715336+0.000729513j -0.0313555-7.59313e-05j 0.05233-0.00341472j -0.0721995+0.00195494j -0.52148+0.00528245j -0.0883739-0.00205996j -0.0220909+0.00685015j -0.354741-0.000957277j 0.119772+0.00140969j 0.339666-0.00132425j -0.292516+0.00485218j -0.362285+0.00184838j 0.0903606-0.0109674j -0.143618+0.000732036j -0.0280271-0.00639971j 0.036723+0.00461383j -0.122694+0.00194728j -0.0066297-0.000402369j -0.0103111-0.000653256j 0.0791918+0.0035127j 0.0299554+0.006817j 0.0402768+0.00143342j 0.0147798+0.00456956j 0.0454664-0.00484077j 0.0628617+0.00118828j -0.0129674-0.00131996j -0.0052446+0.00112227j -0.0263587+0.00804765j -0.00457285+0.00070251j -0.0311423-0.00562853j -0.00411613+0.00272092j 0.0397495-0.00273067j -0.0356371-0.00250841j 0.0637363+2.09257e-05j 0.0171544+0.00295304j -0.0103837-0.00464552j -0.0296527+0.00101914j -0.0582063-0.00386273j 0.012962-0.00747998j -0.0457739+0.000725924j 0.000199824+0.00158661j -0.0541988+0.00360668j -0.0168429-0.00937194j 0.00210429-0.000757142j 0.00052551-0.00891933j -0.00634946+0.000372845j 0.00501358+6.7252e-05j 0.0214794+0.00200585j 0.0192001+0.00784787j 0.0180239-0.000751438j 0.00252711+0.00744647j 0.0199006+0.011573j 0.00574119+0.0061802j -0.0365311-0.00762909j 0.0131504+0.00786562j -0.0289061-0.00311204j 0.0145848+0.00332507j -0.0400954-0.011297j -0.00506543+0.000569065j -0.017828-0.0278549j -0.00264835+0.00176215j -0.0161222+0.00536007j -0.00850353+0.00761702j 0.0105589+0.00812312j 0.0155598+0.0554325j 0.0389905+0.00804574j 0.0174218+0.00668868j -0.0195276-0.0162502j 0.0185752-0.0606989j -0.000467541+0.0175006j 0.00383856+0.0218611j -0.00910299+0.00310343j -0.0267002+0.0270613j 0.00496374+0.00666629j -0.0174377+0.0443979j -0.104306-0.106756j -0.0596157+0.0307658j 0.0417271-0.129544j 0.0186094-0.0418111j 0.00526716+0.00751977j -0.0199989+0.0488466j 0.0197086+0.00202372j 0.0341061-0.0363899j 0.0222896+0.00791362j -0.00211483+0.0654968j 0.0316469-0.00105684j -0.0319834+0.0114832j -0.113216-0.0278319j 0.0113092+0.0261624j 0.00482138-0.00352932j -0.0470612+0.00636927j -0.00278528-0.0114569j -0.0144173+0.0112798j 0.0407592-0.006079j -0.038757-0.0145484j -0.00714172+0.0041222j 0.0209077+0.00364454j 
