-0.0178178+0.0365881j -0.030288-0.0361121j 0.0108693+0.081298j -0.04944-0.000295006j 0.00772646+0.00839889j 0.0228749+0.01243j -0.0552233-0.0492329j 0.0222394-0.0507481j -0.0790429-0.0510855j 0.031224+0.0118723j 0.0155706-0.00164862j -0.0240295-0.0217268j 0.0381042-0.00880583j -0.0117325+0.00265321j 0.000230538-0.0276962j 0.00032119+0.00218663j 0.0470058-0.0310452j 0.00873357+0.00558758j -0.0432151+0.00775692j -0.0257049+0.014119j -0.0157655+0.0120065j -0.0258822+0.0102808j 0.0159481+0.0291595j -0.0152561-0.00364091j 0.0017758+0.016552j 0.0177338+0.0325947j -0.00107435+0.00125948j 0.0277413-0.0204455j -0.0155484-0.0232151j 0.00151355+0.0188031j 0.000712669+0.03184j -0.0417045+0.0460405j -0.0223279+0.0133302j 0.00152291+0.0264607j 0.00677213+0.0381104j 0.0162313+0.0234599j 0.00184098-0.0140491j 0.00640826+0.0243818j 0.00447512-0.0100945j 0.00874857-0.0361737j 0.0589716+0.00925533j 0.0174028+0.0234045j -0.00444886-0.0146071j -0.00291824+0.00896415j -0.0254806+0.00140617j -0.0224711+0.0335493j -0.00163183-0.0135015j 0.00449333+0.030944j -0.00919147-0.0407987j -0.00278864-0.0236407j -0.0286902+0.00239353j 0.0256413+0.00231613j 0.0043779-0.00262358j -0.0178277+0.0234202j -0.00105267-0.0281657j -0.0042106+0.0134042j 0.00238312+0.0291476j 0.0176162+0.0169829j -0.0160697+0.0230808j 0.0342531+0.00406778j -0.0158795-0.0239011j -0.0397245+0.037037j -0.0269183+0.00705163j 0.00373436+0.0316463j -0.0296113-0.0301869j -0.0130248-0.00337885j -0.00396174-0.0250219j 0.052872+0.0215528j 0.035419-0.0485727j 0.00307995-0.00617801j 0.00798418-0.00303561j 0.0386956+0.0237274j -0.0752643+0.0548592j -0.00387644-0.0179475j 0.0395412+0.0091815j -0.00777956-0.0188142j 0.0143381+0.0197127j -0.0430307-0.0309848j -0.00800984+0.00334224j -0.014958-0.0201083j -0.0186969+0.00188163j 0.0103854-0.0249448j 0.0137627+0.00750351j -0.0179751-0.0321529j 0.038763-0.00511122j 0.00219094+0.00296124j -0.0157962+0.0217217j 0.00732694-0.00699154j -0.0192654-0.0109909j -0.0109543-0.0360665j -0.00441456+0.0241159j 0.0106442+0.0351289j -0.0315642-0.0142359j -0.0545+0.0187129j 0.021886-0.0212455j 0.0282607+0.0127761j -0.0435204-0.0234811j 0.0307409+0.0355906j -0.042371-0.0368561j -0.00103102+0.0646448j 0.0239907+0.00923289j 0.0124234-0.015257j 0.0161029+0.0498047j -0.00266537+0.0387482j 0.00759266-0.0201291j -0.0366273+0.0325083j -0.0172518-0.0236015j 0.0265158-0.0116963j 0.0309092-0.00325667j -0.0175781-0.00285265j -0.0376556-0.0398604j -0.00134684-0.0144346j 0.0196441-0.0119104j -0.0135714+0.00484314j -0.0436808-0.0114487j -0.0124643+0.0257366j 0.0175582-0.0314912j -0.0292811+0.0113288j -0.0010355+0.0484069j -0.0130059-0.000404844j 0.0292086-0.0175218j 0.0527056-0.0198416j -0.0703956+0.0806588j 0.0197821+0.021321j 0.0980494+0.153942j -0.015742-0.00803634j 0.00763681-0.000846781j -0.0237555-0.0374946j -0.0426083-0.114378j -0.030036-0.00063848j 0.00389797+0.0473676j 
0.0177665+0.0341713j -0.0131393+0.0178688j -0.00788533+0.0351705j -0.00930689+0.0187016j -0.0302943+0.0260022j -0.0309184+0.0196792j 0.0613372-0.0739474j -0.0125347-0.00617462j -0.0258611-0.00144621j -0.0276315-0.00752986j 0.00534173+0.0156671j -0.000857615-0.0136353j -0.0200901+0.0416559j -0.0105165-0.0326922j -0.00309839-0.0107648j 0.0144919+0.0328381j 0.0168148+0.00661317j 0.000410581+0.0137603j -0.0263132-0.000538589j -0.0152421+0.006498j -0.00305329+0.0181343j 0.0237685-0.0141938j 0.0158685-0.00376268j 0.0135489+0.0133986j 0.00683961+0.0133242j 0.00472721-0.00120895j 0.0131572-8.53606e-05j -0.00234867-0.0172043j -0.013038+0.025988j 0.0119125-0.0256035j 0.0285582+0.0250217j -0.0394136-0.0267173j 0.0149534-0.0108419j 0.00897773-0.0192952j 0.0250724+0.000458333j -0.0158397-0.0288362j 0.00822952+0.0248858j 0.0234489-0.00615436j -0.00897403-0.0340976j -0.00182317+0.014027j -0.0011108-0.0122944j -0.00651993-0.00463469j -0.00716172+0.00681805j 0.0406772-0.0123072j -0.0279325+0.00887855j 0.0136606+0.0149051j 0.00882717-0.0128549j -0.00632157+0.0539273j -0.000616079+0.0237108j -0.0147911-0.00382776j 0.0331277-0.000300786j 0.024221-0.0383853j 0.0353721+0.0130555j 0.0279999+0.0150962j -0.00451339-0.0248311j 0.00968519+0.0215531j -0.0068138-0.0155451j 0.0215338-0.00940991j 0.00507323-0.00208259j -0.000638275-0.0206017j -0.0215831-0.0124815j 0.000370151+0.0254545j -0.0159587+0.0167862j 0.0152161-0.0133431j 0.00258711+0.0185388j -0.045641+0.0233799j -0.0194721+0.02174j -0.00699292-0.0156686j 0.00916263+0.00199431j 0.00903175+0.0334323j -0.0455426+0.00347079j -0.00564473+0.00270526j 0.0470432+0.0510876j 0.0113185+0.0166612j -0.0330492+0.0165132j -0.0145157+0.00237985j 0.00944923-0.00296454j -0.0110648+0.00560461j -0.0028461-0.00105752j -0.0129258+0.00517196j -0.004156+0.00367358j -0.0380494-0.0136389j -9.31891e-05+0.0151376j -0.0534106+0.0176531j -0.00250761-0.00448914j -0.00598847-0.01373j -0.011636+0.0343452j 0.0166575+0.0405599j -0.0130497+0.00943272j -0.0874262+0.0215745j 0.0150828+0.0358874j 0.0253868-0.0150745j -0.0064437+0.0364472j -0.00391071+0.0103341j 0.0210206+0.0364568j -0.0529279-0.00476688j -0.0125438+0.0301541j -0.0147583-0.0562227j -0.0245002+0.0184892j -0.00745501+6.83621e-05j -0.0343231+0.0239342j 0.00355026-0.0542131j 0.021647+0.0353148j -0.0175938-0.00343792j -0.00508323-0.0184182j 0.0376546+0.00382448j -0.0192945+0.0261597j -0.0828435-0.00683157j -0.0285885+0.0439094j -0.00219869+0.0523748j 0.00485406-0.0014072j 0.0366517-0.0100213j 0.00708117+0.0183898j 0.00771334+0.032369j -0.00574485-0.0289566j -0.0390342-0.0369323j -0.029445-0.0611573j -0.0224329-0.00548571j -0.0162739-0.0121709j 0.0114904-0.0186827j 0.0214266+0.0229913j -0.0055144+0.0947201j -0.0763375+0.0174258j 0.0326613+0.0174058j -0.161554+0.0642187j 0.0149218-0.00857537j 0.00194542+0.00313383j 0.0140622+0.0405568j 0.0400541-0.0602905j -0.0123744+0.0355131j 0.0198517+0.0140869j 
-0.0104788-0.0389336j 0.0241547-0.0179257j 0.0430087-0.0331459j 0.00771011+0.0135654j 0.0103984-0.00721814j 0.0404816-0.0454689j -0.143191+0.042878j 0.0303058+0.0486728j 0.016118+0.016406j 0.0240329+0.0594708j 0.0514086+0.0372904j 0.024966+0.047821j 0.0393707-0.110222j -0.099737+0.0386264j 0.0957181+0.184862j -0.105095+0.0279662j -0.0491629-0.0693541j 0.106496+0.0189185j 0.0316937+0.00829636j -0.0654661-0.0425201j -0.0562531-0.0583441j -0.0305582+0.00946495j -0.131555+0.0903497j -0.00469111+0.0120158j 0.0174571-0.0669793j -0.0296048+0.0229912j 0.0608513+0.0052425j 0.0283362+0.0774674j 0.00985685-0.163182j 0.120343-0.0308224j -0.129879+0.0316297j 0.0192465+0.0577328j -0.0179046+0.0471658j 0.0489772+0.0782207j 0.0204578-0.0767515j -0.00119309-0.00669183j -0.000696883+0.00604355j 0.0291606-0.0103901j 0.0191669-0.0168537j 0.0300603-0.0207641j 0.0276279+0.0425103j -0.0112902-0.0036237j 0.032199-0.0562945j -0.0774384-0.035094j 0.051325+0.0174092j -0.0270826+0.0220426j 0.018739+0.095456j -0.0210562-0.0329324j 0.00264727-0.0255984j 0.0286838-0.0472708j 0.0241161+0.012525j -0.00378905+0.0591588j -0.0866965-0.015123j -0.00286625+0.01912j 0.0288787+0.0397193j 0.0144844-0.0129105j 0.0199414+0.00715137j -0.0482916+0.00347305j 0.0134138-0.0111128j 0.0162961+0.0123672j 0.0365798-0.0204796j -0.0297667-0.0217605j 0.0228136-0.0263303j 0.023675+0.0196262j -0.0600657-0.0165845j 0.0625013-0.0235626j -0.00963298+0.00396333j 0.0237151-0.0467065j -0.0330481+0.0314483j -0.014144-0.0358012j 0.0276935+0.0116121j -0.0123232-0.0132306j -0.0151964+0.0166648j 0.0590643-0.00739568j 0.00098414-0.0294205j -0.0249229+0.000937966j 0.0270237+0.028665j -0.00402589+0.0185017j 0.0211318+0.00924864j -0.0176831-0.0420268j 0.0304245+0.00486534j -0.00370004-0.0221527j -0.0494578-0.000438156j 0.000714818-0.024423j -0.0482301+0.0356889j 0.0101656+0.00995606j -0.0457115+0.0396296j -0.0108274+0.0364035j -0.00232792+0.0110087j 0.0135139+0.0037658j 0.0300106-0.0326894j -0.0259865-0.00464893j -0.0449334-0.0110608j 0.0110705-0.0588261j 0.0128545+0.0147478j -0.0045277+0.01525j 0.00886166+0.0122455j -0.0204595+0.00593358j -0.042239-0.0373782j -0.00928499+0.0161042j -0.0407472-0.0101653j 0.0150563-0.0311247j -0.0382907+0.042621j 0.0327409+0.00724152j -0.020162+0.0562813j 0.0100689-0.0193175j 0.019299+0.0240547j 0.0132393-0.00111711j 0.00722619+0.0132056j 0.00171005+0.0404435j 0.0223262-0.0375495j 0.0710261+0.00153391j 0.0485975-0.0375427j 0.0415542-0.0391348j -0.047644-0.0242807j 0.0230787+0.0607054j 0.0161576+0.046714j 0.0607897+0.108241j -0.0474563-0.0475482j -0.0468605-0.0195138j -0.00364596-0.0407953j 0.111898-0.0024259j 0.0161513+0.0019837j -0.0158249-0.0352722j 0.0447869-0.0147325j 0.00853982-0.0130371j -0.000157402-0.0178982j 0.0714112+0.0197026j -0.00284893+0.0825488j -0.00564333-0.00983679j -0.0213263+0.00721696j 
0.0363047-0.0280586j 0.0220991+0.040813j 0.0372654-0.07791j 0.0601621+0.0247771j -0.0178756-0.106839j 0.097342-0.0574277j 0.0225831+0.0273656j -0.0410944-0.0279595j 0.0698503+0.0976452j 0.0959165-0.0593922j -0.0254684-0.184725j 0.13844+0.0206394j -0.206486+0.0656116j 0.0257378+0.0727171j -0.0735083-0.135019j 0.0518091-0.0559189j -0.0268284+0.181702j -0.062452+0.0449005j 0.0847785-0.00110588j 0.0643105+0.0112013j 0.0858985-0.0852801j -0.107562-0.0943699j -0.103318-0.119909j 0.13576-0.00562965j -0.0342634-0.0858638j -0.13314-0.195991j -0.0859147-0.0619094j -0.0886327+0.208334j 0.131211-0.101862j -0.151805+0.0653109j 0.0769426-0.0458549j 0.226205+0.0126522j -0.00845712-0.0677421j 0.0595984-0.116739j -0.0728966-0.0560911j -0.00116669+0.0653853j 0.101329+0.0844696j -0.0118029-0.00316749j 0.0533038+0.0525903j 0.0495382+0.077175j -0.0578733+0.0263939j 0.133698-0.0998516j 0.0249252+0.0174648j 0.0201868+0.0707121j 0.0011094-0.0011924j -0.0185617-0.0387756j 0.0447895-0.0327555j 0.0227642-0.0199497j 0.0411898+0.0121075j 0.0211053+0.0453027j 0.023922-0.000598375j -0.0150003+0.0276566j 0.00836131-0.0336506j 0.00875232-0.0138777j -0.0192186+0.0223087j -0.0058167-0.0342931j 0.00673456+0.0181409j -0.00524976-0.0183707j 0.0190888+0.0167751j -0.0135764+0.0224331j 0.0315328+0.00942441j 0.0212549-0.0487531j -0.00604173+0.0159543j -0.00095816-0.018338j 0.0545435+0.0589318j 0.0253339-0.0331449j 0.0393739+0.00126624j -0.0286877-0.0153365j 0.00166303+0.0131176j -0.0118351+0.0142164j 0.0354799+0.0103927j -0.0322688+0.0242897j 0.0173662-0.0249825j -0.0538671-0.0271603j -0.0544896-0.0297726j -0.00643621+0.00600682j -0.0189372+0.00959575j 0.0303652+0.0548767j -0.0315278+0.0165742j 0.0287336+0.0251858j 0.00542609-0.00832569j -0.0071434+0.00966403j -0.0110036+0.0195134j 0.00480082-0.0205596j -0.011401+0.0120471j -0.00711733+0.00447761j 0.0254724+0.0196084j -0.019803-0.0507078j 0.000330371+0.016241j 0.0189828+0.0122886j 0.00694164-0.0239534j 0.0159465-0.0340919j -0.0261278+0.00471719j 0.0348111+0.01533j -0.0215138+0.048921j -0.0383426+0.0193151j 0.00266619-0.0575457j 0.00842124-0.0312609j 0.0112539+0.00203473j 0.0199576-0.0313776j -0.0182263+0.0333481j 0.0024585-0.00440803j -0.0268696+0.00389821j 0.0126287-0.0320318j -0.0185975-0.0166904j 0.0231191+0.00851371j -0.00402585-0.00186737j -0.00907526-0.0180181j -0.00256536-0.0210062j -0.00438008-0.0126815j -0.00894096+0.0256083j 0.0267935-0.0646352j 0.00653744-0.0163019j -0.00780947+0.00283241j 0.00832266-0.0265933j 0.0849235+0.00129348j -0.0137462-0.000209164j -0.0199737+0.00601787j -0.0107136-0.00580265j 0.0579464+0.0431738j -0.0162099-0.0338935j -0.0216205-0.010816j 0.0146294-0.0119007j 0.000978427+0.0115574j -0.0243741-0.0263958j 0.0199706+0.0395431j 0.0308608-0.0209394j 0.0401174-0.00140986j 0.0351305+0.0199533j 0.0276106-0.020383j -0.0191489-0.0188827j 
0.00854858-0.0017248j 0.00941106+0.0126482j -0.0221234+0.0406863j -0.0498438-0.0176878j -0.00372725-0.0478544j 0.0463499-0.0246979j -0.0570911+0.00405449j 0.0338867+0.0269891j -0.0292357-0.0976204j 0.0386982-0.139292j -0.0656287-0.0094732j 0.0687022+0.101378j -0.0192359+0.00954727j -0.309818+0.126917j 0.0701018+0.1533j -0.158106+0.120943j -0.163066-0.136j 0.175017+0.0476679j -0.0413137+0.01786j 0.0863578+0.145273j -0.071397-0.0903599j 0.0632847-0.138681j -0.0353628-0.0636693j -0.0932137-0.155291j 0.00682788-0.233391j -0.183057+0.0524619j -0.10424-0.0507198j 0.00760044+0.112705j 0.067264-0.189223j -0.0358832+0.0196131j -0.226829+0.0687609j 0.0279646+0.0592445j -0.0115525+0.011675j 0.0816613+0.231523j 0.0909707-0.0533524j 0.0850643+0.0427358j 0.0804396-0.0512593j -0.0411659-0.0616959j 0.00991955-0.0318157j -0.0552508+0.0492777j 0.0447432+0.0782996j 0.0156628+0.0727374j 0.0401703+0.00576086j -0.00457851+0.0149863j 0.000355884-0.0021152j 0.000387563+0.0284036j -0.0440572-0.0196248j 0.0623725-0.00856591j -0.0149274-0.00399867j -0.0419841-0.0394213j 0.0385492-0.00515953j -0.00270753-0.0208422j -0.0117814+0.0529324j -0.0828177-0.0618862j -0.028691+0.0218841j -0.0349686+0.0562532j -0.089866-0.0535897j -0.0303361-0.0113826j 0.00901467-0.0178219j -0.00611502+0.00833608j -0.060447+0.0194193j 0.00908963+0.00105014j -0.0217282-0.0201409j 0.0241711+0.0110928j 0.0246808-0.00496394j -0.00898556-0.0158657j -0.0209942-0.030001j 0.0388289-0.00152327j 0.0286427+0.00417933j 0.0242514+0.00742336j -0.0169392+0.0256651j 0.0332444-0.0779718j -0.0277899-0.0181204j 0.000908737-0.00947411j 0.00871749-0.0037243j 0.0382258-0.0168794j 0.0138698-0.0274389j 0.00702371+0.020001j -0.0153138+0.00634211j 0.0120685+0.0454939j -0.00373546+0.015229j 0.0289017+0.00574906j 0.0276455-0.0377597j -0.000471663-0.0168605j -0.0411708+0.0212104j 0.03115-0.0057154j 0.00556552-0.0484086j 0.0210145+0.0112839j 0.0117143-0.0214815j 0.0184586-0.0319428j -0.00571884-0.0436826j -0.00807582-0.0281827j 0.0305233-0.00847622j -0.0253536+0.0268176j 0.00685093-0.0407536j 0.00895455+0.0142361j 0.0224221-0.0289911j -0.0249915+0.02157j 0.0128683+0.0180219j 0.0117299+0.0333377j 0.0139444+0.0062393j -0.0379991+0.0311437j 0.00460381+0.00617618j 0.0343905+0.042168j -0.00816926-0.015745j 0.0174549+0.00201427j -0.0328411-0.0192021j 0.0521812+0.00453065j 0.00218308-0.0118519j 0.0194349-0.0124233j -0.0427482+0.0498648j 0.00728184-0.0279994j -0.0180692-0.039302j -0.0118744+0.00872821j 0.0308927+0.0289059j -0.00442105-0.017506j 0.0331228-0.0403148j 0.0169527-0.0809797j 0.0311353+0.0455592j -0.0255382+0.0407872j 0.0135991+0.0191354j -0.0576713-0.0418386j -0.00901592+0.0149494j 0.00516089+0.0362263j 0.00626084-0.0238162j 0.0119477-0.00168909j -0.00966903-0.00866922j -0.038021+0.0231511j -0.0189774-0.0279769j -0.00467471-0.0103432j -0.00579946+0.00494635j 
0.00209071+0.0112451j -0.0164978-0.000472268j -0.0395302-0.0377979j 0.0409323-0.0485863j 0.0425054-0.00776988j -0.00477941+0.0378756j 0.0316924+0.0920223j 0.0320188-0.0536828j -0.0932452-0.0466011j -0.12067-0.137806j -0.154076+0.0795081j -0.0570765-0.0349853j -0.0502245+0.172212j -0.0618468-0.00823461j -0.120606-0.120139j 0.100008+0.028346j -0.0784095-0.11526j -0.00856578-0.0604217j -0.121434+0.0314739j 0.145439+0.241431j 0.000440602+0.0158115j 0.171104-0.174164j 0.295597-0.194042j -0.131021-0.154092j -0.0358358-0.0660264j -0.11097+0.0442099j -0.228341-0.0373233j -0.0037878-0.0834868j 0.00599511+0.304377j -0.245155+0.0569349j 0.0136511+0.0268798j -0.0755079-0.118311j 0.0638603-0.0679972j -0.0678992+0.107924j 0.0517489+0.0639518j 0.0307968-0.082296j 0.0296039-0.105382j -0.11273-0.0181302j 0.0331713+0.0831471j 0.0071073+0.0697572j 0.0315334+0.0288636j -0.0880969-0.0690236j -0.0229123-0.0279652j -0.0104244+0.00787429j 0.0700308-0.0482838j -0.0297596-0.0397097j 0.070829+0.0134065j -0.00768262-0.015046j 0.00427714-0.0331615j 0.00366379-0.0139118j 0.0142563+0.0263029j 0.0106937-0.00422398j 0.0271132+0.0384251j -0.0100161+0.0351419j 0.0254881+0.00987024j -0.00226231-0.00663873j 0.039341+0.0333508j -0.007094+0.0240284j -0.0140211+0.0132038j -0.0080736+0.0227685j 0.0139816+0.0208051j -0.0132592+0.0160587j -0.0137668-0.00120194j 0.0242565+0.00985269j -0.0326844-0.0101792j -0.00318997-0.00144055j -0.0190946-0.00828157j -0.00310165-0.010879j -0.0381348-0.0145283j 0.0139529+0.0187005j 0.00924003+0.0513323j -0.0240332+0.00655241j -0.00673304+0.0191839j 0.00221617+0.0101925j -0.0274405-0.0146951j -0.0100174+0.00520402j -0.00303782+0.01043j -0.0161979-0.00815722j 0.00227893+0.00587719j 0.0221754-0.00109139j -0.00887201-0.0120713j -0.0433464+0.00166835j -0.0422815+0.0127244j -0.00175215-0.0212637j 0.0226019-0.00127575j 0.00516772-0.0019226j 0.0210143+0.0254522j -0.0199582+0.0238296j -0.0028054-0.00534527j 0.0146409+0.0270517j 0.00294477-0.00723608j 0.00855468-0.00821943j -0.0158976+0.000296289j 0.0169078-0.0384312j -0.0105534+0.022837j -0.0178217-0.00903293j -0.0169316-0.00135855j 0.0030634-0.00269665j -0.0227283-0.0152962j -0.00760639+0.00632651j -0.0153351-0.00465087j 0.0251911-0.00244471j -0.0296001-0.00510082j -0.0181354-0.0350895j 0.00135124-0.0140026j 0.00658444-0.0147397j 0.0100286+0.0261513j -0.0041223-0.0265906j 0.00524752-0.00566013j 0.0211127+0.0239505j 0.0233582-0.0180656j -0.0204048+0.00673513j -0.0113714-0.00479577j 0.0213089-0.0315783j -0.0345552-0.0255644j -0.00910446+0.0245108j -0.023501+0.0311946j -0.00986703+0.0347099j -0.0414699-0.045184j -0.0082501-0.0290907j -0.0112783-0.0130779j 0.0524524+0.000131145j -0.0102245+0.0105336j 0.0151348-0.0288773j -0.00934574-0.010141j -0.00138773-0.00100331j 0.00460803-0.000166012j 0.0236432+0.00173506j 0.000956033+0.0228188j 0.00339616+0.00439518j -0.00200227-0.0026595j 
-0.000314519+0.0187788j -0.0137949-0.00990321j 0.00961703+0.0320799j 0.000603687+0.0163283j 5.25857e-05-0.0319466j 0.0669174+0.00768914j -0.00873004-0.0604884j 0.0116751-0.0514608j -0.0396246+0.00212362j 0.0850927+0.0255257j 0.0111499-0.0756657j 0.0695608+0.0230053j -0.138891+0.0478669j -0.0380625+0.0199838j -0.0296626-0.0986089j 0.0326045-0.0191914j -0.0142746+0.116861j -0.0158609+0.0317633j 0.00140692+0.00629047j 0.0128677+0.0280954j 0.0514178-0.0699603j -0.0741654-0.102246j -0.0690003-0.0640036j 0.086096+0.00301366j -0.00858878-0.0672878j -0.0936866-0.12792j -0.0672912-0.0471286j -0.0366282+0.160692j 0.0764618-0.0827205j -0.129247+0.017477j 0.0412381+0.0379641j 0.0981876+0.00872908j -0.0157028-0.0536831j 0.0530115-0.0650635j -0.0715479-0.0172132j -0.0185929+0.0315359j 0.118469+0.0707365j 0.0477447+0.0680514j 0.0355069+0.0439236j 0.097934-0.00931678j 0.0797628+0.0701398j 0.145983-0.168849j 0.00325724-0.0576997j 0.0730109+0.0654704j -0.03485-0.0350227j -0.0147161+0.0509746j -0.0389408-0.0117094j 0.00508622-0.00423914j -0.0170879-0.00530589j 0.00866601-0.0373032j 0.0143442+0.0215016j 0.0863021+0.0204303j -0.0276343+0.0392081j 0.0214398+0.0289137j 0.0282011-0.0832626j -0.0369+0.0250663j 0.0799981+0.0951603j 0.0296136-0.0510449j -0.0094763+0.0158822j 0.0366634-0.0804956j -0.0179447-0.0705698j -0.0337497+0.0991794j -0.010194+0.0730317j 0.0168327+0.0359447j -0.107335-0.0513118j -0.0185035+0.045159j -0.0270702+0.00863373j 0.0435115+0.0339804j 0.0429536-0.0572999j 0.0315406+0.0175181j -0.0122184+0.00452293j -0.0116464-0.0347456j -0.00429961+0.0685604j 0.021995-0.0139493j 0.0216417+0.0533697j 0.0240075-0.000307662j 0.0204577+0.017145j -0.0225506-0.0455797j -0.000722238-0.0128251j -0.048663-0.0411626j -0.0290695+0.0137952j 0.000637636+0.00279611j -0.000174664+0.0150825j -0.0246834+0.00222926j 0.0176903-0.0183305j 0.00471706-0.0133641j -0.0322423+0.0134536j 0.00990124+0.0472843j 0.00811525+0.0271753j -0.033605-0.0252207j -0.00163636-0.00650139j -0.0363295+0.0366424j 0.0231273-0.0024909j -0.04657-0.00739938j 0.0315543-0.0208023j 0.0159326-0.0194335j -0.0340509+0.038103j 0.0226549-2.43923e-05j -0.0363339-0.0265484j -0.00375321-0.00118723j 0.0203555+0.00581013j 0.0309842+0.00769152j 0.00789496+0.0390218j 0.0237647+0.0119127j 0.0167768-0.00864586j 0.0188073+0.0130085j 0.0112268+0.0117679j 0.0217934+0.00401411j 0.00643819+0.0164232j 0.00271655-0.00160945j 0.00597534-0.0338946j -0.0209633+0.0430125j 0.0393841-0.000875012j 0.0123642+0.00111242j -0.000527641-0.0128872j -0.0711909+0.0294328j 0.0208173-0.00658071j -0.0139109+0.0146167j 0.0148888-0.0172882j -0.00287456-0.0224162j 0.0250971-0.0211288j 0.0275924+0.0298361j -0.0312107+0.00213738j 0.00889796+0.00107719j 0.0287361+0.0500333j 0.0104304-0.0162571j -0.00803154-0.0157759j -0.0345252-0.0275153j -0.00632427-0.00100616j -0.0243926+0.00567844j -0.00339263+0.00863245j 
0.0114286-0.0039303j 0.0023021+0.0111335j 0.0222625-0.0444936j 0.0254911+0.0314356j -0.0211157-0.0193906j 0.0147798-0.0101093j 0.0146187+0.00570881j -0.0065288+0.0228501j 0.0042702+0.0422947j -0.0573519+0.038063j 0.0163577+0.0251898j 0.0443289+0.0314811j -0.0571069-0.00564334j -0.114952-0.0331674j 0.0394282+0.149559j -0.0512647+0.0808252j -0.0700518-0.0467115j 0.0850422+0.0684632j 0.0205722-0.0072776j -0.042985+0.00476273j -0.0604564-0.07094j 0.0213287-0.0624304j -0.0740095+0.0302683j -0.0211982+0.00349619j 0.0175812-0.0772873j -0.0653122-0.00519382j 0.014557-0.0125814j -0.00529099+0.0688743j 0.0283355-0.092948j 0.0598663-0.0515831j -0.0822215+0.0650931j 0.0332058-0.0271137j 0.0502214-0.0156838j 0.0488342+0.0971009j 0.0888109-0.0686686j 0.0313086-0.0782716j 0.0504728+0.0756855j 0.0638276-0.0115787j 0.000936338-0.051527j -0.0198397+0.0551357j 0.0654592-0.0369277j 0.0125779-0.0921635j -0.0128226+0.0156165j -0.0107204-0.121508j 0.0238301-0.0568766j 0.0859245-0.0251778j 0.0660309+0.0159349j -0.0398935+0.120742j 0.067018+0.0655854j 0.017874+0.0373432j 0.107242-0.0155424j 0.0685726+0.0141013j 0.00509538+0.144176j 0.122882+0.0937005j -0.0440449-0.00646801j 0.0274876-0.0269591j -0.0522434-0.0228875j 0.0653478-0.0137778j -0.0371404-0.0117309j 0.0177381-0.0446421j -0.0838669-0.00179272j -0.061083+0.0382499j 0.00804732+0.0622912j -0.0216097+0.0107498j 0.00359269+1.84355e-05j -0.00518493+0.0502322j 0.0641142+0.00144012j -0.137338+0.0333428j -0.062005-0.0634679j 0.000976126-0.0139873j 0.00489587+0.0345516j 0.0196111+0.0321682j 0.0683807+0.0388491j 0.00158016-0.00859486j -0.0724428+0.034229j -0.0610235+0.00972457j -0.0348189+0.0616722j 0.0125089-0.0260285j -0.00469386-0.0215953j -0.00227233-0.00819738j 0.0115514+0.00956833j -0.0146674-0.0382948j -0.0703864+0.113757j -0.0320772+0.068976j 0.0508867-0.0390577j -0.0653601-0.0350915j -0.00514953+0.0621116j -0.0272642-0.00293689j 0.00215897-0.00967037j -0.0537857+0.0245082j -0.0133956+0.0784839j 0.0778359+0.00367673j -0.00722244+0.0072618j 0.0231277-0.0238805j -0.0367935+0.0774111j -0.0345578-0.000385857j -0.0421939+0.0249822j 0.0250551-0.0585852j -0.0266529+0.0091743j -0.0282899-0.0465069j -0.0202185+0.0146345j 0.0433879-0.0690243j 0.0157945-0.0121498j -0.0301377-0.0668171j -0.00815946-0.000724552j -0.00240387+0.0129923j 0.026522+0.0323605j -0.0449658+0.0042487j -0.0268779+0.0020149j -0.0114527+0.0248545j 0.015071-0.0644211j 0.00804866+0.0042745j -0.0251163+0.0749079j 0.0267715-0.0139319j -0.0398664-0.0610425j -0.0123454-0.0659324j -0.0382006+0.0421773j -0.0340148+0.0593959j -0.0364456-0.033956j 0.0207502-0.0415999j 0.00850632+0.0434241j 0.0322258+0.0422119j -0.01775+0.0149188j 0.0229067-0.00282253j -0.0641231+0.0382653j -0.0155944-0.00336424j 0.0105228+0.024496j 0.075532-0.0322135j 0.000144108+0.0192378j -0.000342851+0.0088204j 0.0205459-0.000713492j 
