0.0111934-0.0320556j -0.0168483+0.00790575j -0.034995+0.0581269j 0.0306236+0.0499599j -0.0533146-0.0142097j 0.0614898+0.0386649j 0.00630387+0.0515841j -0.014059-0.0449447j -0.0294888+0.0298137j 0.0413041-0.00258764j -0.0121542+0.0235886j 0.0112414-0.00943577j -0.00684659+0.0133511j 0.0028187+0.0034667j -0.0033198-0.0206628j -0.00164831+0.00738201j -0.00471782+0.0154676j 0.023157+0.0496726j -0.00706761-0.000887597j -0.05885-0.0284437j 0.0389546-0.0158003j 0.0461975+0.0107573j 0.164703+0.13191j 0.00542469+0.0331835j 0.077493+0.0978432j -0.0270303-0.114633j -0.0152957-0.0267023j -0.00990184+0.00281231j 0.0169443+0.0370295j 0.0344923+0.0354236j -0.0302427-0.0179511j -0.00282529-0.000566599j -0.0127833-0.0156073j -0.0191395-0.014564j 0.0157679+0.00792071j -0.00743844-0.00941923j 0.0040368+0.0028036j 0.00607691+0.0052382j 0.0140071+0.0027029j -0.00450749-0.019423j 0.0236676-0.0291924j 0.000585504+0.0120577j -0.00429166-0.0076803j -0.0102337-0.0149355j 0.00130131-0.000219531j -0.00641641-0.00421651j 0.015692+0.0127827j -0.00883076-0.0231867j 0.00910352-0.000741106j -0.0225461+0.00254304j -0.000437201-0.0073164j -0.015652-0.00435201j 0.00601273+0.0125866j 0.0227821+0.00500542j 0.0301507+0.022384j -0.0122096-0.0240085j 0.0500803+0.0150067j -0.0110312-0.0538286j 0.0173634-0.00818606j -0.0108192-0.014585j -0.020203-0.0319731j -0.0175719-0.0212679j -0.0216858-0.00754844j -0.00678601-0.000994104j 0.00152992-0.020984j -0.0183023-0.0265851j 0.00890632+0.0116617j -0.0100094-0.0214861j -0.00439899-0.0131501j -0.00346735-0.011786j 0.00966526+0.0139705j -0.00771753-0.000595926j -0.0199663-0.0172552j -0.0139235-0.0122667j -0.00914572-0.00968023j 0.0051672+0.0192981j 0.00949178+0.0114653j -0.00132338-0.00173814j 0.00890304+0.0169819j 0.0054721+0.00765703j 0.00745646+0.00958201j 0.00438588+0.00372458j 0.00161978-0.00337378j -0.00379095-0.00742215j -0.0103781-0.00993248j -0.00160485-0.0032583j -0.0143619-0.0134978j 0.00185947-0.000886965j -0.0014728+0.00826481j -0.0104083-0.00261925j -0.0110832-0.00549395j -0.0059235-0.00501581j 0.00843908+0.00916344j 0.0116408+0.0100554j -0.005755-0.00637615j 0.00760045+0.00155119j 0.00434008+0.0115415j -0.00617464-0.00221325j 0.00176019-0.00435729j -0.00185671+0.0109027j -0.0110773-0.00194489j -0.00327768-0.000276472j 0.0014036+0.00134373j 0.000383314+0.0110591j 0.0165928+0.0154209j -0.00106824-0.00293157j -0.0053196-0.00725725j 0.00109581+0.00180551j 0.00461241-0.00704929j 0.00619248-0.00157172j -0.00135153+0.00458965j -0.000979453+0.00328151j -0.0126955+0.000880956j -0.00105107+0.000864433j 0.00938705+0.00146234j 0.000849383+0.00650406j -0.0120023+0.0112753j -0.00435301-0.0141485j -0.00718568+0.00590836j 6.00983e-05+0.011753j -0.0197278-0.00908721j 0.00579878-0.0142113j -0.0124474-0.00641772j -0.00900278+0.0021516j 0.0405083-0.00967331j 0.0110523-0.0388853j -0.0135884+0.0157485j 0.00808663+0.0117834j 0.00726552+0.0102482j 0.00701625-0.00482857j 0.0276197+0.0422635j 0.000125873+0.00376086j -0.0182342-0.0290917j -0.00795404-0.0128017j -0.0424108-0.0612401j 0.023181+0.00495535j 
0.0163204-0.00688874j 0.0120463-0.0320874j -0.0187855-0.0353785j -0.0336714+0.0665366j -0.0107288-0.0611148j -0.0372496+0.0198415j -0.0751678-0.000395746j 0.0529189+0.0250498j 0.00135841-0.00947508j 0.0474274+0.0156506j -0.0492895-0.0673953j -0.00427944+0.023164j 0.0108489+0.0163056j 0.0319921+0.0134661j 0.0483371+0.0280267j -0.0105218-0.00416231j 0.00698236-0.00726563j -0.0126005+0.0115363j 0.00419573-0.00319895j -0.0337705-0.0689943j -0.0135321-0.00806877j -0.0666071-0.0915513j 0.0223413-0.000667529j 0.143147+0.0716622j -0.0431974-0.125667j -0.0626381-0.0907166j 0.0226919+0.0402061j -0.0183692-0.0390082j 0.0181794+0.0383204j -9.71334e-05-0.0138461j 0.0110513+0.0172403j -0.00734564-0.00454195j -0.00881098-0.00903496j 0.0124836+0.0180767j -0.00625749-0.0106686j -0.000627012+0.000284557j -0.00710254-0.00510816j 0.0291485+0.0111994j -0.012258+0.00174942j 0.000339355+0.00757576j 0.00400755+0.00887754j -0.0144431+0.0371086j -0.00669848+0.00411151j -0.00476265+0.00219208j 0.00961334-0.000786679j 0.00825986+0.00506805j 0.000956082-0.00832717j -0.0294972-0.00706099j -0.0104728-0.00637245j 0.0197032+0.0237646j 0.00896514+0.0068196j 0.00680993-0.0064558j -0.00372868-0.00303058j -0.0245323-0.0223955j 0.0479606+0.013389j -0.0115859-0.0228472j -0.0192409-0.0479763j -0.0373393+0.00503873j 0.00526317-0.0103693j -0.0134396-0.0369535j 0.00473367+0.0107504j -0.00381716+0.0137912j 0.0226336+0.0459198j 0.00710396-0.00542595j -0.0258989-0.0290827j -0.00826915-0.0121212j -0.0111416-0.00225528j 0.000206484-0.00639224j 0.00126817+0.00142227j 0.00157888+0.00975119j 0.0247406+0.0178221j 0.0135472+0.019442j 0.0103308+0.0156997j -0.00470907+0.00335622j -0.00859394-0.00688018j 0.00514523-0.00146307j -0.0125636-0.0159755j -0.0131109-0.00550762j 0.00646711+0.00889719j 0.0069167-0.00883084j 0.00632159+0.000415542j 0.0141894+0.00988762j -0.000331136-0.00220454j -0.00703368-0.00631665j 0.00733854+0.00557065j -0.00741865-0.00720278j 0.00661766+0.00867699j -0.000686118+0.00209065j 0.00491808+0.00819181j -0.00422033-0.00208723j -0.00733553-0.00603772j -0.0121524-0.00688793j 0.00154322+0.00579256j 0.0120416-0.00394068j -0.00348543+0.00739737j 0.00274173-0.00713925j 0.00598734+0.00711911j 0.00270053+0.00815204j 0.00622272+0.00533888j -0.0021275-0.00288321j 0.0122925+0.0162425j -0.00876763-0.00575349j -0.00160255-0.00980705j 0.00569118+0.00401477j -0.00352954-0.0040255j 0.0104089+0.00356285j 0.00216391-0.00630021j -0.0160498-0.00568957j 0.00635034+0.0118593j 0.00128918+0.00390075j -0.00576233+0.00812649j 0.00263613+0.000853416j -0.000286686-0.000783856j -0.00539778+0.000145141j -0.00336721-0.00210096j -0.00163867-0.0041889j -0.000227178+0.0116765j -0.00106585+0.000697976j -0.0025339-0.00969154j -0.00757779-0.0133367j -0.004948-0.0123497j -0.0279269-0.00478583j 0.00567987+0.0105013j 0.0102042-0.0083314j 0.0177762-0.0431173j -0.0287838+0.00709211j 0.017939-0.00859629j -0.00405804+0.0133083j -0.0114587-0.00895922j 0.0112523+0.00696995j -0.000229506+0.00297438j -0.0287878-0.0436651j -0.00749671-0.0141405j 0.0164542+0.0270495j -0.0229675-0.0051069j -0.0423266-0.0612619j 
0.0195415+0.0369701j -0.0382693-0.0358648j -0.0622177-0.0309846j 0.0158551-0.0100138j -0.0763632+0.0149225j -0.011795+0.00893535j -0.0846641-0.0559189j 0.0141366+0.0157603j -0.0252494+0.000422756j 0.0476198+0.0066728j -0.0325456+0.0192173j 0.00502131-0.0140016j -0.0444965-0.00614308j 0.0305653+0.00750665j 0.0848402-0.0291331j -0.0321531-0.0141881j -0.0539994-0.0252384j -0.0670032-0.0830317j -0.000237824-0.0070057j -0.0989178+0.116375j 0.00347378-0.0157797j -0.228556-0.040342j -0.0830287-0.217147j 0.108416-0.0806267j -0.222396-0.0997165j -0.00892865+0.130999j 0.0625729+0.0151875j -0.0552376+0.0320212j -0.0175821-0.0428392j -0.0510264-0.0524865j 0.0342619+0.0179444j -0.0202382+0.00841295j -0.000732158+0.0151788j 0.031306+0.00594043j -0.00223395-0.0001137j 0.00537177+0.00571317j -0.0140728-0.00363455j 0.00940307-1.90417e-05j 0.0152274+0.000562054j 0.0398687+0.016444j 0.0662091+0.0204497j -0.00930288-0.0447325j 0.00956907+0.000913983j 0.000702265-0.00382267j -0.0103773-0.0139138j -0.000166968-0.00470528j -0.00529904-0.00300544j -0.00927811+0.0109191j 0.000901105+0.00667422j -0.00766813-0.0127344j 0.0125352+0.0167761j -0.00103746+0.00143439j -0.00473011+0.00121286j -0.0344069-0.00796603j 0.00731294-0.0184866j -0.00156398+0.00883055j -0.029662-0.0175644j 0.0161569-0.00211755j 0.0180747+0.00274659j -0.00246717+0.0179613j 0.0181805+0.0112966j 0.00334391-1.44266e-05j 0.0256361+0.00855311j -0.00616355+0.0268345j 0.00164386+0.00670016j 0.00326013+0.023844j -0.0113453-0.0122316j 0.0248934+0.012909j 0.00820937-0.000451201j 0.0144609+0.00858458j 0.00496648-0.000636393j 0.0243444-0.000597497j 0.0167794+0.0163714j 0.00540287+0.00609141j -0.00773777+0.00682859j -0.010248-0.00357701j -0.0153644-0.00743403j -0.00293494+0.000859173j -0.0110511-0.00955457j -0.00523087-0.00473104j 0.0034731-0.00214817j 0.00802091-0.00775227j -0.00659371-0.00206809j 0.00738427+0.00365858j 0.00552442+0.0105125j -0.00851882-0.00294347j 0.0138167+0.00809881j 0.00496963+0.000266499j -0.0104302-0.000925738j -0.00495299+0.00909214j -5.82509e-05+0.00773137j -0.00491325+0.00183331j -0.00318499-0.0152081j -0.0020013-0.00326528j 0.00862118+0.00240827j -0.00168757-0.00124068j -0.00587999-0.00394512j 0.00496142+0.00299916j 0.0115172+0.000206211j 0.00618992+0.00885836j 0.0219524+0.00408377j -0.00210161+0.0038174j -0.00338802-0.00224329j -0.00771106-0.00327429j -0.0224468-0.0177462j 0.00443034+0.00490744j 0.00447625+0.00390606j -0.0143177-0.00745168j 0.0123349+0.00545121j 0.00157099-0.000322292j -0.00164974-0.00861204j 0.00282697-0.00553483j -0.00570609+0.00337191j -0.0145138+0.000810059j 0.0061206-0.00553354j -0.0123579-0.00401312j -0.0297025+0.0141218j 0.0157619+0.010839j -0.012171+0.0224501j -0.0289943+0.00712824j 0.00229991+0.0298759j -0.023067-0.0296312j 0.00785794+0.0116575j -0.00581073+0.0206982j -0.00457992+0.00585346j 0.0143906+0.000488038j -0.0155171+0.00433173j -0.00518914-0.00184296j -0.0145203-0.0080239j -0.00222091-0.00612629j -0.0275759-0.0591048j -0.0332359-0.00688261j -0.0105031+0.0154586j 0.0236253-0.00159015j 0.0215197+0.0421414j -0.0389286-0.0232401j 
-0.0416801-0.0408891j -0.0193818-0.0363434j 0.0047393+0.0153851j 0.055165+0.0453907j 1.16734e-05+0.0621362j 0.0773085-0.00484292j 0.000823899-0.0224663j -0.0426359+0.0990348j -0.0375498-0.0343033j 0.0748944+0.0454578j -0.0743568-0.0840404j 0.0568695+0.0176367j -0.00897082-0.0223364j -0.0408676+0.0124649j -0.0557532+0.0181742j 0.0263999-0.00930438j 0.00973277-0.042798j 0.126117+0.0174938j -0.0180424-0.00971197j -0.06063-0.0365075j -0.0575298-0.0557481j -0.0489418-0.0965636j 0.249477-0.0620778j 0.150564+0.171746j 0.0176296-0.179805j -0.18045-0.0908595j -0.0251609+0.0487845j -0.0354817-0.0190918j 0.0678544+0.012635j 0.00142198-0.0402245j -0.00175115+0.0250105j 0.00108617+0.00796562j -0.0268168+0.0112206j 0.0110014+0.0211543j -0.0139687-0.0200062j -0.00372973+0.0100362j 0.00383255-0.00125436j 0.0240588+0.00628666j 0.0117436+0.00820328j -0.0208548+0.0111154j 0.0155949+0.0416271j 0.0837235+0.0309138j 0.000387813+0.00671797j -0.00482951+0.012389j 0.0123708+0.00717759j 0.00572792+0.00694476j 0.00640089-0.00485948j -0.0214038-0.00571314j 0.0029717+0.00021053j -0.0092565+0.0163339j 0.00627284+0.00461197j -0.0208299-0.0111284j 0.0227894+0.00416818j 0.00710518+0.00235381j 0.0183487+0.0180436j -0.0210305+0.00295171j -0.00871721-0.0184361j -0.013909-0.0102125j 0.00374871+0.00358365j -0.0274382-0.0142684j -0.00755808+0.00766807j -0.0132097-0.00594201j 0.0119765+0.00709804j 0.00378184+0.0112752j -0.0135512-0.0100482j -0.0156571+0.00993219j 0.0176634-0.01266j -0.00721085+0.00795843j -0.00196164-0.000571639j 0.0187938+0.00458783j 0.0218067+0.0240979j 0.00516393-0.010383j -0.00626821+0.0204552j -0.0099584-0.00910995j -0.0127382-0.00757788j -0.00536447-0.00746456j -0.0063952-0.0152178j -0.00120552-0.0188369j 0.0192988-0.00581354j -0.0107073+0.00503862j 0.00766987+0.000477452j 0.0114309+0.0145166j 0.00690393+0.015386j -0.0158602-0.00529141j -0.00787212+0.0108353j -0.00887581-0.0029207j -0.00731564+0.00702576j 0.00202038-0.00102052j 0.00962923-0.000901183j -0.0117935-0.00885382j -0.0155602-0.00553513j -0.0103669-0.0130124j 0.0155261+0.0069155j -0.00127601+0.00592099j 0.00717582-0.00587449j -0.00568828+0.00306885j 0.0159848+0.000220566j 0.00627418+0.00582191j 0.00919292+0.00766767j 0.00579548-0.00759877j 0.00871976+0.00512694j -0.00599789-0.00753937j -0.0115059-0.006824j 0.00612969+0.00207095j 0.0108256-0.0145346j -0.00961534+0.00989635j -0.0199495+0.00417367j 0.0085542-0.0206994j 0.00763814+0.01652j 0.00246796+0.0102049j 0.0113598+0.0075067j -0.0051936+0.0111784j 0.0111196-0.0171962j 0.00178111-0.0124905j 0.00957631+0.00996583j 0.00494279-0.00616456j 0.0128196-0.0244275j 0.00228171-0.000763415j -0.0374046-0.0218173j -0.00392428-0.013659j -0.0296624-0.0136104j 0.0165578-0.0270103j 0.00143155-0.00164023j -0.0059184+0.0071935j -0.00932464+0.00787116j -0.0156964+0.0194794j -0.00520344+0.00899313j 0.0209371+0.00702036j -0.0075993-0.0074141j -0.00161322-0.00100727j 0.0337575+0.0063947j -0.026733-0.0605082j -0.0217185+0.000792004j -0.00815909+0.0171281j -0.0398359-0.0225946j -0.0217978-0.0434352j 
0.00532726+0.0155848j 0.00412074+0.0152662j -0.030293-0.0554366j 0.0446525-0.0397588j -0.0636266-0.032679j 0.0118001-0.0512228j 0.0526516-0.0433772j 0.0692721+0.0181656j 0.00171894-0.00531218j 0.0211714+0.0200093j -0.0289851-0.0335536j -0.00967594+0.00282235j 0.0323167+0.00313035j 0.00589797+0.023378j 0.0122929+0.0514514j 0.00951695+2.53239e-05j 0.0308956+0.00802102j -0.0148563+0.047053j 0.0114616+0.0124474j 0.0122373-0.0506006j 0.00454304+0.00210044j 0.129321+0.0132361j 0.00998779+0.0277423j 0.0493422+0.0604986j -0.000708182+0.0088331j -0.0271416+0.0194985j 0.0402782-0.014662j 0.0233244-0.00619983j 0.00968378-0.0104502j -0.000169933+0.00537194j 0.0127524+0.000853884j 0.0167717-0.00332241j 0.0167513-0.00185684j 0.00787138-0.000911784j -0.0155238+0.000157192j 0.00684548+0.00183061j 0.00131919-0.00438183j 0.0142202-0.0102474j -0.0198376-0.00648216j -0.00108007+0.00439164j -0.00984034-0.0215045j -0.0174571-0.00900835j -0.00634839+0.000971667j 0.0101378-0.00139445j 0.0146675-0.00149803j 0.00829914-0.000412748j 0.000948806+0.00368601j 0.00193668-0.0115643j -0.00191062-0.00223654j 0.0197887-0.00503738j -0.00715514-0.0173967j 0.00231348-0.00694317j -0.00312695-0.00996608j 0.0109177+0.00176484j -0.00150162-0.0107265j 0.0169825+0.00475377j -0.0131398+0.0013015j 0.00373727+0.00435566j -0.000316758+0.00783926j -0.0176205+0.0167819j 0.00642244-0.00150255j 0.00346061+0.00804012j -0.000304625-0.00471709j 0.00435249-0.00229662j -0.00326794+0.00167626j 0.00619855+0.00566826j -0.0161472-0.000611088j -0.00583508+0.00612122j -0.00235957+0.00635805j -0.00614685-0.00300222j 0.00556466+0.000649392j -0.0138283+0.00415368j 0.00682144+0.00415906j -0.00610649+0.000938849j 0.00406343+0.00420274j -0.00216752+0.00336068j -0.00926067-0.000138724j -0.00646963-0.00251471j -0.0022824-0.00312438j 0.000450392+0.00992089j -0.00477587-0.00101124j 0.00156451+0.00237675j 0.0046569+0.00292948j -0.00264192+0.00177914j 0.00541715+0.00342683j 0.00401674+0.00591339j -0.00272365+0.00964891j -0.00307455-0.00120293j 0.0044039-0.00728343j 0.000545068-0.0043625j 0.000101137-0.0016085j 0.000253463-0.00234706j 0.0029026+0.00372313j 0.00259487+0.00205643j -0.0059886-0.00337824j -0.000511734+0.00432048j 0.00154303-0.00419303j 0.00201496-0.00410217j -0.00433488-0.00234519j -0.0067087-0.0156336j -0.00997633-0.00220805j 0.00076267-0.00175032j 0.000337354+0.00527611j 0.00195591-0.00346414j -0.00411127+0.00518199j 0.00841672+0.00255239j 0.00621756+0.00474905j -0.00994079+0.00154299j -6.72404e-05-0.00581204j 0.00299984-0.00163137j -0.00962548-0.00184181j 0.00203259+0.00293416j 0.000295969+0.00799837j 0.00276849+0.00183105j -0.0131649-0.00406255j 0.00168155+0.00227347j 0.0112341+0.0028323j -0.00410535+0.00249696j -0.00411323-0.0018133j 0.00828025-0.00197972j -0.00369813-0.00606994j 0.00777787+0.0157977j -0.001819+0.00173626j 0.0113897-0.00897557j 0.0149741+0.00753609j -0.0271067-0.00150137j 0.0204414-0.00221808j -0.00368335-0.00713551j 0.00522332+0.00713419j 0.0104682-0.000437026j -0.00676086+0.00661954j -0.00968757+0.0084434j 0.0223258+0.00493979j -0.00611929+0.0134286j -0.000944747+0.00176223j -0.00481447+0.00620506j 
0.0126279+0.0298941j -0.0141811+0.0277424j -0.0609047-0.0226552j -0.0569525-0.071591j -0.0105555+0.0217946j 0.0462614-0.12068j -0.0535156-0.0277485j -0.104809+0.185465j 0.0381411+0.0406706j 0.0579828-0.0438677j 0.0333783-0.0499747j 0.00259931-0.0186143j -0.0169535+0.00910012j -0.00403136+0.051313j -0.0391957+0.112635j 0.00602365-0.0333452j -0.0152633-0.010518j 0.047416-0.10889j -0.0362528-0.00477828j -0.0320201-0.171148j 0.0225257+0.0812532j -0.0929921+0.0278431j 0.0640538-0.00342924j -0.119995+0.0595537j 0.0499058-0.00106074j 0.121178+0.00567586j -0.0559364+0.0382296j -0.0253796+0.00504846j -0.00555341-0.0273433j 0.0233024+0.0217006j -0.019411-0.0134537j -0.0206022+0.0124987j 0.000599974+0.0364248j 0.0048638+0.00374208j 0.016336-0.00419322j -0.00218008+0.00210439j -0.00752005+0.00412226j -0.00594918+0.017246j 0.00870111-0.0262156j 0.0136453+0.00405386j -0.00254982-0.0146414j -0.0208273-0.010673j 0.00290861-0.00817445j -0.0124567+0.0144214j -0.0231566+0.00770736j -0.0107304+0.00421286j -0.00336085-0.00332644j 0.0139811+0.0174684j 0.00136465+0.00046561j -0.0187595+0.0209058j 0.0165159+0.0180502j -0.015484+0.00908004j 0.00748833-0.021858j 0.000170112+0.00422103j -0.0281242+0.0184647j 0.00478789-0.00150513j 0.0151246+0.0248593j 0.0109872+0.016791j 0.0121166-0.00444986j 0.024573-0.0100298j 0.0080787+0.0162646j 0.00380497+0.0160634j -0.00222367-0.00202779j 0.0126707-0.0177716j 0.0109224-0.000173013j 0.00163082-0.00947867j 0.0134136-0.0108554j -0.0028497-0.00809771j 0.000773989-0.0010083j 0.00546678-0.0198804j -0.0124004-0.00518176j 0.003695-0.0180194j -0.0103043+0.000618523j 0.00958014+0.00488641j 0.00330112-0.00530568j -0.000922946-0.00551577j 0.00784629-0.00216472j 0.0109285+0.0011499j -0.000301341-0.00983647j -0.00163765-0.00367118j 0.00188507-0.00571208j -0.00882987+0.00851695j 0.000386215-0.00666235j 0.00160821+0.00694041j 0.00512754-0.00497508j 0.00199066+0.000175644j 0.0110097-0.00993363j 0.000840181-0.00348781j -0.00294826+0.00809632j 0.00538305+0.00805327j -0.000499589+0.00301266j -0.00237943+0.00848776j -0.00942793+0.00412042j -0.00260271-0.000512734j 0.000226485+0.00458089j 0.0060576-0.0129114j -0.00341857-0.0058034j -0.00776112+0.0062956j -0.00718108+0.00651249j -0.0104971+0.00217043j -0.0096979+0.00265457j -0.00323459+0.000588962j 0.00294282-0.00399696j 0.000659503-0.000202066j 0.00518981+0.0140661j 0.00949737-0.0107991j 0.000803217-0.014239j 0.007678+0.0162211j -0.00560162-0.0156062j -0.00384309-0.00104006j -0.00538857-0.000110981j -0.00985744+0.000261323j -0.00276975+0.00825109j 0.0104617+0.00917951j 0.00288424-0.0054531j 9.5248e-06+0.00529402j 0.00862608-0.00249814j 0.00632177-0.0221745j -0.00678756+0.00756338j -0.000428909-0.00252922j 0.00238389+0.000232064j 0.0164907-0.0107064j 0.00097615-0.0154665j -0.0159979+0.0013552j -0.0287372+0.00802596j -0.000525213+0.0081156j -0.0197079+0.00725288j 0.0159248+0.00371384j -0.00241684+0.00143164j -0.00783808+0.0162406j -0.00664047+0.00608496j 0.0272312+0.026954j -0.0156385+0.0149833j -0.00944317-0.000340889j 0.0124548+0.00694617j 0.0179547+0.022839j 
0.0146168+0.00360748j 0.0223724+0.0644901j 0.0839022+0.0447322j 0.0129459-0.025002j 0.000301172+0.0373374j -0.120145-0.078118j -0.0546265+0.0468096j 0.0110709+0.0633717j -0.0108105+0.0133988j -0.0367786-0.0559908j -0.0571068-0.0281666j -0.0191138-0.00816121j 0.0126475+0.0864123j 0.0367007-0.0226173j 0.0830103+0.0295225j -0.0482145+0.0331687j 0.0423096+0.0397698j -0.0787468-0.091254j 0.0562796+0.0219263j -0.154365+0.192402j 0.204624-0.0634159j 0.0741753+0.162363j 0.0633589-0.0849308j 0.0377561+0.124648j 0.118554+0.000900635j -0.0974258-0.042788j 0.0175373+0.0401217j -0.0143752+0.0921297j -0.0359466+0.00391321j 0.0573336-0.0337033j -0.00745019+0.016344j -0.00602776+0.037895j 0.0191457+0.0244395j -0.0165091-0.00298628j -0.00285428-0.0115672j -0.000103305+0.00492651j 0.0013504+0.0219378j 0.020697-0.00664385j -0.0474122-0.0261234j -0.00722938-0.0449798j -0.0221059-0.0371672j -0.014229-0.0155995j -0.00789347-0.00578688j 0.00840047+0.0177027j 0.0232794+0.042604j 0.00545537+0.026597j -0.00628159-0.0223214j 0.0222283+0.00348237j -0.00820722-0.0248401j 0.012836+0.00959664j -0.00151299-0.00142651j 0.0270115+0.0223747j -0.0261629+0.000540563j -0.00106265+0.019215j 0.0284163+0.0187918j -0.0159957+0.0205208j 0.0377411-0.00400865j -0.00141078+0.00601454j -0.0212475-0.00408909j -0.00913709-0.00872692j -0.0103947+0.00111745j 0.00577489-0.0178462j -0.0154563-0.00949678j -0.0218779-0.00246199j -0.00380137+0.0100856j -0.0204839+0.00921503j -0.0101134-0.00751234j 0.0077982-0.0128814j 0.0162965-0.00249847j -0.00892135-0.0102341j 0.00362315+7.67834e-06j -0.0018707-0.0102647j -0.00654274-0.00719336j -0.00690312-0.0089375j 0.00553543+0.00213645j -0.00633347-0.012143j -0.00766123-0.00243533j -0.0173234-0.00896388j -0.00160385+0.00672862j 0.0123073-0.00541202j -0.00832241-0.00136492j 0.00888698-0.000991597j 0.00290385+0.000213896j -0.0116077-0.00810392j -0.00270834-0.00330792j -0.00309935-0.00221263j -0.0097644-0.0214483j -0.000130392+6.19031e-05j 0.00503891+0.00503732j -0.00474266-0.00491072j -0.00786538+0.000609441j -0.00281278+0.00734867j 0.00972586-0.0101192j 0.00857604-0.00106365j -0.000671711-0.0006928j 0.00360428+0.00493662j 0.00216732+0.00815248j -0.00800259+0.00147811j 0.00315557+0.00217276j -0.00994833+0.00668831j -0.00468163-0.00782161j -0.0109249-0.0115805j 0.00363433-0.00565121j -0.000640661+0.00345034j 0.019912-0.00350734j -0.00511591-0.000286097j -0.00118036-0.00785284j 0.00496311+0.00855331j -0.00226451-0.00190907j 0.000950257-0.00601759j 0.00168436+0.00929205j 0.00434907-0.0048629j -0.00440798-0.00993522j -0.00389423+0.00395866j -0.0100024+0.00455863j 0.00466829+0.00397741j -0.0170802+0.000907081j -0.00592374-0.00992795j 0.00158634-0.0207645j -0.000548167+0.00696019j -0.0151611-0.00562073j 0.00203722-0.00353629j -0.00761629-0.000638416j -0.0147899+0.00686602j 0.0234841+0.0064198j 0.0280529-0.0121844j -0.0130782+0.0291932j -0.012881-0.00468584j -0.00171925-0.0140928j 0.0212062-0.000397281j 0.0257724+0.0451314j -0.00467844+0.00360673j -0.000250377+0.0149495j 0.0148794-0.0115771j -0.0223056-0.0301989j 0.00897673+0.018797j 
