0.0166621+0.00163881j -0.00994928-0.0156144j 0.0320918-0.0360174j -0.0101914+0.00348339j 0.00764108+0.0359162j 0.00741279+0.019468j 0.001724-0.0036699j 0.0510355-0.0169321j 0.049024+0.0589198j -0.0550831+0.00374493j -0.0231744+0.0143916j 0.0209843-0.0384017j -0.00103574+0.0144773j 0.0299166+0.0165211j -0.0324935+0.0310085j 0.0326037-0.00276122j 0.00729306+0.0297785j 0.0230239-0.0262056j 0.0129863-0.0429966j 0.0441949+0.0111084j 0.00911421-0.00590085j -0.0361959+0.042861j -0.0314807-0.0603253j -0.00902246-0.00877785j -0.0366719+0.000803832j -0.0524941-0.0439174j 0.03272+0.0419819j 0.00871478-0.0749672j 0.0152547-0.00622924j -0.039986+0.00642656j -0.0186801+0.0530595j 0.0328806-0.0314732j -0.00852422-0.00812706j 0.00731909-0.0225014j 0.00638084-0.000629818j -0.00129575+0.00188635j -5.66014e-05+0.00152191j 0.00131725-0.009528j -0.00125126+0.0141942j 0.0111944-0.00948123j -0.00314373+0.00716375j -0.0126882+0.00504068j 0.00224362+0.00115258j 0.00514535+0.00348048j 0.00337446+0.00477888j -0.00643448+0.0145039j 0.00310992-0.00530804j -0.00347221+0.000721375j 0.00110342-0.00738769j 0.000196466-0.00387779j -0.00176114-0.00312142j 0.0029133+0.00502474j 0.000105755+0.000510512j -0.00195713-0.000463571j -0.00151388+0.000300824j 0.00299549+0.00705987j -0.00742318+0.00415119j 0.00219837+0.00296751j -0.00128859+0.00240056j -0.00204127-0.000795617j -0.0181753-0.00117851j 0.00457404-0.00527237j 0.00133056+0.00172372j -0.00211292-0.00189082j -0.00435189+0.0185654j 0.000648209-0.00679316j -0.00393153-0.0102258j 0.00299659-0.000701392j 0.00624715-0.00325281j 0.00211923-0.00260486j 0.00808589-0.00530891j 0.00224613+0.00284414j -0.00705032+2.33094e-05j 0.00247035+0.00559514j 0.0126748-0.00657259j -0.00076987-0.00246547j -0.00189704+0.0127342j 0.00295961+0.00149995j 0.00316438+0.00394642j 0.000314405+0.000628639j 0.000457482+0.00265169j -0.000277249+0.00554707j -0.0011953+0.000615577j 0.00534048+0.00838541j -0.00139762-0.00189111j 0.00495031+0.00304184j 0.000213008+0.002159j -0.00265863+0.000343964j 0.00058385+0.00419953j -0.00376378+0.00225722j -0.00800345+0.00398543j -0.00481178+0.00428429j -0.00774941-0.00456765j -0.00294068+0.000946998j -0.00929173+0.00367523j 0.000297221-0.00102266j 0.00367517-0.000812968j 0.00229607-0.00639571j -0.00579138+0.00791791j 0.00241798-0.000413969j 0.00515166-0.000400779j 0.00441729-0.00136946j 0.00743558-0.00168803j -0.00348117+0.00617702j 0.00217493-0.00151371j -8.16232e-05-5.28141e-05j 0.00220902-0.00037863j 0.00143408+0.00209592j 0.00155049-0.00213418j 0.00202904+0.00458337j 0.00114873+0.000136953j -0.00163216-0.000587136j 0.00178845+0.00116846j 0.00560729+0.00379282j -0.00360675-0.00256784j -0.00140592+0.00147053j -0.00118385-0.00106177j 0.00158181-0.000293581j -0.0017606+0.000539302j 0.000265883+8.95668e-05j -0.00309644+0.00371497j 0.000746216+0.0023275j 0.00150096-0.00107777j -0.000911659-0.00417489j -0.00147977+0.00130086j -0.00150736+0.00436732j 0.0014011+0.000433059j -0.000158963+0.00278374j 0.00283538+0.00291701j 0.00341352-0.00123501j -0.00283488-0.00692704j 0.00576796-0.0021946j -0.000772716-0.00174846j -1.68807e-05-0.000322945j -0.00295236-0.00606495j -0.00308519+0.000548788j 0.00110719-0.00126196j 0.00445917-0.00049346j 0.00262348-0.000711198j 0.0027568-0.000495212j -9.93677e-05+0.000305106j 0.000969925+0.00170191j 0.00168115+1.45567e-05j 0.00169059-0.000656605j 0.000228438+0.000933274j -0.00105017-0.00135001j 0.000798883+0.000553342j 0.000479569-0.00124984j 0.00115792+0.00062851j 0.00356267-0.00291058j -0.00162722-0.0021111j -0.000325451-0.000509052j -0.000865341-0.00456073j 0.00226865+0.000492858j 0.00142315-5.52921e-05j 0.00171651+0.000845789j -6.0606e-05+0.00152469j 
0.0388281-0.0506151j 0.0569468+0.0107471j -0.0236536+0.0279899j -0.0226064+0.0220783j -4.4974e-05-0.0653371j 0.0190939-0.00189173j -0.0244491-0.00426828j 0.0141151+0.0476717j -0.0552953-0.0234888j -0.0220464-0.0337087j -0.00342384-0.0136021j -0.00316537+0.0260987j 0.000521775-0.0256061j 0.00354647-0.0897349j 0.0113445-0.0130158j -0.00574357+0.034624j 0.0181945-0.00469235j -0.00613849+0.0154142j -0.0294155-0.0293496j 0.0437455+0.00269163j 0.0443963-0.0062215j -0.0172961+0.0303652j 0.0176312-0.0188471j -0.0188958+0.000434607j -0.0215627-0.00315833j 0.0352115+0.00553699j 0.0811393+0.00279554j -0.0144724-0.0531447j 0.00342072-0.0139939j 0.0036999-0.0187626j -0.0138663+0.0363478j 0.00679283-0.00641063j -0.0144722-0.00435055j 0.00341902-0.0111706j 0.00246962-0.000818176j -0.00610229+0.000761004j -0.00947387+0.00488739j -0.00123928-0.0114702j -0.00121949+0.0110566j 0.00394037+0.00163522j 0.00133991+0.00250235j -0.00460995-0.00389226j 0.00422295+0.0122036j 0.00069747-0.00586557j -0.00189132+0.0035919j -0.00414796-0.0208327j 0.000601648+0.0249367j -0.00107766-0.00568847j -0.00128219-0.00150838j 0.000948804+0.00583296j -0.00265511+0.00125202j -0.00745502-0.00285709j 0.00379453+0.00917318j -0.00366818-0.000351319j 0.00179015-0.00106659j 0.00451908+0.00141535j -0.000295105+3.54755e-05j 0.00128246-0.0022947j 0.00488412-0.00248332j -0.00323549-0.004383j 0.00759489-0.00465518j 0.00637688-0.0092547j -0.00570188-0.0165342j -0.00496805+0.00125485j -0.00100827+0.00976011j -0.000793411+0.0104437j -0.00160112-0.00812814j -0.00895581-0.00286332j 0.00245954-0.0086568j 0.000895975+0.00605191j 0.00798268-0.00273511j -0.00267369+0.000624144j -0.000438901+0.00273761j 0.00674535+0.00310047j 0.00218655+0.00174003j -0.00137237-7.8686e-05j -0.00272104-0.00133964j -0.001344-0.0023225j 0.00122085-0.00594851j 0.00327902-0.00493944j 0.00280714+0.00122213j -0.000301941+0.00126191j -0.0032852+0.00120621j -0.00509801-0.00342364j -0.00172651-0.00147437j -0.002116+0.00271526j 0.00433195+0.000947407j 0.00390098-0.00121822j -0.000109553+0.00426866j -7.50109e-05-0.00499874j 0.000291588-0.000821885j 0.000637217-0.0107083j -0.00398545-0.00755675j 0.00562852-0.00371017j -0.0017332+0.00482419j 0.00221901-0.00539178j -0.00311877-0.00286552j 0.0061507+0.00332875j -0.00554187+0.00769807j 0.00184508+0.00268706j -0.00691236+0.00132029j 0.0056999+0.00128257j -0.0017158+0.00476662j 0.0033562-0.00680057j -0.000423612+0.000580562j 0.00219049-0.00122617j 0.0017458-0.00101127j 0.000657911+0.00108067j -0.000922074-0.000355832j 0.000276107+0.00347597j -0.00123086+0.00352655j -0.00125326+0.00223818j -0.00119192-0.000281593j -0.00363994-0.00180857j 0.00066079-0.00483006j -0.00329616-0.00429802j 0.00198192+0.00034048j -0.00128274+0.00222622j 0.00285739+0.000383202j 0.000940077+0.000344656j 0.000690082-0.000175326j -0.00088235+0.000112101j 0.00274532+0.00337963j 0.00326816-9.27147e-05j -0.000307672+0.00148541j -0.00299562-0.00301963j -0.00362385-0.00445577j -0.00196912-9.79012e-05j -0.00160432+0.00575938j 0.00229428-0.000878018j 0.0009077-0.00451943j 0.00323699-0.00199227j 0.000888497+0.00399887j 0.00233647+0.00327293j 0.00318568-0.00685124j 0.00135811-0.000578625j 0.00341724+0.00378729j 0.00107792+0.00419414j -0.00621798+0.000383515j 0.00223671-0.00223302j -0.000896878-0.00233756j -0.00129741-0.00135543j 0.000167274+0.0023975j 0.00101646+0.00155388j -0.000752466-0.00213681j 0.00116877+0.00370246j 0.000450851-0.00292111j 0.00155537+0.00148354j -0.000852289-0.00232411j 0.00154006+0.00148006j -0.000369317-0.000295102j 0.00404253-0.00121427j 0.00351286-0.00443945j -0.0016331-0.00263822j -0.00284327+0.00326558j -0.00156602-0.00146018j 0.000403788+0.000331207j 
0.0409031-0.0511455j -0.0289819-0.0272407j -0.0129569+0.0240691j 0.0237517+0.0129167j -0.022804+0.0195552j 0.0310651+0.0548181j -0.0107304+0.00866032j 0.0157273-0.00239299j 0.0658353+0.0399247j -0.081244-0.0458166j -0.0411577+0.054285j -0.0708185-0.0149468j 0.0107844+0.0301934j -0.00648338+0.00706526j -0.0304981+0.04703j 0.0198973-0.0130735j -0.0272554-0.0183963j -0.0139719+0.00414385j -0.00720341+0.0380326j -0.0265437-0.0103878j 0.0040997+0.0101154j -0.0172622-0.0473631j 0.0333097+0.0284246j -0.0664097-0.0216049j 0.0701744+0.0504474j -0.0152154-0.0213021j 0.042117+0.0548526j -0.00989945+0.0328228j -0.0222715-0.0323649j 0.0405104+0.0151586j 0.0224145-0.00415192j -0.00719697+0.0113075j -0.000198392+0.00859619j 0.0129228+0.0121793j -0.00142619-0.00230426j 0.00145205+0.00462281j -0.00483353-0.00209279j 0.00121305+0.00898008j 0.00494819-0.00386751j -0.00818146+0.00195516j -0.000820947-0.00177422j 0.00133901-0.00215245j 0.006446+0.00386833j -0.0047555-0.00145157j -0.00130153-0.00654358j -0.0196335-0.00810756j 0.0185961+0.00682585j -0.00372333-0.00332649j -0.00316228-0.00203142j 0.00792173-0.000174737j 0.0043483+0.00403234j -0.00799307-0.00321867j 0.00700813+0.0031316j -0.00264594-0.00367339j -0.00735991+0.00291798j 0.00219204+0.00316835j 0.00144551+0.00389295j -0.00323117-0.00370851j -0.0038827+0.000557267j 0.00138658+0.00040771j 0.00226091+0.0025381j -0.00664089+0.0030194j -0.00566373-0.00135981j -0.0017694+0.00161556j 0.00267353-0.0105685j 0.00266241+0.00223317j -0.000861564+0.00403486j -0.00277852+0.00377909j -0.00286526+0.00167853j 0.0110292-0.00386778j 0.00512073+0.00447649j 0.0071843+0.00606884j 0.00387784-0.00372639j -0.00383473-0.00317921j -0.000466855-0.00710262j 0.00500618-0.00535304j -0.002563+0.0135455j -0.00194597+0.00286968j -0.00516045+0.0121288j 0.00251991+0.00497452j -0.000138918+0.00447456j 0.00132445+0.00253022j 0.00172146-0.00588641j 0.005622+0.0073478j -0.00540237+0.000781211j 0.00406757+0.000139029j -0.00411709-0.00128956j -0.00696977-0.00282883j 0.00180665-0.0010682j -0.00396156-0.000418752j 0.00384005+0.00148172j -0.00807204+0.00217622j -0.00542808-0.00117553j 0.00299143-0.000412235j 0.0048281-0.00161879j -0.000530834+0.000912898j -0.000977875+0.000817609j -0.001527+0.000292832j 0.00410827-0.00207218j 0.00020643+0.000670406j -0.00162633-0.000467032j -0.00245765-0.00092558j -0.00142312-0.00022641j -0.000435482+0.00122737j -0.00113227-0.00060991j -0.000189928-0.000203128j -0.00231509-0.00156436j 0.00223725-0.000377741j 0.00216282+0.00118664j -0.00415614-0.00340485j 0.000707058+0.000496903j -0.00224156-0.000614585j 0.00227886+0.00108628j 0.00376449-0.00145484j 0.00150571-0.00120054j -0.00180647-0.00311148j -0.00265416-0.00386558j -0.00175068+0.00119318j 0.00140261+0.00139486j -0.00153693+0.000657945j 0.00303712-0.00131114j 0.000944171+1.21045e-05j 0.00121785+0.000455843j 0.00270112+0.00163425j 0.00147411-0.000421522j -0.00279693+0.00100774j 0.00490534-0.000951544j 0.000525966-0.00133092j -0.00138292-0.000565322j -0.00157713-0.000330585j 0.000371722+0.00357864j -0.00275577+0.000899311j 0.00118349+0.000935311j 0.00110339+0.0025717j -0.001824+0.00215664j 0.000243077+0.000689981j -0.00074395-0.000230282j -0.000995535-0.00137627j -0.00194568-0.000296329j -0.00179302+0.000748765j -0.000907841-0.000507339j 0.0017482+0.00244316j -0.00227413+0.00141681j -0.000216289-0.000512189j -0.0018532-0.00104031j 0.0015109+0.0018462j 0.00370976+0.00162345j -0.00170881+0.00460177j 0.000845182-0.000603036j -5.33849e-05-0.00159243j 0.000261181+0.00130197j -0.000605272-0.0011704j -0.00191309-0.000137519j 3.21246e-05-0.000172811j -0.000318264+0.000600044j -0.00123559-0.000345639j 0.00135724-0.000182569j 
-0.0306742+0.00987183j 0.0503833+0.0427985j 0.00524585-0.0110889j -0.0144761-0.0312818j -0.00719965+0.0257121j 0.0493074-0.0286173j -0.0957478+0.0180648j -0.00414608-0.025889j 0.10378-0.0405929j -0.0900117+0.0600027j -0.0511938-0.0369467j -0.0112942-0.00424946j 0.00901384-0.0357297j 0.016005+0.0458378j 0.0155043-0.0142351j 0.0153032+0.00329133j -0.00732314+0.0211505j -0.0107924-0.00525902j -0.00563078+0.00349183j 0.00704326-0.0251678j 0.0247638-0.017829j -0.01126-0.0224038j 0.0463246-0.0125007j 0.0298502-0.0797593j -0.0236202+0.0260774j 0.0760064-0.0535018j -0.00665134+0.0215786j -0.0121759+0.00332134j 0.0177919-0.00525322j -0.00308501+0.00787321j -0.01269+0.0126867j 0.00708081+0.00110948j 0.00134349+0.000548092j 0.0150869-0.00272742j -0.000386327-0.00413468j 0.00389173-0.00640719j -0.0114366+0.00216164j -0.00292375+0.00670849j 0.00351244-0.000451174j 0.00441869-0.00221246j 0.0127637-0.00453633j 0.0101163-0.00143942j -0.0026476+0.000487325j -0.00204904-0.00591128j -0.00128986+0.00126131j 0.0203651-0.010883j -0.0187332+0.00740336j 0.00278087-0.00389892j -0.00293429-0.00515671j -0.0106298+0.00327931j -0.0067742+0.0018676j 0.00305862-0.00359898j -0.00322284+0.00661744j -0.00280617-0.00254455j 0.00260192-0.000290096j 0.00523598-0.00210153j 0.00303697-2.20828e-05j 0.000833387-0.00303686j -0.0022006+0.00320684j 0.000162998-4.8432e-05j -0.00158147-0.000237868j -0.00202599-0.000499959j -0.00323489+0.000611767j -0.0030527+0.00306177j 0.000236423-0.00437033j -0.00140459+0.000494545j -0.000730744+0.001396j -0.00315855+0.00439555j 0.000818413+0.000585501j 0.0037144+0.00350868j -5.29087e-05+0.00363812j 0.00385784-0.00311155j 0.00308593-0.00190719j -0.00324583-5.62e-05j 0.00573272-0.00583911j 0.00833397-0.00420715j -0.00279266+0.00946206j 0.00176555+0.00360029j -0.00443312+0.00826067j 0.00401548-0.000462447j 0.00432169+0.0065958j 0.00201103+0.00363017j -0.00377235-0.00752627j 0.0133398+0.0144699j -0.00802354-0.00427087j 0.00839498-0.00148178j -0.00590658-0.00146073j -0.00856827+0.00193072j 0.00356706+0.00154605j -0.00253547+0.00529883j 0.00247616-0.00149072j -0.00512255+0.00485249j -0.00433442+4.99743e-05j 0.00017988+0.00182164j -6.82522e-05-0.0002013j 0.00102534+0.000751966j 0.00145581-0.000851349j -0.000837106-0.000994154j -1.83198e-05+8.23853e-05j 0.000889863-0.000901882j -2.74674e-05-0.000886792j 0.000653171-0.00033772j 0.000239387-0.00138199j 0.00543808+0.00343427j -0.00402866-0.000394797j -0.000963921+0.000437157j -0.00179302-0.00121355j 0.00510852-0.00167247j 0.00546392-0.00137523j 0.00113502-0.00149019j 8.29147e-05+0.000151418j 0.00760527+0.000247977j 0.00454742-0.00249177j 0.00175761-0.0015891j 0.00316264-0.00190834j 0.000530122+0.00200544j 0.0033974-0.000432653j -0.00344278-0.00553484j -0.00100083-0.00174989j -0.00123888-0.00385261j 0.000374377-7.70158e-05j -0.000265087+0.00141302j 0.000160352+0.000133377j -0.00110826-0.000216514j -0.00086566-0.000486192j -0.00031108+0.00398473j 0.00187091+0.00390063j -0.000638363+0.000190953j 7.43283e-05+0.000727871j -0.000549215+0.00043057j -0.000391694+0.000548764j -1.41518e-05-0.00027625j -0.00121476+0.000523673j -0.00041458+0.00028135j -0.0016626+0.000952289j -0.000646506+0.000526113j -0.000112637-0.000562342j 0.000656688-0.0012681j -0.00194058-0.000203003j -5.64857e-05+0.000299942j -0.0010996-0.000940537j 0.00121382+0.00791031j 0.00387768-0.0018675j 0.00025096-0.000117067j 7.44893e-05-0.00067276j 0.000243084+0.00108162j -0.000428368-0.00106509j -0.00104332+0.00352859j 0.000457414-0.00104751j -0.000540251-0.00271608j 0.000181403+0.00117966j -0.0006237-0.000800298j -0.00229554-0.000463438j 0.00117978-0.000289899j 0.00010838+0.000613653j -0.00069169-0.000149306j 0.00172906+1.75443e-05j 
-0.0332584+0.0203933j -0.0207089-0.0509289j -0.0213349-0.0466643j 0.00850835+0.0122493j -0.00625929+0.0615685j 0.0313992+0.0119347j 0.0304008+0.0381842j -0.0337446-0.0486757j -0.0607943+0.00725562j -0.00543643+0.0111432j -0.0374935-0.00840387j 0.0213347-0.0450312j 0.0238537-0.0251209j -0.0197518+0.0488762j 0.0629264+0.0117551j -0.0578494-0.0119077j 0.0106068+0.0360806j 0.0172127-0.0617698j 0.0211651+0.0124972j -0.00315214+0.010462j -0.00745614-0.000280303j 0.00111921-0.0146034j -0.0114764+0.00674848j -0.006782-0.0296174j -0.0187151+0.0283213j -0.0165016+0.00180533j -0.0321677-0.000431375j 0.0207719-0.00114473j -0.025471-0.0318737j 0.0201096-0.0553408j 0.00417264+0.0257022j -0.0253419+0.0226086j 0.00861792+0.0229024j -0.0514141+0.00331415j 0.00322013-0.00665586j 0.0136823-0.00742288j 0.0261739+0.00567831j 0.0110968-0.00797806j -0.00665998-0.00250967j 0.0084852-0.0039241j 0.00140507+0.00541019j -0.010099-0.00476825j -0.00124336-0.00797249j -0.000596406+0.00183017j -0.000788947-0.00148077j 0.00290279+0.0100549j 0.00011742-0.0119902j 0.00220624-0.000198576j -0.00101193-0.00275176j -5.73757e-05-0.0117185j 0.00333966+0.000117471j -0.00889647+0.00307533j 0.00197106-0.00756207j 0.00474505+0.00386123j 0.00755615+0.00150454j 0.00122251-0.00595042j 0.00345201+0.00281214j -0.00485876-0.000585386j -0.00425543-0.0142521j 0.00409573-0.0138542j 0.026836-0.00426151j 0.00615764-0.0040315j -0.0139952-0.0201596j 0.00300077+0.00970618j 0.00601868-0.00260727j -0.00202714-0.000153045j 0.00482332+0.008077j -0.00584857-0.00582714j -0.00367832-0.00911083j 0.00415241+0.00281115j 0.00235391+0.00240003j 0.000498569-0.000350573j 0.00374782+0.00230395j -0.000881195+0.0013075j -0.00108224-0.00327545j 0.00539418-0.00214273j -0.00313272+0.00702069j -0.00341824-0.00311563j -0.00247737-0.00115743j -0.00216111-0.00153034j 0.00625612+0.00379616j -7.4843e-05+0.00113749j 0.00209936-0.00260378j 0.00170777+0.00289411j -0.000446609-0.00402478j 0.00241688-0.00350241j -0.0018702-0.000696299j -0.00215265-0.000748841j -0.000430815+0.00300794j -0.000382863+0.000303614j 0.00200498-0.00631887j 0.00250876+0.000495681j -0.00287664+0.000866271j 0.00839022-0.00986045j 5.66995e-05+0.000707935j -0.00177504-0.000118028j -0.00634615+0.000237781j 0.00121057+0.00530527j 0.00140838+0.00494082j 0.00240373+0.00466861j -0.0142331+0.000404969j 0.00734614+0.00406659j -0.00895103+0.00779024j -0.00196348+0.00194551j 0.00314406-0.00739799j 0.00233298+0.000355523j 0.00285063+0.000516777j 0.00125395-0.00157884j -0.0010364+0.000188068j -0.00260874-0.00099906j -0.00251917+0.0044217j -5.72052e-05+0.000947589j 0.000617249-4.40465e-05j -0.00135545+0.000390083j 0.00440705-0.0031763j 0.0002019-0.000634166j 0.00119094-0.00133789j 0.00151943+0.00165963j 0.00196797-0.000824088j 0.00195314-0.00168463j 0.00436483-0.00415342j -0.00171899+0.00181614j -0.00173457+0.00219989j 0.00660316+0.000660308j 0.00185139+0.00123801j -0.00165978+0.000665959j -0.000959548-0.00218674j -0.000757819-0.00240025j -0.0017046-0.000812327j 0.00234785+0.0028168j 0.00471057-0.000857846j 0.000174483-0.00177346j 0.00617259+0.00159183j 0.00475861+0.00370803j 0.0124383-0.00375145j 0.00694435-0.000837024j 0.00241099+0.011258j -0.00681091+0.00945311j -0.000100956+0.00423428j 0.000870534-0.000420611j 8.41298e-05-0.00189776j -0.000163576+0.00238385j 0.00116826+0.00428643j 0.00299441+0.00116737j 0.000662735-0.000236329j 0.000506025+0.00169596j 0.00348926+0.000335863j -0.000660863+0.00161031j -0.00304624-0.00545998j 0.00242638+0.000789864j 0.000549101+0.00266322j 0.00259859-0.0009483j 0.0055299-0.00250369j -0.00591227-0.00357422j -0.00489101+0.0036886j -0.00366214-0.00232545j -0.00151357-0.00119379j 
-0.0862467-0.0152228j -0.104094+0.00218807j 0.00558658+0.012135j 0.0704806+0.0133361j 0.0252949-0.0147435j 0.0479711-0.0233188j 0.0177473-0.0244152j -0.00754172+0.0666536j 0.00539161+0.160258j 0.0217315-0.0106388j 0.0176953+0.0221756j -0.0552103+0.0350954j 0.00243082-0.0179799j -0.0156224+0.10438j 0.0388964-0.067806j 0.0468971+0.0393797j 0.0134576+0.00861166j -0.0173622-0.0148537j 0.0281863-0.0527516j 0.024045+0.026251j 0.00377047-0.00208046j 0.00297349+0.0490134j -0.0259065-0.00810113j 0.017797-0.000423402j -0.00894875+0.00975478j -0.0228738+0.0150673j -0.00746053-0.00423969j 0.0714905-0.0543995j 0.011238+0.0268492j -0.0399314-0.0157958j -0.0151469-0.0112087j 0.00552494+0.0275208j 0.0107586-0.0232549j -0.00322827-0.00349198j 0.00389058-0.00572523j 0.00241776+0.0103696j -0.000969656-0.00880294j -0.0187873-0.0152919j -0.00641089+0.0125025j -0.00110798-0.00457666j -0.00532996+0.00667032j -0.00697355-0.00387838j 0.00420382-0.00234317j 0.0033734+0.00256496j 0.00568551+0.00703212j 0.00181848+0.0062484j 0.00624346+0.00381125j 0.00423429+0.00615399j -0.000927279-0.00186026j 0.00166897+0.00973095j 0.00193869-0.00700768j 0.0021022+0.0035758j 0.00100601-0.00744883j 0.00792841+0.00140882j 0.00300348+0.0036251j -0.000520722+0.00723649j -0.00157272-0.00506878j 0.000535823+0.0152568j 0.0138026-0.000172947j -0.00774463-0.015887j -0.00933329+0.00816527j -0.00953958-0.00307728j 0.00280407+0.00770718j 0.0104021-0.00988266j -0.00702181+0.00939608j 0.00358713-0.00855744j -0.00145087-0.00433564j 0.001555-0.0117297j 0.00274901-0.00135065j -0.00365015-0.00758231j 0.00206298-0.00505682j 0.00437875+4.92306e-05j -0.00553257+0.003103j -0.00454582+0.00307493j 0.00267464-0.00550288j 0.0015111+0.000366371j 0.00321119+0.00178245j 0.00572629-0.00325623j 0.00364145-0.00237254j 0.00620213-0.00276753j -7.17065e-05+0.00243026j -0.00109552-0.000453906j -0.000626616+0.000644264j 0.00294545-0.00454836j 0.000398735-0.00466835j 0.00714564-0.000741011j -0.000527577-0.00512586j 0.00383841+0.00629241j 0.00198249-0.00498842j 0.00440409+0.00791398j 0.00459429+0.000225841j 0.00634093+0.00662003j 0.00649627+0.0148295j 0.000282714+0.00365538j -0.00445438+0.00118982j 0.00741573+0.0105891j 0.00153732-0.00239155j -0.0161212+0.0084781j -0.00148083-0.0129208j -0.00878426-0.00344694j -0.00252302-0.00501864j -0.00368902+0.0108096j -0.00882987-0.00403759j 0.00107759-0.00150566j 0.00328458-0.000266213j 0.00047005+0.00358803j 0.00399791+0.00675156j -0.000619702+0.000188509j -0.00208116-0.00219779j 0.0025866+0.00123008j -0.00264223-0.00379383j 0.00361953+9.16159e-05j 0.00241084+0.000575728j 0.00261215-0.00672807j 0.00232229+0.000776484j 0.00449096-0.00380105j 0.00150003+0.00226485j 0.00101238-0.000145212j -0.000541633+0.000568308j -0.00371168+0.00332281j 0.00569382+0.00298747j -0.000767115+8.6259e-05j -0.000149633+0.00465514j -0.00480413+0.00113871j -0.00310637-0.0014249j -0.00482307-0.00240206j 0.00596539+0.00113927j -0.00291283-0.00685621j -0.00560567-0.00979571j -0.000478268+0.00602293j 0.000953935-0.0017119j 0.00407199+0.00588062j 0.000298999+0.000633912j -0.00197779-0.000248315j 0.000458092+0.00637072j -0.00210523-0.00211635j -0.0121348-0.00035831j -0.00707203+0.00436319j 0.000586111-0.0022051j -0.00495615-0.000782654j -0.00260185-0.00129244j -0.0022787+1.83763e-05j -0.00671967+0.00156211j -0.00517081-0.000315036j 0.000780482-0.00322874j -0.00457592+0.00289703j 0.00139457+0.00357834j -0.00447603+0.0055092j 0.00323281+0.000287571j -0.00746001+0.00512374j 0.00246436+0.00154818j -0.00364034+0.00559663j -0.000889196+0.00846306j 0.000754381+0.00185439j -0.00178228-0.00332147j -0.00651743-0.0024415j 0.00238643+0.00130636j 
