0.55664+0.00587345j -0.417858+1.48386j -1.07993-1.39538j 0.538174+0.174146j -0.423329+1.33514j 0.652418+0.764067j -1.77904-1.27975j -2.23136+0.834891j 0.199014+0.381057j -0.287916-0.116913j -0.679164+0.620448j -0.0594023-0.657792j -0.436681-0.924962j 0.446842+0.869419j -0.737511-0.0288947j -0.685217+0.00370483j -1.22522-0.397618j 0.692921-0.80544j 1.70851+0.274373j -0.961958+1.64844j 1.47394-1.36322j -1.13468-2.2431j 0.167298-0.232091j 0.114875+0.30009j 0.593829+0.155149j -0.124407-0.251229j -0.489574+0.518684j -0.231425+0.737186j -0.452267-0.0495856j 0.356289-0.161943j 0.504199+0.769503j -0.36072-0.228018j 0.0673081-0.127679j -0.730919-0.557291j -0.204881+0.145828j 0.423303-0.307801j 0.779272-0.521807j -0.0870665-0.498275j 0.38715-0.323557j 0.378837+0.300808j 0.118767+0.0779419j 0.635673+0.23533j -0.842505-0.0506351j -0.261188-0.614695j -0.512067+0.340652j -0.599924+0.922528j -0.668624-0.543382j 1.58262-0.167977j 0.387101+0.522422j -0.625259-0.646119j -0.406039+2.82034j 0.571999-1.65153j -2.26946-0.481617j 2.81297+0.853641j 0.937939-2.43836j -0.00980909-0.124509j 0.214119-0.0248512j 0.0140964+0.190263j 0.322476-0.149468j 0.00581452+0.224036j -0.347128-0.489259j -0.370873-0.331951j 0.30883-0.25922j 0.21772+0.0788942j -0.462419+0.395471j 0.183007+0.257648j -0.350054+0.322632j -0.446668+0.53685j -0.286381-0.170845j -0.102178-0.0380777j 0.373002-0.720466j -0.261816-0.265115j 0.120786+0.410464j -0.66871-0.424138j -0.0604955+0.0968684j -0.363588-0.270862j 0.0757021-0.0744442j 0.13345-0.0184507j -0.49689-0.328401j -0.475782-0.141281j 0.72793+0.286563j 0.000997985+0.238212j -0.118233-0.0723658j 0.341051-0.363082j 0.32532-0.27406j 0.423498-0.082289j 0.0339867+0.293515j 0.0692368+0.0115811j 0.117522-0.0744185j 0.20945-0.199678j 0.395847-0.919187j 0.0942076+0.14048j 0.158246+0.0156707j -0.0645769+0.0613669j 0.0228464+0.0740381j 0.325971-0.636903j -0.0843808-0.543015j 0.195913-0.00507801j -0.346999+0.20012j 0.616034+1.07992j 0.146668+0.0688513j -0.458554-0.268476j -0.230558-0.177424j -0.0566612+0.0395711j -0.488391-0.156937j -0.762141-0.519583j -0.0104588+0.0149746j -0.0702619-0.138327j 0.0388988-0.432523j -0.29023-0.101972j -0.0150086+0.267403j -2.36038+0.674933j 0.868562-0.456636j 0.393175-0.0117326j 0.993403-0.610811j 0.147396-0.731387j -0.382115+0.813872j -0.039981-2.76163j -0.463043-0.144392j 0.808551+1.42444j 0.918742+2.15346j 0.834799+0.0422488j 0.175933+1.08817j 2.84338-0.215497j -1.03517-0.650529j 2.55182+0.269465j -0.97896+1.29356j 0.43368-3.02753j -1.28393+0.68189j 1.57748+0.853571j 
0.684247-0.0555389j -0.0238606+0.239842j -1.13512+1.17878j 0.711056+0.0666309j -0.871405+0.659514j -0.461535+0.0425028j -0.279256-0.406141j 1.04214+2.64774j 0.486659+0.431079j -0.39765+0.163188j -0.818633+0.280942j -0.0248352-0.481669j 0.88452-0.513718j -0.519639+1.07231j -0.0849277-0.84645j -0.876265-0.780569j 0.167223-0.647579j 0.509354+0.652937j 0.706937-0.598095j 0.053672+1.11245j -2.66463-1.09509j -2.35944+2.80066j 0.109411-0.585572j 0.564061+0.420085j 0.595538+0.0474832j -0.360916-0.00834039j -0.277046+0.726917j -0.63292+0.0675908j 0.334067-0.420024j 0.399308+0.155275j -0.0679938+0.481339j 0.474132-0.365773j 0.44742+0.0597679j 0.832165-1.03642j -0.241678-0.417914j 0.269271+0.341426j 0.9381+1.3825j 0.140281-0.958607j 0.530703+0.424423j 0.0253182+0.697856j -0.16613+0.150755j 0.144052-0.13576j -1.51229-0.244424j 1.21549-0.5115j -1.06474-0.086816j -0.168868+0.431243j 0.382979-0.124233j -0.159766-1.56713j -0.404486+1.00139j -0.250766-0.60075j 1.78437-0.461685j -0.995568-0.531334j -0.0446493+1.25931j 0.648445-1.69631j -1.85209-0.495315j -0.227366-0.199516j 0.442055-0.523731j 0.346718+0.470367j 0.200609-0.399858j 0.37777+0.427089j -0.882496-0.139974j -0.122161-0.107068j 0.231448-0.597402j 0.420565-0.243167j -0.161727+0.673788j -0.107916-0.0507147j 0.0878265+0.517937j -0.255684-0.123147j -0.0790634-0.118164j -0.288941-0.346388j 0.0292026+0.482372j 0.329232-0.345818j 0.479145+0.0199615j -0.0251164-0.213686j -0.551154+0.088138j 0.103871-0.0520463j 0.156454+0.213877j 0.425658+0.724797j 0.722248-0.35249j -0.244101-0.0359346j -0.888608+0.19806j -0.508898-0.239784j 0.0234628-0.329927j 0.0740472+0.116843j 0.609094+0.136721j -0.481014+0.896007j -1.06517+0.904322j 0.00574622+0.00289755j 0.0403775+0.89232j -0.0861997+0.0899715j 0.56542+1.0829j 0.340373-0.296886j -0.116982+0.276724j 0.11878-0.615668j -0.00448531+0.0100879j -0.542299-0.857419j 0.989035+0.447255j 0.636473+1.53147j -1.39127-1.10901j -0.694793-0.372585j -0.186795+0.518067j 0.614185-0.192215j 1.13867-0.0139899j 0.19157+0.463049j 0.359055-0.49474j -1.74258+1.13633j -0.318079-0.148404j -0.624291+0.0339155j 1.81131-1.39579j -0.567823+0.312052j 0.0264631-0.669748j 0.157282-0.520442j -0.407622+0.839599j -0.463775+0.0720099j 0.0278371+0.724953j -1.15287-2.33608j 0.579927+0.642141j -0.803748-0.0818701j 1.23565+0.140831j -1.10286-0.0169644j -0.762557+0.0635361j 1.3302-0.527094j 0.527785+0.0559357j 0.661114-0.157251j -0.0842551+2.11533j -0.0119401-1.65023j 0.133191-1.83637j -1.74705-0.407105j 3.04319+0.218065j 0.272043-2.24137j 
1.18108-0.850404j -0.403299+1.47646j 0.963557+0.810331j 1.10874-0.489842j -0.244195+1.83848j -0.318676+0.125409j -1.05824-0.244412j 1.56515-2.34333j 0.806955+0.00449091j -0.214521+0.50409j -0.857204+0.437297j 0.125776-0.781886j 0.219554-0.494635j 0.965872+1.32688j -0.269304-0.291138j -1.73011+0.28843j 0.831551+0.506525j -0.793706+0.962944j 0.852892+0.409313j -0.494743+0.717943j -0.0193645+0.685405j 0.965531+0.119811j -0.3993-0.48659j 0.765025-0.26147j 0.295617+0.23265j -0.0017382+0.480648j -0.238939+0.269294j -0.845907-0.161856j 0.163773-0.805093j 0.539603-0.244924j -0.536872+1.07627j 0.090027-0.0392135j 0.658342+1.30937j -0.452653-0.585873j 0.346082+0.129332j 0.692602+0.289636j -0.832779+0.155794j -1.92547-0.495854j 0.952396-0.286346j -0.188831-0.0997935j 0.273183-0.210314j -1.11436+1.38365j -0.803214+2.63875j 0.0439087+0.730928j 0.171333-0.11208j -1.97672-1.60163j -2.12837-0.230421j -0.298521-0.900456j 0.576052-0.327799j 1.20319-1.36975j 1.0881+1.44988j 0.713796+1.60016j -1.15998+0.750513j -2.64412+0.799118j 0.567259+1.88425j -0.376411+0.0661255j -0.156323-0.829874j 0.657436-0.0166988j -0.110584+0.00421003j 0.683175-0.118135j -0.0114664+0.236338j 0.436204-0.457779j -0.0944984+0.0135171j -0.0033031-0.560944j 0.135683-0.0678221j -0.255917+0.321931j -0.274816-0.322936j -0.903158-0.511148j 0.191539-0.366821j 0.576762-0.206787j 0.777792+0.145768j 0.149396-0.424386j -0.173769-0.133256j 0.382735-0.880463j 0.419652-1.11687j -0.0166472-0.159764j 0.181498+0.179459j 0.362102-1.03015j 0.128521-0.075507j -0.214971-0.842506j -0.0226355+0.733278j -0.31244+0.331756j 1.11247+0.579756j 0.532157+0.224207j -0.174025+0.195612j -1.03406-0.390976j 1.86509+0.417263j -0.296018+0.0447353j -0.380072+0.0629658j 0.791106-0.100128j 0.270412+0.181974j -1.03043+0.175482j 0.18146+0.244432j -0.980794+0.613165j 0.0616506+0.263511j -0.735918-0.721985j -0.30426+1.26692j -0.667086+0.674502j -0.239435+2.45444j 0.169984-0.166221j -0.113317+0.23501j 0.104124+0.0760657j 0.106109+0.880743j -0.426404-1.6037j 0.459335+0.289844j -1.19977+0.931462j 0.292658+0.747945j -1.6709-1.03146j -0.408508+0.463043j -0.0270038+0.853185j 0.932879-0.446123j -0.7903-0.217586j -0.0258248-0.388736j 1.56826-0.596008j -0.64879+0.257429j -0.405858-0.822562j 2.02575+0.358948j 0.0108371-0.567097j 0.17245-1.84833j -0.430933+0.670804j -0.100125+0.0684977j 0.408846-1.56855j -0.243648+0.456481j 0.55244+0.347094j 1.25834+0.196146j -0.263345-0.30164j -1.8832-0.207392j -0.321076+0.210243j -0.178205-2.1908j -1.58268+0.220024j 
-0.780866+0.163123j 1.3935+0.997503j -0.313335+0.149955j -0.219302+0.648705j 0.386988-0.677778j 1.86524+0.652816j -2.39739+0.626653j 1.47859-0.107537j 0.0265025+0.319172j -0.0578778+0.0948759j -0.39551-1.32901j 1.18176-0.0766468j -0.777579-0.0439486j 0.154379+0.214442j -0.104511+0.439197j 0.136239-0.179689j -2.16796-0.385364j 1.1123-1.97047j 0.318291-2.11558j 2.16662+1.44656j 0.185737+0.617246j 0.894661+0.0579994j -0.0771031-0.267577j 0.390543+0.00569519j -0.10525+0.682053j 0.268393+0.342589j -0.63027-0.419813j -0.317898-0.740541j 0.559617-0.148667j 0.72256+0.5486j -1.30252+0.220444j -0.377764+0.0335791j -1.11221+0.776083j -0.0683161-1.58676j 0.187494+0.610209j 0.16064+0.77465j 0.924253-0.811645j -0.813499+1.13977j 1.15572+0.907339j 0.919669-0.117924j 0.609635-0.0641735j 1.6336+0.0159172j 1.42331+1.07845j -0.0222596-0.583412j 0.153488+0.981106j 0.320436+2.63687j -0.477077+0.538041j 0.0772154+0.662035j 0.643087-0.157548j -2.17956+0.217823j -0.0406637+0.446853j -0.762905+1.05801j -0.531297+0.644347j -1.62747-1.24129j -0.822523+1.20154j -0.227528-0.00927002j -0.00159068-0.577367j 0.440328+0.0960843j 0.0135713+0.109177j 0.387597-0.0233169j 0.136439-0.0687789j 0.393937-0.160646j 0.23013+0.126753j -0.0435629-0.275564j 0.00400043-0.251614j -0.735726+0.606389j -0.467989-0.408587j 0.0810439-0.537433j 0.124867-0.273142j 0.606981+0.045272j 1.26668+1.24676j 0.199924+0.741828j -0.234386+0.0807887j 0.513837-0.180214j 0.316827-0.140484j 0.618252-0.530442j -0.207967-0.131165j 0.274873+0.36673j 1.01452-0.148474j 0.823703-0.8727j -1.0368+1.52496j 0.534969-0.00872083j 0.0972177+0.0984273j 0.0996523+0.51151j -1.23983-0.319931j 0.692003+0.751352j -0.451679+0.730713j -0.00215872+0.129064j 0.316458+0.432354j 0.720305+0.644257j 1.20225+1.34066j 0.0536018+0.76837j 0.140523-0.316473j 0.0961373-0.158414j -0.239258-0.215372j 1.28085+0.35993j 0.802566+0.150327j 0.835677-1.94744j -1.01281-0.220177j 0.637575+0.571393j -0.643414-0.851949j 0.529983-0.544731j 0.744081-0.965727j -0.984149+0.32258j 0.276012-0.875185j 0.782225-1.56829j 0.465944-0.355527j 1.51294-0.301846j -1.11304-0.786572j -0.182171-1.34647j -0.0105816-0.0821704j -0.0286638+1.5201j 0.94891-0.359539j -0.224169-1.02769j 0.743015-0.287551j 1.08035+0.877177j -1.52132+0.0667574j -2.07989+0.360711j -0.409273-0.312304j 0.673734+0.0553107j 1.47278+0.853947j -0.247113+1.00851j 0.71461-0.824707j 0.23812-2.22265j 0.758216+0.459639j -0.786464-1.30818j 0.00521924+0.512754j -1.3781+0.462445j 0.213665-0.749355j -0.598651-0.612204j 
0.351805+0.694041j 0.399239+0.6825j 0.496828+0.540378j -0.14114+0.526592j 0.809228+0.204543j 2.62426-1.65145j 1.19234-1.70624j -0.374317-0.56506j -0.223243+0.269488j -0.28252-0.201054j 0.954772-0.120355j 0.013489+0.679281j -2.10502+0.182159j -0.91505+1.37797j -0.608204+1.75596j -0.782917-1.17083j 0.150479+0.770374j -1.27373-0.112158j 1.09613+1.38192j -1.90567+0.623724j -0.992443+1.08552j 0.813535+1.39313j 0.248833-0.090733j 0.0296845+0.364486j -0.432425-0.457913j -0.485533+0.107204j 0.634796-0.425673j 0.844495+0.31915j -0.370884+0.229125j 0.614205-0.215813j 0.0614728-0.832528j -1.16405+0.0634147j -0.774939+0.586904j -0.471939-0.584929j -0.386521+1.2491j -0.154251-0.584978j -0.179168-1.69053j -0.392245-0.121726j 0.29584-0.0213196j -1.06086+1.65887j 0.963943+0.237999j 0.684597-0.405886j -0.146214+0.4427j -1.40789+0.138112j -2.54046-1.76212j 0.429124+0.89295j -0.224204-0.409894j -0.368955+0.995881j -1.16429+1.83647j -0.369538+0.308379j -1.81778-0.427644j -0.828472-0.125722j -0.0538977-1.42402j 0.135365-1.00021j -0.87836+0.187363j -0.000523054-0.178174j 0.381364+0.016531j -0.0364541+0.267518j -0.362803-0.0534074j -0.00803322+0.297498j 0.0441474+0.713364j 0.0586039+0.323477j -0.474557-0.00726152j 0.223212+0.00190533j 0.548457+0.00177272j -0.0120649+0.362428j 0.587152-0.502078j 0.0904242+0.151444j 0.0846153+0.180654j 0.310667+0.86742j 0.60822-0.428875j -0.653921-0.413302j -0.12202-0.517272j 0.0690402+0.315935j 0.726091-0.0383727j -0.0695355-0.0984604j 0.322028-0.177533j -0.520127+0.256755j -1.88021+0.0592184j -1.21064-0.295951j -0.662315+0.451486j -0.414473+0.798903j 0.300617+0.72885j -0.0102861-0.0281279j -0.223182-0.98452j 0.447363-0.932448j -0.384506-0.570788j -0.327546-0.507681j 0.276977+2.66268j 0.323847+0.399779j -0.218293-1.45943j 0.0162498+1.21631j 0.576581+0.337699j 0.125553+0.281914j -1.15712-0.805869j -0.0297542-0.797859j -1.46728+0.488649j 0.253107-0.411043j -0.0246999-0.332551j -1.15145-0.448105j -1.29354+0.203146j -1.49658+0.26416j 2.0635-0.854113j -1.9675+0.366977j 0.0485319+1.06602j -1.06983-0.0494891j 0.608655-0.548339j 0.364408-0.759277j -0.134599+0.0936045j -1.0964-0.34982j -0.339679-1.49763j 0.223323-0.467891j -0.213252+1.19372j -1.09013-1.82771j 0.557578+1.87394j 0.42233-0.412731j 0.755377+1.01566j -0.0619644+0.286106j -0.681382+0.744136j -0.844452+0.347348j -1.50113+0.392179j 0.65497-0.355548j 0.77672-0.417524j 0.391677+0.765213j -0.0223743+0.152885j -0.314313-0.0418192j 0.280028-0.0141541j 0.230659+0.205752j 0.347435+0.169987j -0.0416688-0.192425j 
-1.20515+0.166486j -0.859828-0.0235172j -1.52365+1.16595j -1.93359+0.305407j 0.1127-1.69883j -0.196952-0.449549j -1.6631-0.239275j 0.832378-0.211459j -0.95107-0.202399j 0.306642-0.254283j 1.60044-1.61085j 0.709828+1.72891j 0.717715-0.212599j 0.774091+0.105622j -0.221164-0.753018j -0.455455-0.0114977j 0.258967+2.29631j -2.27567-0.309802j 0.720921+0.431864j -0.486385+0.748635j -1.45794-0.791021j -1.32888+1.12528j 0.499001+0.162334j -0.275538+0.541778j -1.14683-0.579333j -0.585041+0.250734j 1.39736-1.20192j -0.299494-0.409379j 0.095078-1.29403j -0.744118+0.755886j -0.507293-0.953347j -0.113755-0.455597j -1.38305-0.543694j 0.225428+0.509314j -0.390815+0.0712569j 0.545575+0.299554j 0.286194-1.34589j 0.000478259+0.608909j -0.36924+0.787742j 0.425055-1.82156j -0.216402+0.517594j -0.3117-0.0260137j 1.01656+0.054276j -0.804866-0.521587j 2.51473+0.582482j 0.286048-0.741623j -0.561985+0.101026j 0.950428+0.0611272j 0.743151-1.91078j 0.548743+0.548904j 0.690389+1.97573j -0.387415-0.593188j -1.5308+0.489406j 0.703048-0.681526j -0.702313-0.690249j 0.0893828-0.339025j 0.720622+0.16033j -0.18852+0.551031j -0.494014+0.00247385j -0.132118+0.517124j 0.194414+1.14103j 0.240999+0.0920401j -0.765407+0.0496638j 0.315662+0.00970437j 0.951023-0.423512j -0.5272-0.548746j 1.11137-0.254478j -0.7069-0.184604j 0.364522-0.187414j -0.571586+0.943578j -0.310659+0.909214j 0.0809084-1.47814j -0.184217-1.29792j 0.223032-0.334072j 0.181185-0.545314j 0.700188+0.958303j 0.57862+0.391735j -0.648583+0.974978j -1.0947-0.640407j 1.93588+0.945548j 0.459316+0.59697j -1.55544+0.245137j 1.14761-0.407242j 0.339094+0.109073j -0.602677+0.392099j -0.219101+0.0435684j -1.28186-1.13227j -0.372499+0.662852j 1.16534-1.85299j -0.583058+1.18448j 0.82014-1.4606j -0.0982922-0.341603j 0.271613+0.822467j 0.670517+0.0249036j 0.343336+1.19364j -0.803072-0.412072j 1.0611+0.787458j -0.549046-1.03646j 0.907353-1.32636j -0.220108-0.669031j 0.859151+0.261684j -0.865824-0.570629j -2.07164-0.905368j 0.184183+0.136524j 0.32713-0.768369j -0.780596+1.2892j -0.215974+0.0358251j 1.38334-0.158908j -0.195571+0.988173j -0.985483+1.4559j -0.0722304+0.393471j -0.657998-0.322812j -1.32269-0.0318604j -0.689885+0.289489j -0.335049+0.182445j -0.759796+0.112234j 1.39379+1.05088j 0.345052-0.50158j 0.224525+0.48704j 0.0219491+1.35288j -0.323144-0.807991j 0.271482-1.15198j 0.110847+1.56504j 0.0863548+0.323518j -0.34555+0.0655478j 1.4793-0.45439j -1.46102+0.338359j -0.563586-1.22761j -0.144188-0.57744j -0.0866442-0.0833167j 
-0.513211-0.507108j -0.67541+1.0313j 1.21991+1.19213j -0.274311-0.717756j -0.537587-0.337871j 1.8201+1.36177j 2.30517-0.83725j 0.738363+2.14375j 0.245405-0.454j 0.301056+0.37562j -0.237908-0.335536j 0.160598-0.0600014j 1.30425-0.353674j 0.362113-0.766203j 0.170881-1.35539j 0.475447+0.670509j 0.882884-0.130962j -0.021101+0.616566j -0.526907-0.889027j 0.739488-0.32584j 0.522819-0.974336j -1.14089-0.654157j 0.00763902+0.216535j -0.288578+0.0010462j 0.584857-0.245502j -0.10739-0.393862j 0.415002+0.9268j -1.08022-1.50171j 2.2455-1.17254j -1.5058+0.548705j -0.411285+0.40739j 0.316989-0.068323j -0.408687-0.729207j -0.269379+1.13203j 0.473145-0.219905j 0.909095+1.73623j -0.69302-1.04492j -1.04949+0.740017j -0.80071+0.126866j -2.38034+1.49412j -0.268852-0.455115j 0.690901-1.30438j 1.14084+1.56297j -0.802222+1.03271j -2.17437-3.37907j 1.56312+0.940504j -2.07384+1.07097j -0.0262261+0.204648j -1.86153+1.29034j -0.310143+1.07694j 0.165377+0.915014j 0.448513+0.00219468j -0.595228+0.269631j 0.289405+0.364771j 0.301336-0.298659j 0.128141-0.101123j 0.244704+0.261677j -0.20311+0.175838j -0.190841-0.466446j -0.145703+0.205645j -0.892794+0.603567j 0.770887-0.313855j -0.227562-0.602497j 0.171936+0.0550476j 0.828358+0.475454j -0.222312-0.408407j -0.614062+0.224584j -0.557435-1.55077j 0.485662-0.474142j 0.805692+0.544818j -0.902342-0.22627j 1.52947+0.349958j 0.696852-0.520015j 0.965957-0.931752j 0.656022-0.274066j -0.0751483+0.12752j -0.48689+0.695432j 0.0771998-0.167609j -0.621211+1.14662j 0.202652+0.270441j 0.29026-0.291679j -0.276871-1.56713j 0.514124+0.467361j 0.525857+0.755102j -0.446936-1.4105j -0.408704-0.251926j 0.185239+0.173812j -0.225209+0.0464327j -0.406205-0.477358j 0.168742+0.0145209j -1.02743-0.288751j -1.70025-0.718646j -1.03845+0.14618j -0.0641161-0.19932j 0.267759-0.135775j 0.481434+0.330447j -0.747079+1.00114j 1.35945-0.924978j -0.112419+0.434913j 0.849119-0.235703j 0.80162-1.30619j 0.016324+0.298677j -0.104796+1.00024j 0.472534-2.40454j 0.494763+0.0613731j 0.117137-0.655759j -0.0816025+1.09961j 1.26992+0.542917j -1.70017-0.527183j 0.573177-0.294465j 1.4669+0.535552j -0.445126-0.110728j -0.379451-0.758561j 2.10285-0.529244j -0.954322-0.0938362j 0.146641+1.34786j -0.324437+1.45256j 0.0160837-0.744572j -0.426773-1.05109j -0.582603-0.139311j 0.0490408-0.675116j 0.369471+0.0731066j -0.212936+0.779746j -0.0662819+0.119524j -0.0069859-0.0515948j 0.766883+0.0985223j -0.770916-0.0588665j 0.00051452-0.457684j -0.116399-0.430996j -0.0886076+0.102049j 
-0.407744+1.03233j -1.07759+0.0134115j 0.0671205-0.905773j 0.911316+0.693945j 0.16944-2.24054j -1.42606+0.606172j -0.24194-2.51039j 1.23604-0.424347j 1.1147+0.0412888j -0.196489+0.742706j 0.299513-0.442678j -0.0746423+0.191762j -0.323377+1.51486j -2.07035-0.372813j 1.34678+1.05535j 1.30532-1.33374j 1.0499-2.2411j 1.46771+1.43035j 0.171865-0.0494567j -0.207435+0.333195j -0.321907-0.827042j -0.793157+0.0906372j -0.386686-0.265681j 0.560765-0.0598756j 0.520123-1.21652j -0.640987+0.130314j 1.44192+0.925197j 0.834233-0.241255j 0.567826+0.114325j 1.27794+1.05039j 0.4666-1.87628j 0.243998+0.818887j -1.70295+1.11109j 1.8354-0.25193j 0.85027+0.0181202j -0.632724-0.583219j -1.23431+0.538505j -0.443731+0.932753j 0.293469+1.7133j -0.209437-0.487422j 0.221554-0.159437j -0.212401+1.2572j 1.39237+0.29698j 0.365195+1.19584j 0.946232-0.338622j -1.66081-0.378389j -0.714072+0.444575j 0.963727+1.16983j -0.167385-1.15477j 0.498844-1.1239j -0.854934+1.95359j 0.0258411-0.24633j -1.48231-0.605984j 0.306066-0.149275j -0.0504708-0.348362j -0.105671-0.0745871j 0.13418-0.24363j 0.268665+0.052473j -0.55803-0.513959j 0.429061+0.206496j -0.637342+1.28244j -1.37835+0.182752j -0.804791-0.538658j 0.273135-0.334032j 1.1791+0.268925j -0.0738938+0.0339412j 0.509558+1.62436j 0.569825+1.54798j -0.973178+0.186857j 0.383384-0.370458j -1.21992+0.641321j -0.0503199+0.227817j 0.437701-0.598369j -2.05335+1.27191j -0.0944515+0.199613j -0.116274+0.401397j 0.00852883+0.0598597j 0.735592-0.332576j 1.14981+1.49971j 0.0377286+0.8864j -0.767654-0.817964j 0.0144968-0.0798535j -0.44835-0.22231j -0.829138-1.42878j -1.2511+0.165125j 0.0580449-0.136477j 0.601555+1.17674j 0.104772-0.071719j 0.45613+0.362586j -0.364488-0.325053j -1.53973+1.39922j -0.255417+0.207313j -0.127858+0.029572j -0.521458-0.161613j -0.289404-0.183384j 0.34544+0.162961j 0.190469+0.0613312j -0.621318-1.15168j -0.864442+0.927162j -0.790716+1.18021j -0.636066-0.249483j 0.576751+0.850518j 0.0680923-0.489778j 0.0292748-0.17596j -0.0224076-0.0506511j 0.608316-0.659496j -0.0178459+0.0747526j 0.076511-1.06292j -0.977371+0.77961j -0.0467838-0.214384j -0.278823+0.00166025j -0.920886-1.11392j 1.3231+0.692903j 0.418514+0.688005j 1.1523+0.193918j 1.43034+0.747859j -0.0599301-0.303974j 1.17227-0.846067j 0.866531-0.199971j -0.3207+0.259771j -0.877924+1.68972j -0.392492+0.477759j -0.417019-0.410906j 1.07085+0.99232j 0.0208973+0.10536j 0.343466+0.503756j -0.172436-0.945987j 0.837088-0.606564j 0.672287+0.0171141j 0.0908215-0.202099j 
1.24556-0.9109j -0.169093-1.28702j -0.720573-0.0798294j 1.51542-1.79724j -1.59348-1.62826j 1.94452-0.795447j 0.443311-0.620082j -0.733142+0.259659j 1.29635-0.7449j 0.132349+1.0796j -0.91045-0.182962j 0.216599-0.435957j 0.15079+0.440087j -0.669432+0.802836j 0.321137-0.160636j -0.544441-1.19477j 0.329278+1.00438j -1.46395-0.0096136j -0.286623+0.220063j -0.0437313-0.377485j 0.474586-0.0683545j 0.0384741-0.646285j -0.419481+0.0240893j 0.141591-0.396669j 0.88996-0.364852j -0.0512622-0.0862839j 0.179411+1.15145j -0.41585-0.480697j 1.57098-0.396748j 0.45447-0.307369j -0.249461+0.299404j -2.26838-0.801591j 1.8805+0.831891j 1.24693+0.211817j -1.09936+3.67998j 0.612919+0.527422j -0.915305+2.66781j 0.7878+0.0350909j -0.430984-0.233589j 0.408163-0.777163j 2.60882+1.0728j 0.721523-1.39989j -0.18614-1.19744j 1.60376+0.289152j 1.27557-0.103177j 2.01435+0.83357j 0.433592-0.705104j 0.999639+0.172511j -0.426817-0.58998j -0.219254+1.70943j -0.5454+0.692744j 0.0130534+0.324014j -0.338585-0.158226j -0.307221+0.145146j 0.192689+0.193831j 0.108291+0.0752425j -0.122333+0.210851j -0.136969-0.0949583j 0.00598848-0.542625j -0.0185684-0.0230469j -1.0646+0.21148j 0.115451-0.0114646j -0.0410574-0.812864j 0.107982+0.0035827j 0.2564+1.31917j 0.31764-0.371813j -0.00430692-1.02953j -0.884089+0.52646j 1.26332+0.199975j -0.871553-1.69804j -0.0420713+0.725232j -2.6025+0.0312147j 0.32608-0.281685j 0.266291-0.844344j 0.620359-0.757064j -0.674548+0.494032j 0.848622-1.2426j 0.183171-0.00986174j 2.10307-1.58005j 0.682254+0.509469j 0.0740434-0.632084j 0.686136+2.66135j 0.80277+1.19866j 0.637947+0.175025j -0.562732+0.953328j -0.990765-0.312323j 0.288272+0.411786j -0.55981+0.414181j -0.838669-1.17416j -1.15919-0.239474j 1.3042+1.26857j 0.931527+0.532189j 1.78383-0.487288j -0.432963-0.00630888j 0.341032+0.412512j -0.066051+0.465091j -0.471112+1.10865j -1.39062+0.126758j -0.204306+0.211015j 0.686361-0.189081j -0.219751-0.213824j 0.528391-1.11285j -0.922324+0.808709j -0.383931+1.27357j 0.514519+0.376095j 0.316861-0.438628j 0.0931671-0.698766j -0.383474-0.907756j 0.54454+0.817787j 0.448624+0.125849j 0.348238+0.276762j 0.165208-0.104933j -0.684414-0.963387j -1.20158-0.0033869j 0.101486-0.528082j 0.916245-0.383939j -0.383882-0.546562j 0.205728+0.353212j 0.371199+0.450505j -0.1854+0.442755j 0.519083-0.73571j -0.106766+0.771649j -0.728652+0.808358j -0.726386-0.0912128j -0.109991+0.0857942j 0.627884+0.271686j -0.716977-0.450671j 0.0342006-0.333474j 0.253031-0.56246j -0.267842-0.0739035j 
