-0.19806-0.976512j -0.762105+0.162908j 0.661576+0.235837j -0.380613+0.0824702j 0.67557-0.482349j 0.831038-0.144862j 0.180852+1.0522j -1.36259+0.977968j -1.08964-1.13672j -0.520696-0.757076j 0.439338+0.972549j 0.835129+0.137786j 1.3775-0.263384j -0.00112886+1.09717j -0.481069+0.246468j 0.0493256-1.25931j 0.246987-1.49926j -1.66163-0.14154j 1.52651+1.35206j 0.918426-0.353202j -1.22591+1.68776j -0.656523-0.965437j 0.247208-1.05137j 1.00749-0.27819j -0.712984+0.85791j -0.630397-1.19426j 0.123793+1.07072j 0.856965+0.223172j 0.780277+0.689417j 0.517552-0.0902866j -1.10429+0.334306j -1.58912-0.140497j -0.364001+0.523194j 0.506532+0.248006j -0.761282+1.14946j -0.815287+0.857661j -0.334222+0.43349j 0.150692+1.06043j -0.264311+0.955852j 0.776654+0.642179j -0.790054-0.836467j 1.07776-0.538151j -0.460587-0.794117j 1.04343+0.168342j -0.38583-1.26282j 1.69758+0.252908j 1.18173-0.273589j 0.160307-1.81954j 1.41899-1.17709j -0.571389-1.95941j 1.01266+1.30581j 1.12584+0.147295j 2.11622-0.53713j -0.644779+0.0805406j 0.0746046+1.40986j 0.839533-0.50689j 0.066141-1.21718j 1.07916+0.0454407j 1.59799+0.555119j -0.467223-0.528975j 0.437423-0.992943j -0.417274+0.965321j -0.520818+0.455864j -0.651512+0.837517j -0.225177-0.217788j 0.110313-0.030856j 0.566758+0.726975j -0.142453-1.44161j 0.903112-0.906871j -0.0790341-0.00646303j 0.320389-0.271558j -0.670961+0.129422j -0.984253-0.169818j -1.44592-1.72897j -0.377591-0.28805j 0.253235+0.42482j -0.316872-0.485637j -0.0475412+0.348591j 0.422661+0.012744j -1.50249+0.659684j -0.467312-0.0151116j -0.76408+0.2394j -1.28111-0.467952j 0.585134-0.108369j 0.539648-0.203076j -0.33423+0.714523j -0.222518+0.333667j 0.138271-0.616306j -0.348769+0.54759j -0.438983+0.279822j -0.986959+1.96604j -0.761812-0.067417j 0.164137+0.362058j -0.5243+0.718302j -1.26727-1.05693j 0.132611-0.323876j 0.173176-0.799525j -0.0208748+0.228047j 0.601083+0.964642j 0.141597+0.446725j 0.24114+0.85843j 0.713337+0.947265j 0.174366+0.00100746j 1.44845-0.514067j -1.30422-0.169289j 0.254334-0.304447j 0.434757+1.60742j 0.0320052-0.439992j 1.27136-0.44971j 1.31985-0.180615j -1.13621-0.254838j -0.413384+2.27598j -0.198198-0.535799j -1.47267-0.330595j 
0.227118-1.08371j 0.369824+0.49555j -0.433599+2.16409j -1.05534-0.22413j 0.58298+0.208681j -0.226292-0.633087j 1.62678+0.603338j -1.16118+0.330253j -0.327195+0.296889j 2.34934-1.06177j 0.192619+1.53538j 0.324458+1.21414j 0.258636+0.904185j -0.43094-0.068839j 0.241064-1.00595j -0.533113-0.719167j -1.19324-0.334525j -1.22488+1.59279j 0.117756+0.736914j 1.03185-0.306521j -0.0119161+0.269752j -0.335693+0.201315j 0.461992+1.62909j -0.551887+1.06548j -2.20688+0.463449j 1.61176-0.42802j 0.230959+1.62066j 0.706984+1.30284j -0.744676-0.294314j 0.335889+0.768053j -0.0555083-0.51871j 0.12311-0.769163j 0.366959+0.168454j -1.33207-0.216687j -0.850687+0.337228j -0.654641+0.258422j -0.326985-1.22001j 0.411812+0.378385j 0.585962-0.498709j -0.107439+0.348378j 0.697637+0.0851624j 0.109138-0.153686j -0.711699-0.917617j 0.351163-0.767446j -1.24434-0.59039j -0.0727409-1.04798j 1.27155-1.42212j -1.17539-0.382483j 0.215852+0.342664j -0.227803-1.00214j 0.344206+0.26311j 1.01637+0.148769j -0.14442-0.286158j 1.02638+1.32683j 0.153219-0.543941j 0.275321+1.35712j 1.44494-0.370262j -1.24778+1.30421j 1.18101+0.25468j 1.88469+0.0441086j 1.40245-0.38417j -0.803778-0.166991j 0.641732-0.140929j -0.413368+1.7015j 0.127512-0.168322j -0.146708-0.252081j 0.0601329+1.86953j 0.516278+0.340322j 0.749986+0.87543j -0.347337-0.0426564j -0.997295+1.25354j -0.227274+0.188832j 0.1736-0.892144j -0.00567121-0.804377j 0.0538864+0.808709j -0.0411877+0.388835j 0.692658+0.272615j 0.0351868-0.0948439j 0.276935+0.265095j -1.30048+0.245786j 0.398537-0.107882j -0.231114-0.0608252j 0.651107+0.645682j 0.135165+1.34003j 0.975706+1.10816j -0.187979+0.236757j -0.628281-0.61656j -0.43613-0.219487j -1.10894+0.359189j 0.189551+0.555041j 0.122851-0.00922451j 0.451921-0.719422j 0.537963-0.0768385j 0.527701-0.0204836j -0.265062+0.0584932j -0.229424+0.343349j 1.33177-0.307724j 0.145725+0.377038j 0.350041+0.612039j -0.667127+0.423784j 0.687199+0.73929j -0.283583-0.870053j 0.0555302-0.522371j 0.352426-0.423998j -0.308509-0.273445j 0.666095+0.0978419j 1.35227-0.0863571j -0.54059-0.680577j -0.260797-0.554841j 1.21773-1.6866j -0.551208+0.527226j 1.48416+0.189246j -0.639671-1.39744j 0.444344+0.964761j 
-1.38055+0.781944j 0.0870523+0.678378j -0.406059+0.669674j 1.00583-0.473592j 0.880159+2.11968j 0.0990657-0.646883j -0.354573-1.06557j 1.59587+1.1425j -1.10394+0.958741j 0.026537+0.373377j -0.542817-0.173492j 0.378771+1.34794j 0.202281+0.94518j -0.0363327-1.89216j -0.288855-0.548974j 2.40789+0.148515j -0.843274-0.255328j 1.16796+0.0123814j 0.908731-1.05478j -1.56123-0.924638j 0.931613+1.10266j -1.11175+1.21803j -0.742806-0.172514j -0.0199245-0.824794j 0.061649-0.473389j 0.571767-0.493714j -0.0490377-0.0432049j 0.804294+0.473798j 0.367132-0.433104j -0.592193-0.381623j -0.110262-1.54472j 0.695104-0.0406356j -0.927647+1.02666j -0.722481+0.494362j -0.445122-0.655908j -0.436715-0.552312j -0.218343-0.138664j -0.483956+0.59097j -0.0376101-1.6283j -0.185159-1.37648j 1.14418-0.935135j -0.731392+0.720139j 1.94949-0.126293j 1.0367+1.38445j -0.77937-0.131324j -0.125778-0.627528j -1.00267-0.201796j 0.154182+0.649084j 0.329056-0.714255j -1.17057+1.5315j 0.862209+0.59249j -0.972963-1.70513j -1.03223-1.21647j -0.137213+0.0823774j 1.96008-0.67817j -0.832854+0.00278937j -0.262069-0.125859j 0.171051+0.536795j -0.0322119-0.0139791j -0.263181+1.11819j -0.470923+0.046485j -0.78376-0.0128253j 0.307562+1.08343j 0.196541-0.0580787j -0.519663-0.189967j 0.870323-0.627141j 0.703878+0.340889j 0.93436+0.346918j -0.287727+0.0121885j -0.337012+0.574973j -0.446217+0.20993j -0.880218-0.487375j 1.01681-0.0906825j -0.0997698-0.0626788j 0.680079-0.761883j 0.274185-0.192684j 0.208959+0.148175j -0.778531+0.913031j -0.200939+1.91959j -0.267279+0.0532749j -0.378338-0.109111j 0.213452+0.0554506j 0.988033+0.249615j -0.305631+0.474804j -0.291603-0.0973278j -0.978122+0.129091j 0.0146836+0.547031j 0.591336+0.548865j -0.695881-0.530655j 0.0790179-0.47218j 0.00278935-0.58001j -0.0944275-0.0943838j 1.09167+0.778046j 0.0881487-1.84775j 0.645196-0.927782j 0.0317297-0.157564j 0.333849-0.288036j -0.121818+0.894069j -0.686063-1.13517j -0.633796+0.197954j -2.07305+0.248843j -0.344583-0.386595j 0.908748+0.251347j -1.23303+0.347624j -1.00323-1.54163j 1.14547+0.906499j -0.821714+0.369647j -0.669073+0.810849j 0.725439-1.48216j -0.773158+0.0280958j -0.249659+0.0901024j 0.30068-0.621844j -0.077397+0.554804j 0.277339-0.401979j 
0.103583+0.606416j -0.545032-0.759069j 0.274381-1.20257j -0.381195+1.28063j 0.596052+1.55568j 0.453644+1.21226j -0.942507+0.898465j 0.241265-0.452866j 0.0321398-0.685515j -0.984321+0.714583j 0.657061-0.9462j -0.113004-0.205716j 0.243277+1.4069j -0.625784+0.563874j -0.878068+0.862095j 0.910619+0.53996j 0.175846-0.502358j -1.11596-0.4866j -0.065635+0.265406j -0.525666+0.522885j -0.0493069+0.277906j 0.490475-0.862586j -0.153552+0.0246754j 1.03846-0.560805j 1.14163-0.628804j -0.317118+0.0131734j 0.957213-0.975141j -0.297256-0.303736j 0.229005+0.321255j -0.0864512+1.93675j -0.022568-0.480652j 0.0680413+0.0299234j -0.662864-0.338961j -0.374968+0.0701596j -1.49079+0.442226j 0.18353+0.489025j -1.36167+2.14405j -1.61635-1.40665j 0.0648675-0.201178j 0.0518022-0.24975j -0.127139-0.82847j -0.125262+0.50038j -0.070747+0.0126411j 0.0119631+0.388635j 0.486267-0.262353j 0.945944-0.892947j 0.138494+1.23432j -0.811634-1.65452j 0.344272-0.212025j 0.41647+0.26454j 0.375649-0.386897j -0.452125+0.350285j 0.842691+0.314526j 0.141204-0.171626j -0.749327+0.661516j -0.753795-1.0406j 0.0605117-0.536856j 0.192119-0.058583j -0.88486-0.496582j -1.24776+0.287421j -0.736373+0.311022j 0.227103-0.355513j 0.430195+0.717992j 0.578527-0.438095j 0.131894-0.137068j -1.33686+0.558877j -0.327392-0.642394j 0.244839+0.0923629j -0.606803+0.644328j 0.157808+0.0915563j 0.738543+1.09201j 0.0295495-0.0298659j 0.880235-1.30306j -0.429496-1.19123j 0.923299+0.198065j 1.07808-0.149261j -1.64561+0.059985j 0.055284-0.422854j 0.155338-0.707837j -1.19954-0.65863j -1.00344+0.574568j 0.561474-0.916377j 0.741297+0.010976j 1.23152-1.65223j -0.130907-0.584594j -0.183544-0.616859j -0.0465075+1.23315j 1.02776+1.37147j -0.223494+0.330727j 0.729497-0.0673435j -0.822422-0.22881j 0.135076+0.00144105j -0.848528-0.279197j -0.123151+0.273846j 0.371191-0.992859j 0.534507-0.593167j -0.283773+0.0727271j -0.220947-0.111904j 0.121999-0.2778j 0.460294+1.14737j -0.563621-0.0775221j -0.0383965+0.0831826j -0.304892+0.569315j 0.0602401+0.26862j 0.149227-0.381933j 0.019701+0.208743j -0.39677+0.374802j 0.684575-0.796591j 0.362474-0.397394j 0.725827+1.15959j -0.12397+0.660532j 0.91296+1.24682j 0.695756-0.0421094j -1.75234+1.17j 
0.10354-0.312442j -0.402584+0.47526j -0.802506+0.301464j 1.38691-0.208464j 0.974196-1.08871j 0.732663-1.06945j 0.784682+0.260528j -0.292961-0.235651j -0.732898-0.456807j 0.372363+1.04827j -0.616173-1.00131j -0.145063+0.3166j 1.67811+0.452221j 0.0833842+1.00209j 0.584055+1.2989j 1.06815-0.733573j -0.6838-0.223367j -1.0772+0.995402j -0.457896+0.450844j 0.00301392-0.227278j -0.574761+0.847171j -0.264199+0.102048j -1.47383+0.575332j -0.768742+0.33799j 0.749043-0.578639j 0.340814+0.242139j -0.43817-0.0395809j 0.149007+0.399178j -0.465645+2.11971j -0.20727-0.235307j -0.96562-0.428114j -1.82926-0.0339932j -1.09164+0.856038j 1.7396-1.52109j 0.0334929-0.145953j -0.926477-2.02062j 0.219627+0.426427j -0.172418+0.0474021j -0.389925+0.919846j -0.436252+0.234196j -0.159529+0.198557j 0.0596251+0.214449j 0.117693-0.371782j 0.492997+0.0299538j -1.38463+0.511094j 0.417086-0.554812j -0.0923118-1.70255j -0.258693-1.53607j 0.451073+0.548106j 0.0946501+0.097792j 0.642441+0.798242j 0.187087-0.240613j 0.643278+0.0327594j 0.101968+1.10548j 0.449632-0.522813j -0.790607-0.995078j -0.00197338+0.636971j -0.731259-0.042385j -0.71839-0.324997j 0.533088+0.109921j -0.148908+0.179196j 0.507231+0.181092j -0.94017-0.819898j -0.493917-0.216619j -0.0293538-0.0244406j -0.977868-0.250817j 0.0638579+0.389692j 1.5668-0.435586j 0.766849-1.02608j -0.345864+0.00843245j -0.905263-1.44078j 0.153249-0.944653j -0.151205+0.346382j -0.261243-1.68686j -1.21738-0.423298j -1.38103-0.218461j -2.40782-0.137455j -0.26907+0.0958225j -0.401121+0.651143j 0.607357+0.0892758j -1.27889+0.840042j 0.725526-1.48459j -0.575947-0.778453j -0.262896+0.489673j -0.0992456+0.608785j -0.342344-0.765125j -0.184567-0.366341j -0.160353-0.342394j 0.340525-0.271438j -1.06705-0.308065j -0.951772+0.368891j 0.358099+0.0977298j 0.317166+0.148339j -0.0304547+0.092101j -0.0886842+0.10826j 0.695952-1.13395j -0.279408+0.286404j -0.339929+0.110716j -0.520923+0.0528249j -0.342841-0.262053j 0.378557+0.284233j -0.292244-0.211079j 0.110533-0.0671319j 0.249595+0.217998j 0.0610443+0.241022j 0.90186-0.321705j 0.767339-0.308047j -0.415909+0.046248j -0.245883-0.884894j 0.12686-1.46263j 0.0499176+0.732601j 0.781552+0.746129j -1.48219-0.00856773j -1.28942-0.517108j 
1.21216-0.655612j 0.58098+0.921255j -0.174381+0.15368j -1.26683+0.716536j -0.0433887-0.28401j 0.321466+1.37333j 1.47434-0.499558j -1.3823-0.234455j 0.141616+0.581651j 1.05554+0.17365j 0.744871+0.442255j -0.575091-0.998617j 0.468418+0.376315j 0.211098+0.795244j -1.42543+0.024056j 0.291388+0.764809j 0.681013-0.323024j 0.480339+1.26061j 0.663185+0.376575j 1.43365+0.932809j -0.235737-0.331323j -0.190543+0.403086j 0.440891+0.224981j -1.64276-0.50336j -0.85052-0.126209j 0.47024+0.394125j 0.125718+1.52068j -1.39265-1.19908j 0.112484+0.444097j 0.0924167+0.44838j -0.265826-0.160016j -0.196186-0.00847405j 0.860554-0.3935j 0.916292-0.545037j -0.391931+0.428389j -0.337537-0.294875j -1.52869+0.569257j 0.176371-0.319331j 0.145682-0.0728726j 0.0557153+0.315733j 0.42239-2.06791j -0.631088-1.60757j -0.469138+0.144352j -1.4436+1.0123j 0.0159847+0.125853j 0.763188+0.146954j 0.652376-0.824807j -1.04591+1.3021j -0.29511-0.926432j 0.663345-1.2834j -0.0045215+0.265699j 1.03808+0.842384j -0.052474-0.045715j -0.555911+0.0887991j 0.431115-0.0419703j -0.0605632+1.25086j 0.169467+1.03455j 0.706221-0.108887j 1.52839-0.310085j 1.07302+0.22008j 0.218155+1.7046j -0.309461-0.722372j 0.0396026-0.347604j -0.366513+1.26978j 0.755707+0.821407j 0.143228+0.0629345j -1.20041-0.753503j 0.321686-0.820435j -0.194108+0.186454j 0.551093-0.446401j -0.438989+0.144317j 1.1003+0.820346j -0.0734635-0.0829393j -0.0868574-0.536006j 0.123786-0.117086j -0.580681+0.184161j -0.710559-0.623352j 1.227-0.643197j 0.476022-0.430727j 0.00774033-0.210074j -0.327896+0.815775j 0.130266+0.263993j 0.596726+0.0927358j 0.64013+0.366841j 0.842577+0.0481056j 0.0707554-0.68209j 0.407661+0.207298j -0.50675+0.0445449j -0.369829+0.240775j 0.481945+0.00029997j -0.387148+0.132996j -0.605054+0.860469j -0.742943-0.53905j 0.612911-0.734066j 0.119727+0.204336j 0.90152-0.667927j -0.270385-1.21284j -0.375037-0.482325j 0.645659+0.666284j 0.142746+0.959894j 0.699794-0.507723j -0.794544+0.95039j -0.659482+0.0390251j -0.866161-0.244069j -1.00465-0.589414j -0.9149+1.31627j 0.269322-0.663989j -0.131236+0.175734j 1.7496+0.978028j 0.200471-1.25434j 0.757521+0.145578j 0.40076+0.313278j -0.628487+0.511252j 1.22824+0.752124j 
-0.952249-0.579089j 0.467708-1.06106j 0.206648+0.198293j 1.2296+0.870718j -0.0382075+0.120737j 1.03047-0.751209j -1.12537-0.746955j -0.619982+1.21154j 0.663109+0.178215j 0.361753-1.17783j 0.995037-0.279465j -1.2738+0.0810628j 0.425188-0.140585j 0.580128-0.15217j -0.984372+1.36288j 0.905944+0.366835j 0.0514206-0.695404j 1.49004-0.0341057j 1.27167+1.02342j -0.450918-0.732867j 0.366919-0.235964j 0.127939-0.248373j 1.9003+0.925173j 0.780403-0.239872j -0.0642053+1.74127j 1.01804+1.53443j 0.159639-0.405585j 0.264581+0.511665j 0.11807+0.592748j 0.546378-0.149464j 1.09534+0.0706125j -0.515147+0.170288j -1.16505-0.195159j 1.48295+0.00495141j 0.123594+0.0984564j 0.0918686-0.0455894j -0.178592+0.0662165j 0.0441023+0.16787j -1.4672+1.64837j 0.163247-1.95859j 0.295435-0.254348j 0.0152406-0.392948j 1.70574-0.149868j -0.387793+0.171215j -0.452897-0.346682j 0.247468+0.090748j -1.53438+0.918725j -0.819533+0.724969j 1.32394-0.982892j -0.148999-0.581788j -0.0514039-0.402824j -0.151158-0.918188j -0.261361-0.0819166j 0.784861-0.868616j -0.641+0.374693j 0.493815+1.28997j -1.08841-0.905751j -1.24007+1.26335j 1.15244-0.361488j -0.430921-0.726469j -0.17435+0.0351971j 0.00669144-2.08415j -0.319991-0.273994j 0.541171-0.623804j 0.666893+0.299412j -0.111163+1.22934j 0.445119+0.768907j -0.101311+0.666328j 0.362762-0.385052j -0.668788-0.0977796j 0.228963-0.543611j 1.02644+0.62849j 0.32881+0.172199j -0.00997591-0.324956j -0.716951+0.427926j 0.496142-0.337172j -0.109067-0.804749j -0.532165-0.0703657j -0.834822+0.359361j -0.116178+0.045974j -0.173634+0.574013j 0.234811+0.655773j -0.839144-0.260514j -0.141252-0.226396j -1.07649-0.0836352j -0.0899123-0.898598j -0.465797-0.0406818j -0.00176671-0.0463199j 0.379076+0.125139j -0.839435-0.296941j -0.320426+0.0870021j -1.00263+1.12741j 0.147413+0.265139j -1.2073+0.566382j -0.0898787+0.0245032j 0.83158-0.634269j 0.208929+0.0643086j -0.342169+0.227239j -0.548189-1.32084j -0.364243-0.300938j -0.779039+0.895403j 0.847644+1.05024j 0.263958-0.512299j -1.52608+0.0724152j 0.0225924-0.752394j -0.0738975+0.778311j 0.654981+0.999404j 0.0685903+1.08256j -0.411252+0.559225j -0.794696+0.09258j -0.659725+0.60268j -0.357293-0.590171j 0.3514+1.20193j 0.00490844+0.834804j 
1.07533+0.109896j -0.666509-0.881643j 0.809865+1.12945j 1.02376+0.0522756j -1.37479-0.264282j 0.513427+0.845463j 0.414516+0.682727j -0.780843-1.1467j 0.436478-0.413579j -1.13176-0.568509j -0.171538+0.52837j -0.193442+1.57326j 1.21961-0.727979j 0.314589-0.681j 0.586527+0.0308079j -0.29808+1.31867j 0.744757-0.609369j -0.590848+0.375377j 0.165482+1.07453j -0.0720338+1.81474j -0.712413-0.226974j 1.19209+0.375295j -0.389395-0.147106j -0.0763517+0.230096j 0.221389+0.375711j -0.302656-0.460443j 0.364995+0.210843j 0.477715+0.475475j 0.269513-0.779657j 0.530602-1.88187j -0.619503+0.338166j -0.239646+0.0291566j -2.06913-1.06225j -1.20868-0.568528j -1.3925+0.737171j 0.134018+0.0088108j 0.445291+0.945513j 1.44504+1.42502j 0.00787045-0.0260912j -0.00211479+0.0405955j 0.119113+0.999073j -0.872632+0.0754779j -0.0522526-0.213318j -1.89114+0.0566439j 0.146557+0.189793j 1.14854+0.730574j 0.209274+0.111863j -0.552698-0.501365j 0.893949-0.929039j 1.69423-0.251018j 0.697987+0.789144j -0.191018+1.35832j -0.10992+1.68963j -0.793081+0.0331611j -0.879315-0.521188j 0.454708+0.354681j 0.222209-0.10824j 0.189493+0.0574365j -0.293402-0.157865j 0.342161-0.313975j 0.200697-0.202288j 0.458854-0.0400464j -0.150907-0.182684j 0.18293-0.155666j -1.02227-1.15511j 0.0927423-0.459504j -0.0429933-0.0127678j -0.439988+0.394782j 0.259575+0.447361j -0.856263+0.340496j 0.529332-0.169928j -0.508129-0.461712j -0.251356+0.275284j -1.15889+0.0860136j 0.0445931+0.599226j -0.367912+0.72228j -0.146232+0.813318j -0.415886-0.0972477j -1.03941-0.415661j -0.376105+0.719606j -0.900026-0.820759j 1.04487+1.43903j 0.501247-0.551639j -0.355753-0.408766j -0.228297-0.0523294j -1.70726+0.470102j -0.842585+0.347508j -1.86045+0.121231j -0.573791-0.444923j -0.231228-0.049653j -0.0726396+1.38069j 0.211454+0.0503064j -0.56086+2.08635j 0.0278469+0.4737j -0.91948-1.12967j -0.232055-0.0757207j -0.593339-0.435951j 0.70512+0.143205j 0.848127+0.0951587j 0.349079+0.0165602j 0.607966-0.313007j -0.0736025-0.909375j 1.31923-1.01461j -0.231889-0.134568j 0.670484+0.677824j -0.679653+0.930608j -0.457535-0.537167j -0.0430517+0.456494j 0.152973+1.32953j 0.409145-0.0822492j -0.237323+0.279966j -0.266098+0.742845j -0.401931+0.166337j -0.33052+0.429984j 
-0.488592-1.08316j -0.4775+0.999927j 0.576526-1.38438j -0.439332-0.907782j 0.368591+1.31431j 0.472259-0.950793j 0.411107-0.706617j -1.43715+0.381049j -0.0676846-0.538442j -0.973345+0.782302j 0.703838+0.27588j 1.1061+0.873723j -0.0730227-1.46007j -0.197135-0.458192j 0.35593-0.336934j 0.868319+1.06624j -0.110463-1.01173j 0.075533+0.642686j -0.220686+1.90101j 0.419116-1.26244j -1.25661-0.494603j -0.664425-0.618313j -0.0858698-0.293408j -0.158911-0.557474j 0.317212+0.270868j -0.608354-0.49031j -0.0623868-0.19584j -0.113337-0.350076j 1.44705-1.79883j -0.872431-0.190271j -1.475-2.08015j -1.67317+0.364794j 0.518017+0.802521j -0.00159946-0.922196j 0.370345-0.0222171j 0.829444+1.86428j 0.097797-0.209902j 0.013585-0.276887j 0.314432-1.09029j -0.644371-0.277441j 0.00499828+0.145971j 0.200241+0.0169109j 1.82547+0.870601j -0.345048-0.133494j -0.728996-1.14729j 0.171682+0.257807j -0.347447-0.640431j -0.253903-0.188036j 1.77959+0.887467j 0.34945-0.669555j -1.2719+1.07795j 1.1593-0.986572j 0.263606+0.707647j 0.231468-0.378139j 0.40025+1.21022j 0.327547+0.174473j 0.0956038+0.256823j -0.308087+0.01372j -0.294977-0.0566275j -0.380792-0.269471j -0.263884+1.16575j -0.202833+1.08314j 0.353721+0.124627j -0.0390557-0.0242251j -0.561199-0.442741j -0.148126-0.520328j 0.133285+0.0159784j -0.648166-0.255444j -0.818471-0.639033j 0.704741+0.120844j -0.804963+0.52094j -0.133126-0.386661j 0.0450274-0.347081j -0.964113+0.187918j -0.0482518-1.43938j 0.566269-1.43081j -0.157348+0.428234j 0.143882-0.0440588j 1.35554+1.31514j 0.288396-0.340141j -0.779559-0.594987j 1.21473+1.31084j -1.08896+1.05781j 0.0414213+0.0737636j 0.715452+0.0579998j -1.78448+0.847691j 0.535753-0.0408832j 0.759509-0.0903328j 0.368046+1.39312j 0.286368+0.513179j -0.130688+1.28582j 0.298467+0.404223j 0.0914828-1.01575j 0.357918-0.591986j 0.452388+0.253669j -0.0383456-0.183533j 0.192674+0.144912j 1.70066-0.0073432j 0.240869-0.386333j -0.242503-0.145296j -0.943997-0.680903j 0.324565-0.289394j -0.073201+0.611845j -0.69608+0.660391j -0.089022-0.15167j -0.642738+0.639083j -0.0410267+0.996235j -0.832627+0.151936j -0.314481-0.256715j 0.25564-0.434355j -0.8813+0.0674318j -0.00531948-0.241871j -0.515268+0.0583122j -0.199299-0.0219146j 
-0.306367-0.176268j 0.614747+0.427458j 0.158931+0.511524j 0.348291-0.558182j -0.79763-0.719203j 0.562276+1.80951j -1.08403-1.77686j 0.270773+0.205091j 0.556071+0.336462j -0.22559-0.612306j -0.485784+0.451144j 0.0428007-0.227482j -0.451274-0.829063j 1.30982+0.627114j -0.247471-1.17075j 1.26985-0.345131j 1.83146-0.0874041j 0.203428-1.388j -0.202746-0.249383j -0.0149513-0.35533j -0.424276-0.340509j 0.0344579+0.659583j -0.215872-0.623676j -0.102996+0.458119j -0.429454+0.716633j 0.00601893+0.219588j -0.757371+0.0164611j 0.18305-0.40008j -0.281478-0.566537j 0.166569-1.56969j -0.0750198+0.314051j 0.636827+0.159895j 0.0705604-0.154289j 0.661823+0.346592j 1.19071+0.867009j -0.481116+0.387901j 0.482208-1.64458j -1.22593+0.547006j 0.319983+0.310047j 0.193944-0.248906j -0.139505-1.37146j 0.620319+0.181528j -0.186239-0.440589j -1.17295+1.06157j -0.494586-0.094046j 0.526599+1.07901j -0.378856-0.310045j 1.48133-0.741155j -0.0335309+0.187154j -0.0745582+0.0541695j -0.110605+0.421438j -0.155542-0.369574j -0.144191+0.14621j -0.369839+0.0751448j -0.188079-0.756198j 0.480454-0.105719j -0.300468-0.107875j -0.0882099-0.00328688j 0.135717+0.25783j 0.0191889-1.07976j -0.164174-0.3681j -0.0461597+0.0819888j 0.126671-0.660049j -0.560352+0.0293168j -0.221224+0.0864687j 0.848568-0.101783j 0.307171-0.322871j -0.343189+0.0924278j 0.471861+0.229581j 0.155824+0.0763158j 0.0117931-0.776909j 0.0349914-0.230206j 0.0169288+1.81405j -0.0823919+0.72857j -0.348008-0.18761j 0.360862-0.288431j 0.896321+0.0392872j 0.0468821+0.107383j 0.228732-0.218243j 1.44646+0.384854j 0.404018-0.163397j -0.298163-0.334035j 0.15283+0.881513j -0.385062+1.6768j 0.128803+0.281608j -0.107475-0.225042j -0.487091-0.689521j 0.385321-0.345857j -0.510016+0.689835j -0.433951-0.289237j -0.787052-0.0956693j -0.42618+0.470671j -0.408011-0.00130233j 0.550752+0.241697j -0.381212-0.723037j -0.612376-0.191644j -0.564905-1.04274j -0.0724817-0.959136j 0.176837-0.345976j -0.0360235-1.09126j 0.187837+0.3461j -0.96295+0.327476j -0.727231+1.20704j -0.531606+0.381573j -0.851756-0.314055j -0.00970108-0.434125j -0.585538-0.25338j -0.286381+0.272224j 1.08207+0.541015j -0.916984+0.0406769j -0.435033-0.238127j -0.781522+1.16036j 0.635814+0.154386j -1.46965-0.634407j 
