-0.00220934-0.00843525j -0.00859828+0.00181067j 0.00814976-0.00278661j 0.000669994+0.00799805j -0.00414305+0.00512165j 0.00286595-0.0020735j 0.00471441+7.26235e-05j -0.00252714+0.00637127j -0.00221967-0.00645809j 0.00520402-0.00390633j -0.00637095+0.00106959j 0.00363134+0.00106768j -0.00476433+0.000297332j -0.00133284-0.00224968j -0.00201512+0.000849803j -0.00393946+0.0012674j 0.000330317-0.00293151j -0.00410541+0.00401646j -0.0063447+0.00132978j -0.00303623-0.00111737j 0.00396148-0.00347523j -0.000294828+0.000265057j -0.000539999+0.00150483j -0.00162652+0.00502446j -7.12053e-05-0.000593134j 0.000492571-0.00208754j 0.00100755-0.000647763j 0.00830952+0.00091968j -0.00581005-0.000885051j 0.00225405+0.00223683j 0.000119653+0.00900772j -0.00787273-0.00105111j -0.0072953-0.00474239j -0.0115417+0.000460799j 0.00374247+0.00221787j 0.00227831+0.00186928j -0.00278921-0.00626136j -0.00310468+0.00070674j -0.00590807+0.00232463j 0.00571677-0.00186757j 0.00164472-0.00458702j -0.00178365+0.00248511j 0.0022173-0.00353646j 0.00224525-0.00012848j 0.000930139-0.00554873j 0.00462574+0.000870987j -0.00311472+0.00161909j 0.0040714+0.00661902j -0.00153703-0.00210328j -0.00437839+0.00306206j -0.00188915+0.00219735j 0.00216643-0.00924834j 0.000131029-0.0053486j -0.00351402-0.00357558j -0.00653856+0.00246387j -4.57105e-05+0.000763324j 0.000170385-0.0061167j 0.000376776-0.000730497j 0.00126925+0.000155258j -0.00280937+0.004373j 0.00106766-0.00170269j 0.00129618-0.00525124j -0.00247427-0.0022111j 0.00518076-0.00325279j -0.00200924+0.000965252j 0.00359408-0.00124465j -0.000534421+0.00700158j 1.20739e-05-0.00141511j 0.00285865-0.000375871j -0.000118527-0.00104574j 0.00369549-0.00336662j -0.000936007+0.000571025j 0.00203047-0.00559754j -0.00115097-0.00131566j -0.000424882+0.000556161j 0.00138027+0.000726433j 0.00498908-0.00530672j 0.00155894-0.000402105j 0.00010507-0.000684925j 0.0031949-0.00272359j 0.00266888+0.00286842j -0.00274817+0.00304709j -0.000287547-0.00245173j 0.000397453-0.00176585j 0.00192476-0.0021861j -0.00234432-0.00243003j -0.00148511+0.00253845j -0.00220807-0.00238705j 0.000623323-0.00178797j -0.00164789-0.000496747j 0.000342367+0.000937945j -0.0010315+0.0021081j -0.00027734+0.000194847j -0.000255276+8.57649e-06j 0.000793152-0.00082524j -0.000553408+0.00422205j 0.00326413-0.00070132j -0.00477517+0.000444753j -0.00264532-0.00280573j -0.00176764+0.00306114j -0.00172634-0.00565222j -0.00180391-0.0028626j 0.000912139+0.00314192j -0.00105577-0.00142905j 0.000667887-0.00343387j 0.00226038+0.000361938j 0.00283627-0.00368755j -0.00274412+0.00179881j 0.00029588+0.00022055j -0.00118233-0.000548315j 0.00139859+0.000474509j -0.00226421+0.00535521j 0.00231494+0.000318041j 0.00339825-0.0020845j -0.00175774+0.00440738j 0.00117238-0.00422174j 0.00177997+0.00329698j 0.00283622+0.00257399j 0.00731812+0.00452217j -0.00379664+0.00771473j -0.00484051+0.00358661j -0.0002202+0.00495341j -0.00755594-0.00132194j -0.000332759-0.00407818j 0.00123579-0.00363744j 0.000809639+0.00707944j -0.00581009+0.00315815j -0.00249406-0.00463235j -0.00179468-0.00571674j 0.00338776-0.00257217j 0.00357417+0.00333735j -0.000541578+0.00322175j -0.000341146-0.000862597j 0.00149187+0.00768989j 0.00407891+0.000679692j -0.00116089+0.00682121j 0.00216903+5.34054e-05j 0.00401462-0.00430495j 0.00201764+0.00547401j 0.00110955+0.00248504j -0.000601027-0.0072435j 0.000335529-0.00466249j -0.00240494+0.00594821j -0.00522105-0.00202413j 0.00522081+0.00403628j 0.00102678-0.0030663j -0.00870456+0.00472979j -0.0010233-0.0407432j -0.000557415-0.0099109j 0.00409326+0.0078546j -0.00672832-0.0110519j -0.00580842-0.00307998j -0.002333-0.00497604j -0.00407616-0.00560709j -0.0464486+0.00975715j -0.027256-0.0280028j -0.00134953-0.0106693j 0.0171865-0.00166037j -0.0569448+0.0242896j -0.022221-0.0579053j 
0.00836676-0.00222554j -0.00163079-0.00896476j 0.00121346+0.00816339j -0.00866368+0.00197726j -0.00305036+0.000140672j -0.00334617+0.00555717j -0.00069244+0.00590606j -0.00625596-0.000874283j 0.00556699-0.00347383j -0.00482789+0.00551869j -0.000181534-0.00350339j -0.0035349+0.0050066j -0.0038453+0.000399349j -0.0055019-0.00293736j 0.0023738+0.00234397j 0.0032387-0.00244712j 0.00568697-0.0027296j -0.00145358+0.00251848j -0.00197643-0.000877934j 0.00518621-0.000303078j -0.00123952+0.00425616j -0.00184085-0.000322332j 0.000160343+0.00249524j 0.00478869+0.00049762j 0.00163975+0.00387793j 0.000254226-1.28752e-05j -0.00518084-0.000936255j -0.00447573-0.00478585j -0.00201596+4.62882e-05j 0.00603735+0.00475949j 0.0118169+0.0030502j 0.00934723+0.00779113j -0.00393612+0.00576638j 0.000961301+0.00446695j 0.00165025-0.00156877j 0.00243702-0.000907954j -0.00396103+0.00656555j -0.00398401+0.00377582j 0.00496412+0.00637876j 0.00134955-0.00478051j -0.00142122+0.000385798j -0.00157528-0.000100101j 0.00058948+0.000575225j -0.00124549+0.00348897j -0.00389098-0.00228659j 0.00285593-0.00644745j -0.00101772+0.00132244j 0.00371192-0.00577106j -0.0063561+0.00349672j -0.00221236+0.00683773j 0.00288177+0.0043349j -0.00873815+0.000220814j -0.00391656+0.00237492j 0.000822445+0.00300486j 0.000670468+0.00452736j 0.00246267+8.20196e-05j -0.00447118+0.00185606j -0.00254574-0.00230788j 0.0048742-0.00250402j 0.00345168-0.0023348j -0.00359545+0.000610531j -0.00299671-0.00304841j -0.00257341+0.00439869j -0.00209852-0.00256742j -0.00195566+0.0023385j 0.000560625-0.00383944j 0.00347965-0.000595732j -0.000614846-0.00203623j -0.00139965-0.000815075j 0.000330002-0.00309091j -0.00155627-0.00077157j 0.000841164+0.00174159j -0.00288492-0.00257221j 0.00281734-0.000665007j -0.00177069+0.000722549j 0.00479314-0.00351521j -0.00120242-0.00646068j 0.00117169-0.00401896j 1.13642e-05+0.00116383j -0.003037-0.000599768j 0.00111967-0.00247726j 0.0037329+0.00250184j 0.000718542+0.00215601j 0.000264275-0.00268964j -0.000452906-0.00220114j -0.0034845+0.00407384j 0.00195492+0.000729605j -0.000358804-0.00108719j -0.000629667-0.000889627j 0.000603333+8.87602e-05j -0.00050032+0.002653j 0.00088516+0.00443991j 0.000610711-0.000358495j -0.000845086+0.000814485j -0.00125311+0.000444636j 0.0038316+0.00125453j 6.54032e-05-0.00324851j 0.00047099+0.00504744j 3.99291e-05+0.00564263j 0.00195709+9.81666e-05j -0.00155451+0.00492831j -0.00401549+0.00423706j 0.00134728+0.0008139j -0.00148326+0.00161501j -0.00303817+0.000327789j -0.00140811-0.00133955j -0.000155533-0.00364322j -0.00101221+0.00231621j -0.000142243-0.00314172j 0.00105874+0.00341172j 0.00145576-0.00198978j 0.00213462+0.00204365j 0.00155335-0.00365357j -0.00220439-0.00234596j 0.00286302-0.000198277j -0.000638521+0.000509536j 0.00408007+5.58925e-05j -8.48026e-05-0.00638262j 0.00316153-0.00903598j 0.00596844+0.0012231j 0.00525877+0.00276493j 0.000448409+0.00374915j -0.00158472+0.00684747j -0.00258247-1.21052e-05j 0.00355605-0.00297673j -0.00094915-0.002208j 0.00100799+0.000741825j -0.00719309+0.00551475j -0.00193868-0.00420377j 0.00137659-0.00343559j 0.0013981+0.00377181j 9.76496e-05+0.00230539j -0.00634447-0.00288607j -0.00111571-8.23212e-05j 0.00104888-5.89855e-05j -0.000947081+0.0101765j -0.00143294+0.000796557j -0.00362271+0.00062589j 0.00452146-0.00880496j -0.00158222+0.000147668j -0.00475719+0.000475792j 0.0014225-0.00616211j -0.0047657-0.00502087j 0.00450246+0.000932052j 0.00243534+0.00671j 0.00137457+0.00721934j 0.000411261-0.038369j 0.00678282-0.00685878j 0.00565457+0.0120837j -0.00413519-0.0113294j -0.00408402-0.0137765j -0.000601538+0.00044444j -0.00126938+0.00305607j 0.00787121+0.00198857j -0.0264546-0.0293581j 0.0442771-0.00986843j 0.0198823-0.000543345j 0.00384303+0.00971444j -0.0230487-0.0575448j 0.0574048-0.0236764j 
0.00757136-0.00430349j -0.00373272-0.00780104j -0.00290108+0.0050566j -0.00193025-0.00160491j -0.00838697+0.00279703j -0.00249755+0.00557066j 0.00326284-0.000279283j -0.00453782-0.00573277j 0.00145916-0.00354207j -0.00636286+0.00289863j 0.00379289-0.000824769j -0.00627045+0.00459838j -0.00592179-0.00342363j -0.00608778+0.00471668j -0.00737334+0.00432518j 0.00345527-0.00252906j -0.00193082+0.000405291j 0.00894894-0.00327647j 0.00176491-0.00364518j 0.0084686-0.00556252j -0.00200737+0.00313882j 0.00342036+0.00164219j 0.00437596+0.0011362j 0.00446009-0.00427591j 0.000164224+0.000467002j 0.00681802-0.00134106j 0.00218779-0.000954783j -0.00396874+0.00451841j 0.0109951-0.00504715j 0.00835939+0.00183628j 0.00276551+0.00479136j 0.00114154+0.00343912j 0.00693849-0.00734874j -0.00516778-0.00187845j 0.00748193+0.00703693j -0.00645614+0.00140634j -0.00306086+0.00361162j -0.00532905+0.00239603j 0.00478673+0.00462577j -0.000541431+0.00159697j 0.00468152-0.000261885j -0.00228374+0.00305017j 0.00430078+0.00406152j 0.00443714+0.000837279j 0.000231205+0.00467575j -0.000497348-0.00432033j -0.00195172+0.00553113j 0.00135593+0.00202035j -0.00393834+0.00209518j -0.00534622+0.00412218j 0.000283571-0.00425916j -0.00239848+0.00255836j -0.00159783-8.23627e-06j 0.00197351+0.00443163j -0.00176155-0.00236032j -0.00249647+0.0040706j -0.00172002-0.000573676j -0.00120211-0.0067352j 0.00246008+0.00402041j 2.62726e-05-0.0006955j 0.0022216+0.00223866j -0.00115467+0.00118164j -0.00101135-0.0015128j -0.00178238+0.000582943j -0.00130373+2.63753e-05j 0.00462309+0.00216037j -0.00417685+0.000407795j -0.000296315-0.00244466j -0.00109405-0.00107168j 0.00285957-0.0046768j -0.00321573-0.002019j 0.000194583+0.00128546j -5.73266e-05-0.00149237j 0.00547328-0.00119398j 0.00249023+0.00260131j -0.00141239+0.0043172j -0.00114563+0.000750994j 0.000904617-0.00278794j 0.00073828+0.00358783j -0.000270547+0.000851714j -6.65099e-05-0.00409607j -0.0040871+0.00357634j 0.00423522-0.000281024j -0.00167963-0.00238323j -0.00139183-0.00144084j -0.00294623+0.00745326j -0.00351539+0.000916986j 0.00276778-0.00246075j -0.00640523+0.000969799j 0.000136217+0.00085665j -0.00396389-0.000378155j 0.00515051-0.00494943j -0.00136801-0.00209868j 0.000452533-0.00173736j -0.00297905+0.00273748j 0.00204805+0.000461619j -0.00366678-0.00780229j 0.00211025+0.00136803j 0.00351431+0.0044182j 0.000378846-0.000962232j -0.00203253+0.00320953j -0.000967032+0.0020553j -0.00104465-0.00253936j 0.000939791-0.000770044j -0.0016835+0.000689078j -0.00402473-0.0053649j 0.000561731-0.000555939j 0.00620925-0.00668233j 0.00503551-0.0063985j -0.00282136+0.00228194j 0.000153434+0.00405231j -0.00395192+0.00333085j -0.00872446+0.0131j 0.00349639-0.00293354j -1.42672e-05+0.00718414j -0.0049449+0.00888673j -0.00567272-0.000206648j -0.000243881+0.00332841j 0.00292601+0.00879265j -0.0107132-0.000937429j -0.00379155+0.00169338j 0.00109696-0.00124491j 0.00198924-0.00409633j 0.0014298-0.00664767j -0.00155811+0.0134137j 0.000435339+0.00380573j 0.00246902-0.00792017j -0.00121827-0.000423325j 0.00489379+0.00636754j 0.00127315+0.00370903j 0.0025386-0.000889324j -0.000912349+0.0128498j 0.00706857-0.00133749j -0.00467622+0.00386546j 0.000157136+0.00512576j -0.00604054-0.0102403j -0.00708408+0.00247443j 0.0053385+0.0190029j -0.000808411-0.0242115j -0.00720865-0.0135739j 0.00013065-0.00871841j 0.00721542+0.0141958j 0.00124919+0.00269585j -0.00277039-0.00936331j -0.00112228-0.00692588j -0.000272448+0.00488471j 0.0265484+0.0499713j 0.026446-0.0120661j 0.0119943-0.012329j -0.0365823+0.00116289j 0.00852557-0.0125642j 0.0129693-0.00658708j 0.0335427-0.00463587j 0.019013+0.00308096j 0.018125-0.0227376j -0.0558839+0.0082448j 0.0300515-0.0217737j 0.0188128+0.0567942j -0.0063192+0.0160269j -0.0044263+0.000749584j 
-0.00526268-0.00801639j -0.00767193+0.00203077j 0.00521886+0.00553114j -0.000943538-0.00116972j -0.000669586+0.0057565j 0.00554151-0.00101679j -0.00198285-0.00381561j -0.00598086+0.001844j -0.00564618-0.0021682j -0.00468754+0.00435891j 0.00351738-0.00631119j 0.00356361+0.0087043j -0.00706822+0.00256022j -0.000275931+0.00208307j 0.000149934+0.00555501j 0.00303797-0.00090124j -0.00610046+0.00247144j 0.00624422-0.00540888j 0.00298545-0.00269048j 0.00435128-0.00829982j -0.000668083-0.000336092j 0.00212583+0.000447945j 0.00432335-0.000484018j 0.00369636+0.00305172j -0.00210345-0.00204535j -8.29213e-05-0.000996614j -0.00949032-0.00133627j -0.00569691+0.0046647j 0.0086112+0.00880991j 0.00138968+0.0055845j -0.00278959-0.00126429j 0.00163859-0.00245904j 0.00868852+0.00552354j -0.00507846-0.00431509j 0.000321619+0.00635325j 0.00036575-0.00622692j 0.00746703+0.000919382j 0.0017476+0.00399469j 0.000807154+0.0150115j -0.00282532-0.00300668j 0.00258212+0.00476862j -0.00241189+0.00326609j -0.000604725+0.00705828j 0.0034844+0.00518193j -0.00254947+0.0038738j 0.000790783-0.00482222j -0.005721-0.000482751j -0.00394583-0.00091227j 0.00050551-0.00563481j -0.00210868+0.000365338j 0.00440382-0.00172388j 0.00440733-0.000483148j 0.00480287-0.00456904j -0.000879913+0.00273277j 0.0036623-0.00770587j -0.00202667-0.00536968j 0.00107769-0.00220478j 0.00281622-0.00195151j -0.000872651-0.000647198j 0.00125969+0.00170684j -0.00183797+0.00294872j -0.00223994-0.00265876j 0.00171468-0.0034159j 0.000598389-0.00236973j 0.00282376+0.00051358j 0.000267598+0.0010334j -0.000458428-0.00288414j 0.00185302-0.00407486j -0.00128491-0.00142657j 0.00443294+0.000556021j 0.000499726-0.00668366j -0.000562852+0.000215964j 0.00173796-0.0014115j 0.000440048+0.000114162j -0.000920804+0.00470308j 0.0014262-2.78345e-05j -0.002925-0.00600085j 0.00470453+0.000780568j 0.00164065+0.000426825j 0.00131366-0.00235055j 0.00194564-0.00208031j -0.000108497-0.00728447j -0.000739172+0.00230209j 6.61963e-05-0.00195268j -0.00228202-0.00181138j -0.000309424-0.00146946j -0.000233406-0.00154326j 0.00335007+0.00381391j 0.00184683-0.00447564j 0.000983823-0.00316128j -3.8282e-05-0.00592667j 0.00640465+0.00352231j 0.00439182-0.00317076j 0.00055722-0.000773563j -0.00152507-0.000142759j -0.00131931+0.00577664j 0.00192616-0.00479228j 0.00343698+0.0044338j -0.00257369+0.00283851j -0.000556422+0.0040912j 0.00171179-0.00278674j -0.00194596-0.00350626j 0.00358133-0.0012581j 0.00124925+6.70356e-05j -0.000212925-0.00435331j 0.0053598+0.000323347j 0.00114885-0.00246182j 0.00115298+0.00633834j 0.00141225+0.00482003j 0.00546056-0.00552771j 0.000659679+8.5615e-05j -0.0056102-0.00981826j -0.00647629-0.00663676j 0.00140754+0.00380764j -0.00197427-0.00221575j 0.00110034-0.00223814j -0.000588535-0.00561102j 0.00274055+0.00369333j -0.0117229+0.00828217j 0.00629816-0.0105991j -0.00182173-0.00407452j -0.00258397+0.0067609j 0.00784363-0.00228744j 0.000729181-0.000983073j -8.44267e-05-0.00616177j -0.00487947+0.00586763j 0.00192783-0.00147898j -0.00144315+0.00443517j 0.00244238-0.000146144j -0.00244441+0.00289604j -0.00226785-0.00175687j 0.000251709-0.00112318j -0.00534814+0.00989025j 0.00179855+0.00311553j -0.00583198-0.00647676j -0.00390351+0.0139464j 0.00224667+0.00331643j 0.00550788-0.0124188j -0.00349617-0.0172245j 0.00117376+0.0253087j -0.00245111-0.00848874j -0.00251604-0.011479j -0.00651211-0.0136898j -0.00515577-0.00494032j -0.00221035-0.0108885j 0.00535198+0.00525202j -0.0241076+0.00946383j 0.0189811+0.0510223j 0.0128842+0.000755232j -0.00418562+0.0213115j -0.0542835+6.58558e-06j 0.00265576-0.00653165j -0.0131301-0.00502748j 0.0053087-0.014689j 0.0440196-0.0156772j 0.0154037-0.0140755j -0.0361539-0.0510992j 0.042022-0.0245767j 0.00244805+0.0036644j -0.00179435+0.0157608j 
0.00323246-0.00140843j -0.000289541+0.000383517j -0.00440319-0.00979996j 0.00572406+0.00429242j -0.00696488-0.00144396j -0.00107105-0.00166739j 0.00562665+0.00279835j 0.00503857-0.00554198j 0.00462151+0.00113641j 0.00512663-0.0091849j -0.00317141+0.00676707j -0.00248411-0.00786911j -0.000650973+0.000147953j 0.00145338+0.0033041j -0.00346782-0.00561254j -0.00199421+0.0046025j 0.00512481-2.55248e-05j -0.00124835+0.00181943j -0.000795884+0.00387105j -0.000763038+0.0051185j 0.000221142-0.0041685j 0.00223875+0.000427464j -0.00342967+0.000213215j -0.00205268-0.00613285j -0.0104061+0.000937796j -0.000688179-0.00143344j 0.00727422+0.00614704j 0.00245661-0.00122126j -0.000499681-0.00599549j -0.00237817-0.00529733j 0.00180965+0.00316957j -0.0074276-0.00145668j 0.00216585-0.00731168j -0.00199151-0.001766j 0.00480368+0.00507442j -0.00187069+0.00699319j -0.00246334+0.000833752j -0.00362851-0.0069495j -0.00379118-0.00431426j -0.000540914-0.00211214j 0.0038472-0.0036691j 0.000963164+0.000617642j 0.00390151+0.00182092j 0.00045225-0.00646642j 0.00215252+0.0110908j -0.00107724-0.00170715j -0.00213015+0.00415396j 0.00355704-0.00575903j -0.00222161-0.00162114j -0.00484675-0.00997526j -0.0012543-0.00490984j -0.000510925+0.00931173j -0.00321141+0.00158439j -0.00348579+0.0127245j -0.000105217-0.00891232j -0.00466358+0.00395477j -1.50116e-05+0.00310755j 0.003545-0.00597937j -0.00134702+0.0122022j -0.00256749-0.00747637j -0.00186676+0.00181651j -0.000709252-0.00201095j -0.00207482+0.000465813j -0.000305557+0.00404402j -0.00221818-0.00173511j -0.00262915+0.00996855j -0.000209382-0.00248994j 5.23323e-05+0.0032001j 0.00614166-0.00259568j -0.0049687-0.000699028j 0.00150499+0.00143189j 0.000213645-0.00308766j -0.00248298+0.00076963j -0.00586594+0.00991024j 0.00374337+2.58656e-05j -0.00137988+0.00118864j 0.00076545+0.00724616j 0.00584484-0.000261284j -0.000778087-0.00263149j -8.34667e-06-0.0019132j 0.00497545-0.00542061j 0.00281721+0.0127722j -0.00180265-0.00618327j -0.00276826+0.00283195j -0.00314557+0.00484247j 0.00340636+0.000903596j 0.00201404+0.00544597j 0.00430964-0.00337512j -0.00167109+0.00550757j 0.00351132+0.00455921j -0.00401072-0.00399722j -0.00423042-0.00502j 0.00453018-0.000271282j -0.00580457-0.000314521j 0.00141754-0.00207904j 0.00353922+0.000252305j -0.000373685-0.00385879j 0.00806193+0.000781624j -0.00218125-0.00466285j -0.00447216-0.00362592j 0.00861502+0.000204043j -0.00440967+0.00341266j -0.00689901-0.00673756j 0.00598225+0.00460093j 0.000522805-0.000668204j 0.00233946-0.00170767j 0.00604021-0.000319792j -0.00120973+0.0047643j 0.000642218+0.00412627j 0.00230928-0.0154651j -0.00219486+0.00150661j -0.0131373-0.00911j -0.00271098-0.0065367j 0.00269427+0.00677606j -0.00251039-0.00462812j 0.00445037-0.0104362j -0.00604645-0.0010022j -0.0015037-0.00785274j -0.00249667+0.00918362j -0.00803031-0.0180937j -0.00308777-0.010267j -0.00916943+0.000949451j 0.00769773-0.00812172j 0.00514491-0.00724108j 0.00226033-0.00850249j -0.0141959-0.00686689j 0.00290779+0.00510217j 0.000114952+0.0115813j 0.00569164+0.00861398j 0.00379132+0.00267454j -0.00393174+0.0263236j -0.00891295-0.00701278j 4.20601e-05+0.0211232j -0.0142701-0.00727184j -0.00718999-0.000639102j 0.00927497+0.0280473j 0.00321922+0.0229403j -0.0156394-0.00302068j 0.00612053-0.0268531j 0.00731959+0.0239692j -0.00129376-0.00114938j 0.00417043+0.00272417j -0.00927741-0.0154804j 0.0298774-0.00615805j 0.0188844+0.00984091j -0.0130454+0.00351338j 0.0204538-0.00970422j 0.0126237-0.0135301j 0.0428895-0.0064105j 0.0166721-0.0176036j -0.0321215-0.00268832j 0.000959315-0.0182509j -0.0290225+0.00756356j 0.0358782+0.0418076j -0.0226184-0.00446912j 0.021418+0.0147667j 0.0225909-0.0175478j 0.0113114-0.0105527j 0.00755272-0.0210889j 0.0121355-0.0227651j 
-0.00332157+0.000127563j 0.00315459+0.00544991j -0.00798016-0.0015019j 0.00595407-0.00548651j -0.00243773+9.47376e-05j 0.00101327-0.000207408j 0.00547815-0.0052463j -0.00593868-0.00520683j 0.00375326-0.00280002j -0.00589282+0.00171408j 0.00374291+0.00155399j 0.000513381-0.0039456j -0.000767294+0.0010832j 0.000260927+0.00139559j -0.0126395+0.00124831j 0.0082679-0.00342199j 0.00277578-0.00118375j -0.00771688+0.00102356j -0.00632671+0.00130919j 0.00562861-0.0024851j -0.00274987-0.00017478j -0.0017887-0.00227767j -0.0034459+0.000885229j -0.00200615+0.00189971j 0.010655-0.00283758j -0.01206+0.00244237j -0.0136012+0.00461994j 0.00260072+0.00239098j -0.000182995-0.000255179j 0.00237717+0.00432629j 0.00478159-0.00290185j 0.00153826-0.000714278j -0.00255014+0.00593029j -0.00162387+0.00153862j 0.000251227+0.00076481j -0.000599211+0.00491877j 7.14058e-05+0.00169845j 0.00175866+0.0019881j 0.00132782-0.00134429j -0.00125398-0.00238388j -0.00352631+0.00747739j -0.00458997-0.00479396j -0.0028858+0.0107014j 0.00171075+0.00625904j -0.00205566-0.00994003j 0.00799833+0.0022221j -0.00391667+0.00167507j 0.00273575-0.0102153j -0.000122998+0.00437041j 0.00460762-0.00319159j -0.000782822+0.00739713j -0.00170844+0.00542076j 0.00253644-0.00672285j -0.00208468-0.00352021j 0.00755607-0.00131697j -0.00560345-0.00786437j 0.00190085-0.00370668j -0.00191244+0.0117155j -0.00215211-0.00276617j 0.00314405-0.00263424j -0.00428165-0.00354194j 0.00306772-0.0080947j -0.00236769+0.00360918j -0.00314297+0.000743415j -0.00280785-0.00645054j -0.00958191-0.00308137j -0.00338653+0.000114029j 0.000554674+0.00256617j 0.00464419+0.0072134j 0.00134295-0.00427548j 0.00195351-0.00491453j 0.000941202-0.00227803j -0.0001262-0.00712495j 0.000413217-0.00664679j -0.00386527+0.000617086j -0.00323112+0.00343935j -0.00683472+0.00753027j 0.00623142+0.00224226j -0.00225377-0.00234135j -0.000750746+0.00659832j -0.00451925+0.0055372j 0.00177937+0.00580592j 0.00476999-0.00108902j -0.00019966-0.00464086j -0.000807489+0.0073731j 0.00184023+0.00467709j -0.00153559+0.0025052j 0.00793919-0.00597123j -0.00176779-0.00428735j -0.00397413+0.000254829j -0.00909159-0.00353795j -0.00170409-0.00429074j -0.00265891+0.000658081j 0.00176372-0.00325579j 0.00665341+0.00252659j -0.004258+0.00373064j -0.00126873+0.0112156j -0.00834815-0.00239946j 0.00619292-0.00124677j -0.00819755-0.00955588j 0.00669359+0.00366156j -0.00211517-0.00287131j 0.000508423-0.00329299j -0.00842562-0.00378343j 0.00925838+0.00144014j -0.00525078+0.000521305j 0.00657002+0.00748631j -0.00221149+0.00161588j -0.00411123-0.00490664j 0.0047884+0.00823345j 0.00151631-0.00818796j 0.00136806+0.00483143j -0.00546059-0.0134008j -0.002113+0.00311299j 0.00130037+0.00091169j 0.00142813-0.00462188j 0.00139905-0.0172869j -0.0102407+0.00506049j -0.0021882-0.0148331j 0.00551956-0.00346465j 0.00480618+0.00404331j -0.00196898+0.00582442j -0.00547914+0.0152017j 0.00361115+0.00779606j -0.00237851-0.018681j -0.0108743-0.00731981j -0.00369016+0.0162687j 0.00299024+0.0217474j -0.0164525+0.000858145j -0.000339612+0.00857371j 0.0162874-0.00642253j 0.000972655+0.0333323j -0.0108497-0.00306663j -0.0033408+0.0169899j 0.00259864-0.0194027j 0.0195764+0.00111173j -0.0023142-0.000604899j -0.00236091+0.00118119j 0.0182722+0.00219153j 0.00243205+0.00281199j -0.00711476+0.00308508j 0.00585661-0.0143224j -0.0225444+0.00377231j -0.0310649-0.0180137j 0.035139-0.00839501j 0.00173202-0.00934141j -0.004542+0.0179219j 0.0139566-0.0305356j -0.00914306-0.0123403j -0.0287323-0.0114186j 0.00266624-0.000412104j -0.045-0.0161022j -0.00105919+0.0332481j 0.020189-0.0325213j -0.0285766-0.0133035j -0.0387939-0.000721042j -0.00550427-0.00438428j 0.000479724+0.0114317j -0.0162941+0.0234522j -0.00189878-0.0304742j 
