0.062574+0.0293151j -0.0187719+0.0411814j -0.062923-0.0250012j -0.0247102+0.0568615j -0.00698658-0.0293801j -0.0277367-0.0385978j 0.0281697+0.0341253j 0.025351+0.0232374j 0.0310517-0.0224722j -1.93718e-05-0.00718087j 0.00204406+0.00609278j -0.0143642-0.00860566j -0.00374878+0.000831007j -0.0194297+0.0117936j -0.0166139-0.0157403j 0.0163567+0.0154361j -0.0402375-0.00958869j 0.0313453-0.0284644j 0.0113456+0.0155422j -0.0236541+0.00684217j 0.0275794-0.000956805j 0.00434378-0.0043575j 0.00947165+0.0211442j -0.0110982-0.0050423j -0.000559289-0.00192214j -0.0460602+0.0230285j 0.000607462+0.00170106j 0.0081804-0.00394611j -0.0358714-0.00245344j -0.0391341+0.00796865j 0.0020988-0.00247431j -0.0101389+0.00285408j 0.0171002+0.0162271j -0.00911577+0.00379796j -0.0104327-0.0087173j -0.00373395+0.00681348j -0.0194372+0.00757703j 0.00557389+0.0171526j 0.000296162+0.000343258j 0.00571424+0.00138571j 0.00151268+0.0104638j 0.00938101-0.00442882j 0.0105783-0.0197455j 0.0060966+0.0264413j -0.0105635+0.0215603j 0.0200711-0.00785753j 0.01285-0.0135635j 0.00620526-0.0226816j -0.00694936-0.00846679j -0.00132831+0.0317603j 0.000513929+0.0130237j -0.00687667-0.0145279j 0.0173719-0.00488608j 0.00283989+0.0154348j 0.00515449+0.00563267j -0.00591688+0.0166497j -0.0117397+0.0178949j 0.00579072+0.00662904j 0.0441869-0.00279925j 0.0127305-0.00189334j -0.00710191+0.0121203j 0.0164419-0.0158578j -0.0109044+0.0089281j 0.00162152-0.00951292j -0.0284383+0.00984501j 0.00683938+0.00287509j -0.0248897-0.00158739j -0.0258571-0.00294924j 0.00630095-0.00613416j 0.00025351-0.00401084j -0.0115957+0.0130749j 0.00742538+0.0199331j 0.00846604-0.0357435j 0.00400834-0.0127884j 0.0318585-0.0207284j -0.0196797+0.00215249j 0.00586227-0.00695288j 0.0109028+0.0214341j 0.0147295+0.00301041j -0.00112583-0.00225362j 0.00450905-0.00511852j -0.0027794+0.00236337j -0.0082948+0.0103072j -0.0330546-0.0207507j 0.00744641-0.0162949j -0.00943838+0.0276993j -0.00529166+0.00645985j -0.00686168+0.0100278j 0.000435939-0.00182863j -0.00404515-0.0249528j 0.0100825-0.0271751j 0.0115774+0.00414483j -0.000887356-0.00365783j 0.0183368-0.00998908j -0.00663143+0.0194486j 0.00708032-0.00688287j -0.0245103-0.0100811j 0.0114509+0.00374704j 0.0272569+0.00778505j 0.0231803+0.0108048j 0.0214056+0.00486561j -0.00461059-0.00715341j -0.0451306-0.0241735j 0.0144953+0.00900671j 0.0464978+0.0268302j 0.0126208-0.0278385j 0.0175005-0.00611575j -0.0396102+0.0634666j -0.0216835+0.0422784j 0.0107361+0.0111498j 0.0181256+0.0648325j 0.0915015-0.0615431j -0.025059-0.0654378j -0.0591693+0.022503j 
-0.00612729+0.0212201j -0.0304351-0.0101068j -0.0277468-0.00427211j -0.00850353+0.00626758j 0.015404+0.00176078j 0.0108594-0.00620955j 0.0156177-0.0542903j 0.0222537+0.00114972j -0.0186241+0.00342307j 0.0188788-0.00425966j -0.0146497+0.00985139j -0.00278342-0.00125761j -0.0102387-0.0038366j -0.0134563+0.0185042j 0.00844352+0.022724j -0.0149772-0.00940408j -0.00315648+0.0154681j 0.00423875-0.0228001j 0.00387958-0.00349454j 0.0111053-0.00288398j 0.0102833-0.0155361j -0.00488472+0.0111195j -0.00675045-0.00354525j -0.000419725-0.0024006j 0.0012624+0.020658j -0.0117519+0.00833825j -0.00931863-0.0276061j -0.00216818-0.00797544j -0.0142142-0.00865754j -0.0104452+0.0169377j -0.00168241-0.00701612j -0.0101041+0.0229979j 0.00466012-0.00948075j 0.00521929-0.00526415j 0.0118026+0.0033231j 0.00735954-0.00320431j 0.00240869-0.00871915j 0.00675563+0.00669781j 0.00263684+0.0145712j -0.00632282-0.00572928j -0.00793579+0.016777j -0.0142209-0.00296807j -0.0100321-0.0235121j -0.0167422+0.0102508j -0.0122923+0.000722262j -0.0107857+0.0054395j 0.00221507-0.0186811j 0.00880134+0.014061j 0.0134326-0.00772767j -0.00107706+0.0205766j -0.0111232-0.00411761j 0.0122422-0.00246217j -0.0136454+0.00284533j -0.0317823-0.0119001j 8.41999e-05+0.00974506j 0.0121432-0.0089369j -0.00739644-0.000618258j -0.0088937-0.0222562j 0.00938437+0.00500986j -0.0155926-0.0126858j -0.00425671-0.00412233j -0.00896013-0.00242455j -0.00973049-0.00137855j -0.0205775-0.00905598j -0.00146959+0.0231645j -0.00150827+0.0132509j 0.010563-0.0265063j -0.0138339-0.00810399j -0.00503058-0.00101499j 0.013579+0.0102191j 0.00309956-0.00305466j 0.0273563+0.0235238j -0.014892-0.00820285j 0.0154062-0.00378423j -0.0193874+0.0228761j 0.00672511+0.0121693j -0.000601712+0.00168153j 0.0116423-0.0109737j -0.00969206+0.00929963j 0.0101618+0.0159852j 0.0174371-0.00202302j 0.00266206-0.0217638j -0.00869371+0.0142154j -0.0127182-0.00241317j -0.00371942+0.0164672j 0.0147194-0.0145862j 0.000456103+0.0383681j -0.00962156-0.0038761j -0.0103893-0.0155557j -0.00247944+0.00132625j -0.00887982-0.0133703j -0.00612337-0.0159612j 0.00870063+0.00550881j -0.00832122-0.0261j 0.0028674-4.0453e-05j -0.0108546+0.0197704j 0.00284469+0.00282952j 0.0245443+0.021774j -0.0103125-0.0132135j -0.00464143+0.00799537j -0.014273+0.000841737j -0.0276047-0.00276117j -0.00690751+0.0297245j -0.0283751+0.00177653j 0.00226919-0.0326432j 0.0291368+0.00325102j 0.0262978-0.0648296j 0.0540974+0.0648011j -0.0163349+0.0145406j -0.0104194+0.00667542j -0.0136811+0.000314505j -0.0564915-0.0149511j 0.0230019-0.00248698j -0.00630391-0.0454167j 
-0.043935-0.018426j 0.00905376-0.0381319j 0.0273496+0.0351546j 0.000729726-0.0312311j 0.00957698-0.0171287j -0.0166135+0.0147267j -0.0180876-0.0490865j -0.00352712-0.00760732j -0.00279548+0.0207709j 0.0115887+0.00503134j 0.00830419+0.0164994j 0.0188825-0.00717481j -0.00556936+0.00688845j -0.00107665+0.0101394j 0.0196419+0.00770239j -0.00434457+0.0222667j 0.00593363-0.0185251j 0.0166806+0.0133707j -0.0125913-0.0211264j -0.00138609+0.00980616j -0.008159+0.0097944j 0.0105461+0.0173122j -0.0100096-0.0157959j 0.000267221+0.00180256j -0.00312853+0.024746j 0.0151275+0.0193907j -0.00461202+0.0118861j 0.00347603-0.00789709j 0.0273841-0.00412575j 0.0352872-0.000234054j -0.00727953-0.00198478j 0.0177559+0.000233587j 0.0116849+0.00157908j -0.0071421+0.00499986j 0.0195178-0.0144397j -0.0185957+0.00951293j 0.0135518+0.00709063j 0.0142612+0.0137017j 0.00427907-0.00247308j -0.0189125-0.0165906j -0.0216788-0.00585456j -0.00632779+0.0093451j 0.000461891+0.0079721j 0.00986454-0.0107019j -0.0061128-0.00424212j -0.00773008+0.00132192j 0.00489591+0.0205303j -0.00763746+0.0174874j 0.0194283+0.000710644j -0.012567-0.0281445j 0.00887355+0.0184425j 0.00784312-0.00701789j 0.0021322+0.00833976j 0.0164549+0.00825331j -0.00895415-0.0284847j -0.0140041+0.00609166j 0.00287763+0.0023115j 0.0140591-0.0104154j -0.0102508+0.000150269j 0.00287984-0.00392575j 0.00952935+7.94751e-05j -0.00255542+0.00500561j 0.00221819-0.0256393j 0.0200196+0.0254916j 0.00173611+0.0313625j 0.00221035+0.00646667j -0.0200617-0.0013714j 0.0254075+0.000498111j -0.00616817+0.0131763j 0.00151096+0.00693359j 0.00497406-0.000982703j -0.00293117-0.00453225j -0.00470658-0.0122321j -0.0123085-0.00855234j 0.0107904-0.0206816j 0.00947096-0.00647184j 0.00877179-0.000197521j -0.030184-0.00757613j -0.00368776+0.0281806j 0.00260488+0.0143875j 0.00505938+0.0122359j 0.0238439-0.0229683j 0.00688687+0.00712094j -0.0219413-0.0116763j -0.015067+0.015037j -0.00838198-0.0174251j 0.0227958+0.0225771j 0.00679704+0.0173624j 0.00627461-0.0179519j -0.00823978+0.0150665j 0.00479643-0.00154593j -0.0215465-0.0279991j -0.0060757+0.0030012j -0.00041689-0.0153663j -0.0138093-0.00386026j -0.00386265+0.0201073j 0.00337414-0.0152673j 0.00555718-0.0197995j 0.0206682-0.011874j -0.0823784+0.00132652j -0.0330665-0.0180341j 0.00576597+0.0185077j 0.0538527+0.031221j -0.00523275-0.00413044j -0.0172043+0.0019331j 0.00586115+0.00600766j -0.0649077+0.0261322j -0.011244+0.00480638j 0.020249-0.0376168j -0.0329768-0.0212847j 0.00702749-0.00533639j 0.00505754-0.0470797j 0.0440274+0.0109717j 0.0178864-0.00883611j 
0.00443379-0.0270745j 0.0333145+0.00485994j 0.0345769-0.0108315j 0.00691724-0.0108869j -0.0113704-0.00413732j -0.00847329-0.000757855j -0.0265599+0.0487962j -0.0225764+0.00754249j 0.0279481+0.0130972j -0.0214488+0.00269268j 0.0220484-0.00276691j -0.000354854-0.00665054j 0.0107805+0.00311763j 0.0062566-0.0141557j -0.00972629-0.0288101j 0.0192975+0.0163143j -0.00398752-0.0220893j 0.00954329+0.0253131j -0.0109935+0.00906104j -0.0199+0.00173214j -0.0147972+0.00595282j 0.00724081-0.00360632j 0.00292848+0.00374664j 0.00291251-0.00122248j 0.00472321-0.0140678j 0.0111837+0.00160839j -0.000602494+0.0271262j -0.00854971+0.00162047j 0.0245599+0.000130874j -0.00151108-0.0195371j -0.00441152+0.00984802j -0.00440093-0.0100553j -0.000938331+0.0142093j -0.00821993+0.00254671j -0.00433618+0.0024297j -0.00694347-0.00106957j 0.000519655+0.00694923j -0.00183413-0.00375089j -0.00929018-0.0162823j 0.00467258+0.000613001j 0.00903925-0.0164008j 0.0268036+0.00120772j 0.012272+0.0106118j 0.0120031-0.00793181j 0.0294294-0.0147989j 0.0103771-0.00225813j -0.00961834+0.0116141j 0.0107402-0.0127544j -0.0121397+0.0232512j -0.00117942-0.00215333j 0.00794996+0.000416529j -0.0201215+0.0124936j 0.0248964-0.00822348j 0.0281655-0.00219698j 0.0158242-0.00530135j -0.00467798+0.0117145j 0.00356804+0.0171131j 0.0120414+0.0201259j -0.0205573-0.00715972j 0.00298127+0.0229971j -0.0125157+0.00475303j 0.0103634-0.00131706j 0.0126926+0.00956144j 0.0273507-0.00288552j 0.00187947-0.00937499j 0.00459481+0.00235998j -0.016114+0.0180092j 0.00981244+0.00790175j 0.000566937-0.0036739j -0.00385269-0.00760586j 0.00678423+0.00640829j -0.0117397-0.0122618j -0.00785787-6.17962e-05j -0.0073641-0.00045385j -0.000878437-0.0106988j 0.00134215-0.0203522j -0.00224446-0.0071058j -0.00197732+0.00506034j 0.019461-0.0137859j 0.00929976-0.0143054j -0.0183064-0.00515171j 0.00410943+0.0190808j 0.000591892-0.0126437j 0.0124716+0.00676994j -0.00277769-0.0166284j -0.021658+0.00496813j -0.000138022-0.022699j -0.0031992-0.00672644j 0.0219808+0.00120545j -0.0174023-0.0137582j -0.00523691+0.0163906j -0.00878424-0.0118798j -0.017222+0.00705412j 0.00258027+0.0162034j -0.0349553+0.0185187j 0.0261286-0.0388391j 0.0238767-0.0218034j -0.0143487-0.0249561j 0.0223655-0.0126072j 0.00740596-0.00326375j -0.00326382-0.00342998j -0.00356127+0.00434424j -0.00214662-0.0277812j 0.0156116-0.00258762j 0.00864572+0.0140943j -0.0314656-0.0148016j 0.00444773+0.0446271j -0.0176255-0.0396142j 0.010474+0.00830748j -0.0115339-0.00907027j 0.00807937+0.0209959j 0.0213968-0.00971922j -0.0307961+0.00523866j 0.0256307+0.0124575j 
-0.0122777-0.0247767j 0.028395-0.0211688j -0.0136049-0.0266659j -0.0223748-0.00738187j -0.02353-0.0168239j -0.0103712+0.0345384j 0.0091171-0.0318375j 0.0244543+0.015857j -0.0235681-0.00754076j 0.0136266-0.0339386j -0.0237348+0.0141285j 0.0119328-0.00828352j 0.00327657-0.00281883j 0.0306347+0.0083473j 0.0310443-0.0108205j -0.0153563+0.0155798j 0.0340407-0.0150664j 0.0177804+0.0269073j -0.0229924-0.0449641j 0.0391067-0.0318865j 0.0174102-0.00963949j -0.00445601+0.019371j 0.0257187-0.0166653j 0.00439986-0.00356238j 0.0112349+0.0145757j 0.0247785+0.0324848j -0.0281365-0.010581j -0.0178451+0.023323j 0.0306755-0.000262307j 0.0443568-0.0113612j -0.0127847-0.00948804j -0.000546579-0.0318135j 0.0111989+0.017417j 0.0356834+0.0158094j -0.00283246-0.0043244j -0.0104834+0.0182593j 0.0321846-0.009787j 0.00575071-0.00683266j 0.000569437+0.00712622j 0.002882-0.00939187j -0.0195626-0.00645019j 0.000107247+0.00779971j -0.00216245+0.0306393j -0.00915898-0.0269443j 0.0229065-0.0146335j -0.0135979+0.0301901j -0.00991557+0.0130341j 0.00610063+0.021046j 0.0163792-0.00521829j 0.00600489-0.0286169j 0.0172299-0.0064041j 0.00100523+0.0279364j 0.0141435+0.00401191j -0.0105433-0.0185434j -0.00265445-0.0179442j 0.0373677-0.0216536j 0.0191664-0.0107186j 0.0449149-0.0115461j 0.0122738-0.0119025j -0.0391314+0.000315082j 0.0179932-0.0116618j -0.00481338-0.00282738j -0.0183046-0.021949j 0.00345946+0.0138236j -0.00441797+0.00395896j -0.0383898+0.00834502j 0.0327571-0.0121811j -0.00932455+0.0100779j 0.00706089+0.00309683j 0.0225872+0.0246676j 0.00177178-0.00739232j 0.00289048-0.0114655j -0.0145913+0.0432323j 0.000701784+0.0065958j -0.0208117+0.0276808j 0.0278481+0.0161887j 0.0170577-0.00362376j -0.0027239-0.0257752j -0.0443747-0.0126518j 0.0170114+0.0102225j 0.020698-0.00324345j 0.0155251-0.0281254j 0.01354-0.000774645j 0.0153897+0.0538916j -0.00223978+0.0204161j 0.000858702-0.00831409j -0.000998848-0.0320863j -0.0205925-0.0230585j -0.00237624+0.00639119j 0.0065705+0.0465412j -0.0150641+0.0372153j -0.0372107-0.00867425j 0.0152314+0.00190668j -0.0314718+0.0237049j -0.0530347-0.00801175j -0.00562985+0.00749531j 0.0187119+0.00980165j -0.00813384+0.00943682j 0.0181131-0.0120484j -0.0116515-0.00555818j 0.00634113+0.0257339j 0.013573+0.0657207j -0.000530478+0.032591j 0.0223155+0.0346563j -9.29197e-05-0.0610253j -0.0015607-0.0401387j 0.00455612+0.00744444j -0.0159052-0.0519202j -0.0459976-0.0135409j 0.0202874+0.064313j 0.0312211-0.0281512j 0.021436+0.0410146j 0.010346+0.0414967j 0.0209704-0.0274738j 
0.0226813-0.0172066j 0.0145514+0.0275199j 0.0307014+0.0186502j 0.0101011-0.0255289j 0.000606518-0.00876119j -0.0184551+0.000961787j -0.0414747+0.0334321j -0.0071687+0.00281344j 0.0143978+0.0128708j -0.036013-0.0261519j 0.00223591+0.00329897j 0.00533518+0.00729106j 0.00116087+0.00343842j 0.0255513-0.00555377j 0.00656387-0.0241619j 0.00780351+0.0136229j 0.0135254-0.0128611j -0.010405+0.0195981j 0.00372783+0.00333143j 0.00775181-0.00581311j -0.0136197+0.00306439j -0.00339727+7.96922e-07j 0.0103596+0.0151786j -0.00518917+0.00189384j 0.00571727-0.0261081j 0.00115714+0.00945355j -0.0233263+0.0371532j -0.00610836+0.00546345j 0.0161209+0.0263087j -0.0132179-0.00871327j -0.00293964+0.0384138j 0.0253974-0.0206592j -0.00635573+0.00189961j 0.00250757-0.00724307j -0.0275668-0.0153549j -0.000818933-0.0146745j -0.00592358-0.00644412j -0.00605298-0.0316949j 0.0135254-0.0276073j 0.00311534+0.0214522j 0.00437189-0.0212353j 0.0566958+0.0202481j 0.00486191+0.0211083j 0.0236487-0.00255778j 0.0603067-0.00647188j -0.0069176+0.0106371j -0.012895+0.00430207j 0.00969013-0.0039004j -0.0130467+0.00495215j 0.0158365-0.0281455j -0.000165239+0.00947308j -0.0193366-0.0143484j 0.0168142-0.0220229j 0.0332577+0.0345718j 0.0200196-0.0198638j 0.0182135+0.0161756j -0.0106727+0.0241124j 0.00538928+0.0478567j -0.0118965-0.0162378j 0.00470738+0.0305831j -0.00361461-0.0100965j 0.00414311-0.0101024j 0.011826+0.0233306j 0.00788386+0.00608295j -0.000820072+0.0190881j -0.020025-0.0122007j -0.0682194+0.0322682j 0.0133966+0.0158588j -0.0104156+0.00692524j -0.030688+0.00860685j 0.00203888+0.00778608j -0.0226185-0.0408126j 0.00861695+0.0145978j -0.0246247-0.0112249j 0.0299783-0.0168893j 0.0125262-0.0447972j 0.0215754+0.00723406j 0.00954694-0.0113418j 0.00384464+0.0020102j -0.010484-0.0262937j -0.0212385-0.00668368j -0.0211155+0.00686151j 0.0315884-0.00784263j 0.0122966+0.0334137j 0.0132264-0.0110545j -0.0282482-0.015324j 0.00202433-0.00352659j -0.0084754+0.0137116j 0.0218432+0.0325091j -0.0103396+0.00282817j 0.0211573+0.0207098j -0.00654375-0.0145216j 0.0125792+0.00754815j -0.0139973+0.0227559j -0.0236875+0.0212681j 0.0134916+0.00252903j -0.00132558+0.0138618j -0.0407416-0.0369582j -0.0074357+0.00932766j 0.0412131+0.00332956j 0.00529105+0.0026839j 0.0483787+0.01192j 0.0214126-0.0312112j 0.0318748-0.0134625j -0.037493+0.0451016j -0.0602743-0.0170081j -0.0127756+0.0319638j -0.036325-0.0471305j 0.00114842-0.0383041j 0.00259037-0.0135762j -0.0151574+0.00965825j 0.048821+0.0182578j -0.0412796-0.000732817j -0.00939401+0.0439211j 
0.0225616-0.0080853j 0.0240041+0.0225887j -0.0105645-0.0685886j -0.0188453+0.0150007j -0.0286266+0.0298859j 0.0382836+0.0190136j -0.000394112+0.0220064j 0.035736+0.00794331j -0.0310148-0.0291166j 0.00216332-0.051765j -0.0330116-0.0173053j -0.0188206+0.00458075j 0.00146337-0.0118883j 0.0433172-0.00464363j 0.0123004-0.0129714j -0.0215045-0.0315203j 0.0391063+0.019037j -0.00815657+0.00482644j -0.000468139-0.0231421j 0.0379265-0.0290164j 0.0239004-0.000717306j -0.0090024-0.00664263j 0.0315734+0.00323254j -0.00390489+0.00499711j 0.0158845-0.0232182j 0.0186659-0.0140713j -0.0188833-0.0380447j -0.0185986+0.0378686j 0.00581675+9.67713e-07j 0.011044-0.000525113j 0.000140841-0.021509j -0.0101794-0.0170051j 0.00122147+0.014382j 0.045936+0.00680498j -0.0129748+0.0139576j 0.000214695+0.0194292j 0.0224164-0.0301701j -0.0241103-0.0210492j -0.00668668+0.00921614j 0.0203853+0.0239753j 0.0166191-0.00930532j -0.00453603-0.0150284j 0.00296915+0.0178326j -0.0274695+0.00012204j 0.0374989-0.0259832j -0.0181399+0.0256901j -0.0144847-0.00937663j 0.0267911+0.000821498j -0.000602821+0.000926597j 0.0173097-0.0107453j 0.00177337-0.0361819j -0.0305649+0.0330069j 0.0175023-0.0114386j -0.0239648-0.0213784j 0.000215196+0.0274366j 0.0327005-0.045352j 0.0129479-0.0190581j 0.014953+0.018205j -0.0112874+0.00119842j -0.050288+0.00400504j 0.0152336+0.0128884j 0.00601007+0.00458291j -0.0150121+0.0109202j -0.0165321-0.0199676j 0.00566918-0.0324939j -0.024404-0.0277978j 0.0465151+0.0206202j 0.000108763+0.0193576j 0.0121021-0.0123302j 0.000478123+5.28322e-05j -0.00599923+0.0153855j 0.00472111+0.00673211j 0.0155453+0.0437346j -0.000146422+0.0031031j -0.0225111+0.048899j 0.0242088+0.00831861j -0.0177667+0.00537485j 0.041544+0.00332061j -0.0107442-0.0239337j -0.00656689-0.0313309j 0.0052541-0.021048j -0.0113731+0.011685j 0.00346486-0.0215437j 0.029273+0.0468092j 0.0101764-0.0149687j 0.0203836+0.0187878j -0.0227303-0.0302898j -0.0247599-0.0393499j -0.0112678+0.0173459j 0.0230464+0.00767411j 0.0179742+0.0217954j -0.00543856-0.013897j 0.0176041+0.000829506j -0.00856886+0.0135453j -0.00178599+0.0159952j -0.027799-4.40934e-05j 0.0223932+0.0265483j 0.0207591+0.0189153j -0.00510582-0.0176605j 0.0231702+0.00774094j 0.0311471+0.0514105j -0.0210911+0.000417705j -0.0643402-0.00971644j 0.000500181+0.00671379j 0.019919-0.0603547j -0.00187419-0.0308471j -0.00741011+0.00419714j 0.0202232-0.0338959j -0.0416562+0.0351304j 0.0482794+0.0485136j -0.0441066-0.0111706j 0.001771+0.0522304j -0.000598727+0.0135176j 0.0334743-0.000597083j 
-0.0264381-0.0347522j 0.0401735-0.0357893j -0.00977562-0.0373567j -0.0729482-0.020028j 0.012671-0.0883098j -0.0630744+0.00228294j -0.0103373-0.115162j 0.0710042-0.0241008j -0.09421-0.0536254j 0.100695-0.107085j 0.0482729+0.0266657j -0.0465855-0.0606122j 0.0463774-0.0116533j 0.0809273-0.0317611j 0.00233583-0.106612j -0.0465922-0.0559866j 0.124706-0.0986502j 0.112541+0.102666j -0.033628-0.0495347j 0.0221213+0.0308835j 0.0119452+0.0286248j 0.000457708+0.0305903j 0.0175976-0.0507867j -0.00140652-0.000281707j 0.0122406+0.0516594j -0.0166814+0.0483231j -0.0239183+0.00606892j 0.0116922+0.00583427j 0.0656058-0.0410948j 0.0630857+0.0268239j -0.0187865-0.0321743j 0.0296133-0.0361776j 0.0780973+0.0196423j 0.00478419+0.0251299j -0.020692-0.0220129j -0.023665+0.0605411j 0.0451504-0.00765569j -0.00408533-0.00390474j 0.0206265-0.00509191j -0.00113377-0.046302j -0.0557278+0.0183482j 0.00377323+0.0275714j -0.00255322-0.00439635j 0.0111485-0.0148174j -0.0211489+0.0127958j -0.00423947-0.00904528j -0.00281377+0.0179513j -0.0145254+0.0104962j 0.0320798+0.00698674j -0.0190748-0.023837j 0.0193394+0.0086258j 0.013484+0.0146281j 0.00252587-0.00057134j -0.0153835+0.00161536j 0.00801345-0.0341823j 0.00832136+0.0161584j -0.00327658-0.00772431j 0.0110115-0.000725823j 0.00711825-0.0145798j 0.00793259-0.0114487j 0.00394-0.0224576j -0.0265121-0.00364793j 0.0115818-0.042551j 0.00236867+0.00704204j -0.00349668+0.0210283j -0.0211806+0.0106345j -0.0254379-0.0101201j 0.010899-0.0125895j -0.0118428+0.00559256j 0.0163506+0.0134767j -0.0157947+0.0217295j -0.0205391-0.00313713j 0.00338222+0.0119018j 0.00463638-0.0185791j -0.00316202+0.0107849j 0.0263235-0.000939278j -0.0116313-0.0130107j -0.0299193+0.0101267j -0.0292245+0.0289318j -0.000865227-0.00590646j 0.0101605+0.00479318j 0.01317-0.0159139j 0.0309181+0.0254693j -0.0166717-0.0262042j 0.00315883+0.00310787j -0.00845326+0.00381002j 0.022005-0.0300767j 0.00886151+0.0164679j -0.000163641+0.0113815j -0.00279537+0.0179643j -0.0159371+0.00601415j 0.000606494-0.0420048j 0.0147886+0.00774936j -0.016915+0.0121436j -0.0326002+0.00923601j -0.0134074+0.0350597j -0.0180074-0.0225208j 0.0219217+0.00108997j 0.0263095+0.000536945j -0.049658-0.0225179j 0.00694433+0.0187903j 0.0192354+0.0356319j 0.013246+0.0160564j 0.00216305+0.0258147j 0.00662929+0.0245422j -0.0314717-0.0303511j -0.0394123+0.0382417j -0.00208947-0.00490014j -0.00601907-0.012193j 0.00714375+0.0172879j 0.0700426+0.012637j -0.00633793-0.0565819j 0.0198941-0.00373317j 0.0261567-0.0381221j 
-0.00899246-0.0330506j 0.0303714-0.000627616j 0.0307216-0.0477481j -0.0890011-0.0600231j 0.0577005-0.0928172j -0.0606368-0.0251691j -0.0140921-0.152474j 0.133539-0.143645j -0.193751-0.171935j 0.16592-0.196877j 0.194354+0.00199773j -0.179471-0.123077j 0.146529-0.0406034j 0.209719-0.12286j -0.13129-0.263593j -0.0559392-0.236752j 0.258138-0.170564j 0.1813+0.137321j -0.0187296-0.0112689j -0.00414877+0.112189j -0.025508+0.0672727j -0.041217-0.0108504j -0.0183923-0.0491074j 0.0172436+0.0283467j 0.000551832+0.0133135j -0.0975666-0.00179127j 0.0175773-0.0179255j 0.0470528-0.0762604j 0.0121149-0.0580464j 0.0662487+0.127065j 0.062389-0.0609231j 0.0657456-0.0504652j 0.0803211-0.00468097j 0.00981032+0.0124022j -0.0310017-0.00576615j 0.0199661+0.0724393j 0.0214916-0.0219952j -0.0246144-0.00541653j -0.00286902-0.0118884j -0.0142822-0.0117693j -0.0211975+0.00930311j 0.0227729+0.00932127j 0.0177814-0.0023997j 0.0165947+0.0185187j 0.00644637-0.0054646j -0.00687615+0.0103949j 0.00364222-0.0176059j -0.0112993+0.0136141j 0.00175777+0.00861568j -0.0202489+0.023508j 0.0246113-0.0218871j -0.0175568+0.0495088j 0.0237893-0.00708052j -0.040477-0.0222705j 0.0321932+0.0267565j -0.00140023+0.00771921j 0.016463+0.0185118j -0.0138418+0.0112538j -0.036094+0.00339042j -0.0011007-0.0144487j 0.00759123-0.0198355j -0.0116528-0.0275395j -0.0193664-0.00468342j 0.0062989-0.004568j 0.00370191+0.0141342j -0.0198042-0.0194526j 0.0241793-0.00510075j -0.0211304+0.00932221j 0.0210524-0.0380607j 0.0196184-0.0165741j -0.00784911+0.00250945j 0.00517541+0.0192666j -0.00544254+0.0294825j 0.0188055-0.00886307j 0.0132626+0.0378481j 0.0112223+0.0268964j -0.0186744+0.00359784j 0.00877864-0.0133951j -0.0095767+0.0206647j -0.0110837-0.00787549j -0.0250735+0.000569487j 0.00668305-0.0141211j 0.00979649-0.0025264j -0.000980504+0.0192255j 0.00879589+0.0124893j 0.00180131+0.0011076j -0.0112332+0.00455083j -0.00291317-0.0130615j -0.00418494+0.00718286j -0.00157881-0.00632032j 0.0107688-0.00559265j -0.0137113+0.0025458j 0.0128077+0.0218332j 0.00473525-0.0305182j -0.0204257+0.00201175j -0.0152434-0.00440786j 0.000773098+0.0129825j -0.00821879-0.0103797j -0.0204094-0.0171094j 0.0424444-0.00878358j 0.0248226-0.0119341j -0.0101927-0.0351755j 0.0442066+0.014617j -0.0192926+0.0323607j -0.00248742+0.00674225j -0.0101203+0.00226188j -0.013184-0.00639402j -0.0046315-0.0291585j -0.021165+0.014708j 0.0104559+0.0231412j -0.00271964-0.0268667j -0.00722716+0.00176594j 0.0218175+0.012777j 0.00637913-0.00557957j 
