-0.0228431-0.0656209j 0.0409756-0.0201349j -0.00200028+0.0976515j 0.0797303-0.00546951j -0.0151658+0.00366847j 0.0172026+0.0262067j 0.00682883+0.0572277j 0.00182227-0.0559289j 0.046233-0.0267322j -0.0181271+0.0348265j -0.0282646-0.0198181j -0.0485714+0.0572099j -0.0332784+0.000708188j 0.0111029-0.0485342j -0.0021626-0.0145069j 0.0398823-0.0361116j 0.011133-0.000302904j 0.012761-0.0501899j 0.0132871-0.0132007j 0.0371882-0.0264635j -0.000624967-0.0212451j -0.0149538+0.0128204j -0.00280351-0.00818666j -0.00733318+0.00248344j -0.0131603-0.00557576j 0.00319211-0.0289316j 0.0270928-0.00503103j -0.0204172-0.0108759j 0.0487778+0.00671024j -0.0280494-0.00813957j -0.049746-0.0102201j 0.000773884+0.00624048j -0.0359792+0.01857j 0.014055+0.0234603j -0.0217609+0.005949j 0.0114317-0.0362709j 0.0230511-0.00820909j -0.00136899+0.033884j 0.0041322+0.0217729j -0.00129292-0.00945916j -0.00507048-0.00197824j 0.00457941-0.023962j -0.00994478+0.00778838j -0.00637763+0.0274688j -0.0290804-0.0238212j -0.0433484-0.0237146j 0.0184193-0.0174448j -0.000816825+0.0142182j 0.00465228-0.0138304j 0.0146173+0.0186035j 0.00578978-0.00704994j -0.00205462-0.0238423j 0.00469126+0.0272796j 0.0223916+0.0217663j -0.000171122-0.0205829j -0.00984091+0.00437373j -0.0116875+0.0103065j 0.0139922-0.0121252j 0.0173098-0.0182473j -0.0207283-0.0171582j -0.0341589+0.00189213j 0.00577754-0.0268913j 0.0103971+0.0273805j 0.00738187-0.0291651j -0.0355561+0.00791499j -0.000665734-0.00683084j -0.0142615-0.0105568j 0.000571187+0.0194111j -0.0297626-0.0138975j 0.0167668-0.0261589j -0.00429437-0.0153341j -0.0127895-0.00545425j 0.0306171+0.00357806j 0.00911085-0.0210414j -0.0282834+0.0419512j 0.0035871-0.0182026j -0.0193718-0.0152848j 0.0422536+0.0179159j -0.0242985+0.015031j 0.00166263-0.00619785j -0.00860294-0.000468802j 0.00823029+0.000317288j -0.00490088-0.0140445j -0.00676351-0.0147545j -0.00386922-0.00574949j 0.031152-0.0219347j 0.0271242-0.0203251j -0.0398847-0.0156415j 0.0124781+0.0222012j 0.0216082-0.0128242j 0.0287719-0.00851808j 0.00671519-0.0134714j -0.00679261-0.0225588j -0.00338453-0.0258333j 0.00156773+0.00527026j -0.00685195-0.00976368j 0.0219085-0.00662591j 0.00119458+0.011661j -0.00388848-0.0240313j -0.0316217-0.0289409j -0.0381512-0.0159041j 0.0204381+0.0119501j -0.0316954-0.00375545j -0.0470126-0.0200418j -0.0280468-0.0446849j -0.00980934+0.00223856j 0.00879093-0.0178315j 0.0115845+0.00646399j 0.0123824-0.0263854j 0.00161634+0.00778861j 0.0240934-0.0271691j 0.0122953+0.0424133j 0.00773733+0.0128281j 0.000585823-0.00950375j -0.00604233+0.00154685j -0.00606289-0.01901j -0.0114083+0.00807682j 0.00861532+0.0262915j -0.0238449+0.0291305j -0.032888-0.0154597j 0.0120897+0.0305398j -0.00900032-0.0165248j -0.0111663-0.0237209j -0.0018439+0.0170304j -0.0391417-0.00808524j 0.0858733-0.0326467j 0.00939899-0.0108238j -0.0145865-0.054732j -0.00757242+0.00617782j 0.0404534+0.00362241j -0.0018434-0.02082j 0.0261549+0.0218454j 0.0207539-0.0257445j 0.0154757+0.00378014j -0.0235716+0.0232657j -0.0375132+0.0182366j 0.00694444+0.0272288j 0.0373658-0.0352217j 0.00265655-0.0256123j -0.0342825-0.0189805j -0.0123663+0.0204305j -0.0265322+0.0510038j 0.0329223+0.0442418j -0.0280628-0.00441817j -0.0472875-0.0213793j -0.0184007+0.0024491j -0.0136226+0.00162046j 0.000606708+0.0104782j -0.0111841-0.00187875j 0.0356344+0.0750093j -0.0397064-0.0360455j 0.0625226+0.0262994j 0.00886061+0.0478481j 0.106347-0.121902j -0.0214591+0.0198098j 0.00647238-0.00103031j -0.0751375+0.0190129j -0.0582721+0.141216j -0.0663884+0.000215097j -0.0168251+0.0750232j 
-0.0244887+0.0194091j -0.0156563-0.0380222j -0.00669082+0.00677848j 0.00375132-0.0222965j -0.0134636+0.0139199j 0.00341946-0.0105854j -0.106796-0.0240653j -0.0227429-0.0277925j 0.0249174-0.0315593j -0.00735561-0.00642401j -0.0107248+0.0436362j -0.00410175-0.0166845j -0.0094618-0.0104562j 0.0201162+0.0280148j 0.0210346-0.000458604j 0.0082061+0.0228372j 0.0215281+0.0257655j 0.0236821+0.0239986j -0.00215384-0.00326674j 0.0256251+0.0252087j -0.0037009+0.0333425j -0.0143895-0.00682248j -0.0106296+0.00133183j -0.000746775+0.0125887j -0.010402-0.0095193j -0.000958554+0.021132j 0.00536251+0.0354026j -0.0166742-0.00299063j -0.00165166-0.0191832j -0.0182489+0.00483009j -0.0170598-0.00280355j 0.000761887+0.00398516j -0.00265219+0.0253776j 0.0109186+0.0102948j -0.00782047-0.0114843j -0.0113827-0.000234139j -0.00293288+0.00776916j 0.0260096-0.015292j 0.0189997+0.0129385j 0.00326637-0.00396999j 0.018738+0.00348341j -0.0228874+0.000379086j 0.0201959+0.0148592j -0.00768354-0.00431472j 0.0257009-0.0124938j -0.00213418-0.0149692j -0.0282773+0.0212701j -0.00050122-0.000835476j -0.00991358+0.00260456j 0.00484885+0.0214869j -0.00898811+0.0107911j -0.0249991-0.00887519j 0.0151779+0.0257958j 0.00975008+0.0125825j -0.0130486+0.0129375j 0.0078063+0.0282577j 0.0054957-0.0268941j 0.00784265-0.0154549j 0.00186742-0.0177361j -0.0162439-0.0248997j 0.0144309+0.0206919j -0.0239886-0.0181025j 0.039916+0.0105698j -0.0146969+0.000170289j -0.0105799-0.00408693j 0.00900682+0.0300648j 0.000513307+0.00370313j 0.0148805+0.000399429j -2.12631e-05+0.0396576j -0.0224634-0.00443102j 0.0189914+0.0064162j -0.00365712-0.00317883j 0.00276909+0.0133718j -0.0183039-0.0157256j 0.0167426-0.0157866j -0.0207115+0.00420653j -0.0247031+0.0177252j 0.0178227-0.0291066j 0.00857589-0.0168863j 0.00302941-0.0162864j -0.000868705+0.0288719j -0.00609434-0.0564392j -0.0189789+0.00882647j -0.00697987+0.00816824j -0.024394+0.0186067j -0.0181112-0.00208713j -0.0142698-0.0218977j -0.0120486+0.00340263j 0.00733091+0.0113346j -0.0198711-0.0295156j -0.00480493-0.0358612j 0.00960873-0.00363259j -0.0265989+0.0102732j -0.027547-0.0137272j 0.00506253+0.00904851j 0.00785121-0.016602j 0.0128731+0.0163705j 0.0515942+0.00784744j 0.00813098-0.0348286j 0.023058+0.0150626j -0.0232824+0.00467967j 0.0039294-0.0176057j -0.000267319+0.0192547j 0.00427431-0.0201346j -0.0124709-0.0261179j -0.00937608-0.00328661j -0.0265007-0.00329921j -0.0260214-0.00379013j -0.056202+0.0188729j 0.0347871+0.0109313j -0.00347983+0.000819414j 0.0323233-0.0117962j 5.3831e-05+0.031785j -0.00559165-0.00843308j 0.018399+0.0104269j 0.00136555-0.018795j -0.0521137+0.008831j -0.0380386+0.00641444j -0.022513+0.00484371j 0.0117863-0.0223208j 0.0137265-0.0258583j 0.0156421+0.0118815j 0.0229077-0.00903459j -0.0304497-0.00980304j -0.0056591+0.0196671j -0.0270918-0.0169834j 0.00487879-0.018304j 0.0173035-0.00676965j -0.0113465-0.012488j 0.0227385-0.00878203j 0.00900574-0.0271975j 0.0489568+0.0093876j -0.0100876+0.0419202j 0.0130167+0.064314j -0.0609541+0.0208227j 0.0257129+0.0100495j 0.0336144-0.00879905j 0.0182874-0.00134743j -0.019219+0.0162365j 0.0200875+0.0206307j -0.00598841-0.0549358j -0.0514328+0.0166614j 0.0168559-0.0123365j 0.0284988-0.0111815j 0.0323277-0.0524425j 0.0405122+0.0218832j 0.00714213-0.0123715j -0.0197228-0.00748502j -0.00310842-0.0943375j -0.0525644+0.0426933j 0.037473-0.00372521j -0.0461677-0.0271442j 0.0445146-0.0284082j 0.145685+0.0802234j -0.0148939+0.00224086j 0.00287325+0.0229196j -0.00930249+0.0393958j -0.0342799-0.0724285j -0.000167571+0.0478797j 0.0510271-0.0143619j 
0.0213751+0.0337395j -0.0252028+0.0215223j -0.0114333-0.0491092j -0.0251807+0.00347689j -0.0351098-0.0193173j -0.00821864+0.0383556j -0.00548525-0.048157j -0.00717821+0.0124453j -0.0248447+0.00635564j 0.0395985+0.0333537j -0.0453637-0.0242133j -0.000746664+0.0283063j 0.0120189+0.0130923j 0.0077102+0.00207517j -0.0149565+0.0194166j -0.0130603+0.0343057j 0.0140215+0.0304056j 0.0130374+0.0474759j -0.0211941-0.0118787j -0.057191-0.0121213j -0.0250614+0.00999388j 0.0117253+0.00260988j -0.0110959+0.00595263j -0.00692681-0.0390658j -0.000556064-0.0273481j -0.0183097+0.0280784j -0.00211083+0.00911739j -0.0142807+0.0177034j -0.0228639-0.0100267j 0.0273684+0.0142299j 0.019993+0.0149794j -0.0176426+0.0535466j 0.0271554-0.00614722j 0.0176969-0.0138612j -0.0167931-0.00862369j 0.000502025-0.0179581j 0.0145066-0.0404834j -0.00992195-0.0501861j 0.026585+0.00516893j 0.019205+0.011241j 0.00311575-0.0392807j -8.63187e-05+0.0172129j 0.047278-0.0231303j 0.0337444-0.0119301j 0.0211282+0.0335648j 0.014537+0.00106358j 0.0216514+0.0300986j -0.00189213-0.0172055j 0.0133389+0.00818778j 0.0212917+0.00685013j -0.0353931-0.016202j 0.00819698+0.00108553j -0.0026656+0.0228578j -0.019106-0.0478474j -0.00360141-0.0198565j 0.0131327-0.0101081j 0.00878807+0.00195667j 0.00340566+0.00541286j -0.022604+0.0437154j 0.0125058+0.01924j 0.0150892+0.00280316j -0.0141885+0.0188536j 0.00423143-0.00383001j -0.0146126-0.0299097j -0.0156974+0.00670768j 0.00813957+0.018799j -0.00687967-0.0379671j -0.00831356+0.00325028j 0.0320713-0.0166937j 0.0146062+0.0555088j -0.0144687+0.0204965j 0.0139401+0.000183238j -0.0121208+0.0219224j -0.0195672+0.0279987j -0.00276911-0.00109508j 0.00980892+0.0182692j 0.0333762+0.0295195j -0.00229173-0.0298832j 0.00601953-0.00024068j -0.0244689+0.00133173j 0.00450031-0.0166994j -0.0322721+0.0149512j 0.0193286-0.00554576j -0.00408886+0.00953392j 0.0266674+0.00941904j -0.00600971-0.0319638j 0.000817527-0.0120118j -0.00879009+0.0138693j -0.0096754-0.00608479j 0.00966963-0.0154962j -0.038276+0.00546128j 0.0250482-0.0117195j 0.0268458+0.0122187j 0.0109251-0.0144609j 0.0020705+0.0133589j -0.0314896+0.00296323j -0.0126306-0.000155659j -0.00964937-0.0021537j -0.0210162+0.0290306j -0.0436546-0.0265737j 0.0299712-0.00196041j -0.0127399+0.00302728j -0.0120372+0.000591819j -0.0154236+0.0130554j 0.0371761-0.0312986j 0.0321645+0.0204329j 0.029952-0.0361222j -0.0109463+0.016731j 0.0157817-0.0103363j -0.0206238-0.0330369j -0.00233781-0.0379246j 0.0307169+0.0104189j -0.0108212-0.0103937j 0.00799692-0.00760775j -0.0300302+0.0110191j 0.00262225+0.018038j -0.0115455-0.0172151j -0.0400492+0.0102932j -0.0151091+0.00377608j -0.0138608+0.00876731j 0.0312416+0.0155159j 0.000305783+0.0100977j -0.0133156-0.00634652j -0.0186415+0.0422287j 0.00791497+0.0420983j -0.0108237-0.021267j 0.0227399+0.00611218j 0.0124207-0.006064j 0.00343301+0.0412396j 0.0330184+0.0274673j -0.0274931-0.00271823j 0.0400447-0.0115369j -0.00341225+0.0317654j -0.00341049+0.0343654j -0.0394827+0.0154998j 0.0260782-0.0068794j 0.01261-0.0514592j 0.0179987+0.00664468j -0.00202584+0.00137727j 0.0311803-0.0187988j 0.0539224+0.0389524j -0.0154892-0.0151343j -0.0223608-0.0590777j -0.013773+0.0104007j 0.00865668+0.0146406j -0.0418422+0.127523j 0.00183559-0.0114569j 0.00846543-0.0228793j 0.0239646+0.0128952j -0.0406155-0.104879j -0.0425693+0.0246291j -0.0192999+0.00709844j -0.0754225+0.0994966j 0.0190272-0.00359322j 0.0171346-0.0384635j 0.0309273+0.0133298j -0.0243976+0.000170659j -0.0695497+0.0508065j 0.0160205+0.0297433j -0.00652791-0.0185518j 
0.0192406+0.0118281j -0.0154047+0.0151629j 0.0104347+0.0192345j -0.0013316-0.0215436j -0.0478787-0.0426306j -0.0472089+0.0381739j -0.0353384+0.0189572j -0.0489155-0.054476j 0.0111539-0.0127294j -0.0289517+0.0375079j -0.0953263+0.0643237j 0.0335208-0.0589274j 0.06344+0.0228611j 0.0118158-0.00401338j 0.00667074+0.0223961j 0.0370422+0.0951067j -0.0140115+0.0470934j 0.0889942+0.0293743j -0.0321947-0.0391076j -0.0665607+0.00817082j -0.044022-0.0180891j -0.0199459-0.0119787j -0.00454057+0.046997j 0.0414332-0.0578042j 0.0148308-0.0115253j -0.0508699+0.073772j -0.0371498-0.0103374j 0.0131247+0.00414706j -0.0248324+0.0171293j 0.0559288+0.0314886j 0.0519242+0.0407888j -0.0072098+0.0702722j 0.0316931+0.0299287j 0.0347775-0.00321618j -0.0307338+0.0239079j 0.00228779-0.0454328j -0.0407998+0.0606475j -0.0238694-0.0855609j 0.00876834-0.0047004j 0.0355926+0.0522552j 0.0318588-0.0490416j -0.0261655+0.014609j 0.0995564-0.0121813j -0.00858362+0.019561j 0.0465358+0.00749342j 0.0545965+0.022849j -0.00038061+0.0331188j 0.0160941-0.00417826j 0.0108131+0.0167117j -0.0248921+0.00597038j -0.0181942+0.0053601j -0.0374158+0.0154233j 0.000445129+0.0121364j 0.0125724-0.00913123j -0.00232313+0.0230895j 0.00397712+0.000864827j 0.00845824+0.018359j 0.0534337+0.0351502j -0.0181174+0.0442751j 0.010133+0.0435144j -0.00977846+0.00575898j -0.021213+0.0194445j 0.00566045+0.0083738j 0.0177994+0.00269319j 0.00416125+0.00499129j -0.0157756-0.0133615j 0.0216419-0.0191595j -0.0239734-0.00505586j 0.028626+0.0169318j -0.000886353+0.0272134j 0.0135448-0.0187576j 0.0258687-0.0139555j -0.00782613-0.0389009j -0.00843777-0.00410062j 0.0205804+0.00312194j -0.0150386+0.0327721j -0.0147509-0.00283428j -0.0373815-0.0152907j -0.0151523+0.0246565j -0.0181056-0.00670155j 0.0140967+0.0300239j 0.00680694-9.38041e-05j 0.0178765+0.0293313j 0.0129016-0.0045246j -0.0101898+0.0291976j 0.0124811+0.00668026j -0.0168902+0.00419403j -0.00515547+0.0101427j 0.0394044-0.0455896j -0.0390846-0.010037j -0.0131679-0.024238j 0.0141388+0.0159726j 0.0010851-0.0210037j -0.0280517+0.00146579j -0.0139941+0.0215872j 0.0302076-0.00536972j 0.0433953+0.0460226j 0.0152886+0.0200068j -0.0228823-0.00552881j 0.0255742+0.0371421j 0.011031+0.0125104j -0.0200758+0.00440138j 0.0200781+0.0224928j -0.0108224+0.0204566j 0.00914156-0.0255439j 0.0248166-0.0359967j 0.0408713+0.0333139j 0.00949858-0.0171272j -0.00953488+0.0687446j 0.0375753+0.0391747j -0.0210529+0.0877403j -0.00372177-0.0262924j 0.000337682-0.0252848j -0.00586593+0.000902557j 0.0275946-0.0449408j -0.0154775-0.00765252j -0.0346901+0.011759j -0.0275797-0.00644101j 0.04205-0.0363876j 0.0636925+0.021067j -0.000644705-0.0763932j -0.00548183+0.00472079j 0.0394071+0.0261552j -0.0440762+0.0273918j -0.00429605+0.0162705j -0.0731843+0.010454j -0.00522296-0.00552433j 0.0517366+0.0354878j 0.024791+0.0263271j -0.0456364+0.00158257j 0.0143299+0.0163986j -0.0490125+0.00786456j -0.0236108+0.0356656j -0.0230582+0.0468279j 0.00935511-0.0481786j 0.00170581-0.0412854j -0.0231615+0.0175408j -0.00354813+0.00308075j -0.00912426-0.0466023j 0.011365-0.0163449j 0.0270762+0.0319168j -0.00993112+0.00611544j -0.0492321-0.0193326j 0.108572+0.0280454j 0.0228785+0.0240549j 0.0163382+0.00195219j 0.0209007+0.00893563j -0.0158033+0.00194976j 0.127664+0.00126502j -0.0568701-0.00718525j 0.0641795-0.0610754j 0.00067595-0.00644561j -0.0011273+0.00150646j -0.0322056-0.0339582j 0.0557952+0.0587168j -0.063865+0.0457598j 0.0314278-0.0225978j 0.0373709+0.0376529j 0.0318628+0.0174696j 0.0250456-0.00283183j 
0.0173294-0.0389955j 0.0273463+0.0297673j 0.0500201+0.0419875j 0.0210123-0.0150641j 0.00456304-0.00444801j 0.00354852+0.00602927j 0.106676+0.0424666j -0.00480498-0.0319261j -0.00889553+0.0202401j -0.0334312+0.0391257j -0.0440238-0.0181454j 0.0249676+0.00990955j 0.00974191+0.0124762j -0.0407069-0.022714j -0.0137305+0.0130286j -0.00917849+0.0214977j -0.0036478-0.018326j 0.00232861-0.0118001j -0.019933-0.0140355j 0.00309137-0.0306687j -0.016122-0.0232654j -0.0135068+0.0175452j -0.00781696+0.0272774j 0.00218142-0.0113607j 0.0138368-0.0382215j 0.00649208-0.0289052j -0.0138668-0.0522191j 0.00589383+0.0344576j -0.0162998+0.000244874j 0.0238941-0.00154959j 0.0236358-0.0177479j -0.0291335+0.064011j 0.01459+0.0118626j -0.00311521-0.00279718j 0.0105273-0.0438762j 0.0390145-0.0459824j -0.0178261-0.0163665j -0.0430028+0.0131144j 0.0146774-0.0214981j 0.00451132+0.0222312j 0.00192592-0.0228812j 0.00233138+0.0205094j -0.0347972-0.0110679j -0.00280253+0.0299637j -0.00297362-0.0172064j -0.00732216+0.00147249j 0.0105398-0.0269789j 0.0255299-0.0384715j -0.0163663-0.0142258j 0.0121544+0.0118321j -0.0152607+0.018271j 0.00703617+0.00262232j -0.0212826-0.0091735j 0.0177422+0.0451771j 0.0633163-0.00874478j -0.0141466-0.0270781j -6.35177e-07+0.0332401j 0.0276764+0.0228695j 0.00761425+0.0115303j 0.0198632+0.0128075j -0.0416181+0.0326234j 0.0181368+0.0066727j -0.0222198-0.0033406j 0.0153513+0.0231145j 0.0154535+0.0133487j 0.00711084-0.034202j -0.0125129-0.0100167j -0.0217548+0.0124493j 0.00355597-0.0440637j 0.0317976-0.0022098j 0.0119373-0.0221251j -0.00468164-0.0126283j 0.0136204-0.029798j 0.0249365+0.021074j -0.0497983+0.0209725j 0.0100692-0.00140831j 0.0120927-0.0171926j -0.0375849-0.019169j -0.0418033+0.0162063j -0.0146648+0.0135516j 0.00991698+0.00731924j -0.00384561+0.0498734j -0.0119409+0.0198737j 0.00959553-0.0136745j 0.0158347-0.004777j 0.0348146+0.00868761j -0.00981882+0.0137639j -0.027834-0.00765805j 0.0213517+0.0113702j -0.030884+0.0380161j -0.00871614+0.039007j 0.00102712-0.00742966j -0.00759564-0.0275065j -0.0381511+0.00877617j 0.00664685+0.00475113j -0.00531183+0.00933082j 0.00981691-0.00344047j -0.0343942-0.0402537j -0.00797507+0.00253494j -0.0155553-0.0108013j 0.00252922+0.0305064j -0.015834-0.00522176j 0.00538306+0.0211142j -0.0169108+0.00781702j 0.0120164-0.00134193j -0.0157164+0.0118573j 0.00607911+0.0188075j 0.0155778-0.00972773j 0.0142561+0.0278698j -0.0223664+0.0219107j 0.0052826+0.00902913j -0.0375318+0.00170121j -0.0198965-0.0128247j -0.00455014-0.0238742j 0.0205282+0.0123572j 0.00481281+0.00960659j -0.00938634+0.00313914j 0.0045716-0.0252808j 0.00599114-0.0296631j 0.0164055+0.00570624j -0.0143901-0.0114488j -0.0182797+0.0140886j 0.0092419+0.0183147j 0.00142524-0.0205194j -0.0291112+0.00552386j 0.0119672+0.0820379j 0.00445224+0.00410859j 0.0038037+0.0371993j 0.0238547+0.0495087j -0.0569462+0.00493887j -0.00495078+0.00991089j -0.0105843-0.0288755j 0.0248508+0.00731991j -0.0348053-0.00324991j -0.0172763-0.00317656j 0.0608355+0.0111454j -0.0589565+0.0659426j -0.0513081+0.0294955j 0.0137678-0.0663306j 0.0472808-0.0226308j 0.00111001+0.0447161j 0.0013027-0.0374752j 0.0151726-0.0408846j -0.00380784-0.0172155j -0.0228248+0.0313539j -0.0614612+0.00871535j 0.0126523+0.0077859j 0.0255002-0.0153477j 0.0962909-0.00741771j 0.0171654+0.042023j 0.037051-0.0290085j 0.0204989+0.00344522j -0.0360938-0.00531392j -0.0691109-0.00932597j -0.00499204+0.0217483j -0.0410477+0.0177414j -0.0717422+0.00885141j 0.0275191+0.052317j 0.00759965-0.028494j -0.0111796-0.0133502j 
0.015363+0.00388732j -0.00840643+0.0180656j 0.019554+0.0145107j 0.0171106-0.0199389j -0.0672774-0.0112596j -0.00508264+0.0641839j -0.0203816-0.0148819j -0.0382121-0.0208324j 0.0331567-0.0496937j -0.0277643-0.00610293j -0.024973+0.0779597j 0.0511524-0.103971j 0.197783+0.0640772j 0.00123486-0.134345j -0.061646+0.0444063j 0.00664214+0.186669j -0.0797202+0.147219j 0.245143+0.0897823j -0.0761048-0.0126709j -0.121165-0.0954616j -0.115816-0.163316j -0.158843-0.0185372j -0.0480867+0.167908j 0.181796-0.0608002j 0.0291268-0.00450051j -0.126865+0.2269j 0.072514-0.126724j 0.0120794-0.0973885j 0.100619+0.0688904j 0.00226986-0.0638759j 0.125301+0.165523j -0.089067+0.130546j 0.129175+0.0496674j 0.160117-0.0738457j -0.102979+0.0754775j -0.0921563+0.0279452j 0.0687673+0.0796555j -0.102893-0.0844399j -0.00161003+0.101489j 0.0157086-0.0245724j 0.0275096-0.0286873j -0.0198609-0.0551889j 0.0585515-0.034174j -0.00742881-0.0612694j -0.0865207-0.0160737j -0.00373379+0.0217774j 0.0132374-0.0023124j -0.0560593+0.0551224j 0.00803819+0.0187781j 0.00281177-0.000509419j 0.00725173+0.0131221j -0.0461099-0.0380407j -0.0149896+0.0192199j -0.0213114+0.0144841j 0.0121705-0.0187121j 0.0101489+0.015086j 0.02068-0.00115505j -0.00894938+0.0212268j -0.0189196+0.000211144j -0.0255981-0.0254168j -0.0248774+0.00807275j -0.0149266-0.0343995j -0.0137724+0.00786755j 0.0140471-0.0223479j -0.0238234-0.0025761j 0.0143178+0.0199927j 0.0195837-0.0159453j 0.0318427+0.0126914j 0.00474361-0.00323576j -0.0202546+0.00617628j 0.00279875-0.0264489j -0.00139456-0.0231977j 0.00582612+0.0224883j -0.00503489+0.00630532j -0.0173563+0.0105747j -0.00131901+0.0332961j -0.0208479-0.0143487j 0.0160715-0.00949273j -0.0197936+0.00292589j 0.0217138-0.00226669j -0.00649902+0.010865j 0.0159529-0.0494473j -0.00774992+0.0238022j 0.00684544-0.0098399j 0.0194025+0.00390078j 0.0278299+0.030556j 0.00951224-0.0127599j 0.0121772+0.0322721j 0.0166238+0.0326372j -0.0166217+9.96063e-05j 0.0210059-0.0132588j -0.0269467+0.00184611j -0.00631837+0.0111769j -0.0376923+0.019301j -0.0265279-0.0198742j -0.00130668-0.0114694j 0.010084-0.028534j 0.0447986+0.0331021j -0.00337419-0.0108141j 0.0319192+0.00433822j -0.0292892-0.00549833j 0.000747895-0.0390418j -0.00252652+0.0110783j 0.00662549-0.0175917j -0.0169792-0.0211902j -0.00875401+0.0166391j -0.0321277+0.00412125j 0.0432574+0.00223449j -0.0153139-0.0208793j 0.0020488+0.020286j -0.0146482+0.00297533j 0.00975467-0.0186386j 0.005807-0.00123299j -0.000478703-0.00527997j 0.0109258+0.0156697j 0.0116945-0.0281053j 0.0248605-0.00692492j -0.0361394+0.0236422j 0.0168444+0.0371849j 0.0145884-0.0151169j 0.0102957-0.0357462j 0.0342553+0.0190718j -0.0277972-0.0491709j 0.0124418-0.0195553j -0.0421608+0.00393287j 0.019096-0.00976366j 0.0206982-0.00803506j 0.0117765-0.0049902j -0.0150324+0.006317j 0.0330995-0.0141307j 0.0282078-0.00425622j 0.0228244+0.0366147j 0.0316929-0.0165026j 0.0296806+0.0325154j -0.0243715+0.0381814j 0.00808652-0.0168653j 0.0112142-0.00113912j 0.0241355-0.0176747j -0.0303206+0.00925887j 0.00110073-0.0300953j 0.00476394-0.0418655j 0.0162338+0.00223576j 0.000306086+0.0324607j -0.0167903-0.0148371j 0.0341869-0.0142487j -0.0119453+0.0244053j 0.0131783+0.0260851j -0.0308661+0.0172975j 0.00534295-0.0301955j -0.006568+0.00489642j -0.0410609-0.0164286j 0.0066879-0.00722221j -0.0142804+0.0300495j 0.0117753+0.0309676j -0.0288133+0.0219635j -0.0312188-0.0227664j -0.0175057-0.0347355j -0.0199928-0.0182985j -0.0109466+0.0181526j 0.0249808-0.00488734j 
