0.0995521-0.117967j 0.0233837-0.0265989j -0.0283073+0.0244987j 0.00208825+0.0428474j 0.0198603+0.0252676j -0.0210165+0.0111693j -0.00698824-0.0631786j -0.0640007+0.0731421j 0.0584121+0.079118j 0.0326179-0.0411533j 0.0146624+0.0417033j 0.00623177+0.0182103j 0.0298537+0.00685245j -0.00626684-0.0654j 0.0455449+0.06824j -0.0382788+0.064265j -0.0360048-0.00741513j 0.0024387-0.00337797j -0.090184-0.0195535j -0.0163413+0.0222088j 0.0186969+0.00490364j 0.00920888-0.00211631j 0.0380177-0.0703133j -0.00189763-0.0072244j -0.0620392-0.0139889j 0.085633-0.0141877j -0.0444172+0.0464745j -0.0213311-0.0144636j -0.0249475+0.0395083j -0.0238483+0.0225367j 0.0416024-0.00998758j -0.036928+0.0015281j -0.0354113+0.0135664j 0.0074668+0.0154215j 0.0137804+0.03629j -0.0493212-0.0300729j 0.0263288-0.0206415j 0.00337119-0.014563j 0.0147643-0.0115244j 0.00806971+0.0251201j 0.0142209-0.0232144j -0.0192686-0.0013132j 0.03076+0.014652j 0.0361984-0.00876254j 0.0478561-0.0669713j -0.0374551-0.00298291j 0.023498-0.00802188j 0.00699164-0.0292466j -0.000648088+0.0500503j -0.0447253+0.0663357j 0.0171516+0.00590345j -0.0188832-0.0265086j 0.0324545+0.0393438j -0.00316717-0.0100506j 0.00382692+0.00775925j -0.0253274+0.0313573j -0.0133354-0.00397253j -0.00266067+0.00424721j 0.0430833+0.00962665j 0.0175192-0.0205398j 0.0159031+0.0136842j 0.0181814+0.00682004j -0.000227914+0.00144725j 0.00304746+0.0210316j -0.00321849+0.00777275j -0.0020532-0.00998444j -0.0372919-0.0111043j -0.0342369+0.033121j -0.000367156-0.00836467j 0.0312413-0.0276652j -0.0274973+0.0346383j 0.00495836-0.0208923j 0.0079626+0.0336005j 0.0462322+0.0508895j 0.0333144-0.0467276j 0.062387-0.0527j -0.0701978+0.0689201j 0.0352596-0.0102982j -0.0338003-0.00284808j -0.0356869-0.0149927j 0.0175623-0.00533975j -0.0320692-0.0195923j 0.0335912+0.0220998j 0.00356777+0.00563747j -0.00351162+0.00605365j -0.012086-0.0254166j -0.0249194+0.00947264j -0.00721681+0.0162432j -0.0109554-0.0138845j 0.0164637-0.00568291j -0.0111952-0.00773877j -0.0102237-0.00524518j 0.0304451-0.037394j 0.0134851-0.0453906j -0.00511939-0.0269597j 0.0141109-0.0250086j 0.00312306-0.0613949j 0.044161-0.0478004j 0.0157219-0.04688j -0.022204-0.029258j -0.0918299+0.0109298j -0.0120736-0.0347688j 0.0886767-0.129173j 0.0204135+0.0469822j -0.0392751-0.0981533j 0.0448601-0.0356608j -0.0529096+0.0609016j 0.0343497+0.000196782j -0.00690903+0.0917495j -0.081119+0.173191j -0.154848+0.165038j 0.217443+0.0279415j -0.0751169+0.112671j 0.083907+0.143034j 
0.00734584-0.0147823j -0.0998029+0.123454j 0.0442975+0.0233236j 0.0161027-0.0123792j 0.0195861-0.0275083j 0.0448549+0.0103552j -0.0479177+0.0759851j 0.0117777+0.0745638j 0.113279-0.0604891j 0.0608188-0.0464671j 0.0113747+0.0314904j -0.0284373-0.00268264j -0.0189729-0.02226j 0.0272237-0.0443187j 0.00330628-0.0498348j 0.0837096-0.0669938j -0.0275339-0.040743j 0.00762707-0.0138319j -0.0397536-0.0177526j -0.0117565-0.0399598j 0.033883-0.0436146j -0.0105238-0.0276221j -0.0195208-0.00221881j 0.00581408-0.00747533j -0.0296721+0.0535022j 0.0383129-0.0693899j 0.0144636-0.0387552j 0.0117016+0.00587367j 0.0220441-0.0414304j -0.0440859+3.52574e-05j -0.0181296+0.0049638j 0.0532714+0.0330551j 0.0079476+0.0218393j 0.00773858-0.0126096j 0.011059-0.0163031j -0.00934003+0.0350375j -0.032389-0.00279543j -0.00465872-0.000450566j 0.00929781-0.0144566j 0.0041853-0.00453343j -0.00266944-0.0267777j -0.00336084+0.0191371j 0.0192288-0.0228026j 0.00628857-0.00373876j -0.0118525-0.0243001j -0.0432208+0.011295j -0.0392374-0.0321471j -0.0145351-0.00179361j 0.0200788+0.012948j -0.0160479+0.0357691j -0.00957202-0.0401239j -0.0470723+0.0421361j -0.038421-0.0553572j -0.0784831+0.00474258j -0.0199549-0.000508796j 0.00162468+0.00416956j 0.0143151+0.0067367j -0.00718723-0.00169637j -0.000555657-0.0316131j 0.0273263-0.0184079j -0.0538728+0.024411j 0.00475803-0.0449907j 0.00298781+0.00913549j 0.0217257-0.00607952j -0.0106171+0.0126346j 0.00119193+0.00242992j 0.027943-0.0468804j -0.0209913+0.0448776j -0.0149722+0.0335869j -0.00672511+0.00371835j 0.0140954-0.0142946j 0.00107131-0.0133428j 0.0102506+0.027954j 0.0544168-0.0354855j -0.00546561-0.0449054j 0.0208447-0.0802821j 0.0200117+0.00897118j 0.00278898-0.0386094j -0.0137085+0.0254151j -0.015267-0.0328001j 0.011766-0.00229205j -0.00867685+0.0350519j 0.0151139-0.0296808j 0.0157305+0.00578375j 0.00342689+0.00342149j -0.0556622+0.0213058j -0.0235722+0.0195169j 0.0127574+0.00670167j -0.0200768+0.0223818j 0.043838-0.0801966j 0.00725012-0.0149869j 0.00691234-0.0148308j 0.0053156-0.0429789j -0.036888-0.0545414j -0.0309586+0.0201645j 0.0529493-0.0287674j -0.0918042+0.0145784j -0.0430813-0.0496782j -0.00612872-0.0220118j -0.0706692+0.102606j 0.013138+0.0856178j 0.0233265+0.0403346j -0.0620671+0.0166858j 0.0210838-0.0174828j -0.0567764+0.0441713j -0.0414751+0.0139674j 0.083189-0.0557926j 0.0104984-0.0117672j 0.0767643-0.0818445j 0.177379-0.0368382j 0.113773+0.0639654j 0.206496-0.25992j -0.0672173-0.123359j -0.0410971+0.0810039j 
-0.118979-0.0624029j -0.011924+0.0243911j -0.0818197-0.105485j -0.178436+0.0440898j 0.198359-0.118248j 0.140631+0.140974j -0.0528969-0.216782j -0.144547+0.0636939j -0.0271093+0.0456567j 0.0598249+0.0225286j -0.0435817+0.0551077j -0.0590843+0.184465j 0.0408135-0.0217929j 0.0587472+0.0282109j 0.0145719-0.0983507j -0.0154591-0.043016j 0.00774467+0.0202049j 0.00438991-0.0169362j -0.000193792-0.00998182j -0.0300229-0.0206552j 0.0245494-0.0527833j 0.0366527+0.0270941j 0.0680974-0.080884j 0.0467466-0.00488475j 0.02837+0.00621835j 0.0113923+0.0174915j 0.00560483+0.00907141j 0.0137168+0.00060037j -0.0170347+0.0129176j -0.0175693-0.00783198j 0.00203857-0.0149617j 0.0257662-0.0114763j -0.0135724+0.0156293j -0.0329968-0.00260421j 0.0272375-0.0136441j 0.0230073-0.011675j 0.00602252-0.00650243j 0.00132316+0.0140447j -0.00910641-0.0153027j 0.00173428+0.00829377j 0.0169683+0.00936302j 0.0158183+0.0165348j -0.024225-0.0186085j -0.00299616+0.0208992j 0.0117955-0.02751j -0.0102001+0.0169123j 0.00958154-0.00349459j -0.0232485-0.0136733j 0.00177948-0.0116024j -0.026772-0.00235883j -0.0120062+0.000641156j 0.00889697-0.00168512j -0.0123278-0.019336j 0.00872491-0.0122649j -0.00825738+0.00806848j -0.0133868+0.00582116j 0.00693059+0.00628383j -0.00302434-0.00611296j -0.0134521-0.00671907j -0.000409639-0.0231985j -0.00291413-0.0031751j -0.00404193+0.0213404j 0.00230776-0.00983612j -0.00867456+0.00650007j 0.02482-0.0123753j 0.0122852-0.0178331j 0.0258206+0.014064j -0.0110801+0.0056314j -0.00152492-0.0100179j -0.0110923-0.0136003j -0.0105987+0.013858j 0.00259039-0.0287138j -0.00323977-0.0303359j -0.000476947-0.0225999j 0.0308277-0.00352674j 0.0386369-0.0320348j -0.0146898-0.00283278j 0.00984571-0.00949138j 0.00398089-0.00231304j 0.0173824-9.12657e-06j -0.00309983+0.00191687j 0.0202523-0.00297382j 0.0164279-0.0141699j 0.00436434+0.0142509j -0.0230684+0.00732176j 0.00107499+0.00233078j -0.00645475-0.0289329j 0.0125466-0.00103811j 0.000315355+0.00649381j -0.00352894+0.0217859j -0.0220255-0.000730948j -0.011475+0.0377149j 0.011242+0.00466643j -0.00390638+0.0181303j 0.0123152-0.0136487j 0.00236586+0.0121455j 0.00110374+0.0117566j 0.0124464+0.0359554j 0.00916208+0.0235363j -0.0141369-0.0271607j 0.0197865+0.0184263j 0.0228925+0.0121403j 0.0261603-0.00710255j -0.0264397+0.00112908j 0.00362512+0.0171946j 0.00262019+0.0109843j 0.0249505-0.00109716j 0.0161956-0.0137584j -0.0305714+0.00924777j 9.18387e-05-0.00615007j -0.000328819-0.0257209j -0.0286665-0.00599718j 0.00543212-0.0117795j -0.0640735-0.039845j 
-0.025238-0.0656718j -0.048043-0.146453j -0.0460988+0.105514j 0.068304-0.0620527j -0.129784-0.00323981j -0.111666+0.0256045j 0.00626928+0.0662477j 0.0284829-0.030701j -0.113271-0.137305j 0.106741-0.0119957j -0.119002+0.0284551j 0.00642646-0.0363988j 0.0474395+0.0669458j 0.106306+0.105542j 0.00605057-0.0871802j 0.0107349+0.117782j 0.0656733-0.00217553j -0.0145472-0.00631928j -0.0546806-0.0688191j -0.00146364-0.103855j -0.00557141-0.0887722j 0.0335233+0.0045153j 0.151377-0.162091j 0.0300843-0.0127815j 0.0274138-0.0214536j 0.0043393+0.0139015j -0.0426878+0.00409772j 0.0362605-0.0168882j -0.0290885-0.00454254j -0.0185995-0.0557857j -0.00884413-0.00646204j 0.0191673-0.00165791j 0.018302+0.0179379j -0.00630971-0.0115761j -0.035895-0.0115297j 0.0203121-0.00905048j -0.00333878+0.0065743j 0.00997407-0.00483613j 0.0214848-0.0224818j -0.0104369+0.0749453j 0.0115144-0.0311655j -0.00147554+0.00844073j -0.0247933-0.0330581j -0.00495931+0.0117564j 0.0528305-0.10167j -0.0107923+0.0503882j 0.0267703-0.0325198j 0.0243304-0.0296807j -0.0360124-0.00936362j -0.0794902+0.0512266j -0.040531-0.0111793j -0.00249945+0.00383085j -0.0236538-0.101806j 0.0176437-0.0449609j -0.0127312-0.0109096j -0.040667-0.00563458j 0.00342149-0.00540525j 0.0140687-0.0218662j -0.0254435-0.0431966j 0.000694901-0.0704188j -0.00806932+0.0120111j -0.00683579+0.01166j -0.00550078+0.00877431j -0.0370602+0.00109292j 0.00984308-0.00686306j 0.0163589+0.0128221j -0.000861534+0.0153743j 0.00676456-0.0187401j 0.019697-0.000388574j -0.0106541+0.00897965j -0.0140669+0.035471j 0.0204429-0.0798001j -0.0435006-0.0189807j 0.00715557-0.0504217j 0.0401368-0.017226j 0.0799852-0.0446399j -0.03524-0.04713j 0.00330249+0.00565955j -0.0143993+0.00354948j 0.0313012-0.0381156j -0.0559137+0.0260825j -0.00826871-0.0123242j 0.00926675+0.00612743j -0.00640844-0.00163739j 0.00219491-0.00981234j -0.00524392+0.0255123j 0.0027824-0.0113997j -0.0215679+0.00129154j 0.00923094+0.0259268j 0.0040468+0.0456426j -0.0012403+0.0273816j 0.000521754+0.0478447j 0.0427011+0.00885848j -0.00435929+0.0231445j 0.0481615-0.0231214j -0.00722732+0.0266673j 0.0234966+0.0274049j 0.0208104+0.078263j 0.0262249+0.00585664j 0.0274638-0.0593082j 0.0678557+0.0550071j 0.0126845+0.0957096j 0.0685919-0.00135021j -0.00901033-0.0582193j 0.0055189+0.0661417j -0.00371139-0.0251495j 0.0122843+0.013847j -0.00221557+0.0118016j -0.0610234+0.0140066j -0.0180908+0.0517687j -0.0446445-0.0134408j -0.00402997-0.0796528j -0.0289827-0.0674706j -0.145095-0.0741404j 
-0.100662+0.00790684j 0.0408205+0.0418688j 0.0302028+0.0473039j -0.00290277+0.166602j -0.0105803-0.105283j -0.0659724+0.0101486j -0.167935+0.213223j 0.0111932+0.0953959j 0.0415517-0.0471214j 0.0336697-0.0872799j 0.0524638+0.00864773j -0.0394488+0.00721977j 0.046178-0.0300291j 0.0317491-0.147165j -0.0426886+0.0347374j 0.010421+0.107049j 0.0599305-0.0161811j 0.0284025-0.0244158j 0.0347321-0.0566131j 0.0324903-0.0123866j 0.0153018-0.061337j 0.0642138+0.0254556j -0.0692911+0.00693198j 0.0165627-0.0270847j 0.0424817-0.0477248j 0.0385767-0.0091001j 0.0570063-0.0209449j -0.0243856+0.0133922j -0.0216818+0.0169057j -0.0332218+0.0429578j 0.0427322-0.0237586j -0.0304631-0.00487261j -0.0188092+0.00719236j 0.0123658-0.00901309j 0.0129793-0.0108318j -0.0167002+0.025889j 0.011094-0.0197713j 0.0103318+0.00237724j 0.0172402+0.013142j 0.0087037-0.0435183j 0.031399-0.0100483j -0.0230155+0.0334317j -0.0498549+0.0268308j 0.0157151-0.00255104j -0.0245094-0.0248005j 0.0617384+0.0185694j 0.0037975+0.0606127j -0.0331311+0.0206266j 0.00442652+0.00467569j 0.0309845+0.00886525j 0.014867+0.0120974j -0.0112757+0.0124615j -0.0162924+0.0396958j 0.00340267+0.0324676j 0.0194878-0.00611233j 0.0245329+0.00687091j -0.00419899+0.0193176j 0.00492703+0.00388164j -0.00748862-0.00812486j -0.000459969-0.00703327j 0.0118905-0.00171888j 0.0358344+0.0123699j 0.0170942-0.00455348j 0.0233971+0.0248949j -0.0229011+0.0099632j 0.00312033+0.00162735j 0.0758166-0.029752j -0.0315956+0.0512247j -0.0369853-0.0206568j -0.010542-0.0096861j 0.0569821-0.00969618j -0.00371537+0.00799151j -0.0196379+0.0111115j -0.00937087-0.0459162j 0.0100157-0.0303482j 0.0153915-0.0564954j 0.00619919+0.0333662j 0.00876896+0.0259018j 0.00296901-0.0249668j 0.0142722+0.0112003j 0.0499975-0.0235417j 0.0339297-0.0201013j -0.0247046-0.00319236j 0.00895515+0.0118681j 0.000685641+0.0139999j -0.0149858-0.00546348j -0.00959273+0.0409555j 0.00725048-0.00355475j 0.00404822-0.0191955j 0.00846457+0.00966703j -0.00173767+0.0155052j -0.0211225+0.047825j -0.0178819-0.00224192j 0.00273084+0.0260336j -0.0345458+0.0102486j 0.0141911-0.0467338j 0.0159588-0.0036609j 0.0953209+0.030293j 0.00907211+0.044382j -0.0946753+0.0628463j -0.00915522-0.0393511j 0.0179536-0.037165j 0.0246534-0.043232j 0.00646099+0.00568851j -0.00136948-0.0169669j 0.0213134-0.0115647j 0.0353984-0.0110769j -0.02316+0.00219833j -0.0214367+0.0516877j 0.0303982-0.0363327j -0.0302184-0.00378993j -0.0430112+0.0538437j 0.0793474+0.067346j -0.0205266+0.010792j 
0.0217608-0.0528403j -0.0570474+0.109042j 0.0158715+0.102334j 0.0661147+0.0583595j 0.00326038+0.103177j 0.0257238-0.0572165j 0.187968-0.310089j 0.0437447+0.0990682j 0.0895016+0.110044j 0.0827479+0.0625474j 0.0720448+0.031446j -0.0783739+0.0692457j 0.147613+0.0487084j -0.0368179-0.0549676j 0.0347951-0.0216019j -0.0430486-0.0310841j 0.0301122+0.00701709j -0.0422484+0.0315693j 0.000708016+0.0114204j 0.00229311+0.0471921j -0.0292684+0.002653j 0.0395126+0.0154411j 0.0244468-0.0101789j 0.0203974+0.00391092j 0.0116771+0.0312843j -0.0333667+0.0326458j 0.0106895+0.0159287j -0.0253792-0.00950753j -0.00259395-0.0015256j 0.0145886+0.0184923j 0.0127483+0.00057914j 0.0266021-0.00324597j 0.0172366+0.0277857j -0.00504257+0.00171869j 0.000715485+0.00567653j -0.012962+0.0244753j 0.0136433-0.0303795j 0.00620568+0.00642384j 0.0117764+0.0207803j 0.0168809-0.0249507j 0.000215594+0.0398044j -0.0199875+0.011663j 0.0282159-0.0389292j 0.00868864-0.0205068j -0.0208383+0.0240243j 0.0348122+0.0182014j -0.000213737+0.00241262j -0.00774936-0.033757j 0.020098+0.0258209j 0.0428842-0.0229846j -0.013149-0.015421j -0.00213605-0.0272303j -0.0116306-0.0125548j -0.00102008+0.00953842j -0.00230421+0.0208983j -0.00390815+0.0185874j -0.00747746+0.0130639j 0.0158604+0.00937661j -0.0240096+0.00200359j -0.00127988-0.0116344j -0.00527439-0.0149759j 0.0317713+0.0373305j 0.00508173-0.0104994j -0.00719426+0.0172128j 0.019223-0.0227092j 0.0341132-0.00660691j 0.0335877-0.00181851j -0.0482109+0.037086j -0.0239443-0.0185474j 0.0306917-0.0038584j 0.0086034+0.020392j -0.0143262+0.0116537j 0.0367002-0.0372093j -0.0128239+0.0039177j 0.0181628-0.0109833j 0.0493043-0.018521j -0.00586076+0.0107881j 0.0220327-0.0156227j -0.0061428-0.00187274j 0.0155312+0.00968814j 0.00595488-0.0131236j 0.00292683+0.0316224j -0.0117775-0.0129503j -0.0255372+0.00977788j -0.00244469-0.0024172j 0.0101494-0.0221992j 0.0112284+0.0129646j -0.0230318+0.0139344j 0.00267008-0.0109326j 0.0225934-0.00216354j -0.00755378-0.0251507j 0.0193209-0.0299605j -0.0111796+0.00419472j -0.00618931-0.0226411j 0.0396158-0.0269823j -0.0133047-0.0127006j 0.00959159-0.0280551j 0.011914+0.0152738j -0.0190722+0.0642393j 0.00073271-0.0133058j 0.0087059+0.0327718j 0.0679849-0.0265067j -0.0433062-0.00729519j -0.0082757+0.0214654j -0.0566928+0.0118924j -0.0124019+0.0228465j 0.0276767-0.0183453j 0.0410336-0.0300758j -0.0225078+0.00455022j 0.0853075-0.0453762j 0.0179901-0.0665292j -0.0192313-0.0704353j 0.0198049-0.0251284j -0.0369721-0.015951j 
0.0143059+0.0274198j 0.0283703-0.0732915j -0.0935361-0.0821948j 0.158821-0.0881378j 0.0376036+0.0542748j 0.0934456-0.0724873j 0.181478-0.0877485j 0.0341505+0.17863j 0.0273914+0.101592j -0.0816482+0.120914j 0.0507006+0.0113861j 0.294508-0.0303019j -0.0774462+0.133079j -0.0495859-0.0264486j -0.0567022+0.0425967j 0.00819434-0.0732719j 0.0385088-0.00696922j 0.00482382-0.0339515j -0.0053691-0.022834j 0.0204095-0.0189971j -0.019369-0.0118986j 0.0227804+0.0206175j -0.044099+0.0234716j 0.00710155+0.0352159j -0.00651004-0.00606672j 0.00281906-0.0255926j 0.00510938-0.0329764j -0.0155571+0.00260655j -0.0168121+0.00642254j 0.00218977+0.0176698j 0.0147939+1.65367e-05j -0.0113401+0.0153211j 0.00525414-0.00501819j -0.0144095-0.0200544j 0.00517332-0.00487588j 0.00784452+0.0072945j -0.0192207-0.020573j 0.0140898-0.0105615j 0.0184588+0.0191918j -0.00418951+0.0378115j -0.0245956+0.0116556j -0.000659055+0.00577455j 0.0463798-0.0224475j 0.02307-0.0221162j -0.00649363-0.0110699j 0.0109853+0.00303338j 0.0143734-0.0055906j 0.0201184-0.00372558j -0.00211248+0.0161808j -0.00988511+0.0358616j 0.00430642-0.00323584j 0.00206458-0.0219522j -0.00437068+0.00317759j -0.0134786+0.00903539j 0.00216527-0.00738862j 0.0217541-0.00900401j 0.00991413+0.00142713j 0.0127008+0.0078862j -0.0022096-0.00511643j 0.0047309-0.0237433j -0.0076019+0.0200147j 0.0163536+0.0230696j -0.00669931-0.0214059j 0.0123991-0.0135373j -0.0293179+0.0115787j -0.00949018+0.026772j -0.00448973-0.00866719j 0.0143267+0.00409124j -0.0106555+0.00937473j -0.00674902+0.0168903j -0.0074173+0.0207062j 0.00254153+0.00675396j -0.00572915+0.0401587j -0.0184135-0.00991572j -0.00968575+0.0111216j -0.0148979+0.00617496j 0.0182435-0.0173711j 0.014886+0.0331902j 0.00932773-0.013546j -0.00806241-0.0145401j 0.00568067+0.00812242j -0.013868-0.00211919j 0.00269746+0.0062002j 0.00665509-0.00307958j -0.00120308-0.00983805j 0.0178156-0.00583011j 0.0225608+0.00454087j 0.00327645-0.0102103j 0.00061556-0.00428958j 0.0195438-0.0219918j 0.0209618-0.0130135j 0.0251758+0.00913995j -0.00302226-0.0104871j 0.00140164-0.0104248j 0.00565931+0.020769j 0.00256736-0.00393792j 0.0370029-0.0178233j 0.0238008+0.0104733j -0.00711214-0.00201258j 0.023399+0.0242817j 0.00433399+0.0216666j -0.0227385+0.0007546j -0.00558671-0.0187215j 0.0331919+0.00835985j -0.0379212+0.0129744j 0.00830005-0.0127409j -0.0286162+0.0356955j -0.0242511+0.0261082j 0.008491+0.00512381j 0.00853804+0.0490356j -0.011251+0.0180292j 0.0541482-0.0510463j -0.0321123+0.00535459j 0.0185879+0.0576838j 
0.0262322+0.0208995j -0.0270687-0.0588221j -0.184623+0.11164j -0.154136-0.298873j -0.216243-0.0778374j 0.10419-0.23785j 0.0253954-0.18342j 0.0518084+0.0426903j 0.0709703+0.0328834j 0.0489331-0.00296989j -0.0148995-0.0367718j 0.237547-0.0443254j -0.0534761-0.0625887j -0.0603182+0.0369154j 0.0383314+0.0143475j -0.0767895+0.0162106j -0.0134125+0.0275829j -0.0360321+0.00759955j 0.0220361+0.0594j -0.0115711+0.00441228j -0.029979+0.00725576j -0.0379808-0.0967056j -0.015616+0.0173787j -0.0124029-0.00637719j 0.0040624+0.0132231j -0.00370801+0.00426942j -0.011315-0.00582628j 0.00496021-0.00857827j 0.0149486-0.00154197j 0.00668258-0.00553179j -0.0023773-0.00253465j 0.0155296+0.00235257j 0.00545705-0.00950828j -0.0028975+0.000528829j 0.00801157+0.0157594j -0.0167796-0.00714828j -0.000807892+0.00635049j 0.029757+0.0101188j -0.00844416-0.00786751j -0.00307009+0.00642072j 0.00168339+0.0233197j 0.00400955+0.00999289j -0.0140788+0.00752232j 0.00888648-0.00362386j -0.00677771+0.0118159j 0.00173639-0.0322464j 0.00732369-0.00148691j -0.0180875-0.0134273j 0.0227942-0.0166372j 0.0022507-0.000894693j 0.00246456+0.00401603j -0.00876732-0.00495176j 0.0231743+0.00820264j 0.00876451+0.0072049j -0.00122107-0.0159287j -0.0173205-0.011851j -0.00905759-0.0108812j 0.0118999+0.00590288j 0.00875449+0.0114094j -0.015943+0.022186j 0.00876812-0.0127149j -0.00256308-0.00663977j -0.00255008+0.0124964j 0.00177953-0.0142418j 0.0113301-0.00914113j -0.010692+0.00727001j -0.019639+0.0148721j 0.016582+0.000949656j 0.00101607+0.0101683j 0.00483156+0.00136167j 0.000254719-0.0158047j -0.00145056+0.00250121j -0.000169982+0.00949194j -5.21741e-05+0.0103768j -0.0150714+0.00473763j -0.00992446-0.00441716j 0.00257689+0.0041301j 0.00285353-0.0176865j -0.00691437+0.00483283j -0.0023009+0.00239737j -0.00172564-0.00308771j 0.00388146-0.00710122j -0.00692669-0.0127146j 0.00386791-0.00415323j -0.00240506-0.0142912j -0.00777177+0.00896886j -0.00307595-0.00556656j -0.0012974+0.0174297j -0.00351922+0.00707608j -0.00929567-0.00677062j 0.0016183-0.0162495j 0.00605133-0.0151751j -0.00176252-5.85125e-05j 0.00430777-0.00287569j 0.00490062+0.00433881j -0.00726928+0.00463781j -0.0183656-0.0197464j 0.00174623-0.0109981j 0.00541068+0.000897142j 0.0114308-0.00465045j -0.00576413+0.00208592j -0.00952973-0.0158227j -0.0109115+4.47016e-05j -0.0151814+0.00421611j -0.0204029-0.00120611j 0.019804-0.00647556j -0.0146444+0.00263381j -0.0163895-0.00712512j 0.00352305-0.00733925j -0.0142824+0.0118912j 0.00433057+0.00462868j -0.00931703+0.0143795j 0.00280428+0.0129319j 0.0437566-0.00224475j 
0.0387071+0.0827922j 0.0524214+0.0718647j 0.0623575-0.0456971j 0.0926845+0.294533j 0.0871638+0.0829835j 0.0406216-0.0320078j -0.108641+0.0181553j 0.0211484+0.259308j -0.130654+0.088389j 0.1309-0.0864726j -0.0853418-0.0754625j 0.309091+0.0967846j -0.0498546+0.0535798j -0.0430742+0.198775j 0.0200376-0.0530983j -0.0740969+0.0300911j -0.0461368+0.104262j -0.00356769+0.00715575j 0.0270523+0.0852704j 0.000240194-0.00423998j 0.00783499-0.0140736j -0.0374974-0.129866j -0.0168323-0.0283507j -0.00510273-0.0651942j 0.0137653+0.0158202j -0.0173586+0.0142546j -0.0319962+0.0183366j 0.0463953-0.0497433j 0.0269922+0.0170039j 0.0092892-0.00874885j -0.0143907-0.00841047j 0.0236613-0.00467408j -0.00133615+0.0107787j 0.0218113+0.00637168j 0.0470782-0.0119165j 0.010772-0.0174006j -0.0204898-0.00789422j 0.00864188+0.00399428j 0.0139089+0.0141255j 0.00634283+0.0266546j -0.0119142-0.00262369j -0.0131088-0.0039012j -0.0301538+0.038978j -0.000399351+0.0201921j 0.00958258+0.00850258j 0.0177225-0.0133423j -0.00635566-0.00801651j 0.0127365-0.00964693j 0.0275489+0.0120042j 0.000986408+0.00744256j -0.00707075-0.00215799j 0.00652008+0.00528458j 0.0312982-0.000393933j 0.00741642-0.00518576j -0.00505585-0.0104927j -0.0295142+0.00699142j 0.0122346+0.0222563j -0.00680423-0.00770821j 0.0121221+0.0160859j -0.0273706+0.0255289j 0.000168025-0.013033j -0.00383424-0.0203165j 0.00230688-0.00514531j -0.0108022+0.000320643j -0.00767494+0.001917j 4.47499e-05+0.0168844j -0.0197128+0.0190169j 0.0130224+0.0139799j 0.00981512+0.00953006j 0.00967656+0.00321748j -0.00537919-0.000890998j -0.00588469+0.0110655j -0.000769021-0.0179029j 0.000433138+0.0240725j -0.0158938-0.0206692j 0.00660779-0.0135321j -0.00166814+0.0127812j -0.00725632-0.0412982j -0.0229277+0.00806255j 0.00691133+0.00818254j -0.00936879-0.00590141j 0.00842276-0.00048191j -0.00431562-0.000224203j 0.0146707+0.014814j -0.0083701+0.0128573j -0.014133+0.0124353j -0.00500888+0.00350704j -0.00918703-0.0112479j -0.000986661+0.00907562j -0.00351217+0.00133683j -0.00517838+0.013504j -0.00449679-0.000699264j 0.001784+0.00386432j 0.00214386-0.00217807j 0.0183555-0.027638j -0.00170186-0.00464985j -0.0286161-0.00161272j -0.00236579-0.0175048j 0.0085131+0.000239708j 0.00929491-0.00536068j 0.0137631+0.0160734j -0.00605248-0.0166071j -0.0107167-0.00293311j 0.014838+0.00446318j 0.00991148-0.00534813j 0.00886027-0.00208927j 0.00471713-0.0164625j -0.00418639-0.00571783j 0.00615848-0.021131j -0.00742616-0.000568738j 0.00682916-0.00713994j -0.035835+0.0040107j 0.0168287-0.00307626j 0.0184838-0.0224381j 
