-0.896744+0.00241386j 0.00304448+0.000422559j 0.0284875+0.0377872j -0.029943-0.0722781j -0.0647335+0.0219514j -0.0390883+0.034452j 0.00117379+0.000760004j -0.00731042+0.00926609j 0.0307354-0.0456704j -0.0118077-0.010404j -0.0165642+0.0105179j -0.0105471-0.0440006j -0.00669949+0.016847j 0.0189049-0.0124387j 0.0230234+0.00022492j 0.0525926-0.023255j 0.0102387+0.0267252j 0.0160056-0.0070951j -0.05221-0.0105635j 0.0125226+0.0146852j 0.00408667+0.0152208j 0.025439-0.00966816j 0.00646374-7.57109e-05j 0.0096448-0.00753387j 0.000236289+0.00127934j 0.0187956-0.0120685j 0.0112171-0.00261014j 0.00621398-0.00215276j 0.0111268+0.00506971j -0.00455068+0.0250516j -0.00246065+0.00467579j -0.00693224+0.0181283j -0.015654+0.0144619j 0.0075842-0.00159172j -0.0235831+0.00934835j 0.0177883-0.000295514j 0.0164086+0.00538825j -0.0149176+0.00579236j 0.00219211+0.00905266j -0.0136687+0.00250413j -0.000663365-0.00224023j 0.0315824-0.0134769j -0.000274909-0.00813151j -0.0222245-0.00815687j 0.0177697-0.0133703j -0.00771564+0.00523146j -0.00450964-0.000655497j -0.0125012-0.00486902j 0.00737431+0.0137833j 0.00695985-0.00531324j 0.00709048+0.0025878j 0.0066238-0.00071097j 0.0131989+0.00955569j -0.0146848+0.00271062j -0.0144586+0.0148209j 0.00181876+0.0101628j 0.0202962-0.0306399j 0.00620501+0.000520108j -0.0125739+0.0470425j 0.00365807+0.00803714j -0.00816847+0.00538468j 0.0117097+0.0108157j -0.00239484-0.0124048j 0.00218367-0.00412519j -0.00596471-0.00575752j -0.00570034+0.00640954j -0.00392706-0.016205j -0.0158144-0.00772711j 0.00114872+0.0136303j 0.00594812-0.000591328j -0.0165823-0.0109581j 0.00559231+0.00807119j -0.00274823-0.0147903j 0.002705-0.000125902j -0.0047236+0.00257435j -0.00245314-0.00433254j -0.000840125+0.000789906j 0.0093728-0.0047035j 0.024059-0.00476877j 0.0169239-0.00551198j 0.00196338+0.0100655j -0.0210477+0.00113367j 0.0181788-0.0223921j 0.00760122+0.010452j 0.0189167-0.0218226j -0.0242298+0.0174692j -0.00570107-0.00302299j 0.00431259-0.00299699j 0.00760074-0.0189046j -0.0146047+0.013807j 0.00646367-0.0145685j 0.0200066-0.028534j -0.0157393-0.0174994j 0.00172499+0.0127273j 0.0122526+0.00326304j -0.0145531+0.0134513j -0.00663741+0.00260564j -0.00308114+0.00241718j -0.0220152+0.00907219j -0.00559946+0.00344032j -0.0055963+0.0100961j 0.00580934-0.0124824j -0.0147355-0.00437921j -0.00680646+0.00515734j -0.0123492-0.00202186j -0.00301098-0.00429015j 0.0187347+0.019795j 0.00439137-0.00490894j -0.0245739+0.00910394j -0.00128351-0.00838037j 0.00345143+0.00137352j -0.0035131+0.000999739j 0.0014161-0.00772568j 0.00176282-0.0018479j 0.00775892-0.00154638j 0.0162966-0.022677j 0.000782649+0.0052944j -0.0255644+0.00957734j -0.00418543+0.00544477j -0.0349998+0.023506j -0.00247018+0.00304912j -0.0159085-0.00383812j 0.00478746-0.0197733j -0.0541035-0.00233806j 0.0387065-0.0716074j -0.0362452+0.0184574j -0.00285849+0.0083401j -0.0112198+0.0157641j 0.0216664-0.0196071j -0.026691+0.0105771j -0.0167382+0.0217172j -0.0430803+0.0217725j -0.0606129+0.0288999j -0.0134417+0.0510439j -0.0476148-0.00394734j 0.0291595+0.0203125j 
0.06282+0.00215983j 0.0116964+0.0214997j 0.000116599+0.0958487j 0.00231552+0.0319395j 0.0104111-0.00701034j 0.0103638-0.00807679j -0.011774-0.00343255j -0.0077286-0.00215043j 0.0429295+0.000686543j -0.00127897-0.0589079j 0.0226402+0.000948756j -0.0209486+0.0106826j 0.00047872-0.00142642j -0.017899-0.000172519j -0.0272514+0.00959461j 0.00730957-0.00305472j -0.0127932-0.000536028j 0.0364223-0.0035407j 0.0168392+0.00307785j 0.00524319+0.000912558j 0.00317856+0.00367735j 0.00224313+0.00828699j -0.0049485-0.00266663j -0.00282393-0.00504788j 0.00686864+0.000821854j -0.00928761-0.0084093j -0.00196383+0.00182622j 0.000627805+0.0121763j 0.00361063+0.0374286j 0.00515218+0.00645843j -0.000344182+0.0216903j 0.00152236-0.0017855j 0.00249239-0.012277j -0.000468591-0.00240638j 0.00403494+0.00276788j -0.00760199+0.00173648j 0.00107919+0.00861615j -0.000831978+0.000313517j -0.00121778+0.00337903j 0.00283151-0.00362209j 0.00317165+0.00418079j -0.00172653+0.00313955j 0.00384853-0.00271838j 0.0052722+0.00206064j -0.00530329-0.00130383j -0.00608547+0.00015048j -0.0100094+0.00821515j -0.00342059-0.000372989j -0.0197343+0.0147981j 0.00955371-0.0123186j -0.0124799-0.0010271j -0.00214159-0.00991164j 0.00762842+0.00487112j -0.000308263-0.00382839j -0.0101501-0.0122856j 0.0122715+0.010469j 0.0111227+0.0105151j -0.000999038-0.0030888j 0.00554603-0.0047912j -0.00082057-0.00186775j 0.00227775-0.000147445j 0.0024408-0.00405795j 0.000342451-0.000149199j -0.000661592+0.00455013j 0.00301763-0.000481114j 0.00261744-0.00312154j -0.00328104+0.00371464j -0.000399865+0.00264182j -0.00202492-0.00360684j 0.00228893+0.00357621j 0.00113092-0.000672438j 0.00227496-0.000915776j 0.00314195-6.99229e-05j -0.00218499+0.00474068j -0.00491075-0.00191501j -0.00423603-0.00052859j -0.0150034-0.0206394j 0.0038033+0.00477659j -0.000321365+0.00230218j 0.000832801-0.00114719j -0.0154007+0.0229074j -0.000575595-0.00431922j 0.000189007+0.00203815j 0.00607783-0.00733272j -0.00480744+0.00061976j 0.00606+0.00101046j 0.00663019-0.00329212j 0.00260509-0.00459555j -0.0051858-0.000505568j 0.00131886+0.00200132j -0.000848634-0.00137589j -0.00459721+0.00622153j 0.00112473+0.000848467j 0.000198028-0.00312404j -0.00216215-0.000573919j 0.000425601-0.00272196j 0.00422223-0.00358022j 0.00118645+0.0122863j -0.00220267-0.000170668j 0.00131008-0.00204763j -0.00788373+0.0053717j 0.0105748-0.00526323j 0.00792787+0.000463152j -0.00131354-0.00138181j -0.000345202-0.00209479j -0.00506617-0.00294346j -0.00659892+0.00324189j -0.00829705-0.00272525j 0.00154973+0.00802666j 0.00427718-7.72399e-05j 0.0206419-0.00845874j 0.00430332-0.0116641j 0.00587276+0.00200877j 0.0058818+0.00520483j 0.000843991+0.0071598j 0.0113127+0.00179517j -0.0043898-0.00479004j 0.00945948+0.00199809j 0.0131416+0.00592177j -0.00919918-0.00785154j -0.00400033-0.00552637j -0.00538626-0.00219571j 0.00833984-0.00783641j 0.00482195-0.00192411j 0.0081807+0.0100859j 0.000436538-0.00636441j 0.000141663+0.0160234j 0.00263776-6.20458e-05j 0.00132289-0.0080633j 0.00602938-0.0199572j 0.00145769-0.00621702j 0.00463147-0.000209151j 0.000990334-0.00211825j -0.000320989+0.00140355j 0.000466134-0.00214549j -0.000980157-0.00299391j 
-0.422766-0.00188383j 0.230217+0.0222154j -0.0598978-0.0316802j -0.00964987+0.0551787j -0.0705442-0.0157477j 0.111973-0.0764512j -0.0438933+0.0745367j 0.00511962-0.00270191j -0.0170862+0.074659j 0.00824415+0.00407641j 0.0306289-0.0345217j 0.0294546+0.044904j 0.0286278-0.0483285j 0.0389963+0.0184059j -0.00513774+0.00546415j -0.0169378+0.035237j 0.0504645-0.0487531j 0.00777716+0.00731177j 0.0554329+0.0137988j 0.0143022-0.0170205j 0.0215195-0.0445181j 0.00986276+0.026754j 0.00160401-0.00898362j -0.0386432+0.00846177j -0.0225204+0.00193828j -0.00904611+0.0053006j 0.00459201+0.0114882j 0.0177228-0.00712703j -0.0109055+0.00761496j 0.0258028-0.0489115j 0.00820325-0.0110321j 0.0383363-0.0377048j 0.00144689-0.0440826j -0.00099488+0.00867508j 0.0257711-0.0423759j 0.00431704+0.000496232j -0.0675712-0.026977j 0.0139758+0.00420064j 0.0125192-0.0117221j 0.0169423+0.00958454j -0.0228926-0.0141072j -0.00934702+0.00938971j -0.00606073-0.0225327j -0.0254435+0.0160701j -0.0539837+0.00917037j -0.00263688-0.0148654j 0.000804053+0.0119395j -0.00363249+0.00360078j -0.00367636+0.00366366j -0.00760393+0.0144435j 0.000807822-0.0052831j -0.0125771+0.0226652j 0.0138939+0.0126693j 0.033539-0.0175062j 0.0202292-0.0142398j 0.01153-0.000867794j -0.027885+0.0367785j -0.016386+0.00890674j 0.015219-0.0570365j -0.0228274-0.0135173j -0.000990205-0.0238738j -0.0221025+0.00980953j 0.0140251+0.0300709j -0.0128318-0.0160472j 0.00870658+0.000746877j 0.0169533+0.00892225j -0.00703374+0.0333123j 0.0159401+0.0261853j -0.0131098-0.00192739j -0.00358271-0.00446497j 0.021026+0.0291623j -0.0239504-0.0253606j 0.0248891+0.0057462j 0.0171641+0.00230583j 0.0124174+0.00783246j 0.00612615+0.00605947j -0.00974785-0.00421754j -0.0171273+0.00658487j -0.0221921+0.0112565j -0.00494071-0.00508514j 5.82922e-05-0.00361389j 0.018814+0.00948499j -0.0183979+0.0360282j -0.0246992+0.00176751j -0.0121489+0.0233337j 0.00862296-0.0340669j 0.0117997-0.00656881j 0.000323601+0.0029079j -0.0155778+0.0254166j 0.0264694-0.0445836j 0.00552635+0.0125923j -0.0731701+0.0155738j 0.0173056+0.0544692j -0.00544915-0.0288711j -0.0203469+0.000454174j 0.0124728-0.0126392j 0.00726251+0.0150417j 0.0309709-0.0221146j 0.0589192-0.0424494j 0.00258914-0.012711j -0.00520092-0.0216961j -0.0102695-0.00431532j -0.00233691-0.0179735j 0.00352234-0.00315055j -0.000174341+0.00849872j -0.0176383+0.0239594j 0.00997561-0.0496427j -0.0227262+0.0163654j 0.0340141-0.0335389j -0.00545671+0.0253281j -0.00499534-0.00371288j -0.00435272-0.0267681j 0.00286053+0.000897692j 0.00227026+0.0138961j -0.00773968+0.0147483j -0.0271664+0.0042593j -0.00308312-0.0186571j 0.0491836-0.0104332j 0.0263452-0.0220975j 0.0528316-0.0338922j -0.0187805-0.0233254j 0.0188103+0.0149343j -0.00662698+0.0281405j 0.0900527+0.00544161j -0.0562544+0.182384j 0.0448235-0.0579573j 0.0142857-0.019976j 0.032828-0.0733418j -0.0426939+0.0618956j 0.0421143-0.0585166j 0.0321999-0.0757665j 0.117991-0.0518764j 0.122439-0.0622313j 0.0529164-0.127143j 0.092543-0.0119219j -0.0873754-0.0877069j 
-0.0487701-0.0281454j -0.165127-0.0584973j -0.00912598+0.138114j 0.0388304+0.00232952j 0.0872272+0.0679191j -0.0156997+0.0629546j 0.0339151-0.00938889j 0.00365811+0.0221178j 0.0659595-0.0492289j -0.011174-0.0266597j -0.0896059-0.0149131j -0.00668015-0.12713j -0.0833529-0.0336423j -0.0423526+0.0402759j -0.0149302+0.010504j 0.0142325-0.00173783j -0.0280363-0.0244156j -0.00440616-0.0133814j -0.0337044-0.0449199j -0.00571178-0.00112162j -0.013189+0.0310284j 0.0134225-0.0599424j 0.016956+0.00388679j 0.00233998-0.00448336j -0.0590077-0.0613163j 0.00529034-0.00822459j 0.0112605+0.00672257j 0.0171802+0.0159124j -0.00853648-0.00112735j 0.0213935+0.0162115j 0.0144683+0.0086598j 0.0209499+0.0430718j -0.00312713-0.0326062j 0.00249592-0.0118196j -0.0199108+0.0208857j -0.0528294-0.0537016j 0.0303624+0.0295496j -0.0198585-0.0330249j -0.0104303+0.0346007j -0.0316148+0.0297726j 0.0106291+0.0237104j 0.0137119-0.00923066j -0.0148989+0.00935865j 0.0079324+0.0134759j 0.0201616+0.0332101j -0.00980363+0.0134062j 0.0149122-0.00417841j -0.0212019-0.00357565j 0.00320012-0.0290492j -0.0301099-0.0310359j -0.0284269+0.00316319j -0.0261568-0.0481868j 0.0175458+0.00966034j 0.035457-0.00550471j -0.0193005+0.0211052j -0.0096668+0.0403968j 0.00699625-0.0412559j 0.0220107+0.0558749j -0.053998+0.0113305j 0.00106894+0.0417622j -0.0257515-0.00420106j 0.0118529-0.0067152j 0.0208203-0.0171153j -0.0216026+0.00812098j -0.0284614+0.027743j -0.0372536-0.0235534j -0.0135893+0.000858074j -0.0363825+0.0178514j -0.0191912+0.025363j -0.00854767+0.00955433j 0.00976316+0.0136874j -0.0222158-0.0196079j 0.00764219+0.0344683j -0.00241781-0.00134009j -0.00581428-0.0337522j -0.00507311-0.0168358j -0.00345312+0.0083159j -0.00181946-0.0122418j -0.0017192+0.0146893j 0.00542201+0.0173369j -0.00843996-0.000673808j -0.0222823-0.0338917j -0.0196974+0.0197542j -0.0309031-0.0198452j 0.00191807-0.00318215j 0.0313387+0.00893416j 0.0495857+9.01046e-05j 0.00608213+0.00738503j -0.0218068+0.00310604j -0.00853496-0.0331069j 0.0136795+0.0208828j 0.00112985-0.01788j -0.0236735-0.0357241j 0.0348711+0.0665714j 0.015691+0.0293177j -0.0360913-0.00360551j 0.0787532+0.0928165j 0.0180266+0.0297114j -0.0466557-0.0292456j 0.017413+0.00468805j 0.0279028-0.00454584j -0.0181462+0.0183689j -0.00432691-0.0071263j -0.0153838-0.0123525j 0.00213634+0.00638389j -0.00434421-0.00368766j 0.0027355+0.00872623j 0.0265885-0.00119476j -0.0222007+0.0123259j -0.00153272-0.0234675j -0.0244202-0.00779105j -0.0358753-0.00722776j 0.0254784-0.019947j 0.00222621+0.0112369j 0.032877+0.0229625j 0.0229056-0.0152934j -0.00687643-0.0173063j -0.000326226-0.0351154j -0.0296965+0.00175294j -0.0328639-0.0110406j 0.0209229-0.0139282j -0.0283535-0.0839195j -0.0117494+0.0225841j -0.110806-0.183279j -0.0307913-0.169401j -0.050449-0.0610736j 0.00232038+0.0158737j -0.0719572-0.0236953j 0.0505199+0.0220328j -0.0945864-0.0914454j -0.0420873+0.0303205j -0.0689148-0.0408958j -0.111958-0.043231j 0.0483914+0.203402j 0.0986244-0.071952j 0.00528853-0.0657043j 
-0.0359293+0.0391855j -0.202679+0.116702j -0.145612-0.263516j -0.146754+0.278531j -0.360062-0.0317109j 0.0855656+0.00133569j -0.0184897-0.192822j 0.0441227-0.00846912j -0.0140007+0.00617361j 0.0270676+0.0128933j 0.0338207+0.0685629j -0.0254287+0.0747832j -0.00417248-0.0140252j 0.0123817-0.000308143j -0.0195459+0.029168j -0.00468601+0.0218783j 0.0167761-0.0429957j 0.00255168+0.00457297j -0.00260528+0.042514j 0.00429207+0.0320296j -0.020493+0.0231778j -0.00802049+0.00372391j 0.00865809+0.0159579j 0.0254628-0.00938528j -0.00743462-0.00232545j -0.00731448+0.0230775j 0.000939346-0.0196502j -0.00114168+0.00404033j -0.00724311-0.0211243j 0.0184509+0.0121771j 0.00924678+0.0268287j -0.0157597+0.00617061j -0.00263724-0.0120923j -0.000202307-0.0202542j 0.00832649-0.00197683j -0.000424624+0.0213273j 0.0195074-0.0192361j 0.0428536-0.0203983j 0.0146859-0.0118088j 0.0185338+0.0142466j 0.0070296+0.0173547j 0.0497505-0.00648189j 0.0100842+0.013375j 0.00536025-0.00344968j -0.0318998-0.00753047j 0.0420456-0.026237j 0.00093445+0.0144277j 0.0131921-0.00180064j -0.00930646+0.00651635j 0.0101613+0.0201654j -0.0126175-0.00603103j 0.0029224+0.0105021j 0.0137698-0.0190698j 0.0391263-0.00258394j 0.0184709-0.00622188j -0.00019114+0.0261359j -0.00209033-0.00219923j 0.0208178+0.0167701j 0.00163016-0.0056198j 0.0159481+0.00976344j -0.00325293+0.00967967j -0.00056041+7.94378e-05j -0.00834683+0.00664123j 0.0159923-0.0024793j 0.0230273+0.0109021j -0.00423067+0.00170543j -0.00480968-0.0148523j -0.00126699-0.000287534j 0.0101246+0.00365852j -0.00257609-0.0170365j 0.0116346-0.00601157j 0.00957883+0.0112929j -0.00421747+0.00167445j -0.00430329-0.00565764j -0.0168535+0.00861269j 0.0112387+0.00399533j -0.00188211-0.00992633j -0.000469362+0.00362472j -0.00532686+0.00984585j -0.00954643+0.0128856j -0.000933587-0.00535789j 0.0185645-0.00739269j -0.00449813+0.000122902j -0.00913934+0.00493525j -0.00668044+0.00144781j 0.0153848-0.0233744j -0.0114321-0.000572802j -0.00613105+0.00967784j -0.00317695+0.00829668j -0.0157912+0.00371042j -0.0136373+0.00102873j 0.012166-0.0050336j -0.0193813-0.00860985j -0.0200419-0.00595663j 0.00325241-0.0194438j -0.0122159-0.00530426j 0.00325171-0.0191816j -0.0159021+0.00229165j -0.015675+0.00668272j -0.00152903+0.00342211j -0.00711203+0.0110415j -0.00218219+0.00177641j -0.0129182+0.0206335j -0.00161917+0.00842783j -0.00988203-0.00463847j -0.00160493-0.00183147j 0.000552033-0.00638871j -0.000240437-0.0170947j -0.0024651+0.00267639j 0.00811554-0.00345974j 0.00286344+0.00132627j 0.0149647-0.00146329j -0.00673657+0.0320673j 0.00257988-0.00218917j 0.00735434-0.0181035j -0.0014472+0.0162788j 0.0188793-0.00622947j 0.000244035+0.00581333j 0.00226797+0.0131884j -0.00619515-0.00087284j 0.0106034+0.013935j -0.00599677-0.00503764j 0.00509682+0.00629501j -0.0111993+0.00685778j -0.0138073+0.0112917j -0.010814+0.00992814j 0.00408206-0.00015106j -0.011322+0.0262585j -0.00951968-0.00470861j 0.00359298+0.0144764j -0.00823097+0.0252725j -0.0270083+0.0227539j -0.0269534+0.0214138j -0.0010932+0.0133535j -0.0171198-0.00667038j 0.0214513+0.0203622j 
0.0166682+0.0947963j -0.0772058+0.407646j -0.414353+0.00799587j -0.0195116-0.0703248j 0.205405+0.159584j -0.0411016+0.133103j -0.0623572+0.0803107j -0.00145844-0.0249743j -0.0365592-0.0364299j -0.0132859-0.0142901j 0.0338582-0.00621029j -0.058548-0.0386192j -0.0290447+0.0195896j 0.00744245+0.00686807j -0.0295663-0.0187391j 0.0447135-0.0326604j -0.016314+0.0305729j -0.0271883-0.00668388j -0.0044885-0.021208j -0.00696437-0.000639782j 0.0159256-0.0352971j 0.0144892-0.0251995j 0.00120771-0.022213j -0.0178094-0.00400737j -0.00124118+0.0156469j -0.0150768+0.005186j -0.0206195+0.0187719j 0.0150391-0.0158063j -0.0176861+0.00184196j 0.0016533+0.0181255j 0.000595842+0.0236722j 0.00762001-0.0133059j 0.00789132-0.0113018j -0.0115385+0.0263676j 0.0095032+0.00811376j 0.00294621-0.0267097j 0.00533036-0.00626605j -0.04061-0.00510493j 0.012117+0.0177738j -0.00101442-0.00981408j -0.00851659-0.00506247j -0.0140145-0.0139772j -0.0010246+0.0190559j -0.00972791+0.0146921j 0.0206918-0.000984337j -0.023087+0.0148824j -0.000603974-0.00610871j -0.0165575-0.0100978j 0.0210563+0.0134062j -0.00195908-0.0138827j -0.0279091-0.00182224j 0.00125472+0.0144828j 0.00615497-0.00376581j -0.0269412-0.00256873j -0.00277384+0.00786168j -0.0261933+0.00995062j 0.0298353-0.0292607j -0.0211991-0.012909j 0.0047144+0.00891452j -0.00675464+0.00197283j -0.0188198+0.0246058j 0.00301133+0.00223556j -0.00797871-0.00501329j 0.000619833-0.00179462j 0.00151094-0.00366032j 0.0105703+0.0106303j -1.20655e-05-0.00319892j 0.00343813+0.0180156j -0.00235-0.00682456j -0.0165355+0.0206487j 0.0034936-0.0109517j 0.00105921+0.00158146j -0.000914439+0.00693045j -0.00388895-0.00745132j 0.00529766+0.00322759j 0.00710566-0.00263589j -0.00380641+0.00205307j -0.000452652-0.00497019j -0.000910987-0.0123582j 0.023264-0.0152397j -0.00387622+0.00494708j -0.00428978-0.00476579j -0.00417018+0.00307847j 0.00447747+0.00599118j 0.00554366-0.0157386j 0.00980016+0.00321108j 0.0141995-0.00852092j 0.014014-0.0071679j 0.000475764-0.0330621j -0.00735353+0.00891808j -0.0034125-0.011072j -0.00183139-0.00891509j -0.00724989+0.00529857j -0.0118048+0.0156542j -0.00474456-0.00472986j -0.0212183-0.00632159j 0.0138479-0.00312871j 0.005059-0.00576426j 7.62564e-05+0.00675422j 0.00475511+0.00920148j -2.16334e-05+0.0273234j -0.000759253+0.0118497j -0.0047891-0.0143277j -0.00846126-0.0045509j -0.0075162-0.000432092j -0.00504818+0.00222864j 0.0058349-0.00832229j -0.00215958+0.00225838j 0.000496099+0.00917639j 0.0168636-0.0175711j 0.00395139-0.00845256j -0.00104919-0.00226816j 0.0174248-0.00201275j -0.0150296+0.00299728j -0.0264057+0.0117894j 0.00929558-0.00359159j -0.00360804+0.00879038j 0.000226029+0.00628511j -0.00567784-0.0081749j -0.00585739+0.0161693j -0.00153316-0.00296009j -0.0295673+0.0341161j 0.0173422-0.0132768j -0.0369819+0.00760369j 0.0175804-0.0380049j -0.00608238+0.00832129j -0.00367656+0.00501441j -0.000655688-0.00347191j 0.00634792+0.00352985j 0.00438887-0.0148756j 0.00525232+0.00254354j 0.00520853+0.0256045j -0.0102497-0.00149578j 0.00295623-0.00676865j 0.018784+0.00730264j -0.00819311+0.00705627j 
-0.000198613-0.00848722j 0.0536055-0.136776j -0.00840367-0.627967j 0.0225746-0.263184j 0.0935775+0.0414175j -0.0115494+0.0465747j 0.00658493+0.0703957j -0.00506767-0.00923006j 0.0042511+0.00328703j 0.00447032-0.0010318j -0.00708937-0.00838419j -0.00148242-0.0458876j -0.00526288+0.0144623j -0.00594054-0.00688324j 0.00394777+0.0219471j 0.00243651-0.026185j -0.00104351+0.00273705j -0.00287131+0.0555447j -0.00280848-0.0118827j -0.00324293-0.0334687j -0.000807605-0.00806627j -0.00999157+0.00563603j -0.0103803+0.0295825j 0.00683687-0.0139927j 0.0078988+0.00796677j 0.0153536-0.0180368j 0.0266763-0.0127585j -0.0139443+0.00344517j -0.0207106-0.00452455j 0.0254434+0.00614831j 0.0471455+0.000623329j -0.00571075-0.00354007j -0.0136586-0.00270367j 0.00631545+0.0124643j -0.0115601-0.000764567j -0.00364974-0.00466985j -0.0112843-0.000789075j -0.0133557+0.0113561j -0.00671071+0.00795752j 0.00352493-0.00576262j 0.00289773+0.00270532j -0.0162838+0.00786836j 0.00792205+0.010383j 0.00415945-0.00218195j 0.0146638-0.00257925j -0.00647047+0.0134214j 0.00834264+0.0333873j -0.0209416-0.00926028j -0.000781116-0.0108109j -0.00847+0.031664j 0.0112521-0.0056189j 0.0132586-0.0278719j -0.00975565+0.00743669j -0.0118556-0.0127871j -0.00561887-0.00514173j 0.0034683-0.0108032j 0.00418367+0.00389059j -0.00817273-0.0111593j -0.00212707+0.0127875j -0.00236811-9.49584e-05j -0.000712343+0.00203955j 0.00311227-0.00172203j -0.00321655-0.000455129j -0.00728823-0.0010164j -0.00808763-0.00606994j 0.00172179+0.00181954j 0.00260776+0.000591846j -0.00370526-0.0015266j -0.00676708+0.00523177j 0.00807361-0.019571j -0.00944113+0.0037999j -0.00916048-0.00537464j -0.00204656-0.000133888j 0.003048-0.00488069j -0.0180542-0.00303615j 0.0272899+0.00945661j -0.00417966-0.0103738j -0.0101384+0.00928289j 0.00906685-0.0172163j -0.0271217+0.0175321j -0.00654385-0.00340967j -0.0125451+0.0074943j 0.000897202-0.000901635j -0.00416979+0.00224622j -0.00346753+0.00249261j -0.00334389+0.00589961j -0.00362968-0.000514079j 0.00174851+0.000739346j -0.00915912-0.00224208j -0.00120908-0.00614501j 0.00128451-0.00576394j 0.00246181-0.00663838j 5.12386e-05+0.00241187j 0.00513647-0.00422758j -0.00234456+0.00176548j -0.00227706+0.0048323j 0.000469032+0.00121682j -0.00294479+0.00224411j -0.00144401-0.00129781j 0.00523983+0.00611842j 0.000375901-0.00615607j 0.00278388+0.0026702j 0.000587204+0.0013065j 0.00531282+0.00183656j -0.000437735-0.00894815j 0.0088061+0.000137353j -0.00553692+0.000496555j -0.0106447-0.00286021j -0.0077159-0.000453538j -0.0158298+0.00824977j -0.00491396+0.00417897j 0.00483009+0.00922095j 0.00705779-0.000403588j 0.000749669+0.00228047j 0.0053777-0.00118863j -0.0020754+0.00587716j -0.00106207+0.0017481j -0.0110605+0.00209255j 0.00352896+0.00879797j 0.00344327-0.00137023j 0.00394669-0.000368692j 0.00309636-0.00535758j -0.00133595+0.00579539j 0.000828614+0.00137432j -0.00191951+0.00328875j -0.000433632-0.000896415j 0.00160051+0.0012233j 0.00121523+0.00407718j 0.00225875-3.16218e-05j -0.00424319+0.00314298j -0.0010844+0.00102839j 0.00164478-0.00101801j 0.00153655-0.0057434j 0.000510485-0.000371866j -0.00141484-0.000170821j 0.000511584+0.00427539j 
