0.0209933-0.00414176j -0.00513834-0.0239795j -0.00897954+0.00896156j 0.00905583+0.00523646j 0.00479338-0.0191087j -0.0013726-0.000295809j -0.000232794+0.0172561j 0.00173517-0.000115948j -0.0101812-0.00257191j -0.00575592+0.00163165j -0.00715293-0.00281789j 0.00268951-0.00127194j 0.00439148+0.00184539j -0.00459665+0.00153984j 0.0036447+0.00540742j -0.00974837-0.000623731j -0.0110249-0.00515282j 0.000186241+0.00634923j 0.00262342+0.00212175j 0.0045348+0.00362742j -0.0100736+0.0180989j 0.00454482-0.00516623j 0.00268204+0.00673088j -0.00198712-0.00304563j 0.00395641-0.00541839j -0.000440291-0.00684703j 0.0104047-0.0037251j -0.00175925+0.00768641j 0.0148138-0.0145383j -0.00736997-0.0034565j 0.0108095+0.00471947j -0.0031182-0.00114444j 0.00976115+0.000693407j 0.0111896-0.00618762j 0.00555295+0.0136908j -0.0131702-0.00424856j -0.00731527-0.00755436j -0.0104743+0.00493798j -0.00137906+8.38595e-05j -0.0130657+0.00623597j 0.00878418+0.0011905j 0.00057178-0.0265781j -0.0281105+0.0113992j -0.0117638+0.00296801j 0.00591947+0.00593041j 0.00671574-0.0168675j -0.0202865+0.0289094j -0.0105517-0.00214541j 0.00547479-0.00137093j 0.000743038-0.0105668j 0.00971146-0.00528344j -0.00330202-0.00924142j -0.000107313-0.0215549j 0.0141134+0.00314674j -0.00530381+0.00894871j -0.00773482+0.00862779j -0.00628138-0.00301061j 0.009376+0.00457813j 0.00780837+0.00116506j -0.0115185-0.000314538j -0.00902985+0.0146589j -0.00560439+0.000900786j 0.00900265+0.0108004j -0.00564297-0.0139569j 0.00802854-0.00511868j 0.00800755+0.012605j -0.019188+0.000696993j 0.027197-0.0114371j -0.0228199-0.00410699j -0.00535997-0.00243016j -0.00565313+0.00285735j 0.0128195+0.0207352j 0.00537386-0.00123386j 0.0116118-0.0119865j 0.0292339-0.0151513j -0.0206105+0.0115433j 0.000659599-0.00851138j -0.0126281+0.00492588j 0.00274802+0.00768992j 0.0110642+0.00878031j -0.0118+0.00844743j 0.00444013+0.0206959j -0.000645601+0.00456795j 0.00468218+0.0209146j 0.00399797+0.0240886j -0.00274006-0.00288009j -0.0221733+0.0225898j 0.00142037-6.57874e-05j -0.00898518+0.0140971j 0.00546662+0.0100031j -0.014005-0.00143553j 0.00257552-0.0202042j 0.0116505-0.00251434j 0.00984905+0.00159829j -0.00719281-0.0170016j -0.020071-0.0163156j -0.0179998+0.00170378j 0.00891514-0.0225402j 0.00623029-0.0101967j -0.00781877+0.0184435j -0.00385109-0.0034338j -0.00503028-0.01881j 0.0251391-0.0160415j 0.00450884-0.0143586j -0.00696464-0.00833391j -0.00553207-0.0010798j -0.00887748+0.0139235j 0.00418143+0.000871423j -0.0290917+0.0158802j -0.0149353-0.0120381j -0.00150589-0.00435186j -0.00491872-0.00866324j -0.00147893+0.014165j 0.0229981+0.0185271j 0.0193004+0.00465466j -0.0159275-0.020045j -0.0108382+0.00372544j 0.00385434+0.00928444j -0.0115765-0.00334608j -0.011582-0.00629038j -0.00941169+0.00251277j 0.000926875+0.00366457j 0.00292443-0.0112172j -0.00733196+0.00380866j -0.00180448+0.000294206j -0.0281818-0.019308j -0.00186021+0.00795821j -0.00184223-0.00283532j -0.0115316-0.00115859j -0.0087049-0.00614492j 0.00437451+0.00730652j 0.0158255-0.0112018j 0.00639536-0.00561333j -0.00466286-0.00262683j -0.00620189-0.0182876j -0.00421205-0.00809945j -0.0159723-0.00347764j 0.0369972+0.0117222j -0.013821+0.00238199j -0.00662358+0.0217217j -0.0124148-0.00917486j -0.0152783-0.00578113j -0.0313837-0.00233799j -0.00817692-0.00641465j -0.0228107+0.00442765j -0.0154553+0.00905305j 0.0313342-0.0145564j -0.00182803+0.00244624j -0.0267144+0.00562564j 0.0257386-0.0400091j 0.0207991-0.00749896j 0.00189491-0.00402171j 0.00533095-0.01957j -0.000618399+0.00831069j -0.0127523-0.0107884j -0.00951164-0.000452818j 0.02468-0.0167501j -0.00377239-0.0203376j -0.00719423+0.0335608j 0.00713406-0.0067131j 0.00217538-0.0123895j -0.0248312+0.00433502j 0.0220833+0.00721848j 0.0134532+0.0232259j 0.00609838-0.0154584j 0.015321+0.00758844j -0.0176592-0.00897261j 0.000434283-0.00312649j 0.00963042-0.0127454j -0.012887+0.000420729j 0.0332711-0.00387727j -0.014947+0.0349274j 0.00433157+0.037072j 0.0231433+0.0578245j 0.0409206+0.0281655j -0.0228787-0.0306458j -0.00161013+0.0259693j 0.0200796+0.0454927j 0.00928232-0.0224405j 0.0124279-0.0187442j -0.00198976+0.0346684j 0.00460111+0.0188265j 0.0430764+0.00577732j -0.0340829+0.0525625j 0.025859-0.0136114j 0.0143325-0.0203398j 0.0520013+0.00180832j -0.0988037-0.0315561j -0.00669328+0.0150592j 0.0226529-0.00830477j -0.0103752+0.0171731j -0.0252435+0.0626583j -0.0159392+0.019662j 0.000205457-0.0596473j -0.0478096+0.106431j -0.110913-0.0561819j 
0.000231073+0.0155244j 0.01743-0.00636624j -0.00893138-0.00624101j -0.0139274-0.00788721j 0.00635434+0.0109858j -0.00149568+0.000796264j 0.00215439+0.015802j -0.0145929+0.0111967j 0.00242017-0.00373217j 0.00368021+0.00866368j -0.0125997-0.0152269j 0.000372469-0.00308507j -0.00396593+0.00671421j 0.00215582+0.00410311j -0.00444633+0.00968755j 0.00192686-0.00144354j -0.00446006+0.00568912j 0.0048775-0.00151598j -0.00749004+0.00518038j 0.00224047-0.00569842j 0.00435784+0.00232683j -0.00409326-0.000302683j -0.00157059-0.00763152j -0.000638019+0.00424827j 0.00295697-0.0116843j -0.0108623-0.00406344j 0.0100019+0.000270278j -0.0110352+0.0130558j -0.00343327+0.00618521j -0.00907734-0.00852113j 0.00599756+0.00306774j 0.0040485+0.00794293j -0.00118544+0.00469161j -0.0121058+0.00217383j 0.0030235-0.000297025j 0.00224538+0.00155237j -0.00510353+0.0113409j 0.00467476-0.00029796j -0.00176141-0.0020586j -0.00639941+0.00920395j 0.00913739-0.0138196j -0.00100085-0.00821255j 0.0139888+0.0219478j 0.00627369-0.00610061j -0.000292813+0.000296497j -0.00257533+0.00984628j -0.0140387+0.00532404j -0.00429029+0.00977106j -0.0103867+0.00663508j -0.0152125+0.00876373j -0.00163924+0.00662397j -0.011408+0.0108586j -0.0154125+0.00602285j 0.00391413+0.00622706j 0.0036893-0.000608889j 0.000662329+0.00162516j 0.000454085-0.00304257j -0.00992429+0.00478008j 0.00249106+0.00103114j -0.00678465+0.0144043j -0.00270979+0.0168162j 0.0193154+0.00373528j 0.01268+0.000112545j -0.0205584+0.006866j 0.000602845+0.000341815j -0.0143+0.00692622j -0.0162703-0.0061463j 0.00424155-0.000418493j 0.0112512+0.00368035j 0.0175437-0.00309307j -0.000979174+0.00523047j 0.010949+0.0182076j -0.00544877-0.00547751j -0.00519494-0.00798509j 0.00336927+0.0101084j 7.57991e-05-0.0154536j 0.000285254+0.0138342j 0.0101604-0.000290779j 0.00170119-0.00269116j 0.00226395-0.00421672j 0.0175002-0.00703478j -0.0013166+0.0123337j -0.00673873-0.001869j -0.00296838+0.000307506j -0.0187032+0.0112631j 0.0094906-0.00402363j -0.00889813+0.00671817j 0.00335519-0.0111178j -0.00977252-0.00424011j 0.0129726-0.00329631j 0.0128003-0.00883236j 0.00429432+0.0171876j -0.00605429+0.00703528j 0.00663314-0.000932867j -0.00454851+0.0118358j -0.0140671+0.0182449j 0.00241831-0.00598873j 0.00854674+0.00475945j 0.00070131-0.00609386j -0.0303854+0.00807118j 0.0220081-0.0184143j -0.00358484+0.0115294j -0.00191182+0.00767133j -0.00650286+0.0245354j -0.0152942+0.00540458j -0.0033261+0.0142138j 0.00333531+0.00657467j -0.00114734-0.0128185j 0.00584483-0.0311241j -0.0151101-0.02144j 0.0154142+0.0112112j -0.00494892+0.00121399j -0.0180515-0.00481091j 0.00227016-0.00362054j -0.00286057+0.0065666j -0.00221217-0.0235769j 0.0304397-0.00675012j 0.00577714+0.00544373j 0.014075+0.000360911j 0.00101709-0.00267075j -0.0103509-0.00490694j -0.0142719+0.0115444j 0.00339225-0.00388254j -0.00534562-0.00684222j 0.00955901-0.0119936j 0.0029671+0.00156224j -0.015596+0.0152241j 0.00287715+0.000760906j -0.00240543+0.00902989j -0.00308387+0.00455351j -0.00467585+0.00191788j -0.00233728-0.0136786j 0.0216989-0.00659624j -0.0294816+0.0254753j 0.02448-0.00793407j 0.00298426+0.00957214j -0.0212182+0.0218666j 0.0189128-0.0216863j -0.0114023+0.00830801j -0.0174976+0.0234728j -0.00512356+0.0115533j -0.0141684-0.00614831j -0.0136394+0.00215031j -0.0090801-0.0119596j 0.0241017+0.0103461j -0.00190721+0.00237474j -0.0113438-0.00800696j -0.0138346-0.0116065j 0.0237758+0.0173533j -0.0339488-0.0191638j -0.0155238-0.00976117j -0.0120641-0.013953j -0.00435295+0.036757j 0.00855198-0.00543036j -0.0208708-0.0287913j 0.00770781+0.0159596j -0.00644367-0.0149819j -0.000558759+0.0151185j 0.0105332-0.0112449j 0.00804341+0.00143573j 0.0105731+0.0147033j -0.00854078+0.0103404j -0.0282809-0.0209735j 0.0301107+0.0031319j -0.0167414-0.00966908j 0.0319486-0.00600413j -0.00624567+0.0126683j 0.0142262-0.0144575j -0.0028221-0.0131036j -0.003167+0.0252804j -0.0191614-0.0492439j 0.032566+0.0143793j 0.0194196-0.0267963j 0.0159938+0.0116834j 0.0121418-0.0577501j -0.0277668+0.0265915j 0.0327559+0.030113j 0.0234066-0.0321951j 0.0332157-0.0262353j -0.0203818-0.0275379j 0.0373842+0.0183217j -0.0168841-0.00101269j -0.00615435-0.00371395j 0.068132+0.0357276j -0.0498815-0.0380003j -0.015642-0.00450128j -0.010047-0.0277983j -0.0485018+0.0455466j 0.007174-0.0323532j -0.072979+0.00837566j -0.0146698+0.0362949j 0.0275645-0.043622j -0.0184758-0.0467357j 0.0223936-0.0564398j -0.10951-0.0600344j 0.0485893-0.100168j 
-0.0135594-0.0262731j -0.0268016+0.0111873j -0.00377651+0.00543843j 0.00422322-0.00428497j -0.00589948+0.00206411j -0.00379113-0.00595126j -0.00722212-0.0163303j 0.000586689-0.00857695j 0.00244614-0.0203138j 0.00584994-0.0145107j 0.00918506+0.00490494j 0.00305686-0.0108653j -0.00364316-0.0106968j -0.0169484-0.0280211j -0.00391574-0.00664681j 0.0217843-0.00726236j 0.0111095-0.0250481j 0.00644486+0.00212361j -0.0181948+0.00142112j -0.00131433+0.00409055j 0.00247841-0.00264877j 0.00452565+0.0231239j -0.00990594+0.0159621j -0.00846812-0.0098513j 0.0212027+0.00110109j 0.00376317-0.0126616j -0.00968882-0.00576102j 0.0351723-0.0233188j 0.0283773+0.00826219j -0.00155594-0.0018038j 0.000138955+0.00932515j 0.00973072+0.00708233j 0.0217855-0.0171074j 0.00471965+0.0164082j -0.025287+0.00982531j 0.0118581+0.0238443j -0.00104328-0.0123019j 0.00391958+0.00956925j 0.00955411+0.00886393j 0.00147766-0.00390373j 0.0152728+0.039816j 0.0173046+0.0123452j -0.00361302-0.0133663j -0.0378366+0.0157396j -0.000658242-0.0123804j 0.011563-0.0333984j 0.0077151-0.000165596j 0.0195884+0.00377234j 0.0402944-0.0118791j -0.0061393-0.0113784j -0.0241351+0.00291513j 0.0174738-0.00343955j -0.00291389-0.0218128j -0.0229338+0.0504582j 0.00535456+0.00293335j 0.0165554+0.000714146j -0.0409772+0.00422184j -0.0284991+0.0127683j 0.00300297-0.00177971j -0.000450719+0.00402294j -0.0466522-0.000198647j -0.00326504-0.0210826j -0.00166326-0.00166586j 0.045612-0.0277069j 0.000493504-0.0119647j 0.0123241-0.0104414j -0.00356076+0.00791943j 0.0204235-0.023287j -0.00559036-0.0519118j -0.0418076-0.020465j 0.0239429-0.00636287j 0.0506385+0.0206961j 0.00916516+0.0203808j 0.0558947-0.00741682j 0.0580241-0.0397611j -0.0874156+0.00487859j -0.0207674-0.0213423j 0.00623506-0.0443131j -0.018754+0.0373412j 0.0503599+0.000635374j -0.0387562-0.0368039j 0.0227896-0.0154111j -0.00315555+0.00392256j 0.0253878+0.00808996j 0.0455898+0.00395707j 0.00411393+0.0184202j -0.0254727+0.0266432j -0.00841455-0.0192909j -0.0275577-0.00516989j -0.00982815-0.00153041j -0.0107372-0.0228581j 0.00263891+0.01385j -0.0199826+0.0553068j 0.018761-0.0273956j -0.0563481-0.0453651j -0.0316061+0.0140431j 0.00977017-0.037466j -0.0224283-0.0382748j -0.0137068-0.0208119j -0.0329138+0.00750615j -0.0174512-0.0441056j 0.00375473-0.0493127j -0.0160212+0.00628527j 0.0019893+0.00632998j -0.00692089+0.0107327j -0.0104598-0.0368513j -0.0113332+0.0351965j -0.00554557+0.00480954j 0.000179619-0.0197079j 0.0460684-0.000180609j 0.00913464-0.00485356j -0.0371035-0.0177354j 0.000972492-0.0176105j 0.00907626-0.0146804j -0.0187032-0.0130729j 0.00775491-0.00981531j 0.0689356-0.00859794j -0.00116217-0.00775922j -0.000609609-0.0232071j 0.000224563+0.0157264j -0.0158794-0.0438728j -0.0284165-0.0649506j -0.00192093-0.0178846j -0.0112406-4.60009e-05j -0.0117346+0.00578463j -0.02312+0.0170247j 0.0047445-0.0535026j 0.0186474-0.0123948j 0.00835405-0.020562j 0.014574+0.0420584j 0.0038209-0.00732669j -0.0112712-0.00776875j 0.0153512-0.00939861j 0.0109667+0.0421735j 0.0276348+0.0254638j 0.0158327+0.0423997j -0.0239389-0.0166039j 0.0053263+0.0187285j -0.000889762-0.0362912j -0.0107967+0.0578845j 0.0163449-0.0475934j 0.000434625-0.0203858j -0.027552-0.0144511j 0.0490839+0.0216784j 0.0277153+0.0271789j -0.00479476+0.00528j 0.0365223-0.0457639j 0.00878773-0.00853274j 0.0323175+0.0740383j 0.102827-0.0267145j 0.0450768-0.00016343j 0.0311746+0.00914652j -0.0289666-0.00816853j -0.058619-0.0140206j 0.00291604-0.0174274j 0.0574632+0.0262399j 0.0629717+0.00848281j 0.0326205-0.0133434j -0.038623-0.00118274j 0.0504772+0.0163016j -0.0046086-0.0191239j -0.0429448-0.00565728j 0.0349158+0.0581859j 0.0132239+0.0212708j -0.0136907-0.0176599j 0.0100744-0.0127892j -0.0197403-0.00416062j 0.00966748-0.0285351j -0.0177189-0.0264281j -0.0129733-0.00862867j -0.0400195+0.0215476j -0.067358+0.0857466j -0.00403128+0.0471344j -0.00143865+0.0484738j -0.000553057+0.0108189j -0.0721039-0.0308535j 0.00338264+0.0779165j 0.0420638+0.068511j -0.0206829+0.00446495j -0.0274768-0.0291475j 0.00227031+0.0198931j -0.0154939+0.0407491j 0.0187762+0.0238399j 0.0558645-0.0310407j 0.0364108-0.0492272j -0.056075+0.0445561j 0.0228248+0.0140899j -0.0369625+0.0476333j -0.0128155+0.0547388j -0.0337736+0.0350933j -0.0428945+0.131814j -0.0719728-0.0855176j 0.0359379+0.090147j -0.131771+0.00478981j -0.0198416+0.00695241j 0.018885+0.0136245j 
0.0361316-0.0193099j -0.0174309-0.0284902j -0.0177746+0.00738319j -0.00928443+0.0024443j -0.0120961-0.0188511j -0.00252569+0.00809879j 0.000456411-0.000419976j -0.00441555-0.0404505j -0.0071678-0.00705085j -0.00123423-0.0125451j -0.00268508-0.00464503j -0.00371731-0.0104032j -0.00427462-0.00646453j -0.0239623+0.012111j 0.00373321+0.0149579j 0.00171258-0.0109505j -0.0194643-0.0248668j -0.00100786-0.00519489j -0.0113856+0.0125122j 0.0138088-0.00228451j -0.00689644+0.0192532j 0.0209612-0.00579519j 0.0118519+0.00198389j -0.0155961+0.00378802j 0.0191617-0.017659j 0.0100929-0.019726j 0.0102107+0.00552526j 0.0089111-0.0237067j 0.0200678+0.000810244j -0.0363243+0.0143491j 0.00515751+0.0164086j -0.00544143-0.00170073j -0.00255986-0.0370248j 0.0283277+0.0137162j 0.0134884+0.013724j -0.00549086+0.00459863j -0.00335192-0.00901451j -0.013114+0.000510526j -0.00735758+0.00751764j -0.0062764+0.0261656j 0.0177981-0.0158432j 0.0338746-0.0183027j -0.0272259+0.00552813j -0.0301731+0.0214058j -0.0160654+0.00483147j -0.0100584-0.006304j 0.0139753+0.0295243j 0.00807829-0.0464822j 0.00851812+0.0111843j -0.0434127+0.0155709j 0.0241351-0.00808075j -0.0118557-0.0120482j 0.0142562-0.0238382j 0.0359542+0.0329248j 0.000423622+0.00328151j -0.00476469-0.0078459j -0.0464305+0.0181972j 0.0110429+0.00242298j 0.00169264+0.0202733j -0.0157303+0.025036j -0.0372859+0.0250736j 0.0284387+0.0263751j -0.0291961+0.0225011j -0.00873068-0.00782545j 0.038985-0.0383341j -0.00178166+0.0123165j -0.0294904-0.0226681j 0.0109444+0.0273978j -0.0180965-0.0173366j 0.0401775-0.000658096j -0.0373983-0.0283591j 0.0622543+0.0320986j 0.0322087-0.0398316j -0.00757868+0.0023908j 0.0414994+0.00524938j -0.0301022-0.00808556j 0.0201207+0.0127855j 0.00769615-0.00691446j -0.00840231-0.00836124j -0.0138+0.00437407j 0.0238838-0.0105066j 0.0232062+0.0382782j -0.0146992+0.00457151j 0.000122875+0.00725632j -0.0444603-0.00899205j 0.0257747+0.0221239j 0.0160556+0.0329276j 0.0125514-0.0382462j 0.0215805+0.00939812j -0.00722434+0.00179388j 0.00669978-0.0136591j 0.00394453+0.0406007j 0.00533548+0.0282854j 0.0010342-0.0182774j 0.0104594-0.0415298j -0.0170841-0.0202392j 0.00823338-0.0200956j -0.011446-0.0207189j 0.00627628+0.00510252j -0.0239388+0.0298255j -0.0149727+0.00400287j 0.00178174-0.0215126j 0.00523822-0.0155116j 0.0224514+0.00620269j -0.0338816+0.00875572j -0.0179468-0.00553578j -0.00236633+0.0124837j -0.00558262+0.00832007j -0.0106291+0.0137187j 0.0380019+0.0283513j 0.0203061+0.0276656j -0.0114808+0.00888251j 0.0262493-0.00958954j -0.000290234-0.0103602j 0.0154251+0.0353639j 0.0268593-0.0282229j 0.0183651+0.00474703j -0.00945729+0.0490691j -0.00734869+0.00148028j -0.00467318-0.0168481j -0.0337899-0.00628028j -0.0183329+0.033354j -0.0112562-0.0114788j 0.0111332-0.0394702j 0.00462813-0.022748j -0.0185493+0.00514111j 0.0029284+0.00220358j 0.0312203+0.0329331j -0.0400856+0.00702229j 0.0052186-0.0173153j -0.0207047+0.00542334j 0.0248374-0.0180293j 0.0197632+0.0165613j -0.0266586+0.0109703j -0.0277212+0.0105171j 0.00811981+0.000651361j -0.0247682+6.32331e-05j 0.0596238+0.00601772j 0.035867-0.000406266j -0.0182319+0.017578j -0.0175579-0.0256488j -0.0476114+0.010991j -0.0455203-0.00718544j 0.00302033-0.00441188j 0.0115143+0.00203021j 0.000634575-0.00248908j -0.0405554-0.0106804j 0.00956775-0.00879923j 0.0173867+0.00514598j 0.000331807+0.0149374j -0.0374947-0.0522863j -0.0352855-0.00682056j -0.026007-0.00892959j -0.0208058-0.0201761j -0.0188075-0.033153j -0.00105397-0.000791736j -0.0125613-0.0341047j 0.00506005-0.0255844j 0.0247417+0.0205042j 0.00778105-0.0652197j -0.0187284+0.0405623j -0.0227404+0.0164596j 0.0397753-0.0606696j 0.0275853+0.0216381j -0.00389731-0.00502983j 0.00929949-0.00938255j -0.0195661+0.046771j 0.0293266-0.0261515j 0.0221497+0.0103534j -0.00669618+0.0111638j 0.0683038+0.0186427j -0.00749104+0.0427311j 0.040836-0.00990942j 0.0034401-0.0112393j -0.0256205-0.0240509j -0.0407366+0.0331953j -0.0153804+0.0232948j -0.0065734-0.0193294j -0.0121423-0.0589497j -0.00187807-0.0674175j 0.0252888-0.0513627j 0.0189624-0.000905377j -0.019506+0.00811463j 0.0402101+0.0645243j -0.0569637-0.0158424j 0.0618699-0.0077613j 0.0177201+0.0227769j 0.0352461-0.0513982j -0.0764222+0.0658907j 0.0206361+0.0647141j -0.0799738-0.0442612j -0.0186367-0.0801165j -0.0582454+0.0278091j -0.0181612-0.03485j -0.0116436+0.0164354j 0.0077544+0.0103674j 
-0.0128552-0.00501534j 0.00313067+0.0194046j -0.00420174-0.0210004j -0.0235445-0.00867543j -0.036173-0.00221196j 0.0100889+0.00136787j -0.0108825-0.00535404j 0.0178888-0.0182886j -0.0114919+0.0296998j 0.00275654+0.0112602j 0.0106458+0.00421987j -0.0067887+0.0129798j 0.00114174+0.00949078j 0.0245891+0.0108744j -0.015889+0.00932602j -0.00964075+0.0202073j -0.00117106+5.92366e-05j -0.0262889-0.0136623j 0.00586469-0.0116427j -0.00824358+0.00511597j 0.00599825-0.0402362j 0.0125462-0.0320112j 0.0153091-0.0228821j 0.0085939+0.0144223j -0.0196751+0.0209622j 0.00370205+0.0309602j -0.00538762+0.00895924j -0.0205868-0.000956155j -0.0410156+0.00741915j 0.0115278+0.0260419j -0.019014-0.0239945j -0.0219061-0.0292143j -0.0501142-0.00755544j -0.0108399-0.02678j 0.0228118-0.00896884j 0.0020778-0.0354329j 0.0337724+0.00741602j 0.0181837-0.00458973j -0.00951827-0.00846703j 0.0205176+0.0110157j -0.0262664-0.012322j 0.0114134+0.0215093j 0.0405438-0.00140389j 0.0631368+0.00197163j -0.0369592+0.00145025j -0.0248323+0.0754012j 0.0436063-0.0260865j 0.00677732-0.0427839j -0.0681809+0.0224402j -0.00684038+0.0212696j 0.00406404-0.0014431j -0.0220476+0.012053j 0.0243098+0.0242318j 0.0408356-0.0285806j 0.00440653-0.0119215j 0.00244009-0.0131675j 0.0137672+0.0134926j 0.035353-0.0143455j -0.0446417-0.0188343j 0.00885734-0.0124114j 0.0443183-0.00899689j -0.00589982+0.0139529j -0.05209+0.0311446j -0.063416+0.0705886j -0.0120324-0.010882j -0.00327579-0.0226841j 0.0345995-0.0105045j -0.0890177+0.058446j 0.00658576+0.0523167j 0.0731023+0.0523488j -0.0151623+0.000706332j -0.0600682-0.07891j -0.00128404-0.0438949j -0.140568+0.0248601j -0.104895+0.0696471j 0.0880632+0.00971405j 0.0543649+0.0443612j 0.016534+0.0459657j 0.00478857-0.0694038j -0.098458-0.021293j 0.0798704+0.0451057j -0.0341084-0.00739471j -0.022508-0.00917999j -0.0410875-0.0646523j -0.0706495-0.0646782j 0.00848551+0.00776349j 0.0617767-0.0113138j -0.00650948-0.0167846j 0.0847507-0.0327969j 0.0164039+0.0097392j 0.029442+0.0369063j -0.0159264+0.00722943j -0.00982761-0.0165822j -0.0351111-0.0141119j 0.103072+0.0792823j 0.0510823-0.00471476j 0.0236007+0.0234842j 0.00636279+0.0508274j 0.0530753+0.0375424j 0.046145-0.0165201j 0.0185299+0.0379229j 0.000198113+0.0553324j -0.033005+0.00853625j 0.0317476-0.00576638j 0.0231536+0.034955j 0.058835+0.04922j 0.0139567-0.0420421j 0.010081+0.0204112j 0.04239-0.0155717j 0.0426037+0.0327212j -0.00606188+0.0344611j 0.0377083+0.0116216j -0.00123281-0.0304847j -0.0205638-0.0121647j -0.0148342+0.0251463j 0.0516132+0.0618277j -0.0254751-0.0500374j -0.00351252+0.00676939j 0.024643+0.0536999j -0.000315228-0.00558018j 0.0464701+0.018109j 0.0389261+0.102355j -0.00491638+0.0434355j 0.0260372+0.0107139j -0.00298837-0.0172298j 0.0516348+0.0457101j 0.0223277+0.0620043j 0.0126103+0.0497122j 0.0074376+0.00765291j -0.00109004-0.0294062j 0.00198745-0.0269309j -0.0170181+0.0691094j -0.0172423+0.0454406j 0.0384518-0.0554875j -0.0235271+0.0133157j 0.00598418-0.0322009j 0.0317547+0.00638367j -0.0348421-0.0665467j 0.0249642+0.0613087j 0.0310362-0.122005j -0.0355098+0.126838j 0.032683-0.00286611j 0.0286648+0.0197678j 0.0185147-0.000740989j 0.0511955+0.00634511j 0.0276261-0.0326742j -0.0701398+0.0489634j -0.0310674+0.0201153j 0.0565811-0.0568891j -0.141183+0.0998793j -0.0904235+0.027834j -0.0417631-0.00207489j 0.00323217-0.0460137j 0.0472446-0.0228644j 0.055268+0.0347545j -0.0178243-0.00283406j -0.0450782+0.0324608j -0.0133143+0.0252189j 0.00886735+0.0060696j -0.0439641-0.0202259j 0.00425264+0.0248245j 0.0793558-0.0311179j -0.0281894-0.0582054j -0.0268583-0.0493503j -0.00323679+0.0503528j -0.0384495-0.00326845j 0.0208795+0.0138833j 0.0165613+0.0735496j 0.00594716+0.00310342j 0.00869255+0.00423279j -0.0298359+0.0304197j 0.0414484-0.113765j -0.0115005-0.0646753j -0.0189701-0.124764j -0.0605032-0.0407366j 0.0484375+0.0635809j -0.0261004-0.0761517j -0.066308-0.0606473j -0.026577+0.0543447j 0.00950264+0.0398394j -0.026127-0.0843902j 0.0177094-0.039306j -0.0135991-0.0139944j -0.0663288-0.0245796j 0.01812-0.0287217j 0.023149+0.0245562j -0.00680945+0.00549761j 0.143257-0.0120022j -0.0127775-0.0251912j 0.000116232-0.0449495j -0.00756732-0.0845031j 0.110603-0.0797283j 0.0630155-0.00024386j -0.0161375+0.0738562j 0.00973547-0.100156j 0.11069+0.0334182j 
