0.00596361-0.00880777j -0.0075971-0.00549531j -0.006752-0.00637692j -0.00612508+0.00480474j 0.0042891+0.0048484j 0.00433731+0.00579478j -0.00415746+0.000238207j -0.00226647-0.00530471j 0.00363732-0.00215647j -0.00372444-0.000230109j -0.00178322+0.00313903j 0.000187968-0.00285542j 0.00602292-0.00459926j -0.000206945-0.00463969j -0.00384063+0.00241253j -0.00659143-0.00176874j -0.00317003+0.00230371j 0.0073992+0.00495203j 0.00534903+0.00272562j -0.00506415+0.00210896j 0.00204007-0.00204617j -0.00156671-0.00610748j -0.00177594-0.00777207j 0.00155685+0.00575865j 0.00127167-0.00218345j -0.000703412-0.00403167j 0.000488063+0.00244478j 0.00180515+0.00496288j -0.00106328-0.00263024j 0.00914463-0.00242811j -0.0045364+0.00629378j 0.00463303-0.000479027j 0.000912262+0.00694511j 0.00723555+0.0046091j -0.00292409+0.000709771j 0.00461234+0.00301656j -0.00227592-0.00102648j 0.00418223+0.0044911j -0.00552047+0.00294661j 0.00151263-0.000158292j 0.00163729-0.00529054j 0.00122797+0.00390539j -0.0025731+0.00190025j 0.000249165+0.00163125j 0.00683482+0.000869577j -0.00229999-0.00621508j 0.000838246-0.00899773j -0.00166927-0.000915271j 0.00325816-0.000230692j -0.0008693+0.00789547j -0.00350989-0.000715648j 0.00125396+0.00180623j 0.0012553-0.00029955j -0.000959166-3.44289e-06j -0.00250866+0.00186557j 0.000207051-0.000523733j 0.000158101-0.00173645j 0.00262124+0.000397617j -0.00105079+0.00169664j -0.000557748-0.000865865j -0.000804986+0.0010748j 0.000902086+0.000634706j -0.00616853-0.000148962j -0.0055657+0.000703438j 0.00101842+0.00468343j -0.000630143-0.000672772j -0.00186122+0.00145483j 0.0010552-0.000345701j 0.000840248-0.00593074j 0.00104526+0.00570249j -0.00240845-0.00118388j -9.80321e-05+0.00202396j -0.000801611-0.00466264j -0.00206927+0.0015658j 0.00100873-0.000820661j -0.00206241+0.00129765j -0.00188998-0.000779451j 0.000499447+5.37334e-05j 0.00241796-0.00124889j -0.00214219-0.000167892j 0.000293045+0.00434226j -0.00663615+0.00182631j -0.000468443+0.00663045j 0.00143833+0.000321774j -0.00208315+0.00105019j -0.000311904-0.00101556j -0.00151763-0.00861207j 0.00169933-0.0103191j -0.00139079-0.00365794j 0.00170557+0.0023225j -0.000454922-0.00511371j 0.00246379+0.00249023j -0.00499535+0.00241389j -5.06585e-05-0.00309147j 0.000424549+0.00372513j 0.00281099+0.00511947j 0.000728458+0.00352846j 0.00417304+0.00211033j 0.00123705+0.000590596j 0.00206692+0.00186871j 0.00495241-0.00185199j 0.00183858+0.00282515j 0.00463777+0.00241645j -0.00335947-0.00286509j 0.00600562+0.00213682j 0.000184305-5.54393e-05j -6.64446e-05-0.00249101j -0.0025776-0.000628209j 0.00222491+0.00328166j 0.000355771+0.00118879j 0.00231719-0.0037015j -0.00304128-0.0015744j 0.0039876-0.00299868j 0.000792772-0.0023112j 0.000797115-0.00439923j -0.00172534-0.00133011j -0.00360172+0.00183164j 0.00233109-0.00336112j -0.0016201+0.00232487j -0.00385286+0.0018291j 0.00134592-0.00243175j 0.00380206+0.00100131j -8.39121e-05+0.00462544j 0.0025655-0.0011524j -0.000823265+0.00429349j -0.000965393+0.000491347j 0.000820472-0.00153969j 0.0016873+0.00119669j -0.00126733+0.00372649j 0.000934884-0.00127541j -0.00205797-0.000161579j 0.000749099+0.00317103j 0.00145191-0.00289519j 0.000136154+0.00223386j -0.000981875-0.00407971j -0.00021148+0.00339693j -8.24707e-06-0.00142785j -0.00449902+0.000233794j 0.00142128-0.00167682j 0.00149102-0.00422005j 0.0004816+0.000381677j -0.0010207+0.000742808j 0.000965256+0.00123099j -0.00300749+0.00897682j 0.00440276+0.00696859j 0.00679243+0.0329864j 0.0012409+0.000341877j 0.00337495+0.0184775j 0.000855508-0.00475914j -0.0122322-0.0087892j -0.00245961-0.00498312j 0.024543-0.0247704j -0.0445121+0.00116773j 0.0102835-0.0137281j -0.0102353+0.000208195j 0.0259421+0.0440757j 0.0397648-0.0269525j 
-0.00794841-0.00699016j -0.00616074+0.00773242j -0.00425674+0.00403981j 0.00608923+0.00632535j 0.00892852+0.00396566j 0.000408505-0.00149731j -0.000707106+0.00225697j -0.0042995+0.00270847j -0.00510266-0.00351172j -0.00920882-0.00348385j -0.00755961-0.000838847j -0.000227443+0.00316744j 0.00319527+0.000574934j -0.00190728+0.000962894j -0.00456453+0.000743355j 0.00955567+0.00179413j -0.0092175+0.00150953j 1.40455e-05+0.00555055j -0.00512631+0.000542854j -0.000967566+0.000855373j 0.00351719+0.00141917j 0.00441492+0.00127921j 0.00472437-0.00264625j -0.00285486+0.00287667j 0.000258524+0.00193455j 0.000652582-0.00435457j -0.00104703+0.00493413j -0.00284587-0.00564108j 0.00124711-0.00180506j -0.00138044+0.00365468j 0.00149085-0.00177997j 0.00270473+0.00136971j -0.003067-0.00513107j 0.000106502+0.00768798j -0.00332776-0.00590323j 9.68203e-05+0.00284453j -0.000616169-0.00540957j -0.00147288+0.00201135j -0.00106849-0.0047479j 0.00478483+0.00283261j 0.00195775+0.00117056j 0.000137871+0.00250234j 5.49438e-05-0.00346904j 0.00257783-6.00216e-05j 0.000606883+0.00659165j 0.00187713-0.000980235j 0.00566283-0.000606036j 0.0022248+0.00786516j 0.0029628+0.00237814j -0.00541102-9.72016e-05j -0.0016909+0.00133857j -0.000217046+0.00616424j -0.0015661+0.00153141j -0.000870172+0.00187536j 0.00456747-0.00162034j -0.00173799+0.00211312j 0.00187591-0.00242478j -0.000701718-0.000413552j -0.00341936-0.0011132j 0.00141962-0.00240702j -0.00501592+2.18286e-05j -0.000577849+0.00130739j -0.00231835-0.00607039j 0.00179699-0.00435055j 0.00155642+0.00252052j 0.00087173+0.00214034j -0.00116994-9.08884e-05j -0.000103628+0.000813687j 0.00205299+0.000221533j -0.0023313+3.82463e-06j -0.000967705-0.00225373j -0.0003806-0.000529986j 0.00665088+0.00100649j -0.00208058+0.000232757j -0.00332769-0.00229626j -0.00499852-0.00450646j 0.00102232-0.00506641j -0.000756699+0.00791015j -0.00255478+0.00604553j 0.000604101-0.00189372j -0.00232844-0.00159187j -0.00206751-0.00922841j -0.00511424+0.00145718j 0.00355056+0.00389805j -0.00366457-0.00673849j 0.000898088+0.00202706j 0.0073742+0.00205658j 0.00551198+0.00118456j -0.00221037-0.00188092j -0.00309247+0.000535276j 0.00542311-0.000150533j -0.00225687+0.00192018j 8.94182e-05-0.00228019j 0.000467931+0.00160463j -0.00070702+0.001018j -0.00331361+0.00494127j 0.00166087+0.000246589j -0.0026182-0.000104488j -0.00149199+0.00329535j 0.00242784-0.000722171j 0.000303713+0.00598734j -0.00273873+0.00148694j -0.00126156+0.00323127j 0.00266071-0.0030941j -0.001516+0.000658711j -0.000193614-0.00546785j 0.00033552+0.00452069j -0.000799039+0.000222843j 0.00225814+0.00281037j -0.00240362-0.00233025j 0.00171351-0.00778738j -0.0021539-0.00366065j -0.00221923+0.00834754j -0.000133233-0.00472126j -0.00342732-0.00109295j -0.000683028+0.00156793j 0.000557024+0.000495284j -0.00296001-0.00291234j -0.00181958-0.00142436j 0.000129848+0.000388902j 0.00116439+0.000598926j -0.000104302-0.0019107j -0.0027855-0.0021581j -0.00536815+0.00300766j 0.00245552-0.00252541j -0.00221007-0.00162445j 0.00300904-0.000322448j -0.00176056-0.00110959j -0.00212683-0.00235841j -0.00131155-0.00173192j 0.00261243-0.00253501j -0.00126449-0.000897938j 0.00190884-0.00367978j 0.000686466-0.00113347j -0.00232553-0.00151987j -0.000857165+0.00509217j -0.00316819+0.000708635j -0.00175255-0.00211635j -0.000713456+0.00190494j -0.00414165+0.00076014j 0.00026909+0.00244662j 0.000277563-0.00247146j 0.00169968-0.00232514j -0.00484177-0.0141532j 0.0011731+0.0206423j -0.00350061+0.00266313j -0.00924819-0.034827j 0.00328691-0.00251666j 0.00621774-0.00178901j -0.00140165+0.00302885j -0.00511745+0.00368594j -0.0419516+0.000142953j -0.0276776+0.0278198j -0.0222639-0.0007458j -0.00574935+0.00790479j 0.0410951-0.0267341j -0.0265292-0.046551j 
0.00835249+0.000941094j 0.000732832-0.00715063j -0.000655942+0.00561834j -0.000446694-0.000311155j -0.00955393-0.00232659j 0.00862594+0.00699219j 0.0202253+0.00240233j 0.00177168-6.10877e-05j 0.00616533-0.000963072j 0.0039544-0.00195737j -0.00178338-0.012641j -0.00401764+0.00531797j 0.0015827+0.00177247j -0.00953957+0.00778078j 0.00479026-0.00757885j 0.0088495+0.00869775j -0.000598721+0.00975001j 0.00291402-0.00332132j 0.00392712-0.00272332j -0.00830094-0.00250949j -0.00250277+0.00131205j 0.000801152+0.00397749j -0.00123241+0.00127755j -0.00241514+0.00231563j 0.00357971-0.00140814j -9.97192e-05-0.00482301j 0.000847519+0.000855111j 0.00275826+0.00491529j -0.00202011-0.000761437j 0.00493486+0.011147j -0.00411823+0.000264826j -0.00272469-0.00821071j 0.00491508-0.00330367j -0.00808305+0.00344978j 0.00741423+0.00163606j 0.000720344+0.00865879j -0.00375491-0.00108182j -0.000652866-0.00305291j 0.00362695-0.00122049j -0.008538-0.00569028j -0.00743817+0.00334036j -0.00157434+0.00291908j -0.00244866+0.00849814j 0.00354311-0.00935193j 0.00446481-0.00290326j 0.00726669+0.0184447j 0.00123871-0.00373673j 0.0118093-0.00888464j -0.0102079+0.00465452j 0.00263598-0.00702139j -0.00218429+0.00299084j 0.00130461+0.00540597j 0.00132767+0.00294322j -0.00334795-0.0067131j -0.00173044+0.000770898j -0.000168185-0.00345589j 0.00475135+0.0107999j 0.000586765+0.00328681j 0.00405881-0.000477009j 6.34235e-06-0.00476594j 0.0100824-0.00466952j 0.00588853-0.00184343j 0.00272169-0.00295923j -0.00185727+0.00105892j 0.00324219+0.00765309j 0.00648919-0.000171785j 0.00139097+0.00460362j 0.000156758-0.00802605j 0.00331784-0.00553979j -0.00474749-0.00703635j -0.000614093+0.00398546j 0.00289646+0.00372584j -0.002067-0.00557594j 0.0028633+0.00539893j 0.00518048-0.00030966j 0.00194699+0.00430757j -0.00253577-0.00302649j -0.00737185-0.00591325j 0.00386139+0.00282846j -0.000994687+0.00025813j -0.00309326-0.000588658j 0.0136047+0.000308777j 0.000615926-0.00888092j -0.00375012+8.35718e-05j 0.00070251+0.00090279j -0.000134681+0.00446726j -0.00263763+0.00684194j 0.00030092+0.00791495j 0.00442032+0.00316339j 0.00210124-0.00609849j -0.0012212+0.00144115j -0.00259054-0.000772393j 0.00639295-0.00943918j 0.00425282+0.00476866j 0.00179978-0.0025229j -0.00979634-0.00771501j -0.00376482+0.00179771j -0.00663629-0.00371564j 0.00124181-0.00136723j -0.00779632+0.00282353j -0.00388061-0.00202057j 0.00543283-0.00319643j -0.00505005+0.000177742j 0.00740892-0.00348376j -0.011192-0.00107928j 0.00808178+0.000918362j 0.00135739+0.00252974j 0.000508083+0.00728836j 0.00232597+0.00361622j 0.00371944-0.000989741j -0.00129597+0.00780725j 0.00163577-0.00548425j 0.00117692+0.00610779j -0.0043663+0.0144321j -0.00393628+0.00505034j -0.00306889+0.00772264j 0.00131877+0.00794002j -0.00286857+0.00279283j -0.00303723-0.00177685j 0.00164194-0.00817543j -0.00115845+0.0124258j 0.00616034+0.00214433j 0.00250864-0.00474649j 0.000267819+0.00909454j 0.000263721-0.000635381j -0.00319225+0.00144927j 0.00701437+0.00263755j 0.00301229+0.00634096j -0.0109241+0.0042293j 0.00115027+0.00299836j -0.00448357-0.00475182j 0.0100787+0.0215619j -0.00506759-0.00478672j 0.00221499-0.00596216j -0.0163091-0.00518999j -0.00418128+0.00927486j -0.00906574+0.000865624j -0.0221764-0.0132297j 0.0126938+0.011467j -0.0101627+0.0114359j 0.0207005-0.00610559j 0.0253952-0.0169981j 0.0132993+8.49917e-05j 0.0100616-0.0203733j 0.000434227-0.00786897j -0.00129522-0.0277476j 0.0161603+0.000273521j -0.0126697+0.00637166j 0.00558132-0.00802959j 0.0211746-0.00440725j 0.0155393-0.0223497j -0.0288112-0.0147542j 0.00848386+0.00227478j 0.029916+0.0137226j 0.00733726-0.0384228j -0.00129077-0.00644449j -9.89394e-06+0.00173386j 
0.000567203+0.00778727j 0.00750896-0.00162706j -0.00446466-0.00242885j 0.00300992+0.00707948j -0.00244871-0.00607823j -0.00792037+0.00499264j -0.0099728+0.000509854j 0.00567896+0.008038j -0.00655459+0.00194944j -0.00254227-0.00649017j -0.00355485-0.0100299j -0.00802666+0.00738181j -0.000246923+0.00200972j -0.00471158+0.00625575j 0.00392819-0.00594841j 0.00287865+0.00257722j -5.34036e-05+0.00574965j -0.00258755-0.00180581j 0.00529078+0.00146716j -0.00711091-0.00633752j -0.00318031+0.000422278j 0.00505708-0.00514715j -0.000390466-0.00170936j -0.00125062-0.000578146j 0.00253392+0.0005552j -0.00153254+6.93282e-05j -0.00332071-0.000632348j -0.00425318+0.000312088j -0.000952498-0.00539334j 0.00820442+0.00486666j -0.00195816+0.00267376j 0.00316064-0.000883011j -0.00118878-0.0064784j -0.00316425+0.00102475j 0.000631685-0.00730124j 8.81611e-06-0.00188309j -0.00706503-0.000669314j -0.00353105-0.0105383j 0.00769744-0.00143398j 0.00744421+0.0147881j 0.00446239+0.0014378j -0.00032567-0.00691397j 0.0070264-0.0129387j -0.00106071-0.00714613j -0.0046376-0.00257818j 0.00415218+0.00175455j -0.00258532-0.00485754j -0.000132723-0.0089187j -0.00106469+0.00730468j -0.00362063+0.000637167j 0.00413728-0.00243938j -0.00242614-0.0021958j 0.00911769+0.00728405j -0.00445468+0.000217864j -0.00277166-0.00477229j 0.000655725-0.00579973j 0.00731997+0.000959466j -0.000105967+0.00731721j 0.000173272-0.00102682j 0.00708662-0.00403307j -0.00280621-0.00348321j 0.0015382-0.000263187j 0.00370337+0.00138266j 0.00682791+0.00513783j 0.005731-0.00666986j -0.00157639-0.0018693j 0.000144993+0.00385205j -0.00321153+0.00288277j -0.00166962-0.00301527j -0.000611527+0.00222738j -0.00111683+0.00958434j -0.00251508-0.00400121j 0.00243118-0.00705659j 0.00307193-0.00299462j 0.00216156-0.00696789j -0.0021383+0.00103302j -0.0029927+0.000979064j -0.000986667+0.0112779j 0.00310943+0.00126086j 0.00127859+0.00099008j -0.000704861-0.00356441j 0.00283919-0.00836656j -0.0107142-0.000845953j 0.00255775-0.00130644j -0.00290865+0.000408167j 0.00395453+0.00237815j 0.00384707+0.012164j 0.00609647-0.00666182j -0.00117701+0.00134066j -0.00703902+0.00368776j 0.00971276-0.00542443j -0.0046263+0.00367287j -0.000860369-0.00251781j -0.000574685+0.000368888j 0.000209715-0.00682505j -8.46128e-05+0.00555255j 0.0056448+0.00242717j 0.000286062+0.00451274j -0.00186711+0.00166865j 0.000893482-0.00470409j 0.00364029+0.00698164j 0.000431259-0.000877208j -0.00137116+0.00166189j -0.00198343-0.00238786j -0.00469652+0.00338325j 0.00283041-0.00988799j 0.00692461+0.00514537j 0.00587206+0.00127298j 0.00556593+0.00225637j 0.00447258-0.00340904j 0.00511339-0.00692895j -0.0046389+0.00782244j 0.00379017-0.00146146j 0.00207634+0.00475092j -0.00180282+0.00327385j -7.56087e-05+0.00758221j -0.000865023-0.00454706j 0.00241691-0.00147837j -0.00141633+0.00232396j -0.00185962+0.0013226j 0.00225303+0.00806262j 0.00566094-0.00707835j -0.00435522-0.00707043j -0.00134439+0.00377356j -0.000548264-0.00162077j 2.98276e-05-0.00017685j 0.00355989-0.00731112j -0.00190169-0.0046658j -0.00445798+0.00522735j 0.00255965+0.000478213j -0.00219477-0.0103932j 0.0168079+0.0203838j -0.0154357-0.0148831j 0.00375592+0.00928656j -0.00327237+0.00306971j -0.00751521-0.0126628j 0.00134069+0.00997237j 0.00317244+0.0243887j -0.000140158+0.00870407j -0.00431399+0.000125819j 0.00689227+0.00285441j 0.0124438+0.0041461j 0.0102547+0.00145267j 0.0317839-0.0305194j -0.0153147+0.0250008j -0.0270284+0.0121253j -0.0433943-0.00838823j 0.0054212-0.00146031j 0.00333857+0.00167421j -0.00565762+0.000596556j 0.0051467-0.00225246j -0.0091739-0.00976638j -0.0246981-0.0137331j -0.0218329+0.0438394j 0.0318062+0.0179258j 0.00120052-0.00639198j -0.00107043-0.0108717j 
0.00145524-0.00124937j -3.15663e-05-0.00146339j -0.00917308-0.00948619j 0.00142154+0.00984112j -0.00116797+0.00276944j -0.00605217+0.000508262j -0.0125265-0.00192101j 0.0123717-0.00123897j 0.00548938+0.00885033j 0.00104891-0.000337651j -0.0139936+0.0102575j -0.0119578-0.00897181j 0.00349803-0.00551073j -0.00338964-0.0139753j -0.0108499-0.000282704j -0.00779932-0.00294054j 0.00643385-0.00806884j 0.00171523+0.00882834j 0.0046202+0.00255312j -0.00189644+0.0036223j -0.00231313-0.00654057j 0.00375006-0.00787959j -0.000754452-0.00198379j -0.00281129-0.00226222j 0.00256378-0.00225487j 0.000171417+0.00326933j -0.0020588-0.000817029j -0.000991327+0.00488125j 0.00305508+0.00164108j 0.00452012-0.00378807j -0.00633599+0.0109031j 0.0068389+0.0178421j 0.00171037+0.00408594j 0.00936613-0.00250841j 0.00329891-0.000656605j 0.0074695-0.00278103j 0.0130176+0.00770415j -0.00173072+0.00298435j -0.00453329+0.0049172j -0.0043265+0.00229202j 0.0113701-0.00905435j 0.00511923+0.00412208j 0.00423373+0.00137917j -0.00607175+0.00911292j 0.00319244+0.00138729j -0.00831906-0.0194541j -6.58917e-05+0.00736539j -0.0121616+0.00246884j 0.0116391-0.0110606j -0.00222+0.00419084j -0.000974205-0.00586217j 0.00112063-0.0117325j -0.00503301-0.00464969j 0.00712519-0.00188992j -0.00249809-0.00364631j 0.00399824+0.00312842j -0.00809953+0.00334528j 0.00297999-0.00620063j -0.00823067+9.36692e-05j 0.00510612+0.00387531j -0.00783357+0.00393819j -0.00164703+0.00609892j -0.00314656+0.00307669j 0.000751434-0.00142713j -0.00244173-0.00275012j -0.00599762-0.00273359j -0.00447628-0.00395783j 0.00849541+0.00323128j 0.00234312+0.004056j 0.00336919-0.00275217j -0.00224644+0.00199056j -0.000700366+0.00342153j 0.00318736+0.00181719j -0.00340476-0.00974209j 0.005969+0.00601702j 0.00704129-0.0124501j 0.00337858+0.00409446j -0.00574673-0.0039063j -0.00305427-0.00652386j 0.0155005-0.000916679j 0.00308532+0.00769656j -0.0102099+0.0165448j -0.00238919+0.00773577j -0.00153535+0.00105029j -0.00199217+0.00403949j 0.00432279-0.00660926j 0.000979382-0.00275406j 0.00328969-0.00616641j 0.00878092-0.00106174j -0.00311863+0.00187578j -0.00250914+0.00954427j 0.00107277+0.00141917j -0.00255756+0.0114341j 0.00597511-0.0061503j 0.0102039+0.00388435j 0.0130775+0.00652021j 0.00441987+0.00399791j 0.00183127+0.00142052j -0.00494533-0.00172722j 0.00224696+0.00243621j 0.00258245+0.0066036j 0.00155649+0.013457j 0.00644362-0.00504694j -0.00380098+0.000867826j 0.0011662-0.00402146j -0.00376404+0.00643554j 0.0152591-0.00216612j -3.99834e-05+0.000170825j 0.00466215-0.00169273j 0.00950752+0.00168799j -0.00118673-0.00665547j 0.00209699+0.00180355j 0.0088133-0.00211043j 1.04363e-05+0.00783165j 0.0088198+0.00761126j 0.00227254+0.00142677j 0.00601694-0.00537519j 0.00881098-4.85973e-05j -0.0018009-0.00288751j 0.0119467+0.0170533j -0.00838699-0.00765264j -0.00916016-0.0032599j 0.013295+0.0119803j 0.0224857+0.0063905j -0.0158354-0.0116313j 0.0171536+0.00793768j -0.00248665-0.00858786j 0.00891189-0.00214107j -0.00270095-0.000728967j 0.00734322+0.00510757j -0.00317815+0.00768428j 0.000446754-0.00941528j 0.00462256+0.0012491j -0.00528989-0.00248834j -0.00205017-0.0114298j 0.0135116-0.00994221j -0.00843763+0.0288005j 0.0194326-0.00421503j 0.0152765-0.0055063j 0.00840925+0.0012387j -0.00219154-0.00291611j -0.00192926-0.0053252j -0.0193572+0.00548048j -0.000469674-0.0136808j -0.0124003-0.00385472j 0.00369695-0.0293604j -0.000321966-0.00639871j -0.0228013-0.000122508j -0.01224+0.00733495j 0.0197288-0.0302938j 0.0103758+0.0265038j -0.0290467-0.00477725j 0.0210714-0.00850418j -0.00320825+0.00706143j -0.00158569-0.0183328j -0.00701756-0.0224317j -0.00213557+0.00335174j 
0.00100104+0.00238117j 0.00461627-0.000459653j -0.00952249+0.00855227j 0.00916633-0.00319787j -0.00347644-0.00239388j -0.00350309-0.00330716j -0.0314152-0.00209921j -0.00510729-0.00882783j -0.00640315-0.00768318j -0.00633838-0.0023178j 0.00542319-0.00439273j 0.00598624+0.00212693j -0.00802456+0.00182163j 0.00748438+0.00343273j -0.00200914-0.00612233j -0.00247869+0.00404726j 0.00487795+0.00865196j -0.00334934+0.00236421j 0.000727101+0.00122754j -0.00205832+0.00562615j -0.00211082-0.00174879j -0.00312766+0.00500073j -0.000291467-0.00432814j 0.000654828+0.00467842j 0.00202661+0.00186324j -0.00352986-0.00265683j -0.00274342+0.00379262j -0.00052354-0.0106315j 0.00540413+0.00108032j 0.00330476+0.000260268j -7.31863e-05-0.011472j 0.00296817-0.00141026j 0.00443913-0.000437962j -0.00740858+0.00434289j -0.00455713+0.0148979j 0.000529162+0.00843641j -0.0104818-0.00191291j 0.00708684-0.0146051j 0.00620134+0.000894835j 0.0068044+0.0160855j 0.0101601+0.0075909j 0.00298464+0.00209475j 0.0170601-0.00670181j -0.00364011+0.00427013j -0.00678871+0.00172068j -0.00742516-0.0098184j -0.00281874+0.00253603j 0.00345269+0.00576088j 0.0123126+0.00832433j 0.000491705+0.0102446j 0.00653853-0.00117206j -0.00499806-0.00293919j 0.00328453-0.00528561j -0.0025548+0.000592399j -0.00807768+0.00263631j -0.0004083-0.0109254j -0.00651639-0.00295784j 0.00510035+0.00300971j 0.00131117+0.000183651j 0.00876343+0.00643968j -0.0117603+0.00502305j -0.00937076+0.00238735j 0.00729612-0.00326242j 0.00395927+0.0118746j 0.00871534+0.00107674j -0.0120523+0.0022386j -0.0011638+0.000528196j -0.00182298+0.00576446j -0.00662769+2.72074e-06j 0.00321427-0.00159032j -0.00380747+0.00188209j -0.001701-0.00571274j -0.00183744+0.0153641j -0.00449209+0.00292516j -0.00251818-0.00244656j -0.00803042-0.00866284j -0.0016904+0.00587407j 0.00361163+0.0101672j -0.0159548+0.00986794j 0.00199897-0.00584179j 0.000317626-0.0103279j 0.00596138-0.0165899j -0.00698554+0.000731717j 0.00206822-0.0111205j 0.00277061-0.0007769j -0.00558291+0.00168589j 0.014416-0.00358356j 0.00997927-0.00521576j 0.00121116+0.0012382j -0.00720214+0.00463911j 0.00351191-0.00602448j -0.000156988+0.00323317j 0.00339406-0.00124388j -0.0187667-0.0067093j -0.0115534-0.00361409j 0.0040929+0.0111303j 0.000424029+0.00190372j 0.00735726+0.00987987j -0.0108992-0.000561647j 0.00483738-0.00170462j 0.000532402+0.0127135j -0.00654286+0.0123963j 0.0131165-0.012001j -0.00207155+0.00630304j 0.00677628+0.0117851j 0.00848426+0.00130678j -0.00419807-0.00303898j -0.00392556-0.00513849j -0.0119774-0.00455725j -0.0091818+6.20303e-05j 0.00541191-0.00822708j 0.00136115-0.00590389j 0.00863482+0.00823255j -0.000492583-0.00622256j -0.000396106-0.00513939j -0.00651053-0.011872j -0.0159568-0.0119475j 0.0193674+0.00188311j 0.00308602+0.001685j -0.00977177+0.00677965j -0.00384977+0.000745386j 0.00956653+0.00547406j 0.00159354+0.00143341j 0.00737775-0.00162103j -0.00779752+0.00288868j -0.0017097-0.00802623j -0.00339074-0.00218941j 0.00658579+0.0124297j -0.00608949+0.0047006j 0.00777577-0.0131427j -0.0135667+0.00617421j -0.00679993-0.00250006j 0.00173455-0.0111632j -0.00117311+0.0151144j -0.00483722-0.0124238j -0.00403342-0.00488312j 0.0227811-0.0112051j 0.00145482-0.00296519j -0.00578287-0.00491768j 0.0128456-0.00320774j 0.00362607-0.00532097j -0.000711741+0.0027285j -0.00150514+0.0125249j 0.00681094+0.00717131j -0.0062997-0.00139565j 0.00660308-0.0213397j 0.0167524+0.0169387j -0.010624+0.0210421j 0.00986694+0.0178539j -0.00846677+0.0112925j 0.0218244-0.00111804j 0.0103375-0.00894403j 0.0122127+0.000955625j 0.0123414-0.00228758j 0.00343362-0.0114714j 0.0026584+0.00858135j 0.00218437+0.0178309j 
