-0.00470236-0.00298526j -0.010995+0.00955121j -0.00880888+0.0122329j -0.0114811-0.00562676j 0.00129752-0.00409101j 0.00464429+0.00603631j 0.00580836+0.00616139j 0.0111381+0.00870621j -0.00400297+0.0126661j 0.0132615-0.00842439j 0.0155172+0.0013938j -0.00695656+0.00141414j 0.00341487+0.0100881j -0.011456-0.0118236j -0.0113854-0.00318741j 0.00720494+0.0036465j 0.000935347+0.00509479j 0.0098557+0.00610337j 0.00281292+0.00582964j 0.0194186+0.00145744j 0.00741171+0.00704965j -0.00306071+0.0155037j 0.0128233+0.00740503j -0.0100551-0.00999706j 0.0105013-0.00229185j 0.0212453-0.0121972j -0.00829097+0.0220558j -0.0075936+0.0272469j -0.00209547+0.00906433j 0.00724317+0.00121069j -0.0278828+0.00967592j 0.0191189+0.0258391j 0.00940694-0.00335272j -0.0295122+0.027534j 0.00171184+0.0151888j 0.00259335+0.00196227j 0.035412+0.0101208j -0.00989679+0.00953345j 0.00593294+0.00284043j 0.0176511-0.0145817j 0.000233378+0.0116153j -0.0453543+0.0286954j -0.00788244-0.0161204j 0.00972044-0.00718926j 0.00688293-0.00435511j -0.00473097+0.0439051j -0.0281226+0.0159826j -0.0028849+0.0114474j -0.0567349-8.19708e-05j 0.0638829+0.0408639j -0.0171639-0.00750289j 0.0381595+0.00272123j 0.00365749-0.0853398j 0.0129754-0.00873677j -0.0227331-0.0110922j 0.00312+0.0231036j 0.0169965-0.0025919j 0.0286394-0.0393571j 0.0297096+0.0105856j -0.0163231-0.0148309j -0.00916457+0.0271142j -0.0586467+0.0224943j 0.0186747+0.0288879j -0.0485762-0.000883624j 0.0168346+0.0115037j 0.032216+0.0214822j 0.0069068+0.0208467j -0.0559095+0.0122737j -0.0144806+0.0116578j 0.0635018+0.0307737j 0.0679481+0.00232985j -0.0186868+0.0130377j -0.00159625-0.0122369j -0.0182927-0.0136892j 0.00590694+0.0165665j 0.0370334+0.0234297j 0.00184752-0.0365682j -0.0173938+0.00361753j -0.005157-0.00304384j -0.051607-0.0388238j -0.0666654-0.0190314j 0.0343955-0.00613256j 0.0448359+0.00722204j 0.0240369+0.00372737j 0.0455311-0.00853147j 0.0392712+0.0264545j -0.0209-0.0247893j -0.00204758+0.013953j -0.0185479-0.024966j 0.0649244+0.0490545j 0.00691749+0.00809221j -0.0119782+0.00686056j 0.00369395+0.000339732j -0.0168242+0.0103142j -0.000586399-0.0263713j -0.000314111+0.0201498j -0.00529237+0.0447505j -0.0093812+0.000658367j -0.0792102-0.0261874j -0.0295832-0.00267132j -0.00582549+0.0169625j 0.0113607-0.0217175j -0.000599241+0.00902176j 0.00205337-0.0378789j 0.010747+0.0292702j -0.013079-0.0143695j 0.0280217-0.0343636j -0.0466727+0.00201329j 0.0337265-0.0388368j 0.170088+0.225243j 0.116233+0.0709099j -0.0473426-0.117131j -0.0320357+0.00574265j -0.058169-0.0835643j 0.0109819-0.0137075j -0.0567993-0.0633744j -0.0129201-0.131786j -0.0538402+0.0776286j -0.1154+0.144273j -0.170155+0.135709j -0.143016+0.0835364j 0.158583+0.00550819j -0.233236+0.285631j 0.0343391-0.0314856j -0.0193974+0.0834653j -0.184285-0.15684j 0.000882339+0.13832j 0.219535+0.17882j -0.190173-0.160264j -0.205031+0.220944j 
-0.00826038+0.0160557j -0.00610901+0.0187356j 0.000661101+0.00507922j 0.00783736+0.0108406j -0.0168589-0.013662j 0.0132644+0.00866564j 0.0115706+0.00732354j 0.00222579+0.000776893j -0.0074797+0.00526448j -0.00315813+0.0127407j -0.00607987+0.0115947j 0.00625063+0.00514106j 0.0114814-0.00314627j 0.00446161+0.00682158j 0.00778776-0.00192103j -0.0133178+0.00378834j 0.00512661-0.00627257j 0.00531858-0.0126892j -0.0274213-0.0060807j 0.00108366-0.0140351j 0.0116222+0.0211531j 0.000867082+0.00305826j 0.00884713+0.0124173j 0.0167888+0.00621027j -0.00739935+0.0252122j 0.0227027-0.0279413j 0.0276678+0.0101435j -0.0157511+0.0084366j 0.0110469-0.00652767j 0.018218+0.00852727j -0.0110466+0.0169959j 0.0195483+0.00365846j -0.0120577+0.00113489j -0.000482354+0.00665361j 0.01415+0.00425343j 0.0076766+0.00776584j 0.0193208-0.0101731j 0.00755656-0.0063576j 0.00420579-0.00176207j -0.00216207-0.00196618j 0.00829687+0.00491445j 0.016431+0.00759723j -0.00851895+0.0105946j 0.0068498+0.00167191j -0.0129697+0.0156929j 0.0493149-0.00876023j 0.0276354+0.00554421j 0.0644489-0.0230496j -0.0246942+0.0268802j 0.0082385-0.0225997j 0.0140367+0.0324795j -0.0292177-0.0928823j -0.030469-0.0105604j -0.0351152+0.0191979j -0.0260472-0.00218688j -0.0114618+0.00109967j 0.00140272+0.0272278j 0.0200858+0.0040386j -0.0527337+0.0437221j -0.00560777+0.00689314j -0.0408568+0.0187528j -0.0713953-0.035577j -0.0408124-0.0207493j -0.0131+0.000300906j -0.0188501+0.00497694j 0.0052943-0.00651491j 0.0406248+0.0198584j -0.0151595-0.0036207j -0.0198666+0.0299164j -0.00240753+0.0283724j 0.0262093+0.0382215j -0.000912188+0.0288378j -0.00094497-0.00181673j 0.0115398+0.00484856j -0.00637926+0.020385j -0.0169223-0.0261136j -0.020191-0.0237842j 0.0049171-0.00371219j 0.000953638-0.00886755j 0.010716+0.00647334j 0.010735-0.0146988j -0.0476512-0.0214316j -0.0218348-0.00440277j -0.0173439+0.00524203j -0.00544019-0.0128591j -0.0173664-0.0056608j 0.00897929+0.0190787j -0.00312255+0.00233518j -0.00816324-0.0118156j 0.0165901-0.00932234j 0.00414263+0.00797249j -0.00726099-0.0193383j 0.00444749+0.000324582j 0.0330378+0.0118417j 0.0280561-0.00410108j -0.0126219+0.00219511j -0.0215833+0.00242843j 0.0111482+0.000863591j 0.122579+0.0934322j 0.0470678+0.0178892j 0.00780309-0.0126082j 0.00986712-0.008401j 0.00450195+0.00943275j -0.0358496-0.0184036j -0.0194196-0.0120034j 0.0893405+0.0204985j -0.066926-0.0657072j -0.000805092-0.0291053j -0.120496-0.122042j 0.175479+0.100288j -0.0905745-0.144155j 0.0248943+0.0948755j 0.0526505+0.0548931j 0.0274541-0.008101j 0.0227098+0.0441972j -0.00339354+0.129892j -0.158169+0.126001j -0.0609121+0.0783585j 0.063502-0.0491447j 0.00841142+0.123564j 0.062266-0.0104336j 0.270428-0.280451j 0.141552-0.0223105j 0.159114-0.181972j 0.100575+0.192423j 0.0480469+0.0112949j -0.241891-0.214084j 0.0570893+0.111425j 0.212687-0.210982j -0.185344-0.15624j 
-0.0038359+0.0167256j 0.0023448+0.00325983j 0.00967657-0.0167716j 0.0081364+0.00535706j -0.00912209+0.000244297j -0.00418969-0.00531161j -0.00390752-0.00407655j -0.030363-0.0138162j 0.00138516+0.00670947j 0.00853931+0.0093972j 0.0192481+0.00661692j 0.00596775+0.000839744j 0.000647216-0.00253415j -0.00987564-0.00530796j -0.00453873-0.00950886j 0.0177655+0.00681449j -0.0116002-0.00697292j -0.00810828+0.00705116j 0.0175181+0.0191935j -0.0470439+0.00268409j -0.0186182-0.0195906j 0.0101864-0.0417451j 0.00561195+0.0124152j 0.0104316-0.000751474j 0.000590063+0.0270139j 0.0214251-0.0345512j 0.0207007+0.0100447j -0.018795+0.0397822j 0.00798163+0.0129682j 0.0327418-0.00506659j -0.0273324+0.02871j 0.0349382+0.0259397j 0.0119679+0.00416044j -0.0345251+0.0380014j 0.0136629+0.0154296j 0.017705+0.00172821j 0.0541801-0.0123228j 0.0140467-0.00789951j 0.00400142+0.000107492j 0.0187548-0.020691j 0.00541236+0.00750376j -0.056599+0.0562762j -0.00276897-0.00459581j 0.0297506+0.0153988j 0.0229916+0.00185246j 0.0379676+0.0400542j 0.0104899+0.0183123j -0.0535662-0.0193251j 0.0115757+0.00814333j 0.0694304+0.0659559j -0.0284786+0.0524661j 0.00218442+0.0702042j -0.00183308-0.0300542j 0.0461841-0.035265j 0.031809+0.0334073j -0.0035998+9.16072e-05j -0.0117329+0.0137153j 0.00858683+0.00242233j -0.0424962+0.019493j -0.00317325+0.000720661j -0.0399818+0.00681659j -0.0701451-0.0127657j -0.0225177-0.0095073j -0.0251974+0.00661623j -0.00392758+0.00662336j 0.0153628-0.00659864j 0.0295405+0.0183902j -0.051768-0.00243381j -0.0363645+0.0282354j 0.0746415+0.0203536j 0.0758857+0.0197687j 0.00570864+0.0333265j 0.0267879-0.0107544j -0.0221501-0.00969939j 0.0135189+0.0162661j 0.0445698-0.0137832j 0.0177546-0.0349017j 0.0187449-0.00858611j -0.0286802-0.0256038j -0.0882789-0.054093j -0.0330985-0.0177517j -0.0043307-0.0486627j 0.0334465-0.0040146j 0.0170313+0.00707091j 0.0490207-0.0187323j 0.0666551+0.0442213j -0.0346242-0.0260453j 0.00362043+0.0115316j -0.0603354-0.0612551j 0.192916+0.0982759j 0.0330336+0.0283504j -0.0265166-0.033657j 0.00242226-0.00883925j 0.0170706+0.0182581j 0.0284947-0.00247417j 0.0191491+0.0108365j -0.031077+0.0204814j -0.00634145-0.0113962j -0.121881-0.0184417j -0.0216114-0.00766719j 0.00418903+0.0225759j -0.00473766-0.0436561j -0.00685677-0.00273082j 0.0356187-0.0212069j -0.0419561+0.0537716j 0.0352686-0.203322j -0.0182128-0.109268j 0.00422386+0.0218356j 0.000327215-0.112811j -0.0789853-0.178356j -0.0136493-0.205506j 0.102189-0.121656j 0.0177162+0.0547588j 0.154869-0.264536j 0.0609007-0.00804721j 0.160676-0.0810823j -0.134718-0.161954j 0.0616688-0.0255717j 0.114442-0.0698609j 0.16588+0.0313403j 0.193794+0.000267496j -0.131707+0.0135884j -0.0711701-0.123501j 0.108366-0.0724578j -0.272931-0.17177j -0.178519+0.237654j -0.132129-0.0394072j -0.0419593+0.17005j 0.0100861+0.0386333j 0.025062+0.0181746j 
0.00228914-0.0128531j 0.00209349+0.000144198j 0.00747898-0.020543j -0.0296843-0.0116714j 0.00746424+0.0052496j -0.00373811-0.00761857j 0.0134756-0.00155505j -0.0147942-0.00604025j -0.00488117+0.0149998j -0.00251286-0.0188528j 0.00101577-0.0107908j -0.0065599+0.00743265j 0.0153653+0.0102976j -0.0121817-0.00232047j -0.00359667+0.007747j 0.00301631-0.00403521j 0.0145053+0.00895756j 0.0269946-0.00104696j -0.0239006+0.0161745j -0.0141156-0.0289003j 0.00514301+0.0140715j 0.0195686-0.0061244j 0.00635006-0.0127097j -0.0205656-0.0026126j 0.00221345-0.0468807j -0.0102473+0.0268097j -0.0361251+0.00829444j 0.0264599-0.0328113j -0.0212206-0.0114857j -0.03179+0.00624528j 0.010447-0.0157372j -0.0327431-0.00636639j -0.0187345-0.000157784j 0.0175625-0.0128817j -0.0118601-0.00414202j -0.0146408-0.00171706j -0.02633+0.0190778j -0.0342823+0.0470064j 0.00505967-0.00360428j -0.00150454-0.00084534j 0.000493042-0.00561813j -0.0204854-0.0138906j -0.0155189-0.0127869j -0.0596679-0.0271659j -0.0157036-0.0250814j -0.0288948+0.017948j -0.0191908+0.0119833j -0.016078+0.00204393j 0.00826765-0.0288366j -0.0227698-0.0273281j -0.0238778-0.0412712j 0.0289321+0.0302346j -0.0186853+0.0313741j 0.0159566-0.0310061j 0.0291814+0.0189739j -0.0143212+0.0130274j 0.0256158+0.00086538j 0.0319258-0.026947j 0.0530533-0.00641848j -0.0137638-0.00420799j 0.0373357-0.00597009j 0.0448293-0.0052464j 0.0637669+0.0385106j 0.0207093-0.012177j 0.00380408+0.00614117j -0.0115076+0.0239902j -0.00829147-0.0185012j 0.0157687+0.0100811j 0.00500738-0.0157506j -0.0678963-0.0203049j -0.0184695+0.00154495j -0.0549526-0.0547681j -0.0275963+0.0219012j 0.0315557+0.0115183j 0.00220281+0.00614937j -0.0283195+0.0316589j -0.0219154+0.0151654j -0.085584+0.0146588j 0.044968+0.0376362j 0.0433795+0.035504j -0.0757336+0.000676832j 0.0732253+0.0896102j 0.0397948+0.0221834j 0.0193202+0.00107715j 0.0372204+0.0316216j -0.00157329-0.0496745j 0.00245194-0.00883752j -0.00433044+0.0124409j 0.0303146+0.0424279j -0.11334+0.0187231j -0.0380528-0.00373097j 0.0273204+0.0319724j -0.00434999-0.00799348j -0.0234721+0.0348318j -0.0111121-0.0231267j 0.0214921+0.0183059j 0.0414937+0.078595j -0.0134002+0.00621851j -0.201564-0.222153j -0.0552809-0.0397413j 0.00370178-0.0382111j 0.00532045+0.0149981j -0.0110503+0.0202532j 0.0833102-0.0469542j -0.00159469-0.0576356j -0.0950279+0.236891j 0.0607585-0.153898j -0.0352849+0.0144076j 0.0857192-0.172273j 0.172834-0.0445889j -0.127217-0.0947877j 0.112557+0.0365976j 0.163868-0.0932132j 0.17165+0.0982506j -0.0628814-0.136178j 0.164648-0.295331j -0.112282-0.0964651j -0.0979895+0.137388j 0.0983123+0.025071j -0.0177084+0.0837985j 0.112527+0.0891797j 0.175769-0.0226973j -0.0249707-0.210023j -0.300105-0.0563113j -0.0773675+0.17298j 0.0913298+0.0653024j -0.0275969+0.0593335j 0.0516905+0.00953958j 0.0179403+0.00121243j 0.00821546-0.0317839j 
-0.00871016+0.0160787j -0.00145432-0.00536299j -0.00098437-0.00422808j 0.00155242+0.00812445j 0.00422962-0.00356707j -0.0236715-0.00540576j 0.0335892+0.0131517j 0.0215297-0.00409695j 0.000413316-0.00235454j -0.00794037+0.00643592j -0.00814005-0.00503572j 0.00493991+0.00100561j -0.0042919-0.00134165j -0.0154742+0.0219546j 0.0343497-0.0165907j 0.00513735-0.0333709j -0.0344441-0.0178132j 0.0295792+0.019157j -0.0164792+0.0100299j -0.0440949-0.0031297j -0.0344679+0.0342321j -0.0195185-0.0586255j -0.00268576-0.0119099j -0.00415853-0.00359122j -0.000658756-0.0115439j -0.0127148+0.0105522j -0.00691608-0.00804578j 0.00687621-0.00766817j -0.00664007+0.0115803j -0.00754064+0.00188263j 0.00959036-0.0157481j -0.012269-0.00614467j 0.00821819-0.00506072j 0.0121675-0.0220658j -0.00128409-0.0146189j -0.0142943-0.00948051j -0.0271289-0.00096143j 0.0241216-0.0120523j -0.00948579+0.000842474j -0.0457431+0.0410804j -0.0159949-0.0129639j -0.00635984+0.00674964j 0.0403843+0.0393194j 0.0124943+0.0219801j -0.0388225-0.0347876j -0.0180191+0.00510863j 0.0210461-0.0395746j 0.0156564-0.00594214j -0.0271109+0.0252931j -0.0123265-0.00603372j -0.00281336-0.027309j -0.0160819-0.0333483j -0.00722518-0.0027258j -0.00857412+0.0127684j -0.0238813-0.0121311j -0.00315503-0.00063809j 0.000558426-0.0046379j -0.0040642+0.000174151j 0.0117132-0.00638288j -0.000234049-0.0012724j 0.0197009-0.0134919j 0.0355376+0.00600353j 0.00765735+0.0143498j 0.0235262+0.00776822j -0.00219866-0.00621291j -0.0128365-0.0121244j -0.0114754-0.00438763j 0.0224699-0.00674974j 0.00722735-0.012448j -0.0133605-0.0185642j -0.0494291-0.00898467j 0.0212802-0.014203j 0.0249965-0.0105751j 0.0079304-0.00161429j -0.0077146-0.0139621j -0.0151157-0.00293536j 0.0217517+0.0169402j -0.034137-0.0064358j -0.0111428-0.01695j 0.0385596+0.00909146j 0.0715129+0.0295889j 0.0154164+0.0105015j -0.0448351-0.0242366j 0.0132897-0.0257535j -0.150742-0.0302991j 0.0112862-0.0255736j -0.00153994+0.0157909j 0.0108902-0.010206j -0.0113368+0.083729j 0.0563504+0.0469954j 0.0450327-0.0323196j -0.0641579+0.00517049j -0.00998176+0.00948231j 0.307331+0.146694j 0.103492+0.136119j 0.0243699-0.0810655j -0.0454628-0.178248j 0.00376361+0.0207076j -0.0925957-0.021554j -0.0079247-0.0710673j 0.0954826-0.178478j -0.0848143+0.236284j -0.000156865-0.0065252j -0.0148626-0.0683255j -0.170917+0.303673j 0.0205041-0.0274404j -0.065337+0.0923571j -0.0175162-0.230081j 0.157092-0.102801j 0.0657713-0.0380279j -0.0731398-0.0327315j 0.0503658-0.0311617j -0.344679-0.0684146j -0.035831-0.0432305j -0.0811137-0.0758421j 0.157207+0.0880472j -0.185333-0.0687198j -0.0801122+0.21708j -0.0961496-0.0106599j -0.00502811-0.164269j -0.13212+0.101974j -0.050325+0.013064j 0.0475124+0.0543013j -0.0281659-0.0476469j 0.014235-0.0131378j -0.0138939-0.0172039j 0.00552638-0.00208762j 0.00113516-0.0037852j -0.000310797-0.0157489j -0.0179346-0.00294922j 
0.00241507+0.00952785j 0.00804603-0.0336307j -0.001096+0.0141241j -0.0108593-0.0118176j 0.00650081+0.00743894j -0.030889-0.00102194j -0.00798344+0.00818903j 0.0436117+0.0139381j -0.0146834+0.0252146j 0.0191346+0.0100272j 0.0238176+0.0125093j 0.0160747+0.00601937j 0.012203+0.00318674j 0.00191014-0.0135819j -0.00349698-0.0238219j -0.0123235+0.0168899j -0.00205601-0.000173346j 0.000101374-0.00962903j -0.02813+0.0274349j -0.0129736-0.0162865j 0.032111+0.023378j 0.00307756+0.0172697j 0.0014756-0.000807057j 0.00650631+0.0163032j -0.00803748+0.0194696j 0.014613-0.0234437j 0.0211426+0.00950804j -0.0185941+0.00804739j -0.000827686-0.0205404j 0.021641+0.00301274j -0.00256954+0.0313051j 0.0128186+0.0365841j -0.0277513+0.0373475j -0.025658+0.0300212j 0.0271545+0.0107462j 0.0419687+0.00733038j 0.0522753+0.00286767j -0.0525456+0.0530696j 0.0141258-0.00912966j -0.00739103-0.00827072j 0.00784381-0.0027964j -0.0186243+0.0087752j -0.0166108+0.0228716j -0.0706603-0.0510962j 0.00579123+0.0235065j 0.0095118+0.025144j -0.00838312+0.0420858j -0.0160729-0.0167824j -0.0018946-0.0349596j 0.027038-0.00912451j 0.010241+0.00976625j 0.0136174+0.0252567j 0.000325848-0.0242461j 0.0137621+0.00545585j 0.00260174+0.000435292j -0.00298952-0.00753203j -0.00921534+0.00957243j 0.0036929+0.00416289j -0.0340663+0.00828224j -0.0117987+0.0103615j -0.0246267-0.005719j -0.0374362-0.0256049j -0.00760228+0.00167912j 0.0115626-0.0059175j -0.0330891+0.0139956j -0.0223456-0.00815287j 0.0608269-0.00175727j -0.0468166-0.00651469j -0.0879959+0.0593638j -0.0164938+0.0128253j 0.120988+0.0626336j -0.0665757+0.0195222j 0.00735868+0.0401382j 0.0434089+0.0180039j 0.00121518+0.0448286j -0.030339-0.0288583j -0.0492193-0.0487022j -0.0466858+0.0161918j 0.0457415-0.00105616j -0.0107416-0.0268445j -0.152026-0.0416884j 0.0874147-0.00706432j 0.102084+0.0191677j 0.0446782+0.0566893j 0.0860481-0.0309269j 0.0272584+0.0335151j -0.0113958-0.0161983j -0.00950707+0.0269853j 0.00636645-0.0455933j -0.132298+0.0342756j -0.0471682-0.0149784j 0.033457+0.051259j 0.0106044+0.0335633j 0.17908+0.22833j 0.0524703-0.118748j 0.0386814+0.0421218j 0.0185395+0.306917j 0.0271486+0.0184872j 0.0655056+0.117154j 0.062928-0.156129j 0.190822-0.0761409j -0.035305-0.0910899j 0.0649568+0.138149j -0.171096+0.0513711j -0.0406427+0.225575j 0.0413347+0.116127j -0.102775+0.0989223j 0.0895169-0.072717j -0.0483094+0.0303895j -0.0968263-0.0451475j 0.0935147-0.037701j -0.0515904+0.0326405j 0.0629439-0.167692j -0.0983588+4.94811e-05j -0.341358+0.105138j 0.147954+0.0489254j 0.12587+0.168489j 0.0427694-0.0736409j 0.0504026+0.114418j -0.0913406+0.0317272j 0.0510594+0.0484818j -0.00721899+0.127735j 0.0327536-0.0584057j 0.0217909-0.00585516j -0.0443003-0.0153194j 0.00783055+0.0314713j -0.00096956+0.00713415j 0.00562868+0.00888431j -0.0223982+0.0137893j 0.01818+0.0186503j 
-0.000358765+0.0181793j -0.00290375-0.00956376j -0.00298658-0.0202975j -0.0204036-0.0031898j -0.00423854+0.00854903j 0.0247479-0.00327039j -0.0245018+0.00105011j 0.00256678-0.00284131j 0.00534258+0.01766j -0.0100011-0.0121099j -0.000976303-0.0255557j 0.00828319+0.00784085j 0.0207149+0.00923863j -0.0326426+0.0219885j 0.0144739-0.0332664j -0.0416827-0.0132549j -0.0220726-0.0219402j -0.0110213-0.0162308j 0.023371-0.0171476j 0.00613449+0.010626j 0.00161719-0.0177763j -4.39163e-06+0.00572765j 0.0121272-0.0131551j -0.0177917-0.0101289j 0.00190161-0.0499563j -0.00916156+0.0143725j -0.0370103+0.012946j 0.0280757-0.029533j -0.0287022+0.013292j -0.0222091+0.00821679j 0.00594957-0.0303682j -0.0263913-0.0159798j -0.0043793-0.00163226j 0.028548-0.0203281j -0.028915-0.0188277j -0.039673-0.00619001j -0.0407019+0.0165211j -0.0141198+0.045259j -0.00750906+0.00145766j -0.0100394+0.0101859j -0.0135408+0.00376258j -0.0499436+0.0214445j -0.00742034-0.0197591j -0.0540188-0.0138855j -0.0540817-0.0583116j 0.00899431+0.0203767j -0.000269012-0.0323093j -0.00339398-0.0401016j -0.00415297-0.0282581j 0.0153581-0.0306094j 0.00386589-0.0128993j -0.00950571-0.00356264j 0.00217292-0.000668602j -0.00427005+0.00678429j -0.00672118-0.00152118j -0.0238233+0.00194017j 0.00997292+0.00806881j 0.0372617-0.0259877j 0.0406879-0.00273042j -0.0244397-0.011603j 0.0524965-0.0202822j 0.0386874-0.000433761j 0.0649176+0.0401401j 0.0286736+0.00226326j 0.0153438+0.00597865j -0.00916617+0.0176261j -0.00711154-0.00909223j 0.0254217+0.00302901j 0.0112938-0.0272237j -0.0372963-0.0230296j -0.0662667-0.00730048j -0.0488667-0.0730043j -0.0121174+0.0102145j 0.0519254-0.00466868j -0.00485868+0.0153679j -0.0408483+0.0561303j -0.00705188+0.0484699j -0.128572+0.0298122j 0.0524583+0.0296561j 0.0418724+0.0414073j -0.0349596+0.0640693j 0.19204+0.0915841j 0.0695268-0.00107821j 0.109269-0.0236865j -0.0506021+0.0462871j 0.0966995-0.0889021j 0.00500456-0.0229617j 0.00191339+0.0232963j 0.073952+0.301337j 0.227674+0.22185j 0.0180283-0.0943866j -0.0177659+0.125038j -0.0342647-0.0178601j -0.0690609+0.0202161j 0.0450901-0.048293j 0.0323527-0.0418705j -0.0150585+0.0699482j 0.054205+0.175132j 0.124226+0.0977419j -0.105402+0.0294691j -0.150708+0.120015j 0.130037-0.168597j -0.140133+0.0541535j -0.0921846+0.0734777j 0.0350763-0.0388747j 0.172752-0.259144j -0.158024+0.11314j 0.266005+0.0552107j -0.00869592-0.239544j -0.05147+0.0163015j 0.109985+0.0656027j -0.0280825+0.00748086j 0.0302409-0.0569706j -0.0718172+0.0480915j 0.132956+0.0231005j 0.133574+0.0696614j -0.0301503-0.0402546j -0.0675176-0.0070411j -0.00820553-0.0236174j 0.0126458-0.0151916j -0.0056598-0.0125896j 0.0295232-0.0129224j -0.00620921-0.0134283j -0.0364204-0.0307583j 0.0228236+0.0150422j 0.0148489-0.0114188j 0.00899533-0.00347893j -0.00666603-0.0139209j 0.0096532+0.00435103j 0.00409122-0.015418j 
-0.00053312+0.000914273j -0.00788221+0.00813252j 0.00711355+0.0168051j -0.00787463-0.00808059j -0.0325224-0.006235j -0.0204427+0.00680934j -0.0281107+0.00119026j -0.0603555+0.0109448j -0.000181546+0.0177369j -0.0151303-0.000705176j -0.00449939+0.000261723j 0.0159346+0.0122775j 0.0230693-0.0106178j 0.0201031+0.00629611j -0.0111229+0.0287637j 0.0141781+0.00363231j 0.0210349+0.021228j 0.0226389-0.00421137j -0.017006+0.0143611j -0.00473704-0.0103882j 0.00762154+0.0186022j -0.00895612-0.00247404j 0.0054545-0.0161607j -0.00874708+0.00453067j -0.00864625-0.0388555j -0.0122844+0.0152547j -0.0238633-0.00415291j 0.0201271-0.0511251j -0.0319134-0.0280305j -0.019145+0.0112379j 0.0283555-0.00563609j -0.0543933+0.000424114j -0.0426261+0.0182683j 0.0204886-0.0281167j 0.00143432-0.0104151j -0.000281229+2.24699e-05j -0.031355+0.00908852j 0.00950337-0.00505832j -0.0134042-0.0191879j 0.0327041-0.0417805j -0.0220744-0.0352528j -0.00934791-0.00447457j -0.0457452-0.0575836j -0.0108941+0.0053148j 0.0119379-0.0152068j 0.0133275-0.0129293j -0.0161154+0.0101235j 0.0172282-0.0201395j -0.0197402-0.0022344j -0.0117484-0.0163573j 0.00615124-0.0233171j -0.0151123-0.026153j 0.0015138-0.00469428j -0.0140828+0.0266705j -0.0276877-0.0105691j -0.0190995-0.004915j 0.00743734+0.00408642j 0.0211021-0.0120964j 0.0213025-0.00419056j -0.0191055+0.00420362j 0.0408534-0.0313248j 0.0415714-0.0242681j 0.0450898+0.0371826j 0.0508027-0.00739737j -0.0103442+0.00857734j -0.0390901+0.00288742j 0.0123268-0.0269515j 0.0480279-0.0113646j -0.0167292-0.0182482j -0.0977132-0.020042j -0.0396347+0.0102447j -0.0409993-0.0793402j -0.0273102+0.0572832j 0.0528367+0.0458933j -0.0175861+0.0221682j -0.0862796+0.00813246j -0.0041673+0.0674274j -0.0188386+0.0217105j 0.0422794+0.0631921j 0.0554959+0.13551j -0.0708555+0.0446064j -0.126031+0.158904j 0.015899+0.0318498j -0.0975801-0.00179563j 0.274819+0.0876783j -0.150568-0.183021j 0.0404538+0.0904816j 0.049194+0.040052j -0.102222-0.213268j 0.141464+0.024077j 0.059231+0.116083j -0.0565831-0.202212j -0.0980245-0.0689129j 0.0304699+0.0439993j 0.0916236-0.0903681j 0.182621-0.140772j -0.0106504+0.0482811j 0.0223103-0.122046j -0.0376644+0.109739j 0.183405-0.210541j -0.111593+0.0656406j -0.113056+0.0132988j 0.0610968-0.0235606j 0.0944471-0.282031j -0.0843911-0.0683469j 0.0878441-0.16536j -0.0693206+0.0459406j -0.236668-0.101731j -0.0575113+0.0103766j -0.0884526-0.0215002j 0.140972+0.00278115j -0.0811649-0.0337501j -0.00389765+0.0398035j -0.0707574+0.0448938j 0.0834018+0.076488j 0.0876597-0.0183715j 0.0115261-0.0352802j -0.024629-0.0137095j 0.0304405+0.00875791j 0.00131424+0.0263508j 0.00651975+0.0183643j 0.034442+0.00436758j -0.0077348+0.00111821j -0.0364496-0.00808633j 0.0229631+0.00666019j -0.00204148-0.0238193j 0.0140798+0.00810933j -0.00268763-0.0112893j -0.00887895-0.00556545j -0.00734743+0.00316898j 
