0.00990315+0.00172207j 0.0060466+0.00932587j 0.000355913+0.00680014j -0.00494986-0.00615081j -0.00167264-0.00504894j 0.0027506+0.00490435j 0.00242889+0.00119241j 0.00240545+0.00340163j -0.00717483-0.00781155j -0.0083109-0.00338603j 0.000148825+0.00474116j 0.00241134-0.00941659j -0.00480502+0.0169792j 0.00100835-0.00817133j 0.000372616-0.00230883j -7.32063e-05+0.00462876j -2.07117e-05+0.00122051j 0.000450449-0.00288478j 0.000176512+0.000549041j -9.25905e-05+0.00231855j 0.000378073-0.00323987j -2.52429e-05+0.00267671j -0.000560819+0.00196926j -0.00102941+0.00925943j 0.00222569-0.00950993j -0.000220098+0.0028477j 0.010011+0.00262615j -0.00235884+0.00445963j 0.00711572-0.00113544j -0.00557289-0.00261559j -0.00122193-0.00292995j -0.00314373+0.00707314j 0.000758275-0.00255588j 0.00283745-0.00161783j -0.00263414-0.00409424j -0.00570039+0.000295951j 0.00363906-0.00613086j -0.00212071+0.000233922j 0.00157189+0.00176204j -0.00239656-0.000184633j -0.000890033-0.00281625j 0.00256015-0.00620809j 0.00313676-0.000680955j -3.91203e-05-0.00324083j 0.00011278+0.00244508j -0.00153495+0.00197008j -0.00275672+0.000228654j 0.0016166+0.00187564j -3.66042e-05-0.00138245j -0.00245735+0.00358186j 0.00109839-0.00213637j 0.0024379+0.000472208j -0.0027654-0.0020602j 5.25787e-05+0.00303728j -0.00299595+0.00340797j 0.000191133+0.00411931j -0.000956049+0.00215904j 0.00327332-0.00248041j 6.64453e-05-0.000560578j -0.00186878-0.00223275j -0.00352016-0.00105154j 0.00325457+0.00563473j 0.00597531-0.00791442j 0.000219745+0.0047488j -0.00236568-0.00208121j -0.00296948-0.00459267j -0.0154188-0.0122738j -0.0147761+0.0202895j 0.00788642-0.00181134j 0.0118713-0.00432104j 0.00456306+0.00609132j 0.00779892-0.00784263j -0.0221523-0.00469252j 0.00158703-0.00843862j -0.000981774+0.00768913j -0.00218735-0.0016265j 0.00250696+0.00321346j -0.00290021-0.00679599j -0.00229635+0.0113602j 0.0102716-0.00155856j 0.0105992+0.00741235j -0.00185073-0.00100643j -0.00529643+0.00829157j 0.00701581+0.00457529j -0.000468885-0.00196117j 0.00337373-0.000490157j 0.00772977+0.00542284j 0.00294143+0.0110144j -0.00490223+0.00345993j -0.00590688-0.00605843j 0.00773469+0.00294437j -0.00279105+0.00675036j -0.00641493-0.00218357j 0.00182662-0.00270038j 0.00292963+9.40826e-05j -0.00509714-0.00107997j -0.00211112+0.00210587j 0.00226279-0.00375848j 0.00737023+0.00796422j -0.00487379+0.00328068j -0.000113696+0.00734651j 0.00222917+0.00310401j -0.00373248-0.00174854j -0.00213398+0.00857778j 0.0013021+0.00164495j -0.0026593-0.0061931j -0.00267279-0.00630972j -0.00272084-0.000702048j 0.00489145+0.00295813j -0.0039459-0.00290906j -0.00210607-0.000786545j 0.00192686+0.00378987j -0.00492387-0.000181554j -0.0034564+0.000221158j 0.00472185-0.00165812j -0.00113064-0.00337557j 0.00296294+0.00176297j -0.00439315-0.00398465j 0.00262598-0.00197642j 0.00237062+0.00378396j -0.000162705-0.000306413j -0.002486+0.00545159j 0.000514496+0.0063182j -0.00700008-0.00631747j 0.00366137-0.00248364j 0.00575819+0.00698709j 0.00354908-0.000266013j 0.00711295+0.00524549j 0.00494102-0.00551496j -0.0039367-0.0023457j -0.00317018-0.0027254j 0.00249206+0.00496985j 0.00479305+0.00577785j -0.00232709-0.00744221j 0.000165905-0.00555573j 0.013522+0.00377818j -0.00428799-0.00537765j -0.0118724-0.000355945j 0.000649577-0.0211613j -0.00367245-0.00964525j 0.00594996-0.000926667j -0.00464307+0.0009819j 0.000166733-0.00335757j -0.00614619-0.019561j -0.0536496-0.0148092j -0.0236162-0.0825852j 0.0289471-0.0480113j -0.0270667-0.0482286j 0.0250825-0.0142118j 0.00962622-0.0394802j 0.0072162-0.00700352j -0.0611219+0.0438185j -0.091598+0.00989923j 0.0280035-0.0230332j 0.0512559-0.00375663j -0.0950943+0.0222305j -0.036304-0.11286j 
-0.0100605-0.00971685j 0.0107002+0.00507216j 0.00878885+0.00462554j -0.00390379+0.00143576j -0.00538949-0.00189268j 0.00446221+0.000509119j 0.00017222-0.00208307j 0.00241386-0.000402721j -0.00461528+0.00274314j 0.00154799+0.008592j 0.00479459+0.00375941j 0.00525065-0.0142171j 0.00430378-0.0109617j -0.00226152+0.00765467j 0.0023494-0.00919362j 0.000380219-0.00415802j -2.14954e-05-0.00322905j 0.00139265-0.0080484j 1.10379e-05-6.69856e-05j -0.00078506+0.00694373j 0.000442564-0.00104424j -0.00077954+0.00386839j 0.000200721-0.00273674j -0.00155688+0.00525923j -0.00066529+0.00415515j -0.00249389+0.00696064j 0.00127776-0.00427007j 0.0105062+0.00200643j 0.0048272+0.000575228j 0.00621463-0.00125347j -0.00177996+0.00722577j 0.000720269+0.00196881j 0.00210631+0.00116819j 0.00416061+0.000811068j 0.00279968-0.0028534j 0.00121448+0.00477487j -0.00554004+0.00180377j 0.00205861-0.001661j 0.00027811-0.00285206j -0.000624792+0.00179509j -0.00223682+0.00538585j -0.000994413-0.000787328j -0.0026078-0.00105812j 0.00149558+0.00155369j 0.00376633+0.00132356j 0.00139876-0.000573541j 0.00226877+0.000171018j 0.00103346-0.00423476j 0.00327227+1.86437e-05j 0.00203618+0.00126132j -0.00251078+0.00262014j -0.00176192-0.00134023j -0.00299362+0.00497695j 0.000125948+0.000329887j 0.0054516+0.000647941j 0.00317839-0.00110349j 0.00083702-0.00622425j -0.00240436-0.00206788j -0.00164097-0.00042969j -0.00839435+0.00644018j -0.00107937+0.00107681j -0.000166283-0.00761676j -0.00444771-0.00712188j 0.00576405-0.00102816j 0.00566257-0.00660465j -0.0125437-0.00378783j -0.013228+0.0219038j 0.00828957+0.0116934j -0.0136217+0.00410394j 0.0065662-0.000630059j 0.00746303-0.00836152j -0.00532463-0.00673996j 0.000837616+0.0092901j -0.0251719-0.00442701j 0.00267845+0.000852088j -0.00169229+0.0102847j -0.00961949-0.00326008j -0.0019818-0.0106267j 0.00233983-0.00858552j -0.0108459-0.0104693j 0.00972326-0.0085232j 0.00264167+0.00874946j 0.00645194+0.00274761j 0.00151689+0.00640677j 0.00873702+0.002388j -0.00681735-0.00568091j 0.00577816+0.00128328j 0.00672916-0.00590645j -0.000428594+0.00757262j 4.4241e-06+0.00383685j 0.00257431-0.000417384j 0.00824809+0.00844746j -0.00161929-0.00192725j 0.00547492+0.000182626j -0.000272132+0.00195236j 0.00290875+0.00147167j 0.000529284+0.000972293j 0.00121364-0.00545596j 0.0066272-0.00264482j 0.00219993+0.00144978j 0.003636+0.00440476j -0.00021017+0.00198678j 0.00385875+0.00745771j 0.00410827+0.00371969j 9.38463e-05+0.00342551j -0.00612478-0.000665302j 0.000577948+0.00237425j 0.00432055+0.00205306j 0.00303376-0.00251592j -0.00146979+0.00129626j 0.00373042+0.00316577j 0.00228903-0.00447772j 0.00133484+0.00417828j 0.00139303-0.00176818j -0.000203058-0.00790135j -0.00286444-0.000645342j 0.00172691-0.000167393j 0.00208206+0.00523142j -0.00608405-0.00380772j 0.004704+0.00148762j 0.00416401+0.00331731j 0.00587948-0.00129297j 0.000165963-0.00378895j -0.00240833+0.00442128j 0.0013223-0.0054484j 0.00362388-0.00231159j -0.00728121-0.0076018j 0.00105643-0.00377659j -0.00688672-0.00378008j 3.39251e-05+0.0096436j 0.00265844+0.0006112j 0.00362724+0.00224453j 0.00077734-0.0041989j -0.00732477-0.00162306j -0.0116261-0.00255833j -0.0037883-0.0149967j -0.00115756+0.00259276j 0.00506558+0.0188287j -0.0137749-0.0007528j -0.00958037-0.010639j -0.00653705+0.00559412j -0.00905757-0.000379349j -0.00299408-0.00490524j -0.012674-0.000332187j 0.0170139+0.0797411j -0.0548116+0.0108913j -0.0357711-0.0714481j -0.0267227+0.0459921j -0.000481211-0.0298628j -0.0272582-0.00523842j 0.00500788-0.0159261j 0.0758113-0.0123447j -0.0755828+0.0517974j -0.0741783+0.00144716j -0.00657355-0.00911185j -0.0364942-0.116047j 0.0961463-0.0223461j 
-0.0154421-0.00970545j 0.00173922+0.00468744j 0.00478943+0.00676699j -0.00218363-0.00545982j -0.00290632-0.0033457j 0.000969017+0.00260002j -0.00727567-0.004881j 0.00072229+0.00198103j -0.00269028-0.00626315j 0.00241632-0.00316973j -0.00767072-0.00666591j 0.00114479-0.00517207j 0.00391713-0.00998025j 0.000536819-0.00390417j -0.00141154+0.00530079j 0.000464933-0.00617823j 0.000782285-0.00257017j -0.000378951+0.00263045j -0.00136007+0.00214297j -0.00124406+0.000887754j 0.000680611+0.0023994j 0.000355027-0.00193255j -0.000148649-0.00760102j -0.00114085-0.00578295j -0.00387022+0.0123234j 0.0013761-0.0135487j -0.00240836-0.00466247j 0.00927275-0.00764695j 0.00247706-0.00205465j -0.00357662-0.00642506j 0.00158095+0.00929075j 0.00132875-0.00218967j -0.00716693-0.00588587j 6.42237e-05-0.00163758j 0.00196999-0.00546601j 0.001274-0.00116388j 0.00267283+0.000226256j -0.00340298+0.003206j -0.0013184+0.00805279j 0.00187978+0.0015607j -0.00199416-0.0011911j 0.000114387-0.00251322j -0.00732787-0.00367527j 0.000340383-0.00279568j -0.00459203-0.00212786j -0.00316679-0.00291759j 0.00283467-0.00353837j 0.00150986-0.00432961j -0.00354119+0.00314822j 0.00452312-0.00490594j 0.00343249-0.00365848j -0.00245239+0.00743014j 0.00111334-0.00206225j -0.000998974+0.000911143j -0.000846608+0.00214038j -0.00211245+0.00552413j -0.00297047-0.00526926j -0.0023686-0.000757493j -0.000418488+0.010956j -0.00350055+0.00229963j -0.00239835+0.00425797j -0.00302485+0.00647529j -0.00230487-0.00188748j -0.00927229+0.00359159j 0.00254262-0.0016237j 0.00193331+0.0198558j 0.0231095+0.0126171j 0.0100218-0.0417352j -0.00903337+0.0036879j -0.0343761+0.00811811j -0.000794055-0.00890403j -0.0158427-0.0021984j -0.000730592+0.00487975j -0.0199136+0.00473319j 0.000144072+0.00124439j 0.00827784+0.00189971j -0.0060168+0.00167657j -0.0110753-0.0124087j 0.00170321-0.00787749j -0.000398131-0.00289665j 0.00947076-0.000454904j 0.00275311+0.00259974j -0.00771379+0.0009426j 0.0103874+0.0146415j 0.0123696+0.000732182j -0.0111903-0.00213952j 0.00769098-0.000381106j 0.00862499+0.00822497j -0.00077284+0.0060741j 0.00385274-0.00106034j 0.00948206+0.00270089j 0.00342149+0.0115868j -0.0117697-0.0128695j -0.000898494-0.00626842j 0.00367913+0.00862404j -0.00632971+0.00280703j 0.00587216+0.00765634j -0.00600295-0.011144j 0.0119401+0.00754056j -0.00250981+0.00571028j 0.00220013+0.000650085j -0.00123301+0.00803944j 0.00336277-0.00556123j 0.00388597+0.00703158j 0.0102542+0.0119883j -0.00678633-0.0052597j -0.00478108-0.00534482j -0.00196261-0.00482217j 0.0177715+0.00716465j -0.0160555-0.0162676j 0.00704188+0.00397156j -0.00140421-0.00149766j 0.00684788+0.0161994j 0.00906213+0.00651859j 0.00256343+0.00847757j -0.00330268+0.000244801j -0.00569416-0.00209076j -0.00677448-0.0020286j 0.00937113-0.00399624j 0.0103065+0.0102712j 0.00309093-0.00449603j -0.00106868+0.0034526j 3.24648e-05+0.00134319j -0.00923343-0.00207711j -0.00789991-0.013066j 0.00389029+0.0064746j -0.00683179-0.029097j 0.0175442-0.0049491j -0.00324608+0.000968881j 0.000495971-0.00708845j 0.000546732-0.0188891j -0.00155311-0.00781041j 0.00640034+0.00944626j -0.0250251-0.0427366j -0.0212013-0.0243502j 0.0290891+0.0219492j -0.0241742-0.0322643j -0.0275621+0.0193702j -0.0301655-0.087239j -0.0059885-0.0237343j -0.0012359+0.0186309j -0.000979166-0.0020179j -0.01635-0.0190267j 0.0240173-0.0428536j 0.0315131-0.00933304j -0.0752613+0.0470992j 0.0174351-0.0117188j 0.0387114-0.0372873j 0.0290941-0.0146683j 0.0834059-0.0471884j 0.0736994-0.0101747j -0.0650769+0.0484132j -0.000514926+0.0355144j -0.0583239+0.00829058j 0.0721996+0.105844j 0.0094748+0.00359404j -0.0156473-0.0315203j 
-0.00364125-0.00216895j -0.00717849-0.00349473j 0.00843442+0.00348801j -0.0122207-0.00638481j 0.0012215+0.00114419j 0.000676937+0.00044006j -0.00658496-0.00213873j 0.00245618+0.00137515j -0.00561038-0.00300359j -0.0157315-0.00986214j -0.00754525-0.00422787j -0.00425228+0.0142524j 0.00715-0.00516246j -0.00445326+0.00627029j 0.00470206-0.00818315j 0.00162878-0.00207149j -0.00168317+0.00982854j 0.00579117-0.0129075j 0.00211561-0.00987147j -0.00122033-0.00466156j -0.000707636+0.00290003j -0.00267359+0.00756819j 0.00565604-0.0131226j -0.00256677+0.00416677j 0.00340055-0.0235041j 0.00707249-0.0126211j -0.00765747+0.00425182j -0.00267996-0.00790778j -0.00153895+0.000620622j -0.000582304+0.00317614j 0.00109748-0.00392199j -0.00166656-0.0100636j 0.00110178+0.000920702j -0.00782145+0.00143493j 0.00387372+0.00101156j 0.00242111-0.00190514j 0.000654271+0.000206191j -0.00114851+0.00064922j -0.000163918+0.000630398j 0.00538669-0.00178274j 0.00137261-0.0016276j 0.000362765+0.00865369j 0.00361644+0.00253312j 0.00101835+0.00163296j -0.000450751+0.00128365j 0.000696428+0.00291232j 0.00338089-0.00175671j -0.00312204-0.00111698j 0.00318858+0.00239505j -0.00252371-0.00289908j -0.00547202+0.00324298j -0.00219082-0.00461744j 0.0023566+0.00265794j 0.000930328+1.03423e-06j 0.00560515-0.0101544j 0.00251388-0.00461822j 0.00664769+0.00329481j 0.00297699+0.0043045j 0.00347244-0.00238007j 0.0105535+0.00122912j 0.00570259+0.00366282j 0.00492543-0.0235515j -0.00542545-0.00260924j 0.00435905-0.0115907j 0.0213459-0.0186861j 0.00984138+0.00504098j 0.00263779-0.0528991j -0.0202473-0.00996443j 0.0468657-0.00736136j -0.00507997-0.00154233j -0.0177385-0.00268406j 0.00448498+0.00923711j 0.0183919-0.00812017j -0.00404163+0.0038392j -0.0111293-0.001638j 0.00186579+0.00602909j -0.0178652-0.00203246j -0.00526949+0.00656125j -0.00526334-0.0142686j -0.0110979-0.00421234j 0.006134+0.00327259j -0.000533347+0.00037947j -0.0044291+0.0049182j 0.0144487+0.0146306j 0.0138905-5.36941e-05j -0.00303754+0.00348904j -0.00284968+0.00158519j 0.00555808-0.000415499j -0.0025838+0.00528134j 0.00513199+0.00176332j 0.00549422-0.00261767j 0.00839785+0.00906334j -0.00371656-0.00994136j -0.00474595-0.00382601j 0.00401651+0.000855954j 0.00336501+0.00865597j 0.00981964-0.000985507j -0.00180385+0.00141436j -0.00074428-0.00384533j 0.00536222+0.00154794j -0.00459845+0.0040025j 0.00304145+0.00996295j -0.0027779-0.00716994j -0.000405505+0.00148906j 0.00181386+0.00196652j -0.0021879+0.00229309j 0.00168325+0.00847432j 0.00309475+0.00154337j 0.00292128-0.00830175j -0.00675468-0.00229048j 0.00619899-0.000610352j -0.0041774+0.00177497j 0.0137056+0.0045746j 0.00447099-0.000773343j 0.00848543+0.000111772j 0.00131064+0.00426301j -0.00243714+0.00181434j 0.00480467+0.0109343j -0.00741636-0.0108972j 0.00761151+0.00646118j 0.000570921-0.000847935j 0.00329314-0.00053644j -0.00318288-0.00528586j 0.0056473+0.00789852j -0.00927279+0.00315332j -0.00452945+0.00110802j -0.0230151-0.0148868j -0.00623055-0.0140351j -0.000323372+0.000130791j -0.00643348-0.010127j -0.00165512-0.0069584j -0.0131298-0.02381j 0.00397101-0.00926263j -0.0146471+0.00321908j -0.0263242+0.00486989j -0.00503287-0.0429177j 0.00680338+0.03838j 0.0386853+0.0877177j -0.0297819+0.0216788j -0.0101682-0.0237269j 0.0156477+0.012252j 0.0107869-0.0133882j -0.00386083-0.00803137j -0.00519182-0.0226491j 0.0806338-0.0376865j 0.0286521+0.0127888j 0.0407767-0.0285672j -0.0938214+0.033967j 0.00616935-0.0170082j -0.00702209-0.0212688j 0.0354339-0.0205111j -0.0158995-0.0615663j -0.0433922+0.0224024j -0.0425354-0.078283j -0.066666+0.0183301j -0.00914619-0.0277725j -0.0124887-0.00423612j 
0.00486935+0.00224224j 0.00493568+0.00178181j 0.00978352+0.0035104j -0.0105276-0.00464793j 0.00341967+0.00251071j -0.0016074-0.00132357j -0.00772475-0.00403101j 0.00410204+0.00157019j -0.00301256-0.000119162j 0.010194+0.00464073j 0.0270047+0.0133162j -0.00637904+0.00475404j 0.00777095+0.00268826j -0.00637131+0.012685j 0.000721057-0.0109796j 0.00268506+0.000919017j -0.00172135+0.00755765j -0.00267505-0.00464517j 0.00172277-0.00478925j 0.00598541-0.00995042j -0.0042754+0.00546743j 0.00333946+0.00525873j 0.0056901-0.00932768j 0.0141182-0.0147383j -0.0114966+0.0311424j -0.00453422+0.0385393j 0.00257119-0.00658674j -0.00333028-0.000423195j 0.000597616-0.00850062j -0.00110057+0.0052919j -0.000877336-0.0102245j -0.000721791-0.00189036j 0.00190662-0.00229954j -0.0091778-0.00308147j -0.000927588+0.00193756j 0.000178965-0.00107999j -0.0010522-0.00270286j 0.000539235+0.0020457j 0.00149697+0.0009509j 0.00128334-0.00370124j 0.00177619-0.00611478j -0.00353862+0.00422231j 0.00416256+0.00180863j -0.00286324-0.00271378j 0.00135896-0.00420474j 0.00221963-0.00227475j -0.00209897-0.00177768j 0.00038413+0.00341089j -0.00179476-0.00369804j -0.000267003+0.000183433j -0.00124976+0.00105777j 0.000520495+0.00208565j 0.00151864-0.00288024j 0.00268399+0.0031989j -0.00345364-0.0134282j -0.000538028+0.00233358j 0.00553311+0.0117577j 0.00517516+0.00633775j 0.000507057+0.00474181j 0.0207754-0.00746815j 0.00011167+0.00112729j 0.00138129+0.0107103j -0.00953654+0.0400719j -0.00519375-0.0161721j -0.014597+0.0114022j 0.0335923-0.00570238j -0.0116627-0.0106262j 0.0277791+0.00437124j -0.000705451-0.00202299j 0.00801882+0.00273973j -0.0112034+0.00355822j 0.0139894+0.00372325j 0.00316969-0.0105536j -0.00128135-0.00310801j -0.0107805+0.00230114j 0.0024402+0.00405254j -0.0153656+0.00363351j -0.00225166+0.00562851j -0.00373218-0.00155529j -0.00542855-0.00384395j 0.00838912+0.00659463j -0.00128275-0.003026j -0.00473592+0.00622096j 0.0171331+0.0102355j 0.00121425-0.00236359j 0.000673057+0.00528011j -0.00531682+0.000545472j 0.00732256+0.00540519j -0.00164283+0.00600084j 0.00565958-0.00224095j 1.8895e-05-0.00408555j 0.00186842-0.000994956j -0.00511323-0.0136882j -0.0113442-0.00445272j 0.00227022-0.00390786j -0.000700859+0.0081084j 0.0101342+0.00334947j -0.00441173+0.000833481j -0.00385125-0.000172016j 0.00512432+0.0016291j -0.00957603-0.00632596j 0.00585731+0.00715652j -0.00902674-0.0150974j -0.00155873+0.000510076j 0.00168925+0.00158544j 0.00215561+0.00505952j 0.000266819+0.00353339j -0.00131642-0.00241136j 0.00216387-0.00175859j -0.00463183-0.00791652j -0.00109012-0.0052376j -0.00383872+0.00182189j 0.0181481+0.00610847j 0.00590447+0.00125131j 0.00455073+0.00461057j 0.0113169+0.0136195j 0.000972697+0.00262216j 0.00578229+0.015343j -0.00622285-0.0118281j 0.0101439+0.0166674j 0.00209352-0.00419453j 0.00280378-0.000859459j -0.00499877-0.00223739j 0.0110669+0.00808767j -0.0150772+0.000854538j -0.00182948+0.0113466j -0.0214177-0.0161833j -0.0103998+0.00718802j 0.00884081+0.00263555j -0.0216614-0.0458043j -0.0126435-0.031017j -0.0330302-0.0718255j 0.0116825+0.00228511j -0.0236484-0.0421165j -0.0114386+0.0314879j -0.0133957+0.0402842j -0.00417069-0.0237057j 0.00784747-0.0173981j -0.0114524+0.0207891j 0.0102477+0.00100519j 0.0522146-0.0247849j 0.046415-0.0252957j 0.0095463-0.00653905j 0.129154-0.0483365j -0.0104529-0.00598618j -0.0221877+0.0421453j -0.00666999-0.014484j 0.0250703+0.0126991j -0.0443736-0.00693805j 0.0261805-0.0505714j 0.049783+0.0894785j 0.00861662+0.0124918j 0.00242372+0.00510946j 0.000762183+0.0149814j 0.0208138+0.0280673j 0.0159246-0.00762164j -0.0136429+0.00467964j 
0.00466597+0.00100992j -0.00548107-0.00485144j 0.00055235+0.000196128j -0.00653817-0.00406785j -0.00127221+0.000981884j -0.00520518-0.00338472j -0.0118274-0.00726935j -0.00384708-0.00305473j -0.00810922-0.004304j 0.00294483-0.000247252j 0.00851727+0.00124254j -0.00170909+0.00288001j 0.00623799+0.00843306j -0.00435915-0.00747657j -0.00160329+0.00489098j 0.00746536-0.0113228j 0.0064229-0.00675431j 0.00146369-0.00777331j -0.00252082+0.00650438j -0.00585012+0.0079477j 0.002137-0.0144528j 0.00591585-0.00891114j 0.00114048-0.00593701j -0.00168208+0.0283798j -0.010019-0.00751318j -0.00234539+0.0257009j -0.000683204+0.00118077j -0.00412841+0.0129223j -0.00781426+0.000441379j -0.00790148+0.00959486j -0.00205575-0.00172535j 0.000434478-0.00632467j -0.0171747-0.00361306j -0.00719232+0.00242158j 0.00723509+0.0136562j 0.000444942-0.000734599j 0.00238931-0.00601191j 0.00482548+0.0167543j 0.000518694+0.00708173j -0.00156423+0.00143477j -0.00494342-0.00108263j -0.00528306+0.0067626j -0.0135079-0.00619864j -0.00539883+0.00935784j -0.01182-0.00595401j 0.00169777-0.00548484j 0.00393655+0.00977775j 0.00389097-0.00575967j -0.00753811+0.0136508j 0.00759456-0.0109193j -0.00334351-0.00160547j -0.00089396-0.00699715j -0.0030556+0.000916287j 0.00182214-0.000493323j 0.00476562+0.00398515j 0.0051812+0.00227731j 0.00468396-0.0147111j 0.00151138+0.00218745j 0.000681684+0.0323913j -0.0208229-0.0122577j -0.00990644+0.0156914j 0.0198682-0.00051097j 0.000189156-0.0155601j -0.0320976+0.0137712j 0.00738549+0.00448779j 0.00203133+0.0143952j -0.0119191+0.0035702j -0.0136472-0.034201j -0.0109132-0.00273668j -0.0385958+0.00598518j -0.00907183+0.00468579j -0.0130729+0.00441452j -0.00646184-0.00487014j 0.0114597+0.01123j -0.00283122-0.000995997j 0.0140037-0.00689339j -0.000705138+0.00325477j -0.00326693+0.00692668j 0.000988881+0.0048135j 0.0118515+0.0113839j -0.00814001+0.0056552j 0.00439521-0.00167016j -0.00833108-0.00422101j -0.00208751-0.000603351j -0.000418785-0.00141684j -0.00927745+0.00495601j -0.00833235-0.0124117j -0.00736461+0.000453229j 0.00134736-0.00535503j -0.000539438-0.00400169j -0.00915797-0.00800398j -0.00568195-0.00627416j 0.00366567+0.00261194j -0.0031582+0.00104563j 0.00235023+0.00699117j -0.00693718+0.00354242j -0.00826617-0.0049765j -0.00739969-0.00123702j -0.00329598-0.00368572j 0.00519543+0.00254367j -0.00151992-0.012803j -0.00495274-0.00612622j -0.00237519-0.00964586j -0.00932716-0.011874j -0.000826439-0.0095247j 0.00711855+0.00391154j -0.000351568-0.00138051j 0.00323695-0.00535462j -0.00969822-0.0105527j 0.023592+0.0219952j -0.0128418-0.0146777j -0.0071275-0.00354898j 0.00730917+0.00340655j 0.00781352-0.000110425j -7.49727e-05+0.00583494j 0.00461374+0.0136659j 0.00242009+0.00580203j -0.0109082+0.00439679j -0.000473446+0.00645765j -0.0244096-0.0264461j 0.00777777+0.00426929j -0.00149389+0.00734414j -0.00184249-0.00826355j 0.0111031+0.0062901j -0.00975017+0.00506775j -0.0352897-0.0414399j -0.00172167-0.000111693j -0.03018-0.0530833j 0.00487167+0.0401359j 0.0392383+0.0082161j 0.0171187+0.0274905j 0.0219443-0.0496024j 0.0163654+0.0098195j 0.0105505+0.0188449j 0.0133542-0.0390348j -0.0192336+0.0235612j -0.0342342+0.0115166j 0.0228671-0.0169135j -0.0101088+0.0212437j 0.0306103-0.0120541j -0.0465317+0.0503822j 0.0744877-0.0209555j -0.0629356+0.0371515j -0.00420605+0.0255181j 0.0150593+0.0123891j -0.00295996-0.0221933j 0.00867464-0.0125675j 0.0268166+0.0250147j 0.00251402+0.0837747j -0.0841815-0.0202141j -0.00197311-0.00549408j -0.0127629-0.012875j -0.0131462+0.00412603j 0.000136353-0.0039133j -0.0122181-0.0236775j 0.0162125-0.00421511j 0.00828866-0.00619457j 
