0.0106392+0.00355142j -0.000191189-0.00654517j -0.00609429-0.00951847j 0.00305075+0.00441479j -0.0077963-0.00856452j 0.0145123+0.0106166j -0.00350041+9.69596e-05j -0.00272995+0.0142571j -0.00313965+0.0114677j 0.00172232-0.00796653j 0.000747083-0.00404051j -0.000544699+0.00284493j 0.000100823-0.000450956j -0.000738073+0.00397059j -7.04515e-05-0.000655325j -0.00103507+0.00763561j -0.00458822+0.018485j -0.00283754+0.0033687j -0.0102896-0.00100723j 0.00445659+0.00155709j 0.00751688+0.000460731j 0.00375586+0.00772273j -0.0018884-0.00501666j 0.00684541-0.00436629j -0.000257124-0.003116j -0.000999712+0.00263812j -0.0082179+0.00458509j 0.00268075+0.00872549j 0.00208856+0.000456975j -0.00237311-0.0022045j -0.00452136+0.00413477j -0.00280612+0.00300818j -0.00178362+0.00448727j -0.00128804+0.00330825j 0.00319792+0.00146144j -0.00310644-0.00454101j -0.0043212+0.00245486j 0.00386891-0.00496284j 0.00403021-0.00565051j -0.00256065-0.00779609j 0.00557063-0.00176341j 0.0020166-0.00220412j 0.0051527-0.00180119j -0.00566664+0.0116425j -0.00332584-0.0286615j -0.0113644+0.00828102j 0.0247176-0.00882784j 0.0060797+0.00282279j 0.00374646+0.000842735j 0.00171171-0.00795477j -0.00278083-0.00207731j 0.0189952+0.00409423j 9.68181e-05+0.0110863j 0.00559975-0.000510466j -0.00115423-0.000482817j 0.00789771+0.0067637j -2.71421e-05+0.0105113j -0.00910185+0.00304917j 0.00827911+0.00813514j 0.00039513-0.00654158j -0.00719463+0.00341522j -0.00241494-0.00753338j -0.00721568-0.00525773j 0.00685151+0.00924057j 0.00809717+0.00052014j 0.00370908-6.21701e-06j -0.00247382+0.00763567j 0.00795142+0.00992883j 0.000127179-0.0100553j -0.0060119-0.00120911j -0.00326737-0.00146964j 0.00252043+0.00161681j 0.00699109+0.00361946j -0.00881355-0.00132766j 0.000989327+0.00144003j -0.00188844+0.00726476j -0.00600821-0.00887714j 0.006746+0.00468345j 0.00251244-0.00433399j -0.00459472-0.00734872j 0.00203911-0.00293438j -0.00631595-0.00422182j -0.00313862-0.00138852j 0.00281859+0.00831753j 0.00190301-0.00487385j -0.00113967+0.00591374j 0.00973695+0.00719991j 0.00644295+0.00101198j 0.00549745+0.000494989j 0.000194924-0.00473982j 0.00679297+0.0028334j 0.00123688-0.00132737j 0.00505692-0.000571913j 0.0108625+0.00847101j -0.00116605-0.0211768j -0.0116434-0.0111298j 0.0183174+0.00742138j 0.00256817-0.00762096j -0.00427036+0.00455062j 0.000833482+0.00450042j 0.00488795+0.0160062j 0.00479-0.014983j 0.0579528+0.0272975j -0.0127857-0.102577j 0.00213289+0.00580305j -0.0331479+0.00801603j 0.0101592+0.0635712j -0.0116395+0.0126731j -0.0219983-0.0205509j -0.115308+0.0482951j -0.00410446+0.0196999j 0.0783242-0.0186178j -0.0903496+0.0061362j -0.0278445-0.11223j 
0.00517875+0.00618949j 0.0152651+0.00816179j 0.0122939+0.00455839j -0.00543172-0.00204794j 0.00778976+0.00144955j -0.00221971+0.00470048j -0.00698471-0.00706928j 0.00274749-0.00766183j -0.0039803+0.0150258j 0.00339813-0.0104508j -0.00297304+0.00914369j -0.00207862+0.00838787j 0.00233062-0.00940897j 0.00086816-0.00254573j -0.00133727+0.00527282j 0.00399013-0.0133717j 0.00296113-0.00288193j -0.00286037+0.0112166j -0.00535916-0.00121789j -0.0107448-0.00039353j -0.00281056-0.0023939j 0.00558511-0.00157702j 0.00415665-0.00802876j 0.00425475+0.00431297j 0.00222157-0.000210348j 0.000766015-0.00603487j 0.000402069+0.000146361j -0.000123583+0.00408466j 0.00594783+0.000815102j -0.00252279-0.00273373j -0.000499322-0.0031616j 0.000301097-0.00308959j -0.00360058+0.00435577j -0.00441063-0.00169321j 0.00304922+0.000766355j -0.00242377-0.00746108j -0.000376059-0.00132729j 0.00753791-0.000675758j 0.00569403-0.00578113j 0.000487315-0.00318373j 0.000235967+0.0140618j 0.00635939+0.00252501j 0.00170172-0.0100894j -0.0168805-0.0112701j 0.0105023-0.0109117j 0.0123512-0.0270201j -0.00680346-0.00216153j 0.0201548-0.00642681j -0.00177303+0.00894381j 0.0031332+0.00084842j 0.0153344+0.00519796j 0.00600203+0.00737888j -0.0150993-0.000152193j -0.00486944+0.00972139j 0.0117166+0.0087825j -0.000729833-0.00457229j -7.73146e-05+0.00737752j -0.00585887-0.0151261j -0.00992841+0.0038423j 0.00945237-0.00314089j -0.00520864-0.00423153j -0.00460972+0.00329454j 0.00935501+0.007046j -0.00553579-0.00054994j -0.00133701+0.00637589j -0.000223627+0.00796708j -0.00560359-0.00130719j -0.00277651+0.00727713j 0.00752844+0.0086351j 0.00122436-0.000240528j 0.00291444+0.00238803j -0.00385916-0.000300728j 0.00541485+0.00339505j 0.00436937-0.0027408j 0.00117946-0.00262528j -0.00423853-0.00636777j 0.000366225-0.00370871j -0.00138611+0.00598212j 0.00461857-0.000410319j 0.0049226+0.00256863j -0.000546519+0.000593652j 3.64331e-05-0.00450958j 0.00513758-0.00436674j -0.00585734-0.00165954j 0.00510855+0.00557774j -0.00115238+0.00509571j -0.00172401+0.00470842j 0.00600131+0.0100259j 0.00252091+0.00665123j 0.00705508+0.00278398j 0.00610293+0.00552988j 0.00272152+0.000119019j 0.00534063+0.00497561j -0.00583812+0.00850944j 0.0130672+0.005205j 0.0045857-0.00449898j 0.00942809+0.0274586j -0.00426552-0.00347417j -0.00574602+0.00608137j -0.00177655-0.00872792j -0.00969598-0.00829446j 0.0239478+0.0136183j 0.0136944+0.0945793j 0.0584809+0.0264852j 0.00363961+0.0229155j -0.0119682-0.0710047j -0.0317121+0.0181621j 0.0049302-0.0304185j 0.0984817-0.0470453j -0.0169168-0.0201334j -0.104612+0.0228691j -0.00198168+0.0176137j 0.025362+0.1149j -0.0922552+0.0051923j 
0.0140311+0.0068018j 0.0135444+0.00759009j 0.00718128+0.00571066j 0.000523021-0.000665504j 0.00780768+0.00569936j 0.00625513+0.00148616j 0.00483329+0.00300024j 0.00093418-0.000227801j -0.00279116+0.0138048j -0.00017065-0.000793522j 0.0023143-0.00713976j -0.000561569+0.00558892j 8.30004e-05-0.00215581j 0.00242991+0.00247254j 0.000611674+0.000139233j -0.000871547+0.000452107j -0.00617512+0.0261738j -0.00281423-0.00223365j -0.00817872+0.00211221j -0.00819623+0.00394435j -0.00319551-0.00289831j -0.00245613-0.00791781j 0.00111774-0.0103353j 0.000769558-0.00208079j 0.00311917+0.00404374j 0.00311275-0.00244858j -0.00234954-0.00570311j 0.003086-0.0056138j -0.00241836-0.00819268j 0.00452073+0.0013514j -0.00430244-0.000954565j 0.00490969+0.00809167j 0.00205748-0.00225314j 0.00521778-0.00893381j -0.00227637+0.00381105j -0.00996869+0.0011656j 0.00120889-0.000944175j 0.00513862-0.0065176j 0.00153033+0.000709545j -0.00584288+0.0174551j 0.00106234+0.00230945j -0.00218303+0.00149297j -0.0139748+0.0059004j -0.00525657+0.0324156j -0.0164936-0.0332116j -0.015456+0.0176143j 0.0451096-0.00932495j -0.00218102-0.000156564j 0.00467105+0.00718183j 0.00350786+0.00126587j 0.017579+0.000500572j 0.00304078+0.00372999j -0.00926032+0.000371373j -0.00248927+0.00577944j 0.0157028+0.00727692j -0.00936812-0.010374j -0.00274403+0.00566289j -0.0049025-0.0102258j -0.0117953-0.00157795j 0.00336339+0.000112968j 0.0107034+0.00422943j -0.00550414+0.0147894j 0.0231806+0.0150896j -0.0090229-0.00433448j -0.00603604-0.00187984j -0.00175025+0.00646451j -0.00675908-0.0115715j -0.00639245-0.00469648j 0.0150754+0.021272j 0.00599706+0.00179566j 0.00160784+9.88125e-05j 0.0100571+0.0127366j -0.00849144-0.00706206j 0.00864+0.000174104j -0.000365707-0.00134908j -0.0061122-0.000482357j 0.0113029+0.00990429j -0.0136226-0.00433727j -0.000818284-0.00181046j 0.0270852+0.0183156j -0.0129443+0.00143547j 0.0138017+0.0168268j 0.000860163+0.00807728j -0.00786721-0.00981917j 0.00235962+0.0143241j 0.00621332-8.06013e-06j -0.0107415+0.0021517j 0.00750929+0.0355565j -0.00290842-0.00563661j 0.0074245+0.010726j 0.00941904-0.00450651j 0.0148084+0.0211375j 0.00285811+0.00273482j -0.0317401-0.0371828j 0.0329485+0.0826407j 0.0351203+0.0349532j -0.0357636-0.0130849j 0.000901327+0.0158989j -0.00657489+0.00514418j -0.0157084-0.0296109j 0.0243913-0.0383145j 0.0490805-0.0292136j -0.0160331+0.0178803j 0.0394968-0.0183728j 0.0244338-0.0172079j 0.00388578+0.00147827j 0.0776553-0.0791576j 0.0873626-0.0398669j -0.056239+0.00439034j 0.022816-0.0720824j -0.0424016+0.013525j -0.0817721-0.0791556j 0.00642043-0.00131283j 0.0198311+0.0389822j 
-0.00855708-0.00263949j 0.00179716+0.00113461j -0.00802266-0.00370868j -0.00616026-0.00324306j -0.00887347-0.00515961j 0.0122346+0.00714639j -0.0206476-0.0133712j 0.00479093-0.0174707j 0.00541843-0.00318332j -0.00492378+0.00908861j 0.00572169-0.0112646j 0.00363305-0.0041953j -0.0032715+0.00215814j 0.00415365-0.0178559j 0.00258287-0.0044588j -0.00830435+0.0103566j -0.00283622+0.0127751j -0.0122835+0.0337229j 0.00618858-0.00174416j -0.00878474-0.00251892j -0.00267342-0.0010136j -0.000529278-0.00705933j 0.00234348-0.000128887j -0.000375731+0.00830465j 0.00628085+0.00183421j -0.00162072-0.00176234j 0.0040557-0.0025869j -0.00390601-0.00279129j -0.00104965-0.00630713j 0.00428688+0.00184614j 0.00129951-0.00544191j 0.0026369-0.000959434j 0.00265975-0.00419988j 0.000791533-0.00330126j -0.00328443+0.000117339j -0.000769647+0.0031779j 0.00355235-0.00265322j 0.00104187+0.00769286j -0.00255944+0.00371242j 0.00353447+0.0214551j -0.00490643-0.0124079j 0.00502779+0.00144854j -0.026+0.0245796j -0.00066366-0.0213283j 0.0161554-0.0414365j -0.0198555-0.0312956j 0.0104256-0.000909371j 0.0528764-0.00269744j -0.00473925-0.00160248j 0.00787735+0.00744014j -0.00430717+0.000151769j -0.0188855+0.00402192j -0.00489078-0.00570018j 0.0040156-0.00586256j -0.0183859-0.00539284j 0.00224336-0.00559982j -0.00461185-0.0127706j 0.00772909+0.000730637j 0.0045968+0.00121132j -0.00532401-0.00334243j -0.00609203-4.35325e-05j -0.00355487-0.0134463j -0.0129979-0.00412345j -0.00275327+0.000333311j 0.0026988-0.000662911j -0.000340712-0.00330632j 0.00218132+0.00207163j 0.00350921-0.00437478j -0.0110865-0.0068585j 0.00706103+0.00220306j 0.00453712+0.00580085j -0.0106944-0.00114956j -0.00247727-0.00285223j 0.00431382+0.000780449j -0.00450873+0.00285684j -0.0054948-0.000526204j 0.00221122+0.0104542j -0.0027462-0.010686j -0.00098476+0.00251318j -0.00302094+0.0131376j 0.00216069-0.00642808j 0.000954793-0.00356765j -0.00431307-0.00850092j 0.00454337+0.00117504j -0.00814022-0.00895339j -0.00147887+0.000242404j -0.00886898-0.00540542j -0.0273654-0.022307j 0.00329361+1.25758e-05j -0.00764745+0.00163068j -0.00434996+0.00136814j -0.0139976-0.0172665j -0.00348421-0.0049579j 0.0100545-0.0120929j -0.0266943+0.0107425j 0.00857216+0.0349752j -0.0334824-0.0910104j 0.00439468+0.018026j -0.0115877-0.0216084j 0.0105253+0.0293972j -0.014838+0.0443089j -0.0301069+0.011724j -0.0696216+0.0181636j 0.00909484-0.00470593j 0.0469847-0.0175136j -0.0520604+0.0348672j 0.0708326-0.00410387j -0.0553369+0.0344671j -0.0215117+0.0750498j -0.0385485-0.0182024j 0.0424562+0.0582998j -0.0486205-0.0025741j -0.0133398-0.0308258j 0.00740361-0.0055034j 
0.00398777+0.00149951j 0.00132744+0.00115828j -0.0137502-0.00398904j -0.00759228-0.00544308j -0.0107741-0.00339129j 0.00590295+0.000586482j 0.0280358+0.0105708j 0.00880118-0.0119552j 0.00455489+0.00281262j -0.0055577+0.0139675j 0.00222366-0.0192347j 0.000894213+0.00165355j 0.00162655-0.00363054j 0.0109734-0.0239936j -0.000722432-0.00507189j 0.00529063-0.00266227j 0.0139554-0.0113366j 0.0070363-0.0451476j -0.00284714+0.000984422j -0.0098225-0.00620295j -0.00159724-0.00692495j 0.000731976-0.00431324j 0.00191501-0.00940171j 0.00222586+0.00597167j 0.00970829+0.00126296j 0.000515115-0.00362127j 0.00252671+0.00231914j 4.44431e-05+0.00269879j 0.000383428-0.00364939j 0.00433111-0.00523813j 0.000582785-0.0053338j 0.00795723-0.00187303j 0.00154578-0.00135952j 0.000127043-0.00776673j 0.00120477+0.00931975j -0.00982712-0.00859774j 0.00104654-0.00232732j 0.00792796+0.0108163j 0.00599523-0.00871223j 0.00822106+0.0150195j -0.0144743+0.0435952j 0.0156114+0.0156199j -0.01812-0.00393893j -0.0308288-0.00184696j -0.0183142-0.0109467j 0.0269224-0.0139692j -0.00244512-0.00141216j 0.00935074-0.00706598j -0.00199245+0.00120833j 0.0152237+0.00427579j -0.00390365-0.00198305j -0.0092526+0.009651j -0.0103045-0.000320892j 0.0063071-0.00552116j -0.0206456-0.00209239j 0.00360541-0.00544476j -0.00333204-0.00499325j 0.00310122-0.000534688j 0.00839228+0.00627762j -0.00188893-0.00994231j -0.0123852-0.000531827j -0.0148181-0.0182991j -0.0092081-0.0025655j -0.00272281+0.00548632j 0.00605309+0.00164602j 0.00255625+0.000626183j 0.00450284+0.00607819j 0.00616851+0.00297216j -0.0128332-0.00396992j 0.00825521-0.00278414j 0.0122972+0.0122867j -0.0222767-0.0118704j 0.00433815+0.000500658j 0.00846464-0.00248687j -0.0061846+0.00130157j -0.0120807-0.00563464j 0.00160707+0.00749054j -0.00105527-0.0071194j 0.0024413+0.00297736j -0.00169386+0.0140136j 0.0039276-0.00590847j -0.000711082-0.0137708j -0.00359555-0.0164893j 0.00873704+0.0109228j -0.0114578-0.0173046j -0.00174052+0.00343502j -0.00455596+0.0159152j -0.0383523-0.0385661j 0.0160574+0.0181009j -0.0114225+0.00570689j 0.0119123+0.0278936j -0.0424468-0.0676292j -0.00814402+0.000985988j 0.00371171+0.0201567j -0.02794+0.0314427j 0.00982829-0.012398j -0.00228638+0.0219767j -0.0036232-0.0119166j -0.048059+0.0202334j -0.00149494+0.0152373j -0.0926817+0.0664986j 0.0373921+0.0217892j 0.00348569-0.00470258j -0.0203152+0.0480166j 0.0104746-0.0163603j 0.0342554+0.0395162j -0.0386148+0.0468538j -0.0599179-0.0358864j 0.0121055+0.00308222j 0.0145607+0.0170693j 0.0107624-0.00764561j 0.0113682+0.0395934j 0.0119622-0.00578075j -0.0129508+0.00973691j 
-0.00174812-0.00274695j 0.00512218+0.000674427j -0.00389458-0.00235142j -0.00627998-0.00181483j -0.0128305-0.00459229j 0.00269696+0.00289486j 0.0134837+0.00147191j 0.00538624-0.00448377j 0.00607317+0.00912283j -0.00526176-0.0029391j -0.00426525+0.0083027j 0.0076871-0.0110552j -0.00773628+0.00871901j -0.00899533+0.0169569j -0.00238652+0.0121924j -0.00126571+0.0196412j 0.0049872+0.0310227j 0.00926749-0.0225855j 0.00169138+0.0051143j -0.00848284+0.00368868j -0.00681378-0.00533766j 0.00729737-0.0106584j 0.00106042-0.00309574j 0.00408541+0.00429918j -0.00409125-0.00421093j -0.0097641-0.0135296j 0.0189268+0.0101605j -0.00610983-0.00826047j 0.0102838-0.00295599j -0.00787974+0.0132104j 0.0083808-0.0127271j -0.00128644-0.0149368j 0.00107819+0.00305153j -0.00286804+0.00638156j -0.00289815-0.0160021j 0.00516679+0.0295367j 0.00748705-0.00911599j -0.0194782+0.013144j -0.0289427-0.00610746j -0.00700107-0.0259187j 0.0255315-0.00852368j 0.0160508-0.0160143j 0.0173732-0.00865025j -0.00663378-0.0137842j 0.00908661+0.0280063j -0.0146713-0.0232126j -0.0422659+0.0139364j -0.00621681-0.00492421j -0.0107038+0.00512053j -0.00103581+0.0014041j 0.00496366+0.00629353j 0.00132587+0.00522575j -0.0119853-0.00472401j -0.00741459+0.00379062j -0.00245474+0.00701944j -0.000894057-0.00526693j 0.0032201+0.00130531j -0.00354715-0.0116146j -0.00733018+0.00152726j 0.00909611+0.000729453j -0.00581163-0.00389862j -0.00131543-0.00502541j 0.0069703+0.00751522j -0.00776897-0.0110978j 0.000814484+0.00384554j -0.00784768-0.000902998j 0.00631477+0.0058111j -0.0127244-0.00382881j 0.00494298+0.0142818j 0.00614259+0.00118892j 0.00320527+0.00197218j -3.14714e-05-0.00481843j 0.0102236-0.00209462j 0.0250134+0.0142961j -0.00547753-0.00321709j -0.00908915-0.0211856j 0.00359667+0.00375229j -0.000789107-0.00145017j 0.00451084+0.00372791j 0.0108801+0.0366506j -0.0105054-0.0052067j 0.0196047+0.0109319j 0.0111659-0.000872707j -0.0229553-0.0185099j 0.0137748+0.0170533j -0.0109772-0.001743j -0.0507688-0.0695944j -0.0110922-0.0151518j -0.0311212+0.00895973j -0.0154114-0.0116785j -0.0192025-0.0173577j 0.017933-0.0161526j -0.0122683+0.00670494j -0.00732505+0.0224823j -0.0147342+0.0211477j 0.0318739-0.0155729j -0.0143938+0.00387906j -0.0670418+0.0630677j 0.0408315-0.0584918j 0.0322133-0.0358948j -0.0418846-4.94037e-05j -0.0289566+0.00609633j -0.00217367-0.00502312j 0.0147119-0.0120317j -0.0566759-0.0728382j 0.0179785-0.0276079j 0.0567676-0.0126933j 0.00961974-0.00181853j -0.00119722+0.0178965j -0.0122239-0.00850506j 0.00440592+0.0071288j -0.0181384-0.0143335j 0.0134165-0.00759839j 0.00924031-0.00135082j 
0.0108134+0.00585335j -0.000932097+0.00236504j -0.00010443+0.000548535j -0.0232986-0.00984328j -0.0160395-0.00848057j -0.023278-0.00554227j -0.00595526-0.00270346j -0.00146595+0.0162864j -0.00577116+0.000861329j 0.00518211-0.00823524j -0.00130893-0.00461839j -0.00383931-0.000393733j 0.00743624-0.0107443j 0.00802323-0.0193643j -0.00609309+0.00461754j -0.00319178+0.031684j 0.00549256-0.03j -0.00801304-0.00250368j -0.00718255+0.00609413j 0.00290891-0.0019698j 0.00241818-0.00457699j 0.0112157+0.00199831j -0.00132582-0.00300556j 0.00556005-0.00779868j -0.000161502+0.00107771j 9.57865e-05-0.00236348j 1.28884e-05+0.00701938j 0.00539676+0.00446281j 0.00535338-0.00409401j -0.00549719+0.00120818j 0.00464171+0.002814j -0.00562993+0.00015476j 0.00333626+0.0027693j 0.00222214+0.00705222j 0.00837278+0.00385432j -0.000900082-0.013626j -0.00755645+0.00126926j 0.00476751+0.013076j 0.00579712-0.037444j -0.0192286+0.0153312j -0.0220471-0.0440254j 0.0296654-0.011517j -0.00351019+0.00984218j 0.0327067-0.0271976j -0.00266491-0.0201442j -0.027887-0.0188389j -0.0146307-0.0125083j 0.0477749-0.0108004j -0.000581524+0.000201843j 0.00156873-0.00913209j -0.00148884+0.00200208j 0.0180775+0.00214775j -0.000694086+0.00806006j -0.0019088+0.00585661j 0.0181778+0.0093235j 0.00102271+0.00623956j 0.00646705+0.0108709j -0.0110619-0.00257794j -0.00360709+0.00229856j 0.0086943-0.00299358j 0.00193806+0.0024195j -0.0047928+0.00778746j 0.0211114+0.00902232j -0.00863807-0.0031609j -0.00280722-0.0018263j -0.00183925+0.00612028j 0.00093028-0.00277969j -0.00700193+0.0118835j 0.0245457+0.0194439j -0.00980714-0.00514768j -0.00580981-0.00179322j 0.00910402+0.00863583j -0.000561792-0.00551967j 0.00921837-0.000748709j -0.000711211-0.00156738j -0.00435848-0.00714159j 0.00382398-0.00653943j 0.000893951+0.00419453j 0.00137703-0.00369448j 0.0221859+0.00571135j -0.0122192+0.00683168j 0.00361956+0.0121934j 0.00406155+0.00407061j -0.00809916+0.00178743j 0.00718333+0.0121861j 0.00372366+0.00870056j -0.00683012+0.0181757j 0.0262561+0.0587904j 0.00735337+0.0294679j 0.00951829+0.0118986j 0.0289965+0.0305916j 0.00395913-0.0348059j -0.00401695-0.0117645j 0.0100779+0.0129346j 0.0192715+0.00895511j 0.0108927-0.00552871j 0.0349675+0.00389013j -0.01421+0.0179929j -0.0825043+0.0374414j 0.0264121-0.0479543j 0.00923169-0.0340455j 0.010449-0.0492908j 0.0115834+0.0118863j 0.0204414+0.011198j 0.0237515+0.011171j 0.0435333+0.0225865j -0.00644191+0.00915919j 0.0376935-0.0263316j -0.0196408-0.0183086j 0.000715821-0.0164385j -0.0164033-0.0165015j -0.00899554-0.0215559j 0.00265842+0.00172324j -0.00640783+0.00449808j 
-0.018653-0.00621266j 0.00592892+0.0026197j -0.00736461-0.000874183j -0.0202707-0.00878728j 0.0243196+0.00770002j -0.00300021-0.00288075j -0.0187694-0.00247283j -0.00224974-0.00164292j -0.00408529+0.00669215j 0.00730039-0.0104798j -0.0025943-0.000624816j -0.000274111-0.00158446j 0.00066388+0.000912817j -0.00386581-1.17998e-05j -0.0108042+0.0321165j -0.00433811-0.0220103j -0.00160269+0.0482068j 0.00015105-0.0186721j 0.00830628-0.00732864j -0.000553439+0.00887209j 0.0123707+0.00955877j 0.0044312+0.00741752j -0.000608916+0.0074441j 0.00405171+0.00892429j 0.00546626-0.00706073j -0.00842164+0.00750013j 0.00117647+0.00832978j -0.0107966+0.0100906j -0.000772492-0.00314545j 0.00252727+0.000121691j -0.00119741-0.00309052j -0.00349627-0.00504216j -0.00541988+0.00362841j 0.00662363+0.0183364j -0.00103387+0.00869392j 0.025536+0.00496684j -0.0159151+0.000784373j -0.00660276+0.0478828j -0.00718612-0.0188905j 0.0155394+0.0254371j -0.0311363-0.00511017j 0.0429858-0.00540197j -0.0125962+0.0168146j 0.0101315-0.0114995j 0.000781417-0.000800494j -0.00950643+0.00242429j 0.00147859-0.00684498j 0.00697797+0.000596721j -0.00505625-0.00187929j -0.00346794+0.00238772j -0.00274014+0.000607252j -0.00615587-0.00244623j 0.00412776-0.00182577j 0.00784054+0.00179435j -0.00465671-0.0121353j 0.00984221+0.00305252j -0.00437031-0.00634008j 0.00133964+0.00543738j 0.00713917+0.0074277j -0.00388824+0.00618437j -0.00376944+0.000199965j 0.0179797-0.00827201j -0.0253565-0.0120174j 0.00153847+0.00337916j 0.00265459-0.00213465j -0.000133427-0.00347771j -0.00231489+0.00634189j 0.0113229+0.00106541j -0.0104937-0.0275859j -0.00555808+0.00766821j -0.0149286-0.00507516j 0.012776+0.00881694j 0.0156478+0.0105811j -0.011998-0.00331561j 0.00541269+0.00475615j 0.0129232+0.0115911j -0.0171884-0.013556j 0.0197008+0.00974279j 0.00490859-0.00387219j -0.0349258-0.0206678j 0.0150635+0.00679992j -0.0191469-0.0195166j -0.0126301-0.0125443j 0.00178896+0.0236935j 0.000160359-0.00997594j -0.0038696+0.00975181j -0.00770691-0.0375625j 0.028833+0.019379j 0.0203743+0.00108452j -0.0058666+0.00102284j -0.0152198+0.0274148j 0.0253633+0.0133143j -0.0171027+0.00620999j 0.0560812-0.0650095j 0.0200853-0.0586484j 0.00286254-0.0108241j 0.00206503+0.0109488j -0.0216095-0.0318495j -0.00673824-0.00505604j -0.0403422-0.0137091j 0.0519073+0.00308383j 0.00192342-0.0120874j 0.0040027-0.00624361j -0.000960304+0.00824505j 0.0026299+0.0307089j -0.00149781-0.0065255j -0.0356795+0.00199045j -0.011668+0.0170618j 0.0115941-0.0171557j 0.0125625+0.0108719j 0.0103383-0.0158163j 0.0212363+0.0112589j 0.00131749+0.0030707j -0.00276509-6.09258e-05j 
-0.00852247-0.00718844j 0.00990503+0.00567574j 0.00912271+0.00872723j 0.0255712+0.00311108j -0.0146808+0.000780067j -0.00935307-0.00584626j 0.0122369-0.00693513j 0.00549069-0.0175086j 0.000746933+0.0126047j 0.0018463-0.00828117j -0.00662726+0.0190464j 0.00261821-0.000827843j -0.00158774+0.0028544j 0.00816893-0.019332j 0.00733468+0.0130869j -0.000741408+0.0140623j 0.0057054+0.0117976j 0.0046372+0.039177j 0.00402686-0.0115783j -0.00546788+0.00191903j -0.00158265+0.00680582j -0.00308827+0.00366068j 0.00267604-0.00295855j -7.57691e-07+0.0104481j -0.00114598-0.00194646j 0.0002074+0.00017327j -0.00694708-0.00615108j -0.00512563+0.00831534j 0.00137536+0.0080928j 0.00114665-0.00486695j -0.0042776+0.00183134j 0.00620384-0.00461912j -0.00658708+0.00709537j -0.0325596-0.0304473j -0.005795-0.0240414j -0.00218196-0.0252691j 0.0354958-0.0270961j 0.0257844-0.0200378j 0.015813+0.00354712j -0.00108462-0.00295133j -0.00932558-0.019023j -0.0132214-0.0035172j 0.0119719+0.0132276j 0.0181594-0.0129538j 0.0115932+0.0102341j -0.0148366-0.000142508j -0.0134302-0.00266487j 0.00211451-0.00580387j -0.00168732+0.00422015j 0.000416902+0.00722037j 0.00393809-0.00188994j -0.0109368+0.00278499j -0.00659618-0.00626212j 0.00463317-0.00133021j -0.0148888-0.0102936j 0.00110435-0.00286023j -0.00668661-0.00368129j 0.00650428-0.00252807j 0.00383356+0.00458624j -0.0019653+0.00102879j -0.00719613-0.00459531j 0.0129233-0.00889967j -0.0297335-0.0126988j 0.00843897+0.00590029j 0.00475644+0.00746914j 0.00167763+0.000377019j -0.0102263+0.00260757j 0.0184028-0.00216601j -0.0189672-0.0277049j 0.00810387+0.0110026j 0.00720003-0.00321833j -0.0132523+0.00283411j 0.0104771+0.0172921j -0.0120871+0.00144817j 0.00227832+0.00166081j 0.003032+0.0116644j -0.0106511+0.00139279j 0.00879863+0.00943618j 0.0081105+0.00777621j -0.0398646-0.0220183j 0.00685753-0.0170721j -0.0230997-0.034775j 0.00557151-0.0265925j -0.0171155-0.0217195j 0.00821801+0.00369693j -0.00115062+0.0271061j 0.0181218-0.00131893j -0.00978391-0.0401977j -0.014324+0.0162484j 0.0302445-0.0183713j -0.01522+0.0234466j -0.0237988+0.0202687j 0.036037-0.0226608j 0.0288428-0.050069j -0.00914367-0.00980631j 0.0350902+0.0344846j -6.16543e-05+0.035828j 0.00736302-0.0210881j 0.00641137+0.00735448j -0.0635148+0.0234714j 0.00170785+0.0426265j 0.0357019+0.0111935j -0.0127644-0.00868989j -0.0152643+0.010944j 0.0050152+0.0199968j -0.00281561+0.00252776j -0.0231236+0.00480845j -0.020708-0.0098755j 0.00679977-0.00571217j 0.0110781+0.00470682j 0.00355394-0.00568746j 0.0156935+0.00906962j 0.00389724+0.00265339j -0.00297713+0.00400789j 
