0.00465234-0.021644j 0.0176104-0.0564838j 0.022671-0.0453284j 0.0453154-0.00574295j -0.037145-0.0147641j -0.0898901-0.0145683j -0.0974969-0.0136914j 0.160254+0.0121123j -0.133099-0.0235715j 0.00517309-0.0328881j -0.116215+0.00970796j -0.0148163+0.0407998j 0.0243009+0.083966j 0.0741485+0.0659258j 0.0763653+0.0447498j 0.18021+0.142875j 0.0452175+0.0585356j -0.164112-0.0544459j -0.211459-0.446848j 0.313687+0.0300919j -0.286924+0.415917j 0.326236-0.105412j -0.0893473+0.0122804j 0.07426+0.0297705j 0.0618748-0.0207238j -0.0131645-0.0432502j 0.00835928+0.0256694j 0.0219463+0.0513869j 0.00871363-0.00549574j 0.0289748-0.0264758j -0.020859+0.0341534j -0.059051-0.0109717j 0.0340245-0.00145174j 0.0299994-0.0636464j -0.0134709-0.0105683j -0.0216905+0.0168979j 0.0667436-0.015605j 0.00338417-0.0430519j 0.00715418-0.00094558j -0.0195776+0.0295454j -0.0133868-0.00857268j 0.0819446-0.0574847j 0.014639+0.0100024j -0.0205714-0.00794055j -0.03247+0.018353j -0.0144442+0.0454342j -0.0369702+0.0365631j -0.0717095+0.0148761j 0.0299734+0.0139308j 0.0906619+0.0123248j -0.00530162-0.0140912j -0.0586442-0.066585j 0.0465363+0.0569206j -0.0510572-0.0644546j -0.0328965-0.00242716j -0.0118801+0.00125924j -0.0152013+0.0043915j -0.00100428-0.00311174j -0.0291258+0.00407219j -0.00067726-3.34402e-05j 0.00624776-0.000189028j -0.0204777+0.0067385j 0.0169202-0.00301994j -0.0129-0.0122153j -0.0113109+0.0029472j -0.00232866-0.00962383j 0.0133981+0.017409j -0.00456674+0.00489337j 0.0242471+0.00237176j 0.00711117+0.0206669j -0.0161221+0.0126577j -0.0107514-0.00127337j 0.0158317-0.000289125j 0.00389809-0.0119387j -0.0063725-0.000866991j 0.00809071-0.0135832j 0.00607811+0.0181927j -0.00845886-0.00391397j -0.000754512+0.0173778j -0.0185471+0.0120077j -4.37358e-05+0.0156761j 0.00889751+0.00430688j 0.00220715-0.0062803j 0.0145618-0.00444901j -0.0123989-0.00846643j -0.0204862+0.0145368j -0.0137353-0.0064514j 0.000171273-0.00171218j 0.0138161+0.00417885j 0.0108874-0.00755459j 0.00123673-0.00641j 0.0186042-5.32981e-05j -0.00120267-0.00149775j 0.0191015-0.00335579j 0.0164241-0.0042544j 0.0110048+0.012219j -0.0273295+0.0136357j -0.00292199-0.00164562j 0.0164795+0.0020984j 0.0157389+0.00236264j -0.00500778-0.00293643j 0.00780544-0.00723755j 0.00986662-0.00244539j -0.0163881+0.0031597j -0.0110446+3.90226e-05j -0.0387073-0.0110428j 0.00175164-0.00858108j 0.0117559-0.00264298j -0.00836387+0.00514401j 0.0212927-0.020952j 0.00376627+0.0105297j -0.0270573-0.0230044j -0.000842446+0.00813698j 0.0153568+0.0191459j 0.0112068+0.0288872j 0.00123509+0.00831016j -0.0215683+0.0135992j 0.0173735+0.0143373j 0.00200305+0.0160492j 0.0112414-0.0058293j 0.0147025+0.0242533j -0.00726565-0.0379083j 0.00269843+0.0272018j -0.0145625+0.0106137j 0.006083-0.0190414j -0.00885707-0.0334953j -0.00712824+0.0104515j -0.00797687-0.00378194j 0.0435025-0.0331153j 0.0591916+0.0254709j 
0.0100028-0.0301959j 0.0120346-0.0117j -0.00240277+0.0407173j -0.0561675-0.0101437j -0.12176-0.00596929j -0.09991-0.000278174j -0.0917375+0.00200815j -0.0513702-0.0136983j -0.0041884-0.038397j 0.195917+0.0272235j -0.193921-0.100138j 0.0083909+0.0785582j 0.090248-0.0171874j -0.0618668+0.147544j 0.108439+0.131797j 0.101262+0.122025j 0.124269-0.0166502j -0.14697+0.136747j -7.77207e-06-0.161713j 0.0298585-0.520207j -0.19157-0.209116j -0.499637+0.0899347j -0.122702-0.0392639j -0.102583+0.0246596j 0.074677+0.0608883j 0.0407825-0.0810355j 0.0548766-0.0150403j -0.0488232+0.0548053j -0.00350576+0.0269841j 0.0431546-0.00282467j -0.0169855+0.0284533j -0.0398967-0.00372471j 0.000303052+0.0085724j 0.037202-0.030986j -0.0206067+0.0049784j -0.0249717+0.0076944j 0.0341572-0.0258427j -0.000141576+0.0211445j 0.00286638-0.00211756j -0.0163809+0.00409526j -0.00489441-0.00675878j 0.0093523-0.0251465j -0.0178672-0.0092694j 0.0408733-0.0104876j -0.00440779-0.0195913j 0.0432293-0.00426717j 0.0327352+0.000131687j 0.0673885-0.0340096j 0.0568001-0.0414599j 0.0465262+0.0108604j -0.0543817-0.0419895j 0.0419941+0.0444691j 0.0512855+0.0703441j 0.0088677+0.0252955j -0.0302377-0.0168782j 0.0142415-0.00462503j -0.0222378+0.00524701j -0.0359795+0.0057271j -0.00359919+0.00773095j -0.00300302+0.00358887j -0.0068915-0.00184982j -0.0161342-0.0115662j 0.0115264-0.0146464j -0.0129079-0.0083475j 4.16661e-05-0.00362666j 0.00679869-0.0271718j 0.0222816-0.00113797j 0.00536352+0.00537012j 0.0128864+0.00180297j -0.0232941+0.00958581j 0.00180658+0.00287342j 0.00989279+0.012083j 0.0107321-0.00970761j 0.00827448-0.00774886j 0.00599729+0.00844263j 0.00731022+0.00157543j 0.01327+0.00060117j 0.0112231+0.00120044j 0.0010899-0.00741472j -0.00706151+0.00108618j 0.00969225-0.00383647j -0.000532202+0.0080912j -0.0059697-0.000808409j -0.00377399-0.0105299j 0.00105539+0.0098346j -0.0134535-0.00875736j -0.00196033+2.66942e-05j -0.008725+0.00308997j 0.0136635+0.00448278j -0.000966865+0.014065j -0.00185218-0.00541275j 0.00675014-0.00982886j -0.00346419+0.00225985j 0.0019734-0.0269594j -0.0229355+0.00821672j 0.0154029+0.00727402j 0.00781262-0.0054412j -0.000718928+0.00068643j -0.000580318+0.000203633j 0.00527132-0.00532438j -0.018409+0.000243679j -0.0188304-0.00480841j 0.00321679+0.00105105j 0.000378748-0.00940922j 0.022676+0.0174181j 0.00510669+0.00525064j -0.00333906-0.0135443j 0.0205188-0.00616396j -0.0148338-0.00181369j -0.0361095-0.0189706j 0.0241591-0.0222223j -0.00733599+0.0107811j -0.00206468-0.0211962j -0.00866251+0.0105705j -0.00752109+0.00388265j 0.0176701-0.0184428j 0.00565235-0.00766323j 0.00378681+0.0238999j -0.0276107-0.0103038j -0.0111734+0.000549414j -0.00174022+0.0256201j 0.00859395+0.0320368j 0.0152424+0.0165335j -0.00313192+0.0108968j 0.00871019+0.00998444j 0.0130501-0.00731372j 0.0122984-0.000546912j -0.00311188+0.0224126j -0.0472329-0.0316613j 0.0550894-0.0254489j 
-0.0098599-0.00405939j -0.0186262-0.0288411j -0.0134223+0.0556798j 0.117322+0.00058827j 0.113397-0.000949488j 0.100339+0.00709412j 0.0215747+0.0012852j -0.00454992-0.014079j -0.12357+0.0107846j -0.169098-0.0549542j 0.16998+0.121034j -0.0327793-0.0275782j -0.0984604+0.0990744j 0.0286988-0.203405j -0.0684333-0.109798j -0.169191-0.191524j -0.172062-0.0174987j 0.176281-0.479181j -0.278275-0.169104j 0.121309-0.260884j -0.286489-0.0962557j -0.298701+0.0595512j 0.0320984+0.0490454j 0.157615+0.00481089j -0.0526642-0.0836411j -0.0312278+0.0490199j -0.0575667+0.0497436j 0.0224204-0.0535525j 0.0450061-0.0124638j -0.0381542+0.00949437j 0.0225774-0.0301494j 0.0402078-0.0142564j -0.0214777+0.0122691j -0.026407+0.0305791j 0.020179+0.00698023j 0.0248888-0.00426686j -0.0366893+0.0396126j 0.0266732-0.042214j -0.00488081+0.000221128j 0.0136632-0.00475385j 0.0126038+0.00967945j 0.0168747-0.00291844j 0.0239402+0.0219103j -0.0569286-0.00516791j 0.047488+0.040587j -0.0192589+0.0225612j -0.0359151-0.0151424j 0.00389351-0.0248188j 0.0420429+0.0173155j 0.00265958-0.0324834j 0.0495889+0.0583614j 0.0284711+0.0166893j -0.0181844+0.00548668j -0.00782461+0.0162637j 0.0158783-0.00346136j -0.0220676+0.00505219j 0.00680064-0.00205131j 0.0331337-0.00917494j -0.0112685-0.00718201j -0.00877331-0.00501615j -0.00513646+0.00580875j -0.00137944+0.01717j -0.00410077+0.0152677j 0.00773896-0.00517316j -0.00292723+0.00764701j -0.00232019+0.0140149j -0.0134359+0.0136066j -0.00417067-0.000349115j 0.00164879+0.00247688j 0.00650682-0.00546009j -0.0192189-0.00547919j 0.00455608-0.0105992j -0.0102798-0.00159403j -0.0031683-0.00131157j -0.00674813-0.0096623j 0.000781864+0.00399322j -0.0202763-0.00343466j -0.00551384-0.0178864j 0.00641892-0.00158213j 0.00995286-0.00331897j -0.000289831+0.00233665j 0.0172701-0.00736478j 0.00178861+0.00186344j -0.0060326+0.0165493j -0.00473075-0.0043329j -0.00319034+0.0148817j -0.00185306-0.00358497j 0.0120718-0.00534999j -0.0228358+0.00539814j -0.00602232-0.00413696j 0.00899854-0.00131835j 0.00262171+0.00287077j -0.00347557-0.00302528j 0.0192245-0.0256473j 0.0110861+0.0128524j -0.00849128-0.000832757j 0.00908447+0.00343884j -0.00461347-0.00314928j -0.013015+0.0298229j 0.0169412+0.011562j -0.0169083-0.0107514j -0.0173563-0.018599j 0.00281428-0.0096086j -0.0131781+0.0135174j 0.0314401+0.0113257j 0.00278244-0.00763811j 0.0106488+0.00222741j 0.0178215-0.0145408j -0.014958-0.00782654j -0.00385017-0.00526869j 0.0258062+0.00884193j 0.0103815+0.0287496j 0.00405457-0.0171768j -0.0137262-0.0138096j -0.0101978+0.0122986j -0.0139662-0.0196476j 0.00235866-0.0244767j 0.0187075-0.000417307j 0.0040865+0.00165987j 0.00188769-0.00929628j -0.00840711+0.00365728j -0.00715624-0.00499453j 0.00344768-0.00324876j 0.0166222+0.00549864j 0.00274823+0.0195286j -0.0112772+0.0153933j -0.00623546+0.0165454j -0.0142147-0.00853277j 0.0284501+0.00775592j -0.0177061+0.0130384j 
-0.0157405+0.0615837j -0.00923486-0.0252122j -0.0131189-0.081745j 0.0601872+0.0143537j 0.0398222-0.00319167j -0.0690615-0.00695349j 0.109673-0.00203872j -0.0439627+0.0037907j -0.0495681+0.0117696j -0.109688-0.0272127j 0.0449329+0.0734992j -0.0142951-0.0426112j -0.0159615+0.0527201j 0.319166+0.00860233j -0.361204-0.280435j 0.345933-0.0178283j -0.101522+0.580295j -0.212976+0.158401j 0.15997-0.0756444j -0.0459378-0.0379187j -0.0162346-0.0926928j -0.130716+0.0267035j 0.0236196+0.0228285j 0.0766726-0.00154655j -0.0100993-0.0414552j -0.0304916+0.0250917j -0.0218205+0.0118457j 0.0560613+0.00238416j -0.0362668-0.0542827j -0.00597169-0.0147332j -0.0426662-0.0130407j 0.0115453+0.0364424j 0.0508347-0.0643323j -0.0240494+0.0182355j 0.0268458-0.0354718j 0.0515301-0.00181643j -0.0257175+0.00822408j -0.0437167+0.0480039j 0.0124171+0.0229488j -0.000315744-0.00407814j -0.000774877-0.0205244j 0.00476317-0.0117593j 0.000346485+0.0227318j 0.0841571+0.0280559j 0.0223509+0.0351966j -0.0118006-0.0109113j -0.0256016-0.0461883j 0.00868834+0.0171505j -0.00530969-0.0388257j 0.0105866+0.0294656j 0.0146998-0.000148152j 0.0194689+0.00799936j -0.0120709-0.000371056j -0.00652612+0.0127623j 0.00745208-0.00103242j -0.00911061+0.00232315j 0.00496255-0.000768205j 0.0157477-0.00382723j -0.00835815-0.00237067j 0.00135346-0.0021587j 0.00756912+2.94282e-06j -0.00201019+0.00878088j 0.0110685+0.00400672j -0.00171992+0.00289731j -0.00137167+0.00565543j -0.0126432+0.0145745j -0.00678829+0.00260347j -0.00724662+0.0112934j -0.0241681-0.00597654j 0.0268837+0.0156953j 0.013418+0.00905645j -0.010205-0.0108168j 0.0225658+0.0247928j 0.0122153+0.0112438j -0.00693991-0.00318658j 0.00156657+0.000909569j 0.0188265-0.00126957j -0.00523706+0.0460488j -0.0281183+0.0304757j -0.0326906+0.0145312j -0.0262215+0.00872961j -0.0157899+0.015653j 0.00797932-0.005628j 0.00763112-0.00190306j 0.00588704-0.0258291j 0.0141302-0.00677113j -0.00764972-0.0113794j -0.0159468+0.00502054j -0.0382624+0.00472101j 0.0113607-0.012769j -0.00203945-0.00730447j 0.00406765+0.00634728j 0.00907834+0.000156889j -0.0168352+0.0153795j -0.0162105+0.00382817j 0.00843744+0.0208298j -0.0512514-0.013352j -0.0148084+0.00326519j -0.00167585-0.00147679j 0.00534356-0.00164547j -0.00157729-0.0315003j 0.0116169+0.0229859j -0.00388407-0.0165717j -0.00359498-0.02105j -0.0224173-0.0157542j -0.00885541-0.0103807j 0.0116405+0.00165147j -0.00749495-0.0204222j 0.00261935+0.0114128j 0.00347806+0.00295272j -0.00118985+0.0113202j 0.00266499-0.00322065j -0.00489282+0.0296526j 0.000776768-0.00511257j -0.0116617-0.00047165j -0.00406809+0.0063842j -0.00123547+0.00964098j -0.00265574-0.0137905j 0.00137381-0.00381236j 0.000310083+0.00222618j 0.00418713+0.0110108j -0.003715-0.00967796j -0.00564921-0.00347172j -0.00127106+0.00264086j -0.00636739+0.0032312j -0.00154788+0.00076574j -0.00512114+0.00312535j -0.000814207-0.00445145j 0.0135837+0.00416849j -0.00769437+0.0046013j 
-0.0177132-0.0616438j -0.0137404+0.0420348j 0.00190814-0.0193149j 0.132774-0.00919663j 0.103976+0.0105499j 0.0373658+0.000406978j -0.0642699+0.00340035j -0.0341063+0.00198884j -0.173301-0.00528015j -0.124252-0.0566331j 0.259973+0.145255j -0.0494035+0.0296513j -0.204518+0.133723j 0.00903479-0.440255j 0.384173-0.0312019j 0.118176+0.423431j 0.241684-0.0918215j -0.163124+0.182989j 0.173252+0.00797948j -0.0455548-0.0245925j 0.0457986-0.0638661j -0.0658916+0.0127902j -0.0113514+0.0408174j 0.13712+0.0169051j -0.0544564-0.0847919j -0.0244577+0.0283465j -0.0843712+0.0558359j 0.0197347-0.0668007j 0.073681+0.00409117j -0.0307322-0.00312567j 0.0522957-0.0128601j 0.0203551-0.0592481j -0.0307734+0.0357406j -0.0220124-0.0315883j -0.0236885-0.00883518j -0.0207097+0.0421868j 0.050414+0.00358404j 0.00806714+0.0308489j 0.00882568+0.00312137j -0.0138813+0.016966j 0.0544544+0.0605563j 0.00971657-0.0108766j 0.0267763+0.0327619j 0.0301297+0.00699625j 0.011808+0.0104514j 0.0185882-0.000888902j -0.00702559-0.00237537j -0.0112201-0.0158645j 0.0156989+6.01653e-05j -0.00366923+0.00191773j 0.02362-0.000384049j 0.0150053+0.00623304j -0.013141-0.00075237j -0.00810496+0.00832452j 0.00838073+0.000767314j -0.0150099+0.00358302j -0.00218967-0.000728827j 0.0248633-0.00972273j -0.011594-0.00678771j -0.0128382-0.00940319j -0.012277+0.00694854j 0.000457776+0.0164383j -0.0048675+0.0116023j 0.00996984-0.00922822j 0.00102701+0.00670085j 0.00286709+0.00596645j -0.0216753+0.0135728j 0.00454528-0.00476276j 0.028772+0.00529322j 0.0138731-0.0105924j -0.026294-0.012208j 0.00270798-0.0178893j -0.00133943-0.023342j -0.00193469-0.0194764j 0.00159529-0.00942041j -0.00514557-0.00892722j -0.00188253+0.0237947j 0.0238488-0.00270748j 0.00566469+0.014303j -0.00263741+0.00673841j 0.012987-0.0215474j -0.0134424-0.017127j -0.00733355-0.0135969j 0.0222604-0.0241776j 0.00496369+0.00873745j 0.01266-0.0177995j -0.00411698-0.0261998j -0.00864625+0.00561718j 0.0482976-0.00121118j -0.0156819+0.00866716j -0.000575884+0.0161715j -0.0105867-0.00549936j 0.000381414-0.000678505j 0.00398691+0.00401981j -0.0111839-0.000357572j -0.00125348-0.0106504j -0.0199168-0.00285898j 0.0165786-0.00952443j 0.0044391-0.00759373j -0.00839596-0.0306285j 0.00278166-0.000433151j 0.0177665+0.0124731j 0.0083857+0.014621j 0.0117468+0.0114632j 0.00692978+0.000966374j 0.0200904+0.0065699j -0.0078654-0.0101029j -0.000200941+0.0285521j -0.0118562+0.00197457j 0.00402327+0.0026353j 0.00546254+0.0105681j 0.000980398+0.00337835j 0.00170295+0.00248065j -0.00372803+0.00841954j -0.00171327+0.00288985j -0.00304299-0.0118751j -0.00318225-0.00395202j 0.00614832-0.00200722j 0.000860122+0.00477731j -0.00025776-0.00445258j -0.000489152+0.00126036j -0.00515489-0.000285537j 0.000615868-0.000147697j 0.0120031-0.0063771j 0.00421842+0.0060296j -0.00502578+0.0073686j -0.00123566+0.00866876j -0.0100475-0.00266132j 0.0208766+0.0024085j -0.00535867+0.00829597j 
-0.0297484-0.0175118j -0.0123723-0.0634048j -0.00235901+6.79758e-05j 0.215248-0.00108239j -0.0159483-0.00430524j -0.0381505-0.00150625j 0.0170951-0.000560384j -0.0106747+0.000328002j -0.448572-0.0664271j 0.0323333-0.102586j -0.240753+0.0980832j -0.132998+0.27228j 0.114693+0.510687j -0.141337+0.184448j -0.118675+0.147881j -0.106372-0.100829j -0.0180863-0.00442608j 0.0626619+0.0386309j 0.0904876+0.13856j -0.0947686+0.0474449j 0.160408-0.0477717j 0.0100973-0.0137589j -0.181071+0.0451342j 0.220999+0.0680733j 0.0372097-0.101819j 0.00873835-0.0742825j -0.026357+0.123706j -0.000617331+0.0171848j 0.0532843-0.00310002j 0.0200542+0.00965843j -0.0468175-0.00717858j -0.020708-0.0177085j -0.0210955-0.043673j -0.0111521-0.021163j -0.0101221-0.00698368j 0.0581272+0.0169304j 0.0311687+0.0324679j 0.00710941+0.00619017j 0.0142413+0.00801189j -0.00489893-0.00747381j -0.0133396-0.0209362j 0.00106256+0.0143641j 0.0129453+0.00213439j 0.0252045+0.0156253j 0.0311826+0.00387715j -0.0117109-0.00944473j -0.0116456-0.0124774j 0.00173373-4.36204e-05j 0.0100431+0.00111785j -0.0339076+0.00095254j 0.00878663+0.00683949j 0.00679853+0.00933126j -0.00345709-0.0174767j -0.0202174+0.00461361j -0.00677439+0.00496354j -0.021696+0.00174275j -0.00864947+0.00674508j 0.0165423-0.0185478j -0.0371147-0.00518948j -0.0364661-0.00409565j -0.0326205+0.00430656j -0.0294044+0.0176492j 0.00864621+0.0115771j 0.00549806-0.0390589j -0.0101482+0.0116669j 0.0100417-0.0231602j 0.015183+0.0360408j -0.00842573+0.0304281j 0.00279219+0.00427058j -0.0148749+0.0175599j -0.000578473+0.0204336j 0.0117228-0.0048048j 0.0165808-0.00757571j 0.0238044-0.00398794j -0.0137371+0.00940314j 0.0326074+0.0279367j 0.00324004-0.0015623j -0.00977188-0.00635411j -0.00450175+0.00601403j 0.0190835-0.0053708j -0.0255952+0.0190469j -0.000198271-0.000467692j 0.0100681+0.00100507j -0.0087252+0.0220226j -0.0120579+0.00883977j -0.00822968-0.00143637j -0.0015651+0.00443678j 0.00533652+0.00246298j -0.00625288+0.0105745j -0.00896378+0.0105849j -0.0129976-0.0207475j 0.0181097+0.0218584j -0.0077908+0.000303908j 0.00333926+0.00701412j 0.00931359+0.00805295j -0.00639522-0.00404163j -0.00378553-0.00178479j -0.0018246-0.00188975j 0.0112957+0.000615855j 0.00777194-0.000130105j -0.00173163+0.00382658j 0.00730555-0.00490734j -0.000500434-0.00368551j 0.00362162+0.000538495j -0.00121217+0.00838776j 0.0146639+0.00682886j -0.00257396-0.00350369j 0.000419645-0.00569022j -0.00189349+0.00872019j 0.00323158+0.00315213j 0.0110669+0.0152443j -0.00255435-0.000818215j -0.00040454+0.0044515j -0.00271231+0.0104403j -0.00697851+0.00525754j -0.00317494-0.00711988j 0.00283689+0.0057831j 0.00215251-0.00109385j -0.00625429+0.00219253j 0.002627-0.000787726j 0.00623964+0.0123321j -0.00777909-0.00053939j 0.000120425+0.00132301j 0.0169868-0.00435894j 0.00622707+0.00375944j -0.00772907+0.0044505j 0.00324629+0.00821307j -0.0147072+0.00125261j 0.0163374-0.00455893j 0.0154955+0.00773177j 
-0.0220418-0.0727392j 0.00726817+0.0188577j 0.00116712+0.00178899j 0.0987193-0.00801517j -0.158545+0.00094367j 0.0405457-0.000867122j 0.028386-0.000562806j -0.0017023+0.000896402j -0.0991207-0.096635j 0.460846+0.0321678j 0.398448-0.0568946j 0.00946946+0.577724j 0.0147526-0.272919j 0.101089-0.117459j -0.0657498-0.126492j 0.00323236-0.03225j -0.0749184+0.0482821j 0.0304646-0.0526427j -0.0412237+0.00812912j 0.0029055+0.0354698j 0.0018572+0.0255298j 0.0561179-0.00297593j -0.232632-0.0371831j -0.0838238+0.053486j -0.0685577+0.00941933j 0.0268191-0.146177j -0.0441174+0.00779643j -0.0241684-0.0980796j -0.00217264-0.0278313j 0.0761298+0.0315825j 0.0159308-0.0102162j 0.0178919+0.00997807j -0.0208233-0.01826j -0.0402183-0.00249855j 0.0211243-0.00540613j 0.0384766-0.00169176j -0.00593346+0.00904365j 0.00321479-0.0100979j 0.0142504+0.0126868j -0.00683137-0.00147841j -0.0152799-0.014593j 0.00886465+0.00215592j 0.00602189+0.00885151j 0.0024749+0.00554434j 0.0176044+0.0131216j -0.0035366-0.000476603j 0.00717843-0.00488193j -0.00270041+0.00148411j 0.00552681+0.00590575j -0.0151716-0.00557873j -0.00516985+0.00879125j -0.0118373-0.00387197j 0.00669719-0.00678465j 0.00701735-0.00360737j -0.0088809+0.000730836j -0.0125206-0.00942869j -0.0208655+0.00340066j -0.0271215-0.0124657j -0.00600459+0.0148706j -0.0125497-0.011857j -0.0622724+0.00585373j 0.0388026-0.00735803j -0.00988724-0.0205046j 0.0097225-0.0283038j 0.00766628+0.00669174j 0.0133859-0.0432119j -0.0163771-0.0154928j 0.00884789-0.00198906j 0.0244158+0.0180688j 0.00652993-0.0509796j -0.00900655-0.004989j 0.00790749-0.0203948j 0.0185013-0.0207675j 0.00737541-0.018563j 0.0323475+0.00817739j 0.0050879-0.00533217j -0.00583507+0.019812j 0.0165935+0.00318591j 0.00402731+0.00330022j 0.024563-0.000936307j 0.0169643-0.00895347j -0.0111285+0.00364333j -0.00191634+0.00640764j 0.0163883+0.00333181j 0.0103305-0.00866736j 0.00983928+0.00144898j -0.0174282-0.0126038j -0.000450139-0.000276596j 0.00580923+0.00957363j 0.0048751+0.000594035j 0.0131096+0.0241339j 0.00896993+0.00155236j 0.000438014+0.00115861j 0.00264883-0.00166725j 0.0020601-0.00520958j -0.0108554-0.0136202j 0.000675015-0.0033679j -0.00139733+0.00203392j 0.00885914+0.000272341j 0.00734968+0.00270031j 0.00433113+0.00715473j -0.000965731-0.00807069j -0.000329991+0.000104869j -0.00269813-0.00333482j -0.000907722+0.00923542j 0.00746603+0.00648135j -0.00920879-0.00120997j 0.00152886-0.0037979j 0.00223641+0.00820056j -0.000716099+0.000977177j 0.00385908+0.00143634j -0.0029761-0.00545892j 0.00236046-0.00126463j 0.00636004+0.00648945j 0.00129833+0.00508151j -0.00861246-0.00446886j 0.00137443+0.00166324j 0.000602372+0.00114203j -0.0010958-0.00149362j 0.00241681+0.00574161j -0.000836591+0.00239026j 6.54911e-05+0.00370194j 0.00252023+0.000170987j 0.00352515-0.00283359j 0.00781413-0.000277069j 0.00146013+0.000677614j 0.00725965+9.06636e-05j -0.000911865+0.00327846j -0.00826309-0.00342884j 0.00801473-0.00154606j 
-0.0179852-0.0144612j -0.00493822-0.0139242j 0.0150732+0.00152501j -0.00507005-0.00101654j -0.0257718-0.00250487j -0.025615-0.00297627j -0.0251135-0.0024946j 0.0191476+0.00195714j 0.0441008-0.0185692j 0.00191442-0.0199367j 0.0181668-0.00123279j -0.00251507+0.0451167j 0.00352493+0.0382828j -0.0229608+0.0529577j -0.0147453+0.0390206j -0.0232714+0.0587244j 0.000503742+0.00647417j 0.00102467+0.0171743j 0.0282894-0.152414j -0.00404858-0.0697999j 0.00959444+0.100891j -0.0187391-0.0175225j -0.0898795-0.00116861j 0.103925+0.0111408j 0.0438321+0.0069606j -0.0182809-0.0207032j 0.0285999-0.00222781j 0.128446+0.00905723j -0.102239+0.00945657j -0.0105961+0.00544001j 0.0884273+0.000497509j -0.103653-0.00116954j 0.0793716+0.001611j -0.098222-0.00222012j -0.0440909+0.00189123j -0.0656147+0.00187265j -0.0270499+0.00133899j -0.0601843-0.00207185j -0.0348813-6.73032e-05j 0.104919-0.00423883j 0.0129318-0.00643682j -0.192064+0.00781239j 0.0797289-0.00911137j -0.0994381+0.00089345j 0.024406-0.0135187j 0.196082-0.00102488j 0.0691437+0.00598979j 0.049348-0.00504527j -0.244653+0.00825731j 0.0536985+0.0109435j 0.225803-0.0241228j -0.126455+0.0031094j -0.25552+0.00358473j 0.396863+0.00360729j 0.253899-0.00207269j -0.0223981+0.00985622j 0.153066+0.00925097j 0.017093-0.0210011j 0.0436772+0.010518j -0.0283709-0.00537509j -0.0598909-0.0159504j 0.00344429-0.0420043j -0.0827722-0.00452171j 0.0334321-0.0239016j 0.00937576+0.00116059j 0.00876943-0.0214909j -0.0272694-6.83099e-05j 0.0148935+0.0415779j -0.0715257-0.0151139j 0.0136438+0.0488566j 0.0277159-0.0442764j 0.0216067+0.0156611j -0.0283863+0.00851135j -0.00686658-0.0155903j 0.0090111-0.0121629j -0.00536675-0.0281621j 0.0235017+0.00649443j 0.00278843+0.00899341j -0.028542+0.00403268j -0.0147307+0.0306445j -0.0149907-0.0429477j -0.00800705+0.0248909j 0.011443+0.0296891j 0.00618015+0.0106811j 0.0193256+0.0358948j 0.0152245+0.0344064j -0.000806518+0.0159214j 0.0196443+0.00265355j 0.00908924-0.0135834j 0.00848815-0.0488575j 0.000150055+0.00859603j -0.00668811+0.00915939j -0.0174597-0.00619783j -0.000422341-0.0130561j 5.77327e-05-0.00389309j 0.00224367-0.00240621j 0.0290973+0.0112557j 0.00344067-0.00895928j -0.00810259-0.0590363j -0.0217327+0.0156425j -0.00497845-0.00655463j -0.0157246-0.0055031j -0.0275645-0.00354776j 0.00738161+0.00245916j 0.0139076+0.0191088j 0.0148231+0.0194976j 0.00620535-0.0221786j -0.00793314+0.0227893j 0.0158395+0.0160712j 0.0104968+0.0958646j 0.0273996-0.0564213j 0.0483614+0.0262537j 0.0621102+0.0341292j 0.0349673-0.0352457j 0.0291931+0.000353487j -0.0237802-0.0143846j -0.0208757-0.0429435j -0.0892532-0.00311669j 0.0667261-0.0598692j -0.0454994+0.0350049j -0.0692495-0.00109986j -0.0825367-0.0444694j -0.0234893-0.0256826j -0.00260671-0.0436472j 0.00921854+0.019902j 0.0427882+0.101754j 0.0310368-0.00512107j 0.01099-0.120885j -0.0860952+0.123382j -0.225555-0.0673294j 
