-0.406043+0.228722j -0.277841-0.214119j 0.0356236+0.354181j -0.471571-0.205559j 0.419468+0.317454j 0.0884687-0.00281743j 0.0249889-0.00717301j -0.0846124+0.0398084j 0.00786395+0.0641592j -0.00236622+0.0322757j -0.0246582+0.0178365j 0.0570799-0.0431163j -0.0058956-0.016947j 0.00788721-0.00444576j -0.00222046-0.0111102j 0.0154489+0.0183974j 0.0303785-0.0177228j 0.0102613-0.00420482j -0.0187441+0.00826452j -0.0142219+0.0476916j -0.0135262-0.0116331j -0.0423059-0.00212284j -0.0163075-0.0268824j 0.000684793-0.00205224j 0.00260097-0.000215919j -0.0222684-0.00853459j -0.00237081+0.0162917j 0.000857799+0.00611457j -0.0100983-0.0190726j -0.00185587-0.0161988j -0.00693299-0.0134664j -0.0331544+0.0219933j -0.0140405-0.00164388j -0.0149847-0.00216832j 0.00314239+0.000615719j 0.00171668+0.00378822j -0.000718995-0.00490031j 0.00763805-0.0122615j 0.00335881-0.00931924j 0.00241984+0.00698495j 0.0196485+0.000298125j 0.0112208-0.0147904j -0.0142695+0.00367589j -0.00841937+0.0040273j 0.00262792+0.008281j -0.0116152-0.00209404j 0.00909166+5.40086e-05j 0.00369867-0.0136238j -0.0180237+0.0129721j -0.017211+0.0205211j 0.0120142+0.0242258j -0.000646258-0.00439896j 0.0243924+0.00502569j 0.00521052-0.0089596j -0.00694483-0.0169362j -0.0001397+0.0113705j 0.0171628-0.00225153j 0.00712172+0.00741345j 0.00674941-0.0072296j 0.00275562-0.00773768j 0.0119315-0.00351703j -0.00969076-0.0135953j -0.00734776+0.00450825j 0.00870261-0.00048574j 0.00414492-0.00721248j -0.0126177-0.0113059j -0.00815027-0.00225089j 0.000295065+0.000989831j 0.00326848+0.0137204j -0.0118575+0.00485327j -0.00166726-0.00825459j 0.0184395-0.000414679j 0.00438669-0.0141675j -0.00775349+0.0161353j 0.00250352-0.008291j -0.00821158-0.000644998j -0.013677+0.0117852j -0.00526993-0.000340627j 0.00333769+0.00146092j 0.00163002-0.000924084j -0.00142853+0.000683021j -0.00275816-0.00395677j 0.0033327+0.00497998j 0.000128548+0.00209729j 0.00376114-0.00573926j 0.00540924-0.00830876j -0.00128141+0.00292797j -0.00483811+0.0103646j -0.00744332+0.00551573j 0.00393689-0.0015529j -0.000896633-0.000264069j 0.0025847-0.00281179j 0.00242285-0.00271601j 0.000315279-0.0038648j -0.00865975+0.00355946j 0.00114601+0.0034942j 0.00912669+0.00457962j 0.0163423-0.00937576j 0.00738218+0.000784424j 0.00271266+0.000982463j -0.000215102+0.00399264j -0.00256125-0.00231481j 0.00154202+0.00616527j -0.00242278+0.00114519j -0.00690204+0.00085015j -0.00250625-0.00353832j 0.00242872+0.00526386j -0.00463503-0.00160302j 0.00157572+0.00343999j 0.00173107-0.00331689j 0.00442342+0.00251116j -0.00721637-0.00337343j 0.0110825-0.00584759j -0.00113123+0.0116176j 0.0155135-0.0148133j -0.000434015-0.0173536j -0.000704902-0.000394678j 0.00434448+0.00257533j -0.0129257-0.0077474j 0.0117837+0.00330151j -0.0111729-0.00956697j -0.006098-0.00816722j 0.0114015+0.00312469j 0.00694091-0.00186612j 0.000389518-0.00166084j -0.00396854+0.00179063j 8.93324e-05+0.0163766j -0.00538544+0.00117005j 0.0107671-0.0051123j -0.00230258+0.000419335j -0.00153718+0.000787768j -0.00815624+0.00709936j -0.00572856-0.00158898j -0.00146217-0.000252556j -0.00592912+0.00223861j -0.00304134-0.0027368j 0.00283135-0.00148713j -0.00513081-0.00156647j 0.00417009+0.000470252j 0.00820951+0.00641054j 0.00477992-0.00466674j -0.0113276-0.00313068j -0.000232083-0.00203847j 0.00378277-0.00923192j 0.00295859-0.00630199j 0.00165163-0.00200638j 0.000868994+0.00988172j -0.01012+0.0041972j -0.00189084+0.00170881j 0.00134992-0.00557474j 0.0103266+0.00643815j -0.0048171-0.000244622j 0.000258785-0.00411714j -0.00432289-0.00466839j -0.000783007+0.0023243j 0.00489738+0.00233688j 0.00391195+0.00398712j 0.00359855-0.000556311j 0.000860695-0.00420206j 0.00786814+0.00310767j 0.0061402-0.00482262j -0.00396638+0.00312791j 0.00264873+0.001048j -0.0134591+0.00371938j 0.000331112-0.010478j -0.00122546+0.0019399j -0.00637812+0.00202705j 0.00850082+0.00283387j -7.47141e-05+0.013245j -0.00211866-0.00237038j -0.00404571+0.00187696j 0.00391021-0.0121362j -5.0239e-05+0.00140167j -0.00363242+0.00476399j -0.00668187+0.00487497j -0.00571776+0.00500962j 0.00242221-0.00489696j -0.00765644-0.00257698j -0.000424096+0.00466162j 0.00113465+0.00277651j 0.00776852-0.0109229j -0.00884438+0.0114014j -0.00186977+0.0066362j 0.00236475+0.000639238j -0.0131679+0.00635084j -0.00583103+0.0014967j -0.00728125+0.0130191j -0.0126764+0.0136453j 0.00784566-0.000177766j 
-0.434233+0.0350901j 0.164839-0.205437j -0.0722873-0.547811j -0.302369+0.540007j -0.187852+0.180313j 0.0650573+0.000824286j -0.0394537-0.0031229j -0.0386207-0.0599509j 0.0344776-0.067033j 0.045443+0.0282344j 0.0316181+0.0660595j 0.012097+0.0235976j -0.000907901-0.00948265j 0.00656574+0.00907328j -0.00283247-0.00784663j 0.0210406-0.00346637j 0.00506805-0.0236024j 0.0348557-0.00325209j -0.0052755-0.00462106j -0.0231422-0.0176023j 0.0204076-0.010588j 0.0139751-0.0103335j -0.0181741+0.0260748j 0.0230768+0.00228055j -0.0216529+0.0220496j 0.00831525-0.00107146j 0.034935+0.0195318j -0.0161995+0.0217212j 0.00623054-0.0148927j -0.00663128-0.0371262j 0.000119821+0.0225742j 0.00634957-0.00768518j -0.00801833+0.00864839j -0.000422037-0.0026042j 0.00204298+0.00153739j -0.00177871+0.00169994j 0.00247024-0.00715963j 0.00516601-0.00537572j 0.00053793+0.00257162j -0.00043006+0.00752353j 0.0101251+0.00627595j -0.000704616-0.00418102j -0.00594797+0.011632j -0.00818621+0.0126959j 0.0269795-0.00233951j 0.00389168+0.0140189j -0.00273232+0.0120076j 0.00798361+0.0170663j -0.00774792+6.31296e-05j -0.00901288-0.00692287j -0.00895165-0.00251754j -0.00628181+0.00476561j -0.0151963+0.00861782j 0.000798088-0.0092677j -0.00636838+0.0178609j 0.0183489-0.009519j 0.0126804+5.75884e-05j -0.0115526+0.00633038j -0.00144541-0.00300307j -0.01667-0.0133322j -0.00832153+0.00519921j 0.0143385+0.00747845j -0.0194996+0.0163085j -0.00131023+0.000451861j -0.0130749-0.015091j -0.00760399-0.0218767j 0.000350538-0.00851814j 0.00943245-0.00425429j -0.0124217+0.00208505j 0.00466287-0.0209642j -0.0013517+0.00805885j -0.003429-0.0105694j -0.0126411-0.002176j -0.004921+0.00452606j 0.00631722-0.0079045j -0.00678639+0.00774989j 0.000689309+0.00140978j -0.00329412+0.000463925j -0.000582227+0.00136704j 0.000968038+0.000374116j -0.00106333+4.92313e-06j 0.000881217-2.97335e-05j 0.00294725+0.00404529j -0.00150009-0.000931309j 0.00305293-0.000741552j 0.00313939-0.00228193j -0.00381046+0.00823092j 0.000950151+0.00202655j -0.00269151+0.00174211j 0.00343312-0.000412853j 0.00190714-0.00873127j -0.00211214-0.000555171j 0.00255653+0.000895058j -0.000522783-0.00223942j -0.00239046+0.00103667j -0.00174331-0.00258758j 0.00802614+0.0047565j -0.00400458-0.00667775j 0.0163779-0.011219j -0.00107012+0.00338649j 0.00807883-0.00528754j 0.000347618-0.00794454j -0.0148887-0.00993435j 0.00262019-0.00891074j -0.00113006-0.00493308j 0.00118924+0.00342549j -0.000346295-0.00350179j 0.00122996+0.000407514j -0.00414607-0.00878426j -0.0012795-0.000497612j -0.000850799-0.00010333j 0.000906372-0.00601241j 0.0108265-0.00605909j 0.0025146-0.015522j 0.00498336+0.00286641j 0.00646663+0.00376589j -0.00212003-0.00243627j 0.00204929+0.00226574j 0.00282528-0.00272941j -0.00195617+0.00244891j 0.00309184-0.00088397j -0.00416904-0.00524237j -0.00727709-0.00198744j -0.00266535+0.000887366j 0.00137903-0.0116073j -0.00271534+0.0111366j 0.0136156-0.0107891j -0.00293833-0.00184069j -0.000796574+0.000299963j -0.00508178-0.00256392j 0.0041557-0.00127945j -0.00545812+0.00158347j 0.0131987-0.00197938j -0.00700623-0.000720863j 0.00182112-7.3689e-05j 0.013259+0.00148835j -0.00563443+0.000441234j -0.00356407-0.00221958j 0.00289678+0.00169939j 0.00360622+0.00878241j 0.000836683-0.00203388j 0.00790267+0.0164877j 0.00245325+0.00310067j -0.00615705-0.00139816j 0.00864633-0.00110083j -0.0142682+0.00119172j -0.00834508+0.00832986j -0.00307786+0.000573259j 0.00354492-0.00326831j 0.00389914-0.00374454j 0.00299078+0.007732j -0.00390359-0.0076713j 0.00303771-0.013232j -0.00342708-0.00783669j -0.00511587-0.0066163j 0.00157926+0.0112661j -0.00842554+0.00475492j 0.00562924+0.00315091j -0.00869181+0.00198841j -0.00186796-0.000603566j 0.00473498-0.00259432j 0.00390122-0.00185544j 0.00313326-0.00916567j 0.00633978-0.00522501j 0.0033752+0.00432664j -0.00199243-0.00588349j 0.00253047+0.00817626j 0.00150968-0.00781154j 0.00480173-0.00379033j 0.00337947-0.00153675j 0.0116479+0.00528139j 0.00546972-0.00946748j -0.000942535+0.000924087j -0.00280468-0.00299062j -0.00175894+0.00507394j 0.00373833-0.0022616j -0.000631601-0.00421905j -0.00187139+0.000394435j -0.0027779+0.00363049j -0.00734414+0.00759708j 0.00162642+0.000739421j -0.00637828+0.00853765j 0.000897622+0.00209039j -0.000492756+0.00252806j -0.00414928-0.00106288j 0.00353865-0.00634299j -0.00579288+0.00602395j -0.00701947+0.00372236j -0.00262542+0.00650011j 
-0.0379832-0.0447687j 0.0273404-0.0288814j 0.0370846+0.0500325j -0.0359951-0.0136391j 0.0463748+0.00501493j 0.241221-0.248623j 0.212823+0.216426j 0.00362328-0.00460097j 0.282382-0.0732765j 0.212749-0.215991j -0.275088-0.263473j 0.0219153+0.347645j -0.0204714+0.127757j -0.172778+0.0225894j -0.0993427+0.0555686j 0.0454125+0.0105945j -0.00762718+0.00623694j -0.0336601+0.022918j 0.0771961+0.0621726j -0.082515-0.0160694j -0.00726053+0.0179352j 0.0259488-0.0114307j -0.0173753-0.0321546j -0.00841515-0.0172634j -0.0328979-0.000659179j 0.00050105-0.0335327j -0.00531526-0.00247491j -0.00680899+0.0284938j -0.0323372+0.0605969j -0.0128673+0.00354752j -0.0349345+0.0129031j -0.0247996-0.000404223j 0.0339678-0.0409328j 0.086962-0.00851099j -0.0249808-0.00357617j -0.018653-0.0350452j -0.000336687-0.00620861j -0.0100308+0.00106083j -0.0310692+0.0246838j -0.0139143-0.0227587j -0.0116734-0.0245144j -0.0298368+0.00474425j 0.0105935-0.015379j -0.0260811-0.0103493j 0.000646553+0.0157155j 0.00239992+0.00664207j -0.00667669+0.000167479j -0.005496-0.00831951j 0.0222906+0.00167472j 0.0141399+0.0166176j -0.0411442+0.00953809j 0.00672043-0.00249094j 0.014343+0.0132106j 0.0122118+0.00282732j 0.0057945+0.00700372j 0.00648074-0.00662247j 0.0113356+0.0198757j 0.0247772-0.00553258j 0.0098031-0.00666765j -0.0145591-0.0121448j -0.00251278+0.0128004j -0.00307036-0.0151798j -3.74012e-05+0.00411703j -0.0233911-0.00487813j 0.00368187-0.0137576j -0.00948428-0.013039j 0.00231225+0.00515503j 0.00796682-0.0108j -0.0132263+0.00087427j 0.00330595+0.0196308j 0.00125894+0.0166887j 0.0169509+0.00146492j 0.00855171+0.000370332j 0.00480986-0.0266667j 0.00689521+0.0210774j 0.0103926-0.00782248j 0.0226128-0.0215296j 0.0326396-0.0103911j -0.0212812-0.0140046j -0.0040527-0.00671868j 0.00817454-0.000948348j 0.0022522+0.0274973j -0.0051137-0.00903263j -0.00044824-0.0102072j -0.0188225+0.0113443j -0.0092829+0.00886083j -0.0168633+0.00666119j 0.0067391-0.00535703j -0.000154705-0.00305244j -0.00798601+0.0109665j 0.0136105+0.00521272j 0.00178718-0.00637686j -0.0123641-0.00399454j -0.00867345+0.00963186j 0.0168767-0.00624586j 0.0126615+0.00156894j 0.00491311-0.000230852j -0.00211957+0.00748446j -0.00276154+0.00114867j -0.00740601-0.00397446j -0.00596308+0.0191384j 0.0135831+0.00196831j -0.0114507-0.00227088j 0.0114372+0.00194767j 0.00047245+0.000906862j -0.000859715-0.00304084j -0.00241936+0.00102997j 0.0113783-0.0014169j 0.00615511+0.00679309j -0.00208311+0.0110274j 0.0124057-0.0195497j 0.0017737+0.00941037j -0.00618392+0.00747734j -0.00458507-0.00280616j -0.0197392-0.000796753j 0.0141413-0.01115j 0.0101739+0.00543537j 0.00158538-0.00358857j 0.00998395-0.00208313j -0.015382-0.00266669j 0.000329136+0.000800722j -0.000717362-0.00742446j 0.00715398+0.00887696j 0.00600842+0.0042272j 0.00797974-0.00440383j -0.00461011+0.000943197j -0.00603537-0.00493781j 0.00220201+0.0115101j 0.0031843-0.00553159j -0.00865663-0.00950779j -8.04506e-05-0.00394705j -0.0151635-0.00971692j -0.00036844+0.00353326j -0.00456799+0.00823412j -0.0125982-0.00279069j -0.00680161+0.00140478j -0.00721289-0.00241168j -0.00969556-0.00193827j 0.00807455-0.00235292j 0.00439549-0.00912278j -0.006744+0.00456359j 0.00329574-0.00194054j -0.0075504+0.0069299j -0.0118666-0.0171425j -0.00331068-0.00780616j 0.00376494+0.00173954j -0.00715827+0.00443992j 0.0128714+0.00556098j 0.00655267+0.00389589j 0.00450343-0.000249053j -0.00790037+0.00120512j -0.00940657+0.000505899j -0.0151916-0.0115334j 0.000377486-0.0031222j 0.0123847+0.0047072j 0.0093909-0.00242574j 0.00381297+0.00562942j -0.00203624+0.00313388j -0.00327864+0.0139075j -0.00703559-0.0185267j -0.0171891+0.0150485j -0.00088856+0.00277839j -0.00441441+0.000958867j 0.0118052+0.00486805j -0.0116639+0.000943761j -0.0104584+0.00738235j -0.0126913+0.00922127j -0.00120287+0.0093029j -0.0155378-0.00403239j -0.0100013-0.00902918j 0.0178175-0.00207468j 0.00500913+0.013174j -0.00824154-0.0126903j 0.00203564+0.00331996j -0.00572321+0.00428899j 0.010315+0.00101114j 0.0035758+0.00621227j 0.0190313+0.00913327j -0.00891078-0.000639338j -0.00196293-0.00164006j -0.00710593+0.0109843j 0.00162869-0.0357849j -0.00189705+0.00191088j -0.00922546-0.0023687j 0.0293628-0.00672607j 0.0139399-0.00307179j 0.00715741-0.0467077j 0.046594-0.0613687j -0.0442977+0.00184557j 
-0.0146467-0.000933113j -0.0416471-0.0566104j 0.00162491+0.0112943j 0.0863263-0.0983185j -0.0311962-0.0208695j -0.23989-0.0531539j 0.0321574-0.298199j 0.0360664-0.0954793j 0.22561+0.0729929j 0.0805673-0.340193j 0.0265968+0.0500023j 0.3112+0.0427258j 0.119775-0.0703063j 0.0758868+0.107977j 0.0680386+0.0037457j 0.0347388-0.0525775j -0.00326696+0.00386338j -0.0191144+0.0309617j 0.0306291+0.0435194j -0.0197055+0.00586884j 0.0184394-0.0519276j 0.00924566+0.0221392j -0.00328232+0.0129375j -0.0300107+0.00802175j -0.0143353-0.0748373j 0.0629055-0.00574144j -0.00905429-0.0396593j -0.0384495+0.0339059j -0.092702-0.0372956j 0.0102415-0.0123787j 0.00707245-0.0141914j -0.00510168-0.00145931j -0.0257555+0.0513061j 0.0206151-0.0538819j 0.0202933+0.0219172j -0.00647822+0.00904945j 0.012363-0.00341576j 0.0178658+0.000523162j 0.0225483+0.000352406j -0.0121025+0.0211344j 0.00534377+0.0157106j 0.00456858+0.00263931j -0.00211247+0.00125247j -0.0169335+0.0194882j 0.000915677-0.0107999j 0.0148364-0.0173527j -0.0126676-0.00531075j -0.0238053+0.0365021j 0.0242224-0.00306907j 0.00744169+0.0084895j -0.0235985+0.00484439j -0.0107836+0.0127885j 0.0129909+0.000196577j -0.0185899+0.0177556j 0.0010126-0.0137556j 0.00429294-0.0213017j 0.00255178+0.0130784j 0.0201425-0.00214792j -0.0116822-0.00537604j 0.00226135-0.00740207j -0.00129969-0.0096104j 0.00637136+0.0121205j 0.0113135-0.00425963j 0.00846848-0.0245747j 0.0232469+0.00619619j -0.0122337-3.0728e-05j -0.00885473+0.0144097j 0.0155031+0.00874833j -0.0147585+0.010388j -0.0131492+0.00395648j -0.00754251-0.0128538j -0.00404617+0.00559015j -0.00419713+0.00434506j -0.0169452+0.0167404j 0.0153604-0.0194623j -0.00597345+0.0223323j 0.0130329-0.017766j -0.0174201+0.00633161j -0.0170742+0.011398j -0.00276681+0.00413196j -0.00607239-0.00340401j 0.00635116-0.00440899j 0.00067635+0.021831j -0.00207232+0.00397733j 0.0126465+0.00579537j 0.0159599+0.0020819j -0.00209639+0.00863656j -0.0135547+0.00613714j 0.00718021-0.00800209j 0.00271792-0.00534544j 0.0020627-0.0066538j -0.000466269-0.00376019j 0.00608968+0.00823706j 0.00662883+0.00929145j 0.00397488-0.0024709j -0.00278655-0.0134139j 0.00823645+0.0063052j 0.002183-0.00306612j 0.00931947-0.00136646j -0.0126154+0.0133062j -0.00772036-0.0045072j -0.00325419+0.00321789j 0.00113284+0.0184321j -0.00948754-0.00192464j -0.00540977-0.00264162j 0.00964496-0.01041j -0.00333326-0.000607237j 0.000941347+0.0044821j 0.0105971-0.0191137j 0.01163+0.00573812j -0.00619986+0.00213755j 0.00646374+0.00970642j 0.00528275+0.00188295j 0.00626438-0.0126903j -0.0138318+0.000253624j 0.0120758+0.000329441j -0.00534216+0.000643771j -0.00188844+0.0105145j 0.00969896-0.00238756j -0.0069501+0.00826616j 7.81612e-05-0.00452402j -0.000601702+0.0085398j 0.00325482-0.00141069j -0.00431778-0.00326161j -0.00784992+0.00412613j 0.00316932-0.0123555j 0.000765271-0.000478721j -0.0101774+0.00142606j -0.0170847+0.00384545j -0.00918108-0.00493451j -0.00756848-0.00154898j -0.00648153-0.00442566j -0.00829698+0.0030083j 0.000757352+0.00959073j -0.00802011-0.000599639j -0.00739469+0.00293531j -0.00959751-0.00137716j -0.00266453+0.00605203j -0.00525317+0.00466139j -0.00830656+0.000808419j -0.000616364-0.00458645j 0.00114796+0.00420095j -0.00557628+5.79264e-05j 0.00600921-0.00622393j -0.0136233-0.00145842j 0.00149295+0.00183415j -0.00174617-0.00991021j -0.0106231+0.00256399j -0.00255997-0.00426358j -0.0132228-0.0026215j 0.00559292-0.0091853j -0.0060251-0.00373379j 0.0134933-0.00302051j -0.011368-0.00671976j -0.0018246+0.00276497j -0.00480134-0.00687467j 0.000957626+0.00383149j 0.00816145+0.00337289j -0.0118485-0.0109908j 0.00989752-0.00780597j -0.00102701-0.0140183j 0.00465624-0.000828788j 0.014266-0.00666247j -0.000724402+0.0093208j 0.0100885-0.00362653j -0.0122335-0.00889152j 0.000189825-0.0109238j 0.0154611+0.00363095j -0.0113771-0.000136676j -0.0024823-0.00259487j 0.00253701-0.00967553j -0.0022063-0.0104155j 0.00807646+0.00443386j -0.0104858-0.00386333j 0.00339414+0.00247949j -0.00184934+0.000134181j -0.0151355-0.0020347j 0.000858254-0.00260409j -0.00842827+0.0043688j -0.0106754+0.0218706j 0.00100587+0.0163798j -0.00279405+0.0120439j 0.00494048-0.00330738j -0.0106183+0.00445483j -0.00794672-0.00566055j 0.013309-0.0289541j -0.0164084+0.015259j -0.0358727+0.0096164j -0.0241135+0.0457915j 
0.0529248+0.0520132j -0.0279586+0.0479546j -0.0451014-0.0415741j 0.0199099+0.0194045j -0.0350728+0.00838105j 0.163099+0.162272j -0.194848+0.144693j -0.136889-0.0604259j 0.395613-0.302601j -0.228337-0.309519j -0.172943-0.310411j 0.0649457-0.102858j -0.139195-0.0108171j 0.0107352-0.0848913j -0.0606913-0.0572534j -0.0342399-0.00721939j -0.00593454+0.00967792j 0.0179215-1.08786e-05j 0.0743078-0.0749693j -0.00770114+0.0197594j 0.08383-0.0181312j -0.0483051+0.0109077j -0.0303975+0.0176985j -0.0490575-0.00230777j 0.0294603+0.00277807j 0.0334201+0.0266023j -0.0164535+0.00901658j -0.0298143-0.0275597j -0.0188576-0.0432755j -0.0279354+0.00246119j -0.0261763-0.0029477j -0.00316783+0.00266363j 0.0318581+0.00816723j -0.00687607-0.00287377j -0.0221127-0.0158678j 0.00782487+0.0131787j -0.0150262-0.00697682j -0.0113414+0.00344278j -7.55888e-05-0.00852829j 0.0256465-0.0170941j 0.0223192-0.00962519j -0.00425464-0.0141741j 0.00503818+0.00630819j 0.0140644+0.00923557j -0.00189456+0.00310274j -0.0136414-0.0111724j 0.00128575+0.012225j 0.030483+0.0138585j 0.00925965-0.00315082j 0.00488468+0.00409544j -0.00046458-0.00251706j -0.0215574-0.0302902j -0.00430815-0.00551786j 0.0116318-0.00994199j 0.0160096-0.00726401j 0.0263915-0.0105513j 0.0128722+0.0191823j 0.00857924-0.010851j -0.00138076-0.0199001j 0.00818662+0.0259515j -0.00295883-0.00988525j -0.0009931+0.00734622j 0.00314646+0.00992122j 0.0201042-0.00647135j -0.00311907+0.0189696j 0.00864278-0.0148238j 0.0236622+0.0296935j -0.0131436-0.00327783j 0.00475798-0.00494408j 0.00107231-0.00829726j 0.00818089-0.0118726j 0.00637993+0.00325933j -0.00530063-0.0115413j 0.00139914-0.00252246j 0.00227618-0.00268365j 0.00282545+0.00222798j -0.000953152+0.00666751j 0.00302824+0.00523902j 0.00402098-0.00147629j 0.00309179-0.00340354j -0.000840493+0.00300267j -0.00381672-0.00985196j -0.001245-0.014285j 0.000528227+0.00552335j -0.00946207-0.0068312j -0.0115912-0.00412119j 0.0117767-0.0022216j 0.0039546-0.0108923j -0.00235357+0.0058877j 0.00871451-0.00108644j -0.0139607+0.0119428j 0.00470128+0.000973637j 0.00585027-0.0044671j -0.00234089-0.000748227j 0.00772014-0.00459029j -0.00275585+0.00909406j 0.0117567-0.0020252j -0.00655809-0.00774815j 0.00697566-0.00990038j 0.0015126+0.00759174j -0.00737908+0.00204814j 0.00526113-0.00279339j 0.00605503-0.000127056j -0.00341219+0.0114172j 0.000593006+0.0016369j 0.00484054-0.000838644j 0.0038476-0.00230754j -0.00763912-0.0034816j -0.011386-0.00800036j 0.00496476+0.0013877j 0.00503708-0.00836365j 0.0072253-0.00451997j 0.00618871+0.00491374j -0.0108248-0.00407336j -0.00178778+0.000100825j -0.00293489-0.00631064j -0.00452694+0.00857168j -0.00788227+0.0123887j 0.00399206-0.000137474j -0.00567616-0.0114776j 0.000733492+0.00673805j -0.0123764-0.00551162j 0.00459486+0.00416152j -0.0101145+0.00310389j 0.00108106-0.009902j 0.000999586+0.00165598j -0.000576506+0.00683124j 0.00177799-0.00111368j 0.000764988+0.0113915j 0.0130653-0.00347777j -0.00466639+0.0015053j -0.00651182-0.00783283j 0.0111855-0.00354736j -0.00377311-0.00915769j -0.00586154-0.00591935j -0.00191245-0.00425871j -0.00609398-0.00180597j -0.00808496+0.00493116j -0.00503012-0.0186254j 0.00146689-0.0106389j 0.00711711-0.00598063j -0.000727648+0.00511741j -0.00100363-0.00803735j 0.00158273+0.00651847j -0.00954962+0.000395809j -0.000296466+0.000457893j -0.0063586-0.00205747j -0.0055329-0.00238051j -0.0081151+0.00412995j -0.00320938-0.0122103j 0.00936095+0.0019888j -0.000605644+0.00753063j -0.00868275-0.00670643j 0.0203935-4.04783e-05j 0.000992685+0.0163295j -0.0147916-0.00133752j 0.00280559-0.0142192j 0.00277871-0.00787505j -0.000528448-0.0120649j -0.00597177+0.00249333j 0.0101779-0.00273671j 0.000347263-0.00849917j -0.00675881+0.00409802j -0.00176867-0.00744313j -0.00131197+0.0136725j 0.00395588+0.00506383j 0.00626324+0.00182325j 0.00171734+0.00378055j 0.0029271+0.0138335j -0.00256756-0.00352026j -0.00398298+0.00116335j 0.00407386+0.00139182j -0.000283332-0.0133481j -0.000107906+0.0017562j -0.000643046+0.00337725j 0.00323136+0.00414375j -0.00637981+0.00687548j 0.00126096+0.0016548j 0.000419815-0.012497j -0.0027444+0.00118131j -0.000562233-0.0107079j 0.00173503+0.00061263j -0.00530635+0.00751614j 0.00143786+0.00626462j 0.00093039+0.00718229j -0.00762173+0.013375j 0.00439966+0.00080188j 0.00637742+0.00845862j 0.011164-0.0155624j 
