-0.0146625-0.014359j -0.0158708+0.0176273j 0.0187044-0.0311019j 0.00975773+0.0239186j 0.0313615+0.00240843j 0.00789801-0.0460524j 0.0153354-0.00423642j 0.00798005+0.0237428j -0.0192637-0.0152038j -0.0076015-0.059353j 0.0249258+0.00988254j 0.0049113-0.0560593j 0.0401637-0.0259981j -0.0174891-0.0400127j 0.0188247+0.0231536j -0.000571242+0.0275388j -0.0600371-0.000190284j 0.0680849+0.0414691j 0.0418755+0.0436765j 0.00636156+0.0473418j 0.00369993-0.0494879j 0.0228612-0.01886j 0.0218024-0.00671373j 0.00902795+0.0261359j -0.0314036-0.00626648j 0.0230797-0.0411082j 0.0450125-0.0562307j -0.049363-0.0670709j 0.058951-0.011746j -8.79335e-05+0.0290886j -0.0446252+0.0384528j 0.00207921+0.0553291j 0.0636986+0.0209239j 0.0288947+0.0375577j -0.0292059-0.017789j -0.0194476+0.00241528j 0.0146474-0.0199819j 0.0222564-0.0172572j 0.012035-0.00709911j -0.0211355-0.00540426j 0.00996985-0.0138938j 0.00589432-0.00418652j -0.00440514-0.0114678j -0.00337245-0.0282631j -0.0142406-0.00525727j -0.000954566+0.0162212j 0.0191644-0.00530578j -0.0183085+0.0114638j 0.00732919-0.0210559j 0.0180563-0.0121325j 0.00537068-0.00143505j -0.000276675-0.0294095j -0.00622085+0.0059598j -0.0103815+0.0102156j 0.0183144+0.0169024j -0.00725306+0.0097393j -0.00704755-0.0105958j 0.0125528-0.0218991j -0.00574366+0.0168109j 0.0292645+0.0243055j -0.0122979-0.0240476j 0.0056345+0.0183472j -0.00990798-0.0154391j -0.00917277-0.0145653j 0.012927-0.00123208j -0.0198169+0.00944125j 0.0108016+0.0112845j -0.00451435+0.0116547j -0.0100756-0.018186j 0.00787761+0.0137491j -0.00587838-0.00591401j 0.00503775+0.00282541j -0.0136653+0.0208313j 0.000102491+0.010741j -0.00315452-0.014089j 0.00193296+0.00607541j -0.00539264+0.0120079j -0.015083+0.00040987j 0.00245345+0.00885137j -0.011226+0.0040201j 0.00319044+0.000848715j 0.00272656+0.00669351j -0.00954561+0.00636336j -0.00369976+0.012108j -0.00993404+0.0056164j 0.00733514-0.00422842j -0.00271816+0.000932299j 0.00331417+0.0062128j -0.00568281+0.0135j -0.00444861+0.0194538j -0.0030872-0.00507318j -0.0108865-0.000577752j -0.00398435+0.00972562j 0.00701989-0.012765j 0.00615812+0.0013723j -0.0119232-0.00911175j 0.00390173+0.0169248j -0.00770365-0.00190937j -0.00427466-0.0107786j -0.00198843-0.00317258j -0.00755565-0.00546332j 0.00633334-0.0135419j 0.0108215-0.00479633j -0.00995553-0.00501417j 0.00953298+0.00109527j 0.006663-0.00806894j -0.00611254-0.00107011j -0.00115876-0.00444754j 0.00121937+0.00372801j 0.00132425+0.0010738j 0.00538251+0.0134974j 0.00906423-0.00502254j 0.00109375+0.00677996j 0.00189119-0.0134855j 0.016886+0.0131472j -0.00550314-0.00220292j -0.00335439-0.00308586j 0.022126+0.018235j 0.00247046+0.0127212j 0.00994104-0.000690677j -0.00205257+0.0154081j -0.00347875-0.00967342j 0.00644494-0.000304836j -0.00944887-0.000945866j -0.00076897+0.0136709j 0.0221493-0.00984926j 0.0106377+0.0114143j -0.010258-0.00442087j 0.00499857+0.0316301j -0.014269+0.0102936j -0.00399584-0.0133828j 0.00749552-0.0142597j 0.00952213+0.0123083j 0.017583-0.0239474j 0.00355836-0.00378788j -0.0116858-0.0149474j 0.00655091+6.26589e-05j -0.00207772-0.0155621j 0.00962161-0.00174183j -0.00266786+0.0092363j -0.00797919+0.00454819j 0.00832211+0.0179522j 0.00200742+0.00327136j -0.0150685+0.0114646j -0.0180703-0.0224242j -0.00401603-0.0171154j -0.0130246+0.0148527j -0.0248811-0.0172191j -0.012111-0.0183596j -0.019677+0.00390262j -0.000927018+0.00754285j 0.00574281-0.000778971j 0.0134516-0.0125283j 0.00146734+0.0211483j -0.0179748+0.0154926j -0.0210061-0.0322401j 0.0035843-0.00960693j 0.00304849-0.0213397j -0.0397585-0.0185351j 0.0262648-0.0548883j 
-0.0120694+0.011258j 0.0145103+0.0212861j -0.0286529-0.0218454j 0.0206653-0.0130831j 0.0104621-0.03028j -0.0370002-0.0177215j -0.00598128-0.017659j 0.0202617-0.00358286j -0.0244403+0.015862j -0.0503904-0.00409041j 0.0138722-0.0260774j -0.0604775-0.00493761j -0.0260099-0.0548891j -0.0385864+0.00595797j 0.0443482-0.0141643j 0.0296306+0.00188613j -0.00474969+0.0686215j 0.0522398-0.0647997j 0.047521-0.0429666j 0.0467685+0.00260327j -0.0482054-0.00956412j -0.0173862-0.0259347j -0.00539708-0.0263031j 0.0330061-0.00458552j -0.0175724+0.042973j -0.0376007-0.0268814j -0.0657661-0.0626829j -0.0781573+0.0428633j -0.00822654-0.0607839j 0.0314179+0.00651205j 0.034217+0.054397j 0.0610852+0.00723984j 0.0335183-0.0661087j 0.046887-0.023279j -0.0243312+0.0259758j -0.00389549+0.0203434j -0.0153426-0.0171695j -0.00890544-0.0354194j 0.00340705-0.0136485j -0.00825477+0.0184464j -0.010408-0.0133618j -0.00225836-0.00856391j -0.0123988+0.00285026j -0.0264038-0.000454629j -0.0129206+0.0158671j 0.0127702+0.00230723j -0.00100863-0.0190956j 0.00850595+0.0175118j -0.0181685-0.0123602j -0.00471834-0.0231442j 6.79518e-05-0.0101123j -0.0317107-0.00591029j -0.000775156+0.00621476j 0.00439034+0.0129657j 0.0100163-0.0211783j 0.0104762+0.00751062j -0.0162844+0.00319053j -0.0233411-0.0160155j 0.0139014+0.00873493j 0.0326031-0.022394j -0.0178977+0.0128376j 0.0132384-0.00184642j -0.0140171+0.00891269j -0.0158263+0.010674j 0.00377974-0.00972565j 0.0142084+0.0211344j 0.0102969-0.0106916j 0.00648187+0.0070387j -0.0183261+0.0100721j 0.0147458-0.00732976j -0.00937182+0.0114662j 0.0021002-0.0101027j 0.0181001+0.0180169j 0.0106254+0.00180464j -0.0118348-0.00261787j 0.00957869-0.0031677j 0.00770574+0.00826705j -0.000924311+0.013399j 0.0054604-0.00326894j -0.00402776+0.013741j 0.00096267-0.00041823j 0.00381804-0.00494441j 0.00939953+0.00526997j 0.0129154+0.00611011j 0.00762594+0.0132104j -0.00981209-0.0102846j 0.00486811-0.000606264j 0.000558811-0.00344292j 0.0158271+0.00656441j 0.0179917+0.00239844j -0.00395269+0.00214316j -0.000861153+0.00636491j 0.00624186+0.0042352j -0.0108919-0.00735675j -0.000406941-0.00328633j -0.00488589+0.0105924j 0.01692-0.00286744j -0.00339932-0.00102098j -0.0163487-0.00193987j 0.00131332-0.00491251j -0.0110573+0.00413447j -0.0143055-0.00587064j -0.00391669-0.0135592j -0.00878692+0.00929983j 0.000745042-0.012547j -0.00504303-0.00941642j -0.0027986+0.00596807j -0.00601911+0.00111391j 0.00667743+0.000576537j -0.00104652-0.00177825j 0.0149202-0.00750086j -0.00819007-0.00939587j 0.0166584+0.00810832j -0.0137006-0.00185935j 0.0113284-0.0166725j 0.00117207+0.00466934j -0.00167433+0.00292181j 0.0173092-0.0239909j 0.0111903+0.00507309j 0.00251356-0.0186991j 0.0225851+0.000651936j -0.00303566-0.00341662j -0.000627352-0.00962349j -0.0138026+0.0133477j 0.01045-7.1925e-05j -0.00525087-0.0245074j 0.00327628-0.0074907j -0.0151594+0.0135537j 0.0315098-0.00368707j 0.00719764+0.00798476j -0.0124082+0.00421694j -0.00941855-0.00716287j 0.0115295-0.00763392j -0.0121431-0.0177369j -0.00529924+0.0030556j -0.0191474+0.00457731j 0.0068387+0.00621707j -0.0169033-0.0107884j -0.00500371-0.00189208j 0.00675074+0.00951347j 0.0174361+0.0133738j 0.00940719-1.75508e-05j -0.00433446-0.024544j 0.00871098+0.0115618j -0.00255262-4.22628e-05j 0.00749856+0.0063949j 0.020196+0.0156924j -0.0214622+0.0170321j -0.0123603+0.0132414j 0.00866766+0.00714697j 0.016081+0.00531288j 0.0011001-0.0133469j 0.00144551+0.00920268j -0.00369614-0.00186104j 0.0217365+0.0313326j -0.0387987+0.0205343j -0.00498819-0.013137j -0.00135401-0.00333831j -0.0251463+0.0454805j -0.043564-0.0164765j 
0.0176563+0.0106029j 0.0234775-0.00385856j -0.0337804-4.06018e-05j -0.00104328+0.0112172j -0.0207433-0.0208941j -0.0354541+0.00440127j -0.0048843+0.021317j 0.00177005+0.0085153j 0.00910584-0.00403352j -0.062253+0.00787693j -0.00454523-0.0279972j -0.0365164+0.0220118j -0.0578543-0.00823701j -0.0511354+0.00661284j -0.0187633-0.0408207j 0.0447408-0.0277132j 0.034107-0.0141952j 0.0234214-0.00685332j 0.0176118-0.028455j 0.0780236+0.00850087j -0.0346283+0.0317046j -0.0302446-0.00309825j 0.0122202+0.0232552j 0.0690339-0.00131976j 0.0574732+0.0057747j 0.0152893+0.0112977j -0.020208+0.0460553j -0.0226148+0.0417619j 0.0214161-0.0111j 0.0538746-6.60074e-05j 0.0605547-0.0241354j 0.0491752-0.0520275j 0.00785279-0.0275362j -0.00202794-0.0440091j 0.0314298+0.00272934j -0.000877642+0.0179915j -0.0193758-0.014329j -0.0310149-0.011671j 0.0198854-0.038428j 0.00150001+0.0229337j -0.00151161+0.0124772j -0.0110595-0.00289798j 0.00821524+0.0080594j -0.0127285-0.000538573j -0.00342122-0.0123973j 0.00533407+0.0262502j -0.0160754+0.00721695j -0.0057963-0.00689285j -0.0214726+0.00337482j -0.0318096-0.0076321j 0.0189035+0.00604175j -0.0263557+0.00403766j 0.00755533+0.00784363j 0.0122828-0.0205396j 0.00556242+0.00803151j 6.06024e-05-0.00299676j -0.0106064+0.00262505j -0.0161106+0.0152689j 0.00790737-0.00935148j -0.000175078-0.00219051j -0.0116093+0.0014262j -0.0025995+0.0138179j 0.00317493+0.000744576j -0.0167534+0.00799511j -0.00778688-0.00415427j 0.0051661-0.0150992j 0.00450185+2.92128e-05j 0.0107408-0.000666431j 0.00886403+0.0157546j 0.00645176+0.00102204j 0.00220906+0.0124056j -0.000773152-0.00732373j 0.0124425-0.00346018j 9.16744e-05-0.0103176j -0.0164377-0.00728562j 0.00821657+0.0141551j 0.00064285+0.0093794j 0.00897188-0.00579625j 0.00629183-0.00101198j 0.0158232-9.63887e-05j 0.00514828+0.00431788j 0.0109559-0.00685577j -0.000814422-0.0107991j 0.00805324-0.00334766j 0.0146981-0.00602503j -0.0118413-0.00395203j 0.00643605-0.00483729j -9.46259e-05-0.00408178j 0.0104789-0.0102903j -0.00100036-0.00521995j 0.000612397+0.000512433j -0.000436788-0.00798757j 0.00580501-0.0128599j -0.00936354+0.00929454j 0.00406122+0.00261172j -0.00989348-0.0110892j 0.0113238-0.0108863j -0.0191301-0.0210222j 0.00178734+0.00729351j -0.00127822-0.000588193j -0.010359-0.00315828j -0.0150347+0.000966648j 0.00245614+0.00582147j -0.0171987-0.00934838j 0.00221288+0.0111165j -0.0149533-0.0121918j 0.00780579+0.016017j -0.0127506-0.00719045j -0.00088148-0.00074412j -0.000729699+0.00385378j 0.0132042+0.00327005j 0.00746376+0.0223129j 0.00672754-0.000563918j -0.00437211+0.0050378j 0.00512028+0.00866462j -0.00122301+0.000738356j -0.00376596-0.00972106j 0.000895338+0.00526903j 0.0152916+0.000613166j -0.00173066-0.00965784j 0.00663591-0.012061j -0.00408529+0.00289582j -0.00997973+0.00953199j -0.00239399+0.00283486j 0.00598266-0.00281364j -0.0221716+0.00770992j -0.00757541+0.00281986j -0.00245011-0.000198473j 0.0130712+0.0155901j 0.0179103+0.00321774j 0.00796233+5.3386e-06j -0.00417011+0.00394112j 0.00171142+0.0174814j -0.0213013-0.00626699j 0.00163323-0.00574394j 0.00123235-0.000800859j -0.00590101-0.00787162j -0.0122051+0.00555008j 0.0107926-0.00616849j -0.00354677-0.00215102j -0.00569308+0.00153218j 0.0167684-0.00311979j 0.00949116+0.0111127j 0.0115111-0.00223368j -0.00496787+0.0074802j -0.0210339-0.0014348j 0.0101734-0.018694j 0.00101217+0.0109053j -0.0137096+0.00388424j 0.00451228+0.000708051j 0.033681+0.0149397j -0.0136591+0.00603806j 0.000774154-0.00502866j 0.00515336+0.0170241j 0.0173692-0.000129057j -0.0265959+0.00210541j -0.0319135+0.00252155j -0.0352055-0.0546943j 0.011879-0.0193714j 0.00705988+0.0137021j 
0.0165433-0.0107837j -0.00230439-0.0199851j -0.00739621+0.0206507j 0.00813681+0.0108367j -0.0317141+0.0177203j -0.000411482+0.0388289j 0.0130085+0.0088687j 0.00629867-0.00486161j 0.0011904-0.004467j -0.00798462+0.0603699j -0.0278692+0.00912868j 0.0122474+0.0319855j -0.0224281+0.0636062j -0.00328163+0.0507054j -0.0564753+0.00669704j -0.0232555-0.037339j -0.00723895-0.038925j -0.00900654-0.0317661j -0.0389946-0.0253479j 0.0217284-0.0780762j 0.030044+0.030305j -0.00425677+0.0301998j 0.0286301-0.00330301j 0.014345-0.079457j 0.0133414-0.0506525j 0.00860585-0.0327197j 0.0222601+0.00986721j 0.0402811+0.0268502j -0.00531658-0.02719j 0.0133428-0.0646076j -0.00197333-0.0689749j -0.0465722-0.04644j -0.0339367-0.0157095j -0.0567169-0.0107326j 0.0118471-0.0311536j 0.0186713+0.00935462j -0.0218377+0.0189765j -0.0175553+0.0360344j -0.039094-0.0310358j 0.0270639+0.000144851j 0.0117074-0.00315982j -0.0053301+0.00520714j 0.0121053-0.00970804j 0.00360782+0.00418466j -0.0153371+0.0069018j 0.0272252-0.00630143j 0.000597538+0.0154038j -0.00295012+0.00922504j -0.000984273+0.0278362j -0.0170887+0.0282724j 0.0146476-0.0173184j -0.000767895+0.0362879j 0.011319-0.00338845j -0.0200276-0.0146375j 0.00992362-0.00504102j 0.00176047-0.00270348j -0.00238503+0.0164532j 0.00842531+0.0117973j -0.00927013-0.00453184j -0.00319442-0.00868662j 0.000874433+0.0123443j 0.0131623+0.00780729j 0.0037837-0.00367465j 0.0123814+0.0151009j -0.00793711+0.00535923j -0.00996059+0.00314672j 0.0011427-0.00519843j 0.00449661-0.00713484j 0.0145748-0.00912632j 0.00457841-0.00745761j 0.00642226-0.00688441j -0.00783587+0.000782103j 0.00628608-0.00390052j -0.00984565+0.0061229j -0.00734561+0.0193155j 0.0190762-0.012335j 0.0157661+0.00334681j -0.00351593-0.00147222j 0.005785-0.00391009j 0.0107442-0.0168482j 0.00647083-0.00932206j -0.00839673-0.0114485j -0.00879543+0.0062594j -0.00145033-0.00802505j -0.00129892-0.014306j -0.0053631+0.00902337j -0.0103606-0.0158902j -0.00568416-0.00365695j -0.00499715-0.0078767j 0.000482386+0.00970267j 0.000131797-0.00550367j -0.00379665+0.0102398j -0.00799224-0.00835367j -0.00315703+0.00671311j 0.00258122-0.00504397j -0.00474501+0.0131922j -0.00707648-0.00223937j -0.0135895+0.0194232j 0.00766759-0.00298587j -0.00366454+0.00186047j -0.00415951+0.00948959j -0.000880522+0.011084j 0.00166347-0.00252454j -0.00411225+0.0172535j 0.00793494+0.00336759j -0.012882+0.0157371j 0.0107756-0.0105239j -0.00682533+0.0169804j -0.00300979-0.00504711j -0.000714556+0.00119141j 0.00416724-0.00690775j 0.0187117-0.00330476j 0.00465558-0.00581302j 0.00499611-0.00198374j 0.00216034+0.00500375j -0.00019713+0.000792187j -0.00790538-0.00656133j 0.00193559+0.00751404j -0.00072279-0.0084566j -0.0104049+0.00258733j -0.0132835-0.00456334j -0.00380648+0.0075174j 0.00679378+0.00469037j 0.00939532-0.00391451j 0.00579389-0.00393722j 0.000394642+0.0101262j 0.00862551+0.00295321j 0.00809103+0.0117464j 0.00757423-0.00251891j -0.00689869-0.00883158j 0.00317475-0.0123643j 0.00332169-0.00171097j 0.0123327-0.0019269j -0.00248615+0.00959667j 0.00200928-0.0110705j -0.00307185+0.0102571j -0.00642386+0.00916449j 0.00562054+0.019715j 0.00692622-0.0147586j 0.000118487-0.00224199j 0.0243292-0.0121797j 0.014362+0.000795645j -0.00910483-0.0051645j 0.00512745-0.00879891j -0.00618392-0.00791241j 0.00347445+0.0113174j -0.0078693-0.0156804j 0.00562757+0.00231903j 0.00198117+0.0167643j 0.0101404-0.0129809j 0.0195289-0.0160371j 0.00185743-0.0130477j 0.0206088+0.0131435j -0.0323682+0.00822788j 0.00460659-0.0090092j 0.00241071+0.0152042j 0.0116023+0.0266265j -0.0310826+0.0250186j -0.0287763-0.0269944j -0.00398338-0.00206993j 
0.0058349+0.00278205j -0.00726614+0.00821256j 0.0208133-0.0218763j -0.0352205+0.0109772j -0.000715914-0.0294588j -0.00513681-0.0222493j -0.0138838+0.00241506j -0.0300735+0.0166602j 0.0139911-0.0063525j 0.0222504-0.0405744j -0.0160281-0.00221971j 0.00917762-0.0114855j -0.0300467-0.0218307j 0.0131336-0.0249972j 0.0146178-0.0480432j -0.00357092+0.0153403j 0.0629252-0.0290134j -0.0613931+0.055265j -0.0404553+0.0149914j -0.0338815+0.0644596j 0.0182004+0.00385953j -0.0238935+0.00541203j -0.0284885+0.0400831j 0.0065392+0.0485225j 0.0270811+0.0399465j 0.0120157+0.0581878j -0.0207708+0.0637724j 0.0541532+0.00316787j -0.0512308+0.0754654j 0.00468719+0.0365603j 0.0476536-0.0232264j 0.0111729+0.000256933j -0.0535933+0.0360294j -0.0069913-0.0288161j 0.0239036+0.0315869j -0.00407983-0.0152365j -0.0169756+0.000381109j 0.0098163-0.036562j 0.0161075+0.00290981j 0.0204592+0.00184493j -0.000548028+0.00959899j -0.00334313-0.00630161j 0.00734856+0.00928463j 0.0167725-0.00715306j 0.00382821+0.00956772j -0.00253425+0.00499332j -0.00366819-0.00488579j 0.0191418-0.0220026j -0.000729165-0.00637522j 0.00563644-0.0317894j -0.0118363+0.0211281j -0.0127622+0.000314768j -0.010344+0.0272945j 0.00544324+0.000914869j -0.0286299+0.0159984j -0.00635013-0.00281921j -0.00295189+0.00151723j -0.00390441-0.00905052j -0.00588419-4.41472e-05j -0.0219727+0.00921933j 0.0108238-0.00656485j -0.010723+0.0163556j 0.00511961+0.0076868j 0.00216101-0.0169567j -0.0109973+0.00165177j 0.00962763-0.0061112j -0.0081735-0.00451903j -0.00109884+0.0121058j 0.00273819+0.00202828j -0.00442839+0.00682248j -0.00217808+0.000263741j -0.00313628-0.00702563j 0.0158671+0.0179721j 2.58722e-05+0.00237346j 0.0196421-0.0137229j -0.00760349+0.00558521j 0.00254035+0.00550821j 0.00883398+0.00918591j 0.00617008+0.00758211j 0.0125298+0.00923041j -0.00647224+0.00316514j -0.0170114+0.00768702j 0.0113052-2.58279e-06j 0.00895743+0.00390456j 0.0134786-0.00359622j 0.00554663-0.00681481j -0.00536432-0.0036456j -0.00530562+0.00328607j 0.00873238+0.00510082j -0.00887687+0.00462978j -0.0105845+0.00123197j 0.00567795-0.00289843j -0.00874763+0.00235403j 0.00237707-0.00650933j 0.00178867-0.0039675j 0.00601084-0.00973987j -0.00615409+0.00252669j 0.00408286-0.00580615j 0.00509203+0.00991034j 0.0112135+0.00120627j -0.00320296+0.00377764j 0.0035275-0.00773191j -0.00443346+0.00262776j 0.00760511-0.00182175j -0.00849679+0.00119867j 0.0080308-0.0103693j -0.00561817+0.0128985j 0.00928702-0.00856202j 0.00201012-1.73549e-05j -0.0115124-0.000993923j -0.0115025+0.0126671j -0.0114612-0.00224467j -0.00664982+0.000874608j 0.00481913-0.00174794j -0.0199958+0.00124204j -0.00596241+0.00347498j 0.00250994-0.00600797j -0.0101672-0.00164326j 0.00799024-0.0112185j -0.00418139-0.00132986j -0.0174645+0.00346439j 0.00503634-0.00493625j -0.0209021+0.0197262j 0.0120744+0.00368653j -0.00775981+0.00186215j -0.00748211-0.016489j -0.0121735+0.00806569j 0.0175126-0.00165733j -0.00455158+0.023216j 0.0100058+0.00150626j 0.00104661-0.00227747j -0.00840254-0.000276429j -0.00508271-0.000556666j -0.00401745-0.012821j -0.005312-0.0112152j 0.00284207-0.00935206j -0.00514932+3.40794e-05j 0.00717118-0.0121966j -0.00577033+0.0186346j 0.0142823+0.000128613j 0.00876948+0.00923973j -0.00948725-0.0012399j -0.0145311+0.00184969j 0.00124822+0.00719638j 0.000237625+0.000179131j 0.014695-0.00883701j 0.0137301-0.0093039j 0.0184539-0.00981974j 0.0120051-0.00940215j 0.00743762-0.00475572j -0.0251326+0.0280887j -0.00890515-0.0177344j 0.0112962+0.00228583j -0.0214583-0.00624858j 0.0401243-0.000909071j 0.03367+0.0132096j 4.0226e-05+0.0142399j 0.0291023-0.0284271j -0.00610834+0.00133062j 0.0129278-0.0199641j 
0.00132716+0.00302759j 0.00145006+0.0139586j -0.00247445-0.0338349j 0.00429597+0.0251884j -0.0194473-0.0216441j -0.0138979-0.0117752j 0.00351295+0.00497175j 0.00780962+0.0259702j -0.00833126-0.0194681j -0.00880581-0.0515566j -0.0118288+0.00986621j -0.0108199-0.0101031j -0.031864-0.0135864j -0.0216328-0.0287087j -0.028901-0.0376779j 0.0111346+0.00731965j -0.00553305-0.0597507j 0.0396855+0.082956j 0.00426994+0.0251797j 0.0452014+0.0700722j 0.0125582-0.00875054j -0.00705966+0.020236j 0.0153388+0.0608004j 0.0603858+0.0362089j 0.0426787-0.0112463j 0.0796179+0.0178068j 0.0702168+0.0280235j 0.0340688-0.0501708j 0.0561775+0.0798569j 0.0441674+0.0181139j -0.00102122-0.0361618j -0.00209699+0.00588319j 0.0262008+0.0584746j -0.0285244-0.0149897j 0.0326929+0.0059557j -0.0343515-0.00159842j -0.0126635+0.0158278j -0.02644-0.0227736j 0.0127675-0.00723348j 0.00163497-0.0116441j 0.00743052+0.0160497j -0.00230501-0.00594363j 0.0125539+0.00306085j 0.0029644-0.0086201j 0.0115092-0.00474388j 0.00142276-0.00198264j -0.00923548-0.00453431j -0.00775096-0.0260952j -0.019788-0.0017941j -0.0284329-0.0206725j 0.00743267+0.0201723j -0.00559891+0.00808781j 0.0117751+0.0307663j -0.00322099+0.00697759j 0.0033102+0.0330857j -3.7951e-06+0.00897412j -0.000157573+0.00458685j -0.000335952+0.00458468j 0.00333459-0.0023629j 0.00654784+0.0121404j -0.00520894-0.00511748j 0.00648103+0.0196149j -0.00479788+0.00564938j -0.00904774-0.0110232j 0.00727657+0.00686225j -0.0044459-0.0020092j -0.0096093+0.00699793j 0.00945116+0.00867314j -0.00315264-0.00388175j 0.005321+0.0117206j -0.00165034-0.00458422j -0.0104819-0.00133824j 0.00665175+0.00391626j -0.00390742-0.0039338j -0.0073875-0.0182036j 0.00410519+0.00866086j 0.00822626+0.00389472j -0.00188958+0.0013265j 0.00642557+0.0044798j 0.0133752+0.00138774j 0.00367682+0.00748924j -0.0109952+0.0108039j -0.00589283-0.0108438j 0.00193378-0.00106014j 0.000866538-0.00917078j -0.00123717-0.00811563j -0.0130379+0.000215728j 0.00825034+0.00429969j 0.00134966-0.004049j -0.00059159+0.00281196j 9.10489e-05+0.0224506j -0.00230189-0.00287774j -0.00209715+0.00784607j -0.00409606-0.0100674j 0.0041909-0.00153306j -0.012906-0.0107721j -0.00233393+0.012102j -0.00425675+0.00272235j 0.00637504+0.00833073j 0.00330783+0.00388808j -0.00583276+0.00659818j -0.00406286-0.00312073j 0.0029635+0.00512696j 0.00385446+0.000124981j -0.0149724+0.00162665j -0.00564267-0.0117135j 0.00450976+0.0102584j -0.0037618-0.00791487j 0.00704467-0.00540412j -0.00494411+0.00728867j 0.00645213+0.00551788j -0.00532066+0.0062073j -0.00105328+0.0091217j 0.00984476+0.000142225j -0.00860413+0.00352389j -0.00301187+0.000501507j -0.00456025-0.0020308j 0.00404724+0.00268884j -0.00887106-0.0145899j -0.0112975+0.0130815j -0.00705013+0.0101533j -0.00481348-0.00412896j 0.0149897+0.0132738j 0.00658942-0.000658449j -0.00339676+0.00259677j -0.0135709-0.015194j 0.00813018+0.00810882j 0.00298261-0.00835135j 0.0125425+0.0167752j -0.0114975+0.00722536j 0.00450584+0.00140738j 0.00744007+0.000997791j -0.00343301-0.0159954j -0.000450137-0.00958252j -0.0015709-0.000422189j 0.00437072-0.00112501j -0.00959907-0.00209137j -0.00833426-0.0169389j 0.00780905+0.0152331j -0.000854988-0.0137202j 0.00507179+0.00186494j -0.0172498+0.00217969j 0.0120148+0.0144246j 0.00737809+0.0128359j 0.0065439+0.00878331j -0.00147838-0.00993795j -0.00997613-0.00670234j 0.0077253-0.0245887j -0.00902068+0.00261506j 0.00913963+0.00218681j 0.0221208+0.027771j 0.0176632+0.0245926j -0.00951217+0.0171339j 0.00333612-0.0157714j 0.00628482-0.0140673j 0.0209195-0.0142224j -0.0130413+0.00975567j 0.00153597-0.0147674j -0.0023641+0.00637223j -0.0172473-0.027775j 
