0.0369124-0.0595904j -0.0567563+0.00244504j 0.0363847+0.0211759j -0.0681884+0.047254j 0.00840897-0.00683994j -0.0225838-0.017077j -0.0664246+0.0142589j 0.00520365+0.037842j -0.0441459+0.0136429j -0.0130508+0.0192613j -0.0376699+0.00790707j 0.0128565-0.0162053j 0.0161083-0.00452739j -0.0529344+0.0442578j -0.0224343-0.0360355j -0.00109938+0.00529162j -0.0136232+0.00305394j -0.0272171-0.0144087j 0.0248354+0.00324992j -0.0377382+0.0223571j 0.0559196+0.0131468j 0.00819556+0.00834365j -0.0265211+0.0199735j -0.018462+0.00942791j -0.0268508-0.000445497j 0.0634966-0.032484j -0.0329313+0.0291467j -0.0637092+0.0442103j -0.0149129-0.0140489j 0.0636027+0.0146949j 0.0107018+0.0723327j -0.00721451+0.0598298j -0.0431787-0.0162081j 0.0465312+0.0509965j -0.00848716-0.00473937j 0.0208505-0.00826467j -0.0459749-0.0148917j -0.00405803-0.00818553j -0.0546678+0.011902j -0.0159742-0.00410894j 0.0133613-0.00839274j 0.0213305-0.047964j 0.000474137+0.0298178j -0.0411067+0.0123487j 0.00745039-0.0107189j -0.0163653-0.0214712j 0.00589162-0.00828992j 0.012447-0.0103035j 0.00733252+0.00473354j 0.0159027+0.0170224j 0.0269116-0.00432814j 0.0242159-0.00489695j 0.0115971+0.0135796j 0.00692805-0.0287302j -0.0110052+0.000852179j -0.00838352+0.00276078j -0.0133244+0.0105581j -0.0133341+0.013924j 0.00905025+0.020685j 0.00863457+0.00352836j -0.0310313+0.0195644j -0.0201414+0.00102445j -0.000428912-0.0300716j 0.0263583+0.00342622j 0.00479758-0.00587702j 0.0144205+0.00962512j -0.0160218+0.00143339j -0.015951+0.00947712j 0.0139267-0.00966796j -0.00922652+0.00211476j 0.0150504+0.0072593j -0.00952447+0.000308085j -0.00493701+0.00257248j 0.0068292-0.00839017j -0.00716134+0.0138366j -0.00179749-0.0107667j -0.000924716-0.0072219j 0.017601-0.00986281j 0.00776411+0.00255252j -0.014311-0.0108441j -0.00973501+0.0023558j 0.0101531-0.00296814j -0.00112367-0.00207543j -0.00234264-0.00404447j 0.0121252-0.00377618j -0.00253959+0.00267306j 0.00271062+0.00387225j -0.00324029-0.00750243j -0.00265444-0.00256526j 0.0108772-0.0155781j -0.0104987+0.00321631j 0.00525544-0.000324957j -0.0153572+0.00659011j 0.00989079+0.000617433j -0.0236554+0.00144376j -0.00271055-0.00106352j 0.00675537+0.00338787j 0.0073441-0.0107119j -0.00645578+0.00665036j 0.00543543-0.0166813j 0.00222258+0.00376867j -0.00850735+0.0111716j -0.00490867-0.00104304j -0.0139239+0.000810098j -0.00596343-0.00410996j 0.0214161-0.0135481j -0.0198745+0.00782954j -0.00313808+0.00408347j 0.00586096+0.00358798j 0.0044306+0.00910188j 0.0117714+0.00264196j -0.00375028-0.00862584j 0.00938902+0.00370593j -0.00479109+0.00484979j 0.00935874-0.00850535j -0.0102819+0.00954285j -0.00222525+0.00551677j 0.0119994-0.0127292j -0.00418904+0.0035134j 0.00114356+0.00568857j 0.0135379-0.00938223j -0.0149095+0.018053j 0.0178316-0.00675561j -0.0133627-0.00790798j 0.0109883-0.00042735j -0.00687627+0.000363885j 0.0047137-0.0115278j -0.000641708+0.00680296j -0.00492124+0.00383905j 0.000602995+0.0174937j -0.0061006+0.0072169j 0.00699978+0.00952235j -0.0126406-0.00489859j 0.0158283-0.0130863j -0.00417068+0.00263032j 0.0097925+0.00226859j -0.00736387+0.0118749j 0.0276006-0.000725466j -0.00345114-0.00740724j -0.00242761+0.00959798j 0.00993204+0.00409977j -0.00333519-0.00427624j 0.00161068-0.0135855j 0.00530764-0.0120676j -0.00647301+0.00502957j 0.00599485-0.00062138j 0.00443033+0.00183517j 0.0038232-0.00410257j 0.00245441-0.0110184j -0.00573708-0.000642477j -0.0141023+0.000922753j 0.00990422-0.0169782j -0.00116814-0.00421289j -0.0102189+0.013851j -0.00258771+0.00909228j -0.00149032-0.00460104j 0.001536-0.00184968j 0.00251957+0.00845442j -0.00876548-0.0066936j -0.0103552+0.00936971j -0.00193902-0.0066501j -0.00078563-0.00326615j -0.00695846+0.0160027j 0.00581461-0.00766679j 0.00960045-0.000820211j 0.000597616-0.00507279j 0.00145744+0.00244807j -0.00332538-0.00363668j -0.00294104-0.00407543j -0.011393+0.00928804j -0.0214114-0.00383784j 0.0165242-0.0147885j 0.0164449+0.000927384j -0.00474312+0.00204237j 0.00751222+0.00214792j -0.0175387+0.00189079j -0.00078392-0.00269398j 0.00734619+0.0126116j 0.0233902-0.012327j 0.0100904+0.00728296j 0.00111626-0.00597423j -0.0125619+0.0143456j -0.0111311-0.00883194j 0.0123321-0.00753635j -0.0146238+0.00349857j -0.00518762-0.00620616j 0.0172018-0.0164272j -0.018263+0.023916j 0.0398843-0.00152663j -0.00472669+0.0200793j 0.020079+0.0201206j -0.00146409-0.000849407j -0.0276118+0.0275134j -0.0178958-0.00266052j -0.0209897-0.022028j -0.0500839+0.0569194j 
-0.0630459-0.0396811j 0.00600531+0.0465852j 0.0245855-0.0340171j 0.0544623+0.0614599j -0.00646835-0.00163171j -0.0155889+0.0273088j 0.0160249+0.0709117j 0.0406568-0.00119134j 0.00498902+0.0540276j 0.024912+0.0108391j 0.00930408+0.0457271j -0.0171826-0.00733526j -0.00533138-0.0100426j 0.0514901+0.0500764j -0.0402725+0.0214615j 0.00736037+0.00457249j 0.00603705+0.0127294j -0.012244+0.0300886j -0.000213697-0.0263023j 0.0233229+0.0419666j 0.0126895-0.0525849j 0.0172677-0.014993j 0.00788086+0.0263726j 0.0127442+0.0140908j 0.0110133+0.0276748j -0.042567-0.0551754j 0.0303918+0.0373424j 0.0466414+0.0652473j -0.0107994+0.0161642j 0.0170596-0.0632996j 0.0789456-0.00923875j 0.0545999+0.0101072j -0.0113933+0.0458212j 0.0437504-0.0325808j -0.000230239+0.0134482j -0.0110535-0.0225231j -0.0145076+0.0437275j -0.00952677+0.00376483j 0.0117723+0.0551394j -0.00784261+0.0139457j -0.0024557-0.0203983j -0.0529784-0.0272794j 0.0259354-0.000206334j 0.0286359+0.0423953j -0.00700226-0.0114998j -0.0166482+0.021512j -0.0113186-0.0111701j -0.00705914-0.0099106j 0.00956815-0.0109272j 0.0131481-0.0213871j -0.00559499-0.0313748j -0.00984161-0.0204682j 0.00986578-0.0108315j -0.0234333-0.0113655j 0.00198101+0.0151384j 0.00506307+0.0100403j 0.00199467+0.0183582j 0.0144667+0.0131134j 0.0225332-0.0094143j 0.00860679-0.00774545j 0.0200435+0.0235792j -0.00384527+0.0150685j -0.0328389-0.0021293j 0.000313831-0.0287028j -0.00708983-0.00704705j 0.00799566-0.0153021j 0.00501764+0.0113541j 0.0109452+0.0150628j -0.0121859-0.0125868j 0.000504464+0.0118006j 0.00721913-0.0163666j -0.00157681+0.011359j 0.00412317+0.00073908j -0.0123491-0.0023201j 0.0170389+0.0092579j -0.0107136+0.00352683j -0.00688657-6.50245e-05j -0.0113539-0.0166165j 0.00615109-0.00452337j -0.0102848+0.0202177j 0.00423313+0.0106316j -0.00687925-0.0084007j -0.00489814+0.00369135j -0.00990196+0.00147054j -0.00659799-0.0144993j 0.0011267+0.00406637j -0.00102836-0.00204376j -0.00950753+0.00184383j -0.00463637+0.001406j -0.0152221-0.0101553j 0.00559335+0.0142629j -0.00130434-0.00339896j 0.0067532+0.0111524j 0.00242146-0.00724461j 0.00412862+0.0224892j -0.0010952+0.00436077j 0.00578058-0.00277703j -0.00867398-0.00954439j 0.00804354+0.00786298j -0.0141317-0.00376485j 0.00645108-0.00513931j 0.0118387+0.00599941j -0.000361441+0.00413783j -0.00141517+0.0138804j -0.00258245+0.00870179j -0.0132503-0.017817j 0.00918296+0.0159886j 0.00747919-0.000499512j 0.00242304-0.00566296j 0.00575726-0.00363715j 0.00332362-0.0136692j -0.00776339+0.00338578j 0.00827411-0.00703871j 0.00690717+0.00131805j -0.00906811-0.0102326j 0.0109619+0.0110726j 0.0048332-0.00188048j -0.0153107-0.0109004j 0.00366405+0.00640523j 0.0062796-0.000224907j -0.0107808-0.0132301j 0.0217202+0.012011j -0.00613546-0.0190633j -0.00702824+0.0091427j 0.000753831-0.0107341j 7.33725e-05+0.00417321j -0.0125317-0.00546246j 0.00775891+0.00123118j 0.00900121+0.00446631j 0.017933-0.00058131j 0.00699415+0.00738389j 0.0107401-0.00660514j -0.00213508+0.0106111j -0.0127482-0.0150602j 0.0022195+0.00335496j 0.00145676-0.00744313j 0.00999599+0.00543967j -0.000299744-0.0256559j -0.00536579+0.00144307j 0.0132614+0.00450659j 0.00122194-0.00984772j -0.00612684+0.00204401j -0.0154803-0.00113106j -0.010056-0.0092445j 0.00156303+0.0115848j 0.00361084+0.000221214j 0.0020847-0.00126254j -0.004367+0.00103415j -0.00900411-0.00780265j -0.000305572+0.00340726j -0.000806897+0.0183897j -0.0130786-0.00333482j -0.00539636+0.0040941j 0.00743316+0.0039231j 0.00235545+0.00573201j -0.00256878+0.00313491j -0.00606773+0.00225185j 0.0117815+0.00112823j -0.0010769+0.0108496j 0.00597213+0.0156234j -0.0136493+0.00849504j 0.00714965+0.00233046j 0.0137837+0.00649072j -7.03967e-05-0.00121461j 0.002275-0.0122704j 0.00247448-0.0125846j 0.00683344-0.00499429j -0.00430055-0.000513463j -0.00218003-0.00064636j 0.0176427+0.00368721j -0.00838983+0.00414137j -0.00595756-0.0151089j -0.0175438-0.0107417j -0.00773329-0.00504164j -0.00809817-0.00734655j 0.0164839+0.0191137j -0.00635922-0.000116489j 0.020352+0.00475092j -0.00793325-0.000168558j -0.00437923-0.00330306j -0.00281985+0.00103153j 0.0055174+0.0121836j 0.00583857+0.00943655j 0.00275862-0.0249624j 0.00734489+0.0167184j 0.00463487+0.00761206j -0.00238467-0.0153963j 0.0142194+0.00899463j -0.00260081-0.0110907j 0.00905125+0.00883799j 0.0136577-0.0234406j 0.00879112+0.0093645j 0.0417208+0.0270749j -0.0185769+0.0246075j -0.025167+0.031321j 0.0383069+0.0448799j 
0.0225394-0.00668051j -0.0243408+0.0167587j 0.0219474-0.0277382j -0.0126755-0.0157253j 0.0699848-0.00155814j 0.0202315+0.00988748j -0.00308766+0.0130828j 0.0695804-0.0152513j 0.0240864+0.0376826j -0.00621957-0.0271095j 0.0890165-0.00568286j 0.0473693+0.0356501j 0.0403541-0.00506843j -0.0558647-0.0314649j 0.0249025+0.0361656j -0.0166998-0.0069755j -0.0205852-0.0272478j 0.00269767-0.00147424j 0.00460741-0.0154925j 0.0313132-0.00500396j 0.032753-0.0316778j -0.0754903-0.034745j -0.00547591+0.0486323j -0.0207674-0.0297928j -0.0406688-0.0423446j 0.0723243+0.0396014j 0.0102742+0.0194453j 0.00507034-0.0160224j 0.00436037-0.0428648j -0.00593932-0.0391276j -0.017291-0.0635851j 0.0444605+0.0214075j -0.0183941-0.00626182j 0.0662056-0.0204953j 0.0609343+0.029674j 0.0573527+0.000521459j -0.0310116-0.0145189j 0.0436209+0.017213j -0.0324607+0.039925j -0.0496463+0.00169955j -0.0248622-0.00970745j 0.0333317+0.0572104j -0.0138491-0.0219383j -0.0450729-0.0365858j -0.0202986-0.00966232j -0.00352499-0.00534264j -0.00455201+0.0128771j -0.0171788-0.0228262j 0.000489475+0.00984878j -0.00160654+0.0334115j 0.0072404-0.0124887j 0.0244471+0.00317352j 0.00131142+0.00381737j -0.00275423-0.0106206j -0.0184451-0.0070002j -0.0126313-0.004222j 0.012672+0.00691718j -0.00443943+0.00700731j 0.0209491-0.0211162j 0.00535186-0.0177124j -0.0310681-0.0019178j -0.0122771+0.00397179j -0.0171544+0.0111109j 0.00063113-0.0173315j -0.0121724+0.00796458j -0.0162732-0.0160854j -0.0164044-0.00816321j 0.0103324-0.000708052j 0.0191271+0.00128172j 0.017158+0.00968309j 0.0215132-0.0019747j 0.013575+0.00629742j 0.00699024-0.0106865j 0.0278791+0.0176615j -0.0253418-0.0150672j -0.0105391+0.00265525j 0.00835194+0.00942996j 0.011525+0.00637915j 0.00711289-0.00632013j 0.0115286+0.00822093j 0.00238662+0.00694485j 0.000460357-0.000420028j -0.0078138+0.00911706j -0.00729634+0.004712j -0.000982949-0.00168575j -0.00306637-0.00856677j 0.000321789+0.013557j 0.00234624+0.0118362j -0.000200809+0.00655517j 0.0148788+0.00186109j 0.0081889-0.0154288j 0.00898165-0.00572395j -0.0176225-0.0036646j -0.000918821-0.00123066j -0.0123977+0.0046724j 0.00724004-0.000398218j 0.0033307-0.000442004j 0.00106421-0.00238419j 0.00515705+0.00223066j 0.0130857-0.00386495j -0.0118623-0.002678j -0.0127989-0.00648425j -0.0138789+0.00443872j -0.0106434+0.00644853j -0.00641051+0.012963j 0.0214677+0.00262077j -0.0116436+0.00260373j -0.0060881-0.00266641j 2.21571e-05-0.00248229j 0.0230048-0.000385205j 0.000555669-0.00435085j 0.000805822+0.00470449j 0.01087-0.00523461j -0.0137416-0.00645646j 0.0163586-0.00162223j -0.00620956-0.00550749j -0.0161491-0.00831726j 0.00713652+0.00309018j -0.00584295+0.0135609j -0.0101849-0.00152355j 0.00240781-0.00288668j -0.018575-0.00536684j 0.00730162-0.00433994j -0.0109223+0.00422624j 0.0210558-0.00211635j -0.0139741-0.00807466j -0.0184521+0.00792239j -0.0179913-0.0178908j -0.00674429-0.00849458j 0.0026299-0.0067249j -0.00529373+0.00742703j -0.00284572-0.00393386j -0.0150399-0.00228627j 0.00885319-0.00529547j -0.0229737-0.000856561j 0.00949165-0.0091317j -0.00809452-0.00729681j 0.00462539-0.0142719j 0.00404391-0.0046812j 0.0139692-0.00471501j 0.0020099-0.00465892j 0.00416004-0.00139453j 0.00896286+0.00997785j 0.0253708+0.00143447j -0.00904959+0.000896584j -0.00272926-0.0039618j -0.00208354+0.00532728j 0.00816351+0.0122815j -0.00137559-0.00518131j -0.00956583-0.00826376j -0.00878644+0.00647631j 0.0126134+0.003931j 0.00178929+0.00423106j -0.0170539-0.00392421j 0.0158327+0.00795921j 0.00871516+0.00101391j 0.0123971-0.00816309j -0.00299231-0.00401445j -0.00233676+0.00477962j -0.0146898-0.00396731j 0.0104047-0.00298475j 0.00608233+0.00134986j -0.0124496+0.00290906j 0.0188272-0.00767719j 0.0259546+0.00281334j 0.0204939+0.00860714j -0.0103688+0.00218089j 0.00177554-0.000477431j 0.000311921-0.000567775j -0.00340647-0.0128386j -0.0157058-0.00121662j 0.00898704-0.0109733j 3.59697e-05+0.00844572j -0.00989545-0.00891735j 0.0222371+0.00783727j -0.00138412-0.00492314j -0.0100634+0.0082935j 0.0105057-0.0012081j 0.0265167+0.0058437j 0.0136386+0.0140211j 0.0038427+0.00321333j 0.00236321+0.00932827j -0.0424921-0.00212684j -0.00367479-0.00614579j 0.0166256+0.0176825j 0.0227401-0.0126649j 0.00439782-0.0135147j -0.0264701-0.0131708j 0.00649717-0.0164676j -0.00955823-0.0147568j 0.0241261+0.0061415j 0.0126681-0.0306391j -0.000268896-0.0169673j 0.0438271+0.0137384j -0.0403965+0.00672087j -0.0376908+0.00353813j 
0.0273796-0.0182488j 0.0120565+0.0279622j -0.0110067-0.0289627j -0.00433792+0.0085695j -0.010405-0.0725408j 0.0403759-0.00625483j -0.00920051+0.0102133j -0.029665-0.0826721j 0.0123521-0.00762957j 0.0418321+0.0246625j 0.0419599-0.0806669j 0.0383445-0.0164323j 0.000269947-0.0497059j -0.0332426+0.0652379j 0.012437-0.0117398j -0.0225455+0.0149527j -0.0190302+0.0250464j 0.01231+0.0308876j -0.0285807-0.0521962j -0.0113366-0.0380023j -0.0215407-0.0623699j -0.0421941+0.0606995j -0.0123494-0.0335631j -0.0398763+0.025319j -0.0206774+0.0353739j 0.0300858-0.0536678j 0.0170159-0.0178396j -0.0144659-0.00705461j 0.00445087+0.0123334j -0.0223124+0.0102113j -0.0158437+0.0248621j 0.0399294-0.0680147j 0.0274225+0.0617046j -0.0213024-0.0704831j 0.0347578-0.0541692j 0.0416446-0.03754j 0.00186009+0.0577706j 0.00592956-0.0532769j -0.00380166+0.00995651j -0.0244226+0.042171j 0.00393224+0.028842j 0.0428999-0.0251046j -0.0155949-0.00436803j -0.0266156+0.0306132j -0.011837+0.036656j 0.0198915+0.0146401j -0.0036597+0.00641711j 0.00323689+0.0207318j 0.0123104-0.00412163j 0.0160426-0.00160672j 0.00257809+0.0016277j 0.00532538-0.0214643j 0.00131455-0.00537892j 0.0187845-0.00117744j -0.00415477+0.0127369j 0.000106224+0.0100507j -0.00955577-0.0109118j -0.00143143-0.00516521j -0.0184386-0.00738372j 0.00584267-0.0107152j 0.0132199+0.0289536j -0.0168956+0.0152483j -0.0060832+0.0212954j -0.00962175-0.0106297j 0.0147984+0.00100404j -0.0151549+0.00690391j -0.00406586+0.0185459j 0.00674954-0.00414634j -0.00280175-0.0265966j 0.0141884-0.0185443j -0.00915779-0.0279785j 0.00393367-0.0145311j 0.000259182-0.00153998j 0.00760461-0.024935j -0.0099053+0.0285253j -0.00792327+0.0101434j 0.0058365+0.00152258j 0.00865032+0.00181127j -0.00171361-0.0111016j 0.00503535-0.00982722j -0.00457382+0.000916288j 0.00352574-0.000864153j -0.00426989+0.000976582j 0.000984824+0.00646296j 0.00331714-0.00239182j -0.00438743+0.00103205j -0.00592358-0.00389098j 0.0084807-0.000731564j 0.00269726+0.00388874j 0.00948029-0.00846668j 0.0035036-0.0131873j 0.00108178-0.0114556j 0.00176336+0.0132192j -0.00422617-0.00280723j -0.00339661+0.0106047j -0.00508715-0.00675781j -0.00610779-0.00466088j 0.00180989+0.00573208j -0.00184718-0.0116221j 0.00952465-0.0159137j -0.00271492+0.00349113j -0.0111599+0.00892741j 0.00180882+0.0168054j -8.72552e-05+0.0107117j -0.00145226-0.00468068j 0.000744398-0.0129241j 0.00526425-0.00167504j 0.00450137+0.0113925j 0.00272502-0.00630402j 0.00325292-0.0176086j -0.0058754+0.00117445j 0.00600065+0.00476598j -0.00341127-0.0111924j -0.00127118+0.0193702j 0.00460586-0.00993191j 0.00417857+0.0114471j -0.00029379+0.00828778j 0.00788322-0.0117686j 0.00505814+0.00527027j -0.000148671+9.72767e-08j -0.00567174-0.00796764j 0.000491663+0.0185332j -0.00210428-0.00529703j 0.0114564+0.00426634j 0.00840692-0.0255453j -0.012097+0.00447181j 0.00233588+0.015779j -0.00384784+0.00830819j 0.00765188+0.00925159j 0.00438294-0.0142102j -0.00523351+0.00106912j -0.00281883+0.00490577j 0.00352191+0.0130253j 4.32593e-05-0.00838509j 0.00127149+0.0209848j 0.000194134-0.0116479j 0.00524648+0.00276906j -0.0125103-0.0101084j 0.00439914+0.00446049j -0.00737065-0.0082019j 0.000131307-9.63388e-05j 0.000547873-0.00446264j -0.00445024-0.00485859j -0.000473592-0.0253324j -0.00300365+0.00175564j 0.00381446+0.00579998j -0.00640167+0.00507418j -0.00722764-0.0070358j 0.00361307+0.0039767j -0.00654399+0.0066141j 0.00131464+0.0160211j -0.00760956-0.00775859j -0.00462941+0.000567697j 0.00506829+0.00422809j -0.00889673-0.0144083j -0.00484988-0.00999077j 0.0030768-0.00658998j -0.00421917-0.00129079j 0.00489163+0.00368708j -0.00013036+0.0133336j -0.00296663-0.00207016j -0.0023728+0.0063479j -0.00913081+0.0125283j -0.00256181-0.00865245j -0.00107564-0.00694553j 0.00585805-0.0249548j 9.54683e-05+0.00436692j 0.00249554+0.0016582j -0.00970565+0.00312467j 0.00523444+0.00317042j 0.0130906+0.00459958j -0.000969263+0.00178778j -0.00150913-0.0145821j 0.00358585+0.00434616j -0.00290394-0.025321j 0.0130499+0.00596058j 0.0162787+0.00251057j -0.00621805-0.0098845j 0.00750773-0.0201452j -0.00695559-0.0125816j 0.00357639+0.013422j -0.00717337+0.00159475j -0.00741619+0.0255855j -0.00129031-0.0224247j -0.0098916-0.0163948j -0.00366284-0.0201636j 0.0208265-0.00404247j -0.00415135+0.0222768j -7.73434e-05+0.00679821j -0.0196528+0.0258768j -0.0204968-0.0345631j 0.0197895-0.0177996j -0.00781088+0.00467437j 0.00398365-0.0119733j 0.0222964+0.0126169j 0.00656697+0.0456824j 
0.0138945+0.0543533j 0.00134302-0.00289553j 0.0172447+0.0120377j -0.00121261+0.00184444j 0.0298213-0.0112213j -0.00204735+0.0447899j -0.0240338-0.0225744j 0.0284329-0.0350709j -0.0236966-0.0357175j -0.0402248+0.103886j 0.0104669+0.0806213j -0.0298643+0.0139783j 0.0305896+4.4402e-05j -0.0392352-0.0228002j -0.0149825-0.00700684j 0.0104426-0.0252954j -0.0118843-0.00985971j -0.0247629+0.0247273j 0.0560572-0.0393859j 0.018111-0.0166803j 0.0503223-0.00489067j -0.00377546-0.0246621j 0.0537338-0.100422j -0.00600748-0.0235562j 0.00371573+0.032095j -0.0153924+0.00793157j 0.00329425-0.00328096j 0.00259038-0.00888162j 0.0107241+0.0744539j -0.0135685+0.00811724j -0.0212722+0.0394386j 0.0336799+0.0254816j -0.0561746+0.0612787j 0.00270401-0.00616682j 0.0201313+0.0461006j -0.000587982+0.0823215j -0.0448477+0.0340245j 0.0220908-0.00690897j 0.0100894-0.0673427j -0.00956948-0.0405118j -0.0110009+0.0321922j -0.0011802+0.0100943j 0.0236759-0.00989601j 0.0104201+0.00760628j -0.0236769+0.000731821j 0.00545195+0.0413219j 0.00710368-0.0152687j -0.00986916+0.0425784j -0.00588821+0.00196633j -0.00651299-0.0192507j -0.0100028+0.00854423j 0.0104626+0.0128186j 0.00186012-0.00646833j 0.00452063+0.0438329j -0.0011827-0.00162267j -0.00330621+0.00482973j -0.00908516-0.019255j 0.0109384-0.0201398j -0.0135073-0.00450695j 0.0126345+0.035433j -0.0135805+0.00954605j -0.00713859-0.0293625j -0.0102548-0.011533j 0.0118857-0.00448836j 0.0109307+0.00264458j 0.00892949-0.00510095j -0.00612223+0.00908716j -0.00545399+0.0122206j 0.0114038-0.00788724j 0.010872+0.0134119j 0.0151291-0.0231661j 0.00260503-0.00431684j 0.00118428+0.0107749j 0.00332721-0.00777094j -0.0120481+0.00119402j -0.00493339-0.00570415j -0.00916484-0.00019265j -0.0130443+0.00284927j 0.000956178+0.00215387j 0.00750897+0.00635591j 0.00126531-0.0130244j -0.00850749+0.00820659j 0.00372395-0.0189061j -0.00331911-0.00541106j 0.00530085+0.00465333j 0.000757102+0.00441912j -0.00155929-0.0200042j -0.000608074-0.00795467j -0.0003793-0.00565013j 0.000236287+0.020424j 0.00912348+0.0238198j 0.000638137+0.00668823j -0.00483968+0.00469704j 0.00187357-0.00368658j -0.00242329-0.0076271j 0.000980318-0.00383148j 0.00497127-0.00760552j -0.00214463+0.0102513j 0.00282945-0.00155297j 0.00771492+0.0176994j 0.00565926+0.00136352j 0.00284915-0.010562j -0.0112411-0.00322315j 0.000520962-0.00158971j 0.010137-0.00776657j -0.00267573+0.000377037j 0.0106723-0.00259327j -0.00407448+0.00971248j 5.57782e-05-0.00220928j 0.00317458+0.00308555j -0.000219301+0.00234246j 0.00130055+0.00596835j 0.00471017-0.00292585j -0.00870394+0.016714j -0.00177318+0.0083555j -0.0023488+0.00854231j 0.0058356+0.0115645j 0.00274877+0.00178978j -0.0037835-0.000384071j 0.00586448-0.00172368j 0.00618467+0.00174576j -0.0124419-0.00195726j 0.00485735-0.00524376j 0.00447406+0.0038044j 0.0107635+0.0127734j 0.00148128-0.0033282j -0.00388206+0.00524181j -0.00108309+0.0137756j -1.03397e-05+0.0109465j 0.00926815+0.00991026j 0.00310945-0.0152248j 0.00439787-0.000852047j -0.00726274+0.012599j 0.00635293+0.0164762j -0.00799954+0.00469463j 0.000664677+0.0109084j -0.00130337+0.0189534j 0.0036802-0.00914266j -0.000901477+0.00857067j 0.000387386-0.0116027j 0.00280079+0.00508395j -0.00176809+0.00146181j 0.00319587-0.021375j 0.0040995-0.00482441j 0.000778644+0.0131406j 0.00642466+0.00486113j 0.0013528-0.00729936j -0.00127698-0.00937006j -0.00775583+0.00369286j -0.00470987+0.00853064j -0.00464086+0.0114294j 0.00154446-0.00434541j 0.000758692-0.00136764j -0.00297498+0.00539345j -0.00163518-0.0154588j 0.00194247-0.00211505j -0.000603081+0.00852947j -0.00310362+0.00334234j 0.000331032-0.00860077j 0.00014833+0.00861771j -0.00413943+0.00648318j 0.00711733+0.00106094j -0.00118088-0.00681537j 0.00737772+0.00843303j 0.00528903-0.0113532j 0.00548336+0.000154453j 0.00202968-0.00196343j -0.0114934+0.00622918j 0.0024548-0.00635704j 0.00101015-0.00611455j -0.000198036-0.00292502j 0.00553358+0.0122265j -0.000721463+0.00674267j -0.00711549+0.0141274j -0.00116294-0.0187997j -0.00448743+0.00698333j 0.00886861-0.000311262j -0.00035519-0.000346462j -0.00227958+0.0170092j 0.00825776-0.0122434j -0.0225368+0.0129112j 0.00349325-0.0156211j -0.00969355-0.0163656j 0.020015+0.0125275j -0.00107516-0.0217635j 0.0111106+0.0156073j -0.0045393+0.0285947j 0.0133303+0.0157415j 0.00108472-0.0180457j -0.0142535+0.0129778j 0.0131004-0.0353966j 0.0058523+0.0341156j -0.00120442-0.0214809j 0.00309413-0.0134421j -5.41573e-06+0.0226171j -0.0157293-0.0173821j 
