-0.0191454-0.0443436j 0.0290361-0.00171344j -0.0105048+0.0214263j -0.0302311-0.0377742j -0.0209042+0.00926187j -0.0294191+0.00172207j 0.00938644+0.0150169j 0.0231949-0.0513068j 0.0155225+0.0446474j 0.0238803+0.0210964j 0.0016978-0.015572j -0.00430068-0.010628j -0.00549113-0.021149j 0.0119191+0.0361547j -0.00877841-0.0148405j -0.00039128-0.00415854j 0.0071626-0.00538767j -0.0253537-0.00719379j -0.0200569+0.0106937j 0.0241082-0.0229208j -0.0251395-0.00782512j 0.0114348+0.0118916j -0.0291151-0.0363928j -0.00765654-0.00963263j 0.0130204-0.00627243j -0.038223-0.0151971j 0.0302961+0.00948994j -0.0373829-0.0277535j 0.0227205-0.0365j 0.0428469-0.013739j 0.0058105+0.056504j -0.0224079-0.0561285j 0.0121727-0.0443954j -0.0442129+0.0304641j 0.01799+0.00814311j -0.0029078-0.0171656j 0.024723-0.0121885j -0.00725005-0.00417877j -0.026328-0.0220197j -0.00536974-0.00393429j -0.00595087-0.00619915j -0.00332538-0.0464929j 0.00286858+0.0243518j 0.0205155+0.0216026j 0.0152944+0.0187133j 0.0263153-0.0130766j 0.00413885+0.0109764j 0.0108222-0.0127969j -0.00304731+0.00254892j -0.00809819+0.0106641j -0.00590127-0.0121389j -0.0134386-0.0212591j -0.00274947-0.0162613j -0.00519021-0.0221438j 0.00655977+0.00579335j 0.00389504-0.000760418j 0.00475827-0.00163377j -0.0102333-0.00992638j 0.00306305-0.0153861j -0.00410702-0.00149244j 0.029588-0.00313463j -0.00834093+0.00622654j -0.0154544-0.0266134j -0.0139444+0.00136692j 0.000256969-0.00626193j -0.0108955+0.00962787j -0.0040487-0.0110716j -0.017925-0.00244054j -0.00823783-0.00432838j 0.00995829-0.00314591j 0.00690176-0.0128278j 0.000715426-0.00305425j -0.00735577-0.0056826j 0.00153188+0.00123782j -0.00389088-0.00590231j 0.000402748+0.00564695j -6.26037e-05+0.00444109j -0.00830263-0.0102583j -0.00466856+0.00294894j 0.00734837-0.00851425j 0.00821614+0.00224568j -0.00823071-0.00557688j -0.000841693+0.0052029j -0.00309779-0.00913026j 0.00458714+0.00487488j -0.0027599-0.0040436j -0.0023776-0.00662317j 0.000341089-0.0020997j 0.00212051-0.00266413j 0.0082234+0.0102129j 0.00719777+0.000182617j -0.00483733+0.00139916j -0.00666353+0.00225627j -0.00735756+0.00237289j 0.0117957-0.000724251j 0.00318269+0.00494913j 0.0081321-0.00801814j -0.000808743+0.0100733j -0.00426586-0.00703981j 0.00559857+0.0102116j 0.00075599+6.9115e-05j -0.00636317-0.00235449j 0.00222416-0.00324051j -0.00937556-0.0030349j -0.0034282-0.00310519j -0.00710846-0.0011851j -0.0122261-0.00887275j 0.00764094+0.0054168j -0.00107772+0.00365092j -0.00115719+0.00907287j 0.00293702-0.00449077j -0.00219217+0.00797811j -0.00653975+0.00376795j 0.00579751+0.00499356j 0.00642181+0.00525209j -0.011419-0.00362574j -0.00721678-0.00317852j -0.00530036-0.00914215j 0.00604067+0.00561936j 0.00182467+0.00956833j 0.0112964+0.00389646j -0.00806828-0.0104755j 0.0087995+0.00409877j -0.00731161+0.00572465j -0.00396778+0.00288719j 0.00222699-0.000720184j -0.000653083-0.00338609j 0.00437022-0.000285759j -0.00322329+0.00304188j -0.00339886-0.0143484j -0.00773029-0.00674604j -0.00345783+0.00704775j -0.000710272-0.0112568j 0.0122652+0.00642654j -0.00435936+0.00366766j -0.000677897-0.00389555j 0.00958047+0.0055948j -0.0150032+0.00791619j 0.00340317+0.00581883j 0.000596172-0.0100518j -0.00180434+0.00539086j -0.00277348-0.00297587j -0.00504221-0.00571922j -0.00606778+0.000453767j -0.00887703-0.000945868j -0.00457811+0.00033281j 0.00127433+0.00556881j 0.00532078+0.00215142j -0.00300516-0.00637997j -0.000147703+0.000780316j 0.00945816-0.00993447j -0.0122321-0.00478234j 0.00555586+0.000343147j -0.0082178-0.00228185j 0.00384188-0.0111013j -0.00562628-0.00144469j 0.000639412-0.0005437j -0.00424931-0.0141146j 0.00146857-0.00569055j 0.00564707-0.00234273j 0.000148769-0.0060453j 0.00516545-0.00330594j -0.00687766-0.00560902j -0.00419595+0.00225673j -0.0063356+0.00786065j -0.00231694-0.00689355j -0.00417239-0.00463116j 0.00666403+0.00419213j 0.00480448+0.00736851j 0.00748041+0.00725871j 0.00278854-0.00242121j -0.00804859-0.0113688j 0.0120367+0.0106604j 0.00594512+0.0128168j -0.00794851+0.00813668j -0.00268327-0.00131163j 0.00335275-0.00755758j -0.00375431+0.0126365j 0.00966133+0.003877j 0.00227934-0.0119952j 0.00538469+0.0031035j 0.00331088+0.00877761j -0.00420463+0.000763262j -0.0154165-0.0113442j -0.00217696+0.00358285j -0.00119094-0.00154327j 0.00545529-0.0126404j -0.0234631-0.00628232j 0.0224727+0.0176309j 0.00925658-0.0017224j -0.0107285+0.0188521j -0.00114927-0.00184187j 0.0098839+0.0171083j -0.0126096-0.00185454j 0.00562132-0.0215809j -0.0338463-0.0176312j 
0.038747-0.0199992j 0.00321198+0.0337816j -0.019285-0.0149672j 0.030912-0.034912j -0.0129713-0.0183922j -0.0012634-0.0306692j -0.014306+0.0158106j 0.0506741+0.0230406j -0.0488452+0.0176911j -0.0163287+0.0245517j 0.0160233-0.00129518j 0.00904205-0.00324606j 0.0218209-0.00522146j -0.0309408+0.0185199j 0.012604-0.0120734j 0.00424728+0.00168844j 0.00832812+0.00907709j 0.0111872-0.0297128j -0.00896489-0.0221095j 0.0211462+0.0212841j 0.00568767-0.0280276j -0.0152579+0.0111118j 0.0371853-0.026098j 0.0101987-0.00888388j 0.00950909+0.0186247j 0.00944759-0.0444948j -0.00856018+0.0327782j 0.0277466-0.0426209j 0.0330762+0.0255989j 0.00916375+0.045567j -0.0505068+0.00700671j 0.0505672-0.0212487j 0.0421941+0.0167516j -0.0304563-0.0453313j -0.0114389+0.0165642j 0.0141846-0.00891636j 0.0103992+0.0261825j 0.00132789-0.00717647j 0.0240516-0.0296142j 0.00463662-0.00299513j 0.00743643-0.00999554j 0.0448576-0.0125803j -0.020229+0.00480504j -0.0204277+0.0301808j -0.0192108+0.0205454j 0.00869677+0.0266419j -0.0130905+0.00552099j 0.012793+0.01153j -0.00112444-0.00273693j -0.00500273-0.0126774j 0.0107637-0.00902847j 0.0213813-0.0162476j 0.0161488+0.00142859j 0.0248179-0.00392665j -0.00586029+0.0101461j 0.00276552+0.000654173j 0.00228642+0.00265761j 0.00959238-0.00905039j 0.0192345+0.00503387j 0.0038702-0.00466348j 0.00510233+0.0293794j -0.00602579-0.00607275j 0.0249731-0.0166872j -0.000716382-0.0166695j 0.00657058+0.000322301j -0.00481023-0.00949213j 0.0134596-0.000963844j 0.00229862-0.0168021j 0.00201192-0.00812392j 0.00253277+0.00812906j 0.0141538+0.00685829j 0.00335812-0.00200438j 0.00554449-0.00710113j 0.00175344+0.00401586j 0.00765565-0.00566056j -0.00496164+0.00111384j -0.00161057+0.000611998j 0.00908288-0.012483j -0.0022257-0.00609629j 0.00943986+0.00638668j 0.000508798+0.00741829j 0.00471493-0.00803992j -0.00437597+0.000320487j 0.00873552-0.00108183j -0.00473628+0.00599195j 0.00389165-0.00458424j 0.00400792+0.00149995j 0.00216812-0.00163164j 0.00281814+0.00175038j -0.0112244+0.00755243j -0.000332834+0.0118819j -0.00194355-0.00405305j -0.00151136-0.00918253j -0.000387351-0.00413997j 0.0024971+0.0124847j -0.00663934+0.00283536j 0.0073653+0.00827287j -0.010605-0.00151698j 0.005475-0.00494061j -0.00714492+0.00373296j 0.00272843+3.23241e-06j 0.00363183-0.00503783j 0.0051743+0.00361872j 0.00195479-0.00813983j 0.000957506-0.00424842j 0.00184454-0.00843157j 0.00655053-0.0118344j -0.00402654+0.0048831j -0.00309051+0.00070995j -0.0088422-0.00439993j 0.00288103+0.00596065j -0.00863043-0.00421105j -0.00537761-0.00759041j -0.00371845+0.00713073j -0.00610804+0.00858181j 0.00414656-0.00937317j 0.00118821-0.00695074j 0.00732373-0.00988554j -0.00390015+0.00745908j -0.00953324+0.00432655j -0.00319638+0.00823706j 0.0106557-0.00858273j -0.00743758+0.0115854j -0.00589321-0.00719244j -0.00197581-0.00402719j 0.0024866-0.000689896j 0.00382635-0.001276j -0.00043648+0.00501502j -0.00289228-0.00510375j 0.0105418-0.0037908j 0.00200283-0.00764356j -0.00981734+0.000336361j 0.012034+0.00177647j -0.00585983+0.0126711j -0.00445092-0.00362556j 0.00451318+0.00061667j -0.00598083+0.0115904j -0.00631183-0.0141834j -0.00694284+0.00150199j 0.00719352-0.000214559j -0.00433507-0.00143761j 0.00141299-0.00107303j 0.00236683-0.00651379j 0.0021214-0.00663435j 0.00290709-0.00906561j -0.000507484-0.00108953j -0.00511147-0.00300011j 0.000169444+0.00919017j 0.00960845-0.00909659j 0.00063622-0.000385038j 0.00814427+0.00800332j 0.00511974-0.0109409j -0.00988225+0.00483225j 0.00329862-0.00416652j 0.00934213+0.00132761j 0.000502474-0.00280285j -0.000366852-0.00131464j 0.0120516-0.00400812j 0.00142639+0.00614036j 0.00290964+0.00698146j 0.0063037+0.00120778j 0.00260125+0.00725843j 0.00741585-0.00828346j -0.000260086-0.000205096j -0.0105292-0.00281971j 0.00472518+0.000929817j 0.00542234+0.00322502j -0.000380403-0.00488298j 0.00270706-0.00027048j -0.00765913+0.00400586j 0.00251134+0.0106504j -0.00880694-0.0100154j -0.00417661+0.00432757j 0.000440516-0.0010974j 0.00865409+0.0150199j 0.00666066-0.0190877j -0.00504825-0.00127383j -0.0108155-0.00167647j 0.0061183+0.00587544j 0.00760143+0.00324326j 0.00402104-0.00169844j -0.0142267+0.0075701j -0.00330211+8.99435e-05j 0.00449598+0.000624291j 0.0198048+0.000382068j 0.0104337-0.0165918j 0.00835072-0.00817048j 0.0206427-0.000140448j 0.0087423+0.00845616j -0.00986409-0.00523256j -0.0126256-0.0138822j 0.00181593-0.01476j -0.0273527+0.00451609j -0.00141936-0.00399855j 0.0276239+0.00468721j 0.0189172-0.0288481j 
-0.0679661-0.0388498j 0.0118443+0.0107861j 0.00644013-0.00518699j -0.0417795-0.0471686j -0.0097174-0.0290165j 0.0295421+0.0114554j 0.0326965+0.0427199j -0.0527572+0.0122243j 0.0381047+0.0184149j -0.0219529+0.0389146j 0.0145635+0.00955213j -0.066288-0.0330529j -0.0127305-0.00716102j 0.0387386+0.0918569j -0.00137851+0.00240584j 0.0144716+0.00637791j 0.00937438+0.0361937j 0.0182882-0.00964389j 0.033343-0.0495421j -0.0458703-0.0167298j 0.00694104-0.0263203j -0.0136713-0.0199922j -0.0113966+0.0240099j -0.0397672-0.0200125j 0.0193495+0.00821124j -0.0344783-0.0401725j -0.00492676+0.000718074j -0.05256-0.0363433j -0.0713221-0.020998j 0.00551795-0.0089349j 0.0280383+0.0617166j 0.0024941+0.022067j -0.023171+0.0415525j 0.0190167-0.0176199j -0.0183332-0.0310085j -0.047558-0.0382487j 0.022373+0.0371135j 0.00628719-0.0373496j -0.0266769-0.0183517j 0.0192538+0.0270261j -0.00958519+0.0030047j -0.0539049-0.0531154j 0.00998867+0.00412237j 0.0315692+0.0395509j -0.00125243-0.0115172j -0.041958-0.00695136j 0.00675574+0.0178246j -0.0265515+0.00795787j 0.00502388-0.00333575j 0.0161624-0.0215514j -0.00945201-0.0052313j -0.0261403-0.0337026j -0.0124046+0.00319284j -0.0340227-0.00975788j 0.0185982+0.0211536j -0.000849374-0.00988824j 0.000255901+0.00312067j -0.0209121-0.00290268j -0.0298466-0.00303674j -0.00127415+0.00663937j 0.0164563+0.0261618j -0.00954903-0.00534853j -0.00523142-0.00686397j -0.00431539-0.0105784j -0.00908039-0.00565614j 0.00949733+0.00397785j -0.00534691+0.00875341j 0.00330242-0.0108919j -0.00669477-0.0224309j -0.0152592-0.0134899j -0.000952857+0.0139285j -0.00179507+0.00715341j -0.000887665+0.00395865j 0.00425026+0.0184178j -0.0222143-0.0236904j 0.00281151+0.00316595j 0.000848381+0.00331602j -0.00735865-0.00184771j 0.00499988+0.000646281j -0.00727857-0.00741384j 0.00320386-0.00328843j -0.00620164-0.00879841j 0.011146-0.00332341j -0.0013907-0.0101316j 0.00376974+0.00636645j 0.000563936-0.0023534j -0.00614987+0.00119279j 0.00321839-0.00566808j -0.00216903-0.00544813j 0.0135366+0.0139096j -0.00944508-0.000282889j -0.00569383-0.00331624j -0.00665686-0.00629389j -0.000463831+0.00231563j 0.00915893+0.0105418j 0.00584375+0.00504084j -0.00543349-0.000878837j 0.0183299+0.00586085j -0.00574738+0.00176912j 0.0216455+0.0157392j -0.00245536+0.000405984j -0.014576-0.00897278j -0.00173132+0.00215331j -0.00486303-0.00604797j 0.00276134+0.00552954j -0.0134159-0.00441635j -0.00700674-0.00223651j 0.00111246+0.013635j 0.00385366-0.00497476j 0.00507562+0.0015577j 0.000321662-0.00520088j 0.0175482+0.010026j 0.00336551-0.00384327j 0.00540227+0.0136133j 0.012485+0.00374585j -0.000942933-0.0145677j -0.00363452-0.00159157j -0.0186974-0.0151223j -0.00203321+0.00579865j 0.0132964+0.00227924j 0.0109541+0.00999049j -0.0237453-0.0243507j 0.0110041+0.0109962j 0.0155223-0.00166856j -0.019734-0.00436048j -0.000477321+0.00323767j 0.00813082+0.00552072j 0.00379048+0.0150643j 0.00725885-0.00922141j -0.00240875-0.00302599j -0.00563541+0.000304336j 0.00580858+0.00404306j -0.00259671+0.00649458j 0.0108343+0.00595655j -0.0110408-0.00746435j 0.00489383-0.00369522j 0.00592141+0.0180143j 0.00519738+0.00357955j 0.00861883-0.0020282j 0.00308664+0.0041769j 0.0072798+0.00274072j -0.00528104+0.00190248j -0.00677474-0.0168738j -0.0100829-0.0137832j 0.00287192+0.0003124j 0.0118397-0.0105968j 0.00570832+0.0012932j 0.00193504+0.0130331j -0.00706595-0.00329121j 0.00201535+0.00432243j -0.00171928+0.00959383j -0.00823541-0.0126792j 0.00691326+0.0132545j -0.0108373-0.00799933j -0.00708039+0.00560095j -0.00551551-0.00883858j 0.0192036+0.00572671j -0.00595294-0.0109389j 0.00278106+0.000158029j -0.00172065+0.0140626j -0.0166529-0.0106049j 0.00261072+0.000259204j -0.0156087-0.0127645j -0.00196028-0.00472147j 0.00624434-0.00320499j 1.70907e-05+0.00477546j -0.0119244-0.00575184j 0.0037423+0.00306816j 0.00462468+0.00720734j 0.0119445+0.0134196j -0.00592329-0.00152721j -0.00295154-0.00807018j 0.00327348+0.0169925j 0.00889924-0.00320491j -0.00429118+0.00600072j -0.00438862-0.00906113j 0.00302832-0.00558914j 0.00894795+0.00523689j 0.0107195+0.0178283j -0.00848986+0.00561815j 0.00564391+0.0116603j 0.0148561+0.00221853j -0.019857-0.017414j -0.0224514-0.0128537j -0.00590817+0.0256486j -0.00154329-0.0110195j -0.0155098-0.00762298j -0.0271525-0.00914652j 0.0125946+0.0157553j 0.0149972+0.0210969j 0.0104439-0.00134461j 0.0288914-0.0143357j 0.0123995+0.0117288j 0.013064+0.0266433j -0.0268445-0.0119046j -0.0368888-0.0382911j 
0.0421756-0.0460824j 0.00761607+0.00875381j -0.00048381-0.000359643j 0.0299139-0.0311963j 0.0106171-0.00541289j -0.027543+0.0228124j -0.0422245+0.0309067j 0.0137483-0.0402728j -0.0337248+0.0148941j -0.0198581-0.0231819j -0.0130606+0.00879937j 0.022487-0.0650988j 0.00011474+0.0049579j -0.0884004+0.0268357j -0.00914617+0.00278978j -0.00554024+0.0182696j -0.0378555+0.0140727j 0.00367608+0.0146701j 0.0528573+0.0333418j 0.0273831-0.0405378j 0.00769094+0.0101783j 0.00639322-0.0209854j -0.0344577+0.0243301j 0.0146502-0.0443539j 0.0174789+0.040015j 0.0083569-0.0395571j 0.000910294-0.0106372j 0.0272835-0.050378j 0.0487938-0.0375043j 0.0283133+0.0124185j -0.0616747+0.00493353j -0.0289166+0.0326055j -0.0441683-0.0085765j -0.0181431+0.00328433j 0.0409817-0.0159206j 0.0322306-0.0366821j -0.0343047+0.0390784j 0.0301036+0.00526119j -0.00480981-0.00662182j -0.0312781+0.0166562j 0.00738044-0.00738381j 0.05502-0.0374706j -0.00174371-0.00197798j -0.0166792+0.0367932j 0.0148439-0.0101442j 0.027958-0.0220071j -0.0212712+0.00538032j -0.00263466-0.0169236j 0.00301238+0.0024092j 0.011917+0.0131905j -0.00850337-0.00997285j 0.030287-0.00855175j -0.00399907+0.00250739j 0.016142-0.010092j -0.0211741+0.0240729j 0.0142958-0.00490102j 0.0070617-0.000658039j -0.00360711-0.0148998j 0.0148532-0.0249361j -0.0114596-0.00815225j -0.0118298+0.0138661j -0.00107172-0.0047409j 0.000108447+0.00570599j 0.00197897-0.00554296j 0.008274-0.0111041j -0.00543037+0.0098063j -0.000865614+0.00661132j 0.00449281+0.00761949j 0.0137644-0.00640267j 0.013471-0.00884085j -0.00716718+0.00410766j -0.00877732+0.00171879j -0.00371681+0.00445561j -0.0099596+0.00594939j 0.0198375-0.020029j -0.0054951-0.00664666j 0.00106804+0.000185886j -0.00080393-0.00537217j -0.00549709+0.00649877j 0.014109-0.000679653j 0.00802715+0.00520594j -0.00176952-0.00352709j 0.00428768+0.00757356j 0.00757982+0.0077203j -0.00579027+0.00354558j -0.000799063+0.00126353j -0.00196824+0.00192657j 0.00149252+0.000977005j 0.00588507+0.00177896j -0.00339727+0.00991244j 0.00295649-0.00361247j 7.81186e-05-0.00613209j 0.00295843-0.0106963j -0.00608865-3.15873e-05j -0.00471875+0.0136475j -0.00304468+0.0011428j 0.00522414-0.00167124j -0.00530209+0.00697879j -0.00617438-0.0049471j -0.0110164+0.0128578j 0.000698117+0.00158408j 0.00714076-0.00867837j -0.000321323-0.00196356j -0.00248115-0.0071915j -0.0090711-0.0010517j 0.00322652-0.011961j -0.00614502-0.00686993j -0.00701693-0.000369933j 0.00341559+0.00198956j -0.00619918-0.000673155j 0.000966337+0.00825822j -0.00483682+0.00715126j 0.00106692-0.00198461j -0.011584+0.00400534j -0.00178843+0.0100358j 0.00033922-0.00531805j -0.00372508-0.00371785j 0.0058719-0.00996661j -0.00162043-0.0048016j -0.00396404+0.00619823j -0.00499852+0.00806866j 0.0153473-0.0152923j -0.0143534+0.00837261j -0.00591904+0.0138389j 0.00978134-0.0175124j 0.00800957+0.00389626j -0.00662248-0.00423941j -0.00324282+0.00290102j 0.00362929-0.00487641j -0.00198128-0.00246634j -0.00785363-0.00387818j -0.00247879-0.00436463j -0.0030916+0.0104984j 0.00220607+0.00764937j 0.004571-0.00941331j 6.65337e-05+0.00291281j -0.00892287-0.000240921j -0.00492838-0.00570071j 0.00213838+0.00141769j 0.000448505-0.00941472j -0.00384329-0.000397548j -0.00092156-0.00421268j 0.004138-0.0151716j 0.00552425-0.0128736j -0.00388866-0.00409297j -0.00697906-0.00012654j 0.00136572-0.00221488j -0.00479798+0.00512768j -0.00293238+0.00654497j -0.00237767+0.00902398j -0.00121621+0.00281092j -7.25992e-05-0.0096772j 0.0096099-0.000273486j 0.000736567-0.00575849j -0.000798994-0.00410911j -0.00313307+0.00267233j 0.00277112+0.0040008j 0.00103154-0.00496373j -0.00585462+0.0063827j -0.00863297+0.011436j -2.36326e-05-0.0052082j 0.00380129-0.00444543j 0.0100603-0.0102938j -0.00317176+0.00112705j -0.00437925-0.0146001j -0.0112884+0.0132437j 0.00278135-0.00277517j 0.0097788-0.000787926j 0.00365413+0.00516006j -0.00787218+0.01733j -0.00218968-0.00410072j -0.00503978-0.00982153j -0.00953777+0.0112071j 0.0106841+0.00920563j -0.00703662+0.00808008j 0.00829222-0.000725626j 0.0136267-0.00711536j -0.0201178+0.00865211j -0.006093+0.014777j -0.000966084-0.00122149j -0.0137796-0.00531626j -0.0144828+0.0124893j 0.00645333-0.00489815j 0.0117837+0.0119056j 0.020317-0.00147435j 0.00266789-0.00158159j 0.011207-0.0346548j 0.0243288+0.00453988j 0.0101116-0.0147108j -0.0254339+0.00917609j 0.0163373-0.00669262j -0.00964108-0.00332182j -0.0278778+0.0374825j 0.00386571+0.0160484j 0.00800327-0.0111763j 0.0219816-0.0410547j 
-0.00662295+0.00994831j -0.0129706+0.0220555j 0.00927436+0.00947885j -0.00368625-0.0373418j 0.0183459-0.0117457j 0.00508204-0.0246428j 0.0084108+0.00141776j -0.0357834-0.000740302j 0.0424711-0.0111425j 0.0361378+0.0829175j 0.00244261-0.099947j 0.0445739-0.0176789j -0.00197498-0.0236918j -0.0150343+0.00255557j 0.00702869+0.00409766j -0.0111807-0.0151398j -0.0119448-0.00713823j 0.00921914-0.0172702j 0.0146867+0.0339763j -0.00807008-0.00816332j 0.00935772-0.0279174j 0.0513119-0.00266579j 0.0173307+0.0252641j 0.00401297-0.0251973j -0.0612631+0.00499867j 0.0415172-0.0637784j 0.0515633-0.0326074j -0.0035108-0.0089919j -0.0674985+0.0854155j -0.000142133-0.0108276j 0.0234664+0.0471758j -0.0374275-0.0106873j 0.000346426-0.0219672j 0.033181-0.00966213j 0.0169464+0.0366354j 0.0224855+0.0199203j -0.0120029+0.00474244j 0.00435529-0.00694567j -0.00724705+0.0334089j -0.0218297-0.0214247j -0.0344687+0.0135507j 0.00778408-0.026413j -0.0135685+0.006505j -0.0305941+0.0278532j 0.00299483+0.00758553j -0.0222121+0.0378238j 0.00861226-0.0015366j -0.0209841+0.00839601j -0.00776692-0.00120153j 0.0171946-0.0169397j -0.00564687-0.00563683j -0.0172756+0.00853981j -0.00422203-0.0069032j -0.00899547+0.0166998j 0.00205219-0.00483272j 0.00543858+0.0144589j -0.00350673+0.0132885j -0.0045477+0.00135285j -0.0158397+0.0138758j 0.00410842-0.0256437j -0.000136149+0.021221j 0.0173049+0.0080121j -0.00966956-0.0145334j -0.00710277-0.00524344j 0.0053249-0.00034484j -0.0047833+0.0216195j -0.0202308+0.0182581j -0.00445458-0.00665815j 0.00345018-0.00598351j 0.00816824-0.0033007j -0.00632076+0.0125292j -0.00288694-0.00416212j -0.00241475+0.0103349j -0.0122083+0.014145j 0.00870685+0.00152933j 0.0145661-0.00573979j -0.00123666+0.0121317j 0.00493835-0.0170147j 0.00958701-0.00252219j -0.00462816+0.0100517j -0.00328797+0.007639j 0.000491263-0.00439541j -0.00222342-0.0100217j -0.00930685+0.00195591j -0.000310759+0.00294845j 0.00988416-0.010347j -0.00279604+0.00706991j 0.00589182-0.0103912j -0.000971764-0.00107835j -0.007322+0.00424787j -0.00367585+0.0194396j 0.00231492+0.00103693j 0.00102654-0.00437249j 0.00213451-0.0014331j -0.00239134-0.00533958j 0.000534821+0.000227599j 0.000248419+0.00800781j 0.00284074-0.0026907j -0.00201405-0.0101717j -0.000168395-0.00266971j -0.0028176+0.0044965j -0.0018464+0.010059j -0.0105625+0.0040618j 0.00444082-0.00121013j 0.00360447+0.00375617j 0.00835757-0.0139603j -0.00212173-0.00797597j 0.00387277+0.00506046j 0.00121328-0.00141498j 0.0176344+0.00333996j 0.00360704-0.00155341j 0.00363977-0.00480638j 0.0110363+0.00469602j 0.00830067+0.00478845j -0.00134418-0.00793276j 0.00852938-0.015549j 0.00325967-0.0120312j 0.00346078-0.0112847j 0.00251533-0.00413844j 0.00378092+0.00421194j 0.00141324+0.00160484j -0.0043835-0.00535249j 0.00479016+0.00520052j 0.00755252-0.00917191j -3.63421e-05-0.00104015j -0.00598976+0.0123615j -0.00333291-0.00502055j -0.00430871+0.013115j 0.00304576-0.00437926j -0.0102546-0.0080145j 0.00694304-0.00272528j -0.0019589+0.0108139j 0.00322051+0.0130911j -0.00335553-0.00135782j 0.0101322-0.00684099j -0.00401378-0.00353808j 0.00429833+0.0151474j 0.00327979-0.000464677j 0.00475305-0.00389871j -0.00409609+0.00615011j 0.0051204-0.0039354j -0.00448747-0.00127822j 0.0015215-0.0104114j 0.00248917-0.00699363j 0.00206582-0.00763571j 0.000429389-0.00175717j 0.00180743-0.007773j -0.00460304+0.00752143j 0.00068093-0.0114721j -0.00407252+0.00874884j -0.0101789+0.000147877j 0.00620642-0.007993j -0.00283076-0.00671958j -0.00104852-0.00994393j -0.00195204+0.0148336j -0.00494323-0.00123607j 0.00261628+0.000825608j -0.00401417-0.00608815j -0.00482116-0.000603842j -0.00690925+0.0109686j 0.00111379-0.0027328j -0.0069519+0.00316179j 0.00373719+0.0119512j -0.00998128-0.00142216j 0.0088962-0.00786781j -0.00978356-0.000309409j -0.00526378+0.00152843j -0.00319334+0.00372557j 0.0157184+0.000839412j 0.000930209+0.00229844j -0.00834379+0.00858676j -0.00216576-0.01044j 0.00153955+0.0131094j 0.00672618-0.00197554j -0.0148068+0.0204849j -0.00187313-0.00743098j -0.000822349+0.0017437j 0.0136147-0.00344814j -0.0097022-0.000666307j -0.00750275+0.00564543j 0.00290082-0.0134389j 0.0155783-0.00274027j 0.00395098-0.00561298j 0.0121253-0.00464394j -0.0165461+0.00700816j -0.000316898+0.00443394j -0.00834256+0.0044604j 0.00229331-0.0312228j 0.00118586+0.0115957j -0.00526847+0.00845464j 0.0128239-0.00179668j -0.000187791-0.0235023j 0.00637399+0.0019426j 0.00766187+0.00409195j -0.0240008+0.0170991j 0.00403044-0.0224822j 
