-0.00440355+0.0133344j 0.0329989-0.000382703j -0.00941689-0.0372981j 0.00388824-0.00624072j -0.0354985+0.046108j 0.0209199+0.0288995j -0.057069-0.0100281j -0.0134414-0.0498049j -0.0585405-0.0815883j 0.100372-0.0243979j -0.200785+0.0660213j -0.126818-0.16099j 0.00884838+0.0286778j -0.0430054-0.0762523j -0.0138226+0.118962j -0.0829529-0.0419399j 0.0458261-0.0787123j -0.0631235+0.0329405j -0.0701719+0.160029j -0.0299246+0.126168j -0.0668043-0.0338813j -0.121262-0.0392959j 0.216869+0.0834366j 0.0598709-0.198803j 0.00159841-0.107167j -0.269203+0.173767j 0.0208905-0.164271j 0.0067669-0.0618252j -0.0576159+0.0275319j 0.00160617-0.0172688j 0.0654095-0.0532656j 0.124842-0.0743423j -0.232733-0.176333j 0.131526+0.166661j -0.0352445+0.206027j 0.0919164-0.0181557j -0.05588-0.0378752j -0.0671653+0.0241368j 0.0366633-0.02797j -0.014758-0.0076541j -0.0252641+0.0262529j -0.000158649+0.0375528j -0.0976031-0.067955j -0.00515256+0.0764536j -0.0097435-0.0356432j -0.0157235+0.0500897j 0.0117412-0.0234702j 0.00505958-0.00517625j 0.0153998-0.0288197j 0.0246919+0.0191782j -0.0574904+0.0171203j 0.0429226-0.00808302j -0.00425181+0.00739571j 0.0479412+0.0271268j 0.00271339-0.0148838j -0.026178+0.0296406j 0.00840888+0.0477061j 0.00114003-0.0161443j -0.0334047+0.0161907j 0.0385654+0.00821477j -0.0257313-0.011086j -0.0210566-0.0292773j -0.0231208-0.00400615j -0.0254252+0.014845j -0.0248884-0.0251527j -0.00323465-0.0320398j 0.0286496+0.0191683j 0.00312346-0.0426308j 0.0163677-0.0517296j -0.0141839+0.0121362j 0.0177719-0.0210331j -0.000389402+0.0130601j -0.00840783+0.0181067j 0.0147819+0.00861824j 0.0216454-0.00348955j -0.00530512-0.00982538j -0.00797843+0.0176445j -0.00178109-0.0024929j -0.00346468-0.0152598j 0.0158101-0.0140826j 0.00235801+0.0104564j -0.018836+0.0130489j -0.0107079-0.00673077j 0.00271715-0.000459863j -0.00745035+0.0110646j 0.0184182-0.00545277j -0.0117756+0.00246616j 0.0177579-0.0169369j -0.0140894+0.00186396j 0.00835374+0.00825346j -0.0178728+0.0159263j -1.39202e-05-0.002356j 0.0100438-0.000387098j 0.0151916-0.00427139j 0.0135532-0.000953906j -0.0109471-0.0120343j 0.00780566-0.00605138j 0.00531892+0.0290852j 0.00364423+0.00680836j 0.00714511+0.00303932j 0.00888098-0.0225695j 0.0173117-0.0177273j -0.0196373-0.0187398j 0.00214909-0.00351065j 0.0279553-0.00308614j -0.00948031-0.012745j 0.0190688+0.00205959j 0.00261757+0.00477797j -0.0043768-0.000508107j -0.00303131-0.0111205j -0.00143003+0.00172351j -0.00679197+0.00298939j -3.56286e-05-0.00543514j 0.0027475+0.00172447j 0.0042489-0.00434996j 0.00136537+0.00219234j -0.00397179+0.00108022j 0.000298251+0.00201573j 0.00152976+0.00587496j -0.00408443+0.00191757j 0.00705159+0.00141149j -0.00200033+0.00429989j 0.00718774+0.00709998j 0.00622969-9.16482e-05j -0.0127462-0.0144976j 0.0137754-0.00365345j 0.00698826-0.00361394j 0.00349296-0.0137698j -0.000208932-0.0111379j -0.00817227-0.00751962j 
-0.0100662+0.0354863j 0.0412506+0.0627549j -0.00348578-0.0352946j 0.0336647-0.00519851j -0.0431672+0.0150456j -0.0629466+0.0367121j -0.0108828+0.0329455j -0.0396402-0.0153667j -0.0580518-0.122185j 0.156569-0.0344176j -0.243938+0.0542478j -0.0452712-0.192446j -0.00938228+0.0353547j -0.20187-0.218189j -0.0234591+0.0398045j -0.107159-0.0592125j 0.0725802-0.119366j -0.202149+0.212351j -0.11628+0.180346j 0.0310772+0.206478j -0.00102195-0.051666j -0.226797-0.0942938j -0.0278051-0.0868963j -0.133902+0.114108j 0.101214+0.0968941j 0.1853-0.0295763j 0.01563+0.11514j 0.000145433+0.0387302j 0.0508005+0.00878325j -0.00287759+0.0205628j -0.0518634+0.0411628j -0.0916618+0.0679407j 0.122077+0.129036j -0.0797766-0.0204621j -0.00193792-0.148018j -0.0465754+0.100672j 0.0892998-0.00522033j 0.0122608-0.0014675j -0.00229521-0.0282458j -0.0175678+0.0864234j 0.00751974-0.0163428j -0.0101529-0.00509711j 0.0569147+0.0347464j -0.0276882-0.0316941j 0.00890828+0.00953387j 0.00227857-0.0258174j -0.0118528+0.0201536j -0.0107928+0.00510807j -0.0143313+0.0211581j -0.0263219-0.016171j 0.0296252-0.0087255j -0.0223936+0.00322j 0.00261497-0.00693053j -0.00896135-0.0051902j 0.00148699+0.0144724j 0.0134932-0.0304199j 0.0115566-0.0324756j -0.0236997-0.00840939j 0.0229549-0.000910336j 0.00341934+0.0105754j 0.0140639+0.00493875j -0.0303109-0.00500154j -0.0209513-0.0117743j -0.0184361-0.0315498j 0.0421573-0.00496722j 0.00717777+0.0137253j -0.0143771-0.0135366j 0.0104664+0.0297457j 0.0106524+0.0268029j -0.019933-0.000570648j -0.0220151+0.0129284j 0.0165572-0.024126j 0.0102205-0.0149267j -0.000667634+0.0321509j 0.00842151-0.00379629j 0.00846892-0.0144081j 0.00032277-0.00281781j -0.0120434+0.0159903j -0.00112506+0.000245365j -0.0116576+0.00565688j -0.00583099-0.00374573j 0.0101038+0.00724148j -0.00617767-0.0038277j 0.00186709-0.00563109j 0.00305871-0.00417455j -0.0103606+0.0105301j 0.0104454-0.00387878j -0.0121961+0.0110577j -0.00531872-0.00263378j 0.012537+0.00290613j 0.0113028-0.00509165j 0.0115307+0.00311541j -0.0164294-0.00477879j -0.00758349-0.00592212j 0.0169312+0.00923297j -0.0023416-0.0111863j -0.00509419-0.0155642j -0.0100766-0.0170255j -0.0226837+0.00621101j 0.00949959-0.0101947j 0.00508463+0.0125969j -0.00710406+0.00353623j 0.013915+0.00351356j 0.000491767-0.00375204j -0.00638658-6.36382e-05j 0.00269236+0.00903342j 0.00174155+0.00286328j 0.00191682+0.00402344j 0.00319947-0.000553209j -0.00336018-0.00467323j -0.000325061+0.00541664j -0.0107624+0.00134801j -0.00505403-0.0162371j 0.00524467+0.00274819j -2.91153e-05-0.0134274j 0.00793865-0.00166264j -3.86619e-05-0.00965239j -0.00943321+0.000879865j 0.00366038+0.00608591j -0.00297178+0.00444519j 2.20649e-05+0.00310737j -0.00295279-0.0101175j 0.00526936-0.00201585j -0.00864514+0.00879205j 0.00837708-0.00121343j 0.00366064+0.0069492j 0.000574445-0.00262824j 0.0032741-0.000826885j -0.000534266+0.0069807j 0.00115589-0.00449774j 
0.00569278+0.0516476j -0.0570425-0.051759j -0.0460567+0.0376357j 0.035038+0.0101695j 0.0233463-0.035448j 0.0557547-0.0378751j 0.0299324-0.0316044j 0.0450494+0.0253767j -0.0259892+0.216635j -0.317049-0.0698056j -0.0498125-0.0131995j 0.106611-0.128315j -0.0932342+0.0805674j -0.228699-0.167616j 0.0135288-0.299375j -0.104363+0.0471745j 0.0738377+0.151778j -0.192108+0.242439j 0.038993-0.196233j 0.0535676+0.139783j 0.317248+0.0273233j 0.0143382+0.0284203j -0.0882578-0.018902j 0.0286641+0.00846202j -0.0842581-0.0160821j -0.0472674+0.0557278j 0.0173243-0.0618932j 0.00596452-0.0133347j -0.0154573-0.0223023j -0.00546005+0.00994276j 0.00134714+0.0233941j 0.0161111+0.051088j -0.0712937-0.0922346j 0.0279233-0.0220095j -0.0295449+0.0460063j 0.0134753-0.0809124j -0.0689212+0.0090773j 0.000204007+0.00167348j -0.0199161+0.0223219j 0.0229884-0.0785501j -0.00476186+2.30599e-05j 0.00477616-0.00648098j -0.024662+0.00410994j 0.0185132+0.00117338j -0.00678564-0.00609038j -0.00296195+0.00835505j -3.20902e-05-0.00372973j 0.00514376-0.00259372j 0.018113-0.0077563j 0.0292953+0.00765924j -0.0225404+0.00238302j 0.0124733-0.00288649j -0.000643135+0.00261645j -0.00617798+0.00010791j -0.0043765-0.0119845j -0.00938335+0.0129577j -0.0117372+0.0171189j 0.0174083+0.00964553j -0.016585+0.00368639j -0.0133248-0.0175451j -0.00235453-0.00478526j 0.031759+0.00850824j 0.0231155+0.0162575j 0.0357325+0.0315561j -0.0363646+0.0218078j -0.00312976-0.00090165j 0.00190444+0.00517781j -0.00793672-0.0127013j 0.00344201-0.0140895j -0.0331992+0.0135882j -0.00407389-0.0038137j 0.00084955+0.0050738j -0.00721293+0.00578157j 0.0158692+0.0300735j -0.00998611+0.00943859j 0.0135102-0.0211659j -0.000858316+0.00576946j -0.0119781+0.0155754j 0.00218774-0.00577297j 0.0010022+0.00354216j -0.00230982+0.00757532j -0.0214207-0.00335388j -0.00354091+0.00289841j -0.00590348-0.00127763j 0.00379611+0.00150145j 0.000573276-0.001044j -0.00316963-0.00729312j 0.0022644-0.00297795j -0.00972092-0.00637894j 0.0116285+0.00937218j -0.000542461-0.00180601j 0.00395886+0.00393385j 0.0209792+0.0109101j -0.00425104+0.00024171j 0.0243364+0.011932j -0.00487857-0.0185294j -0.00497575+0.00336661j -0.00163779+0.0106994j -0.0202455+0.0112097j 9.65512e-05+0.00165292j 0.000372615-0.0193572j -0.00316952-0.0109097j -0.0129486+0.00807607j 8.97378e-05+0.00262268j 0.00327718-0.0102702j 0.00128613-0.0050068j 0.0139331-0.0013242j -0.00225975-0.00226907j 0.000344769-0.00653694j -0.0113069-0.0147837j 0.00201093-0.00374396j -0.012207+0.00127832j -0.00392235-0.0171446j 0.00464168+0.00778434j -0.00751129-0.00963336j 0.00456718-0.000793954j 0.0085842-0.0101791j -0.00166084+0.00379192j -0.00126622+0.00153493j -0.00780479+0.00649576j 0.00302889-0.000672486j 0.00230392-0.00976196j -0.00339511-0.00118857j 0.00191824+0.000115894j -0.000777088-0.00452039j -0.0049487-0.00793856j -0.00213106+0.00121919j -0.00532466+0.00363775j -0.000241276-0.00380905j 0.000441501+0.00616039j 
0.00127509-0.00105281j -0.0170849+0.00140294j -0.0011985+0.00900534j -0.00125856+0.00653238j 0.00317248+0.00684544j 0.018447-0.0252281j -0.0199972+0.00758486j -0.00337036-0.00557078j 0.0983439+0.0600821j -0.0630804+0.0507339j -0.0383512-0.0517992j 0.0104274-0.00806487j -0.0604221+0.0383176j 0.00351121+0.000237445j 0.0600492+0.0502621j 0.0171016-0.0332864j -0.0241787-0.0320689j 0.0181158+0.0134864j -0.0150039+0.00864941j 0.00333804+0.0165665j -0.0501192+0.042065j -0.0477801+0.047228j 0.0517199-0.0785493j -0.00406143-0.0405115j 0.0475318-0.0329538j 0.0176333-0.0374831j 0.020391-0.0483437j 0.00294108-0.0116367j 0.0183653-0.0167005j 0.00420161-0.00649141j 0.00311376-0.00245378j -0.00456203-0.0129999j 0.0163283+0.0153588j 0.057285+0.0675043j -0.0167792+0.00354592j 0.144742+0.154198j 0.193901-0.0613465j -0.0602316+0.101641j 0.00183411-0.0196386j -0.0453743-0.129569j -0.155486+0.171794j -0.101671+0.0726698j 0.0360744-0.00183958j 0.11803-0.167433j -0.125559+0.0688365j 0.0451436-0.0225506j -0.0395197+0.0286377j -0.0444938+0.0175237j -0.01104+0.0108123j 0.0545484-0.0684396j -0.0128666-0.0476596j -0.0279153+0.0118894j 0.0196936-0.00508307j -0.0446436+0.0296474j -0.0350591+0.0056219j 0.00689956-0.0518074j 0.0422544+0.0115772j 0.179336+0.169442j -0.0612353-0.0154691j -0.0476401-0.0381059j 0.111138+0.260013j 0.0557838-0.0575183j 0.0134308-0.0385329j 0.109614+0.0698529j -0.00270851+0.120435j -0.263256+0.00398135j -0.0744248+0.011431j 0.0755275-0.0702668j 0.0297868+0.134287j 0.016026+0.0759201j 0.0116616-0.0708123j 0.0227699+0.0671966j 0.0472024+0.0223343j 0.0156008+0.000863444j -0.0899529+0.0138146j 0.00887275-0.0165629j 0.020903-0.0596718j -0.00251619+0.0158974j -0.00968655+0.0250787j -0.0236271-0.00169742j -0.000858868-0.0493216j -0.00421372+0.0212309j -0.000496757+0.0316097j 0.0357104-0.0725874j 0.0284654+0.0668045j -0.025391-0.0270897j -0.0352638+0.00460856j 0.0103711+0.0227171j 0.0103196-0.00710301j 0.0109633-0.00744376j -0.0331036-0.0354754j -0.0522214+0.0188917j 0.0505109-0.00678916j -0.0644122-0.00789595j -0.0105863+0.00476494j 0.00891519+0.000546086j -0.0128738-0.0133442j -0.0248616+0.042281j -0.00726377-0.00353907j -0.0164342+0.0020336j 0.00406568-0.0161719j 0.0271826+0.0650454j -0.00962787-0.0116732j -0.0302523-0.0601249j -0.0930535+0.0342271j -0.0113587-0.00369468j -0.0104636+0.00273643j -0.0133885-0.039749j 0.00394835-0.0170323j -0.0165711+0.00714416j -4.43951e-05-0.0135659j 0.0060498-0.00762256j 0.00597472-0.000674777j -0.00448922+0.00784813j -0.0406477+0.020481j -0.00733134+0.00234342j 0.0349159-0.0143099j 0.0268154-0.00475609j -0.02172+0.000287229j -0.0155365+0.0154626j -0.0288305+0.00478787j 0.00955911-0.0261684j -0.0260522-0.0703293j -0.00390695+0.00711593j 0.00654498+0.0585691j 0.011744-0.0446242j -0.0448343-0.0114585j -0.0462586+0.00650479j -0.0118648+0.00213743j -0.00663589+0.0437438j 
-0.00208946+0.00400331j -0.00619665-0.022919j -0.00545126-0.0429899j 0.00210686-0.0431406j 0.00309795-0.0301654j 0.00895022-0.00872452j -0.00823267+0.00312974j -0.00409098-0.00440101j 0.00619266+0.0146471j -0.0159445+0.000850518j -0.013606-0.00466295j -0.00492643-0.00839998j -0.00944684+0.00869279j -0.00293364-0.00385412j 0.00974281+0.00409849j -0.00382337-0.00203098j 0.00229726-0.00365889j -0.00466868+0.00475047j -0.0015293-0.0005607j -0.00225089+0.0139225j 0.00223064+0.00441547j -0.0119633+0.00489434j 0.0220505+0.00134458j 0.0209217-0.0213j -0.000625186-0.0138111j -0.0127329+0.00283223j -0.0127451-0.0110889j 0.0323253-0.00984178j 0.000273402-0.00340222j 0.00144635-0.00181365j -0.00360009-0.0253043j 0.0233168+0.0139655j -0.00957362-0.00753058j 0.0124351+0.0159444j -0.00606024+0.023216j 0.0150811+0.0135852j 0.000682183+0.00997093j 0.145602+0.01634j 0.0703962+0.13732j 0.011759+0.0571024j -0.121401+0.11669j 0.01673-0.0943291j 0.0537106+0.0476766j 0.056757+0.13028j 0.107265+0.161229j 0.118305-0.175117j 0.180926-0.114929j 0.19219-0.176644j -0.124103-0.0177201j -0.0831685+0.00511002j 0.0150531-0.0223893j 0.0497616+0.0213768j -0.00815287+0.0110852j 0.167837-0.0475625j 0.0673429+0.0962503j 0.293433+0.206569j -0.0435989-0.176938j 0.027869-0.00648784j 0.144373-0.179594j 0.0249544+0.170555j 0.0815977+0.0629722j 0.0718075+0.135052j 0.149105-0.113299j -0.102551-0.0178243j 0.0378891+0.0122164j -0.0472639-0.0238502j 0.00495924+0.0281888j 0.0159336-0.0268669j 0.0236718+0.021462j -0.0107777+0.00111042j 0.0355552+0.0438757j -0.00660557-0.0067902j -0.0391418-0.03671j -0.00061493+0.000908005j -0.0088576+0.0316956j -0.000832154+0.00819485j -0.0231658+0.0150201j -0.0177335+0.00919515j -0.0159249+0.00393057j -0.0167021+0.00144815j 0.0499313-0.0331384j 0.00120252-0.00451942j 0.00681747+0.0407596j -0.0512622+0.00754923j -0.0421276+0.0474373j -0.0611305-0.0843421j -0.00334025-0.00560473j 0.000442413-0.0585515j 0.0137136+0.00609693j 0.0305409+0.00380329j -0.01812+0.0497306j -0.0354543+0.0144511j -0.0138685+0.0155899j 0.00709081+0.0242697j -0.00684812+0.00554741j 0.00370035-0.0165789j -0.0135203-0.00654861j 0.0209174-0.0419824j -0.0165071+0.025421j -0.0125973-0.0250763j 0.00797318+0.0463944j 0.00520814+0.0275064j 0.00949928-0.00360186j -0.00375236-0.00805438j -0.0224324+0.0133659j -0.00357171-0.0174024j 0.00681178+0.0109149j -0.00094151-0.00620737j -0.00237928-8.48115e-05j 0.0131934+0.00452821j -0.00367905+0.0119956j 0.000957993+0.00194429j 0.00158448-0.000231852j 0.00267584-0.00243024j -0.00560338+0.00106382j 0.000543934+0.00254319j 0.00578694-0.00247637j 0.00246615-0.00372401j 0.00708988+0.0110387j 0.00458023-0.00527052j -0.00424743-0.00119563j -0.0122986-0.00488531j 0.00234623-0.0135967j -0.00530743+0.00874574j 0.0132321+0.00417745j 0.00505592-0.00206277j -0.0025146+0.00762697j -0.00315335-0.00648807j 0.000515336+0.0134149j -0.000605226-0.00357786j 
0.000613166-0.000918175j -0.00719382+0.00705715j 0.00429114-0.000645265j 0.00166127-0.0033011j -0.00331684+0.00424497j 0.0180771-0.026817j 0.0100949+0.010048j 0.000305079+0.00762319j 0.039566+0.0433332j -0.0197394+0.0143671j -0.000900576+0.00145398j -0.0138502+0.0248258j -0.0232388+0.0219967j -0.013334-0.00734499j 0.0261527-0.000646567j 0.00198266-0.00778552j -0.00817374-0.00512071j -0.0105478+0.00426856j 0.00655138+0.017425j 0.00916362-0.00717626j -0.00557574+0.0162034j 0.0323407-0.0156313j 0.0781682-0.0164173j 0.00504236-0.0168467j -0.0360793-0.00414758j 0.0494803+0.000733332j -0.0342389+0.0221985j -0.00759655+0.0226348j -0.000355246-0.0382501j -0.00312901+0.000124054j 0.0196867-0.0143494j 0.00334161-0.00218328j 0.0367126+0.0482905j -0.0287072-0.0205958j -0.00742459+0.00211069j 0.012066+0.0713123j 0.0567062-0.0875701j -0.0355394+0.0279742j -0.00987824+0.100991j -0.0442934-0.0900686j -0.0497811-0.00982218j -0.0559738-0.00646741j 0.0154896-0.0563149j -0.0220137+0.0488454j -0.0269725-0.0484249j 0.0812295+0.0650812j 0.0650439+0.00479779j 0.00397195-0.0518853j 0.0298408+0.018669j -0.0470971+0.0108552j -0.0374484+0.00856099j -0.0345385-0.0376404j -0.00201265+0.0127918j 0.0118029+0.0491981j 0.102728+0.0307755j -0.132175+0.0177798j -0.177341-0.00720551j 0.0267176+0.0934347j 0.0258844+0.00389061j 0.0235489-0.00900331j -0.022423+0.0215055j 0.0704113-0.0549357j -0.0602663-0.12075j -0.107711-0.0887569j 0.0598529-0.188322j 0.0164882+0.10826j -0.0406945-0.0459686j 0.016508+0.0193347j 0.0335318+0.0498245j 0.0156559-0.0456809j -0.00526136+0.0634755j -0.0449876-0.131302j -0.00396335+0.104909j -0.021266-0.0199082j -0.00225778+0.0713445j 0.00665432-0.0153401j -0.0105479-0.0204354j 0.0255861-0.0253169j 0.0463924-0.0583202j 0.0265413-0.0502474j -0.0841772+0.0902606j -0.0309974+0.0771995j 0.0780024-0.00891575j -0.0109999-0.00012795j 0.0377776+0.0660846j -0.12925+0.0226479j -0.0270302+0.0171815j -0.056069-0.0211886j -0.0109109+0.00434277j -0.00992603+0.00533563j 0.0173129+0.0168947j 0.0360698+0.0174253j 0.0659811+0.0261422j 0.0929861+0.0400276j 0.0162944+0.0131163j -0.00876326+0.00340524j 0.00139888-0.053473j 0.110688-0.00835565j -0.0743309+2.08881e-05j 0.127409+0.06136j -0.226309+0.000559028j -0.0669734-0.0132642j -0.164315+0.169298j -0.0118796-0.0517917j 0.0935739-0.124337j 0.0404633+0.0349898j 0.0217031+0.00163356j -0.0119056+0.0100463j -0.00269133+0.00709284j -0.0194406-0.000568211j 0.00330337-0.0179897j -0.000221073+0.00142967j 0.00465115-0.00583972j -0.000876226+0.0117651j -0.00303944+0.00700685j -0.00286193+0.00429401j 0.0098208+0.00307149j 0.0160995+0.00517726j -0.0277925+0.0191402j -0.0137644+0.0119131j 0.0238682+0.0363872j 0.0282651-0.0105234j 0.0603025+0.0470358j -0.0175262-0.137122j -0.118096-0.084856j 0.0213695-0.146332j -0.000108924-0.0575016j -0.00729318-0.0563438j -0.0232867-0.085286j -0.0514735-0.0180615j 
0.00262147+0.00257144j -0.008719-0.0234862j -0.00585595+0.00907941j 0.000934736+0.0055647j 0.00129304-0.00456183j 0.0207711+0.023656j 0.00769066+0.00308418j -0.0165535-0.0182787j -0.0300579-0.00230876j -0.0137785-0.0386453j -0.0169414-0.0079598j -0.00988108+0.0211124j -0.0286029+0.0420707j 0.00297561+0.0139586j 0.0195199+0.0175725j 0.0138-0.00440949j -0.000745647-0.00831867j 0.00181313+0.0221841j -0.00431396-0.0305222j 0.00960528+0.00209326j -0.00476992+0.00114357j 0.0186089-0.0172969j 0.0231976+0.0165207j 0.0540817-0.042001j -0.000462041-0.00938373j 0.044455-0.00874006j 0.00893188+0.0213585j -0.0220697-0.0191513j -0.0607816-0.0398201j -0.0342089-0.00503472j 0.000979404+0.000529162j 0.024831-0.00204092j -0.0128661-0.0161733j -0.0111569-0.00273814j -0.00257053-0.0141128j -0.0196451-0.00406835j -0.0227992+0.0901114j 0.0179406-0.0894338j 0.0676667-0.0769708j -0.0314933-0.0633673j 0.0602671+0.123715j -0.176774-0.0494249j 0.0062766+0.0329723j 0.0604623+0.0656423j 0.000687327+0.0585798j 0.0739378+0.0803838j 0.0353035+0.0580894j -0.0484182-0.0021451j 0.0699403-0.0477223j -0.0286736-0.0673511j -0.0667812+0.00883717j -0.0124065+0.0143641j 0.00436401-0.0153134j 0.0117317+0.029465j -0.050638+0.00185616j 0.0409947-0.102586j 0.0163927-0.103008j -0.0442197+0.00522904j 0.0279987-0.0188224j -0.204211+0.101021j 0.0193896+0.046893j -0.0192828-0.0458162j -0.0500119+0.113815j -0.0486478+0.00776546j 0.0426036-0.06502j -0.0114555+0.0578034j -0.0364286-0.059309j -0.0198589+0.00572877j -0.0880029+0.0335956j 0.0165131+0.0162137j -0.0913525+0.0900836j 0.0309247+0.130478j 0.0410323+0.0805478j 0.0273434+0.0176442j -0.0958974+0.042151j 0.00414072-0.000385836j -0.0878356-0.0170436j 0.0107897-0.024412j 0.0296997-0.0570338j 0.058791-0.0514417j -0.0720778+0.119986j -0.0764153+0.0794536j 0.0241986-0.0351704j 0.0634445-0.0171306j 0.00993634+0.0521119j -0.0148124+0.0874095j -0.0338216+0.0165818j -0.0108456+0.0151147j -0.00633656-0.0119239j -0.0151869-0.0144979j -0.0280824-0.00630445j 0.0235905+0.0222832j -0.1031+0.0214278j 0.0812268+0.071033j -0.0204665-0.0199867j 0.0483301+0.0655951j -0.31608-0.122066j -0.0187739-0.0959974j 0.0241363-0.0460205j 0.0596561-0.2287j 0.158048+0.0299882j 0.0115541-0.155442j 0.0193218-0.061524j 0.00133024-0.0353267j 0.0499634+0.0594443j 0.00648954+0.0898293j 0.00909696+0.00617777j 0.00984821+0.0348257j 0.000816262+0.00731574j 0.0225409-0.0118451j 0.00293891+0.0292554j -0.00900661-0.0067936j 0.00440128-0.000462572j -0.000334892+0.0013359j 0.0206187+0.00666023j 0.00421023+0.00388218j -0.0266946+0.000139252j 0.0182175+0.00799164j 0.00851809+0.017572j -0.00768293+0.00147634j -0.00194144-0.0157546j -0.0427488+0.0176845j 0.0198957-0.022964j -0.00731439+0.0577783j 0.00637199+0.0113988j 0.0364676+0.0616353j 0.027019+0.00658399j 0.033354-0.0193017j 0.0012379+0.017654j -0.00683162-0.0399265j 
-0.00298169+0.0037051j 0.00736297-0.00361902j 0.0146021-0.00386722j 0.00017078-0.00604936j -0.0158786+0.0187545j -0.0115157-0.0404923j 0.0455925-0.00233122j -0.00589973+8.57835e-05j -0.0175536-0.0314502j 0.00646764-0.0115566j 0.00363078-0.00334553j 0.0131262-0.00651052j 0.00326805-0.0101955j 0.0083109+0.00523738j -0.0105082+0.000187092j 0.00973422+0.00362937j 0.00119675+0.00506442j 0.0106852+0.00226293j -0.00641306-0.0247004j 0.00471443+0.00112757j 0.00685545-0.00400586j -0.00316211+0.0235623j -0.0734726+0.00618102j -0.0234435+0.0234846j 0.0323465+0.0129437j -0.00737227-0.0144206j 0.0182853-0.00177393j -0.00175079-0.00670715j -0.00724711+0.0171996j -0.00094187-0.00178619j 0.0160615-0.0218727j -0.0332254+0.0182228j -0.00681902-0.0104868j 0.0105021-0.00422505j 0.0162122-0.0246846j -0.00640585-0.0464049j -0.00387944+0.0673457j -0.039576+0.0245032j 0.00645868-0.0165201j -0.0228283+0.0808941j 0.0847851+0.0249816j 0.0731736+0.0297409j 0.00263725+0.0667171j -0.0718807-0.118268j -0.16457-0.0363615j 0.101889+0.0803942j -0.0946205+0.0282271j -0.0326846-0.0650597j -0.120565+0.00535176j 0.0501305+0.0561548j -0.135391-0.00575953j -0.0070967-0.0233901j 0.0432501+0.0178109j 0.0667163+0.118185j 0.0105617+0.0607753j 0.0594952-0.00577836j -0.0118979-0.069817j -0.0649517-0.0106668j 0.00533662+0.0760949j -0.01538+0.0520315j 0.0361777-0.0408794j 0.103778+0.00945268j -0.0439646-0.128741j -0.0485506+0.169645j -0.00755979-0.0308313j -0.0462491-0.130116j 0.08485+0.109401j 0.0238415-0.0550714j 0.103435-0.0125161j -0.0115166-0.0277846j 0.146396-0.14116j 0.0074998-0.162051j -0.107934-0.0521722j -0.0188443-0.0249471j 0.117297+0.0268238j 0.0108121-0.00228807j 0.194708-0.077208j 0.00196733-0.0457193j 0.0196866-0.0893604j 0.0226423-0.0534178j -0.0774322+0.129182j 0.00888919+0.048781j -0.0353841-0.00790678j 0.0311672+0.0676566j -0.115713+0.0899371j 0.0397328+0.0393909j -0.06366-0.00459489j 0.0991179-0.041436j -0.0275975-0.00135319j -0.0187193+0.0258296j -0.139775+0.0192577j -0.0101129-0.0325322j -0.0829681+0.0196838j 0.0355316+0.0881666j -0.0180121-0.00347212j 0.0511144+0.0181258j -0.136622-0.0795722j -0.0712568+0.138295j -0.0200083-0.0352565j 0.0666966-0.1263j -0.0501169+0.0682958j -0.0647881-0.0305562j -0.0459557-0.0638171j -0.0210964-1.18976e-05j 0.0273157-0.0139628j -0.0565-0.151697j -0.0148306+0.000136362j 0.00472712-0.0157546j -0.000664251-0.0105756j -0.0230383+0.0161521j 0.00946501-0.0320191j -0.0105434+0.00919407j -0.00418578-0.00521905j -0.00881115+0.0174759j 0.00211957-0.00305162j 0.00234127+0.00575293j -0.00152839+0.0168641j 0.0109595+0.00702392j 0.00153967+0.00301775j -0.0169285+0.0295464j 0.0154447+0.0265448j 0.0174359+0.0045607j -0.0382454+0.00380977j -0.00191132-0.0229214j -0.00372136-0.0105933j -0.0171805-0.00644058j -0.0219602-0.0131469j -0.013573+0.0342126j -0.00134258-0.000286791j 0.0180311+0.0426961j 
