-0.0234235+0.0250579j -0.00805337+0.0323655j -0.0972017-0.0648529j -0.040527-0.138724j -0.0580429+0.0268075j -0.198684+0.0953018j 0.145948-0.124149j 0.0761455-0.227599j -0.0241171-0.349976j 0.391256+0.366601j -0.537342-0.369944j 0.0808347+0.00317977j 0.0667384-0.0868303j 0.0740784+0.103335j -0.122482+0.0666706j -0.170546-0.00206875j -0.286995+0.0140693j -0.0787327+0.169013j -0.284045-0.0430094j -0.0609787+0.277865j -0.183721-0.411476j -0.274398+0.0169651j 0.464436+0.29851j 0.624782-0.022086j -0.465355+0.567018j -0.82991+0.561567j 0.0141986+0.0877932j -0.0851374-0.0247589j 0.199551+0.0558412j -0.0540943+0.083702j -0.0813438-0.222747j 0.0948238+0.00465267j -0.0310149+0.0162652j 0.0844087+0.105344j -0.0556172-0.0168486j -0.0933752-0.0612317j -0.0217809-0.100629j 0.0734314-0.0277066j 0.0867315+0.0713913j 0.171252-0.159083j 0.0294679-0.0574662j -0.104968+0.199855j -0.00719913+0.141231j -0.151736+0.142282j 0.143089+0.170317j 0.081204-0.394734j 0.100983+0.0438121j 0.00617429+0.182285j -0.131196-0.224033j -0.219646-0.172403j -0.0500235+0.0416337j 0.448406-0.00911769j -0.105009+0.023758j 0.0057936-0.369149j -0.197586+0.380999j 0.392952+0.217616j -0.479935-0.0147822j -0.127235+0.0522277j 0.334522-0.388858j 0.0473548-0.171494j 0.237886-0.204625j -0.420857+0.20606j -0.0588555-0.467695j -0.0275352+0.602185j -0.330765+0.383534j -0.344148-0.602304j 0.0284019+0.200052j -0.291142-0.00234531j -0.857828+0.588267j -0.0309271-0.34677j -0.521872-1.42761j 0.12842-0.126697j 0.0411772+0.114054j -0.145409+0.00237979j -0.0156421+0.190618j -0.278159+0.00188615j 0.114359+0.104931j -0.117487+0.374261j -0.102831+0.0850866j -0.149423-0.128856j 0.195886+0.108769j -0.0296452-0.224124j 0.172433-0.228826j -0.201594-0.0170428j -0.0172205+0.155042j 0.0126225+0.0844519j 0.138234+0.0690133j -0.0887773+0.159423j -0.115415-0.209405j -0.102722-0.208919j 0.0790951+0.0457829j -0.00495106+0.042894j 0.0197612+0.0497803j -0.199843+0.0167246j -0.111787-0.128446j -0.177143-0.277949j 0.0228058+0.0632074j 0.0432781-0.00757125j -0.0205342+0.0916383j -0.11669-0.123989j 0.0440925-0.121218j -0.457297+0.170825j -0.10755+0.205636j -0.127691+0.0268387j -0.0206337+0.0238431j -0.0604637+0.00826042j -0.0836189+0.0375351j -0.0901386+0.00727062j 0.22188-0.115989j 0.0590379+0.308621j -0.206474+0.0419547j -0.0498869-0.253271j -0.0472897+0.008686j -0.142652-0.125874j -0.0310537+0.0193871j 0.170768-0.268223j -0.118296-0.330136j -0.0453847-0.291224j 0.116816-0.135675j 0.0679297-0.101797j -0.11205-0.0273653j 0.107399+0.0616748j 0.219487-0.0616917j -0.0236295+0.294546j -0.352987-0.17813j 0.458529+0.261602j 0.595653+0.0949483j 0.0203305-0.102377j 0.094572+0.00172177j 0.220999-0.210274j 0.288545-0.0790562j -0.000422899+0.0140337j 0.494433-0.180454j -0.00598738+0.145762j -0.487514+0.549984j 0.213417-0.278087j 0.526132-0.382388j 0.177543+0.108122j -0.275276+0.5427j -0.0145833-0.249302j 0.0858778-1.07504j 0.185441+0.155277j -0.106745+0.294055j -0.498444-0.327968j -0.0739269-0.201428j 0.564543+0.736445j 0.35387+0.559023j -0.141476-0.152519j -0.224514-0.207605j -1.15999+0.054802j 0.192606+0.00917265j -0.111571+0.0653921j 0.651557-1.5892j -0.315494+0.313755j 1.43261+1.16063j 1.36161+0.948194j 1.65528-1.5248j 
-0.00571602+0.0533074j -0.181024-0.0238128j -0.0704666-0.225764j -0.0524671-0.293102j 0.0271354-0.0198989j -0.226611-0.215707j 0.302127-0.119303j 0.2469+0.0647037j 0.207743+0.303031j -0.329445-0.0665262j -0.357747+0.275655j 0.056836-0.117473j 0.085711+0.153351j -0.149492+0.389392j -0.25424+0.31572j -0.182219-0.041594j -0.442231-0.172508j -0.291672-0.211491j -0.365126+0.22901j -0.428664+0.0485257j 0.401778-0.112786j 0.489336-0.0362503j 0.0894391+0.373707j -0.546871+0.235291j 0.239613-0.615405j 0.128032+1.00739j 0.194099-0.0244679j -0.0443881+0.0684255j 0.0788708+0.10147j -0.0173016-0.0201511j 0.333963-0.0445962j -0.0959049+0.183508j 0.273636+0.135203j 0.252458+0.34506j -0.236406+0.122569j -0.246697-0.137968j -0.133269-0.500706j 0.0902912+0.088838j 0.290231+0.0193892j 0.338617+0.145317j 0.0899626+0.0401625j 0.226465+0.404984j -0.183976+0.0692174j -0.383714-0.0495931j 0.424637-0.0041459j 0.231946-0.400695j -0.315431-0.0573881j -0.290853+0.187137j -0.220262-0.249319j 0.296565-0.193691j 0.158896-0.239716j -0.432554-0.107665j 0.00873901-0.308659j 0.0419793-0.652494j 0.362412-0.27478j 0.457876+0.410681j 0.04396-0.336645j 0.201595-0.136594j 0.2793+0.211775j 0.0225248+0.311914j -0.288941+0.342222j -0.0485382+0.039621j 0.281897+0.536605j -0.033031+0.119572j 0.219459-0.204627j 0.19817+0.364228j -0.24854-0.451621j 0.742311-0.144834j 0.798536+1.09462j -0.579058-0.045298j -1.90668+0.780202j -0.33264-0.11249j 0.185391-0.146414j -0.284002+0.440715j 0.399651+0.482233j -0.307072-0.0189592j 0.384012-0.089609j -0.0440366+0.281825j -0.382669+0.0798574j -0.247203+0.0459991j 0.170299-0.0301575j -0.0869282-0.289278j 0.078311-0.355711j 0.130548+0.249891j -0.0985569+0.124562j 0.190687+0.044249j 0.129863-0.0456112j 0.148833-0.0820289j 0.131874-0.112908j -0.27237-0.114148j 0.0328206-0.253745j -0.0366758+0.0785466j -0.0906878-0.0649271j -0.105683+0.265453j 0.0685802-0.0540911j -0.27137-0.0399501j 0.185722-0.261599j -0.0585773-0.0899433j 0.0386986-0.0597535j -0.175765-0.263395j -0.0207266-0.233879j -0.14346+0.418752j 0.0820905-0.147526j -0.279839+0.193709j 0.187896+0.0510446j -0.166825+0.278533j 0.142568-0.18648j -0.258972+0.204552j 0.126775-0.0143688j 0.107085+0.0328671j 0.248461-0.213832j -0.0962757-0.477277j 0.292584+0.077382j 0.264762-0.0832565j -0.000201035-0.478145j -0.0560365-0.396124j -0.0254347-0.371344j -0.165286+0.0511746j 0.107728+0.505172j -0.0244597+0.296945j -0.0236608-0.0107287j -0.22618+0.0902745j -0.0525815+0.816213j 0.357715-0.123959j -0.509311-0.427077j -0.189109+0.120163j 0.234334-0.122915j -0.203119+0.220629j 0.134249+0.274749j 0.645562+0.655962j 0.242732-0.198837j -0.249045+0.125887j -0.0452046-0.0349184j -0.18348-0.258394j -0.166549+0.04434j 0.535335+0.247993j 0.0672197+0.630407j -0.0421788-0.245431j 0.195559-0.489706j -0.0847932-0.42212j 0.343619+0.245285j -0.732519-0.162905j 0.101176-0.185731j 0.366687+0.309606j 0.629689+0.0731049j -0.05766-0.349404j -0.576627-0.346483j 0.119356+0.42873j -0.153484-0.113787j 0.709454-0.0700159j -0.193187+0.529144j -0.593052+0.152716j -0.335741+0.44647j 0.0249372-0.0931072j -0.323391-0.165077j -0.380041-0.582172j -0.841807+0.443321j 
0.00914434+0.0547366j -0.230322-0.00765659j 0.0384013-0.112825j -0.0214732-0.138291j 0.0877283+0.0302254j 0.00313147+0.0480573j 0.0849718-0.189155j 0.0965865-0.105655j -0.131202-0.114115j -0.0372322+0.634012j 0.154252+0.250831j -0.0155736-0.0951727j 0.197566+0.324737j -0.0843995+0.264295j 0.0619466+0.267037j 0.14481+0.0453665j 0.00447629-0.0980575j 0.00014892-0.07647j -0.0963205+0.195888j 0.0413183-0.0346272j -0.228018-0.0730007j -0.13012+0.0418171j 0.231628+0.153406j 0.289611-0.485725j -0.571693-0.386277j 0.576267-0.881643j 0.128764-0.141423j 0.0807053+0.0406771j -0.220153+0.229488j -0.0711019-0.209053j 0.393069-0.0551132j -0.0379349+0.243306j 0.27461-0.131941j 0.0720601-0.12321j 0.00496623+0.230461j 0.00213039+0.0793196j -0.137877-0.0813566j -0.0461078+0.0957872j 0.0634757-0.114562j -0.0191314+0.300209j 0.051807+0.0934243j 0.461385-0.179072j -0.213723-0.0856797j -0.0512543-0.162634j 0.0297023-0.383785j 0.0763684+0.157345j 0.0391403-0.014591j -0.120327-0.00584259j 0.159225-0.0496224j -0.018781+0.0322836j 0.00912983+0.0161549j -0.0603134-0.165855j 0.00924619+0.0370947j -0.201134+0.195778j 0.187578+0.0435929j -0.0801249-0.220702j -0.325499+0.081411j -0.0880569+0.15145j 0.0339225-0.371863j -0.130043-0.200904j 0.0689399-0.280173j -0.0930138-0.456183j -0.325289-0.23358j -0.406652-0.1427j 0.477196+0.294256j -0.61493+0.400631j -1.24783-0.469761j 1.32268-1.30717j -0.4745-0.250286j -0.187932-0.393477j 0.683879-0.704818j -0.36659+0.250116j -0.014314-0.275688j 0.184461+0.0630817j 0.261957-0.0862837j 0.150871-0.0620339j 0.0474945-0.150418j -0.0448132-0.152375j 0.288799+0.0629987j 0.0477818+0.066782j -0.207704+0.00784631j -0.205102+0.00407653j -0.231365+0.13018j -0.0703596+0.00182605j -0.00203047-0.0300692j -0.0596094-0.200247j 0.0626175+0.1424j 0.00262932-0.137716j -0.102618+0.18275j 0.0555194+0.0457018j -0.192517+0.153576j -0.00976624-0.110189j 0.0180456-0.0539176j -0.139697-0.384485j -0.206372-0.186472j 0.158098+0.0610652j 0.165796+0.0519155j -0.0923484+0.0538565j -0.334799-0.0163651j -0.310158-0.0419578j 0.393901+0.361168j 0.166349-0.341042j -0.284284-0.109432j -0.139173-0.0954838j 0.294343-0.0455538j -0.516973-0.0583029j 0.304485-0.000612973j -0.260507-0.111531j 0.0689862-0.0555977j -0.159795-0.0546092j 0.751691-0.281311j 0.402483+0.0948112j -0.133165-0.0017055j 0.30023-0.159857j 0.329626-0.0246958j 0.263645-0.0905352j 0.50376+0.126377j 0.529472-0.0628307j -0.266109+0.229693j 0.0348399+0.17279j 0.124037-0.0526523j 0.0851917-0.000287519j -0.456029-0.0564502j 0.199235+0.104087j 0.465951-0.0718556j -0.0923882-0.124444j -0.314822+0.94702j -0.237915-0.158749j 0.151569-0.0984506j -0.506611-0.0150405j -0.169713-0.133897j -0.0527335-0.359849j 0.161386-0.0764086j 0.180324-0.0544845j -0.358556-0.307853j -0.612638-0.194284j -0.606133+0.0974911j -0.852841-0.378956j -0.169726+0.250271j 0.40409+0.0929411j -0.736389-0.141545j 0.161033-0.385133j 1.48743-0.947425j -0.19576-0.495666j -0.156701+0.0762338j 0.982485-0.462389j 0.0199009+0.92987j 0.533094+1.59251j -0.188475-0.190401j -1.15882+1.02455j 0.685721+0.771533j -1.02097-0.167589j -0.447997-0.351322j 0.419589+1.01662j 0.501928-0.0344681j -0.772785-0.0275515j -0.129754+0.118062j 
0.0857296-0.143551j 0.299863+0.0963233j -0.252015-0.0571549j -0.246382+0.256102j 0.062805-0.0708355j -0.367059+0.131757j 0.458931-0.279933j -0.00162482-0.0687518j -0.289531-0.163346j -0.0868952-0.229951j 0.140756+0.0538557j -0.200162+0.0313792j -0.302195-0.422937j 0.351184-0.0701393j 0.239095-0.353761j -0.184827+0.0172075j -0.400214+0.580509j -0.0580424-0.244028j 0.163459+0.306156j 0.140558+0.27082j 0.0712742-0.603604j -0.0265073+0.490173j 0.168074+0.529884j 0.312093-0.419385j 0.979136-0.336825j -0.664041-0.733785j -0.160554-0.0930137j 0.0370361+0.0464754j 0.22327-0.555524j 0.224398+0.227687j -0.481732-0.0253935j 0.0571893-0.188184j -0.544726+0.138707j 0.252988-0.0859083j 0.0687508-0.302606j -0.131468+0.367697j -0.279492+0.413331j 0.0113586+0.137823j -0.178582-0.299603j -0.0338603-0.224121j 0.107911+0.0325255j -0.510462-0.0205056j 0.143555+0.055468j 0.180368+0.508692j -0.148879+0.261813j -0.140638-0.415103j -0.32905-0.121827j 0.339584+0.0449584j -0.418504-0.0756854j 0.271394-0.0379847j 0.145606-0.134069j 0.163266+0.132296j 0.200894-0.29686j -0.225026-0.0956375j -0.231953-0.0171902j 0.223067-0.140967j -0.178982-0.640286j -0.0347491+0.04624j 0.743065+0.125917j -0.0218485-0.0967746j -0.394491-0.439315j -0.335658-0.55425j -0.519843+0.190401j -0.815348+0.0654799j -0.149401+0.481992j -0.401362-0.403823j 0.15405-0.577945j 0.678681+0.491102j -0.158596+0.659587j -0.0518837+0.0191435j -1.05136-0.708707j 0.347652-0.195547j -0.00369594+0.239838j 0.150731-0.281516j -0.204982-0.401309j 0.0454499-0.0296765j -0.239463-0.0385935j 0.168531-0.175968j -0.0198977-0.126074j 0.126861+0.0825519j -0.0914027+0.0692048j -0.291874+0.50507j -0.0464974+0.394789j 0.131424+0.146193j 0.303245+0.0335776j 0.0282379+0.000788666j -0.0208561-0.617891j -0.394003+0.317443j -0.00965918+0.760185j -0.0747448+0.1409j -0.167306-0.63817j 0.0662911+0.280993j 0.104887+0.519399j 0.464379+0.887803j 0.351715+1.07297j -0.0243696+0.354341j 0.261107-0.600109j 0.13044+0.412752j -0.054623+0.19953j 0.399867+0.748364j -0.595369-0.502175j 0.463768+0.383489j -0.0757339-0.119215j 0.739442+0.296304j -0.104525-0.140496j 0.415569+0.853231j -0.198439-0.614261j 0.45843+0.344128j -0.170381-0.386062j 0.183019+0.0574012j -0.0826485-0.727442j -0.484518-0.0230681j 0.103993+0.111878j -0.131073-0.206418j -0.435872-0.523631j 0.032523-0.0414527j -0.86672-0.598609j -0.312744-0.100922j 0.341015+0.654791j -0.0569377+0.298016j -0.252166-0.0897104j -0.0354615+0.0918875j 0.375597+0.941925j -0.331869+0.293271j -0.421866-0.346348j 0.310354-0.136227j 0.429406-0.331249j 0.103334+0.101536j 0.186471+0.484213j 0.832532+0.818891j 0.414713+0.364369j -0.308662-0.50202j 0.563322+0.382284j -0.0917943-0.0729122j -0.120875+0.21104j 0.821173+0.234275j -0.219301-0.0106374j -0.609822-0.247032j 0.123547-0.233331j 0.89305-0.22767j 0.730775-0.122738j 0.303437-0.975522j 0.57111-0.767899j 0.345078-0.918247j 0.162738+0.768356j 0.362109+0.277955j -0.762503-0.394029j 0.517676+1.16041j 0.128465+0.0532407j -0.294501-0.251475j -1.117+0.346538j -0.512587-0.694981j 0.441114-0.0126935j 0.0396819+0.856733j -0.276363+0.656059j -1.22197+0.240756j 0.0309599+1.14125j 
0.0692256-0.0305499j 0.113629+0.0910418j 0.114925+0.130196j -0.157907+0.126733j 0.374321-0.329306j 0.313792-0.321134j 0.140295-0.209938j -0.207756-0.21465j -0.210526+0.637939j 0.0364422+0.208753j -0.213643-0.136265j -0.0693721-0.0382971j -0.0365075-0.104274j 0.0470718-0.226098j 0.16397-0.128352j 0.434382-0.415792j 0.117953-0.0698407j -0.284382-0.610412j 0.103787+0.511441j 0.275565-0.0301449j 0.341018+0.204516j -0.24409+0.346603j 0.65182+0.356065j -0.415856-0.283039j -0.5289+0.536317j 0.341215+0.105841j 0.00578119-0.0626984j 0.0378864+0.0205355j 0.00152912-0.0170048j 0.00913952+0.0268496j -0.217877+0.07901j 0.043068-0.13979j -0.170932+0.0419553j -0.424103-0.0108452j 0.0664127-0.120877j 0.193849-0.0486014j 0.0506348+0.264391j 0.0840283+0.448577j -0.174303-0.0294035j 0.181655+0.510323j 0.305881+0.117718j -0.0284183-0.377697j -0.427637-0.0244625j 0.210406+0.187977j -0.289013-0.148446j 0.123704-0.114872j -0.125329-0.255377j 0.160433-0.15905j -0.116018-0.0710459j 0.503998+0.00577936j 0.212544+0.0872414j -0.195853-0.245745j 0.210912-0.425951j -0.417561-0.00677224j 0.412314-0.0982921j 0.1655-0.326919j 0.0702623-0.100252j -0.105565+0.0509895j 0.112504+0.102088j -0.0292259-0.139076j 0.467621-0.0468449j -0.512788+0.0986482j 0.20455-0.561745j -0.115348+0.732784j 0.367124+0.376027j -0.701561+0.0999226j 0.350186+0.0142515j -0.271436+0.493253j -0.755513+0.188136j 0.00434614-0.288983j 0.175474-1.19216j 0.0490982+0.0204399j -0.0344907+0.034482j 0.0688318-0.199913j -0.14541-0.0864798j 0.0868799+0.156721j -0.0853772+0.11528j 0.0361337+0.111617j 0.388975+0.109948j 0.0787406+0.121641j -0.0154193-0.0220608j -0.0164872-0.0864721j -0.0591951-0.256688j -0.0381686-0.261484j 0.341602-0.202617j -0.196313-0.192587j 0.0583237+0.60093j 0.211242+0.442969j -0.113772-0.436083j 0.0341936+0.218546j -0.165418+0.0296726j -0.0484814+0.0125964j 0.392916-0.0702577j -0.385465-1.14428j -0.528805-0.787458j -0.189619+0.115801j 0.555858+0.32085j 0.0887245-0.0653908j -0.464915-0.237309j -0.222445-0.321409j 0.59818+0.464221j 0.378617+0.35125j -0.534486+0.0396706j -0.209717-0.415516j 0.14128+0.530397j -0.424181-0.364102j 0.184507+0.411243j -0.0808082-0.541889j -0.0217261-0.0296538j 0.373411-0.00947195j 0.814043+0.035701j 0.277399+0.408969j 0.278131+0.330488j 0.269584+0.0528978j 0.417371+0.51326j 0.207121-0.19913j 0.085685+0.762288j -0.218933-0.323198j -0.209896-0.0775709j -0.176036-0.0988178j -0.315684+0.0318933j -0.349134+0.0103821j -0.832153-0.397568j 0.348294+0.49305j 0.421864+0.419438j -0.219853+0.321122j 0.428695-0.465757j -0.20507-0.419076j -0.218716+0.361929j -0.59066-0.0508904j -0.00768436-0.094896j 0.306283+0.342494j -0.384128-0.135935j 0.419815+0.271772j 0.206306+0.43759j 0.115775+0.229446j 0.186329+0.127312j 0.469424-0.255227j -1.01978+0.308605j -0.580712+0.0125871j -0.339161+0.00799731j -0.269427+1.06663j 0.810238+0.946602j -0.57208+0.238839j 0.599523-0.570426j -0.366318+0.434912j 0.00416518+1.97922j -0.720165-0.0715291j 0.0235853-0.57112j -1.74458+0.50673j 1.2804+1.71015j -0.784458-0.460517j -0.442463+0.0395904j 0.137781+0.632852j -0.223261-0.204663j -0.595782-0.559791j -0.639099+0.294293j 
-0.0130764+0.0824536j -0.127448-0.00165692j 0.196133-0.0607777j -0.142846-0.163705j -0.0807846-0.073521j -0.100927+0.294405j 0.246575+0.182571j -0.635626-0.633552j 0.0232677-0.297922j -0.169691-0.210374j 0.306402-0.120416j 0.0970297-0.0705198j 0.107356+0.0201265j -0.216348+0.0642917j 0.0577318+0.251765j 0.0739446-0.133647j -0.108949+0.138596j 0.236744+0.310678j -0.346462-0.0695013j 1.02944+0.259978j -0.0462422-0.0880848j -1.27524+0.578181j -0.109693-0.311176j -0.44386+0.372216j -0.0514634-1.07097j 0.00922461+0.533537j 0.101132+0.0314072j -0.0600425+0.0309122j 0.0537667+0.100149j -0.0778534+0.00816734j 0.112263+0.106036j -0.106688+0.0336737j 0.173298-0.101478j -0.27609+0.287149j -0.00931246+0.110351j -0.156234-0.254389j -0.173021-0.13713j -0.0329222-0.0104762j 0.236841-0.0917607j -0.248063-0.125639j -0.110898-0.0316566j 0.40551+0.159367j 0.209902-0.0127255j 0.588544+0.236226j 0.189713-0.171161j 0.126309+0.0200341j 0.455036-0.199381j 0.631223-0.230812j 0.0055631-0.0107465j -0.0682621-0.257802j -0.112254+0.582161j 0.71578-0.259568j -0.211386-0.146118j -0.356473+0.143284j -0.18356+0.594658j 0.0974025-0.440031j 0.429538-0.499974j -0.0232435-0.00318024j 0.285603+0.637842j -0.0170528-0.0778314j 0.209206-0.790942j 0.0692036+0.0634161j -0.633795-0.564128j 0.20166-0.167493j -0.401294-0.892017j 1.24938+0.149662j -0.0707238+0.243383j -0.21764-0.362688j -0.269063-0.697707j 0.292085-0.122462j 1.13105+0.0921644j -0.073947-0.0125337j 0.026455-0.050391j -0.157516+0.22702j 0.0812904+0.236346j -0.0153266-0.247804j 0.126847-0.0664551j 0.0229002-0.289737j -0.758024-0.796382j 0.143879+0.0934703j 0.135107+0.0851339j 0.566643+0.54969j 0.521371+0.28926j 0.977407+0.433941j 0.00724465-0.112493j 0.122287+0.306483j -0.306255-0.491439j -0.0195091+0.0203412j 1.16671+0.359022j -0.177033+0.0537822j 0.364272-0.311105j -0.273911+0.230459j -0.263599+0.0929947j 0.901644+0.893413j 0.858892+1.18253j -0.0353457+0.0131135j -0.386307-0.702818j -0.233849-0.0100747j 0.942217-0.140414j 1.76348+0.822638j -0.617888-1.03997j -0.107218+0.410189j 0.427528-0.426472j 0.184347+0.63187j -0.615944+0.08146j 1.05907+0.455398j -0.840045-0.235933j 1.03807+0.22078j -0.966423+0.3994j -0.0105751-0.00261273j -0.765509-0.746121j -0.674578-0.874412j -0.621239+0.399483j -1.06909-0.364354j -0.375989-0.406315j -0.141598+0.35298j -0.713562-0.0912035j 0.26415+0.104986j 0.871827+0.942046j 0.25389+0.560713j -0.682955+0.0341377j 0.426387-0.114707j 1.19428+0.0130427j -0.534272-0.281951j -0.445215-0.621595j 0.928835-0.232691j -0.13681+0.336961j 0.00599023-0.35011j 0.511293-0.00808752j 0.960228+0.792681j 0.419748+0.480403j -0.626096+0.10298j 0.0270188+0.424057j -0.0297358-0.787844j -0.897705-0.133938j 0.989003-0.231038j 0.45018-1.00682j -0.00176154-0.0102734j -0.238498+0.0750335j -0.0130743-1.02127j 1.02538+0.655271j 0.523557-0.295952j -0.0631255-0.280446j 0.447922-0.176135j 1.36592+0.507193j -0.585675+0.548177j 0.152994+0.063591j 0.201863+0.697935j -0.167007-0.440593j 0.308204-0.0477094j -0.782535-0.227631j -0.54795-0.156172j -0.213377+0.0839568j -0.901362+0.234861j -0.125378+0.193745j 0.0701844-1.286j -0.771361-0.208102j 
-0.00631848+0.181501j -0.225913-0.051085j 0.08794-0.0273957j -0.297263-0.162316j 0.00144268+0.0905852j 0.0502962-0.273519j 0.514393+0.159136j 0.163712+0.353508j 0.0118224+0.223961j 0.306784-0.116818j 0.416412-0.00415844j 0.176775-0.0883429j 0.404301+0.206171j -0.12495-0.212015j 0.32549+0.119571j 0.0437669+0.111832j -0.00580099+0.034466j -0.0547936+0.162947j -0.196766+0.358492j -0.179351-0.0521155j 0.339148-0.185447j 0.327126+0.2207j -0.539942+0.467355j -0.327174-0.110222j 0.138129+0.567303j -1.12715-0.430743j 0.113956+0.0662667j -0.0534904-0.0461074j -0.0167155+0.51035j -0.29833-0.117465j 0.0481475+0.0435972j 0.0133524-0.010637j -0.0531627-0.597185j -0.217195-0.401964j 0.427155+0.133187j 0.292121-0.00929007j 0.185959+0.256882j -0.139165-0.268876j -0.194676+0.214837j 0.102906-0.233859j -0.167966-0.0405806j 0.0345809-0.393317j 0.130458+0.118949j 0.124149+0.236021j -0.182154-0.161477j 0.102259-0.248021j -0.256332+0.176553j 0.141151-0.0313062j -0.167737-0.0383495j 0.0204511-0.313101j -0.026273-0.156909j 0.0517771+0.140491j -0.199441-0.149155j 0.176277-0.0791738j -0.163318-0.022283j 0.0443284+0.124013j -0.225859+0.192371j 0.06614-0.0301154j -0.0337631-0.364489j -0.00680619+0.0740062j -0.417684-0.0443459j 0.22236-0.606035j -0.30687+0.431919j -0.526391-0.613188j 0.734984-0.234607j -0.113836+0.923107j 0.392568+0.265475j -0.540865+0.394413j 0.375042-0.0265437j -0.259275+0.243551j -0.212974+0.508213j -0.0393913+0.254786j -0.121212-0.0910774j -0.0716646-0.181046j -0.241687-0.013314j 0.252757-0.0722294j -0.0267927+0.142517j -0.0969369-0.297369j 0.092253+0.0100576j -0.091779-0.137172j -0.0646923-0.0349106j 0.392968-0.0921139j -0.0144785-0.0261573j -0.258087-0.0874052j -0.234255+0.0759365j -0.00722577+0.19683j -0.240867+0.0973669j 0.0622297-0.181231j 0.0499296-0.288474j -0.00914027-0.160132j 0.0129715+0.23554j 0.215351-0.119618j -0.00724289-0.136388j 0.0361643-0.740758j 0.1138-0.382185j 0.197834-0.51892j -0.285664+0.541181j 0.301243+0.00607976j -0.350702-0.125502j 0.174513-0.286425j 0.0974368+0.432895j -0.511513-0.368539j -0.363447+0.152418j 0.0114528-0.538974j -0.118845-0.0758561j 0.13427-0.416607j 0.147387+0.261158j 0.038014-0.486537j -0.121425-0.104371j -0.140966+0.342334j -0.212418+0.212348j 0.232785+0.215023j 0.425275-0.314166j 0.199088+0.161374j -0.0663837+0.406606j -0.201826+0.031333j -0.253105+0.72673j 0.209276-0.60354j 0.211739-0.501112j 0.0130014-0.0838653j 0.0578772+0.223604j -0.0702226+0.383389j 0.273532+0.0493254j -0.0166756-0.227122j 0.28686+0.969748j 0.118244-0.0570745j 0.68834+0.351904j 0.0881563-0.0315885j 0.632582+0.168354j 0.570661-0.599358j -0.653634-0.262015j 0.0157828+0.41577j -0.0593467-0.89791j -0.219252+0.296196j -0.393517+0.706681j 0.276006-0.941821j 0.223169-0.162801j 0.652264-0.441711j 0.718184+0.00286809j -0.919146-0.355283j -0.90207-1.11939j -0.726069+0.433736j -0.0478305+0.974401j -0.0696176+0.819895j 0.0471572-0.588932j 1.14546-0.463715j -0.0433565-0.742847j -0.579647-0.0912838j -0.537517+0.135073j 0.189607+0.161957j -0.244076+0.0990331j -0.241151+0.373682j 0.00236003-0.42509j 0.157467+0.383464j 0.653329+0.442645j 0.111982+0.17264j 0.388364-0.166384j 
