0.0663284-0.0603299j -0.0535758-0.0545441j -0.258264+0.206206j 0.198861+0.360164j 0.153246-0.13664j 0.272362-0.0723802j 0.0135294-0.0877533j -0.0472187-0.0782796j -0.124175-0.0958875j 0.347806+0.0755337j 0.0477854-0.336149j 0.00589982-0.158931j -0.0299147+0.0734916j 0.0614564-0.00380353j 0.0735799-6.49582e-05j -0.070351-0.00499341j -0.0895042+0.0357728j -0.0762722-0.0699646j -0.0633083-0.000220263j 0.00602249+0.0110199j -0.0417253-0.00983895j -8.2146e-06+0.00614457j 0.0238341+0.0320447j 0.0203179+0.0277806j -0.00648929+0.00671239j -0.0046561+0.0217663j -0.00887375+0.0125785j -0.00656417+0.00162889j -0.000853083-0.000931233j 0.00107095-0.00931945j 0.003719+0.0115552j -0.0101372+0.0219679j 0.0136154-0.0258952j -0.0285227+0.0493884j 0.00192248+0.0157991j 0.0157008-0.0482608j 0.028397+0.0159417j 0.00562188-0.012372j -0.00483912-0.00716443j -0.00113858+0.018343j -0.0152725+0.00260839j -0.0124057-0.0136641j 0.0216956-0.0131259j -0.0103188-0.0160463j 0.00553967+0.0096204j -0.00611851-0.0123221j 0.00787281+0.00705979j -0.00418545+0.0056366j 0.00658753+0.00549731j -0.00445997-0.00704086j 0.0025208+0.00921929j -0.00924159-0.00817387j -0.00517345+0.0116192j 0.00617989-0.00291056j -0.00486365+0.00604701j 0.0101219+0.00157739j -0.00609337+0.00861732j 0.0025176+0.00532852j 0.00792575-0.0137799j 0.00556289+0.00600576j 0.00983976+0.0108306j 0.00187959+0.002375j 0.0152362-0.00580268j 0.00448727-0.00067306j -0.00248936+0.000668203j -0.0014356+0.0207704j 0.01135+0.000728941j -0.00799052-0.00487383j 0.00179052-0.00172032j 0.00538571-1.92626e-05j 0.0144283-0.00530081j 0.0152109-0.00215435j 0.00274765-0.000381475j -0.00652122-0.0140538j 0.00464601+0.00677304j -0.00857011-0.00254694j -0.00126907-0.00970095j -4.67973e-05+0.00043711j -0.00757368+0.000445796j -0.00203369+0.00714921j 0.00556127-0.00443244j -0.00713093+0.00836926j -0.0123528+0.00550971j 0.00437839+0.00362052j -0.00158146-0.00276949j 0.00139231-0.00219239j -0.00916701-0.00224585j 0.00261987+0.00510196j 0.00619306+0.00171129j -0.00175354+0.000981319j 0.000151359-0.00604321j 0.000121683+0.00168496j 0.000859066-0.00387787j -0.00190872+0.00704798j 0.00132888-0.00278214j -0.00213464-0.00208557j 0.00144362-0.00363223j -0.00285015-0.00756728j -0.00313395-0.00153149j -0.00622157-0.0015107j -0.0068912-0.000505182j 0.0076553-0.00190573j -0.00121924-0.00505353j -0.00267077+0.00293679j 0.00982977+0.000871254j 0.00466325+0.000674172j 0.00110874+0.000176566j -0.0119396-0.00625577j -0.00401631+0.0110216j -0.00217565-0.00295174j -0.00220796+0.00895589j 0.00175911-0.00447473j 0.0015715-0.00665817j -0.00228457+0.000810082j -0.00287479+0.00367486j 0.00072853-0.00355004j 0.00204325+0.00217598j -0.00259675+0.00334852j 0.00558612+0.0038074j -0.00179973-0.00325956j 0.00191567-0.00173166j -0.00378089+9.51802e-05j -0.000848321-0.000464461j 0.00145571-0.00429772j -0.00082084+0.00118545j -0.00199466-0.0046853j 0.00370206+0.00406799j -0.000598124+0.00176591j 6.98507e-05+0.00399422j -0.000986482-0.000609739j 0.00231426-0.000835869j -0.003142+0.0039197j 0.00182091-0.00377349j -0.00068706-0.00282358j 0.0044613-0.00250253j 0.00179259+0.000888969j -0.0010205+0.000561079j 0.00954303+0.000763437j 0.00112406+0.000754964j 0.00267659+0.00318059j 0.00423214+0.0023235j -0.000851105+0.000721585j -4.17004e-05+0.00423246j 0.00113921-6.21986e-06j 0.00292006-8.08232e-05j 0.00317487+0.00369481j -0.00279348+0.00175238j 0.00252406+0.0020235j -0.00324015-2.11005e-05j -0.00367148+0.00221189j 0.00362477-0.00263391j 0.00392682+0.00522082j 0.000702687+0.00296275j -0.00280945-0.00126662j -0.00404454+0.00223049j -0.00203736-0.00291117j 0.0037091-0.00214808j -0.000127447-0.000429417j -0.00233231+0.00202734j -0.00141424+0.00209738j -0.00258251-0.00279947j -0.00136629-0.00109331j 0.00176342-0.00216049j -0.00194566+8.06387e-05j 0.00314852+0.000864732j -0.0019037+0.00210956j 0.0014979+0.00027161j 0.000231526+0.00203352j 0.000246917-0.00070435j 0.000952932-0.000986075j 0.00182041+0.001939j 0.000386932+0.00109511j 0.000699133-0.00254254j -0.00157475-0.00193422j 0.0030622-0.000984119j 0.000101865-0.000758974j 0.00344508-0.000856016j -0.00112146-0.00464598j 0.00121093-0.0014023j -0.00187575-0.00285964j 0.00362524+0.000207956j -0.00221147+0.00537951j 0.00172503+0.00164962j -0.000673615+0.000200936j -0.000820785-1.07513e-05j -0.000464829+0.000374006j 0.00327605+0.00100656j 0.00281498+0.00396112j -0.00505587+0.00197606j 
0.0155673+0.014671j 0.0132066+0.00325011j 0.0271293-0.0983777j -0.067054-0.00301711j -0.00222563-0.0299152j 0.053521+0.00197018j 0.0234552+0.00345263j 0.0167814-0.00677259j -0.0225993+0.0642413j 0.00732795-0.0164546j -0.0514267-0.0550686j -0.0922672-0.0562819j -0.0527419+0.0352709j -0.0140029-0.0377165j 0.0309887-0.0289184j -0.0410211+0.0383674j -0.0931371+0.137381j -0.103325-0.100249j 0.0707244-0.142721j 0.17851+0.125782j 0.0815895+0.194416j -0.115949+0.0159773j -0.0914736+0.0298507j -0.205957-0.107998j 0.0625968+0.0839023j -0.0130909+0.0176064j -0.0768773-0.0676125j -0.047943-0.0654785j 0.00457003-0.0194783j 0.057832-0.10673j 0.0753002-0.0832946j 0.0866263-0.203694j -0.039353+0.128271j 0.122637-0.0916978j -0.294195+0.0609844j 0.0596627+0.0368021j -0.07982+0.0905298j -0.107021-0.261924j -0.0688802+0.131839j 0.0342021-0.0157009j -0.157518+0.000309807j 0.0889143-0.0460251j -0.0217261+0.0209j -0.03128+0.00788333j -0.0373942+0.0115411j -0.0703756+0.0381881j -0.0107831-0.0779736j -0.0639741+0.00247806j 0.0695721-0.0254074j 0.0115624+0.0507446j 0.0176555+0.0266342j 0.00745741-0.0169716j -0.0107347-0.0247788j 0.00863269-0.0200155j 0.00373979-0.0383555j -0.00204612-0.0251787j -0.0133009-0.0197765j -0.0126528-0.0483535j -0.0083335+0.0233522j -0.0136873+0.0466775j 0.00409043-0.0495865j 0.0127321-0.00535104j 0.00579365+0.0313036j -0.0114261-0.0204233j -0.0452609+0.0365856j -0.0257669+0.00665441j 0.0185172-0.0236544j 0.0195533-0.037933j 0.00573389-0.00401537j 0.073056+0.0546415j -0.0545642-0.0104168j 0.0151811+0.0304662j -0.0579332-0.0034618j 0.018739+0.00531327j -0.00239165-0.0269361j -0.0235954+0.0167804j -0.0024848+0.00722171j 0.0362289+0.0418964j 0.0240109-0.000411539j -0.0248872+0.0103785j -0.00857583-0.00603957j -0.0183189-0.0130944j 0.0366921-0.000281734j 0.00981638-0.00466204j -0.00487578+0.00629318j 0.0157575+0.00423026j -0.00875053+0.0185172j -0.0119602-0.00343687j 0.00794636+0.00256432j -0.00170346+0.00385731j 0.0139015+0.00970492j -0.021476-0.00941869j -0.00727508-0.000939698j -0.0036314+0.00319521j 0.00721247+0.00469046j 0.000653136+0.000997882j 0.00238692+0.00813496j 0.0191178+0.00286409j -0.0123781+0.0121259j -0.0193391+0.0448483j -0.00276041+0.00118131j -0.0191145+0.0136718j -0.0173208+0.0204351j 0.00791653-0.0333366j 0.00793704-0.0167197j 0.00322282-0.0199588j 0.00710146-0.0145106j 0.00538999-0.0263188j 0.0062613-0.00106975j 0.0146661+0.00858597j -0.0170742-0.00579697j -0.00287154+0.0116087j -0.0186143+0.00111828j 0.0304189+0.0141784j 0.0067022+0.0207837j 0.0155666+0.0175799j 0.00194029-0.00975265j 0.0149359-0.00346408j -0.00843235-0.000112688j 0.00477729-0.00497766j -0.000631916-0.00920931j 0.00615052-0.0105498j 0.00236896-0.00108022j -0.00885608+0.0137895j -0.00287901+0.0141147j 0.0202537+0.00198991j -0.00375255-0.00851841j 0.00230511-0.00573483j 0.0131118+0.00523286j -0.000217285+0.00520837j 0.000667746+0.00282169j 0.00238098+0.00169494j 0.00476832+0.00196901j 0.00293827-0.00494841j 0.000996485-0.00760241j 0.00363776-0.00187687j 0.0046112-0.00539441j -0.00774228+0.0100687j 0.00597065-0.00614745j -0.00182978-0.00361892j 0.00913488-0.00922417j 0.00559087+0.0105179j -0.00278372-0.000322104j -0.000714335-0.000261057j -0.00377068+0.0095188j -0.00277615-0.0115649j 0.00344954-0.00834711j -0.00166468-0.0108959j -0.000929973+0.00102045j 0.00612747+0.00745676j -0.00203591+0.0064077j 0.00256873+0.00709731j -0.0119618-0.00726477j 0.00288285+0.0090846j 0.00574279-0.00135199j 0.00577381+0.0142995j -0.0122251+0.000185462j -0.0101618-2.56275e-05j 0.00621526-0.017846j 0.00783687-0.00869086j 0.00375386+0.00152319j 0.0064572+0.00570452j 0.00253133-0.00065709j 0.0128105-0.00529362j -0.00164251-0.00502322j 0.0015885-0.00255284j 0.00827504+0.00152221j -0.00645172-0.00485565j 0.00374437+0.00365936j 0.000722211-0.00451756j -0.0025593-0.0119016j -0.00467162+0.000855872j 0.000180524+0.00699678j 0.00310599+0.00197409j -0.0111098+0.00527407j -0.0037077-0.00494632j -0.00868632+0.00102742j -0.00181924+0.0103572j -0.00789516+0.00979333j 0.00360754+0.0117173j -0.0147903-0.00258028j 0.00988387-0.0171432j -0.00410904-0.00311025j 0.0010178+0.00303327j 0.00108725+0.000519986j -0.00214955-0.0022104j -0.00840778-0.00582577j -0.0102315-0.0193442j 0.0251652-0.0079481j 
0.0394378-0.00837343j 0.0212411-0.00777002j -0.0192891+0.0624058j 0.0424033+0.0379868j -0.00460666+0.0587643j -0.0367585+0.0134615j 0.0175105-0.00619312j 0.0221602+0.0220946j 0.00373445+0.0127722j 0.0132709-0.000203012j 0.0251297+0.0123536j 0.0396014+0.05065j 0.0363136+0.00118924j -0.00891488-0.0202403j -0.0436635+0.0284191j -0.00133353-0.00676527j 0.102016-0.0491907j 0.00740145+0.155736j 0.1142+0.0216807j 0.0100289+0.115791j -0.271675+0.0238792j -0.0102477+0.131479j 0.10305+0.162782j -0.120848-0.0125295j 0.202869+0.229743j 0.0355863-0.0952614j -0.0154421-0.152014j -0.0251479+0.0361568j -0.00096973+0.0354144j 0.0412231-0.0989177j 0.15591-0.198333j -0.0351341-0.150262j 0.241062-0.143074j 0.204971+0.0555663j 0.00242265-0.157925j 0.166137-0.0631258j 0.0687129+0.128729j 0.00907735+0.172207j 0.0247982+0.0257041j -0.0740152+0.0060653j 0.0976829-0.0438073j -0.00810801-0.0365467j 0.0219916-0.00884779j -0.0193016-0.00110639j 0.0179889+0.0373653j -0.0362462-0.014503j 0.0388712+0.00348523j 0.00167343+0.00668851j -0.0556901+0.0223348j 0.0065431-0.00059643j -0.0305319-0.0210198j 0.017018+0.0127812j -0.0413273+0.0536354j 0.00187637-0.0368708j -0.0216176-0.0787151j -0.0519044-0.0105209j -0.0301066-0.0222897j -0.0245598+0.0349879j -0.0700123-0.0429678j 0.0112773-0.0193388j 0.000920039+0.00778434j 0.0782899-0.0298885j 0.00405264+0.000800882j 0.0271539-0.00647468j -0.0140847-0.0354814j -0.0232961-0.00366342j -0.0106311+0.0214693j -0.00678678+0.00460194j 0.00403191+0.00708137j -0.0155969-0.0257802j 0.0132661+0.0130102j 0.00176574-0.00476061j 0.0414065-0.000398746j 0.00683029-0.011193j -0.0170118+0.0204922j 0.0219859+0.00329041j -0.0102549+0.00161878j -0.022952-0.0187217j -0.0116485+0.00487555j -0.00191917+0.00177319j -0.0189393+0.016008j 0.00725322+0.00775408j -0.0212277+0.00701076j 0.00421798+0.000809095j -0.0175147-0.00444593j -0.00451556-0.00709289j 0.00132234-0.0128154j -0.0256522-0.00402824j -0.00100198-0.00623628j -0.00125386+0.00217022j -0.0150463-0.00433045j -0.00619085-0.000938471j -0.0152658-0.00749987j 0.000769556-0.00280206j -0.0080742+0.000759192j 0.00055982+0.00125641j -0.00393418-0.00243528j -0.010088-0.00102775j 0.00608257-0.0114221j 0.0103239-0.0206792j 0.00218753-0.00824241j 0.00619755-0.00613776j 0.0122978-0.00490589j -0.00423526+0.0120771j -0.00604681+0.0110425j -0.0052803+0.00079759j 0.00431408+0.0173551j -0.0126421+0.0125654j -0.000106176+0.00148528j -0.00269084-0.00738217j 0.00274044+0.0091772j 0.00203541-0.0114896j 0.0116304-0.00433857j -0.0240801-0.0105824j -0.00279696-0.011957j 0.0330714+0.0302881j 0.0033851+0.0108711j 0.000798365-0.000553344j -0.00849467-0.00132101j -0.00252613-0.0235762j 0.007038-0.0111543j 0.00529759-0.0165662j 0.00386778-0.00911234j -0.0281256+0.0176739j 0.00106146+0.0225069j 0.00976756+0.000615986j 0.00428746-0.0126835j 0.00869337-0.0118791j 0.013047+0.00486889j 8.544e-05+0.0107615j 0.00192132-0.00460293j 3.3183e-05+0.00264702j 0.000487071-0.00438001j -0.00243199-0.0127891j 0.0115663-0.00108824j 0.00614759+0.00653233j 0.0134343-0.00655003j -0.000233761-0.00133109j 0.0096651-0.0185881j -0.0135691-0.00829102j 0.00794102+0.0129118j 0.00762064-0.00658068j -0.0134396+0.00725937j 0.00277742-0.00378555j -0.00101292+0.0174877j 0.00392214-0.00446452j 0.00156235+0.00443848j -0.00157532+0.00624784j -0.00407785-0.006939j 0.00299231+0.00399395j -0.000134737+0.00270719j 0.00510832-0.00353029j -0.0110362-0.0226581j -0.0113974-0.00155462j 0.00327167-0.00197175j 0.0166071-0.00906109j -0.000917637-0.00297366j 0.00669417-0.00632777j -0.00422927-0.0187637j -0.0206833-0.01152j 0.0119437-0.0030842j 0.000727479+0.00288891j 0.016582-0.0201203j 0.00282249-0.00889739j 0.00674722-0.00346711j 0.00489658+0.00326678j 0.0170674+0.00026453j -0.00814089+0.00166347j 0.00883533+0.00493086j 0.00438447-0.00819182j 0.00525798-0.00171778j -0.00445874+0.0118226j -0.00174894-0.000766131j 0.00350194-0.00909768j -0.0035263+0.00461417j -0.0101054-0.012541j 0.0038587+0.00727025j -0.00990881-0.0035996j 0.000470048-0.00492314j 0.00354208-0.0027068j -0.00800186+0.00118315j -0.00941244+0.00317729j 0.00187764+0.00284749j 0.000620981+0.00526491j -0.000833629-0.00173146j 0.00145944+0.00209681j 0.00625285+0.00240033j -0.000795769+0.010095j -0.0110689+0.000197965j 
-0.000894407+0.00564163j 0.00352344+0.00133669j 0.0302383-0.020662j -0.00643663-0.00933278j -0.0292026-0.0349589j 0.026068-0.00832963j 0.00477516-0.0110933j 0.00295766+0.00212279j 0.0115544+0.0118358j 0.0122456+0.00393506j 0.00960467+0.0225524j -0.0172832-0.0669748j -0.00800805-0.060089j 0.0136825-0.0282406j -0.0265192-0.0247548j -0.0164801-0.0226976j -0.0457186+0.012622j -0.0394882-0.0552431j 0.0896812+0.00467235j -0.0382667-0.0126382j 0.0901981-0.0898062j 0.0211807-0.117192j -0.0495099+0.0582361j 0.0910722-0.135151j 0.0609152+0.0307381j -0.116073+0.0722675j -0.00604953+0.159656j 0.0827052+0.011964j 0.0389134-0.0156738j 0.058096+0.0789233j 0.0601623-0.104453j 0.0623512-0.0298722j -0.00874815-0.0581022j -0.039777-0.0773j -0.0130476-0.0141882j 0.0201352-0.127376j 0.228515-0.0320535j -0.0837835+0.0510298j 0.0458392+0.145876j -0.220484-0.0435611j -0.0255804-0.102638j -0.0249991-0.0551393j -0.0476668+0.0227255j 0.0114181+0.041329j -0.187842+0.148435j 0.122195+0.192243j 0.081112+0.0761958j -0.0397845+0.0458465j 0.0565957-0.0575262j 0.0183771-0.0567006j 0.0450482-0.060372j -0.0317582-0.0390175j -0.00993193-0.00286373j -0.0381662-0.01112j -0.0180639-0.0715017j 5.40217e-05+0.0269767j 0.0221526+0.00775486j 0.0227005+0.0424269j -0.00386581-0.0191089j 0.0139983+0.00671903j -0.0382918-0.028928j 0.0895626+0.175755j -0.0346207+0.0490017j 0.157313+0.089646j 0.0193125-0.0672883j -0.0302053-0.0755907j -0.0273039-0.0137899j 0.113713+0.0845379j 0.0564257+0.0140942j -0.00177615+0.0202273j -0.0109203-0.121556j -0.00282158-0.0102334j 0.00651718-0.00122653j -0.00274177-0.04613j -0.0287046+0.00667633j 0.0974328-0.137978j -0.0869947+0.0172791j 0.0138655+0.0108052j -0.0658049-0.00582247j 0.00367669-0.0153292j -0.0134917+0.0174029j -0.0118783+0.00448661j -0.00716842-0.00860319j 0.0339519-0.0127098j 0.00657799+0.0161631j -0.0149087+0.0514943j -0.0403859+0.0105884j 0.0243727-0.00486992j 0.0156559+0.0176764j -0.00456822-0.0235662j 0.0087444-0.00385902j 0.00215239+0.00284142j 0.00715196+0.00706748j -0.0092546-0.00437479j -0.0288005-0.00372637j 0.01804-0.0100737j 0.0356747-0.0128591j 0.0323884+0.0350398j -0.0223878-0.00115217j -0.0725136-0.0137546j 0.00427065+0.00182359j 0.00405686-0.0207677j 0.0190727+0.0049145j -0.00740363+0.0127965j 0.031246-0.0307188j 0.0148603+0.0113686j -0.043068-0.0638136j 0.0173898+0.0119741j -0.00769519+0.0336599j -0.0229432+0.0179175j 0.0708208-0.0368067j -0.00116792-0.00698297j -0.0471981-0.00181912j 0.0437494+0.0245005j -0.0573303+0.0292302j -0.0329486-0.0044808j 0.0219147+0.00162922j -0.0770259-0.0118037j 0.0067117+0.00183157j -0.0108903-0.00966098j 0.0221264+0.0273459j -0.0101797+0.00598304j -0.0123019+0.00124062j 0.00827846-0.0322695j -0.0158278+0.00401874j 0.0120197-0.0122357j -0.0040921+0.00302837j 0.00466311+0.0101778j 0.00335009+0.00600454j -0.0173555+0.00752325j -0.00792264+0.00811008j 0.0138908-0.00301746j -0.015577+0.00314889j 0.00284418+0.00608647j 0.00171335+0.0140131j -0.00558006+0.00890222j 0.00722639-0.00589122j 0.00611691+0.00409481j 0.0113291+0.00700589j 0.00450514-0.00785339j 0.0237342+0.0282516j -0.0232964-0.0193836j -0.000760155-0.00741246j 0.00471797+0.00163294j -0.00488445-0.00141247j -0.00105554-0.000106959j -0.00460396+0.00565161j 0.0173644+0.00282132j -0.000466318+0.00607972j -0.0111603+0.00900277j -0.0056089-0.00231478j -0.0373926-0.00272334j 0.00160304-0.00136195j 0.0274338-0.00922394j -0.0132743-0.00171758j -0.0435775-0.0044834j 0.00901464+0.00322069j 0.0310834-0.023622j -0.0104693+0.0240323j 0.00642138+0.0353513j -0.00412059-0.0185925j -0.00205014-0.00286395j -0.00829816+0.00685038j -0.00207454+0.00830474j -0.00586011-0.00261944j -0.00784471-0.0124904j 0.00227058+0.00748189j -0.000400189+0.00870343j 0.00214247-0.000173254j 0.00147293+4.14696e-05j 0.000622999+0.00654791j -0.00565072+0.00327582j -0.0117946-0.0165569j -0.00238947+0.0133134j 0.000386833+0.00666318j 0.00141763+0.0121968j 0.0103126-0.00197593j -0.0096254-0.014358j -0.00269523-0.0105818j 0.0126632+0.0118522j 0.0312343-0.0257897j 0.00498518+0.0166135j 0.0114188-0.00237122j -0.00199059-0.000326276j -0.000918303-0.00306423j -0.000955823-0.00186794j -0.0191247+0.00052123j 0.0186326+0.0104049j -0.0133349+0.0129003j 
-0.00246788-0.0135008j 0.000669284-0.000550891j -0.0138038+0.0394653j 0.0421336-0.00549836j -0.0294952-0.0152919j 0.0354625+0.0113276j -0.0122734+0.00213788j 0.0271407-0.0128221j -0.0159594+0.0149831j -0.0283281+0.0181455j 0.0216896-0.00165567j 0.0291219+0.0161902j 0.0138531+0.000604479j -0.0558716+0.0425438j -0.00954062-0.000536415j -0.000810777-0.00247024j 0.0389717-0.0444493j 0.100882+0.0569802j -0.0520203-0.132195j 0.138148-0.085884j -0.0452101+0.0051493j -0.0538776-0.0787554j -0.140636+0.0903956j 0.0863608-0.0602452j -0.0305979-0.0611115j -0.058477-0.056427j -0.0482877-0.0389803j -0.0595107-0.0539929j -0.0376584-0.0343218j -0.0948262+0.0434341j -0.0219729-0.131115j 0.102606+0.0358446j 0.130372+0.164488j 0.0447508+0.106693j -0.0322468-0.0364665j -0.0822419-0.110258j 0.0408616+0.0404159j 0.021685-0.0452729j 0.0137328-0.0610749j 0.0368591-0.0527116j -0.0123168+0.0174907j 0.0419206+0.186685j 0.00769661-0.054304j 0.0220983-0.0638352j -0.0384871-0.0848501j 0.176492+0.0421687j 0.160294+0.00825592j -0.0477404+0.122191j -0.00127057-0.0248448j 0.101033-0.106107j 0.0812987-0.0313959j 0.00998859-0.0781428j 0.049804-0.0188794j -0.130214+0.0455822j 0.0245275+0.0214877j -0.0464315+0.0716551j 0.106675+0.0153318j 0.107288+0.0570771j 0.0335881-0.049425j 0.0386505-0.0315501j 0.120801-0.185964j 0.180598-0.117262j 0.10753+0.171792j -0.150357-0.0672335j 0.0300977-0.0295337j 0.0213118-0.0826426j 0.0378294-0.128908j -0.0579962+0.0763235j -0.00141039-0.0584891j -0.0322674-0.0265262j 0.0716765+0.0214626j -0.00146601-0.00159499j -0.0568902+0.0174691j -0.010478-0.030774j -0.00398742-0.00658353j -0.0362408+0.0373284j 0.030332-0.0195352j 0.0114543-0.0409923j -0.0148078+0.0120688j 0.00439302+0.0275333j 0.027048+0.00680365j -0.0340457-0.00957384j 0.00770903+0.0198946j -0.0541387+0.0112903j 0.00828636+0.0116042j 0.037544+0.0210244j 0.0173592-0.00326764j -0.01982+0.0115417j 0.0187761+0.0191161j 0.00386291+0.00580841j -0.0113688-0.0153447j -0.011235-0.00388748j 0.0019048+0.00904828j 0.0112218+0.0215032j -0.000110789+0.0156054j 0.0105022+0.0161467j -0.00542656+0.028517j -0.000466557-0.00628951j 0.00764989-0.0183352j 0.00775953-0.0247029j 0.0149987+0.0178658j -0.0230709+0.00921114j 0.012026+0.00734648j 0.0118187+0.0130377j 0.0251504+0.0267578j -0.0410661-0.0303294j -0.0118334+0.00418383j -0.0152039+0.00970433j 0.00225896-0.0180833j -0.00283844-0.0189148j -0.029495+0.0214244j 0.00108735+0.00452785j 0.00963367-0.0188788j -0.0389464-0.0184235j 0.0290406-0.0203346j 0.0192419-0.0123199j -0.00765097-0.00192664j 0.00719591+0.0397399j -0.00658169+0.0124995j 0.0186253-0.00770123j -0.0251364+0.00674276j -0.00418133-0.00565739j -0.000258723-0.000397111j 0.000169427+0.0048427j 0.000630264+0.0124474j 0.00896741-0.00966135j 0.00486904-0.00113199j -0.0217809-0.00219819j -0.00610222+0.00222692j -0.0201877+0.00205872j -0.0288604+0.00748365j 0.0112276-0.0102691j -0.0253018+0.000685183j -0.00317254-0.00505203j 0.00325838+0.00950499j 0.00585421-0.00101455j 0.0110922-0.0107181j -0.0177423-0.00262621j -0.00973022-0.00347463j -0.00349092-0.00385867j 0.00202533-0.0103042j 0.00183333+0.00676641j 0.0127661+0.00224961j -0.00190641+0.000980042j 0.0111193+0.00329126j 0.0374227-0.00189297j -0.000540461-0.00649302j 0.00693764-9.0107e-05j -0.0134609+0.0043972j -0.0140679+0.00225036j -0.00806263+0.00359564j 0.0187799-0.00488546j 0.00065664+0.00684631j 0.00506616-0.0139251j 0.00355514-0.00109583j 0.0215209-0.00875163j -0.00183544-0.000686077j -0.01348+0.00476211j 0.0012923-0.0113195j -0.0108774-0.00890765j 0.00336707+5.33642e-05j 0.00176478+0.0115287j 0.000206724-0.00303304j -0.0040685-0.00305845j 0.00179418-0.00434861j -0.00554483-0.0223767j 0.00717542+0.00428807j -0.00506148+0.000528816j 0.0049987-0.000995624j 0.002158+0.000292278j -0.00169432+0.000143572j -0.003844+0.00520169j -0.00895603-0.0295986j 0.00207728+0.00475745j 0.00325758+0.00028628j 0.000493053+0.000315224j -0.00349047+0.00504791j 0.00611161-0.0054633j 0.00100524-0.00257615j -0.00726308-0.00774063j -0.00536326+0.00916863j -0.00673876-0.00371301j -0.00547138+0.00148024j -0.00584672+0.000911226j -0.00169244-0.0017331j 0.000155135+0.0033977j 0.00912957+0.00243114j -0.00859718+0.00217936j 0.000849756-0.00479872j 
