-0.488332+0.738418j 0.202024-0.854102j 0.936257+1.17609j -0.272992+0.429287j 0.0334381-0.237686j -0.727142-1.08827j 1.05567-0.0236602j -1.18588-0.181354j 0.832268-1.01773j -0.301794+0.0348958j 0.192362-0.123286j -0.0301446-0.806084j 0.108386-0.117846j 0.714845+0.197203j -0.742072-0.4172j -0.8813-0.321907j -0.455028+0.45827j 0.3581-0.322477j -0.748957+1.08323j -0.726905-0.00692078j 0.133156+0.319147j 0.543609+0.651541j -0.24869+1.13263j -0.800505-0.382285j 0.0577865+0.133096j -0.194074-0.0896606j 0.407815-0.218094j -0.111614+0.0417529j -0.0410584+0.176261j -0.325564-0.797858j -0.107348+0.353329j 0.201736+0.403145j -0.166346-0.0727846j 0.855658-0.212684j 0.420302+0.0596154j -0.602545+0.0521445j 0.312775+0.191775j -0.672875+0.351332j -0.0724017+0.347196j 0.290508+0.278186j -0.238564+0.0735156j -0.0519971+0.860994j 0.0184927-0.406745j 0.169671-0.422517j -0.295699-0.5732j -0.167176-0.143468j 0.510087-0.415658j 1.25969+0.209169j -0.660638-0.213499j 0.342185+0.0698968j -0.0691285+0.32052j 0.382504-0.0433309j 0.457658+0.556422j -0.451395+1.98086j -0.214333+0.771166j -0.369805-1.05006j 0.50461-0.243537j -2.39838-0.180344j -0.0433178+1.4883j -0.026637-0.051503j -0.104645+0.0373684j -0.127298+0.204816j 0.0130148+0.0829489j -0.228194+0.105414j -0.145668-0.211225j 0.531777+0.147402j 0.0442447-0.0462948j 0.34763-0.0279411j 0.0876351-0.140129j 0.195862-0.189575j -0.0850769+0.602055j 0.235259+0.522192j -0.199935-0.0266842j -0.168585+0.636236j -0.104513+0.065811j -0.159751-0.694657j -0.0259977+0.0450906j -0.510832-0.236172j -0.0402546+0.10769j -0.131637-0.0256363j 0.42517-0.24161j 0.288265-0.232604j 0.248377-0.0375273j 0.650155-0.118973j 0.650742-0.112838j 0.0234809-0.170894j 0.732887+0.102346j -0.131442+0.170625j 0.272396-0.35247j 0.716072-0.229461j -0.138485-0.0253119j 0.0632895-0.489379j 0.0464873-0.367374j -0.0558768+0.226997j -0.318222-1.18247j 0.168434-0.412906j -0.0530018+0.316645j -0.163328-0.46665j -0.374637-0.829205j -0.132983-0.0356342j 0.107453-0.476257j 0.179681+0.129916j 0.216315+0.312828j -0.330257-0.0215608j 0.566489+0.749334j -0.350941-0.0885732j 0.00387109-0.248182j -0.0242519-0.109318j -0.673981+0.6697j -2.0145+0.409945j -0.222027+0.00428638j -0.154256+0.112301j 0.132654+0.178268j 0.322092-0.488775j -0.725156+0.296239j 0.290653-0.245577j -0.432709+0.116954j 0.922511-0.924614j -0.0343929-0.462886j 0.182964+0.280408j -0.635613-0.407672j 0.983508+1.22411j 0.450019+1.79216j -0.320839-0.29571j -0.0624653-0.630294j 1.17946+0.676375j -0.0506579+0.833726j -0.916747-1.08321j 0.133486-0.25205j -1.23996+1.13116j 1.54082-0.579025j -1.19865+1.51678j -0.628817-0.0791678j -1.20872-1.58602j 0.730405+0.37307j -0.850734+0.527614j 
0.617773+0.52304j 0.315515-0.267199j 0.662528-0.819297j -0.657151+0.361671j -0.0988055-0.546139j 0.526535-0.279825j -0.0255792+0.660041j -0.092495+0.48223j -0.441307-0.312408j -0.577359+0.0260338j 0.0993973-0.469677j 0.717969-0.642251j 0.455062+0.311108j -0.30448+0.317193j -0.352081-0.767273j 0.290855-0.581237j -0.0538952-0.78159j 0.41491-0.119626j -0.903169-0.857439j -0.481744+1.31185j -0.481934-0.0912226j -0.903558+0.518629j 1.85138+1.01959j -0.953603+1.00874j 0.12422+0.391507j -0.609931-0.0328952j 0.730055-0.150645j -0.234936+0.317546j 0.511073+0.596217j 0.203055-0.609664j -0.0975714+0.756989j -0.290792+0.107239j -0.42359+0.28631j 0.0442386+0.814393j -0.38133+0.526246j -0.400795+0.199061j 0.550115+0.132359j -0.162926-0.657333j -0.339979-0.195349j 0.202437+0.367756j -0.226083-0.475355j -1.09156-0.435064j 0.424102+0.241099j -0.00499487-0.293316j 0.687176-0.0180754j 0.457817-0.230037j 0.770197-0.399924j -0.998332-0.510946j 0.782139-0.935297j -0.113509+0.338393j -0.0201842+0.439096j -0.105772+0.480242j 0.608301+0.947788j 0.936958-1.65818j -0.353209-0.919382j 0.21005+1.10974j 0.63831-0.361787j 2.21254+0.781189j 0.516322-1.2171j -0.181621-0.180853j -0.27641+0.450179j 0.00829847+0.542474j 0.405213+0.284784j -0.0229977-0.175885j -0.799118-0.12066j 0.788205-0.114471j 0.301589-0.311998j -0.254396-0.262574j 0.213614+0.143737j -0.0615069-0.651295j -0.0145161+0.390588j -0.788222+0.0323339j -0.194368+0.516714j 0.334337+0.910911j 0.212689-0.367124j -0.170314+0.44703j 0.477404-0.109987j -0.467981-0.285755j -0.754174-0.316164j 0.871035-0.0882784j -0.182867+0.909922j -0.0219598+0.78993j 0.277813+0.110121j -0.324228+0.440254j 0.162746+0.121995j -0.307648-0.193763j 0.706944-0.441524j -0.0538769+0.0825827j 0.368651+0.0247722j -0.639231+0.070289j 0.524097-0.434727j 0.587048-0.10088j 0.301545+2.17005j -0.0977789+0.0513976j 0.484682+0.367085j -0.2465+0.164777j -0.352865-0.178081j 0.120474-0.330034j 0.997898+0.194149j 0.103225-0.507936j -0.176889-0.313091j -1.06818-0.804344j -0.0661308+0.271792j 0.40128-0.300258j -0.65781-0.483022j 0.0129345-0.674542j 0.306956+0.141224j 2.23586-0.41839j 0.0721204+1.10314j 0.686418-1.01537j -0.137937-0.116412j -0.275542-0.385205j -1.37477+0.79809j -0.408641+0.65383j -0.129279-0.532848j -0.193695+0.496328j 0.369892-0.428497j -0.114789+0.613751j 0.642512-0.0398385j 0.172722-0.160385j -1.18995-2.12947j 1.38719-0.718803j -1.04891-0.342394j 0.18076+0.0506031j -0.493723+0.137116j 0.539287-0.25063j -0.686767+0.582703j 1.23855+0.235382j 1.14092-0.27267j 0.154903+1.43321j 0.428027-0.0338103j 0.465179+0.62604j -0.431438-2.08994j -0.78976-0.109879j 1.73516-1.09022j 0.885295+1.03159j 
-0.433666-0.235905j 0.728186-1.91208j -0.274788-0.0483325j -0.422985+1.24922j -0.482081-0.631874j -0.463022-0.890149j 1.01994+0.0408135j 0.881187+0.708517j -1.09068+0.464253j -0.523513+0.311853j -0.194676-0.824243j 0.10557-0.454871j -0.044805+0.36097j -0.174802-0.0432642j -0.44568-0.244155j 0.00394265-0.338796j 0.445896+0.0706976j 0.23537-0.0207699j -0.345075+0.0712738j 0.0983495-0.944352j 0.086533-0.247425j 0.109409+0.132j -1.46094-0.552508j 0.70179-0.793916j 0.426225+0.24787j -0.543331+0.612212j 0.268048+0.0849595j 0.403198+0.477957j 0.0533778+0.158674j 0.537914+0.19047j 0.283524+0.550792j -0.32615+0.354003j -0.102863+0.17131j -0.313143+0.761014j -0.389893-1.29176j 0.275558-0.304772j 0.309314-0.0211835j -0.735798-0.72177j -0.276465-0.25492j 0.671972+0.830189j 2.17957-0.544177j 0.8869-0.558601j 0.122975-0.0680422j 0.271147+0.122729j 0.551416-0.780342j -0.0412868+0.992322j 1.30695-1.08361j -1.00862-0.00268428j 1.23554+1.9953j -0.0576296+0.23702j 0.0999806+0.779551j 0.623941+0.388599j 1.04678+0.904206j -0.0420449-1.47459j 1.2902-1.04616j 0.272189+0.838175j 0.273029-0.666883j 1.58317-0.14109j -0.263592-0.896949j -0.340169+0.0317853j 0.229191+0.66794j 0.196476+0.00898144j 0.701284-0.177394j -0.126544-0.704686j -0.498543+0.628586j -0.379802+0.122115j -0.147055-0.469183j 0.000553552+0.344285j -0.0455941+0.224567j -0.428982+0.0771373j -1.23454+0.0475895j 0.307367-0.311058j 0.442207+0.668409j 0.133274-0.393785j -0.112378+0.245983j 0.81873-0.201062j 0.0879425-0.583205j 0.310791-0.609955j 0.643637+0.674131j 0.0769717-0.202295j -0.648566-0.741269j -0.611736-0.872716j 0.515789+0.731875j 0.18857+0.140831j -0.363462+0.514441j -0.363402+0.250983j -0.337708+0.223717j -0.316737-0.303942j 0.494414+0.137552j 0.661002+0.726401j -0.721833+0.825926j -1.16669+0.580417j 0.260569-0.427897j -0.144769+0.0952746j -0.109383-0.0128761j 0.71689+0.036859j 0.0195206+1.01526j 0.704328+0.119731j -0.732105+1.19828j 0.0848059+0.80514j 0.253465+0.176715j 0.066934+0.446056j 0.13635+0.304484j -0.238586+1.1878j -0.399096+0.514697j 0.776968+1.01881j -0.844138-0.253034j -0.857748-0.228105j -0.0378428+0.450531j -0.180648+0.196362j -0.0316179-0.268278j 0.830319+0.218028j 1.18775-0.126351j -1.23449-0.0962779j 0.465591+0.431774j -0.84461-0.162172j -0.466224-0.176415j 0.0126022-0.138515j -0.949234+0.94795j 0.364998-0.417399j -0.179943+0.968494j 0.578517+0.354773j 0.285264+0.193371j -0.198136+0.979379j -0.505578-0.931386j 0.142104-0.49572j -0.269559+0.287291j 0.00818582+0.373534j -0.563114+0.0533633j 0.138172+0.525597j 0.482998-0.123942j 0.472624+0.463101j 0.142783-0.0398997j -0.386734+0.200851j 0.214921-0.275213j 0.0878642+0.202109j 
0.52022+0.232717j -1.22204-0.159j 0.164588+0.487874j 0.514841-0.918698j 0.683866+0.697848j -0.927956-0.329607j 0.718895-0.617803j -0.524024+0.311715j 0.0742998-0.6503j -0.102228-0.677224j 0.647394-0.149507j 0.113591+0.868096j -1.48578-0.59007j -0.125012+0.167604j 0.8475-0.266881j -1.007-0.777185j -0.836355+1.04213j -0.198514+1.18883j -1.49286+1.57052j 1.02889-0.240537j 0.425522+0.389871j 1.00891+1.2194j -0.235612-1.65874j 1.03387+0.0808602j 0.10543+0.378113j -0.722361+0.19965j -0.0878207+0.669924j 0.162005+0.387292j -0.970157-0.469627j 0.823468+0.271369j -0.202587+0.261085j -0.57184+0.503046j 0.363815-0.544226j -0.157197+0.0233121j 0.291943+0.430047j 0.477426-0.897283j 0.0419911+0.332963j -0.739089-1.22255j -0.0131998-0.123901j 0.130834-0.867297j -0.639341+0.515378j -0.446821-0.0466838j 0.831684-0.188787j 0.580511+0.360098j 1.23964-0.61881j -0.0513851-0.377874j -1.56688-0.298151j -0.244671-0.524181j -0.433831-0.939977j -0.460285-0.154331j 0.643798-0.575891j 0.130598+0.823814j 0.305409-1.63621j 0.858778-0.188835j -0.516219+0.0676799j -0.371873+0.161883j -0.821137-0.352765j 0.229586+0.712435j 0.489482-0.273452j -0.340467-0.0531229j 0.0297757+0.65836j -0.159761+0.0293513j 0.673293-0.0355234j 0.0754011-0.262418j -0.566871+0.200789j -0.273622+0.363578j 0.0647585-0.430875j 0.241292+0.719647j -0.476711+0.594814j 0.138957-0.216892j -0.386321-0.403485j -0.492454+0.125656j 0.31323+0.525874j -0.19813-0.0637806j 0.225417+0.840648j 1.76258+0.0375908j 0.28617+0.349633j 0.52174+0.0227288j 0.726636-0.641869j -0.883822+0.833688j 0.654553+0.0199522j -0.256609+0.197114j -0.311477-0.125241j -0.818442+0.322732j 0.0599292+1.47772j -0.274568+0.198827j -0.0466131+0.365417j -0.332675+0.211019j -0.688408+1.04241j 0.229706+1.6269j 0.0791585+0.588764j 0.767991+0.760235j -1.77767-1.39915j -0.245297-0.857419j -0.922351-0.327623j 0.674831+0.681849j 0.67524-1.21466j 0.609051-0.290649j 0.71556-0.202539j 0.595754+0.33159j 0.264566+0.119969j 1.26691-0.211114j -1.36478-0.548211j -0.464188-0.436002j -1.34281+0.576388j 1.08928-0.0307288j 0.129635+0.78449j -0.677944+1.77326j 0.0115371+0.311605j -0.45909+1.81726j 0.0640473-0.0466212j 0.600396-0.447726j -0.384281-1.53653j 0.980151+0.159612j 0.369342-0.763533j 0.406936-0.385385j -0.120373-0.86749j -0.334322-1.18957j 0.269119+0.956485j -0.637197+0.505945j 1.43126-0.21432j 0.969245-0.150104j 1.75012-0.0562082j 0.379568-0.252494j -0.685048+0.42071j 0.356256+0.111708j 0.381586-0.330333j -1.73433-0.0208962j 0.524187+0.854411j 0.02078+0.4185j -0.286551-1.28907j 0.393049+0.917336j 0.398955+1.45892j -0.954424+0.391841j -0.658595+0.484083j -0.429686-0.0550735j 
-0.0792578-0.463292j 0.929222+0.29279j 1.12475+0.344998j -0.185741-0.180713j 0.409976-0.0595216j -1.22845-0.0234069j 0.64205-1.09464j 1.15399-0.871117j 0.186542+1.44145j 0.197904-0.211701j 0.534695+0.232465j -0.715688-0.178838j -0.425167-0.543659j 1.20329-0.84876j -0.576248+0.683954j 1.39041-1.4053j 0.15516+1.98538j -0.661357-0.741948j -1.62647-2.23489j 0.281802+0.78477j 1.5299+0.0918756j -1.31097+0.861112j 1.21789-0.255454j 0.216575+0.751709j -0.147477+0.082017j -0.182996-0.388954j -0.35804-0.575394j -0.288454+0.217583j 0.460506-0.746971j -0.82504+0.169579j 0.0691708-0.0780319j -1.05547+0.509872j 0.530422+0.376737j 0.747994-0.746627j -0.189884+0.0848143j 0.468857+0.751963j -0.156223-0.200528j -0.854956-1.5015j 0.139886+0.474523j -0.57875-0.556422j -0.5368-0.796114j 0.452175+0.300145j 0.795093+0.0777944j -0.392514+0.213942j 0.969444-0.898985j 0.191025+0.0446242j -0.820207+0.969369j 0.368798-0.154939j 0.236574-0.531573j 0.414879-0.548429j -0.0294314-0.441543j 0.531216+0.405114j -1.23226-0.289336j 0.358948+0.511518j -0.558513+0.071918j -0.0828423-0.152438j -0.0530863+0.918649j -0.302715+0.519388j 0.309638+0.119402j 0.024803-0.0595457j -0.181634+0.00504308j 0.239056-0.116752j -0.0377534+0.232182j -0.219258+0.151081j 0.0796428-0.0647371j -0.248324-0.587101j 0.120471+0.00680619j 0.312234+0.376146j 0.433494+0.0370319j -0.3584+0.109442j 0.614648-0.0115j -0.279622+0.380712j -0.156601+0.0749884j 0.367781-0.368263j -0.252283-0.153318j 0.557978-0.810045j -0.116273-0.264208j -0.11956+0.446199j 1.38148-0.868957j 1.45005+0.191642j 0.0329985+0.080355j 0.481626-0.0238851j -0.296863-0.418004j -0.129123+1.07912j 0.993409-0.358282j -0.0126401-0.128796j -0.364873-0.336275j 0.160578-0.114011j -0.0404913-0.285303j 0.767256+0.388257j 1.53425+3.20172j 0.811556+0.538711j -0.216998+1.44962j -0.0811985+0.27572j -0.254056+0.0980337j 0.673491-0.1167j -1.31084-0.416052j -0.630881-0.106694j -0.45096-0.609543j 2.12916+0.0605437j -0.175649+0.186424j -0.409682-0.495028j 0.386967+0.119865j -0.813271+0.625205j 0.324881+0.549475j 2.74287-2.64163j 0.0319241+0.261021j 0.944631-0.00449975j -0.0594107-0.100011j 0.432686+0.217586j -0.049886+0.0983533j 0.677149-2.61066j -0.411636+0.384706j -0.575785-1.18364j -0.215295+0.510809j -0.17877-0.369844j -0.483698+0.0167895j -0.17406-0.103202j 3.36967+1.40693j 0.868218+0.679876j -0.0284958-0.611766j -0.153189-0.0737994j 0.134202-0.656059j -0.754195+0.521197j -0.122836+0.646738j -0.308417+0.788978j -0.210354+1.50102j -0.181051+1.26237j 0.111886-0.119315j -0.122586-0.191858j 0.0130473-0.0132145j 0.608812-0.25754j 0.677363-0.250555j 0.337805+0.11636j 0.18723+0.371034j -0.119254+0.17257j 
0.0977182-0.780651j 0.763848+0.170823j 0.76521+0.17639j 1.46656-0.529725j -0.26678+1.38195j 0.281147+0.327026j -0.143414+0.279047j -9.267e-05+1.44681j -1.34941-0.819233j 1.13634-0.250671j -0.204913+0.92659j -0.0795121+1.14475j -0.995928+0.0209014j 0.217886-0.0386894j 1.1064+0.453194j -0.513431-0.0298416j 0.054693+0.924994j -0.369858+0.700933j -0.181454+0.841646j -1.08058+0.434531j 0.46698-0.0150742j 0.543218+0.250697j 0.184347+1.67439j -1.12853-0.0828981j -0.470203-0.0953419j 0.327797-0.938179j -0.356441-0.143077j -0.508704-0.212692j 0.985259-0.587193j 0.196253+0.522418j -0.381461-0.431892j 1.20082+1.55778e-05j 0.703165+1.04927j 0.322667+1.49952j 0.148613-1.20199j 0.70626+0.285844j -0.548429+0.16696j -0.409138+1.9219j -1.02249+0.103057j 0.314622+0.589949j 2.62418-0.287738j 0.000317207+0.806746j -1.08661-0.575111j -0.225687+0.589828j -1.57009-0.517685j -0.446248+0.863236j 0.947629-0.5853j 0.506382+0.539035j -0.0769598+2.13228j 0.540162+1.12182j -0.031466+0.557262j 0.532796-0.735271j 0.594423+0.740603j -0.978414+0.768618j 1.20171+0.184623j 0.135855-0.390398j 0.338267-0.354887j -1.09622-0.531357j -0.382296+0.744863j 0.159919-0.360156j -0.837577-0.159907j 0.487646-0.0100459j -0.168929+0.763573j -0.492894-1.14878j 0.0303495-0.391623j -0.308035-0.808696j 0.555678+0.145849j -0.453158-0.0134545j -0.360577-0.532582j -1.14728+0.303189j -1.2122+0.843734j -0.320655+0.354063j -0.703279+0.259129j 0.785092-0.905659j -0.522784+0.373154j -0.461148+0.880681j -0.400655-1.29755j -0.176336-0.50516j -0.490862-0.118077j -0.285949+0.129846j 0.66697+0.535672j -0.070256-0.357051j 1.28024+1.23735j -0.483344+0.207149j 1.05729-0.113326j -0.0906523-0.322792j -0.973174-0.535696j -0.950062-0.179064j 0.616728-0.417858j -0.699091-0.0362493j 0.272569-0.578756j 0.111342-0.614726j -0.161098+0.0950514j 0.197948+0.0290663j -0.121213-0.692933j -0.353472+0.26518j -0.981653-0.802732j 0.516132-2.1344j 0.0206129-0.51789j -0.0899472-0.488693j -0.268318+0.547051j -0.0426738-0.192391j 0.216047+0.0946079j -0.597744-0.496913j -0.140022-0.267346j -0.354451-0.226803j 0.825061+0.288132j 0.449329-0.139571j 0.160434-0.405521j -0.932239+0.364648j -0.911159-0.448711j -0.42296-0.16708j -0.673441+0.399485j 1.26813-0.870263j -0.236573-0.309425j 0.191+0.0900694j 0.116771-0.353114j 0.181179-0.359674j 0.420167-0.514015j -0.523898+0.910338j -0.375117-0.389757j -0.745274-0.342966j 0.588941+0.600546j -0.151422-0.565542j 0.805604+0.447947j 0.322169+0.368982j -0.163696+0.13018j -1.3104-0.491708j 0.38563-0.530757j 0.155667-0.537758j 0.0996866-0.00496356j -0.15205+0.496264j -0.0140183+1.41045j -0.00375371+0.0778456j -1.15261+0.259759j -0.41485-0.547258j 
0.650957-0.0300256j 0.188024+0.308447j 1.71912+0.0800619j -0.27518+1.25055j -0.770249-0.748524j -0.619067+0.10477j 0.0765354-0.452734j 0.301162-0.704991j 0.434392+0.559217j 1.0149+0.619833j -1.18536+1.38781j 1.12888-0.419623j 0.214664+1.65184j 1.44807+1.33762j -0.167424-1.00184j -0.0298335+1.11342j -0.168728+0.871371j 1.70489-0.425792j 1.76448+0.285805j 0.331678+0.282693j 0.284813+0.483063j 0.439307-1.0996j 0.532611-0.0456637j -0.0601387+0.392068j -0.637938-0.0966623j 0.652526-0.666388j 0.131725+0.752182j -0.0339459-0.489933j -0.783098+0.363038j 1.0194-0.321489j -0.88941-0.36769j 0.482402-0.126774j 0.0317007-0.768961j -0.123456+0.612834j 0.780498+0.00825155j -0.358523-1.14488j -0.326434+0.755859j 0.117941+0.719756j -0.280708-0.0845227j 0.836951-0.460687j 0.343016+1.02456j -0.430734+0.669218j -0.397583-0.426007j 0.927123+0.159705j -0.539021+0.0120172j -0.505598-0.240726j -0.691224-1.42299j 0.180896-0.103069j -1.18154+0.200988j -0.235303+0.515192j 0.586538+0.203761j 0.153829-0.148853j 1.30331-0.931724j 0.0847888+0.394957j 0.113223+0.632843j -0.0652746-0.248944j -0.554049-0.871179j -0.569152+0.246374j 0.211292+0.426622j 0.00796422-0.0121498j 0.187047-0.0623222j -1.03045-0.365372j -0.0203302+0.0700479j 0.631018+0.608478j 0.304943-0.418214j -0.466134+1.72383j -0.051195+0.0950777j 0.171487-0.448197j 0.075146-1.7023j 1.21047+0.151637j -0.744041-1.23081j -0.428592-0.664475j 0.19725-0.287783j -1.73415+0.265284j -2.2605+0.324476j -2.04499+0.0927079j -0.284229+0.725593j 0.650945-0.562771j -0.293661-0.0865526j -0.188521-0.923188j -0.495118+1.899j 0.171039-0.908598j -1.02323+1.02657j -0.165134-0.251928j -0.114556-0.050154j 0.251284+0.0848971j 0.319649+1.57744j -0.838406-1.82082j -0.826532-1.06212j -0.643229-1.35265j 0.460216-0.671692j 0.248265-0.196775j 1.47814+0.0056869j 1.30718+0.245209j -0.34551-0.126879j -0.650672-0.398038j -0.221648-0.390571j 1.86761+0.239516j 0.319308-0.0114493j -0.222648-0.449338j 0.876126-0.0758902j -0.680325+0.57085j 1.05162-1.54897j 0.607785-0.565179j 0.333931-0.749219j -0.860412-0.338637j -0.0335204+0.348672j -0.18772-1.45145j -0.267265-0.0722004j -0.188299+0.452594j 0.0551121-1.15606j -0.566026+0.0144976j 0.22454+0.586521j 0.305704+0.955545j 0.783859+0.267261j 0.723577+0.467556j 0.613994+0.0336999j -0.00624574-0.143888j 0.22633-0.725871j -0.536261-0.593344j -1.31997+0.299205j -0.511058+0.584654j 0.598703+0.160241j 0.292287+0.0812263j -0.372516+0.351847j 0.019172+0.288896j 0.860411-0.540369j 0.146562-0.314871j -0.238543-0.736722j -0.41595+0.0137472j -0.0661035-0.733845j -0.723082-0.0280855j 0.122356+0.344452j -0.240009-0.573847j -0.236318+0.389249j -0.401334+0.00866829j 
-0.031189+0.293564j -0.814838+0.255842j -0.230103-0.299525j 0.368641-1.048j 0.859312+0.792826j -0.868096-1.19149j 1.50604-0.232987j 0.309925+0.352454j -0.427994+0.173508j 1.10346-0.774012j 0.869163+2.14021j -0.690432-1.15927j 3.22998-0.686335j 0.603685-0.413201j -0.5955+0.32645j 0.0381215+0.326332j 0.0562218-2.66685j -0.427296-1.47827j 0.30902-0.331183j -0.177493+0.384875j -1.46576-0.249853j -0.482953-0.0405156j 0.622784+0.305005j -0.266847+0.404715j -0.684083+0.189781j -0.189297-1.17732j -0.448342-0.421314j -0.812018+0.0985814j 1.22326-1.0604j -0.0114969+0.339064j -0.384207-0.310864j -0.344246+0.376397j 0.685326+0.866687j 0.596025+1.22039j 0.23829-1.11727j 0.923635+0.306872j -0.498572+0.248786j -1.1492-0.308662j -0.597142+0.101439j 0.279276-0.227586j 1.85181-0.347438j 0.297495+0.77493j -0.0723283-0.583182j 0.0481914+0.749441j -0.0398619-1.58842j -0.363943+0.487807j -0.243012-0.385909j 0.289022+0.0362604j 0.0581531+1.13725j 0.427862+0.339065j 0.0841893+0.137307j 1.25084+0.0171977j 0.0330847-0.18724j -0.00853127+0.442019j 0.458529-0.10011j -0.12472-0.137826j -0.04922+0.0528494j -0.399815+0.246803j 0.219832+0.23891j -0.112723-0.0725898j -0.0828531+0.342369j -0.391197-0.698157j 0.279724+0.153206j -0.844336+0.468403j 0.222856-0.300987j -0.805776+0.832121j 0.302665+0.100448j -0.291584-1.50045j 1.15923+0.933239j 0.665347+1.50539j 0.247138+0.0671591j 0.666074+0.306806j 0.12094-0.0392773j -1.3148-0.27804j 2.82523-2.50082j -1.57565-0.368803j -0.269257-0.348278j 0.596717-0.586151j -0.716897+0.00173876j 0.518073-0.233303j -0.880235-1.23437j 0.889161+1.73613j -0.0616208+0.245257j -0.0152444-0.659703j 0.664473-0.700472j 0.0802771+0.0927079j -0.128595+1.12468j 1.76632+1.03873j 2.64244+1.18252j -0.491319-1.7189j 0.155888-0.576809j -0.176793-0.478013j 0.546196+1.31025j -1.72572+0.820803j -0.103644+0.172649j -0.953511-0.573769j 0.253062-0.750938j -0.575601+0.557945j -0.00142305-0.01333j -0.214183-0.37971j 0.507814+0.137218j -0.644743-0.20457j -0.471043+3.06751j 0.572091-0.118056j 1.14596-1.03106j -0.454795+0.014513j 0.117891+0.20106j 1.28343-1.10699j -0.143215-0.1294j 0.47846-0.00593174j 0.780977+0.26991j -0.348742+0.0173465j -0.335967+0.909446j 0.381236+0.493488j -0.78179-0.148823j -1.39091+0.137334j 0.667713+0.532446j -0.11202+0.115582j -0.00405841-0.21711j -0.282498-0.210961j -1.34017-0.783986j -0.605437+0.0528102j -0.0743494-0.281417j 0.174163+0.0520191j -0.00523054+0.118872j -0.102961+0.0432298j 0.0846056-0.400839j 0.354206+0.0802882j 0.226231-0.869231j -0.322264-0.0670736j -0.0980854-0.0029423j -0.292625-0.23652j 0.285182-0.194353j 0.141902-0.313887j 0.235423+0.321708j -0.184709+0.145853j 
-0.734052+0.0860392j 0.583821+0.51188j -0.234613-2.07462j -1.10011-0.690805j 1.09677-0.644389j -0.883126+0.34652j 0.167882-0.861937j -1.01404+0.998137j -0.399371-1.35127j 0.710417+0.821502j -1.25297+0.713692j -0.411403+0.553903j -0.0954645+0.670731j 0.0872018+0.280944j 0.435577+0.838682j -0.32393-0.250094j 0.610235+0.123916j -0.0117731+0.110252j -0.325208+0.315414j -0.774492+0.102173j 0.153235-0.414965j 0.100971+0.163871j 0.0720794+1.1069j -0.851998-0.179702j -0.24065-0.958808j 1.67267+0.279879j -0.0433749+0.534452j 0.573628-1.04246j -2.05551+0.273585j -0.702746-1.14102j -0.0564636-0.978962j -0.987206+0.396374j -0.317957-1.72613j 0.71693-2.86953j 0.187196-0.382019j -1.34868-0.416132j -0.336785-0.00560748j -0.388192-1.43584j 1.43436+0.773237j 0.143016-0.117647j -1.55713+0.175962j 2.38553+0.419686j 0.69888+0.134158j 0.39381-0.873001j 0.944946-0.301949j -0.107791-0.0914933j -0.2436-0.174431j 0.372782+0.32756j -0.483854-0.0757592j 0.216576-1.7214j 0.121484-0.0128672j 0.166706+0.412141j 0.0240088-0.217153j -0.30052+0.531398j -0.201041+0.473231j -0.13531-0.374339j -0.0968162+0.0257771j -0.779768-0.171071j -0.0117894+0.566311j 0.241163-0.0821792j -0.198585-0.435232j -0.0965306+0.198504j -0.542978+0.132958j 0.224443-0.269333j 0.0870275-0.140897j 0.425649+0.0794057j -0.0931302+0.181846j -0.792026+0.256097j -0.299556-0.934485j 0.259979-0.379666j -0.607157+0.163911j -0.0889955+1.00933j -0.18472-0.358948j 0.105035+0.273501j -1.18955-0.227915j 0.0348629+1.34196j -0.349696+0.0278431j -0.453129-0.352817j -0.33663+0.135971j 0.577075+0.237926j 1.43732+0.229326j 1.23941-0.93437j 0.841197+0.339062j 0.262707-0.303254j 0.415866-0.0618952j 0.185593-0.00355463j 0.126487+0.108874j -0.270954-0.137006j 0.2613-1.06634j -1.06815+0.997555j -0.421957+0.162004j 0.143403-1.08867j -0.056772+0.519145j 0.336561+0.414657j -0.22503+0.187807j -0.0732929+0.847432j 0.361321+0.68357j 0.149893-1.17041j -1.14665-1.42673j -0.207036+0.0864144j 0.17811-0.0181355j -0.195416-0.214945j 0.837136+0.300893j -1.40332-0.592065j -0.888007-0.29311j -0.289113+0.29121j -0.335666-0.0977848j 0.323911-0.211985j -0.0675931-0.31054j 0.28413+0.342619j -0.965656+0.0446077j 0.0376474+0.21547j -0.122181+0.211096j 0.349232-0.0095999j -0.892587+1.4783j 0.233417-0.604776j 0.0604509-0.82786j -0.212795-0.0436703j -0.278245-0.141422j 0.00193999-0.646554j -0.145417-0.0667024j -0.497877+0.154363j 0.329371-0.239755j -0.521914-0.425987j -0.439755+0.00691108j -0.164169+0.126701j 0.756516-0.404433j 0.512217+0.117561j -0.00760596-0.186708j -0.305982-0.278462j -0.272896-0.322471j -0.461342-0.582571j 0.295831+0.13068j 0.232668-0.406872j -0.141614+0.465705j -0.327184-0.0920385j 
