0.00702579+0.0420194j 0.0307292-0.0106642j -0.0213203+0.169404j 0.18597+0.0091218j 0.189869-0.188715j -0.197983-0.173444j -0.168478-0.210069j 0.120794+0.160086j 0.0176991+0.120167j 0.0331153+0.0919084j -0.00840768-0.00645203j 0.161434-0.2053j -0.0749072+0.286421j -0.325581-0.033577j -0.225378+0.0433899j -0.00213215-0.171924j -0.115752-0.00531779j 0.0249973-0.1507j 0.0359768-0.0177475j 0.0439814+0.0117451j 0.0539915-0.00640903j -0.00397116-0.0395484j 0.0236388+0.0201224j 0.0526948-0.0517519j -0.000264741-0.0688787j 0.100587+0.0715548j 0.0721218-0.0306132j 0.0422919-0.024616j 0.0332414-0.00689443j 0.0361838-0.0390987j -0.0062015+0.00728702j -0.00751869-0.00895687j -0.0168857-0.00804158j 0.0338013-0.00683721j 0.0198312-0.0307916j 0.0392884+0.0248466j -0.0220123+0.00574603j -0.00786709+0.0173169j 0.00884766-0.00021453j 0.00819048-0.00520035j 0.0117203+0.0198292j -0.00765781+0.00988091j -0.0164706+0.00357755j -0.00485157-0.00659943j 0.00433278+0.0202111j -0.0184526+0.000669138j 0.00844179-0.0034505j 0.00438666+8.45665e-05j -0.0055338+0.00339077j 0.00890085-0.00975897j 0.013842+0.00207413j -0.00544988+0.0144291j -0.00340209+0.00191619j -0.00669197+0.0097237j -0.0038746-0.00443448j -0.00461102-0.012232j 0.00872949-0.00379811j -0.0014217+0.0127203j -0.0137559-0.00900278j 0.0010458+0.0030123j -0.0106146-0.0103985j 0.00829914-0.00186094j 0.0151764+0.00308925j 0.00693327-0.00096929j 0.00302245-0.000468825j -0.000967338-0.0287054j -0.00405101-0.00911365j -0.00539699+0.00273102j -0.00155912-0.00384842j 0.00169703-0.0237339j 0.00570551+0.00682516j 0.00427738-0.00483721j 0.00270632+0.00321761j 0.000225863+0.00555702j 0.00181678-0.00132068j 0.00769048-0.00517275j -0.00584388-0.0126571j -0.00878858-0.00254591j 0.00385231-0.00512669j -0.0158462+0.00256967j 0.00340451+0.00146122j -0.00962505+0.000847866j 0.00419402-0.00433402j 0.0109586-0.0120349j -0.00284233+0.0107297j 0.0095888+0.000947921j -0.00789213+9.11712e-05j -0.00709683+0.00200676j -0.00810705-0.00556164j -0.00567384+0.00255883j -0.00993206-0.00261537j 0.00691379-0.00046935j 0.00861508-0.00166798j -0.00252378+0.000988458j -0.00736143+0.00438214j -0.000878093+0.00368573j 0.000614732-0.000675779j 0.00117742+0.00479974j 0.0015726-0.00329417j 0.00420746-0.00297408j -0.00106162+0.000748534j 0.00324574-0.00259388j 0.0027245-0.00447616j -0.0271602+0.004257j 0.012201-0.0064748j 0.00127939-0.00114812j -0.00571063-0.00121466j -0.0065679-0.00917402j -0.0037468-0.00707877j 0.00043718-0.000493013j 0.0018035-6.4668e-05j -0.0107163-0.00229231j 0.000220122-0.0136941j -0.0113866-0.0201462j 0.00364809+0.00552715j 0.00432942+0.00950666j -0.00271838+0.00584188j 0.00311492-0.00397115j 0.00280582-0.00158589j -0.00478147+0.00257069j -0.000266695-0.000396121j 0.0011422-0.00567349j -0.00306412-0.00486111j 0.0012251+0.00188656j -0.000328335-0.00461507j -0.00123382+0.00878683j -0.00749541+0.00921316j 0.00236936+0.00152031j 0.00152515+0.00449576j 0.00341693-0.00105819j 0.00271333+0.000726381j -0.00141114+0.00296561j -0.00730202+0.00863407j -0.00420547+0.0031299j -0.00518308-0.00642835j -0.00359028+0.000943261j 0.000939338-0.00482416j -0.00646559+0.0057315j -0.00967254-0.00282799j 0.00204715+0.00370277j -0.00443637-0.00225344j -0.000848585-0.00784885j 0.00133631-0.00184419j 0.00471874-0.000469414j -0.00332606-0.00265318j 0.00462907+0.00333419j -0.00474969-0.0076528j 0.00276295+0.00229555j -0.000643225+0.000444028j -0.00200668-3.61098e-05j 0.00193994-0.000608595j -0.00193594+0.00424001j -0.00307183-0.00162594j 0.00145229-0.00450325j -0.00122174-0.00199659j 0.00257402+0.00365082j -0.0049438+0.001569j 
-0.0128665+0.000252192j 0.0332171+0.0362906j -0.050638-0.083743j 0.00515568+0.0349235j -0.102483+0.147925j 0.130912-0.145056j -0.0430006-0.0608784j -0.0304054-0.197263j 0.138785-0.0763441j 0.0297565-0.00257347j -0.0249774+0.0353999j 0.0590639-0.015834j -0.0836239+0.0713975j 0.0208687+0.0825094j 0.013129+0.111403j -0.213211+0.0648217j -0.262266-0.0658531j 0.0461932-0.24694j -0.166805+0.0587778j -0.12174-0.19584j -0.0626611-0.0329536j 0.126373+0.00935776j 0.0697522+0.101208j -0.0414467-0.021626j -0.022216+0.00770219j 0.0138087+0.019423j 0.0573218+0.0113323j 0.0606889+0.0999132j 0.138756+0.141918j 0.148498+0.0432521j 0.0364377+0.0267348j -0.0604409-0.0234558j 0.0303252-0.232788j -0.0565363-0.0893417j 0.00253692+0.011568j 0.012637-0.0192202j -0.0669247+0.00799256j 0.114552-0.135355j -0.0074038+0.0763096j 0.107889-0.0114109j -0.0657236+0.011179j 0.0470268+0.0173396j -0.00211127+0.0302126j 0.00969387+0.017317j 0.00861573+0.00938389j -0.0189369-0.00524758j -0.000393749+0.00331489j -0.000173689+0.00596519j 0.00642164+0.00487474j 0.0336931-0.0048335j -0.0345762+0.00460479j -0.0188221-0.00810821j 0.0237985-0.00876998j 0.0223096+0.0435531j -0.00586604+0.0188131j 0.0361485+0.000234009j 0.0383186+0.0267105j -0.00735568-0.0357946j 0.0262076-0.0130238j 0.0477902-0.0507479j -0.0116981+0.0154713j -0.0210649+0.0445297j -0.129123-0.055779j -0.015635+0.00599241j 0.0848952+0.0164965j -0.0195299+0.0153489j -0.00150003-0.00467949j 0.0200366+0.00862078j 0.00829868+0.0047983j -0.00903764+0.0279272j -0.0216602+0.027127j 0.00383552-0.00967222j -0.0248858-0.00647438j 0.0226653-0.00970827j 0.0216582-0.0183234j -0.00165029+0.00977388j -0.00138447+0.00264403j -0.00151+0.0103958j 0.000226642-0.0138284j 0.0076758-0.000268484j 0.008273+0.00170423j -0.000294216+0.000429452j -0.0111198+0.00937049j 0.00767543-0.000807804j 0.0123775+0.00195737j -0.0183403+0.00243107j 0.00905069-0.0118389j -0.0317823+0.00724724j 0.00428072+0.0151796j -0.00703916-0.00612129j -0.0273888+0.0164519j -0.0197741+0.000843862j 0.00878052+0.00038461j -0.0184363-0.00508015j 0.019272-0.00603414j -0.0188174+0.0326929j -0.00347682+0.00136955j 0.0256061+0.0262257j 0.000258953+0.00329621j -0.0347577+0.0083615j 0.0095785+0.00354271j -0.0223175+0.0140788j -0.0131919-0.0232101j 0.0134148-0.00929216j -0.00256939+0.00110058j -0.0126218-0.00757235j -0.00315451+0.00153397j 0.00183975-0.00197254j -0.00214759+0.00686276j 0.00689322+0.00665523j 0.00516379-0.00823433j 0.000912056-0.00531207j -0.000252542-0.000110389j 0.00894481+0.00438072j 0.000641599-0.000351583j -0.00275071-0.00148991j -0.00311071-0.00685334j 0.00490399-0.00490871j 0.00623403+0.0058564j 0.00054487-0.00124781j 0.0108926+0.0192783j 0.000927307-0.00406809j -0.00286078+0.00127671j 0.00612715-0.000440109j 0.00116001-0.00156257j -0.00200402+0.000666639j -0.00270034-0.00670331j 0.00535164-0.0124721j 0.000270699+0.0070396j -0.00423439+0.00360243j -0.0053087-0.00337313j -0.00846985-0.00640473j -0.00702474-0.000980422j -0.00731562+0.00252153j 0.00177883+0.0200311j 0.0038509+0.00162379j -0.00978732+0.000833218j 0.0190122+0.00266871j 0.00798774+0.00233242j 0.00142682-0.00324674j 0.0102806+0.000530588j 0.0027934+0.00467743j -0.00405778+0.00555246j 0.000242341+0.000268132j -0.00109778+0.0047411j -0.00136256+0.000310704j 0.00109766+0.00558027j -0.00551986-0.00169985j 0.000312798-0.00392124j 0.00157321+0.0148381j -0.00171841-0.00818216j 0.00156503-0.00948066j 0.0165994-0.00714645j -0.0095429+0.00699363j 0.00346443+0.00300097j -0.00211557-0.0189026j 0.0228157-0.00294016j 
0.0637322-0.0370589j 0.00704578+0.000125078j 0.169743+0.0287412j 0.0233143-0.158689j 0.120328+0.0345676j 0.13738-0.102803j 0.0360606+0.0572127j 0.0731553-0.0673838j -0.00659549-0.0144947j 0.0426919+0.16714j 0.0192949+0.0616189j -0.119828-0.0921482j -0.124174-0.0423324j -0.127824-0.183179j 0.0872919+0.119295j -0.0347874-0.0238012j 0.0603635-0.0257788j -0.0569916+0.17208j 0.0325123+0.103992j -0.130757-0.110513j 0.00854532-0.0981367j 0.198143-0.0936954j 0.050155+0.0149703j -0.0726052+0.0288082j -0.204585+0.108083j -0.0986954-0.0211206j 0.117978+0.032837j 0.199071-0.0911338j 0.00662992+0.216927j -0.109348-0.195428j -0.152352+0.167814j 0.00216835+0.0873844j 0.10755+0.090284j -0.00700135-0.0550255j -0.0351959-0.0334544j 0.0237736-0.00373868j 0.0637944-0.0704746j -0.0939302+0.0677151j 0.0294604+0.061247j -0.0306558+0.0187622j -0.0345948-0.00957788j -0.00871138-0.015448j -0.00470049+0.0194816j -0.00448222-0.00468412j 0.0113309-0.00236007j -0.00182033-0.00391654j -0.0128153-0.00818878j -0.0152841-0.0290421j -0.00683417+0.00153588j 0.0217258+0.034262j -0.0101758-0.0277213j 0.030022+0.00622257j -0.0212322+0.00536694j 0.0118152-0.00797963j -0.0415004-0.0114891j -0.0116282-0.0170634j -0.0121059+0.0106493j 0.0106064+0.00292785j 0.00741046+0.00596296j -0.0272915+0.0331203j 0.0131812+0.00743353j -0.00564164-0.0182174j 0.0677097+0.018678j -0.0264859+0.000553405j 0.00220043-0.0499592j 0.0229657-0.00951814j -0.0453378-0.0210036j 0.000594816-0.0070516j 0.0191963-0.0246737j -0.00759786+0.0203686j 0.0081165+0.0188596j 0.0161322-0.00580844j 0.0209685-0.00189789j -0.0191186+0.0047716j 0.00814282+0.000854124j 0.0025053+0.00411617j -0.0179973-0.00513244j -0.00585153+0.00569318j 0.0168337+0.000690526j 0.0139473+0.00857631j -0.0181568+0.0125415j -0.00247177-0.0115735j -0.0222066+0.00672158j 0.00660462-0.00513138j 1.7076e-05+0.00792143j 0.0160499-0.00480239j 0.00964016+0.0158196j 0.0180698-0.005978j 0.00350328-0.0101674j -0.0158907-0.0103044j -0.0215951-0.00322429j -0.0153988-0.0010915j -0.00633307-0.00873919j -0.0213016+0.0159588j -0.00609632-0.0163423j 0.0157319-0.0161399j -0.00164361-0.000627135j -0.034016-0.00504237j 0.00686934-0.00637453j 0.0109515+0.00204456j -0.00138405+0.00791563j 0.0191907-0.00980799j 0.00348752+0.00498181j 9.86905e-05+0.0046135j 0.00662344+0.00543777j -0.00419784-0.00726095j -0.000538985+0.00341503j 0.000170057-0.00725028j -0.000600394+0.00685259j 0.0150157+0.0126867j -0.00383481+0.000413454j -0.00174896+0.00595555j 0.00186806-0.00221478j -8.06938e-06-0.00321379j 0.00499031-0.00736249j 0.00269192+0.000640803j 0.000864664-0.0152853j 0.000318563-0.00402017j 0.00449536+0.00737551j -0.0055014+0.00686119j 0.0103044+0.0233264j -0.00204082-0.00166819j -0.00272356+0.00387328j -0.000785038+0.000394587j 0.000660367-0.00789548j -0.00128248-0.0047435j 0.000446915+0.00125261j -0.00787562-0.00544801j -0.00138992+0.00404455j 8.17028e-05+0.0177711j 0.00853616-0.0102447j 0.00176807-0.000289888j 0.00222107+0.00282091j 0.00633079-0.000101349j -0.00332153-0.00883263j -0.00364077-0.000995689j 0.00277266+0.000759921j -0.00785708+4.66938e-06j -0.00455951-0.00260631j 0.00338434-0.00240545j -0.000468152-0.00493898j 0.00437868-0.00617399j -0.000484088-0.00830164j -0.000217186-0.00122642j -0.00490381+3.54557e-05j 0.00167218-0.000921704j -0.00314504-0.000530791j -0.00417258+0.0025786j 0.00470701+3.34581e-05j -0.00288401-0.00222764j 0.00180576-0.00455994j -0.00400199+0.000361234j -0.0112977+0.000959144j -0.00260832-0.00801591j -0.000616851+0.000611677j 0.00608957+0.00474545j -0.0101108+0.00351639j 
-0.00420051+0.00580417j 0.00114767+0.00451056j -0.0419217+0.0205357j 0.00515199+0.0276181j -0.0177504+0.00229105j 0.0231065-0.00482758j -0.00852609-0.0127913j 0.0185941+0.00318917j 0.0235512-0.0458622j 0.0260554-0.00700099j -0.012363-0.000783851j -0.00442345-0.000796905j 0.000788523-0.0135402j -0.0141705-0.00520059j -0.0110805+0.0194922j 0.00613187+0.0147329j 0.0345183+0.048833j -0.0204104+0.00791711j 0.0108291-0.0736663j -0.0600772-0.0181281j -0.0190555+0.0278886j -0.0476808+0.0569167j 0.0361259+0.0625881j -0.015538-0.00210135j 0.0909749+0.00825707j 0.0748965+0.00667942j -0.0018946-0.0279677j 0.0397554-0.0577709j -0.0431424+0.0054846j 0.0290272-0.00623467j -0.046763+0.0381362j 0.0285628-0.00179989j 0.133373-0.0249503j -0.051879-0.0420498j 0.0129134+0.0132227j -0.0589715+0.0332715j -0.0224882-0.0176603j -0.0254836+0.017655j -0.0136667+0.111453j -0.0730094+0.0488599j -0.0331733+0.029063j -0.0804228+0.0423164j -0.0252286-0.0218992j -0.0393775-0.0570381j -0.0493709-0.0759107j 0.0382673+0.0813257j -0.013385+0.0699431j 0.000877723+0.00803248j -0.0105551-0.110209j 0.023441-0.108024j -0.0499291+0.160713j 0.0484458-0.00893478j -0.053379-0.0564361j 0.113598+0.0760451j -0.0224773-0.0921817j 0.0382349+0.0572385j 0.0386272-0.0220284j 0.0597378-0.0204542j -0.00377552-0.0047559j 0.035195+0.0527294j -0.0961158-0.0620186j -0.0123501-0.00867191j -0.0659022-0.0274086j 0.0173579+0.0548639j 0.0663701-0.131544j 0.0451652+0.107061j -0.0549814-0.0828536j -0.022334+0.0245573j 0.0630453-0.0300492j 0.0431811-0.0207145j 0.0416949-0.0318203j -0.0635798+0.0460385j -0.0862277+0.0641762j -0.089153+0.00648905j -0.219254+0.063525j 0.0668788-0.00583282j 0.0353253-0.0161007j 0.089055-0.0688541j -0.00536613-0.0518042j -0.0376733+0.0718856j -0.00635483-0.0486513j 0.0854646-0.0303581j 0.0788088+0.0508067j -0.0585987+0.0391678j 0.0320393+0.102244j -0.0687657-0.0587261j -0.169262+0.0212115j -0.0386044-0.100047j -0.0910554-0.0836674j 0.0388982-0.00316427j -0.0266597-0.0247217j 0.0625131+0.0659781j -0.0826455-0.0828442j -0.0732746-0.0792231j 0.162846+0.0215656j 0.0179973-0.0731614j 0.0179631-0.12428j -0.0198472-0.0330952j 0.109705-0.0636168j 0.0592907-0.152068j -0.0200078-0.0228395j 0.042006+0.0870825j 0.013634+0.0170483j -0.0331593-0.0127691j -0.0760705-0.083687j 0.0504214+0.0867465j -0.000846661-0.0508336j -0.015887+0.0433711j 0.0170809-0.0469751j -0.0062319-0.0232463j -0.0166481+0.0101187j -0.00476425-0.00242687j 0.0055896+0.00937149j 0.00768527+0.0271203j 0.0121471+0.0827184j -0.00709924+0.00305142j -0.0163963+0.00627999j -0.0132519+0.00494522j 0.00642961-0.0150769j -0.00642586+0.000176208j 0.00233706-0.132419j 0.00283475+0.0487644j 0.00699703-0.0319863j 0.0372916+0.0463024j -0.0309646+0.0149231j -0.0239355+0.000663702j -0.00393249+0.00482738j 0.0115846+0.0357472j -0.00328187-0.0164245j 0.00180747+0.00431915j 0.0527821+0.0735193j 0.0465556-0.00956637j -0.00110211+0.0124315j -0.016623-0.0300678j -0.0192305-0.0494842j -0.00309003+0.0146036j 0.00183697-0.0290404j -0.0104674-0.0203061j 0.00530726-0.00415705j -0.067622+0.0464476j -0.0397637+0.0243193j -0.00663769+0.00806073j -0.00276337+0.00607892j -0.0017576+0.000729024j 0.0226531-0.00087134j -0.0107633-0.0100658j 0.00445762-0.00258495j 0.0211014+0.0122192j -0.00338828-0.00143227j 0.0168857-0.0236864j 0.00371991-0.0128813j -0.0220592+0.0202727j -0.0240461+0.022136j -0.00318411+0.0264452j 0.00127184-0.00885507j -0.0252313+0.0115164j -0.00469252-0.00813063j 
0.00623913-5.57288e-06j 0.00142381-0.00134369j 0.0244644+0.00588138j 0.011914-0.0260268j 0.00616567-0.0261967j 0.014345+0.00462467j -0.0208659+0.0124192j -0.0102145-0.0264874j -0.0327747+0.00649189j 0.0330565-0.00261056j -0.0218231+0.00033024j 0.0137388+0.0120794j 0.00718261+0.00500532j 0.0131104-0.0208023j -0.00899735-0.00722025j -0.0148962-0.00752679j -0.0154296-0.0261349j 0.0159682-0.00904536j 0.00221372+0.0230881j 0.0182658-0.00561915j 0.0498748+0.000803438j 0.00601705-0.0320374j 0.00931488-0.0440801j -0.109453-0.0295751j 0.0296953-0.0159344j -0.021568+0.0139362j 0.11156-0.020147j -0.014874+0.0286236j -0.0400451+0.00726583j -0.0139168-0.00402867j 0.0278008+0.00533884j -0.00815895+0.00773741j -0.0555163+0.0113301j -0.0174346+0.0266465j -0.00830349+0.0388632j -0.176078+0.0234456j -0.0319879-0.0154891j 0.0541522-0.0271718j -0.0170659-0.0915333j 0.0395043-0.00552803j -0.0685485+0.0803013j 0.0433988-0.00694064j -0.0170684+0.0208827j 0.040388+0.0820857j -0.0434307+0.0472592j -0.00346842-0.0187853j -0.0275005+0.0085797j 0.0169947-0.126254j -0.0153175-0.269395j 0.0117704+0.069164j 0.0382631+0.025487j 0.0449254-0.00464937j 0.019197-0.0428694j 0.0224702+0.0139768j -0.00866939-0.00327937j -0.10606-0.0601754j 0.0384158+0.026879j 0.0524668+0.0139867j -0.0995375-0.0434258j -0.0686441-0.0246074j -0.0402687+0.0153538j 0.0412149-0.00677445j 0.0350552-0.0119176j 0.0150222-0.0365215j -0.0541152+0.0989257j 0.0539886+0.0541048j 0.0439175+0.112234j -0.0207898+0.0707513j -0.0385859+0.0424958j -0.013636+0.0140299j -0.0538399+0.00751929j -0.165737+0.0741526j 0.0130628+0.0436919j 0.0538416-0.00361058j 0.0212493+0.0159437j -0.0207432+0.00496995j 0.0758074+0.0387009j 0.0945976-0.0526055j 0.205871-0.203454j -0.0520934-0.0585446j -9.3176e-05-0.113069j 0.117647+0.0675199j 0.0994642+0.138369j -0.0770811+0.0251957j 0.187807+0.0575848j 0.108017+0.0483257j 0.0994839+0.0412273j 0.0990027+0.0722021j 0.0341396+0.00291537j 0.140064-0.0430593j -0.0912734-0.0598962j 0.0524849+0.0761318j 0.00428078-0.12727j -0.0931737-0.00490213j 0.000533375-0.0389027j -0.00970909-0.0904898j 0.00110249+0.0983354j 0.0323997-0.0765482j -0.0440744-0.0327359j -0.0191198+0.0291497j -0.0214401+0.017249j 0.00954346-0.0593162j 0.0450097-0.0280287j 0.0105637+0.0149496j 0.0357475+0.0264845j -0.020593-0.0419853j -0.0312652+0.0285288j 0.00396804-0.0226185j -0.00447195+0.0193988j 0.0564942+0.0486967j 0.0155364+0.0174863j -0.00210962+0.00522173j 0.00683817+0.0152367j 0.00313067+0.0235267j 0.00904284+0.0648302j -0.00234389+0.0149991j 0.00642698-0.134907j -0.00132527-0.0505499j 0.00103481+0.023787j -0.000503171+0.0709434j -0.00865429+0.00625812j -0.000891882+0.0325831j -0.000579989-0.0121416j -0.00833931-0.0700587j 0.00712304+0.0244542j -0.0023552+0.0117635j 0.00947484+0.0126004j 0.00432378-0.00205751j 0.011316-0.0096432j -0.0094008-0.0492837j -0.0288691+0.0125741j -0.00908305+0.00441661j -0.00128151+0.0154919j 0.0159532-0.00126126j 0.00232269+0.00872476j -0.00417042-0.0121865j 0.00533716+0.00039977j -0.00855645+0.00898335j -0.00838166-0.00251356j 0.0225824-0.0129033j 0.0146086-0.0112051j 0.00652078-0.0206297j 0.00883767-0.0161404j 0.000638843-0.00167359j -0.00841874+0.000627332j 0.0045489+0.00273562j -0.00432037-0.00726507j -0.00020966+0.00550231j 2.36162e-05+0.00427518j -0.0134815-0.0125553j 0.00192822+0.0128186j 0.0139139-0.00846857j -0.00126757-0.000582308j 0.00620553-0.0147496j -0.00134743-0.000371193j 0.00855392+0.00144579j -0.00271324+0.00376183j 
-0.00260876+0.00712122j 0.00530013-0.00301829j 0.0105599-0.00147585j -0.00987106+0.00197029j -0.0367118-0.0199417j -0.00513251-0.0220346j -0.00285407-0.00956548j -0.00108576-0.0188857j 0.0122123-0.00558267j 0.00174254-0.0128163j 0.00260917+0.00279348j 0.00741907-0.000365382j -0.0259882+0.0136571j 0.0207089+0.0101219j -0.0221079-0.0133163j -0.0318641+0.0315895j -0.0283185-0.0461909j 0.041796+0.0435423j 0.0412278-0.0809926j 0.0313658+0.00323127j 0.015034+0.00212643j 0.0540379-0.0331926j 0.0373607-0.00905271j 0.0224722+0.00888029j -0.0356444+0.05269j -0.00512364+0.0198924j -0.0330943-0.00485537j -0.0242524+0.0797267j -0.0823131-0.00699837j -0.0216132-0.0870015j -0.00560474+0.00999487j 0.10474+0.0743402j -0.0643624+0.0205429j -0.147118+0.0350905j -0.0178904-0.0628257j 0.0435466-0.0579476j -0.0167702+0.0122162j -0.023578-0.108321j -0.00838743-0.0891033j -0.0295077-0.0333577j -0.0274659-0.06582j 0.0374465+0.0782433j 0.0739226+0.00321954j 0.041777+0.00727357j 0.00564074+0.0589624j 0.0152209+0.0405893j 0.0492847+0.0243765j 0.0230856-0.0452265j -0.0333466+0.0334226j -0.00133748-0.0252516j -0.00233224-0.00713084j 0.0138668+0.0756917j -0.0451104-0.0216756j 0.0106201-0.0331837j -0.078641-0.0679746j -0.0153055+0.0523108j 0.0331029-0.00667247j -0.0799578+0.0468947j 0.00606654-0.0504835j 0.0446631-0.0356127j -0.0772749+0.0284076j -0.09986+0.0606408j -0.0612059-0.087437j -0.0106239+0.12023j -0.0146725+0.0580563j 0.0377461-0.0117507j 0.0833064-0.0857599j 0.0305861-0.0239158j 0.00573292+0.0367395j -0.00295459+0.0568534j 0.000847255+0.0789159j -0.0442678+0.0425399j 0.0755367+0.0323486j 0.0320653+0.00391778j -0.0315874+0.0785133j 0.0596973-0.0436823j -0.0292905+0.0215029j -0.0334755+0.0253827j 0.0492134-0.0192832j -0.0727918-0.0290005j 0.0133071-0.0722203j -0.0861556-0.0522176j 0.0290859+0.0410884j 0.0449111+0.0645856j 0.0038435+0.0603369j -0.00221388+0.0353386j -0.0476736-0.0411651j 0.00439952+0.0599043j 0.0291934-0.0224103j -0.0229878+0.0217928j -0.00627253-0.0295464j -0.0933822-0.0622957j 0.119321+0.101722j 0.0921551+0.0887285j 0.00971844-0.00150162j -0.0845682-0.0633991j 0.133632+0.0611429j 0.062801+0.0360485j -0.0675978-0.057529j 0.0355441+0.00376973j -0.136904-0.0433999j -0.054263+0.0851745j -0.052058+0.106932j -0.012158-0.0340739j 0.00600439-0.099226j 0.0189551-0.0808933j 0.0905679-0.142267j -0.00402438+0.0197342j 0.00869344+0.0136251j 0.0931791+0.0253221j -0.0418053-0.0508909j 0.00938268+0.00669036j 0.0171228-0.0207763j 0.0105049-0.0382332j 0.0123409-0.0858144j -0.0378267+0.00597583j -0.000293099+0.0356408j -0.0474946+0.036713j 0.0161773-0.0516521j -0.0903156+0.0157374j -0.0227225-0.0395493j 0.0666276+0.000804007j -0.00905459+0.0371385j 0.0471915-0.0764502j -0.0340894-0.00778204j -0.0198263+0.0293507j 0.00628335-0.00205231j -0.00771909-0.0582343j 0.00299738-0.0229445j 0.083204+0.0396118j 0.0363649+0.0841921j 0.00797073-0.00119254j 0.035963+0.0830282j -0.0418247-0.112622j -0.0795438-0.061723j -0.0293098+0.0222262j 0.0896695-0.081644j -0.0285112+0.0950369j -0.0128618-0.00731268j 0.0190812+0.0022096j -0.0538536-0.0342624j -0.0123315-0.0384414j 0.00668566-0.0404514j -0.00367199-0.003052j -0.0292349-0.0295438j 0.0260022+0.00702305j -0.0140185-0.0194924j -0.0156529+0.00110609j -0.025471+0.0510475j -0.0544226-0.0526253j 0.0186791+0.0360532j -0.0395978+0.00983419j -0.081154+0.0440877j 0.0507367-0.0106016j 0.0141148-0.0248236j -0.0289565+0.0646379j -0.0680651-0.0158585j 
