0.209496+0.161246j -0.191133+0.183768j -0.392923-0.175297j 0.0600259-0.364203j -0.347141+0.120002j 0.0101872+0.0169008j -0.00815355-0.0203943j -0.0973506+0.244604j 0.278789-0.0288262j 0.20432-0.0875297j -0.0877229-0.438513j 0.0403244+0.130018j -0.137574+0.0344233j -0.0599019-0.0306516j 0.0462628-0.0590444j -0.0450478-0.0373036j 0.0131831+0.0154902j -0.0121708+0.021668j -0.012131-0.0335404j -0.00272481-0.00748829j -0.0408216+0.0242253j -0.0312105-0.0194038j 0.000746153-0.00421944j -0.0102988-0.025061j -0.00492036+0.0241224j 0.0476319-0.00449721j -0.0188095-0.00963266j 0.00952067-0.018991j 0.0142134-0.00506081j -0.00709568+0.00978489j 0.0427024+0.00203808j -0.0019603-0.0415619j -0.0052975+0.00573472j 0.008632-0.00572469j -0.0179138+0.00448814j 0.0314909+0.0127866j -0.00559021+0.0369573j -0.00398488+0.00844386j -0.0266276+0.00708419j -0.0164072-0.0031741j -0.00981239-0.00897289j 0.000676927-0.0151034j 0.0112932+0.0148067j 0.0059473+0.00149677j 0.00572432-0.00237122j 0.000380997+0.0108129j 0.00267414+0.0169339j 0.00625587-0.00784015j 0.00870394+0.0115973j -0.0106676-0.00758863j 0.00493964-0.0221773j -0.00775453+0.00714426j -0.00603149-0.00113026j 0.0205417-0.00293804j -0.0116981-0.00732033j 0.0209109-0.00260826j 0.00248253-0.00850587j 0.0152248+0.00279443j 0.00184259-0.00653007j 0.0046027-4.87906e-05j -0.00306013+0.00646674j 0.0117702-0.0122854j -0.02165-0.0138537j 0.00521007-0.00112047j -0.00640113-0.00567368j 0.0117811+0.000215283j -0.0106147-0.0125332j -0.0145166+0.0152289j -0.00205961-0.00177333j 0.00504819+0.00456722j -3.20311e-06+0.00285267j 0.00317643-0.000168979j 0.00618861+0.0024915j -0.00390698+0.00714212j 0.00346252+0.00185161j 0.00203052+0.000326182j 0.00131401+0.0108493j -0.0245765+0.0182783j 0.0260339+0.0174272j 0.00510439-0.00993788j 0.00438308+0.00398521j 0.00184706-0.00405486j -0.00309238+0.00460795j 0.00577893-0.00266078j 0.00197332+0.00271747j -0.00615729-0.00219419j 0.00152798-0.0160375j -0.000121914+0.0242605j 0.0236909+0.0031481j -0.00540118-0.00150875j 0.00043326-0.00185462j -0.000615259+0.0101991j -0.00598641+0.00602192j 0.0146249-0.0019131j 0.00918867-0.00306959j -0.00128631-0.00102886j 0.00160678+0.00900225j 0.0104526+0.0056724j 0.0117517+0.00422225j 0.00605502+0.00489186j -0.00205052-0.000759381j -0.00464415+0.00557579j -0.0064275-0.00416562j 0.00404541+0.00535943j -0.000396052+0.00830849j -0.00550297-0.0042009j 0.00130704+0.00604711j -0.000139455-0.0058618j 0.00357576+0.0112455j -0.00499143+0.0141997j 0.00290307-0.0080337j 0.00255835-0.0129644j -0.000927032-0.00803008j 0.000688457+0.00354163j 0.00524562+0.00822945j -0.00209781-0.00823447j -0.000869319+0.00199553j 0.0016704-0.000671168j 0.00722248-0.00719528j -0.00411104-0.00149032j -0.0107128+0.0107099j -0.0030565+0.000798343j -1.92079e-05+0.00136371j 0.00712027-0.000107271j 0.00472245-0.00866692j -0.00789698-0.00560938j -0.00929766-0.00188089j -0.00858219+0.00186124j -0.00644093-0.00701264j -0.000715714-0.000254166j -0.00272918+0.00175657j 0.00769174+0.00215251j 0.00176857-0.00209715j 0.00316388+0.00034734j -0.011475-0.00362715j 0.00884945-0.00905127j 0.00262956-0.00182078j -0.0109275-0.0120966j 0.0110477+0.000908376j 0.00673098-0.000121312j 0.00162052+0.0027559j -0.00117358-0.00620645j -0.0020941+0.00221189j 0.00326583+0.00973598j 0.0199644+0.00678249j -0.00193082+0.00634754j -0.00438056+0.0129327j -9.97993e-05+0.000559311j -0.00329313-0.000801246j -0.00134941-0.00787512j -0.00263225+0.0029302j 0.000351168+0.00832512j 4.19574e-05+0.000298513j -0.00390233+0.00430571j -0.0111951+0.00240673j 0.00409444+0.00129106j 0.00272319-0.00365354j 
0.209167-0.0325105j 0.0517317+0.207653j 0.116001-0.337466j 0.148059+0.219175j 0.228385+0.0733038j 0.0532325+0.305527j 0.162361+0.389477j 0.0754601-0.0745815j 0.513769-0.199786j -0.266059-0.0608264j 0.0611778+0.0519359j 0.0969814+0.0505331j -0.0495973+0.0885558j 0.0359542-0.0491634j 0.0411589+0.0526192j 0.0269347-0.00118759j 0.00347547-0.0452672j 0.0408644-0.0169594j -0.0231587-0.00980913j 0.031971+0.00179582j 0.0135004-0.00218291j 0.00726022+0.0214289j 0.0449849-0.0127219j -0.0118412-0.0613557j 0.00910071-0.0199113j -0.00232246+0.00166575j -0.0195144+0.00755611j -0.00734188-0.0184887j 0.0110813-0.000847137j 0.00174538+0.00237419j 0.0195183-0.0266795j -0.0289515-0.0204815j -0.0128779-0.0092462j 0.00281563+0.00269831j -0.00325108-0.0130091j -0.0154996+0.0291113j -0.0253542-0.0153595j 0.00199809+0.00405281j 0.00835879-0.000479566j 0.0109633-0.000829319j 0.0104868+0.0133805j -0.0159707+0.0292651j -0.000382125-0.000772679j 0.0105115-0.00884053j 0.00568515+0.00834123j 0.00467805-0.00178586j 0.0194992-0.00278134j 0.00908612+0.00357892j -0.00526639+0.0110348j 0.00162277-0.00395243j -0.0187739-0.0172666j -0.0122196-0.00620799j 0.00467907+0.000573775j -0.00324024-0.00292971j 0.00687054-0.00495106j -0.0114787-0.0104311j 0.0131033+0.00973585j 0.00889525-0.0138183j -0.0121937+0.0181084j -0.00319219+0.0156043j -0.0159074-0.00459591j 0.0242217+0.0127108j 0.00713716-0.0273274j -0.000771959+0.0138951j 0.000320981-0.00121186j -0.00783485-0.00172906j -0.010273+0.0119673j 0.00578894+0.0093434j -0.00307349-0.000312611j -0.000391871+0.000978554j 0.00246029+0.000371019j 0.00076626-0.00248666j 0.0029057-0.00487484j 0.00285578+0.00234885j -6.96012e-05+0.00204979j 0.00152908+2.82661e-05j 0.00514963+0.00561058j 0.000814427+0.0158329j 0.0241003-0.000985155j -0.0119155-0.00711558j 0.000909905-0.0155647j 0.00364922+0.000989294j 0.00242539-6.11032e-07j -0.0014617+0.00215518j -0.00101056+0.00633359j 0.00874212+0.0018014j 0.00716959+0.00657918j -0.0202057-0.00561515j -0.0056607+0.0273723j 0.00404351-0.00305447j 0.00604434-0.00492473j -0.00540467-0.00842217j -0.00518763-0.000168004j -0.00427553+0.00130456j -0.0135612-0.000945044j 0.00280678+0.00458535j 0.00905294-0.0127065j -0.00952161-0.00109722j 0.00153049-0.0127846j 0.00418199-0.00928645j 0.000122225-0.0124407j 0.00637946-0.008095j -0.00331423-0.00329612j 0.00703523-0.00225964j 0.00692803-0.00370426j -0.0071676-0.00160316j 0.00506108+0.00419679j 0.00279739-0.00149524j 0.00874399+0.00974552j 0.0121881-0.000878325j -0.00716812+0.000140697j 0.00158432-0.00647174j 0.0128898+0.0016929j 0.00663433+0.00158451j -0.00275003+0.00310699j -0.00419008-0.00522758j -0.00460462-0.00127435j -0.00843729-0.00426847j -0.00469581-0.00618653j 0.00537272-0.00262893j -0.00329171+0.00546224j -0.00169526-0.00145977j -0.00145994+0.00697643j -0.00646904-0.00685774j -0.0011896+0.00145229j 0.00885883+0.0142175j -0.0070733+0.00991264j 0.0010011+0.0103197j -0.00731963+0.00955923j -0.0113185-0.00186789j 0.00290552+0.00723304j -0.013123+0.00651201j 0.00155788+0.00391414j 0.00177933+0.0092047j 0.00447448-0.0158714j 0.00904649+0.00738475j 0.00881921+0.00339194j 0.00823656-0.00394248j -0.00420723+0.0117901j -0.00407384+0.00672729j 0.00154435+0.000726434j 0.00223266-0.00328215j -0.000414419-0.000524414j -0.000273505+0.00391001j 0.00379759-0.00481119j 0.012906-0.000595218j 0.000808939+0.00867051j 0.00552711-0.00555754j -0.000972738+0.00160522j -0.00267913-0.00781706j -0.00327698-0.000162313j -0.0015315+0.000431185j 0.00208535+0.00267228j -0.00424666+0.000362325j -0.00404285-0.00241142j 0.00168634-0.000379667j 0.000192586-0.000974138j 
-0.0539854+0.00176166j 0.0170098-0.0157305j 0.0598086-0.0455717j -0.0464634+0.0133682j -0.0828521-0.0245128j 0.0277493+0.0235801j 0.0181618+0.0110845j -0.00218457+0.0404993j -0.00597261-0.00128213j -0.0318901+0.016481j -0.0488345-0.0265997j 0.0571811+0.0664541j -0.0866426+0.0710394j -0.392427-0.0282932j 0.053804-0.105609j -0.0340046+0.406724j -0.103843+0.0633346j 0.122062-0.299943j 0.0574468+0.0590655j -0.0389796+0.0116531j 0.290603-0.01961j 0.254032-0.0300996j 0.0461093+0.116831j 0.276507+0.0100874j -0.110153+0.152865j -0.0967801+0.306214j -0.122009-0.012677j 0.0311233-0.13078j -0.165319-0.0701454j 0.109887-0.0801577j -0.00440423+0.00806352j 0.0137772+0.00747177j 0.0538809-0.0166605j -0.082709+0.0428531j 0.0550692-0.00767446j 0.0130843+0.000330098j -0.0439748+0.00501328j -0.0159686+0.0128167j 0.0188079-0.000760241j 3.82568e-05-0.0158648j -0.03788-0.0237532j -0.000303381+0.0112286j -0.0102677-0.0401123j 0.000464731+0.0252702j -0.0152326+0.044287j -0.0301145-0.0304474j -0.00295535-0.00880623j -0.00503262-0.0446108j 0.0229407-0.0226146j 0.0122977+0.00849807j -0.00880322-0.0164433j -0.00848213-0.00352511j -0.0316412+0.0242517j -0.0066979+0.0138011j 0.0229229+0.00377245j 0.0153059+0.0172704j 0.00101745+0.0102538j -0.0282386-0.0138557j -0.0289451-0.0119461j 0.014788-0.00434006j 0.00838698-0.0193856j -0.00340372-0.0236975j 0.0175225-0.0127983j 0.0386556+0.0300999j 0.0189638+0.00162947j -0.0173607-0.0438006j -0.00330718-0.0165276j -0.0258107-0.0269589j 0.0367166+0.00141123j -0.033146-0.00794588j 0.0210749-0.000419458j -0.00122002-0.0163318j 0.0185277-0.022152j 0.0254791+0.0157907j -0.0045794-0.0173926j -0.0180412+0.0119413j 0.0207136-0.0203232j 0.0191499+0.00592906j -0.0183781-0.00276475j 0.0265624-0.00847878j 0.0352765+0.0205771j -0.00682835+0.0265549j 0.0115556-0.00116611j -0.0146703+0.00472238j -0.000765556+0.0107726j 0.0172821-0.00750999j -0.00175486+0.0171115j -0.00383984+0.000277008j -0.00480301+0.013232j -0.0070008-0.0174475j -0.011198-0.00220916j -0.0120632+0.0155898j 0.0224388-0.0101473j -0.0345282+0.00789849j 0.0143187-0.00091152j -0.0168237-0.0160293j -0.0192102-0.00371041j 0.011493-0.0126978j -0.00529261+4.17555e-05j 0.0107894+0.00398728j 0.0035038+0.00243788j 0.00522995+0.0108586j 0.00902362+0.00373421j 0.0120807-0.0047713j 0.00844928-0.0020329j -0.0010474-0.00645077j 0.00935239+0.0126087j -0.00184814-0.00818009j 0.00225158-0.00768224j -0.00480026-0.00643164j 0.00853732+0.00708911j -0.0104212+0.000573642j -0.00492243+0.000321519j -0.0111697-0.0075088j 0.00602707-0.00265977j 0.00528907+0.00271891j 0.0018599-0.00793751j 0.0034498-0.00267332j -0.00883997-0.0101525j 0.00477904-0.00866157j -0.00117585+0.00715197j -0.00411112+0.00169508j -0.00059468+0.00550579j 0.00076156+0.0087434j 0.00701646-0.000825926j -0.000521803+0.0113274j -0.0137619-0.00316105j 0.000496241-0.0127253j 0.00591213+0.00812963j 0.0158723+0.00949102j 0.00824944+0.00177498j -0.0098562-0.00938015j 0.00448776-0.00639811j 0.00196808-0.00847138j 0.00462125+0.00862552j -0.0159769+0.0148037j -0.00229955-0.0182702j 0.0212061-0.0126612j 0.0121961+0.00318239j 0.0137369+0.0270968j 0.00284966-0.0105993j -0.00449071+0.0141007j -0.0144603-0.0135466j -0.00750287-0.0109515j -0.0152937-0.011385j 0.00829564+0.00872098j -0.0258136-0.00585885j 0.0182431+0.019108j -0.0103805+0.0111717j 0.00582971+0.00590425j 0.0133458+0.00299357j -0.0114822-0.0259475j -0.013041-0.00532793j 0.00942256-0.0295837j 0.0547022-0.00966906j -0.00798961-0.00332194j -0.0120603+0.0035334j 
0.045818-0.00608755j 0.018225+0.0170231j -0.0587554+0.0065213j -0.0226823+0.0324582j -0.0164975-0.036166j 0.0208137-0.0337576j 0.0277293+0.0623615j -0.0698161-0.00962319j -0.0209929+0.0353199j 0.0133586-0.0176755j -0.0258554+0.0262494j -0.0757934-0.00332812j 0.00953824-0.0763988j 0.144052+0.126663j 0.111296+0.0267036j 0.0438212+0.203497j 0.323137+0.243666j 0.0124366-0.251155j 0.0212577-0.225002j 0.229428-0.0821271j 0.258466+0.366165j -0.268124+0.0866386j -0.181652-0.17935j -0.186364-0.074191j -0.195529-0.133756j 0.0358884+0.225146j 0.0963843-0.0397453j 0.0383423+0.0880506j 0.0590778+0.0436808j -0.0139531-0.0117899j 0.0110501-0.0194872j -0.0190148-0.00244851j -0.0261213-0.119916j -0.0283496+0.0728939j 0.0263421+0.0368688j 0.0267033+0.0206597j -0.0087752+0.0206916j 0.0499317-0.00402995j 0.013271+0.0181547j -0.0404902-0.0282125j 0.0252862+0.0195068j -0.0329028-0.0108118j -0.00559782-0.0325878j -0.0314327+0.0180199j -0.0167669+0.0354862j 0.0079263-0.0329907j -0.0269633-0.0358939j 0.0257628-0.0174994j 0.0111564-0.00204945j -0.0185808+0.0241036j -0.0100721-0.0309326j -0.0074942+0.000760327j 0.023114-0.013725j 0.0031312+0.0126927j 0.00964876-0.00631335j -0.0150393+0.013664j -0.023531+0.0118826j -0.00913404-0.0208752j -0.0195912-0.0196005j -0.0172237+0.0139288j 0.0454661+0.0275888j 0.0169904+0.0126238j -0.0239208+0.00145419j -0.00238418-0.0147145j 0.00902386-0.0234603j -0.0247658+0.0452907j 0.00592901+0.00488747j -0.0132617+0.0118987j -0.00888076+0.0174248j -0.0277372+0.0155054j -0.0163438+0.00973969j 0.011165+0.0147531j 0.00434726+0.0235601j -0.0298105+0.00480912j -0.00351188+0.0126036j 0.0141609+0.00906318j -0.00894237-0.00283913j 0.00395898-0.00523808j 0.00775467+0.00297829j 0.00038425-0.00351332j -0.00854769-0.0144452j 0.00513022+0.0027511j -0.0187414-0.00659324j -0.0122274-0.0142082j 0.00773036+0.0128911j 0.0249766+0.0224158j -0.00868608+0.0302129j 0.0037709-0.00167954j 0.00962008+0.0164882j 0.00899172-0.00561643j 0.00540838-0.0237981j 0.002171+0.015478j 0.00068773-0.0316323j -0.00316426-0.00543079j 0.00470189+0.00729247j -0.0200722-0.0145425j -0.00381351+0.0159476j 0.00567591-0.0125828j 0.00120607+0.00017679j -0.00518221+0.00367175j -0.0100908-0.00214812j -0.00687679-0.00509575j -0.00463184-0.00187058j 0.00337312+0.00618979j 0.00701975-0.00116392j 0.0086571+0.00225695j -0.00865228-8.99707e-05j 0.00837388+0.00704775j 0.0109941-0.00258256j 0.00144074-0.00384966j -0.00649287-0.00320749j 0.00124149-0.00698128j 0.00949148+0.00102953j 0.00341321+0.013278j 0.0043015-0.00192567j -0.00475433+0.00982547j 0.00603588+0.0127274j -0.000615402-0.00376132j 0.00475698-0.00364436j 0.0100762-0.00303315j 0.00974024-0.00194847j 0.00388471-0.00752307j -0.00447864+0.00810025j -0.00750273+0.00761194j -0.00167426+0.00531346j -0.015542-0.000485684j 0.00350141+0.0118942j 0.00685436-0.0029808j -0.000475025-0.00176829j -0.00908166+0.00801746j -0.00248808+0.0228017j 0.00599162-0.000360603j 0.00597728-0.00564653j -0.0161732+0.00528803j -0.00518328-0.0040246j 0.00634813+0.0130395j 0.00791327+0.00616491j -0.0156214-0.0157322j -0.00471092-0.0141946j -0.000231121-0.00667969j -0.00203008-0.0175276j -0.00838349+0.00626659j -0.00174879+0.00323863j -0.00267807+0.00701185j -0.013167+0.0184525j -0.00373797-0.0112432j -0.0128522+0.00500556j 0.00696244-0.0166064j 0.00989415-0.0086467j -0.00389674-0.0275495j -0.00939098-0.00495676j -0.015647-0.00304676j 0.0141643+0.0092947j -0.0217658+0.00685498j -0.0103959-0.0255597j 0.0044235-0.00191924j -0.00151362+0.00228974j 
-0.0100626+0.0143329j -0.0403367+0.00337359j 0.0349015+0.0601289j 0.0154473-0.0217673j -0.0261305+0.0253935j 0.101841-0.0212803j -0.00541142-0.0182379j -0.0256187-0.0428797j 0.0326258+0.00988979j -0.0213533-0.010273j -0.000221126+0.00549488j 0.0504773-0.0483122j 0.0502415+0.0514203j -0.0495107-0.28182j 0.102069-0.0689517j 0.174993-0.00724485j 0.252075-0.14683j 0.0555818+0.0793651j 0.44903-0.0272359j -0.140662+0.559945j 0.143404-0.0377006j -0.270896-0.0518101j 0.13878-0.0255446j -0.116097+0.163887j -0.0867574+0.0530367j 0.00855271+0.0304498j -0.0446016+0.131242j -0.132088-0.0415063j 0.00928447-0.105586j 0.0587266+0.0400224j 0.00148252+0.0325623j 0.0382744+0.00246969j -0.0528765+0.0285263j 0.00592333+0.0167964j 0.0495482-0.00797854j 0.0029912-0.00735265j -0.00528909-0.00972847j 0.0671855-0.0441819j -0.0417739+0.021158j -0.0136376-0.0166393j 0.00843679+0.0195519j -0.00845755-0.00198418j 0.00046536+0.0164671j -0.0148249+0.00964092j 0.0124863+0.0198949j -0.00611443+0.00567177j -4.04776e-05-0.00841307j 0.0105946-0.00572321j -0.0165952-0.00266266j -0.0180049-0.0248297j -0.00939567+0.00478885j 0.0313096-0.0224919j 0.0170449+0.04494j 0.00108937+0.00886807j -0.00641079+0.0447015j -0.0063537+0.00996808j 0.0322015+0.000473434j 0.0314644-0.0112537j -0.00927744-0.0176736j 0.0659107+0.0428238j 0.000795401+0.0120733j -0.0287463+0.00147549j 0.010578-0.0102521j 0.0126625-0.0255933j 0.0138817+0.0211259j 0.00814439+0.0112516j -0.00295953-0.00231768j 0.00429412+0.00742473j 0.00471973+0.00321589j 0.00656561-0.00256561j 0.000797866-0.0277152j -0.0275511+0.00209093j -0.0202178-0.0100684j 0.0123867-0.0160138j 0.0123782-0.000151507j -0.0115492-0.00308629j 0.0171946+0.00852407j -0.00142145+0.0110023j 0.00169639-0.0123032j 0.0118347+0.00474721j -0.00965935+0.0276394j 1.21307e-05-0.00671446j -0.0026696+0.00844712j -0.0102627+0.00341862j 0.00975069-0.0179542j 0.0169854-0.00809959j 0.0156934+0.00780196j 0.00102467-0.00256072j -0.000467165+0.00088574j 0.00614004+0.00883274j -0.000471744-0.0107666j 0.0110827-0.00604442j -0.0052066+0.00218253j 0.0149641+0.000976015j -0.0128551-0.00746419j -0.00327125-0.0124291j -0.0200026+0.0149176j 0.00918163+1.12058e-05j -0.00230696+0.00268155j 0.021625-0.007813j 0.0102322+0.0049996j 0.00668265-0.00770811j -0.000427435+0.00329569j 0.00517716-0.00389242j 0.000344822-0.00733923j 0.017476+0.00228807j -0.0108872-0.00282766j -0.0123722-0.00483988j 0.00687813+0.00193323j -0.00979937+0.00595194j -0.011706+0.000728833j -0.0047291+0.00032641j 0.00408325-0.000548259j -0.00423098-0.00410826j 0.00778905+0.00601743j 0.00735314-0.0144619j 0.000805864-0.00601447j -0.0108655-0.00338457j 0.0108895+0.00504479j -0.00533029-0.000917126j 0.0166428+0.0030716j -9.08448e-05-4.62419e-05j 0.00354768-0.0196775j 0.00127462+0.000411181j 0.012167+0.0127978j -0.00663484-0.0025718j -0.00145743-0.0103515j -0.00948419+0.00205203j 0.00272622+0.00761686j -0.0166992-0.00626216j 0.00787055+0.0138166j -0.00035984-0.003043j -0.00368406+0.0238812j 0.013876+0.00168828j -0.00539905-0.00811638j 0.00987162-0.0107864j -0.0152376+0.00364818j 0.00518281-0.00470188j -0.00449075+0.00158605j 0.00712159-0.00219601j -0.0177223-0.0157866j -0.00874306+0.0136161j -0.0043273+0.00288428j 0.00964518-0.00458285j -0.00103567-0.00683118j 0.00330234-0.00229319j 0.000665535-9.09232e-05j -0.00754329+0.0122475j -0.0102878-0.000316467j -0.00111165+0.0065434j -0.00127526+0.00302127j 0.00934163+0.00298712j -0.00153174+0.00235748j 0.000536482+0.00138203j 0.00231975+0.00937246j -0.00208632-0.00194977j -0.00127126-0.00114268j 
0.0059853+0.0207316j -0.00249027+0.00216561j -0.0104098-0.0065331j 0.00945139-0.0100324j 0.00835347+0.0098331j 0.00114381-0.00816463j -0.00317877+0.00269157j -0.0028752-0.0136435j 0.0105014+0.00626221j 0.00835321-0.000307538j 0.00271086-0.00820526j 0.0253078-0.0280406j -0.0188995+0.0157075j -0.0169885+0.0768431j 0.0424798+0.0017949j 0.0893185-0.0538457j 0.0330315+0.0159859j 0.0431121+0.0584531j -0.00543516-0.0174136j -0.0127078-0.0227871j -0.0537633-0.00229694j -0.052326+0.0153161j -0.0175144-0.0343774j -0.0275067-0.00946951j -0.0340106-0.0360965j 0.00901607-0.0990633j 0.0155482-0.0261104j 0.00597701+0.0686361j 0.244605-0.0710778j -0.119526+0.0165487j -0.0355492+0.0215588j -0.0268829-0.0169329j -0.101417+0.11143j -0.165022-0.255123j 0.00947292-0.0398688j -0.0514505+0.0278251j 0.0511271-0.0346959j -0.0710053-0.022348j 0.0593985-0.0175849j -0.0303418+0.00275154j -0.0900724-0.0650487j 0.00669791+0.0876255j 0.00338617-0.0509544j -0.0351153+0.13354j -0.102232+0.180412j -0.0388082-0.0330276j -0.0352506+0.0236863j -0.0129002-0.0938701j 0.177328-0.146919j 0.0330408+0.0775176j -0.0227509+0.0346917j -0.095679-0.0749592j -0.133177+0.0730735j -0.0738172-0.0193823j 0.119874-0.0314532j 0.0495156-0.00710793j 0.0247581-0.0451904j -0.0837284-0.0191138j -0.111651+0.00834171j 0.0729146-0.0405375j 0.0421997-0.0298743j -0.078469-0.0547857j 0.0272423-0.0514538j 0.191972-0.0220079j 0.127295+0.0767295j -0.219-0.0163194j -0.0580821+0.0013356j -0.116276-0.000174284j 0.104543-0.138627j -0.0202148-0.0183108j -0.0372871+0.0351418j 0.0107474+0.0508841j 0.0225165-0.0160744j 0.00506662+0.00329906j 0.0128046+0.0500147j -0.154851-0.00952586j 0.0874413-0.0151793j -0.027725+0.00471126j -0.0266716-0.00215251j 0.0151652-0.0192585j -0.038479+0.0186929j 0.0068303+0.0612137j 0.0933535-0.0972731j -0.0231537+0.00539327j 0.0158565+0.0280186j 0.0130374-0.00342671j 0.0227698-0.0124307j -0.00367586-0.0130591j -0.0274698+0.00803674j -0.0812733+0.0259255j -0.0146868+0.0286192j 0.0288813+0.0174754j 4.04893e-05+0.00892592j -0.0332595-0.0175498j 0.00441561+0.00985815j -0.0499773-0.00924479j -0.0191758-0.000227794j 0.0327642-0.0047943j -0.0531952-0.00489919j -0.00160172-0.00855708j 0.0104489-0.0239458j 0.0188505+0.00841008j 0.0278713-0.00596963j 0.00823535-0.0202803j 0.0549672+0.0441257j -0.0145781+0.00916572j 0.00359913+0.0407552j 0.0134721-0.0138953j 0.0246789-2.24953e-05j -0.00295562-0.00724423j 0.00758697+0.0114511j 0.0012807+0.0428799j -0.0211933-0.0173325j -0.0446444-0.0157035j 0.0153066+0.00706729j 0.00531242+0.0290571j -0.00546807-0.0299724j -0.00219193-0.00944196j 0.00865327+0.00803133j -0.0083722-0.0027255j -0.0155468+0.00594362j -0.00432025-0.0303766j -0.0293193+0.0320462j -0.00663688+0.00299628j 0.0128475-0.0355319j 0.020688+0.0203558j 0.0179976-0.0125479j -0.00712114-0.0401854j -0.00637989+0.0333002j 0.00931448+0.00302953j 0.0287837+0.0194336j 0.00909056+0.0114006j -0.021952-0.0200892j -0.00815379-0.0112171j 0.0249513+0.0420995j -0.0226187+0.0497545j -0.00120887-0.0183843j 0.0226865-0.016873j -0.00623458+0.009779j 0.048998+0.0466534j 0.0152773-0.0266147j 0.00989854+0.055635j -0.0599438-0.017503j -0.0174876-0.0566706j -0.0321985+0.00601031j 0.00340173+0.00258544j -0.0234871+0.00736468j 0.0195785+0.0110444j -0.0229278+0.0405583j -0.0107604+0.0209466j 0.086436+0.0452838j -0.0214962-0.0736837j -0.0428811+0.00858177j -0.00777479-0.0863769j 0.147515-0.00623036j -0.00545376+0.00698724j -0.0229149-0.00827361j 
