-0.0113629-0.0776389j -0.103246+0.028069j 0.0299454+0.0697208j -0.00067925-0.37309j 0.551303+0.0309846j 0.0353239+0.43124j -0.0181686+0.394029j 0.425031-0.0589671j 0.0101972-0.127403j 0.140286+0.0184313j 0.0220859-0.0962443j 0.00229481-0.00350846j -0.00976773+0.0177206j 0.0554285-0.0242408j -0.013512+0.0225041j -0.0428937-0.00641885j -0.0192801+0.0154289j 0.0233708+0.0150032j -0.038658-0.00579414j 0.0480843+0.0142429j -0.0606934-0.0321436j -0.00911345+0.0699778j 0.00073593+0.0118965j -0.0127034+0.000202827j -0.0196839+0.00161112j 0.011354-0.0399417j 0.0307645+0.0228211j 0.0318518+0.00266806j -0.00151785+0.0390116j -0.0219601+0.0138372j -0.0112735+0.00584076j -0.000488326-0.0021587j 0.00391528-0.00675948j 0.0131782-0.00933491j 0.00933809-0.00159573j -0.00441966-0.000268124j -0.0125217+0.00229313j 0.0206743-0.00514085j 0.00447744-0.000211377j 0.00870598-0.00512065j -0.0154047-0.00250478j -0.00102609-0.00420358j -0.0102004+0.00872534j -0.00670833+0.00693485j -0.00133255-0.00586191j -0.00149823-0.0126715j -0.000382814+0.0045856j -0.0285304-0.0121102j 0.00213211+0.00957941j 0.00177706+0.00318797j 0.0133476+0.029939j -0.0301489+3.51138e-06j -0.00867607+0.0300093j 0.00613877+0.00448646j 0.00494444-0.00180066j 0.000294353+0.00217305j -0.00239038+0.00163318j -0.00990746+0.00870657j 0.0124048+0.0106715j -0.0072787-0.000181194j 0.00366668-0.00940108j 0.0106416+0.00103338j 0.00473693-0.00323839j -0.0182236+0.0257198j 0.016992+0.0229528j 0.00393775+0.00367258j -0.0211729+0.00159331j -0.0123051-0.0152953j 0.000297145+0.00176698j 0.00418248+0.00167599j 0.00498487+0.006039j -0.000659631-0.0116013j 0.000218901-0.0148608j -0.000992302+0.01524j 0.0139658-0.00919661j 0.0083314-0.00448026j 3.43549e-05-0.00163211j 0.00106388+0.00315412j -0.00542682+0.00319582j 0.0116886-0.00532263j -0.00386413+0.00525404j -0.0103494+0.00576471j 0.000346544-0.00419989j -0.0115211+0.0021361j 0.000989359+0.00061487j 0.00117716-0.000397582j -0.00499989-0.000375282j -4.75126e-05-0.00267172j -0.00154465-0.00108084j -0.00887913+0.00163384j -0.0114362-0.00133066j -0.00343197+0.00321496j -0.0102818-0.00222845j 0.00513608+0.000983131j 0.0054984-0.00221472j -0.00531285+4.42187e-05j 0.00231179-0.00383369j 0.00137795-0.00127608j -0.0028985-0.000503831j -0.0010649+0.00192161j -0.00220525+0.00511139j 0.00758969+0.00355432j 0.00169619+0.00303531j 0.0052498+0.00219824j 0.00572038+0.00407244j -0.0103186-0.000222145j 0.000400214-0.00236436j -0.00717774+0.00305313j 0.00353293+0.00196029j 0.0127752+0.0087863j -0.00175911-0.00407901j 0.00284377+0.0150422j 0.00137408+0.0098197j 0.0052893+0.00752037j 0.00713631+0.000443039j -0.0055571-0.00198276j -0.000514744+0.0140998j -2.47684e-05-0.0101129j -0.0148929-0.00184867j 0.00191995-0.00469176j 0.0132234-0.0181121j 0.0175682+0.0128772j -0.00858606+0.00770791j 0.00208569+0.00636512j -0.00137297-0.00185888j -0.00631395+0.000454595j -0.00456521-0.00530081j 0.00133832-0.00106851j 0.0049473+0.00439091j -0.00490708+0.00455026j 
0.0142579-0.0292691j 0.00163648-0.00587318j 0.00923067-0.0264167j 0.0970684+0.0730936j -0.0489663+0.0748546j 0.0820962+0.0300527j -0.00971625+0.0147593j 0.0547084-0.0853125j -0.185651-0.232351j 0.27012-0.212916j -0.0940553+0.118152j 0.00852898-0.210355j -0.239579-0.0659287j -0.0687891+0.148366j 0.120367+0.149978j 0.203843-0.0758863j 0.148523+0.0911555j -0.195225+0.28378j -0.0617438+0.135266j -0.184009+0.0457438j 0.109771-0.145804j -0.295001-0.316453j 0.11745-0.182393j 0.188633+0.112246j -0.0111904-0.021926j 0.0247691-0.0259322j 0.0142953+0.0420064j 0.0444438+0.0154198j -0.030876-0.0150041j 0.019027+0.00803396j 0.01439+0.0478536j -0.0419183+0.0253999j -0.0210184-0.0149041j -0.0343522+0.0124009j 0.024011-0.0462213j 0.0204595-0.0178715j -0.00522388+0.0103753j -0.00679304-0.00745988j 0.0122702-0.022287j -0.00192366+0.0023683j 0.00329602+0.0333769j 0.0050774-0.0134201j -0.00659099-0.00986178j 0.0247376-0.0426057j 0.0177791-0.00897725j -0.00514709-0.000896964j -0.00894389-0.0348663j -0.00324928+0.0180304j 0.0103394-0.0193499j 0.0580057+0.0230007j 0.0250036+0.0257641j 0.00912562-0.0295514j -0.0393262-0.0128911j -0.0288959-0.0237391j -0.0463385+0.0543434j 0.0116477+0.00988508j -0.00564455+0.0063931j 0.0402582-0.000986674j -0.0128272-0.0374379j 0.00494305+0.00564324j -0.0211934+0.0228059j 0.00441376+0.0221607j 0.0345691-0.00609812j 0.0168273+0.00798896j -0.0106528-0.014039j -0.0109581+0.017837j -0.012257-0.0212791j 0.0114239-0.00707461j -0.000647149-0.0170684j 0.0254381-0.00724564j 0.00253028-0.00400582j 0.00939349+0.00155124j -0.00236483-0.015788j -0.00378241+0.00440448j 0.00533404-0.000466047j 0.000781754-0.00672328j -0.00919691-0.00385094j 0.0030316-0.0102438j -0.00968023+0.00061168j -0.0141268-0.00256829j 0.00403038+0.000454083j 0.000628538-0.0137441j -0.000730329+0.00776333j -0.0134341+0.00757129j -0.0020588-0.00225633j 0.0133967+0.0116003j 0.00805808-0.00648664j -0.0136352+0.00223181j 0.00546048+0.0104026j -0.000522505+0.002234j 0.0109661+0.00927881j -0.0122954-0.0142013j 0.00421481-0.00047468j 0.00421656-8.29704e-05j -0.00758949-0.00734944j -0.00713194+0.00358701j -0.00459919+0.00281165j -0.00244269+0.00164005j -0.0041125+0.00635983j -0.00482406-0.00789266j -0.00715937-0.0138095j -0.000326748+0.00555901j 0.0038053+0.00978421j 0.0153913-0.00755582j -0.00162541-0.00243217j 0.0115548-0.00873341j 0.00361166-0.0150947j 0.00299094-0.0149716j 0.00527182-0.00572831j -6.08519e-05-0.00434981j -0.00960171+0.00467089j -0.00671577-0.0144014j 0.00667159-0.00815824j -0.00442695-0.0114265j -0.027544+0.000758254j -0.00012232+0.0195918j 0.00299474+0.000619477j 0.00222985-0.0104904j -0.0127628-0.00320647j -0.00872286+0.0175474j -0.00180457-0.0158606j 0.00202118+0.0158427j -0.01348+0.000118574j -0.0108233-0.00274426j -0.0126788+0.003787j 0.0282293-0.0142596j 0.0225074+0.0147285j 0.00640947+0.00547735j -0.00881332-0.0167934j 0.0200655-0.00573244j 
-0.00684793-0.0724626j -0.00557296-0.013691j -0.0009982-0.0622847j -0.0480834-0.039209j 0.0320733-0.036981j -0.0451664-0.0032559j 0.00139879-0.00421462j -0.0111288+0.0473349j 0.0360383+0.196937j -0.22138+0.0415128j -0.146911-0.115258j 0.197789-0.339677j -0.276662-0.0716788j 0.22277+0.0957056j -0.160737-0.0429104j -0.0766243+0.390967j 0.235304-0.135651j -0.0455007+0.0853234j -0.176065+0.166249j -0.291911-0.178382j -0.176702-0.245761j 0.0652464+0.0502495j -0.106552+0.0664466j -0.0729283-0.10184j -0.0506957-0.041332j 0.0755071-0.0509794j 0.0391092+0.0501026j 0.00110385-7.53487e-06j 0.0286331+0.0331321j -0.00501379-0.00637636j 0.0146337-0.0270216j 0.0152883-0.0435167j -0.0180471+0.00931034j -0.0124461+0.0244226j -0.00937669+0.011928j 0.00588666-0.00175236j 0.0159202+0.00789346j 0.0173008-0.0295559j -0.00186184-0.00527602j 0.0100359-0.0011493j 0.00626764+0.0163617j 0.0242805+0.0274361j -0.0151315+0.0144513j -0.00771383+0.0228295j 0.0214774+0.0120617j 0.0246794+0.0166029j 0.000457941+0.0075226j -0.0025283+0.0138181j 0.0143886-0.0134057j -0.0348643-0.0149237j 0.0087517-0.0191519j 0.0244605+0.00441542j 0.0188831-0.0279244j -0.00676502+0.0128391j 0.0146327-0.0139966j -0.00372511-0.00649487j 0.00497813-0.00127278j -0.0305121-0.00533852j -0.00658771+0.0280385j -0.00645326-0.0148889j 0.00620474-0.00208619j 0.0170634+0.0115j 0.00999558-0.0136253j 0.023049+0.0214659j 0.00058722-0.0472211j -0.0531107+0.0112435j -0.00816506-0.0227399j 0.00919555-0.00283762j 0.0117798+0.0167358j -0.00367093+0.00912859j -0.0065483+0.00378634j -0.00978612+0.00587946j -0.0105667-0.0120889j -0.00429383+0.00878423j 0.0142868-0.000831289j -0.0132481-0.00116638j 0.0163458-0.0175725j -0.00102906+0.00774762j -0.0277598-0.00736747j 0.00568525+0.00914671j -0.00909897+0.0132441j 0.00936543-0.00551906j 0.00525444+0.0176491j -0.00918196+0.00169872j 0.00278791-0.00878598j 0.0149216-0.00669009j 0.0131669-0.00124166j -0.0176488+0.00316461j -0.00673817-0.00276277j -0.00803891+0.0185734j 0.00193673+0.00804788j 0.00764972-0.0119029j -0.00167574-0.0351121j 0.000396867-0.0107335j -0.0023898-0.00564026j 0.0109456+0.0203291j -0.00664244-0.00977417j -0.00907902+0.00455864j -0.014342-0.0126376j -0.0199028+0.00484722j 0.00311855-0.00346299j -0.0052466+0.00808328j 0.00114836+0.0145037j 0.00416364+0.0179948j -0.0126048-0.0150746j -0.00534079-0.00162685j 0.0284861-0.0114718j 0.00459645+0.00818054j 0.00144534+0.0178649j -0.00762527-0.00466227j -0.0155807+0.0106806j -0.006261-0.00709579j 0.00952145-0.0101923j 0.0084838-0.00591156j 0.00403983-0.00586903j 0.0146066-0.0086407j -0.00457076-0.0089484j 0.0137663-0.0141331j -0.0144108-0.0189881j -0.0262452+0.00837088j -0.00817502-0.0138217j 0.000441778-0.015437j 0.00616251-0.00270824j 0.00230249-0.00390628j -0.00323646+0.00408664j -0.0136926+0.00618449j -0.00889722-0.00969126j 0.00481598+0.000768235j -0.000377594+0.00788923j -0.00857683-0.00229683j 
0.000491592-0.000487607j 0.00403034+0.00145768j 0.000207667+0.000876278j -0.00906234+0.0327315j 0.0110651-0.00571592j 0.0200927+0.00880157j -0.0186927+0.0200168j -0.0195961+0.00719297j 0.0938395+0.0225243j -0.00887892+0.0403417j -0.106981+0.0197379j 0.0356761+0.011972j 0.0504767-0.0201222j -0.0764268+0.0178292j -0.00336466+0.0624777j 0.00137357+0.000842433j 0.0334078+0.0560262j 0.0177628+0.0410994j -0.00586322+0.0343888j 0.0116397-0.00688132j -0.017349+0.0238855j -0.107839+0.00225171j 0.0145548-0.168252j 0.136656-0.0332164j 0.0875663+0.105326j 0.047344-0.0504732j 0.282628+0.0977914j -0.114368-0.193498j -0.131261+0.0348668j -0.0573208-0.0442442j 0.0845061-0.123879j -0.0433025+0.0515062j -0.00814367+0.194178j 0.173693+0.0326145j -0.101939+0.0849186j -0.163875-0.0877103j -0.11391-0.00281284j -0.0274902+0.0345776j -0.0752621+0.0768192j 0.00325546+0.00308959j 0.0929341-0.102594j -0.0212691+0.0155837j 0.0138247-0.00729722j 0.00573672+0.0518136j -0.0227688+0.0938649j 0.0872039-0.145678j 0.0475276+0.123923j -0.0709267+0.0151881j 0.0650083-0.0138756j -0.159821+0.00529519j -0.199941+0.102897j -0.0270549+0.0700458j 0.193164-0.0694941j 0.125696-0.193596j -0.0823343-0.341128j 0.131113-0.0980334j 0.0719451+0.11543j -0.0229726-0.0108971j 0.0500517+0.0193745j 0.0648393+0.141913j -0.0642682+0.00176664j 0.0496493-0.0330929j -0.108333+0.0442478j -0.0657507+0.0260561j 0.00174862+0.016375j -0.0480757-0.00130645j 0.00232389-0.0440843j -0.0373712-0.0440721j -0.0247085-0.000686204j 0.0348994-0.0159662j -0.0136655-0.0145567j 0.0047754+0.0122308j 0.0270767+0.0396806j 0.00285586-0.0163437j 0.00632222+0.0245956j -0.013711-0.0304031j -0.00809299-0.0059794j -0.0221199-0.0283724j -0.0234495-0.00363497j -0.0434596-0.00539453j -0.00341812+0.0252008j -0.00909051+0.002743j -0.00798825-0.00860335j 0.0155247+0.0159549j -0.00146622+0.0109042j -0.0053991-0.0254213j -0.00686727-0.0204887j 0.0187137+0.0164735j -0.00535879-0.0356962j 0.00207275+0.0114196j -0.00885219+0.00830651j 0.0298098+0.033657j -0.00962753-0.0234743j 0.00315957-0.00106073j 0.00599432+0.0209723j 0.0353209+0.0465292j -0.0160025-0.00292836j -0.0191123-2.2496e-05j 0.00225921-0.00349304j -0.0166016+0.0150102j 0.00850962+0.017784j 0.0207387-0.00762019j -0.016827+0.00745743j -0.0408745+0.00634141j -0.00982385+0.0166366j 0.00319787-0.0213737j -0.000721388+0.0286697j -0.0293118+0.0268628j 0.0511469-0.0152817j 0.000966911+0.00645168j -0.0219169-0.0107489j 0.00357005+0.00294626j 0.00859415-0.0266426j 0.0150917+0.0141051j 0.0412149-0.00686223j -0.0330118-0.0291629j -0.0231676+0.0304647j 0.0327453-0.00943718j 0.00320149-0.000391695j 0.00824638-0.0201263j -0.0102258+0.000693745j 0.019365-0.0130145j 0.00538245-0.023352j -0.032768-0.00352021j 0.00732056-0.0402237j -0.067696-0.010589j -0.0480261+0.0281305j -0.101374-0.00367591j 0.00151799+0.0319085j -0.0478752-0.0135937j 
-0.00593443+0.0174519j -0.0234765-0.00659958j 0.00845266-0.0100255j -0.0239607-0.0401707j -0.000700359+0.00712479j -0.0117644+0.00535853j -0.00608979-0.0402987j 0.0219958-0.00992946j 0.0316307+0.0338588j -0.0556058+0.0124747j -0.088605+0.0535076j -0.0309523-0.0072059j 0.0304283-0.0205232j 0.0166286-0.0280341j 0.0164566+0.0586534j -0.0060937-0.00891859j -0.0183176+0.0249269j -0.0126038-0.0414942j -0.0192296-0.00133237j 0.0423135+0.00335188j 0.0264378-0.00945545j -0.0310258+0.0442445j 0.0818056-0.0745114j 0.0401906+0.076301j 0.222906+0.0279376j 0.0111791+0.121067j 0.126227+0.0638688j -0.00837911-7.26822e-05j -0.131664+0.21199j 0.0695329-0.155873j 0.0732819+0.00381928j 0.113419+0.0292851j -0.0831703-0.00356044j 0.00779503-0.105959j -0.0805473-0.0300797j 0.177321+0.223501j 0.222573+0.120114j 0.0449222-0.0281597j 0.0431296-0.170899j -0.00383971+0.00159596j -0.146277+0.0591412j 0.0414224+0.00622055j -0.0245351+0.202968j 0.0839852-0.0875918j 0.0240409+0.0545643j 0.124439-0.0933199j -0.0672296-0.0855002j -0.00806743+0.183835j -0.0827518-0.0671234j -0.195223+0.00672602j 0.253875-0.0683477j 0.0959038-0.287162j -0.232724-0.0492713j 0.0867589+0.167448j -0.0133-0.147163j 0.0714374+0.0209119j -0.0514904+0.0643697j -0.0945921-0.0672924j -0.0465153+0.0909209j 0.022555+0.0573309j -0.0284427+3.74041e-05j 0.0140939-0.00819763j -0.0837013+0.0159701j 0.0209505+0.00313119j -0.00275745-0.0344098j -0.0381609+0.0158231j 0.0102549+0.0301197j -0.0406886-0.00591748j 0.011077+0.0378222j -0.037883+0.033708j -0.000366088-0.0248069j 0.00446276+0.0133828j 0.026889+0.0251166j 0.00154715+0.0490964j -0.00415227-0.0174927j -0.00110182+0.0126293j -0.00660087+0.00785704j 0.0185184-0.00661604j -0.0119742-0.0180474j 0.0238635-0.000855384j -0.0166574-0.00584571j 0.00461549+0.0241218j 0.0223821+0.00799358j -0.00710166+0.00461053j -0.0104619+0.00985884j -0.0118771-0.0173146j -0.00524783+0.0351992j -0.00864323+0.00494759j 0.0236907-0.029727j 0.00505634-0.00332607j -0.0298887-0.0124436j 0.000891072-0.000787935j -0.0112086-0.00978754j -0.00218406+0.00126832j -0.017225+0.00665202j -0.011444-0.0111708j 0.0140058-0.00976142j -0.0166528+0.019652j 0.0066743-0.0001562j -0.0388744+0.00620279j 0.000700156+0.00436142j 0.0327039+0.00791141j -0.0335699-0.0145281j 0.00203623+0.0326326j -0.0314243-0.025161j -0.0099494-0.00393853j -0.0151815-0.0173428j 0.0215435-0.0208739j 0.0135946+0.00319598j 0.00447157-0.00678451j 0.00713174-0.00578481j 0.00230408-0.00759355j 0.0213237-0.0123403j 0.0154671-0.0372154j 0.00569796-0.00599499j -0.0307331-0.0131242j 0.0191466+0.0412486j 0.00945743+0.0293176j 0.00576268-0.000481227j -0.0193118+0.0196956j -0.0270328-0.00659354j -0.0201233+0.0162128j -0.0606555+0.00713425j 0.0220194+0.0163154j -0.0380234+0.00141661j -0.0322429+0.0312742j -0.0397591+0.00122635j 0.0113909+0.0139714j -0.0155027+0.0012009j -0.00619185-0.0196727j 
-0.0102128-0.0086106j 0.0176731-0.0115065j 0.00751347+0.0113974j 0.0145434-0.0107048j -0.000594938-0.0221514j 0.043957+0.00509401j -0.0334721-0.015634j -0.00556636+0.0228839j -0.0513541+0.000730423j -0.0216698-0.0392943j 0.0299635+0.0548219j -0.03248-0.0141914j -0.00604331+0.0157405j -0.0170795+0.0268762j -0.0410173+0.0330681j -0.00474055+0.0532277j -0.0257989+0.0396865j -0.0444155-0.0607703j -0.00930118-0.0370816j -0.012984+0.0498412j -0.0147122-0.0385481j -0.00160271+0.0144194j 0.0445292+0.0696846j -0.0611226+0.0739461j 0.0059331-0.144089j 0.125554+0.0273834j -0.0619719-0.0107653j -0.0966904+0.134327j -0.0497249+0.109816j -0.186043-0.0874361j -0.107858+0.0508144j 0.0397353+0.0434121j -0.0443856+0.0474348j 0.0747832+0.0765724j -0.0570369-0.0450377j -0.141015-0.00444284j -0.196374-0.123438j -0.0859603-0.0148804j -0.185921-0.0932074j 0.0151627-0.0511303j 0.132931-0.303685j -0.0104951-0.0144961j 0.0415307-0.11078j 0.00221894+0.0449647j 0.0647151-0.0757111j 0.0991191-0.185223j -0.168983-0.0513063j -0.0179908+0.139603j -0.133529-0.275148j 0.174618-0.248442j 0.354324+0.0366087j 0.0846438+0.137144j 0.0440314+0.162566j 0.147041-0.053085j -0.0690981-0.0459431j -0.0509565+0.0996176j -0.0998138-0.0332165j -0.0314836+0.0260583j 0.0353071+0.0473337j -0.0032156-0.0291151j 0.0512653-0.00503105j -0.0420782-0.0457903j 0.019953+0.0593629j 0.0133946-0.0010848j -0.0225066-0.0150423j -0.00885464+0.0228437j 0.00485712-0.0124749j -0.0183824+0.00103421j -0.015866-0.00351711j 0.0187772-0.0333057j 0.000468506-0.0650794j 0.0352078-0.0115861j -0.000580765-0.00264563j -0.0346096-0.00714654j -0.00224454+0.0194623j -0.012329+0.00739131j 0.00368593-0.0156319j -0.000321636-0.0103569j 0.0401159-0.0202907j -0.0387989+0.0384773j 0.00393773+0.0206924j 0.00138762+0.00599067j 0.00398641-0.0199198j 0.00220076+0.00708589j 0.00304897+0.0130149j 0.00066007+0.00932933j 0.00293954-0.0152202j -0.0174532-0.0152826j -0.00795766+0.0216413j 0.00900084-0.00468878j -0.00677431+0.00572894j -0.00308388-0.00561137j -0.00582263+0.00758861j 0.00198151+0.00221995j -0.0339267-0.00944354j 0.0147768-0.026021j 0.0267112+0.0047286j 0.00665089-0.000929853j 0.00614114+0.00144978j -0.0131616-0.00856336j 0.0228411+0.00443841j 0.00569023+0.00170975j 0.00457865-0.00409112j -0.0181349-0.00652181j -0.00259606+0.0027085j 0.00828695+0.00786212j -0.0145046-0.0126885j -0.045589-0.0105348j 0.0270498+0.0168424j -0.00178914+0.000432227j -0.0163882-0.00588471j -0.0118913+0.010096j 0.0120356-0.0132781j -0.00642774-0.00269772j -0.00800915+0.00884687j -0.00111692+0.0269357j -0.00145226+0.0107264j -0.00978462+0.0505655j 0.0133148-0.0118242j -0.0225337+0.0174063j 0.00356412-0.0400104j 0.0115162-0.00772954j -0.00560361-0.00835509j 0.00963722+0.00944424j 0.0336607+0.0050224j 0.00853732+0.0454635j 0.00620673+0.00180188j 0.00949468+0.0117722j -0.00827515-0.0109772j 0.0123418+0.00160457j 
0.0168462-0.0113855j 0.00173139+0.0249654j -0.0210459+0.0014832j 0.00766072+0.00448542j 0.0175956+0.0130652j -0.0221472+0.0115643j 0.0134298+0.0014707j -0.00618544-0.00832043j -0.05881+0.0165473j -0.0350426-0.0523104j -0.0104224+0.0766525j 0.00420507+0.00937293j 0.0145548-0.0386889j 0.0020994-0.0425207j -0.0304688+0.0791988j 0.0372318+0.0501211j -0.0240937-0.00546847j -0.0245876-0.00931546j -0.0343193-0.0528559j 0.0153993+0.0147396j -0.0149761-0.0477332j -0.0116508+0.0333848j 0.0678394+0.0875948j -0.0895256+0.0913642j 0.0965569-0.100805j 0.0303575+0.0178766j 0.0982328-0.0806887j 0.00981212-0.0981314j 0.0915137+0.154811j 0.0133214+0.169128j 0.198433-0.168545j 0.107152+0.171201j 0.0556722-0.0519763j 0.14713+0.138889j -0.0683143-0.030744j 0.0151037+0.110578j -0.00568277-0.139068j -0.0369996-0.0204782j 0.0821508+0.159915j -0.00155919-0.00363627j -0.0304611+0.0934047j 0.0705123-0.146101j -0.135387-0.0549056j -0.216861-0.335956j -0.141618+0.130791j -0.216651+0.097737j -0.10187+0.0334371j 0.0942471-0.103178j 0.118021+0.0312439j 0.279225-0.146475j -0.134481+0.00225417j 0.197541+0.0100747j -0.0850729-0.0915607j 0.132662+0.0109249j -0.0502647-0.100146j -0.0440914+0.104737j -0.119596-0.0334846j -0.0139349-0.0104415j -0.00728592+0.0358718j 0.0497641+0.034894j -0.0327131+0.06313j 0.0208769+0.0278492j 0.000470458+0.0916324j -0.0434461+0.0309528j 0.00452581+0.00207917j -0.0193064+0.0326204j -0.0217006+0.0404647j -0.0476434-0.0459024j 0.0177527-0.0040466j 0.0138489+0.0102855j 0.0202458-0.0592116j 0.0309883-0.016111j -0.0136241-0.0154619j -0.00704788+0.00658157j 0.00543357-0.00897112j -0.00874347+0.00100586j 0.0211093-0.0157451j 0.0176143+0.0101768j 0.0339757+0.0157147j 0.0134916-0.00149683j 0.00530178+0.000220926j 0.0135169+0.00709158j 0.0234619+0.0152359j 0.0253599-0.0146667j 0.00982117-0.00812483j 0.00159386+0.0050306j 0.0082427+0.00558875j -0.0295246-0.00543948j 0.0234795-0.0035213j 0.0180697-0.0123464j 0.00521109-0.00625753j 0.0158235-0.00530843j -0.0164216+0.00143115j -0.00420435+0.0102338j -0.00498833-0.00923789j -0.0236427+0.00916503j -0.00343153-0.0111974j -0.0181547-0.00361613j 0.00828409+0.00483882j -0.00298335+0.00846367j -0.0110121-0.00512539j 0.0100987+0.00338188j -0.024074-0.00152883j -0.0365115-0.00586876j -0.0060507+0.0005048j -0.00705341-0.00410308j -0.00946508+0.00369673j 0.00442514+0.0275757j 0.0185354-0.00549864j -0.00509469-0.0050036j -0.0191524+0.00853804j -0.0131707-0.0116903j 0.00213257+0.0243192j -0.0409638-0.00662868j 0.0141666+0.0219764j 0.0147338+0.011074j 0.00681756-0.0393438j -0.00776326+0.0205842j -0.0120018-0.00947477j -0.0223562+0.0363133j 0.00266487-0.0133509j -0.0106016+0.00231869j -0.010746-0.00635626j 0.0005343+0.0225916j 0.0185337+0.0149109j -0.000420818+0.0342074j -0.00450229+0.0182667j -0.00700599+0.00136077j -0.00576777-0.010023j 0.00645591+0.00014392j 
0.0179435+0.0146213j -0.023823+0.0272618j -0.0117487-0.0157602j 0.0148567+0.006782j -0.00116654-0.0262183j 0.0411985-0.00415842j -0.0222901+0.0267849j -0.00218428+0.0295253j -0.0103384-0.0164114j 0.020946-0.000908045j 0.0584833-0.00866683j -0.00782183+0.00202411j -0.00578181+0.034852j -0.0424268+0.0490216j -0.0266264-0.0296122j -0.00716337+0.0210575j 0.00435494+0.0268012j -0.00675539-0.0171213j 0.0273575-0.00960112j -0.0165601+0.0283616j -0.019706+0.0209451j 0.00961558-0.0146779j -0.0419459+0.0211397j -0.00374701-0.028175j -0.154127-0.100769j 0.160355-0.0534396j -0.0703269+0.0489909j -0.233486+0.100146j -0.0428242-0.22455j 0.0512104-0.101634j 0.0385715-0.0925825j -0.358749+0.0829998j 0.0290958+0.261343j 0.132598+0.103208j -0.210932+0.0164358j 0.102882+0.2156j 0.153442+0.0563572j -0.0777336-0.171445j 0.0896969+0.00591794j -0.153808+0.262836j -0.0727978+0.0530044j -0.0177316-0.0674854j 0.0121999+0.00812235j 0.00906294-0.0410245j -0.0691942+0.0328594j -0.141433+0.0463771j -0.117915+0.00750644j -0.0723718+0.24007j 0.15584+0.24504j -0.0794754-0.066236j 0.123513+0.0952093j -0.0145968+0.00975579j 0.00207727+0.121524j 0.00689046-0.0184118j -0.0036243+0.0220705j -0.0440798+0.00220432j 0.0171792-0.0291457j 0.0262378+0.0714256j 0.088042-0.00631114j -0.0248374-0.0310845j 0.0894755-0.0184096j 0.0250651-0.0731452j 0.0239154-0.0169378j -0.0130528+0.0444407j 0.0163212+0.0358401j 0.000330104+0.00297397j -0.00870896-0.0479988j 0.00292506-0.0110682j -0.060801-0.0210632j 0.0330724+0.0166609j 0.00402129-0.0210778j 0.0146034+0.00136124j 0.0259677-0.0176584j 0.00387649+0.0153913j 0.00440187-0.00987225j -0.00157892+0.0126473j -0.0116877+0.00652158j 0.00527585-0.0430835j -0.0192824+0.00650218j 0.00263295+0.0148991j -0.0220697+0.0029369j -0.0306181-0.00692085j 0.00447261+0.0115928j -0.00387657+0.00835349j 0.0237947-0.0173898j -0.0117249+0.0138755j -0.00399012+0.0114661j -0.00939186+0.0021756j -0.0344365+0.0110978j 0.0118279+0.00682342j 0.00906686-0.0131146j -0.0222943+0.00689145j -0.000940502+0.00245952j 0.0144873+0.0151034j 0.00474929+0.0108857j -0.00995127-0.00428196j 0.00960046+0.0115538j -0.00642492-0.000118401j 0.00265362-0.0053928j -0.00929631-0.00673877j -0.0145437-0.00934339j 0.00903154+0.0154796j 0.00724931+0.0128924j 0.00155733-0.00104003j 0.00252119+0.00637601j 0.0218021+0.00336252j 0.0117342+0.00963587j -0.011913-0.00180914j -0.00366573+0.00561057j -0.0125667-0.016113j -0.00248138+0.00181197j 0.0280502-0.00632188j -0.00209411-0.00425431j 0.0171548+0.000939975j 0.000450734-0.000351184j 0.0122349+0.0034637j 0.000826263-0.00116127j -0.00638165+0.0166204j 0.0213957+1.85238e-05j 0.00550457-0.00821562j -0.00641207+0.00796237j -0.00297647-0.0111869j 0.016557-0.00683556j 0.00873598-0.0069113j 0.01148-0.000588587j 0.0045901+0.00477814j 0.0101907-0.00246531j 0.000932933+0.00210911j 0.00221336-0.00192942j 0.00459693+0.00644192j 
