0.0510563+0.0660802j 0.0891629-0.0358139j -0.0800645+0.0520998j 0.0163301+0.0566614j -0.0764124-0.071334j 0.0400681-0.118661j -0.115996-0.0279364j -0.00212616+0.00729643j -0.00316595+0.0129716j 0.00568189-0.0036426j 0.010036+0.0049575j -0.000402349+0.00389132j -0.012574+0.0066123j 0.0126882+0.00691465j -0.0126182+0.00887479j -0.00233945+0.00558804j -0.0129474-0.00968027j 0.00903753-0.00828499j -0.0021553+0.00610712j -0.00440043-0.00237965j -0.00489753+0.00470954j -0.0022061+5.41003e-05j -0.00080948-0.00119244j -0.00320409-0.00308375j -0.00171523-0.00239879j 0.0021104+0.001935j 0.00287303-0.00136601j 0.000286592-0.00169223j 0.0063943+0.00118038j 0.00299689-0.0012666j 0.000845794-0.00266396j -0.00302738-0.00221101j -0.0012832-0.00156569j 0.00572931-0.000276253j -0.0017565-0.00267991j -0.0014996-0.0016647j -0.00501643-0.00238654j -0.000992154-0.00286847j 0.00514933+0.00425905j -0.00450816-0.00121576j -0.0017082-0.00231724j 0.0135643+0.000727058j -0.00353763+0.00962505j 0.00575022-0.000747862j -0.00771241+0.00349454j 0.00482002+0.0031319j 0.00118229+0.000338494j 0.00855583-0.00514216j -0.00245325-0.00339023j -0.00092672-0.0016044j -0.00182486+0.00683071j -0.00147142-0.0043249j -0.00225694-0.000693475j 0.000308158+0.0022196j 0.00127166-0.000312784j -0.000145465-0.00167218j 0.000569159-6.98336e-05j -0.000135777-0.00263439j 0.00187267-0.000772179j 9.26115e-06+0.000189131j 0.000389558+0.00151565j 0.00168996-0.00327638j 0.000378963+0.000907738j 0.000456517+0.000989526j 0.000683869-0.000670027j -0.000331061-0.00137855j -0.000714148-0.000273882j 0.00132914-0.00169157j -0.00268299+0.000271606j -0.00433157+0.00371043j -0.000350983+0.00102409j 0.00170906+0.00385839j -0.000579374+0.00169429j -0.0014177+0.000437416j 0.000415438-0.00280891j -0.000484091-0.00083695j -0.00310524+0.00119377j -0.00128089+0.0012925j 0.000119675-0.000280671j -0.000914891-7.88245e-05j 0.000292368+0.00055911j 0.00120932+0.00023128j -0.00229254-0.00184643j 0.00219832-7.79699e-05j -0.00141996+0.00150151j -0.000219715+0.000225715j -0.00155544-0.00557771j 0.00554017+0.00199048j 0.00147346+0.000795012j -0.00282536+0.00132027j -0.000226952+0.000667621j -0.0023339-0.00532554j 0.00265191+0.00110569j 0.0043453-0.000908662j -0.00641761+0.0044373j -0.00516983-0.000586451j 0.006556+0.0014186j -0.00218586-0.00198737j -0.000282951+0.00140681j 0.00383762+0.00315107j 0.000447086+8.88064e-05j -0.00201881+0.00131118j 0.00105874+0.0015482j -0.00113115-0.00498854j 0.00313977+0.00313224j 0.0035451+1.19819e-05j -0.00137342+0.00156121j -0.00160995+0.00195367j -0.00398904+0.00449599j -0.00226584+0.00170462j 0.00100056-0.000488188j -0.00126749-0.000783704j 0.00159849+0.00284385j 0.000977166-7.18655e-05j -3.57559e-05-0.00138428j -0.000469969-0.000840152j 0.000669043+0.00123563j 0.00110616-0.00241997j 0.00126551-0.00112737j -0.00162482+0.00200766j 0.00123119+0.00104208j -0.00104273+0.000993624j 0.00181122-0.000150477j 0.000974584-0.00229279j 1.5243e-05+0.000172481j -0.00210999+0.000344868j -0.00135554+3.60423e-05j 0.000999471-0.000301612j 0.00140531-0.00173635j -0.000616445-0.00214553j 0.000819331-0.000218173j -0.00102998+0.00116308j 0.000445231+0.000111246j 0.00157627-0.000979259j -0.000168203-4.14682e-05j 0.000349201+0.000634515j -0.000296397-0.000337287j 0.000143602+0.000323858j 0.00104162-0.00102168j -0.000412699-0.000449088j 0.000689562-0.000450044j 0.00121996-0.000509721j -0.000265096+0.000419453j 0.000199515+0.00117407j 0.000450156+8.47474e-05j -0.00229285-0.000178114j 0.000722606+0.00113481j -0.000685887+0.0023374j -0.00109121+0.000135819j -0.000858753-0.000575038j -0.00126284-2.96159e-05j -0.00111301-5.61085e-05j 0.00187636+0.00015544j 0.000139207-0.000339718j -0.000379994-0.000414285j -0.000458594+0.000477458j 8.92652e-05-0.000299082j 0.000258732+0.000632007j -0.00392761-0.00162522j 0.000584999+0.00168342j -0.00402129-0.00955134j 0.00915782+0.0111258j -0.000348443-0.000113513j -0.00807587-0.00202986j -0.0041085-0.00462655j 0.000882111-0.00155092j -0.00290001-0.00666098j 0.00370241+0.0042575j -0.00250665-0.00289846j 0.00249609+0.00290929j 0.000236635-0.000185666j 0.002208+0.0044302j -0.000408447+0.00117966j 0.00131144+0.00261433j 0.00510135+0.000829664j -0.00194802-0.0027833j -0.00306996-0.0013241j 0.00236439-0.00291949j -0.00259723+0.00297751j 5.23059e-05-0.00045961j -0.000917049-0.0024133j -0.00618906+3.16715e-05j 0.00239743+0.000486567j -0.00046644+0.00332066j -0.000454287-0.000256219j -0.0045169+0.00118634j -0.0011139-0.0018319j -0.00265186-0.00175099j -0.00478648+0.0027537j 
-0.0721768+0.0618746j 0.0268185+0.0914548j -0.0474126-0.0817077j -0.0554448+0.016301j 0.0664961-0.0753993j 0.111936+0.0287083j 0.0487813-0.131889j -0.00254599-0.00151883j -0.0137225-0.00386731j 0.00308675+0.0067236j -0.00575552+0.0103597j -0.0101607-0.00204098j -0.00661498-0.0127261j -0.00329138+0.00640361j -0.0108432-0.0105524j -0.00485538+0.00156701j 0.0138121-0.0145807j 0.00725487+0.00655597j -0.00497506+7.45102e-05j 0.00338877-0.00370014j -0.00268254-0.00864511j 0.000666572-0.0044317j 0.00109518-9.63763e-05j 0.00193891-0.00350238j 0.000703926-0.00181735j -0.00166611+0.000968568j 0.000792345+0.00264337j 0.00196711+0.00126403j 0.000584895+0.00372934j 0.00323574+0.00244663j 0.00445081+0.000247088j 0.00193741-0.00272031j 0.00436283-0.000860095j 0.00198724+0.00278834j 0.0033093+0.000800031j 0.00376188-0.00053395j 0.000254881-0.00356865j 0.00669565+0.00319313j -0.00237281+0.00322365j 0.00123669-0.00320736j 0.00484049-0.0014571j -0.00337923+0.0121616j -0.0121037-0.00126314j -0.000962769+0.00354636j -0.00256172-0.00548676j -0.00389692+0.00385556j -0.00125725+0.000678669j 0.0019558+0.00739495j 0.00402065-0.00302555j 0.00406572-0.001266j -0.00467566+0.000528769j 0.00496998-0.00564291j 0.00137385-0.00237195j -0.00193858+0.00195673j 0.000324205+0.000728808j 0.00155696-0.00168088j -0.00107228-0.000454027j 0.0026115-0.00204101j 0.00110784+0.00355741j 0.000307115-4.24449e-05j -0.000475986-0.000485903j 0.00104092-0.000306325j 0.00166667-0.00170356j -6.04597e-05+0.00209963j -0.00177463+0.0030321j -0.000996201+0.000442643j -0.000402798-0.00226312j 0.00113395-0.000406036j 0.00217217+0.000303676j 0.000791855-0.00436423j 8.07231e-05+0.00192352j -0.000725633-0.000731439j -0.0023678+0.00355985j -0.000463674-0.000153371j -0.00176162-0.000770897j -0.000633135-0.000560105j -0.00142644+0.000800235j 0.000796313+0.00130689j -0.00144769+0.00126784j 0.000152436+1.4957e-05j -0.000501765+9.37482e-06j 0.00110832+0.00141966j 0.001776-0.000708261j 0.00143678+0.00246458j 0.000111851+0.000379323j 0.00172093-0.00207852j 0.00490423+0.000473557j -6.18781e-05+0.00620351j -0.00100983+0.000211577j -0.0019444-0.00278053j -2.71984e-06+0.000266297j 0.0071396-0.00329134j -0.000716417+0.00197053j 0.000952329+0.00232622j -0.00406006-0.00511149j 0.00227681-0.0031379j -0.00020172+0.00627952j 0.00167356-0.00186614j -0.00261021+0.000708175j -0.00437649+0.00291478j 0.000414142+0.000753969j -0.00165678-0.00242629j -0.00115547+0.000398017j 0.00584747-0.00125322j -0.00445454+0.0035752j -0.00270642+0.00324113j -0.00194256-0.000939988j -0.00165398-6.33167e-05j -0.00333879-0.00478377j -0.00171947-0.00183649j 0.000736528+0.00111018j 0.000689-0.000702997j -0.00271394+0.00287052j 0.000136779+0.00144242j 0.00200822+0.000260609j 0.000126829+8.4782e-05j -0.00141897+0.000494513j 0.00230663+0.000922817j 0.000915936+0.00273967j -0.00229861+0.000974076j -0.00173465+0.00167311j -0.00155339-0.00127205j 2.11817e-05+0.00251652j 0.00261649+0.00178474j -0.000591466+0.000805645j 2.06051e-05-0.00229679j 0.000191013-0.0020919j -0.000286664+0.00143255j 0.00203851+0.000251114j 0.00205932-0.000504583j -0.000218727+0.00116785j -0.00115106-0.00110549j 0.00120088-0.00108193j 0.00048863+0.000419884j 0.000349234-0.00149614j -0.000208322+0.0017049j -0.000193932-0.00171797j -0.000340793+0.000929996j 0.000815306+0.00167605j -0.000715231-0.000952413j 0.000217946+0.000338069j 7.05541e-05+0.00152159j -0.0011019+5.95822e-05j -0.000162254-0.00148516j -0.00103546+0.00127609j -0.000276421-0.000462995j -0.000365028-0.000588915j -0.00212944-0.00382234j -0.00135225-0.0011174j -8.33433e-05+0.00168251j 0.000777361-0.00122038j 6.47212e-06-0.00156657j 3.20299e-05+0.000520777j -0.000944064+0.00100828j -0.00234658+0.00052461j 0.000826318-0.000355861j -0.00182034-0.000987469j 0.000475981-0.000147021j 0.000520958+0.00107183j 0.000101633+0.000220507j -0.00730118-0.00547914j 0.00291379-0.00157471j 0.00313961+0.00466025j 0.00777612+0.0114702j 0.00230638+0.00508516j -0.00607283-0.00665654j -0.00540132-0.00403317j 0.000458316+0.00238158j 0.000287369+0.00175959j -0.000640678-0.000920889j 0.00143861+0.00215943j -0.000629707-0.00239572j -0.00131466+0.00306161j 0.000954433-0.000437596j -0.00184151-0.00206783j -0.00366052-0.00026907j -0.00185389+0.0030531j -0.0020103-0.000255575j 0.00428387+0.00159317j -0.000454303-0.00286105j -0.00502589+0.00358351j -0.000168878+0.00157093j -0.00524073+0.00059602j -0.00212392-0.00124501j 0.000902718-0.00353244j 0.00115863-0.00344754j 0.00259618-0.00217796j 0.00339123-0.00388086j -0.00144092-0.00330856j 
-0.14376+0.013956j -0.013751+0.0277191j -0.04169+0.0539752j -0.0808238+0.0204894j -0.140623+0.0431956j 0.0814975+0.0230651j 0.156323-0.00545119j -0.00890945+0.0136619j 0.00457155+0.00731651j 0.00332849+0.00188648j -0.00739226+0.0170758j 0.00497511-0.0163986j 0.00967542+0.0120459j -0.000597674+0.0153955j 0.00926931-0.0114493j 0.00331877-0.000225787j 0.0183338-0.00340004j 0.015167+0.00385806j -0.00483668+0.00539226j 0.00546071+0.0025631j -0.00224357+0.00428824j -0.00195954+0.00292773j 0.00199261+0.00304346j 0.00259642+0.00197358j 0.000114163+0.00209364j -0.00388566+0.00514806j 0.00327449+0.00771245j 0.00488323+0.000413784j -0.0100445+0.00272881j -0.00439755-0.00237764j -0.000266977-0.00335223j 0.00307579-0.00325159j -9.70973e-05+0.00233262j -0.00633824+0.00136668j 0.0029015-0.00138172j 0.00113549-6.38798e-05j 0.00470464-0.00512846j 0.00670599+0.00431709j -0.00444258+0.00512408j 0.00345326+0.000201627j 0.0103713+9.49587e-05j -0.0121451+0.00524559j -0.0141271+0.000471219j 0.00261784+0.00134137j -0.00374053-0.00165002j -0.00492473+0.00124846j 0.00170861-0.000537374j -0.00401252-0.000909362j -0.00666532+0.00363908j 0.00301674+0.000392572j 0.000472073-0.000559574j 0.00295047+0.00112043j -0.00147917-0.000966186j -0.00351496+0.00169187j 0.00120469+0.000863255j 0.0013581-0.00156866j -0.00278978+0.00104625j -0.000605406+0.00032566j -0.000424544+0.00238041j 0.00124625-0.000936239j -0.00217626-0.00100799j -0.000514781+0.000204032j 0.00303126-0.00398747j -0.00102367+0.00222715j -0.00535603+0.00252044j -0.000897863+0.00109959j 0.00160966-0.00162341j 0.000319483-0.00338608j 0.00404323+0.00226485j 0.00679829-0.00117333j 0.00193951+0.00418978j 0.000760764-0.0017973j -0.00202137+0.0090343j 0.00149953+0.000701402j -0.00561627-0.000729664j -0.00141231-9.47015e-06j 0.00145601+0.00484155j 0.00392973+0.00467114j -0.00279429+0.00247986j 0.00116532+0.00118332j 0.00100515-0.000748802j 0.00168712+0.00286418j 0.00101189+0.00119744j 0.000376608+0.0039108j -0.000149488+0.00123224j 0.00333661-0.00132519j 0.00589487+0.00129858j -0.000664975+0.00494683j -0.00409638+0.00140914j -0.00257914-0.0029629j -0.00137998-1.11457e-05j 0.008112-0.00090889j -0.00277389+0.0017276j 0.00885046+0.000135033j -0.00546295-0.00296553j 0.00301512+0.00040025j -0.00146883+0.0010154j 0.000332551+0.000270472j 0.000558092-0.00354404j -0.000441737-0.00339194j -0.00281305-0.000280845j 0.00143181-0.00162085j 0.00212034-0.00233331j 0.00293772+0.00180525j -0.00140331-0.00173095j -0.00619945-0.00188103j -0.000767386+0.000344712j -0.00537226-0.000307543j 0.000978915-0.001161j -0.00121983-0.0015928j -0.000682052+0.000861158j -0.00105298-0.0016172j -0.00103646-0.000892419j -0.000446984+0.000797913j 0.00027096+0.000264999j -0.000863361-0.000336019j 0.000798765-0.00136447j 0.0010278+8.57426e-05j 0.00119866-0.00190688j -0.00324791+0.00109764j -0.000419897-0.000952155j -0.000953247-0.000566628j -0.0025591+0.00047943j 0.000978141-0.000313194j -0.00275614+0.000986806j 0.00267198+0.000466259j 0.00106927-0.000943172j -0.0015873+0.00042394j 0.00427127-0.00112719j -0.00139333+0.000430758j 0.0009777-0.000916406j 0.000470606+0.00137322j 0.000704382-0.00253732j -0.0013686-0.00197087j 0.0005717+0.000798403j 0.00140466-0.000802797j -0.0013199+0.00162394j -0.00033576+0.000137811j 0.000963947-0.00263116j -0.00301427+0.0009193j 0.00162926-0.00168795j 0.00208974-0.000626646j -0.00233192+0.0021257j -0.00311399-0.000346535j -0.00259217+0.000607467j 0.000425485+0.00201622j -0.00363437-0.00160634j -0.0127265-0.00263628j -0.00422959+0.00145125j 0.00440527+0.00287513j 0.00235968+0.00189898j 0.00264314+0.000738433j -0.00296132-0.00329813j 0.00150592+0.00133028j 0.000441232+0.00184359j 0.00206002-0.00102803j -0.0051072-0.000846766j 0.000654816-0.0010838j 0.00177445+0.00589507j -0.0012232-0.00305909j -0.00505529+0.0142813j -0.00691041-0.0192884j 0.00716704-0.0015922j 0.0199516+0.00408164j 0.0124938+0.00449129j -0.0109203+0.003724j -0.00332392+0.0097253j -0.00436025-0.00369259j 0.00355551+0.00331454j -0.00598129-0.00199387j 0.00415112-8.42486e-06j -0.00457822-0.00256459j -0.000631678+0.00207121j -0.00111454-0.00328928j -0.00896637-0.000350616j 0.00137264+0.00506318j 0.00580873+0.00458057j -0.00392655+0.00169012j 0.00840423-0.00695184j 0.000707498-0.000332634j 0.000858485+0.009303j 0.0090442+0.000414887j -0.0048473+0.00426782j 0.000594251-0.00195156j -0.000424819-0.000517511j 0.00381579-0.00376722j 0.00266334-0.00139959j 0.00285701-0.00248235j 0.00470395-0.00347524j 
-0.046763-0.116894j -0.0635665-0.0411034j -0.0498853-0.0245876j -0.0197034-0.0757376j -0.0319873-0.163293j -0.0258508+0.00674562j 0.0796812+0.153732j -0.0130616+0.00184488j 0.000633481+0.005561j -0.00570357+0.00665169j -0.0152624-0.00715651j 0.0105314-0.00986294j -0.0180832+0.00100419j 0.00128402-0.0114778j 0.0124995+0.00768981j 0.0036274+0.00599319j 0.0130334+0.0191675j -0.00134481+0.00790938j -0.00587289-0.00269942j -0.000890791+0.00679289j -7.27284e-05+0.00205127j -0.00111155-0.000850226j -0.00210143+0.00344015j 0.000421028+0.000614876j 0.000295747-0.0036494j -0.00449208-0.00339573j -0.00602767+0.00230942j -0.00261473+0.00418576j -0.00353648-0.00386888j -0.000841302-0.00211469j -0.000656695+0.00293303j 0.00135245+0.00288973j -0.00765224-0.00180384j 0.00016075-0.00136985j 0.00189257+0.00380012j -0.00258897+0.00420634j 0.00264317+0.00596851j 0.000495956+0.00708277j -0.0028604-0.00649377j 0.00207515+0.0011691j 0.000937188+0.00418363j -0.0136493-0.0108493j -0.00404896-0.00683067j -0.0068899-0.0016729j 0.00337892-0.00153417j -0.00303141-0.00423666j 0.00116939+0.00316776j -0.00340076-0.00441252j -0.00363622-0.0054363j 0.00112551-0.000351853j 0.00368459-0.00132963j -0.00355475+0.00122302j 0.00175065-0.00195491j -0.00103388-0.0024734j -0.00111281-0.000297123j -0.000623933-0.00047673j -0.00106506-0.000263312j -0.00163927-0.00145051j -0.000713295-0.000282658j 0.00057383+0.00031552j -0.000902271-0.00183035j -0.0025461+0.00227691j 0.000644784-0.0018135j -0.000391673-0.00319986j 0.00213816+0.000711897j 0.00136227+0.0017516j 1.2915e-05-0.000755875j -0.00143766+0.00421062j 0.00125438-0.00339533j 0.00488908-0.0092418j 0.00402055-0.0022511j -0.00218736-0.00759517j 0.0104001+0.000536648j 0.00078032+0.00194795j -0.00158543+0.006674j 0.000124696+0.00239636j 0.00672141+0.00283169j 0.00430994-0.00459028j 0.00233653+0.00656133j 0.00188743+0.000408152j -0.000274518-0.00272266j 0.00163628-0.00133535j 0.00340981+0.00661558j 0.000595666-0.00235306j 0.0024772-0.000844344j -0.000145345-0.000386123j 0.00320647+0.0107355j -0.00309501-0.00445668j -0.00217834-0.00197993j -8.25837e-05+0.000852712j 0.000448733+0.000271999j 0.00684572+0.00846313j -0.0027377-0.00323966j -4.44528e-05+0.00398977j 0.00401349-0.000727656j 0.00550425+0.0032766j -0.00375018-0.00556427j 0.00128212+0.00353372j 0.00031682+0.00152816j -0.00180351+0.0022756j -0.0012049-0.00291439j 0.00284333+0.0030909j -0.000753285+0.00182111j 0.00308351+0.000167849j -0.000763918+0.00433942j -0.00175605-0.000515569j -0.000348153+0.000224957j 0.00183661-0.00368159j 0.00388208+0.00794812j 0.00432005+0.00350251j 0.00166447-0.00183783j 0.00267292-0.000835904j -0.0032716-0.000259954j -2.50272e-05-0.0029341j -0.00033721-0.00260161j 0.00224133+0.00267344j -0.000145998+0.00196959j -0.00146287-0.00354601j 0.000758428-0.0034845j 0.00550727-0.000224932j -0.00115493+0.000654033j 0.00310105+0.00117463j -0.00390009-0.00421471j -0.000350028-0.00213638j 0.00200726-0.000541525j 0.00351229+0.00122992j -0.00300219+0.000680497j 0.000198067+0.00117708j 0.000599302-0.00130938j 0.00284845+0.00109051j -0.00279662-0.00294567j 0.00108223+0.00169459j -0.00172059-0.00104313j -0.00206423+0.000499215j 0.000474553+0.00238026j 0.0018762-0.00101726j -0.00248826+0.00124852j 0.000869847+0.000767613j -0.00260141-0.00120086j 0.00128241+0.00392793j 0.00368332+0.00114372j 0.00365065-0.00083472j -0.00265116-0.00215926j -0.00352221-0.00032104j -0.00222602+0.000303904j -0.00350002-0.000896597j 0.000874766-0.000114741j 0.000594673+0.00231673j 0.00122216+0.00129073j 0.00279456-0.00108255j 0.00207095-0.000265161j -0.000221396-0.000679579j -0.00325876+0.000584872j 0.000891246+0.00102499j 0.00233362+0.00298948j -4.10148e-05-0.00109031j 0.0016034+0.00225331j -0.0017458-0.000227965j 0.00509206-0.00524682j -0.00227845-0.000810355j 0.0150614+0.0090491j -0.0181725+0.00531663j -0.00311423-0.00727382j -0.000518805-0.0185702j 0.00113609-0.00540512j 0.00863264+0.00897604j 0.0143507+0.0030434j -0.0053109-0.000269477j 0.00377491-0.00433286j 5.44515e-05-0.000904654j -0.00339359-0.00125973j -0.000892402+0.000693786j 0.0019279-0.000618507j -0.00188116+0.00253313j 0.000679396+0.0044845j 0.00686764-0.00192291j 0.00547174-0.00634184j 0.0012227+0.0005508j -0.00968177-0.00724311j 0.00216846+0.00315831j 0.00784487-0.00833449j -0.000448098-0.00785863j 0.00355092-0.00460073j 0.00114287+0.0028545j 0.00135636+0.00507969j -0.0014716+0.00407834j 0.00332802+0.00674369j 0.00107026+0.00556054j 0.00201045+0.00295514j 
0.0436856-0.0650266j 0.070537+0.00914732j -0.196634-0.074143j 0.0897406-0.093046j 0.0365617+0.124341j 0.0649707+0.107151j -0.118972+0.0342153j -0.0176866-0.022462j -0.0156427+0.0274627j -0.00562857+0.0040195j 0.00268987-0.0113728j -0.00500711-0.00293139j 0.0145055-0.00418356j 0.00308784-0.0063634j -0.0148279+0.0010373j -0.0113598+0.0040021j 0.00128418+0.0147753j 0.00511357+0.0018272j -0.00930793-0.00376292j -0.00913801+0.00523323j 0.00175604+0.00785367j 0.0025121+0.0043225j -2.14211e-05+0.00560055j 0.00160477+0.00363891j 0.00674971-0.00450566j 0.00266687-0.00140239j 0.00460168+0.00459156j -0.0103027-0.00149475j 0.00738956+0.00271822j -0.00153631+0.00319274j -0.0101334+0.00540956j -0.00674399+0.00226623j 0.00264979-0.00213075j 0.00374182+0.0107041j -0.00533478+0.00484318j -0.00413669+0.00526452j -0.0077727+4.72734e-05j -0.00632769+0.00537995j 0.00563901-0.00390239j -0.00313412-0.00629196j -0.00774744+0.000273984j 0.00758512-0.00308254j -0.0094572-0.00902627j -0.000718094-0.00711053j -0.00701834-0.0020971j 0.00615425-0.00283461j 0.00205653-0.00143046j 0.0109325-0.0041394j 0.00505289+0.00575082j 0.000574603+0.00406518j -0.00391564-0.00825962j 0.0051761+0.00735379j 0.00152051+0.00344943j -5.74976e-05-0.000736526j 0.000991083-0.00255483j 0.00160349+0.00379628j 0.00581102-0.00577562j 0.00727128+0.00404391j 0.00339715+0.00239844j 0.000996808+0.00117294j 0.0034515+0.00273625j 0.0100719+0.00305408j 0.00131695+0.0098975j -0.00364079-0.00606835j 0.00487042-0.0084729j -0.00110569-0.00431466j -0.00533047+0.00166803j 0.00569249+0.00748666j -0.00965035-0.000897341j -0.0199602+0.00431001j -0.00521038-0.00844675j -0.00788424+0.0031069j -0.00198802-0.0168534j -0.00168011-0.00278688j 0.0141606-0.000308504j 0.00326496-0.000505049j -0.00424823-0.0103913j -0.00806654-0.00733716j 0.00443826-0.00763986j -0.000568956-0.00202027j -0.00292407+0.00212716j 0.00045216+0.000126603j -0.00118801+0.0010796j -0.000115995+0.000238746j -0.0017732+0.000110401j -0.00120855+0.00202175j -0.00228193+0.00410811j 0.0019766+0.000116685j 0.000853891-0.0032694j 0.00173545-0.00207596j 0.000291531-0.00133675j 0.00339673+0.00785248j 0.00076005-0.00323363j 0.00280622+0.00232795j -0.00457267+0.00102766j -0.00514147+0.00138366j 0.00568205+0.00369813j -0.00167399+0.000593973j 0.00421363+0.00136832j 0.00436485+5.44104e-05j 0.00130705-0.000383368j -0.00177994-0.000282914j -0.000210031+0.00171666j 0.000698372+0.004473j 0.00221689-0.00405069j 0.00643672-0.00324837j -0.000533467-0.00176524j 0.0043239-0.00179303j -0.00418006-0.00418126j 0.000420509-0.00132106j 0.00238641-5.87335e-06j 0.00183508+0.00245216j -0.00146606-0.00166687j 0.00247029-0.000602666j 0.00260348+0.00087047j 0.000283594-0.000117418j 0.000171947+9.66843e-05j 0.00165442+0.00191925j 0.000624834+0.00387363j 0.000794405-0.00264181j -0.00131117-6.06934e-05j -0.000486617-4.47021e-05j 0.00393344-0.000101626j 0.00284934+0.00233981j 0.00242899-0.00094633j -0.00379458+0.000813439j 0.000738875+0.000160558j 0.00102501-6.55307e-05j -0.000659788+0.00179035j 0.00499076+0.000704372j -0.00173233+0.00186429j -0.0038533-0.00152576j 0.00363137+0.000693901j 0.00236798+0.00169996j -0.00139878-0.00150559j -0.000279191+5.09394e-05j -0.000499931-0.00106076j 0.000914457-0.000609893j 0.0010175+0.00275226j -0.000478517-0.00129162j 0.000885286+0.00109729j 0.000907264-0.000233452j -0.00083435-0.000898807j 0.000562776-0.000780598j 0.001939-0.0013872j -0.00216619-0.000580506j 0.00205974+0.00063505j 0.00737169+0.0016687j 0.0015052-0.00208657j -0.00359297-0.00081981j -0.00232961+0.000264733j -0.00259814+0.000653775j 0.00301568+0.000758472j -0.00305087-6.21904e-05j -0.00190474-0.0019585j -0.000400332+0.000703332j 0.00243973+0.000832026j 0.000278011+0.00026513j 0.00215557-0.0008383j 0.000729009+0.00165507j -0.000696182-0.00284046j -0.000235048+0.0040546j -0.00182643+0.00303203j -0.000210276-0.00103717j -0.00387213+0.000294728j 0.00185336-0.00263839j 0.000182749-0.00334826j 0.00156319+0.000899097j -5.25283e-05+0.000120471j 0.00202473-0.000912037j -0.00251549+0.000932976j 0.00229935-0.000982144j -0.00065651-0.00126519j 0.000767225-0.000538405j 0.000199192+0.000345174j -0.000920182+0.0018445j -0.00400256-0.000661832j 0.000491134+0.000704849j -0.00244716+0.000554082j -0.00310658+0.000619517j 0.000234733-0.00299839j -0.00346585-0.000589493j 0.000600727-0.00223193j -0.00131099-0.00349708j -0.00349242-0.00122577j -0.00208563-0.00288226j -0.00322188+0.00255243j -0.00216668+0.00316126j -0.00506439-0.00180356j 
