0.00649343-0.0111275j -0.00485462+0.0120144j 0.00538908-0.0224999j -0.00796256+0.0204932j 0.002775+0.0045629j 0.00187676+0.00376733j -0.000679548+0.0137203j -0.00707919+0.0246307j 0.00468857+0.0107265j 0.00816284-0.000661712j 0.000808771+0.0121576j 0.0103437-0.0154682j -0.0041307-0.00219156j 0.010051+0.00741804j -0.0035901-0.0161867j 0.00301868+0.00378991j 0.00219544-0.0147319j -0.0111765+0.00423813j -0.00391808+0.00574963j -0.0121799-0.00809912j 0.00335697+0.0110376j 0.0122639+0.00396471j 0.00381179-0.00147384j -0.00122348+0.0135879j 0.00425758-0.0149137j -0.00295934-0.00383085j 0.00941512+0.0043118j -0.0119104+0.0175665j -0.0105673+0.00747621j 0.00775055+0.000960643j 0.010393+0.012764j -0.0199021-0.00789784j -0.00431673+0.0158806j -0.00326341-0.00589223j -0.0043552+0.00540372j 0.00135148+0.00311611j 0.00646166+0.0355413j 0.0154015-0.00538477j -0.00096077-0.0161694j -0.00487259+0.00374479j 0.00420471-0.0139748j 0.00374864+0.0121764j -0.000179405-0.0123654j 0.0197849-0.0114529j -0.0139811-0.00748947j -0.00575431-0.0191357j -0.0065021+0.00122193j -0.00570635-0.0230439j 0.00546064-0.00435978j 0.00917472-0.00568926j 0.0061025-0.00259152j 0.00451545-0.00692389j -0.00370028-0.00602969j 0.0197018+0.00479556j -0.0100512-0.0104033j -0.00614528+0.00557881j 0.00609212+0.00805305j -0.0118535+0.00257604j -0.0151198-0.00545612j 0.00131228+0.0157734j -0.00649592+0.0014872j -0.00548366+0.0118473j 5.02828e-05+0.0081742j 0.0173485+0.00469643j -0.00356544+0.00339052j -0.00335501-0.0083999j -0.00824234-0.00617222j 0.00616408-0.00389586j 0.0107978-0.00304875j -0.00132449-0.00723111j -0.00122502-0.00967561j -0.0011008+0.0040787j 0.00514383-0.0105439j 0.00896864+0.00918532j 0.0025031-0.00651943j -0.00103314+0.00470912j -0.00307172-0.00660316j 0.00941939-0.000386888j 0.00138949-0.000913222j 0.000368667+0.00453786j -0.0103588-0.00471896j 0.00868804+0.0105688j 0.0065339+0.00849372j 0.0058755-0.00373192j 0.00246217+0.0114025j 0.00794539+0.00837592j -0.0126773-0.000341909j -0.019268+0.00306099j -0.0119033+0.00251005j -0.00254692+0.0180355j -0.00780759+0.00175075j 0.0179292+0.00776146j -0.014181+0.00267822j -0.00580018+0.0118292j 0.00373688-0.00341992j -0.00624433-0.00517438j 0.000284208+0.000513866j 0.0271637-0.0078199j -0.00451299+0.00141582j 0.001566+0.00157964j -0.00810122+0.00537767j -0.00257162-0.00753424j -0.0077412+0.0175182j -0.0191531+0.00345432j -0.00577743-0.00241957j -0.0012224-0.00722414j -0.00847188-0.00474251j -0.0191265-0.000244857j -0.00025015+0.0133071j 0.0262261+0.0213028j 0.0240918+0.0107342j -0.0107662-0.0394663j -0.0251947-0.0101063j 0.0210183-4.10731e-05j -0.00245881+0.016141j 0.000870916-0.00118571j -0.00738658+0.0110733j 0.0223071+0.0011656j 0.0662168+0.0111015j 0.0279787+0.039451j 0.0366988+0.000978436j 0.00780416-0.00390905j -0.0533534+0.00610365j -0.0186573+0.00678145j 0.0125049-0.00894247j 0.0367253-0.0168089j 0.0280314-0.0105697j 0.0189673-0.030043j 0.00380355+0.0441367j 0.00526898+0.00756571j 0.0225163-0.00831607j -0.00201065+0.0215988j 0.0289629+0.0444273j -0.0226264+0.0301178j 0.0221221-0.0196434j 0.0132588-0.0199854j -0.00375537-0.00601911j 0.0181011-0.031373j 0.00500275-0.0398947j 0.0109505+0.0486946j -0.0153533+0.0339999j 0.0209969-0.0198217j -0.0140383-0.0134784j -0.0535637+0.0275362j -0.000451247-0.0159842j 0.0189267+0.00685179j -0.0253893-0.143811j 0.0314808+0.30314j -0.0387034-0.0435519j 0.00290087-0.00628553j 0.0110374+0.0597154j -0.0400743-0.0192733j 0.0209863+0.0627162j -0.0268293+0.0301662j 0.317023-0.0417297j 0.0477824+0.137769j -0.102223-0.00367117j -0.0381004+0.104101j 0.227022-0.0934675j -0.0806315-0.203919j 
0.00497158-0.0123837j 0.00694649-0.013325j -0.00633223+0.0175131j -0.00228162+0.0201423j 0.00303987-0.00151906j -0.00340394-0.000604028j -0.00431632-0.0166104j -0.000819607+0.00718672j -0.00456121+0.0243824j -0.00367848-0.00700432j -0.00258281-0.023309j 0.0143628+0.00229787j 0.0130888-0.000737507j -0.00362879-0.00659771j 0.00312044+0.00684447j -0.00981439-0.0028036j 0.00870684-0.00471509j -0.000206146-0.00537661j 0.00385523+0.00993237j -0.000428014-0.0105088j -0.00357259-0.00777641j 0.00118835-0.00340172j 0.000410915+0.009955j -0.0160562+0.0152859j 0.00758405+0.0197785j 0.000748399+0.0114036j 0.00635267-0.00130296j 0.000300701-0.0112471j -0.0004489+0.00651213j 0.0137172-0.013865j -0.00349637+0.0148336j 0.00739218+4.42485e-06j 0.00892349-0.0045266j 0.0119902-0.0175888j -0.0196187+0.00932931j -0.00812496+0.00613485j -0.0163657+0.00971061j -0.0176714+0.0268424j 0.0127298+0.00954423j -0.00750734-0.0115011j -0.0015595+0.00420445j -0.0023508+0.00691332j 0.00521047+0.00125464j 0.0143439+0.0120766j 0.00117816-0.0255319j 0.00995212+0.0066908j 0.00885091-0.0130159j -0.000417759+0.000953578j -0.00191608+0.0140864j -0.0056071+0.0140346j 0.00192303+0.00281348j -0.0121098-0.0101901j 0.0032839-0.00633915j -0.00229079+0.00699274j 0.00080956-0.0112619j -0.00465083-0.0112049j 0.00279841+0.0144457j -0.00370897-0.00876459j 0.00485609-0.00202755j -0.0167106+0.00881112j 3.87801e-05-0.00168148j -0.0142323-0.00867465j -0.00866382+0.00141124j 0.00169987+0.00327075j -0.00943032+0.00258825j 0.00740459+0.00106796j 0.00169352-0.00719747j 0.00189621+0.00392251j 0.0205327-0.00421221j 0.00735385+0.000859486j 0.00427943-0.00174136j 0.00219463-0.00144749j -0.00041264-0.00200371j 0.0067115+0.00749346j 0.00171474+0.00174924j -0.00885318-0.00596353j 0.0200812-0.00178716j -0.0153418+0.0102324j -0.00307569+0.00476273j -0.00301872+0.00568966j -0.0122961-0.00907137j -0.0098011+0.0119022j -0.00598381-0.0121528j 0.00265095+0.00107488j 0.000322265+0.0031773j 0.00474399+0.00171352j 0.00809732-0.00565608j -0.00778471-0.0120425j -0.0145593-0.00696288j 0.00121491+0.00746806j -0.00803314-0.00662141j -0.0221831-0.00151189j 0.000793895-0.00296241j -0.00152183+0.00314693j 0.00687579+0.00621823j 0.0243037-0.00721433j -0.00225562-0.00994751j -0.000807103+0.013249j -0.01276+0.00747822j -0.0200271-0.0160124j -0.00362345-0.0242201j -0.00994612-0.00169126j -0.0139125-0.0125246j -0.00724519-0.0129014j 0.00385768-0.00611342j -0.0110523+0.00661741j 0.000125631+0.00792228j -0.0133133-0.0154497j -0.0049793+0.00882676j -0.0160396+0.00221947j 0.00327139+0.0181307j 0.0364478+0.00491487j -0.0191661-0.0254811j -0.0238667-0.00210978j -0.0178316-0.0181174j 0.00337049+0.00559452j -0.0430621-0.00985052j -0.0200966+0.0376137j 0.0149232+0.0385363j -0.0456397-0.00245444j -0.0371802+0.00740256j 0.00463151-0.00766722j -0.0207841-0.0282515j -0.0089473-0.0191117j 0.0187159+0.021961j 0.00679379+0.0404307j 0.0110326+0.0148016j 0.0361009+0.0216508j -0.0488417+0.0181385j -0.00189337+0.00120893j 0.0220406+0.000654968j -0.0185921+0.00332687j -0.0469377+0.0326416j -0.0144311-0.0134557j 0.0315463+0.0182614j -0.0231831+0.018613j 0.0010075-0.0165932j 0.000477858+0.0346188j 0.0172767-0.0362801j -0.0216429+0.0120098j -0.0431331+0.00592664j 0.000488414+0.0144077j 0.00437605-0.00132972j 0.00632602-0.0448978j 0.0454053-0.004136j -0.00920876-0.025986j -0.0289521-0.29504j -0.023552-0.138516j 0.0168114+0.0464648j 0.0085689+0.0800722j 0.0465371+0.0654501j 0.00996836-0.0667518j -0.0333276-0.0375398j -0.0426173+6.56467e-06j -0.0546873-0.120143j 0.32034-0.0368279j -0.0538828+0.126268j 0.0807796+0.000865747j -0.0806314-0.208126j -0.224687+0.0955266j 
0.00421455-0.0217421j 0.00459412-0.0159315j -0.00709361+0.0203523j 0.0106102+0.0170897j 0.00352276+0.00292827j 0.00444901-0.00971136j -0.0195519+0.00448867j 0.0103474-0.00542017j 0.00632134+0.0314264j -0.00354856-0.0199025j -0.0207119-0.02161j 0.0114592+0.027444j 0.00929199+0.0085858j -0.00467306+0.0102208j 0.00627636+0.0208793j -0.0128149-0.00201849j 0.0103094+0.00216275j 0.00357631+0.0174398j 0.00189019+0.0291014j 0.000791854-0.0444119j -0.0110703-0.00652156j -0.0100442+0.0148302j 0.00068064+0.0145899j -0.0171135+0.0131747j 0.0196849-0.00106414j 0.0194081-0.000787298j 0.000364549-0.0177289j -0.0099199+0.0146246j 0.00679975-0.0219534j 0.00135456-0.017166j -0.00720123+0.0095664j 0.00588795+0.0249138j -0.00032615-0.00374049j 0.0162195-0.00573449j -0.00711643-0.0291083j -0.0236547+0.020231j -0.0153093-0.0203899j -0.0122331+0.0492046j 0.00862327+0.0532133j -0.0010775-0.0187707j 0.0136687+0.00285466j 0.0027713+0.0262284j 0.0278234+0.0201989j -0.00120287+0.0174484j 0.00372964+0.0170654j 0.00516293+0.0350463j -0.000628671-0.00154826j 0.0139761-0.0236041j 0.00331319+0.00556915j -0.0202968+0.0215419j -0.00111547-0.0344774j -0.00131831+0.0129165j 0.0165081-0.0135959j -0.00686469-0.0163859j -0.000519502+0.0173369j -6.05305e-05+0.00227855j 0.00880743+0.00532954j 0.00633598+0.0152192j 0.0228418+0.0262704j 0.00331637+0.00948195j -0.00286014-0.00712974j 0.00606642+0.00100308j 0.000190614+0.0230246j -0.00221585+0.0101015j -0.00157946+0.0190074j 0.0136999-0.0194471j 0.00908414+0.00852475j -0.00142857+0.0171644j 0.00198151-0.0208381j -0.00618216+0.00353885j -0.00457958-0.0148287j 0.0195138+0.00609215j -0.00608937-0.00910485j -0.00338963-0.00619665j -0.00703022+0.0303249j -0.0429175-0.00811329j 0.0236419+0.00550721j -0.01491-0.0222223j 0.00650379+0.0127426j -0.0230346-0.0165821j -0.00793378-0.00587122j -0.00154369+0.0064363j -0.0294698-0.0146191j -0.00402528-0.00443895j -0.023041-0.0202124j 0.0122938-0.020783j -0.00567766+0.00115505j 0.0197833+0.0214705j -0.0291914+0.022243j 0.00964759-0.00116529j 0.0314995+0.0221283j -0.0322635-0.0188784j 0.00012241+0.0213355j -0.010419-0.00011763j -0.000476036+0.00764105j 0.0330169+0.0146519j 0.0714504+0.00333143j -0.0177207-0.0355492j -0.00649989+0.0378175j -0.0451737-0.0128525j -0.0297698+0.00617746j -0.03564-0.0111898j -0.00219663-0.00881372j 0.0241106+0.0205232j 0.0502132+0.0194806j -0.026999+0.0767761j -0.0025302+0.018132j 0.000827033+0.0177181j 0.0440889+0.0154153j 0.0283512-0.0258073j 0.0214049-0.0171285j 0.00215367-0.0815821j 0.0480539+0.0330149j 0.00570731+0.0110193j -0.0296886+0.0297526j -0.0221906+0.0330208j 0.000795467+0.00436357j 0.0112079+0.0288567j 0.0588994-0.0530189j 0.0587055-0.0249965j 0.0153215+0.0320291j 0.0152447-0.0226644j -0.00209662+0.0131916j -0.0340777-0.0114266j 0.0223784+0.0273566j 0.0178953-0.0142088j 0.0153671+0.0454829j 0.0187274-0.0434398j 0.0344553+0.0188044j 0.0246888+0.00249952j 0.00247367-0.0664168j -0.00135252-0.0130049j 0.0282404-0.0773833j 0.00656026-0.0547159j -0.0206299-0.0291405j 0.0210915+0.149387j 0.0126104-0.0608821j 0.0742815+0.203615j -0.0307367-0.0574188j 0.011806-0.0886401j -0.0133773-0.022609j 0.00994611+0.062244j 0.00582289+0.0191474j -0.0160034-0.0118046j -0.0190211-0.0154967j -0.0574684-0.0798421j -0.0163604+0.0674983j -0.0514868+0.0638012j -0.0760951+0.0222435j -0.208585+0.0415988j 0.204005+0.0715187j 0.0451556-0.0352329j 0.130554-0.10463j -0.0395671+0.123223j -0.0101595+0.0427154j -0.097628+0.0155871j -0.215157+0.0542282j 0.046394+0.220641j 0.0141239-0.0259669j -0.0267544-0.0353493j 
0.00522838-0.0188405j -0.0025755+0.0175852j -0.00583443-0.0117366j 0.000206504+0.00394255j -0.00217126+0.0212044j 0.00864285-0.00503617j 0.000629381+0.0362231j -2.20024e-05+0.0321284j 0.00623298+0.0042269j 0.0031453-0.0219382j -0.00863421-0.00526596j 0.0172444+0.0246513j -0.00614467-0.0131712j 0.0153341+0.00756973j 0.00374111+0.00527908j 0.00300181+0.00222258j 0.0150704-0.00709647j 0.010208+0.0307474j 0.0116916+0.00643903j -0.0259618-0.0295399j 0.000197339+0.0104224j 0.0147195-0.00110256j 0.00299596-0.00720178j 0.0011464+0.0176204j 0.00385543-0.0297092j -0.0111815+0.00703605j -0.00357405-0.0058302j -0.00580734+0.0243316j -0.0181245-0.0237166j 0.0119369-0.0136451j 0.0100314-0.0111951j 0.00278991+0.000601214j -0.000420489-0.0161078j -0.00319484-0.00704346j -0.00790757-0.0035913j -0.0141046+0.0390786j -0.00886912+0.0205819j 0.0151056+0.00119801j -0.00156621+0.0388216j -0.0106443-0.00620402j 0.000274947-0.00136869j 0.0102+0.0143509j 0.0114255-0.00260749j 0.0183218-0.00835034j -0.00289267+0.0229875j 0.00618855-0.0221536j -0.000698413+0.0166873j -0.0165217+0.0152169j 0.00140083-0.058815j 0.00104072-0.00699616j -0.000225021-0.0131348j 0.00553996-0.00860543j -0.00480468-0.011515j 0.0182335-0.0149996j -0.0135103+0.0265354j -0.00608206-0.0385344j 0.0118542-0.0115223j -0.00937756-0.00939903j -0.00842109-0.0200578j 0.0121458-0.00101267j -0.00569351+0.00806982j 0.000388988-0.011394j 0.00963072+0.0115636j 0.0276799-0.00605705j 0.000451067+0.000846137j -0.0151653+0.0014794j -0.0106651+0.00241274j 0.00611452-0.00298227j 0.0145303-0.00212234j -0.0217581+0.0071821j -0.0209172+0.0165938j 0.020218+0.00849143j -0.00531046-0.00966657j -0.00274989+0.0270094j 0.00294029-0.00738567j -0.0170336+0.012434j 0.021592+0.0124454j -0.0261464-0.0133243j -0.000932-0.0133753j -0.0306023+0.0114834j -0.0300134-0.00484496j 0.0217534+0.0191567j 0.014514+9.22468e-05j 0.00371414-0.0176302j -0.0169864+0.0351055j 0.0456829+0.0135868j -0.0188253+0.0207654j 0.00324612+0.0150887j -0.0276887+0.0306218j 0.0180789-0.0228131j -0.00779656-0.01377j -0.0220579+0.0110632j 0.00668661+0.0057763j 0.00848065+0.000642506j -0.00692332+0.0232776j 0.0339073-0.0214331j -0.0419675-0.0250891j 0.00973372+0.027259j 0.00141478+2.02883e-05j -0.00359181-0.0133514j 0.0275328-0.00403931j -0.0537207-0.0181386j -0.0324567-0.00501241j -0.0436454-0.059123j 0.00346928-0.0023577j 0.0560374+0.00556283j -0.0366522-0.00141658j -0.00186547-0.0429698j 0.0191698-0.00582701j -0.021513-0.0205763j 0.00587303-0.0197621j -0.0927652+0.0045681j 0.0546679-0.0550143j 0.0443227-0.0388081j 0.0496467+0.0528521j 0.0175275+0.0316628j 0.0332792-0.0268825j 0.0221328-0.0195773j -0.0401846-0.0407243j -0.00220201-0.0802564j 0.0655872-0.0601219j -0.00771451-0.0227692j 0.0160307+0.00181202j 0.0235195+0.0217353j -0.0104768-0.000295485j -0.028825-0.0166641j 0.0137576+0.0276432j -0.0249202-0.0860475j -0.00559308-0.0213086j -0.0105695+0.0307735j -0.0097648-0.0291995j 0.000990899-0.055331j -0.0277635-0.0313651j -0.0374475-0.0228667j -0.0386972+0.0452848j 0.00327164-0.092633j -0.0149003-0.0795222j 0.00592274-0.0431406j -0.0287139-0.203005j 0.090897+0.141772j -0.0124101-0.0307215j -0.0700269-0.0278907j 0.0245269+0.0544626j 0.0314273-0.007064j -0.0522826-0.0114749j -0.031403-0.0584195j -0.0920607+0.0411166j -0.0299942-0.0802002j -0.0918379-0.128294j -0.113897+0.0551134j -0.260539+0.122217j 0.0181837+0.0180901j 0.0511255+0.0366703j -0.15611+0.0279253j -0.0762405-0.00884631j -0.0196788-0.0712427j -0.0439134-0.261256j -0.185691+0.0734505j 0.0259171+0.0422917j 0.0125268-0.0149946j 
-0.00115386-0.0264177j -0.00355089-0.00301718j 0.000932099-0.0173127j 0.00382617+0.0496117j 0.00597305+0.00399296j 0.00431444+0.00834971j 0.00138917-0.0107029j 0.00490129+0.0295332j 0.0147976+0.0384541j 0.011474+0.0213091j 0.0060862+0.0208451j 0.00160189-0.0255531j 0.00519964-0.0158852j 0.0146736+0.00463649j -0.0122731-0.0184274j -0.000438585+0.0136795j -0.00805911-0.0374898j -0.0197287-0.0313354j -0.00923882-0.0183659j -0.0067666+0.00786168j 0.00612662+0.022669j 0.00855951+0.00372469j 0.00452518+0.00316133j -0.00653453+0.0202409j 0.00590531-0.0202515j 0.00622082+0.0076929j 0.0105914+0.00417634j -0.00448833+0.0140967j -0.000580406+0.0288328j 0.0169267-0.00139723j -0.00148742+0.0286183j -0.0226752-0.0163025j 0.000193146+0.0454178j -0.00838903+0.00101971j -0.00682812+0.0240187j 0.0128395-0.0343161j 0.0115651+0.0534744j 0.0134972-0.00385502j -0.00400329-0.0448009j -0.0118004-0.0124727j -0.00239014-0.0571722j 0.0117557+0.0331714j -0.010407-0.0629646j 0.023778-0.0572128j -0.024128+0.00763163j 0.015352-0.0593752j -0.00624223-0.0118479j -0.0107853-0.0919094j 0.0308223-0.0359336j 0.0247305-0.0207187j 0.00306048-0.0482707j -0.0188931+0.00303114j -0.0056461-0.0213111j 0.00795562-0.00608916j -0.026737-0.0163454j -0.0117038+0.0637602j 0.0122956+0.0281955j -0.0208598+0.0464003j -0.031026+0.089269j -0.00943301+0.0929747j -0.0110263+0.0356544j -0.0252568+0.0435793j -0.0227176+0.0934429j 0.00499483-0.00524362j -0.00663147+0.0264309j 0.0152029-0.0540548j -0.00905219-0.0553794j 0.00343637-0.00163992j 0.0108162-0.053529j 0.00904677-0.0261578j -0.0150017-0.0286664j 0.000710227-0.0183235j 0.0169629+0.0128032j 0.0183045-0.034329j 0.0127348-0.0132367j 0.00804272-0.0153691j 0.0096003-0.0373017j 0.00240786+0.0024809j -0.0205708+0.00622031j -0.00580789-0.0418026j -0.00683955-0.00706201j -0.0215021-0.0369988j -0.0205553-0.00815019j 0.00750542-0.014209j 0.0106778-0.0229758j 0.0103351-0.000311426j 0.0139265+0.0151606j -0.0279167+0.0298323j -0.0359737+0.0265778j 0.0233875+0.0347529j -0.00972045+0.0384067j 0.0566894+0.0153276j -0.0089222+0.0335956j 0.0130405+0.0288406j -0.00225302-5.00199e-05j 0.017304-0.0189775j 0.0265212-0.0493987j -0.00439743+0.00141558j -0.00982984+0.0800872j -0.0181664+0.0394063j -0.0012749-0.0129609j -0.0164433-0.0263138j 0.0304742+0.00340425j -5.39738e-05-0.0295124j 0.0118346-0.0314385j -0.0271772+0.03414j -0.0198071+0.0128725j -0.0493541+0.0220005j 0.00161025+0.0212922j 0.0577718-0.0182733j 0.0411696+0.0380049j -0.0459002-0.0789905j -0.0716308+0.0288341j 0.0256843-0.0129111j 0.00227553-0.0422524j 0.0199219+0.000335476j -0.0164207+0.0416661j 0.0145821+0.0840175j 0.0981135+0.000877465j 0.057041-0.0140914j 0.0405296-0.0305187j -0.0304643-0.0313031j -0.0609542+0.00616668j -0.029914-0.0439593j 0.0505387+0.0148383j -0.00330063-0.00585911j 0.0352897-0.0217772j 0.0225896+0.0405667j 0.0442171+0.0623j 0.0293883-0.0138453j 0.0279502-0.00287238j 0.0164726+0.0793057j -0.00040574+0.027556j -0.00453765+0.0310443j 0.0100146-0.00499125j 0.0180296-0.00156659j -0.026833-0.0406506j 0.0131279-0.0524441j 0.02034-0.0228149j 0.00749855+0.0171295j -0.0338391-0.0393713j 0.0543721+0.0895316j 0.0450203+0.016477j -0.0910915+0.0912518j -0.00801812-0.0270801j 0.00433227+0.00339831j 0.288668+0.00687601j 0.000516281-0.138136j -0.101411+0.0533498j 0.00723787-0.0217322j -0.0796193-0.0039398j 0.0915292-0.0775748j -0.0138385+0.015216j 0.01863+0.0701506j -0.0752697+0.0917638j 0.0633519+0.327797j -0.0324655-0.054179j 0.0625051+0.0341071j 0.182588-0.0247932j 0.00688413-0.129894j 
-0.00525565+0.000992994j 0.000770475+0.0256483j -0.0008556-0.0340243j -0.000714487-0.0053797j -0.00277958-0.000361975j 0.00244472+0.0135354j 0.0122194+0.0282832j -0.000172824-0.0102506j -0.00527986-0.0246593j 0.00430979+0.0299064j 0.00996597+0.0270454j -0.0167679-0.0209732j -0.0168483+0.00759582j 0.0171943+0.0076427j -0.00503298+0.00918687j 0.00944184+0.0204733j -0.00629966+0.0343759j 0.0047964+0.021729j -0.00798815-0.00635821j 0.00229618+0.0129853j 0.00306169+0.0263378j -0.000504413-0.000801301j -0.00333971-0.0135634j 0.00267552-0.0224732j -0.00595053-0.0183293j 0.0035843+0.000242222j -0.0058735-0.0177635j -0.00321014+0.0177584j 0.000799618-0.00951733j -0.0014497+0.0414806j 0.00693626-0.0250475j -0.00621373+0.0204951j -0.00657611+0.0290106j -0.0174857+0.0311866j 0.0138579-0.056426j 0.00826818-0.0166105j 0.0159005-0.0285169j 0.00894464-0.0514664j -0.00168209+0.0123809j 0.00222041+0.0181257j -0.00369308-0.0125541j 0.0116486-0.0141613j -0.00929794+0.0307172j -0.00943108-0.046006j -0.00892201+0.122751j -0.019478+0.00535604j -0.00861254+0.0425997j -0.00947155+0.0159413j -0.0105563-0.0281244j 0.000485114-0.0819367j 0.00133618-0.0500342j -0.000536541+0.0528941j -0.0091924+0.0107083j 0.00209449-0.0755142j -0.0119491+0.106127j 0.0278116-0.0120554j 0.000808008-0.0246178j -0.000129114+0.0593688j 0.0183549+0.0328936j 0.030288-0.0599163j 0.0148577-0.0113737j 0.014569+0.0205975j 0.0206242+0.00158821j -0.00102082+0.00381976j -0.00197284-0.0232844j 0.00737124-0.0778987j -0.00321946+0.0425522j 0.00155685-0.0264781j -0.0235522+0.0234963j -0.00959856-0.0111436j -0.00908936+0.00728223j -0.00684102+0.0130147j 0.0293089-0.0920229j -0.0222441-0.0274073j -0.0170396+0.0117291j -0.0344161+0.0230148j -0.0394142-0.0234047j 0.00734141-0.0579946j 0.00103804+0.00492564j -0.0243491+0.0476179j 0.0147902+0.0197076j -0.0289378+0.0106105j 0.00252812+0.028926j -0.0070273-0.0383863j -0.00122689+0.0465801j -0.0131623+0.00805677j -0.00199893+0.0126956j 0.0208957+0.0058894j 0.019177+0.0589542j -0.0228807+0.0151173j 0.0524391+0.0278847j 0.0697064-0.0548119j -0.00499335+0.0121617j 0.000507818+0.0335495j 0.00633085+0.00368294j -0.0267217+0.0188864j 0.0202262-0.0623889j 0.00195662+0.00236504j 0.00579254+0.0289482j 0.0498804+0.0129203j 0.0306213-0.00895724j 0.00982287-0.0224933j 0.0369218+0.0255549j 0.0136997-0.00791486j -0.00567274-0.0141388j 0.00932193+0.00468905j -0.0144942+0.00564819j 0.00680744+0.0268609j -0.00600751+0.00108794j 0.028645-0.00689408j -0.0112585-0.0154353j -0.0523785-0.0226931j 0.0608346+0.00364964j 0.0504763-0.0413293j 0.0230588+0.0375466j -0.00781056-0.00376466j 0.0585246-0.00565558j 0.00983357-0.0444443j -0.0102371-0.00191307j 0.0937239-0.00811225j 0.0505875-0.0309935j 0.00947714+0.0109703j 0.0220522-0.0482309j 0.00376419+0.0313362j -0.0383276-0.0084334j -0.0278681-0.0777092j -0.00213518+0.0168081j -0.0523664-0.0349451j 0.024971-0.00893785j 0.0221252+0.0379236j 0.01793+0.0219917j 0.0091087+0.046518j 0.0418417-0.0211464j 0.0188392+0.0519855j -0.0114281+0.00970708j -0.0240677+0.023521j 0.000626852+0.017794j -0.00403139+0.00123073j -0.0245969+0.0377589j 0.0061261+0.0225667j 0.0564365+0.0303961j -0.00329544+0.0374812j 0.0151674+0.0850121j -0.050389+0.0233751j -0.033616+0.0824417j -0.00602727-0.026298j 0.00692608-0.138135j -0.322064+0.0191562j 0.0497386+0.0522363j 0.0210016+0.0157904j 0.0344194+0.0282477j 0.000598838+0.0187727j -0.073275+0.0625881j 0.00185955+0.0515893j 0.0666511+0.336512j 0.0739284-0.0975178j -0.0721698-0.0455514j -0.0245086-0.0440747j -0.0142753+0.132112j 0.196841-0.0260899j 
