-0.0385959-0.0841929j 0.0577222+0.0537879j -0.00194838-0.100551j -0.023632+0.0389934j -0.0230882-0.0445192j -6.62572e-05-0.0459859j 0.000915252+0.0163356j -0.00383461-0.0160316j 0.00782824-0.0367797j -0.0537931-0.00890631j 0.00668061+0.0152387j -0.000952806-0.0176191j 0.00871813+0.0127747j 0.0318881+0.00453494j -0.0124513+0.0102219j -0.00668379+0.00917767j -0.00645192-0.013763j 0.0104113+0.0396038j -0.0104427+0.00747758j -0.0209849-0.0130859j -0.0129304-0.0438263j 0.00106625-0.00174331j -0.028154-0.0150549j -0.0297229+0.0264545j 0.000653915+0.00791544j 0.0139521-0.0353207j -0.00285547-0.00269075j 0.00853079+0.00230167j -0.0358103+0.0138381j 0.0184619-0.0211092j -0.00155675-0.0152226j -0.00719923+0.00336712j 0.00213581-0.0115287j -0.0049143+0.000283335j -0.00566544-0.0194462j 0.00688721-0.0101147j -0.0134118-0.00609634j -0.0104274-0.0081659j -0.0225141+0.021012j 0.000973442-0.0175622j 0.0142738-0.00545268j -0.00409395-0.00254588j -0.00556708+0.00815731j 0.0162491+0.0156057j 0.0166509+0.00103491j -0.00342815-0.0051415j -0.0175828-0.00836475j -0.0128604-0.000629565j 0.0064238+0.00937281j -0.0158101+0.00447595j 0.00667411-0.018015j -0.000980753+0.00967221j -0.0101409+0.00498882j 0.0109126+0.0191125j 0.000174411+0.00704193j 0.000605169+0.00589658j -0.000630037-0.0270874j 0.00398956-0.0272407j 0.00560063+0.00875442j 0.00692147+0.00899863j 0.011773-0.00238381j -0.00338412-0.00160135j -0.00621036-0.0126973j -0.00115149-0.0128917j 0.00476247+0.03176j 0.0101116+0.00290942j 0.0028672-0.00836844j 0.00146417-0.00821375j 0.00165881+0.0100654j -0.00439395+0.00026451j -0.0073875-0.00216886j 0.0117617+0.0148062j 0.00478844+0.0115844j 0.000199269-0.0207472j 0.0213885+0.003559j -0.0132906-0.0213623j -0.00016634+0.00322594j 0.000817652+0.0184906j 0.0104842-0.0092021j 0.00202542+0.00110528j 0.00295166-0.00409867j -0.0323886+0.0249375j 0.00405383+0.0178591j 0.00940948+0.0228865j -0.0108812+0.0298228j -0.00740814-0.0159503j 0.00999652+0.00231062j 0.0325507-0.0188427j 0.00719546+0.021686j 0.00192116-0.0157434j -0.0310403-0.00942568j 0.0529166+0.00500355j 0.0132413-0.0130169j -0.0436367+0.0731666j 0.020359-0.0103635j 0.0253014-0.0350966j -0.0575064-0.0284866j 0.0395063-0.0368582j 0.00160494+0.0637595j -0.107342+0.0241303j 0.0270103-0.00265902j -0.00239832-0.0200166j 0.020058+0.014448j 0.0306525+0.0410844j -0.0537389-0.0514753j 0.0864206-0.0592404j -0.0431091-0.0748404j -0.0452066-0.04227j -0.0575344+0.00558661j 0.0199618+0.000118676j 0.0199913+0.0209157j -0.155881-0.0937216j -0.0350654+0.0331924j -0.144203-0.153025j 
0.0545978+0.0324194j 0.0668473+0.0904754j -0.0113967-0.0187498j 0.0394387-0.0510586j -0.0315681-0.0129045j 0.00288824+0.0554972j 0.0094657-0.00294762j -0.0502277+0.00929112j 0.00294581-0.0311813j -0.00498424+0.0181629j 0.00678132+0.00581404j -0.0240186+0.0270801j 0.0230193-0.0188278j 0.0141263-0.0295327j -0.00164798+0.012228j -0.00801424+0.0125626j -0.0179166+0.0171451j 0.0468269-0.00152977j 0.0124784+0.0415865j 0.00693132-0.00937867j -0.0128534+0.00832347j -0.00452401+0.00416784j 0.00493913+0.0172291j 0.0301588+0.00538235j 0.0045515-0.029458j -0.0213302+0.00105403j -0.00503667+0.016259j -0.00557808-0.0066572j 0.0164155+0.0330499j -0.0118708-0.0080104j -0.0070172+0.00321137j 0.000164965+0.0213053j -0.00520218+0.0132385j -0.00966325+0.00471743j -0.0143086+0.0383921j -0.00183642-0.00687279j -0.00586682+0.00914338j -0.00310201+0.00815706j -0.00138669+0.0158017j -0.013361+0.00135302j 0.00127668+0.0124546j 0.00131057-0.0170201j 0.0139474+0.0114588j 0.0195244-0.0103744j 0.0131119+0.00297363j 0.000519689-0.0168229j -0.0106004+0.000766063j 0.000707326-0.00927412j 0.00219704-0.0047161j -0.000835329-0.00324952j -0.00196183+0.00900572j -0.00118619+0.000171489j -0.0103921-0.00785159j -0.00289742-0.0111674j 0.00387705-0.00293234j -0.00373581-0.00847686j -0.0228337-0.00330157j -0.0191862-0.00326255j 0.0109248-0.00370723j 0.00312986-0.013826j 0.00187718-0.00439628j -0.0224481-0.0113153j 0.00022991+0.0137068j -0.00651948+0.00166442j 0.00237972-0.0083575j -0.0168293-0.0133987j 0.00433017-0.00191329j -0.0138848+0.00359785j 0.00986455-0.00550955j -0.00547995-0.00261697j 0.00771977+0.0020248j 0.0159581-0.0148068j 0.0160475+0.000810564j -0.00237514-0.00745307j 0.0110437-0.0398828j -0.0287103+0.0381455j 0.00959022+0.0145934j 0.00706538+0.011351j -0.00817263+0.00733843j -0.0149864-0.0258441j 0.0130456+0.0100986j 0.0183068+0.000462361j 0.0151453+0.0150377j -0.0346556-0.00273736j 0.023385-0.00431275j -0.0154092+0.0187454j -0.00982496-0.00552286j -0.0156052-0.00617677j 0.0435475-0.0109721j -0.0151701+6.85776e-05j -0.0018027+0.0419994j 0.0151344-0.0488463j -0.00832814-0.0289847j 0.04212+0.045177j 0.0407186+0.00441902j -0.0206188+0.0042451j -0.075627+0.0805125j -0.0305597-0.0223174j 0.0516796-0.0192522j 0.0383532+0.0591455j 0.00844191-0.0383129j 0.0278457+0.00522859j 0.0751782-0.026627j 0.0345762-0.0297529j -0.0760004+0.00465091j -0.108536-0.0865042j -0.0678325+0.0179367j -0.0113188-0.0323431j 0.0474674+0.038817j 0.0573123-0.00489752j 0.0924124+0.0604302j -0.033054+0.095583j 0.0973867+0.120668j -0.0735805+0.0859826j 
-0.117172+0.00133166j -0.0642804-0.0170408j 0.0517937-0.0278201j -0.0243947-0.00523805j 0.0387213+0.0261827j -0.0419942+0.0288513j -0.0400913+0.0750392j 0.028457-0.00323607j 0.0307064+0.00641587j 0.0164354-0.0427817j 0.00266196+0.000177266j -0.0162732-0.0113073j 0.000800635-0.0037857j -0.00128876+0.0132379j -0.0223367-0.0213285j -0.0124835-0.00833389j 0.0213192-0.016186j -0.00846118-0.0520542j -0.0571872-0.0140313j 0.0144812-0.0355966j 0.017783+0.0247679j -0.0123716+0.0255814j 0.00601689-0.0246601j -0.0235072-0.0256382j 0.0319158-0.0370066j -0.0114216+0.0100676j -0.0116041-0.0259857j -0.00879799-0.0103998j 0.00639888-0.013587j 0.00118824-0.0112194j 0.00773884+0.0309539j 0.00407484+0.00712143j 0.0260813-0.00432479j 0.00102172+0.00184851j 0.0207122-0.00648535j -0.000173137+0.0127157j 0.00359681-9.44147e-05j 0.0240454+0.0123089j -0.00387335-0.0138082j 0.0112853+0.0152383j -0.000776092+0.00542412j -0.0199699+0.0251681j -0.030243-0.0189038j 0.00754394-0.0123349j -0.0405568+0.00340147j 0.0182561+0.00992769j -0.012802-0.0107669j -0.00355107+0.012551j -0.0162114-0.0197964j -0.0044476-0.00468102j 0.00822387+0.0401807j -0.00123973-0.0125366j -0.0122548-0.0182218j -0.00245954-0.00524413j -0.0024286+0.00955502j -0.00895157-0.0166115j -0.00097333-0.00372918j 0.027719-0.0104034j 0.0184681+0.00434637j 0.00944441-0.0107956j -0.00770408+0.00752179j -0.0112766+0.0157594j 0.0139449+0.00413396j -0.0029845+0.0292548j -0.0143765-0.00748962j -0.0194885+0.0068958j 0.0413538-0.00106606j -0.0221054+0.00620755j -0.0204976+0.00918346j -0.010915+0.00565911j 0.00942284-0.0035993j 0.00438831-0.0248101j 0.0169251-0.031389j 0.0195945-0.00902984j -0.0373907+0.0545648j 0.0201346-0.00934511j 0.00923496-0.0171899j -0.0148806-0.0512777j -0.000605301+0.0112422j -0.00164067-0.0226503j 0.0225776+0.042833j -0.0543091+0.0161589j -0.0030938-0.00772254j 0.00555891-0.0752245j -0.0162005+0.0378793j -0.010089-0.0177937j -0.0138755-0.00250961j 0.0103192-0.0372785j 0.0201957+0.0238869j 0.0184271-0.0430964j 0.0745459-0.0277702j 0.0314194-0.0279506j 0.0219036-0.00338316j 0.0109726-0.00678524j -0.0541822+0.00681186j -0.0269034+0.0161751j -0.0336422+0.00300235j -0.0338272+0.0563077j 0.0653852-0.00622431j -0.0458407-0.0753396j -0.00512339+0.0270608j -0.0328983-0.0389427j -0.0241865+0.0171912j 0.0058385+0.0525943j 0.0349026-0.0404534j 0.00991149-0.0790708j 0.00115231-0.00558682j -0.0696889-0.129543j -0.00140534+0.011742j 0.0291144+0.0338039j 0.0170442+0.0553554j 0.0506415+0.148032j -0.21659+0.281295j 0.18182+0.101793j 
0.0187102-0.0196853j -0.0678842-0.0280937j 0.0176246+0.0573137j 0.0248526+0.0461884j 0.00334798-0.0644678j 0.060167-0.00356866j -0.0119899-0.0428924j 0.0465355-0.00891788j -0.0263685+0.00105063j 0.0658037+0.0172947j -0.0178385-0.0152229j 0.0517735+0.0563026j -0.00139532+0.0113821j -0.00222951+0.0285298j -0.0150184-0.00483399j -0.0210169-0.0228727j 0.00289819-0.00937388j -0.0235772+0.0309143j 0.0255864-0.0207629j 0.0165885+0.0100105j 0.0391028+0.0304116j -0.0233785+0.00411042j 0.0175517+0.0233504j 0.0142219-0.0349463j -0.0149828+0.0416031j -0.00628853+0.0148346j 0.0137393+0.0158494j 0.0155249-0.0113026j -0.00675659-0.00749904j -0.0165571-0.00148187j 0.00792608+0.028488j -0.000212585-0.011926j -0.0087351+0.0166098j -0.000992582+0.000475794j 0.015656-0.00880152j -0.0376928+0.018535j 0.0297159-0.00697118j 0.00664752-0.00238j 0.00547897-0.0204702j -0.0216358-0.00733017j 0.0166936+0.00715078j -0.0213803-0.0209577j -0.00172793+0.0164719j 0.0126219+0.0107956j 0.00999823-0.00621909j -0.0296131-0.00619908j 0.015935+0.0187567j -0.0253778+0.0137844j 0.00851194+0.0199923j 0.00262551-0.0224654j -0.0238254+0.00823008j -0.00378944+0.0110241j 0.0211107-0.0112563j -0.0191816-0.0225004j -0.0196641-0.0185087j 0.0161662+0.0115782j 0.00854039+0.0234689j 0.0110403+0.0352204j -0.00227655-0.0373302j -0.0369023+0.0235774j -0.00811174+0.00571237j -0.0077918-0.0129437j -0.0101908+0.0315601j -0.0324498+0.00349877j -0.00366824-0.00146761j -0.00344731+0.00750536j -0.0087232-0.0036598j -0.0164271+0.014784j -0.000811206-0.0245654j 0.0163768-0.00241337j -0.00542901+0.0177815j 0.00615292-0.0127933j -0.00145638-0.00221573j -0.00614616+0.0466475j -0.0184175-0.047901j 0.0118281-0.00745104j -0.00143323+0.0108521j 0.0202736-0.00552526j -0.0345458+0.000704951j 0.0126568-0.00601157j -0.0391969-0.00100458j -0.0126422-0.0120529j -0.00139869-0.0323621j 0.0109006+0.0262802j -0.050653+0.000938099j -0.00256069-0.0297747j -0.0137043-0.0269832j 0.0134528+0.0129754j -0.0330951+0.00991691j 0.0351232-0.00161881j 0.018709+0.0400372j 0.00865003-0.0194938j 0.0199542+0.0232298j -0.0177258-0.0547703j -0.0365056-0.0420161j -0.0462115+0.019364j 0.0368251+0.0434877j 0.0028508-0.0563084j 0.0925473+0.0814132j 0.130402-0.0622031j -0.0607309+0.00409532j -0.0307463-0.0197707j -0.0324838+0.00644917j -0.00316021+0.000164424j -0.0431135-0.0321918j -0.0119186+0.0354608j 0.0661388+0.0254332j 0.0680993-0.0244833j -0.0392584-0.0661857j -0.0646609-0.0135917j 0.00100036+0.0769425j -0.133629+0.111897j 0.0993259+0.0124563j 0.0718523-0.112453j 
0.0174824-0.0323285j 0.0346207+0.0121402j -0.0447-0.0371026j 0.0500952+0.109724j 0.0227807+0.000106244j 0.0339385+0.000730513j -0.0216577-0.012567j 0.0111596-0.0253688j -0.0405988+0.0277259j 0.00038463+0.00340069j 0.0219637-0.0159194j -0.00236703-0.062393j 0.00662755+0.0534804j 0.00385874+0.0197301j -0.0474175+0.0491223j -0.00497748+0.0135231j -0.0260977-0.0277935j 0.0129775-0.0227802j -0.011026-0.0306362j -0.0145184-0.0369572j -0.00831086-0.0093255j 0.00223562-0.00598726j 0.015483+0.0239643j -0.03745+0.0168189j 0.0111342+0.0801068j -0.0182454+0.0171309j 0.0157691-0.0445191j 0.000920266+0.0185047j -0.0149149-0.00329889j 0.0023274+0.00700765j 0.0240626-0.0328817j -0.000500268-0.000337789j -0.033318-0.0146044j 0.0261369+0.0062207j -0.00953209-0.0185952j -0.0128721-0.00528964j 0.0261713-0.00803225j -0.0184694+0.0102064j -0.0228999-0.00802936j -0.0125562-0.0200815j 0.0072159-0.0183551j -0.0372512+0.0168028j -0.0129643-0.0104031j 0.0212203-0.003717j -0.00383075-0.00425237j -0.00664561+0.0210125j -0.00413331-0.0222211j 0.00789371+0.0231354j -0.00612895-0.0103146j 0.0100068+0.00182529j -0.0285872-0.0208465j -0.00496868-0.00172189j -0.00664529-0.00996539j 0.0164904+0.014098j -0.0138651+0.04194j -0.00291079-0.00243297j 0.011033+0.000714367j 0.022831+0.0207783j 0.00120691-0.0174134j 0.0289931+0.0252836j -0.00253707-0.0358543j -0.00277039-0.0249015j 0.00867487+0.0252498j -0.025055+0.0129429j 0.0233885-0.0194918j 0.0246487-0.0271135j -0.0215919+0.0439993j -0.00235887+0.00523993j -0.000912514-0.0139578j -0.00500774-0.0094181j -0.0080214+0.023935j -0.00928818-0.0253277j -0.0205726-0.00397666j 0.000388962+0.0219885j 0.0121694-0.0313095j -0.00602858-0.011096j -0.0318185+0.0395253j -0.0189238+0.0207716j -0.000309238-0.00760602j -0.0184017+0.0149408j -0.0098267-0.00145102j 0.023057-0.0129527j 0.00899968-0.0137057j 0.0685168+0.00331989j 0.0293039+0.0198424j -0.0437469+0.0123347j -0.0487871+0.0200179j 0.0174963-0.0042268j -0.0180307-0.00508684j 0.0349472+0.0145669j 0.050258-0.0700586j -0.0262497+0.0388185j 0.0486382+0.0285028j -0.039756-0.0232882j 0.0447999+0.000269335j 0.0323638+0.0271623j 0.00941885-0.0556579j -0.101618-0.115263j 0.0234702-0.0622675j -0.0147629-0.030396j 0.0389632+0.0682727j -0.0157281-0.0326801j 0.040394-0.00489492j -0.00951119+0.0568626j -0.00180862+0.0678152j 0.0656382+0.0841655j 0.092484-0.0683408j -0.0361287+0.0244765j -0.0987045-0.00364574j -0.00599005+0.0964741j 0.0426805-0.11073j -0.0057807+0.0267951j 0.150003-0.135725j -0.0198133-0.114113j 
-0.0531042+0.0299285j 0.0416634-0.00249767j 0.0249969+0.00978168j 0.0138964+0.00131287j -0.0202959-0.0264349j -0.0189904+0.0583272j 0.00461753-0.0353009j 0.0112389-0.0804082j 0.0420368-0.00729235j 0.00729653+0.0384915j -0.0206869+0.0291435j -0.000605921+0.00739881j -0.00402743-0.00924986j 0.00850054-0.0101226j -0.0134101-0.042087j -0.0216066-0.0184798j -0.0213677-0.0207193j -0.0392107+0.048947j 0.00704257+0.0160569j 0.0297801-0.0541725j 0.00146135+0.0290133j 0.006863+0.0118232j -0.0370071-0.0320173j -0.00177571-0.00276529j -0.033629-0.0302653j -0.00242188-0.017824j 0.00386423-0.0102088j -0.00643342-0.0325623j 0.00298267+0.00536957j 0.000685196-0.010838j 0.0347854+0.0449028j -0.0261156+0.0427211j -0.00525452+0.00938799j 0.00409008+0.0061189j -0.0112104-0.0010761j -0.0226342+0.0224998j 0.00133024-0.0177547j -0.00968468-0.0182868j 0.0123412-0.00411204j -0.00441219-0.0357245j 0.0131878+0.0141608j -0.00190392-0.0304536j -0.0189814+0.0111592j -0.0308482+0.0164615j -0.019883+0.0278133j -0.0108139-0.00151846j 0.00699808+0.0156057j 0.00772853+0.00640011j 0.00541941+0.0193365j -0.013118-0.0462019j 0.0308087-0.00258801j -0.00678801-0.0112262j 0.00861498-0.0318206j 0.0129132-0.0273442j -0.0257079-0.035714j -0.00102765-0.0151353j 0.000417306-0.0142694j -0.0329861+0.0143567j -0.0191439-0.0128465j -0.0125778+0.0209553j 0.0359184+0.0140881j 0.0316822-0.00776971j -0.00400665-0.0297876j 0.0211107+0.00957936j -0.0105218+0.0209317j 0.0234325+0.0131558j -0.0292652+0.0345327j 0.0392931-0.0165j -0.0112519+0.014415j 0.00730222+0.00679612j -0.0339791+0.0266153j 0.015482-0.00542315j -0.0128028-0.0282302j -0.0102781-0.0250721j 0.040049+0.0139299j -0.0231467+0.00964056j -0.0193122-0.00348632j -0.017219+0.00785127j -0.0077081-0.0317343j -0.00549158-0.00249404j 0.0120399-0.00814908j -0.027126+0.0226194j -0.0170989+0.00436253j -0.0579255+0.00618284j -0.0384948+0.0302046j 0.0185018-0.0296092j 0.00992182-0.0272184j -0.014662-0.0173265j -0.0176052+0.0162277j -0.0158499+0.0229656j 0.0462901+0.0186057j -0.0527659-0.0580599j -0.0437425+0.0114349j -0.0267138-0.0608759j 0.0121271+0.108303j -0.0205042+0.0315345j 0.0403973-0.0376056j 0.0455302-0.0276964j 0.0915174-0.0329146j -0.0160881+0.0611932j 0.0143616-0.0432038j 0.0182159+0.0699309j 0.0744435+0.0274837j 0.0102354-0.0804815j -0.0467037-0.0541606j -0.00372225+0.0666475j 0.0871004+0.149549j -0.0349089+0.066946j 0.00159034-0.102846j -0.0156168+0.00817033j 0.0670776+0.0711814j 0.157945-0.0339399j -0.0975069-0.105092j -0.215942+0.249573j 
0.0783579-0.0142719j 0.0500147-0.0316607j -0.0616805+0.0390134j 0.0232624+0.0158129j -0.0324663+0.0241277j -0.0629846-0.00054615j 0.032872-0.101168j -0.0506112-0.0129163j 0.071674-0.0112589j -0.0510111+0.0235093j 0.0186264-0.0272708j -0.0739874+0.00832864j -0.0290188+0.0232596j 0.00840278-0.0403226j 0.0680501-0.0133078j 0.0104706+0.0281831j -0.0198856+0.0120657j 0.0156593+0.0194332j 0.0267375-0.00491098j -0.00802201-0.0122139j -0.0398297-0.0117285j 0.0336565-0.0343893j -0.0231389-0.0021886j 0.0345161+0.0157351j -0.0520708+0.0207199j 0.0129382-0.0133135j -0.042973-2.04434e-05j -0.0322749+0.0220616j -0.00337667+0.0134564j -0.00248829+0.0620094j -0.00872841-0.0360952j -0.0318146+0.0239765j -0.00899181-0.0206548j 0.0494096-0.0374007j -0.0376862+0.00313454j 0.0198698+0.0134635j -0.0296386-0.0142838j -0.00144306-0.0197851j -0.00998522-0.00741902j 0.0166524-0.0147745j -0.0225184-0.0179751j -0.0247272-0.015368j -0.0224984+0.0140756j 0.0135118+0.00954863j 0.0343257+0.0213152j 0.0199889+8.12876e-05j -0.0130517-0.00401207j -0.00279432-0.0162162j -0.00120346+0.00933901j 0.00104065-0.0263268j -0.00447673-0.050901j 0.0126811-0.018645j -0.00330517+0.0177498j 0.0340318-0.00058025j -0.0282065-0.0282317j -0.0100522+0.00679778j -0.00774426+0.00829225j -0.0329906+0.0333681j 0.046152-0.0165547j 0.00480462+0.00132938j 0.000705064+0.00655473j -0.00397618-0.0274674j -0.01255-0.0120848j 0.0358075+0.00199747j -0.027095-0.0215709j -0.0185494+0.00122193j 0.0114583+0.0346908j -0.0219385-0.000991123j 0.0151259+0.01433j -0.0136632+0.0263668j 0.0261654+0.0409718j -0.0236285+0.00273754j -0.0296362-0.0054135j 0.00164503-0.0242253j 0.025667+0.00972811j -0.0321347+0.0214745j -0.00308879-0.0280368j 0.011127+0.00433503j -0.0288515-0.0168706j -0.0132959+0.0171053j 0.0143227+0.00293931j 0.0544597-0.0446629j -0.0672613-0.0151383j -0.0526845+0.0353667j 0.0108875-0.0223222j 0.0106935-0.0448145j -0.0707828+0.0131007j 0.0234581-0.0163915j 0.0257169-0.0219487j -0.0199072+0.0409445j -0.0400394-0.0424514j 0.0255946+0.0100409j -0.0234277+0.0174526j 0.0115178-0.0115004j 0.0722035-0.00707692j -0.00953966+0.0272744j -0.047979+0.0384019j 0.0235406+0.00242658j -0.0279191+0.0206344j 0.00704974-0.0253417j -0.013795-0.00134088j 0.0638142-0.00402555j 0.0563089-0.00220622j -0.00635134+0.0287642j -0.0123698-0.0362592j 0.0175791-0.00607356j 0.108161+0.0233328j -0.0321613-0.0238787j -0.0535377-0.0856058j 0.12111-0.00564729j -0.250936+0.189474j 0.0254507+0.167073j 0.0749104-0.0684173j 0.000442648-0.0408412j 
-0.0317438-0.0329948j 0.0560959+0.0243125j -0.0625245-0.0453102j 0.0152685-0.00829634j -0.0384667-0.0366809j -0.0337097-0.0568902j -0.0457732-0.011795j -0.00710268+0.0467653j -0.0143462-0.0262602j -0.0674731-0.00581349j -0.0400702+0.0360322j -0.0533657-0.0440676j 0.0245664-0.0207473j 0.0513173+0.0475583j 0.0372225+0.00701994j 0.0385037+0.00404122j 0.0102074+0.0295893j 0.0675276+0.0232033j -0.128844-0.0782292j 0.0193922+0.0158135j -0.0360342-0.0178254j 0.0435581+0.0355321j -0.0219829+0.0314666j 0.0364825-0.0212699j 0.00454496-0.00489762j 0.00271856+0.0296317j -0.00164492-0.0198791j 0.038467+0.0322034j -0.0329165-0.0836422j 0.0298532-0.0122172j -0.018743+0.01008j 0.00466496-0.0229225j 0.00980858+0.01022j -0.0170338+0.0119202j -0.0388876-0.00893074j -0.010356-0.0110575j -0.0615878+0.0111779j 0.0263188+0.0114909j -0.0226537-0.0404415j 0.0346723+0.0290967j -0.00189808-0.001757j 0.00707844+0.00978266j -0.0251753-0.0442274j 0.0219286+0.0651858j 0.0170925-0.0184323j 0.031667+0.0678023j -0.0382157-0.0277643j -0.000152918-0.00794981j -0.00953489-0.039261j 0.032426+0.00382817j -0.0444285+0.00368497j -0.017212+0.0298782j -0.04571-0.0247401j -0.0216587-0.00592195j 0.0232428-0.00736689j -0.0150125-0.0200419j -0.0718655-0.0419327j -0.0812096-0.0359015j -0.021443-0.00269096j -0.0156665+0.0379698j 0.012091+0.00415226j -0.0026074-0.0138048j 0.00999992+0.0213506j 0.00174544+0.000910262j 0.0203874+0.0148522j -0.00474708+0.0161268j 0.0239225-0.0209694j -0.0227615-0.00591185j -0.00369912-0.0259482j -0.039169+0.00652581j -0.0116975-0.0525229j 0.0254772+0.0294301j 0.0164175-0.00652002j -0.00401262-0.0200947j 0.0100473+0.0365877j -0.00182044-0.0220522j -0.0110302+0.0171542j -0.0290861+0.0246138j 0.0499373-0.00259508j 0.00290738+0.0135725j 0.0283002+0.00372921j -0.0109043-0.00368642j -0.055275-0.0188224j 0.00633865+0.00677535j -0.0236671-0.0232348j 0.0837513+0.0241341j -0.0135394+0.0238566j 0.0207153+0.0164933j -0.016506+0.02387j 0.0306353-0.0193212j -0.0148649-0.0360581j 0.106148+0.151707j 0.00384083+0.0207217j 0.0684192+0.02348j -0.00496953+0.0388066j -0.0144789+0.053101j 0.00163941+0.0542065j -0.040089+0.0720362j 0.0512439+0.0297525j -0.0127088-0.0713058j 0.0127925-0.0172856j 0.0409613+0.00215236j 0.0620192-0.00478313j 0.0355711+0.0123029j -0.0958981-0.0493349j -0.0831124-0.00321699j -0.0326495+0.077555j -0.0257263-0.0186623j -0.0279947-0.0902826j 0.110625-0.0818102j 0.153282-0.0457179j -0.139349-0.210915j -0.0261199+0.0133259j -0.0775538-0.0881367j 
-0.0403301+0.000858085j 0.00270665-0.0338189j 0.0315431-0.00387192j -0.0493842+0.00393669j -0.0899938-0.00742607j -0.0274308-0.00590659j 0.0531734-0.0433668j 0.0321534+0.00224438j 0.031394+0.000397015j -0.00998042-0.0148239j 0.0071504-0.0891828j 0.0178772+0.0787933j -0.0598393+0.0567824j 0.0623176-0.0302998j 0.0700576-0.0268502j -0.0196649+0.00919314j -0.0145734+0.0211004j 0.0101726+0.0400194j -0.00889523-0.0321381j -0.0013236+0.0597008j -0.0362307-0.0203905j 0.029806-0.000530105j 0.00681522-0.0265778j 0.0469635-0.0125613j -0.0632499+0.071012j -0.0129585+0.039542j -0.0324308+0.0198324j 0.00301088+0.00323913j -0.0286096-0.0021027j -0.0402634+0.0757308j -0.00654049-0.051448j -0.0311878-0.0188545j 0.013801+0.0161613j 0.0119672-0.0273878j -0.0568119-0.0171356j 0.0246571-0.0138066j -0.0587102-0.0146116j -0.015331-0.000767803j -0.0279223-0.0243377j 0.0429876-0.00324832j -0.00252867-0.0333148j 0.0451342-0.018994j -0.00271426+0.0150461j 0.0196297+0.0375392j -0.00803032+0.0161307j 0.0202941-0.0383233j -0.00160324-0.0114303j -0.0100035-0.0464461j 0.0119035+0.00869828j 0.0278848+0.0380826j 0.00660929-0.00480682j 0.0381835-0.00948611j 0.0755463-0.0158105j -4.96114e-05-0.00206877j -0.000445051-0.0364525j 0.0283779-0.0233919j -0.0122473+0.00804824j -0.054431-0.0109318j 0.00393911+0.00475211j 0.0145429+0.0347714j 0.002565+0.0367849j -0.0662418+0.0683735j -0.00729757-0.0224664j -0.0281374+0.0263927j 0.0179426-0.0290399j 0.00423615-0.0273565j -0.0514633+0.0367418j -0.0189138-0.0426643j 0.0272152-0.0107019j 0.0108195-0.00224591j 0.00504984-0.0176984j 0.0535448+0.0112626j 0.0234487+0.0554561j -0.0112093+0.0150098j -0.00445995-0.036805j 0.0481984-0.0233046j -0.0269621+0.0177096j -0.0396071+0.0419649j 0.0306802+0.025435j -0.0401978-0.010193j 0.0403616-0.0228289j -0.0103679-0.0445668j -0.0570002+0.021219j -0.00601481-0.0064806j -0.014431-0.0785175j -0.0309449+0.0505326j -0.0041727+0.000468654j 0.0246335+0.00841349j 0.0210752-0.0395003j -0.0393661+0.092704j -0.0721984-0.0348074j 0.0201569+0.0814619j 0.00413372+0.0543905j -0.034018-0.0592932j 0.0236199-0.0567081j 0.0112698-0.0107947j -0.0131119-0.0349757j 0.117216-0.140639j -0.00694595-0.0484455j 0.0302347+0.00487071j 0.0249026-0.00457444j -0.0164685+0.00503908j 0.0432712+0.0125532j 0.041458-0.0104365j -0.0829148+0.0869185j -0.0703316-0.00750253j -0.00880247-0.10787j -0.012962+0.0465835j 0.212304+0.0347545j -0.165655+0.273185j -0.0384191+0.00530787j 0.0191446-0.125115j -0.00444171-0.0559234j -0.0994352+0.00931166j 
