-0.0554546+0.0749305j 0.117183-0.103889j -0.0244721+0.165334j -0.0597741+0.0315503j 0.0228407-0.0577377j -0.00570927+0.0514656j -0.018419-0.0967794j 0.00290192-0.0281367j -0.0279866+0.0541758j 0.0175954-0.00439525j -0.0467843+0.0207204j -0.0314834-0.019046j -0.0362214+0.00525258j -0.0171477+0.028313j -0.0353296+0.0325605j -0.0181572+0.0175857j 0.00433145-0.0100293j 0.00144051+0.0125912j -0.0134644+0.0328682j 0.0161003-0.000744262j 0.00452817-0.0194174j -0.017496+0.0119803j -0.00279863-0.017556j -0.0095085-0.0276575j 0.00507768+0.00856041j -0.0326985-0.0263306j -0.00869475+0.0545712j 0.0295315+0.0142052j 0.00615516+0.0269737j -0.0196684+0.0196814j -0.0110806+0.000658598j 0.0080916+0.0076124j -0.00673381-0.0139282j -0.00892197-0.00180075j -0.0211212+0.00127397j 0.0140856-0.00362293j 0.0246204+0.0257561j 0.0387313+0.0142839j 0.0114926-0.031387j 0.0211409+0.0134483j 0.00101331+0.021805j 0.0192028+0.0203623j -0.00242002+0.0171656j 0.0154914-0.0113922j 0.00125386-0.00147941j -0.0127819-0.0223391j -0.00135881-0.0143076j -0.0133927-0.0172685j 0.0115109-2.279e-05j -0.027947-0.0287871j -0.0254246-0.00443949j -0.00850623-0.0461626j 0.0056906+0.0431796j 0.0099003+0.0425138j -0.011284-0.0113302j 0.00145315+0.0421953j -0.01642+0.00996369j 0.00128471-0.00558301j 0.00547324-0.00157564j -0.0204344-0.0323024j 0.00292152+0.000422673j 0.0230133+0.00485476j 0.00260963+0.00464167j 0.00420208-0.0132161j 0.00421118+0.00337341j 0.0074166+0.0254743j 0.00144295-0.00654987j -0.0122713-0.0149034j -0.020817-0.0161289j -0.00257163+0.00297028j -0.0106736-0.0216184j -0.00025274-0.00698397j -0.02805-0.00340822j -0.0434914+0.0116862j 0.00391954-0.0146275j -0.000987366+0.00983387j -0.00696089+0.00514524j 0.0331653+0.00270016j 0.0101738-0.00482129j 0.0038135-0.00913607j 0.0159095+0.0213944j 0.00127158+0.0107701j 0.00570169+0.00898981j -0.0331838-0.0199851j -0.00932873+0.011686j -0.00844525-0.0105128j 0.0100072+0.0297321j 0.0189131-0.0135807j -0.00257288-0.0129585j -0.00474328+0.016827j 0.0027394+0.0174891j -0.00354908-0.00774856j -0.0115062+0.0250291j 0.00451024+0.0177162j 0.0039997+0.0111715j 0.00115521+0.0188409j -0.00448418+0.00465762j -0.014473+0.0229971j 0.0040157-0.00751945j 0.0346623+0.0235319j -9.57737e-05+0.00780153j -0.00109768+0.00953719j 0.0031614-0.0134704j 0.00230291+0.0215315j 0.00520118+0.0202693j -0.00223962-0.0207148j -0.00765256-0.0189029j -0.0170574-0.0170202j -0.000144303-0.0140766j 0.000675311+0.0217892j 0.0126215-0.0260462j 0.00734415+0.0148833j 0.0109329+0.0108366j 0.00719789+0.00502903j 0.00902695-0.00719748j 0.0106584+0.00019864j -0.00761704+0.014612j 0.0139637+0.00933384j -0.00452907-0.0147066j -0.0216107-0.0171563j 0.0011932-0.0170328j -0.00809714-0.00749629j 0.0347975-0.00730952j -0.00945315+0.0163455j -0.00311586+0.0217613j -0.00705533-0.0108996j -0.021934-0.00904617j -0.0110209+0.00541507j 0.00522261+0.0167312j -0.00656193+0.0144061j 0.0028148-0.00930533j -0.00633979+0.0236042j 0.00422766+0.030161j 0.00193947+0.0226137j -0.00993787+0.0289572j 0.0112279+0.0123021j -0.0154518+0.00373882j -0.0185124+0.0407899j -0.00107314+0.00679579j -0.014135-0.00971415j 0.00860933-0.0130459j 0.00302386-0.00483984j 0.0142977+0.0188503j -0.00978851+0.0310101j 0.019864+0.0148609j 0.0273067-0.0127146j 0.0124316+0.0206757j -0.0162553-0.00848709j 0.0298453+0.00237181j -0.0193015+0.00209576j -0.0415399+0.0132331j 0.0193535-0.00450196j 0.0103849-0.000954922j -0.00412936+0.0282956j 0.0831037-0.00317892j -0.0378032+0.000658011j -0.0226606+0.0188184j 0.062976-0.0333196j -0.0411172-0.00330484j -0.032292+0.0718103j 0.018894+0.00451692j 0.0758918+0.0784177j -0.0290698-0.0112603j -0.08066-0.0110553j 0.072146-0.0829101j -0.0492299+0.0413039j -0.000916379+0.0178048j 0.0468787-0.0276323j 0.100449+0.103631j -0.0181904+0.0653938j -0.018162-0.00419489j -0.121029-0.0556585j -0.15262+0.0644051j -0.00652185-0.0532352j -0.040661-0.00935171j -0.022343+0.0107969j 0.0450896+0.0910658j -0.0293868+0.0817361j 0.0499864-0.0861478j -0.184441-0.067507j -0.0929528+0.086345j 0.108281-0.164965j 0.0424854+0.0385081j 0.0514116-0.0385446j -0.0942696+0.00172612j -0.00763266-0.05249j 0.207719-0.162012j 0.100614+0.0138406j 0.0731165-0.221225j 
0.115765-0.0765741j 0.10188-0.0901802j 0.018123-0.026104j 0.00636759+0.0922434j 0.0642866-0.0278788j -0.0166187-0.12185j -0.010118+0.0424475j -0.00190776-0.0220243j -0.032357+0.0051577j -0.0380842-0.105859j 0.0057342-0.0114578j -0.0356672-0.0323405j 0.00810191-0.0147822j -0.0556625-0.0104334j 0.0205235+0.00854618j 0.0232615+0.0336359j 0.0017457-0.00761003j -0.0159104-0.044448j -0.0239219-0.0289358j 0.0153785+0.00745395j 0.0136162+0.00444172j -0.00333362-0.0346882j -0.0141982-0.0120133j 0.0020722-0.0273859j -0.000696789+0.0361326j -0.00485727+0.0110855j 0.00504452-0.0355014j 0.0144127-0.0131077j 0.0198826+0.0230104j -0.0219939-0.0405564j 0.0267507+0.0223403j 0.00203358-0.00514889j 0.00298798-0.0238265j 0.0197774+0.00689932j 0.00366404+0.0112652j 0.0135261-0.00375284j -0.00220321-0.0120298j -0.0319142+0.00622651j 0.00344875-0.022704j -0.00822093+0.0181512j 0.00170524+0.00240617j -0.0171241-0.0416496j -0.0216408+0.0278596j 0.000341773-0.0279479j 0.00789793-0.030708j 0.00419148-0.00214162j 0.00356345-0.00198427j 0.00886583-0.00132438j 0.0107528+0.0261684j -0.00183138+0.00406442j 0.0150119+0.00370028j 0.0259519+0.0475113j -0.00342173-0.0248377j -0.0135476-0.0266695j 0.0210204+0.0128017j 0.00667684+0.00127617j -0.00742244-0.00589991j -0.00209813-0.0224365j 0.0159107+0.0116489j 0.00404405-0.0242373j -0.00839576+0.0267694j 0.012251+0.0387048j -0.0116527-0.0095942j 0.00633662-0.00843308j 0.0107941-0.000420756j -0.0172995+0.0117264j 0.00881309+0.027635j -0.0171193-0.013394j -0.00232909-0.0123332j 0.00477993-0.000128735j 0.00512189+0.0271551j -0.0129889+0.0123779j -0.0171582-0.0205968j 0.0148931-0.00867716j 0.0246333+0.00446879j 0.00371462+0.00751499j -0.00159954+0.00437869j 0.000388674+0.00462843j 0.00433717-0.000781482j 0.00216391-0.00167041j 0.0169245-0.00611623j -0.00943532-0.034599j 0.00652818+0.00284238j -0.00517134+0.00408846j -0.00723691-0.0137355j -0.000993975+0.0153081j 0.00180121-0.0126453j 0.0100834+0.0128661j 0.0179009-0.000497621j 0.00130038-0.0196371j 0.00140912-0.000689291j 0.00384021+0.0101107j -0.0252202-0.0182517j 0.021058+0.00309014j 0.0133493+0.0187624j 0.00832887+0.0120291j 0.0169994+0.00104485j -0.0264327-0.0051246j 0.0114245+0.00893363j -0.00216135+0.00835216j -0.0232569+0.00125302j 0.0127205+0.0229047j 0.0120683+0.00328864j 0.000547417-0.0251309j -0.00232713+0.00573089j 0.00198536+0.000669301j 0.00652395+0.0167722j 0.00943836+0.0112794j 0.0101942-0.0210882j -0.00251713+0.00866149j -0.00771057+0.0125183j 0.00539309+0.00516732j -0.00317507-0.0194707j 0.00364224-0.0151529j -0.010189-0.00281499j 0.0136025+0.0202079j -0.00371578-0.017173j -0.0105263-0.00688916j 0.0119862+0.00610703j -0.0131955-0.00731965j 0.0191833+0.00793941j 0.00198242-0.00197889j 0.0303164+0.0104593j -0.0202599-0.014513j -0.013456-0.00077581j 0.0240536-0.00179116j 0.0128894-0.0217659j -0.016365-0.0157702j -0.00790214-0.0263971j 0.021669-0.0150218j -0.0232637-0.00280569j 0.011773-0.00488604j -0.016288+0.0365313j 0.0209585-0.000740704j -0.00683569+0.00337421j -0.0124193+0.0111178j 0.0160009-0.014312j -0.0305123+0.0015246j 0.0170564-0.00771486j -0.0277499+0.0314139j -0.00354335+0.01616j 0.00613841-0.00142344j 0.0416741+0.00815708j 0.0277144-0.00739259j 0.0204936+0.0112524j -0.00728251-0.0187418j 0.0466869-9.47376e-05j -0.0143605-0.00167657j -0.005147-0.00232218j 0.00840201-0.047954j 0.00502049-0.0154962j 0.0364415+0.00810576j 0.00806543-0.00472853j -0.0116601+0.0347189j 0.00610157-0.00802395j -0.0145719+0.0186631j 0.0585631-0.0153287j 0.0142277+0.0522071j -0.0260243-0.00449951j -0.0220669-0.0183633j -0.0185949+0.0582236j -0.0296981+0.0757601j 0.0305262-0.0473589j 0.00232441-0.0397594j 0.07331+0.0727414j -0.0980741-0.0916019j -0.120312-0.0451983j -0.0533865+0.0736745j -0.0636843+0.0657725j -0.0120812-0.0178805j -0.0448877+0.0436126j 0.0666367-0.0247665j -0.0654828-0.0756665j 0.0544843+0.0812748j 0.0215125-0.0491046j -0.040728-0.066423j -0.136081+0.0705296j -0.217752+0.0130515j -0.0501949+0.031465j 0.056297-0.219539j -0.080432+0.00251531j 0.107668+0.0259164j -0.0137195-0.0889221j -0.143844+0.0832306j -0.0212048-0.0244956j -0.0859875+0.108042j 0.0428024+0.0313126j 0.0271129+0.186505j 0.1531+0.107485j 
0.138742-0.00347197j 0.0103794+0.00878737j 0.0202557-0.0272265j -0.0182888+0.0202975j 0.0706198-0.00275614j 0.0114368+0.0460229j 0.00500371-0.00571425j -0.0152936-0.0657596j -0.0162788+0.0644034j 0.0807252+0.0128852j 0.0297918-0.0513423j -0.0170015+0.0563306j 0.0145129-0.0219158j -0.0483718+0.0136548j -0.0260362-0.0637009j 0.000185573+0.0345925j -0.00879245+0.0174213j 0.0384727+0.057334j 0.021506+0.0544686j -0.0285272-0.0637217j 0.0305664+0.0385131j -0.00027561-0.0263823j -0.00703299-0.0350374j 0.000802291-0.069668j -0.0295133+0.00235853j 0.0189377-0.0435917j 0.00815184-0.0353304j -0.0161544-0.0501773j -0.00904258+0.0211187j -0.00570928-0.011133j 0.0241219-0.0118756j 0.0049376-0.0360792j 0.0317457-0.0537418j -0.0302495+0.0319232j -0.0322016+0.0229398j 0.0319005-0.00275574j 0.0224725+0.0133227j -0.00575001+0.0174983j 0.0162664+0.000787828j -0.014816+0.00156312j -0.00494841+0.0306931j -0.0159158+0.0127792j -0.0422434+0.00971056j 0.0152507+0.0487582j 0.00915857+0.0116756j 0.0346845-0.0274224j 0.0179095+0.00377837j -0.016854-0.0626736j 0.00277146-0.010882j 0.00266132-0.0125573j -0.0111319-0.0106911j 0.0228332-0.0127151j -0.0404527+0.0201515j -0.00326947+0.0286342j -0.00467975-0.00732041j 0.0355788+0.0209252j 0.0184696-0.0016093j -0.00150366-0.00833703j 0.0220866-0.00911666j 0.0033846-0.0288744j 0.0112067-0.0130725j 0.0184617+0.0335366j -0.0139197-0.00092969j -0.00890282-0.0251053j 0.0224767+0.0185219j -0.0228045-0.0258399j -0.0212344-0.00823853j 0.0274074+0.0201019j 0.029111-0.00181946j -0.0179278-0.022837j 0.00509587+0.000108415j -0.0134694-0.0165311j 0.0184569+0.0267983j 0.0148655+0.0774583j 0.0165858+0.0169693j 0.00212354-0.00445968j 0.0115064+0.0348839j 0.0115193-0.010118j 0.00296112+0.0141681j 0.0053957+0.0105345j 0.0369559+0.0138558j 0.00509532-0.0131469j 0.00129252+0.0164283j 0.0270996+0.00247096j 0.0109979+0.0115358j 0.00932464-0.0182914j -0.0297114+0.0349953j -0.0103318-0.0235037j -0.00393697-0.00121965j -0.0127188+0.0445102j -0.0180479+0.0268052j 0.021615-0.0158149j 0.0290345+0.00846904j -0.0193004+0.0116233j -0.0140372+0.034451j -0.00708094+0.0221966j 0.00287995-0.00738133j 0.0202081-0.0233228j -0.00406216-0.0131297j -0.00750185+0.0131383j -0.0203733-0.0193304j 0.00318537+0.030395j 0.00745089+0.00409377j -0.00853627+0.0132125j -0.0510763-0.0191439j 0.0290307-0.00933108j -0.0028406-0.0284105j 0.00826903-0.0179168j 0.0181237-0.0265039j -0.0397045+0.0407471j 0.00800985-0.0330854j 0.000229818-0.0104447j -0.00927458-0.0338266j 0.0109209+0.00112676j 0.0045497-0.0126291j -0.0179736-0.024237j -0.000177649-0.0150632j 0.0537719+0.0190656j 0.0373093+0.0258027j 0.0258532+0.020164j -0.024911-0.026956j 0.0109487+0.00931826j -0.0231421-0.00950031j 0.00144983-0.0224926j -0.0149145+0.00560326j 0.00944603+0.00177894j 0.0374192+0.00429772j -0.0270513+0.0260486j 0.00806267+0.0211623j 0.0137823+0.0342372j 0.00136902-0.031967j 0.00865839-0.0270744j -0.0174244-0.0267979j -0.000171029+0.00953261j 0.0303463+0.0245461j 0.0252124+0.0371039j 0.00173773+0.0517948j -0.0172787-0.0743094j 0.0117961+0.0495219j -0.000288676-0.0493323j 0.0353421+0.000401554j 0.000329959-0.0213807j 0.000476522-0.00231363j 0.0464387+0.0446509j -0.0184663+0.0322729j 0.0157464-0.118293j -0.0340542+0.0666165j 0.00694756-0.0119093j 0.0218266-0.0112916j -0.042141-0.0257623j 0.00927329+0.0355432j 0.0229033+0.00015929j -0.0178231-0.0251527j 0.0189961-0.104966j 3.24263e-05-0.0375714j 0.0152053+0.0235043j -0.0529033+0.0123953j 0.00103681-0.0887343j 0.0739012-0.0396993j -0.0900077-0.021283j -0.0677911-0.0555989j -0.0638122-0.0233996j 0.0159381+0.00109943j 0.0722736+0.0692291j -0.105026-0.00390429j -0.051683-0.0621297j -0.0918092-0.056054j -0.0643352-0.0428819j 0.148618+0.0943233j 0.00613105-0.0820626j -0.0439903+0.0454749j -0.166586-0.0544379j 0.046958-0.171852j 0.0141631-0.0090751j 0.0147003+0.0308732j 0.0230725-0.0428744j -0.0345802-0.0984178j -0.061424-0.0278683j -0.0318789+0.056857j -0.0156586+0.10839j -0.053028-0.0901351j -0.0144493-0.00124722j -0.0944846+0.179438j -0.00848201+0.0320245j 0.090665-0.0127938j 0.0250597-0.0493522j 0.030397-0.209379j -0.171478-0.308094j 0.284759-0.0227246j 
0.0293164-0.045495j 0.0397082-0.00310634j -0.0289358-0.00329513j -0.00389101+0.0177801j -0.0853897+0.100964j -0.0276962-0.075418j 0.00664567-0.0284553j 0.0225753+0.0128926j -0.0259521-0.0691227j -0.0402681+0.0163496j -0.135234+0.0988877j -0.0278313-0.042909j 0.0369323+0.0162435j -0.0214581-0.0276947j -0.0547941-0.00382825j 0.0577796-0.0160066j 0.0896394-0.0644327j 0.0221478+0.0311344j -0.0255127-0.00690273j 0.0322227+0.00582978j -0.0054962-0.0573702j -0.0264629+0.015752j 0.0319378-0.0109578j 0.00561338-0.0423438j -0.0273553-0.00960647j -0.0198339-0.0171126j 0.000159144+0.031174j 0.0162341+0.030375j -0.00455287+0.0657475j -0.0850396-0.00601008j 0.00929759-0.00669661j -0.0498467+0.037919j -0.0414539+0.0168662j 0.0456849-0.0204584j 0.0321339-0.020007j 0.00101966+0.0547423j 0.0259591+0.00727752j -0.0225967-0.033403j 0.0110613+0.0158182j 0.0218192+0.00059399j -0.0207164-0.0504284j -0.0107758+0.0424108j -0.0127361+0.00357683j -0.0262141-0.0229695j -0.0245436+0.000727999j 0.00779851-0.031173j 0.0547333-0.029139j -0.00829378+0.0202344j -0.0287652-0.001955j -0.00722455+0.0140961j 0.0334531+0.0391631j -0.0149525+0.0183021j 0.00127366-4.62582e-05j 0.00154376+0.0421032j 0.0234897+0.0200925j 0.0170603+0.0425329j -0.022725-4.91316e-05j -0.0413316+0.0129368j -0.00507636+0.0209665j -0.00207883-0.00522952j 0.0184432+0.038275j 0.0477315+0.0200875j 0.00636152-0.00932602j 0.00518201+0.00574745j 0.0181422-0.0205295j -0.0120973+0.000365374j -0.00326968-0.0261816j -0.0225499+0.00197424j 0.0121085+0.0266426j -0.0127301+0.00726332j 0.0413933-0.00520701j -0.0385434+0.00204694j 0.00208916-0.00223435j 0.0454551-0.0081838j 0.0253777+0.000389352j -0.00362289+0.0190935j 0.0122079+0.002255j -0.0196896+0.00514761j 0.0119605+0.00354038j -0.0174663-0.0399615j -0.0116008+0.0365799j -0.0157151+0.0250249j -0.0121653-0.0220817j 0.00672572-0.00639327j 0.0101843-0.0278278j 0.00336851+0.0287352j -0.000958849-0.00625886j -0.010404-0.0125155j 0.00600908+0.0187539j 0.0255469-0.0018843j 0.00951943-0.0209528j 0.0143063+0.0100224j -0.0082116+0.0152633j -0.0102062-0.00879018j 0.0267642+0.0224589j 0.0111203+0.0324584j -0.0585979+0.0151199j -0.0302939+0.0320836j -0.0103046-0.00757652j 0.0167857+0.0170783j -0.0188178-0.0438887j -0.0136252-0.0177943j 0.0288149+0.00796567j 0.0179035-0.0210613j -0.0280743-0.00223722j 0.0230526-0.0175069j 0.0133371-0.0411718j -0.0161768+0.00866797j -0.0160019-0.0329164j 0.0227862-0.0109512j 1.05804e-05+0.00430299j -0.0252002-0.0219365j -0.0229086-0.0481579j -0.0126467+0.0396685j 0.00893456+0.0380298j -0.0145104-0.00875331j -0.00145285-0.011866j -0.0131817+0.022204j -0.0138382+0.0184742j 0.0235956-0.0046622j -0.0166427-0.0381123j 0.0121602-0.000702923j 0.0123688-0.0305225j -0.0191573+0.020502j -0.00172375-0.000470752j -0.00432747+2.14023e-05j 0.0124826-0.00461252j 0.0109796+0.0300276j 0.0271758+0.00481195j 0.0223499-0.0144j 0.00277036+0.0144511j -0.0118813-0.0209398j -0.0292723-0.0148858j 0.025879-0.023008j -0.0181714+0.00554923j -0.00214324+0.0143691j 0.0203306+0.00275922j -0.0327377+0.033297j 0.0260365+0.02338j -0.00148194-0.0443237j 0.0198061+0.0126974j 0.00414959-0.0224607j 0.00974972+0.043176j 0.029748-0.0360146j 0.0452309-0.0191161j 0.0270975+0.0435938j -0.0465558-0.0148352j 0.0291638-0.0193993j -0.00516812+0.0197028j -0.0443777-0.0285068j 0.0242255-0.0778006j -0.0905906-0.0593259j 0.0414662-0.0412624j -0.131-0.0316254j 0.0132609+0.00120519j 0.0330573-0.0352746j -0.0120071+0.0644152j -0.0894926-0.0393689j -0.0292581-0.0145924j -0.027374+0.0662368j -0.0196864+0.0181669j -0.0320237+0.0703565j 0.0476579-0.0304631j 0.0336464-0.00814396j -0.0347349-0.0095588j 0.00273988+0.0538556j -0.0259985+0.116472j 0.0672306+0.0629128j -0.0579958+0.04092j 0.118731-0.046079j 0.0184248+0.0705365j -0.133904+0.206179j -0.12722-0.096748j 0.0335875-0.0595056j -0.0286418+0.0532589j -0.00162771+0.0449995j 0.101176-0.0444974j -0.0411961-0.00664196j -0.0374625-0.0427042j -0.0156014+0.0104482j 0.0544003-0.10482j 0.0813029-0.0274797j 0.121752-0.00216351j -0.0254533+0.0825429j -0.0741654-0.0595813j -0.019179-0.134845j -0.176097-0.090778j 0.0835743+0.0270649j 0.00108369+0.0818292j 
-0.0689964-0.0190976j -0.0764804+0.053506j 0.000135274-0.0598411j -0.0785027+0.0688121j -0.0852473+0.0628078j -0.0362654+0.0156511j 0.00453407+0.01137j -0.0287178-0.00436318j -0.0156012+0.0391783j 0.0128446-0.080655j -0.00594578+0.028681j -0.0541352-0.0246598j 0.0613188-0.0227004j 0.00414266-0.00899961j -0.0351433-0.0401503j 0.0737939+0.0909979j 0.0358665+0.0122603j 0.0258507+0.0443983j -0.0109179+0.0460484j -0.0300496-0.0792546j -0.0248303+0.0533118j -0.0405615+0.00191715j 0.0266004+0.0651833j 0.0262631-0.0320681j -0.0101246+0.0333341j -0.0439084+0.0247163j 0.0194386-0.0356037j 0.0349361+0.022911j 0.016396+0.0282744j -0.0260879-0.00517813j 0.032302+0.0304015j -0.00364355-0.009332j -0.0111663-0.00331281j 0.0162382+0.0262212j -0.0119591+0.0219627j -0.0307193+0.0160284j -0.00729877+0.0256364j 0.0283709+0.0308004j -0.0037596-0.0580181j -0.0450357-0.0286947j -0.0134919+0.00540741j -0.0337612-0.0228448j -0.00985538+0.0149556j -0.00604738-0.0371877j -0.00374856-0.00650571j 0.00822025-0.0259926j 0.0468716+0.0348076j 0.0484922+0.030773j 0.0142764+0.0146627j -0.0370297-0.00556244j 0.0151009+0.0145157j -0.0596287-0.0190325j 0.0298975+0.0131252j -0.00018154+0.0185706j 0.0363873+0.0171154j 0.00533381-0.059722j 0.0383349-0.000296132j -0.00995682-0.0242829j -0.0319677-0.0141885j 0.00873875+0.0165372j -0.0377311+0.00121374j -0.0230193+0.0058818j -0.0153976-0.0212659j -0.00565435+0.0136107j 0.0120895-0.00457133j 0.00027311-0.000670998j -0.0168931-0.00773926j -0.0141738-0.032662j 0.000124782+0.0178572j 0.018283+0.00727048j 0.00739689-0.017053j -0.0168749+0.0192909j -0.00417368-0.00143126j -0.00212399-0.0205822j 0.0073621+0.00837689j 0.00587906+0.00673422j 0.0264494+0.000587463j -0.0117146+0.0333749j -0.0140722+0.0137006j 2.32603e-06-0.0182409j 0.0102027+0.0141383j 0.00293437+0.0328688j -0.00968924-0.0326576j -0.035585-0.0224465j -1.41848e-05-0.0252691j -0.0057699+0.00300264j -0.0403576+0.0107531j -0.0250023-0.0144879j 0.00813674+0.0252052j -0.00348383+0.0176752j 0.000865969-0.0120097j 0.011618-0.00312843j -0.0132195-0.0110831j 0.0453446+0.00177652j 0.01216+0.00251519j 0.00341234+0.0139774j 0.00146846-0.0221997j -0.013246+0.00121624j -0.0300411-0.0245404j -0.01351+0.0339598j 0.0330147-0.0117106j 0.0184578-0.0223947j -0.00830448+0.034268j 0.00497602+0.027388j -0.0210439-0.00801134j 0.0106292+0.0222153j 0.050924+0.0262978j 0.0192251+0.0231126j -0.00122994-0.0426709j 0.0321292+0.0454004j -0.0420463-0.0720936j 0.027244+0.0685128j 0.0301068+0.024067j -0.0258401+0.00363488j -0.0266549-0.0240952j 0.0172373+0.0327695j 0.0175464+0.0334522j -0.0543926-0.0408626j -0.0177448-0.0261927j -0.00390212-0.0519083j 0.00641697-0.0409039j 0.00475855+0.0279955j 0.0141704+0.0552003j -0.00580736-0.0159398j 0.023866-0.00724562j 0.0139526+0.0188787j 0.0139009-0.0217843j 0.0348746+0.0260667j 0.0281809+0.0432153j 0.0103471+0.0182304j 0.0277494+0.00933586j -0.00744244-0.0306257j 0.0407568-0.00437799j 0.0124592+0.0294534j 0.00541717-0.0263367j -0.0613694-0.0787218j 0.00200523-0.00131491j 0.0400843+0.0371248j -0.0382422-0.0173157j 0.0508214+0.00850898j -0.0798131-0.0391741j -0.00469899-0.0170327j 0.0291867+0.0204507j -0.00263396-0.0611659j 0.0201951+0.0132568j 0.0544273+0.0321595j 0.00588181+0.015273j 0.0182577+0.00404003j -0.00410478-0.00821182j -0.0103002-0.0317039j 0.0399415+0.0406075j 0.0498171-0.0404678j 0.0677918+0.0422755j 0.0486241-0.00511934j -0.0200772+0.0177052j 0.0279092+0.0254211j 0.00712198-0.0313767j 0.00864405+0.0236506j 0.0243963-0.00259344j -0.118516-0.0549905j -0.0824325+0.0871324j -0.0672283+0.0316153j 0.0097423+0.00919563j 0.0402565-0.0250115j 0.133871-0.116074j 0.0126377-0.0452285j 0.028792-0.0508071j 0.0403875+0.171236j 0.0126861-0.086003j 0.0411516+0.219378j 0.0450005-0.00900784j -0.131431+0.0282044j 0.114421-0.0173686j -0.0525066+0.0548288j 0.0138091-0.0156142j 0.0540788-0.0518016j 0.058408+0.0211919j 0.0411407+0.0362191j 0.0619994+0.0852306j 0.0231126-0.0995347j 0.0385019-0.0271235j 0.0703176-0.0274656j -0.151246+0.00489056j -0.143823-0.0801768j -0.0413758-0.152293j 0.0814554+0.114378j 0.00752722-0.0485461j 0.0975551+0.183636j -0.166368+0.0163527j 
