-0.00376424+0.00837993j -0.0069071-0.00535872j -0.00384555+0.0110055j -0.00622718+0.00273722j -0.00160149-0.0101304j -0.0148774+0.00333731j 0.0155715-0.00380378j 0.0131951+0.000746715j 0.0385935+0.0062727j 0.035082-0.00172095j -0.0185117-0.0256847j -0.00548349+0.000750305j -0.0108499-0.00676448j -0.00117687-0.00339305j 0.015678+0.0192001j 0.00715872+0.0120271j 0.00321045+0.00388787j 0.000900503+0.0137247j 0.000234852-0.00872571j -0.00985601-0.010627j -0.003696-0.00759004j -0.0071181+0.00297844j 0.0066791+0.00347814j 0.00570113+0.0278922j -0.00532992+0.0108581j 0.00335938-0.00393249j -0.000178352-0.0104617j 0.00495809-0.03126j -0.00988768-0.0097771j -0.0056354+0.00213474j -0.0027938+0.00658836j 0.00620967-0.000989919j -0.0014412+0.000224363j 0.00336643+0.00131261j 0.00272112-0.00486786j 0.000396199-0.00289545j 0.00172861-0.00165049j -0.00149117-0.00476074j 0.00066716+0.000872316j 0.00572819-8.15714e-05j -0.00236236-0.00214576j 0.001659-0.00318593j 0.00213835+0.000588626j 0.00483043+0.000982155j 0.00778191-0.00419241j 0.0030646-0.00211855j -0.00687081-0.00305391j -0.00286423+0.00439113j -0.000299612-0.00244577j -0.000483276+0.00454556j -0.00120752-0.00255322j -0.00276949-0.00653171j -0.000214431+0.0029649j 0.00319329-0.00178769j -0.00905713-0.00715853j -0.00916881-0.00917239j -0.0137446-0.00348147j -0.00469197+0.0010277j -0.00675152+0.0205782j -0.00629072-0.0035271j -0.00182605-0.000267444j -0.00724605+0.00917668j -0.00122552+0.00715588j 0.0108614-0.00289654j 0.00233691-0.0138472j -0.000200279+0.00716477j -0.00140447-0.0115586j -0.010774-0.00215543j -0.000815761-0.000289098j 0.00762416-0.000719517j 0.00170988+0.006701j 0.00470929-0.0026314j -0.000814479+0.000256029j 0.00164846-0.00632698j -0.00251743+0.00646687j 0.00138316+0.00368929j 0.00926357-0.00500923j -0.0087761-0.00910025j -0.00584407-0.000771504j 0.00987346-0.000688199j 0.000714478+0.000873105j 0.00139871+0.00395672j -0.00463356+0.00328637j -0.00260358-0.001209j 0.00484756-0.000755568j -0.00182652+0.0019647j 0.00244242+0.00186248j -0.00153658-0.000362095j 0.0125544-0.00377632j -0.00269543+0.00202121j -0.00486813-0.000656399j -0.00483083-0.0012211j -0.00437481-0.00204286j 0.00352122-0.00208505j -0.00148134-0.000519101j -0.00102685+0.000127642j 0.00395261+0.00012849j 0.000689176+0.000753844j -0.0066624+0.00373401j 0.00239395-0.00309339j 0.00334374-0.00153641j -0.00477652-0.00151891j -0.00315481+0.000564679j -0.00367573-0.00142577j -0.00295414+0.00362451j -0.00478668-0.00202547j -0.000267154+0.00253018j -0.00238578+4.32902e-05j -0.00416146-0.002929j -0.00260302-0.00259766j 0.00537104+0.000809297j 0.0120153+0.00186889j -0.00348495-0.000840537j -0.00806328+0.000949469j 0.00327263+0.00509368j 0.00102331+0.00268095j -0.00172119-0.000595424j -0.00616573+0.00135217j 0.00205626+0.00322717j -0.00312531+0.000236587j 0.00239674-0.00125615j -0.00124516+0.00221998j -0.00131305-0.0105096j -0.00362647-0.0132865j 0.00116163+0.004795j 0.00143967+0.00689425j -0.00100297-0.00199525j -0.000951715-0.000662686j 0.00213729-0.00250648j -0.00101163-0.00349624j -0.00340551-0.00273764j -0.000168073+0.00262818j -0.00153331+0.00283052j -0.00034795+0.000546725j 0.00968663+0.00245736j 0.00406286-0.0108051j 0.00299475-0.0040157j 0.000100462+0.00869628j 0.00187767-0.000517654j 0.00113174-0.00714474j -0.000876382+0.00317762j 0.0055693-0.00884252j 0.00406906+0.00338882j -0.00408758+0.00585069j 0.00566889+0.00685495j 0.000166697+0.003384j -0.000337047-0.00173402j 0.00275186+0.00421871j -0.000278481+0.000829848j -0.000850336+0.00433944j 0.000475728+0.00752763j 0.00167956-9.72048e-05j -0.00503136+0.00113655j 0.00454612-0.00374128j -0.00206103-0.00630212j 0.00216793-0.00391761j -0.00205561-0.00450501j 
0.00172151+0.0112007j -0.00224201-0.00286806j -0.00840924+0.00882352j -0.00481538-0.00649536j 0.0115974+0.0130987j 0.0169903+0.0182151j -0.0229636-0.0270951j 0.0030955-0.0112411j 0.0156739+0.0283264j 0.0182263+0.0135054j 0.0659948-0.0701579j 0.00431859+0.00898476j -0.0177979-0.0159333j 0.00477781-0.00731594j 0.0119496+0.00414617j 5.6103e-05-0.0164604j -0.00758107-0.00342476j -0.000407272-0.011526j 0.00201669+0.00814499j -0.0135113-1.85717e-06j -0.00164377-0.00961903j -0.0098093-0.00993396j 0.00617776+0.00219436j 0.00679768+0.0195982j -0.00273377+0.00240809j -0.00243251+0.00670381j -0.00527156+0.0139558j 0.00336153-0.00724009j -0.0107504+0.000767571j -0.00581804+0.0161977j -0.00114413-0.00260687j -0.00288329+0.00294402j -0.00810997-0.0048467j 0.0051246-0.0026797j -0.0054598-0.00196224j -0.00339297+0.00224483j -0.00322571+0.00132006j 0.00467078-0.00285246j 0.00487198+0.00256189j -0.00454633-0.000399716j 0.000576294+0.000547996j -0.00582436-0.00131109j 0.00977757+0.00895492j 0.00692615+0.00370309j 0.00634408+0.0154521j 0.00160944+0.00582816j -0.0085181+0.000744945j -0.00721886-0.00800366j -0.0109493+0.0101895j -4.74178e-05-0.00511583j -0.0094145+0.0141899j -0.00547494-0.00140862j -0.00305128-0.0038616j -0.000500588-0.00324456j -0.0102017-0.00721767j -0.00512196-0.00115207j -0.00648993+0.000347121j 0.00156861-0.00513935j 0.0087405-0.0108712j 0.00387901-0.000848109j 0.00419445-0.00179155j -0.00407161-0.00858539j 0.00198702+0.000882494j 0.00414119-0.00150774j 0.00613404+0.000436449j -0.00597111-0.00402756j -0.000966882+0.000382545j -0.00494379-0.000219807j -0.00853436-0.00185682j -0.000943689+0.00272401j -0.0145607-0.00210195j 0.00261014-0.000871393j -0.000229742-0.00285201j -0.00118749-0.00591589j -0.0156335+0.0113738j -0.00409589-0.0161026j 0.0035066+0.00409112j -0.00634204+0.012387j 0.00211667-0.0046489j -0.00800409-0.00986791j -0.00521895+0.00693358j -0.00845323+0.00133983j 0.00177506-0.00307946j 0.00105314-0.00313046j -0.00247242+0.00195849j -0.0015149+0.00191445j -0.00478514+0.00332482j -0.000640633-0.000543279j -0.00505921-0.00243142j -0.000494302+0.00027158j 0.000368806-0.000509733j -0.00012189+8.28155e-05j -0.00200777+0.00102433j -0.0032863-0.000964899j -0.00216551-0.00445579j 0.00183619+0.00327191j 0.000103909-0.000601719j -0.00249697+0.000245428j -2.13642e-06-0.00180383j -0.00332286-0.00311071j 0.00149146-0.00249682j -0.00101477-0.00146386j -0.000900062+0.00215186j 0.00326954-0.0003195j -0.00217207-0.00344642j 0.000589911+0.000745691j 0.00305198+0.00299715j 0.000635994-0.000751635j 0.00193963-0.00214912j -0.00606372+0.00136051j -0.00435191+0.00173969j -0.00554179-0.00292698j -0.00518055-5.29281e-05j 0.00439666-0.00126458j -0.000279756+0.00491457j 0.0047831-0.00175475j 0.00974605+0.000599377j -0.0076137+0.00111839j -0.00158542+0.00134338j 0.00835701-0.00466009j 0.000380091-0.00182029j -0.00613347+0.00414356j 0.00648337-0.00207103j -0.000976058+0.00223267j 0.0117933-0.00667717j 0.0117889-0.00509827j -0.00530741-0.00157757j -0.00425884-0.001742j -0.00459525-0.000812328j 0.00536527-0.000820591j -0.00404884-0.00049192j -0.00353554-0.000137592j 0.00117197+0.00148104j -0.00605046-0.00117473j 0.00220078-0.00122801j 0.0023246+0.00149966j 0.00792781+0.00134057j 0.00197764-0.00193866j 0.0104264+0.00280407j 0.0132422-0.00109723j -0.00223329-0.00558969j -0.0108916-0.00206608j 0.00745378+0.00219847j -0.00315537-0.00181657j -0.0107286-0.000978796j -0.0122413-0.000156039j 0.000205565+0.000535215j 0.00238552+0.00273839j -0.00590094-0.0022703j 0.00128986+0.0048313j 2.48652e-05+0.00738417j -0.015928+0.000728741j 0.00128117+0.00378303j -0.00122598+0.000373645j -0.004283-0.00124179j 0.00320502-0.00178295j -0.00326292-0.00212799j 
-0.00073628-0.0012166j 0.0019686+0.00405859j -0.0170247+0.00099104j 0.011907-0.00821993j 0.00680031+0.0129971j -0.00444455+0.00337311j 0.00122589+0.0123336j 0.0127782-0.0558468j -0.00763407+0.0286177j -0.0185496-0.0168322j 0.00434172+0.0268452j 5.19811e-05-0.00319618j 0.00117689-0.0112938j -0.00457161+0.00638767j -0.000713529+0.000348063j 0.00250881+0.00400618j -0.00160421+0.0090972j 0.00109544+0.0022953j -0.00358822+0.0065428j 0.00285982-0.0113659j 0.0146544-0.0110718j 0.00702465-0.0114221j -0.00612484+0.00822913j -0.00670563-0.00152236j 0.00737836-0.0081427j -0.00167686-0.000150832j -0.00352391-0.00481944j 0.00526377-0.00474805j 0.00593497-0.00461092j -0.00245-0.00492939j 0.00523016+0.00565341j -0.00288079+0.00124063j 0.000194945-0.00320669j -0.00312798-0.0011203j -0.00673138-0.00118385j -0.00613742-0.00462645j 0.00522843+0.00106466j 0.00174163-0.00364783j 0.00103075+0.00481496j -0.00197333+0.00236362j -0.000358854-0.00284872j -0.00620317+0.00117773j -0.0028533-0.00169065j 0.00675911+0.00813725j -0.00376151+0.00300925j 0.000739503-0.00574782j 0.00999789-0.00164039j -0.00020395+0.00516658j 0.00265763-0.00614212j 0.0045652+0.00466496j 2.82772e-05+0.00632355j 0.0081261-0.00644965j -0.0106229-0.000298972j 0.0138399-0.0023066j -0.00980593+0.00657805j 0.00441414+0.00195872j -0.00101494-0.0125438j 0.00971798+0.0070655j 0.00164834+0.000845179j -0.00485885+0.00516298j 0.0130109+0.00109039j 0.00504998-0.00783494j 0.00262834-0.00711533j 0.00180586-0.00195679j -0.0172245-0.0120027j -0.00655753-0.0060527j 0.0123792-0.00320987j -0.00130748-0.0145737j -0.0077774+0.0154136j -0.000510104-0.0134616j 0.000167195-0.00280819j -0.0065089-0.00257815j -0.000353652-0.00316752j 0.00332057-0.0073638j 0.00206356-0.00015846j 0.00497209-0.00105956j 0.000916836+0.000540505j 0.00155674+0.00346601j -0.00251379+0.0020159j -0.000363409+0.00231468j 0.00690296-0.00536015j -0.00728841+0.00276809j -0.00361416+0.000412802j 0.00198534-0.00162069j 0.00378007-0.00131576j 0.00126632-0.00035482j -0.000172985+0.00304917j 0.000415477+0.00305523j 0.00383213-0.000690511j -0.00234578+0.00231421j 0.00270113-0.00411561j 0.00459724+0.000692687j 0.00143141-0.000826963j -0.00741456-0.00010373j -0.00224643+0.000957396j -6.69247e-05+0.00193769j 0.00560176-0.00139082j -0.00188699+0.000753821j -0.0020635+0.000466914j 0.000473111+0.00208386j -0.00248354+0.0021275j -0.00112518+0.00163849j 0.00199019+0.000207315j -0.00153299+0.00237145j 0.000145384+0.00141207j 0.00403145+0.000337607j -0.00199303-0.000511044j -0.00190744-0.00206123j -0.00071629+0.00214348j -0.00160037+0.00221198j 0.00373905+0.000854648j -0.00580175+0.000394067j 0.00175921+0.0028263j -0.00141449-0.00192883j -0.00541476+0.00191456j 0.00185969+0.00111634j -0.00322795-0.000371468j -0.0061074+0.00300464j 0.00769747+0.000521121j -0.00484047+0.00247711j -0.0102059+0.00340098j -0.0154048+0.00148411j -0.00361716+0.000543163j 0.00640991+0.000294251j -0.00693063+0.00154514j 0.0145763+0.000645099j 0.00168547+0.00113925j -0.00519205+0.00172339j 0.00795571-0.00260953j 0.00187027+0.00162924j -0.00570935+0.000173622j -0.00296934-0.000317668j 0.0130007+0.00187086j 0.00200069-0.0011605j 0.00375322+0.000854727j -0.0147885-0.00204839j 0.0107376-0.00258169j -0.00769488-0.00225546j -0.0144602-0.00132571j 0.0112653+0.0011489j -0.00570975-0.00137382j 0.00462365-0.000455652j -0.00490073-0.00271156j -0.00594235-0.00186445j -0.000749296-0.00190071j 0.00231944+0.00129221j 0.00063194+0.000302179j 0.0014018-0.000624172j -0.00495589-8.72406e-05j -0.012841-0.00110202j 0.00752255-7.38029e-05j 0.00403947-0.00165466j -0.00376238-6.16352e-05j -0.00570546-0.000247417j -0.00324368+0.000293446j -0.00117247-0.000356293j 0.000791493+0.000809349j 
0.0101626-0.00748588j -0.0114963-0.00837843j 0.0657373-0.00599585j -0.0172153+0.0300766j -0.025317-0.0254681j -0.00474629-0.0395913j 0.0111577-0.00514237j -0.0376885-0.009621j 0.00121488-0.0120694j 0.0376919-0.0506951j -0.0711731-0.0571144j -0.00875712-0.00655277j 0.00398275+0.0437522j 0.00194027-0.00174498j -0.0156223-0.0137238j -0.0159415+0.00294352j 2.40395e-05-0.000549228j -0.00250116+0.0107648j 0.00225886-0.00742432j 0.00354355+0.0153402j -0.00121887+0.0102042j -0.00152721+0.0211957j 0.00651314-0.00904045j 0.0192277-0.0211446j -0.00411113+0.00679782j 0.00282301+0.00504481j 0.0143417-0.00137508j -0.017476+0.0049513j 0.000537729+0.0218833j 0.0208262-0.00617811j -0.00736292-0.0157992j 0.002122-0.00727025j 0.00252718+0.00568174j -0.00025301+0.00160896j 0.00879695-0.0048074j 0.0125+0.00857689j -0.00537753+0.00517635j -0.00221026+0.0123725j -0.00460795-0.0106268j 0.00226145-0.0108875j -0.00701651+0.00216074j 0.0119117-0.0039968j -0.00853574-0.00579165j -0.000338143-0.00183026j 0.00617577-0.00521958j 0.00123693+0.00370147j -0.00458319+0.00481683j 0.00604515+0.00500554j -0.000794254-0.00587098j 0.00462804-0.00502397j -0.00657887+0.00213671j 0.006974-0.0039739j -0.00945934+0.00162298j 0.00188797-0.000924083j -0.00452538-0.000395728j 0.00350788-0.00226019j -0.00620744-0.0043347j -5.10402e-05+0.0011965j -0.00145672-0.00118008j 0.000639242+0.00338491j 0.00597656+0.000356142j 0.00161498-0.00839541j 0.00129918-0.00324903j 0.00658315-0.000576613j 0.00113492-0.00313736j -0.00624534+0.00338696j 0.00685013+0.00469342j 0.00221657+0.000450611j 0.00236434-0.00123836j 0.00288578-0.000198945j -0.00362044-0.00690749j 0.00408178-0.00581414j 0.000451061+0.00128253j 0.00419654+0.00218583j 0.00455887+0.000581085j -0.00224973+0.00351274j 0.00372348+0.000629682j -0.00087213+0.00689186j -0.00199926+0.000809634j -0.00458148+0.00513793j 0.0044072-0.000589052j 0.0109693+0.00219445j 0.00260664+0.00426023j 0.00434532+0.00461393j 0.00034523-0.00446382j -0.000859517-0.00123848j -0.00295478-0.00694235j -0.00459969-0.00378134j -0.000772311+0.000487057j 0.000446125+0.00115314j -0.000239036+0.00935835j 0.00113464+0.00286191j -0.0013797+0.00192083j 0.00768762+0.00280258j 0.00193454+0.0030098j -0.000231989-0.0062856j -0.00408925-0.00460385j 0.00166886-0.00399578j -0.000605198-0.00406598j 0.00180149+0.00348741j 0.00122687+0.00200893j 0.00440453+0.000924148j 0.00253777+0.0020845j -0.000392739-0.00295947j -0.00282481-0.00240303j -0.00461229+0.000553638j -0.00523751+0.00157019j 0.00298604-0.00330888j 0.00134633-0.00475768j -0.000475921-0.00731272j -0.00230577-0.00646341j 0.00186335+0.00366282j -0.000764231-0.00179245j 0.000373305+0.00279169j -0.00243804-0.00344779j 0.00154098-0.00559403j 0.00162721-0.000534538j -0.00220124+0.00352112j -0.00425082-0.00540526j -0.00130362-0.00272943j -0.0027967+0.00455868j -0.00204472-0.00428544j -0.00346385+0.00092001j 0.00230265-0.00108961j 0.00217283+0.00165904j 0.00366342-0.000303489j 0.00202233-0.000598546j 0.00315286-0.00388079j 0.00196773+0.00462976j 0.00347622-0.000886659j -0.00225878-0.000280912j 0.00311897+0.000886304j -0.000896896-0.00574907j -0.00199601+0.00123139j -0.0026875-0.00294035j -0.000765101-0.00199749j 0.00092767+0.00156366j 0.00181555+0.00135866j -0.00171694+0.00193535j 0.00713915-0.00138383j 0.000375081+0.00284282j 0.00183352+0.00218204j 0.00344866+0.00424501j -0.00278045+0.00143452j -0.00127154+0.0040196j -0.000954582-8.08689e-05j -0.00010046-0.000614733j 0.00473962-0.00630674j 0.001567-0.00194471j 0.000915883-0.008024j 0.00439859-0.00506803j 0.0074564+0.00215424j 0.00184668-0.00668035j -0.00425793-0.00276111j -0.0051058-0.00647081j -0.00742592+0.00503953j -0.0131074-0.00463767j 
-0.0152403-0.00719859j -0.00300509+0.00298904j -0.0141846-0.058312j -0.00555502+0.0230875j 0.00302609+0.0207078j -0.0133703-0.000463375j 0.00958052-0.0131775j -0.0103703+0.0207979j -0.0543728-0.0166703j -0.0253838-0.0250071j -0.0436777+0.0441091j -0.012075-0.0194106j 0.000183713-0.0108398j 0.0133647+0.00660164j -0.0109067+0.00236416j 0.0155469+0.00183066j 0.00849242+0.00254931j 0.00718469+0.0136805j -0.00349516-0.00663543j 0.0122443-0.0120709j 0.00760541+0.00562075j 0.0142297+0.0051415j -0.0104571+0.0034926j -0.00841347-0.015762j -0.000572978-0.00849176j -0.00844634+0.00184609j 0.00748096-0.0113711j 0.00222269+0.00221338j 0.0131044-0.00408584j -0.00635296-0.00781912j 0.00737522+0.0044715j 0.011017-0.00313679j -0.00133561+0.00253001j -0.00887979+0.00505863j 0.0107184+0.00695737j -0.00548538+0.0136559j -0.00382192-0.00816878j -0.0100073+0.00389328j 0.0036097-0.00146453j 0.000805327+0.01319j -0.00823208-0.0219227j -0.0171213+0.00479012j -0.000810198-0.00475418j -0.00354393+0.0125631j -0.00450072-0.00605953j -0.0021185-0.0011621j 0.00593887+0.00182431j -0.00111833-0.00185729j 0.00050086-0.00396158j 0.00187647-0.00698489j -0.00281595-0.00609119j -0.00340901-0.00103458j 0.000443932+0.00539044j 0.000554696-0.00683666j -9.74775e-05-0.00170424j 0.000492595+0.000309776j -0.000462695+0.00444898j 0.00506324+0.00247256j -0.00313398-0.00187897j 0.0016962-0.00218605j -0.00129213-0.00214574j -0.000993517+0.00106397j -0.000193129+0.00106134j -0.00188654-0.00450705j -0.00053931+4.16943e-05j -0.000586003+0.000482903j -0.000335904-0.000190185j -0.00156242-0.00255189j -0.00204635-0.00485663j 0.0041373-0.00375786j -0.0051859-0.00136319j -0.00281635-0.00613372j 0.00251661-0.00487145j 0.00706855-0.00239911j -0.00197052-0.00248895j 0.00106326-0.000247393j 0.00175388+0.00287844j 0.00300615+0.00660979j -0.00335625+0.00530117j 0.00336947+0.00178827j -0.00160034-0.00281683j -0.00344754-0.0112244j -0.00433965-0.00589708j 0.00319552-0.00518097j 0.000139697-0.000553511j 0.00395545-0.00355996j -0.00466161-0.000636589j -0.00700361+0.00590963j 0.00353309-0.00192079j 0.00325076+0.000145127j 0.005445-0.00174306j 0.00187399-0.00144526j 0.0020534+0.00042038j 0.00264086-0.00365667j 0.00519081-0.00295796j -0.000410179+0.000568509j -0.00401322+0.000403595j -0.0063746+0.00277048j -0.000897453+0.000200423j 0.00269832-0.00104292j 0.000254219+0.0017533j 0.00324802-0.00151922j 0.00559298-0.000930697j -0.00749046+0.00313365j -0.00159288+0.00169485j -0.000662962+0.000417821j -0.00270961+0.00178439j -0.000630256+0.000798149j -0.0021973+0.00521992j -0.00428454-7.06577e-06j -0.00775903+0.00198959j 0.00282351-0.0022516j 0.00354176+0.00781812j 0.00406725+0.00210073j -0.00506923-0.000554278j -0.000861939+0.000664893j -0.00248751-0.00311464j 0.00386714-0.000901156j -0.00127221+0.00347467j -0.00301232-0.00148048j 0.00428697+0.000788731j -0.00311641-0.000768022j -0.000723879-0.000811741j -0.00227934-0.00154185j 0.00203339+0.000369173j 0.000527434-0.00138662j -0.00118179-5.3928e-05j 0.00467551-0.000879582j 0.00224289-0.00226854j -0.000337803-0.000970777j 0.00165861-0.00119717j -0.00231186+0.00208257j 0.00129968-0.00145827j -0.00293706-0.00124291j 0.00239494+0.00142539j 0.00259158+0.000950887j -9.27033e-05+0.000336036j 0.00236091+2.9991e-05j -0.000331953-0.002922j -0.000432606+0.000714259j 0.000468634+0.000666388j 0.0012495-0.00236404j 0.000310212+0.000369385j -0.00107675+0.00108176j 0.000523487-0.00101449j 0.000667294+0.00165578j -0.000476984-0.000337296j 0.00315193+0.0021485j -0.000956724+0.00388182j -0.00256832-0.00326774j 0.00404625-0.00239336j -0.00379574-0.00474038j -0.00697413-0.000292475j 0.00708233-0.00419444j -0.00534521-0.000283473j 0.00822106+0.00182504j -0.0082483+0.00134527j 
-0.0160605-0.0135885j -0.0132949+0.00867174j 0.00470367+0.00020269j 0.0334919-0.000807505j -0.0200748-0.00309263j -0.0361219-0.0306588j 0.0156018-0.00853065j 0.00909156+0.016585j -0.0441119-0.0306335j -0.0763078-0.0562939j -0.085529+0.0387523j -0.00623011-0.0309915j 0.0466082+0.00551371j 0.00288449+0.0270004j -0.0156985+0.00525921j 0.0145828+0.0102723j 0.0122007+0.00192377j 0.00604704+0.0406857j -0.00133679-0.0192541j 0.0143468-0.0162997j 0.00746115+0.0110553j 0.0127832+0.0133317j -0.0149844+0.0114607j -0.0295001-0.0622294j 0.00615602-0.0150687j -0.00604204-0.0113141j 0.00792375-0.0345515j -0.002929+0.0160453j 0.0347095-0.00413201j -0.00122509-0.0462199j -0.00579526+0.0114503j -0.0101118-0.00472692j 0.00887501-0.0101016j -0.0108809-0.0061004j 0.00212804-0.00156513j 0.000446109+0.000342088j 0.00792084-0.0002512j -0.00166443+0.00203489j -0.0168398+0.0119625j -0.00989163+0.00212299j 0.00733286+0.00974391j -0.00254618-0.0112912j -0.0145103-0.00195602j -0.00422874-0.00186347j -0.0109969-0.0189076j 0.00358355-0.00839329j 0.00192158-0.000182193j 0.00568586-0.00966556j -0.00515849-0.0131481j 0.00759429-0.00608329j -0.00822133-0.00262346j -0.0090536+0.00235053j 0.00159646-0.00231039j -0.00449382-0.000169767j -0.00314562+0.00241254j 0.00104518+0.00191183j -6.7702e-05-0.00674614j 0.0034318-0.000113598j -0.00335186-0.00883968j 0.00192557-0.0074629j -0.000828301-0.00332696j -0.00577283-0.000275229j -0.000960633+0.00354716j -0.00115979+0.000354188j 0.00165995+0.00266639j 0.000382978-0.00696791j -0.000703361-0.00244772j -0.00243623+0.00672835j -0.000841948-0.0034431j 0.0100573-0.0014385j -0.00060647+0.00283914j 0.00249191-0.00646298j -0.0098693-0.00106122j 0.00372522-0.00357472j -0.00190304-0.00561223j -0.000820093-0.00379444j 0.00848983+0.00250452j 0.00184663+0.00461892j 0.00028585+0.00711778j 0.0109355+0.00806674j 0.00315189-0.00173438j -0.0048309-0.00129754j -0.0052753+0.00210964j 0.00474675+0.000895962j 0.00334096-0.0051698j 0.00810141-0.00607446j -0.0020125-0.00409411j 0.00360177+0.00520536j 0.00398701+0.00206676j -0.00165629+0.00291496j -0.00435736+0.00138187j -0.000201618+0.00268758j 0.000427327-0.00132987j 0.00172479-0.00243628j 0.00153587-0.000562251j 0.00218764-0.00395269j -0.00147582+0.00355464j 0.00255612-0.00076179j 0.00299377+0.00260991j 0.00118274+0.00240258j -0.00201548+0.000755523j 0.00337121+0.00239602j 0.000816369-0.00318363j 0.00430158+0.00270678j 0.00478936+0.00423609j -0.00262878+0.00465369j -0.00668585-0.00092682j 0.000912461+0.00389928j -0.000282299+0.0117241j 0.00554061+0.00212752j -0.00230865+0.000122348j 0.00304945+0.00178214j 0.00660224+0.0090182j -0.00118407-0.00277674j 3.09222e-06-0.00383475j 0.00813886-0.00453763j -0.00673511-0.00978962j 0.00224885+0.00130498j -0.000975358-0.00292908j -0.00271266-0.00612889j -0.000195951+0.00267326j -0.00113888-0.00205672j 0.00407694+0.00222445j -0.00166288-0.00142824j 0.00268198+0.00145567j 0.00239695-0.000100303j -0.000105034+0.00342302j 0.00364708+0.00122035j -0.00280164-0.00155309j 0.0037117+0.00389339j -0.00311018-0.00362726j 0.00132542+0.00704408j -0.00264261-0.00206256j -0.00877584-0.00148328j 0.00293985-0.00166361j 0.00698284-0.000433276j -0.00248726-0.00305399j 0.00235658+0.000246504j -0.00603545-0.00320478j 0.00663312+0.00386119j -0.00532843+0.00386714j 0.00509847+3.88018e-05j 0.00235079+0.0044004j -0.0072409+0.00300341j 0.000526375-0.00413303j -0.00144477+0.00351784j -0.00106511-0.000305711j 0.0169946+0.000982004j 0.00468896+0.00790972j -0.00256196-0.0076536j -0.000162016-0.0085414j -0.00108916-0.00888005j -0.00890048-0.00153872j 0.0134851-0.00736397j 0.00157172-0.00243999j 0.0138891+0.00991344j -0.0177915+0.00192465j 
