0.00979627+0.00506068j 0.00971917+0.0175072j -0.0289881+0.0100497j 0.0233293-0.00389899j -0.0297048-0.041647j -0.0470459-0.0201541j 0.0169313-0.011681j 0.0408555+0.0518729j 0.0326406-0.0184427j -0.00703951-0.0231608j -0.0409498-0.0239308j -0.0155249+0.0258768j 0.0137842-0.0054242j 0.0175446-0.00447655j 0.0148446-0.00111594j -0.0065473-0.0108029j -0.0116798-0.00964087j -0.0139524-0.00911068j -0.0338521+0.0027105j -0.0507239+0.0182856j -0.00441537+0.00311056j 0.00110945+0.0192902j -0.0111168+0.015654j -0.0028955+0.0393587j -0.0123854-0.000597615j -0.00809778-0.00424003j 0.0154194-0.014253j -0.00577373+0.00274672j -0.00153649+0.0167656j -0.00381326-0.00483194j 0.0059121-0.00149807j 0.000328174-0.000256943j -0.00245956-0.00251772j -0.00331828-0.00140681j 0.00102466+0.0138989j -0.00248515-0.00826285j -0.0029785-0.00814413j 0.00565532+0.0010001j -5.36857e-05-0.00222544j -0.00771024-0.00166975j -0.000573728-0.00596527j 0.00683366-0.00141712j 0.00207968-0.000245652j -0.000186761+0.00105506j 0.00200422-4.93563e-05j -0.00191869+0.00295895j -0.00101363-0.00245319j 0.00239573+0.00165459j 0.0035594-0.00079588j -0.00279018-0.00650585j -0.00607109+0.00192106j 0.00216638-0.00127007j -0.00491558+0.000478214j -0.00523521-0.00247108j 0.000727678+0.00118336j -0.00124449+0.000460692j -0.00603584+1.1936e-05j -0.00189848+0.00292504j 0.00478533+0.00106194j -0.00371963+0.00198144j 0.00294751+0.00184482j -0.00442451+0.00152859j -0.00275079+0.00407474j 0.00175136+0.00371105j 0.00742336-0.00307372j -0.00230114+0.00186507j 0.00576006-0.00446193j -0.001655-0.00246072j -0.00282463-0.00576273j -0.000402304-0.000623906j 0.00273472+0.00106687j -0.000195915+0.00313425j 0.00419698+0.0107029j -0.00475424+0.0063301j -0.000729549+0.00446537j -0.0108297+0.00065846j 0.00110267+0.00195547j 0.00217397+0.00295004j -0.00411597+0.00106499j 0.00582387+0.00125104j -0.00264835-0.00206927j -0.00428594-0.00222249j 0.00243578+0.000254194j 0.000715708+0.00281152j 0.00210341-0.00175175j -0.00226324-0.00131013j 0.00502602+0.0019161j -8.36849e-05+0.00173751j 0.00153074+0.00203845j -0.00085681-0.00698639j 0.00386742-0.00339675j 0.000370888+0.00485514j -0.00117101-0.00138375j -0.00145209+0.000548268j 0.00130398-0.00115656j -0.00184844+2.68773e-05j 0.000679769-0.00201875j -0.0033406-0.00323732j 0.00322679+0.00510424j 0.00393789+0.0010023j -0.00106433+0.00380654j -0.00120434-0.00363578j 0.00474545+0.0012167j -0.00669092-0.00156294j 0.00240868-0.000160812j -0.00136991+0.000993933j -0.00079846+0.00256903j -0.00198886+0.00181626j 0.00374573-0.00142107j 5.80024e-05-0.0078222j -0.00346452+0.0125558j 0.00551864-0.00354183j 0.00220311+0.00416698j -0.00240484-0.00294997j -0.00113451-0.000932919j -0.00247414+0.00273878j -0.00172836+0.0028641j -0.00400487-0.000227791j 0.00485603+6.44924e-05j -0.00289284+0.00175973j -0.00383566+0.00588332j -0.000745225+0.00172673j 0.00357441-0.00399434j 0.00245349-0.00031394j 0.00350373-0.00367869j 0.0014923+0.00044664j -0.00508899+0.00310582j -0.000762249-0.000408356j -0.000122982+0.00275587j -0.00206157+0.00349441j 0.000186613+0.00257747j -0.00186134+0.00159785j -0.00230779+0.00238326j -0.00472781-0.00176969j -0.00227377+0.011555j 0.00184515+0.00310459j 0.00155128-0.0046125j 0.00158122+0.00328503j -0.000519276+0.000459857j -0.00253693+0.0076039j 0.00399782-0.00887955j 0.0149339-0.0128575j -0.00741939-0.0120409j 0.0016784+0.0177381j -0.0199251+0.00957789j -0.00347129+0.00438987j -0.00365734+0.00415982j -0.00207766-0.00142522j 0.00443026-0.00183229j -0.0115099+0.0110322j 0.00662818-0.00328741j 0.0136354-0.00988219j 0.011056+0.00164817j -0.00749514+0.0101687j -0.0019967+0.00123714j -0.00458406+0.00313908j -0.00321863+0.0013983j 
-0.015199-0.0118247j -0.000920783+0.00193226j 0.0218394-0.0555857j -0.0180314+0.018543j 0.0294667-0.026643j 0.0214473+0.0769299j 0.014084+0.00415954j -0.0432954+0.0165225j 0.000173878-0.0178828j 0.0113463-0.00904002j -0.0350604-0.0950505j 0.0125107+0.00477804j 0.00560707-0.0186166j -0.027286-0.00108101j 0.00402261+0.0237788j -0.0123382+0.00677232j 0.00459345+0.0153367j -0.0163576-0.0131398j -0.0218426-0.0339448j -0.00166131-0.0548497j 0.0079332-0.0281743j -0.00505745+0.0235043j -0.00622297+0.0061024j 0.0463071+0.0185466j -0.00227859-0.00703273j -0.00189743+0.0158902j -0.0321075-0.00309406j 0.00190522-0.0142581j 0.00587392+0.00689401j -0.0100909-0.00202194j -0.00479515-0.00336245j 0.012859+0.00565899j -0.00252021-0.000636199j -0.00673989-0.00584072j 0.00213594+0.00297145j 0.00883865-0.00312605j 0.00551028-0.00113999j 0.00076016-0.00559331j -0.012386+0.00418889j -0.00093398-0.0026235j 0.00160595-0.000834196j -0.000706876-0.00308098j -0.00364572+0.000412482j -0.000879158-0.00199946j -0.00543698+0.00266557j 0.00445007+0.00172735j 9.33662e-05-0.0014648j -0.000661789+0.000857409j -0.0022744-0.00136146j -0.00547272-0.00367921j 0.00314438-0.00301691j 0.00352958-0.00550028j 0.0025145-0.00155742j 0.00126207-0.0020225j 0.00249899-0.00383149j -0.00204165-0.00351411j -0.00082687-0.00491095j 0.000814446-0.00227715j 0.00112077+0.00838919j -0.002057-0.000684069j -0.00117748-0.00168776j 0.000294438+0.0017744j 0.00397991-0.00100387j -0.000854177-0.00296286j 0.000340261-0.000421636j -0.0048798-0.000103332j 0.00198662+0.00102701j 0.000956594-0.00285116j 0.000759137-0.00335883j -9.98319e-05-0.00110224j -0.00493702-0.00453386j 0.00379742+0.000734203j 0.00269471-0.00675697j 0.00897378+0.00989536j -0.00920506-0.00724465j 0.00300393+0.00502629j -0.0037308-0.00416989j 0.010107+0.0042684j -0.00046358+0.00369614j -0.00242529-0.00402197j 0.00167439+0.000191251j 0.00365784+0.00322998j -0.00203834-0.00180154j -0.00278502-0.000220053j 0.00166189-0.00439859j -0.00164629-0.000145565j 0.00380591-0.00453201j 0.00118504-0.00170123j -0.0059454+0.000626573j 0.000686735-0.000102256j -0.0021737-0.000555839j -0.00331463+0.00477349j 0.00316597+0.0031893j 0.000819846+0.000516393j -0.00269887-0.000272352j 0.0045475-0.00333032j -0.00302767+0.000652587j 0.000984868+0.0025851j -0.0033338+0.000480416j -0.00425483+0.00397313j 0.00600945-0.00222324j -0.0031407+0.00124546j -0.00256492+0.00325177j 0.00227664-0.00478721j 0.00478291-0.0107979j 0.00263352-0.00303859j -0.00112334+0.00679027j -0.00149582+0.00102195j -0.00379525-0.00606732j -0.00432242+0.00386317j 0.00888502-0.00309688j -0.00490995+0.00106829j 0.0039717-0.00224454j 0.000440606-0.00176487j -0.000945322+0.00119026j 0.000965181-0.00477399j 0.00135458-0.00620145j 0.00281145-0.000156308j -0.00162193-0.00731334j 0.000488978-0.0023494j 0.000923681+0.000660761j -0.00153824-0.00141051j 0.0010276+0.00496626j 1.5867e-06-0.000859016j -0.000686449+0.00440072j 0.00185562-0.00521376j -0.000529247-0.00104909j -0.00242456+0.00357026j -0.000853933+0.00165881j -0.00232351+0.000472763j 0.00379233+0.00336515j 0.00174992+0.00255186j 0.00300502+0.00368851j 0.00160267+0.00134475j 0.00836629+0.00220728j -0.0031055-0.00553523j -0.00301281+0.0062643j -0.0053736-0.000722578j 0.00492093-0.00280446j -0.00385299+0.00146543j 0.00746902-0.00706347j -0.00150009-0.00326822j -0.0140781+0.0156514j 0.0204429-0.00942297j -0.00462016+0.0269897j 0.00370853+0.0024176j -0.00229833+0.00261537j -0.00428901+0.00112356j 0.00213131-0.00533367j -0.00115092+0.00863942j 0.0091504-0.00743639j -0.0153784-0.00287263j 0.0129342-0.00461208j 0.00498647+0.00108031j -0.00364247+0.00264293j -0.00376385+0.00118105j 0.00473155-0.00110785j 
0.0155688-0.00895656j -0.0225857+0.00759629j -0.0412543+0.0530401j 0.0315414-0.0238802j 0.0492354-0.0259212j -0.033914-0.0262971j -0.00474524+0.00517119j 0.0376846+0.0262075j 0.0745744-0.0339134j 0.0180627+0.115761j 0.0594791-0.215908j -0.0416183-0.0152764j 0.039835-0.0617744j 0.0113825+0.0255061j 0.0222491-0.0617233j 0.00188135-0.00738358j -0.00987926-0.0361271j -0.013923+0.00233441j 0.00490832+0.0610308j -0.0355652+0.107002j -0.0530591-0.0177604j -0.0117695+0.0433008j -0.0311855+0.0373785j -0.0331353+0.00901761j -0.0232756+0.0250761j -0.00188398+0.0159559j 0.0339051-0.0107493j 0.000670354-0.0251992j -0.020088+0.0022764j 0.00320691-0.00257861j 0.0160506+0.00371626j -0.00243264-0.00186786j -0.00247147-0.00211947j -0.00527257-0.00789392j -0.00404429-0.00363658j -0.00502325-0.000570435j -0.00663104+0.00392607j -0.0100262-0.00422416j -0.000637338+0.00551554j -0.00532714+0.0207255j 0.00913784-0.0030993j 0.010323-0.00211368j 0.00433674-0.00850066j -0.00130217+0.00155155j -0.00730822-0.00527048j -0.00444816+0.00133579j 0.00519806+0.00132455j -0.000359304+0.00336144j 0.00425556+0.00433724j 0.00213167-0.00583547j -0.00987622+0.0022336j -0.00229601-0.00133355j -0.0125427+0.00407996j -0.00160192+0.00313622j -2.29831e-05+0.00144703j 0.00800416-0.00311338j -0.00381062+0.00462569j -0.00760883+0.00397998j -0.000840181-0.00904876j -0.000468407-0.00219646j 0.0155097+0.00621828j 0.000765012+0.00362087j -0.00504883+0.00464544j -0.00268744+0.00176416j 0.00529881+0.00141299j -0.00170336-0.00590562j 0.00538616-0.00913257j -0.00746242+0.00297736j -0.00985561+0.00820003j -0.000942907-0.00192798j 0.00117179-0.00501642j -0.00071815-0.00257533j 0.00739995+0.00425896j 0.0105916-0.000420817j -0.0108424-0.00123779j -0.00324261+0.0142996j -0.0115798-0.00788774j 0.0099326-0.00391244j -0.000805007+0.00296767j -0.00100239-0.0064792j -0.00279181+0.00342031j 0.00281736+0.00505302j 0.00107112-4.40358e-05j 0.000748793+0.000217041j 0.000829772-0.0021833j -0.0030249+0.00468525j 0.00521166-0.00566433j 0.00135069+0.000393497j -0.00295092-0.000724731j 0.000647182+0.00205406j 0.00352262-0.00525496j 0.00553279+0.00103907j 0.00246368+0.00144646j 0.00152252-0.00165965j 0.000259198+0.000215626j 0.000341357+0.00257179j 0.00214941+0.00616551j 0.000287729+0.000335311j 0.00017026-0.00224582j 0.00463881-0.00856227j -0.000593578+0.000683491j -0.00150838+0.00448834j 0.00772073-0.00792936j -0.00534182+0.00508377j -0.00341568+0.00560978j -0.000581638+0.000755173j 0.000237376-0.00513571j 0.00315291+0.00155662j -0.00223102-0.00566583j 0.00383882+0.00186242j -0.00180429+0.00757182j 0.00333095-0.00540499j 0.00517574-0.00578063j 0.000209108+0.00418705j -0.00251625-0.000146368j 0.0019982-0.00291851j 0.000756502-0.000988899j 0.00221032+0.000591742j -0.00361766-0.000508851j 0.000166173+0.00612243j 0.00468111+0.00983282j 0.000133025+0.00609626j 0.000168465-0.00814906j -0.00310743-0.00152712j 0.00037153-0.00190415j 0.00516451+0.00238436j -0.00240129-9.91304e-05j 0.000723266-0.000520232j 0.00751783+0.000411637j 0.00296944+0.00173998j 0.00838045-0.00660091j 0.00104836-0.00145739j -0.00104839-0.00772595j -0.0097124-0.0032647j 0.00512481-0.00426714j -0.00781968+0.00703535j 0.00498948-0.00293768j 0.00310451-0.00170227j -0.000765999+0.00481388j -0.000338975-0.0017175j 0.0011021+0.000653556j -0.00682236-0.00215107j 0.00192994+0.00390292j 0.00302748-0.00493067j 0.00776156-0.014958j 0.00102597+0.00114549j 0.000946466+0.00484393j -0.00258878+0.0050232j 0.00019571-0.000474322j -0.00188711-4.53622e-05j 0.00225785+0.0023062j -0.00483691-0.006335j 0.0114912-0.00688351j 0.00234265+0.00434796j -0.00216228-0.00240481j -0.00605331+0.00285305j -7.22259e-05+0.00460756j 
-0.0173956+0.0112057j 0.0116484+0.0109753j 0.0590538-0.0110252j -0.0279642+0.0303622j -0.0327301-0.0616539j 0.0478316-0.0633302j 0.0300145+0.0241282j -0.047061+0.0262749j -0.0431773+0.0530269j -0.0909702-0.0869764j 0.0247894+0.00244411j 0.0341221+0.00987094j -0.0333944+0.00421274j -0.027426+0.0316282j -0.0154085-0.0284434j 0.00603675-0.00627224j -0.0255303-0.0345404j 0.0100208+0.033804j 0.0954117+0.0370712j 0.0741384+0.023508j -0.0581796+0.0832054j 0.0327336+0.0756327j 0.0305641+0.0402447j 0.0178959-0.0118907j 0.00751803+0.0365072j -0.00307144-0.019871j -0.0314868+0.0261673j -0.004417-0.0379116j 0.0217269-0.0255178j 0.00652545-0.00560963j -0.00597439-0.00522592j -0.00949162-0.00461266j 0.0040473+0.00706237j 0.00743415+0.00976567j 0.0146483-0.00587068j 0.00350113+0.00776933j 0.00393455+0.00632434j 0.00135174+0.00140592j -0.00454773-0.00261882j -0.0095012+0.00219458j -0.00366613+0.00697931j -0.000583934+0.0039969j -0.000579266+0.0130447j -0.00295782-0.00299492j 0.00314678-0.0036422j 0.00701029+0.000503479j -0.0138645-0.00546118j 0.00372859-0.00282151j 0.00531733+0.00102524j -0.00741672+0.00488285j -0.0113146+0.00446043j -0.000624538+0.00381643j -0.00339509-0.00631816j 0.0116353-0.00432609j -0.0109743-0.00402161j 0.00406618-0.00242238j -0.00544332+0.00163731j -0.00588587+0.000506787j 0.0126127+0.00442024j 0.00340623-0.00268414j 0.0152008+0.0114961j 0.00933616+0.000990213j -0.00705111-0.00915846j 0.000767502+0.00307448j -0.01003+0.00158924j -0.00315302-0.0114659j 0.0118428+0.0154663j -0.00568965+0.00238894j -0.0033353+0.00382814j -0.00416336+0.000753145j 0.00935466+0.00241559j 0.00867742+0.000209236j 0.00686515-0.000658581j -0.0011988-0.000484991j 0.00891871-0.00623485j -0.00511118-0.00324738j 0.0111435-0.00104429j 0.00327862+0.00858729j -0.00429365-0.00369228j 0.0116318+0.00167975j -0.00282273+0.00267873j -0.00505847+0.00443393j -0.0010515-0.000744779j -0.000916512-0.00286876j -0.0031795+0.00853585j -0.0106378+0.000694224j 0.00577806+0.00527348j -0.00342912-9.29621e-05j 0.00680001-0.00318587j 0.000129416+0.00534844j 0.00155342-0.00101407j 0.00213738-0.00641952j -0.00313597+0.00123717j -0.00211477+0.00292418j 0.00466565+0.00498488j -0.0126641-0.00625176j -0.00954503-0.00320158j -0.00346852+0.0140847j 0.00324222+0.00195208j 0.00630122-6.87278e-05j 0.00200703-0.00358023j -0.0049528+0.00189792j 0.00465233+0.00433171j -0.00251479-0.00470477j -0.00443689-0.0017686j 0.000358241-8.2567e-05j 0.000645202-0.00390349j -0.00347225-0.000950592j 0.00245367+0.000491614j -0.00349889+0.00328455j 0.00436788-0.00081897j 0.00125961+0.00359803j 0.00495142+0.00366033j -0.00434059+0.00296597j -0.000904181-0.00115949j 0.00424397+0.00957374j 0.00367968+0.0079442j -0.00337544+0.0030874j -0.000807204-0.00346369j 0.000944262+0.00226148j 0.00600092+0.00640106j 0.00169135+0.00318646j -0.00308482-0.000942275j 0.00264565+0.00452606j 0.00173762+0.000267868j -0.00257993-0.00638668j 0.00728142-0.0067845j 0.0022325-0.00113433j 0.00428005+0.00247175j 0.00776552-6.95675e-05j -0.000801216+0.00602255j 0.000280757+0.00118375j 0.000138533-0.00325409j 0.000612954-0.00271199j 0.00197349+0.0054912j -0.0145048+0.00954907j -0.000633451-0.0111548j 0.00294895-0.0095224j -0.00201416+0.00112826j 0.00449492-0.00596415j -0.0105767+0.00886426j 0.00626597+0.000241571j -0.00737344+0.00511578j 0.0107424-0.00836396j -0.000943431-0.00334197j 0.0010044-0.000367548j 0.00753343+0.00309404j -0.0022837-0.00391347j -0.000506666+0.00308505j 0.00260755-0.00417113j -0.000562746+0.00578782j 0.00111176+0.00739867j 0.00497534+0.0100037j 0.00127486-0.00250236j 0.00047807-0.00518286j 0.00200613-0.0056993j 0.000458907-0.00203695j 
0.0076761-0.004349j -0.0130546-0.00118942j 0.00263209+0.0736038j -0.0168801-0.0434411j 0.0884407+0.027783j -0.0540858+0.00587348j 0.00657514-0.0907352j 0.0105151-0.0789758j 0.0595897-0.0491204j 0.147304+0.00898816j -0.0751317+0.00328928j -0.0728633+0.0158872j 0.0348596-0.0107325j 0.0109177-0.0299257j -0.0184053+0.0303035j -0.0126706-0.0171386j 0.0256599-0.0301116j 0.00965932-0.011273j -0.058806+0.0212587j -0.0302057+0.0344205j 0.0378826-0.109786j -0.0613492-0.0436926j -0.0604795-0.0151303j -0.0301813-0.000247331j -0.0181274-0.0571952j -0.0125306+0.0212148j 0.0143166-0.0182146j -0.00847749+0.0444009j -0.00609379+0.0282359j -0.0106415+0.00799161j 0.000132959+0.00382055j -0.00138811+0.000980643j 0.00176823-0.0011744j -0.00686513-0.0179257j -0.0202297+0.000372316j 0.0146127+0.00344645j 0.00365646+0.0188463j 0.0157812-0.00697531j -0.00845534-0.0036222j -0.0144051+0.000576868j -0.000834156+0.00109689j 0.00048841-0.00439073j -0.000970531-0.00267395j 0.00538447-0.00288037j 0.00148319+0.000838979j -0.0030138+0.00263416j 0.00704724-0.00714002j 0.00104059+0.00192156j 0.00289042+0.00599924j -0.000709274-0.00168637j -0.00019237-0.0102555j 0.00217214-0.00203262j 0.00392528+0.00342015j -0.00538792+0.00191023j 0.010111-0.00604677j 0.000796295-0.00471704j -0.00911655-0.00492647j 0.00124873-0.00129707j -0.00778191+0.00711489j -0.00759527+0.00151715j -0.00281919+0.00333155j -0.00634483+0.00455895j -0.00339028+0.00430561j 0.00462078-0.000357983j 0.00641042-0.00450129j 0.0166692-0.00510279j -0.0144379+0.00722824j -0.00437508-0.00397895j -0.00815595-0.00494543j -0.00202331-0.00734944j 0.00616088-0.000855204j 0.000530325+0.00752491j -0.000834221+0.00279724j -0.00564696+0.00573032j 0.0017888-0.00815268j -0.0106504+0.00525867j 0.00340098-0.0100345j 0.000876249+0.00806371j -0.0030538-0.00191084j 0.00555643+0.00605835j -0.00570241-0.00164637j -0.00944758-0.00105344j 0.0091805-0.00328748j 0.00176647+6.63233e-05j -0.000950985-0.00616012j 0.00312872-0.00131763j -0.000356743-0.00569529j -0.00317609-0.00121939j 0.000324693+0.00106272j -0.00313474-0.000626218j 0.00385718+0.00243189j 0.00279702+0.00747038j 0.000268403-8.69818e-05j -0.000314726+0.00189876j -0.00348424-0.00353773j 0.00618756+0.00683642j 0.00451975+0.00682379j -0.00250472-0.00400925j 0.00552012-0.00156772j 0.00250289+0.00202199j 0.00705868+0.00550344j 0.000449309-0.00381455j 0.00483515-0.00145983j -0.000771485-0.00282142j -0.000816596+0.00525152j -0.00503871+0.00275163j -0.00443538+0.00216195j 0.00137248+0.0043284j -0.00422277-0.0012225j 0.00192258-0.00404278j 0.00247695+0.00470729j -0.00413129-0.00129598j 0.00229091-0.0055939j 0.00208406-0.000217216j 0.000353567-0.00062393j -0.00163654+0.000742145j -0.00588534-0.0052525j 0.00308967+0.000292058j 0.00446506-0.00487191j -0.0027271-0.00476453j -0.00181716+0.00082041j 0.00388302+0.00378692j -0.0026442-0.00129414j -0.00188252-0.00476657j -0.00316482-0.000173267j 0.00278917+0.00416249j -0.00633202+0.00700144j -0.00155957+0.00660963j 0.00170997-0.0040749j -0.00506213+7.4858e-06j 0.00170759-0.00622098j -0.00299689-0.000242001j 0.00526158+0.00623829j -0.00711943-0.00204862j 0.00460358-0.000989132j -0.00326974+0.00673568j -0.00289536+0.0143137j -0.0105014-0.0044253j 0.00507234+0.00141225j -0.00091408+0.00211659j -0.000837859-0.00456361j -0.00689195+0.00674848j 0.0032572+0.00980733j -0.00162445-0.00911229j -1.08498e-05+0.00159742j 0.00213461+0.00033795j -0.00713462-0.000532327j 0.00431798+0.00242044j -0.000304811-0.00299047j 0.00455804+0.00272272j 0.00161626-0.00375218j 0.00538911+0.00548239j -2.64141e-05+0.00352489j 0.00255291+0.00390496j -0.00467988+0.00294558j 0.00139325+0.00454053j 0.00212851-0.00207157j 
0.0150455+0.00761708j 0.007127+0.0217899j -0.00591385-0.060308j 0.00130849+0.0140267j 0.0160414-0.0769816j -0.0707461-0.0452053j 0.0119272+0.104416j -0.0725847+0.0635893j 0.0201921-0.0566534j -0.065788+0.0528826j -0.0204963-0.00307603j -0.0142228-0.0203514j 0.0192708-0.0700338j -0.0491288+0.00867413j 0.0130201-0.0468597j -0.0344279+0.00679829j -0.0528878-0.0439124j -0.0273908+0.00237302j 0.0364713+0.0548676j 0.0224765+0.049858j -0.139636-0.0679111j -0.0482677+0.0685352j -0.0552359+0.0498151j 0.0479524-0.0106502j -0.0433896+0.0120048j -0.00544669+0.0209091j -0.0216353+0.00632078j -0.006715-0.0179332j 0.00957107+0.00119866j -0.0169317-0.00296492j 0.00218346-0.0038227j -0.00992665-0.00785623j -0.00488762+0.00355405j -0.0014592+0.00087328j 0.00726176-0.00112523j -0.00485944+0.00999454j 0.00379098+0.0134632j 0.0122483+0.0156604j -0.00152397+0.00395332j 0.00580142+0.00409075j -0.00998206-0.00690586j 0.0085036-0.00872422j 0.00437545+0.00460176j -0.000100685-0.00158563j -0.00831171+0.00816405j 0.00163583-0.00267932j 0.00225586+0.000786376j 0.0073518+0.00554426j 0.00855166-0.00371558j -0.00128015-0.00647799j -0.00808055+0.00820622j 0.00728631-0.00427379j 0.00513902+0.00333641j 0.00375899-0.00817382j -0.0036246+0.00104562j 0.0071435+0.00195953j -0.0047545-0.0060547j -0.00524783+0.00291839j -0.00226966-0.000531891j -0.00277948-0.00369109j 0.0205508+0.0114807j 0.00551662+0.00964968j -0.00460598-0.000237206j 0.000918643+0.0118878j 0.00352821-0.0106231j 0.00718841+0.00165005j -0.0112492-0.00087882j -0.00443908+0.00419348j -0.0017018+0.00529568j -0.00135424-0.00162248j 0.00656288+0.00730326j -0.000443677+0.00216164j -0.00205383-0.00101854j -0.00435021-0.0135311j 0.00581211+0.0167238j -0.00218013-0.00245664j 0.0101932+0.0162745j -0.00966326-0.00520643j 0.000169915-0.0017127j -0.00156719+0.00772891j -0.000119179+0.00261887j -0.00317427-0.00464231j 0.00320278+0.000258391j 0.002008+4.92519e-05j -0.00579568+0.00169965j -0.00215711+0.000392456j 0.00596138+0.0101753j -0.00248264+0.00158915j -0.000835063+0.00922101j 0.00373434-0.00434681j 0.0036081-0.00507627j -0.00293617-0.002424j -0.000829923-0.00102008j -0.00389719-0.00181963j 0.00275682-0.00188096j 0.00222154-0.00165227j 0.00188435+0.000629322j 0.00858486-0.000362238j -0.0106257+0.00895432j -0.00396335+1.07499e-05j 0.00187974+0.00291119j -0.000785953+0.00292694j -0.0119229+0.00476876j 0.00843509-0.00214395j 0.00620953-0.00483755j 0.00292082-0.00714224j -0.000642602-0.00258341j -0.00150785-0.00195289j -0.00263879-0.00384604j -0.00312131-0.00172318j 0.00740224+0.0080967j 0.0012164-0.00675814j -0.0028874+0.00446343j 0.00285037-0.0030585j 0.000604763-0.00187274j -0.00401253+0.000333288j 0.00273195+0.000865525j 0.00173677-0.000682547j 0.00412057+0.0049509j 0.00135192+0.00217701j 0.00486573+0.00618407j -7.03154e-05+0.00600616j 0.00432066-0.00502692j 0.00606669+0.00410636j 0.00258787-0.00016447j -0.00385903-0.00218367j 0.00134095-0.000773185j -0.000270533+0.000413682j 0.00241697+0.00044986j 0.00097504-0.000974239j 0.000819063+0.00381726j -0.00123452+0.00341817j -0.00682865-0.011148j -0.00178921+0.00335979j -0.00127512+0.00147073j -0.00296258+0.0105934j -0.00599561-0.00481267j -0.00196474-0.00843178j 0.00047738+0.00383105j -0.000359552+0.00175569j -0.00479426-0.00016761j -0.00438544+0.00279052j -0.00271983-0.00133389j 0.00373135+0.00408433j -0.000809369+0.00205927j 0.000224375+0.00140443j -0.000914383+0.00622924j 0.00084906+0.00501915j -0.00034261-0.00298026j -0.00471156+0.0113073j -0.000169963-0.00491589j -0.00875172+0.00247389j -0.00789013-0.0113536j -0.000788952+0.0028465j -0.000573171-0.000655888j -0.00283905+0.00771175j 0.00713755+0.00305499j 
