-0.153912-0.0129024j 0.0172451-0.162793j 0.0171295-0.00217729j 0.00190713+0.0132999j -0.029139-0.0339089j 0.0285896-0.0393327j -0.0223787-0.0106797j -0.0412667-0.0147894j -0.00555745+0.0488327j -0.0073158+0.0391198j -0.0028649+0.00917078j -0.0353739-0.0104879j -0.0392752+0.0288281j -0.0464276+0.0193349j 0.0217353-0.0584998j 0.0101122+0.0402643j -0.00983942-0.00651038j 0.0663072+0.00087327j 0.0105879-0.0301052j 0.0262151-0.052313j 0.0727293-0.0125177j -0.0749875-0.0203517j 0.0211102-0.00512442j -0.0090331+0.019163j -0.0415261+0.00130898j -0.0295952+0.00106709j 0.0228704-0.0164039j 0.0435082+0.0162186j 0.0169072-0.0175014j -0.018951+0.0123881j -0.0200678+0.00712117j -0.0515802-0.0792908j 0.0124101+0.0237827j -0.0126475+0.0108695j -0.00957929+0.0194454j -0.0239947-0.0126271j -0.00834357+0.0201588j -0.00426007-0.0331986j -0.000315548-0.0237725j 0.00207145-0.0128306j 0.00600997+0.0230939j -0.0172664+0.03524j 0.0109032-0.0408081j 0.0541366+0.0140281j -0.0420287-0.0321162j 0.0188727-0.00571693j 0.0263414+0.0324833j -0.00331188+0.033971j 0.0116547+0.0303082j -0.00508686+0.00153358j 0.0143606-0.0127145j 0.00329274-0.000339475j -0.008659+0.073374j -0.0122332-0.0215356j -0.00574223-0.00885687j -0.0227296+0.0280474j 0.0251912-0.00120367j 0.037191+0.00757123j -0.0192735-0.00856153j -0.0270805-0.0218233j 0.00667069+0.000563134j 0.0311331+0.00952582j -0.0243989+0.0148614j 0.00789634-0.00393603j 0.00450128+0.0172758j -0.01132-0.00182492j -0.0137249-0.00143162j -0.0055479+0.0286518j 0.00603089-0.00472714j -0.00193784-0.0301398j 0.0123814-0.0303666j -0.0100128-0.0542326j 0.0233665-0.0165007j -0.0542401+0.0261448j -0.0336847+0.0151956j 0.0211343+0.0150795j -0.0274023+0.0700464j -0.0364453+0.00382572j 0.0602941+0.00165461j -0.014461+0.0478163j 0.000466724+0.0138885j -0.000361146-0.0478639j -0.00804484-0.00123497j -0.0181518-0.0036192j 0.00965095+0.0553536j -0.0036915-0.0229208j 0.00237849+0.0327748j 0.0332874+0.00723982j 0.0126508-0.0280715j -0.000423255-0.0194121j -0.00485149+0.00347939j -0.0187164-0.0173549j 0.022272-0.0137197j -0.0127615+0.0112853j -0.0483877+0.0202119j -0.0470137+0.0265794j -0.00867947-0.0347337j 0.0233043+0.0119424j 0.0275306+0.0295972j 0.0299301+0.00196998j -0.00562195+0.0346601j 0.0422463+0.0192333j -0.0227868+0.0228436j -0.0418131-4.14824e-05j -0.0410011-0.00869223j 0.0130368-0.0202878j 0.0340556+0.0358889j 0.0370413+0.00113872j 0.00966327-0.00708796j -0.0698172-0.0371542j 0.0222883-0.00215485j 0.00972749-0.0128998j -0.00221489+0.0219712j 0.00291815+0.000268222j 0.00404045-0.00243362j 0.000549134-0.00222805j 0.00671576-0.0263892j 0.0559417+0.00600302j 0.0246862-0.0306257j 0.0175932-0.0110349j -0.0144557-0.000845927j 0.00429619-0.00977438j -0.00417134-0.016246j -0.0151835+0.00937886j 0.00254961-0.0251692j -0.0111166+0.0194132j 0.0560338-0.0297404j -0.000829975-0.00137803j -0.011585-0.00452047j 0.00854951-0.00462365j -0.0235925+0.018958j 0.0192376+0.00257528j -0.00924176-0.0187745j 0.00767029-0.0160718j -0.00127629+0.0174041j -0.0675247-0.00436151j -0.0184605+0.0177693j -0.032067+0.0221917j 0.0459714+0.00859693j 0.0344067+0.0163686j 0.00708763-0.0361118j 0.00762459-0.0473998j 0.0279213+0.0255235j 0.0235284+0.0472362j -0.00488726+0.00660969j 0.0181072+0.0187069j -0.0532011-0.00950986j -0.0217592-0.00443443j 0.00473591-0.0357596j -0.0302471-0.0166918j -0.0270356-0.0325773j -0.017047+0.028802j -0.0222323-0.0169086j 0.0300378+0.0391225j -0.0490476+0.0484961j -0.00992591+0.169702j -0.15939-0.0107686j 
-0.0582767-0.0872711j 0.0847163-0.0630808j 0.0147368-0.0070576j 0.0208752+0.000675411j 0.00869288+0.0765745j -0.0774429+0.010261j 0.0110064+0.0211262j -0.0041921+0.0289205j 0.0230949+0.0156967j 0.00474157+0.045144j 0.0396677+0.0188289j -0.0127694+0.00649316j 0.0159945-0.0147229j -0.0193476+0.0480309j -0.00286738-0.0321j -0.0121928+0.00259927j -0.00778273+0.0209896j 0.0176864-0.059574j 0.0210246-0.0119227j -0.0126294-0.00322651j 0.0219831-0.00983546j -0.0200591+0.0380604j 0.0134569+0.0264898j -0.0201513-0.0103544j -0.0154882+0.00655687j 0.0125083-0.00181397j -0.024857-0.00567589j 0.0543304+0.001312j -0.00139781+0.0120804j 0.0248961+0.043452j -0.0012468-0.0458604j -0.088267-0.0342013j 0.0639309-0.00426723j -0.0508783-0.0154159j 0.00864015+0.0393162j 0.0274417-0.0557946j 0.0425456+0.0192837j -0.0194994+0.038968j -0.0540743+0.00525971j 0.0291617-0.0157053j -0.015408+0.0249931j -0.0307318+0.0207501j -0.00954404-0.0367317j 0.017747-0.028122j 0.00341086+0.00116478j 0.00964407+0.000461532j -0.00243705+0.0491854j -0.017558+0.0185472j -0.0182628+0.0102363j -0.00669619+0.0107866j 0.00559812-0.00750887j 0.00401532-0.00710113j 0.0181293-0.0170586j 0.0162729-0.0334826j 0.0494135+0.0153413j 0.00624011+0.00406127j -0.0265337-0.00608788j -0.011289-0.0468746j 0.00461647-0.0125271j -0.0164053+0.0217093j -0.00209006+0.0118388j -0.016624+0.0529697j -0.0143914-0.00297515j -0.0197639-0.0128493j -0.00539327-0.00788113j -0.0158251-0.0304404j -0.0138608+0.00896954j -0.00229546-0.0196329j 0.00185753+0.00567061j -0.00904335-0.00521536j -0.00262474+0.0346116j 0.0391967-0.0400487j -0.00558832-0.05533j -0.0363712-0.00785407j -0.0113053+0.0031587j 0.0162127-0.0110409j -0.034227+0.00884447j 0.0224595-0.0365976j 0.0234438-0.00977658j 0.00340023+0.000207648j -0.00871539-0.000659007j -0.0033761-0.00161592j 0.0513558+0.0620753j -0.0201354-0.0107455j 0.0387662-0.00520501j 0.000907317+0.00933767j -0.000973038+0.0040423j -0.0366601-0.00611643j 0.015768+0.00745539j -0.00701707+0.0122455j 0.0306662-0.0292591j -0.00849105+0.0323335j -0.0298609+0.015075j 0.00551649-0.0125727j -0.0232488+0.00593785j 0.0212327+0.0345884j 0.0183658-0.019735j 0.00832863-0.0108998j -0.0240515+0.00969013j 0.0253659+0.0166556j 0.0533599+0.0128696j -0.0338111+0.011486j 0.00163982+0.0172294j -0.0213054+0.0116381j 0.0571061+0.0140386j -0.0404034+0.00360967j -0.0155554+0.0222864j -0.00341387-0.00334861j -0.0251694-0.0341808j -0.0410422-0.0157659j 0.0376733-0.00889419j -0.0084348+0.00387856j 0.00294723-0.0162556j 0.0144937-0.0348255j 0.0246658+0.0294529j 0.00899057+0.0115695j -0.00235237-0.00610751j 0.0224267-0.0103656j 0.000425303-0.0027616j -0.0108172-0.0149667j 0.0388941-0.000456266j 0.0145911-0.00657054j -0.0171153+0.00663805j 0.0252822+0.00881362j -0.00851447-0.0026351j -0.00359921-0.00657289j 0.000431557-0.0172066j 0.00171792+0.00810231j -0.0180289+0.00386998j -0.00444197+0.00216576j -0.0139414-0.014179j -0.00314069-0.0436373j 0.0160026+0.0154789j 0.00176646+0.00919939j 0.026481+0.00798971j -0.0329985+0.0137837j 0.0168356+0.0364737j 0.0115741+0.019361j -0.0329374+0.0402141j 0.0216241+0.011593j -0.0322115-0.00422415j -0.0372453-0.017901j -0.0161221+0.0033098j 0.031759-0.0192203j -0.0278221-0.00890368j 0.0186151-0.0193663j -0.00315825+0.0420311j 0.00301896+0.00644856j -0.0644836-0.0124672j -0.014331+0.0547187j -0.00687164-0.00717284j 0.0361446-0.0874931j 0.0906541+0.0475546j 0.0196271-0.0632771j 0.0339635+0.0154383j -0.0668524-0.000237979j 0.00374605-0.0712549j 
0.0353685+0.023864j -0.0241165+0.0354293j 0.116895+0.0876808j -0.118594+0.157157j -0.0660238-0.0894924j 0.0511829+0.00149217j -0.00300406+0.0343521j 0.129933+0.0183227j 0.0463122-0.0884096j -0.00735803-0.186142j -0.065613-0.00770328j 0.146454+0.0776399j 0.00653479-0.043301j 0.127922-0.0925129j -0.0870574+0.15562j 0.0779051-0.0894513j 0.0863866+0.0250322j 0.00067135+0.0643234j -0.0234864+0.0798439j -0.125134+0.0849556j -0.190531+0.081447j 0.226293+0.0280121j -0.0754625-0.033993j 0.0813036-0.0565762j 0.128492+0.0138077j 0.0938625+0.0957829j -0.0321141-0.0551083j -0.202649-0.118097j -0.0701482-0.0515548j -0.0937507-0.103334j 0.0997695+0.0986652j 0.192212+0.190248j -0.140601+0.0766097j 0.0373992+0.0933492j -0.0958354-0.165391j -0.00411254+0.176609j -0.116828-0.0176936j 0.0107958+0.0158165j 0.109774-0.139029j 0.062503+0.0253809j 0.10204-0.204702j 0.11173-0.123064j -0.0182339+0.162343j -0.00805542+0.0501866j -0.093052+0.150201j 0.0174008-0.0699249j 0.0287153-0.0610835j 0.0386302-0.0358219j 0.0426556+0.0774164j 0.0446369+0.00893027j 0.0057362+0.0322139j 0.0209875-0.0123862j -0.0292775-0.0204684j 0.032462+0.00588365j 0.0395695+0.0404552j -0.0184281-0.0118838j 0.0311878+0.0172137j 0.0278968+0.0129054j -0.0498309+0.00641263j -0.0388404+0.0184322j -0.0457259+0.0212226j 0.0261283+0.0303097j 0.0207495-0.00723068j -0.00957215+0.0115323j 0.00716131-0.029645j 0.0190853+0.0204838j 0.00965125+0.00614626j 0.0741623+0.0270828j 0.0200495+0.0423233j -0.0107768+0.00096196j 0.00138448+0.0117692j 0.00875162+0.0113374j -0.010744-0.00885432j -0.0235543-0.039643j -0.0410353+0.0253892j -0.0156277+0.00582883j -0.000237456+0.0190887j -0.00763369-0.0268034j 0.0383825-0.00266043j 0.0081203-0.00281216j 0.0126689-0.0116223j -0.0144398-0.0176742j 0.00246283-0.0113179j 0.000437399+0.0126568j 0.0058915-0.0242848j 0.00635311-0.0235955j 0.00960916-0.0501978j -0.00824008-0.0366311j 0.0159984+0.00240841j 0.00181999+0.000980303j 0.00703333-0.0126361j -0.0136415+0.021287j -0.0122349+0.012453j 0.012668+0.00320871j 0.0291096+0.00591998j 0.0137039-0.00952402j -0.00253398-0.00777979j -0.0142919+0.00310105j -0.00962354+0.0284367j 0.00314618+0.0158616j 0.0220882+0.00189019j -0.00773792+0.0152778j -0.00472731+0.0077264j 0.0023711-0.0169977j 0.0259659-0.00626236j -0.0227132-0.0151123j 0.00764506+0.0168392j -0.0108215-0.00122612j 0.0173732+0.00492798j 0.0291854-0.0147162j -0.00666366+0.0119128j 0.00801736-0.00443263j 0.0102253-0.00441996j -0.0137772+0.000838586j 0.0185637-0.0067193j 0.00461094-0.00287072j 0.0156007-0.00426186j -0.0155639-0.0199184j 0.000673663+0.0170925j 0.000576163+0.00831004j 0.0376795+0.0105215j -0.00949133+0.00535535j -0.0198961+0.00336321j -0.0152232-0.0122711j 0.00821338+0.0118752j -0.0112399-0.00567689j 0.0115971-0.00365158j -0.0020875-0.00297381j 0.00383794+0.00360756j -0.00476492-0.0037815j 0.00622573+0.000210304j 0.000696388-0.0116731j -0.0145394+0.00481985j -0.0083029+0.0152059j 0.00393332-0.000667795j -0.0116542-0.0118579j 0.0025066+0.000644432j -0.00834753+0.00198424j 0.0157599+0.0194353j 0.00587219-0.0163698j -0.00650907+0.0104943j -0.00939891+0.00617596j -0.00534173+0.0385158j -0.0272528-0.0132891j 0.0019643+0.028967j -0.00443455+0.00212228j 0.0201955+0.0182182j 0.00234703+0.000921057j -0.0153487+0.00727072j 0.00124674+0.0226712j -0.0397526+0.020004j 0.0343336-0.0119277j 0.00641967+0.0410051j 0.0401894+0.0577047j -0.0462064+0.0326922j -0.0197026-0.00604931j 0.00547353-0.0216922j 
-0.015832+0.0256501j -0.0261804-0.016587j -0.0237202+0.00755434j -0.0373116-0.0397271j 0.0514907-0.120866j 0.128394+0.0393882j 0.00128764-0.0460319j -0.00356324-0.00676j 0.00549263+3.2499e-05j -0.0173014-0.00729478j -0.00750143+0.0127958j -0.026365-0.039072j -0.0257496+0.0162606j 0.0108561-0.0131235j 0.00490682-0.00169045j -0.00806975+0.00392054j 0.00232187-0.0161578j 0.0333181-0.0017751j -0.032616-0.0244664j 0.00910021+0.0240982j 0.0596181-0.00119959j -0.00489119-0.0728007j 0.0375007-0.0199148j -0.0365087+0.05139j 0.0250008+0.00985992j 0.00776237+0.00891763j -0.0313243+0.00996721j -0.0409798-0.0234592j 0.000861653-0.0361231j 0.0340227+0.0438388j -0.00685189-0.0137272j 0.0267623+0.0228325j 0.00951987+0.0446534j 0.032284+0.0135118j -0.0759672-0.005681j 0.000659714+0.0936456j 0.00579684-0.0238294j -0.0416057-0.215363j 0.14781+0.000440248j -0.120311-0.0116562j -0.0554216+0.0276874j 0.0829596-0.0231242j 0.14226-0.0315745j 0.0334528+0.0271117j -0.129853-0.0285221j -0.0498248+0.0413424j -0.038232-0.0217348j 0.0435314-0.0432828j 0.0301861+0.0759055j 0.0816133-0.122454j -0.0625714-0.0572239j -0.00895497-0.122491j 0.0358554-0.0216865j -0.0702918+0.0861935j -0.131599+0.0610078j 0.0600842+0.183242j -0.026606-0.00769915j 0.117626-0.0155019j 0.0728845+0.0514501j -0.0107023-0.0700483j 0.0585331+0.0568714j 0.0276322-0.165686j 0.0416783+0.069977j 0.0801316+0.211252j -0.00700032-0.015899j 0.0419901+0.0539245j 0.0798365-0.0242817j 0.00584731+0.0400401j 0.00336329-0.00378047j 0.152417-0.115348j 0.174521-0.122633j -0.133049+0.043444j 0.0623297-0.0130743j -0.0422838+0.0544276j 0.0412507-0.0111973j 0.0553662+0.110111j 0.0313261-0.0187741j -0.0736179+0.00276608j -0.0462452+0.0522757j -0.0103642+0.0413618j 0.0682949-0.0127343j 0.119888-0.0627876j -0.0195555-0.128477j -0.0607824+0.0561097j 0.0577024-0.078618j 0.000697487+0.0321425j 0.0694431+0.100803j 0.060503+0.159033j 0.0456796+0.0470138j -0.0201624-0.032587j 0.0438832+0.101006j 0.101653-0.133267j 0.132292-0.0855923j 0.100377+0.0409049j 0.0264231-0.00551488j -0.110836-0.048771j -0.0128367-0.0570613j 0.00963065-0.0668981j 0.0568946+0.010234j -0.0273735+0.00827397j -0.0664566+0.0209493j 0.143008+0.0127515j 0.0480966+0.0302096j -0.0370704+0.0493416j -0.146691-0.101036j 0.0150949-0.0472471j -0.139593-0.0753016j 0.000477594-0.0467716j -0.0504599-0.0425797j -0.00143622-0.0558596j 0.0236319+0.0158726j 0.0368324-0.018781j -0.0584792+0.00464098j 0.0036875-0.015983j -0.00655437+0.020614j 0.0162384-0.0122703j 0.0165284+0.0070735j 0.032448-0.0181454j 0.00491718+0.0106438j 0.0157207-0.00149045j -0.0307263+0.0117447j -0.0352689+0.00156338j 0.00164787-0.0165706j -0.0193866+0.00841751j -0.0126738-0.0189836j 0.0126563-0.00722058j -0.00353513+0.0140255j -0.0155747-0.0103701j 0.0109802-0.0364997j -0.000924087-0.00696675j 0.0285226+0.00670665j -0.00887195-0.0382846j 0.013373+0.00339122j -0.0234144-0.0184724j 0.0296674+0.00615914j -0.00448101-0.00833076j -0.0220465-0.0222125j 0.0278824+0.00584513j -0.0129676-0.00983896j 0.0111771+0.0130882j -0.0117339-0.0236299j 0.00131789-0.0326198j -0.0150445-0.0154234j 0.00409962-0.0451256j -0.0181276+0.0124659j -0.017581-0.00620873j -0.00812219+0.0237694j 0.00383234+0.00440619j -0.0107674-0.0181397j -0.0425383-0.00283925j -0.0191527-0.00605314j -0.0368026+0.0829867j -0.0766398-0.050251j -0.0308366+0.00560575j 0.00843223-0.0146022j 0.0164644+0.00561346j -0.00280176+0.0163234j 
-0.108006-0.049144j 0.052208-0.111555j -0.045368-0.00127677j 0.000693999-0.0372175j -0.0162464+0.0375905j -0.0392999-0.0247349j 0.0284848+0.0397384j -0.0541997+0.00208911j -0.00952756+0.073074j 0.00186094-0.0770799j 0.0175195-0.00196171j 0.0376559+0.00854961j -0.023743-0.0294045j -0.00118967-0.0252184j -0.0129628-0.0560871j 0.0279238+0.0332923j 0.0717135+0.0338j 0.0678274-0.0520273j -0.0991114+0.0304945j 0.0231487-0.000968996j -0.00520714-0.0318861j 0.0127869-0.0484133j -0.0180378-0.0567457j 0.0243267+0.012066j 0.00991391-0.00578975j 0.00600817+0.0238466j 0.00482865-0.0437294j 0.00200172+0.0217228j -0.0164283-0.0347778j 0.0218196-0.0243676j 0.0228685+0.00941222j 0.00328313+0.00448886j -0.0335406+0.0554563j -0.0586457+0.0505458j -0.0518567-0.0718247j 0.0606403+0.0244191j -0.0555074+0.0234468j 0.0357065+0.0149463j -0.0374618-0.105592j 0.0568892-0.0417582j 0.0685284-0.00320006j -0.007545-0.0172544j 0.0149265-0.00396581j 0.127881+0.0929764j -0.142203+0.0264099j 0.0574263-0.0688656j 0.131193+0.0945404j 0.0198206-0.0380541j 0.0613456+0.118677j 0.00788214+0.000654553j -0.0365642+0.00959895j 0.00582808+0.0250507j -0.0241947+0.186499j 0.0366711-0.0988645j 0.0603721-0.0235342j -0.0868868+0.0492021j 0.0543425+0.0224354j 0.0587853-0.118352j -0.0470396-0.0446433j -0.0730737+0.0293665j 0.0033016+0.0139186j 0.0606843+0.0835024j 0.0172026+0.0100186j 0.0139229-0.0271167j 0.0399155+0.0444509j -0.0462147+0.0906956j -0.0266601+0.0400428j 0.00325944+0.121682j 0.0115551+0.096035j -0.00425456-0.0425564j -0.0321663-0.0439869j 0.060043-0.131773j 0.0122683-0.0668597j -0.2168+0.0525176j -0.133689+0.0299856j 0.0777574-0.00491819j -0.0227245+0.11601j -0.0303967-0.0310362j 0.105148-0.0559386j -0.0161706+0.115585j -0.100133+0.0268427j -0.0193837-0.0640978j 0.0102252+0.0421915j -0.043223-0.0183719j 0.0578795+0.0959476j -0.0550477+0.0114179j -0.00192546+0.0404507j 0.0402288+0.0236542j 0.0564523-0.0363768j 0.03112+0.046608j 0.00608463-0.0571577j -0.0562892+0.0443175j 0.0344524-0.0540236j -0.0351076-0.00932311j -0.160617+0.0574881j -0.115365+0.0923257j 0.0154373-0.0678064j 0.0315881+0.0426022j 0.00394838+0.0816049j 0.0606552+0.0310887j 0.0239479+0.0768491j 0.0448867+0.0630803j -0.0208716+0.0551022j -0.0830453-0.0482324j 0.0178845+0.0122859j 0.0226059-0.00440921j 0.0626645+0.111136j 0.0620094+0.00489954j -0.0401853-0.0324522j -0.183516-0.116469j 0.0892581+0.026472j -0.00647091-0.0174186j -0.0690907+0.0197381j 0.0657745-0.0446885j -0.059755+0.0596023j -0.0112648-0.0171872j -0.0566408-0.0555773j 0.0229843+0.0571582j -0.0361076+0.000691831j -0.0255565-0.0283964j 0.00323686-0.0062542j 0.0305641+0.0170933j -0.0101293-0.0397706j 0.0106092+0.0509732j -0.00886837-0.0760856j -0.00848635+0.0302215j 0.0168985-0.0376423j 0.0353634+0.00867436j -0.00116964-0.0659163j 0.0157552+0.0149244j -0.00735401-7.69981e-05j 0.0466225-0.00789924j 0.0362685-0.0475584j -0.000694868-0.0125838j -0.00128955+0.0460968j -0.040552+0.00125407j -0.0242791-0.0210932j -0.0499306-0.00581127j -0.0100433-0.0478297j 0.00942675+0.0278825j 0.0145101+0.0376139j 0.0159875+0.0438306j 0.0207636-0.0235444j -0.00630367+0.00566241j 0.0248216+0.0324693j 0.0117847-0.0169227j 0.00779373+0.0117088j -0.0650644-0.012384j 0.0490084-0.0595243j -0.0535606-0.0309797j 0.0243473+0.0166311j -0.0296643+0.0349693j -0.00709377-0.0378137j -0.058494-0.0833589j 0.0730597-0.0322365j 0.00727079+0.0738615j -0.0661751+0.00295091j 
-0.00633329+0.0278224j -0.0253051-0.0158919j -0.0909478-0.0534717j 0.0779425-0.120239j 0.0549858-0.0113177j 0.0483077+0.0497537j 0.0249799-0.0193444j 0.105076-0.00904021j -0.0113385-0.115756j 0.0197406+0.0420902j -0.0138046-0.0487771j -0.00670575-0.0208119j -0.0231146-0.0184582j 0.00708532-0.0118001j 0.0252878+0.0844301j -0.0219641-0.0160107j 0.022977-0.026079j -0.0316168+0.0178423j 0.0789345-0.0270796j -0.0874526-0.0355845j 0.0172312+0.0166788j -0.00510283+0.0313021j -0.0216636+0.000589562j 0.0147547-0.0175524j 0.00267675+0.0137422j -0.00359749+0.0523331j 0.010162-0.0612007j 0.017666-0.0691558j -0.00868791-0.0254446j -0.067648-0.00722792j 0.021962+0.119783j 0.0161066-0.0750243j -0.0783565+0.0526636j 0.0536387-0.0291424j 7.92234e-05+0.00516222j -0.0264804-0.0122893j -0.0199162-0.00358611j -0.130832-0.00653117j 0.076761-0.110879j 0.0265573+0.0839109j -0.0569314+0.0542631j 0.0248088-0.00786557j -0.0639616-0.0261881j 0.0760511+0.00305136j 0.00876497+0.0708197j 0.0454951-0.030799j 0.00673424-0.0537338j -0.0468751+0.105202j 0.0372548-0.0562282j -0.143634-0.0235777j -0.00476116+0.0510094j 0.0665688-0.0368323j 0.0028126+0.0802091j -0.0210053-0.02322j 0.0363039-0.00522712j -0.0178809+0.0276436j 0.0205851+0.0595725j 0.0108465+0.0850137j -0.0804196+0.0376887j 0.0577775-0.0331631j 0.00357499+0.00731827j 0.0755428+0.0492666j -0.0838813-0.0287781j 0.0183712-0.00482844j -0.0881854-0.0427827j 0.023531+0.0219612j -0.0140908+0.024219j -0.0397891-0.0324458j -0.0212721+0.0388585j 0.00998238+0.0373642j -0.0169869+0.00981017j -0.0573298-0.0141283j -0.00211283+0.0123175j 0.0409127-0.00980048j -0.0662066+0.0309021j 0.0104961+0.00923319j -0.0102386+0.0374084j -0.0643084+0.0670798j 0.0141887+0.0584238j -0.00274522-0.063164j 0.0367332+0.0591208j 0.0218299+0.0134558j 0.00497203+0.000622379j -0.0392839+0.0100771j -0.0354409+0.0227141j -0.0822002-0.0467373j -0.0736873-0.0485722j 0.101114+0.0479052j 0.0321159+0.0874732j 0.00763468-0.0167749j -0.0291954-0.0474596j -0.0117679-0.0530089j -0.0258984+0.0669317j -0.0543389-0.0464104j 0.0190432+0.0365141j 0.0283749+0.0484292j -0.0609226+0.0357844j 0.0260117+0.0614921j -0.0392191-0.0364517j 0.00370612+0.0412405j -0.0115082+0.00371547j 0.0243383-0.0648319j -0.0525333-0.0650648j 0.0340704-0.0170379j -0.0209465-0.0918339j 0.0267481-0.0814632j 0.0380402+0.0593716j -0.00485471+0.0425112j -0.0113072+0.0959161j 0.0494924+0.0292607j -0.0434593-0.0399476j 0.0270951-0.0652439j 0.04371-0.0130757j -0.0148938+0.0698838j 0.0314181-0.0531313j 0.0591903-0.0135496j 0.0643033-0.0659704j -0.146902-0.00174885j -0.022769+0.0471973j -0.000552559-0.101686j 0.0261461+0.0585287j 0.0324608+0.0662104j 0.0231522+0.0105029j 0.0906347-0.0334502j -0.0319052+0.088502j -0.0198248-0.0653945j 0.0961659-0.0135663j -0.0803057+0.0180255j -0.0665649+0.0251939j -0.00362951-0.0636682j 0.0181582+0.0430406j 0.0668784-0.00896977j -0.0589927+0.013291j 0.058541+0.0270396j -0.025952+0.102079j -0.0484101+5.70325e-05j -0.102486+0.113412j -0.0142765+0.0219895j 0.00927689-0.0784495j -0.0865215-0.0125376j -0.0252383-0.083057j 0.0219414-0.0913999j 0.00904641-0.00641085j 0.100554+0.0248404j -0.0635288-0.0319487j -0.0220308-0.0239455j -0.110263-0.0785409j 0.00213716+0.0828388j -0.0430506+0.0509242j 0.0824821-0.039171j 0.0197466-0.0596796j -0.0795414+0.00668203j 0.00691705-0.105864j -0.0250366-0.122237j 0.0827012+0.00775835j -0.0148989+0.000465905j 0.0092511-0.013771j 
