-0.226687-0.135928j 0.145758-0.239962j 0.0955298-0.020715j 0.0364075+0.111606j 0.0680242-0.199163j 0.0629795-0.116368j 0.166176+0.169154j -0.174405+0.129029j -0.194156+0.014085j 0.0133427+0.0405469j 0.00971136-0.140158j -0.0962548+0.0911869j 0.0526017-0.0697927j 0.281677+0.0794624j -0.125275+0.0423153j -0.0475378-0.0885122j -0.0317387+0.170548j 0.160201+0.0969537j -0.00847922-0.291106j -0.179765+0.0327065j -0.264391-0.0746156j -0.0579789+0.272595j -0.298341-0.0365269j -0.0339326+0.277163j -0.0383757-0.0354217j -0.0319868+0.037174j 0.0298186-0.0158638j 0.00512316+0.0504712j -0.0477151-0.0107407j -0.0267207+0.028233j -0.0199984+0.0308838j -0.0286782-0.00678266j -0.0035581+0.000923018j 0.012228-0.0208848j 0.0105879-0.00293079j 0.0174175-0.00933323j -0.020933-0.00870128j -0.00216024-0.0137019j 0.0100457-0.00167187j 0.0273701-0.00719071j 0.0276874+0.0120667j 0.0110656-0.00979019j -0.000797892-0.00159067j -0.0217641+0.0038745j 0.0202777+0.0287783j -0.0112792-0.00843039j 0.0113825+0.00780525j 0.0182586+0.0256905j 0.00784229-0.0230152j -0.02814+0.00960379j 0.00194613+0.026599j -0.026958+0.00840125j -0.00509972-0.0160101j 0.050565-0.0456767j -0.0473687-0.0462533j -0.0063663-0.0062361j 0.00612863-0.00748783j -0.00205794+0.00428716j -0.00105505-0.00124118j 0.0143584-0.00679385j 0.00138485-0.00213454j 0.011789+0.00995173j 0.00437684-0.00509919j 0.0013369+0.0112001j -0.00299702+0.00709474j -0.00772384+0.00324172j 0.0224012-0.000675264j 0.00183147-0.00818182j -0.00135757+0.00944698j -0.00615755+0.0166502j 0.00331865+0.0190849j -0.0017309-0.00153375j 0.00585673-0.00229395j -0.0187248+0.00494378j -0.0108864+0.00326602j -0.00545617+0.0099864j -0.0076578-0.00478734j 0.0038918+0.00566303j -0.00883949-0.00854262j 0.0111611-0.000432039j 0.00665688-0.00440977j 0.00494684-0.00102392j -0.00288258+0.00202674j -0.00169345+0.00508789j 0.00331651+0.00256651j 0.00591451+0.00696226j -0.00605906-0.00367743j -0.00946526-0.00106597j 0.01473-0.010182j 0.00149809-0.00318705j -0.00356568+0.000212025j -0.00412011+0.000669519j 0.00402905+0.00214189j 0.00149314+0.00381555j -0.016886+0.0054538j 0.00486138+0.00285447j -0.00819851-0.0147607j -0.00643205-0.000500542j -0.00134833+0.00336839j -0.00325774-0.000120964j 0.00717437-0.00194954j -0.00799607+0.00293481j 0.00975289+0.00861926j -0.00678526-0.00231111j 0.00769088+0.00778538j -0.00469637-0.00104252j 0.00129862-0.0032305j -0.0126783-0.000315854j 0.00618341-0.00223655j 0.00196749-0.00445049j 0.000916845-0.000629642j -0.017925-0.0203018j -0.0135748+0.00302365j 0.00449191-0.00683369j -0.00144318-0.0121698j 0.00315877-0.00873881j 0.00362218+0.00380178j -0.00537037+0.00283622j 0.00322741+0.00143058j 0.00289938+0.00196365j -0.000250516+0.00176382j 0.00263321+0.00010071j -0.00570812-0.0094179j 0.00318419-0.00383409j -0.00219624+0.00408662j 0.0191537+0.0203733j 0.0196983-0.0213938j 0.00221409+0.0103427j -0.003411+0.00637166j 0.00134699-0.0241252j -0.0215916+0.000193061j 
0.14882+0.0593281j -0.0577731+0.167071j 0.0743915-0.00449912j -0.00629532+0.0714929j 0.0372093+0.00233178j 0.0348026+0.00530744j 0.00770623+0.0326191j -0.0117684-0.00746348j -0.00816471-0.00510821j -0.0222937+0.0186858j -0.0183491-0.0240725j -0.0169901+0.0417791j -0.0101426-0.0111627j 0.00443311-0.0118559j -0.0249174-0.00317654j -0.0169511-0.0270834j -0.0132667+0.00667552j 0.00501215+0.00410946j -0.0251916-0.0195176j -0.00980217+0.0293261j -0.0139355+0.0312073j 0.0434601+0.00539752j -0.127159-0.0275253j -0.0252401+0.156306j 0.141109-0.0106536j 0.0218588-0.109601j -0.140855-0.0633558j 0.149254+0.0121721j -0.103725+0.192182j 0.0925313+0.0762849j 0.119267-0.165226j -0.0543714+0.0339973j -0.12741+0.00566544j -0.0123264+0.0453058j -0.140411+0.0498696j -0.03764-0.0599281j -0.00952498-0.0991266j 0.073197-0.0548629j 0.134284+0.108746j -0.266253-0.0444291j -0.0668404+0.00292353j 0.0223147-0.0247267j 0.063168+0.11353j 0.035896+0.207103j -0.0588456-0.0037807j -0.114939+0.136207j 0.0318233-0.065883j 0.0788352+0.202556j 0.238834-0.0573306j 0.185016-0.0699365j -0.00149535-0.212007j -0.227924+0.0402942j -0.0635356-0.246576j -0.0257167+0.0864281j 0.0845912+0.0360978j 0.083987+0.0762458j -0.103962+0.0859107j 0.039232+0.0673931j 0.0522069-0.00122962j -0.0399279+0.00648449j 0.0721626-0.00242965j -0.00756144-0.0675104j 0.00311281+0.071468j 0.0054577-0.0142876j -0.0401915+0.0220546j 0.00957609+0.00559835j -0.00330556+0.00968048j -0.00891539-0.0331721j -0.000812487+0.0158231j -0.0155938-0.0119764j 0.0106214-0.00735243j -0.0252333-0.0123321j -0.00264058+0.00981529j 0.013671-0.0211579j -0.0255705+0.0289998j -0.00747929-0.00784273j 0.00210929+0.00158626j 0.00198605+0.00298711j 0.006863+0.00454416j 0.0053587-0.0256765j 0.00503851-0.0069683j 0.00310572-0.009544j 0.0163172-0.00137627j -0.001891+0.0058921j 0.0211007+0.00124536j -0.0121243+0.000265404j -0.00305179+0.00499121j 0.00909029-0.0124127j -0.00526576+0.024733j -0.0112358+0.007142j -0.000486278-0.0127179j 0.0208172-0.00784429j 0.0103769+0.00324483j -0.0142838-0.00468863j 0.0114321+0.0122944j -0.00251398-0.00194216j 0.0108624+0.0165325j -0.00156824+0.0143288j 0.0021203-0.0118256j -0.000813223+0.0123179j 0.0112265+0.000590886j 0.0203225-0.0108042j 0.0145463+0.0018608j -0.0082692-0.000807009j -0.00207846+0.0185687j -0.0143795-0.00414318j -0.041159-0.00680686j -0.0150368+0.00485221j -0.019787+0.0103516j 0.00998024+0.00466732j 0.00991426+0.000987514j 0.0138723+0.00977476j 0.0137087-5.65714e-05j -0.0151719-0.0198528j -0.00202537-0.0128544j 0.0121359+0.0428962j 0.00864159-0.00665566j -0.00360612-0.0135006j -0.0279749+0.0244097j 0.0181089+0.0170084j 0.0135128-0.000125205j 0.00404301-0.00609033j 0.0283509+0.0412641j -0.0197347+0.0329943j -0.001189-0.00497119j -0.0254138+0.0116784j 0.01016+0.0227928j -0.00133832+0.00242141j -0.0340998-0.00652602j -0.0298778+0.0862084j 0.065452+0.0279425j 
-0.0766588+0.0639356j -0.054696-0.0841331j 0.000475031-0.0876655j 0.0749317+0.0124403j 0.0196553+0.0123519j 0.05435-0.00790752j -0.0186656+0.0597366j 0.0250378-0.0125007j 0.0120929-0.000518014j 0.0209757+0.00429799j -0.00972984+0.0162421j -0.0298941-0.0192206j 0.013322+0.0137602j -0.0171099-0.00768626j -0.00312453-0.0115099j -0.00451833-0.0177892j -0.00524618-0.0105813j -0.0288346+0.0101313j 0.0248211+0.0420639j 0.0289906-0.0346337j -0.0291088+0.00814666j 0.00461563+0.0227677j 0.0600635-0.0671478j -0.0573451-0.0817324j 0.0708443-0.18676j -0.205676-0.132887j -0.0727924+0.0479194j 0.205294-0.0668165j -0.0046107+0.20273j -0.0136261+0.0543955j 0.0968011+0.205483j 0.0307793-0.00222533j 0.066659-0.0111592j 0.150729+0.0847946j -0.0397658-0.0836073j -0.0303026-0.0860557j -0.0433831-0.0245581j -0.0780488-0.00370718j -0.119099+0.197879j 0.0942744+0.0852235j 0.08213-0.0708096j -0.0653383+0.0403972j -0.00713491+0.0567149j -0.144795+0.0539253j -0.148917+0.0893939j -0.208682-0.123061j 0.0490199-0.249742j 0.289404-0.0464389j -0.134033-0.237473j -0.0158911+0.0973421j 0.0241609-0.0209517j 0.0933584-0.213005j 0.180104+0.101555j -0.0298819-0.0824174j -0.0748953+0.0262705j 0.108031+0.0736286j -0.0590113+0.108366j 0.0818142+0.0221966j 0.039976-0.0791055j 0.0147446+0.0122616j -0.000789834-0.0271974j -0.0293949-0.0261498j 0.0296456+0.032942j 0.015133+0.0260964j -0.00637328-0.00980688j -0.00525325-0.040321j 0.0189237-0.0248069j 0.0289925+0.0127692j -0.0139033+0.0172099j 0.00775519+0.0136129j 0.00357936+0.0117556j 0.00715732-0.0338529j -0.019295+0.0168657j -0.00111532+0.000229744j 0.0161249+0.0065433j 0.00951831-0.0253704j 0.0190635+0.00978682j 0.00184415-0.00486508j -0.0150853-0.000348792j 0.00937386+0.00523732j 0.0121834-0.00131155j -0.0223795+0.0149997j -0.0126309-0.00699899j -0.00171199+0.00725733j -0.00296221+0.0104292j 0.0109856+0.00298389j 0.0100154-0.0117791j 0.0174243-0.00514319j 0.000181423-0.0125542j -0.01089+0.017618j -0.00228738+0.00924346j -0.00992676+0.00145585j 0.0300016-0.0174574j -0.0119107+0.00504962j -0.019875+0.00352402j -0.0180013+0.00468202j -0.00232841-0.00117493j -0.00305935-0.00958783j 0.00574656+0.00346896j 0.00621429-0.00947485j 0.00107025+0.000113303j -0.000571028+0.00250918j -0.00205193-0.00131358j 0.0146162-0.003564j 0.0152015-0.00431171j 0.00391584+0.00377435j -0.0020145-0.0184212j 0.0218452-0.00102991j 0.0230495-0.00292276j 0.0128628-0.0127525j 0.0188717+0.0174111j -0.00698571+0.00737177j -0.0210845+0.00226986j 0.0202629-0.00289757j -0.020479-0.0237956j -0.00240646-0.0105645j 0.00122402+0.000458581j 0.0136006-0.011937j 0.0211244+0.0114192j 0.0164497-0.00303213j -0.00407107-0.0194367j 0.00724576+0.00631756j 0.00205832-0.00150535j -0.0212705+0.014562j 0.0110197+0.0273533j -0.00034695-0.0195573j -0.0107727+0.00676471j 0.0482556+0.00730273j 0.00713988+0.0483711j -0.0220833-0.0402146j -0.0325421+0.0242084j 
-0.0824412-0.01227j 0.0160553-0.105005j -0.0499171+0.0216994j -0.0145265-0.0288979j -0.00922821-0.00385426j 0.0217368+0.0187575j -0.0115273+0.0202191j -0.0114063+0.00101438j -0.000157653-0.00383621j -0.00341477+0.00970405j -0.00461828+0.00625065j 0.00900379-0.00130722j -8.49237e-05+0.00535403j -0.0119078+0.014722j -0.00303246+0.0122384j -0.00170419+0.00903178j -0.0101373+0.00352962j -0.000298792+0.00104842j 0.00191102+0.0229898j 0.011533-0.00595525j -0.0143774-0.0195847j -0.0219828+0.0122708j 0.0957909+0.0129921j 0.0049167-0.134124j -0.160877+0.0282954j 0.0227756+0.11859j 0.0139881+0.00660963j 0.0246079+0.0558116j -0.085845+0.0460273j 0.0285365+0.0346991j 0.0458936-0.0153839j -0.00490411+0.0108748j -0.0117235-0.0499503j 0.00289438+0.000116061j -0.0176906-0.0279531j -0.016111-0.0102108j 0.0112906-0.0400945j 0.00338326-0.028572j 0.0358341-0.0080886j -0.0480236+0.00150275j -0.00448909-0.00347592j 0.00970013-0.00874988j -0.0173949-0.0112859j 0.00786085+0.0393747j -0.0144385+0.00221433j 0.00500807+0.045889j -0.00707502-0.00630516j 0.0235455+0.0303917j 0.0395426-0.0492087j -0.00719797+0.00859934j 0.0272734-0.0360185j -0.0926814+0.0598584j -0.0841214-0.172778j 0.061847+0.0326187j 0.0302851-0.0597713j 0.086885+0.132746j -0.210078+0.152438j 0.0525279-0.0258471j -0.0436151-0.0454106j 0.00128876+0.0663272j -0.176886-0.0528508j 0.000886036+0.0289903j -0.0439998-0.131736j -0.013587-0.0188214j 0.0632478+0.0260724j 0.0937577+0.0758787j -0.00994503-0.007211j -0.00681072+0.0976641j 0.0710591-0.0883289j -0.125143-0.0101631j -0.0378521-0.0130448j -0.062917+0.0733661j -0.0994452+0.0134261j -0.0674568+0.00660886j 0.0700725-0.0263166j 0.0455518+0.0126394j 0.0469354-0.0824551j 0.0166731-0.0359259j 0.0208771-0.0108391j -0.109181+0.0633205j 0.00152202-0.00534051j -0.00748403-0.0190712j -0.0669374-0.0105618j -0.00529578+0.00369525j 0.0119603-0.0269753j 0.0681542-0.0302347j -0.0578324-0.0435475j -0.0760421+0.0543306j 0.0586925-0.0211619j -0.00880867+0.0152196j -0.0265111-0.0225407j 0.0148103+0.045234j -0.0428484+0.00166451j 0.0154338-0.00401332j -0.0271187-0.0553409j -0.000820823+0.0153543j 0.0373234-0.0122331j 0.000831462+0.0159438j 0.0232579+0.0408887j 0.00718529-0.0184864j -0.0164804-0.00927805j -0.0431991-0.0302438j -0.083815-0.0621327j 0.00942399-0.0444156j -0.0134489+0.000877216j 0.0848768+0.144675j 0.101736-0.0210727j 0.0325023+0.0375923j 0.0493285+0.0927439j -0.0991167-0.0726316j -0.0366574+0.00742644j -0.0740279-0.057015j -0.0098201+0.0138874j 0.0237983-0.0313008j -0.0305331+0.0952581j -0.0247644+0.00975243j 0.0457607+0.0336358j -0.000613078-0.00856736j -0.0497792-0.0287505j -0.0505058+0.0208273j 0.000269253+0.0124492j 0.131112+0.074263j -0.00682777-0.0689666j -0.104386+0.0141004j 0.0781651+0.129721j -0.00133399-0.0466415j -0.0480114-0.000335225j -0.149462-0.118493j 0.219841-0.147535j 0.104229-0.229096j -0.163347-0.104886j 
-0.0357294+0.0940993j -0.0851359-0.0334731j 0.00468004+0.00408239j -0.0188058+0.0148469j 0.0157311+0.0089327j 0.0151309-0.0205852j 0.0199019+0.002022j -0.00185157+0.00310651j -0.00139904-0.00689062j 0.014732+0.019784j -0.00535712-0.00180952j 0.00970484-0.000628338j -0.00228068-0.000843045j 0.00607428+0.0042657j 0.008198+0.0050839j 0.00396335-0.00352039j -0.00261085+0.00976257j -0.00476485-0.0104469j 0.0111781-0.00689099j 0.00126438-0.0231457j -0.0225591+0.00735414j 0.00424014+0.0152935j 0.0453392-0.0802594j -0.0815062-0.0561568j -0.00127177-0.042421j -0.0335662-0.00861102j -0.0712545-0.070321j 0.00104183-0.0863044j 0.0435065-0.0439668j -0.044363+0.0465318j -0.0315864+0.00196408j -0.0779326+0.00442612j 0.0155201+0.0447706j -8.16549e-05-0.038234j 0.0100134+0.0230561j -0.0292131+0.014185j -0.00380568-0.0127597j 0.000872768-0.0147972j 0.0130037-0.0295577j -0.0102481-0.0044055j -0.0121174+0.00878053j 0.0254589+0.00812593j 0.0310874+0.0205563j 0.0368695-0.00454788j 0.00502663-0.0288088j 0.00715693+0.0268586j 0.0161978-0.00212554j -0.00731451+0.0122518j 0.0266753+0.0114445j 0.043502+0.0150702j 0.0358223-0.0376875j -0.00983696+0.115662j -0.110552-0.0357078j 0.096971-0.0139937j -0.0185773-0.128349j -0.0714626-0.0177692j 0.0054933-0.0456341j -0.0229221-0.107959j -0.0282778+0.151872j -0.235527+0.0843005j 0.105871-0.0923046j -0.0671875-0.115037j 0.119728-0.00737816j -0.052889+0.0130234j 0.106737-0.00580658j -0.108108-0.0915783j 0.017735-0.0476083j 0.0282174+0.055107j 0.0362267+0.134992j 0.0561613-0.108867j -0.0355363+0.0154739j 0.144754-0.0435693j -0.0553918+0.0373189j 0.106178+0.0557034j -0.0601581-0.0688074j 0.0757612-0.0826292j 0.00797392+0.0258436j 0.0214911+0.0308147j 0.0312096+0.0353804j -0.00288953+0.0432281j 0.0531003-0.00498702j -0.0698784+0.00711863j -0.0487003+0.065888j -0.0578765+0.0178088j -0.016487+0.0237261j 0.0795582-0.0718059j -0.015479+0.0218653j 0.00588529+0.0429187j 0.0237617+0.0261712j -0.054744+0.0264737j -0.0111592-0.0257172j 0.0119022+0.0218848j 0.0305028+0.0246269j -0.0529833-0.0709348j -0.0309971+0.00154137j -0.0125398+0.0430968j -0.00716433-0.00787741j -0.0120685+0.0400463j 0.0379245-0.108344j -0.0594528-0.0524892j -0.00067575-0.00753539j 0.0834073+0.125682j -0.0538126+0.00203167j 0.031452+0.0875644j 0.0335527+0.0638233j 0.0414598-0.0491878j -0.0514126-0.0205758j -0.0445861-0.0365092j 0.0400043-0.00856283j -0.0281161+0.0246608j 0.0513621+0.093789j -0.0750414-0.0286552j -0.00562586+0.0603022j 0.116759+0.0459595j 0.0658547-0.0277104j 0.0350006-0.085011j -0.0155395+0.046327j 0.220537-0.10821j 0.108308+0.0801082j -0.0615369-0.0446335j -0.07401+0.000345379j 0.00594875+0.209204j 0.105391-0.124777j 0.065142-0.0100227j -0.0894807-0.025061j -0.0126225-0.0686573j -0.0165078+0.0122729j 0.112052-0.0794447j 0.108247+0.142275j -0.134696-0.14975j -0.141582+0.151588j 
0.0228992+0.0303117j -0.0211996+0.0262049j 0.0457274+0.0197127j -0.0261348+0.0310612j -0.0237727+0.0291926j 0.0395311-0.0157491j 0.0341071+0.00794527j 0.0166383+0.00935195j 0.00867407+0.0188389j -0.0162397+0.0261732j -0.0116907+0.0154784j 0.00415887+0.0304101j -0.00407113+0.00405084j -0.000378677-0.00224551j 0.00745954+0.00732284j -0.0141121-0.00656235j -0.00351942-0.0134089j -0.00424639-0.0143019j 0.00032605-0.0118684j -0.00823413-0.00682141j 0.0214836-0.00991077j -0.0176403-0.0283829j -0.0401518+0.0169613j 0.0202708+0.0485817j 0.0490344+0.0101532j 0.0167575-0.0425306j 0.0177797+0.00706237j 0.0087448+0.0077314j 0.0198126+0.0120812j 0.0027226-0.0311871j -0.00425546+0.00152776j 0.0248479-0.00723165j -0.00605232+0.00101196j -0.00823549+0.00926927j -0.00272331+6.79038e-05j 0.0123622-0.00166145j 0.00198495+0.0175437j 0.00223593+0.0125902j -0.0155031+0.00703171j 0.0146248-0.00152638j 0.00334932-0.00598442j -0.0111839-0.00787487j -0.0084995-0.00746286j -0.0145036-0.0065878j 0.00488442-0.000899227j 0.00465217-0.0193558j -0.0105526+0.00510203j 0.00837549-0.0118483j -0.00274477+0.00967112j 0.0147057-0.0195703j -0.0160887-0.000152332j 0.0222098-0.088031j 0.0890738+0.0318791j 0.0721128+0.0924419j 0.0873147-0.127481j 0.010153-0.0754575j 0.0791915-0.0234589j 0.0262868-0.00847425j 0.0121498-0.0707578j -0.185957+0.0195158j -0.106018+0.102878j -0.0366926-0.159343j -0.0165119-0.0508693j 0.124422+0.0110455j -0.0391939+0.0655551j 0.102537+0.0669381j -0.00572081-0.150554j 0.176924+0.0547205j 0.157904-0.0786526j -0.0286929-0.0485993j -0.140333-0.090478j 0.0493349-0.0531949j 0.00728878-0.120955j -0.112123-0.047964j -0.0387519-0.0889235j -0.0783684-0.0894747j -0.0226758-0.0346046j 0.0904254-0.0196295j 0.117669-0.117403j -0.0131156+0.0597294j 0.120087-0.107639j 0.117203+0.00806056j -0.105172-0.0532469j 0.0645769-0.0204343j -0.0275055-0.0625219j 0.0500883-0.0166886j 0.0550248-0.014206j -0.0121242-0.036437j 0.0348592+0.0492311j -0.0629569+0.0262301j -0.00417066-0.060298j 0.0153937-0.0250986j -0.0444042-0.0515671j -0.0486776-0.0629666j 0.0479664-0.0219228j 0.0795926-0.0575718j 0.0109107-0.0934112j 0.0760611+0.133841j 0.0639409+0.0361213j -0.125347-0.17722j 0.060461+0.0703596j 0.0296249-0.067526j 0.0254548+0.026136j 0.00301333-0.00804996j -0.00691965-0.00591419j -0.133166+0.0558632j 0.00157078+0.0303615j 0.117599-0.0494248j 0.0204583+0.0604992j -0.0701407-0.00238028j -0.0305783+0.00292524j -0.043418+0.0418326j 0.00442129-0.00161849j 0.0623721-0.0488317j -0.0270793-0.0114768j 0.0516616-0.0212949j 0.0940081+0.0791925j -0.100315+0.0492184j 0.0330716-0.00830987j -0.222785-0.0468107j -0.080124+0.209335j -0.0133787-0.0389577j 0.0637331+0.0150345j -0.00472613+0.0390424j 0.0173765-0.00948861j 0.177832-0.10288j -0.048566-0.186412j -0.0181871+0.0912124j -0.0964968-0.0150197j -0.00699902+0.0452355j 0.0349356+0.0163521j 
0.0647881+0.0314742j -0.0204576+0.0640841j 0.0163936+0.0190442j -0.0099879+0.0149635j -0.010105-0.0450676j -0.00198457+0.0168923j -0.00163427-0.00484445j -0.028107+0.0139126j -0.026158-0.0130454j 0.00719813-0.0029638j 0.00848846+0.00251256j 0.00150005-0.0179962j -0.0194741+0.00626424j -0.00259495+0.00314262j 0.016111+2.51962e-05j 0.00446033+0.0145789j 0.0286496+0.0172692j 0.00682067-0.00748518j 0.017569+0.00336961j 0.0198814-0.0188224j 0.000691504+0.00172669j -0.00225499-0.0100903j -0.0329495+0.0160401j 0.0171689+0.0315291j 0.000171304-0.00718556j 0.00260159+0.00051547j 0.0315641+0.0216353j 0.00441742+0.0385389j -0.0152874+0.0205413j 0.0231023-0.042933j -0.00684908-0.00171182j 0.0417984+0.00625676j 0.000573866-0.0184413j -0.0101647+0.0126782j -0.0114212-0.00645065j 0.0142698-0.00556602j 0.00501468+0.00807284j 0.00748872+0.00623796j -0.00361977+0.00299717j 0.00134072+0.00480935j -0.0042936-0.00294945j -0.0150723-0.0108769j -0.0137812-0.00838895j -0.00944509+0.00857702j 0.00417388-0.00854047j -0.00466371-0.00041599j -0.00434974-0.0036284j 0.00056423+0.00434146j 0.00550717+0.0175948j -0.000889404-0.0291489j -0.0309785+0.00786848j -0.0161046-0.0333584j 0.0350117-0.0213085j 0.182098-0.105374j -0.108403-0.225741j -0.00628901-0.0332082j 0.020631-0.027496j 0.0674584+0.0622908j 0.0759667-0.111951j -0.052942-0.0634297j -0.162135+0.0143566j 0.0821257-0.0357126j -0.0116742-0.0601048j 0.0522064-0.0865676j -0.0632536-0.177864j -0.0207268+0.0292484j -0.128011+0.0912664j -0.111212+0.0461833j -0.0660935+0.0960817j 0.0900194-0.0346776j 0.0746813-0.111628j -0.0389577+0.0144784j -0.0227646+0.0202837j 0.113596+0.0298072j 0.149565+0.0571485j -0.0557402+0.0573417j -0.0453322+0.0649755j -0.000969699-0.121252j 0.0187926+0.0659305j 0.0486817-0.0690116j -0.0161697-0.0597406j -0.0687772+0.00458453j -0.0552985+0.109717j -0.116431-0.04877j -0.0423243-0.000457827j 0.0783083-0.0373225j -0.0408604+0.0513368j -0.0332717-0.00174805j 0.0407338+0.00463454j -0.000259437+0.0628855j -0.0449305+0.0773197j 0.0333729+0.0347583j 0.0710799+0.100208j -0.000833556+0.0903192j 0.108312+0.0203161j -0.00216153+0.0384577j -0.0896806-0.0537483j 0.0276746-0.0852785j 0.056989+0.0207392j -0.0861319-0.0306985j -0.0022869-0.093303j 0.0340583+0.00308803j -0.027878+0.0290885j -0.0873843-0.0281792j -0.00821522+0.0423539j 0.0788615+0.0524291j 0.0462307-0.0527922j -0.169468+0.0324283j 0.0430538-0.0879696j 0.14189-0.0313676j 0.0424654-0.039226j -0.00779716-0.198425j -0.0673493+0.100137j 0.0048694+0.0880115j -0.0546234-0.135129j -0.0120776+0.0495158j -0.0707053+0.0225728j -0.0923987-0.0167322j 0.0408534+0.00920951j 0.0199756-0.144844j -0.18318-0.0442265j -0.0533616-0.0720991j 0.065751+0.0696242j -0.0143336+0.0462423j 0.0602129-0.0130867j 0.00271992-0.250911j -0.210469+0.00495297j -0.0561866-0.0528923j 0.0372401-0.0722266j -0.0402403+0.0561412j 0.0584973+0.0402982j 
-0.0279786-0.0163148j 0.00537567-0.0220382j 0.0316893-0.00189911j 0.0152651+0.0169653j -0.0225881-0.0125711j -0.0036184+0.00950299j 0.00545448-0.00604581j -0.024374-0.0021734j 0.0102011-0.0168294j 0.0016433+0.00267971j 0.00967434-0.00625337j 0.00107169+0.0159404j -0.0111899-0.0119635j -0.0228405+0.0154567j 0.00505224-0.00262667j 0.0124031+0.0266929j -0.016759-0.0146033j 0.00894546-0.0121808j 0.0041083+0.0101523j 0.00291578-0.00750704j -0.00146323-0.00579044j -0.00653485+0.00338246j 0.0126015+0.0503767j 0.0439509+0.00558488j 0.0364116+0.0627283j 0.0509478-0.0319691j -0.0291609+0.0323584j -0.0374527-0.0230922j 0.0137786-0.0131914j -0.00846015+0.0465623j 0.0397656+0.00226607j -0.0210528-0.015327j -0.0121538+0.000653869j 0.0276147-0.002223j 0.0199064-0.000199259j -0.00583158+0.00153755j -0.00191457-0.00256735j -0.0158379+0.00379843j -0.00653679+0.0275242j 0.0211879+0.00550811j 0.0179837-0.00376871j 0.00814426+0.0442543j -0.00116546-0.00153819j -0.00409824-0.0130179j -0.0365249+0.03208j -0.0167012-0.0112901j -0.0185631-0.0136349j -0.00384877-0.00197383j 0.00025386+9.61429e-05j -0.0166434+0.013821j 0.0124875+0.0212897j -0.050013-0.0908678j 0.0778885-0.0202555j 0.0504133+0.099173j 0.0842174-0.0271138j 0.0893894-0.0540154j 0.067702+0.0708747j -0.0673535-0.0221819j 0.0129675+0.0385869j 0.0303201+0.167839j 0.00963784+0.0730409j -0.141725+0.037579j -0.0988816-0.0284886j -0.128318+0.0523228j 0.0156903-0.0175958j -0.0675354-0.000481599j 0.112453+0.0934712j -0.0318789+0.066839j 0.0216576+0.0883201j 0.00800116-0.115963j -0.00609619-0.0696657j 0.0269263+0.0596j -0.144947+0.00190845j 0.149838+0.109092j 0.107378+0.0554863j -0.0926023+0.0290862j -0.0924933+0.0528845j -0.00290505+0.00158989j 0.0465788-0.0257252j -0.00267067+0.031483j -0.0115363-0.0461871j 0.031773-0.0945976j 0.0593379-0.129961j 0.0372813-0.0750217j 0.0266327+0.119918j 0.019354+0.0540179j 0.0365777+0.0401271j -0.0677886+0.11642j -0.00516217+0.0473113j -0.0394106+0.0770371j 0.00805514+0.0484682j 0.00913308+0.087679j -0.0479127+0.0129445j 0.0280156-0.00651303j 0.0311937+0.0737665j 0.0670839+0.0135871j 0.0136741+0.0562911j 0.0517335-0.0455464j 0.0631094-0.0515541j 0.03167-0.0433312j 0.135088+0.0154886j -0.0341701+0.0110158j 0.053957+0.0122352j 0.0715741+0.107369j -0.070372+0.105496j 0.0165109+0.101178j 0.0440724+0.0997763j -0.197058+0.118065j -0.0217928-0.0324066j 0.00479703+0.0830968j -0.0741342-0.0491535j -0.16759-0.0180367j 0.189455+0.0648785j -0.0340346+0.0858577j -0.0268075+0.114204j 0.186411+0.0949787j -0.033408+0.0773975j 0.0435793-0.110668j -0.033121+0.150295j 0.0302827+0.0684261j 0.0341419-0.00315941j 0.132607-0.069354j -0.179516-0.0456246j -0.0185864-0.134053j -0.0839421+0.0864601j 0.0890854-0.0340117j -0.0627078-0.0817869j 0.0271994+0.118057j -0.117479+0.00671441j 0.0521075+0.0027327j -0.0198986-0.0563093j 
