0.0180822-0.0570489j 0.0544003+0.0227276j -0.00117049-0.0104995j 0.0249318+0.00966448j 0.0130617-0.0212634j -0.000235609-0.00344604j -0.00241351+0.00157698j 0.00171352-0.0063264j 0.00712398-0.0253701j -0.00560984+0.00753641j 0.0134212+0.0310728j 0.00658307-0.0020371j 0.0380426-0.0033403j -0.00354944-0.00389244j -0.0047889+0.00146546j 0.0107024+0.00226241j -0.011276+0.0147857j 0.0168835-0.00335785j -0.00577184-0.0182544j 0.0111991+0.00186149j 0.00516481+0.00520309j 0.00606951-0.0181982j 0.00420445-0.010707j -0.0100799-0.0144344j -0.00691153+0.00247793j -0.00227277+0.0107515j 0.00110874+0.00192593j 0.0103709+0.00589245j -0.010512-0.0133076j 0.00632537+0.00733594j -0.00477244-0.0118161j -0.00621006+0.00591163j 0.0150043+0.00375782j -0.00727221-0.000660407j -0.00225743+0.0125378j 0.00816574-0.0134798j 0.00020567-0.0150135j -0.00369814-0.0104037j 0.0228427+0.00155541j 0.0045748-0.0114548j -0.00297929+0.00164656j 0.0217335+0.00145767j -0.00445051-0.0112615j 0.0135651-0.0155828j -0.00633364-0.000586699j -0.000443612+0.00467454j -0.00237427+0.00287526j 0.0103173-0.000732009j -0.00128296+0.00430969j -0.00089135-0.016542j -0.00247981+0.00373001j -0.00295493+0.0106762j 0.00534116+0.00570022j -0.00182894-0.00178535j -0.0118785+0.016869j 0.0136092-0.00822112j -0.0198171+0.00730385j -0.0110929-0.00146849j -0.00421124-0.000156708j 0.0143382+0.00344607j -0.0110968-0.00744286j 0.00460808-0.0109439j 0.00307141-0.00350247j 0.00939059-0.0144248j 0.00660137-0.0191316j -0.0114432+0.0087907j -0.0021546+0.00458638j -0.00358687-0.00147233j 0.0213704+0.00296025j 0.0193244+0.00207584j -0.00403186+0.000940137j -0.0079673+0.0108446j -0.00514001-0.00748268j 0.0128984-0.00346926j -0.0046751+0.00882272j 0.00426025+0.0129264j 0.0130147-0.00316729j -0.0205233-0.00410565j -0.00688758+0.00890795j 0.00392294+0.00234169j -0.00548843-0.00950272j 0.000982335-0.0201308j -0.00028789-0.00826807j -0.000821567-0.00565117j -0.00924635+0.000218029j 0.0119128+0.000874136j -0.003663+0.0123611j 0.00103502+0.0118904j -0.00665188-0.0180401j 0.00111865+0.00334911j -0.00459582-0.0103277j 0.00418213-0.00644882j 0.0145216+0.00864339j 0.00380237-0.00932314j -0.0157349+0.0124026j 0.0246927+0.030646j 0.00696225+0.00483302j 0.0213211-0.000474218j -0.00637703-0.00441413j 0.00746352+0.00417376j 0.00844219+0.00215982j 0.00214776+0.00767529j 0.00385583-0.00457839j -0.0309514+0.0179709j -0.0206924-0.00946102j 0.012353-0.00681857j -0.00715694+0.032125j -0.0230303-0.00614588j -0.0163207+0.00829808j 0.00344591-0.000108152j -0.0224398+0.0366756j -0.013261-0.0119635j -0.0817641-0.00369892j 0.00226281+0.0856927j 
0.0374816-0.0209005j 0.0228703+0.0423029j 0.00850139-0.014321j 0.0137755-0.0028228j -0.00761182-0.0135427j -0.000940585+0.00180546j 0.000264859-0.00591096j -0.00248286-0.00576587j -0.00852345+0.00765595j 0.00680935+0.00683704j 0.0225101-0.0111257j -1.47914e-05-0.0209147j -0.000960115-0.00711041j 0.00785536+0.00829788j -0.0012967+0.00363161j -4.34626e-05-0.00869793j 0.00988437-0.00526709j -0.0122706-0.00473956j 0.00938257+0.0115328j -0.0120707-0.00186602j 0.00886903+0.00710742j -0.00738615+5.15128e-06j -0.00227298+0.00324118j -0.00235217+0.0132353j 0.00373992+0.00670259j -0.00120756+0.00516667j -0.0011287+0.00821995j -0.0018279+0.00150421j 0.000767128+0.0118835j 0.0135194+0.00267412j -0.00331013+0.000389705j 0.000853967+0.0122934j 0.0176345+0.00537557j 0.00632686+0.00128371j 0.00189027+0.0110748j -0.00853355-0.00175286j -0.00902469+0.00572591j 0.0138563-0.000765698j -0.00927109+0.00062243j -0.00928567+0.00437906j 0.00172057+0.000382781j -0.00870129-0.013284j -0.00334214+0.00735356j 0.000798118-0.00138662j -0.00838006+0.0103262j 0.00515409+0.000780492j -0.00293359+0.0148742j -0.00337796-0.0012496j 0.0126114+0.00137155j -0.00260423+0.00896266j -0.0148933+0.00375688j -0.0142055+0.00835574j 0.0139054+0.00416694j -0.00558618+0.0185229j -0.0107044+0.0164509j -0.00233354+0.00324314j 0.00275621+0.0014127j -0.014598+0.010792j 0.000643694-0.00609867j -0.0141733-0.007479j 0.00983775+0.0130008j 0.00656322-0.00513631j 0.00734124-0.00200524j 0.00553116+0.0076219j -0.0149076-0.00161614j -0.000289279+0.0149829j -0.00591083+0.0159178j -4.73289e-05+0.00549595j -0.0159742+8.13697e-05j 0.0105297+0.0125785j 0.00437602-0.00314132j 0.00952148-0.00185956j 0.00251091+0.00388152j 0.0127763-0.0153745j -0.0170282-0.0113422j 0.0132863-0.0109854j 0.00517002+0.0188144j 0.00808216+0.00331433j -0.00416658-0.00780041j -0.00196179-0.0126264j -0.0116398+0.0175182j -0.00110941-0.0173903j -0.00708007+0.00245276j -0.00154012+0.00517484j -0.00629447+0.00427601j -0.00850555+0.00651564j -0.00251628+0.00545995j 0.00279959-0.00471577j -0.00435501-0.00814678j -0.00539244+0.00954415j -0.0111383+0.0104853j 0.00134403+0.0109632j 0.00974988+0.00600638j 0.00879203+0.00458826j 0.0128875+0.021029j 0.00374587+0.0161538j 0.0084128-0.00262239j -0.0098563+0.00176377j 0.00427844-0.00265221j -0.0208464-0.00841419j -0.00156792-0.00346582j 0.00628649-0.0134919j 0.0126464-0.0098323j -0.0141272+0.0010996j -0.01476+0.0161063j 0.00951999-0.0180136j -0.00558665+0.00273607j -0.0290469+0.00915243j 0.0340644+0.011811j -0.00077528-0.0452402j 0.0313469+0.00405517j -0.00476712+0.0111972j -0.012471-0.0214668j -0.0206338+0.00448221j 
-0.0451214-0.0805901j 0.0815527-0.043414j -0.0402581+0.0123108j -0.00257919+0.0436826j 0.0699204+0.0263255j -0.00324665-0.0184258j -0.0066931+0.0263785j 0.0226547+0.0114243j 0.053376-0.0659911j -0.0439721-0.0435212j -0.0604212+0.103314j 0.0170261+0.0783938j 0.0704066+0.0341052j -0.041687-0.0306981j -0.00378982-0.00216176j 0.0332824+0.0350802j -0.0958611+0.0535174j 0.0538075+0.0289373j -0.0332894-0.094473j 0.0794799+0.00837456j -0.0225197+0.00377911j 0.0181194-0.0173049j 0.00346144-0.0427921j 0.0308384-0.0544829j -0.0152207-0.0104401j 0.026491-0.0172175j 0.00763105-0.0430882j 0.00180502+0.0166039j -0.0491777-0.0367382j 0.0104824+0.0106793j -0.012405-0.0413415j -0.00495373-0.0269396j -0.0125769+0.00125106j -0.0590302-0.0373743j 0.026681+0.0158988j 0.0232206-0.0263497j 0.0195985-0.0465513j -0.075237-0.03591j 0.0455286-0.0268251j 0.00421772-0.0211135j 0.00767045+0.0271302j 0.0422349+0.0364768j -0.0132324-0.0711326j 0.0272613-0.0854123j 0.00712653-0.0333436j -0.0173905+0.00205671j 0.00632159-0.0167764j 0.00648317-0.0118377j -0.0098978-0.0435506j 0.0206357-0.0395155j 0.0260489+0.019278j 0.0150295+0.0242197j -0.083023+0.00971329j 0.0181467-0.0189754j -0.00260307+0.0256442j 0.0493751-0.0369022j -0.0982862+0.0431631j 0.0717906-0.0578592j -0.0133652+0.0277574j 0.0814533+0.0499115j -0.0170178-0.017193j 0.0122419-0.0187483j -0.0119742-0.000547511j -0.00218309-0.0216213j 0.0332536-0.0188739j -0.043911-0.0382395j 0.0555684-0.0174409j 0.0268679+0.028146j 0.0884429+0.0148439j 0.03153-0.0136665j -0.0142519+0.0126508j -0.0804436-0.0168415j -0.0124417-0.0514353j 0.0489731+0.035701j 0.0639388+0.108499j -0.00538544+0.0543322j 0.000956828-0.054142j -0.0606021-0.0495694j 0.00240662+0.042877j 0.0304745+0.052526j 0.00678634-0.0864865j 0.0220177-0.00831037j 0.00921828-0.00881594j 0.00579526-0.0158426j -0.00875785+0.0237966j 0.0762214-0.0202189j 0.00189687+0.0151837j -0.00914785+0.0362656j 0.0015687-0.00553478j 0.00802807-0.0456784j -0.0039775-0.067456j 0.00710525-0.0248692j -0.021375+0.0304227j 0.0141866-0.0327954j -0.109232+0.036035j 0.0426911+0.0351495j -0.00966731+0.0320774j 0.067256-0.00866682j -0.0133332+0.0197564j 0.0950307-0.00978045j 0.0211861+0.00286359j 0.0302174+0.0721757j -0.00404831+0.0278643j -0.00964756+0.013781j -0.0075346-0.0939181j 0.0169672+0.0105168j -0.0288628+0.0907209j 0.0245657-0.0569797j -0.159832-0.0130612j -0.0209603+0.134368j -0.0021797+0.00637927j 0.0117428+0.0241938j -0.0604728+0.0745902j 0.0702369+0.0566742j 
0.169571-0.113164j 0.11313+0.17541j -0.0341738+0.0436735j 0.0217408-0.0218535j 0.015938-0.0565621j -0.0530218-0.00103034j 0.0189444+0.0100236j 0.00817473+0.0019299j -0.0538735-0.049122j -0.0792585-0.00220059j 0.0910218-0.000220311j -0.00751142-0.0147168j -0.0108725-0.0681647j -0.00991673-0.0160366j 0.0126674-0.00629421j -0.0031151+0.017335j 0.0282408+0.0394173j -0.0211414-0.0412624j -0.00841047+0.012269j 0.0461526+0.0184162j 0.0373209+0.0861446j -0.0174026+0.0362222j 0.00654065+0.018023j 0.0164458+0.0340396j 0.0100037+0.0430744j 0.0716731-0.0651749j 0.0399581-0.0902301j -0.0089365+0.0547603j -0.0405392+0.0505912j 0.113525+0.0847183j -0.0305555-0.0735346j -0.00123954+0.00821516j 0.0649526+0.100344j -0.00269588-0.035135j 0.0858412+0.0480099j -0.00373111+0.016554j -0.0217476-0.014513j -0.0778583-0.0759724j -0.0281587-0.0296607j -0.0869251-0.0168842j 0.0169385+0.0671892j -0.0436832-0.0276388j -0.0325786-0.0370085j 0.044847-0.127083j -0.0520863+0.0461406j 0.000695182+0.0120197j -0.00232682+0.0798237j -0.0164876-0.0618402j 0.0237702-0.00729435j 0.0586865-0.0411719j -0.0833703+0.103427j -0.06709+0.0781424j -0.105614+0.0918362j -0.0440287+0.0477896j -0.149495+0.156668j 0.0690433-0.0140778j -0.0183755-0.00639292j -0.0485164-0.0387223j 0.0202901+0.00825909j 0.0173261-0.00613386j 0.00872805+0.110059j -0.00205132-0.0576641j 0.0104688-0.00870836j -0.0184612+0.0183029j -0.0502374-0.0104029j -0.0486287+0.0338379j -0.0359903+0.0437046j 0.085448+0.0955469j -0.000296206-0.00424j 0.161195+0.0858986j -0.0398814-0.0173979j -0.0349197+0.0322681j -0.0104624+0.0605048j 0.113368-0.0374563j -0.0994858-0.0251118j 0.046028-0.0149415j 0.0583549+0.0460055j -0.0463813-0.00153614j -0.0267533-0.0103147j 0.0221089-0.0243348j -0.0422276+0.0143161j 0.0750633-0.00676982j 0.0141517+0.0172204j 0.00709826+0.0145379j -0.0133685+0.0197146j -0.0240432+0.0112749j -0.0316807-0.00696335j 0.00118766-0.0229858j -0.0189652-0.00460648j -0.0055092+0.0205789j -0.0214704+0.0124462j 0.00579488+0.0467993j 0.0485934+0.0453857j 0.00315612+0.0160355j 0.0689191+0.0571052j 0.0557611+0.0835832j 0.0160323-0.00507641j 0.00534911+0.0103239j 0.00341563-0.00880194j -0.0333649-0.0167793j 0.0292538+0.0101802j 0.0304273-0.0193506j 0.0217023-0.0125133j -0.0198404-0.0312571j -0.0221575+0.0100125j 0.0132801-0.0370737j -0.0140057+0.032983j -0.0190328+0.0536719j 0.037909+0.000385458j -0.0108126-0.0318632j 0.0654092+0.0133372j -0.0265292+0.0856099j -0.145058-0.0214184j -0.0252481+0.139758j 
-0.0572829-0.0496095j 0.0508808-0.0616945j -0.0149259-0.00595973j 0.0010813+0.0485725j 0.0629544+0.0311956j 0.0107374-0.0152761j -0.0108054+0.0116347j 0.00939688-0.00118767j 0.0548122-0.0396545j -0.00768363-0.0382326j -0.0764949+0.100089j 0.0216497+0.0662434j 0.0625452+0.0424355j -0.0416366-0.0203517j -0.0088877+0.00657403j 0.028238+0.0145231j -0.100516+0.0394358j 0.0587808+0.0546191j -0.0135487-0.0875316j 0.0553257+0.0151574j -0.0288199-0.0224549j -0.00966689-0.0244323j -0.0160208-0.0451634j 0.0268627-0.0232652j -0.00863023-0.0279872j 0.00368381-0.0061341j -0.00878884-0.00801012j 0.00560491-0.0161002j -0.0328759-0.0317771j -0.0221848-0.030839j -0.00180388-7.3165e-05j 0.00262529-0.0161787j -0.0273576-0.0262657j -0.05671-0.0458142j 0.00289095+0.006801j 0.00484158-0.047567j 0.00824612-0.0195659j -0.0420143+0.00178162j 0.0444044-0.0149274j 0.0238999-0.0102965j 0.00696774-0.00442935j 0.0434303+0.0336677j -0.00242834-0.0644577j 0.0186103-0.04291j 0.0294739-0.0503359j 0.00179839-0.0119419j 0.0222359-0.0680819j 0.0253376-0.0121665j 0.01522-0.0673525j 0.0159527-0.0290325j 0.0641121+0.0101611j 0.039643+0.0010339j -0.0524358-0.0176298j 0.0140709-0.0461035j 0.0328075-0.0301583j 0.00660613-0.0379154j -0.0892157+0.0545697j 0.0742884-0.0479319j -0.0290916+0.0271375j 0.0579949+0.0428517j -0.0114958-0.0345518j -0.0052621-0.0197823j -0.0306445-0.00793239j -0.0160485-0.0305545j 0.0658666-0.00041043j -0.0407208-0.0352929j 0.0928878-0.00892854j 0.00979973+0.00249418j 0.0671216+0.0230576j -0.0251983-0.0319779j -0.0124409+0.0108976j -0.0803593-0.0110848j -0.0101264-0.0383184j -0.00295145+0.0439577j 0.0804462+0.0863113j -0.0111244+0.0498186j -0.00936181-0.0675509j -0.0425418-0.0442105j 0.035537+0.0320616j 0.00652718+0.0548796j 0.00381549-0.0687243j -0.00346417-0.00308011j 0.0219362-0.0312736j -0.00180109-0.031393j 0.00077328+0.0226007j 0.0645069-0.0112072j 0.0161852+0.003934j -0.00439556+0.031297j 0.0212547+0.00940516j 0.00229437-0.0404995j -0.00140898-0.0516931j -0.0117981-0.0602665j -0.0174733+0.027822j -0.00270693-0.0430625j -0.0960586+0.0251663j 0.0277501-0.00244997j -0.0334254+0.0111311j 0.0688325+0.005721j -0.00503592+0.0420754j 0.0642414+0.0209494j 0.01629+0.00270423j -0.0164321+0.0712792j -0.0202986+0.03885j -0.000208456+0.00765496j -0.00571838-0.0560623j 0.0180584+0.011325j 0.000801355+0.0868055j 0.0389482-0.079683j -0.183193-0.00682087j -0.0108662+0.158598j -0.0432267+0.0264899j -0.0307951-0.0293809j -0.0169342+0.0648142j 0.0666359+0.0142783j 
-0.00504387-0.00487845j 0.00348976-0.0046097j -0.0541816-0.0342704j 0.0504579-0.0772573j -0.076005-0.021458j 0.00394875-0.0215618j 0.0206311+0.0301361j 0.00829653+0.0326602j 0.0189321-0.0210605j -0.00465912+0.00102444j 0.036929-0.00545958j 0.0171913-0.00233111j 0.00202733-0.0150687j 0.00638819+0.020843j 0.0193672-0.0481529j -0.0293353-0.00711663j 0.0539084-0.00373143j -0.0104309-0.0653862j -0.0442322+0.0829851j -0.0696033+0.00764383j -0.0737184-0.0161254j 0.229189-0.00236162j 0.123244+0.0104923j -0.012694-0.18912j -0.0173178-0.0110653j 0.135036+0.0592058j 0.0438434-0.0337087j 0.0381439+0.159458j 0.127657-0.0968683j -0.0102361+0.0581967j 0.00131043+0.0659544j 0.0709654-0.00967349j 0.00546331-0.00912217j 0.0929122+0.242085j 0.0123829-0.124363j 0.178857+0.280359j 0.109188-0.14185j -0.0517858-0.123444j 0.0298481+0.0533028j 0.042857-0.0381717j -0.0128349+0.0817791j 0.0200699+0.0396749j -0.0897044+0.13734j -0.0982897+0.0785772j -0.0773304+0.150336j -0.0501798+0.0729651j -0.0736223+0.101398j 0.0734837-0.0251495j -0.231973+0.196247j -0.0387735-0.00771419j -0.161375+0.0815549j 0.0311775-0.0826171j -0.0161081-0.0579972j -0.00511596-0.00533683j 0.101864+0.106035j 0.170066-0.0248971j 0.053797-0.0599794j -0.0722714+0.0614902j 0.0882083-0.00179395j 0.0826993+0.0288508j -0.0119236-0.062053j -0.00215327-0.0182302j -0.01332+0.0222654j -0.0205753+0.0119042j -0.00602816+0.0117595j 0.194354+0.0246431j -0.261274-0.168956j 0.00697298+0.0100751j 0.0234757-0.0231781j 0.0304634+0.0182254j 0.0268212+0.00905325j -0.0275579+0.0287852j 0.00520012-0.0335218j -0.00605178+0.0148061j 0.0494994+0.0307764j -9.94162e-05+0.0493435j -0.0107113-0.0440229j 0.00757364-0.00766881j -0.0269523+0.035513j -0.0106142+0.0355728j 0.0519947-0.117087j -0.000256812+0.000465416j -0.00383505-0.0188844j -0.000367608-0.0203992j -0.0142463-0.0329221j 0.0137038-0.0210407j 0.00558569-0.0147013j -0.00714065+0.0341928j 0.0127037-0.00136539j 0.012347-0.04339j 0.0102793-0.0408852j 0.0109665-0.00879383j -0.0124213+0.00272586j 0.00607419-0.00322055j -0.0955889-0.0325695j 0.0226378+0.0158162j 0.0533678-0.00438621j 0.0407494+0.00525837j -0.0358075-0.0020769j 0.048281-0.0124802j 0.00147596-0.00210524j -0.0263363+0.0319185j -0.0322207+0.0106141j -0.00398503+0.0198717j 0.0130542-0.0399953j 0.00398551-0.0169603j -0.0114567+0.00336518j 0.00931312+0.012228j -0.0342906-0.00604505j -0.0141839+0.0306877j 0.0104357+0.0276013j -0.0211336+0.00284343j -0.00354401+0.0202052j 0.0212868+0.00260156j 
0.0179438+0.00537724j -0.00591111+0.0204373j -0.105184+0.0827617j -0.0571499-0.0561516j 0.0133501+0.0312887j -0.0482539-0.0209578j 0.0169172+0.0313203j 0.0175386+0.0435601j -0.0301327-0.0379774j -0.0837082-0.0961905j 0.0204933-0.013459j -0.0336905+0.0574025j -0.0676909-0.0586757j -0.0253381-0.0242887j 0.0217251-0.00973759j -0.0125739+0.0240373j 0.00626533+0.040574j -0.0111807-0.033443j -0.026739+0.002888j 0.0649627+0.0314295j -0.0125609+0.0733946j -0.0304001+0.0730033j -0.0241838+0.0228489j 0.0638629+0.0267309j 0.0194131+0.0218164j 0.12-0.115953j 0.0470958-0.141217j -0.0375401+0.0476611j -0.0553223+0.0624196j 0.0875316+0.0613539j -0.0208378-0.0691442j 0.00711769-0.0353448j 0.00528276+0.0804233j -0.00956344-0.0499462j 0.117962+0.0283747j -0.00452976+0.0324176j 0.00225317-0.00963094j -0.134554-0.0741379j -0.0445728-0.0595005j -0.105074-0.0137384j 0.019751+0.0883176j -0.0645304-0.000452644j -0.0358903-0.0694023j 0.0341357-0.145267j -0.0314951+0.0193544j -0.0162905-0.00233957j 0.0147375+0.0593255j -0.0174863-0.0925349j 0.0167003-0.0314236j 0.0767472-0.031966j -0.0443601+0.113496j -0.0376046+0.0582716j -0.182427+0.0656728j -0.0340048+0.0132545j -0.119974+0.147147j 0.100292-0.0244985j -0.0344227+0.00163535j 0.00373449-0.0547164j 0.0397386+0.0556317j 0.0523173+0.0342267j 0.0355752+0.12599j -0.0549057-0.0435332j -0.0131355-0.00502661j -0.0593337+0.0181557j -0.0340702+0.0237358j -0.027153-0.00983323j 0.0226188+0.0088685j 0.144347+0.119906j -0.0190453-0.0122057j 0.105681+0.064901j -0.0487502-0.0175305j -0.045364-0.0248091j 0.0356831+0.0425269j 0.0568767+0.0279214j -0.0332299+0.0263073j 0.00243381-0.039225j 0.0211275-0.0191567j -0.00689156-0.0308353j 0.00786832-0.01205j 0.0177014+0.0031288j -0.0247521-0.0295637j 0.0986879+0.030416j 0.0394068+0.009835j 0.0173143-0.000204919j -0.0353914+0.0314145j 0.0280207-0.00273721j -0.0218307-0.0368276j 0.0161151-0.0367719j -0.0391872+0.0840599j 0.0173809-0.04173j -0.000384691+0.00320845j -0.0262271+0.0252557j -0.000428111+0.00766311j 0.00526507+0.0127453j -0.00190152-0.0145113j -0.0387416-0.0697605j -0.0364037-0.00787839j 0.000426817-0.00737163j 0.000559839+0.03718j 0.0288177-0.0165046j 0.029042+0.0115559j 0.0186613+0.0373542j -0.00328459+0.036759j 0.0525225-0.0351986j 0.0224323-0.0249346j 0.00745432+0.0224773j 0.0229932-0.0229771j 0.124747-0.00406935j -0.0427719-0.0166072j 0.00169297+0.0843084j 0.0515837-0.104541j 0.085285+0.0256548j 0.0716959-0.021809j -0.0172678-0.0651564j 
0.0334465-0.0399139j 0.0401097+0.0362586j 0.00322583-0.0158912j 0.0352502-0.00951711j -0.00381676-0.0303623j -0.00728019+0.00145293j 0.00476364-0.0101246j -0.00405351-0.0112138j -0.00939885-0.00372622j 0.00210413+0.00834215j 0.0234844+0.0205894j 0.00156064-0.00541881j 0.0149494-0.0191613j -0.0110085+0.00426478j -0.00889071-0.00410907j 0.00551213-0.00355691j -0.0128612+0.0127703j 0.00401354+0.00902698j -0.00193195-0.00341678j -0.00345266-0.00270769j 0.00297671+0.00944956j 0.0019964-0.00129701j 0.00448862-0.00685359j 0.00644821-0.00160511j 0.00444087+0.0016073j 0.0229316-0.0024155j 0.00642957-0.0224084j 0.00649046+0.0110244j -0.00501123-0.0129004j 0.0243913+0.00946368j 0.00327987-0.011374j 0.00520505+0.0113871j 0.0139739+0.0225324j -0.0103725-0.00615696j 0.0207389+0.0082469j 0.00997972+0.0131131j 0.00560801-0.00652017j -0.0094472-0.0277571j 0.010058+0.00391925j -0.00822692-0.0104372j 0.000949015+0.015775j -0.0018174+0.00184672j -0.0160157-0.017344j 0.00831312-0.0163394j 0.00155198+0.00698649j 0.00987884-0.00611803j 0.0237343-0.0217262j 0.0571008-0.0512728j 6.82918e-05-0.0156416j 0.0246688-0.00668335j 0.00268388+0.0590555j 0.0103448+0.0042994j -0.0331689-0.00469056j -0.0277955-0.046241j -0.00292317+0.0304304j 0.0361549-0.0364486j -0.0132459-0.00177311j 0.0017324-0.020337j 0.00651599+0.00353797j 0.0153957+0.00150185j -0.00699253+0.00105236j -0.00542425-0.0311748j -0.0298293-0.0129517j -0.0282282-0.00964815j 0.0543931+0.0290173j -0.0160992+0.0139981j -0.00665434-0.00623636j 0.00626373-0.00817229j 0.0306532+0.0157157j 0.0324943+0.0154138j -0.0146692-0.00945648j -0.0531118-0.00263686j -0.0156731+0.0253711j -0.0018839+0.0206503j -0.0222606-0.00466415j 0.0127877+0.00194851j 0.0331831-0.022841j -0.00831829-0.0242827j 0.0406082-0.0141974j -0.0344371+0.0224551j -0.023304-0.00981617j 0.024004+0.00184911j 0.044863-0.038057j -0.00828199-0.0329262j -0.0107083+0.0101874j 0.0152056+0.00684697j 0.0195756-0.0115097j 0.00255929+0.000114693j 0.0277989+0.0175021j 0.00374971+0.0078641j 0.000674439-0.00310075j -0.034945-0.0712655j 0.0261471+0.032705j -0.0255554-0.0386763j -0.00783355+0.014765j -0.0055153+0.0328131j -0.0415594-0.0190848j 0.0242906+0.00897144j 0.0108706+0.0218202j -0.0320157+0.0509664j 0.017331+0.0245078j -0.0581844-0.00541792j -0.0274856+0.018342j 0.0287812-0.0332705j -0.0203682+0.0392083j 0.0170637+0.0272716j -0.00435601+0.0307598j -0.033181-0.0329347j -0.0691021+0.0470473j 0.0320208+0.0552772j -0.0175692+0.019835j 0.00302406-0.00230011j -0.0608656+0.0253814j 0.0196661+0.0597776j 
0.0328228+0.0694712j -0.0682994+0.0375875j 0.00611846+0.0235067j 0.0155402-0.0619758j -0.0436372-0.0475778j -0.0308964+0.00542362j 0.020411-0.0294424j -0.0128415-0.0087795j -0.0581947+0.0224712j -0.00741312+0.0141407j 0.0718973-0.0598489j -0.0169821-0.0385734j -0.0682777-0.0479108j 0.0104625+0.00746687j -0.0121558-0.00398487j -0.0372323-0.0254555j 0.0579448-0.0308222j -0.0397431-0.0250698j 0.0194567+0.0729694j -0.0336519-0.00161052j 0.0118342+0.0260049j -0.0215218+0.0240483j -0.00189859+0.0405084j -0.0115299+0.0451235j 0.0156511+0.00566986j 0.00880534-0.00941263j 0.00516117-0.00775077j -0.0130919+0.00618953j 0.0227011+0.0363564j 0.00766168+0.0213597j -0.00359266+0.0115745j 0.0014383+0.00854056j 0.0117605+0.0362598j 0.0345799+0.0149771j 0.0121852-0.0120067j -0.00938367+0.0259146j -0.0164901+0.0352014j 0.0286212+0.00414342j -0.038087+0.0189772j -0.0146201+0.00893954j 0.0059474-0.00273759j -0.0319612-0.0335475j -0.0028772+0.0180696j -0.0206934+0.0351656j -0.00334617+0.0160202j 0.0245956-0.0366986j 0.0777159-0.0456211j 0.0917836-0.0738495j 0.0153463-0.00300288j 0.0611558-0.000245238j -0.0169917+0.0890015j 0.0390451-0.0234755j -0.0100275-0.00234602j -0.0664075-0.129251j -0.031613+0.012872j -0.0298917-0.0396955j 0.0832307-0.0569818j -0.0658912-0.00567715j 0.0369448+0.00543136j -0.0366613-0.0348174j -0.0096591+0.041619j -0.0645948-0.0215438j -0.0604913-0.0221502j -0.0735425-0.0235362j 0.078195+0.0719802j 0.00509946+0.0518258j -0.0390704+0.0247755j -0.0197128-0.0333488j -0.0444955+0.00584072j 0.016819+0.0207074j -0.050002-0.0440523j -0.0102151+0.0393214j -0.00417531+0.113077j -0.0733189+0.0132652j -0.0875345-0.104372j 0.00533565-0.0174549j 0.0622936-0.0231622j 0.0434902+0.0255859j 0.0987311-0.0781017j -0.106262-0.0135134j -0.0302784+0.0665057j 0.0311108+0.0511746j 0.0865955-0.0653949j -0.0326915-0.0544627j -0.021199+0.005714j -0.0563424+0.0238252j 0.0374429-0.0427184j 0.00713402-0.0445829j 0.0822765+0.0893987j -0.00741809+0.0551189j 0.0190746+0.0279413j -0.0928266-0.141119j 0.0459257+0.0232135j -0.0751239-0.026693j 0.0884076-0.0720955j -0.0522077-0.00982897j -0.134269-0.0512821j 0.0264574+0.0426648j 0.0495913+0.0515065j -0.152158+0.152534j 0.0166702+0.0335098j -0.160846-0.0733796j -0.0476581+0.0373745j 0.0828053-0.0919978j -0.022092+0.193059j 0.0152066+0.0222743j 0.0372656-0.0471027j 0.0115917-0.0275771j 0.00768879+0.033863j 0.0332679+0.000217353j -0.00531858+0.00571919j 0.0107389+0.000400854j 0.038247-0.0336857j -0.0303566-0.0407145j 
