0.00563432+0.00680822j 0.00559058+0.00468765j -0.0071003+0.00997945j -0.00157479-0.00262349j -0.000188595+0.00343771j 0.0136079+0.00379233j 0.00150633+0.00999001j -0.00538001+0.00910522j 0.00743758-0.000540541j -0.00843342+0.00358015j -0.00318671+0.000116374j 0.00289413-0.00470729j -0.00317695+0.00257276j -0.00192957+0.000423851j -0.00163098+0.000537061j -0.00429062-0.00140435j 0.00253006-0.00745225j 0.00498752+0.00273533j 0.00317575-8.41139e-06j 0.00248722+0.0109957j 0.00280042+0.00637477j 0.00175765-0.000102003j -0.004956+0.00150068j 0.000169813+0.00423742j -0.00299088-0.000335729j -0.00226204+0.00475031j -0.00500491+0.00709296j -0.00203914-0.00371957j -0.00262385-0.00427985j 0.00337604+0.000870282j -0.000422869-0.00433j 0.00147584-0.00112587j 0.00937895-0.00243155j 0.0114927+0.000601623j 0.00432505+0.000500617j 0.000480357-0.000585138j 0.00570825+0.00171312j 0.00229487-0.00183712j 0.00674771+0.00194526j -0.00268124+0.00645469j 0.00125886-0.00191161j -0.000572445+0.00373176j 0.00226574-0.00298331j -0.00357036-0.00474746j -0.00509275-0.00132974j 0.000318734-0.00135584j -0.000830412+0.00320395j 0.000568953-0.00287627j -0.00144343+0.00110173j -0.00189-0.00331349j 0.00279915+0.00383879j -0.00149614-0.00339002j 0.00163693-0.00299257j -0.000306706-0.00411889j -0.00177431+0.00332822j -0.00224797-0.000919591j 0.00303668+0.000800772j 0.00122395+0.00560619j 0.00133027-0.000114203j 0.0018813+0.00300474j 0.00177718+0.00225833j -0.00218077-0.00167162j -0.0011562+0.00205948j 0.000135483+0.00282629j 0.00107142-0.000905716j -0.000606756+0.00428401j 0.0028449+0.000982986j 0.000613787-0.000390962j 0.00103523+0.00123008j -0.00372123+0.00308578j -0.0019303-0.00290051j 0.00111588+0.000209585j -0.000335224-0.00877214j -0.00073856-0.00156982j 0.00124019+0.00278375j 0.00262563-0.00380661j -0.000891343+0.000804285j 0.000846175+0.000903319j -0.00098927-0.00147583j 0.00210334+0.00037047j -0.00485552+0.00427941j 0.00470912-0.00215655j -0.00270427+0.00304504j 0.00174936+0.000803026j 0.00612448-0.00556477j 0.00886314-0.00429051j -0.00373097+0.000419116j -0.00698569+0.000438995j 0.0100689+0.00596979j -0.00377492-0.00742397j -7.70896e-06+0.00125341j -0.00166029+1.72162e-05j -0.00175238+0.00279031j -0.00299234+0.00246205j -0.0048464+0.00235787j -0.00583027+0.000883467j 0.00466336+0.000853602j 0.0103365+0.00550772j 0.00519655-0.00186948j 0.000226463+0.00196822j 0.00169336+0.00467526j 0.00265805+0.00103536j -0.0032191-0.00248078j -0.00237396-0.00346493j -0.00189777-0.00974695j 0.00175311-0.00426128j -0.000554934-0.00210655j 0.00326338+0.00386194j 0.00365487-0.000470409j -0.00151069-0.00329181j 0.000567232-0.00244275j -0.00108861-0.000933115j -0.000320312+0.00422062j 0.00246049+0.00353788j -7.23944e-05+0.00454113j 0.000967534-0.00197517j 0.000400104+0.000100028j 0.00179655-0.00171407j 0.00146895+0.00078248j 0.00148954-0.0012357j 0.00339641-0.000497355j 0.00286898-0.00416083j -0.00280541-0.00120008j 0.000793915-0.00239638j 0.00042514+0.00282146j 0.000758083+0.00135238j -0.000884367+0.0028039j -0.000832698-0.00235344j -0.0010701+0.000319091j 0.00262522+0.000874496j -0.00261794-0.0014285j 0.00163851-0.00329255j 0.002056+0.00183126j -0.00253842+0.00225629j 0.00198561+0.00436745j 0.00407621+0.0012193j -0.00380473-0.00154505j 0.00362729+2.82967e-05j -0.00547876-0.00687437j 0.00399224+0.00162693j 0.0022019+0.000784592j -0.00195515-0.000695738j -0.00105511+0.00191024j -0.00167935+0.00133714j -0.00186352+0.00164999j -0.00014847-0.00142552j -0.00280678-0.00111626j -0.000700272+0.00586767j 0.000179924+0.000716861j 0.000966606+0.000252414j -0.000263694+0.00104173j 0.00171763+0.00224487j -0.00917578-0.00663717j 0.00170174+0.00327559j 0.00364659-0.00271485j -0.00222441-0.0093255j 0.00187391-0.000891572j -0.000402426-0.00311478j 0.00101176+0.00226925j -0.00211297-0.00854435j 0.000701754+0.00773779j 0.00111202+0.000186795j 0.000633914+0.00193099j 0.00117233-0.00355304j 0.00066684+0.000566408j -0.00078396+0.00406549j 0.00228837+0.000924266j -0.00270458+0.00762164j 0.0019222-0.00243019j -0.000796593-0.00490639j 0.00363058-0.00706974j -0.00644843+0.011159j 0.00373338+0.000188823j -0.00186961+0.00196267j -0.00650944+0.00602077j 0.00221243+0.00533562j 0.00437925-0.00606983j -0.00477022+0.00498791j 0.0124309-0.011773j -0.00393305+0.00267833j -0.000286553+0.00359257j -0.0016015+0.00214214j 0.00932932+0.00226988j -0.0103969+0.00272015j -0.00330003+0.00118975j 0.010012-0.00468253j -0.00452763+0.00971936j 0.0143119+0.0078009j -0.00341808+0.00267895j 0.0190654+0.0048226j -0.0124128+0.00353909j -0.000378053-0.00941694j 0.0104062+0.023278j -0.0192443+0.0122914j 0.0355759+0.00168246j -0.00131309-0.0344601j 
0.009583+0.00366244j 0.00346519+0.000487689j 0.0035712-0.0153758j 0.00441345-0.00988562j -0.00320322+0.00582371j -0.00085816+0.00782221j -0.00808906-0.000621033j 0.000823401-0.000301216j 0.000931634-0.00286957j 0.00646644-0.000342094j 0.00382248-0.000245159j -0.00565371+0.0035875j 0.00659863-0.00312388j -0.000697368+0.00349212j -0.00693904+0.000747791j -0.00126092-0.00808534j 0.0073901+0.00247172j 0.00569034+0.00832606j -0.00177752-0.00604791j -0.000424721+0.00486335j -0.00170728+0.00123879j -0.000603521+0.00117391j -0.000647903+0.00214465j 0.00665287-0.00206766j 0.000598264+0.000360639j 0.000548643+0.00120679j -0.00434797+0.000363378j -0.00450329+0.00102359j -0.00113791+0.00454018j 0.00273956+4.63169e-05j -0.00444834+0.00248268j -0.00200607+0.00520397j 0.00250332-0.00215424j -0.000105682-0.0022484j -0.00747622-0.000353814j -0.00272935-0.00394604j -0.0033677+0.00221351j 0.00589599+0.00188639j -0.00553998+0.00446262j -0.00908572-0.00394675j 0.00300066+0.00386152j -0.00436114-0.00399624j 0.0010956+0.0127611j -0.00444149-0.00754197j 0.000589108-0.00144782j -0.00440342+0.00245933j -0.00194382-0.00174582j 0.000972349+0.00297442j -0.000928314+0.000570031j -0.000933178-0.00224821j 0.00248664-0.00173967j 0.000568521-0.00456841j 0.00144683-0.00283388j 0.0015169-0.00418239j -0.00240671+0.00595401j 0.000310308+0.000317389j -0.00319854+0.00365739j 0.00281265+0.00107424j 0.00151093-0.00297604j -0.000492293+0.00378521j 0.000408807-0.00055075j -0.000243836+0.00251163j -0.0020568+0.00240094j -0.000830652+0.000659394j 0.00141203+0.00093705j -0.00229787+0.00282823j 0.00277458-0.00201275j -0.000254649+0.00142027j 0.000500186-2.8747e-05j -0.00080777+0.00332716j 0.00118864+0.00215149j 0.000726718-0.0023736j 0.00171594+0.00352907j -0.00175352-0.000218173j 0.00108069+0.00369905j -7.91454e-05-0.00191805j 0.000504775+0.00116692j 0.000578904-0.00271393j 0.00118678+0.00146457j 0.00180873-0.0056788j 0.000825681-0.00431678j -0.00464735+0.00338486j -0.00523903+0.00495261j 0.00151715-0.0022155j -1.42291e-05-0.0022828j 0.00132971-0.00218745j -0.00507816+0.000674045j 0.0134531+0.00119368j 0.00894062+0.00488028j 0.000197048+0.00396877j -0.00181263+0.00254726j -0.00114596+0.00171102j 0.000139576+0.000559277j -0.00268673+0.00157742j -0.00166349-0.00339114j -0.00119684-0.00197509j -0.00197032-0.000439846j -0.000667484+0.0036447j -0.0071548+0.00128632j -0.00422803+0.0029525j -0.00539268-0.00372981j -0.00577171-1.06263e-05j 0.00196766+0.00079696j 0.00313784-0.00151659j 0.00619899+0.00490864j -0.00157281+0.00102193j 0.0015244+0.000671062j -0.00241291+0.00291302j -0.00700049-0.00606812j -0.00564232+0.00190723j 0.0017427+0.00753938j -0.00311661-0.000815491j -0.00575157-0.0085799j 0.000383677-0.0018841j -0.00235495-0.00228296j 0.000893477+0.0019684j 0.00640049+0.000359684j 0.00274879+0.000593789j 0.00109305+0.00440019j 0.00418465-0.0019206j 0.00258015+0.00242928j 0.00181455+0.0043641j -0.00316749+0.000165343j -0.00319804+0.00123394j 0.00354246+0.00460149j 6.16223e-05+0.00243955j 0.00125392+0.00406222j -0.00149054-0.00145499j -0.0019497-0.00943066j -0.000301845+0.0011576j 0.00106856+0.00329877j -0.00344658+0.00405853j 0.00118455+0.00125133j -0.00078748-0.00245873j 0.0022873+0.00267177j 0.000131258+0.00516549j -0.00265397-0.00137483j 0.000784733+0.00181294j -0.00297311-0.00169702j 0.00111102+0.000237788j 0.00142788-0.00264251j -0.00141868+0.000325361j 0.000804475+0.000198068j 0.00138287-0.00432559j -0.000961317-0.00833907j 0.000913596+0.00416691j -0.00200522-0.000116902j -0.0019539-0.00324534j -0.0012946+0.00198792j 0.00131418-0.00121654j 0.00125299-0.000549391j -0.00126719-7.75488e-05j 0.0039217+0.00500816j -0.00120563-0.00262776j 0.000157078-0.00261437j 0.00739665-0.000309737j 0.00571395-0.00339661j 0.00042818-0.00257079j 0.00289233+0.0104839j -0.000603098-0.00517934j 0.000559663+0.00835688j 0.000789148-0.000429066j 0.00108236+0.000785169j -0.00116544-0.00146854j -0.00122716-0.00407055j 0.000691256+0.000710261j 0.00143427-0.000354602j 0.000104996+0.00109883j 0.00089933+0.00242408j 0.002593-0.00246768j 0.0054481-0.00675772j 0.00337311-0.00886185j -0.0021536+0.0106884j 0.00421182-0.00838885j -0.00341083-0.00267511j 0.00190266-0.00632423j 0.0078214-0.00792431j 0.0118544-0.00859339j 0.000179162-0.00276775j -0.00029154-0.000613993j 0.00639219-0.00553775j 0.00603088-0.00544078j 1.58569e-05-0.00518667j -0.0125098-0.000813713j -0.00389931-0.00298026j -0.0104609+0.00539793j -0.00836227+0.00538926j -0.00654246+0.00471081j -0.0240027-0.0085424j -0.000214267+0.00577503j -0.00378571-0.00794856j 0.00256451-0.0124347j -0.0228799+0.00646758j -0.00777011-0.0247479j -0.001116+0.035919j 0.0371248-0.000667086j 
0.00136429-0.00159299j -0.00892098-0.00481246j -0.000478675-0.0101446j -0.00202587+0.00788202j 0.00447178-0.011978j 0.00252421+0.00651325j -0.00410067-0.00115003j 0.00420448+0.00308845j 0.00445478-0.00429486j -0.00268736-0.0011691j -0.00168002+0.0022649j 0.00302297-0.0030946j -0.000526711+0.0014533j 0.000423554-0.00729856j 0.0105323-0.00325441j 0.000689776-0.00790679j 0.0100558-0.000110132j 0.00571022+0.0053619j -0.00623387-0.0106245j -0.000335722+0.00675239j -0.00136092+0.00112115j -0.00324572+0.000613038j 0.00112185+0.00108535j 0.00795305-0.00522413j 0.000917868+0.00311954j 0.0001001-0.000534297j -0.0041072+0.00553959j -0.00524054-0.00144838j -0.00061742+0.00283973j 0.000360489+0.000123132j -0.00689439+0.00405301j -0.000663029-0.00270986j 0.00723444+0.00172464j -0.000958188-0.000237383j 0.0051172-0.00264617j 0.00359345+0.00364594j -0.00144562+0.00255254j 0.00381484+0.00363041j -0.00320262+0.00527238j -0.00571382+0.000150244j 0.00476057+0.00137559j 0.00250261-0.00143972j 0.00520025+0.0043016j 1.76284e-05+6.92029e-05j 0.00364659+0.00442843j -0.000786757+0.00440847j -0.00227056-0.00238669j -0.00204572+0.00222281j 0.00307079+0.0035388j -0.0017182+0.000227882j -0.00108131-0.00562358j -0.00221881-0.00093543j -0.00244601-0.000971813j 0.00219992+0.000680552j 0.000152243+0.000438235j 0.000537331+0.000879775j -0.00650089+0.00322785j 0.000686051-0.00360244j -0.00065735-0.00300407j -0.00163105-0.00085385j -0.00320525-0.00227527j 0.00135833+0.00555557j -0.00048012+0.00194774j -0.000578697-0.000587344j 0.00071871+0.0018684j 0.000607511+4.59525e-05j 0.002998-0.00146713j -0.000399351+0.00168445j 0.00013942-0.00058626j 0.0036644+0.00171594j 0.00260334+0.0035685j -0.000561892-0.00301713j 0.00185768+0.00592516j 0.000887181+0.00114634j -0.00056011-0.007304j 0.00111173+0.002578j 0.000471167-0.00344245j 0.00157336-0.0027671j -0.00382439+0.00083325j 0.00528425-0.00384913j -0.00241888-0.00265568j -0.00714237+0.00348798j 0.00119958+0.00288276j 0.000857491-0.00346224j -0.000157898+0.00397565j -0.00953346+0.00545169j -0.00283485-0.00754815j 0.00882081+0.00339305j -0.00359712+0.00061841j 0.0013122+0.00127245j 0.00218184-0.00109635j -0.00362731+0.00156075j -0.00241239+0.00103966j -0.00532947+0.00274904j -0.00510063-0.00400069j -0.00651381+0.00212292j 0.00124065+0.000881658j 0.00961816+0.00796354j -0.00232335-0.00213114j 0.00490784+0.00332769j 0.00209023+0.00122834j 0.00602799+0.00404079j 0.00223908-0.00608497j -0.00272509-0.00482801j -0.00522417-0.00527563j 0.00399412-0.00750395j -0.00180495-0.00439081j -0.00292458-0.000137527j 0.00274015+0.00350468j 0.00543036+0.00209828j -0.00312912-0.0069747j 0.00166579+0.00219145j -5.68485e-05+0.00255081j -0.00766189-0.00297945j -0.00222606+0.0139374j -0.00600553-0.00488252j 0.00454496+0.00185708j -0.00414472-0.000964303j -0.0025192-0.00382874j -0.000676497-9.73431e-05j -0.00314479+0.00644039j 0.00149182-0.00839332j 0.00252476+0.00671375j 0.00440354+0.00102363j -0.00608247-0.00663586j -0.000192487-0.00132594j 0.00236974-0.000510603j 0.000375405+0.000989349j -0.0027184+0.00512371j -0.00167989+0.00498152j 0.00323215-0.00315968j 0.000936569+0.00608318j 0.00254523+0.00125691j -0.00145656-0.00279847j -0.00184753-0.00106345j 0.00162344-0.00248067j 0.00647896+0.000916419j -0.00232662-0.00465567j 0.00919593+0.00200119j -0.00584478-0.000922404j -0.00143776-6.41334e-05j 0.00188016+4.2649e-06j -0.00331929+0.00448025j -0.00555595+0.00826319j -0.00425461+0.00917066j 0.00278998-0.00627047j -0.00140849+0.00455558j -0.00505463+0.00391282j -0.00163906+0.000304814j 0.000347863-0.00123771j -0.00355458+0.00490962j -0.00395079-0.00050984j 0.0145653+0.00412845j -0.00534921+0.00260875j -0.00526842+0.0014713j 0.0027156-0.00248834j -0.00457433-0.0057191j 0.000620166+0.00350271j -0.00738034-0.0135495j 0.00474899+0.0104866j -0.00238731-0.00849794j -0.00194557-0.000758645j -0.00238647-0.00139258j 0.00382566-0.00350335j 0.0042443+0.00439549j -0.00425258+0.00784148j -0.0121388+0.00736168j 0.00623093-0.0163357j 0.00640745-0.000476433j -0.00871739+0.00821838j -0.00762346+0.00813782j -0.00466537-0.00956918j -0.000873142+0.00208228j -0.0129179+0.00181703j 0.00884414-0.00344769j -0.0078988-0.00515474j -0.0130918+0.0121551j -0.00615212-0.00613113j -0.00964988+0.0278371j 0.000155817+0.000995476j -0.00886132+0.00851914j -0.0144343-0.00174825j -0.0150543-0.00232512j 0.0167961+0.00526943j -0.00595852+0.00116706j 0.00183684-0.000865812j -0.0237931-0.00315112j -0.0140875-0.0174263j 0.0189662+0.00935541j 0.000594172+0.0110579j 0.0271982-0.00823686j -0.00162754+0.0351683j -0.00170635+0.00273871j -0.0122467-0.0055258j -0.00905799-0.00680713j -0.0105958+0.00470646j 
-0.0104599-0.00306214j 0.000336876-0.000999633j 0.00158691-0.00706371j -0.00534095+0.00882687j 0.00536374-0.00366096j -0.00935169-0.00257625j 0.00812916+0.000101867j 0.00468487+0.000538087j -0.00490648+0.0102993j -0.00154555-0.00705365j -0.00331103-0.00279032j 0.00253689-0.00444942j -0.00491514+0.00411288j 0.00112695-0.00974291j 0.00945498+0.000500922j -0.000889449-0.000477477j -0.000118114+0.00414904j 0.00304498-0.00118322j -0.000323753-0.0039661j -0.00251691+0.00219049j 0.00601484+0.00538786j -0.00158016-0.000643883j 0.00270017-0.00347105j 0.002293+0.000442605j -0.00256201+0.0029797j -0.00257238-0.00279999j -0.00114468+0.00889501j 0.000843777-0.00138417j -0.00325198-0.00715905j -0.00455341-7.78112e-05j 0.0013124-0.00187675j 0.00295038-0.0106798j 0.00374424+0.00170709j 0.00108796-0.000449291j 0.0153068-0.00250957j 0.00477329+0.00643255j -0.00564453-0.000365267j -0.000571469+0.00369635j -0.00817504+0.00173372j -0.00144534-0.0083718j 0.00695079+0.00403698j -0.00244351-2.45198e-05j 0.00249303+0.0125505j -0.000241163+0.00515437j -0.00261835-0.00384426j 0.00056334+0.00201772j 0.00290305-0.00229588j -0.00161119+0.00113432j -0.00323969-0.00430591j 0.00297335+0.000299815j 0.00597597-0.00124198j 0.00182205-0.00119958j 0.00113622-0.00432015j -0.000754955-0.002414j -0.00149045+0.0100736j 0.000822494-0.00554263j -0.00396262+0.000760331j -0.0030277+0.00197988j 0.000629235-0.00218297j -0.000457594+0.00593191j 0.00387142-0.00086819j -0.0022189+0.00164082j -6.14174e-05+0.00068816j 0.000255631-0.000578083j -2.57434e-05+0.00848849j -0.00194434+0.00182277j -0.00224464-0.000310756j -0.00161072+0.000791853j -0.00220836+7.31104e-05j -0.00448383-0.00317532j -0.00352744-0.00653032j 0.00320294+0.00229968j -0.00254158-0.00782881j 0.00223246+0.00285634j -0.00617066-0.00786704j 0.000475432+0.00425415j 0.00252145-0.00307448j 0.0039258-0.00489625j 0.00941912-0.00926265j -0.00311377+0.0056725j -0.00787685+0.00789514j -0.00121066+0.000645292j 0.000672333-0.00289729j 0.00700347-0.000769898j 0.0122706-0.00506424j -0.0161107-0.00034909j -0.00955612-0.00902028j -0.00776781+0.00341828j 0.00328227-0.00508466j -0.00894104-0.0107349j 0.00488132-0.00395162j 0.000305881-0.000236359j 0.00184544-0.0019365j 0.00209025-0.00430567j 0.00305419-0.00190578j 0.00430134+0.000612009j -0.00126446-0.00105395j -0.008053-0.00100505j -0.000495886+0.00120188j 0.0028407-0.0020142j -4.94397e-05-0.00241961j -0.000735088+0.000341872j 0.00314525+0.000661626j 0.00401732+0.00266308j 0.00538407+0.00481745j -8.97377e-06+0.00450829j 0.00162101+0.000254345j -0.00176877-0.00287617j -0.00257821+0.0026904j -0.00141624+0.00205389j 0.00173672+0.00196228j 0.00264739-0.00163131j -0.00204739-0.00288955j 0.000229106-4.22453e-05j -0.0037975-0.00866713j 0.00357908+0.00322276j -0.00490545+0.000818746j 0.00378355+0.00537466j -0.000547967+0.00220748j -0.00159695-9.30535e-05j -1.87749e-05+0.00099204j 0.000471351+0.00459134j -0.00319477-0.00196995j -0.00161841-0.000487934j 0.00418496+0.0037986j 0.000565034+0.000729982j -0.000898916-0.000904416j 0.000431085-0.00295093j 0.000996244-0.00659901j -0.000508371-0.00169359j 0.00142607+0.000792855j -0.00301222-0.00113009j -0.00324476+0.000487163j 0.00218992-0.000529688j -0.00140943-0.00178426j -0.00289963+0.00556356j -0.000151371-0.00233671j -0.000472127+0.004824j -0.00371037-0.00760985j 0.00325615+0.0037523j 0.000821571-0.00244347j -0.000603759-0.000475837j 0.00168295-0.00134176j 0.00207985-0.00669386j 0.000210524-0.0144011j 0.000607815+0.00707457j 0.00239891-0.00210323j 0.00338849-0.00996231j -0.000466475+0.00127045j -0.00126805+0.00215579j 0.000215229-0.000364198j 0.00229058+0.00343547j -0.016984-0.0160549j 0.00713696+0.00507274j 0.000131547-0.000308383j -0.00956297-0.0171364j 0.0013205-0.00402075j 0.00359777-0.00664986j -0.0140701-0.0076989j 0.0102251-0.00160432j -0.0137991-0.00552477j -0.00081116-0.00270882j -0.00172457-0.000287605j 0.000457883+0.00308132j 0.00124295-0.00111478j 8.03936e-05-0.00706778j 0.000720665+0.00312494j -0.00987846+0.00934755j 0.0163579-0.0181392j 0.0139672-0.00980142j 0.00171242+0.00556433j -0.0166117+0.0178184j 0.00267057-0.00895759j -0.017446+0.0121609j 0.0188001-0.00757693j 0.0118668-0.00246279j 0.0117081+0.00438888j -0.0186026+0.0165972j 0.00838769+0.0012159j -0.00673334+0.000970952j 0.0200434+0.0313236j 0.0078915-0.00153114j 0.0247335+0.0101149j -0.00142518+0.00694031j -0.00214158+0.012018j 0.00333463-0.00275434j 0.00251286-0.0118412j 0.0133342+0.019539j 0.0184766+0.0011051j -0.0076719+0.0119443j -0.0173082+0.0331586j -0.0279106-0.0124124j -0.00796877-0.0129567j 0.014845-0.00311146j 0.00770131-0.00522664j -0.00343929-0.00932301j 
0.0019223-0.00273831j -0.0139246-0.00574877j -0.003564+0.00492817j 0.000152181+0.0039086j 0.00409901-0.00671129j 0.00409567+0.00243851j -0.0106171-0.00222463j 0.00315715+0.00166731j 0.00510041-0.0122309j 0.00195345+5.36357e-05j 0.00235673+0.000685074j -0.000413976+0.000611716j 0.00328278-0.00373245j 0.00191794-0.00777494j 0.00799957+0.00307331j 0.00488204-0.00230332j 3.28802e-05+0.00194402j -0.00554079+0.000776043j -0.00452634+0.00159048j -0.00138002-0.0069778j -0.00599716-0.00578219j 0.00254943+0.00134028j 0.000910337+0.00143779j 0.0033173-0.00382252j -0.000161185-0.00757634j 0.00168441+0.00150048j 0.00199364-0.00296962j 0.00407475+0.00337168j -0.00219843-0.00337943j 0.00570549-0.003938j 0.00659018+0.00298053j -0.00365723-0.0146295j -0.00243406+0.00623153j -0.0134122+0.00293336j 0.0148797-0.00619422j 0.00538428+0.0108285j 0.0036794-0.00163242j 0.00194508-0.00330047j 0.00526787-0.00106208j 0.000895361+0.00422367j -0.00720015-0.00397183j 0.000957915-0.00533181j -0.0041181-0.00756206j 0.000516461-0.00787683j 0.0068012+0.00126423j -0.00183782+0.00174271j -0.00653498+0.000629032j 0.00895649+0.00159818j 0.000660683+0.00190021j -0.00358111-0.00279277j -0.00322764+0.00706243j -0.00193473-0.00613359j 0.00134281+0.00758628j -7.36252e-05-0.000939867j -0.000622766-0.0105299j 0.00283765+0.00328745j 0.00521269+0.00379929j 0.00740567+0.000449543j 0.00148739+0.000988141j 0.00127224+0.00159232j 0.000450578+0.0120068j -0.00213393-0.00493458j -0.000941758+0.00492821j -2.20032e-05+0.00527658j 0.00133837-0.0061721j -0.0034867+0.00387196j -0.000554724-0.00224785j -0.00118053+0.00201425j -0.00100815+2.55638e-05j -0.00779918+0.00147732j -0.00337447-0.00567798j 0.000671804-0.000239318j -0.00077995-0.0125155j 0.00458172+0.00252568j -0.00672698-0.0118386j 0.00501203+0.00251529j -0.00958644+0.0050017j -0.00837778+0.0079609j -0.00594792-0.000905509j 0.00244206+0.00454376j -0.0154295+0.00840823j -0.00678819-0.00739099j 0.0129469-0.0113195j -0.00330328-0.000383328j 0.00933401-0.00802275j 0.00164692+0.0117798j -0.00497822-0.0093961j -0.0212372+0.00280385j -0.0106852-0.0103101j -0.00997458-0.0112383j 0.00746874-0.00934689j -0.000530787+0.000921548j -0.000713823+0.00144342j -0.00243834+0.00576124j -0.00347482-7.76203e-05j -0.00335709-0.00142785j -0.00264532+0.00236782j 0.00488302+0.00302738j -0.00813858+0.00195373j -0.00609748+0.00264485j -0.00589301-0.00209854j -0.0046592-0.000487314j 0.000914134-0.00125984j 0.00186381-0.00446101j 0.00397727+0.00458896j -0.00496879-0.00112367j 0.0010964+5.94353e-05j -0.00543885+0.00422684j -0.00732062-0.00563576j -0.00335825-0.000484314j 0.00234093+0.00653075j -0.00450018+0.00312261j -0.00823093-0.00758946j -0.00101956-0.000685204j 0.00394132+0.00118021j 0.00230442+0.00555434j 0.0120501-0.00404638j 0.00372233-0.00158537j 0.00249356+0.00389801j 0.00937445-0.00266915j 0.00638731+0.00314192j 0.00358126+0.00371838j -0.000583895-0.00182908j -0.00751245+0.00167544j 0.00345942+0.00729727j -0.00419911+0.00370201j 0.00390644+0.00264494j -0.00191889+0.00191432j -0.00555784-0.0145424j 0.0022617+0.00289623j 0.00225513+0.00746326j 0.000539255+0.0029885j 0.000528178-0.000311474j -0.00402932-0.0082832j 0.00571372+0.00592385j 0.00206165+0.00129147j -0.0053428-0.00385511j 0.00276276+0.000239591j -0.00748104-0.00180683j 0.00415761+0.000781562j 0.0030693+0.00184057j -0.00263897-0.000953308j 0.000838499+0.00405175j 0.00293992-0.00307311j 0.00500782-0.00673579j -0.00374412+0.00244644j 0.000915738-0.00242762j -0.00113611+0.00445494j -0.00111943-0.000220707j 0.00176349-0.00401975j 0.00376819-0.00428688j -0.0050254-0.00297122j 0.0139505+0.0088662j -0.00290323-0.00623499j 0.003257-0.00961509j 0.0115384-0.0177191j 0.00383637-0.0185475j 0.00191419-0.00248689j -0.00237196-0.0016031j 3.92237e-05-0.00161956j -0.00234592+0.00950977j 0.00345979+0.00341414j -0.0018399+0.00352776j 0.000658071-0.00226213j 0.0117042-0.010884j 0.007224+0.00660128j -0.011152+0.00448254j 0.0110646+0.00913753j 0.0145073+0.00568507j -0.00707969+0.00108123j -0.00882921-0.00204642j 0.00378964-0.0149983j 0.00489126+0.00377408j -0.00218159-0.003125j 0.00430711+0.00612413j -0.00887358-0.0138301j 0.00751364-0.00196991j -0.00219761-0.0143531j -0.0028589+0.0122959j 0.000330829-0.00422062j 0.00890722+0.00354405j 0.00104566+0.000224793j 0.0141125-0.00425849j -0.0104765+0.01053j -0.0165332+0.0123868j -0.0212021-0.000170357j -0.00993762+0.012652j -0.00272292-0.00751138j -0.015222-0.0166593j 0.0129704+0.00829968j 0.000118949+0.0035052j 0.000978711-0.012276j -0.0114954+0.00954178j -0.00059715-0.0101198j 0.00799859+0.00902732j 0.010735-0.00413439j 
