-0.0167502+0.000175221j 0.0294542+0.0468341j -0.0533014-0.0432706j 0.0147237-0.0319488j -0.0295133-0.0461944j 0.00565805+0.023668j -0.0284661-0.0532733j -0.030767-0.035288j 0.0220888-0.0364485j 0.0601869+0.0292345j -0.0324453-0.0137696j -0.00182075+0.0153712j 0.00681004+0.015588j -0.00163957-0.0146785j 0.0113584-0.0330524j -0.0078471-0.00575257j -0.0107502-0.0236867j -0.0195317+0.00724111j -0.0142531-0.0177926j -0.0184846-0.0128156j 0.00991871+0.00530302j -0.00884325-0.00207669j 0.0150492+0.00377954j 0.0272728-0.0170349j 0.014112+0.0142635j 0.0271285+0.0218573j -0.0187839-0.0185296j 0.0460422-0.0065168j 0.0232622+0.0182619j -0.0261974+0.00213515j -0.00136166+0.00516796j -0.00252142-0.0307693j 7.72421e-05+0.000779177j -0.0207707+0.00747683j 0.017141-0.0136021j 0.0164926+0.00739737j 0.0207302+0.0115872j -0.0325771-0.00583559j -0.0136239-0.0209635j 0.0134746-0.0321248j -0.0210658-0.00787483j -0.00188844+0.00503133j -0.00985254-0.0170586j 0.00519677-0.000648577j 0.00682603-0.00526466j 0.0091143+0.0144751j 0.00433344+0.020093j 0.0178935+0.0274296j -0.0481804-0.0145489j -0.0311919+0.0158479j 0.0409391-0.00921826j 0.0548727-0.0137552j 0.00811877-0.0490021j -0.00487383-0.0350961j 0.014254-0.0011538j -0.0105694-0.00955747j 0.00744998-0.0192353j 0.0100509-0.0166514j 0.0194359-0.0113574j -0.00543967+0.00997312j -0.0216851-0.0331715j -0.0218037-0.0396887j 0.0087631-0.000272611j -6.80913e-05-0.02261j -0.01549-0.00750222j -0.00740927-0.0151939j 0.0128386+0.00962745j -0.00987689-0.0184834j 0.0108237+0.0243932j 0.0216167-0.0442589j 0.0302024-0.00565143j -0.0106781+0.0269532j -0.00598631-0.0136903j 0.0299434+0.0131242j -0.0171837+0.0193444j 0.0100602-0.0105067j -0.00540466+0.0294932j 0.00281079-0.0117035j 0.00287576+0.0102993j -0.00789386-0.00525617j 0.0330577+0.026998j 0.00913125+0.000756087j -0.00334606-0.000333087j 0.0177017-0.0215934j -0.0125391-0.00948709j -0.0137939-0.0297891j 0.00839982+0.0207478j 0.0179802+0.0112069j 0.000407673-0.0168946j -0.0144135-0.0173577j -0.0152151+0.00386005j -0.0249018-0.0381621j -0.00520077-0.00612946j 0.00345914+0.0176686j -0.0381619-0.0123084j 0.00500446-0.00646982j 0.0111863-0.00198513j -0.00894898-0.0142654j 0.0193992+0.020872j -0.0145922+0.0101666j 0.00323063+0.0115081j 0.0155327+0.00545234j 0.00788572+0.00118562j 0.01463+0.00746186j -0.000290736+0.0164029j -0.00281811-0.00500746j -0.017108+0.00147392j 0.0140315-0.0507457j -0.0151493-0.00124852j -0.00864821-0.0057768j 0.0332235+0.00643019j -0.00491986-0.0113581j -0.0132314-0.0273185j 0.000946103-0.0193803j 0.0215882-8.7697e-07j 0.0146759+0.0115429j 0.0373307+0.0247896j 0.0283684+0.0118095j 0.0510169+0.0413813j -0.0195686-0.045305j -0.0268122-0.0162811j 0.0622485+0.0160866j -0.00822292+0.00667326j -0.000388028-0.00191228j -0.0072338-0.0319527j -0.0222052-0.0397673j 0.0458976+0.0179514j -0.0281763+0.0127613j -0.0473708-0.013916j -0.0397148-0.0078587j 0.0128358+0.032882j -0.0427572-0.0449399j 0.00562827+0.0121253j 0.0125283-0.0221692j -0.0182368-0.0279692j 0.0503715+0.0428027j -0.0645231-0.0472781j -0.00938382+0.00945579j -0.0105265+0.0181595j 0.0111204+0.00332862j -0.0502879+0.0015376j -0.0240029-0.0243281j 0.0130812-0.0693843j -0.00628348+0.00941719j 0.0777864+0.0903025j 0.0199873+0.0383241j -0.015407+0.023474j -0.0465579+0.0154566j -0.0231016+0.0031445j -0.00906631+0.0188782j -0.026912-0.00697908j -0.00996933-0.0216109j 0.0160927+0.0325143j -0.0170376+0.0066869j 0.0248738-0.00140196j 0.00940318-0.0352682j -0.0315444-0.016908j -0.0196558-0.0256878j -0.0504578-0.0433728j 0.0167262+0.00859265j -0.0467918+0.0268478j 0.0569848+0.0584168j 0.024091+0.0328555j -0.0198412+0.0331229j 0.0240045+0.0554463j 0.00765966-0.0460071j -0.0185325-0.0197009j 0.0197823-0.00393611j 0.000195957-0.0486149j -0.00673288+0.000221821j 0.0294161+0.0345766j 0.0272295+0.0400417j 0.00445549+0.013058j 0.0189723+0.0105316j 0.048592+0.0455988j -0.0530328+0.00548369j 0.034437+0.00839069j -0.000306978+0.010417j -0.015843-0.0130585j 0.0112887-0.00151456j 0.0245139-0.00215747j -0.0111632+0.0725881j 0.0391815+0.0526073j 0.00373625+0.0665685j -0.0384775+0.0359805j 0.00987987-0.000191319j 0.00816909+0.00779448j 0.0749345+0.0237553j -0.00505045+0.0440864j 0.0385383+0.0485284j 0.124482-0.00206058j -0.17065-0.147654j 0.0530277+0.130349j 0.208395+0.0445443j -0.0897394-0.118801j -0.0995887+0.127558j 
0.0319021+0.0489804j 0.00892568-0.0155445j -0.00222231-0.0169329j 0.0432359+0.0293137j -0.0141008+0.0312996j 0.0495259+0.0297832j 0.0195592-0.0179584j -0.0104339-0.00478544j -0.0181704-0.0175047j 0.019917+0.0116645j -0.0617016-0.0429739j 0.0156488-0.0124556j -0.033163-0.0131614j -0.0456883-0.0188367j -0.00999743+0.00637468j -0.000960433+0.00980232j -0.00490393-0.0312016j 0.032962+0.0127454j 0.0439146+0.00807419j -0.00787629+0.0522988j -0.0319418-0.0170209j 0.0151801-0.0241766j -0.0415421-0.0286597j -0.0200434-0.0210798j -0.0396878+0.0131337j 0.0103636-0.0147889j -0.0485428-0.0238337j 0.0215905-0.0185618j -0.00849144-0.0157778j 0.032205+0.0306191j -0.02511-0.0119188j 0.00437198-0.00239251j 0.029243+0.00151426j 0.020903+0.00904703j 0.0441636+0.0135263j -0.00974567-0.0171162j 0.0194692+0.00388057j -0.0015078-0.0135767j -0.0238684-0.0347028j -0.00490909+0.00550205j 0.00840014-0.00766744j 0.0223857+0.0249762j -0.00399383-0.00988335j 0.00856125+0.0331393j 0.00402341-0.00907401j 0.0217157-0.0100417j 0.0223046-0.0232397j 0.0144972+0.00461057j -0.00926967+0.00600195j 0.0145402+0.0249184j -0.00713344-0.00213328j -0.0468315+0.000701264j 0.00867736-0.00817406j 0.00112453-0.0141962j -0.0168928-0.0129525j 0.0114937+0.00423577j 0.0079448-0.0143401j -0.0125185-0.00338659j -0.0208164-0.00155994j 0.0130648+0.00131876j -0.010753-0.0096929j -0.00100656+0.0110369j 0.0379037-0.00158428j 0.00369897-0.00140184j -0.00111041+0.00279138j -0.00281432-0.0101787j -0.0110996-0.0231503j 0.0163139+0.000302389j 0.0213386-0.0346429j -0.0207527+0.00559115j 0.012168-0.0389014j 0.00198857-0.00744923j 0.017519-0.0304998j -0.00960466-0.0137847j 0.00227354-0.0130245j 0.00684549+0.0201516j -0.0311225+0.0125124j 0.00300214+0.0244511j -0.0031087-0.0302136j 0.00724648+0.0121926j 0.023927-0.00652896j 0.00426224+0.00675842j -0.0101692-0.0108999j 0.0269247-0.00717172j 0.00289678-0.00636226j -0.0117962-0.031087j -0.00877134+0.0165768j -0.00565618-0.00814036j -0.045528-0.00522039j 0.0151455+0.000182134j -0.00240749+0.0109253j 0.00180907+0.0219647j 0.0114891-0.0141011j -0.0169571-0.0278032j -0.00776434-0.0240882j 0.0280098+0.000904206j -0.00442803-0.00226611j 0.00588202-0.0254669j -0.0147176+0.0131055j 0.00187472-0.0116643j 0.00439105-0.00311435j 0.00879212+0.0274834j -0.0171696-0.0170785j -0.01123-0.0139789j -0.0149136+0.000153387j -0.0143059-0.0127105j 0.0315843+0.0112168j 0.0136944-0.0209139j -0.0110962-0.0176409j 0.0276849+0.0148019j 0.0267486+0.0227933j -0.0156275-0.0341392j 0.0466073+0.0171955j -0.0146318-0.0384908j 0.0163563+0.0114444j -0.0317195+0.00487117j 0.0354042+0.0118842j -0.00184342+0.00229398j 0.013702+0.0195053j -0.000790514-0.00324633j 0.0180324+0.00894776j 0.0601411+0.0166308j -0.00604416+0.0082894j 0.0146594+0.0401189j -0.0369856-0.0171742j 0.0487997+0.0485662j -0.0306158-0.0309806j -0.051017-0.0415692j -0.0190342-0.00638045j -0.00165893-0.0321325j -0.028479-0.0207715j -0.0322938-0.00930712j -0.014336-0.0475282j -0.0796346-0.0143668j -0.0178841-0.0344288j -0.0291436-0.0652552j 0.00420996+0.0451122j -0.00078944-0.0276534j -0.015041+0.00501895j 0.0156753-0.0069442j 0.00831048+0.053458j -0.0367668-0.0164j -0.0956052-0.0370735j 0.0374083+0.000681099j -0.00823936-0.0468904j 0.0553516-0.00370399j 0.00122801+0.0335514j 0.055141+0.0621094j -0.00576223+0.020779j 0.0472868+0.0572406j 0.0201317+0.034959j 0.00181269+0.0178682j 0.0165071-0.00841754j 0.023722+0.0169083j -0.000106024-0.0300279j -0.0543058-0.0324408j 0.0177076+0.033112j -0.0239079+0.00144012j -0.0402433+0.0275266j 0.0261891-0.0366133j 0.0464188+0.0565467j 0.0614275-0.0131371j 0.0131354-0.00482147j 0.0435701+0.0547518j 0.0266651-0.0383757j -0.0467122-0.0316629j -0.0079199-0.00316744j -0.0290722-0.0419353j -0.038574-0.0321532j 0.0191416+0.00455308j -0.0219212-0.0128149j 0.0273566-0.0190313j -0.0199475-0.00315949j -0.0206577-0.00436146j -0.0293142-0.0233811j -0.0231582+0.00151711j 0.00186165+0.0106239j 0.0164654+0.0396j -0.021087+0.00374257j 0.011483+0.00587751j -0.0168625-0.0376457j 0.0493867+0.0395597j 0.0614573-0.0421381j -0.00904536-0.0226679j 0.0141918+0.0975826j 0.042922+0.0297432j 0.0191985+0.0247346j -0.0405868-0.00570335j -0.0603012-0.0257487j 0.0130964+0.0195323j -0.109953-0.109874j -0.130724+0.0344859j 0.244387+0.0805085j -0.0872532-0.152378j 0.079522-0.124078j -0.0931143-0.0928923j 
-0.000840664+0.0438391j 0.0463749-0.00334739j -0.0463007+0.000267445j 0.0179354+0.0348445j -0.0176326+0.0344787j 0.000777382-0.00451861j -0.000815296+0.0236769j -0.0357857-0.0122023j -0.00407797+0.0137211j 0.0182439+0.0252143j 0.00320552+0.0023138j -0.0143513-0.0214351j -0.00113573+0.0149403j 0.000110728-0.000717463j -0.0173641+0.0240691j -0.0193429-0.000625873j -0.0053717+0.00713029j -0.0304097+0.00698381j -0.00621792+0.0407923j -0.0123006-0.0177405j 0.0188761+0.0390577j 0.00658622+0.0316393j 0.015388-0.0050426j 0.0163554+0.0218905j 0.0130672-0.049745j 0.00932875+0.0131218j 0.0147597+0.00247107j 0.0397918+0.0481644j -0.000403114-0.0233446j -0.0138555-0.0245508j -0.0300534-0.0047308j -0.0177418+0.0064504j -0.0133138+0.00576311j -0.0372616-0.0182567j -0.00581852-0.0271096j -0.0133258+0.0235356j -0.00509869+0.0161713j -0.0361491+0.00467041j -0.0176726+0.0223325j -0.0393883-0.0273253j -0.019388+0.0051954j 0.00697518+0.0231368j -0.00161113-0.0309395j 0.0262916-0.0247429j -0.0104523-0.00337653j 0.00945883+0.00181818j 0.000696099-0.0131205j -0.00130505-0.0213417j -0.00315692+0.0204242j -0.0308548-0.0176191j 0.0413941+0.0168961j 0.00408682-0.043819j 0.0303931+0.00797305j -0.0443412-0.0107869j 0.00629299+0.00922412j -0.00339546+0.00431641j -0.000622018-0.0133996j -0.00830235-0.00272042j -0.013758-0.00139286j -0.00221515+0.00885482j -0.0258683-0.00662622j -0.0198059-0.00823353j 0.00555811+0.0106624j -0.0148128-0.0306228j -0.0111386-0.00886255j -0.0286074-0.0355317j 0.0120433-0.0179507j 0.00871774-0.00258951j 0.00721016-0.00715749j 0.0220463-0.0232039j -0.0311084-0.0183006j 0.0218622+0.0144036j 0.0152519+0.0222229j -0.0179014-0.024217j 0.0181096+0.00758978j 0.0081915-0.00366646j 0.0183551+0.0132182j -0.00605187-0.00703945j -0.013747-0.0103601j -0.00749847+0.00855517j -0.00342339-0.0220245j -0.00802173+0.00262962j -0.00301156-0.00396866j 0.0143512+0.00497597j 0.0184102-0.00886051j 0.00278268-0.00219622j -0.000169604-0.0184386j -0.030903-0.0381757j -0.0017308+0.00248196j 0.0146535-0.0122881j -0.00697806-0.00527974j 0.0101304+0.0443369j -0.0120226-0.0155794j 0.0016589-0.0479192j -0.00419642+0.00229077j 0.0242054+0.0182286j 0.0118258-0.00918361j 0.0162057-0.0332761j -0.0189501-0.0207287j -0.0100274-0.0191129j 0.0233458+0.00253522j -0.0254697-0.0189986j 0.0107764-0.0387179j 0.0424695+0.00322671j -0.0416586+0.0223814j -0.0229597-0.00803178j 0.020757+0.0248994j -0.0336008-0.00586031j -0.0429693-0.0266513j 0.0146514-0.00104761j 0.00263395+0.00945398j -0.0277944+0.00222892j -0.0117733+0.0150765j 0.00415659-0.0157151j 0.00203105-0.0102283j 0.0468687+0.0025843j 0.00448133-0.00788023j -0.0237437+0.00402632j -0.0018666-0.0106632j -0.0181889+0.0234298j -0.0475988+0.00549876j 0.00444945-0.00523053j 0.00374006-0.0167892j 0.0108936+0.00886064j 0.0117412+0.036586j -0.0261547+0.0432779j 0.0390205+0.0409535j 0.0153788-0.017492j 0.0138693+0.0500063j -0.0248044-0.0177819j -0.0141005-0.0192613j -0.0351674-0.00596782j -0.0204824+0.0167026j 0.0283963-0.0280908j -0.0121048-0.00631587j 0.0325307+0.0057716j -0.0683213+0.00285825j -0.0473182+0.00301908j 0.0143505-0.00888243j -0.00263984+0.00230843j -0.0293145+0.029687j -0.0403087-0.0106938j -0.00965352-0.0463405j 0.0154058+0.0752481j 0.0661587+0.0119185j -0.0218773-0.00811534j 0.019603-0.0263554j 0.00114018+0.0564235j 0.0379161+0.0677372j 0.0218348+0.0614361j -0.0172813-0.0232481j -0.0276249-0.0387888j -0.0359556-0.0274811j -0.00980915-0.0128143j 0.020668+0.0210024j 0.0413012+0.0435594j 0.0156307+0.0434293j 0.0368532+0.0247578j -0.00874545+0.0293456j 0.00559025+0.0112547j -0.00485144+0.0631864j 0.00489435-0.0027327j 0.0462714+0.0246599j 0.00239687-0.0561772j -0.0240268+0.0310344j 0.00833214+0.000383102j -0.0182643+0.0107701j 0.0293442+0.0160945j -0.0195527-0.0162546j 0.000307098+0.0567888j 0.0107812+0.0220192j 0.0115616-0.0650132j 0.0198838+0.013827j -0.0226466-0.0300083j 0.0044402-0.0429902j 0.0402158-0.0138137j -0.0391458+0.0303079j 0.0275129+0.0162419j -0.0140726+0.0362374j -0.0148061+0.000557124j 0.0701938+0.0784759j 0.0874344+0.0452124j -0.0239356+0.00115226j 0.0237425-0.0274069j 0.0480479-0.00994398j 0.0338841+0.0303206j 0.0266225+0.0254623j -0.00189332-0.0762201j -0.0355559-0.146815j 0.177127+0.057637j 0.16843+0.0247775j 0.05244+0.0982133j 0.0690098+0.131463j -0.0880861+0.0490099j -0.0457112+0.110896j 0.0931149-0.059146j 
-0.057092+0.00990285j 0.0195833+0.0205358j -0.0196878-0.0254408j -0.0412846+0.0069784j -0.00416315+0.0106667j -0.0270777-0.00943528j -0.00994679-0.0217314j -0.00793749-0.00838577j 0.0135639+0.00648698j 0.000738364+0.0426715j 0.0247887-0.0110569j -0.0106785-0.0103583j 0.0253214+0.00947864j 0.0112047+0.00580588j -0.0098124+0.0251797j 0.00678585+0.00118998j 0.00104627-0.00900272j -0.0092054-0.0198599j 0.000880114-0.0134141j -0.0121855-0.0059814j 0.00664846-0.00414855j 0.00418086-0.0194183j -0.0136839-0.00989997j 0.0219692-0.0161808j 0.0206787+0.0122413j 0.0290763+0.018209j 0.00469061-0.00525838j -0.0110089+0.00874223j -0.00153288-0.0200324j -0.000982149-0.00109905j 0.0123968-0.007066j 0.016964+0.0104083j 0.00221855-0.00849188j -0.00139452-0.000410484j 0.0213041+0.0383125j -0.0315533+0.0238196j -0.0174275-0.0405895j 0.0154801-0.0196781j -0.016777-0.0105327j 0.00372376+0.0110865j 0.00609512+0.00762382j 0.00795152-0.00328124j 0.0116641-1.02299e-05j 0.0192784+0.0288428j 0.0244419+0.0112304j 0.0119318-7.13003e-05j 0.0126231+0.05375j -0.000841135+0.0188133j 0.00696348-0.00257643j 0.0282045+0.0350206j -0.0311381-0.00691693j -0.00523385-0.00433158j -0.0395239+0.00133231j -0.0105928-0.0258976j -0.00423443-0.0299456j -0.0248625-0.0196851j -0.0475228+0.000559082j 0.0167393-0.0261182j 0.033188-0.020474j 0.00577058+0.0166885j 0.0268551-0.0158913j -0.014551-0.010739j -0.0427684+0.0101626j 0.00197518+0.00451705j -0.00344148-0.0239768j -0.00680199-0.0307258j 0.00893804-0.00632582j 0.0145193+0.0202671j 0.00322468+0.0189621j -0.0259172-0.0204627j 0.0070318-0.00864537j -0.0022098+0.0234401j -0.00691833+0.0330518j -0.00809923-0.0108832j 0.0131115+0.0139717j -0.0346865+0.00747828j 0.0139094+0.0211203j -0.00116165-0.00430482j -0.0113887+0.014269j 0.0371198-0.00747083j -0.00499225+0.00582881j 0.00415847-0.00725965j 0.0152222+0.0200843j 0.0135675-0.00309964j 0.00551745+0.00416669j 0.00876149+0.00680189j 0.0149095+0.00103093j -0.0175995-0.00700796j 0.032789-0.0096937j -0.00720794+0.0143118j -0.0061245-0.0129568j 0.00147012+0.0296131j -0.0245927-0.00544053j 0.0279956-0.0254133j -0.00107607+0.0121094j -0.0152596+0.00136486j 0.0122597+0.0103295j 0.0229149-0.0119717j -0.00450105+0.00141459j 0.00221912-0.0217916j -0.0243546-0.00440395j 0.0374662-0.000952081j 0.0166692-0.0465923j 0.00919514-0.0104735j -0.00600689-0.00605982j 0.00241774+0.0202638j -0.00583021+0.00467638j -0.0167043+0.00517979j 0.0278153+0.0292106j -0.0199593+0.0135692j -0.020532-0.0213409j 0.0226515+0.013907j -0.0335246-0.0311218j 9.34031e-05-0.0168387j -0.0249728+0.00792997j -0.0155062+0.0178818j -0.0143082+0.0126003j 0.00317932-0.00784055j -0.045749+0.0234447j 0.0116263-0.025505j 0.0403189+0.00794337j -0.017013+0.0387427j 0.0250689-0.0127514j -0.0298808-0.0404134j -0.0365796-0.0181332j -0.0273949-0.00808663j -0.0226059+0.0243872j 0.042117-0.0152512j -0.00414529-0.02158j -0.0131703-0.0521585j 0.0652746+0.0137964j 0.0309178-0.00254727j 0.0141398-0.0315795j 0.0322596+0.0199896j 0.039415-0.0787826j 0.0389207+0.00761261j -0.0212288-0.0246079j 0.026964-0.0347134j 0.0433351-0.0392062j -0.00630462-0.0102976j -0.0199502-0.0341691j -0.0103072-0.043126j 0.035262-0.0441616j -0.0146366+0.0382482j 0.00867054+0.0111224j -0.0677449-0.017029j 0.0253936+0.0104856j -0.0748234-0.0179505j -0.0280535+0.00331905j -0.0317879+0.00827424j 0.0280439+0.0262464j 0.009087+0.0338199j 0.0335272+0.0030324j 0.0610453+0.00589925j 0.0188609+0.103909j -0.0241096-0.0175327j 0.0348658+0.020044j 0.0155021+0.000928203j 0.0408462-0.0308454j 0.000118284+0.0333494j 0.0466105+0.0355027j -0.0285283+0.0210952j -0.00426948-0.0289726j 0.0284434+0.0387591j 0.00423671-0.0573563j -0.0214717-0.00963643j 0.018574-0.0248229j 0.0122672+0.0274219j 0.0295061-0.00713751j -0.000885207+0.0220627j -0.0350252+0.0379592j 0.0301292+0.0422912j -0.0589342+0.0110496j -0.00998033+0.0157486j 0.0236663-0.0132083j 0.0382482+0.0311385j 0.025843-0.00945559j 0.0287119+0.0653292j 0.0263076+0.0381284j -0.00827781+0.0132805j -0.0076179+0.00646216j 0.0562489+0.0546495j 0.0357598+0.00674885j 0.059201-0.0288104j -0.0871121+0.0291361j -0.0264036-0.00423152j 0.0456938+0.0619364j 0.0814893+0.124769j 0.192928-0.0182467j 0.0554783+0.175496j -0.0433665+0.0295239j 0.0334138-0.0169377j 0.0245566-0.0123027j 0.0358664-0.0103642j 0.0951862-0.0551951j 0.0520856-0.157876j 
0.0258872+0.0365704j -0.00484277-0.0329159j 0.0467423+0.0220131j -0.0177548+0.0384643j 0.0199448+0.0314891j -0.0439083-0.00903697j 0.0147278+0.0337033j -0.0439798-0.0150709j -0.0309528+0.00226778j -0.05371-0.0395923j 0.041469+0.00904094j -0.0281296-0.0234405j 0.00738903-0.0119009j 0.0293783+0.0039238j -0.00809781+0.0118751j -0.0341169-0.00423163j -0.0214909-0.0225872j -0.0512651-0.0210283j -0.0438319-0.00405844j 0.00838687+0.0257281j 0.0188126+0.0167933j 0.000531299+0.0049137j 0.0303653+0.0155375j -0.00949322+0.00651754j -0.0103149-0.00685031j -0.021679-0.0182131j 0.0205778-0.00127603j 0.0264276+0.0199046j -0.0018149-0.0180258j 0.0222299-0.00737769j -0.0158073-0.0147244j -0.0222346+0.010415j -0.0340192-0.013026j 0.0299926+0.00571972j 0.00475994-0.0046247j 0.0317752+0.00602594j -0.013277+0.0104233j -0.0328261-0.0371684j 0.0206417+0.00561461j -0.0126944-0.00775728j -0.0302314-0.00641756j -0.0324389-0.0261163j -0.000157725+0.00862786j -0.0407665-0.00891576j -0.00615762-0.00495048j 0.017728+0.00387541j -0.00803549-0.0396838j -0.0214348-0.0385017j 0.0135828+0.022551j -0.0147182-0.00736764j 0.0219575+0.010823j -0.00562006+0.0289666j 0.00854891+0.0367053j -0.0226206+0.0241247j -0.00415943+0.010521j 0.00587558+0.0235524j -0.0163221+0.0183039j -0.0172721+0.017785j -0.0280191-0.0148772j 0.0320236+0.00872642j 0.0222406+0.0385979j 0.00452175+0.0235035j -0.00613338+0.0110692j 0.00112002+0.00336894j -0.0235607+0.00216858j 0.0172139+0.0244279j 0.00865561-0.0105398j 0.0155345+0.00582324j -0.00463137-0.0220115j 0.00623083+0.0152315j -0.00585225+0.0242602j -0.00358399-0.0271258j -0.00178105+0.0223898j 0.0010668+0.0280161j 0.0292191-0.0382423j -0.00710634+0.0147848j -0.000485711-0.0372101j 0.019062+0.0376111j -0.0037246+0.00173096j -0.00196401-0.0169591j -0.0326002-0.0495617j -0.00395022+9.57295e-06j 0.0174262+0.0321073j 0.000244216-0.00332615j 0.0070597-0.0312452j 0.00856067+0.00233131j 0.0275926+0.0246739j -0.0342292+0.0226249j -0.0123542+0.0304577j -0.0254723-0.0532608j -0.0107452-0.023642j 0.0122872+0.0108721j -0.00390024+0.00711754j 0.00744542-0.00939274j 0.00124516+0.00663289j 0.0177979-0.00093505j -0.00494538-0.000281716j 0.00659286+0.0134864j -0.00349473+0.0161869j 0.0146246-0.0200037j -0.00834849-0.0182925j -0.0167005-0.000401116j 0.0195962-0.00812024j -0.0185433-0.0321168j -0.00294169-0.0035578j 0.015782+0.0306194j -0.0142452-0.046162j -0.00191386-0.0276305j -0.0351459-0.0118278j -0.00586087-0.0176798j -0.00729618+0.00899338j 0.0428961+0.0292675j 0.0238849+0.00970709j -0.00102339-0.0105978j -0.00109069-0.00663299j 0.0412089+0.00634614j 0.0159052+0.00998833j -0.000985963+0.0290479j 0.0130974+0.016004j 0.00605908+0.00564727j -0.0269057-0.0298618j 0.00893108-0.0117149j -0.0287377-0.0429904j 0.0198333+0.0267371j 0.0196889+0.014889j 0.0528285+0.044449j -0.012856-0.0120151j 0.00461939+0.0146891j 0.00669836-0.0173708j -0.0407229-0.0423981j -0.0236287-0.0218043j -0.0513345-0.012653j -0.0264533-0.0419775j 0.0290321-0.0343943j -0.0110329-0.000768836j 0.0457391-0.014334j -0.0432269-0.00290829j -0.0178065+0.00308631j -0.0623438-0.109057j 0.057885+0.0552046j 0.00533422-0.0284905j 0.0170076+0.00255351j 0.0468228+0.0341449j 0.0283275-0.0298032j 0.00145493-0.0290664j -0.0159252+0.0204956j -0.0492776-0.0377559j -0.00790284+0.00510089j 0.00519817-0.0736049j -0.0142135-0.0605746j -0.0570803+0.0189124j -0.0485806-0.0897343j 0.00289345+0.0584486j -0.0371101-0.0185828j 0.0121161-0.0116172j 0.0233396-0.0282546j 0.046705+0.00615665j 0.0510099+0.0108501j -0.00680777-0.0406229j 0.00449831-0.000401125j 0.0524266+0.0241031j 0.00129235+0.0246156j 0.0150288-0.0226361j -0.0294631-0.00448402j -0.0107758+0.0414047j 0.0195544+0.00628814j -0.022444-0.0389071j 0.0284749+0.0385013j 0.034705+0.0303585j 0.0180756+0.0102098j 0.00562895+0.00302168j -0.0453962+0.00631498j -0.0131805-0.00908079j 0.0160809+0.0151748j 0.0112939-0.00696585j 0.00517791-0.0140946j -0.0320365+0.003339j 0.0326639+0.0255009j -0.013991+0.00109009j -0.0129886+0.0206679j 0.106844-0.0389088j -0.0733562-0.0975972j 0.124981+0.164199j -0.00956846-0.020315j 0.0746664+0.0938265j 0.030943+0.0353921j -0.102517-0.0721398j 0.0297838+0.0779009j 0.0643961+0.003705j -0.0044183-0.0797971j 0.122688+0.0640304j -0.0089925+0.0304312j 0.0222362+0.031694j -0.0365791+0.0161876j 0.0271803-0.00541014j 0.0170628-0.0684221j 
