-0.123047+0.124493j -0.0433445+0.0526115j -0.0151414-0.00150403j 0.118451+0.00239265j -0.0201309-0.0185884j -0.098516+0.0241976j 0.0269754+0.033411j 0.0673143+0.0175014j -0.032638+0.0298542j 0.00347374+0.000339441j -0.0536547-0.0133206j -0.0862814-0.0117876j -0.00641119+0.00919123j 0.0233822+0.0222991j 0.0163227-0.0208581j -0.0160666-0.028167j 0.00890159-0.000458697j -0.00185119+0.00795107j 0.000176178-0.00904481j -0.0237396-0.00858715j 0.0207939-0.00832837j -0.000229929-0.0181445j -0.0221832-0.00412245j -0.0187173+0.00778195j 0.0162403+0.00388741j -0.00399369-0.00754244j 0.0142511+0.000965828j 0.00618998-0.0112527j 0.00461862+0.000252997j 0.0173036-0.00428816j -0.017515+0.00534238j -0.0073813-0.00381162j 0.00912628+0.00612086j 0.0189546+0.0173547j 0.0071776-0.00557949j -0.0264286+0.00717756j -0.00389059+0.0127113j 0.00653074-0.00545271j -0.01687-0.000282962j -0.00581539-0.00539416j -0.00594613+0.00716454j 0.00412637-0.00753024j -0.00785066-0.0027394j 0.00235165+0.00522991j 0.00173803+0.00381181j 0.0120902-0.00356599j 0.00913892-0.00825756j -0.0071549-0.00121749j 0.00695182+0.00203663j 0.00694434-0.00730084j 0.0145128-0.00266174j 0.00436381-0.017205j -0.00551161+0.0079289j -0.00993978+0.00118848j -0.0191429+0.00305303j -0.00178125-0.0041877j -0.00183035+0.0031307j -0.0117737+0.000871001j -0.00248377-0.00172775j 0.00381374-0.005488j 0.00083755-0.00101233j -0.00624723-0.00298254j -0.0155892+0.00795037j 0.0209147-0.0145793j -0.0115863-0.00631179j 0.0125188-0.0129285j -0.0130583+0.000866327j 0.0132468+0.00654848j -0.00832144+0.0296236j 0.000970738-0.00564647j -0.00222726-0.0166002j 0.0260425-0.0174799j -0.0110578+0.0102795j -0.00916424+0.00422011j 0.0092971+0.00252242j -0.0226481+0.000487243j -0.00610682+0.00443755j 0.0127765-0.000450693j 0.0109251-0.0167798j -0.0053159-9.9728e-05j -0.00580808+0.0112333j 0.0055224+0.000795073j -0.0104572-0.000336011j -0.0068809+0.0162746j 0.00159299-0.00381155j 0.0181815+0.00721412j 0.0133984+0.00485075j -0.00738694+0.0419615j -0.0101187+0.00115884j -0.00993199+0.0172016j 0.02448+0.00143909j -0.00827914-0.0208788j 0.00402688-0.00589585j 0.00812839-0.0132106j 0.00373956-0.00223456j 0.0108168+0.00451592j -0.0194634-0.0174954j -0.0249805+0.00603746j -0.0100307+0.0162367j -0.0306781-0.0294994j 0.0104319-0.0112182j 0.000977208+0.00528063j -0.0284608+0.054064j -0.0135239-0.0161452j -0.00378474+0.0291565j 0.0329251+0.0233104j 0.0797252+0.0118215j 0.0399036-0.101334j -0.14743+0.157781j 0.00797211-0.146494j 0.104806-0.28032j 0.328951+0.0536872j 0.132718-0.083155j -0.061205-0.206071j 
-0.0260695+0.0434241j 0.129613-0.133923j -0.145736+0.0205174j 0.0233082+0.0185191j -0.0469852+0.0245118j -0.00762837+0.00283615j -0.0736503+0.00678602j -0.0076137-0.0248057j 0.0697449+0.000877125j 0.00509116-0.0122725j -0.0127909-0.0385148j -0.0135692+0.012185j -0.0205627+0.00210632j 0.0142488-0.00196675j 0.0117703+0.00577041j -0.0494966-0.00669932j 0.0117028-0.00282357j -0.0219022-0.0268384j -0.012666-0.00310573j -0.0300624-0.0101298j -0.0368087+0.00746184j 0.00686915-0.0133996j -0.0146238+0.00210563j -0.00364132-0.00290312j 0.00661851-0.00128134j 0.0039702+0.0287255j -0.00147616+0.0141186j -0.00765164-0.00559301j 0.00622034+0.015653j 0.00713876+0.0151755j -0.00730454-0.0122348j 0.00158196+0.0174968j -0.00199902-0.0195862j -0.0157625-0.0275613j 0.0236517+0.00118775j 0.0084802-0.011377j -0.00226015-0.00539082j 0.00888296-0.0101589j 0.00858741+0.0127682j 0.0059748-0.00237706j 0.00235868+0.000192867j 0.000624581+0.012175j 0.00580262-0.0138732j 0.00886514+0.00428146j -0.00153719+0.00280348j -0.0184649-0.000652335j -0.00584006-0.000409393j 0.0152815-0.0183773j -0.0198116+0.00758982j -0.000585413-0.00912157j -0.0104583+0.00339209j -0.0111055+0.00832387j -0.0113871+0.00293191j -0.0147029-0.00379697j 0.00367809+0.00579605j 0.00142085+0.00625416j -0.025766-0.00510108j -0.0113815+0.00322565j 0.00769187+0.00433125j 0.000126063+0.0106592j 0.0136041-0.0042347j -0.00717094+0.0160125j -0.00336511-0.00167711j -0.00364131-0.00179496j 0.0022533-0.000144894j 0.010752-0.0137843j -0.0320776+8.16212e-05j 0.00384463-0.00505292j -0.00129412+0.00241371j 0.00352939+0.00530564j -0.0150886-0.000370832j 0.00251547-0.0100569j 0.00586463-0.00603521j -0.00480457+0.000653356j 0.00134113-0.0112347j 0.00806521+0.0144932j -0.0249202+0.00310859j -0.0208547-0.0078582j -0.00578081+0.00255021j -0.00593632+0.0263068j 0.0125342+0.0107403j 0.0129114+0.00169041j -0.0042088+0.00300104j 0.00107792+0.00159073j 0.0155361+0.0184192j 0.00838054-0.00601444j 0.00737211-0.0156442j 0.0137086-0.00982233j -0.00564546-0.00248952j 0.0112915+0.0107442j 0.00807866-0.0197355j -0.0327071+0.0139462j 0.00277159-0.00977915j 0.0142657+0.0026767j 0.0106469+0.0362158j 0.017418+0.0190602j 0.0220546+0.0402932j 0.023996+0.0185929j -0.0210135+0.00588925j 0.00518914-0.0147171j -0.0144901+0.0106503j 0.0123746+0.0256561j 0.018062-0.00788634j 0.0299536+0.056254j 0.0237523+0.0651192j 0.0632451+0.0330362j -0.0198389-0.060533j 0.0231218-0.0839492j 0.0987643+0.0876326j -0.132277+0.0637841j -0.282729+0.0350515j 0.196176-0.360575j 0.0232657+0.19323j 0.0932331-0.0422979j 
0.0207012-0.0555126j -0.00269066-0.141368j -0.0342349+0.0306354j -0.0082098+0.0138724j -0.00239834+0.0546263j -0.0151858+0.0208858j 0.0392632+0.00818685j -0.0172267-0.00890838j 0.0433038-0.0346948j -0.0345554-0.00239994j 0.0119335+0.0257944j -0.043344+0.0177299j 0.00311605+0.0323371j 0.0101873-0.0297454j -0.0143624+0.0233449j -0.0467093+0.010847j 0.0334608+0.0223817j -0.0125244+0.0215551j -0.0157238-0.0235282j 0.0460877+0.0213009j -0.0127532-0.000719647j 0.022243-0.00116781j -0.0304457+0.00803073j 0.0286576+0.0159433j 0.0178966-0.0107951j -0.0146713+0.00302791j 0.00641897+0.00823438j 0.00705844+0.000784023j -0.0301867-0.022506j -0.021831-0.0270081j 0.0294435+0.0151602j -0.0149304-0.00306795j 0.0251698+0.00976189j -0.00205782+0.0182762j -0.0251445-0.0282786j 0.00202008-0.00961438j 0.010494+0.00795693j 0.000629582-0.0165801j -0.00246023-0.0128557j 0.0111223-0.00721476j -0.00209235-0.00547505j -0.00966681-0.00480668j 0.00956317-0.0211039j 0.00418623-0.00173785j 0.00603486-0.000707553j 0.0171491+0.0151354j -0.0154956-0.0144113j 0.00493286-0.00517394j -0.00365468+0.00972064j -0.0102923+0.0166847j -0.0162068+0.0210584j -0.0145976-0.00360105j 0.0114469+0.0230581j 0.00432064+0.0131014j 0.00298796+0.0101732j -0.00922597-0.016608j -0.00097096+0.00228563j -0.0102186+0.0169129j -0.00744936+0.0122128j -0.0104077+0.0211795j 0.00248076-0.0230775j -0.00772474+0.0157633j 0.000218211+0.00783815j -0.00871661-0.0138779j 0.000892126-0.00043814j -0.00844194-6.69323e-05j 0.0208998-0.000451937j -0.00754239+0.026401j 0.0156826+0.0142296j -0.00817601-0.0130906j -0.0133544-0.0106309j -0.00776208-0.0159345j 0.00286354+0.0165085j 0.0112615-0.0108693j 0.00187511+0.00658284j -0.0096373-0.00377686j 0.00284926+0.0241653j -0.00358761+0.00361312j -0.0114668+0.0139985j 0.00398823+0.0254759j -0.00573583+0.0125268j 0.00731178+0.0129228j 0.00361469+0.00965241j -0.00754232-0.000144531j -0.00803294+0.00742658j 0.0170674+0.057073j 0.00638645+0.00320356j 0.00910103+0.0408973j 0.0240028+0.00680359j -0.0235264-0.00320047j -0.000961328+0.0081898j 0.0192697+0.0142873j 0.013689+0.019074j 0.00228395+0.0332113j -0.0162948+0.0255937j 0.0423424+0.0488061j -0.040492-0.00488761j -0.00489721+0.0486092j -0.0459885+0.00835642j -0.0412791+0.0258846j -0.019826+0.0446635j -0.00991666+0.0751428j 0.0629584-0.0514534j -0.128155+0.205382j -0.0313278+0.0562451j 0.0205672-0.0338577j -0.0143798+0.119781j -0.274584-0.174339j 0.070413-0.0426551j -0.017441+0.00303005j -0.156008+0.139672j 0.0534147+0.239786j 0.0793829-0.0377847j -0.225981-0.135493j 
0.0433618+0.154981j 0.00476627-0.0495698j -0.00155679-0.0236618j -0.0173698+0.0101505j 0.0782851-0.075871j 0.00939111+0.0516261j -0.0710756+0.00670452j 0.0539801-0.0590123j -0.0328245+0.0200404j -0.0488609+0.0305677j 0.0319697-0.0320109j 0.070228+0.033194j -0.0204613+0.00946187j -0.0502922+0.033809j 0.0321022-0.0196558j 0.00727538+0.0104511j -0.00846783-0.0141028j -0.00402133-0.041553j -0.0379459+0.00305981j 0.0005684-0.0404228j -0.0137436-0.0104379j 0.00469178-0.00115091j 7.36907e-05+0.0211023j -0.0182552-0.00636294j 0.0129095+8.96745e-05j 0.00612461+0.0240504j -0.00616265+0.00636057j -0.00077215+0.0088063j 0.00484902-0.00609193j 0.0108384+0.0156588j 0.00986019-0.00677464j -0.0225142+0.0137332j 0.010973+0.00531609j 0.0334269-0.017574j -0.00248407+0.0170158j -0.0411489+0.0111444j -0.0117281+0.0194541j -0.00379783-0.018139j -0.0149223+0.00408456j 0.000436309-0.00118779j 0.00986208-0.000578503j 0.0118142+0.00388149j 0.00657832-0.0104955j -0.00634034-0.00457456j -0.00330405+0.0138917j -0.00858164-0.0012152j -0.0114809+0.0137068j -0.00906435-0.024839j -0.00575824+0.000262354j -0.00310805+0.00305726j 0.00994546+0.00127586j 0.0014393+0.00594513j -0.00383948-0.0167308j 0.00473053+0.00514433j 0.00132336-0.00907609j -0.0231899+0.00037608j 0.0203989+0.00613071j 0.00334759+0.000412192j -0.0093718-0.00387091j -0.0113621-0.00844579j 0.00102223-0.00531666j 0.00905041+0.00996942j -0.00134087-0.00777921j 0.0156252-0.00253259j -0.00207671+0.00201279j -0.00152799-0.00424667j 0.000590646-0.0129792j 0.00714021-0.000373127j -0.00201412+0.0153344j 0.00662336+0.00783976j 0.011986-0.0027662j 0.0168224+0.00348298j -0.00899871-0.0300208j 0.00878616-0.00871097j 0.00369574+0.0174032j -0.0130844+0.0121698j -0.00979034-0.0235407j 0.00947208+0.00626429j -0.0235317+0.00267896j 0.00115464+0.0396877j -0.0109897+0.0162207j -0.00855415+0.00494619j -0.0133915-0.00834749j -0.00980908-0.0472538j -0.00381195+0.0390672j -0.0228842-0.000955866j 0.00614333+0.0060009j -0.00758828-0.00504211j -0.00058428-0.0170675j 0.000128011-0.0102164j -0.0247564+0.0403129j -0.0112545-0.0267616j -0.00684527+0.0426724j -0.015429-0.0434007j -0.0247548+0.0459238j -0.0132211-0.0151287j -0.042233+0.0407961j -0.0379907+0.00411112j 0.0206149-0.0427061j 0.0213786-0.0320215j -0.00886513+0.0291482j -0.0893981+0.0240478j -0.0875366+0.110183j -0.176728-0.0377624j 0.0529481-0.161175j -0.100039-0.0966864j 0.0231861-0.0539865j 0.280726-0.293948j 0.0668068-0.018658j 0.00962989-0.0652264j -0.130954+0.128301j 0.00514533+0.0576681j -0.171224-0.0765638j -0.0487573-0.0543127j 
-0.00241545+0.00546298j 0.0329298-0.0476624j -0.0626143+0.00351444j 0.0974511-0.0679591j -0.00511574-0.0143877j 0.0733958-0.101799j 0.0513989-0.00260727j 0.0719097-0.0210898j 0.0385279-0.0160615j 0.0336411+0.00397439j -0.0237866+0.00586864j 0.046229-0.000702757j 0.013523-0.0166333j -0.0570844+0.0287495j 0.0112936+0.00210729j -0.00852174-0.025841j 0.0152259-0.0191878j 0.0433413-0.0193052j -0.0300338+0.0237321j 0.0329276+0.0227406j 0.0087549+0.010522j -0.0226292-0.0308697j 0.00465676-0.0229555j 0.0543239+0.0182382j -0.0285826-0.0161715j -0.0140145-0.0120094j -0.00660568+0.0087286j -0.043039-0.0274174j 0.00803991+0.0215314j 0.0218235+0.0494142j 0.0256825-0.00556521j -0.00805422+0.0133851j -0.00814833-0.0304822j 0.0372282+0.0230275j -0.00869442-0.0119429j 0.0491585-0.0105768j -0.00635805+0.0225488j -0.00311622-0.0149357j 0.00324547+0.00291325j -0.00308979+0.00135245j 0.0344965-0.00225863j -0.000589886-0.000301256j 0.00017347-0.00965422j 0.00733527+0.00348038j 0.0222758-0.0101192j -0.00985695+0.0167787j -0.00458801-0.00396525j -0.0221644-0.00254794j -0.0111437+0.0226501j -0.0127048-0.00451276j 0.010458-0.00165357j -0.00925955+0.000245836j -0.00799012+0.0102032j -0.0144482-0.00138397j -0.00888673-0.0073279j 0.0028513-0.0153871j -0.00726957+0.00891167j -0.00744735+0.00533814j 0.00489384-0.0188637j -0.00253913-0.00459316j -0.00276414-0.00612224j -1.58243e-05+0.0100745j -0.00403092+3.95464e-05j 0.0159328-0.00287288j -0.00608778-0.00115993j -0.0190917+0.00564759j -0.0307423+0.0129137j -0.0142417+0.00974528j 0.0232497+0.00184338j 0.00958162-0.0139367j -0.0098581+0.00342348j -0.00762275+0.0127229j -0.00896922+0.00626353j 0.0252438+0.00807753j 0.00537122-0.00298759j 0.0112748+0.00829782j -0.0060113+0.0146727j 0.0324476+0.013572j -0.00531537+0.00275232j 0.00996053+0.0215495j 0.00279191+0.0367092j -0.00631428-0.00958939j 0.0130731-0.0407357j 0.0568067-0.019823j -0.0089872-0.0192794j 0.0107025-0.0114519j -0.0236843+0.0234734j 0.00953619-0.0257931j 0.0159898+0.00124953j 0.0354613+0.0232111j -0.000543357-0.00743417j -0.0121444-0.00356023j 0.00165145-0.0313495j 0.0171269+0.0401442j -0.00697831+0.0353546j -0.046921-0.0179315j -0.0326029+0.0453147j 0.0336544+0.0331697j -0.0205592-0.0363984j -0.0382924+0.0423735j -0.122335+0.0467857j 0.0731355-0.102116j 0.20071-0.181777j -0.0130027-0.0449438j 0.110227+0.212433j 0.0429281-0.15646j 0.172576-0.141599j 0.134701-0.0281168j 0.110854-0.0797315j 0.0542369-0.22065j 0.0613651+0.0360892j -0.0333561+0.0182754j 0.0211699-0.0109531j 0.0170109+0.00812759j 
0.0064457-0.108542j 0.0217101+0.0206168j -0.042961+0.0698678j -0.020298-0.0341889j 0.0786933-0.0921198j -0.0195548+0.000186936j -0.00666026-0.0424115j -0.0521315+0.0276096j -0.025632-0.010563j -0.107791+0.00947528j -0.0781165-0.0157823j 0.0382861+0.026955j -0.0591715+0.0170246j -0.00719363+0.0102461j 0.0689546+0.0345243j -0.0249229-0.0225112j -0.0313272+0.00975679j -0.0244728+0.0166413j -0.039109+0.0475799j 0.0158924+0.0336407j -0.0247566+0.0105028j -0.0102677-0.00960678j -0.0211875-0.0250177j -0.0214291+0.0202633j 0.0211558+0.0121187j 0.0114085-0.033675j 0.00484766+0.00466124j -0.000694552-0.00885387j -0.00603043+0.028392j 0.00564879-0.000924339j 0.0204771-0.00835227j -0.0347074+0.00289555j -0.00961421-0.0117659j -0.00721956+0.0142577j -0.00498151-0.0105978j -0.00789+0.00997907j 0.00688944-0.000894663j -0.0106127+0.0213262j 0.0185582-0.0235497j 0.0129471+0.00720972j 0.0015449+0.00161057j 0.00530734-0.0161201j 0.00661825+0.00592432j -0.00321487-0.016981j 0.0026267-0.00717213j 0.0143233-0.00538673j -0.0225336+0.0206213j -0.00656825+0.023566j -0.00654089-0.00506276j -0.00603352+0.000738463j -0.00961072-0.0137633j 0.0012208+0.00053892j 0.0140898+0.00938261j 0.00327541-0.0032428j 0.00352059-0.00631668j -0.0325347+0.0181217j 0.0259562+0.00515958j 0.0110849-0.00111411j -0.00383134-0.0133268j -0.000584096-0.0150906j -0.0103487+0.0016755j 0.00989707-0.0198757j -0.000755274-0.00297525j -0.00744669+0.00962677j -0.00238854-0.0111192j -0.0177833-0.00262405j 0.0238949+0.00885001j 0.0118074-0.0114478j 0.0113241-0.0214855j -0.00717043-0.00140329j -0.00435777+0.0131458j -0.00401525+0.0115745j 0.00868905-0.00605436j 0.0110322-0.00335215j -0.0112124+0.00230767j 0.00107255-0.0198315j 0.00857995+0.00864117j -0.0158961-0.00504289j -0.0257583+0.0343607j -0.0141789-0.041359j 0.0376147+0.0261112j -0.00686026-0.0601513j -0.0187452+0.0150381j 0.00771541+0.0210766j -0.0258114-0.0385763j 0.0113775-0.0360989j 0.0119404+0.0487929j -0.0210471-0.0202606j 0.0137404-0.0171321j 0.0183858-0.0224522j -0.0354951+0.00615293j 0.0132412+0.0580882j 0.00698904-0.00322853j 0.0387459-0.0433503j 0.0397055-0.0165042j 0.0271604-0.0519874j -0.0277146-0.0026016j -0.00295101-0.055803j -0.0599267-0.00401843j 0.0340159-0.00473351j -0.0299796+0.166041j -0.0196325-0.0261925j -0.0645514-0.172783j 0.0251683+0.0775624j 0.309662-0.146179j -0.147736+0.0635478j -0.150842-0.101508j -0.0843985-0.0246148j -0.0452376+0.204278j 0.10131-0.0941265j 0.0453344+0.0217189j 0.0486579+0.0293579j 0.0331417+0.000578491j 0.058653+0.010483j 
0.0194653+0.0216099j -0.043219-0.0695667j 0.00457098-0.0837135j -0.0222281+0.0460257j 0.032582-0.021768j 0.0272192+0.0385282j -0.0237272+0.0309466j 0.066581-0.0904675j -0.0239891+0.00106144j 0.0208497+0.0290886j 0.0603167-0.0363534j 0.0277845-0.0147742j -0.0050918+0.0384721j -0.0534574+0.0107628j -0.011705-0.0362732j 0.0192932+0.00985999j -0.0114108-0.0065452j -0.0248479-0.0147945j 0.0117609-0.0368896j -0.0232253-0.0097559j 0.0217452+0.011189j 0.00333426-0.00553457j -0.0114031-0.0152239j -0.000921776+0.0161168j 0.0196682-0.00890981j -0.0162854+0.0179382j 0.00582737+0.025538j -0.00981323+0.0101779j 0.00780872-0.0141745j 0.0263621-0.0348363j -0.00400202+0.033598j -0.00649888+0.00296134j -0.00171851+0.017184j 0.0557125-0.0431882j 0.0291164-0.0261961j -0.0179203-0.000183246j -0.0129913+0.00945406j -0.0188116-0.00871031j -0.00361344+0.0182413j 0.0178925-0.00166j 0.0268975-0.000148479j 0.0128047-0.00493621j 0.00169217-0.00659653j -0.0139677+0.0150818j 0.0012615+0.00484865j -0.0243195+0.0340116j -0.010642-0.00811752j -0.00905679-0.0293147j -0.0171833+0.010262j -0.000402173-0.00911453j 0.0136614-0.0118874j -0.00454476+0.0150761j -0.0137072+0.00467797j 0.00772216+0.0128871j 0.00909354-0.000986215j 0.00337829-0.0155356j -0.00703749+0.0306011j -0.0225183+0.00607252j -0.00472906-0.00402632j -0.0156485+0.00651946j -0.00131975-0.0175322j 0.00890876+0.00185019j 0.00223956-0.00065146j 0.0091935-0.0127219j 0.0162026-0.0110962j -0.0175403-0.0260716j -0.0115256+0.0205698j -0.0149922-0.0184272j 0.00920913+0.0155008j 0.0021511-0.0246095j 0.0187554+0.0124478j 0.00107186-0.0097531j -0.0147012+0.007474j 0.00617427-0.0142297j -0.0153455-0.00997136j -0.00611703+0.012044j -0.000777336-0.00462918j 0.0219867-0.0186668j -0.00928498-0.0292658j 0.00779611-0.00346826j -0.0103657-0.026686j -0.00377337+0.0590304j 0.00118973-0.0321608j 0.0143766-0.0379915j -0.000155602+0.0456219j -0.0372548+0.00488806j -0.0191401-0.0583067j -0.0155116+0.00212947j -0.00592624+0.00755658j 0.0282755+0.0241271j -0.00732917+0.0516357j -0.00656195-0.0114286j -0.042664+0.0594342j -0.0342604-0.0156781j -0.034812+0.104983j -0.0763392+0.0187683j 0.0291317-0.00224975j -0.0797368+0.0415501j 0.0224304+0.0363587j -0.0194601-0.147046j -0.0880717+0.0445839j -0.0436448+0.0202892j 0.120991+0.00954971j -0.225527+0.125048j 0.0539698+0.0371014j -0.151582+0.0825665j 0.00757097-0.0213334j -0.138289+0.145564j -0.0327353+0.0683579j -0.0223284-0.0255645j 0.129732-0.115152j -0.084799-0.172516j 0.107499+0.109588j -0.0751272-0.123495j 
-0.0480558-0.0221373j 0.00582378+0.0249529j 0.0349558+0.0321933j -0.0317745+0.00654868j 0.0180491+0.0518325j 0.00343829-0.0436354j -0.045071+0.037201j -0.0035357+0.0152165j -0.0593825+0.033101j 0.0434776-0.0695153j -0.00443537+0.0224121j 0.0283889+0.0338321j -0.0409244+0.00100189j -0.0351171-0.0524047j -0.0199624-0.0232571j 0.0759054-0.00750069j -0.0453348-0.0185374j -0.0186967+0.0168893j 0.00750237-0.0257998j -0.0354247+0.0202944j 0.0273986+0.0092589j -0.0173595-0.00321009j -0.0245809+0.0130803j -0.012229+0.00273987j 0.0220981+0.0197702j -0.0082292+0.0305505j 0.0135937-0.00267957j -0.0219109-0.0095182j 0.00267738+0.0128996j 0.0202872+0.029581j -0.0205768-0.00990396j -0.002918+0.0272981j -0.00568126-0.0247763j -0.00784857+0.0178684j 0.0189881-0.0152404j -0.0121572+0.0245132j 0.011369-0.014096j -0.0237132+0.000205843j 0.00432376-0.00172041j -0.0036674-0.0207788j 0.018895+0.0202664j 0.00155352+0.0279006j -0.00850255-0.0103523j 0.00474528+0.0298434j -0.00925236+0.025113j 0.00531736-0.0206728j -0.00153605+0.003397j -0.0137448+0.000304552j -0.00403137-0.00639486j -0.0234385-0.0184566j -0.0103173+0.00702389j 0.00314865-0.00386709j 0.00736654-0.0110402j -0.020526-0.00277087j -0.0141808+0.0103949j 0.0103489-0.00958788j 0.0118924-0.0189918j 0.00262346-2.8379e-06j 0.0021586+0.0340987j -0.00728356+0.0146131j 0.0118491+0.00387429j -0.00411895+0.00487554j -0.0044867+0.00203149j -0.00297703+0.00467496j -0.0146769-0.00889098j -0.0178296+0.00271136j -0.000360109-0.0175923j -0.00882352-0.00523683j -0.00194488-0.000588983j 0.0145374+0.0193063j -0.0091631-0.0359731j -0.00364134-0.0252165j -0.0108897+0.00822609j -0.00200487-0.00506325j -0.0243193+0.0123775j -0.000321878+0.00676268j 0.000121771-0.0243137j 0.0177465+0.0245527j -0.0117796-0.00783427j -0.0259066+0.0393194j 0.00780378+0.00388978j 0.0100043-0.0107996j 0.0210937+0.0359455j 0.035778-0.000395127j -0.00491933+0.00363003j -0.0418868-0.0350276j 0.0253435-0.0306746j 0.000978933+0.0589884j 0.000512954+0.0510406j -0.018993-0.00603244j -0.0011644+0.0217182j 0.00644812-0.0242431j -0.0272779+0.0223878j 0.00816154-0.00331393j 0.0020316-0.019173j -0.00339409+0.0116843j -0.00773212-0.0807814j -0.0055252+0.0324284j 0.0125757-0.0864188j -0.117629+0.100021j 0.0181525+0.012906j 0.0627917+0.0357101j 0.0658618+0.0141639j 0.0979914+0.0729985j -0.0485844+0.0881248j -0.096316-0.0406727j -0.0206481-0.0808877j -0.0123148-0.0437064j 0.0730093+0.0350708j 0.0304101-0.0871523j 0.00661661-0.0561764j 0.082199+0.118323j 0.0959177-0.177189j -0.182898-0.117931j 
-0.00420348-0.0169956j 0.0255022+0.0514101j 0.0099131-0.0482457j -0.00556015+0.0307115j 0.0125384-0.0188597j -0.00355814-0.00327841j 0.0137781+0.0457428j 0.0410459-0.066275j 0.00415405-0.0258737j 0.00662653+0.00769001j 0.0277679-0.0418811j 0.000327797-0.0583193j -0.0281317+0.0104273j 0.000249382-0.0307793j 0.0427305-0.0208665j -0.0271962+0.0473585j 0.0343847-0.0105404j -0.0546425-0.0141323j 0.027442-0.0387924j -0.00446972+0.0293498j -0.00703013+0.0335819j 0.00201003-0.015184j 0.0172771-0.0268309j 0.0178648+0.0378696j -0.011533-0.00037772j 0.00601092-0.0221131j 0.00679817+0.0381184j -0.0272755-0.0079086j -0.0158644-0.0305834j 0.0360377-0.0228581j -0.0136388-0.0028353j 0.0226339-0.0211236j -6.28599e-05+0.00933103j 0.0214049-0.00668042j 0.0280623-0.006042j -0.00723263-0.028424j -0.0139933+0.00646351j -0.0287494-0.0200042j 0.0305133+0.00352664j -0.00483412-0.0102696j -0.00781672+0.0107356j 0.0125799-0.000580359j -0.0203805-0.0162341j -0.00963612+0.000784135j -0.00192062+0.00394038j 0.00520916+0.0356038j -0.0136473-0.0156803j -0.0186747+0.00312247j 0.00708084-0.00256592j 0.00904563-0.00500727j 0.022214+0.0032653j 0.00421488+0.00675712j -0.00650661+0.020249j 0.0148596+0.0094431j 0.0175045-0.00166973j 0.00521487-0.00493477j 0.000421338+0.00312414j -0.00823055+0.00546414j 0.00599212+0.0106779j 0.0159755+0.00374355j -0.0128515+0.000877444j 0.0307514+0.00748127j -0.0050306-0.00146333j -0.00521386+0.00197388j 0.0159386-0.00175825j -0.000836721+0.00416259j -0.00547983+0.00901884j 0.00567236+0.011669j 0.0296977+0.00313655j 0.0048614-0.0118647j 0.00748415-0.00868415j -0.00348912-0.000551558j -0.0106445-0.00875461j 0.00210576-0.00206562j 0.0019986-0.0164857j -0.0121773-0.00830303j -0.0034468+0.0133119j -0.00879065+0.00110367j -0.00138042+0.0132418j 0.020067-0.00261471j -0.0123477-0.00237845j 0.0026574-0.00445986j -0.01726+0.0339545j -0.0128012+0.0292688j 0.0274976-0.0079639j 0.0526283+0.0300176j 0.0315095+0.0372666j -0.0158616+0.0423368j -0.0415292+0.0256563j 0.000184351+0.0080035j 0.0163668-0.0265101j -0.0293953+0.0201664j 0.0459261-0.00425519j 0.00795084+0.0327223j 0.0577799-0.0844644j 0.0112314+0.117328j 0.0506815-0.0423464j -0.0487065+0.0270208j 0.0326545-0.0448723j -0.119507+0.0476016j 0.0450084+0.0358467j 0.0484899+0.0378965j -0.0664526-0.0740534j 0.168077+0.0418537j 0.121397-0.0754924j 0.00692075-0.077925j 0.12387-0.0217738j -0.0490287+0.0364176j 0.06525+0.073801j 0.00953591+0.0345286j -0.0711399+0.0286674j 0.105725-0.0802498j 0.242753+0.159848j 0.152066-0.11622j 
