0.0218094-0.0276285j 0.0271635-0.0180495j 0.00453465-0.114258j 0.0329082+0.0548852j 0.13561-0.0179084j -0.0970516-0.0500666j -0.086947-0.165838j -0.00381847+0.094382j 0.111705-0.149654j -0.0862729-0.138494j -0.0173224-0.0379402j -0.0381497+0.079504j -0.103195-0.13855j 0.0035307-0.175279j 0.132565-0.0343213j 0.0823929+0.193725j 0.0719335+0.095868j -0.0102581+0.236351j 0.0672031-0.106617j 0.109749+0.0288521j -0.0320844+0.033566j -0.275777+0.11921j -0.072563+0.0805217j 0.107184+0.0990792j -0.0744883-0.142644j 0.0106611-0.0780298j 0.167788-0.187353j 0.0526529+0.0146534j -0.0525599-0.17552j -0.191441-0.00407548j 0.0302022+0.00431156j -0.0577171+0.0235594j 0.0459379-0.0415863j -0.00131187+0.0122145j -0.00274768+0.00161686j -0.0364979-0.068426j 0.0415785+0.0761183j 0.0289298-0.0286546j 0.0173889+0.007243j -0.00591319+0.00153429j 0.059953+0.0144905j -0.0370946+0.0862544j 0.0294418-0.113514j 0.0111473-0.0144221j 0.0779594+0.00263753j 0.00388939-0.0163005j 0.00606204-0.0485264j -0.0271343-0.0142347j -0.0126937+0.0530211j 0.00824417+0.00498417j -0.00126193-0.0767803j 0.00198501-0.00314945j -0.0531853-0.0408424j -0.0248864-0.000114122j 0.0190459-0.0268001j -0.0465846-0.0103134j -0.0346996-0.0158083j 0.0394449-0.0134947j 0.0124642-0.0328283j -0.00931233-0.00250043j 0.0154752+0.00765051j 0.0432322+0.0235887j 0.00704354-0.0359302j -0.0193842-0.0367455j 0.00270523-0.00560443j 0.0481342-0.0169432j -0.0160264-0.00128957j 0.0207918-0.00185569j -0.0129456+0.00315062j 0.00449208-0.00836903j 0.0192298+0.0306917j 0.0113326+0.0185368j 0.00734645+0.0168315j -0.00855582-0.00288855j -0.0608717-0.00818978j 0.00264078-0.0447023j 0.00179013-0.0494219j -0.000211816-0.0102392j 0.0388413-0.0200311j -0.0136112-0.065499j 0.010823-0.0465989j -0.0414293+0.000467817j -0.0228926-0.0302672j 0.00839101-0.0142718j 0.00975878-0.0135494j 0.0041407+0.0433286j 0.0316738-0.0285197j 0.0280378+0.00428379j -0.0039351+0.0226321j 0.013393-0.0186279j -0.00442372+0.000685571j -0.0119443+0.0148898j 0.00285669+0.0207357j -0.0203359-0.0184396j -0.0075586-0.00950475j 0.00414201-0.0166201j -0.023764-0.000166028j -0.00383272-0.00101621j -0.0109459+0.0061492j 0.0259888-0.0267044j 0.00645556-0.0184003j -0.0103118-0.0162436j 0.0351449-0.023076j 0.000680012+0.0102823j -0.0170577+0.00305281j 0.0196553-0.0106711j 0.00434396+6.89198e-05j 0.00850055+0.00581994j -0.00342771-0.0250792j -0.00995424+0.0157003j 0.0345408-0.00600158j 0.0165737-0.0119268j 0.0269065-0.00377932j 0.0139923-0.0354284j 0.0106411+0.00189179j 0.0107746+0.00726415j 0.0341907+0.0153436j 0.00669367-0.0149354j 0.0139882+0.0375178j -0.0120359+0.0252861j -0.0152064-0.0304207j 0.0263043-0.0105698j -0.00808006-0.0131302j 0.0301095+0.00928521j 0.0122609+0.00766379j -0.00962068-0.0572971j -0.0381568-0.0296631j -0.0799575-0.0150825j 0.0508674-0.0671837j 0.0283537-0.0223631j -0.0203608+0.0364261j 
-0.00775538-0.0440651j 0.00536755+0.0119307j -0.0568851-0.148509j -0.0145711-0.218559j 0.0358194-0.000315254j 0.0552213-0.159141j -0.100927+0.180109j -0.106055-0.0470903j 0.0202478-0.0521894j 0.121056-0.172303j 0.122341-0.12118j 0.0775004+0.0610986j -0.0483148+0.0327904j 0.0647707+0.156812j 0.116075+0.123262j 0.188812-0.0347619j 0.0557287-0.044813j 0.0560841+0.0991578j -0.271372+0.168191j 0.0371047+0.035397j 0.0196391-0.182614j 0.206641+0.241022j -0.0316401-0.0941654j -0.149093+0.1125j 0.0430395-0.102426j 0.126058-0.0813169j 0.165592+0.136768j -0.230666-0.0847857j 0.212292+0.0349744j -0.0102824+0.0908063j -0.00732838+0.049485j 0.020471-0.0592828j 0.0486846+0.021494j 0.00245893+0.0258858j 0.0326326-0.0615434j -0.0132419-0.00800537j 0.000999734+0.0361094j 0.0427336-0.0194074j 0.00522859-0.000127907j -0.0689998+0.0237333j -0.0334161+0.0359508j -0.0248848+0.0151192j 0.00650896-0.0126015j -0.0690853-0.0291823j -0.00836341+0.00643283j 0.0233579-0.0550102j 0.00350014+0.00231849j 0.0494505-0.0184802j 0.0205134+0.0225541j -0.00495961+0.00624373j -0.0128099-0.0218738j 0.00670214-0.00235052j -0.00713841+0.00449998j 0.00338555+0.00292848j 0.0192907+0.00712852j -0.0111446-0.0192607j 0.0063679-0.0122495j 0.016475+0.029883j 0.0441058-0.00902744j 0.010192+0.00334392j 0.00652757+0.00118219j -0.0199748+0.0188396j -0.015166+0.0129301j -0.00876486-0.00795825j -0.00207277+0.0132773j 0.0132553+0.00139312j -0.0326646+0.00540594j -0.010253-0.0260058j -0.00441719-0.0198732j 0.0236521-0.0079858j -0.0195308+0.022374j 0.0259765+0.0119856j 0.00271507+0.00118882j -0.0103944+0.0196683j 0.0331593-0.0192132j -0.0262387-0.0140503j 0.00599658-0.0133584j 0.0153435+0.00765717j 0.020299+0.00707652j -0.025319+0.0133837j 0.0076724-0.0155079j 0.0101836+0.0257345j 0.0262789-0.00523073j -9.35504e-06+0.00339476j 0.0049007-0.014112j -0.00324305+0.0276376j 0.0273724-0.00380315j 0.0213967-0.010052j 0.010846-0.0112402j 0.0146117-0.00583433j 0.0167902+0.0229935j -0.0030581+0.00750709j -0.000729173-0.00434891j 0.00213208-0.00369052j 0.00976369+0.0057519j 0.000652459+0.000373675j 0.0167342+0.00739507j -0.00365555+0.00171301j -0.0176442-0.0018915j 0.0133456-0.0122045j -0.0275728-0.0427264j -0.00926075+0.0238819j -0.0159031-0.00759738j -0.00396197+0.00307853j 0.00911304+0.0180595j 0.0157882-0.00496738j 0.0273724-0.00189018j 0.0187778-0.00503844j -0.00296317-0.0140446j 0.00907593+0.00156177j 0.00295567+0.0201725j 0.0164728-0.0118107j 0.0172779+0.00719575j 0.0172186+0.0238628j 0.0152725+0.0106699j -0.00758987+0.00183868j -0.0229255+0.0290467j 0.0196782-0.0320461j -0.0228731-0.00564781j -0.0263519-0.00882139j 0.00732104-0.0182299j -0.00544956-0.00159343j -0.00566414+0.00173989j 0.0223292-0.00597639j 0.0061092-0.0149214j 0.0179213-0.00871168j 0.00824813-0.0189258j -0.00400448-0.0439783j 0.0568577+0.000644073j -0.00521609+0.0184007j -0.022005+0.0164042j 
-0.0181432+0.0197298j -0.0165988-0.0373056j -0.0173989+0.0856093j 0.0306269+0.0226278j -0.0784098+0.023187j -0.0310934+0.0704558j 0.0835958+0.0768024j -0.0245628+0.0794356j 0.0176506+0.125288j -0.0873833+0.0903297j -0.0269986+0.0337068j 0.00433073+0.0203225j -0.000198647+0.07771j 0.0351495+0.00756216j -0.179903-0.0554502j -0.0357046-0.0484447j -0.0564271-0.0311534j -0.0304798-0.0669629j 0.0729018+0.0176608j -0.112826-0.0999233j 0.017841+0.0210093j 0.0475765-0.154485j 0.00400201+0.0360913j -0.00611162-0.107005j 0.051181+0.0336636j 0.0453218-0.0487452j -0.120493-0.00397578j 0.0567141-0.0101105j 0.0100569+0.169874j 0.0415439-0.0614417j -0.107943-0.0557256j -0.0487803+0.0345761j 0.0116097+0.15352j 0.0302317-0.0808997j -0.044267+0.0763221j 0.015451-0.0284858j 0.0310388-0.110316j 0.10448+0.0327347j 0.0237838-0.00994432j -0.0254852+0.0213146j 0.0163473+0.0389378j -0.103803-0.0538789j 0.0618135+0.0990197j -0.0246522-0.0162314j 0.101415-0.0315461j 0.00046588+0.0325918j -0.000690237+0.0395381j -0.0304481-0.0920432j 0.0256975+0.0226668j 0.0829575+0.0258557j 0.00574753-0.0358682j 0.00482713-0.0475245j -0.080113+0.0277582j -0.0196577+0.0280279j 0.0157938+0.00541574j -0.0491679-0.0309836j -0.0178656-0.0533252j 0.0690273+0.0496629j 0.016121+0.00877j 0.0250143+0.0481281j -0.00788351-0.00269581j 0.0163814-0.011218j -0.0144066-0.00654284j -0.0371272-0.0464876j -0.00531605+0.0466736j 0.0760307-0.00532231j -0.0218425-0.0284075j -0.023191-0.00534944j 0.00640955-0.02613j 0.0374805-0.0300378j -0.0262496+0.02513j -1.692e-05-0.00799146j -0.00976146+0.0323236j -0.0342481+0.0310034j -0.0229148-0.0089946j -0.00650139-0.0391703j -0.011409-0.0739057j 0.00318683+0.00318073j 0.0243335+0.00413838j -0.0491628-0.0232166j 0.0389203-0.0705954j 0.00443916+0.0344816j -0.00739335-0.00320963j -0.0149152-0.0220007j 0.0148443+0.0130968j 0.0182431+0.00158455j 0.0461808-0.00451452j 0.0890067-0.0338755j 0.0620476-0.0102667j 0.0235587-0.0291296j 0.0323698+0.0297539j 0.0248093+0.00740978j 0.019603+0.0155866j 0.0257741+0.00198947j 0.0465904+0.0118462j 0.00018559+0.00236482j 0.0033917-0.00711342j 0.00955727-0.00412352j -0.00772608+0.00157653j 0.00945211-0.0222126j -0.0271745-0.0389982j -0.00936021+0.0152352j -0.00661499-0.0790421j 0.0095254+0.0245283j 0.00207952+0.0286488j 0.0188915-0.0313379j 0.00129967-0.00619994j 0.0200539+0.00703431j -0.0284289-0.0406283j 0.00155535+0.0295161j 0.0272584+0.0161746j 0.0538611-0.0290596j 0.052015+0.0256971j 0.0302696-0.00791488j 0.0174974+0.0379543j -0.0108233-0.000631993j -0.00834792+0.0732541j 0.0310286-0.0690844j -0.0243038+0.00059163j -0.0398319+0.000964389j -0.0186708-0.0358027j 0.0104064-0.013195j -0.00838692+0.00238069j 0.0455933-0.000438585j 0.0261844-0.0309807j 0.0274878-0.0367328j 0.000619337-0.0723359j -0.0602687-0.0943514j 0.15798-0.0345206j 0.0105825+0.0234259j -0.0586012+0.06043j 
-0.00921985+0.0421606j -0.037618-0.0113511j 0.0230863-0.0914643j 0.0537119+0.0765014j 0.0467145+0.0174383j -0.0730102-0.0188072j -0.0261711-0.0660188j -0.0132723+0.0511617j 0.0344884+0.00799989j 0.00678463-0.137215j 0.00806834+0.0647173j -0.0252762-0.0121088j -0.0399486-0.0205887j 0.0281141-0.0523484j 0.0693266-0.0631534j -0.0573405+0.0403287j -0.0129189+0.0527028j -0.104736+0.0954087j 0.0595755-0.107849j 0.0315545-0.0205223j 0.0326741+0.0477072j -0.105733-0.00964178j 0.0738864+0.0592405j 0.111985-0.0993079j -0.145085-0.00435425j 0.00839369-0.0887506j -0.00310053-0.123742j 0.0162796-0.0177507j 0.00336844-0.0574397j -0.0367707-0.0629411j 0.00792678+0.0708494j 0.0204053-0.0499013j -0.108418-0.0167839j -0.0914027+0.123674j -0.163022-0.0993367j -0.0380912+0.129375j -0.0416131+0.0657492j 0.0152662-0.0480091j 0.00726527+0.0568786j -0.0145297-0.0314275j -0.0271919+0.0653795j -0.00863187-0.0254704j -0.0433175+0.00682403j 0.0715686-0.0227739j -0.0426283+0.0711877j 0.0197598-0.0684924j -0.0530709+0.0372719j 0.0661032+0.0986032j 0.0462938+0.036767j 0.0652837-0.00076424j 0.0235547+0.00913217j -0.0117447-0.00681942j 0.0718782+0.0274477j 0.0999817-0.0370537j 0.0372703+0.0596507j 0.0708493-0.0413999j 0.0626654+0.0267314j -0.0192529+0.0857098j 0.00101455+0.0134935j -0.0111837-0.00672451j 0.00753146+0.00128937j 0.0106375-0.00647425j -0.0226832+0.0988685j 0.0377146+0.044555j -0.0333269+0.0171133j -0.0238021+0.0185006j -0.0115899-4.60366e-05j -0.0193634+0.0189786j 0.00580268+0.010232j 0.00831137-0.00570306j -0.0202801-0.0156591j 0.00873151+0.0348723j -0.0330354-0.0157218j -0.0355747+0.0219895j 0.0666134+0.0114211j 0.00294105+0.053622j -0.0105383+0.0212753j -0.00985037-0.0169866j -0.0295663-0.012754j 0.00858506+0.0918071j -0.0454171+0.0232928j 0.0584824-0.0183551j 0.07117+0.0133539j -0.00910371+0.0440314j 0.00131306+0.00806268j 0.00157563+0.0151402j -0.00392795+0.00366368j 0.038913-0.0186933j 0.00538898-0.0288555j 0.00433535+0.0327539j 0.0467042+0.028542j 0.0288671+0.0114697j 0.00266826-0.0112449j 0.0209382+0.00971068j 0.0402755+0.0276117j 0.00699169+0.0183649j 0.00505563+0.00911505j -0.0397929+0.0166662j 0.0187735-0.00716323j -0.00113644+0.0101493j -0.0598145-0.00894139j 0.0144581+0.0350856j -0.0786378-0.0340601j 0.0149978+0.0108212j 0.0352131+0.0216402j -0.0238706+0.0260886j 0.0108769-0.0175027j 0.010926-0.00917485j -0.0156793-0.0279995j 0.0104499+0.00626357j -0.00753857+0.00514753j 0.016838+0.0281949j 0.0360606+0.0151779j 0.028197+0.037391j 0.0234713+0.0366334j -0.0185122+0.0168067j -0.0880908+0.0538473j 0.03273-0.0299576j -0.0225237-0.0535314j -0.046025-0.0521002j 0.0358267+0.00989218j -0.0134835-0.00882707j 0.022108+0.00862354j -0.0060235-0.0110799j -0.0045675-0.0616201j 0.0684477+0.0215406j 0.0786606+0.000663159j 0.107489-0.0634712j 0.0478956+0.106603j -0.0412579+0.0715025j -0.0211883-0.0169375j 
-0.0250033+0.0352139j 0.000481091-0.000713219j -0.0366939+0.060443j -0.133555+0.00859047j 0.10644-0.11097j 0.126631+0.0340419j -0.0706952-0.070453j 0.0390326+0.044013j 0.00772128-0.0149507j -0.115356+0.124567j 0.0234471+0.042555j 0.00690316-0.0774955j -0.0511431-0.0393438j -0.00363314-0.0229068j 0.11356+0.124604j -0.0436303+0.0889j -0.157296-0.000203672j -0.0182466-0.137057j -0.122139+0.030556j 0.109272+0.137327j 0.0446534-0.0336914j 0.0310385-0.0154198j 0.0691529-0.0617947j 0.173945+0.143058j 0.123578-0.107021j -0.127155+0.0521605j -0.0692512-0.00594518j 0.00886264-0.0324827j 0.0286153-0.10162j 0.0452331-0.0734868j -0.036237+0.0107115j -0.000114874-0.0632934j 0.0401448+0.216989j -0.0162659+0.044069j 0.0443259+0.0346068j 0.104429+0.25729j -0.00026421-0.00217799j -0.163729-0.00684611j 0.00828257+0.0731049j 0.0739263-0.0990897j -0.00648572+0.00866475j 0.03052+0.00472245j -0.140544+0.055466j 0.0133801-0.0634534j -0.0800788+0.0886598j -0.00428785+0.0893287j 0.0112684+0.167505j 0.081489+0.0771553j 0.0782981+0.0813041j -0.0801718+0.0135275j -0.111932-0.130095j -0.0786061-0.131421j 0.0241417+0.0744272j -0.118858-0.045209j -0.0265664-0.0332295j -0.0756279-0.090021j -0.00923482-0.0737936j 0.016459+0.0297796j -0.0228642+0.0251639j 0.0119324-0.0330335j 0.0106988+0.00152685j 0.00451855-0.0158173j -0.0282963+0.0406861j -0.0535569-0.0431159j -0.0758387+0.0138126j 0.0112227+0.0637952j 0.013827-0.00371261j -0.0263905+0.0020238j -0.00933108-0.00854857j -0.00793952+0.00878952j 0.0208463+0.0265284j -0.0154261-0.0042769j 0.0229608+0.0276925j 0.0134543+0.0142172j -0.058658-0.095981j 0.00638552+0.0479761j -0.000313873-0.00391876j -0.012502-0.0207456j 0.00134837-0.00180482j 0.0271562+0.00897889j -0.0200628-0.0405321j 0.000385913-0.0285519j -0.0185017-0.00576061j -0.0412765-0.00839474j -0.0161689+0.0631025j 0.039078+0.0222168j -0.0210523+0.024606j -0.0486355-0.00330163j -0.0256533-0.0307211j 0.0488498+0.00713479j 0.00558046+0.0171177j 0.00678843-0.0199295j 0.0333185-0.0211682j -0.00586949+0.00826271j -0.0237263-0.0200653j 0.00687321+0.00362335j 0.00226779+0.00205507j 0.0364042-0.00564136j 0.00253165-0.00874114j -0.0363908-0.0101414j -0.0071642-0.0373039j 0.0146761+0.00574563j -0.0229675-0.049161j -0.0137969+0.00896688j -0.00220642+0.0192767j 0.0354082-0.0385558j 7.88789e-05+0.0240927j 0.0257212-0.0175483j 0.00327886+0.0229616j -0.0223507+0.0478321j -0.00223601+0.0405315j 0.0107216+0.0475249j 0.000691891-0.018286j 0.020479-0.0135582j -0.0330836-0.013801j -0.0285673+0.00986799j -0.0235279+0.0388893j 0.004831-0.0272835j -0.00403179+0.0425041j -0.0153605-0.00605543j 0.00291287-0.0249945j 0.0119748-0.0178749j -0.00419861+0.0108792j 0.0262247-0.0105927j -0.00203461-0.0363198j -0.0126929+0.00970783j 0.00290309+0.00181161j -0.0215122+0.0174255j -0.0329524+1.52938e-05j -0.00590543+0.00368393j 0.0167003+0.0162009j 
0.000577065+0.00358726j -0.00918392-0.053448j 0.0494562-0.0877652j 0.0784627+0.0636721j -0.00809673+0.00725048j -0.0611171+0.0516806j 0.0122892+0.0695965j -0.0103183+0.0524534j -0.089805-0.00106045j 0.0596766+0.0904622j 0.0849314+0.18985j 6.02378e-05+0.0774522j 0.0611867+0.0285451j 0.0803231+0.109384j 0.00847835-0.00774344j 0.022932+0.111596j 0.0281977+0.0484591j -0.0136927-0.232148j -0.0424198+0.0934043j -0.16274-0.0658732j 0.0483611+0.0460769j 0.00378785+0.116284j -0.0403457+0.0412918j 0.104036+0.138072j -0.0341517-0.0881083j 0.114176-0.150935j 0.0884289-0.0802771j -0.00931831-0.0491277j -0.0996666-0.148361j -0.0573363+0.127476j 0.0269816-0.120621j -0.00363175-0.0034137j -0.0153624+0.0744667j -0.0236022-0.0467355j 0.0984164+0.109278j -0.0508803+0.149909j -0.232454-0.0142791j 0.255442-0.0378404j 0.0309328+0.128255j -0.147919-0.059007j 0.120587-0.00227926j -0.0557856+0.0348852j 0.0307865+0.0393633j -0.13053-0.0562301j 0.0434823+0.0561739j -0.125763+0.14729j 0.0900643+0.0737835j -0.0291305-0.00545969j -0.0592523+0.0771625j 0.0856186+0.0252777j 0.0101168-0.0944198j 0.0137519-0.0787558j -0.115775+0.0525702j 0.0549461-0.00886399j -0.0497074-0.0653683j 0.00640876-0.0407717j -0.06721-0.0596905j -0.0592628+0.0174775j -0.00169833+0.0258467j 0.00020956-0.0365639j -0.0382115-0.00608409j -0.000472052-0.0587188j -0.0376488+0.0410203j -0.0567837-0.0330595j -0.00469853-0.0085937j -0.00108243+0.0682426j 0.00895709+0.00812573j 0.012866-0.0262561j -0.0297585+0.0205309j -0.0685605+0.029918j 0.0249183-0.0063263j -0.0493272+0.0224614j 0.0232697-0.00372663j 0.072282-0.0335748j -0.10306+0.0277431j 0.0425257-0.0116424j -0.0265689-0.0202976j -0.0186792+0.0044818j -0.0411058-0.0193096j 0.00422634+0.0197211j 0.0189669-0.0278827j -0.0133199+0.00691652j 0.0282262-0.0118888j 0.0324319+0.0207979j 0.010363+0.0288178j -0.0240137+0.0223778j -0.0221277+0.0177651j 0.0223409+0.00720868j 0.0235265-0.000779605j -0.037354+0.0103644j 0.00467516-0.0101343j 0.0217212+0.00731881j 0.0309292-0.0243512j -0.00376894+0.0118782j -0.028309+0.00164424j -0.0403301-0.0100967j -0.0173723-0.01242j -0.0267036-0.0220674j -0.000382482+0.00191409j 0.0243646+0.0314714j 0.00115882+0.0139354j -0.000715141-0.0121357j 0.0150884+0.0271972j 0.00297316+0.00382153j -0.00354701-0.000359014j 0.0280258-0.00832974j -0.00341795+0.0169606j -0.00379905-0.0173315j 0.00552238+0.00936063j -0.022218+0.00714213j 0.00936033+0.00412138j -0.0263309+0.0256998j 0.0419261+0.00468312j -0.034813-0.00299042j -0.0221128-0.00432449j 0.00980748-0.00745176j 0.0254137+0.00145665j 0.0249846+0.0186136j 0.000951462+0.0137436j 0.0205223+0.0138225j -0.000375949+0.0136284j -0.0108259+0.00122688j 0.003553+0.00620619j -0.0304161-0.000582941j -0.00519418-0.0208485j 0.00476946+0.00809394j -0.00277374+0.0211771j 0.01392-0.013174j 0.0194778+0.00170123j 0.00389508-0.0017308j -0.00628421-0.00566294j 
0.00167829-0.00551102j 0.00294568-0.00354376j 0.0425586+0.0151705j 0.0558656-0.217217j -0.282284+0.14291j 0.00314932+0.0470592j 0.0262611-0.135043j 0.0160644-0.179324j 0.0448567-0.021517j -0.0584763+0.0854332j -0.0657608-0.0840547j -0.070459+0.0368226j -0.00707857+0.0872905j -0.0988041+0.024471j 0.0866768+0.0152586j 0.0715579-0.0854894j 0.00556649+0.0731235j -0.0830592+0.145505j -0.0484354-0.0605264j -0.0653496+0.0575278j -0.0821657+0.0109194j 0.103377+0.0638333j -0.216668+0.0800588j -0.0244067+0.033992j 0.0061975+0.0163528j 0.0763073+0.192749j -0.125682-0.12507j 0.0250501+0.156522j -0.0132442-0.119837j 0.0148356+0.105011j -0.00799392-0.0742642j 0.0104357+0.0739454j 0.0318102+0.140599j -0.0124695-0.0488953j -0.0316714+0.0109808j -0.0173519+0.121849j -0.078055+0.0156529j -0.0566718-0.00681315j -0.068388+0.0552177j 0.0116525-6.15381e-05j -0.0642266+0.125012j 0.0979647+0.0995817j 0.29148-0.0198544j 0.193142+0.201663j -0.0712556+0.292896j 0.0973772-0.055651j -0.0163536-0.0375987j -0.0396339-0.0354104j -0.163093+0.0612395j -0.00601608+0.00938332j 0.0141766-0.0562732j 0.00435922-0.077724j -0.006912+0.0386208j -0.040526-0.0174607j -0.00932297-0.00208668j -0.0541354-0.0435423j 0.00890035-0.0494865j -0.0209256+0.056032j 0.036475+0.0145687j 0.016879-0.000843302j 0.00892528-0.0270517j 0.00306086+0.00812542j -0.0316943+0.0399375j -0.0094177-0.0148771j -0.00220035+0.0212082j 0.0142525+0.0243898j 0.0166784-0.0123634j 0.00880869+0.0134082j 0.00875046-0.0147777j -0.00398452+0.0260272j 0.00428087+0.00037345j -0.0200878+0.00607064j -0.00986686-0.00936604j -0.000941731-0.0285385j -0.0223742+0.0219823j 0.00831391-0.0299488j -0.0053929+0.00506736j -0.0122106-0.0116699j -0.00352012-0.00861617j 0.0186473+0.00218143j -0.0203315-0.0238483j -0.0106974+0.00843874j 0.010866+0.00558033j -0.0194992-0.0048862j -0.00412058+0.0187698j 0.0139886+0.00813432j -0.00194615-0.0139189j -0.00960266-0.000360827j 0.0123665-0.00976419j -0.00288071+0.00538924j 0.00260933+0.0135342j 0.0150003+0.0100953j 0.014254-0.0157849j -0.0132469-0.0101038j -0.00804303-0.00174454j 0.0161748-0.0126614j 0.0130279+0.0249448j -0.0103649+0.0103683j -0.019331+0.0256867j -0.0112484+0.00457358j -0.00042329+0.0083672j 0.0154286-0.000163537j -0.00197362-0.00820981j 0.0182803-0.00552766j -0.00985501+0.00412501j 0.0109721-0.00680459j -0.0319217+0.00811389j 0.00144802-0.00155937j -0.00612337+0.0118772j 0.00920626+0.0066133j 0.00126899+0.00643527j -0.00457738-0.00251455j 0.0154944-0.00787027j 0.00668609-0.00635814j -0.0145153+0.01269j -0.0121289-0.0065217j -0.00280964+0.00726343j 0.011056-0.00579987j -0.00710349+0.00653643j 0.00494328+0.00269086j 0.00931203-0.00594139j -0.0102762-0.00477537j 0.0194437+0.00292519j 0.00713316+0.00107757j -0.00413579-0.0224227j 0.000665539+0.00141614j 0.010346-0.00370078j -0.000249289-0.000627797j 0.00407543+0.00206969j -0.000220995+0.00524544j 0.00154453+0.00350311j 
-0.00183521+0.0370342j -0.0140866+0.0109388j -0.0397973+0.0557171j -0.0268487+0.0906814j 0.283008-0.0681198j -0.0988251-0.238901j 0.0533489+0.0238511j 0.0218267-0.0608646j 0.0387604+0.0875093j -0.0436459+0.125989j -0.0649472+0.0623499j 0.180678-0.155178j 0.0476232+0.0099826j -0.0294815-0.0322648j 0.0261988-0.126668j 0.148906-0.0493668j 0.177477+0.100143j -0.132731+0.196466j -0.00892048+0.00399408j -0.0610741-0.0497691j 0.0569572-0.0334067j -0.0437035-0.0454955j 0.0434438-0.0388859j -0.117674-0.00557773j 0.018811-0.082033j -0.0913624+0.0548037j 0.0421958+0.157056j 0.000204369+0.0654725j -0.0384617-0.072876j 0.064154+0.0981572j -0.00542297-0.0777413j -0.027915+0.0727521j 0.0167723+0.074701j -0.00405472-0.164869j -0.0453475+0.075185j -0.123432+0.0743143j 0.0183839+0.0987466j 0.00778561-0.113677j -0.0445+0.154194j 0.00996592-0.0049896j -0.134732-0.00265507j 0.153226-0.162257j 0.0495567+0.166529j 0.0178877-0.222939j 0.000416612-0.10413j 0.14482+0.0989095j -0.193203+0.115367j -0.0933794-0.0142705j -0.0989824+0.0682912j -0.0329425-0.00787088j 0.049259-0.000148154j 0.0519313+0.0134076j 0.00512519-0.00822798j 0.0179157+0.00694921j 0.0311374+0.0133634j -0.050977-0.00346779j 0.0233924-0.0420835j -0.0114828+0.0846223j 0.000391932+0.00217887j 0.0036007+0.0268697j 0.0279175+0.00625187j 0.00181752+0.0193011j -0.0543194+0.0413112j 0.0297628-0.0206974j 0.0420801+0.0340153j 0.0293865-0.0266254j -0.0112383-0.0117919j -0.0113723-0.0130799j 0.00651393+0.0221798j -0.0139152+0.0315886j -0.00741848-0.0206658j 0.0008441+0.0519717j 0.0117807-0.0140156j 0.0111001-0.0592349j -0.010703+0.128149j -0.00488488-0.0526998j 0.00115744-0.0104496j -0.00964733+0.0122229j -0.01364-0.00464895j 0.0280925-0.022437j -0.0102957-0.0131587j 0.00391105+0.0127641j 0.0136087+0.0196098j -0.0184104-0.0140818j -0.0136107+0.00697386j 0.0238456-0.0025036j 0.0079608-0.0153046j -0.0117675-0.00624355j -0.0100873-0.0139931j -0.00654489+0.00912181j -0.0233167+0.0222019j 0.0241673-0.00485648j 0.00548553-0.0121654j -0.00710328-0.0148723j 0.00319841+0.0106818j 0.000989618+0.0157752j 0.0135158+0.00500975j -0.0118415-0.0316243j 0.00703098-0.000653743j -0.0231689-0.0017912j 0.0255811+0.0176826j 0.00126225+0.00124881j -0.0164419+0.0283651j -0.0284718-0.00414844j -0.0038162-0.0167575j 0.00956656+0.0219876j 0.00143042-0.00237701j 0.0171895-0.0031425j -0.0186162+0.00381378j 0.00169368-0.0334799j 0.0121677-0.0136966j -0.00968782-0.00984014j 0.010353-0.00746665j 0.00105381+0.00122972j -0.0134309+0.0107073j -0.00809957-0.0028127j -0.00613656-0.0162021j 0.000672924-0.00160348j -0.013455+0.00646287j 0.00824423+0.000188818j 0.00623185-0.00921306j 0.00375601-0.00320678j 0.00888634+0.00309216j 0.00922409+0.00095847j -0.0127663-0.0158188j 0.00222059-0.000538005j 0.00145532-0.00240385j -0.00504485+0.00119229j -0.0116653-0.00320453j 0.00176774-0.00495837j -0.000197219+0.000114304j 
