-0.0262203+0.00971719j -0.0515883-0.00744057j 0.00589579+0.00646741j 0.0885536+0.0543614j 0.0520525-0.0271613j -0.0865961+0.0250296j 0.103803+0.0769231j 0.160201+0.00917969j -0.101008+0.19126j -0.0427939+0.128333j 0.172339+0.199704j 0.326359-0.0295083j 0.0478704-0.157666j -0.0324927+0.0887062j -0.0191673-0.10503j -0.0967619+0.120507j 0.0307812+0.0887503j -0.321859-0.0665194j -0.194379-0.016824j -0.0314469-0.0482431j -0.188724+0.149506j -0.0242947+0.0836904j -0.126499-0.124796j 0.00362472-0.0393637j 0.00592859-0.0675486j 0.109084-0.00463845j 0.0276955-0.114836j 0.0940805-0.00680593j -0.0264805-0.0161231j 0.00991286+0.0973975j 0.00677508+0.138003j -0.0143064-0.190941j -0.0210038+0.262482j 0.0382906-0.0660042j -0.0208188-0.023603j 0.0810942+0.120124j 0.0246812-0.0434093j -0.0629498+0.152136j 0.017233-0.0344315j 0.0558204+0.0274693j -0.037165-0.00365873j 0.00876057+0.0450674j -0.00575204-0.0170098j -0.0331929-0.049099j -0.00163434+0.0859954j 0.000402705+0.0114736j -0.00592552+0.0490455j -0.000514234-0.0562527j 0.0179057+0.0369707j 0.0049975-0.0110402j 0.0274714+0.0256436j -0.0171476-0.00430938j -0.0182157+0.0275897j 0.0246791+0.0780881j 0.0521909+0.00935535j 0.0248066-0.0122573j -0.0552128+0.0406095j -0.0174661+0.0169191j 0.0412783+0.0330574j 0.00544162+0.0260693j 0.00802176+0.0187545j -0.00255741+0.00331594j 0.01436-0.0249837j 0.00128868-0.0248069j -0.00603818+0.00448632j 0.00562692+0.00823195j -0.0117222-0.0225247j -0.0107118+0.0281216j -0.00178954+0.0167819j 0.0265233+0.0117976j -0.00995751-0.0184596j 0.00226472-0.0124961j 0.0193039-0.0135289j -0.0203518+0.0234854j 0.0169646-0.0106208j -0.00148026+0.00234389j 0.00777017-0.00041038j -0.00858057+0.00409935j 0.0110105-0.00360351j 0.0211821+0.00792143j -3.19871e-05-0.00197203j 0.0151502-0.001105j 0.0464531+0.00972797j -0.00926402+0.00918365j 0.015979-0.00120921j -0.0411266-0.014559j 0.0271361-0.00784976j -0.0015001-0.00809324j 0.00231359-0.0160124j -0.0181445-0.000441163j -0.00645001+0.00154057j 0.00500507+0.0142329j 0.0315409+0.0168326j 0.0166338+0.0129371j 0.00165292+0.00771044j -0.0296233+0.0492334j -0.00757723+0.0076604j 0.0217922-0.00410164j -0.00535481-0.0151458j 0.0122852+6.49594e-05j 0.00635291-0.00723643j -0.0122113+0.0223603j 0.0136653+0.00835757j 0.00521691-0.00422007j 0.00103223+0.0106872j 0.0274396+0.001287j -0.00548278+0.0255855j -0.0081527-0.0145927j 0.00743103+0.0132642j 0.00180691+0.0170147j -0.00334548+0.00768083j -0.00999164-0.0126038j 0.00731387+0.00918764j 0.00685874-0.000956672j -0.0100047+0.0146622j 0.000139133+0.0193042j -0.00569413+0.00923139j -0.00671697+0.0128288j 0.000483455-0.0112272j 0.00218619+0.00710087j 0.0147726-0.00900879j 0.00642016+0.00150409j -0.00310673-0.00166031j 0.00246083-0.00591228j -0.0102172+0.00831217j -0.00122163+0.00241027j -0.00949649+0.00989509j -0.000873642+0.00867835j -0.00108024+0.00468238j -0.00463574-0.00232445j -0.000525962+0.0219351j 0.00554443+0.0206815j -0.0115357+0.00896859j -0.00321788-0.0197652j -0.00588074-0.014139j -0.00093531+0.00635565j 0.00464488-0.00249878j 0.000959249+0.00725403j 0.00914329+0.00492899j 0.00975037-0.0125131j 0.00381635+0.00118012j -0.00611962+0.00784263j 0.0128967-0.0168691j -0.0315517-0.00481039j -0.0149843+0.00709949j -0.00766614+0.00670739j -0.00211296-0.017824j 0.0118184-0.0193503j -0.00386254+0.00503397j 0.01236-0.00889309j 0.018508-0.0024147j 0.00261375+0.000904969j -0.0200568+0.00469543j -0.02337+4.46234e-05j 9.43435e-05+4.50207e-05j -0.00374829+0.00345444j -0.0109273-0.00494007j 0.0204019+0.0197161j -0.0305656-0.0088434j 0.00576603-0.00789565j 0.019404-0.0111417j 0.0184347+0.0109781j 0.000160932-0.0179597j 0.0209332+0.00077988j -0.00833055+0.00291002j 0.00497439-0.00375705j -0.00946707+0.0149088j 0.0044844-0.000801118j -0.00817517+0.0128465j 0.00377828-0.00630202j 0.00500716-0.00741754j 0.0101185-0.00817796j -0.00900029+0.00512595j 0.00187594+0.00735994j 0.0132972-0.0122088j 0.0151595+0.0108538j 0.0259142+0.0159423j -0.00671113+0.0037928j -0.0255034-0.0200802j -0.00397407+0.0178715j -0.0351023+0.00536168j 0.0118668+0.00279791j -0.0141925+0.00125393j -0.0184884-0.0056395j 0.0202158+0.00159945j -0.0064321+0.0166689j 0.0033035-0.012031j -0.0213304-0.0037583j 0.00711351-0.00132369j -0.0264822-0.0123491j 0.00427317-0.0253037j -0.012561-0.0293645j -0.0017689-0.00826247j 0.00627592-0.0506191j -0.016553+0.022115j -0.0154465-0.0394266j 
-0.15409-0.000381072j -0.0470143-0.0353312j 0.0225024-0.00151776j -0.0790654+0.147312j -0.0492911-0.119964j -0.269854-0.121508j -0.0575486+0.247124j 0.0592381-0.20056j 0.00830112+0.163637j -0.112044+0.26497j 0.259489+0.00685621j -0.139364-0.0831584j 0.125014+0.0232846j -0.0821545-0.0262421j -0.177302+0.120184j -0.0489231+0.0825344j -0.0138979+0.0127707j 0.0539838-0.0117292j -0.16023-0.184578j 0.265965+0.169105j 0.208258-0.0440209j -0.174424+0.26325j 0.0405279+0.0423432j -0.0178419+0.00799905j 0.0715904+0.0539154j 0.0147368+0.0518328j 0.0263734+0.0699155j 0.097792+0.047423j 0.015727+0.00515066j -0.0107833-0.048531j 0.00886971-0.0524655j 0.00111756+0.0841621j -0.00138737-0.101171j -0.0187947+0.0157667j -0.068398-0.021742j -0.0878294-0.00487803j -0.00874465-0.031386j 0.0339318-0.103128j 0.00186187-0.000663361j -0.0676292+0.00246772j 0.0106719-0.00754077j -0.00348426-0.0403425j 0.0141685-0.00945084j -0.0133643+0.00459004j 0.0038971-0.0206741j 0.0307134+0.00888709j 2.2393e-05+0.0610295j 0.00227729-0.0268751j 0.00209194+0.0135787j 0.00154762+0.068601j 0.0141912+0.0485401j -0.00365523+0.0195482j -0.0290072+0.0161481j -0.0159736-0.0388589j -0.00564553+0.0146264j -0.0147864+0.0193214j 0.000434714-0.0178455j 0.0293532-0.00608829j -0.0136658-0.0117563j -0.00467789+0.0135044j 0.0204338+0.00403502j 0.00502055+0.00511503j -0.000500601-0.0240079j -0.015707+0.00257684j 0.0232079+0.00552162j 0.00219424-0.00735965j 0.00319844-0.0164703j 0.0155363-0.00232493j 0.0036346-0.0119123j -0.00834364-0.0116938j 0.00246926+0.00933556j -0.0109024+0.0027717j -0.00915489-0.00528603j 0.0100811-0.00294383j -0.0135097+0.0042417j -0.00284932+0.0120714j -0.00942331+0.00891214j 0.00484513-0.000794756j -0.00289843-0.0178881j -0.00459268-0.00923555j -0.00290425-0.0036457j -0.000894605-0.00333972j -0.0142987-0.0342682j 0.00142024-0.00412916j -0.00590301-0.0132478j 0.00485317+0.0299301j -0.0192078-0.0103743j 0.00345273-0.000900226j -0.00152812+0.00236942j 0.00285153-0.0212193j 0.00394505-0.014797j -0.00704941+0.00184942j -0.0139531+0.00115787j -0.00238055+0.00191596j 0.00253574-0.00773383j 0.00420345+0.00155019j 0.020383-0.00135509j -0.0048351-0.0282496j -0.00880919+0.0238616j 0.00228847-0.00444962j 0.000323339+0.00348516j 0.00758091-0.0202047j 0.00127512+0.00237636j 0.00621448-0.00759795j -0.00837038+0.00208048j -0.0221468+1.76863e-05j 0.00411143-0.0123777j 0.00307818-0.00101306j -0.00597495-0.0106142j 0.0143511-0.00655146j -0.0110877+0.00464828j 0.022414+0.00979566j 0.00509505-0.00898941j -0.0108323+0.0032993j -0.0133842-0.00464733j 0.00233798-0.00897098j -0.00463006-0.00417075j -0.00090964+0.00228258j -0.00152165+0.0042577j -0.0148739-0.0156749j 0.00847469+0.0128819j 6.24629e-05+0.000695426j -0.00384741-0.00548481j 0.00428295-0.00223965j 0.00285764-0.011925j 0.0076272-0.00493832j 0.00360293-0.00821032j 0.00963749+0.00162526j 0.0056721-0.00130057j 0.00384583-0.00155047j 0.00298262-0.000422333j -0.00453088-0.00465761j 0.00670525-0.0115462j 0.00606053+0.000466266j -0.000827565+0.0113001j -0.0042824-0.000237828j 0.00622033+0.00212746j 0.00444847+0.00297997j 0.012591+0.00820333j 0.00409878+0.00448374j 0.00915983-0.0019173j 0.0101593+0.00947324j -0.00102592+0.00568148j -0.0112347-0.00654749j -0.00389414-0.0101332j 0.00922185-0.0153566j 0.00203344+0.00236541j -0.00325781-0.00215783j 0.00621107-0.00513403j -0.00632606-0.00241314j -0.00160728+0.00416215j -0.0116329-0.00814446j 0.00361296-0.000849539j 0.0029322+0.00500896j -0.00281095-0.00862984j -0.00401041+0.00108047j 0.0157862+0.0039611j -0.00918965-0.0119634j 0.0157505+0.00873981j 0.00301769+0.00471228j 0.0153849-0.00890431j 0.0129388-0.0144221j -0.012174-0.00736811j -0.00395068+0.00516346j 0.00160152+0.00268676j 0.00238638-0.0101985j 0.000968132+0.00305006j 0.00165145+9.01687e-05j 0.00170771-0.00935115j -0.00683463-0.00469931j 0.00639728-0.00250197j 0.00430506-0.00213336j 0.0013878+0.000927099j 0.00166021-0.00281258j -0.0113751+0.000282706j 0.00203097-0.0155791j 0.00970657-0.0221183j 0.0126185-0.0056694j 0.00597508-0.0191814j 0.0199168-0.00744766j 0.0243903+0.010606j -0.00631636+0.00252766j 0.00325395+0.0151146j 0.00206116+0.00498396j 0.00822531+0.0031133j 0.0103588+0.0107722j -0.0110174+0.00307214j -0.0189858-0.00572223j 0.00165621+0.00323596j 0.0168947-0.0091826j -0.00775741-0.00129294j -0.00202416+0.0230414j 0.00698157-0.0282259j 0.000687352+0.0208138j -0.0166702-0.00918885j 0.00230743-0.0241802j 
0.038733+0.0147022j -0.0595088-0.00196834j -0.0083705+0.0713939j -0.00439517-0.00578566j -0.00787945+0.0165561j 0.028065+0.0456156j 0.13143+0.00164761j 0.28614+0.336181j -0.237222+0.415288j 0.22001-0.0580351j -0.0293612-0.0726789j -0.172094-0.0793879j 0.0206151+0.0258993j -0.0163272+0.071944j -0.0100824+0.0673029j 0.156931-0.218961j -0.291321+0.186663j -0.239089-0.112563j 0.211647+0.161969j 0.164716+0.164778j 0.0473769-0.0574023j -0.0106488+0.038548j 0.042187+0.0971646j -0.00422055+0.0188676j -0.0122805+0.0128639j 0.00271563+0.0198625j -0.00158575+0.000821067j -0.0244961+0.0135261j -0.0102409-0.00143895j 0.00672922-0.00549651j 0.00743573-0.0219457j -0.00878479+0.0161393j 0.0149524-0.0217806j -0.00569057+0.00258734j -0.000754339+0.0151001j -0.0126316-0.0283632j -0.00561101+0.0100198j 0.0152378-0.0292672j -0.0066501+0.00410793j -0.000432063+0.0128879j 0.00474414+0.00900134j -0.00370117-0.00245529j -0.0100763-0.042235j 0.00429156-0.0241773j 8.9044e-05-0.0356904j 0.00109726+0.0086024j 0.00159248-0.0288249j 0.00450191+0.00656746j -0.00564526+0.0184146j 0.00129311+0.00372573j -0.00409694-0.00648712j 0.00509434-0.00154102j 0.00629357-0.000122874j -0.00392693-0.0158948j -0.018167-0.0051357j 0.000762142-0.000347664j -0.0315536+0.0148844j -0.0184671+0.00911585j 0.0184545+0.0129356j -0.000141267+0.00686388j 0.0100362-0.00460566j -0.00666892-0.0046515j -0.00793944+0.0111174j 0.00590795-0.0131669j -0.00736821-0.0199825j 0.0324666-0.00953952j -0.00610946+0.0147025j 0.00699158+0.00838178j -0.00519079-0.0203124j 0.00455414+0.00696693j 0.00898258+0.013999j -0.0350795+0.00905752j -0.0148885+0.00290575j -0.0290038+0.0123744j 0.0298699-0.000442196j -0.0266204+0.00117694j -0.0115282+0.0176155j -0.0185435-0.0166871j -0.0260195-0.000879158j -0.00865109-0.00401552j -0.017132+0.00606778j 0.00881461-0.00277694j -0.0123013-0.00689442j -0.0091564-0.00505379j 0.0144458+0.0108601j -0.00388271-0.0141637j -0.0235146-0.00129954j 0.00490776-0.0135226j 0.00247284+0.00564246j 0.00691841-0.00481916j 0.000515838+0.000634025j -0.00129918+0.00552959j -0.01267-0.0168047j -0.00336614-0.008461j -0.00338116+0.00717111j 0.0122114-0.00271797j 0.00199235-0.0022336j -0.00176054+0.00222286j 0.00476225-0.00856964j -0.00411124-0.00244641j -0.013168+0.0181494j 0.00392713-0.00107987j -0.0138513+0.00418808j 0.00656579-0.00679036j -0.0151865+0.000721327j -6.08823e-05+0.00776907j 0.00666462-0.00550043j -0.00198839-6.43366e-05j -0.0105941-0.00630783j 0.000881488-0.00303867j -0.0115308+0.00232615j 0.001978+0.00777883j 0.00836851-0.0151304j 0.018909-0.00181572j 0.00502755-0.00262764j -0.0123041-0.0206631j -0.00984147-0.00977673j 0.00170821+0.00678739j -0.0142221-0.0169675j 0.00675834+0.0145612j 0.00440348+0.0111156j -0.00555778+0.0021052j -0.00165416-0.00418675j -0.00616937-0.0132902j -0.00801936+0.0010815j 0.00581982+0.0211796j 0.0023176+0.0106513j -0.00716318+0.0138673j 0.00320948-0.0151912j -0.0019993-0.00213604j 0.00491343+0.00402997j -0.00593173+0.0274647j -0.000799773-0.000485467j 0.00238518+0.00434335j -0.0141168+0.0193887j 0.00908931-0.0111336j 0.000137392+0.0100306j -0.00875361+0.00150506j 0.0081368-0.00849227j 0.000393486+0.00709441j -0.00551835-0.0024261j -0.00229623-0.00240565j 0.0165115+0.00267066j 0.00650727-0.00367605j 0.0129306+0.00625568j -0.00165566-0.00700676j 0.0152918+0.00262175j -0.0111062-0.0089715j 0.00638308+0.00897607j 0.00405939+0.00920717j -0.0116289+0.00413363j -0.0112483-0.0057494j -0.00101259-0.00568374j -0.000636806+6.87647e-05j -0.00541387-0.00096505j 0.000175033-0.001673j 0.00144164+0.000458853j 0.000473155-0.00429649j -0.00193772-0.0001538j -0.00229569+0.00111708j -0.0016662+0.000922427j 0.00175415-0.00328212j -0.00215402+5.78152e-05j 0.00141308+0.00521522j 0.00307103+8.37077e-05j 0.000709234+0.00194207j 0.0011306-0.00140137j -0.00112418+0.00698568j -0.00288424+0.00619056j -0.000736849+0.0019146j -0.000358071-0.00879028j -0.00527961+0.00633432j -0.000625074+0.0272324j 0.00141738+0.000220708j -0.00120299-0.000299252j -0.00141382+0.00450669j -0.00125944+0.000618067j 3.32621e-05+0.00618425j 0.00339705-0.000463612j -0.00328306+0.00120973j 0.00397524-0.00412585j -0.00106075-0.00119384j 0.00585009+0.00271062j 0.00359698+0.00158889j 0.000990372+0.000622829j 0.00038411+0.000393586j 0.00161697+0.000301972j 0.00372361+0.00624009j 0.00159754-0.00614719j -0.00356692+0.00185878j -0.000421474+0.00077987j 0.000232926+0.000622823j -0.00123129+0.000398471j 0.000288222+0.00135004j 0.00288277+0.000314784j -0.000154772+0.00483596j 
0.00537839+0.0191804j 0.00255308-0.00779122j 0.00438827-4.6352e-05j -0.00885962+0.0506777j -0.0238334+0.0258634j -0.119214+0.0216646j 0.0221699+0.0712092j 0.00931578-0.0086988j 0.00295383-0.0256041j -0.0279371-0.131107j -0.097538-0.00840231j -0.000201184-0.076044j -0.105895+0.0703638j 0.138694+0.0413374j 0.0270341-0.0181832j 0.0363722-0.0496851j -0.0291751-0.0285151j 0.0463902+0.0214015j 0.111964+0.0763769j -0.0834879-0.0390396j 0.00996724-0.0134297j 0.0108426-0.108132j -0.0423634-0.0409816j -0.0208682-0.103572j 0.139925-0.135866j 0.0315799-0.0733008j -0.050665+0.059396j 0.0558306+0.061602j -0.011795-0.000987421j -0.116802-0.0537439j 0.244894+0.0455426j -0.0159272+0.015781j -0.0814119-0.0456374j -0.051523+0.0321369j -0.261716+0.0784671j -0.0699954-0.0104392j 0.0496792+0.178932j -0.134014-0.0715862j -0.142613-0.0350151j 0.0284302+0.0781836j 0.0864954+0.012032j 0.116733+0.0369296j -0.04761+0.0492556j 0.0249122-0.0787314j 0.0443651+0.0264836j -0.0383701+0.0450938j -0.036456+0.214951j 0.0170602-0.0947742j -0.0253813+0.0799419j -0.00051418+0.14668j 0.0405208+0.15782j -0.0445076+0.0877743j 0.0160549+0.00610523j -0.0194649-0.0565465j 0.0276548-0.00729024j 0.0436329-0.0949981j -0.0470411+0.0352075j 0.0604392-0.0712144j 0.0206011-0.0106599j -0.0517869+0.0650952j 0.0169858-0.0204056j -0.0180648-0.00787182j 0.0198785-0.00235253j -0.0122338-0.0280732j 0.0298234-0.0107465j -0.0412547-0.0594088j -0.0535766-0.124781j 0.00887661+0.0386269j -0.00853497+0.0149816j 0.0402952+0.0798437j -0.00349601+0.0158275j -0.0122906-0.0412966j -0.0108321+0.0353603j 0.00395344-0.0132548j -0.0145298-0.00792478j 0.0177673+0.0360069j -0.000318847+0.0108416j -0.00824656+0.000474292j 0.00648057-0.0381484j 0.00943859+0.0153698j -0.00386931-0.022065j 0.034735+0.0282107j -0.0121605-0.00410198j 0.0182756+0.0373279j 1.2467e-06+0.010705j -0.024632+0.0117607j 0.00816501+0.000259738j 0.0208857+0.00255009j 0.0524852-0.0489465j 0.0317086-0.0417525j -0.00254125-0.0380471j 0.0311288-0.0143276j 0.0230071+0.0276519j -0.000714598+0.0051171j -0.0120718+0.0156397j -0.0188987+0.0448017j 0.0255883+0.0261056j -0.00295839-0.0275748j 0.00382917-0.0036361j -0.0190421-0.015054j 0.00964135-0.0260023j 0.0109649-0.0361705j -0.0140033+0.0619447j -0.0141445+0.00514281j 0.0103622-0.0185733j -0.0271303+0.000108049j -0.000924469-0.00946354j -0.00463355-0.00696361j -0.0145195-0.0303425j -0.0177927-0.0142935j -0.00669476+0.000793711j 0.00718495+0.00504446j 0.0276567-0.0153719j -0.0169264+0.0112985j -0.0532565+0.0179378j -0.00150237+0.000180894j -0.0159621+0.0108231j -0.0325311+0.0220812j -0.00706703+0.00863055j -0.0113197-0.00792975j 0.0357535-0.00104882j 0.0154717+0.00234818j -0.00894978-0.0109559j 0.0204424-0.00931685j -0.010038-0.00847568j 0.00534074-0.0166822j -0.0134268-0.00576632j 0.0378861+0.00145232j -0.000688592+0.00761826j 0.020823-0.00965444j -0.0082926+0.00945764j 0.0106507+0.00785206j 0.029499-0.011818j 0.0197997-0.0214387j -0.00568682+0.0106451j 0.015294+0.0119696j 0.0134526-0.000271716j 0.0220156+0.0163916j 0.0623575+0.0122798j -0.00184712-0.0173357j 0.0199046-0.0122561j -0.00407964+0.0307501j 0.0301683+0.0013979j -0.0583897-0.0112266j -0.037173-0.00775119j 0.0189185-0.0316066j -0.011557+0.00190877j -0.0105031-0.0342429j 0.0125694-0.00694491j -0.0134938-0.0295576j -0.0166608-0.000524052j -0.00880314-0.00351722j 0.00907206+0.00853998j 0.0097745+0.0283506j 0.0339869+0.00409223j -0.0139373+0.00391858j -0.0134885-0.0099058j -0.0269437-0.0178236j 0.0100445+0.0123384j -0.0227024+0.0273398j 0.0717938-0.0255425j 0.0503799-0.0180007j 0.0103459-0.0108134j 0.0304377+0.000523621j -0.0144553+0.00669763j 0.0300998-0.0413703j 0.00768135+0.0228316j 0.00406852+0.000424069j -0.00682889-0.000944166j -0.0075662-0.0101922j 0.015633-0.023649j 0.0241115-0.0140367j -0.00199132+0.00861069j -0.0194807-0.00136792j -0.0361722-0.0279301j 0.0321449-0.0159715j 0.0660741-0.00260441j 0.0284043-0.0077065j -0.043003-0.0123257j 0.0257663-0.000339319j 0.00361656+0.0169565j -0.00777968+0.0340239j -0.0151471-0.0373734j -0.0299131-0.00308732j 0.0593691-0.0156066j 0.0266427+0.0614011j -0.0215673-0.00484864j -0.0491045-0.0400236j 0.00291337+0.00968785j 0.00260439-0.00254777j -0.0213502-0.0375192j 0.00688919+0.0489429j 0.00383015-0.0809094j -0.0171474-0.0481819j -0.0568056-0.0273951j 0.0061434-0.122359j 
0.0210626+0.0249156j -0.00770145-0.0501808j 0.0526035-0.000329136j 0.0230062-0.0134699j 0.00930845-0.00744891j 0.00520417+0.0145719j 0.0196478-0.00600504j 0.0208848+0.0144385j -0.0208579+0.0193408j 0.00335309+0.00484627j -0.00735902+0.026821j 0.0444471+0.00681672j 0.0102821-0.0300733j -0.0176582+0.00553038j -0.000255743-0.0194536j -0.0116601+1.58805e-05j 0.00604673+0.00850414j -0.0370424-0.0172401j -0.0189318+0.00326906j -0.0116348-0.0106121j -0.0366134+0.0221125j 0.0238171+0.0109934j 0.0266977-0.0216376j -0.00791329-0.0489593j 0.152464+0.085831j -0.293495-0.176954j -0.17254+0.015499j 0.16458+0.0210089j 0.296733-0.1969j 0.178518+0.014975j 0.107038+0.0271646j 0.191989+0.130401j 0.0178506+0.121826j -0.284372+0.188098j 0.100957-0.036805j 0.0848928+0.0630363j 0.0605953+0.0271318j -0.0927437-0.00473126j 0.00532484-0.00929359j -0.0788765-0.137951j -0.0132943+0.0584055j -0.0602207-0.0169483j -0.0186242-0.0469146j -0.00865977-0.00337855j 0.0196425-0.0355693j 0.0270376-0.210008j 0.0139973+0.271784j -0.00774626+0.318268j -0.0132678+0.0102723j 0.0100803+0.0628066j -0.0240602-0.115148j -0.0261668+0.0789497j -0.0196788-0.173872j 0.00518328+0.0367456j -0.04933+0.0119724j -0.00712344+0.0724695j -0.0157352-0.00599663j -0.0245072+0.0129069j -0.00210888+0.017122j 0.010503+0.0135358j 0.00571703-0.0157179j 0.0154002+0.00168412j -0.00440717+0.00210384j 0.016613-0.0058356j 0.012514-0.00678789j -0.000959301+0.00683093j 0.0111382+0.0228407j -0.00486864+0.0327911j -0.0294081-0.0133186j -0.00115591-0.00125619j -0.0121526-0.0243894j -0.00323303-0.00264946j -0.0147703+0.0182065j 0.0159923-0.0222281j -0.0129155+0.00799729j -0.0244195+0.00512691j -0.0100211+0.000295243j -0.0117904+0.00191396j 0.0338986+0.0100221j -0.00414444-0.00106236j -0.00824535+0.00291983j 0.0261576+0.0098668j -0.0289837-0.0185165j 0.0058383-0.00250356j -0.000163528+0.0111857j 0.0103656+0.00581514j -0.0242048-0.0050005j 0.0124252-0.00561424j 0.00380439+0.0076j -0.00132576+0.0165263j -0.00438255+0.00527459j -0.0168948-0.00184892j 0.00353+0.0136588j -0.00195275+0.02097j -0.0107369-0.0161588j -0.0147465+0.00649825j -0.00647616+0.00478232j -0.00100241+0.00933582j 0.016801-0.0048588j -0.0223423+0.00670076j -0.0303096+0.0121897j 0.00829779-0.00157409j 0.00290485+0.0061507j 0.0305343-0.0178581j -7.10597e-05+0.00236367j 0.000491238+0.0359266j 0.00234637-0.0230375j -9.44955e-05-0.00264216j 0.00418198+0.0131031j 0.0108389-0.0267422j -0.005703-0.0130723j 0.00737317+0.00970942j -0.0147305-0.00913749j -0.0140426-0.00983426j 0.0109329+0.00037704j 0.00732912-0.000367424j 0.00402333-0.008043j -0.00829381-0.00977101j 0.00156502-0.000956238j -0.00278392-0.00904649j 0.000915328+0.0159503j 0.00062327+0.0160213j 0.00502862-0.0221501j -0.00249519-0.00308797j -0.00495275-0.0120772j 0.00976157+0.00336426j -0.00472398-0.0063196j -0.00810978+0.0163331j -0.00534319+0.00488009j -0.00469199+0.0149025j -0.00237049+0.00280068j 0.00534264-0.0169814j -0.0051983-0.00233288j 0.00433004+0.0079709j -0.00215617+0.0203838j -0.00085841-0.0106273j -0.00288068-0.0157483j -0.0179632-0.00470704j 0.00405273-0.0002068j 0.0138306-0.0189429j -0.00413581-0.00383348j -0.00171467-0.000118258j -0.00998079+0.0182535j 0.0183353+0.00523511j -0.00547488+0.00729198j 0.00382795-0.00714683j -0.00521283+0.00287624j 0.00947642+0.0150311j 0.000931523-0.0114773j -0.00641084-0.00671389j -0.00771727-0.00380653j 0.00317664-0.00837829j 0.00529865-0.00750488j 0.0137191+0.00299703j -0.00244119+0.00107325j 0.000408979-0.00136006j 0.011052+0.00492165j -0.000903416-0.00529034j 0.0136164+0.00150672j 0.00451972-0.00672597j -0.0080783-0.00538342j -0.00994315-0.0108202j -0.00820915+0.00346274j -0.00905332+0.0112085j 0.00657629+0.00218127j -0.00659458-0.000865503j -0.0109093+0.00555803j 0.0141708-0.00279577j 0.00328556-0.0131229j 0.0107735+0.00629158j -0.00292288-0.00284777j 0.0146325+0.000294969j 0.0337581+0.00168546j 0.0034758-0.00420167j 0.00328007+0.0178996j 0.00390934-0.00903797j -0.00974797-0.0164253j 0.00952646+0.00204347j 0.00230667-0.00167177j 0.0265481-0.00200069j 0.0216153-0.00381713j 0.000271251-0.0015199j 0.00650282+0.014336j 0.00941711+0.0101365j 0.00961961+0.013037j 0.00417614-0.0041633j -0.0086835+0.0075548j -0.00803729+0.00492852j -0.00653828-0.0036885j 0.0159504+0.00949787j -0.00262473+0.0113547j 0.00638771+0.0085052j -0.00341486-0.0305023j -5.33837e-05+0.0233063j 0.00414347-0.0119684j 0.00572595+0.0131501j 
