0.262083+0.0508198j 0.0722416-0.181635j 0.0954512-0.117017j -0.158328-0.158721j -0.199513+0.150125j -0.000421458+0.125648j 0.022887+0.0891635j 0.28686+0.0780288j 0.141197+0.0384403j 0.262572-0.0896335j 0.167369-0.128268j -0.340994-0.101011j 0.0638229+0.149864j 0.00525015+0.0879477j 0.00877773-0.454212j -0.0377011+0.224696j 0.00821118-0.00945841j 0.0534415-0.00131617j -0.0131279+0.108463j 0.0295753+0.0188822j 0.017983+0.0154569j -0.0473817-0.0475727j -0.00596481+0.0198914j 0.00243636-0.0171303j 0.00202611-0.0411556j 0.0159812-0.00988717j 0.0333207-0.0179463j 0.0169722+0.00509162j 0.0258646-0.00523422j -0.0264286+0.0709757j 0.019026-0.0103165j 0.0236673+0.060357j 0.0330988+0.00181408j 0.015026+0.02419j -0.0108161-0.00900527j -0.0306678+0.0407167j -0.00085988-0.0184954j 0.0243606+0.00406506j 0.0355785-0.00525317j 0.0289665-0.0200158j -0.00454086-0.0051501j -0.00714533-0.012477j 0.0156013+0.013863j 0.0124318+0.0106073j 0.00944141+0.0260328j -0.00829918+0.00255891j -0.0164154+0.00282855j -0.0612293-0.0137093j -0.0211758-0.017731j -0.013715+0.0220964j -0.0213203+0.0312478j -0.0258141-0.01205j -0.010461-0.0158494j 0.000347098+0.0245888j 0.0124106-0.0253232j 0.00563391+0.0348205j 0.0241303+0.000772165j 0.0150017+0.0117107j 0.0292739-0.00510062j -0.0066144+2.24322e-05j 0.00194586-0.00458758j -0.00450934+0.0148815j -0.0176466+0.000395316j 0.00853147+0.00576614j -0.000191501-0.00110919j -0.00675181-0.00341654j -0.00719338+0.00170154j -0.0038699+0.00426871j -0.00477347-0.00381048j -0.00513932-0.00441574j -0.00756896+0.00237072j 0.00961323+0.00496378j 0.00240565-0.00822151j -0.0129176+0.00629812j -0.0276614-0.00398649j -0.00347401-0.00408464j 0.0173995-0.00375274j 0.00461108-0.00783699j 0.0107519-0.00103552j -0.0131408-0.00288729j 0.00513382+0.00569146j -0.00973061-0.00719756j 0.00111085-0.012375j -0.00485226-0.0146453j 0.00265532+0.0106118j -0.00181654+0.00382084j 0.00106154+0.0126838j -0.00991637-0.0101387j 0.0119894+0.000784852j -0.00846933+0.0231705j 0.00906822-0.012363j 0.000750611+0.00715577j 0.0123312+0.00087495j 0.0167147-0.0065866j 0.000700147+0.00394723j 0.00145123-0.0139637j -0.00253296+0.00199242j 0.00042674-0.0109228j -0.0088665-0.00690936j -0.00295173+0.000315421j -0.00357177-0.00482494j -0.00521556+0.00183775j 0.00452503-0.00109246j 0.0166598+0.00205681j 0.00395499-0.0118636j 0.0114774-0.00741493j -8.34157e-05-0.00627011j 0.00492189-0.000272103j -0.000215048-0.00235786j 0.0149438-0.00918581j 0.0185382+0.0121525j -0.0116683+0.00408677j -0.00681698+0.00699325j -0.00529986-0.00693962j 0.00459736+0.0171813j 0.00903018+0.00278065j -0.00568804+0.00898447j 0.00671676-0.00781626j 0.00335089+0.00995387j -0.00273893+0.00160051j -0.00625903-0.00222471j 0.00982851+0.00430823j -0.00967664+0.00839309j 0.00368919-0.000472367j -0.00863101-0.0121385j -0.00588581+0.0223638j 0.00847597-0.00153744j -0.00830166-0.00170599j 0.015267+0.00496042j -0.00920742-0.018001j -0.00690712+0.00519789j 0.0110079+0.0111693j 0.00249735-0.00396356j 0.00966181-0.00410567j 0.00960854-0.00302447j 0.00800254-0.0135686j 0.00727582-0.00909795j 0.000440083-0.000278289j 0.00589813+0.00753297j 0.00546288-0.00397518j -0.000435472-0.00229464j -0.00289379-0.000877851j 0.00106491-0.00626399j -0.00351951-0.0053013j 0.00387141-0.00223392j -0.00218129-0.00391585j -0.00431833-0.00530596j 0.00474098+0.00293201j -0.000882627+0.00221409j 0.00412075+0.002124j -0.00256395+0.00076968j 0.00559709-0.00981665j 0.00408655+0.00294363j -0.000793171+0.00715551j 0.00634018-0.0111467j -0.00154706+0.00377796j 0.000167075+0.00186986j 0.00615684+0.00654014j -0.000881496-0.00199364j -0.00304101+0.00377432j -0.0034888-0.00513858j 0.00433009-0.00371846j 0.00550094+0.0024369j 0.00606507-0.000389163j -0.00656102+0.00398648j 0.00536231-0.00854835j -0.00995508+0.00284281j 0.0040914-0.00278601j 0.00141423-0.0100891j -0.00333524-0.00196738j 0.0165864-0.00140325j 0.00214976+0.00144452j -0.00815662-0.000259164j 0.00114496+0.0152817j 0.00742643+0.0050236j 0.00258384-0.00989811j -0.000500204-0.00151639j -0.00796397-0.00482079j -0.0062806-0.00256503j -0.00385627+0.000653926j 0.00368831+0.00020664j 0.000897028-0.000960097j -0.00474994+0.0049193j -0.00181108-0.0139904j 0.00676774-0.0046243j 0.00524449-0.0190751j -0.00155934+0.0186565j -0.0118555+0.00308987j 0.00466708+0.0253297j 
-0.332879-0.168074j -0.144484+0.49593j 0.264352-0.054634j -0.178785-0.163775j -0.0767646+0.0172735j -0.0596198+0.20966j 0.30937-0.246707j -0.242454-0.0963907j 0.281924+0.23786j 0.0258817-0.0613034j 0.0626892+0.0250945j -0.0899014-0.00625442j 0.0219738+0.065661j -0.0092554-0.0410361j 0.0172186-0.0620661j -0.00350743+0.0646458j -0.030072+0.020948j -0.0195201-0.0118449j 0.00586859+0.0111897j -0.013081+0.00546286j 0.00797429-0.0155467j 0.00952345-0.0345905j -0.0108541-0.0060071j -0.0337263+0.00533741j -0.0257867-0.00496526j 0.0317829+0.0092124j 0.0269373-0.001199j 0.00203938-0.0106409j 0.00390701-0.00713588j -0.0071423+0.0139893j 0.0108193+0.00213009j 0.00124876+0.0185936j 0.00886201+0.00231812j 0.00895989+0.00750693j -0.00256346+0.00828895j 0.00280707+0.0171641j 0.017128+0.00950059j -0.00969317-0.017954j 0.0111772-0.00171423j 0.00897595-0.00680007j 0.019568+0.0248252j 0.00394105-0.0128771j 0.00751641+0.00242706j -0.00434207+0.00679026j 0.011137-0.0276156j 0.00542283-0.0010477j 0.00903197-0.0226014j -0.0135305+0.00419394j 0.00254255-0.00859427j -0.00652691+0.00812438j -0.00876336+0.00100506j -0.0085903-0.0101721j -0.000746696-0.00208232j 0.00524271-0.0073053j 0.000786912+0.00227343j 0.000994665-0.00560002j -0.00124514+0.00435976j 0.00349289+0.00262406j -0.00657222+0.00454987j 0.00318101+0.000163838j -0.00230243+0.00711563j -0.00408792-0.00231498j -0.00314163+0.000938155j 0.00721787-0.0020292j 0.000805011+0.00774514j 0.0208904-0.0242892j -0.000880416+0.0106609j 0.0198399-0.00132226j 0.00630591-0.00612631j -0.0130685-0.00387145j 0.0183699-0.00482441j 0.00026243-0.000467239j 0.00859905+0.00230865j 0.00464528+0.00594939j -0.0187656-0.00357613j 0.0162559+0.00454693j -0.00598749-0.0114111j 0.00187487+0.010222j -0.000753414-0.000440172j 0.00807383+0.00931007j -0.00744611+0.00056617j -0.0110234-0.00827946j -0.00948976-0.00658157j 0.0042337+0.00180368j 0.00307855+0.00292659j 0.00241219+0.0012621j 0.00257323+0.00550898j 0.00377618-0.000246446j 0.00416052+0.000448563j -0.00581937+0.00316438j 0.00156652-0.00663022j 0.00346529+0.00518881j -0.0102094+0.000546387j 0.00397256-0.00123232j -0.000679589+0.000839994j -0.00245993+0.00346215j -0.000936408+0.0100827j -0.00214608-0.010209j 0.0158954+0.011614j 0.0056012+0.0107876j -0.000959494-0.00286527j -0.000778292+0.00477805j 0.0017608+0.00473734j 0.00176701-0.00973408j -0.00289118+0.00833438j -0.000835531+0.00910001j -0.00613058+0.00433654j 0.0025122-0.0105155j -0.0039965-0.00217064j 0.00281144+0.0226966j 0.00627634-0.0153071j 0.00214507+0.0026091j -0.00499025+0.00801211j 0.00058881-0.00347022j -0.00129426+0.00477714j -0.00785657+0.0110619j -0.000598867+0.00148831j 0.00477649-0.00385489j 0.00325851-0.00164474j 0.00135292+0.00036365j -0.00208841+0.000648645j 0.00365143+0.00162164j -0.00139387+0.000587399j 0.00428454-0.00255397j -0.00148291-0.00479025j 0.000397514+0.00485984j -0.00204687-0.00283652j 0.0015484+0.0027817j 0.00161349-0.000492535j -0.00194898-0.000243381j 0.00200052-0.00250123j 0.0038269+0.00142577j -0.000362494+0.000600043j 0.00330355-0.0015731j -1.75014e-05-0.000525443j 0.00264773-0.00275788j -0.000668782-0.00413496j 0.0079508-0.00785375j -0.00653015-0.00966928j 0.00522021+0.00801337j -0.0162182-0.00156406j 0.0101845+0.00055462j -0.012081+0.00246232j 0.00895294+0.0014236j -0.000229191+0.00456335j 0.00798943+0.00810362j -0.00133242+0.00147594j 0.00174946+0.00913523j 0.00170941-0.00750574j 0.00432956-0.00455867j 0.00139639+0.0163197j -0.00455965+0.0016252j -0.00501261-0.00918531j 0.00112164-0.000127287j -0.00498505+0.00737725j 0.00361854+0.00612073j -0.00305396-0.0046915j -0.00302922+0.00380783j 0.00421014-0.0045494j -0.00338952-0.000902267j 0.00655746+0.00154466j -0.0136646+0.00433178j -0.00320469-0.000765328j 0.00648636+0.00780574j 0.0112772-0.00926283j 0.00422206+0.00116407j -0.000498749+0.00189285j -0.00193352+0.00219419j -0.00142627+0.00280586j -0.00633123-0.00557783j -0.00390567-0.00202596j 0.00563792-0.00518257j -0.0021292-6.0038e-05j 0.00110478-0.000382364j 0.000424762+0.00116826j 0.000798521-0.00125763j 0.00312794+0.00116163j -0.0034948+0.000653115j 0.0107281-0.00110296j -0.00357861-0.000373237j 0.000923484+0.00156101j -0.00205603-0.00192986j -0.000744317+0.000673193j 0.0011647+0.000808567j 0.000734763+0.00147132j 0.000668575-0.00107697j 0.00128857+0.0021568j -0.000845367-0.000900965j -0.000626592+0.00202951j 
-0.00792998+0.0264689j 0.0100173-0.000761667j -0.00164482+0.0495754j 0.0759012-0.00578103j -0.0391635-0.0287842j -0.00962349+0.0278495j 0.00852753-0.0050002j 0.0411599+0.00877866j 0.0366597+0.0173728j -0.00631269-0.0158979j -0.0356114-0.123632j -0.0844528-0.0262996j 0.150474-0.0931716j -0.0635846+0.0461531j -0.000873057-0.0790266j -0.132716+0.0401276j -0.0295872+0.0345246j -0.0175915-0.00111334j 0.0799767+0.123659j -0.074285+0.028002j -0.0744325-0.203991j 0.00307921+0.0943454j 0.126563-0.0600446j -0.0196377+0.002678j 0.0102081+0.139342j -0.0283712+0.00592726j -0.0200416+0.122135j 0.0128193-0.0271072j -0.217779+0.00819067j -0.0350756+0.120676j -0.13884-0.0714517j 0.0395879-0.0669596j 0.182012+0.15332j 0.0127669+0.0904911j -0.208572+0.0190836j 0.0423025-0.0999537j 0.01707+0.0174407j -0.0373494-0.00533853j 0.00334878-0.023453j -0.124541+0.0263686j 0.0174434+0.0242948j -0.0540474-0.0123429j -0.111666-0.0439113j 0.0417606+0.0170635j 0.00625595-0.0225255j 0.0563059+0.0567316j 0.0328864+0.0208198j 0.110598-0.0331966j 0.0351483+0.0764993j -0.0927722+0.0427023j 0.0241222-0.059252j 0.0947738+0.0712446j 0.101828-0.122118j 0.0107591+0.049153j -0.0164995-0.0176073j 0.0202408-0.142777j -0.0207158-0.0359114j -0.0326792+0.0224195j -0.0413648+0.0916556j 0.0624875+0.0365954j 0.118997-0.0245251j 0.0290387-0.0435453j 0.101845+0.0948016j -0.0341366+0.0501009j 0.00851061+0.0786633j 0.00292898+0.0122048j 0.0337202-0.0168035j 0.0444572-0.0165963j 0.0378888+0.00792726j -0.0013374+0.0130479j 0.00964973+0.00950381j -0.00750832-0.00909076j -0.0187108+0.0660855j 0.024604-0.0362505j 0.060999+0.032737j 0.00451836+0.0174865j -0.00701851+0.00329004j -0.018772+0.00224098j -0.0550131+3.77491e-05j 0.0174821+0.0145577j -0.032464-0.0104117j 0.0296647+0.0485196j 0.033509+0.0136329j 0.0249861+0.0638625j -0.0405655-0.0139217j 0.0450709+0.0135327j 0.0397063-0.0408043j 0.0215435-0.00928028j -0.0342859-0.00380492j -0.0125489-0.0681697j -0.0342242-0.0367767j -0.00713917-0.0134999j -0.0274109-0.0123204j -0.00395284-0.0219382j -0.00476433-0.0271502j 0.023465+0.0214523j -0.0136876+0.00316985j 0.00914748-0.0290389j 0.0125833-0.00867198j -0.0165376+0.0158251j -0.0036481+0.0103333j 0.00317395-0.0317045j -0.00366377+0.0049775j -0.0203547+0.00670245j -0.0229593-0.0120698j -0.0153852-0.000657838j 0.0104762+0.00174478j -0.0065558+0.00268005j 0.0299958+0.00775143j -0.00203574+0.00890338j -0.0137863-0.00771592j 0.0126538-0.0176157j -0.0203218+0.0127551j -0.0451477+0.000536388j 0.00417003-0.0480788j -0.00460394-0.0272253j 0.00928458-0.0152356j -0.00155924+0.0328684j -0.0138612-0.0284819j -0.00695035-0.0156687j 0.0453946+0.0445993j 0.0010505+0.0068854j 0.0236384-0.0315047j -0.0191497-0.00813886j 0.0320758-0.0383902j 0.0104426-0.0622533j -0.0263061-0.000349059j 0.00503883-0.0161327j -0.0566703-0.035712j 0.0314549+0.0604989j 0.0324418+0.0182001j -0.0340639-0.0148434j -0.0310007+0.0313399j -0.00601557+0.00475119j 0.0385445+0.0138897j -0.0402503-0.000464091j -0.0107933+0.0635094j -0.00181967-0.00457699j -0.0307513-0.0028572j -0.0117132+0.0367719j 0.025464+0.00877056j 0.0321199+0.0163345j -0.00175906+0.015968j 0.0124683+0.006145j 0.0029075+0.00425229j -0.00548638-0.00272264j 0.00103249+0.0186733j -0.0092483-0.00125938j 0.00302633+0.00519394j -0.0239727+0.0389119j 0.00790978+0.011682j -0.0212776+0.0231779j -0.00450183+0.00427804j 0.00368577-0.03536j -0.0054922+0.0196435j 0.00126721-0.000856384j -0.00894794-0.00977827j -0.0125914-0.00843622j -0.0064814+0.0154962j 0.0223577-0.0137147j -0.0074906+0.00699575j -0.0156341+0.0150165j -0.0214725-0.00556055j -0.0285958-0.0286007j 0.0128678+0.00235934j -0.0140115+0.00513855j 0.0451345-0.00126892j -0.0197044+0.00189087j 0.0019118+0.0164901j 0.0451888-0.00739214j -0.0450905-0.0165924j -0.00840112+0.0401941j 0.018753-0.000662209j -0.00417468-0.0568554j -0.0299447-0.036557j -0.00585074+0.0122765j 0.00136046+0.00288063j 0.0130746+0.0236536j 0.00899436+0.0140999j 0.0100606+0.00515398j 0.00133897+0.00221206j 0.00156959+0.0133023j 0.0190631-0.0162144j 0.00942919+0.0158911j -0.0277667+0.0310337j -0.0237657+0.0426809j -0.0212233-0.112728j 0.0223459+0.0224077j 0.0011533-0.0831164j 
-0.00459729+0.0307195j 0.00878154-0.00619016j -0.017932+0.0685755j 0.0556111+0.0333584j -0.0362762+0.0662713j 0.019035+0.0869597j 0.0183736+0.029038j 0.0163312+0.0197288j 0.0395158+0.0149782j -0.0181594+0.0136416j -0.00443649+0.00390287j -0.0568527+0.0348658j -0.116324+0.0691318j -0.0336667-0.169287j 0.0125902-0.00391395j 0.121825+0.0690745j -0.0165432-0.196389j -0.0142123-0.0265477j 0.0247011-0.21505j -0.0351195+0.0624604j 0.106015-0.00775601j 0.166031+0.0733085j 0.0481045+0.163991j 0.185446+0.0319838j -0.021079+0.245956j 0.16158+0.166908j -0.0512607-0.09179j -0.0406667-0.165036j -0.141687+0.109005j -0.0117644-0.0377639j 0.0106322+0.0193678j 0.0922795+0.0104918j 0.00801982+0.109436j -0.0548786+0.127716j 0.0582931+0.0499653j -0.00741945+0.0103647j -0.0495367-0.085384j -0.0116508-0.045561j 0.244071-0.0953004j -0.122191-0.0193114j -0.146995-0.0641084j 0.0645623+0.00417269j -0.0849403-0.0105884j -0.0874329+0.0161907j -0.129869+0.119176j 0.08984-0.107232j 0.0820883+0.0397547j -0.0744315-0.0593789j -0.130254+0.0626178j 0.154307-0.0152363j -0.000336659+0.00165364j 0.0264178+0.0457397j 0.077293+0.0114919j 0.024651-0.0621242j 0.0463034+0.0153163j -0.0336608+0.025081j -0.0603645-0.0157176j -0.0169915+0.0104285j 0.0402118+0.0209709j 0.000728698+0.0421363j -0.0353524-0.0327466j -0.0279645+0.0162843j 0.0200139-0.046722j 0.0464268-0.0204976j -0.0169207+0.0375722j 0.0184969+0.0196257j 0.0348977-0.0182802j 0.0160516-0.0433048j -0.0171537+0.00604447j 0.0159793-0.0316327j -9.59984e-05+0.0427883j 0.00298745+0.0174922j 0.0160202+0.00053018j -0.0396322+0.0096497j -0.036238+0.0033278j 0.010716-0.0163725j 0.0292685-0.0274314j 0.0374695-0.000659171j -0.0595268-0.0348042j -0.0412812+0.00723892j 0.0191113+0.0214615j -0.00619032+0.00797592j -0.00789651+0.0151922j 0.0156105+0.0579902j -0.018399+0.0119353j 0.00833369+0.014048j 0.0137706-0.0098644j -0.01205-0.0651772j -0.0397096+0.0387991j 0.0213608+0.0216048j 0.00741584+0.00213245j 0.0285846-0.0265067j -0.00702696+0.00947957j -0.00173244+0.00431698j -0.0157736-0.0427982j 0.0163036+0.0238262j -0.0174303+0.0238655j 0.00404186-0.00774488j 0.00444042-0.00265651j 0.0010851+0.0024025j 0.021161-0.00181806j -0.00983354-0.0158698j -0.0264211+0.00720373j -0.00831108+0.00533878j -0.0162872-0.00127913j -0.0212092+0.00034621j 0.0110077-0.0172484j 0.00207714+0.00952504j 0.0341318+0.00332583j 0.0240063-0.00406596j 0.0205599-0.00475059j 0.00466899-0.00820979j 0.0150505-0.00385433j 0.00372143+0.0246168j 0.0162963+0.0290931j 0.0256202+0.00133229j -0.000104737+0.00629912j -0.0242078-0.0222339j 0.00675191+0.00448355j -0.00809915+0.0039575j -0.0026209-0.000666875j -0.005034-0.0079923j -0.00802268+0.0480672j 0.00405782-0.0081379j -0.0228116+0.0238488j -0.00182771+0.0302646j -0.0223047+0.0186599j 0.0471128+0.0294432j 0.0674586+0.0359317j 0.00762308-0.028858j 0.019742-0.0330705j 0.0175336-0.0130834j -0.0222109+0.00555556j -0.0063057-0.018498j 0.00170229+0.0204389j 0.01592-0.00421712j -0.00145509+0.00519293j 0.0133297+0.0141094j -0.000861663-0.00235443j -0.0201302+0.0101837j 0.00748312-0.00577073j -0.0103958-0.020091j -0.00688569-0.0103605j 0.0142766-0.0110161j 0.00141514-0.011829j -0.0135044-0.00852818j 0.00641783+0.000178551j 0.00154302+0.00158815j -0.00518658+0.0164392j 0.0163342+0.00327271j -0.0126864+0.0192044j 0.0124731+0.004254j -0.0189018-0.0150141j -0.00673048-0.0126716j 0.0132624+0.00131412j -0.0267317+0.00639879j -0.00302846-0.00619004j 0.0245407-0.0170147j -0.00651936+0.0181341j 0.00900855+0.023805j -0.0254396-0.00790058j -0.013623-0.0114423j -0.002945+0.0205322j 0.00898552+0.0253213j -0.00331895+0.012627j 0.0160603-0.0401468j 0.0151915-0.0154526j 0.0167992+0.0128002j -0.0354822-0.0094279j -0.0168952+0.00821624j 0.0141544+0.00204739j -0.00545279+0.00713192j -0.012544+0.0492003j 0.0224318+0.0489776j 0.00683502-0.0125808j 0.010422+0.000269089j 0.0036801+0.00321112j -0.0114699-0.00530167j -0.0019877+0.000666318j 0.00658935+0.00675077j 0.0204156-0.0234765j 0.00744319-0.0211078j -0.0021976+0.00818383j -0.0378475+0.0169778j 0.0279959+0.0076605j 0.0463214-0.0241166j 0.037429+0.0315931j 0.0276501-0.00972733j 0.00982872-0.00406865j 
-0.00373587+0.0199417j 0.0162537+0.0247204j -0.00986551+0.0328234j 0.0298309-0.000804133j 0.0324987-0.0310521j -0.0141909+0.0101485j 0.0419441+0.00720979j 0.053569-0.032256j 0.0377193-0.0194576j 0.0026853+0.00925117j -0.0228536-0.0552557j -0.0402058+0.0109106j 0.147186-0.0212339j 0.0168116-0.0969203j 0.00814633-0.0120323j -0.0875972-0.101786j 0.10083+0.0985654j -0.128318+0.0364697j -0.0456038+0.134636j -0.0838824+0.0547556j 0.136191+0.0731185j 0.104633+0.142889j -0.119134-0.0108791j 0.0269759+0.0893159j 0.155186+0.0218672j 0.0343746+0.00466882j 0.0406896+0.181466j 0.156632-0.0245161j -0.106179+0.0347568j 0.0428203+0.046458j -0.12134+0.0997687j 0.149936+0.014517j 0.0939708+0.0550266j -0.0579938+0.0793563j 0.340449-0.0528633j -0.0418339+0.061729j 0.012896+0.0192666j 0.0528705+0.0188523j -0.0511219+0.0233365j -0.0459794+0.177661j 0.0115511-0.100778j 0.104175-0.0775619j 0.16713+0.0646139j -0.180077-0.0412928j -0.0552443+0.0315667j -0.125204-0.0589032j -0.111917+0.0355154j 0.112252+0.210282j 0.127979-0.139394j 0.10961-0.0735005j -0.0337169+0.133895j -0.0934212-0.0176515j 0.000164109-0.0773642j -0.0388485+0.0848343j -0.0360763+0.00506087j 0.00554281-0.116047j 0.0470441+0.0229538j 0.0942329+0.0915766j -0.0266019+0.0282233j -0.0393237-0.0172374j -0.0823062-0.0395239j -0.00706675-0.000905042j 0.0077015+0.0169666j 0.0746724-0.00948541j -0.0380193+0.0302548j -0.00169625-0.0183249j -0.050235-0.0259906j -0.0653338-0.00546979j -0.0182564-0.00315946j -0.0330494-0.00810439j -0.0228171+0.0146687j 0.0422049+0.00405495j -0.00321165-0.00571845j -0.0506483-0.015783j -0.118498+0.00323766j -0.00969005+0.0107018j 0.0469518-0.00485033j 0.0308442-0.00738213j -0.00624757+0.02674j -0.0472409+0.0128j 0.0387252-0.00965091j -0.0159986+0.0273622j -0.0250919-0.0183965j 0.013782+0.00910313j -0.0111562+0.0232109j -0.007324-0.00923492j 0.0139277+0.0222807j -0.0281631+0.0101933j -0.0167629-0.0272879j 0.0207823-0.0439127j 0.0326824-0.00192633j -0.0121039+0.0224721j 0.0250088+0.0215326j 0.0299059+0.0164648j 0.0277152-0.000704281j -0.0391595-0.0261717j 0.0197273-0.0216094j -0.00911489+0.0255093j 0.00830064+6.69051e-06j 0.00280807-0.00187816j -0.0129173+0.0188644j 0.0204277+0.0132514j -0.0148716-0.0030415j 0.0195153-0.0266327j -0.00791959-0.00526534j -0.00421859+0.00662669j 0.00267306-0.0035518j 0.000457677-0.0291107j -0.00355965+0.0161787j 0.0112358+0.000756495j 0.00391002+0.00315364j -0.0196268+0.0025138j -0.0184417-0.013856j 0.0106394-0.0204744j 0.0205649-0.0291673j 0.0247662+0.0135119j -0.0102907-0.0104733j -0.00609387+0.0174996j -0.001844-0.0118872j -0.000859719+0.0164386j -0.00620719-0.0144431j -0.0527309-0.0190962j 0.0280316-0.00202713j 0.0245171+0.01765j -0.028291-0.0146133j 0.023492+0.00136074j 0.00373249+0.00635758j -0.00611032+0.0122015j 0.0224673+0.0364277j -0.0129999+0.00410784j -0.00665922+0.0109481j 0.0139711+0.0155972j -0.0162353-0.00903417j -0.00661464+0.00403711j -0.00323004-0.0147056j 0.00385031+0.0134844j -0.0038747+0.0188491j -0.0187542+0.00534251j -0.0117896+0.0112398j 0.00786919+0.00219218j 0.0121149+0.00219689j -0.00718418-0.00656254j -0.0171424+0.0203414j 0.00323469+0.0177865j -0.00269387+0.0174221j 0.0112763+0.00180757j 0.0127793-0.013467j -0.00383246+0.000162522j -0.0122243-0.00347666j 0.00928993-0.00694818j -0.0135065-0.0104904j -0.00504619+0.00575959j 0.00634763-0.00661059j 0.00622177+0.000177366j 0.00709829-0.00209487j 0.000553638+0.0113556j 0.0161269+0.00739749j 0.00557535+0.00608133j 0.00877727-0.0137696j -0.022603-0.000565294j -0.0160821-0.0114004j 0.00560221-0.00532299j 0.00725851+0.00489126j -0.0107003-0.000485504j -0.00260114+0.00374334j 0.0153462+0.00487344j -0.0114422-0.00735881j -0.00838604+0.0081286j 0.0046104-0.012498j -0.00634273+0.00107095j -0.00443469-0.00987987j -0.0097161-0.000793307j 0.00297241+0.00381641j 0.00922195-0.00919003j 0.00357227-0.0022225j -0.00946289+0.0167454j -0.00267969-0.0073862j -0.00699138-0.00287824j -0.00730228+0.00159514j -0.0104673+0.0051538j -0.000249065+0.00345847j -0.00438202+0.00216577j 0.00415023-4.65628e-05j -0.0086505-0.0153936j -0.000448067+9.69743e-05j 0.00449611+0.0247706j 0.00477165-0.0286384j 0.00731125-0.00171531j 0.00426648-0.0280066j 
