0.000322969+0.0110697j 0.00668202-0.000342533j 0.00216061+0.00575037j -0.0011164-0.00187401j -0.00576986+0.00243091j -0.01207+0.0264003j -0.029388-0.00991996j -0.00538591-0.00987715j -0.00084597+0.00219029j 0.00213598-0.00602548j -0.000802112+0.000951703j 0.00353329-0.000820961j 0.0190596+0.0170996j -0.0139532+0.0219804j -0.0110722+0.0169882j -0.0143881-0.0164604j -0.0197898+0.00439765j 0.00286917+0.00958186j 0.00318643-0.00177726j -0.00724047+0.00122422j 0.00278631-0.00508842j 0.00290427-0.00576972j -0.00115198-0.00316391j -0.00442788-0.00133466j -0.000353438-0.0018825j -0.000789229-0.000445487j -0.00383031+0.000775493j -0.00563083+0.00163472j -0.0011589+0.00099898j -0.0029358+0.00313569j -0.0022142+0.00050829j 0.0027408+0.0139634j -0.00225517-0.00119892j 0.0121109-0.00560364j 0.013688-0.01375j 0.0201807+0.0126105j 0.00950765-0.0233757j -0.0112676-0.002601j 0.0212178+0.0198039j 0.0126042-0.000504237j 0.0171031-0.013009j -0.00470262-0.0202424j 0.00116175-0.00680984j -0.0020104-0.0040394j -0.00933729+0.00369647j 0.00118655+0.000353807j 0.000775247-0.00195098j -0.00914774+3.86007e-05j -0.00416872+0.00191515j -0.00300748-0.00100869j 6.36011e-05-0.00424301j -0.00218044-0.00127697j -0.00385574-0.00525657j 0.00400572-0.000667373j -0.00186028-0.00254538j 0.00253388-0.000452498j 0.00125101-0.00192797j 0.0047442-0.00323982j -0.000751852+0.0037363j 0.00184882+0.0008951j -0.000976221-0.00391098j 0.000123022-0.00315191j -0.00140575+0.00415281j 0.000311601-0.00461467j 0.00186564-0.00173366j -0.00209539+0.00583591j -0.00329504-0.0103862j -0.00202665+0.00564201j 0.00346878+0.00322517j -0.00969415-0.000911013j 0.00667953+0.00552083j -0.00390041-0.00157781j -0.00439022+0.00339976j -0.0050407-6.15233e-05j 0.0143483+0.00537311j -0.0129956-0.00312055j 0.0157141-0.0215133j -0.00878717-0.0344944j -0.016684-0.00894854j -0.027652+0.0147574j -0.0137166+0.0165641j 0.0058618+0.00769193j -0.0163039-0.0213432j 0.03921-0.0167017j -0.0181956-0.00328809j 0.00903433+0.0341571j 0.0315633+0.00252792j -0.00963344-0.0177658j 0.000106226+0.00119689j -0.0281093+0.00977155j -0.00718575+0.0107625j -0.00136675+0.000850475j 0.0325722-0.000290529j 0.0165536+0.0143522j 0.00874334+0.0154092j 0.00449027-0.00375648j -0.0157131-0.00886274j -0.00094319-0.00621919j 0.00464835+0.00678051j -0.0087626+0.00585627j -0.000452687-0.000261543j -0.0310062-0.0299224j -0.006528+0.0191902j 0.0008832+0.00528533j -0.0040977-0.00105843j -0.00447219+0.00215198j 0.00469084+0.022991j -0.00387833+0.00680174j 0.00840447-0.00207853j -0.000590347-0.0172527j -0.00681118+0.000141173j -0.00693456+0.00374983j 0.00720894+0.00605261j 0.00410182-0.00798324j -0.00900237+0.000423395j -0.00388667-0.0180306j 0.002965+0.0149893j 0.00221212+0.00811421j -0.00427971+0.00735535j -0.00583307-0.0186402j -0.00305051-0.00231092j -0.00504224-0.00805503j 0.00520108-0.010195j -0.00147462-0.00830192j -0.00350378-0.00468718j -0.00618396-0.00750079j 0.000892823-0.00603765j -0.000898137+0.00652425j -0.000390674-0.013987j -0.000377796-0.00776753j 0.00103854+0.0123339j -0.00109119+0.0240223j 0.00230695+0.00457769j 0.00109786+0.0011048j 0.00235896-0.000284609j -0.00125609-0.00848143j 0.000203028+0.00340442j -0.00562667+0.00881237j 0.00177341+0.00249156j 0.00582053+0.018158j -0.00209629-0.00856647j 0.00190126+0.000120839j -0.00254116+0.00385453j -0.00383289+0.0116921j -0.000633167-0.0100071j -0.00136442-4.24259e-05j -0.00261113-0.00310103j -0.00886589-0.0015283j 0.0059542-0.00158939j 0.00977495+0.00757276j -0.0145192+0.0014435j 0.00383574+0.013697j 0.000571097+0.0105732j 0.00270387-0.0126587j 0.000531879+0.00272761j -0.0140738+0.00940991j -0.00774939-0.00825464j -0.0021462-0.0042133j 0.00135328-0.00892233j 0.004513-0.00651934j 0.00420707-0.0208497j 0.00927431-0.0124394j 0.0133863-0.0194947j 0.00840257+0.00925383j 0.011077-0.0165567j -0.0153393+0.015672j -0.0114497+0.011991j -0.0139232+0.00832059j 0.014639-0.00594433j 0.0124843-0.0155086j -0.0105145+0.0130061j -0.00715254-5.25067e-05j -0.0148107-0.000691652j 0.0406169-0.0225913j 0.0299808+0.00597973j 0.00549169+0.00938434j -0.0262169-0.0239647j -0.00788422-0.00853068j 0.00521186+0.00526856j 0.00842749-0.0234925j -0.0252802-0.0157274j 0.0214985-0.0292341j -0.004639-0.00343582j 0.0412595+0.061919j 0.0602697-0.0354496j -0.00626974-0.00645178j -0.0231673+0.0013787j 0.000949071-0.0830522j 0.0817739+0.00190227j 
0.0116986-0.00785765j -0.00645942-0.0090474j -0.00153638-0.00176119j 0.00093226+0.00185876j 0.000599839-0.000211051j 0.0254701-0.00188236j 0.00477586+0.027847j -0.00147647+0.00526998j -0.00262063-0.00331215j 0.00114916+0.00806501j -0.00182474-0.00442338j -0.00885411+0.00650309j -0.00938763-0.0183722j 0.0211181-0.0114359j 0.023966-0.00220009j 0.00800403+0.021429j 0.00233651+0.00658368j 0.00226098+0.0114719j 0.00209188-0.00125468j 0.00343664-0.00517954j -0.00264983+0.00692301j -0.00166871+0.00512354j 0.0018536+7.45922e-05j 0.00371938-0.00442305j 0.00183231-0.00277753j 0.00224821-0.00138496j 0.00388987-0.00431457j 0.00173968-0.00280719j 0.000929571+0.000373451j -0.00255086+0.00163663j -0.00225259-0.00138208j -0.00661804+0.00323905j -0.000181601-0.000108465j 0.00750815+0.00202325j -0.0130083+0.00298369j -0.00729066-0.0139422j -0.00865432+0.00290922j -0.00382568+0.0191576j 0.00957117-0.003789j 0.0159783-0.00708987j -0.0103756-0.0128378j -0.0237329-0.010996j 0.00565276-0.0115855j -0.00115428+0.000612788j -0.00998621+0.00363156j 0.000681381+0.00691681j -6.95206e-05-0.0130002j 0.00809725+0.0105501j -0.0018132+0.00642522j -0.00233303+0.00853656j -0.00123751+0.00819636j -0.00209202-0.00279172j 0.00284007-0.000651762j -0.00221355-0.00797139j 0.00086605+0.00498544j 0.00252328+0.00301567j -0.00151916+0.0065258j -0.00472591+0.0019189j -0.00787528-0.00296952j 0.00152246-0.00756335j 0.00359466-0.000999256j 0.00206592+0.00121811j 0.000809735-0.00608558j -0.00318398+0.00899215j -0.00177445+0.00625885j -0.00363127+0.00165971j 0.00589246+0.00250483j -0.00416554+0.00462392j -0.00361285-0.000382725j 0.00648032-0.00733085j -0.0140068+0.0136047j 0.00724449-0.00251056j 0.00569751-0.00424715j 0.00143652-0.011122j -0.0117166+0.00777318j -0.00417397-0.0104624j 0.0155418+0.0133396j 0.031123+0.00502482j 0.00134303-0.00786771j 0.00238706-0.0265295j -0.00150934-0.00331708j -0.0154813+0.00583577j 0.00249708-0.0157697j 0.00590676+0.0110077j -0.0131064-0.00777141j -0.00593031+0.0267256j 0.00664859-0.00457821j 0.0267195-0.0159813j 0.0187971+5.00967e-05j -0.00982673+0.00800285j -0.028098-0.0167084j 0.00307107-0.000962231j 0.00603107+0.00612025j 0.00299738-3.50495e-05j -0.0245888-0.00137515j 0.0028865+0.0330049j -0.00413933-0.021363j -0.0360003+0.0169585j -0.0260713-0.017187j -0.0110463-0.00394699j -0.00339594+0.00256873j 0.000229081-0.0134742j -0.012474-0.0119129j -0.00682604-0.0056633j -0.00241544-0.00535268j -0.0079748-0.0136692j -0.00420478-0.00058167j -0.00730697-0.0102268j 0.0131128+0.0104546j 0.0114515+0.0039989j 0.0082581+0.00574112j -0.00603346-0.0104048j 0.00485734+0.0136854j -0.0093106-0.00110062j 0.00666804+0.00245325j 0.00716608-0.0122893j -0.00212181+0.00386074j -0.00234359+0.00996617j -0.00728502-0.0165984j 0.00836928+0.0136761j -0.00272883-0.0117208j -0.00584446-0.0086708j 0.0109056+0.0134811j 0.00638915+1.70582e-05j -0.00446987-0.00697376j 0.00161606-0.00356854j -0.000546971-0.00150988j -0.000742149-3.23661e-05j 0.0052783-0.000573386j 0.00201777-0.00311229j -0.00576203+0.00611913j -0.0118151+0.00576936j -0.00134761+0.00579503j -0.000431643+0.00269908j -0.00955462+0.0192721j 0.0049048+0.00443415j -0.00334946-0.000368552j 0.0059265-0.00150138j -0.00385891-0.00473675j -0.000584767+0.0183907j -0.00289942-0.00287757j -0.00102085+0.00295882j -0.00193789+0.00332178j -0.0075107+0.0083611j -0.00147468+0.0079896j -0.000942558+0.000746311j 0.000437802+0.00750195j 0.0094053-0.00731095j -0.00585459+0.0236329j -0.00920657+0.0113222j 0.00899161-0.0116063j -0.00500483-0.00697304j -0.0116022+0.0124599j 0.006988-0.00634893j -0.00285424+0.00769656j 0.00394883-0.0238132j 0.000254419-0.00327017j 0.000833578-0.00238499j 0.00814113-0.00562698j -0.00645763+0.0142415j 0.00736626+0.000551979j 0.0258928+0.0105966j 0.0163027-0.010356j -0.0163491-0.00108695j -0.00292118-0.00106888j -5.91698e-05-0.0152934j -0.00543408+0.000334199j -0.0126014+0.00461295j 0.0262242-0.00265109j -0.00600049+0.0152089j -0.00057791+0.0086605j -0.0157479-0.0232919j 0.0157531-0.00382857j 0.0304173+0.0112211j -0.0149022+0.0311065j -0.00836648-0.0132342j -0.0176867-0.0272561j 0.0315786-0.0334903j -0.0189777+0.0172805j 0.0123909+0.00841373j 0.024769+0.0129558j -0.00599515-0.00530654j 0.0261956+0.0135478j 0.0147665+0.0116393j 0.0284552+0.000998131j 0.0260168-0.0491905j 0.0389742+0.0262963j -0.043013+0.0140791j -0.013802-0.0421531j 
0.00690734-0.0178004j -0.0213313-0.00384333j 0.00177601+0.0162868j 0.0010456-0.00603341j -0.0142646+0.00215108j 0.0323581+0.00413484j -0.0013167+0.0357872j -0.0147476-0.0015211j -0.00138902+0.00852169j 0.00691671-0.00652045j -0.0063566+0.00578048j 0.00677734+0.00721051j -0.00695637-0.0122552j 0.0144391-0.0101571j 0.0138545-2.46108e-05j 0.00669644+0.0115158j -0.00746038-0.00557564j -0.00910459+0.0146067j 0.00558825+0.00326385j -0.0067078-0.000709455j -0.00734797-0.00367748j -0.00592351-0.0122881j -0.00245516-0.00045625j 0.00306535-0.000352943j 0.00372798-0.00691838j 0.00124521-0.00176621j 0.00197486+0.00458354j -0.000123823+0.00884518j 0.00369135+0.000446447j 0.00259294+0.00258402j -0.013607+0.00703535j 0.0144658-0.0108837j 0.00919566+0.0139747j -0.00809496-0.00475003j -0.00928201+0.0152899j -0.0216959-0.0100406j -0.000549901+0.023312j -0.000840594+0.0170762j -0.0151512+0.00158674j 0.0187815+0.00331323j -0.0103357+0.014791j 0.00639422-0.0144051j 0.0238043-0.00286794j 0.014231+0.000376476j -0.0113491-0.0177635j 0.00071188+0.00702186j -0.0062666-0.0128273j -0.00255724-0.00424342j -0.00261291-0.00431694j -0.0144838-0.00187251j 0.00937784-0.00598834j -0.00732097-0.00927404j -0.00611441-0.0177927j -0.00138465-0.00337933j -0.00019326-0.0034567j 0.007102+0.00718458j 0.00276042+0.00265328j 0.000435102-0.00949365j -0.0115419-0.00407959j 0.00373029-0.00456536j 0.00300483-0.00496025j 0.00540496-0.00611701j -0.00628958+0.00896183j 0.00352961-0.00664742j -0.00200965+0.00558708j -0.00628512+0.00876918j 0.00428811-0.00768944j -0.0102298+0.0135369j 0.0040647-0.00294522j -0.0165822+0.00142278j -0.00795815+0.0116578j 0.00450374-0.00861534j 0.00634501+0.00925511j -0.00667232-0.0196493j 0.00379619-0.00113881j -0.0310765-0.00130656j -0.00374455-0.0151246j 0.0139286+0.0174101j 0.0100263-0.0020687j 0.00861172-0.0228941j 0.0051909-0.0128072j -0.012168+0.0056186j 0.00311308+0.00183483j -0.0167461+0.0117555j 0.00172768-0.000989894j -0.00632591-0.00556321j -0.0143439-0.00148034j 0.00791948+0.00110647j 0.0131099-0.00921462j 0.0188982+0.00802656j -0.0154645-0.00186515j -0.00438516-0.000606797j -0.00571105+0.00739603j -0.0119754-0.00986926j -0.011304-0.00982261j 0.0027479-0.00162118j 0.00660178+0.0068614j 0.0151773+0.00409914j 0.00317476+0.00584582j -0.00574+0.00252126j 0.000231633-0.0164468j 0.00129522+0.00754443j -0.00332892+0.000864356j -0.0145212-0.00728941j 0.00298964-0.000252567j -0.00356543-0.00983919j -0.0051374-0.0166134j -0.00450335-0.00726137j 0.00158253+0.00346412j 0.000904965+0.00391821j 0.00523631-4.2259e-05j 0.00165548-0.000975358j 7.76954e-05+0.0023938j 0.00567398+0.00992132j -0.00458976-0.00125544j -0.00512895-0.00122315j -0.00140013-0.00818762j -0.00312836+0.00324898j -0.00406532-0.00171638j 0.00719373+0.014564j 0.00272791+0.00945411j -0.000954407+0.0098098j -0.00335036-0.00748389j 0.0024112-0.00209452j -0.000335841-0.0014027j -0.00191572+0.000593137j -0.00255134+0.00483292j 0.0018609-0.00442336j 0.000417431+0.00502152j 0.000308946+0.000939482j 0.00154844+0.00272364j -0.00120997-0.00461357j 0.000857131+0.00203473j -0.00160395-0.00157574j 0.00254289-0.00289218j 0.00939764+0.000662678j -0.00305031+0.000380959j 0.0013463-0.0113515j -0.00279048-0.000804678j -0.00328071-0.00500747j 0.00288764-0.00401231j 0.00238449-0.00126044j 0.00354808-0.00484779j 0.00277446-0.00350871j 0.00670756-0.00886202j -0.000485867-0.00128483j 0.00548068-0.00461277j 0.00184441+0.00141744j -0.000771193+0.011085j -0.00183467+0.00539536j -0.00354836-0.00310593j 0.00309682-0.0136691j 0.00186038+0.00181303j 0.00330235+0.00187988j 0.000498967+0.00331855j -0.00268267+0.000704517j 0.00632169-0.000878348j -0.00746509+0.000632457j -0.00493948+0.000559492j 0.0027945+0.00686825j -0.00213361+0.014864j -0.0161921-0.00133842j -0.00448923+0.00258561j 0.000727865+0.0145232j 0.00350295-0.00405867j -0.00395635-0.0101294j 0.00902263-0.0079171j -0.00420427+0.00820716j -0.000732431+0.00751024j -0.00294526+0.0178917j -0.0103287+0.00358861j -0.0089987+0.0106297j 0.00206751-0.00405992j -0.0114623+0.0153521j 0.00244615-0.00216134j 0.00679678+0.0159263j 0.00604502+0.00672342j 0.0121451-0.00657449j -0.0127824+0.00877244j -0.0202244+0.00676485j 0.0292597-0.00719287j 0.00787412+0.0118254j 0.0133336+0.0221018j -0.0226971-0.0232774j -0.0198936+0.0331881j 0.0327383-0.0116262j 0.0236812+0.0223568j -0.0183074+0.0430352j -0.042052-0.0178173j 
3.73394e-05-0.00994316j -0.0129974+0.00177762j 0.00293343+0.0115106j 0.000197077-0.00446095j -0.0102957+0.00201115j 0.0133414+0.00469444j -0.00359382+0.0150262j -0.0119324-0.00148919j 0.000987445+0.00766583j 0.0034383-0.00966472j -0.00276263+0.00703451j 0.00916279+0.00250652j 0.00423569+0.000680164j -0.000413506+0.00379753j 0.000308028+0.00417272j -0.0153239+0.00203758j 0.00517332+0.0102854j 0.00407147-0.0102442j -0.00469619+0.000898995j 0.00760093+0.0108317j -0.00572128-0.00351022j -0.00195001+0.00174835j -0.00255023+0.00403445j 0.00102645+0.00845853j 0.00139406+0.00580946j -0.00538545+0.00392595j 0.000887476+0.00600276j 0.00596104+0.00184331j 0.00120505+0.00148815j 0.00643951-0.00543698j 0.00454642-0.00890321j 0.00555032-0.0142258j -0.00675525+0.0027426j -0.015293-0.00421669j 0.00529263+0.00547577j -0.00767687+0.00795991j -0.00375027+0.00182301j 0.0177592+0.00144251j 0.00388577-0.0174525j -0.0161779-0.0171524j -0.0150145-0.00555j -0.0177584+0.0276232j -0.0178464+0.00678435j -0.0028052+0.00781475j 0.0231108+0.00669957j -0.00884428-0.00975116j 0.00161473+0.00718438j 0.0168986+0.0115298j 0.00851949+0.00623968j 0.0109681+0.00596792j 4.80483e-05+0.0186509j 0.00753477+0.00871994j 0.00922381+0.00826518j -0.00634441+0.000905282j 0.00331619+0.00757441j -0.00702321-0.00216972j -0.00174843+0.00772598j -0.00299767+0.00973833j 0.00649834-0.00341476j -0.00529141-0.00123067j 0.000269552+0.00691724j 3.08083e-05+0.00469014j 0.00152-0.0110576j -0.00169438+0.0203925j -8.0856e-05+0.00323157j 0.0030287-0.00612672j 0.00557804+0.0138867j 0.00645194-0.0126483j -0.00635566+0.00429042j 0.0113521-0.00809935j -0.00574225+0.00090164j 0.00624754-0.00842231j 0.00863761-0.0153652j 0.00309633+0.00626507j -0.0239981+0.004079j 0.0340774-0.00624828j 0.011213+0.0342806j 0.013155-0.000547507j 0.00247449+0.00070287j 0.00247996-0.00320998j -0.00231667-0.00589758j -0.0187101+0.00660748j -0.00133639-0.0185108j 0.00451587+0.00481894j -0.00359047-0.00510282j -0.0123163-0.00610218j -0.0273347-0.00896556j 0.0160808-0.00437534j -0.0217253+0.0348887j -0.02109-0.022636j 0.00163983+0.00935322j -0.00530588-0.0016028j 0.00963419+0.00608665j 0.00901835-0.001953j -0.00784594-0.0126953j -0.00207604+0.00330001j -0.0111537+0.000727615j 0.0124523-0.0123558j 0.0190471+0.0189967j 0.0161315-0.019041j -0.00493554+0.00223055j 0.0103611-0.00342821j -0.0173891+0.00639845j 0.01311-0.000883804j -0.00712938-0.0047521j -0.0113166-0.0169613j 0.00822299+0.00402476j 0.00476353-0.000270407j -0.0169422-0.0140237j 0.010266+0.00336226j -0.00257027+0.0112759j -0.00323356-0.0127392j -0.00181632+0.00453633j 0.00340502+0.00365151j -0.00548636-0.00720907j -0.0019599+0.00381039j -0.00311874-0.00123697j -0.00809621-0.00653541j 0.00178368+0.00701461j -0.00329322-0.00625214j 0.00494516-0.00718386j -0.00697316-0.00726712j -0.00184922-0.00175202j 0.000415502-0.0179483j 0.0046966+0.0129103j -0.000917004+0.00597249j -0.0042113+0.00443778j -0.00182878+0.00447352j 0.000947774+0.000235925j 0.00162497+0.00235613j -0.00252802-0.00158858j -0.00933762-0.0115038j -0.00195858+0.00644859j 0.00538019+0.0014059j 0.00299539-0.00339255j -0.00657638+0.00266418j 0.000846042+0.000240854j 0.00248199-0.0111903j -0.00258582+0.0155323j -0.00443649-0.00304447j 0.00949037-0.0154109j 0.0010963+0.005488j -0.00590399+0.00578261j -0.00121739+0.00035458j -0.000830076+0.00187415j 0.00783223-0.00924687j -0.00463532+0.0104727j -4.01825e-07+0.00427644j 0.0048981-0.00711834j -0.00474855+0.00292567j -0.0128035+0.00695611j -0.00250993+0.0104724j -0.000921659+0.00534733j 0.000642195+0.0148572j -0.00460996+0.00701896j 0.0057718-0.0012159j 0.000798876+0.000756885j 0.0197611-0.00987898j -0.0100442+0.00538847j -0.00504478+0.0010301j 0.00420956+0.0060629j 0.00559892-0.00217661j -0.0270704-0.000525648j 0.00185486+0.0121467j 0.0308509+0.000334573j 0.0121269+0.00210056j -0.00126633-0.0280672j -0.00763057-0.0180547j 0.0017267+0.00146213j 0.00341549-0.00641946j 0.000845804+0.0145175j 0.0143832-0.00665176j 0.00681979+0.00529637j 0.00890353+0.00171112j -0.0176093+0.0282483j -0.0323082-0.01746j 0.00749931+0.0225116j -0.00527124+0.0188122j 0.017026-0.0139454j -0.0268705-0.000532809j -0.00581709-0.0208608j 0.0123251-0.00567616j 0.00531924+0.007249j 0.000266157-0.00270476j -0.000929626+0.00164168j 0.00415677-0.00689013j 0.00869329+0.00382652j -0.00645733+0.0124766j -0.0122048-0.0063154j 
0.0161679+0.000770165j 0.00399333-0.0148603j -0.00419112-0.00928292j 0.00061348+0.00428538j 0.0075886-0.00113415j 0.0249242+0.00133049j 0.000338698+0.0281948j -0.0211407+0.00108737j 0.00342478+0.0126162j 0.00240003-0.0160866j -0.00357143+0.0119129j 0.01514+0.00182953j 0.00542034-0.00494283j 0.00640494+0.00344062j -0.000338999+0.0012914j 0.0117205+0.0118928j 0.0130254-0.026898j -0.0270409-0.0112728j -0.00829708+0.0096644j 0.0138006-0.00931172j 0.00441461+0.00269211j 0.0148056+0.0153208j 0.00479368+0.00314265j 0.00395732+0.00302821j 0.00625256+0.0120588j -0.00840762+0.00141747j -0.00193874-0.00400029j 0.00469835-0.0111271j -0.00219485+0.000492902j 0.00322576-0.00854382j 0.0198105-0.0170572j -0.0094868-0.00499385j -0.0109049-0.0144719j -0.00436065-0.00383634j -0.00891038+0.00839839j -0.0138492-0.0081601j 0.00373971+0.0128752j -0.00312042+0.0205836j -0.00196502+0.0100413j 0.0266274-0.00168463j -0.00645689+0.00626533j -0.00114737-0.0121919j 0.00289057-0.00616907j -0.00630215+0.00943422j -0.00354713+0.0197562j 0.0260889-0.000560244j -0.0139678-0.0136085j -0.00417062-0.0100554j -0.00255202+0.00389237j 0.00549488-0.00343994j -0.0120421-0.00855363j -0.0129496-0.0105176j 0.00668904+0.0117655j 0.000959603-0.0125125j 0.00522995+9.06794e-05j 0.00693478+0.00116187j -0.000843604-0.00853243j -0.00595569+0.00508507j -0.00563056+0.00791302j -0.000170826-0.00636819j 0.00104234-0.00705701j -0.00246222+0.00742314j 0.00542507-0.0118882j 0.00210921-0.0127401j 0.0015975-0.00536804j 0.00296989-0.00723586j -0.00275098-0.00403176j -0.0029402+0.0161334j 0.00145502-0.00546409j 0.0226188+0.00683751j -0.00043951+0.00811622j -0.0223391+0.0224219j -0.0163874-0.00945057j 0.00722313+0.00488266j 0.00399477+0.0132161j -0.0206199-0.00238542j 0.00038118-0.0090758j 0.0159146+0.0099308j 0.0028517-0.0030704j 0.00452187-0.0182328j 0.00291533-0.00353173j -0.00344598+0.00460963j 0.000768326+0.00109932j -0.00504684+0.00782764j -0.00641908-0.000153434j -0.0012366+0.0169107j 0.00239337-0.000940186j 0.0192988-0.00538105j 0.0187497-0.00581306j 0.00509744+0.00724746j -0.0120863-0.0118393j 0.00227799+0.00346105j 0.00372645-0.000100013j -0.00695541-0.00276856j -0.0104436-0.00804258j -0.00820976-0.00452461j 0.00769268+0.00838344j 0.0219278-0.0137554j 0.0144898+0.0151261j -0.00866318+0.00604448j 0.00379794-0.0259607j -0.0159598-0.00336708j -0.014009+0.0090427j -0.0204032-0.0119164j -0.000701226-0.00582187j -0.00265448-0.00391933j 0.000264739-0.00945104j -0.00895857-0.00465378j 0.00266634+0.00579182j -0.00111652+0.00454732j 0.00176317+0.0030184j 0.00221937-0.0026445j 0.0019575+0.00701083j 0.0156472+0.00751662j -0.00976359-0.000625814j -0.00718364-0.00841308j -0.00181925-0.00300392j -0.00362775+0.00531894j -0.00112448-0.00255585j 0.00328454+0.0107512j 0.00630929+0.0112732j -0.0019947+0.00642271j -0.0063106-0.0177911j 0.00200275-0.00753699j -0.00177677-0.00352913j -0.00561174-0.00183135j -0.00110678+0.00489417j 0.00110149-0.000516504j -0.0029786+0.00431055j -0.000676942-0.00105189j 0.00499724+0.00887051j -0.00301662+0.00382504j 0.00238176+0.00962498j -0.00163884+0.000804594j 0.000986174-0.00660734j 0.00989005-0.00324839j -0.00384568+0.0014086j -0.000926298-0.00829295j -0.00280326+0.000590532j -0.00284639-0.00102373j 0.00275011-0.00613057j 0.00537652-0.00312432j 0.00461728-0.00667954j -0.000673346-0.000454845j 0.0078076-0.0186891j 0.00312585-0.0050319j 0.00149368-0.00518896j -0.000603139+0.00180728j -7.28789e-05+0.0100444j 0.00196917+0.00615465j -0.0151961-0.00120911j 0.00669123-0.01216j 0.000555844+0.00374484j 0.0064284-0.00233574j 0.00075963+0.00224167j -0.00369864+0.0079569j 0.00498874-0.00316896j -0.0114722+0.00153802j -0.00281589-0.0020292j 0.00464211+0.00316603j -0.00406018+0.00967993j -0.0190293-0.00815109j -0.00267153-0.00319118j 0.00486368+0.0232662j 0.0108293-0.00822941j -0.0158651-0.000968131j 0.0122042-0.00674876j -0.0123881+0.0125331j 0.00748799+0.0163023j -0.000164129+0.0118066j -0.0121701+0.0108049j -0.00703164+0.0095473j -0.00236205-0.00366712j -0.000622171+0.00952433j 0.0113952-0.00511262j 0.0136606+0.01908j -0.00236769-0.0031379j 0.0107826-0.0112039j -0.0132735+0.011898j -0.0152374-4.01647e-06j 0.0229124-0.00960002j 0.0132202+0.00355296j 0.0115724+0.020926j -0.00911509-0.00481021j -0.00128407+0.0204558j 0.0284156-0.0147206j 0.017555+0.0213027j -0.0183729+0.0208724j -0.020306-0.0177606j 
