-0.0163859+0.0030638j 0.00198007+0.0187361j -0.00816437+0.0147052j 0.010058+0.0145221j 0.000269369-0.00293427j 0.0102851-0.00411839j -0.00704864+0.0060047j 0.018308-0.0148871j 0.00641398+0.0115487j -0.000164146-0.0103761j -0.0161448+0.00526646j 0.00700676-0.0148393j 0.0118638-0.00281745j 0.0148107+0.0110833j -0.0151897-0.00487034j 0.00368919-0.0105784j 0.00378989+0.000120484j -0.00451777-0.00530606j -0.00770871+0.00126871j -0.00101642-0.010356j 0.00262788-0.00782501j 0.00918025-0.00527182j -0.00130861+0.00230079j -0.0062862-0.00350745j 0.0077496-0.00478049j -0.00420099-0.00860594j -0.0031642-0.0101552j -0.00577142+0.00258604j -0.00588718+0.00530734j 0.0121991-0.0248701j 0.00106899+0.0058176j -0.0161412-0.0024665j 0.00431115+0.00641017j 0.0137109-0.0119294j -0.00409932-0.00536751j 0.0114428+0.00119258j -0.00434236+0.00805986j -0.00564361-0.00143236j -0.0114545+0.00892994j -0.0039966+0.00028839j -0.00517137-0.00877983j 0.001848-0.00293815j -0.0115348+0.021697j 0.00094757-0.00239876j 0.00557289+0.0125781j -0.0151426-0.00473578j 0.0108203+0.0145281j -0.00500213-0.00127397j -0.0109098-0.00524454j -0.000850981-0.00229224j -0.00071738-0.00153725j 0.00809882-0.0113185j -0.00866662-0.00234386j 0.00275832-0.00814294j 0.00118114+0.0116772j -0.00204283+0.0150589j 0.00710367-0.0014585j -0.00666703-0.00659916j -0.00616246+0.00597491j -0.00802211+0.000492968j -0.0132111+0.00704534j 0.00321454-0.00444424j 0.000962687+0.0058223j -0.00905296+0.00688008j 0.00646666+0.00519781j 0.00357883+0.00342008j -0.00109358-0.00430535j -0.00251198-0.0049607j -0.00120405-0.00193757j -0.00554475+0.000873726j -0.00379723+0.00790585j 0.00047948-0.000237972j -0.00821088+0.00162123j -0.00213929+0.000922382j -0.0154178+0.0021319j 0.00145364+0.00657822j -0.0115169-0.00102917j 0.0123644+0.00698568j 0.0106365-0.00891182j -0.00587506-0.00032569j -0.00519756+0.00263595j -0.00278477-0.000120515j 0.00356628+0.0192479j -3.30015e-05-0.00110965j 0.00865875+0.0189887j 0.00154423+0.00611871j 0.00418166+0.0133208j -0.00326331-0.012459j 0.00520987+0.014383j -0.0160409-0.00325315j -0.00263676-0.00280052j -0.00274657-0.000403962j 0.0113351+0.00663071j 0.00657511-0.0160508j -0.00718364+0.00100734j 0.00374016+0.000528169j 0.000555173+0.0160564j 0.000392428+0.0109043j -0.00824393+0.019138j 0.000184675-0.0111968j -0.00273451+0.00693606j -0.00340269+0.00882584j 0.00295347-0.00131923j 0.0016082+0.00577695j -0.0161862+0.00763005j 0.020549-0.0202974j 0.00362854+0.00140794j -0.00143731+0.00634134j 0.010624+0.00428321j 0.00660764-0.00746242j -0.00211929-0.00106196j -0.00967203+0.0107647j 0.00722085-0.00673155j 0.0168464+0.0100975j -0.000454728-0.0103437j -0.000783491-0.00744137j -0.00283432+0.00660189j -0.0215496+0.00571606j 0.00366315-0.00164213j 0.00883171-0.00552784j -0.00500469+0.005481j 0.00328507-0.0128011j 0.000859643-0.00322669j -0.0149622-0.00223515j 0.0011481-0.00228725j -0.0120218-0.0138538j -0.00773937-0.00495575j 0.0208769+0.0135032j -0.0104557+0.00368163j 0.0030911-0.0120564j -0.0136398-0.0136944j 0.0101509+0.00791785j -0.00156185+0.00169079j -0.00297208+0.0167386j -0.0137876-0.00735919j -0.00338243+0.013131j -0.000656972-0.00170766j 0.00270367+0.00205116j 0.00515333+0.00791351j -0.00995738-0.0103364j 0.0263116+0.004113j -0.00886148-3.41495e-05j 0.0192432+0.00314691j 0.00480839+0.0062459j -0.00142124-0.00882471j 0.011474-0.0140302j 0.00208317-0.00795698j -0.00664865-0.00887503j 0.00376299+0.00707902j 0.0436773-0.0136025j 0.00160611-0.00174279j 0.0129156+0.00182988j -0.00278404+0.00903751j -0.0197267-0.000828725j 0.0065748-0.0182845j -0.0020505+0.00552351j 0.00812674-0.00068571j -0.00668813-0.00337293j 0.0133237+0.00459318j -0.00531361-0.0109913j 0.0200188-0.00781087j -0.0113468-0.0171079j 0.006577+0.0114014j 0.0130135-0.00256053j 0.013295+0.00920264j -0.0131678+0.00676568j -0.00502928-0.012633j -0.000960001+0.0291122j 0.0114892-0.00316123j -0.00939298+0.0116766j 0.019649-0.0185008j -0.00605815+0.0202786j -0.0297328+0.00261768j -0.0226717+0.0237704j -0.00157831+0.0395884j 0.0187055+0.0340009j -0.01787-0.0114955j -0.00573716-0.0245606j -0.0136673+0.00952793j 0.00344841-0.00341532j 0.012452+0.043882j -0.0166937+0.00844156j 0.0354753+0.00586296j 0.0215131-0.0464895j 0.0184681-0.0127805j -0.00246128-0.0273605j 0.0592751-0.00694256j 0.0311287-0.00756574j 0.0747001+0.0316511j -0.0261542+0.0153289j 0.00150303+0.00264137j -0.00210185+0.0518401j 0.00305022-0.0177904j 0.00348246-0.047596j -0.0497572+0.0894527j -0.0949114-0.0547703j 
0.0019885-0.0172268j -0.0178447+0.00538606j -0.0138461-0.0135191j -0.00680222+0.0153917j -0.0113881+0.0176242j 0.00289682+0.000287076j -0.02029+0.0017383j -0.00332666-0.0136485j 0.0027179+0.000414685j -0.0133431-0.00170089j 0.00438397-0.000982503j -0.0137635-0.00848411j 0.00637362-0.0176904j -0.00365354-0.0048297j -0.00946719+0.0047886j -0.0133941-0.0216158j -8.17524e-05+0.00177503j -0.000658889+0.00705349j -0.00655551-0.00376981j 0.00261736-0.00215558j -0.00700796+0.000179846j -0.0112625-0.00510394j 0.010731+0.000636032j 0.00599232+0.00914422j -0.00822029+0.00531727j 0.00568291-0.0037136j -0.0103514+0.0120772j -0.00612002+0.00606153j -0.00265809+0.00308343j -0.000756899+0.000988984j 0.00522987-0.00873559j -0.00165666+0.00384285j 0.00294096+0.0134922j -0.00733058-0.00555872j -0.00809298-0.00388673j 0.00869473-0.00967556j -0.00159181-0.00321827j -0.0100653-0.00140908j 0.00353727-0.00191095j -0.00305038-0.00172083j -0.00993639+0.0025396j 0.000589435+0.0106627j 0.0199504+0.00664891j 0.00690485-0.0157235j 0.00333639+0.00920704j 0.00938852+0.00650182j -0.0119335-0.00334474j 0.00140269+0.00200025j -0.0108109+0.00210426j 0.00190638-0.00291268j -0.00165402-0.00293543j -0.00499993+0.00426557j -0.00812836-0.00332826j 0.0028181+0.0032722j 0.0118486-0.0060493j 0.001207-0.00240783j -0.0049587+0.00276889j 9.28847e-05+0.0094865j -0.0112566+0.0110326j 0.00164382+0.00385016j 0.00204482-0.00640873j -0.0138708+0.00550403j 0.00889234-0.00237144j 0.00762517-0.0105077j -0.00449745+0.00195817j 0.00472648+0.00176298j 0.00881253+0.002941j -0.00878648+0.00339937j -0.00999209+0.00126752j -0.00282833+0.00305441j 0.00180988+0.00205261j 0.00495659+0.00108144j 0.00228914+0.0083711j 0.00109824+0.00747864j -0.00654156+0.0044123j 0.00543581-0.00633694j -0.00663474+0.000128044j -0.00813179+0.00218292j 0.00531025-0.00308108j 0.00318129-0.00177337j -0.00792987-0.00371033j -0.0126776+0.0128003j 0.00232688-0.00428385j 0.00545906-0.0071343j -0.00298038+0.00584234j 0.00405728-0.00690164j 0.01263-0.0046603j -0.0106666-0.000486692j -0.00893545-0.00901885j 0.00495787+0.00389601j -0.00309678-0.00391852j 0.00373818+0.00447655j 0.010235+0.00307766j 0.01236-0.00236517j -0.000271623-0.0148961j 0.00364696+0.00520777j 0.00630988+0.00343454j -0.00955379+0.00615039j -0.0084913+0.00115006j -0.0141204+0.00346114j -0.000274038-0.00383301j 0.0067007-0.00456247j 0.000461873+0.00628093j 0.000476693-0.0126318j -0.0102543-0.0104449j 0.00518513+0.0401956j -0.00976594-0.0195694j 0.00483035-0.00446889j -0.0112321+0.0128512j 0.0104161-0.00516698j 0.0103441-0.00383376j -0.00127096-0.000652591j 0.00655124+0.000192356j -0.00573787+0.012112j 0.0041677-0.00386314j 0.00905917-0.00862201j -0.0161223-0.00124985j -0.00829119-0.00284784j 0.0142378-0.00843835j 0.00803793-0.00770044j -0.00090637+0.00652745j 0.000901881+0.00893688j 0.00205251+0.0120319j 0.00975589-0.0127066j -0.00211934+0.00104899j 0.0086408+0.0112416j -0.00139482-0.0011886j -0.00565345+0.00763405j -0.0276371+0.0235328j 0.0120697-0.00484952j -0.00148026-0.00163839j -0.00888069+0.00828192j 0.011823+0.00891244j -0.0210799+0.00883845j -0.011792+0.0120842j -0.0100239+0.00320971j 0.00208165+0.000878507j -0.014606+0.0153589j 0.005596+0.00665337j 0.00740149-0.00366721j 0.00222983+0.00190319j 0.00538133-0.00380425j 0.000113233-0.000284516j -0.0020171+0.0151589j 0.00131905-0.0113537j 0.00427635+0.00404428j 0.00587584-0.00516142j 0.00266733-0.00390178j 0.00317185+0.00215235j -0.021132+0.000603821j -0.0187295-0.0168299j 0.00494025-0.00713871j -0.00239123-0.0154874j 0.0083491+0.0241342j -0.00279653-0.00114689j -0.00439223-0.0156671j 0.0251879+0.00804412j 0.0114854+0.0170794j 0.0148456-0.00499251j -0.00131157+0.0146958j -0.00234233-0.0171651j -0.0237203+0.00569927j -0.00148755+0.00152092j 0.0187287+0.00225234j -0.00984066-0.0180213j 0.0239678+0.0115164j -0.0098156-0.0142567j -0.000667481-0.00192762j 0.00504849-0.0160846j 0.00701354+0.0191997j -0.0069092+0.0155111j 0.00938685+0.0266098j -0.00980154+0.0436592j 0.0301248+0.0237582j 0.0206343-0.00772436j 0.0145859-0.00826813j 0.00586353+0.0345381j -0.0170137+0.0092016j -0.0178417+0.0399212j 0.0143872-0.00502315j 0.0385077-0.0144511j 0.0307586-0.000925837j 0.00493375-0.00499104j -0.0297856-0.0163677j -0.0347026-0.0104787j -0.0546482-0.0211609j -0.0176141-0.0399163j -0.0156978+0.00152883j 0.0490022-0.0513956j 0.0572749+0.0192497j 0.0161574-0.0300801j 0.0260791-0.0186978j 0.0105387+0.0390438j 0.00537024-0.0435426j -0.0914227-0.0565471j 0.0505454-0.0848332j 
0.00163296-0.0256002j -0.0242682+0.00397529j -0.0166791-0.0140588j 0.00306837+0.0239064j -0.00895644+0.0242722j 0.0169088-0.000940152j -0.0248767+0.0214714j -0.0172757-0.0336425j -0.00592469+0.00379126j -0.0267972+0.00217754j -0.0268081+0.00598666j -0.023844-0.0124277j 0.014175-0.0221522j 0.0109324-0.00836389j -0.0177042-0.000959598j -0.00755086-0.0162895j 0.00198407+0.00634497j -0.0107243-0.00269238j 0.0128327-0.000673845j 0.0110378+0.00867527j -0.00924396-0.0165098j 0.00674319-0.00965638j 0.00322331+0.0177655j -0.00849436-0.00174215j -0.0219032-0.00182955j -0.00373087-0.00130819j -0.0204992+0.0271903j 0.00335271+0.00352515j 0.0109725+0.00948537j -0.00259846-0.00603226j -0.00551592+0.000155506j -0.00880151+0.00589082j 0.0124001+0.0091766j -0.00111242-0.0154383j -0.000936658-0.00604993j 0.0254184-0.00435721j -0.0116681-0.00197595j -0.00305801+0.00446317j -0.00152024-0.000268918j 0.0170105-0.0101073j -0.0146146-0.0109783j 0.00910758+0.00170124j 0.00394887-0.000743291j 0.00321542-0.0270063j 0.000263566+0.00967547j 0.00744408+0.0034638j -0.023879-0.00963248j -0.0114744+0.000555413j -0.0135359+0.00256267j 0.00884205-0.0107988j -0.00200917-0.00163883j 0.00818711+0.00520016j -0.0138393-0.00228402j 0.0116184+0.00911781j 0.00773682-0.00728098j 0.00382079-0.0149129j 0.0179436-0.0157536j 0.00330863+0.00284965j -0.0222949+0.0036424j -0.00712584-0.0141442j -0.00674967-0.0039067j -0.00429474+0.00725533j -0.000123124-0.000639813j 0.00215019-0.000555849j -0.00144434+0.011098j -0.000963173-0.00200584j 0.0020869-0.00532388j -0.00565269+0.00436298j -0.0120364-0.0042477j -0.0127896+0.00528654j 0.0023218+0.0233256j 0.00561592+0.00790026j -0.0139108+0.0110708j -0.00727297+0.0253321j 0.007067+0.00781468j -0.00502271+0.00972553j 0.00505554-0.0166137j -0.00279237-0.00108835j -0.00917727-0.00863227j -0.00606199-0.0102843j 0.0113959-0.00180684j 0.0034117+0.00572104j 0.0147956+0.0239575j 0.00803248+0.00686163j -0.000825517-0.00565788j 0.00213194+0.0134354j 0.0151842-0.000656221j 0.0100512+0.00577071j -0.00289066-0.0103371j 0.0195852-0.0116852j 0.0166814+0.00489518j -0.00823992+0.0023452j -0.00846044+0.0137591j 0.00667573+0.00746686j -0.00928613+0.00252637j 0.0107685+0.00474496j 0.0163857+0.0193447j -0.0226347-0.00312179j 0.00218282-0.0133684j -0.01364-0.001283j 0.012786-0.00648639j -0.00871895-0.00342072j -0.00125436+0.0103497j -0.00439467-0.0160277j -0.0050038+0.0115009j -0.00504597-0.00175707j 0.00324156-0.00902798j -0.0013152+0.0124912j 0.0018898-0.0190541j -0.00657054-0.00154719j 0.00947624+0.00730558j -0.00825151+0.00700284j 0.00711244+0.022666j 0.0187119+0.00305237j 0.00640031-0.000398305j -0.00302107+0.00698016j 0.00387257-0.00215127j -0.0129853-0.00822102j -0.00666688+0.0102363j -0.00360154+0.00819221j 0.00321334-0.0151062j 0.00323492-0.0146079j 0.010081-0.0162736j 0.0196017-0.021842j 0.0175611-0.0161712j 0.000979119+0.00933989j 0.0224207-0.00665217j 7.58017e-05-0.00203568j 0.0105422+0.00155868j 0.0059823-0.000517832j 0.00100934+0.00298005j -0.00253224-0.010007j -0.0143858+0.00854486j 0.0048815+0.00274317j -0.00177469+0.00642869j 0.0262308+0.0175605j 0.00733445-0.00996097j -0.000975055-0.000221805j -0.00526774+0.00259718j -0.0064588-0.0165783j -0.000666237+0.0107864j -0.0114285-0.00310703j 0.00734859-0.000866856j 0.00603214-0.0215203j 0.00169799+0.00288712j 0.0100041+0.00552192j -0.0305837-0.0254164j -0.0242699-0.0126328j 0.00808548+0.000802716j -0.00871885+0.0123165j -0.0172041+0.0120577j -0.00140563+0.00220047j 0.0337242+0.020147j 0.0237129+0.00399152j -0.0271593-0.0126727j 0.00461065-0.0188507j 0.0338018+0.00119708j -0.004295-0.0113649j -0.0233241-0.00549757j 0.00266503+0.00444867j 0.028446+0.0110044j 0.0059977+0.00863134j -0.00856668-0.00384427j -0.0164465-0.0161503j 0.0339092-0.0394669j -0.0027727-0.00627474j -0.0217879+0.0426985j 3.66586e-05-0.0165632j -0.011348-0.00662912j 0.0152705+0.00758962j -0.00910616+0.0379707j 0.0477921-0.00630829j -0.00951048+0.0139278j 0.0504954-0.0128551j 0.0225927-0.020541j -0.0108163-0.0186848j -0.00345592-0.00812792j 0.0218074+0.0230938j -0.00895282-0.0182363j -0.0159991-0.0068106j -0.0433733-0.03315j -0.00615397-0.00642826j -0.0213821-0.00916353j 0.0219355-0.0258519j 0.00139131-0.0245017j -0.00665982+0.0500675j -0.0118425-0.00650376j -0.016088+0.0325276j 0.00674503+0.00688983j -0.00120787+0.00816082j -0.0542377+0.0869522j 0.0365562+0.0949074j 0.0116771+0.0637549j 0.121534+0.00442871j 0.0164959-0.00360786j -0.0273672-0.0201233j 
0.0283033-0.00956123j -0.00658732-0.0205281j -0.00978709-0.0100881j 0.00148879-0.000440841j -0.00558598+0.0424395j 0.0144346+0.00418312j 0.000296866+0.0235689j -0.0364833+0.00196992j -0.0183797+0.00908559j -0.00244822+0.000549813j -0.00947888+0.0141444j 0.00149845+0.014222j 0.00590276-0.00212363j -0.0157597-0.0262263j -0.00591968-0.00166688j -0.0137924-0.00110949j 0.0062917-0.00373268j -0.00706881+0.00799831j 0.012897-0.00660704j 0.00432472+0.015607j -0.0247785-0.000670175j -0.00600207+0.00920084j 0.00740442+0.0118088j -8.71072e-05-0.00367381j -0.0105676+0.0119515j 0.0185519+0.00676644j 0.00777677+0.017164j 0.0074437-0.0178792j 0.00337952-0.0141366j -0.0178148+0.00793011j 0.00402006+0.00355155j 0.0213668-0.00953989j 0.006834+0.00188248j -0.00337823-0.00068168j 0.00851916-0.00945718j -0.00838497-0.00549259j -0.00191006-0.00247452j 0.00281223+0.0041121j 0.0134512+0.00704897j 0.00461635-0.000928692j 0.00339137-0.00263934j 0.000774001-0.00838504j -0.0173887-0.0292496j -0.00700257+0.00286661j -0.0124773-0.00882616j 0.00416147+0.011924j -0.00955846+0.00435378j -0.0066388+0.0213705j -0.0139911+0.0029104j -0.00743763+0.00892776j -0.0141406+0.0072198j 0.00919035+0.000301042j 0.0163448-0.0098145j 0.00412409-0.0017953j 0.00261054-0.00723069j -0.00193952-0.0147589j 0.00257857-0.0171269j 0.00196477-0.00131666j -0.011253-0.00153522j 0.0168487-0.011985j -0.00336752+0.000153118j -0.0113326-0.00258292j -0.00682012-0.000594414j 0.00870213+0.00186437j -0.00246837+0.00442095j -0.00579163-0.0173812j 0.000504699-0.00499868j 0.0114692+0.00712439j -0.00236688-0.00303659j 0.00677347+0.00542689j -0.00891192+0.0103893j -0.00217072+0.00505272j -0.00839624-0.0095235j 0.00219325-0.0060206j 0.0196691+0.00531994j -0.00521253-0.0025967j 0.00629923+0.0019366j 0.00853891-0.00215768j -0.0197824-0.0057532j 0.00765804-0.0132278j -0.00951257+0.0106587j 0.00421129-0.00234387j 0.0047156+0.00369652j -0.00112857+0.0189107j 0.0132111-0.0222156j -0.00689211+0.00605635j -0.00384716+0.00575628j -0.00684162+0.0100906j 0.00678427-0.0106865j 0.019055+0.00529881j 0.00211765+0.000140281j 0.00343281+0.000898448j -0.00192947+0.00318354j -0.00949942+0.00406714j 0.00395978-0.0057771j 0.00731928+0.00705511j 0.00289639+0.00314283j 0.00369287-0.0198992j 0.0150464-0.00194097j 0.00478597-0.000513297j 0.00792999-0.00162428j 0.00105036+0.00117491j 4.7678e-05-0.00318588j 0.0093599-0.0143172j 0.0143327-0.00416545j -0.00810986-0.000379734j 0.00104082+0.0177549j -0.00197354+0.00490612j 0.0213757+0.0138506j -0.00589428+0.00990481j -0.0137643+0.0130169j 0.00264299-0.0020905j -0.00288101-0.00334603j 0.00713995-0.00199546j -0.00952712-0.00158926j -0.0119652-0.0032432j -0.00766125+0.00286122j 0.0079976+0.00188619j -0.00261862+0.0101609j -0.00122301-0.00375777j -0.00662177+0.00409864j 0.0136704-0.00911873j 0.00326794+0.00697584j 0.0179116+0.0245783j 0.00912857+0.00233335j 0.0281583+0.000830148j -0.00638653+0.0202948j -0.00127224-0.0119547j 0.0211209-0.00216914j -0.00106378-0.000899116j -0.00140845+0.00324894j 0.00030879-0.0168738j 0.0148058-0.0183508j 0.01545-0.00695197j 0.0155945+0.00330078j 0.0137239+0.00147704j 0.00560459-0.00828764j 0.00726793+0.00620772j -0.0116159-0.0138534j 0.0165206-0.00804153j -0.00740441+0.00097748j 0.0204901-0.00321517j 0.0027667-0.0151496j 0.00119099+0.00507501j -0.00173406+0.00024776j -0.00442627+0.00181222j 0.00845436+0.00580479j 0.00497096-0.000806803j -0.00605342-0.00202669j 0.0330522+0.0171092j 0.0213385+0.0106333j 0.0133073+0.0157653j 0.0172799+0.0252759j -0.00863408-0.000351525j 0.0108218+0.0111885j 0.0200016-0.0136863j 0.0127814-0.0325976j -0.00863915+0.00463988j -0.0244646+0.0148771j 0.00896675-0.0265362j 9.11376e-05-0.0135209j 0.0408481+0.0127202j 0.00475008+0.0246872j -0.00634038+0.0262355j -0.0208511-0.0146974j 0.012279-0.00646381j 0.0141608+0.0119023j -0.0307043+0.0317365j -0.0228391+0.0146519j 0.033325-0.00554257j 0.0254697+0.0113382j -0.0166634-0.0443703j 0.0287358-0.0387635j 0.0234877-0.0187204j -0.0172896-0.0068521j -0.0185785+0.0221039j -0.00538219+0.000208578j -0.00176855-0.0165856j 0.00924394-0.0381575j 0.00351497-0.00877334j -0.0199538+0.0373547j -0.0161462-0.0107922j 0.000764761+0.0203791j 0.022101+0.023927j -0.0229754+0.0237131j 0.0657603+0.0220374j 0.021607+0.00074278j -0.0276413+0.0212424j 0.0455417-0.0397524j 0.0425052+0.0612613j -0.0247568-0.0476163j -0.00589053+0.0518388j -0.0684836-0.0144203j -0.0271551+0.0294632j 0.0141243-0.00666427j -0.00649877+0.00507054j 
0.0156736+0.00877758j 0.00396429-0.0187809j 0.0164924-0.0256094j -0.021496-0.013586j 0.0051362-0.0133666j -0.0262238-0.0146739j -0.00128723-0.00941031j -0.0182123+0.0130169j -0.0128639-0.0114745j -0.0101208+0.0200106j 0.0348636-0.00715546j -0.0194341+0.0103391j -0.0171097-0.0054305j -0.0171572-0.0129078j 0.0119104+0.0171482j -0.0125671-1.93962e-05j 0.00259841-0.00329572j -0.00403072+0.0132901j 0.00526867+0.00647965j -0.00293875+0.00387746j -0.00753481+0.00616339j 0.0129641-0.00799316j -0.000214117-0.00476746j 0.0209277+0.00574087j -0.0179468-0.000118429j -0.00252398+0.0269153j -0.00604066+0.02362j 0.0101147+0.00381866j 0.0153839-0.00444745j -0.00838354+0.0201503j 0.00143116-0.0192502j 0.0210587+0.0145371j -0.00717828-0.012994j -0.0326764+0.0194664j -0.00805733+0.00300372j -0.00784492-0.00832395j 0.00155271-0.015663j 0.011795+0.00227947j 0.0149101-0.0142845j 0.00790409+0.0106639j -0.000617631+0.0130361j -0.0142598-0.00133248j 0.0312542-0.0197821j -0.00296203-0.0109748j -0.00314745-0.0110379j 0.0220752+0.0103711j -0.0177729-0.0284895j 0.00637397-0.0110771j 0.0197713+0.0156354j 0.0128537-0.00434503j 0.00428931+0.00382253j -0.0271663+0.0168626j -0.00248064+0.0171698j -0.00406907+0.0109377j 0.00439061-0.0139554j -0.00050536-0.0174962j -0.0194978-0.00558903j -0.0031276+0.00584579j 0.00868096-0.0107612j 0.00325825+0.00498386j 0.0350812+0.00750249j -0.0077844+0.00593849j 0.000487294-0.00926955j 0.0103252-0.016239j -0.0176712-0.00693598j -0.00804496-0.00565321j 0.011475+0.0138594j 0.0110018+0.00206988j 0.00275698+0.00141873j -0.00392406-0.0158493j 0.0239458-0.00816747j 0.00257188+0.00932549j 0.0117065+0.0131859j -0.000191445-0.00424022j 0.00294446-0.00070312j 0.0152441-0.00215206j 0.0057815-0.0124426j -0.043187-0.0125304j -0.0230782+0.0301778j -0.0157919+0.00549888j 0.0104464-0.00525796j -0.00684408-0.000510037j 0.000522864-0.0208143j -0.00199287-0.0116729j -0.0187237-0.00325668j 0.0257017-0.000374972j 0.012061-0.0131774j 0.00893303+0.014324j 0.000237739-0.0100847j 0.0111317-0.00294266j 0.0217215+0.00921752j -0.014594-0.00294047j -0.0243522-0.0164076j -0.0101812+0.0414871j 0.0141066-0.00254836j -0.015388+0.00118938j 0.0194937-0.00902855j -0.00980664-0.0142823j -0.0040113-0.0206384j -0.0172931+0.0147643j 0.00688635-0.00574021j 0.0230396-0.0106314j 0.00779475-0.00187231j 0.0101828-0.00663114j 0.0218399-0.021791j -0.0520306+0.0220983j 0.00854448-0.0146696j 0.00323568-0.00951556j -0.0314048-0.00758072j -0.00417725+0.0144001j 0.0088041-0.00607198j 0.0327249-0.0178844j -0.000813267-0.00123922j -0.0290621+0.00058553j 0.010748+0.0372113j 0.0073657+0.0440952j 0.0062404-0.00920328j 0.0318612-0.00873854j -0.000462627+0.00364969j 0.00924543+0.00878407j 0.0021624-0.0120759j -0.0140862+0.0295828j -0.00469655+0.00689887j 0.0152908-0.00570969j 0.00695324+0.0146534j 0.00728239+0.029986j 0.00797955+0.00467264j -0.0183349-0.0132523j 0.00667549-0.0132579j -0.000425576+0.0227745j 0.0290358+0.0187009j -0.0196577-0.0129774j -0.0177021+0.0156252j -0.0305206-0.0203083j 0.000615562+0.01527j -0.0129213-0.00863081j -0.0052575+0.00257818j -0.0192619+0.0134509j -0.00653497-0.00704432j 0.0100049+0.0286305j -0.0405583-0.0183453j 0.0103325-0.00129988j -0.0286346-0.0235056j 0.000677695-0.000253354j 0.0101874+0.00842188j -0.0060973+0.0244992j -0.00924859+0.00988616j 0.0126914+0.0148876j -0.0126686-0.00569789j -0.0980004-0.0162225j -0.038885-0.00787778j -0.0168831+0.00404245j -0.00323311-0.0129495j 0.0560811+0.00728216j -0.0302478-0.0125932j -0.00385143-0.00860937j 0.0223111+0.0146507j 0.0174391-0.0087322j -0.00180045-0.0231258j -0.00586004+0.0137496j -0.0215293+0.00245653j -0.0028864+0.0282441j -0.00520042-0.00794816j -0.0132093+0.0216643j -0.0125475-0.0490302j 0.0322123-0.0230171j -0.00968327+0.087828j -0.00833461-0.0526571j 0.01424-0.00858826j 0.00996684-0.0193086j -0.0232444+0.0147182j 0.0377133-0.0477584j 0.0369004+0.0089022j 0.0381137-0.0197269j 0.0326168-0.0608915j -0.0161909-0.0807282j 0.0240362+0.00445367j 0.011395+0.0896307j 0.0257021-0.00252644j -0.00547539+0.0226059j -0.032377-0.0852517j -0.0156237-0.0423297j -0.0153074-0.00312229j -0.0256546+0.0490832j -0.0085784+0.0152324j 0.0280181-0.0289494j -0.0350753-0.00946545j -0.0137995+0.00793281j -0.130775-0.028824j 0.00254343+0.00305846j 0.00408369+0.0515853j 0.0593175-0.0826993j -0.0783556+0.0207258j 0.00102248+0.0805007j -0.0183167-0.0823026j 0.0980179-0.00301092j 
