0.0151903+0.00503428j 0.0044275-0.0163932j -0.0075528+0.00160839j -0.00344054-0.00994561j -0.00280455+0.00988543j -0.00932892+0.00748555j 0.0017869-0.011434j 0.0144425-0.00449084j -0.00994638+0.00350119j -0.00716483+0.0103786j 0.000400987-0.00388005j -0.00702743-0.0131188j 0.000721867-0.000186965j 0.0074703+0.00567486j -0.00146738-0.00571375j 0.00819404+0.00724302j 0.00199106-0.00759203j -0.00418555+0.014644j -0.00378561-0.00141706j 0.00587778+0.00346603j -0.000848415-0.00194605j 0.00426597-0.000714061j -0.00616052+0.00949879j -0.00257406+0.00883942j 0.00175123+0.0106827j -0.00858772-0.00328119j 0.012007-0.00275933j 0.0116863-0.00102827j 0.00273278+0.000683429j 0.0008977-0.000825007j -0.00506205+0.0100403j -0.00299167+0.00314366j 0.00680998+0.00203714j 0.00971282-0.0150775j 0.000946382-0.00367833j 8.14395e-05-0.00246418j -0.000203978-0.00275788j -0.00506841+0.000482994j -0.0104042-0.00555378j 0.00480399-0.00527291j -0.000710099-0.00164893j 0.00102565+0.00411787j 0.00821733+0.00961866j 0.00434917+0.00499767j 0.00760552-0.00263606j 0.00513135-0.000669668j 0.00554477-0.00479835j -0.00170401-0.0022905j 0.00749501-0.0062728j 0.00236338+0.00681342j -0.00478229-0.00550442j -0.00248961-0.000139071j -0.00124051-0.00519046j -0.000780876+0.00685069j 0.00467065+0.00539071j 0.00695743-0.0212995j 0.00654027-7.13849e-05j -0.00132653-0.0115803j -0.00757515+0.000346359j 0.00458131-0.00462986j -0.00582477+0.00208522j 0.00526796+0.00571589j 0.00829085-0.00683055j 0.00031084-0.00822598j -0.00355462-0.00407775j -0.00277368+0.00134076j 0.00647559+0.00590642j -0.00801413+0.00337085j 0.00863254-0.00074351j 0.00934669-0.00546348j 0.005811+0.00696347j -0.00795192+0.0141787j -0.0140649+0.00705974j -0.0126463+0.000926282j -0.00429328-0.000248654j 0.00528027-0.0031524j -0.000289695-0.000140794j 0.00600815+0.00386221j -0.00137182+0.00798371j 0.0108033+0.00408591j 0.00393416-0.00477913j -0.00960975+0.000713139j 0.009698-0.00509406j -0.00687853+0.000490925j -0.00257301+0.00566439j -0.00747173+0.0032973j 0.00185558-0.00629546j 0.00342692-0.00782818j -0.0190671-0.00431652j 0.013117-0.0161058j -0.000701073-0.00203868j -0.00516955-0.00628776j -0.0137796-0.00364413j 0.0131211+0.00355993j -0.00851545+0.00379011j 0.00234012-0.00127751j -0.00652081-0.0104566j 0.00179484-0.00255516j -0.006344-0.0026264j -0.00286274+0.00448417j -0.00280822-0.00277126j 0.000962066+0.0027413j -0.010204+0.00375944j -0.00867092-0.00067j -0.0137664+0.00974488j -0.00200069+0.00749008j -0.0158027-0.00414492j -0.00482766-0.00508434j 0.0137614-0.00600942j 0.000964734+0.00342637j 0.0106095+0.000383633j -0.00353813+0.00374405j 0.00302685+0.00205992j 0.000104047-0.00226916j 0.0189608-0.014866j -0.0106144+0.00229095j 0.00577808+0.0142909j -0.00561031-0.00272495j 0.00104013+0.00643494j 0.00325785+0.00194606j 0.0014602-0.00913585j -0.00416639+0.00962409j -0.0149185-0.000685777j -0.0158579+0.00424591j 0.00160135+0.0222722j 0.00148255+0.014423j 0.0137927-0.0178241j 0.0115903-0.0118304j -0.0456754-0.0111562j 0.0160745+0.00499759j -0.0188353+0.00971378j 0.0173522+0.0358907j -0.0087691-0.00714984j -0.00203017+0.0268041j -0.0254784+0.0532198j 0.0403549+0.0326667j 
-0.0104892+0.0141197j 0.0191374+0.00426572j -0.00493777-0.0182232j -0.00379281+0.00529401j -0.0147765+0.0106325j -0.0110278+0.00552455j -0.0157597-0.0108619j 0.00257321-0.0055235j 0.00449664+0.00486858j 0.000148383+0.0161272j -0.00570218+0.00335063j -0.00702513-0.00275982j 0.00112082+0.0085769j -0.0046159-0.00312647j 0.00515698-0.00183035j 0.00910405-0.00547403j 0.00504216+0.00873897j 0.00200995+0.00460143j -0.00214005+0.00162366j 0.00710498-0.00269266j -0.00119244-0.0041046j 0.00401872+0.00388979j 0.00554169+0.00598327j 0.00548927+0.0131647j 0.00533608+0.000788398j 0.00389603+0.00633449j 0.00629194+0.000549832j 0.00100908-0.00213986j -0.00990089+0.00431282j -0.000198215-0.0101632j 0.00303979-2.65456e-05j 0.00869694-0.00521651j 0.00338179-0.00113923j -0.00137312+0.00726254j 0.00855454-0.000490287j -0.00815338+0.00260757j -0.00487402+0.00814351j -0.00610723+0.00518563j 6.03881e-05+0.00693613j -0.00199592-0.00150003j 0.00333505+0.00196189j -4.15799e-06+0.00394307j 0.00696619-0.00152337j 0.00767536-0.00975918j -0.00721687+0.0124611j 0.00415914+0.000203829j -0.00130958+0.00110674j -0.00113135+0.000451303j -0.00583121+0.000113261j 0.00967015+0.0024963j 0.00160922+0.00270444j -0.000360245+0.00390883j -0.00404412+0.000855078j 0.00299729+0.00157299j 0.00191851-0.000710481j -0.00180054-0.0062055j 0.00251013-0.000272314j -0.0020894-0.000175832j -0.00502763+0.0056233j 0.00851171-0.00256703j -0.00405363+0.000205726j 0.00630217-0.0137925j -0.00294949+0.00341752j 0.0111274+0.0031032j 0.00598775-0.00353505j -0.00244786-0.0116386j 0.0010318-0.00724036j -0.00543239+7.5502e-05j -0.00563945+0.0097741j 0.000290349+0.00754667j 0.00791745+0.000364771j -0.00274101+0.00174723j 0.00656293-0.0237092j 0.00871395-0.0135839j -0.00601853+0.00268347j -0.000916272-0.00808466j 0.00678037-0.00401505j -0.0124697+0.00155116j -0.00948573+0.0101953j 0.00497282-0.00215925j 0.00472926-0.000482538j 0.00476008-0.000922239j 0.00715523-0.00243834j -0.0078903+0.00709277j -0.0118477+0.00143658j -0.00052023+0.00514848j 0.0048442+0.00654958j -0.00289329+0.000156899j 0.0034107+0.011545j 0.0106001-0.00306748j -0.00833033+0.00375398j -0.000630751-0.00122131j 0.0154577-0.00218349j -0.0119399-0.0137964j -0.00473734+0.00163515j -0.00819955+0.000214184j 0.0101563-0.00680163j 0.00383952-0.00228319j 6.35601e-06+4.88613e-05j 0.00633647+0.00217725j -0.00554671+0.000140324j -0.00124044+0.000753991j -0.00349816-0.0071206j 0.00441051+0.00165939j 0.00614953+0.00776539j 0.0115231-0.00933766j -0.0135655-0.00428408j -0.00197935+0.00117808j -0.000243189+0.00172889j 0.00244494-0.020933j 0.0144394-0.0107983j 0.00582995+0.0019066j 0.00184064-0.00504765j 0.00189557-0.00950042j -0.0139365-0.0151332j 2.31509e-05+0.015193j 0.0131127-0.00537032j 0.00259609-0.00133017j -0.00367616+0.0141786j -0.00337445+0.00193157j -0.00287946+0.00744145j 0.00240106-0.00555993j -0.0163403+0.00708222j 0.0159033-0.00461378j 0.0174522+0.00625886j 0.0308586+0.0109125j -0.00942645-4.54316e-05j -0.0203996-0.00332727j -0.022782+0.0355423j -0.0296716-0.0083958j 0.0082471-0.00764532j 0.0167099-0.0108239j 0.021942+0.0129409j 0.0180513+0.0358j -0.0341454-0.0282744j -0.025654+0.0447862j 
0.0237074-0.0214907j -0.0217433-0.0112028j 0.00696829+0.0272277j 0.0117658-0.00919287j 0.0117725-0.025073j 0.0184363-0.00666565j 0.0246371-0.000619551j 0.00595851+0.0125873j -0.0170689-0.0176031j 0.00239322-0.0142137j 0.00574127-0.00113709j 0.0095426-0.00684757j -0.00693618-0.000573288j -0.00161925+0.000470634j -0.0110799-0.00755738j -0.0169403+0.00927229j -1.58413e-05-0.0115768j 0.000460764-0.002385j 0.00819769+0.00243354j -0.0150569-0.00277484j -0.00507875-0.00155636j -0.0032853-0.00171193j -0.0137471-0.00894271j -0.00310389-0.00833749j -0.00157719-0.00489913j 0.00344447-0.0144384j -0.00814378-0.00506808j 0.000430644+0.00195578j 0.0102017-0.00970676j -0.000898827-0.000307379j -0.00753647+0.00583194j -0.0033643-0.00786694j -0.0120848+0.00260489j 0.000817332-0.0152384j -0.0152921+6.46281e-05j 0.011526-0.00500934j -0.00101503-0.00385774j 0.00698163-0.00166458j -0.00201021-0.0042617j 0.00775019+0.00275314j -0.00147827-0.00529245j 0.00306334+0.000595671j -0.00284663+0.00722179j -0.0052948+0.0120783j -0.000508874-0.00977202j 0.0033956+0.00495726j 0.000719138-0.00359483j -9.01619e-05+0.00193451j 0.00858444+0.00745451j 0.000254425-0.0049735j 0.00039851+0.00752523j -0.0103104-0.00398775j 0.00385373+0.00761892j -0.00970468+0.000355622j 0.00547819-0.00102919j 0.00576369+0.000510975j -0.00127031-0.00305519j -8.5553e-05-0.00496778j 0.00989285+0.0132556j 0.00337012-0.0017723j -0.00441664-0.00314218j -0.00456375+0.00487447j 0.0115987-0.00945718j -0.000936486+0.00250027j -0.00370189+0.00445888j -8.80135e-05+0.00353133j 0.00684021+0.00828454j 0.00030066+0.00744996j -0.00602988-0.000123028j -0.00428889+0.00570604j -0.00235265-0.00575305j -0.0049161+0.00788308j 0.00291969+0.0101165j 0.00420193+0.00412049j 0.00258853+0.0079214j -0.000319776+0.00023156j 0.00214565-0.00757084j -0.00913139+0.00864744j 0.0166423-0.00635436j 0.00179968+0.00634252j -0.0115608-0.000534034j 0.0107155-0.00956658j 0.00689776+0.00248993j -0.00445775+0.00648545j 0.00620862-7.42488e-05j -0.00666499+0.00572457j -0.00179838+0.00388769j 0.0173952+0.00282109j -0.020937-0.00267913j -0.00556392-0.00745215j 0.00550141-0.00423649j 0.021131-0.0109327j -0.00667376+0.00139154j 0.000632128+0.0011796j 0.0107641+0.000580571j 0.0214848-0.00863264j -0.014976+0.00414461j -0.00382475+0.0115406j 0.00687613+0.00485309j 0.0031076-0.00341149j 0.00547682-0.00678592j 0.0102257+0.00908815j -0.00150634+0.0136808j 0.023573-0.0025997j 0.00715697+0.00985043j -0.00486471+0.0124123j 0.0133526-0.0123191j 0.0073534+0.0058122j 0.00442748+0.0101301j -0.00746439+0.0274507j -0.00238647+0.0119565j 0.0129696+0.0146965j -0.00363495+0.00352618j 0.00764207+0.00400089j 0.00536557-0.00846868j -0.00772121-0.00699389j -0.0165577+0.0136726j -0.00430446-0.00265225j -0.00952061-0.00327171j -0.0040925-0.00337114j -0.0295192-0.0154664j 0.00845037+0.0124487j -0.0114561-0.00161785j -0.013977+0.00880556j -0.00676194-0.0150978j -0.0104568+0.00924857j 0.00290446-0.0224914j 0.00456904+0.00659935j -0.0128488-0.0144057j 0.0162273-0.0248517j 0.0181734-0.0288858j -0.0167157-0.0427688j -0.018663-0.0491358j 0.0655711-0.0150018j -0.00550298+0.00313574j -0.0267347-0.0140414j 
-0.0253441-0.00802303j -0.0122251+0.0170545j -0.00995281-7.32162e-05j -0.0111091+0.0264947j 0.0082184+0.015852j -0.00716876-0.000906818j 0.00861165+0.0224172j -0.0203284+0.00790231j 0.0242592-0.0020764j 0.00668852+0.00125049j -0.00137836-0.00616387j 0.015312+0.0224567j 0.00440831-0.00584834j 0.00545572-0.0136683j -0.00236826+0.00498982j -0.00615603+2.62046e-05j 0.00628869+0.00289358j -0.000566464-0.00640046j -0.0025895-0.0036473j -0.00454332-0.00708378j 0.00445339+0.00389723j -0.00183569+0.00443272j 0.0101868-0.00256264j -0.010453-0.0108297j -0.00872361-0.00404399j -0.00220282+0.00784309j -0.00225319-0.00187948j -0.00885746+0.00232267j 0.00304597-0.00405066j 0.00040863+0.00630097j -0.0044579-0.00945516j -0.00901754+0.0149424j 0.00171893-0.00695493j -0.00433675+0.00597183j -0.00590316-0.000689813j 0.0014684+0.00748926j -0.00246379-0.000361093j 0.00239164+0.00444505j 0.0125181-0.00702191j -0.00211759+0.0139099j -0.00955138+0.004146j -0.00640161-0.00650715j -0.0214009+0.00281407j -0.00987629-0.000900035j 0.0068445+0.00242903j -0.00531378-0.00361452j 0.00235414-0.000966027j 0.00175686-0.00233144j 0.0037826-0.00805025j -0.0109257+0.00320868j -0.00395934+0.00320159j 0.0107364-0.00902803j 0.00382248+0.00441944j -0.00156393+0.00039209j -0.0124489-0.00749232j -0.00796538+0.0174177j -0.00443246+0.000989327j -0.0011659+0.0104513j 0.0117689-0.0227773j -0.0185609-0.00276643j 0.0119419+0.00503974j -0.00484483+0.0155565j -0.00878316+0.00065599j -0.0213407+0.00617884j 0.0104661+0.0132806j 0.000405567+0.0137353j -0.0076391+0.00894834j 0.0127635-0.00595532j 0.001468-0.013711j -0.00530496-0.00706793j -0.0270839-0.00150296j 0.0142274-0.00236319j -0.00275392+0.0159556j -0.00345266+0.0151469j 0.0160157+0.00600601j -0.010381+0.0119781j -0.00322109+0.00116643j 0.00953667+0.00413935j -0.00186538-0.0107252j -0.0102512+0.000501842j -0.000136632+0.00126626j -0.0137037+0.0148051j -0.0101609-0.00151524j 0.0114428-0.00759395j 0.00541735+0.00659028j -0.00371447-0.0102398j -0.00580375-0.0175806j -0.00783276+0.00366001j 0.0140088-0.000736603j -0.00312637+0.0268619j 0.00757392+0.000209508j -0.00666639+0.00875727j 0.0147095-0.00948361j -0.00631497+0.000743873j -0.00245321-0.00836316j -0.01222+0.012567j 0.00178261-0.0102143j -0.00358972-0.00974385j -0.00383164-0.00377664j 0.00407794+0.00597302j -0.0155022+0.0058154j -0.00430962-0.00454242j 0.0174479-0.0136073j -0.00606777+0.0120481j -0.0190957-0.0135525j -0.0106715+0.00734631j 0.0154693+0.0252314j 0.00922869-0.00854392j -0.00403905-0.00613507j -0.0109221+0.0123398j -0.00903363-0.00713838j -0.006014-0.0153535j -0.00380223+0.00843605j -0.00288213+0.0121684j 0.00416276+0.0327474j 0.00548736-0.0204196j -0.0100282+0.000121992j 0.0218363-0.00825647j 0.000403283-0.0224801j 0.00267178-0.0017767j 0.0196275-0.0113066j -0.0181003-0.00716583j 0.00255413-0.0090439j -0.00659104+0.00834129j -0.0102351-0.00154442j -0.0534121-0.0150921j 0.00436718+0.0174967j 0.00972356+0.00867318j 0.00738391-0.00373179j -0.0121808-0.0205265j -0.00543572+0.0042693j 0.00988463+0.0414872j -0.0367139-2.26094e-05j 0.0154215-0.0316406j 0.0241133-0.000574801j -0.00778102-0.0209712j 
0.0182072+0.0120926j 0.0101133-0.0237089j -0.0143207+0.0116384j -0.0110391-0.00661778j 0.000956963+0.0203013j -0.0197356+0.000379855j 0.00472333-0.00781832j 0.0218816-0.00032713j -0.027205+0.00515369j -0.00447745+0.000452314j 0.00872566-0.00370106j -0.00271394-0.00441384j -4.1494e-05-0.00765218j 0.0164246+0.0221037j -0.0078379+0.00334517j 0.00546338+0.00794403j -0.00284223-0.0102236j -0.016276+0.018533j -0.00891991-0.00255255j -0.0027199+0.00849691j -0.00363758-0.00359529j 0.0103195+0.00566238j -0.0248448+0.0149545j -0.00747339+0.00750136j 0.000499042+0.0161596j -0.0194629-0.0107777j 0.0173438-0.000323483j 0.016723-0.000367372j 0.0159334+0.000469665j 0.00110475+0.00702718j -0.0199058+0.0154018j -0.0116147+0.00416705j 0.020549+0.000309878j 0.00728967-0.0210827j -0.00534655-0.00458597j 0.00223881+0.000468535j 6.95225e-05+0.00661774j -0.0119953+0.00620798j -0.0163263-0.0104798j 0.00645185-0.00202218j -0.015392+0.00676998j -0.000797284+0.00693279j 0.00580677+0.0221542j 0.00471727+0.00751771j 0.00815134+0.00224205j -0.00329325+0.00190055j 0.0138286+0.00192813j -0.00753737-0.00254674j 0.0235749-0.00844022j -0.0107836+0.0119799j -0.0184517-0.0176154j 0.00206381-0.00884674j 0.0120332-0.00570007j -0.00151906+0.0198518j -0.00192981+0.00220591j 0.00486043-0.0284727j 0.00565094+0.00653941j 0.00717266-0.00894719j 0.000236575-0.00687798j -0.00873587-0.00978748j 0.00276443+0.00284776j 0.000289429+0.0112457j 0.0159756-0.00780411j -0.00969588-0.01552j 0.00355424-0.00468687j -0.0172226+0.0107394j 0.00771804+0.0145304j -0.00858407-0.00212981j 0.0259942-0.00448924j 0.0131106-0.0182936j -0.0142834+0.00794107j 0.00364668+0.0263026j -0.0324195+0.0168768j -0.0245533+0.00656408j 0.00232353-0.000499083j 0.0030491+0.00587192j -0.00434285+0.0044172j 0.0128139+0.0144959j 0.00501548+0.0129922j 0.00999752+0.0138284j 0.00919975-0.00290222j -0.0185897+0.00109814j 0.00711972-0.00601215j 0.00503397-0.00488265j 0.00502345+0.0063624j -0.00668826+0.00259864j -0.00554433-0.015592j -0.000805496-0.0179573j -0.0294008-0.0197242j -0.000924573-0.030732j -0.00137063-0.013798j -0.0249977-0.0172727j -0.033924-0.0267968j 0.0151443+0.028775j -0.0178628-0.00229117j 0.0129568+0.00759287j -0.0137181-0.0135002j -0.00103076-0.00361558j -0.00687942-0.00191954j -0.00261735+0.00379927j 0.00412997-0.00152196j 0.00199249+0.00974156j 0.00360401+0.0115218j -0.0105943-0.00646515j -0.0239729+0.00549706j -0.00571774+0.0187555j 0.00839489-0.00712867j -0.000933791-0.00523335j 0.0154156+0.000222643j 0.0158618+0.0272138j -0.00172678+0.00453811j -0.00455114+0.00231928j 0.00697905+0.0112134j -0.00403296+0.00433182j 0.0288595-0.00367244j -0.0157429-0.0171905j 0.00227919+0.0272707j -0.00215783-0.02979j -0.00556258-0.0130188j 0.00643247+0.00146771j -0.00386111-0.00628913j -0.0118987+0.0238328j -0.0121968+0.0201754j -0.00935105+0.010102j -0.0242197+0.0439841j -0.0206322-0.0055736j 0.0296655-0.0231397j 0.0203439-0.00520575j -0.0624152-0.0122338j 0.0159574-0.00686914j -0.0246931-0.00316461j -0.0275886+0.0664167j 0.0236383-0.0138536j -0.00316604+0.0394733j 0.0280442+0.0548954j 0.0618824-0.0184056j 
0.0241269-0.0164987j -0.0204971-0.0116022j 0.019148+0.0243247j 0.0151266+0.00778642j 0.0239712-0.0276717j 0.0125742+0.00942498j 0.0202172+0.00703318j -0.0198718+0.011185j -0.00163919-0.00285321j 0.0112176-0.00221755j 0.00828239+0.0133309j 0.00692344+0.000208135j 0.00547505-0.00554286j -0.00406148+7.32625e-05j 0.00171735-0.00820663j -0.0190359-0.00333698j -0.000530934-0.00538595j 0.00115133-0.0151311j 0.00567851+0.0024438j -0.0105108-0.00346915j 0.000411167+0.0028527j -0.000568782-0.0104487j -0.000308644-0.00969594j -0.000465175-0.0120745j -0.0121929-0.00918928j -0.00366061-0.00623641j -0.0150744-0.0077219j -0.01422+0.0028985j -0.00380501-0.00203259j -0.00253502+0.00443749j 0.00268607-0.00771416j -0.009344+0.00317075j -0.00633763+0.00207864j -0.00202413-0.00935625j -0.00820473-0.00145066j 0.0110091+0.000975058j 0.0142979-0.0139339j 0.0126227-0.00357916j 0.00348979+0.00293283j -0.000511406-0.00272099j -0.00548953+0.00216196j 0.00477211-0.0023626j -0.010831-0.00652346j -0.00970493+0.00274846j -0.00775588-0.00654518j -0.00825756+0.00697725j -0.0107729-0.000391565j 0.0108158-0.00422966j 0.0126868-0.00121945j -0.00686861-0.013431j 0.00266027+0.00174392j 0.00355735-0.00128627j -0.00124498+0.00653744j -0.00173841-0.00973502j 0.00557783-0.00083194j 0.00563449+0.0150526j -0.00676378-0.00134855j -0.00358109+0.00721505j -0.00339399-0.00336095j -0.0199432+0.00470989j 0.015444+0.000790905j -0.000286456+0.0112152j -0.00716433-0.00416541j -0.00302991-0.00365792j -0.00334823+0.0102562j 0.00504417+0.00897455j 0.000243513+0.00153398j 0.0135777-0.00785997j 0.00607137-0.0065073j -0.00758998-0.00942248j -0.0150669-0.00957083j 0.00290138-0.0100059j 0.00996185+0.0242433j -0.00296914+0.0179076j 0.00955592-0.00342522j -0.00372614+0.00759282j -0.0152992+0.00283751j 0.0146235-0.0156587j 0.00369726-0.00922059j -0.0199631-0.00580479j -0.0115595+0.00460028j 0.00315857+0.00193165j -0.0208204-0.00230164j 0.0195813+0.00178425j 0.0146909-0.00183365j 0.0108484-0.00715595j -0.00583682-0.00510734j -0.00467185-0.00415427j 0.0176268-0.00983583j -0.0217294+0.00117916j 0.00757424-0.00387647j 0.000451289+0.00125702j -0.00755941-0.00152497j -0.0055894+0.00911852j 0.0101005-0.000281715j -0.00784769+0.00430544j -0.00834713+0.0123515j -0.00382176+0.00344537j -0.00395778+0.00481778j 0.00162187+0.00428954j 0.00847239-0.00700738j -0.00879028-0.0124201j -0.000781716+0.0104127j -0.0019558+0.016554j -0.00313467-0.0138054j -0.00682795+0.00218727j 0.0144058+0.0287922j -0.00913578+0.00579981j -0.0118388-0.0103298j 0.0101285+0.0314914j -0.00879615-0.00505178j 0.00122258-0.0142143j -0.00581469+0.00217422j 0.00452408+0.00791889j 0.0107811+0.0383726j 0.00253168-0.0161557j -0.0100906-0.00388676j 0.0102613+0.0172255j 0.000304141-0.0181851j -0.00571543-0.0170474j 0.0177364+0.00462055j -0.0120848+0.00381395j 0.00208292+0.00265584j -0.0130228+0.0136588j -0.0195243-0.0308606j -0.016685-0.00299671j 0.0139986-0.00463828j 0.00533005+0.0111151j 0.0464935-0.0323503j 0.0287292+0.0129624j -0.0506567+0.0205723j -0.0246234+0.0290753j -0.0122505-0.0124359j 0.00506021-0.0471596j 0.0476261-0.0230674j -0.0299502-0.0300674j 
0.00490847-0.0151206j -0.0160824-0.0124626j -0.0106603+0.0120606j -0.00399924+0.00389199j 0.00784958+0.0146134j 0.000842797+0.00210798j 0.00255623-0.00647733j 0.00902268+0.00197857j -0.00577791-0.00212375j 0.00972279-0.00978309j -0.00492507-0.0153085j 0.0170085+7.54748e-05j -0.025845-0.0100482j 0.0131875-0.0286303j -0.0267502-0.00267025j -0.00263577+0.0160683j 0.0103276-0.0133327j -0.00552133+0.013774j 0.00357183-0.00133366j -0.000472752-0.00784125j 0.000587374-0.00752432j -0.00808743+0.00962089j 0.00164612-0.00296519j -0.0156223+0.00464853j 0.0041082+0.00381057j 0.00306443+0.00510591j 0.00604496+0.00040734j 0.0174413+0.00228105j 0.00761452-0.0128599j 0.00707019-0.00178883j -0.0100619-0.00972232j 0.00295872+0.0031709j -0.00412478-0.00245782j -0.00736478-0.00778014j -0.00515788-0.00998402j -0.000384927-0.0119122j -0.0283531+0.0102686j -0.0101063+0.00188858j 0.0121601-0.00484305j 0.0112231+0.0102547j -0.00504373-0.011597j 0.00306248+0.00811522j 0.0026108+0.0146083j -0.00305969+0.0143221j 0.0110945-0.00853929j 0.0122917-0.00762254j 0.00614487-0.00684049j -0.00480471-0.00156653j 0.002345+0.00922247j -0.00428043+0.0215519j 0.0016741+0.00851397j 0.00168888-0.0122008j 0.00736731+0.00633767j -0.00345222+0.0108999j -0.0164849-0.00122272j -0.00389345-0.0024852j 0.00889063+0.00252465j -0.00836931+0.0120019j 0.0157197+0.00113157j 0.0192148-0.0178162j -0.0193213+0.00410991j 0.0127952-0.0065048j -0.00176552-0.00160336j -0.00779261+0.0086533j 0.00667957-0.0117206j -0.00743518-0.00336114j 0.00702392+0.0115306j -0.00781689+0.0121286j 0.00501506-0.00374856j 0.0177708+0.00538875j 0.00200513-0.00230357j 0.00360374+0.0192164j -0.0211047-0.0129701j -0.0101907-0.0132701j 0.00441628+0.00465768j -0.00333781+0.00466777j 0.00484346+0.000965913j -0.00768206+0.0251544j -0.0102666+0.0108565j 0.0115537+0.00318304j 0.0062058-0.00354191j -0.0177777+0.00543734j 0.0119325-0.0081428j -0.0147245-0.00983626j 0.00546336+0.00535936j -0.0179624+0.00130824j -0.0189807+0.00441712j 0.0102818-0.000458402j -0.0232128+0.0208577j 0.0195417-0.000609313j 0.00712725-0.000798007j 0.00512973-0.00536315j 0.0119994-0.0109576j 0.00889285-0.00395056j -0.00589186-0.00698302j 0.0102107+0.00858456j -0.0115733-0.0172648j -0.00614903-0.0166336j -0.00684687-0.0151993j -0.00781644-0.000254593j -0.00882205+0.00515949j -6.47637e-05+0.0151034j -0.00494394+0.0037459j -0.00711906-0.0150883j -0.0123275+0.0127855j 0.00508229+0.0143951j 0.0236175-0.0142302j 0.00115725-0.00339042j -0.00159666+0.00608798j -0.00180784-0.0105495j 0.0166715+0.00802263j -0.00467784+0.00846013j 0.0017284+0.0134109j -0.0201907+0.0209409j -0.00175639-0.0243468j 0.00407388-0.00882239j 0.00473354+0.000411426j -0.0133183+0.00363529j -0.00947482-0.00664132j 0.0203704+0.0173336j -0.0275163+0.00309523j 0.0023627+0.0381886j 0.00149956-0.0196681j 0.0338664+0.00785734j 0.00614661+0.0251503j 0.00522845-0.0167712j -0.0140316+0.00156526j -0.0400469-0.0252697j -0.0100537+0.014222j 0.00599628-0.0167624j 0.0102985-0.0255498j -0.0101546+0.00153873j 0.00374866-0.0245647j -0.00832882+0.0169919j 0.0083494-0.00550161j 0.0298503+0.0358832j 
