-0.0276822-0.00713803j 0.0133092-0.00515134j -0.0692146-0.00785117j 0.0179299-0.0159731j 0.0110321+0.0037378j -0.0158454-0.0305688j 0.00685261-0.0159856j 0.00304508+0.00577518j 0.000123435-0.0231627j 0.0215245+0.0228664j -0.0286948-0.00291835j 0.00532669-0.00972523j -0.00400181-0.0114334j -0.0192006-0.0071579j 0.0144612-0.0113288j 0.0119995-0.011376j -0.0103868-0.00385129j 0.0066139-0.00324119j 0.00254881+0.000425609j -0.00406548+0.0183002j 0.00122064-0.00532642j -0.0073083-0.0113805j -0.00100325-0.0110133j 0.0166321+0.00530821j 0.0399162-0.00934474j -0.00715486+0.0295546j 0.00288777-0.00251658j 0.00820901-0.00237666j 0.0102145-0.0157843j -0.0240793-0.00466434j -0.00296552+0.0142975j 0.00217044+0.00997848j -0.00139723+0.0138856j -0.00110214-0.00612739j 0.0227598+0.00119388j -0.00126112+0.0273078j 0.0181053-0.00803645j 0.000887669+0.0106399j 0.00180045-0.0029499j -0.0047797-0.00228531j 0.0131166+0.00308484j -0.00837176-0.00839493j -0.00224472+0.002297j 0.00810281+0.00448286j 0.0114624+0.00460851j 0.0015763-0.00775094j -0.00213117+0.00397047j -0.00282569+0.00511436j -0.00507641+0.00630353j 0.00079557-0.0058009j 0.00110978-0.00334381j 0.00498618-0.00427374j -0.00241402+0.00817036j -0.00802391+0.00170124j -6.61781e-05+0.00323454j -0.000899881-0.00066913j 0.00123496-0.000301204j -0.00034005-0.00187267j -0.00186625+0.000146183j 0.000497953+0.000639864j 0.000587233-0.000811165j 0.00272518+0.00390259j 0.00430575+0.00332882j -0.00334729-0.00101683j 0.00524443+0.00636513j -0.00270449-0.00486473j 0.00147317-0.000318066j -0.00370882-0.00479325j 0.00408011-0.00409194j 0.0016262+0.00243658j -0.00147409-0.00371376j 0.00344868-0.000234071j -0.00170254+0.00280882j 0.00918157-0.000788812j -0.00035192+0.00800209j -0.00116387-0.000805236j -0.000744007+0.00318534j -0.00170355+0.00292255j -0.00238729-0.00667767j 0.00742133+0.0107864j 0.0075241+0.00752361j -0.00549239-0.00450383j 0.00201773-0.00504861j 0.00306984-0.00779719j -0.00278351-0.00719374j 0.00248233-0.00202819j 0.00154688+0.0014347j 0.00378773+0.000215429j -0.000996321-0.00176399j -0.00249322+0.000314129j 0.000956612+0.011388j -0.00168267+0.00420471j -0.000958528-0.00223411j 0.00445445+0.0032056j 0.00366715+0.0130962j 0.000116828-0.00242765j -0.000330065-0.00221403j -0.00291139-0.00322354j -0.000152692+0.00383304j 0.0017367+0.00127706j -2.22791e-05+0.00184055j 0.00150281-0.00100709j -0.000573774+0.00463829j -0.00282882+0.00478307j 0.00171879+0.00730541j -0.00196283+0.00586438j 0.00211855-0.0147268j -0.000997989+0.00800949j 0.00161553+0.00291487j 0.00235544-0.00750884j -0.000247081-0.0123856j 0.00327111-0.00604045j -0.00551052+0.00354691j -0.0015615+0.00482717j -0.000789418-0.00310043j 0.00020328-0.00821159j -0.00016895-0.00944582j -0.000801953+0.00925782j 0.00410231-0.00219363j 0.00294413-0.00189828j 0.00250272+0.0100758j 0.0017229+0.00307693j 0.00377151-0.00354574j 0.00185798-0.00603496j 0.000938744-0.00226841j -0.00499386+0.000809485j -0.000823491-0.000315076j 0.00519297-0.00218333j -0.00184915-0.00514534j -0.00240035+0.000644739j 0.00114392-0.00322424j -0.00133133+0.0011029j 0.00184374+6.93276e-05j 0.000474688+0.00144758j 0.00514076+0.00139513j 0.0028846+0.00259126j 0.000593689+0.0035597j -0.00350503-0.00180102j -0.00362671-0.00579958j -0.00498471+0.00232008j -0.00126519+0.000595209j 0.000302869-0.00124041j 0.0001843+0.000190421j -0.0027473-0.00244151j -0.00541549-0.00130494j 0.00337277+0.00253077j -0.00231978+0.000211386j 0.0106163+0.00143156j -0.001917+0.00408284j -0.000249004-0.000402004j 0.00110575+0.00630703j -0.00191551+0.00117092j 0.00187213+0.00018056j -0.00292197-0.00207999j -0.00450934+0.0019426j -0.0048647+0.00112447j -0.00671097-0.00208015j 
-0.0193261-0.00344376j 0.0156488+0.0156477j -0.0229977-0.000457211j 0.0145432+0.015681j -0.00608029-0.0358489j -0.00579216+0.0131177j 0.00853698+0.0108247j 0.00245649-0.0042491j -0.00728489+0.0168848j -0.0273797+0.0393942j -0.00400972-0.0385314j 0.00774809-0.0120273j 0.0139526-0.00468602j 0.0128924-0.0136419j -0.0162317+0.00844909j -0.00649958+0.0125474j 0.0191065-0.015508j -0.00178021+0.00104632j -0.00469124+0.00435325j -0.000232411-0.00109973j -0.00242572+0.0021649j 0.0161495+0.00237299j 0.0233338-0.000584824j -0.0110268-0.00743835j -0.024769+0.00324025j -0.0107642-0.000145202j 0.00618614+0.0014817j 0.00461388+0.00571026j 0.00134777-0.00572118j 0.000273648-0.0153366j -0.00484947+0.00571878j 0.00343843-0.00131368j 0.00177997+0.010073j -0.00266576-0.00292407j 0.00268715+0.00335873j 0.00162078+0.00958432j 0.00706173-0.00224483j 0.0026116+0.00665899j -0.00259427-0.00177734j -0.00183654-0.00132455j 0.0112181+0.00734813j 0.00240549-0.00970098j 0.00397687+0.00930511j 0.00164367-0.00574737j -3.02465e-05+0.00371617j 0.00621021+0.00481198j 0.00558446-0.00629475j 0.00402468+0.010979j 0.011109-0.00629503j 0.00991665-0.00207351j -0.0046778+0.0061665j -0.00696615-0.00010558j 0.00303464-0.0115903j 0.00893855+0.00354645j -0.00660135-0.00551014j -0.00172544+0.000500027j 0.00111521+9.34298e-05j 0.00610682-0.0012243j 0.000568073+0.00246444j 0.00695439-0.00257191j 0.00120269-0.00347884j 0.00159675-0.000852121j -0.00942261-0.00464995j 0.00105783+0.00403246j -0.00367033-0.00165665j 0.00284898+0.00377611j -0.00635339+0.00298072j 0.00940734+0.00781531j -0.0105433-0.00272146j -0.00743838-0.00472306j -0.000488663+0.0130576j -0.00276888+0.00108423j 0.00619755+0.00454109j -0.00868155+0.00567918j 0.00802328-0.0113121j -0.00396876-0.0055858j 0.00019408+0.0102468j -0.00362499+0.00429103j 0.000150546-0.00182534j -0.0152241+0.00329281j 0.000989089+0.00321718j 0.000659704-0.0123439j -0.00461358-0.0030601j 0.000299784-0.000110313j -0.000955874+0.00136796j 0.00243435-0.00451163j -0.00381661-0.00421921j -0.000175279-0.00451522j 0.00130401-7.41299e-05j 0.00111233+0.0014649j 0.00358356+0.00477891j -7.13289e-05+0.00651929j -0.00129226+0.00156918j -0.00155343+0.00128115j 0.000997808+0.00636182j -0.00163256-0.00418848j -0.00335129-0.00181867j -0.000510578-0.00197949j 0.00152488-0.000803612j 0.000450037-0.00094609j -0.000827753+0.00151843j 0.00086785-0.00126264j -0.000505575+0.00206633j -0.000896261+0.00246485j -0.0022307-0.000621983j -0.000894871+0.0106593j -0.00114599+0.000970438j 0.000532926-0.00707504j 0.00214464-0.00361534j -0.000474407-0.00737339j -0.00399541+0.000550138j 0.00043678+0.000277726j -0.000214368+0.00906024j 0.000824262+0.00194864j -0.000550631+0.00656935j 0.00229322-0.00234247j -0.002064+0.00830462j -0.000999888+0.00444028j -0.00224349+0.00493833j -0.00309795+0.00201575j -0.00768352+0.00956412j 0.00133997-0.00129127j 0.00492417-0.000410651j -0.000404543-0.00394405j 0.00244255-0.000869916j 0.00957597-0.00509863j 3.74229e-06+0.000963652j 0.00346751-0.0076468j 0.00625637+3.86268e-06j 0.00180746+0.00250675j -0.00343251+0.00096804j 0.00764377+0.0029512j -0.000334763+0.00176757j -0.00358928-0.00439076j -0.00789359-0.00081609j -0.00887481-0.000591383j -0.000192129+0.00258442j 0.000447887+0.00180209j 0.0013379+0.00103159j 0.00328284-8.67194e-05j 6.04174e-05-0.00210748j 0.00643039-0.000130664j -0.00903887+0.000860188j -0.000228162+0.00898485j 0.0127506-0.00280307j 0.00420964-0.0024159j 0.00183323-0.00357841j -0.00743822-0.00295645j 0.00166097+0.000706896j 0.000358553-9.58879e-06j -0.00376367+0.000628344j -0.000249609+0.000713826j -0.00587248+0.00260082j 0.00492055-0.00085966j 0.003983+0.00254567j -0.00171396+0.0019637j 0.00934542-0.000708958j 
0.00123325-0.00208249j -0.00300729+0.00221933j 0.00519852-2.37192e-06j -0.00278891-0.00410501j -0.00376673-0.00790365j -0.00315284+0.00211638j -0.000494966-0.0248644j 0.00114977-0.0631722j 0.00169781-0.0124081j -0.000889104-0.00332399j 0.00273667-0.000829611j 0.0112906-0.00591113j 0.0116631-0.00428857j -0.00897934+0.00159865j 0.00888012-0.00381602j 0.016811-0.00393549j 0.0293845-0.00780773j 0.0134438+0.00275937j 0.00416907-0.00232249j -0.0124691+0.00304752j 0.00584329+0.00497952j -0.0207432-0.00204572j 0.0347861+0.0060373j 6.36776e-05+0.000251538j 0.00678067+0.00235466j 0.00183313-0.00361285j -0.00711821-0.000379288j -0.000543986-0.0018427j -0.0073727+0.00118164j 0.00683652+0.000261549j -0.000258642-0.00303414j -0.00167647-0.00277171j 3.90908e-06-0.00118954j 0.00316459+0.00301102j -0.0105712-0.00549275j -0.000295281+5.09592e-05j -0.00869809-0.0026743j -0.0032642-0.000699333j 0.000778885+0.0015054j 0.00208899+0.000551961j -0.00243122+0.00728832j -0.000437816-0.00097234j 0.00198117+0.00243131j 0.00289349+0.00994144j 0.00126596+0.00134758j 0.00453515-0.00177101j 0.00430369-0.00576903j 0.00469647+0.000103227j 0.000338636+0.00625489j -0.00395608-0.00885985j -0.0134771+0.00343756j 0.00073625+0.0093384j -0.00971257+0.00116363j -0.00656999+0.00322971j 0.00539472+0.00714235j -0.0156177+0.00274063j 0.00674014+0.00271777j -0.00684624+0.00527492j -0.00357309-0.000290475j -0.00509977-0.00309643j 0.0117095-0.0012684j 0.00740256+0.00349858j -0.0142712-0.00541235j -0.00369931+0.0179112j 0.00303205+0.00693007j 0.0121114-0.000724497j -0.00770222-0.00750323j -0.0111498+0.00121277j 0.0047668+0.00783598j -0.00470118+0.00485831j -0.000739315+0.0060437j -0.00223585+0.00958275j -0.000645894+0.00941143j 0.00115998-0.00146448j -0.00301768+0.00385169j -0.00114376+0.00874072j 0.000305085-0.00564264j -0.000262633+0.00016473j 0.00138557+0.0011373j -0.00241666+0.000484759j -0.00150577-0.00015901j -0.00224611+9.21313e-05j 0.000466337+0.00364016j -0.00114975-0.00427669j 0.0016836+0.0093023j 0.00133632-5.11864e-06j -0.000612158-0.00662502j 0.00128062+0.0135696j 0.00402488+0.00677408j -0.0027642-0.00122478j -0.000237107-0.000301813j 6.68406e-05+0.0112861j -0.000621727-0.00553974j 0.00105939-0.00442951j 0.000776624-0.001509j -0.000394679+0.00432887j -0.000956142-2.12532e-05j 0.00185527+0.00400206j 0.00310507-0.000868507j -0.00167139-0.00105127j -0.00103449-0.0016313j 0.000306737-0.00391142j -0.000183696-0.00170778j 0.000902969-0.00628295j -8.80966e-05-0.000627178j -0.000913249+0.000365746j -0.000251939-0.00571342j 0.00314727-0.00841175j 0.00258831+0.00149365j -0.000325164+0.0081906j -0.000392218-0.00512662j -0.00293569+0.00248219j -0.00228781-0.000557457j 0.00131576+0.0125414j -0.0006005+0.000855293j -0.00134521+0.0115779j 0.00526333+0.000744557j 0.00204129-0.0108439j 0.00442882-0.00252657j 0.000395983-0.000685743j -0.00192081+0.00475293j 0.00167628+0.000476945j 0.00760653-0.000788763j -0.00712474+0.00246789j 0.00796044-0.00290321j -0.003294+7.01515e-05j 0.00918478-0.000321559j 0.0078041+0.00142969j -0.00272053-0.00193194j 0.00343642+0.000311391j 0.00950959-0.00131088j 0.0119805-0.000228669j -0.00331814-2.80234e-05j -0.000670399+0.0025143j 0.00329876-0.000542032j -0.000173364-0.00171648j -0.00530891-0.00147246j -0.00523087+0.000549637j -0.0106394-0.000234424j -0.00463663-0.000179269j -0.0123819-0.00384752j -0.000766389+0.00137979j -0.00225479+0.000989631j 0.00154784-0.000100871j 0.00247813+0.00164176j 0.000287243-0.00165398j -0.00429084-0.00020833j 0.0017001-0.000553886j -0.00753398-0.000122056j -0.000187265-4.37731e-06j 8.09814e-05-0.00129507j -0.000656247+0.000512289j -0.00435693-0.00138018j 0.00412977+0.000691715j -0.00195474+0.000304961j -0.00124711-0.000194953j 0.000681666+0.000467222j 
-0.0153043+0.0188785j -0.0210457-0.014719j -0.0049284+0.0033637j -0.00793464-0.0524293j 0.0246881-0.0176054j 0.0240281+0.0130478j -0.0301133-0.00470903j 0.00582213+0.00825968j 0.0023106-0.0230465j 0.0782259+0.0588135j -0.025348+0.049377j -0.00890398+0.00976568j -0.0153164-0.00708421j -0.0182244+0.0113086j -0.0209843-0.0124891j 0.0153501-0.03399j 0.00491055+0.0225594j -0.0128296-0.00396457j 0.00544588-0.0104818j 0.0283623+0.0137271j -0.0161962-0.00998139j -0.0416077-0.0167091j -0.0321593-0.000691016j 0.00342614+0.0204137j 0.0310166-0.079191j 0.0435426+0.0441187j 0.00731532+0.010576j -0.0173912-0.0150982j 0.00591178-0.0194113j -0.0269562+0.0287743j 0.00966081-0.00712587j -0.00310422+0.000359733j -0.00168083-0.0053839j -0.013108-0.006633j 0.0180863-0.00687876j 0.00516821+0.00553187j -0.00428358+0.00306112j -0.00291927-0.0106873j 0.0119819+0.00720592j -0.0103406+6.91378e-06j -0.00852332-0.00115722j 0.00500391+0.0111165j 0.0099123+0.00743605j -0.0149649-0.00405735j 0.0113127-0.00942903j 0.000604365+2.1179e-05j -0.00760724+0.00131j 0.0111064-0.00130531j 0.0075641+0.014082j 0.0112152+0.00865715j 0.00766883-0.00883294j -0.00399132-0.00168975j -0.0121707+0.0186114j 0.0119077-0.00658258j 0.0118862-0.00481369j -0.00370141-0.00265796j 0.00551875+0.00155141j 0.0188139-0.00782984j -0.00610896+0.00206202j 0.00860228-0.00105197j 0.00172618+0.0044497j -0.00722362-0.00977086j -0.0140124-0.00414864j -0.00267997+0.00489188j 0.0102888+0.00166179j 0.000744589+0.00147012j -0.00484791+0.0116681j 0.00527879-0.00254374j -0.00115385+0.0102292j 0.0100319+0.0090659j -0.00277547-0.00129161j 0.0105088-0.00664269j -0.00367529+0.00848974j 0.0200735-0.000191915j 0.0113591+0.00499374j -0.0218779+0.00519651j 0.00902544+0.0152956j -0.00438579-0.00170736j -0.00861372+0.00182752j 0.0134965+0.00840385j 0.00143785-0.00580457j 0.00531162+0.00545181j 0.0081281-0.00795447j -0.00297978-0.00874141j -0.00274542+0.00664415j 0.00404385-0.00724445j -0.0040971-0.00523748j -0.00219577-0.00269462j 0.00379734-0.00132195j -0.00137002+0.0104577j 0.00166867+0.00126637j -0.00567129+0.00241858j 0.00249936+0.00237767j 0.00344775-0.00176808j -0.00533175-0.00348044j 0.00505934+0.000580409j 0.00102871-0.00400893j -0.00518442+0.00545567j -0.00338871+0.0049062j -0.00232232-0.00508215j 0.00206839-0.00611539j 0.00139226+0.00288617j -0.00380083-0.00109444j 0.00215773-0.00125743j 0.00130887-0.00434329j 0.00012485-0.000180198j 0.00628106+0.00773588j -0.00685614-0.000313984j -0.000973209-0.00571158j 0.00539267-0.00583417j -0.00182248+0.000922485j 0.000182919+7.51514e-05j -0.00168995-0.00415331j 0.00397042+0.00801182j 4.63096e-06-0.00494524j -0.00675567-0.00208721j -0.00889544+0.00459672j -0.00176021-0.00687006j 0.0100781+0.0169209j -0.000472967-0.00494918j 0.00738615+0.0111198j 0.00149259-0.00463982j -0.0022364-0.00329049j -0.00606254-0.00292716j -0.00283476+0.00264461j 0.00248937+0.0162337j -0.000342846-0.000873702j -0.00295647-0.000450494j 0.000596378+0.010593j 9.90974e-05-0.00637798j -0.00248309+0.00110236j 0.00266379+0.00662955j 0.000999274+0.00291936j -0.00124689-0.00462567j -0.00340403+0.00575205j -0.00322949+0.0023755j -0.00742303-0.00184645j 0.00138219-0.0032592j -0.000579019-0.00656404j -0.00435105-0.000612495j 0.00611786+0.0033675j 0.00158014+0.00518408j -0.0100033+0.0135477j 0.0033658-0.002467j -0.0068351-0.0129991j -0.000385233+0.0150405j -0.00915099-0.00537624j 0.0137776-0.0268544j -0.000621284+0.00570286j -0.00063103+0.000392129j 0.0111578+0.00158253j 0.000337368-0.00381565j 0.00555631+0.0163193j -0.00882762-0.00458875j 0.00317948+0.00433286j -0.00392238+0.0109304j -0.0141874-0.000268407j 
-0.00435438-0.00842699j 0.00209834+0.00176079j -0.000167636-0.0224663j 0.00834294-0.00133288j 0.00463264+0.00294602j 0.00243967-0.00477146j -0.000925387+0.000286335j -0.00106944+0.00459866j 0.00133062-0.00321147j -0.00159882+0.0222024j -0.00824796-0.0126626j -0.0040068+0.0026435j -0.00869281-0.00722095j -0.0165818-0.00780382j -0.010184-0.00274401j -0.0158202-0.00180334j -0.00576153+0.00116774j 0.0655777-0.00606979j 0.0094029-0.000662879j -0.0203401+0.00362847j -0.0724833-0.00683461j 0.0366351-0.00139184j 0.0189815-0.000283947j 0.00778154+0.00940093j 0.0268952+0.00728923j -0.00652194+0.0118763j -0.00650833+0.00431239j 0.00199783-0.00300577j 0.0037351+0.00145261j -0.00121993-0.0013866j -0.000335055+0.0142693j -0.000965578-0.00268229j 0.00721755+0.00124268j 0.0077999-0.00796745j -0.00150461+0.0098074j -0.00179948-0.00266569j -0.00322509-0.0017478j -0.0038552+0.000709642j 0.000746452+0.00277801j 0.00326673-0.00196869j -0.0012585-0.00431922j -0.00262488-0.000594338j -0.000528399+0.00047751j 0.0112227-0.00750604j 0.00826126+0.00242456j 0.0076488+0.00188078j -0.000268503-0.00584588j -0.00527549+0.00840414j -0.0144902+0.00131162j 0.00929209-0.00700096j -0.00154557-0.0126792j -0.0109365-0.00835954j -0.00546521+0.00259977j 0.00550753-0.00358143j 0.0091322-0.0020637j 0.00504629+0.0195893j 0.00121749+0.0111406j 0.0048258-0.00519335j -0.00495323-0.00378718j -0.0090533+0.0113564j -0.00722159-0.019172j 0.000824588-0.000144493j -0.00529294+0.00360434j -0.0129795+0.00128477j -0.00641534+0.00656165j 0.0114753+0.0123771j 0.00785456-0.00331479j 0.00049851-0.00947121j -0.00619141-0.00340337j 0.0160373+0.00340868j 0.0039873+0.00341444j 0.00910328-0.00568176j 0.00697724+0.00120761j 0.00112891+0.00315519j 0.00409289+0.00435795j 0.00262813+0.00130689j -0.00635572+0.00321949j -0.00260161-0.00194714j -0.000287312-0.00141739j -0.00220476-0.000673921j 0.000411763-0.00272876j 1.74723e-05-0.00428899j -0.00486176-0.00158779j -0.000398618-0.00426315j -0.0022349+0.00260245j 0.00236932-0.00217941j -0.000372369-0.000351034j 0.00220502-0.000876069j -0.00516142-0.00366635j -0.0044713+0.00218797j 0.000130327-0.00215659j 9.69414e-05-0.00016438j 0.00042854-0.0019691j 0.000530985+0.000597079j 0.00134361+0.00111667j -0.00126652-0.00147699j 0.000390442-0.000525397j -0.00179596+0.000515405j 0.000739302-0.000106914j -0.0018103-0.00227639j 0.00173855+0.00274072j -9.03783e-05-0.000566754j -0.00205691-0.00245856j 0.000428475+0.00136223j 0.00425207-0.000578034j 0.00151628+0.000595171j -0.00173198+0.00194884j 0.000149296+0.00166157j 0.0015992+0.000887528j 0.00119946+0.0042753j 0.000490555+0.000448352j 0.00152283+0.00282518j -0.000944124+0.00231032j 0.000197683-7.67765e-06j 0.00163367-0.000195156j -0.00121828+0.000619691j -0.00137664-0.00523213j -0.000625949-0.00190319j 0.00118924+0.00332223j 0.00119339+0.00212452j 0.000611904-0.0108506j 0.00164713+0.00261403j -4.89164e-05+0.00603892j 0.00169591+0.000203044j 0.000327466-0.00382962j 0.000410807-0.00789471j 1.80891e-06-0.00095753j 0.000382633+0.00244989j 0.000343718-0.0116459j 0.00116792+0.0111604j -0.00207925-0.0286597j 0.000976354+0.0184349j 0.00102385+0.0116868j 0.00187652-0.00989092j 0.00138698+0.0175755j -0.000233943+0.0137407j -0.000754338-0.00759923j 0.000591543+0.00411814j 0.00116215+0.00108807j 0.000232196+0.00916881j 0.00114956+0.00211854j 0.0011954+0.00013388j -0.00100353+0.00517462j -0.000832851+0.00407645j 0.00091211+0.00481558j 0.00117988-0.0020667j 0.000160685-0.00214076j 0.00430414-0.000100987j 0.00283062-0.00194821j 0.00409112-0.00235682j 0.000813198-0.000389963j -0.00623699+0.00983097j -0.000543884+0.00648914j -0.00120806-0.00324766j -0.000148221-0.00167865j -0.00367642+4.10717e-05j -0.000195159-0.00459589j 
-0.0360242-0.0253823j 0.0161771-0.00963382j 0.0146597-0.0455826j 0.0524246-0.0264962j 0.00787513-0.0152923j -0.0118645-0.0336068j 0.0121184-0.0294368j -0.00415069+0.0246143j -0.0131706-0.0369871j -0.0443852+0.100107j -0.0861458-0.0717582j 0.00178654+0.000945101j -0.0092006-0.0333773j -0.0233861-0.0508387j 0.0228369-0.0302622j 0.033394-0.00128171j -0.0207825-0.019522j -0.0140002-0.0212401j 0.00576071+0.00824494j -0.00936532+0.0393241j 0.0277207-0.0289308j 0.0277719-0.0330679j 0.00248058-0.0353984j -0.00660117+0.0300158j 0.107424+0.0283674j -0.0444185+0.0975206j -0.0160729+0.0143365j 0.0237266-0.0317456j 0.0150206-0.00511967j -0.0353568-0.0121663j 0.00711656+0.0377434j -0.018089-0.00946319j 0.0156668+0.0151527j 0.00695851-0.0393133j 0.0125984+0.0288672j -0.00660804-0.00611425j -0.00370812-0.0105828j -0.00341016+0.00428553j 0.00207601+0.0148039j 0.00361988-0.00293685j -0.0126572-0.00276448j -0.00603997+0.00796218j -0.00988642+0.00152526j 0.00892796-0.0139107j 0.0129367+0.00790921j -0.00614701-0.000205617j -0.000244089-0.00881051j 0.00606282+0.0140958j -0.00378304-0.00933326j 0.00133581-0.00924855j 0.00879202+0.0071617j 0.0020436-0.000458876j -0.00247875+0.00667452j -0.00196407+0.00539736j 0.00820843+0.00516566j -0.00421326-0.00647779j 0.00461021-0.00267458j 0.0103647+0.00112211j -0.00566532+0.00114508j 3.36174e-05-0.00574528j -0.00118271+0.000255708j 0.00532717+0.00701407j 0.00598657-0.00956447j -7.96514e-05+0.00543188j 0.00597614+0.000724835j 0.000744614+0.00308252j -0.00609128+0.00602789j 0.0025666+0.00244175j 0.00239557-0.0146864j -0.000443454+0.0141294j 0.00191935+0.00369293j -0.000239692-0.0050124j -0.0153044-0.00557072j 0.0174466+0.00193927j 0.00726711+0.00192753j -0.0104407-0.00957713j -0.0079438+0.0168822j -0.0071634+0.00807991j -0.00102728-0.000523322j 0.000859366+0.0168286j 0.00876032-0.00904359j -0.00487076-0.0058889j 0.0105131+0.00255453j 0.0163205-0.0204108j -0.0082522-0.00048259j 0.015086-0.00919795j 0.00184266-0.00350759j 0.00528083-0.0135288j -0.00128894+0.00592166j -0.0127958+0.0058147j -0.00121396-0.0033315j -0.00738639-0.00600424j 0.00100164-0.00167077j 0.00514335+0.000211584j -0.000188046+0.000554881j -0.00349711+0.00124095j 0.00333345+0.00366103j -0.0100914-0.00165665j -0.00388017+0.000937952j 0.00688807-0.000679316j 0.00339587+0.00560482j 0.0029598+0.00149046j -0.00461015+0.00151343j -0.00534874-0.00513301j 0.0120141-0.0101667j -0.000621822+0.00242486j -0.00260557-0.00218993j -0.00744338-0.0074866j 0.00459121+0.00701689j 0.00681379+0.00320596j -0.00834449+0.00530689j 0.00804406-0.000329037j -0.00674473+0.0047068j -0.003446-0.00665428j 0.00212286-0.00581353j -0.00463544-0.00399484j -0.00644078-0.00466988j 0.00289416+0.00424604j -0.00148365+0.00353986j 0.00610891-0.000978886j 0.00128692-0.0102994j 0.00359567-0.0103948j 0.000181861+0.00275563j 0.0064315+0.00170565j 0.003862-0.00313722j -0.00137922-0.000745717j -0.000343565-0.00118504j 0.00671482-0.00821813j 0.000303582+0.00165199j -0.00286928-0.00347696j -0.00103846+0.0108902j -0.00256664+0.00361938j -6.74875e-05-0.00467714j 0.0030969+0.00256469j 0.00306992-8.82003e-05j -0.000322272+0.00388872j -0.00337807+0.00360202j -0.00146091+0.00276799j -0.00328355-0.00269739j 0.000720852+0.00769137j 0.00626178+0.011012j 0.0042186-0.000628076j -0.00458288-0.00712397j -0.00761087+0.00958423j 0.00468453-0.00765067j 0.0110271+0.00274066j 0.000285108+0.0048552j 0.0218743-0.00832847j 0.0115531-0.0110029j -0.00146419-4.07459e-06j 0.00380561+0.00122993j 0.000579803-0.00396966j -0.0016244+0.0185779j -0.00962898-0.000811765j 0.00428301-0.0238644j -0.0265152+0.00701254j 9.11477e-05-0.0353391j 
