0.643468+0.00555127j 0.28455+0.978096j -0.692339+0.308849j -0.620374+0.708934j 0.0808011+0.0623807j 0.346112+0.612924j -0.891061-0.137672j -0.545807-0.0427935j -0.508446+0.358127j -0.430141-0.977539j 0.509672-0.395933j -0.484509-1.0113j 1.25482-1.23852j 1.30804+0.745888j 1.42597+0.232735j -0.157683+0.466214j -0.329978+1.33832j 0.334768+0.434668j 0.715832+1.38213j 0.521278+0.337591j -1.29647+0.0726032j -0.00647956-0.0192295j 0.64323-1.57462j -0.260606-1.25175j 1.72097-0.391112j -0.454846-0.946538j 1.05932-0.979337j -0.124828+0.571393j 2.03102+0.981897j -1.01448+0.681138j 0.296268-1.78773j 0.803084+0.725355j -0.387497-1.65017j 0.745352-0.00634862j 0.952464+0.540378j -0.871018+0.312012j -1.42591-0.0615957j 0.16439-0.164239j 0.611842-0.911252j 0.388908-0.812j 0.0569409-0.142152j 1.21289-0.952627j 0.209995+0.586665j -0.212563+0.758225j 0.030048-1.38556j -0.581514-1.42866j 0.00423961-0.0841513j 0.449205+0.529769j -1.11318-0.329208j -0.738493-0.198937j 0.0446912+0.0646897j -0.279775-0.228167j -0.433952+0.190191j -1.46524-0.376839j 0.504686-0.291537j 1.30997-1.12472j -1.14343+0.71301j -0.15941+0.117871j 0.126337-1.55792j -0.00366289-0.26474j 0.183475-0.162083j 0.182697+1.1441j -0.228957-0.512378j 1.58365+0.551626j 0.688064+1.00467j -1.6927+0.304911j 1.16757-0.733111j 0.413585+1.8663j -0.427029-0.646709j -0.94664-1.00043j 1.5457-0.212345j -1.42735+0.939571j -0.0257267-1.1009j -0.36776+1.80596j 2.09968+1.54253j -0.80422-0.216891j 1.53027-0.689559j -0.441879+0.934895j -0.987138+0.348218j -1.29116+0.303846j 0.519891+0.0574107j -0.0660365-1.41304j 0.0778815-1.75053j 0.0256584+0.746174j -0.205335+1.55626j 0.4211+0.276786j 0.774759+0.335645j -0.409683-0.386905j -0.344766-0.700493j -1.50349-0.741649j 0.190236+0.0496653j -0.157767+0.122571j -0.56343+0.139207j -0.618616+0.107964j -0.644167-0.22169j -1.05121-1.06976j 0.105631-0.14742j -0.126129+0.0722498j -0.232675+0.0759351j -0.323772-0.146031j 0.295511-0.573524j -2.06111+1.40802j -0.428452+0.160313j -0.698106+0.642465j 0.16449-0.0990808j -0.322266+0.325122j -0.0126963-0.130446j -0.314044+0.160457j 0.331448-0.161627j 0.316864+1.47477j 0.0815804-0.159057j -0.547252-1.53047j 0.0922929+0.155431j -0.0423437-0.401663j -0.0737479-0.357022j 0.104818-0.527573j -0.00617078-0.701931j 0.0972829-1.2923j 0.36067+0.125662j 0.205529-0.021908j -0.191174-0.160952j 0.00509743+0.169477j 0.161946+0.29824j -0.224645+0.00428825j -0.426678-0.362841j 0.344609+0.441714j 2.369+0.684811j -0.124553-0.0471184j 0.20549-0.019779j 0.506346+0.0392139j -0.06347+0.201653j -0.0833826-0.010836j 0.459027+0.0815172j -0.245765+0.399352j -1.33853+1.77047j 0.159093+0.0931602j 0.5794+0.175029j -0.800471+0.698651j -0.658826+0.710318j 0.20017-0.230524j 0.421424-0.706771j 0.159321+0.502485j -0.591313-0.808571j -0.534973-1.80122j -0.17538-0.107879j -0.183935+0.317975j 0.654714+0.993325j 1.25417-0.544297j 1.96777+0.257019j -0.964877-0.390557j 0.309433-0.643118j 1.4368-1.48083j 0.293769+1.14284j 0.424137-1.1099j -2.04566-1.21491j -0.306331+0.57454j -0.330364+1.21449j 
0.79057+1.31288j -1.12394+0.913893j 0.718254-0.408347j -0.946367+0.360872j 0.154749-0.795183j -0.148839-1.33292j -1.13288-0.123459j 0.0428594+0.485714j 1.27305+0.177347j -1.53843-0.372364j 0.276908-1.67649j 1.06551-1.55612j 1.7072+0.806373j -0.879819-0.0217952j 1.01084+0.994671j 1.00637-0.834505j 0.559963-0.798006j -0.535804-0.683708j 0.427143+1.65195j -0.213873-0.671584j 1.21856+0.625381j 1.16131-0.460615j 0.145006-1.30762j -0.660633+0.960124j 0.975391-1.57613j -1.7192-0.658606j 1.14135+0.784706j -0.888247+1.22036j -0.812902+1.43962j -1.63859-0.814084j 0.0124257+0.710519j -0.805738+0.220855j 0.90999-0.483241j -0.662323-0.847011j 0.959736+0.974916j 0.834069-0.768129j 0.141408+0.533599j -0.460131+0.389246j -0.00689861+0.588765j -0.914848+0.746748j 0.112114+0.302532j 1.28323+0.216773j -0.909183-0.483534j 0.312158-0.229501j -0.469469-1.68688j -0.180023+0.609961j 0.083343-0.423996j -0.349566-0.448866j 0.639686-0.0913555j 0.689428+0.521611j 0.236986-0.194958j -0.418905-1.50782j 0.217617-0.608897j -0.521528-0.51873j 1.23702-1.26193j -0.00600817-0.650772j 0.637858+0.158354j 0.28665+0.285284j 0.0353483+0.590592j -0.133658+0.373388j -1.17159+0.0105377j -0.294959+1.43238j 0.602555+0.660778j 1.08875-0.414184j 0.617418-0.439291j 0.551261+0.291412j 1.01306-1.48633j 1.13358+0.0162518j -1.5764-0.973494j 0.453861-0.351865j 0.0359367-0.888325j -1.98416-0.619658j 1.34985-1.45277j -0.0788579-0.902402j -0.109731+1.64978j -0.271381+0.52134j 1.65182+0.827173j 0.150367-0.611101j 1.08311+0.117803j -0.33572-1.01382j -0.155391-0.612024j 1.01952+0.666274j 0.0836165-0.219963j -0.667813+0.432763j 0.40615+0.725963j -0.498506+0.51303j -0.993073+0.61794j 0.537119+0.398892j -0.416749+1.27821j -1.2769-0.554998j 0.280122+0.140846j 0.294626-0.698032j 1.00437-0.606114j 0.839899-0.474279j 0.0960424+0.28585j 0.223853-0.912516j 0.111699+0.455944j 0.0408652+0.916466j 0.180075+0.430636j 0.711288+0.401188j 0.416288+1.24664j -0.674368+0.300134j 0.74611+0.181402j 0.779435-0.229761j -0.393253-0.183018j 0.095767-0.251107j 0.246503+0.0646958j -0.120271-1.03027j -0.909359-0.402209j 1.2521+1.03015j -0.0578948+0.424215j 0.449043+0.303272j -0.437756+0.206729j -0.230167+0.505157j 0.578797+0.288831j -0.631076+0.600451j -0.179791+0.433571j 0.898809-1.02688j -0.636283+0.343414j -0.521228-0.0866884j 0.0215385-0.316059j 0.14319-0.701707j -0.171284-0.361619j 0.268925-0.585932j 1.03235+0.242243j 0.222146-1.19419j 0.731461+0.369507j -0.0226622-0.198576j -0.287089-0.2403j -0.612796+0.50157j -0.0791234+1.32222j 0.1724-0.415508j -0.893033-0.412341j 0.397042-0.0576613j 0.647408+0.794735j 0.115716+0.491067j -0.697931-0.484109j -1.26355+0.286885j 0.841893+0.49576j 0.093902+0.577142j -0.292937+1.06749j -0.526859-0.355797j 0.26838-1.50753j -0.096401-0.0827262j 0.210148+0.29719j -0.642019-0.177155j 1.08796-0.426822j 0.111922-0.697461j 0.842551-1.05299j 1.48199+0.0738827j -0.218091+0.255744j -0.404315-0.567164j 1.19702+1.53032j 0.0319566-0.745395j -0.669907+1.50296j -1.27153+0.282501j 0.899223-0.399857j 
-0.476435-0.921255j -0.250429-0.103478j -1.52516-1.53924j 1.15792-0.667556j -0.742264+0.65199j -0.66021+0.535751j 0.129546+0.367962j 0.880493-0.0720566j -0.417357+0.847929j -0.0645856-1.09973j 1.75935+0.725948j -0.311535+0.812949j 0.0623918+0.0775839j 0.294128+1.88714j -1.28607-0.450668j -1.41139+0.251496j -0.711002+0.024996j -0.0269671+0.131497j -0.0899505-0.754761j -1.10942+0.0149607j -0.554292+0.336664j 0.241044-0.545642j -0.0591346+0.316279j -0.890098-0.377472j 1.0551-0.195055j 0.115075-1.48729j -0.301741+0.383678j 0.852061-0.737119j 0.332911-0.0198842j 0.10115-0.162268j 0.071821-1.04093j -0.742387+2.25436j 0.453848+0.0881947j 0.655686-0.0482351j -1.69426-1.32783j -2.0792-0.225502j 0.688318+0.137575j 0.375443-0.069295j 0.811924+0.440508j 0.203113+0.0652696j 0.065081-0.252626j 0.174567+0.049733j -0.0710682+0.440643j -0.102393+0.156697j -0.135538+1.5433j -0.0159086+0.0424189j 0.513676+0.0628258j -1.65342-0.114063j -0.835989+0.366458j -0.176599-0.0193347j 0.679447-0.643803j 0.0219487-0.154782j 0.0921553+0.36596j -0.133072+0.222138j 0.000464682-0.685485j 0.124413+1.72102j -0.147069-0.216671j -0.0126152+0.268767j -1.36687-0.524844j 0.203668+0.713844j 0.0902634-0.161536j 0.178424-0.370141j 0.552118+0.311762j 0.183415+0.789987j -0.119569+0.461263j 0.0719948+1.41887j 0.238324+0.772041j 1.34313+1.33817j 1.32378-0.461185j 1.00434-0.542544j 1.41226-1.17752j 0.615157+0.36932j -0.499246+0.580867j 0.277642+0.327442j -0.0630262+0.548389j -0.347829+1.31589j 0.197925+0.401507j -2.49114+0.425517j 0.40474+0.365311j -0.819151+0.536444j -0.490868+1.55186j 0.244705-2.29701j 0.303382+0.951531j -0.939545-0.773273j -0.0550915-0.798889j 0.523009+0.0843166j 1.22311+0.87747j -0.102847-0.66928j 0.0436042+0.135753j 1.66639-0.126844j 0.00163168+0.139008j -0.618449+0.0599091j -0.967845-0.240419j -0.273643-0.272416j -0.783726+0.433095j -0.532687+0.0106498j 0.443379+0.266297j 0.305891-0.685086j 0.256915+1.06154j -0.234217-0.422975j 0.326948-0.618309j 0.260698-0.71841j -0.286738-0.49884j 0.397298+0.508655j 0.217379+0.153532j -0.678897+0.00397742j 0.146547-0.0305993j -1.34627-0.340787j -0.741418-0.348512j -1.1683-0.708612j -0.302248-0.0341191j -0.541109+0.133969j -0.40452+0.0110494j -0.560677+0.01806j 0.861724-0.478145j 0.614404-0.461872j 0.62966-0.434598j -0.324615+0.0141704j 0.262005-0.451748j -0.0946209+0.0103149j -0.512221+0.523019j 0.346438+0.405334j -0.338879+0.454381j 0.274592-1.19207j 0.029912-0.807018j 0.199657-0.599092j -0.154621-0.00988473j -0.472078+0.524576j -0.303141-0.557762j 0.167834+0.750867j -0.781274-1.07055j -0.326333-0.843976j 1.00287+0.223597j -0.039958-0.906378j 0.334743+0.132112j -0.70454+0.283291j 0.416485+0.311812j -0.0273163-0.263908j -0.135951+0.15662j -0.108607-0.516242j 0.270603+0.0141639j -0.829328+0.240433j -0.207162+0.699734j 0.206544-0.364055j 1.09397+0.0700284j 0.0222213-1.45911j 0.254914+0.212755j 0.422771-0.515311j 0.42937+0.740241j -0.034717+0.759259j -0.0632792+0.337937j -0.588803-0.166748j -1.55146+0.761614j -0.453231-0.456611j -1.79703+0.57452j 0.181021-0.590283j 0.990031+1.95239j 
-0.47691-0.130539j 0.741557-0.662673j 1.38771+0.767082j -0.851906+0.644674j -0.129804-1.32965j 0.0434471-0.984754j -0.436828-1.41507j -0.260557+0.387689j 1.56032-0.725184j 0.897642+0.68681j -0.436047-0.0550094j 0.787661+0.553814j -0.842225-0.0384245j 0.781726-1.64772j 0.756496+0.78275j 0.790297-0.291415j 0.664291+0.499408j -0.931338+0.1857j -0.045825+1.03517j 0.725123+0.276369j 0.997769-0.329647j 0.425655-0.264183j 0.831495-0.563761j 0.865774+1.84973j -0.763476-0.0465506j -1.04182+0.447784j 0.337609+1.36016j 0.487069-0.861287j -0.335928-0.194605j 1.40058+0.477132j -1.51014-0.70939j 0.133115-1.25165j 1.21589-0.60258j 0.945944-1.45683j 0.406418-0.20654j 0.0789697-0.708563j -0.428646+0.670471j -0.0909688-0.0963477j -0.876633-0.425817j -0.390372-0.508635j 0.614539-0.385628j 0.88124+0.606443j -1.23257+0.308905j -0.683602+1.15131j 0.226374-0.610823j -0.0695247+0.755161j 0.183923+0.717051j 0.59152-0.337061j -0.00917775+0.184683j 0.273054+0.0975925j -0.00155639-0.870381j 0.822953+0.620973j -0.707945-1.1321j -1.12904-0.609396j 1.0092-0.348677j 0.432778-0.0892385j 0.838873-0.668572j -0.68266-0.0835178j 0.687259+0.39082j 0.164645+0.406426j 0.318188-0.685793j 0.262113+0.0976219j 1.26552+1.0905j 1.53533+0.597559j -0.538917-0.94281j 1.20699-1.50744j -1.6684+0.273424j 0.351925+0.334949j 0.187911+1.25321j 1.18547-1.59974j -0.00541672-1.23582j 1.14623-0.519845j 0.0119553+0.908692j -0.63574+0.42348j -0.252792-1.07449j -0.926579+1.17492j -1.50079+0.176054j 0.885171+1.28221j 0.514354+0.974122j -1.39229-0.856151j -0.309805-1.27457j -0.43529+0.256765j -0.2663+0.322392j -0.947987-0.0950445j -0.602557+0.42462j -1.00318+0.288832j 0.466293+0.233767j -0.176383+0.905903j -0.657663+0.708593j -0.172367+1.02534j 0.429079+0.404334j -0.278743-0.0259798j 1.01322+0.352571j 0.0884829+0.955985j -0.709744-0.541865j -0.0770744-0.629365j 0.430574-0.449304j 0.129243+0.120405j -0.206398+0.2612j -0.581503+0.496161j 0.711065-0.132856j -0.740958-0.159316j 0.362617-0.289818j 1.63521-0.556021j 0.598346-0.292345j -0.308405+0.459557j 0.345013-0.873662j 0.56442-0.510556j 0.79116-0.866299j 0.342209+0.197294j 0.232688-0.40953j -0.208528+0.540111j -0.146392-0.197218j -0.0308251-0.0555271j 0.0786686-0.0321607j -0.0264861+0.421645j -0.298328-0.460823j 0.469368+0.148641j 0.717053+0.90017j -0.0727973-0.38552j -0.47752-0.871618j -0.615672-0.250149j 0.592104+0.979002j -0.542075-0.395803j 1.14899+0.597518j 0.654898+0.0634179j 0.0618811+0.0988813j 0.351914+0.527333j -0.112488+0.508308j 0.301192+0.480625j -0.598014+0.384135j 0.842827-0.0296301j -0.596888+0.169811j 0.420796+0.0036239j -0.0775265+0.568881j 0.798682-0.638097j 0.204734+0.0986487j -0.133539-0.808031j 0.359183+0.257634j -0.0579483+0.661664j 0.929451+0.8613j 0.220475+0.241929j 0.062072-1.03118j -0.144031+0.713319j 0.40868+0.144892j -0.867177+0.0561861j -0.152419-0.0335462j 1.83631-0.628591j -1.26082-0.196282j 0.795702-0.852232j -0.405955-0.37586j 0.391218+2.21708j 0.687147-0.359816j -0.475437-0.219066j 0.296555+0.216255j 0.943118+0.622903j 0.770032+1.00679j 
-0.525819+1.50838j -0.661921-0.0674755j -0.315365+1.10288j -0.597144-0.0975379j -0.0493041+0.832068j 0.0149367+0.605722j -0.868572+0.511411j -0.219808-0.747006j -0.000247068-1.41348j -0.737847-0.148792j -0.454132-1.86737j 1.41503-0.251242j 0.647268+0.914798j 0.939052+0.339733j -0.710923+0.815297j -0.765825+1.56426j -0.142812+0.159188j 0.606315+0.994784j -0.0442886-0.413428j -0.6127+0.998796j -0.286342+0.163136j -0.913964-1.23495j -0.304869-0.628675j 0.33778-0.262727j 0.803071-1.21896j -1.67831-0.313229j 0.330576+0.309013j -1.7247-0.108462j -0.106321+0.944528j 0.126272-1.228j 1.01054-1.57793j -0.0341688-0.905628j 0.849954+0.996462j 2.06891+0.301384j 0.0553696+0.639242j -0.224507+0.341709j -0.297731-0.930388j 0.00704589-0.580143j -0.588065+0.513427j -0.0839355-0.604547j -0.467944-0.592856j -0.461857+0.947406j 0.799993+1.02217j -1.38945-0.459742j 0.156084-0.258238j -0.823747+0.0833539j -0.275688+0.369836j -0.656536-0.020127j 0.17135-0.198897j -0.123132+0.433414j -0.837402+0.0146967j 0.0433165+0.557436j -1.06406+1.20928j 0.391444-1.13718j -0.635039-0.770323j -0.0266226-0.00880036j 0.807457+0.86792j 0.265971-0.486349j -0.22046-0.839249j 0.300624+0.0494138j -0.0325565+0.443105j -0.195492+0.578023j 1.01167-1.31932j 0.41214-1.32246j 0.185784-1.26079j -1.88932+0.0439191j -0.207035-1.07748j 1.11986+1.01392j -1.65412-0.101032j -0.644868-0.3151j 0.694036-0.708298j -0.389887-1.25392j 1.54702-0.287876j -0.386373+1.19235j -0.996504+1.03205j -1.93543-1.24783j 0.184831+0.698182j -0.921738-0.0986648j -0.919544+0.729739j 0.273966-0.985797j 0.473963-1.05368j -0.412411-0.408542j 0.805578+0.25373j -0.31519-1.38846j -0.788236+0.141111j -0.206543-0.1441j 0.355194-0.611347j 0.783693-0.551221j -0.0521363-0.57759j -0.070591-0.74123j 0.543203-0.587104j 0.53705+0.468162j 0.322902-0.369405j -0.397417+0.691892j -0.212746-0.25379j 0.295033+0.0592219j -0.508839-0.255078j -0.454207+0.983562j -0.0872857+0.804952j -0.39255-1.56741j -0.537255-0.505236j -0.00262108-0.871995j -0.0169599-0.315576j -0.0206786-0.08217j 0.700471-0.145161j -0.0330915-0.175081j 0.0522798+0.128049j -0.325443-0.1024j 0.455869+0.157416j 0.503861-0.113881j -1.49968-0.117789j 0.652159-0.0133906j 0.856006-0.0473728j 0.187926+0.188647j -0.589745+0.183052j -0.727841+0.170173j 1.53601-0.621768j 0.180871-0.2803j 0.637603-0.627216j 0.242758-0.225763j 0.0513538+0.325184j -0.542286+0.0206535j 0.0515139+0.572675j 0.253287-0.687739j 0.177572-0.118218j -0.470795+0.120815j -0.26957-0.0742096j -0.534479+0.845598j -0.452123-0.869982j -0.0402945-0.713983j 0.719895+0.509329j -0.361514+0.366217j -0.589399+0.0316985j 0.0463416-0.0156002j 0.41385-0.161039j -0.51155-0.576769j 1.20955+0.757989j -0.832621+0.603591j 0.334722-0.636011j -1.04512-0.435594j 0.206189+0.408665j -0.679975+0.380986j -1.41962-0.505551j -0.285653+0.894746j 0.341579-0.179085j 0.416009+0.823532j -0.117828+0.341058j -0.643812-1.27149j 0.180592-0.431695j -0.113689-0.693308j 0.321759+0.660143j 0.358169-1.74699j 1.76037+0.207005j -0.763539+0.236358j -1.1433+0.374092j 0.204929+1.41566j -0.146228+0.505119j 
1.45049-0.391225j 0.0978845+1.07564j -0.220128-0.0998034j 0.347263-0.252382j 1.10234+0.311906j 0.70042+0.250051j 1.39424+0.878813j -0.369314+0.128543j -1.319+1.52447j -0.568628+0.512578j -0.698144+0.805939j -0.354115-1.67071j 1.4107-0.208088j -0.417712+0.510265j 0.17777-0.115197j 0.279905+0.896364j -0.309186-0.429124j 1.68693+0.0163165j 0.107326-0.746253j 0.0439119+0.327355j -0.760083+0.288256j -1.57137+0.171484j -1.37984+0.103335j -0.186284-1.92262j -0.0367925-0.819218j 0.0663816+1.01658j 2.03172+0.0956818j 1.21404+0.30248j -0.0408314+1.94151j -0.691338+1.09442j 0.861147+0.800679j 0.297907+0.579239j 0.0522599-0.4022j 0.508257-0.44635j 0.157548+0.0108843j 0.549674-0.707421j 0.798467-0.795761j -0.584382-1.12999j 0.552463+0.110471j -0.564898-1.68811j 0.00912945+0.0252282j -0.133603-0.562105j -0.0790685-0.423895j -0.567168-0.704786j 0.0196648+0.151602j 0.34105+0.207428j 1.30739+0.322016j 0.498873+0.224697j 0.493092-0.211879j -2.07048+0.860905j 0.372693-0.0112902j 0.29081+1.32211j 0.11647+0.228453j 0.0745507+0.549625j -0.161979-0.00936032j -0.114041-0.123086j -0.431543+1.17301j -0.608395-0.0281957j 0.0836531-0.193475j 0.192578-0.216596j 2.09356-1.27478j 1.46157-1.64913j 0.0957249-0.290115j 0.458155-0.615861j 1.96714+1.84464j -0.681101-0.356234j -0.624187-0.821638j 0.406311+0.238414j 0.51148+0.912162j 0.00197215-2.31612j -0.488899+0.178659j -0.92157-0.0164843j -1.18361-1.01299j -1.95263-0.08958j -0.39786+0.879766j 0.795851-0.48687j 0.723706-1.10674j 0.172601-0.390636j -0.0543985-0.0723389j -0.399767-0.611116j 0.113273+0.461125j 0.0865107-0.292241j -0.472745+0.192637j -0.631055+0.663274j -1.29306-0.634361j -0.0974566+0.341024j -0.196614-0.482216j 1.35504-0.304704j -0.421725+0.296535j -0.207959+0.0611974j 0.0403837+0.703365j -0.249375-0.918346j -0.440919+0.221871j -0.632306+1.15848j 0.485553+0.42063j 0.119879-0.358806j -0.562254-0.310763j 0.50533-0.900205j 0.230799+0.871464j 0.194185-0.161007j 0.0151088+0.446214j -0.0365262-0.531225j 0.822796+1.26889j -0.568341-0.678633j -0.466863-0.0989578j 0.0466146+0.0377654j 0.0648446-0.210905j 0.312214+0.391019j 0.434506+0.586291j -0.23568+0.0201588j -1.34788-0.011857j -0.834145+0.00178792j -0.494027-0.542031j -0.934205-0.178536j 0.212896+0.101023j 0.532615+0.0919209j 0.719765-0.14332j -0.441093+0.296209j -0.422233+0.366212j 0.665861-0.179211j 0.543685-0.423684j 0.811792-0.336463j 0.662604-0.367372j -0.168473+1.04463j -0.00176943-0.293087j 0.252135+0.432955j -0.607921-0.350923j -0.00670397+0.337141j -0.0309921-1.53517j -0.0636396-0.365259j -0.24326-0.0462013j 0.282149+0.512169j 0.463044-0.196075j 0.0755794+0.00723013j -0.194083+0.141584j 0.627276-0.190543j 0.533523+0.0495235j 1.51755+0.144175j -0.713841+0.604151j -0.328668-0.489575j 0.0804241-0.504452j 0.0293135-0.762869j -0.0556771+2.4228j -0.61765-0.171688j 0.00840481+0.921611j -0.336579+0.967587j 0.0242758+0.837662j -0.00567317-0.228085j 1.29193-0.62955j -1.06194-0.213209j -2.13152+0.085662j 0.468697+0.391281j 0.537222+0.116545j -0.679937-0.931683j 0.302907-0.270049j 0.4267+0.180644j 0.272784+0.0675309j 
0.384693+0.251614j 0.740958-0.129601j 0.974497+0.834839j -0.99389-0.197246j -0.0240574-0.157579j -1.15613+0.532079j 0.849706+0.622482j -0.925327-0.391147j 0.226688-1.15692j 0.480912+0.0340042j -0.504938+1.35247j -0.334428-0.333596j -0.619878-0.188557j -0.632682-1.0681j 1.01526+0.561114j 0.0242477-0.072534j -1.28631+0.295889j 0.0234123+0.782306j -0.444375-0.826065j 1.69825+0.563089j 0.638937-1.28295j -0.437231+0.347261j -0.392659-0.0319573j 0.342224-0.216514j 0.78124+0.582553j 1.42085-0.714598j -0.143793-0.471278j -0.123718+0.359697j -0.365851-0.400898j 0.0957559+0.480448j 0.139398+1.03746j 0.427444-1.14881j -0.645282-0.671149j -0.176349+0.0697654j 0.334971+0.981078j -0.0470223-0.0949873j -1.12823-0.220306j -0.0287461-0.208572j 0.815109+0.750822j 0.0767555-0.684776j 0.0420089-0.382208j 0.0281806+0.607342j -0.347429+0.717161j 0.986786+0.432108j -0.435042+0.885655j 0.664305-0.736655j -0.00519979-0.529747j 1.47373+1.16968j 1.55565-0.395992j 0.164137-0.314878j -1.15348+0.109276j 0.281492-0.11965j 0.0175754-0.47085j 0.277031+0.00274006j -0.871531+0.010845j -0.348173-0.655253j -0.225503+0.103316j -0.125126+0.151842j 0.362717+0.354331j 0.885209-0.518381j -0.062374+0.0406241j -0.0493851-0.00401282j -0.252058+0.303349j -0.0892132-0.234904j 0.073116-0.10731j -0.755012+0.146392j -0.181173-0.230468j -0.493763+1.29502j -0.138205+0.3894j 0.318239+0.466151j 1.40789+1.27425j 0.0169582+0.0111401j -0.108112-0.152792j -0.137126-0.435701j 0.00641952-0.355908j 0.640758-0.795442j -0.707452-0.337713j 0.749869-0.347611j -0.183917-0.140725j 0.074836+0.334887j -0.30601-1.64636j 0.253456+0.916969j 0.174037-0.141285j -0.224834+0.0069643j 0.183706+0.599665j -0.279691+0.248279j -0.3064+0.251384j 0.125718-0.616899j -0.419889+0.144634j -0.610013-0.739421j -0.0089342+0.146026j -0.297547-0.0277683j -1.24735-0.559254j -0.540566-0.51159j 0.0426621+0.420076j -0.341995-0.236494j 0.15635-0.197986j -0.887018+0.30829j 0.35633-0.467359j 0.0639891+0.785323j 0.709851-0.98433j 0.233382-0.193411j 0.175296+0.568665j -0.438325-0.678221j 0.49354+0.159579j 0.318969+0.666493j 0.12898-0.0752423j 1.79772+1.42406j -0.102769+0.0712647j 0.0971549-0.982726j 0.135644+0.221754j 1.92201-1.23554j -0.160781+0.0769775j 0.165472+0.018016j -1.45349+0.305668j -0.347169-0.159042j 0.0447891+0.130478j 0.0726213-0.286766j 0.329839+0.910695j 0.143729+0.6469j -0.312643-0.281413j 0.321268-0.491754j -0.0406288+0.0773079j -0.398062+0.4716j -0.255043+0.24529j 0.139921+0.382919j -0.0720123-0.105299j 0.593003+0.677056j 0.142747+0.32226j 0.124657-0.167665j 1.21599+0.415834j -0.169448-0.0120228j -0.147786-0.247411j -0.92217+1.24938j 0.0549365-0.953406j 0.352488-0.618769j -0.593957+0.0462457j -0.142121-0.0657398j -0.396602+0.120182j -0.0699973-0.0863665j 0.602105+0.0991977j -0.532874-0.458282j -0.106206-0.0529103j 0.058105-0.107774j -0.580465-0.563534j 0.469064+0.19752j -0.0225383-0.332388j 0.105862-0.10075j -0.469022+0.135759j -0.500039-0.0998279j -0.579175+0.384117j 0.0557431-0.412731j -0.37128-0.772222j 0.716003-1.02573j -1.50383-0.854482j 0.121455-0.939378j -0.706723+1.65746j 
