-0.361738+1.09478j 1.19434+2.12973j -0.726233-1.50675j 0.722286-0.213218j 2.27099+0.728702j -1.67209+1.44886j -0.137992+0.704963j 0.164398+0.59057j 1.32809+1.2822j -1.56653+1.09234j 0.611443-0.743401j -1.80274+0.168214j -0.870012+0.760975j -0.268224+2.53933j 1.66827+0.815678j 0.336206-0.175862j 0.120183-0.247972j -0.0702162-1.07188j 0.109725-0.415574j 0.231028-0.386715j 1.26405+0.143899j 0.582718+0.162309j 1.15082+0.545104j -0.505949-0.0458946j -0.749266+0.861707j 0.738293+0.0912184j 0.853376-1.60301j -0.505723-0.170519j -0.872745+0.13444j 0.386683+0.994086j -0.518616-0.836145j 0.331125+0.00856287j -0.904662+0.273715j -1.28734+0.948892j -0.974682-1.89639j -0.0395183-0.668798j 0.412254+0.269241j 0.770037+1.06856j -2.24387+0.595187j 0.145813+1.71961j -0.0848973-0.146442j 0.106118+0.165819j -0.606925+0.298476j -0.20676-0.124364j -0.0686938+0.41187j -0.367603-0.922391j 0.0552265+0.210817j 0.0229209+0.633639j 0.116894+0.262759j -0.962837+0.32274j 0.345514+0.0744554j -0.438549-0.175683j 0.287534+0.12851j 0.895155-0.222955j -0.63725+0.634152j -0.228504-0.807106j 0.528211+0.182545j -0.378721+0.491102j 0.67001+0.121249j 0.0852976+0.859799j -0.169111-0.208128j -0.664919+0.47792j -1.21079+0.805243j 0.285048+0.127736j -0.34878-0.287948j 0.3193-0.832845j -1.28611+0.208725j 1.04901+0.0544357j 0.158897+0.396624j -0.572061-0.566447j 0.400541-0.92019j -0.400245-0.449209j 0.312137-0.0529535j -1.64452-0.21505j 0.0494529-1.48765j -0.564299-1.41142j -1.26244-1.05421j 1.0308-0.350368j 0.822919+0.24103j -0.755952-0.742566j 0.458057+0.412737j 0.740014+1.49324j 1.77019-0.766241j -0.987236+1.86032j -1.25528-0.555118j 0.470698-0.90759j -2.37291-1.80437j -0.992721-0.635612j -1.12016+1.60795j 0.0518192+0.101914j 0.0439399+0.133172j -0.242057+0.295376j -0.260133+0.0568229j 0.408665+0.0690618j -0.642675-0.249427j -0.0835183+0.0221263j 0.0976819-0.10656j -0.0949835-0.173449j 0.290861-0.0811673j -0.00674473+0.107854j 0.10213-0.395767j -0.00323819+0.164671j 0.05064-0.89491j -0.123389-0.0143844j -0.159051-0.41228j -0.027616-0.632491j -0.0676535+0.0818444j 0.0427929+0.292691j 0.225846-0.250958j -0.0294576+0.313317j 0.233893-0.268984j 0.333551+0.0824211j 0.166943+0.0128633j -0.526144+0.00485513j 0.148941+0.319172j -0.780993+0.104609j -0.0261442-0.0123084j -0.00124251+0.189026j -0.195279-0.0844352j 0.684697-0.182589j -0.216868-0.00946151j 0.0538251+0.114517j 0.251113+0.106487j 0.313999+0.266992j -0.388997-0.212795j 0.227418-0.422446j 0.107026+0.0675045j -1.07209-0.906021j 0.550663+1.10028j -0.374851+0.118494j 0.057573+0.311972j 0.106691-0.497001j 0.926532-0.593491j -0.537108-0.155922j -0.0396475+0.0563973j -0.14479-0.229665j 0.175283+0.084672j 0.163348+0.582771j -0.0583331-0.0197874j 0.0776826+0.0669293j -0.32865-0.47618j -0.110127-0.144566j -0.00429384+0.0203403j -0.0883836-0.041471j 0.618214+0.15267j -0.32941-0.0745257j 0.277964-0.0473484j 0.208422-0.019427j 0.194215+0.121322j 0.0719638-0.0544577j 0.05014-0.0215096j 1.22531-0.680816j 2.39562+0.950128j 0.937593-0.587074j -0.195087+0.202659j 0.270067+0.120438j -0.41402-0.0320683j 0.0913105+0.449185j -0.0565905+0.106381j 0.488071-0.745798j 0.0944276-0.627848j 0.00933833+0.0838178j 0.0205992+0.0100083j 0.108408-0.798262j 0.00256383+0.177986j -0.183094-1.12902j -0.227431+0.497708j 0.00290115+0.0937032j -0.260996+1.41752j 0.0270278+0.749108j -0.762318-0.496474j -0.0316717-0.425644j -0.0415666-0.284721j -0.07158+0.772428j -0.330603+0.0909097j 0.317786+0.368316j 1.18996+1.29506j -0.669731-2.03966j 0.734125+0.576779j -0.0361698+0.340092j -0.182507+0.224688j -0.336469-0.139412j 0.208456-0.180852j -0.338127+0.0733401j 0.992446+0.588137j -1.07245-1.07211j -0.489296-0.476575j 0.743665+0.370653j -0.643643+0.459522j -1.13503+1.01697j -1.19038+0.52829j -0.00887138-0.676723j -1.05759-0.551138j 0.55144-0.231502j -1.22001+1.96084j -1.23964-0.17877j -0.575007-0.188301j -0.751954+0.117739j 1.16012-1.64387j 0.763251-0.142468j 0.0579994-1.81972j 1.03608-0.296387j -0.608269+0.128965j -1.10745-1.26085j 2.38834+1.62004j 0.882781+0.444121j 1.55737-0.529425j 1.57342-1.92367j -0.561215+0.838481j -1.02874-1.17463j 
-1.78338-0.938039j -2.59334+1.16625j 0.572163+0.147867j 1.08774+0.476386j -0.991789+1.4691j -1.42683-1.49326j 0.453618-0.632396j 0.568786+0.412425j -0.508151-0.399995j 0.140117+0.473711j 0.746956+0.192511j 0.992056-1.23813j -1.72099-0.073116j -1.28558-1.16315j -0.842892+1.42656j -0.565388+0.125938j -0.565097-0.528923j -0.303782+0.855501j -0.107053-0.665419j -0.280776-0.329431j -0.293331-0.828601j -0.235549-0.321873j -0.73843-0.268378j -0.404828+0.324421j 0.443891+0.246578j 0.242955-0.186851j -1.12504+0.468693j -0.085944-0.573488j 0.4916-1.72927j -0.888248+0.829502j -0.485848+0.626294j 0.369382+0.195209j -1.46756+0.179692j -2.12899-0.169289j 2.2853+1.17284j 0.416823-0.99572j -0.767425+0.152195j 0.586132+2.32975j 0.192392-2.69964j -2.10684+0.764786j 0.156611+0.397075j 0.403337-0.0407276j 0.809231-0.128999j -0.724897+0.548938j 0.0665396+0.0223505j -0.0650735+0.769598j 0.462541-0.519521j 0.0572155-0.316947j 0.898745-0.338494j 0.143226+0.912062j -0.489525-0.247358j 0.297137+0.172467j -0.467724-0.686356j -0.141707-0.775941j -0.122368-0.550451j -0.170603-0.342527j -1.30356+0.177365j 0.242794-0.175971j -0.376318+0.0396377j 1.54525-0.271963j -0.21817+0.077116j -0.551506-0.801926j -0.692412-0.389863j 0.063067+0.0365624j -0.223655+0.752627j -1.0537+1.22515j -0.0926253-0.604795j 0.200493+0.82437j -0.0680752+0.112797j 0.201369+1.15997j 0.231517-0.711065j 0.97774+0.8195j -0.392324-0.1783j -0.242162-0.909469j 0.957225-0.0528872j -0.190571-1.24212j 1.83884+0.273022j -1.03263+0.7001j 0.77031+0.0621556j -0.286691-0.295132j -0.423694+0.41597j 0.18195+1.16711j 0.133736+1.55939j -0.866675-1.01049j -0.859587-0.370162j 0.470891+0.794488j 0.957584-1.39241j -0.45055-0.883018j -1.1959-0.415564j -0.285512-0.182136j -0.0676509+0.169733j 0.0986071-0.661748j -0.503253+0.282861j -0.32723-0.284838j 0.566442-0.172989j -0.682673-0.0410596j 0.160261-0.575215j -0.111016-0.0247536j -0.213395-0.145724j 0.786667+0.624523j -0.256466+0.157873j 0.312087+0.503127j -0.178766+0.087987j -0.302552+0.509218j -0.183533+0.0852456j -0.154511-0.372411j -0.657405-0.775803j -0.345964-0.866128j -0.430035+0.149466j -0.12417-0.504196j 0.155305+0.303142j 0.08793-0.272708j 1.27875-0.457707j 0.115354-0.155609j -0.549996+0.171373j -0.543998+0.866242j -0.268167+0.163781j 0.0828533-0.393448j -0.339585+0.0474881j 0.254268-0.614443j 0.160538-0.491279j 0.3595-0.322773j 0.114627-0.759039j -0.607263-0.209175j 1.03136-0.781916j -0.21723-1.09569j -0.0711942-0.099412j 0.290498+0.346831j -0.139559+0.381706j -0.401972+0.705887j -0.568506-0.452105j -0.670342-0.615096j 0.369435-0.248396j -0.638232-0.603589j -0.146154+0.231577j -0.343157-0.0200891j 0.663938-0.231685j 1.53539+0.639017j 0.339025+0.00331205j 0.0549998-0.282809j 0.570526+0.0476922j -0.974885+0.141449j -0.0466532-0.315078j -0.287935-0.0332267j -0.0544025+1.31262j 0.113302-1.15669j 0.239802-0.180827j 0.225636-0.229776j -0.363219-0.264675j -0.697804+0.122832j -0.149376+0.154646j 0.134664-0.524105j 0.233962+0.0876796j 0.0466209+0.128119j 1.20738-0.558692j 1.73939-1.14969j -0.146275-0.927542j 0.144902+0.171809j -0.0931286-0.119839j 0.351484-0.786249j -0.424458+0.238571j 0.267586+0.271108j 0.145518+0.10445j -0.218581+0.0286686j -0.00278573+2.22441j -0.34-0.242098j -0.0214657+0.0320938j -0.263792+0.00576513j -1.86001+0.0612567j -1.67278-0.453297j -0.607568-0.127913j 0.282936+0.118111j -0.0293671+0.285294j 0.47702+0.0512441j -0.432676-0.41669j 0.835118+0.215111j -1.45518-1.32201j -0.775913-1.15153j 1.12041+0.120705j 0.260807+0.0712135j 0.0625991+0.213212j 0.43831-0.698322j 0.714738-0.392524j -0.815476+0.654181j -1.6072-0.260275j -0.710556-0.281413j 0.65952-0.635177j -0.0715178-0.140926j -0.160682+1.28657j -1.45246-0.0117459j 0.184401-2.24617j -0.495046+0.0214189j -0.220298-0.0143251j -0.172386-0.34235j 0.307636-1.57557j -1.33538+0.679832j -0.0144552-0.87518j -0.629061-1.49344j -0.0410384+0.732168j 0.240924+0.750068j -1.04059-0.619049j 1.25224-0.685975j -0.556836-0.202175j 1.92093-0.940971j -1.63273+0.32153j 1.3326+1.54287j 1.03879-0.908773j 1.55056+1.2495j -1.08294+1.84897j 0.00335444-1.6765j 
0.740059-1.4951j -0.800706+0.136576j -1.1525-2.39466j -0.505055+2.50518j 1.02929-0.553188j 0.5521-0.784418j 0.343102+1.80043j -1.2561+0.626214j 1.94639+0.764956j -1.69808+0.73134j 1.00152+1.4831j 0.716774+1.3012j -1.17641-2.60823j 0.736083-1.01398j -1.79143-0.148166j 0.48455-0.561044j 0.857966+0.0102418j -0.43976-1.03323j 0.450046+0.807594j 0.209815+0.404664j 1.38956+0.0337407j 0.586657+0.665649j 0.64804+0.107626j 1.02601-0.318908j 0.429336+0.429176j 0.248922+1.05239j 0.647188-1.14484j 0.0358562+0.484897j 0.426309+0.0325064j -0.38478+0.600736j 0.175441+0.36138j 0.032349-0.683733j 0.00908124-0.514009j -1.30592-0.815815j -0.368643-0.0495894j 0.0664902+0.104882j -0.441922+0.3647j -0.682889+0.935789j 0.100268-0.523821j -0.807882-0.244992j -0.365499-0.238831j -0.715732+0.153614j -0.359439+0.307132j 0.00782627-0.656906j 0.493627-0.225365j 0.380997-0.650429j 0.501744+0.808466j 0.040619+0.572873j -0.326997-0.166442j -0.631447-0.639752j -0.729077+0.288558j 0.38716+1.31355j 0.246725-0.338977j 1.67718+0.411558j -0.173999+1.23084j 0.0977443-0.357838j 0.647983+0.462089j 1.21976-0.865898j -1.86508+1.28097j -0.0318391+0.717061j -0.256535+0.747886j -1.46509+0.814862j -0.971343+0.593355j -0.798995+0.712822j 0.462111+0.833019j -0.0460466-2.27345j 0.641923-0.358823j -0.991762-0.000777365j -2.1954-0.955879j 1.15961+0.446057j -0.565379-0.741388j -0.259491-0.780806j -0.990501+0.86493j 1.45495-1.38607j -0.127192+1.30091j -0.10456-1.11984j -2.14752+0.547728j 0.949282+1.49639j -0.937021-1.88671j 0.828295+0.302107j -0.669205-0.18252j -1.3585+0.422382j -1.71828+0.490015j 0.178896+1.67034j 1.91568+0.439875j 0.767102+0.334045j 0.798241+0.484509j 1.72085-1.11262j -0.217688-1.36293j 0.326047-0.104274j -0.50723-0.206258j 0.218643+0.208367j 0.26535-0.844977j 0.131658-0.0137959j 0.244826-0.348805j -0.00544642-0.798634j -0.185561+0.0730495j -0.657134-0.0905102j -0.033705-0.16207j -0.113188-0.241673j -0.753756+0.403095j -0.415681+0.0738315j 0.903234-0.0860037j -0.11508+0.68654j 0.494744+0.314409j 0.657086-0.893439j 0.34097-0.605336j 1.04414-0.441537j -0.186729-0.800433j -0.0888263+0.576595j 0.275611+0.332835j 0.267003+0.519216j -0.0647854-1.16033j -0.131555-0.0155519j -0.429552-0.296123j 0.74997+0.0064186j 0.131386+0.647245j -0.0147406-0.176282j -0.609695-0.181921j 0.641465+0.532684j 0.727081-0.617854j 0.978107-0.338654j 1.16102-0.105322j -0.685143-1.14103j -0.149113+0.0159949j 1.17756+0.796408j 0.345813+0.379988j -0.447733+0.0293114j -0.0516501+0.3904j -0.98009+0.10537j -0.233083+0.782354j -0.0130616+0.443764j 0.311903+0.355121j -0.335164-0.231971j 0.513156+0.133866j -0.0801104+0.632217j 0.214471-1.69752j -0.158527-0.215676j 0.678132+0.0343218j -0.197248-0.720256j -0.2771-0.153871j 0.403411-0.664501j 0.0377101-0.648673j -0.236924-0.180806j -0.662531-0.285051j 0.44835+0.0728558j -0.309733-0.0672626j -0.477565-0.355768j -0.538159-1.05626j -0.678994-0.591261j -0.419024+0.107825j 0.0806197-0.610537j -0.019903+0.800718j 0.713493-0.648278j 1.23761+1.71864j -0.601407+0.0957236j -0.47309+0.172113j 0.0722507+0.119864j -0.170845-0.0128194j 1.51191+0.0179844j -0.317931-0.239271j 0.699501+0.272689j 0.854777-0.23145j -1.16607+0.673852j 0.493773-0.625983j 0.310421-0.176011j 0.153388+0.0755881j 0.0870991-0.0180652j -0.315304-0.696117j 0.818811-0.737714j -0.351051-0.113707j 0.401785-0.877562j 0.353565+0.347872j 0.649712-0.765609j -0.64784+1.24456j -0.0436254-0.61934j 1.06943-0.96186j 0.526399-1.45989j -0.0941156+0.290818j 0.369604-0.898833j 0.309995+0.965302j 0.382342+0.228412j -0.0461268+0.279656j -0.620077-0.979564j 0.592777+0.303772j 0.161302+1.00417j -0.551047-0.570435j 0.628459+0.896241j 0.212993-0.00666865j -0.123093-0.451549j 1.46141+0.0825607j 0.255769+1.17917j -1.14943-0.105261j -0.325085+0.221175j 0.520111+0.684638j -0.540762-0.786615j 1.42776+0.255404j -0.257883+0.237919j 0.373039-0.853635j -0.871151+0.424395j 0.864326-0.113999j 0.0538961-0.189786j -0.0413865-0.441121j 0.416863+1.0328j 0.0954701-0.0470487j -1.37496+0.629129j 0.43219-0.0380546j -0.40981+0.948702j -0.891316-0.376383j 0.775617-0.247218j 
1.45589-1.15133j 1.03332-1.85233j -1.52577+1.10581j 0.900194-0.496531j 0.146623-1.48181j 0.338146+0.772698j 0.543478-0.954174j 2.13353+0.446219j 0.375236-0.068262j -0.657675+2.45103j -1.15215+0.316455j 0.181153+0.73322j -0.512582-0.453417j 2.14355+0.0782302j 0.0112673-0.873144j -0.156771+0.585335j -0.911697-0.230166j 0.32219+0.195101j -0.814222-0.883249j -0.414723-0.933745j -0.0777194+0.359193j -0.0141661-1.19397j 0.929865+0.524777j -0.956558+1.32068j -0.926278+1.08341j -0.124575-2.04101j 0.261271-1.96016j -0.393417-0.391151j 0.290596+0.192681j -0.800026-0.703146j -1.9302-0.653116j 0.0898827+0.295775j -2.33126+0.590086j -0.0316821-1.35844j -1.76293+0.942362j 0.622608-0.484419j 0.00567597-0.483793j -0.344776+1.98084j 1.20327+0.893573j -0.42426-0.198957j 0.174207-0.231154j -0.328457-0.581859j 0.212359-0.282615j -0.598425-0.180132j 0.501633+0.982846j 1.45122+0.103116j 0.946534+0.163572j 0.0707713+0.67726j 1.38987-0.504829j -0.800704-0.627285j 0.486225-0.219833j -0.0280309-0.711127j -0.702349-1.69148j 1.75256+0.694124j 0.291437-0.405219j -0.0486155-0.400407j 0.134122-0.261308j -1.69665+0.553541j 0.314465-0.366251j 0.213109+1.09457j 0.0747648+0.453413j -1.21009+0.428375j 0.405873-1.56376j 0.549085-0.28275j -0.622024-0.724938j -0.701171-1.11917j 0.934724-0.0621664j -0.314786-0.419858j 0.571732+0.845672j -1.72746-0.525438j 0.123053+0.416902j -0.109715+0.0333641j 0.839885-0.48102j 1.60115-0.401706j -1.08862+0.223711j 0.28178-0.0944434j -0.47566+0.886077j -0.050895-1.71406j 0.517141+1.32921j 0.576179+0.585199j 0.211424-0.294571j -0.452875-0.807465j -1.11449-0.208275j 0.688978+0.330823j -0.0481776-0.418121j -1.50723+0.276136j 0.122094+1.31615j 1.03852-0.0774618j 0.664256-0.648295j 0.167018-0.0434962j -0.611215-0.207543j -0.184161-0.135941j 0.450583-0.304364j -0.179128-0.173206j 0.557042-0.84696j 0.253034-0.59351j 0.169051+0.107999j -0.128265-0.477303j -0.0150392+0.00185125j -0.756607+0.662921j 0.439148-0.563402j 0.318906-0.307559j 0.942201+0.783282j -0.167098+0.456996j 0.64657-0.035052j 1.43883-0.197962j 0.198404-0.0158221j -0.593045-0.160161j -0.659791+0.593941j -0.0963571-0.0960078j -0.290467+0.553466j -0.845197+0.0521697j 0.91915+0.660771j -0.117446+0.75099j 0.355917+0.880562j -0.898381-0.960303j -0.0469174-0.1232j 0.220102-0.466677j -0.218683-0.365065j -0.253025+1.55289j -0.374268-0.559271j -0.0911202-0.593423j -0.705541+0.147484j -0.784733+0.472042j 0.794007-1.54882j -0.376946+0.300229j -0.328978-0.389651j -0.345013+0.610206j 0.0650182+0.185128j -0.93911-1.17272j -0.482623-1.17286j 0.616096+0.240958j -0.281494-0.265683j -1.31778+0.113476j -0.799848+0.318365j 0.439746-0.0745812j 0.649544+0.861932j -0.853042+1.14114j 0.0884072-0.45441j -0.435053+0.261293j 1.41366-0.232742j 0.266607+0.46166j -0.622782-0.0948113j -0.114426+0.193453j -0.626018-0.2367j 0.224173+0.0860295j 0.175087-0.143563j -0.318074-0.227294j -0.989754+0.615332j 0.227461+0.301298j 0.3132-0.238713j 0.0981075-0.985325j -0.636296-0.697171j 1.06667-1.51794j -0.855285-0.743687j 0.406131+0.489299j -0.309089-2.09502j -0.372697-0.479251j -0.0731861+0.747648j -0.433963+0.115201j -0.43466-1.25935j 0.363354-0.259949j -0.205374-0.641908j 1.22201-0.128418j -0.0631636+1.00481j -0.333087+0.288753j 0.569867+0.959578j 0.222896+0.163505j -0.0816539-1.05881j 0.8918-0.141434j 0.145793+0.161864j -1.56377-0.518392j -0.390859+0.0262899j -0.686219-0.592567j 0.0521455-0.683501j 0.770338+0.575163j 0.833312+0.423012j -0.0886813+0.733868j 2.14808-0.886349j -0.548122-0.0438224j 0.648007-0.0703885j 0.348455-0.0809462j -0.195113+0.25878j -0.194541+1.50633j 0.030919-0.0413169j -0.523999+0.0532669j -0.29819+1.24727j 0.028494-0.264971j 0.0217045+1.27135j 0.374882-0.766632j 0.468908+0.90676j -0.0979501-0.735225j -0.384852+1.09552j 0.411232+0.0680886j -0.0511098+0.440865j 0.162357+2.12263j 0.297134+0.0991981j 0.564202+0.0900798j -1.56516-0.750757j -0.288995-0.144139j -1.1832-1.08051j -0.478158-0.118109j 1.11233-0.0622175j -0.244929-0.0381883j 0.574205-2.09147j -0.219537+0.737298j -0.0167432-0.813936j -1.00614+0.103691j -0.429142+0.428567j -0.0118698+0.0249823j 
-0.215416-0.115655j 1.10519-0.272919j -1.32767+0.919288j 1.8397+0.537263j -0.822436-0.169178j -0.803158-0.979822j 0.544629+0.0419571j -0.578944+1.06077j -0.402888-0.19442j -0.78648-1.3125j -0.86635-0.521741j -0.0760705+0.584983j 1.59084-0.385763j 0.673935+0.748794j 0.277832-1.01473j 0.102938-0.315787j 0.77742+0.191592j 0.158523+0.113516j 0.676154+0.636953j 0.959586+0.0868956j -0.590313+1.24785j -0.584032-1.39381j 0.849707-1.17537j 0.0222231-1.32806j -1.4139-1.45298j -2.37843-1.443j -1.56425-1.28729j 0.971222-0.517905j -0.522905-0.303477j 0.106787+0.400503j 0.459654-1.03869j -2.23474+1.55659j -0.424495+2.53317j -0.805331+0.556138j 0.220935+1.07841j 1.43348+0.191683j 1.39232+0.913581j 1.85494+0.162693j 0.0224395-0.413337j 0.296309+0.82439j -0.141286-0.0162367j -0.579183+0.535516j -0.167944-0.467931j 0.431654-0.00724752j 0.0706725-0.968387j 0.658235-0.774783j 0.244671-1.16736j 0.836521-0.123788j -1.55168-0.0806878j 0.211865-1.03861j -0.0105836-0.106939j 0.0512528-0.193856j -1.60401-0.13167j -0.251437-1.65059j 0.239164+0.368792j 0.764668+0.384148j 0.929699+0.553424j 0.290157+0.599555j -0.338593+0.0473688j -0.527094-0.370795j 2.126-0.0316236j -0.433051+1.58897j -0.14706+0.834952j -0.774063-0.651299j 0.133973-0.369784j -0.624755+0.67157j 0.12351-0.231813j -0.155465+0.112317j 0.0681174-0.14343j 0.167387+0.777185j 0.239235+1.12617j -0.799091-1.68123j -0.241789-0.286817j -0.220315-0.777894j 0.307445+0.25496j -1.47015+0.657389j -0.110278+0.384336j -0.226819+0.159837j -0.117313-0.858327j 0.95344-0.570625j 0.666225-0.530445j -0.0751065-0.00614432j 0.27899+0.762809j 1.21185+0.778658j 0.231963+0.362035j 0.756899+0.0955635j 0.11147+0.403477j -0.295546-1.03857j -0.409842+0.0836196j -0.00909726-0.0493913j -0.125768+0.279456j -0.173974+0.0736573j 0.292758-0.275369j -0.536307+0.2512j -0.286082-0.246501j -0.047477+0.399837j -0.251977+0.111385j -0.0236546+0.385484j -0.347943-0.0395953j 0.444639+0.0863636j -0.338795-0.0728925j -0.180855-0.869274j 0.638392+0.177524j 0.769993-0.133273j 0.0592432+0.0830639j -0.473059+0.179992j -0.236289+0.451652j 0.715924-0.249775j 0.837861-0.4396j 0.331767-1.22079j -0.939904-0.178983j -0.684953+0.631368j 0.25901-0.561432j -1.21757-0.183052j -0.900485+0.657125j -0.505836+0.745295j 0.433561-0.0357246j -0.847282-0.24569j 0.247829+0.38762j -0.331871+0.555601j 1.43212+1.76087j 0.719757+1.41135j 1.08459+1.00701j 0.160116-0.120947j 0.80999-0.0230731j -0.345822-1.51392j -0.129806-0.776756j 0.358281+0.12049j -0.13255-0.671296j 0.476996-0.132287j -0.895541-0.247185j 0.322902+0.331757j 0.968584-1.35718j -1.44225-0.420789j -0.00176908+0.559863j 0.516106-0.0578927j -0.486661+0.0612281j -0.205524-0.56657j 0.0709883+1.47085j 1.26446-0.549025j 1.01375+0.164294j 0.0584379-0.1368j 0.863166-0.302702j 0.443047-0.902995j -0.146846+0.106069j 0.0337657+0.0474996j 1.28596-1.5275j 1.08027-1.30769j 0.650877-0.917722j 0.709795-1.98112j 0.115757-0.855107j -0.288562+0.102656j -0.0643021+0.265499j -0.083988+0.0793731j 0.462356-0.804224j 0.234107-0.526335j 0.706497-0.698108j -0.0613026-0.0194044j 0.0682378+0.97611j -0.928031-0.963649j -0.251581-0.798141j -0.649807+1.68811j 0.782455+1.61079j 0.345368+0.797659j -0.273997+0.138112j 0.138018+0.347896j 0.150085+0.426254j -0.256946-0.473203j 0.0959619-0.0438435j 0.147523-0.145282j 0.794239-1.69219j 0.160379-0.314439j -2.59606+0.189621j 1.81503-0.0650223j -0.328109+0.342915j 0.413188-0.0114839j -0.617103+0.312143j -0.309282+0.183537j 0.612231+0.495392j 2.06716+0.395573j -1.21438+1.51245j 0.296394-0.17867j -0.352407-0.0929906j -0.115571+0.926121j -0.412021-0.923023j 0.247328-1.04906j -0.116707+0.720058j -0.169227-0.25456j -0.580076-0.0664254j 0.738243-0.26143j -0.119894-0.0561488j -1.55518+2.0541j -1.60715-0.830434j -1.34208-1.5028j -0.156684-0.284243j -0.661586+0.369579j -0.814998+0.0647863j 0.784781-0.534327j 0.163051-0.873796j -0.703811+0.489588j -0.478983+1.1242j 1.38246-0.188474j 0.539756+0.290322j 0.0934247-0.13814j 0.0428708-0.201418j -0.0207501-0.420199j 0.772422-0.31828j -0.330887-0.126323j -0.466229+0.25769j 0.007038-0.189823j 
