-0.00687195-0.0191963j -0.0492801-0.39394j 0.642017+0.29138j 1.17316+0.296242j -1.81041+1.0291j -0.0357085-0.0915029j -0.042066-0.342586j -0.76668-0.258109j -0.590799-0.0529725j 0.88081-0.995959j 0.783918-1.66802j 1.24666+2.79521j -0.0920647+0.167978j 0.0887454+0.00910196j 0.0979606-0.236797j -0.0342446+0.125662j -0.428915-0.44579j 0.457192-0.0497448j 0.251023+0.0271296j 0.364214-0.128977j 0.180798-0.180857j -0.0602362+0.250711j -0.74231+0.491545j -0.00689044-0.819721j -0.158439+0.229414j 0.103655-0.434819j -0.0590317+0.0218734j -0.0594141+1.14704j 0.371948+0.226168j -1.27924-0.677349j -0.13453-1.2645j 1.70676+0.469763j 1.40418+1.32105j -2.80944+1.87951j 0.235824+0.0343555j -0.097274+0.193423j 0.166348-0.0487052j -0.104696-0.0209433j 0.0150792-0.142478j -0.0964635+0.394888j -0.246111-0.115551j 0.309026+0.344753j -0.0438647-0.141926j 0.417903+0.192872j 0.264091+0.0152189j 0.232489+0.288695j 0.542367-0.12033j 0.449411-0.160084j 0.224455-0.526721j -0.377276+0.558091j 0.255677-0.290056j 0.180336-0.0808064j -0.0770765-0.171667j -0.258511+0.276726j -0.211912-0.395645j -0.317806-0.205617j -0.111032-0.638073j -0.297301+0.249124j -0.412192-0.403711j 0.303787-0.0228717j 0.668472+0.52284j 0.00932818+0.448444j -0.317604+0.0564406j -0.0571942-0.0479493j -0.302513+0.17998j 0.300191+0.690909j -0.548108+0.611572j 0.547112-0.140635j -0.0721142+0.122955j 0.312529-0.575737j -1.27404+0.0963563j -0.146232+0.00270075j 0.0454687-1.14824j 0.0546891+1.10219j -1.82418+0.171058j 1.34715+1.13599j -0.0914701+1.44175j 1.54809-2.66779j -2.50013-1.84887j -0.0590975+0.134664j 0.213669+0.197099j 0.192737-0.11623j 0.0176947-0.00939454j -0.141956+0.120283j 0.0460595-0.0321318j 0.00186134-0.073838j -0.0766468-0.126822j 0.0409962-0.199861j 0.0202603-0.0547468j 0.30238-0.141438j 0.125709+0.0253645j 0.176406-0.170177j 0.093241+0.211074j 0.0266353-0.0468611j -0.101251+0.192384j -0.0370877-0.0405103j -0.23954+0.151828j 0.127693+0.379442j -0.177247-0.517215j 0.11673+0.0905997j 0.0943574-0.0142385j -0.0914543-0.164336j -0.157767-0.120856j -0.118615-0.118528j -0.575505-0.705293j -0.0644712+0.227158j -0.0294544+0.0113377j -0.41363+0.0748421j -0.0683785+0.0118764j 0.271284+0.220272j 0.164441-0.123402j -0.40129-0.0652915j -0.0293626-0.0246203j 0.16491-0.0717181j 0.442301+0.206296j 0.00650486-0.153505j 0.534188+0.163568j -0.552139+0.429762j -0.0358833+0.0731418j 0.0909263+0.151714j 0.187127+0.03878j 0.363709-0.15304j 0.209784-0.200858j -0.00756976-0.0233713j -0.191606-0.0236022j -0.0210011-0.295677j 0.0649955+0.0848377j -0.177464-0.08089j 0.411106-0.42286j -0.200657+0.153657j 0.234834-0.70744j 0.283575+0.341179j -0.0182216+0.134581j 0.0252873-0.102381j 0.0962279-0.147569j -0.267396-0.327514j -0.215366+0.14714j 0.153675-0.157658j -0.163342-0.0722011j -0.403915-0.0280226j 0.184467-0.0997905j 0.149913-0.122561j -0.0972446+0.0432466j -0.58536-0.421337j 0.770561+0.14454j 0.190038-0.447524j -0.0280713-0.0227963j -0.0900135+0.11871j 0.230481-0.129563j 0.694104-0.302038j 0.0675507+0.103063j -0.0788745+0.3715j 0.40002+0.355953j 0.107314-0.158726j -0.428804+0.695882j -0.135724-0.0114341j 0.00313454-0.05297j -0.477976+0.358304j 0.396965-0.697007j -0.201205+0.532383j 0.143671-0.648403j 0.660887+0.151555j -0.103143-0.242122j 0.253848-0.155056j -0.672338-0.222284j 0.301675+0.106348j -0.087952+1.06745j 0.260382-0.392389j -0.757756+0.323161j -0.317653-1.05678j -0.140665+0.832669j -0.56317+0.389881j 0.18692-0.859549j -0.623153-0.558834j 0.00163749-0.520451j 0.22113+1.18717j -1.22952+0.0685395j 1.96215+0.702353j 0.971967-0.1868j -0.731893-0.00101279j -1.06703+0.450899j -1.60465-0.587735j 0.0968719-2.39992j -0.679518+1.37822j -0.99506+3.24325j -0.0453187-1.15837j -3.87047-1.13473j -2.01276-0.994237j -1.28951+2.78978j 
-0.231947+0.0692786j -0.230641+0.837447j 0.138374-0.213426j -0.225182-0.447193j -0.614393-1.57833j -0.244099-0.0400182j -0.0992249+0.740732j 0.280655+0.935871j 0.764631+0.698294j -0.150298-0.728644j -0.623479+0.0338667j -2.69793+0.683786j 0.0588655+0.113119j 0.0632646+0.145804j -0.405104+0.518387j -0.162057-0.385368j 0.213095+0.821555j -0.454297-0.073104j -0.290137-0.210163j -0.164495-0.531296j -0.215237+0.271881j 0.442279+0.201053j 0.648266+0.891152j -1.13642+0.191354j 0.742714+0.162793j -0.344453-0.439108j -0.402741+0.774712j 0.641914+0.317549j 0.551468-0.201111j -0.914325+0.422481j -0.279116+0.412869j -0.587057-0.779297j -1.67102+1.13654j -1.3147-3.3487j -0.0135906-0.048673j -0.00933584+0.0414475j -0.581367-0.0778459j 0.120702-0.270601j -0.402892+0.432848j 0.445571-0.57614j 0.194859-0.196123j -0.523341-0.520171j 0.166933+0.173913j 0.137534-0.562198j -0.547379+0.273167j 0.129143-0.0667461j -0.13961-0.544865j -0.276275+0.154794j -0.222612+0.307346j 0.194502+0.502618j -0.0701619+0.491496j -0.00903322+0.255024j -0.16721+0.106105j 0.0570846+0.477615j -0.638878+0.313247j 0.595284+0.282497j -0.147182-0.104282j 0.203076+0.620596j -0.420023+0.331369j -0.160201-0.564158j 0.662017-1.18264j 0.0689013+0.370393j -0.0590657-0.218186j -0.734948-0.136394j 0.390821+0.545644j 0.695916+0.317806j -0.0119496+0.547039j -0.661373-0.864142j -0.175999+1.38249j -0.372875-0.744319j -0.163601+0.754366j -1.13857-0.335985j 0.32011+0.388552j 1.16744+0.46328j 0.985435-0.815312j -0.915021+1.63988j -0.190545-1.28385j 3.39339+1.66996j 2.23715-3.02198j 0.0327876-0.045255j -0.0573207-0.0779181j -0.0801737-0.00189259j -0.244713+0.0948603j 0.0268053-0.0157242j -0.302588-0.444801j -0.431445+0.223676j -0.0263089-0.0137623j 0.37797+0.35847j -0.466636+0.300471j -0.517802+0.485626j -0.423486+0.0888638j -0.795119+0.0160035j -0.335901-0.236236j 0.0900477+0.441646j 0.0592786-0.745269j 0.0611197+0.249854j 0.462357-0.181549j -0.601231-0.398837j -0.604801+0.311127j -0.636984-0.182273j 0.0812767+0.149978j -0.750881+0.240294j -0.166325+0.163539j 1.10174-0.0078118j -0.35011+0.188043j -0.330937-0.242096j -0.186645+0.0843968j 0.294976-0.302333j 0.0817811-0.291356j 0.378162-0.0067001j -0.107202+0.455569j 0.0444533+0.344675j 0.208161-0.328558j 0.107855-0.156928j 0.612351-0.422442j -0.292405+0.493886j -0.303277+0.866523j -0.0117782-0.612174j -0.0217351-0.422052j 0.00154092-0.157477j 0.229949-0.485597j 0.256236-0.0306663j 0.214591+0.24468j -0.286807-0.288501j -0.1865+0.979961j 0.162442+0.969563j -0.152876-0.332289j 0.0236078+0.442346j 0.193047-0.107781j -0.34678-0.0266269j 1.04278-0.211796j -0.220336-0.312579j 0.171067+0.157636j -0.282399-0.0209424j -0.197904-0.233428j 0.129898+0.446977j 0.0559427+0.566825j 0.0216669-0.315066j 0.309034+0.038275j 0.597749+0.226051j 0.150422-0.750879j -1.07775-0.201937j 0.154976+0.738329j -0.045832-0.723491j -0.153073-0.636161j 0.125814-0.339254j -0.0363+0.453287j 0.334268+0.0546305j 0.0445705+0.313719j -0.398273-0.966769j -0.144917-0.0503733j -0.966834-0.253995j 0.710105-0.25831j -0.55946-0.321509j 0.129527-0.0115331j 0.883545+0.95086j 0.341874+0.189115j -0.202186+0.812921j -0.257665-1.29456j 0.0998645+0.343351j -0.786089-0.301687j 0.522164-0.126955j -0.350928-0.394726j 0.232163-0.596776j 0.113452-1.46094j -0.416129+0.540109j 1.3271+0.997854j 0.27321-1.33592j 0.290597-0.419345j 0.201771+0.415512j 0.233682+0.200891j -0.844662+0.22987j -0.462063-1.17555j -1.92231-0.404024j -0.180967-0.455578j -1.13401-0.266391j 1.6485-0.633898j 0.471141+0.439633j 0.173842-0.306508j 0.0729542-1.0821j 0.473628+0.250355j -0.506234-1.03812j 0.240915+1.36673j -1.03327-0.145368j -1.71694-0.496559j 0.355698-0.33128j 1.18707-1.68362j 0.733624-1.56058j -1.87881-0.943739j 
0.613556-0.147259j -0.119733-1.3449j -0.194148+0.614937j 1.60487+0.836386j 0.400305-0.566328j 0.674231+0.0931308j 0.281957-1.18418j -0.491113-0.764973j -1.87539-0.0233599j 0.701597+0.724556j 1.12849-2.03418j -0.982079-1.11184j -0.281209-0.506451j -0.327361-0.0682333j 0.48046-0.572066j 0.164568+0.393824j -0.0366191-0.661014j 0.544285+0.357612j 0.55808+0.41925j 0.122655+0.415308j 0.699533-0.0142272j -0.26312-0.103662j -0.623122-0.0596986j 0.289385-0.457265j -0.879137+1.23707j 0.267834-0.192647j -0.787626-1.60127j -0.366078+0.240054j 0.0957955+0.411078j 0.639084-0.524288j -0.0736528-1.21948j 1.78165+0.435168j -1.25671-0.102886j 0.864288-2.11627j -0.257452+0.311619j -0.213521-0.428575j 0.373112-0.146411j 0.288677+0.243271j 0.226082-0.561598j 0.0303636+0.19044j 0.0797974+0.0693307j 0.420321+0.303829j -0.133734-0.193799j -0.00471757+0.508617j 0.307912-0.095017j -0.30443-0.0825496j 0.575176+0.499674j 0.346579+0.209512j 0.723702-0.0725598j -0.482931-0.225108j 0.232655-0.119538j 0.318872+0.285354j 0.342233-0.239281j -0.169338-0.00235443j 0.602864+0.0602281j 0.544292-0.576546j 0.424157-0.527187j -0.342069+0.0711566j 0.250716-0.10979j -0.173717+0.354245j -0.149029+0.0778782j 0.264896-0.238817j -0.15017-0.692297j 0.633713-1.05318j 0.0127115+0.111155j -0.942549-0.573231j 0.150943+0.0660349j -0.230549-0.140717j -1.82239-1.01269j -0.600226+0.608783j 0.533391-1.09709j 0.901185-1.42147j 0.0386347-1.09009j -0.871957-0.642998j -2.03209+0.226581j -0.244427+0.608105j 0.0238748+1.76248j 0.864558+0.595612j 0.933958-0.651435j -0.00383717-0.169731j -0.302555+0.0672377j 0.077429+0.295264j 0.0658603-0.160951j -0.0434602-0.279692j 0.563974+0.100852j 0.184281-0.487687j 0.319585+0.00048344j 0.125396-0.0531724j 0.163916-0.548384j -0.272753-0.00476464j 0.0710388-0.0208993j -0.192704+0.588569j 0.188713-0.112658j -0.388171-0.217883j 0.305509+0.282379j -0.133319-0.0588364j 0.207105-0.177455j 0.109557-0.0272415j 0.0180894+0.226263j 0.288849-0.131222j 0.148625+0.123963j 0.0589842+0.202978j -0.387724+0.0522069j -0.259415+0.237069j -0.241158+0.340232j -0.0237599-0.0386573j -0.441999-0.273385j -0.298291-0.15921j -0.163569+0.0525569j 0.143903-0.256796j 0.159773-0.0969974j -0.655164+0.277668j -0.35749-0.0127996j 0.050461-0.251902j 0.383618-0.210547j -0.225454-0.182003j -0.106514+0.157471j -0.449587+0.139693j -0.562958+0.345369j -0.339603+0.254552j 0.0381065-0.120398j 0.174054-0.295923j -0.218991+0.211111j -0.0200281+0.064975j 0.260288+0.55321j 0.560419-0.620349j -0.129989+0.206801j 0.238697-0.178944j 0.548148-0.887804j -0.373433-0.215445j 0.0561835+0.238088j -0.187971+0.369735j 0.0192723-0.165544j 0.292819+0.195266j 0.0775744-0.0574376j 0.50322-0.422174j -0.163886+0.219319j -0.207036-0.0230216j -0.0204967-0.224718j -0.109087-0.297654j -0.140128+0.172212j -1.0245+0.469976j 0.00500073-0.244164j 0.586076-0.704789j 0.179634+0.272843j -0.303822+0.582325j -0.120686+0.300338j 0.139261-0.22035j -0.0506685+0.451178j -0.359388+0.74988j 0.106894-0.609625j 0.126574-1.2798j -0.0625101-0.0994978j -0.126633+0.0327155j -0.439145-0.510218j 1.42653+1.021j 0.35271+0.518751j 0.319623-0.130014j -0.233212-0.140676j -1.45284-0.21874j 0.0679295+0.0683696j -0.74302-0.627047j -0.19894+0.00104603j -0.357533-0.24917j 2.05538+0.392632j -1.18901+0.956787j 0.810288-0.459579j 0.775391-0.0829667j 1.73819-0.526329j 0.372362-2.39939j 0.576428-0.361528j -0.0588242-0.813918j -1.06448+1.56105j -0.298919-1.14639j -1.09143-0.588691j 0.255197-3.24821j -0.959436-0.979553j -0.74302-1.09845j 2.69944-0.127278j 2.14201+0.62269j -2.12834+0.414136j 0.450679+0.133127j 0.0949694-1.78235j 0.243415-1.43044j 0.303362-0.968904j -0.49317-2.07481j -0.311513+0.336492j 2.53703-0.0810507j 0.0939409-1.23243j 
0.291365-0.331593j -0.00768059+0.470122j -0.972595+0.690049j 0.195837-1.38815j -0.128278-0.0733037j 0.329126-0.151451j 0.49943-0.0225186j 1.50617-1.00999j 0.689393+0.687031j 0.513963+1.64295j -1.46797-1.23282j 0.38752+0.671402j -0.220218-0.218421j -0.127988+0.189871j 0.412902+0.229067j -0.0688839-0.0806104j 1.35626-0.615007j -0.203682+0.912921j 0.0262303-0.00677959j -0.0791689+0.908936j 0.241975-0.110461j -0.498482-0.445021j 0.633689-1.15009j 0.876215+1.33326j 0.656143+0.6356j -0.291173+0.0177965j -1.17108+0.268817j -0.952544-0.305681j 0.202906-0.313475j 0.9485-1.474j -2.05651-0.445068j 1.72741-2.50931j 0.266462-0.603498j 0.574704+0.833974j -0.108758+0.277792j -0.290402-0.228383j -0.146651+0.195181j 0.186172-0.17323j 0.0952921+0.0155985j -0.368406-0.189027j 0.0201255-0.609237j -0.209499+0.651756j -0.286129+0.11625j -0.0560725+0.741734j 0.178237-0.0600925j -0.802024-0.441836j 0.493679+0.68845j 0.598649+0.675428j 0.97299+0.977499j -0.658573-1.11924j 0.227672+0.161277j 0.249029-0.119755j 0.680078-0.0836412j 0.113651-0.158692j 1.48045+0.369666j -0.0684527-0.699276j 1.10622+0.436894j 0.718606-0.250279j 1.06268+0.557842j -0.724247+0.519779j -2.41935-0.562892j -0.494073+0.149278j -0.299302+0.235674j -0.875061-0.392766j 1.0372-0.291059j -0.264777+0.365177j -0.292968+0.0694474j -1.34905+1.3815j -0.387361+2.11483j -0.0369571+0.00449806j -0.906621-0.905412j -1.65717-0.527172j -1.1329+0.609794j -0.573229+1.14941j 1.60825+2.28121j 0.234061+0.667169j 2.45545-0.870249j 1.03543+0.277213j 0.324812-0.578578j -0.0290257-0.0258732j -0.165063+0.292584j 0.220266+0.305039j -0.102635+0.0513768j -0.180627-0.206118j 0.15431-0.170687j 0.0389601-0.122833j 0.252065-0.1446j 1.07568+0.0890955j -0.00898861-0.0166688j -0.0556311-0.0474377j -0.118152-0.218234j -1.38829+0.00541753j -0.173775+0.751802j -0.0320921+0.0940439j 0.434367+0.274864j -0.0832653+0.222831j 1.24592-0.330112j -0.579007+0.846436j -1.69195-1.81791j -0.172352-0.0622156j 0.669509+0.615299j -1.01095+0.811177j -1.47797-1.15176j 0.831445+0.226789j -2.15148-0.993742j 0.0471037+0.0155393j -1.04304-1.06935j -0.995845-1.0039j -0.436859-0.610514j 1.03742-0.132952j 0.730004+0.830078j -1.94806-1.60363j -0.409651-0.654324j 0.962805+0.818289j 1.46528+0.320253j -0.622308-0.219268j 0.00156237-0.431324j -1.2716-1.71221j -1.64055-1.67883j -0.496494+0.362843j 0.966538+0.885184j 1.1896+0.933281j -0.249138-0.166465j 0.53078+0.149952j -0.725973+0.610938j 1.83847+2.24311j -0.489154-0.237434j 1.50706+1.36054j 1.75164+1.99635j -1.12166-0.428352j -0.640634-1.18287j -1.13841-0.590048j 0.255079+0.402642j 1.15611+0.439238j 1.08238-0.0972519j 2.64331+2.09848j -0.590006-1.06299j 0.560551-0.161686j 1.21489+0.0669059j 0.910316+0.321543j -1.70459-1.25339j -0.285016-0.599007j 1.84133+0.644993j 0.601095+0.291055j -2.86002-2.89375j -0.0434936-0.701206j 1.10504+0.347269j 0.10451-0.100045j -0.0598691-0.310173j -2.59829-0.974377j 0.496928+0.346561j -0.302589-0.430702j -2.14693-0.0866835j -1.00255-0.318669j 1.68004-0.0490134j 1.25222-0.0143172j -0.312739-0.554624j 1.9772+1.20822j -0.641712-2.97637j 0.132155-0.167363j -0.875018+0.00170092j 0.777186-0.417461j -0.0259934-1.02278j 0.0526219-1.01897j 0.00978554-0.904175j 0.753236+0.165643j 1.9865+0.548953j 0.531911+0.584383j 0.0353777-0.947825j -0.18409+0.398089j 1.4934+0.835556j -0.149046-0.418885j -1.39471-1.85759j -0.625853-1.77947j -0.831521-0.959606j -1.43984+0.772874j 1.55397+1.49283j 0.952124-0.156099j 0.230825-1.07289j -0.348774-1.12058j -0.433936+0.658978j 0.114506+0.328535j -2.20856-0.674808j -0.192293-0.306801j 0.795044-0.747042j -0.310197+0.522598j 0.236299+1.36999j -0.400885+0.247676j 0.338907+0.465325j 
-0.351671-0.251639j 0.0277302-0.151212j -1.92543-0.550168j -1.02401+0.0398645j -0.27681-0.263967j -0.455826-0.0484845j -0.857918+0.288256j 1.12384-0.651652j -0.918236+0.382429j -1.93077+2.04799j -0.416697+1.04385j -0.30304+0.902656j 0.2695+0.216284j 0.141965+0.0193368j -0.725362+0.433243j -0.177285-0.492072j -0.26563+0.181229j 0.0415165-0.591747j 0.946741-0.481116j -0.540954+1.07332j -0.0428082-0.982403j -0.733624-0.85075j 0.249746-0.50834j 0.43291+0.367176j -0.334074+1.0904j -0.400067-0.00191984j -1.03924-1.2464j 0.809928-1.33984j 0.166524-0.150222j 1.63363+1.37546j 0.0531266+0.903041j -1.42185-0.304306j -0.039704+0.939556j -1.53375-0.284267j 0.0380317-0.27511j 0.193204+0.188762j -0.694528-0.00968114j -0.0488171-0.258786j -0.444704+0.659585j 0.630179-0.347579j -0.27382+0.00933548j -0.243664-0.669954j -0.101301+0.189414j 0.191184+0.384198j -0.117237-0.11951j 0.0016386-0.277497j 1.23368-0.17566j -0.0588733+0.12144j 0.0374924-1.27034j 0.155815-0.395357j 0.0566164-0.309057j 0.612932-0.763048j 0.223238-0.278614j -0.19114+0.284822j 1.46463+0.136682j -1.30541-1.12171j -0.73229+0.147463j 0.263863+0.392513j 0.0488364-0.247852j -0.19415+0.740843j -0.669881-0.301703j 0.702388-0.217885j -0.850543+0.964028j -0.187815-0.416548j -0.0468764+0.00043064j 0.314018-1.37202j 0.608877-0.289562j 0.0132428-0.516005j -0.798571+0.516677j -0.998213-0.162392j 2.33776+0.960151j -0.201949-1.06685j 0.677489+0.501373j 1.17848-1.69319j 0.722651-1.52737j 0.572647+0.0946842j -1.25777-0.959376j 0.605151-1.33482j -1.05384-0.975366j 0.165969+0.0348817j 0.152419-0.262062j -0.1769-0.189533j -0.252949+0.270392j 0.149096+0.143587j -0.682845-0.547773j -0.507845+0.47073j -0.21234+0.0604417j 0.556847+0.410503j -0.4923+0.664284j -0.56005+0.308334j -0.404741+0.18285j -0.785551-0.185121j -0.0916063-0.122933j 0.30558+0.463008j -0.203365-0.446092j 0.432712-0.0354763j 0.64766+0.121261j -0.507107-0.306098j -0.897778-0.87428j -0.538006-0.136677j -0.0295812+0.0544758j -0.247009-0.417925j -1.10243-0.981085j 0.831727+0.099237j -1.18949-0.192563j -0.233542+0.0911171j -0.615881-0.242945j -0.0533212-0.543049j -0.0775729+0.0665076j 0.821841+0.148473j -0.164855+0.101899j -1.79858-0.784621j -0.495024+0.381347j 0.247249+0.522452j 1.7569+0.316083j -0.351705+0.0162302j 0.308859+0.108353j 0.0381368-0.728965j -0.87116-0.442739j -0.133853+0.241026j 0.305144+0.659353j 0.753745-0.0405134j -0.225395+0.0849456j 0.894016+0.262756j -0.0659419-0.270504j 0.56398+0.106427j 0.230119+0.0656037j 0.85772+0.627024j 0.694559-0.731253j -1.28056+0.484183j 0.0251034-0.722851j -0.262739-0.548269j 0.0770476-0.0965393j 1.06768+0.225804j 0.898381-0.176576j 0.860338+0.556193j -0.0830224-0.530361j -0.00744033-0.116128j 0.317121+0.281174j -0.346461+0.28276j -0.81273-0.00304615j 0.964835+0.465485j 0.114779+0.14683j -0.659502-1.05808j 0.147997-2.04833j -0.991476-0.590738j 0.781504+0.415701j -0.0938661+0.0427152j 0.324884+0.22777j -0.218854-0.214677j 0.394513+0.0558629j 0.446177-0.208212j -0.736784-0.175943j 0.178854-0.378825j 0.455197+1.56624j 1.49643-0.617424j 0.446933-0.745412j 0.304492+1.12855j 0.924188-1.59803j 0.316006-1.22731j -0.148037-0.911719j 0.685158-1.30714j 0.101504-0.0951064j 0.230858-1.09702j 0.456111+0.512833j 1.22399+0.82142j 1.11888+1.5045j 0.141848+0.697836j 0.568899+0.215358j 1.02517+0.329427j 1.15169+0.99258j 1.01818-0.185511j -2.39867-1.38735j -0.268459-1.32184j -0.122651-0.843599j 0.491754-0.650721j 1.44068-1.17885j 1.05462+0.310229j 0.647857-0.274474j 0.536403+0.32387j -0.0491696-0.914769j -0.135398+1.40458j 1.23975+0.227333j -0.491936-0.0962806j -0.835733-0.202203j -1.14442+0.0075813j 0.455062-1.1554j -0.14335-1.42771j -1.1524+0.0750251j 
0.768462+0.0724848j 0.0457778-0.163077j 0.19831-1.37792j 0.229278+0.360738j -0.504022-0.668706j 0.680219+0.246647j 0.250031-0.80244j 0.161582+1.11033j -0.820877-1.78145j 0.394438+0.768385j -0.115202-0.121347j -0.496144+0.642606j -0.402914-0.452946j -0.312054+0.041619j 0.459631-0.306388j -0.127992+0.289426j -0.533073+0.186889j 0.0749996-0.350252j 0.242609+1.59581j -0.210075-0.702235j 1.12376+0.439883j 0.710472+0.046686j -0.805756-0.467836j 0.344297-0.253975j 0.107718-0.0630467j 2.12405+0.052955j -0.0346662-0.0629771j -0.457638-0.328522j -1.02839+2.3701j 0.685866-0.613756j -0.667604+0.576526j -0.351123-1.18065j 0.0541605+0.654902j -1.04164-0.106005j -0.0358167+0.411552j -0.373972-0.299261j 0.195439-0.228904j 0.336243+0.0306615j 0.0214492-0.43011j 0.929+0.166138j -0.145538-0.151981j 0.592346+0.120836j 0.659348-0.458114j 1.10564-0.339202j 0.215232+1.20122j 0.548736+0.914128j 1.14854+0.203993j 0.35111-0.299513j 1.47488-0.243206j -1.41501+0.0622969j 1.13311+0.1529j -0.00956679+0.34597j -0.223909+0.1825j -1.56692-0.812719j 1.02787-0.040022j 0.969256-0.212493j 0.155729-0.210727j 0.215014-0.327437j 2.57743-1.61796j -0.351722-0.00100537j -1.3968-1.63793j -1.82789+0.184974j -0.348892-0.463096j 0.0718483+0.145011j -0.367385-1.33971j 0.521496+1.26726j 0.120643-2.27341j -1.88742+0.197475j 0.746062-0.0421102j 1.51517-0.336484j 1.83298-0.0131213j -0.122258+0.224509j -0.035619-0.139761j 0.399175-0.609275j 0.220317+0.0613506j 0.00984178-0.162339j 0.396382-0.127218j -0.158504-0.157766j -0.197502-0.0937856j 0.00923526-0.0425378j -0.126982+0.355012j 0.29663+0.307018j -0.142809-0.146008j -0.250103-0.255966j 0.517231-0.32962j -0.0504003-0.412037j 0.313151-0.153302j 1.02992+0.346755j -0.0994933-0.367749j -0.784681-0.895032j -0.527657+0.124578j -3.20305-0.648415j 0.505947+0.612367j -0.316679+0.0570723j -0.263905+0.0987578j -0.224214+0.125495j 1.04866-0.0121882j -0.19043+0.415548j -3.97782-0.964613j -0.52262+0.433187j 0.680348+0.650092j -2.39274+0.296277j -2.30277-0.831273j 1.47947-0.68323j -4.41428-1.78185j -0.360673+0.0821954j -0.68179-1.06089j -0.585659-0.490484j -0.373795-0.798276j 1.94203+0.743307j 1.16143+0.952339j -3.88371-0.629321j -0.0288065-0.575284j 2.03301+1.421j 3.53777-0.18776j -0.724152-0.133236j 0.195427+0.702544j -2.59431-1.43803j -2.3708-1.56248j -0.317074-0.276434j 1.44305+0.347892j 3.44307+0.621141j 0.18825-0.18642j 1.62725-0.800428j -1.47599-0.282468j 2.20991+2.92798j -0.50391-0.57444j 2.93191+0.650263j 3.11771+0.77472j -1.67198-1.23059j 0.849273-1.81487j -0.815369-0.37375j 0.778861+0.206958j 0.986021-0.190645j 0.666447-0.0292404j 3.14984+1.42171j -0.287778-0.898553j 0.0671095+0.156424j 1.43071+0.496999j 1.05293+0.323756j -1.66001-0.768169j 1.21827-1.38326j 2.89906+1.61363j 2.56611-1.32063j -2.84788-3.64232j 0.869368+0.302001j 1.61298+0.459882j -0.633493+0.219163j -0.774999+1.13668j -3.15758-3.01974j 0.37924+0.162219j 1.10755+0.73239j -2.3972-0.992288j -0.850056-1.17759j 2.13338+0.339063j 2.01741+0.98851j 0.645696+0.234996j 2.22371+1.49535j 0.657633-2.00535j -0.00698759+0.0280669j -2.72258-0.86027j -1.06527+0.871592j -0.183753-1.28623j -1.47622+0.272358j -1.22977+0.132086j -0.228707+0.616906j 3.68106+2.50878j -1.30024+1.70178j 0.559481+0.120361j -0.380316+0.511072j 1.5031+0.538237j 0.123634-0.90542j -0.547702-0.76741j -0.645193-0.584012j 0.318902-1.11006j 0.520346+0.737299j 1.61498+1.98312j 1.57346+1.99692j -0.184078-0.94615j -0.346466-0.0519334j -0.478771+0.259351j 1.25177+0.951886j -1.25672-1.26378j -1.12545-0.30043j -0.782361-0.697571j -1.46185+1.87144j 0.240677-0.191262j -1.0826-1.57611j -0.849632+0.673023j 
