-0.178684-0.332498j -1.10285+0.657582j -0.159111+2.00347j -0.0575846+0.346456j 0.913753-0.328642j 0.173351+0.941162j -0.598042-1.97807j -2.78688-0.711859j 0.259522-0.0477972j -0.0998732+0.178506j -0.425319-0.224297j 0.374652-0.131198j -0.161693+0.750348j -0.223838+0.727595j -0.425064-0.451689j 0.266818+0.471967j -0.838082-0.842125j -1.0952+0.399245j 1.29061+0.934927j 1.80496-0.947615j -1.84737+0.437072j -0.24561+3.00424j -0.0454128-0.188041j 0.212307+0.0327541j -0.0619634+0.225454j 0.162692-0.0789108j -0.2292-0.245887j -0.374994+0.214827j 0.26757+0.352885j 0.239129+0.103415j -0.214151+0.462196j 0.168801+0.361724j -0.0301463-0.0828804j -0.18271-0.760691j 0.310658-0.0568011j -0.341302-0.0781241j -1.02539+0.0949046j -0.092524+0.308216j -0.402999-0.0312751j 0.280306+0.406225j 0.0322409+0.146654j 0.621872+0.467387j 0.520543+0.254532j 0.180903-0.676651j -0.570611+0.318005j 0.798882-1.03883j 0.204379+0.471579j -1.02502-0.461081j 0.178295+0.534111j 0.620832+0.848302j -1.11069+1.80656j -1.48565+0.460424j -1.30901-1.15715j -1.27926-2.45561j -2.48254+0.90663j -0.0975653-0.0769329j 0.148412-0.142423j 0.0679192+0.0943794j 0.0149937+0.1396j 0.12155+0.101297j 0.202909-0.0673254j 0.0203328-0.23953j 0.0841067+0.0768083j 0.0967873-0.103565j -0.154656-0.186785j 0.114961-0.161375j 0.131693+0.0864143j -0.46913+0.0971008j 0.0431994+0.235695j -0.152156-0.00161651j 0.569978-0.0952102j 0.0805696+0.341482j -0.250706+0.0549912j -0.107865-0.480693j 0.0344136-0.141081j -0.0457361-0.302917j 0.161029-0.0496517j -0.106566-0.0635664j -0.202063-0.564343j -0.171113-0.185188j 0.12925+0.688727j -0.198677+0.216795j 0.0657348+0.0614125j -0.332197-0.0167162j -0.40653+0.314225j 0.450184+0.337666j -0.0293997+0.21308j 0.00655608+0.0544272j 0.328041+0.142144j -0.161263-0.0648791j 0.961547-0.329958j 0.255626+0.378986j -0.164479-0.154045j 0.0469614-0.0840885j -0.0555376+0.0798044j 0.300494-0.0761525j 0.311929-0.490544j -0.799541+0.0133382j 0.282827-0.148178j 0.392095+0.520828j -0.138828-0.0500536j 0.0881685+0.549116j -0.225187+0.603824j -0.537867+0.345377j 0.205454+0.414784j -0.0670444+0.377411j 0.135495-0.288785j -0.0837445-0.596844j 0.0898361+0.940673j 0.0871417+0.380418j 0.266192-0.0611233j -1.02445-0.705029j -0.330163+0.884969j -0.381338-0.607692j 0.447902-0.0762919j 0.215722+0.13291j -0.991319+0.0466894j 1.57228-1.24667j -1.34188+0.39908j 0.473737-0.730126j 0.447892+0.858686j -0.217326-0.440994j 1.2233-0.755011j 1.27787+0.958714j 0.985299+2.31148j -1.67836-2.44451j 0.32909-0.420981j 2.7725-1.77026j 2.41693-0.951724j 1.04156+2.48662j 
0.267756+0.521569j 0.285044+0.0341225j -1.85401-0.309644j -0.0195711-0.505215j -1.02021-0.171396j 0.115842+0.388669j -0.273076+0.0887426j 0.989783-2.62623j -0.37039+0.236108j -0.0190799-0.257923j 0.455921+0.359521j -0.253618+0.150612j 0.545488+0.154717j 0.864935-0.237832j -0.31413+0.415939j 0.0565207-0.959278j -0.606768-0.115907j -0.54313+0.528285j 0.122861-0.232732j -0.472675-0.343015j -0.0200623-2.0347j -3.09016-0.964247j 0.269275+0.253849j -0.356542+0.187331j 0.0264836-0.294547j -0.0692504+0.264833j 0.37936+0.111665j 0.24767+0.0662004j 0.0728064-0.0590025j -0.152925-0.189843j 0.178363-0.2612j 0.270094+0.151238j -0.223868-0.226969j -0.71067-0.0664459j 0.200209-0.316152j 0.00293324+0.0837707j -0.24193+1.04338j 0.642143-0.410774j -0.0285436+0.21074j 0.570437-0.0845509j 0.152111+0.119565j 0.408906+0.223604j -0.568305-1.09811j -0.64382-0.298324j 0.152627+0.96559j 0.0143246-0.786382j 0.248438-0.208056j 0.835512-0.107444j 0.878809-0.0638436j 0.899854-0.0437645j 0.180333-0.967111j -0.633522-2.11058j 0.732424+0.655374j 3.72973-1.42347j -0.734425-3.48055j 0.209794-0.0154281j 0.0352973+0.353578j -0.25062+0.0270353j -0.167271-0.107006j -0.298981+0.054141j -0.0629815+0.41429j 0.119711+0.193587j -0.320179-0.0249307j 0.0429626+0.262454j 0.405033+0.0614275j 0.0572968+0.156884j -0.303216+0.253379j 0.158335-0.121793j -0.113377-0.171914j -0.0652931+0.345107j -0.0284121+0.165069j 0.216204-0.100509j 0.00353892-0.311132j 0.152572+0.197774j -0.361041-0.33828j 0.0563123+0.0663972j -0.00144948-0.170183j -0.376413+0.0489389j -0.201679+0.0429588j 0.388871+0.30153j 0.028817+0.219333j -0.00937304+0.291672j 0.25506-0.24045j 0.0442413-0.0589815j 0.418546+0.525775j 0.532873-0.155017j 0.144506+0.62278j 0.150563+0.0709723j 0.462293-0.321554j -0.0162853-0.301223j -0.00918138-0.313087j 0.216073+0.128393j -0.201397-0.0734911j 0.210979+0.0861427j 0.0561386+0.0933739j -0.927909+0.165982j -0.29526-0.410874j -0.608953+0.9918j 0.634736-0.511664j 0.229253+0.121919j -0.157769+0.0962597j 0.233034+0.0150704j 0.377663+0.682366j -0.0936677+0.509778j 0.284056-0.257402j -0.572198-1.43288j -0.0435384-0.134688j -0.498211-0.0609335j 1.14201+0.798543j -0.181586-0.607513j 0.400839+0.0156518j 0.331069-0.195249j -0.139402+0.787382j -0.868146-0.0751416j 0.283854-0.390892j 1.42593-0.962231j 0.856979-0.255298j 0.531964+1.30011j -0.707904-0.0338619j 0.0253593-0.392521j 0.896739-0.321734j 0.463881+0.984345j 1.17641+0.281032j -1.09173-0.501375j -1.30377+1.51662j 1.04144-1.55993j 0.531676-0.383498j 1.03203+1.6452j 1.9182+1.85245j -1.98563+1.54845j 
1.286+0.624945j 2.03742-0.21351j 0.203715+0.639531j -0.91702-0.76486j -1.99504+1.1143j 1.2145+0.123296j -0.0864635+2.34387j -1.16571-0.302614j 0.210172+0.731113j -0.427684-0.219612j 1.20294-0.0793796j -0.510885+0.724331j 0.928379-0.271879j 0.118069-1.63744j -0.194429+0.789649j -1.56204-0.916161j -0.516929+0.375533j -0.251869+1.07685j -0.787645-0.962364j -1.56773+0.531498j -1.09541+0.474628j 0.182413+1.91507j 0.307567-0.365014j 0.164092+0.55267j -0.506844-0.253198j 0.2333+0.264308j 0.59743-0.482331j 0.457785+0.225526j 0.420414-0.308615j -0.228439+0.0412009j 0.350035-0.646485j 0.490328+0.0500583j -0.426061-0.589919j -0.110665+0.683335j 0.312864-0.40279j 0.20195+0.455125j 0.0647649+0.563787j -0.14239-1.15398j 0.584414+0.172729j 0.0919211-0.230015j 0.11893+0.211136j 0.823874+0.243259j -1.93858+0.242511j -0.297599-0.0620262j 0.508827+0.115296j 0.139504-1.40526j -0.307067-1.54682j 0.378881-0.106724j 0.0263034-0.802343j 1.22003+0.171935j 1.32832-0.935312j 0.0598426+0.695695j 0.643337+1.14357j -1.32075+0.00449464j -0.345564+1.16848j -0.0595563-0.173615j 0.41362-0.150334j 0.0445491+0.380716j -0.18357+0.167165j 0.0731421+0.387694j 0.568553+0.292303j -0.0674904+0.0265655j -0.275021+0.387809j 0.3619+0.0347966j 0.22371-0.434791j 0.140569+0.054744j -0.18558+0.414871j -0.0169338+0.461607j -0.0403907-0.0374752j -0.063438+0.377286j -0.0725887+0.0812022j 0.608974+0.0129439j -0.376667-0.189878j -0.264837+0.160179j -0.0805136-0.400617j 0.174198+0.0386132j 0.157488-0.345695j 0.482125+0.131376j -0.367211+0.203651j 0.146671+0.270605j -0.185206-0.151786j 0.0896262+0.598285j 0.446871+0.03579j 0.120163+0.247822j -0.217208+0.280321j 0.140235-0.185922j 0.0642344-0.899674j 0.0396996+0.17571j 0.161216+0.0242347j 0.145026-0.0776643j -0.337683-0.217831j -0.08051+0.917904j -0.410485-0.0413684j -0.350723-0.382047j -0.0741419-0.155816j 0.206875+1.31233j -0.457531-0.50125j -0.298195-0.123765j -1.31963+0.194255j 1.34358+0.0667345j -0.195666-0.00394594j 0.0403083-0.0754136j 0.0155896+0.13299j -1.35751-0.202719j -0.0274568-0.274901j -2.18057+0.70427j 0.793409-0.176812j 0.0477387-1.17143j 0.019827-0.200977j -0.897612+1.05329j 0.486869-0.413881j 0.71157+1.86779j -0.213864+1.57213j 0.197126-1.74827j -0.565648-0.511091j -0.409203-1.62085j -1.49112-2.24965j -1.6422+0.613441j -2.06511-0.00828582j -1.02127+1.07512j 1.91432-0.474477j 1.97742-0.99788j 0.309008+0.641199j -0.572759-2.00387j 0.0633961+1.18592j 0.881691-0.028221j -1.35738-1.51411j -0.304033+0.707757j 1.64135-1.06854j 0.605692+0.721582j 
-0.686783+0.520271j 0.671772-0.339544j -0.339168+0.200781j 0.945141-0.47711j 0.142795+0.373433j -2.1338-1.37155j -0.214489+1.36428j -0.88113-0.986781j -0.655014-0.0341422j 0.200554-0.37451j -0.59037+0.0205743j -0.0919839-0.544894j -1.73243-1.23734j 0.592603-0.0213446j 1.75407-0.786881j 0.70745-0.486677j 1.80867+0.344926j 1.06427-2.12308j 0.306692-0.795601j -0.879716-0.540406j -1.17045+0.183781j -0.245048+1.87521j 0.194565+0.414086j -0.519293+0.0800952j 0.196045+0.199384j 0.021103+0.291869j -0.266055+0.190366j -0.771696-0.819173j -0.782183+0.455541j -0.281052-0.609733j -0.700586+0.683701j -1.11337-0.433677j 1.51205+0.860497j -0.128836+0.444197j -1.00413+1.01495j 0.0232789-0.636308j 1.58172-1.63171j 0.932027-0.221153j -0.295964+0.482324j 0.0439336-0.341152j -0.451315-0.81639j -0.871499+0.439187j -0.248518-1.5833j 0.976421+1.4199j 0.471486+0.390514j 0.772605+1.32436j 0.904842-0.48443j 0.884521+0.836871j 0.458514-0.523228j -1.05886+0.503399j 1.77173-0.328984j -0.645145-0.0766768j 0.112743+1.29473j -0.0743926-1.00086j -1.00163+0.163983j 0.280862-0.00275182j -0.00313278+0.570982j -0.380757-0.0576617j -0.0428258+0.0196137j -0.430172+0.0370444j 0.0223647+0.0197551j 0.434998-0.17079j 0.0719285+0.0995894j -0.0152684+0.337944j 0.0356895-0.174975j -0.202577-0.0301124j 0.395587+0.177648j -0.416773-0.912188j -0.374323+0.155704j 0.403171-0.336765j 0.260024-0.463904j -1.03431-0.138628j 0.0357028-0.0344251j 0.901006-0.387862j 0.524086+0.912823j 0.136928-0.0885317j -0.309844+0.376464j -0.139692+0.912226j 0.423287+0.274156j -0.378964-0.196395j 0.26156+0.254189j 0.18121-0.645382j -0.829674+0.515118j -0.156201-0.431048j 0.156837-1.10351j -1.2128+0.0785849j 1.6365-0.131315j -0.0515095-0.308755j 0.177271-0.0476145j -0.52847+0.496772j -0.510072+0.35174j 0.633468+0.184109j 0.430144+0.0565812j 0.274792-0.738139j 0.091846+0.337347j -0.158651+0.593782j 0.604605+0.803383j 1.34913-0.957002j -0.908482-1.88261j -0.253761-0.468978j 0.161688-0.899654j -0.423426-0.68615j 0.247588-0.208376j -0.213208+0.845357j -0.599359+0.225596j -0.731119-0.292988j 0.0179638-0.406776j 1.99215+0.24322j -0.0124133-1.21188j -0.713107+0.0368597j 0.441861+0.124648j 0.130455+0.0894979j 0.758281-0.223511j -0.928322+0.142954j -0.154693+0.170037j -0.239427+0.152749j 0.612462-1.84214j 0.102266-0.0534006j -0.183717+0.38836j -0.53689+0.00206355j -0.173647-0.475328j 0.902767+0.348672j -0.173086-0.231324j 0.0184274+0.25933j 0.403773+0.508406j -0.222564+0.134663j -0.647018-0.828011j 0.0966394-0.0176059j 1.23303-1.00735j 0.587523+0.836969j 
-0.173372-0.471101j 0.171068-1.39516j -0.418937+0.102808j 0.319023-0.419402j 1.01388-0.635531j 0.762789-0.765321j 1.62287+1.10369j 0.267629-0.659539j -0.233492+0.280033j -0.148916+0.0179816j -0.593806+1.26388j -0.674098-0.724892j 0.0688239+0.565478j -0.313898+0.851343j -0.631856-0.213879j 0.887579+0.692535j -0.215366+0.908022j 1.02503+0.716263j -2.10961-0.197407j -1.39127+2.541j -0.732716-1.20617j -1.89142+0.483372j 0.290603+0.0331975j -0.115418+0.323624j 0.29772-0.307639j 0.149994-0.045301j 0.0745161+0.358633j -0.381132+1.03532j 1.05589+0.508666j 0.481349-0.706954j 0.749981+0.834967j 0.125063-0.0448952j 1.08588+0.0886634j -0.813574-0.556394j -0.286975+0.150799j -0.561897+0.742966j -0.787141-0.0340162j -0.197473+0.302953j -0.577445+0.894558j -0.232883-0.371692j 0.0302369-0.28831j -0.21372-1.20677j 0.514765+0.108068j -0.00122877-1.03478j 0.358438-0.397753j -2.09556+0.456871j -0.732575+0.761537j 1.22934-0.312195j -0.349089+0.239266j -0.109554-1.77655j -1.66182-2.57016j -0.55576+0.648957j 2.54705-1.06522j -1.13419-1.40383j -1.35446+0.452473j 0.0419843-0.138769j 0.372347+0.105373j -0.141048+0.306055j -0.0815159+0.0359871j -0.0969796+0.317064j 0.203252+0.130905j -0.269404-0.0400515j -0.154678+0.00265228j 0.24506+0.0859544j -0.0793622-0.16247j -0.0917817-0.394267j -0.305604-0.289165j -0.0725587+0.420893j 0.419496+0.0552297j -0.470703+0.219522j 0.842041-0.504977j 0.0413841+0.45019j -0.192099+0.00964678j -0.511221+0.130383j 0.481714+0.139834j -0.0920003-0.196318j 0.175473-0.0543478j -0.354883+0.897045j -0.864151-1.00012j -0.602034-0.382146j 0.448238+0.77176j -0.202143+0.185656j -0.134894+0.601823j -0.0441531+0.308615j -0.433485-0.162204j 0.580699+0.429204j 1.57668+0.365783j -0.303693-0.0787517j 0.303806+0.492028j -0.304848+0.10426j 1.07758-1.06284j -0.285477-0.556733j 0.00113983-0.0405124j 0.666275-0.184936j -0.0665869-0.216992j 0.935402+0.0503663j 0.807515-0.944148j -0.479892+0.196063j 0.14333-1.58643j -0.228463-0.863031j 0.113099-0.174682j 0.572311+0.521404j -0.286866+0.506138j 0.578469-0.576372j 0.773989+0.807294j -0.0396205+0.920748j -0.155404+0.267562j 0.116547-0.328789j 1.22412+0.525783j 0.548132+0.626937j 0.0033826-0.00444021j 0.662984-0.600264j 0.930928-0.557133j 0.415736+0.24638j -0.747074+0.644697j 0.0625049-0.313424j -1.0233+1.01361j 0.985599+1.25082j -0.495215-0.395664j 0.357956+0.167036j -1.11863-1.31215j -0.637627-0.364478j -0.263703-0.357412j -1.7403+1.07844j -0.76092+0.691958j 0.872311-0.881471j 0.42732-0.365116j 0.998487+1.50725j 0.920148+0.712311j -0.59911+0.738575j 
0.407143+1.10382j 0.0709618-1.29154j 0.948177-0.0252833j -1.21207-1.51882j -1.30138+0.0667444j -0.670077-1.17316j -0.175569+0.141516j -0.781905+1.22746j 0.516+1.22996j -0.712725-0.187341j 1.72683+0.522824j -1.10803+1.0464j -0.305758-0.683347j 1.44698-0.421418j 0.558898-0.274754j 0.0382116-1.16561j -0.542091+1.55916j 1.19474+1.05557j 0.472812+0.445097j 0.681582-0.318525j 0.729513+0.638834j 1.27625-0.66814j 0.188467-0.853553j 0.727445+0.613867j -0.667458-0.751136j 0.0923583-0.108425j 1.31175-0.210378j 0.473851-0.217516j -0.131485-0.0202824j -1.26561-0.538247j 0.575995-0.785953j -0.572678-0.341163j 0.267984-1.33756j -0.749726+1.47921j -0.427654+0.923361j 0.398464-0.069828j 0.0230753+0.416523j -0.0574484+0.63227j 1.12101+0.645727j 1.0553-0.706478j -0.90664-0.480242j 0.778444-0.775982j 0.97789-0.042388j -0.173866-0.165413j 1.03402+1.63162j -1.43721-1.10967j -0.127248+0.890307j -0.242523+0.298298j 1.19457-0.406767j 1.11678-1.16288j -0.285816+0.515285j -0.467336-0.0379834j -0.333829-0.169142j 0.14199-0.536108j -0.246352-0.0465967j -0.31719-0.179118j 0.44438-0.741177j 0.496872+0.464012j -0.241781+0.245205j 0.532521+0.406167j 0.586407+0.468173j 0.0401865+0.279935j -0.471788+0.218569j 0.375168-0.254155j 0.409078-0.521129j -0.410474+0.52151j -0.609825-0.450893j 0.587387-0.419826j 0.130013-0.426378j -0.428138-0.0805659j -1.27271-0.204802j -0.913914+0.223952j 0.0880578-0.357662j 0.260939+0.542304j 0.0362507+0.0263883j -0.392839+0.86567j -0.0834914+0.59313j 0.387341+0.293482j -0.0921988+0.0115181j 0.364571+1.06493j 0.883549-0.728415j -0.489213-1.14806j -0.383237+0.125124j 0.374967-0.251899j 0.231503+0.806331j -0.10938+0.616512j 0.371287-0.877685j -0.0456289-0.272972j 0.0427404-1.07926j 0.874185+0.293545j -0.0544454-0.172241j 1.13704-0.227936j 0.568702-0.227407j -0.577237-0.325026j 0.611703+0.383295j -1.1136-0.5975j 0.55278+0.647811j -1.72131+0.288428j -1.21456-0.192952j 0.139678-0.666943j -1.06905+0.569518j -0.209332+0.112201j 0.131384-0.137645j 0.193329+1.76409j -0.290783+0.133213j 1.21365-1.84929j -0.281156-0.636431j -0.205883-1.95365j 0.306417+0.658476j 0.270738-0.873526j -0.555375+0.10268j 0.861449-0.894782j 0.901315+0.981437j -1.95449+0.309663j 0.143945-0.241238j 2.05461+0.549137j 0.521064+1.10037j 0.541014+1.14138j 0.623197+1.32126j 1.2025-0.405899j 0.539175-1.33845j -0.750094+0.905222j 1.55045-0.541308j -1.22935-0.374472j 0.507157-0.409046j -0.448079-0.920343j 0.36327+2.01115j 0.138541-0.477523j -1.62757+0.154819j -0.00468233-0.774543j 
0.130547+0.176539j 1.28583+0.356122j -0.541712-0.0898633j -0.559346-0.116132j -1.58367+0.076215j 1.19493-2.62508j 0.877598-1.403j -0.755363+0.220715j 0.425632+0.174342j -0.1017+0.143603j 1.0051+0.171038j -0.565722+0.541687j 0.933152-0.92848j -0.480717+0.820001j 0.274789+1.29224j 0.554009+0.589624j 0.71603-0.261986j 0.403534-0.983421j 0.883592-0.555868j 0.0622004-1.12212j 0.660308+0.230443j 0.606407-0.638261j -0.127198-0.264863j 0.321355-0.0314112j -0.303827-0.50267j -0.184439-0.0583871j 0.725865-0.227581j 0.491327+0.324877j 0.45046-0.214909j 0.434565-0.0660182j 0.421437-0.780969j 0.0851372-0.400147j -0.0623948+0.0145886j 0.509299-0.588178j -0.28508-0.0231526j 0.329538+0.66605j -0.362605-0.461247j 0.515249-1.12412j -0.11544-0.344126j -0.0599386+1.50749j 0.208712-0.194085j 0.18567-1.16114j -1.58027-0.954948j 0.427385-0.0576153j -2.64061-0.126798j -1.63152-0.202235j 0.481534-1.49924j 0.654986-0.327225j -0.325271+1.76001j 0.04876-0.966454j 0.474691-0.65214j -0.769128+0.670039j 0.430291+0.479253j -0.791881-1.20145j -0.742109+0.472962j -0.135035+0.00307j -0.00775856-0.306956j 0.231911+0.0244212j -0.248857-0.0186905j 0.24491-0.00115029j 0.0159847+0.47063j -0.259537+0.328931j -0.276903-0.0044353j 0.033859-0.147764j 0.261556-0.0724935j 0.212216-0.25033j -0.763688-0.043265j 0.11647+0.366046j 0.135775-0.190717j -0.222988+0.36087j 0.668711+0.432408j 0.123763+0.42439j 0.0202098-0.298316j -0.174196+0.596126j 0.307744+0.223323j 0.391843+0.276096j 0.231025-0.080333j 0.761972-0.062397j -0.302049-0.45467j -0.527071+0.0965072j -1.07035+0.693778j -0.317236+0.414265j -0.521721+0.37029j 0.27298+0.213069j 0.634793-0.840715j 0.0135058-0.0797097j -0.0823962-1.18803j 0.227027+0.072269j 0.999545+2.22224j -0.0200845-0.218169j 0.40707-0.00157789j 0.709065+0.816389j -0.369713-0.232899j -0.414635-0.421765j -1.14335-0.208933j -0.57302-0.14487j 0.348809+0.536788j 1.07614+0.379016j -1.31845+0.322191j -0.61847-1.055j 1.80425-1.07893j 0.463785-0.0409194j -1.57581+1.68575j -1.39546+1.33641j -0.338183-0.243178j 0.269893-0.865371j 0.148633-0.917331j 0.0972889+0.473802j -0.0736483-1.25107j 0.6976+0.27896j 1.20033+1.86245j -0.233714+0.00911624j 1.86868-0.690189j -2.23238-1.30809j 0.198826+1.21409j 0.0108099+0.481943j 1.43203-0.364356j -0.481782+0.322455j -0.819112+0.55406j 0.363218-1.6718j -1.02709-0.786124j 0.059236+0.758698j -0.995932-1.2964j -0.119954+0.365274j -0.210665-0.115355j -0.612346+0.73352j 1.38197-0.865663j -0.551027-0.0472012j 0.648534+0.720047j -0.272591+0.440437j 
-0.722831+0.821727j -0.677171-0.622155j -0.333577+0.237029j 0.848129-1.08031j -0.410601-0.417577j -0.308163+1.93528j 1.67542-0.141221j -0.422303+2.05029j -0.916472+0.204593j 0.321155-0.697475j 0.402115+0.167655j -0.200519+0.190444j 0.0856202-0.618783j -0.0771078-0.178254j 0.775899+0.291286j -0.34635-0.480964j -0.0105464-1.66249j -2.02509-0.345898j -1.07234-0.69723j -0.980314+0.962642j 0.240994-0.0365963j 0.521156-0.47176j 0.591012+0.193784j -0.493752+0.56943j 0.10759+0.399576j 0.3637+0.328823j -0.561241+0.395285j 0.672774-1.03063j -1.15467-1.29578j -0.489983-0.67959j -0.580834-0.220808j -0.142207-0.43526j 1.1766-0.284351j 0.387729+0.198053j -0.450922-0.442895j 1.16698-0.765114j 0.0676187-1.72722j 0.416061-0.0191224j 0.534887+0.224851j -0.126822+0.160524j 0.425213-0.377614j 0.622416-0.402545j -0.000452551-0.606388j 1.07555+0.395923j -0.0754873-0.259022j -0.576718-1.18242j 0.143252+0.119005j 0.633566-0.235786j -0.294613+0.128907j 0.936445-0.344741j -0.627426-0.860033j 0.530829+1.01269j 0.690024-0.393036j -1.73029+0.893629j 0.598525+1.38758j 0.163273-0.194233j 0.460581+0.374257j -0.296466+0.330383j 0.272781+0.167745j -0.285695+0.395552j 0.207799-0.554218j 0.613851+0.0796594j 0.338709+0.201636j 0.227091+0.238522j -0.198452+0.0698932j -0.421767-0.0348869j 0.837573+0.261926j 1.22566-0.879953j -0.231794-0.327387j 0.628035-0.957159j -0.737248-0.120617j 0.0254321-1.88695j 0.100657+0.668325j 0.815104+0.284311j -0.0324081-0.269819j -0.478323-0.269741j -0.646373-0.159585j 0.891335+0.785667j 1.29436+0.808025j -0.499823+0.411967j -0.177091-0.283392j 1.60715-0.802208j 0.607502-0.679592j 0.393963-0.673449j 0.183091+0.213483j 0.467478+0.243493j 0.976161-1.12853j -0.00728642+0.44179j 0.597726+0.131187j 0.276593+0.888498j 0.0327198+2.44562j -0.624499-1.25491j 0.472947+0.950093j -0.134767-0.452738j -0.439569-0.202325j -0.428702+0.501375j -0.322284+0.263612j -1.43712+0.607346j -1.04874-0.528307j 0.125928+0.401862j -0.433255+0.512635j -1.76266-0.270279j -0.907523+0.335069j 1.66268-1.17374j -0.52279-0.755841j -0.568773-0.542096j -0.377085+0.805289j -0.167831-1.39059j 0.51906+0.373818j -0.466323-0.07325j -0.0870524-0.240335j 0.0302205+0.212492j -0.550821+0.0158434j 1.92454+1.47239j -0.390219-0.757865j 0.737707-1.04094j 0.0666629-0.081307j 0.664109-0.571464j 0.163221-0.13156j -0.845565+1.12592j 0.200527-0.562267j 0.43991+0.328738j 0.0520342+0.206996j -0.479189-0.297557j 1.03135+0.554115j -0.364693-0.517508j -0.980869-0.395514j 0.258288-0.526651j 0.27222-1.38779j 1.18476+0.0420711j 
1.35945+1.06301j -0.958146+0.696713j -0.0548784-1.38878j -1.8444-0.481609j -0.77018-0.531956j -0.714827+1.02485j 0.769409+0.122646j 0.381666+0.739302j 0.968659+0.667618j -0.728818+0.29281j 1.17312+0.167333j -0.369721+0.958692j 0.235871+1.26576j 0.266395+0.162933j -1.30664-0.133614j 0.836046-0.418645j 1.73123+0.0397815j 0.537881-2.08934j 0.961183-0.96326j -0.583301-1.21312j -0.533023-0.432692j -0.655395+0.390575j -0.156869-0.606679j 0.724959+0.160353j -0.600468-0.463769j 0.051998-0.0742709j 0.953172-0.694552j 0.373644+0.542556j 0.751516+0.276726j -0.265095-0.26783j 0.430573-0.513138j 0.288833-0.0869018j 0.0932028-1.06006j -0.0764792-0.291752j -0.37725-0.167824j 0.0434255+0.452974j -1.40562+0.360186j 1.55423+0.028502j 0.290683+0.0467629j -0.79342-0.544132j 0.234804-0.362876j -0.782264+0.359926j -0.0375254-2.65109j -0.511295-0.996713j 0.589432-1.16366j 0.694739+1.2052j 1.87461+0.457658j 0.956485-0.224856j -0.205799-0.268813j -1.07104+0.470977j -0.373667+0.20449j 0.36639-0.378225j -0.314304-0.253604j 0.495748+0.498862j 0.343193-0.451096j -0.253995+0.0194816j -0.019769-0.654205j 0.460551+0.102567j -0.342661+0.054556j 0.477302+0.0500028j 0.251892+0.601945j -0.062999+0.321682j -0.49153+0.18985j 0.164248-0.269121j 0.613061-0.27348j -0.036814+0.333773j -0.163392+0.338296j 0.181658+0.234457j -0.157477+0.138721j -0.846264+1.01774j 0.162966-0.478481j -0.0512057-0.442291j -0.161521-0.401732j 0.0364426+0.295286j 0.0984098+0.558659j 0.247419+0.672725j -0.412953-0.155625j 0.0162104+0.0757153j -1.58844-0.661776j 0.0341876+0.61637j -0.0755027+0.270148j 0.624281-0.01773j -1.34136+0.373581j 0.169875+0.0577985j -0.282286+1.13784j -1.07487+0.716464j 0.265147-0.238498j 0.286876-0.525645j 0.109119+0.267402j 0.28613-0.693218j -0.0265575-1.89694j -0.673128-1.19046j 0.0797469+0.557172j -0.00344133-0.278595j 0.358686+0.161574j 0.827147+0.74169j 0.418688+1.03949j -1.88001-0.493115j -0.207532-0.571359j -0.305252-0.274294j -1.01244+0.18938j 1.22381+0.239784j 0.154208+0.0632931j 1.26214-1.18933j -0.729139+0.901605j -0.732105+0.653053j -0.44399+0.567705j -0.302308-1.62817j 1.0709+1.65362j -0.259578+0.693902j -0.179026-0.700449j -0.148312-0.0608311j 0.240955-0.949091j 1.1847+0.607338j -0.57889+0.394239j 0.892134-0.950198j -1.46797+0.247019j -0.305559-0.565716j 0.268293-0.773546j -0.102209+0.259323j -0.769032-0.0332844j -0.0371214-0.164533j -1.02106-0.135909j 0.511628+0.441489j -0.236241-0.559211j -0.0351528+0.867815j 0.0942234-0.40184j -0.467756+0.187962j -0.0696259+0.149332j -0.197253-0.184698j 
