0.0407098+0.238697j 0.247868-0.0509411j -0.0574612-0.0939609j -0.0120266+0.102567j -0.0249172+0.0123026j -0.0625122-0.0245235j -0.0418272-0.0146541j -0.0321483-0.0779032j -0.0583946-0.0011337j 0.171258+0.0557645j -0.249179+0.0924635j 0.131641-0.0393516j 0.0661166-0.0298217j 0.010979-0.256355j 0.29341+0.196928j 0.137092-0.153386j 0.226761-0.135372j 0.0898084-0.0164966j 0.101997+0.141875j 0.072334+0.208625j 0.132779+0.163992j -0.0620737+0.070785j 0.125582-0.272611j -0.0292585-0.0659363j 0.100273-0.0150515j 0.0166636-0.0176643j -0.0322952-0.0514927j 0.0196515+0.0687637j 0.0357237-0.0384913j -0.0667507-0.0077767j -0.0450665-0.0259144j 0.0305033+0.0145377j 0.0637414+0.0205771j -0.00818212-0.00975508j 0.0390283-0.00482053j -0.0175621+0.059358j -0.0234272+0.0182657j -0.027469+0.0178239j -0.00828734+0.0192655j 0.00229222-0.0504702j 0.00297362+0.0232127j -0.0194191+0.0201726j -0.00151099-0.00906519j 0.000443118-0.0322447j -0.0459771+0.0349204j 0.0280056+0.0240205j -0.012301+0.0393254j -0.0135698-0.00029449j -0.0497698+0.012382j -0.0323263-0.0306104j -0.0133906+0.0476227j 0.00487217+0.0183788j -0.0342933+0.0265693j 0.0439436+0.0390186j 0.0324943-0.00498454j 0.000939367+0.00122873j 0.00748146+0.0142699j -0.00086087-0.00946141j -0.0323482+0.00614144j -0.016684+0.0497137j 0.0163876-0.000671799j 0.00147649-0.0136497j -0.00913839+0.000162034j -0.00826946-0.00434405j 0.0186562-0.00400743j -0.0122241-0.0097005j -0.0619369+0.00296544j 0.049199-0.00528599j 0.00872559+0.0272385j 0.0043116-0.0225085j -0.0128453-0.0161627j -0.00805592+0.0291428j -0.0287336-0.0224647j 0.0202358-0.00565418j 0.0183844-0.00113244j 0.00434128+0.0106013j 0.0343816-0.0250275j -0.0155931-0.0182126j -0.0244602-0.0147571j 0.0148013+0.0071958j -0.0376028-0.026194j -0.0178534-0.00701034j 0.0181297-0.00415958j 0.00747439+0.0101781j 0.00202104-0.00736723j -0.000684977-0.0232476j -7.0929e-05-0.00489919j 0.017052-0.026088j 0.00134019-0.00279202j -0.0156996-0.000304316j -0.018736-0.0138159j -0.0154975-0.00988653j 0.046497+0.0164873j -0.00154885-0.0114952j 0.00846564+0.0185039j -0.00770539-0.0124045j 0.0234815+0.00831086j 0.0108849-0.0157597j -0.017597-0.0239255j 0.00474997-0.0112688j -0.00459843-0.00732648j 0.0019481-0.0604756j 0.0189663+0.00343922j -0.017424+0.0120107j 0.023396-0.00260043j -0.00309109+0.016774j 0.0163221-0.0128768j 0.000175204-0.00698537j -0.0176104+0.0182553j 0.000366302-0.0347811j 0.00096765-0.00575324j -0.0312953-0.00268352j 0.0123467+0.0657271j -0.0709035+0.0228939j 
-0.0224764+0.120541j 0.155052+0.0414189j -0.0106389-0.0590261j 0.197048+0.554786j 0.0630068-0.127874j 0.0730762-0.0210893j -0.456308+0.306131j 0.0783236+0.22607j -0.0433937-0.00201951j -0.0544412-0.0755765j 0.0301932-0.0224736j 0.317+0.066414j -0.322704+0.0300263j 0.0222259+0.076727j -0.0891976-0.0608238j -0.0152869+0.0312753j -0.0712503+0.0476801j 0.0421739+0.0325977j 0.0118818-0.0345762j -0.0241325+0.0265275j 0.0112507-0.0263628j 0.0105773-0.0198533j -0.0311802+0.00940102j 0.00170129-0.00322184j -0.0185797-0.00776296j 0.0122241-0.00255069j 0.0155464+0.00309229j -0.000879143+0.00188198j 0.00734604+0.00382065j -0.00399232+0.00994943j 0.0153654+0.00676393j 0.000527384-0.0325916j -0.0327153+0.0260384j 0.00808394+0.0128206j 0.0303897-0.00656775j 0.0155158+0.000673854j 0.013767-0.0146921j -0.00575452-0.00336334j 0.0162841-0.00266052j -0.00420425+0.0111882j 0.00888464-0.00228065j -0.00658424-0.0100668j -0.0382545-0.0147142j -0.0186899+0.00772698j 0.00275667-0.00255698j -0.000766323-0.0114693j -0.0116134-0.00935094j 0.0099509-0.00427376j 0.00103364-0.00694581j 0.00975997+0.0118598j 0.0129685-0.00296378j -0.0103174-0.0144442j 0.0086205+0.00370229j -0.00893378-0.00616455j 0.0308718+0.0159532j -0.00812322+0.00882649j 0.00137959+0.0346876j 0.012413-0.015098j 0.000787808+0.00539702j 0.000591873-0.00369825j -0.00237239+0.00489983j 0.00738792-0.000701951j 0.000975037-0.0136045j -0.000185028-0.00675543j -0.00345853-0.0299764j -0.00484421-0.0234743j 0.0119136-0.00634665j -0.00133153+0.000952004j -0.00625551+0.00476657j -0.0119822+0.00966425j -0.00612805+0.0106235j -0.00710614-0.000968946j 0.00447519-0.00369998j -0.003207+0.00367949j 0.0088646-0.000128914j -0.0100455-0.0111547j 0.0022133+0.00632832j -0.00349675-0.00803032j 0.00816094-0.0030351j 0.000993758+0.000326822j 0.0010067+0.000468204j 0.014505-0.00793204j 0.0163261-0.0186665j 0.0103995+0.00594672j -0.00805832+0.00129969j -0.00371171+0.00570277j -0.018677+0.00496498j 0.00122305+0.00345389j -0.00504541-0.000320873j -0.00176064+0.00353159j 0.00301235+0.00212272j -0.0133701-0.00598182j 6.12905e-06-0.00144889j -0.00190266-0.00221043j 0.0147023+0.00261148j -0.012252-0.00876109j -0.0170153-0.0121939j 0.00419529+0.00820205j 0.00666769-0.005143j -0.0187768+0.00601575j -0.00580192-0.000545327j 0.00496287-0.000367845j -9.18463e-05+0.00319037j 0.00876403+0.0123611j 0.00925607+0.0105446j -0.00330798+0.00226315j 0.00862737-0.00159604j 0.00647729-0.0268362j 0.00366485+0.00643805j 0.00270157+0.00485185j 0.00664124+0.00159209j 0.00190926-0.00582292j 0.00359087-0.00184468j 0.00274039+0.00236264j 
-0.046141+0.0342176j 0.0433324+0.0406372j 5.77752e-05-0.0261592j 0.0118917+0.00486235j -0.00972586+0.00642132j 0.0129713-0.0239021j -0.00867532+0.0293507j 0.0413377+0.0171611j -0.00119056-0.0104571j 0.0630419+0.0576881j -0.109804+0.0131539j 0.0283576-0.0217976j 0.00944238-0.0287209j -0.0469599-0.0921011j 0.178516+0.0272524j 0.0902458-0.0491413j 0.0587111-0.154335j 0.0347508+0.0129234j -0.0064101+0.142556j 0.000543854+0.123623j 0.0840467+0.0599433j -0.0657362+0.0631572j 0.0572704-0.09315j -0.00396131+0.0119753j 0.0747277+0.0950054j -0.0685866-0.106156j -0.0301385+0.031183j 0.0655206-0.0157142j -0.0377176+0.00599349j 0.0618175+0.101129j -0.0166299+0.0470004j 0.0881442-0.00840031j -0.00825158-0.0207429j 0.0531498-0.0341984j -0.00598131-0.0411643j 0.0155064+0.0138779j -0.073454+0.0392438j -0.000639059+0.0250936j -0.0232996+0.0101316j 0.0046325-0.00579397j -0.0306691+0.00441559j 0.0122387-0.0149575j 0.00592013+0.00288281j -0.0433027-0.0437199j -0.020294-0.0962421j -0.0410506-0.0019813j 0.0609924+0.00610325j 0.0292663-0.00653632j 0.0495776+0.0100844j 0.00644418+0.00317613j 0.0312041-0.122051j -0.0542866-0.0123937j -0.0265778-0.0727338j -0.13405+0.00466233j -0.0226205-0.0127818j -0.0449937-0.0292718j -0.0216468+0.0385005j -0.0524666+0.017397j 0.0998219-0.033924j 0.0338871-0.0676929j -0.0150722+0.00892765j -0.00601406+0.0465247j 0.00551858-0.00735949j 0.0151234+0.0270799j -0.00103207-0.000639054j 0.00543825-0.000340694j 0.0517113+0.00222241j -0.0187529+0.0353492j 0.048218-0.0455941j -0.00602148+0.0144694j 0.0106896+0.0508504j -0.00743054+0.000412296j 0.00512695+0.0980886j -0.0559592-0.0364744j -0.0130353+0.0177734j -0.0522236-0.0135408j -0.0745785+0.0638562j -0.0232513+0.0260159j 0.0346007-0.00457485j -0.0432148-0.00457482j 0.0332649+0.0420318j 0.0088772+0.00934816j -0.0112578-0.00659291j -0.00563092-0.00412928j -0.000369464+0.0115589j -0.00766675+0.0138447j -0.0127991+0.0116413j -0.00528301+0.0463583j 0.0072425+0.0248498j 0.0316775+0.00719808j 0.0262648+0.0272371j 0.027643+0.0203692j -0.0342972-0.0102216j -0.00439634+0.0192128j -0.00520573-0.015706j 0.0124334+0.00948626j -0.0608773+0.00459025j -0.032733+0.0312126j 0.0438986+0.0527889j 0.0368061+0.0398697j 0.00896212+0.042524j 0.00976607+0.0664762j -0.00901233+0.0120692j 0.00612242-0.0135882j -0.0114402-0.00493625j -0.0105004-0.0386512j 0.000729339+0.0559617j 0.00730131-0.0101084j 0.0515983-0.0368716j -0.000888226+0.0941907j 0.0253103+0.00221243j 0.0995128-0.0343259j 0.0228981-0.105492j 0.11213-0.0039621j 
0.0204702+0.0559322j 0.0411012-0.0243849j -0.0216595+0.0192635j -0.00726847-0.0047493j 0.00706024-0.00307115j -0.038241+0.0231296j 0.0130182-0.0141759j -0.0334532-0.00782682j 0.00700064+0.0416866j -0.0424224-0.0106097j 0.000795504-0.0090151j -0.00593133+0.0126057j -0.0118938+0.0075463j 0.0105871-0.00237251j 0.00252402-0.0278817j -0.0642768+0.0525601j 0.0225222-0.0111284j 0.0255698+0.0552356j -0.0243263-0.0381139j -0.0381609-0.0183707j 0.0346107+0.0112472j -0.00742689-0.0373397j 0.00295876-0.0277019j 0.00585529+0.0427169j -0.0643118+0.0240625j -0.0189682+0.013565j -0.0568267-0.0485338j -0.0798455+0.0445937j 0.0237842+0.0274765j 0.108847+0.0934719j -0.0988619-0.0012146j 0.0193825+0.0570666j -0.0193828+0.0405974j -0.000218929-0.0612933j -0.00249364-0.00455439j -0.0339222+0.0172015j -0.00229946+0.0227538j -0.0198864+0.0135149j -0.00654153+0.0255892j -0.0666313+0.028885j -0.0116573-0.000526709j 0.0220477+0.0376415j -0.00956852-0.0225571j 0.0266649+0.0308257j -0.061542-0.039809j -0.0464105-0.00294474j -0.0469985+0.0490454j 0.0533129-0.0812557j -0.0482927-0.0633419j 0.0260447+0.053769j -0.0800765+0.00856208j 0.0104551+0.0217385j 0.0239912-0.0164024j -0.0106558+0.0364514j -0.00493117+0.00852049j 0.0287573+0.0459906j -0.00653481+0.0150442j -0.0182457+0.0564391j 0.0262633+0.00928346j 0.0185236+0.0116511j 0.0290354-0.00881389j -0.00205896+0.000411816j 0.00754291+0.012241j 0.00255848+0.0277216j -0.0136998+0.0182162j -0.0149407+0.0428174j 0.0412283-0.0261513j -0.0353546-0.0359412j 0.0148666+0.0303457j -0.0606721+0.0559346j -0.0212081+0.00475304j 0.0389736-0.0561718j 0.00239036+0.0479436j -0.054601-0.017555j 0.0477638-0.00949901j -0.0539242-0.0433956j 0.0406003-0.100412j 0.039671+0.000354812j 0.00571351-0.0387701j -0.0541012-0.0451043j 0.00156536+0.0595376j 0.0152097-0.0256788j -0.0121041-0.000232568j -0.00282186-0.00957826j 0.00589574+0.00211071j -0.0022734+0.0398806j 0.0315803+0.00338452j 0.00631736+0.0323597j 0.0220953+0.00485601j -0.0886789-0.0679506j -0.0209957-0.00324022j -0.0223879+0.0198891j -0.0532905-0.00483227j -0.018377-0.0718519j 0.0333235+0.0419501j 0.0383766-0.0247946j 0.0288382+0.0657288j -0.0813198+0.0102677j -0.0122554-0.0116533j 0.0113389-0.0462332j -0.0776636+0.0368554j -0.0500096+0.0140286j -0.0256937+0.0372877j -0.00792088-0.0259344j 0.00486542+0.0267034j -0.0384658-0.0157239j 0.0457283+0.0209826j -0.00948372+0.00647535j 0.103268-0.00178844j -0.0939081+0.0543677j 0.0534488-0.0892608j 0.0334039-0.0244542j -0.0331866+0.0752485j -0.066392-0.0538676j 
0.0138357+0.00877515j 0.00773169-0.0125787j -0.0221804-0.0326845j -0.0159624+0.0136513j -0.00952595+0.00474227j 0.0205251-0.00940949j 0.00344019-0.0027385j -0.0155215-0.044518j -0.0458399-0.0787751j 0.0380505-0.0317654j 0.0283105-0.0192703j 0.0269962+0.00496702j 0.0217158-0.0129012j 0.0589523-0.00828493j -0.0574854+0.00435877j 0.0314538-0.00323883j -0.00200709+0.101407j 0.0726751-0.000727425j 0.0612743+0.0376744j 0.0415079+0.0732363j -0.0463786-0.0701669j 0.0503423-0.043229j 0.038336-0.0189475j -0.162711+0.0097999j 0.0218621-0.107718j -0.0118595-0.0666329j 0.0360404-0.0721792j -0.0563056-0.0859368j -0.0767395+0.0578599j 0.0107344-0.0179154j -0.19476+0.0976151j 0.0257613+0.102944j -0.0822672-0.0329823j 0.0853948-0.0321857j -0.0962049-0.146534j 0.0917463-0.0828396j -0.0418467+0.0208596j 0.0779008+0.0472j 0.00671387+0.153249j 0.0211683-0.0578851j -0.0794475-0.0262943j 0.0142225+0.116667j -0.0153378-0.00632972j 0.0229838+0.0100439j 0.00120797+0.0917508j 0.12371+0.00301019j -0.0698978+0.0167102j 0.0560613+0.0203678j -0.0208068-0.0619351j -0.0386504-0.00128471j 0.0262317+0.14786j 0.0972678-0.0253038j 0.0790223+0.0415697j 0.0641296+0.0480266j -0.04383+0.014029j -0.171473-0.0398884j -0.000438351+0.00489085j -0.0809015+0.00901638j -0.0426703+0.129812j 0.015872-0.178542j -0.110228+0.0200928j -0.13422+0.162435j 0.0349159-0.00518489j 0.00555679+0.187881j -0.024876+0.0278889j -0.0307868-0.00139585j 0.0195483-0.0797735j 0.138307+0.0505482j 0.216973-0.139803j 0.102596-0.0122532j 0.053583+0.0836191j -0.145428+0.0035588j 0.0186079+0.0373797j -0.102923-0.150259j 0.0172108+0.096099j 0.00340261+0.0234204j -0.0616134-0.0667115j 0.0616494+0.0553862j 0.0546208-0.00537322j 0.0260382+0.0392284j 0.106107+0.0462577j 0.0707783+0.0404745j -0.0833123-0.0198085j 0.021117-0.0247449j 0.00119866+0.0202225j -0.030281+0.0633006j 0.0162839+0.0112523j -0.0217631+0.128144j 0.0628163+0.126672j -0.0298401+0.0120835j 0.0483224+0.0951615j 0.0122736+0.0574891j -0.142912-0.0683439j -0.0145349+0.0452485j -0.0317943-0.0374617j -0.0473394+0.0672837j 0.001198-0.022259j 0.0249855+0.0405272j -0.00261179-0.00856162j -0.081497+0.0141366j 0.0581611-0.0459638j -0.00415797+0.0956638j -0.0168166+0.0220444j 0.0233525-0.0247064j -0.00974858+0.0340655j 0.00372871-0.00281841j -0.029066-0.0562421j -0.024859+0.0196881j -0.0627617-0.00756687j 0.0353955-0.0157779j -0.0158535-0.0101477j -0.0383457-0.0148765j 0.0186848-0.00699584j -0.0145976+0.0221255j 
0.0681465+0.0242352j 0.0284223-0.0781549j 0.0219715-0.017058j -0.00741381+0.00444719j 0.0259021-0.00646196j 0.036612+0.00923057j -0.00303468-0.00455766j -0.0208757-0.00498995j 0.076816-0.0989665j 0.0162778+0.00134896j -0.0515188-0.0484047j 0.0018874+0.0326666j 0.0128822+0.00997891j 0.0521749-0.0316335j -0.0347296+0.00639606j 0.0903198+0.048085j -0.0412413+0.0168739j -0.164548+0.0283005j 0.0351034+0.142739j -0.0395977-0.0805845j -0.00903481-0.0468086j -0.018004+0.14842j -0.0102713+0.0390904j -0.0710927+0.0930447j -0.0258879-0.0638668j -0.118349-0.0401535j -0.0134185+0.00195318j 0.0722097-0.210001j -0.0683295-0.158303j 0.0574867+0.112157j -0.0773457+0.109261j 0.128889+0.00885433j -0.0397735-0.0250908j 0.049925+0.0409765j -0.132582-0.0549826j 0.115568-0.0981833j 0.115942+0.0263412j 0.0169392+0.0487258j -0.04992-0.0875779j 0.0938542-0.0321502j -0.124159+0.0314397j 0.0269232+0.175936j -0.0286951-0.076083j -0.065569+0.0329856j 0.117379+0.0903572j 0.239806-0.0929912j -0.121946+0.131472j 0.0502434+0.0990065j -0.0953576-0.114389j 0.166543+0.0589074j 1.26678e-05+0.149022j 0.0288683-0.0591786j 0.0064654-0.209171j -0.0464095-0.00735367j 0.033965-0.0269229j 0.087829+0.0156247j -0.00942355+0.0114418j 0.0270524-0.0165481j 0.0151775-0.10506j -0.00755975-0.0176088j 0.0744678+0.0812292j -0.0101787-0.0872861j -0.0126853-0.00447284j 0.0673732-0.0581495j -0.129096-0.00411905j -0.125506-0.0308924j -0.0381942-0.103543j 0.0831957+0.0587479j -0.0625192+0.122079j -0.148267+0.0130432j 0.0244136-0.113293j 0.0604005+0.0203626j 0.0569681-0.023472j 0.173168-0.0161511j -0.0636153+0.00958372j -0.068585-0.0242358j -0.0106343+0.0302352j -0.05271-0.0572592j 0.0292005+0.0283717j -0.027351+0.010627j 0.000513421-0.024725j -0.0406992-0.0142885j 0.0261345-0.00122578j 0.0104673-0.00351086j 0.00411389-0.0147575j -0.00511963-0.0385726j 0.00819891-0.00364578j 0.0180698-0.0916942j -0.0222715-0.071314j 0.00403278+0.00863396j -0.0316372-0.0514698j -0.0324226-0.030033j 0.0513903+0.0277578j -0.0264688+0.027459j -0.000186306+0.0238198j 0.0127418+0.00302817j 0.0182037+0.0117699j -0.0255486-0.0412022j -0.0406777+0.037191j 0.0698975+0.0173652j -0.0271159+0.0548226j 0.0166397-0.0288582j 0.0160886+0.0384814j -0.00657993-0.0271208j 0.00795749+0.0632971j 0.000564093+0.0100211j -0.00816035+0.00624471j 0.00468212-0.00705869j -0.0318034-0.00979973j 0.0209719+0.0348706j 0.0671736-0.00487675j 0.0417609-0.0368395j 0.0035348+0.00721309j -0.00640039-0.00217331j 
-0.00914238-0.0178527j -0.0241994+0.00905593j -0.046689-0.0222242j -0.0320381+9.27765e-06j -0.0446712+0.0262038j 0.021803+0.0352517j 0.00938489+0.0101556j 0.00379074+0.000872261j 0.0226494-0.000352813j -0.0104896-0.0105384j -0.0126234+0.008076j 0.0191948+0.00828862j -0.0282749-0.00400181j -0.00723332+0.00317687j 0.0100439+6.11298e-05j -0.000521694+0.00347247j 0.00694369-0.0150538j 0.151611+0.0620114j 0.00979077-0.0495966j -0.0178723+0.164054j -0.00549141-0.0513311j 0.0120328-0.0746356j 0.00130352-0.0266194j -0.00971775+0.148348j -0.0796867-0.0177069j -0.0956462-0.0156238j -0.00349288-0.0183741j -0.00763629-0.0193423j -0.0394196+0.0734483j 0.00743326+0.0167387j -0.00875465+0.0463313j -0.0695441+0.0833568j -0.0223688+0.0442413j 0.219001+0.143081j 0.134241-0.259436j 0.152603-0.153768j -0.207762+0.030679j 0.33164-0.0138621j 0.220905+0.146933j 0.0496072-0.0177632j 0.00897062-0.120326j -0.0164011-0.25712j 0.0875427-0.0679034j 0.230761+0.0957909j 0.000688857-0.0335604j 0.0285037+0.182478j 0.124398-0.00124993j -0.062444+0.197077j 0.000349575+0.0782024j 0.0897123+0.00116021j -0.0724453+0.00803037j 0.178343-0.0182731j -0.0608888-0.0463901j -0.0161998-0.0316563j -0.0331546-0.0111159j -0.0336357+0.0210449j 0.00286698-0.0224603j 0.0016904-0.00982152j 0.0204169-0.0667397j -0.0387073+0.0562837j 0.0390896-0.00522614j 0.0180493-0.100679j -0.0082807+0.00196707j 0.00177973-0.0458854j -0.0236918+0.221548j -0.00695336+0.136144j -0.025211-0.00961997j -0.0268583-0.0453131j -0.0848407+0.031374j -0.0601919-0.0245447j -0.0275115-0.0531182j 0.0605788+0.0475986j 0.0120701+0.011321j 0.0442949+0.0420391j -0.0205229+0.000784962j -0.0183856+0.0438595j 0.0263289-0.00905648j -0.0221962-0.00538165j -0.00633545-0.00148665j -0.00629532-0.00979885j -0.0359948-0.024522j -0.0257269-0.0148613j 0.0259577+0.0241433j 0.00359496+0.0129542j -0.000598361+0.00253125j 0.0120517-0.00936806j -0.00605907+0.00209252j -0.010748-0.0291537j -0.000519765-0.0429733j -0.000941614-0.014632j -0.00285786-0.0286077j 0.00870179-0.0137297j 0.0257854+0.0189825j 0.00879331-0.0039946j 0.0127189+0.0294772j 0.0170723-0.0109739j 0.0060606+0.00544506j -0.00731746-0.00855804j -0.00142409+0.00507288j 0.0297891-0.00268971j -0.0194559-0.000881681j 0.00956477-0.00882008j -0.00103192+0.0039335j -3.01562e-05-0.00202929j -0.0015756+0.000936695j 0.000983765-0.000865443j -0.00143329+0.00802058j 0.00198422+0.000910049j 0.00866694+0.000929975j -0.0101153-0.00320447j 0.0058013+0.00120141j 0.00413946+0.00720391j -0.00775704+0.00401031j 0.000124036-0.00869933j 
0.0673194+0.0194925j 0.014215-0.0522811j 0.0274613+0.0346834j -0.0255347-0.000513027j -0.0110881-0.0214658j -0.0148549+0.0380329j 0.0171768-0.0310146j -0.00673172+0.0140455j 0.0579765-0.0121095j -0.0303692+0.0493876j 0.00166079-0.0392175j -0.00489658+0.0257066j -0.0394709+0.0550804j 0.0372317+0.0120337j -0.0126957-0.0599655j 0.0269914+0.0673115j -0.0375029-0.0159099j 0.129148+0.0209475j -0.0354128+0.0725657j -0.053076+0.0816431j 0.0384894-0.113619j -0.0706058-0.0314268j -0.0367037-0.0188306j 0.154116+0.0519471j -0.0303906+0.141985j -0.0739259+0.119291j -0.0846673+0.0290865j -0.0346704+0.106126j 0.0470701-0.0180394j 0.10207+0.03034j -0.110114+0.159148j 0.164809-0.0430138j 0.13052+0.0258179j -0.0839747-0.114774j -0.0561555+0.0632923j 0.103442+0.127913j 0.0601133+0.0144057j 0.0812064-0.00892417j -0.0693106-0.0397325j 0.125605+0.14975j 0.0457156-0.002244j 0.143966-0.00249174j -0.105373-0.135006j 0.077136+0.00582857j -0.153474+0.22276j -0.0244072+0.188827j -0.0962703+0.0884407j -0.163552-0.210188j -0.078978+0.1182j 0.00618283-0.0530109j 0.138238+0.0348809j 0.0474382+0.0731333j -0.0051316+0.0318722j 0.191593-0.0923832j 0.0521057-0.0340588j 0.0426749-0.0181716j -0.0544547+0.00178689j -0.0845876-0.0157506j 0.0103151+0.00324042j 0.0285984-0.0980697j -0.0786321+0.0908356j 0.000180215+0.0597279j 0.00874579-0.0131028j -0.080828-0.0369952j 0.10619+0.123566j 0.0895043+0.080367j 0.0806346-0.0870093j -0.0599547+0.0321735j -0.0279231+0.0951925j 0.0428071+0.0411358j 0.03473-0.0187643j -0.00863973+0.0302675j 0.129291+0.0605086j -0.00494471-0.0878574j -0.0287294-0.00668381j -0.0353134-0.00832666j -0.0161496-0.0178308j -0.0783663-0.0176036j 0.0206869+0.00121471j -0.00438813-0.00898032j -0.0458347+0.0132752j -0.0235116-0.000219276j 0.0368075-0.0145507j -0.0157395-0.00177298j -0.00429528-0.00701376j -0.0270915+0.00890649j -0.0154375+0.00988135j 0.00248935-0.0196246j 0.00089201-0.00145936j 0.0160747-0.0377371j 0.0103463-0.013822j -0.00659483-0.00668755j -0.0101444-0.0148736j 0.0189779+0.0217584j -0.0266326+0.0196506j -0.00664642-0.0224969j -0.00636653-0.0365374j 0.0181269-0.0362556j 0.00696415+0.0108007j -0.015608+0.0425607j -0.00057121+0.000282213j -0.0388889-0.0276811j -0.0139743-0.0405319j 0.00597807+0.0116434j -0.000987705-0.00300431j -0.0169122+0.007045j 0.0205762-0.0278644j -0.00247342+0.00502441j 0.0222251+0.016624j 0.0288406-0.0112996j 0.00628993+0.00174592j 0.0137304+0.00464453j 0.00358522-0.0139925j 0.011783+0.00186781j 
0.0598021+0.0680041j 0.0601204-0.0785394j -0.0278546-0.0253152j -0.0289724+0.0329491j -0.00649005+0.00212358j -0.0452374+0.0011931j 0.0181081-0.0513846j -0.0485454-0.080871j -0.0251139-0.00542267j 0.0381026-0.0571666j 0.0350988+0.023683j 0.0141754+0.00862283j 0.00968875+0.0248085j 0.0640717+0.00453926j -0.0936516+0.0572177j -0.00590422-0.0404649j -0.012753+0.112822j 0.0110726-0.015149j 0.103714-0.0672811j 0.0636873-0.0220223j -0.0782492-0.0239319j 0.102088-0.0288352j 0.015+0.0118626j 0.0212816-0.0408245j -0.0229037-0.132874j 0.0626992+0.144218j 0.00834316-0.025165j -0.0977108-0.00585916j 0.069627+0.0322352j -0.0788728-0.145165j -0.0353698-0.131117j -0.083586+0.0637755j 0.0377066+0.092177j -0.0503017-0.0266278j 0.0388038+0.0191491j -0.0152367+0.0447595j 0.0554839-0.0418085j 0.00340674-0.0341656j 0.00553259+0.0273161j 0.0158962-0.0714045j 0.0439914+0.0192831j -0.0731382-0.0137849j 0.0267692-0.0340905j 0.087278+0.0249896j -0.050862+0.123755j 0.0020422+0.0137805j -0.106551+0.115955j -0.0157264+0.0453252j -0.146208-0.0375742j -0.087621+0.0146761j -0.0550224+0.132957j 0.104055+0.0601884j 0.161404+0.163225j 0.153277-0.046667j 0.0320279+0.0229642j 0.0260451+0.0528052j 0.0338786-0.069348j 0.0470463-0.0510181j -0.10719+0.216215j -0.0269478+0.120771j -0.0178909+0.169409j 0.0441638-0.0837575j -0.0147034+0.0196448j 0.0417433-0.00505157j 0.0155645+0.019793j -0.00726377-0.00146153j -0.14251+0.0418498j 0.0572228+0.0307254j 0.00387262-0.0432075j -0.0165842+0.0384816j -0.0762837-0.00721047j 0.061457-0.0041102j -0.14296+0.00437061j -0.00277221+0.00819242j 0.0150838-0.00152027j 0.135716+0.0657104j -0.0615637+0.00466625j -0.143301-0.0822141j 0.0413234+0.033746j 0.0372645+0.0447098j -0.0369204-0.0379729j 0.0481117+0.0267668j -0.0234247-0.011236j 0.00301309-0.00956807j -0.00302622-0.0115069j 0.0227211-0.0174385j 0.0113476-0.0122386j -0.00173267-0.045815j 0.00581767-0.0404466j -0.0693383+0.0256167j -0.0443322-0.0190413j -0.0415-0.0115515j 0.0422918+0.0262091j -0.0413862+0.000532259j 0.0533861+0.0174705j -0.0378525-0.0170325j 0.0627753+0.0138995j -0.00212609+0.000524522j 0.0126895+0.0134227j 0.0835335-0.0165538j 0.0627885+0.017466j 0.0238092-0.0434977j -0.00781782+0.0213015j -0.0403566+0.0124107j 0.053712-0.019454j -0.0198013-0.00138615j 0.0281669+0.0320698j 0.00672444-0.0130828j 0.0308619-0.034959j 0.00830547+0.0523229j 0.0369807-0.00796665j 0.0633693-0.0783703j 0.0191421+0.0103608j -0.0130908+0.0134999j 
