0.0828913-0.0610398j -0.0747258-0.0834136j -0.00234584+0.00612675j 0.0114837+0.0340766j -0.014018-0.0169024j -0.0151345+0.0524398j 0.014671+0.000622067j -0.106861+0.0887872j -0.0484083-0.0362913j -0.0846185-0.0981508j 0.0576351+0.000952274j -0.130822-0.0722482j -0.254476-0.0202252j 0.0542065+0.345891j 0.0883008+0.142574j -0.0632055-0.255949j 0.0892448-0.055082j 0.0162629-0.0465034j -0.0758488+0.21473j -0.0160764-0.0459464j -0.0211053-0.0164597j 0.272586-0.286242j -0.123633+0.0846599j 0.00417468+0.119254j -0.18018-0.121709j 0.0315149+0.118495j 0.0219904+0.078809j -0.0453644-0.0815116j -0.0179306-0.0123833j -0.0773681-0.052194j 0.107918+0.0949452j 0.0427004-0.0582967j -0.184109+0.0045465j 0.317964-0.000836777j -0.0591547+0.00460747j -0.0288797+0.00437852j -0.0726097-0.0123019j -0.0522261-0.0345951j -0.0276638+0.00902872j -0.0947853-0.00565482j -0.022433+0.0724547j 0.0503648+7.1297e-05j 0.0874617-0.0363008j 0.0549611+0.0113534j 0.0785918+0.0040317j -0.0639414-0.000671046j 0.0208643+0.015868j -0.0175848-0.00538054j 0.0480699-0.0119557j -0.00593981-0.00904511j -0.019175+0.00646863j -0.0201236-0.00740228j -0.0131751-0.0390362j 0.0125111-0.00892934j -0.00965178+0.0364739j 0.00871049+0.0561132j -0.0128503-0.0100753j 0.0173069-0.0143401j 0.0774297-0.00227065j 0.0266125-0.0263159j 0.0270709-0.00197482j -0.0201207-0.0013375j -0.0049498-0.0217591j 0.0286645+0.0507229j -0.0082975-0.0178573j 0.0299538-0.0225377j -0.0084517+0.00252375j 0.0256964+0.020458j -0.0219818-0.0257383j -0.0055384+0.0224235j 0.0334919+0.0189643j 0.0111223+0.0134493j -0.00519606+0.0185949j -0.0189453-0.0250074j -0.0313561-0.0329533j -0.0130779-0.0112569j 0.0136464-0.000846854j 0.0115244+0.0358006j 0.000310954+0.0347521j -0.00368604+0.00700801j 0.00649816-0.0211315j 0.0136809+0.0176674j 0.0033697-0.0136156j 0.00011003-0.00997263j -0.00143479+0.0199576j -0.0103031+0.0257571j 0.00246202+0.0459322j -0.0255051+0.0756221j 0.00604035-0.0267669j -0.0181038+0.0104621j 0.00280868-0.0175469j -0.0131371-0.00643865j 0.0028712+0.0140518j 0.00121837+0.00477539j -0.00479465-0.010101j -0.00540991+0.0215765j -0.0125304+0.0109608j 0.00572179+0.00726091j 0.0173376+0.0167545j -0.00823183+0.0205022j 0.0162186-0.0122484j -0.0082078-0.0183954j -0.0229929+0.00799769j 0.0119212-0.00617945j 0.00264317-0.0218726j -0.00203592-0.0290248j -0.0228402+0.0042957j 0.0108086-0.0121773j -0.0313297+0.0102328j -0.009719-0.0191282j -0.0261849-0.00695129j -0.012369+0.0113507j 0.0241531-0.0087824j -0.011241+0.00172158j 0.00219335-0.003918j -0.0211822-0.0143278j 0.00566202-0.0162586j -0.0145957+0.00874766j 0.00891574+0.00902993j 0.000451716-0.00201716j -0.00750193-0.0100941j -0.0143971-0.00712679j 0.00567948+0.00147745j -0.00129567+0.00494599j 0.00511053+0.0183254j -0.0189133+0.000180949j 0.00253641+0.0085866j -0.00102399-0.00068077j 0.00526882+0.0083512j 0.00148997+0.000864855j -0.00177741+0.0011553j -0.00308348-0.00176422j -0.00789629-0.0143844j -0.0013949-0.000260939j 0.000696309-0.00407323j -9.53991e-06-0.00325532j 0.0205737+0.0101836j 0.000567234-0.00930367j 0.00590824+0.000671242j 0.000628465+0.000408767j -0.00664194+0.014955j 0.00230661-0.00444934j -0.0137066+0.00734043j 0.000153272+0.00897678j -0.0243428+0.00305449j 0.0193532+0.00616293j -0.0102128+0.000524324j -0.0143926+0.0036484j -0.00234176+0.000763383j 0.0133578+0.0041597j 0.0118648+0.0147023j 0.0171727-0.00808592j -0.023972+0.00976053j -0.0184019-0.00219529j 0.0168922-0.00950173j 0.00136847+0.0019744j -0.00885375-0.00855378j 0.00448176-0.000912645j 0.0239972+0.0199185j -0.00638603-0.00279826j -0.030452+0.00290938j -0.00243029-0.00492505j 0.00365747-0.000333881j -0.00137575-0.00648867j 0.0247057+0.0133278j -0.00450058+0.00845003j -0.00756863-0.0203322j 0.0128025+0.0262042j 0.0172587+0.0218341j -0.00642896+0.000300602j -0.00814821-0.00732815j 0.000487029-0.00948348j -0.00640054+0.0158761j 0.00982079-0.0135789j 0.00474354+0.027601j -0.0257532+0.0048864j 0.00263762+0.00630438j 0.00359279-0.0167258j -0.0102777-0.0250838j 0.0211443-0.00301026j 0.00200318+0.00869869j 0.00307168-0.0152613j 0.00452441-0.00942884j 0.0138765-0.016751j 0.00881324+0.0116467j 0.00877181-0.0189472j 0.0128753-0.0011013j -0.00386346-0.00616968j -0.0305974-0.0013119j -0.0198582-0.0375374j 0.0128675-0.0269493j 0.0121298-0.0428609j 0.00811026+0.0238576j -0.0387886-0.002092j -0.0346967-0.00605569j 0.0099385-0.0358942j 
0.0202058-0.0490184j -0.026179-0.0355948j -0.00604304-0.00128433j -0.00953275+0.0317179j -0.0658863-0.0125803j -0.0200676-0.0252457j -0.0081592+0.0367895j 0.0224993+0.00368756j -0.0339354-0.0369658j 0.00588305+0.0260354j 0.0238938-0.0174949j -0.0320176-0.0271741j 0.00448712+0.0950898j 0.019231-0.0567294j -0.0561866+0.000509375j -0.00854008+0.00353884j -0.0250638+0.0309257j -0.018003+0.0489781j 0.039551-0.0424878j -0.0216386-4.17339e-05j -0.0266822+0.0186544j -0.00912515+0.0887441j 0.0754323-0.0214208j -0.0548727+0.018307j 0.0617169+0.04964j -0.00420029-0.0355341j -0.0716864+0.0232876j 0.109844+0.109022j 0.0142692+0.018856j 0.0160872+0.00191462j -0.0290053-0.0600302j -0.098983+0.100371j 0.101466-0.0225822j -0.0830042+0.00269874j 0.0084287+0.0123259j -0.0093581+0.0270047j 0.0321351-0.0274702j 0.086394+0.0472114j -0.0447343+0.0541856j 0.108439-0.140669j -0.144525-0.223454j 0.05075-0.028382j -0.038704-0.0470692j 0.0703656-0.0122427j 0.127243+0.00307103j 0.0518695-0.0442867j 0.0850574-0.0902079j -0.111496-0.0147443j 0.135614-0.0258219j -0.0153577+0.0019871j -0.0678382-0.0157089j 0.00445987+0.0548886j 0.0345159+0.031754j -0.156103-0.0356513j -0.021116+0.0479608j 0.0503176+0.0457966j -0.0377256+0.167599j -0.12371-0.00781391j 0.127088-0.0773343j 0.0349343-0.0887673j 0.0804147+0.0511081j -0.0044596+0.0756667j -0.0273063-0.0080878j 0.0837581+0.0371618j -0.0536052+0.0107763j 0.034388-0.0230559j -0.0595238-0.0129814j 0.0768723+0.09313j -0.0683112+0.0206613j 0.0315022+0.0303537j 0.0352781+0.0695163j 0.0108006+0.0556252j 0.0262326+0.00551053j -0.0425178-0.0619702j -0.103182-0.110787j -0.0357865-0.0398824j -0.020087+0.0521625j 0.0229279+0.101456j 0.0103661+0.0654752j 0.035357+0.0244799j 0.0150183-0.0399904j -0.0293566+0.0776782j 0.0360854+0.000311761j -0.00894679-0.0109143j 0.0129678+0.03586j -0.00920447+0.0413664j -0.0119041+0.129353j -0.129406+0.174981j 0.0921492-0.0612747j 0.0115696+0.0419659j 0.0356128-0.0789803j -0.0271645-0.0508004j 0.0688816+0.0289551j 0.0332133+0.0172617j -0.0126249-0.0127331j 0.0365572+0.0135019j -0.0283478-0.0173808j 0.049788+0.000987042j -0.0130607-0.010911j 0.0154163-0.00774959j 0.00121938-0.0104375j -0.0232113-0.035146j -0.0518075-0.0464886j 0.0044009-0.0350395j -0.0385853-0.0272953j -0.00875174-0.0639938j 0.0205489+0.0196977j -0.00403109+0.00735544j 0.0167821+0.0048296j -0.0354894-0.0280763j -0.0184248-0.0191445j -0.0174066-0.00254745j -0.000861449+0.00647925j -0.0388647+0.0196894j 0.00368193+0.00884599j -0.0603867-0.0605131j 0.0214623-0.0318157j -0.00957706+0.0215302j -0.000794277+0.0265835j -0.024995-0.00218666j -0.0264125-0.0310835j -0.0521851+0.00708943j 0.0191609-0.00571763j -0.0102386+0.0143153j 0.0314007+0.0430043j -0.0121115+0.019677j 0.00075989+0.00286436j 0.00134115+0.015327j -0.000729779-0.0205862j -0.00594005+0.0233736j -0.00225085-0.0135572j 0.0277756-0.0252175j 0.0164568-0.000605203j 0.0102581+0.000135843j -0.0133136-0.021573j 0.0158116+0.0154334j 0.0081643-0.00438938j -0.0371126-0.00537707j -0.000572933+0.0197808j -0.03136-0.00521522j -0.0228527+0.0300922j 0.00892427-0.0339418j 0.00390273-0.0106275j 0.0256361+0.0263412j -0.0614622+0.0158106j 0.0157653+0.0144174j -0.00998607+0.0350006j -0.0213225+0.013282j 0.0168172+0.00234427j -0.013746-0.00209789j 0.00892326+0.0199819j 0.0314453-0.0462125j -0.0323017+0.0304568j -0.021925+0.00960719j 0.0425608-0.036118j -0.0385234-0.0114067j -0.00816072-0.0272086j 0.0471121-0.0236779j 0.00499703+0.0186056j -0.0178751+0.0129302j -0.0150259+0.0151395j -0.0119241-0.0256898j 0.00867646-0.0166788j -0.00242176-0.0106089j 0.0233872+0.0235446j -0.0167727+0.00204843j -0.0134784-0.0569063j -0.00474154+0.0229969j 0.00356378-1.96351e-05j -0.0212616+0.0146151j 0.00175987-0.022972j 0.0103029-0.00743849j -0.0236161-0.00842304j 0.0155195-0.035401j -0.00672527-0.0389463j -0.0291241+0.0101388j 0.0384171-0.00467256j -0.0505166-0.0160946j -0.0784603-0.0152044j 0.0583144-0.0279297j 0.0623531+0.0355123j -0.00847967+0.00603041j -0.026214-0.00302511j 0.0645173+0.0481327j 0.015544+0.00537632j 0.0318773+0.0299784j 0.0241696-0.0396034j -0.0156158-0.00205646j -0.00661534-0.0209975j -0.0147634-0.0728373j 0.0110447-0.0641321j 0.029793-0.0867749j 0.0576111+0.0393968j -0.0973096+0.0297126j -0.0889702-0.0516007j 0.0614304-0.100993j 
-0.0944377-0.079277j -0.0970649+0.0745397j 0.00560677+0.0044898j 0.0542528+0.0131166j -0.0240773+0.107235j -0.0208133+0.0129273j 0.0431581+0.0113103j -0.0172661-0.0367919j 0.0921893+0.0618463j 0.0214102-0.00385991j -0.00727798+0.00331179j 0.102394+0.0415594j -0.00649431-0.0935482j -0.0187521+0.0329541j -0.0126962-0.0976171j -0.00174519+0.0325334j 0.00500168-0.00735856j -0.00969521-0.00939513j -0.042357+0.0411525j 0.027382+0.0168434j 0.0149379+0.0239399j -0.0454104+0.0238455j -0.0530542-0.0269491j 0.0650218-0.0952509j -0.0898447-0.00807883j -0.0688146+0.178045j -0.0590241-0.0736848j 0.00786+0.0237914j 0.0636543-0.00437567j -0.0228279-0.0678897j -0.0274746+0.0528382j 0.0656536+0.0576591j -0.0134642-0.0267827j 0.0517398-0.0381462j 0.150191-0.093206j 0.0341509-0.118361j 0.123951+0.155509j -0.0865654+0.026352j 0.0101224-0.20367j 0.108298-0.016483j 0.0318445-0.0182321j 0.040213-0.0737077j -0.0561951-0.0894443j 0.0223227+0.0304551j -0.0553654+0.00699364j -0.141131+0.0085609j -0.0355293-0.0526232j -0.0566456-0.00341339j 0.0307399-0.0129469j -0.0560154+0.011138j -0.212627-0.00960533j -0.109265-0.038417j 0.0762441-0.116762j 0.00322904-0.0752946j -0.0753119-0.00580677j 0.0149863-0.013618j -0.0906854+0.0187314j 0.00863904+0.011419j 0.00445969-0.0256729j -0.131574+0.0253695j -0.0634539+0.0570481j 0.0922912+0.0693524j -0.0109626-0.00361367j 0.0296853+0.0285192j 0.0782773+0.0120714j 0.0373019-0.0940963j -0.02037+0.0155336j -0.0538877-0.0556596j -0.0915451+0.0146134j -0.0549198-0.064896j -0.0022463-0.0392215j -0.0167226-0.000204285j 0.0435171-0.0334712j -0.015628+0.0366801j -0.0952037-0.10979j 0.000249865-0.0540129j 0.02614+0.0517947j 0.0482876+0.0536861j -0.00343906+0.0138238j 0.0130971+0.020266j -0.0158056+0.00635128j 0.0174912-0.0267723j -0.0831493+0.137715j 0.030563+0.0535426j -0.0138081-0.0321903j -0.0100677+0.0557277j -0.0403097+0.114512j -0.0301847+0.0444629j -0.0265054-0.0204604j -0.0125235-0.00997922j 0.0500407+0.000704732j -0.0140471+0.0270641j 0.0610914-0.0368632j 0.0741249-0.0116667j 0.0469222+0.0459668j -0.0127546+0.0345251j -0.00846436+0.0282776j 0.0154875-0.016069j -0.0174399-0.0444911j -0.0427095+0.00276003j -0.0309007-0.00465422j -0.0084411-0.0247652j 0.0501997+0.0539055j 0.00669563+0.00502363j 0.021179+0.00685573j -0.062092-0.00164714j -0.0209773-0.0174451j -0.00104311+0.0198016j -0.0379745-0.0424963j -0.0272271-0.0273492j 0.00326347-0.00561679j -0.0184559-0.00901027j 0.00432208-0.00938057j 0.0311849+0.0124381j 0.007596-0.0178224j 0.0153245+0.0265982j -0.0343401-0.0415688j -0.0231607-0.00911156j 0.00261573+0.0230124j 0.048525+0.0372559j -0.0490599-0.0617292j 0.00368591-0.0178185j 0.0115543+0.016452j 0.00301164+0.00928776j 0.0128211+0.0240504j -0.0121318-0.00769527j -0.0109938-0.0128595j 0.00566359-0.0133922j 0.00653272+0.0204673j 0.0071434-0.0416577j -0.00900932+0.0325308j 0.00677851+0.0305475j 0.0111852-0.0325085j 0.0108151+0.000457528j -0.00749868-0.0141193j 1.7779e-05+0.0135094j 0.0219847-0.0151046j 0.0143881+0.0394596j 0.00651688-0.0179036j 0.00746095+0.0130477j 0.000590891-0.0626667j -0.00594079+0.046343j -0.0113295+0.0508819j 0.034103-0.0664308j -0.0439613+0.00977218j 0.0154107+0.00619773j 0.0285763-0.0519328j -0.0103848+0.0133008j 0.0196468+0.0591143j 0.00489476+0.00141149j 0.0190026+0.0107026j 0.0365407+0.0152905j -0.0124422-0.0251433j -0.0140716+0.0122532j 0.0237517+0.0117629j 0.0197546-0.0240716j 0.0177612+0.00412765j -0.0132282-0.0108488j -0.042259-0.0112059j 0.00944291-0.00807087j -0.0163722-0.0309696j 0.074191+0.00441921j 0.0327248+0.00481223j -0.0318922+0.0225046j -0.00664598+0.0205199j 0.0169138-0.00412434j 0.0738838-0.00586185j -0.0463872+0.0364579j 0.020131+0.0185564j 0.00563913-0.0124089j 0.0172122-0.0220711j -0.0313526+0.00481296j -0.0578251+0.0349866j 0.0569496+0.0116399j -0.011074-0.0229914j -0.0230406-0.0182716j -0.0136389+0.0461149j -0.024855+0.00856312j 0.0172646-0.0269846j 0.000481919+0.0227885j -0.00256986+0.00444025j -0.00898645+0.00457275j 0.0236807-0.0216308j -0.0335083+0.0270689j 0.00757092-0.0188044j 0.00330172+0.0685359j 0.00663422+0.0390845j 0.00995076+0.0189798j 0.0420173+0.0886316j -0.0206254-0.023458j 0.0443365+0.0145663j -0.0171007-0.042372j 0.0844833+0.000843023j -0.0151136+0.0341592j -0.00370152+0.125336j -0.124681+0.0081418j 
-0.0218091+0.0249301j 0.00675626+0.0109152j -0.0046049-0.0611251j -0.0613603-0.00570538j 0.023294-0.00954442j -0.00313889-0.00490401j -0.00842244-0.00820172j 0.0186328-0.00660196j -0.0120413+0.00237291j 0.00619193+0.012517j -0.0044305-0.00634362j 3.52543e-05+0.0230656j 0.0353172+0.0130159j 0.00439475-0.0407777j 0.0098944+0.0092116j -0.00239858+0.0077434j 0.00207338+0.00659243j 0.00580264-0.00998178j 0.0175347-0.0120828j -0.010159-0.00571374j -0.0101866-0.000424551j -0.0281611-0.00774554j 0.00069022-0.0158574j -0.0368545+0.0466586j -0.137249-0.0706385j -0.169105+0.0618527j -0.208862-0.0288132j 0.089537+0.332831j 0.0279095+0.0395392j -0.0401946-0.173861j 0.0636655+0.421987j -0.095569+0.225041j -0.00582563+0.0311731j -0.0193325-0.145762j 0.157819-0.0566628j -0.342059+0.188981j -0.101998-0.0740136j 0.037014+0.0624972j 0.0252831+0.129958j -0.119718+0.0789894j -0.000227942+0.0611476j -0.0601742+0.0205561j -0.0316077+0.0930528j -0.040318-0.0480797j -0.0293699-0.00307647j 0.00267201+0.00305642j 0.0299695+0.018156j 0.210511+0.0309298j 0.178892+0.00917575j -0.338465-0.0392703j 0.00662411+0.0170829j 0.0401307+0.000982409j -0.0135422+0.0148406j 0.0511823-0.0111516j 0.0762053-0.0202204j -0.0241548-0.033161j 0.00330657-0.00560536j -0.0211665-0.00532726j -0.0162939-0.00453469j 0.0214228+0.00396502j 0.0140007-0.0146278j -0.0196365-0.00161537j -0.0140374+0.0185j -0.00694289-0.00684819j 0.00834607-0.0141012j -0.0177004+0.00201622j 0.00373962-0.0139472j -0.00135052-0.0113801j -0.0316994-0.0307374j -0.0336407-0.0243635j -0.0243328-0.0162479j -0.00949377-0.0114252j 0.0202595-0.0106764j 0.00595518-0.000758729j -0.0090183-0.000291316j 0.000112686-0.00358911j -0.00081116+0.00394358j 0.0162831-0.00519973j -0.00687017-0.0041845j -0.0236916+0.0155575j 0.0013249-0.00708173j -0.000416616-0.0368977j 0.00747624+0.0292686j -0.0106194+0.00394742j -0.00729962-0.0096662j -0.0141722+0.027558j 0.0177043+0.00946057j 0.00519144-0.0104838j -0.0148815+0.00177936j -0.00877146-0.00183597j -0.00512123-0.00716161j -0.00898881+0.0148081j -0.0166221+0.00198091j -0.0114169-0.00289281j 0.00300889+0.0139001j 0.00545866-0.00689038j 0.0152978-0.00829143j -0.00732096-0.00741152j 0.00478548-0.0139786j -0.00934669+0.0252436j 0.00935819-0.00859429j 0.010093-0.00497894j 0.00115592-0.0214944j 0.00481223-0.0235091j -0.0197828+0.00742569j 0.00264862+0.00630315j -0.00978541-0.00414918j -0.0208339-0.00916559j 0.0142359+0.00377301j 0.00419615-0.00846771j -0.000871816+0.00931125j 0.0179068-0.00658889j 0.0204373-0.0202956j -0.0113509+0.00270605j 0.00178461+0.000525638j -0.00102374-0.00427832j 0.011325+0.0123443j -0.00513998+0.00914069j 0.00350065-0.00617425j 0.00710843-0.00208013j -0.00969446-0.00238359j 0.000762946+0.00731382j -0.00523778+0.00864327j -0.00835962-0.00706151j 0.00574384+0.0020138j -0.00760137-0.00371662j 0.00943049-0.00718572j 0.0067281-0.000441266j 0.00441472-0.00637703j 0.00374149-0.0034786j 0.012175+0.00127347j 0.00796075+0.0084511j 0.00207911-0.00648176j -0.00342689-0.00981376j -0.00264113+0.00125448j -0.000788411-0.0038129j -0.00532405+0.00350827j -0.00466379-0.00887368j -0.018241+0.0148525j -0.00792382-0.00183461j 0.00666447+0.00674492j 0.00869157-0.00670286j -0.0123798-0.0123178j -0.0183891+0.00854672j 0.00785153+0.00413003j -5.29776e-05+0.00248248j 0.0307179+0.00726123j -0.0228542-0.0081199j 0.00136734+0.00204842j -0.00189125-0.00639133j 0.0116069+0.00660246j -0.000441082+0.00810777j -0.00218586-0.00121323j 0.00948062-0.00162376j -0.00866869-0.0021713j -0.00042908+0.000268944j -0.00183554+0.00262494j 6.32252e-05+0.00026307j 0.0035118+0.00252451j 0.000126709-0.00101227j 0.000213308-0.00659226j 0.00467011+0.0167308j 0.00406469+0.00638459j -0.00203196+0.00757421j 0.0104613+0.00415486j -0.000251223+0.00180911j 0.0170963-0.0054569j 0.0102853-0.0120299j -0.00272786+6.02928e-05j 0.00748011+0.00610387j 0.00186454+0.0235376j -0.00107258-0.0212154j 0.0126781+0.0197218j -0.00516342-0.00513354j -0.00340324+0.00420933j -0.00832772+0.00487871j -0.00302976-0.000356014j 0.00733515+0.00956761j -0.00170576-0.00729898j -0.00203854-0.00974795j 0.0123834+0.00955679j -0.00335951-0.00780156j 0.00259872-0.00600938j -0.00688648-0.00714928j -0.000192823-0.00796622j -0.00942707+0.00635406j -0.000483084+0.00120794j -0.000581343-0.00858744j -0.0036414+0.00412159j 0.0011038+0.00881742j -0.000837439-0.00191928j -0.0074104+0.000281819j 0.000389817-0.00645345j 0.00704918-0.00113883j 0.00153618-0.0058305j 0.0043745+0.00175861j 
-0.0224442+0.120875j 0.0937515+0.0140971j 0.000900396+0.00350052j -0.0217656-0.044955j 0.084036-0.0472851j -0.0432529-0.0121346j -0.0910762-0.0416726j 0.0258535+0.00789578j -0.0712924-0.0129652j -0.00429032+0.0165316j -0.0190937-0.0478683j -0.0271135+0.0233624j 0.0553949+0.00735046j -0.0110333-0.0636692j 0.0468889+0.0771852j 0.00605257-0.00626497j -0.00232226-0.00313368j 0.0126247-0.0229606j 0.035119-0.0413591j -0.00662394-0.00233899j 0.00425547-0.0256033j -0.0189508-0.0424782j 0.00506398-0.0220372j -0.00692028+0.141396j -0.051674+0.036319j -0.0401867-0.0478854j -0.0161926+0.0895202j 0.0230895+0.109044j -0.138112+0.0395634j 6.1128e-05-0.0263984j -0.00452007-0.0583538j -0.0329731-0.130689j 0.0302784+0.0335863j 0.0139487+0.0307614j -0.185291+0.160771j -0.0238692+0.0860388j -0.17702-0.098523j -0.0979636-0.272936j -0.0862074+0.0933369j 0.129224-0.11606j -0.135042-0.0238732j -0.0215511+0.126767j 0.0236682-0.15536j -0.0360249+0.077299j -0.0985302+0.121386j -0.23264-0.045969j -0.0097131-0.0169814j -0.0932495+0.0232339j 0.113546+0.0167316j 0.0913599+0.0502758j 0.129372+0.0702154j -0.0330806-0.0512364j 0.110593-0.134944j -0.143144-0.0892841j 0.155486+0.00288705j -0.0922347-0.027545j -0.140649-0.0125521j -0.0514221+0.0475162j -0.0265866-0.0512094j 0.0228695+0.0277699j 0.12638+0.0258166j 0.000442226+0.06616j -0.0209506+0.0578092j -0.0401297+0.00755776j 0.048245+0.00195503j -8.13073e-07-0.0504512j 0.074653-0.0359698j -0.138438-0.0445251j -0.0573503-0.00553587j -0.0708912-0.0558289j -0.0586316-0.117044j -0.00362092-0.0380197j 0.032339+0.0239033j -0.0562704+0.0428663j -0.00552074-0.105906j 0.0224198-0.0550782j 0.0536815-0.00741953j 0.0744746+0.014761j 0.0348121-0.00893994j 0.0092675+0.0202736j 0.00356616+0.0235763j 0.0453414-0.102826j -0.0698789+0.191327j -0.0739762+0.0680939j 0.00343274-0.0504032j -0.0211589+0.0326628j 0.0189468+0.0745791j -0.0269456-0.000813698j -0.00450771+0.00312769j -0.00470293-0.0562293j 0.0307167+0.0282896j -0.0381876+0.0886062j -0.000428825-0.0312358j -0.0369491-0.0694158j 0.0572469+0.0282381j 0.0144054+0.00800202j 0.0207512+0.0219861j -0.0160307-0.0552281j 0.0192374+0.0049049j -0.0460638+0.0320273j -0.0163256+0.0298676j -0.0408822-0.0504623j -0.0297719+0.00919248j 0.0223307-0.0031574j 0.0205241-0.014755j -0.0454611-0.000893323j -0.00985863-0.00362039j -0.0564079-0.0054683j -0.0142422-0.00754878j -0.00557393+0.0141466j 0.0150211+0.00104994j -0.00233876-0.00234321j -0.00589946-0.0160952j 0.0118862+0.0051567j 0.0274215-0.0118496j -0.0098761-0.00920684j -0.0203505+0.0353068j 0.0141083+0.0163236j 0.0106587+0.0179366j 0.0108464-0.0119099j -0.00400462-0.0140477j 0.0304445+0.0059164j -0.00909558+0.00190015j -0.00310954-0.0175282j 0.00543291+0.010686j -0.0189544+0.00854357j -0.00205088-0.0115716j -0.013462+0.00827817j -0.00225212-0.0130055j 0.0165027-0.0104793j -0.0150469+0.0159552j -0.00574519-0.0158607j 0.00168224+0.0083144j -0.00318755-0.00315256j 0.00913927+0.0116112j 0.00243065+0.0248653j 0.0161961+0.00956557j 0.004391-0.0162234j -0.00991539-0.00692418j 0.0291354-0.0118299j -0.00205786+0.020943j 0.00771683-0.0197462j -0.0108575-0.021011j -0.010416+0.0284511j 0.00403296+0.00062464j -0.0200078+0.0222238j 0.0108192-0.0119505j -0.0208054+0.0160437j -0.00742561+0.00740306j 0.0050603-0.0194868j 0.0176504-0.000326088j -0.0222699+0.00702259j -0.00524121+0.00829914j -0.00805356-0.0225023j -0.0164865+0.00407148j 0.00144005-0.001602j 0.00755746+0.00354118j 0.0124062-0.00467312j -0.0138264-0.0193534j 0.0341821+0.0126295j 0.001465-0.00739913j 0.0281375+0.0132502j 0.0145445+0.0081569j -0.00492842-0.00222087j 0.0104261-0.0105008j 0.0175071+0.00363829j 0.0323203+0.0091036j 0.00158184+0.00573465j 0.00155019+0.00821822j 0.00959063-0.000304792j 0.00309024+0.003764j 0.0244673+0.00582991j -0.00547746+0.00883617j -0.00271305-0.00403542j 0.00475692-0.00202699j -0.00752523-0.00492085j 0.00506647-0.00704403j -0.0156528+0.0221353j 0.00186051+0.00474147j -0.048749+0.00587127j 0.0207787+0.0126189j 0.0167071-0.0123732j -0.00942896+0.0109628j -0.00543653-0.0228206j -0.00699545-0.0421063j -0.011753+0.026241j -0.0148043+0.00645824j 0.00287765+0.00487368j -0.00574932-0.01431j 0.0222369+0.0276161j 0.0228382+0.0112639j -0.00770157-0.00582435j 0.00657987-0.0319618j 0.0364759-0.00982866j -1.05551e-05-0.0129022j 0.00512717+0.00409609j 
