1.44031+0.427378j 0.911844-1.17432j -1.74437-0.708642j -1.10904+2.41544j 1.64972+0.846373j 0.937938+1.01591j -0.949946-0.675161j 1.55405-1.35817j -0.719699+1.81958j 0.234549+1.15616j -1.24097-1.05928j 0.790181+0.437043j -2.27889-0.0990457j 0.704641-0.679429j 0.0536506+1.77576j -0.0339156-0.83362j 0.443532+0.895791j -1.28193-0.128454j 0.733833-1.27563j -1.21128+0.0397209j 0.429239-1.13093j 0.0554451+0.891194j -1.15202-0.293694j 0.554214-1.51426j -0.314447-0.0485849j -1.54151-0.897297j 0.764528+0.546116j -0.689624+0.153106j -0.863166+0.496126j 1.79902+0.212529j 0.28287-1.6142j -0.686824+0.817644j 0.112008+0.523677j -0.81772-1.94161j -0.965646-0.233298j -1.35445+0.825229j -0.412215+0.362409j 0.0897984-0.82821j 0.324964+0.587311j -0.230841+0.517959j -1.13888-0.0581073j -0.201763-0.589433j -0.845492+0.185701j -0.795695+0.334203j 0.274972+0.202275j -0.0328945-0.832319j 0.0556458+0.502814j -0.201067+0.925852j 1.37797+0.541444j 0.0980165+0.311548j -0.309412-0.968697j -0.145577-0.371464j -0.421075-0.190612j -0.336138-0.647115j -0.257487+0.182205j 1.49987-1.69903j 0.333255+0.459892j 0.534755+0.699703j -0.318144+0.0245767j -0.0157668-0.0203621j -0.766833-0.986484j -0.0101377+0.219986j 0.279013-0.168017j -0.349381+0.272829j -0.580347+0.529593j -0.597891-0.151436j -0.886191-0.993295j -0.901773+0.223816j 0.220901-0.397151j -0.698733-0.564889j -1.94746+0.0065862j 0.112377+0.582547j 0.74262+0.125679j 0.367493-0.388377j 0.431427-1.13522j -0.0249395-0.507089j 0.466209-0.673623j -0.897619+1.31451j -0.620505-0.38307j 0.264889+0.749159j 0.27728+0.102198j 0.897426+1.26039j 0.753868+1.67722j -0.514967+0.0352437j 1.86857+0.655518j -1.19355+0.202093j -0.0969305+0.193526j -0.202402+0.0654974j -1.1931+2.47842j -0.0937389-0.863783j -1.73692-0.454303j -0.100385+0.135467j 0.579609+0.0672797j 0.246479+0.216545j 0.174529-0.54101j 0.330517-0.329508j 0.0492492-0.744728j -0.173998+0.427222j -0.264985+0.228776j 0.669219+0.126082j 0.32237-0.438616j 0.130427-0.0261204j 0.680659-1.33138j -0.778498-0.360175j 0.296881-0.18775j 0.30889+0.0164558j 0.430587+0.395303j 0.0724311+0.198976j -0.631925+0.224148j -0.0369048+0.273016j 0.0790088-0.211449j 0.439934+0.471445j -1.26438-0.394566j 0.341632+0.0470098j 2.23753+0.658184j -0.432585+0.29167j 0.0478478+0.0802659j 0.0967251-0.522086j 0.0313393+0.553979j 0.316946-0.180831j 0.0369132+0.36022j 0.153297-0.320606j -0.0239298-0.0977533j -0.0810616+0.0983396j -0.398586+0.136646j 0.00642953-0.257722j 0.407488+0.377298j -0.0382649+0.172268j -0.0829038-0.0995073j -0.0973787-9.6987e-05j -0.320189-0.333043j 1.01582-2.03515j 0.164852-0.111506j -0.0338307-0.0867506j 0.374175+0.308229j 0.261336-0.0738456j -0.504-2.49524j 0.602914+0.09409j 0.00367756+0.295424j 0.337251-0.0911787j -0.091568+0.356561j 0.190893+0.466659j 0.0865795+0.349407j 0.267335-0.0114984j 0.610133+0.51916j -0.0725365+0.0649081j -0.0588456+0.0451592j -0.265076-0.320027j -0.121829-0.274107j 0.0600716-0.608141j -0.140726+0.105402j 1.66632+0.737898j 1.6861+0.231891j 0.132525+0.182105j -0.0297509+0.597467j 0.660543+0.0279691j 0.0782212-0.120307j -0.0371187-0.0130805j 1.08714+0.106588j 0.403225-0.39442j -0.4514+0.0686945j -1.54564+1.78807j -0.275239-0.264839j -0.678321+0.207032j -0.717066+0.231693j 0.656757-0.482654j 0.363211-0.337682j 0.163722+0.060093j 0.182904-1.09687j -0.506321+0.258698j -0.286552-0.0470669j 0.459254-0.18299j -0.579683+0.767601j -0.351628+1.48828j -0.598135-2.00304j 0.152459-0.0761372j -0.181902+0.159403j -0.578946-0.209628j -0.0319821+1.24377j -0.0701507+0.375761j -2.24384-0.813625j -0.351626-0.689464j 0.0628634+0.388039j -0.586348-0.203171j 1.55479+0.633212j 0.68619+0.484159j -0.504064+1.22446j 1.99887-0.66545j -0.560404+0.332345j -0.208811+0.866976j -1.10332+2.40102j 0.45633+0.725111j -0.749802-0.984177j -2.38444-0.886011j 0.126767+0.564596j 0.489981-1.4324j 
0.987951-2.4814j -1.94221-1.79207j -0.816877+1.89057j 2.55274+1.25623j 0.925032-1.72792j 0.243492-0.110075j -0.539245+1.05589j 0.113974-0.521198j 1.66654+0.581937j 0.57853+0.357244j -0.480128-0.295419j 0.391339-0.663748j -0.150222+1.73811j 0.374743-0.388454j 1.24798-0.0505734j 0.450749-0.451353j -0.243439-0.262249j -0.928186-0.471028j -0.55926+1.04436j -1.07999+0.827077j 0.370134-0.565058j -0.040142+0.893735j 1.12102+0.0159731j -2.2464-1.373j -0.290408+0.00419959j -0.294359-0.99182j 0.796558-1.26491j -0.4696+0.198799j -0.863779-0.225693j 0.0978783-2.66721j 1.27181-0.760621j 0.971892+1.02004j 0.0110183+0.384245j -2.35417+1.16679j -0.850576-0.927707j 0.949816+1.21566j -0.752724-0.130522j 0.249095+0.0224141j 0.138264+1.00874j 0.0117929+0.164981j 0.139169-0.994056j -0.591021-0.443367j -0.714701+0.0985816j -0.585006-0.00820885j -0.126176-0.431527j 1.01265-0.111969j -0.255244+0.286701j -0.177906-0.100547j 0.610357-1.52992j 0.469424+0.227702j 0.892787-0.852243j 0.0487724-0.428807j -0.0135082-0.509348j -0.442944-0.388297j -0.164305-0.684673j -1.85121+0.215402j 0.761933+0.294844j 0.631669+1.05101j -0.11338+0.0814894j 0.192322+0.0436576j -1.08404-0.185715j -0.0183754+0.114274j 0.0994878-0.18785j -0.678432-0.151197j -1.14468-0.650823j -0.564572+0.193126j 0.401006+1.23189j -0.814511+0.794947j 0.436369-0.474059j 0.32944+0.361227j 0.938552+1.34237j -1.00356+0.131441j -0.389739-0.484018j 0.343118-0.532881j -0.0477611-1.08521j 0.170035-0.920438j -0.321651-0.522339j 1.26807-0.233812j 0.328828-1.49856j 0.843716+0.655183j 0.0809304-0.116798j 0.437797-0.889025j 0.486731-1.5508j -0.529104-0.904807j -0.135771-1.29321j -1.66677+0.310357j -0.842848-0.224459j 0.937605-0.212324j 1.72961-0.380109j -0.277469-1.1261j 0.459167+0.869522j -0.132833+0.444118j 0.241112+0.369525j 0.731119+0.0308477j 0.557937+0.675603j 0.722212+0.361559j 0.248608-0.0331313j 0.101099+0.706092j 0.507764+0.601462j -0.810223+1.18533j -0.416-0.0465397j 0.161733+0.380767j -0.340252+0.731133j 0.385096-1.37739j 0.264829-1.05007j 0.459406-0.121408j 0.588532-0.779632j -0.688903-0.443947j -0.0876474-0.252602j -0.501199-0.348706j 0.150689-0.0110121j 1.46367-0.918568j 1.08291+0.393186j -0.0710122-0.48298j -0.698106+0.0539742j -1.54766+0.00380851j 0.627312+0.402606j 0.215286+0.158519j -0.404981-0.191657j -0.471004-0.398431j 0.509838+0.184232j 1.80395-0.580301j -0.314161+0.168602j -0.218763-0.0183426j 0.662641-0.579401j -0.328059-0.666105j -0.392922-0.115006j -0.00237748+0.0736264j 1.25901+1.56034j 0.560227+0.249362j 0.205347-0.0423973j -1.45196-0.763837j 0.0176243+0.064994j 0.213814-1.8719j 0.50145-0.280569j -0.339061-0.381897j 0.507076+0.479023j 0.0144846+0.760012j 0.060796-0.548169j 0.0671465-0.533268j -0.0978054-0.516512j -0.0576053-0.0492932j 0.523632+0.282822j 1.36218+1.38698j 1.17391-0.645145j -0.173947-0.189587j 0.0456628-0.155072j -0.398941-0.372038j 1.00473+0.547039j 0.340921+0.534409j 0.411965-0.463304j -0.24106-0.0320275j 0.393025-2.36938j 0.0861195-0.0640312j 0.542426+0.115995j -0.0947959-0.778553j 2.0829-0.0171883j -0.054099-0.0598805j -0.498337-0.0491059j -0.0974183+0.3019j 0.559574-0.386935j -0.476258-0.0952301j -0.115632+0.523956j -0.415482+0.232147j 0.374054-0.127785j -0.773167-1.54016j -0.330608+0.447882j -0.707179+1.95417j -0.760008-0.498623j 0.316923+0.333317j 0.0751699+0.0752695j -0.588457+1.06j -0.252508+0.611649j -0.393786+0.236313j -1.80052+1.39242j 0.759726+1.68886j 0.569885+0.436839j 0.62661+0.52386j -0.336054-0.347441j 0.340439+0.460065j -0.941038-0.279269j -0.701909+1.63259j -1.13222-0.354589j -2.19643+0.823393j 0.342466-0.637687j 0.52735+0.247893j 1.77825+0.848373j -0.496687+0.560819j 0.438507-0.730295j 0.796902+1.40703j 1.56931+0.956101j -1.55344+1.13727j 0.764452-0.428637j -0.0746101+2.07155j -1.66802-1.09137j -0.946037+1.00739j 
-1.76785-0.282115j -0.873719+1.52909j -0.0517283-0.588891j -0.827298+0.13451j 0.0891556+0.625553j 1.04764+1.39208j 1.79131+0.222118j 1.66809-2.26619j 0.0324916-2.39462j 0.973913+0.388339j -2.67708-0.901688j -0.795658-0.305239j 1.66372-0.415036j 0.396084-2.04136j -0.497179-0.77351j -0.0330416-1.1242j -0.537552+0.216341j -1.67963+0.524095j 0.859687+0.107945j 0.433176-0.666887j -0.338365-1.158j 1.0228+1.15155j -0.636073-0.588337j 1.00559+1.09079j -0.837114+0.153785j -0.435917-0.166212j -0.64595+0.662524j -0.8501+1.21603j -0.289075+0.727313j -0.596115+1.59899j -0.200045-0.677534j -0.525857-0.737186j 0.886123+0.523064j 1.66248-0.294356j -0.499379+0.279491j -0.47377-0.954581j -0.758751+0.36431j 0.496848+0.0472778j 0.756298+0.736347j -0.10982-1.01322j -0.55848-0.479072j 0.29244-1.61667j -0.416091+0.368776j 1.55096-0.543584j 0.142555-0.305784j 0.0262901-0.877643j 0.0079968+0.187223j -2.41747-0.424207j 0.886412-0.650022j 0.31881-0.0914401j 0.25767-1.21986j 0.582428+1.23382j 0.186945+0.511707j 0.343448-1.45524j -1.19726-1.03127j -0.825288+1.2856j 0.858638+0.0791517j -0.752537-1.2823j -0.413252-0.085247j 0.000154804+0.236089j -0.949195-1.35425j 0.0075066+0.117125j -0.000166074-0.262772j 1.13979-0.814749j -1.36333+0.638929j 0.0200932+0.78456j 1.16217+0.178212j -1.21426+0.123925j -0.0715644-1.11j 0.522505-0.15661j 1.34833-0.534889j -0.030982-1.26897j -0.426344-0.287657j -0.197587+1.46024j 0.483094-1.02886j 0.828054+0.291576j -0.0698404-1.20677j 0.352531-1.00583j -1.66677-0.957152j 0.0884351+0.80166j 0.0166392+0.00382807j -1.19671-0.333355j -0.612863-0.913976j 1.73333-1.16585j -0.678778-0.0265719j -1.5224+0.248536j -0.135027+1.23573j 1.16979+0.626293j -0.288407-1.6548j -0.255832-0.7043j 0.907466-0.5095j 0.211835+0.355468j -0.10907+0.589289j 0.251888-0.480528j -0.175659-0.00448332j 0.970141-0.246254j 1.0777-0.217081j 0.309984+0.0483636j -0.42112-1.12687j -0.269349-0.656735j -0.298297+0.121982j 0.0155327-0.322538j -0.349471-0.0186577j -0.9504-1.33162j -0.454294-0.308808j -0.22872-0.389853j -1.36991+1.37755j 0.914174-0.546106j -0.6907-0.687618j 0.0951093-0.105681j -0.265095+0.295271j -0.222425-0.294841j 0.731514-0.56391j -0.187084-0.172331j 0.540623-1.16752j 0.19607-0.158097j 0.215023-0.0894954j 0.258136-0.357603j -0.516965+0.480117j 1.11706+0.991456j 0.0442755-0.359739j 0.0741854-1.1365j -0.208419-0.220748j 0.0145145-0.0218249j 0.141306+0.420443j 2.20064+0.473924j 0.24406+1.00276j -0.278646-0.156056j 0.144598-0.286018j -0.0845146-0.434297j -0.254542-0.553514j -0.500761+0.311844j -0.572476+0.0390912j -0.738638-0.224497j -0.346344-0.201788j 1.35832-0.00355528j -0.477316+0.209278j 0.0528353+0.300226j -0.71145+0.856987j -0.381858+0.165144j 0.311539+0.015252j 0.000393483+0.0208921j -0.438165+1.20103j 0.521546-0.804246j -0.181598-0.180052j -0.337186+0.342205j 0.0122194+0.876984j -0.437206+0.66263j -0.145795+0.874874j 0.88968-0.537764j 0.645279+1.7752j 0.154416+0.031939j -0.588228-0.169732j 0.442389+0.704772j -0.146536-0.291495j -0.240132+0.0273041j -0.335925-0.86067j 0.0218719+0.433893j 0.0751879+0.693174j 0.0612254-0.815638j 1.17432+0.646617j 0.0788892+0.0319607j -1.61978-0.262578j -0.147956+0.0936483j 0.179252-0.107807j -0.239501+0.323693j -1.30845-0.0541709j 0.857568-0.283505j -0.159168+0.0103921j -0.0450103-0.231593j -0.509736+0.245317j 1.48853-0.118414j -0.605029+1.37699j 0.26089-0.659821j 0.348633+0.331242j 0.238796-0.493822j -0.0251177-0.0828669j 0.0921422+2.21715j -0.00959803-0.0392946j 0.0903413+0.760165j 0.169419+0.00199605j 0.254586+0.265689j 0.481204+0.857688j 0.752033+0.152332j 0.0218636+0.0812554j 1.8026-0.302789j 0.165041-0.356638j -0.0340655+0.357598j 0.971431-0.324228j -0.0723058-0.713622j -0.0122003-0.202289j 0.101684+0.908558j 0.550081+0.491817j 0.663627-0.343815j -0.340114+0.00721882j 0.290061+0.474953j 
-2.05985-1.66112j -2.24977+1.33159j 0.257362+1.31937j 1.86089-0.20887j -0.0843173-1.27083j 0.954424-0.663971j -0.376838+0.499183j -1.03359-1.38937j 1.0936+0.532837j 0.954747-0.241036j -0.963197+1.04998j 0.256636-0.458167j -0.19721+1.49241j -0.67755-0.625838j 1.11412+0.0364057j -0.711431+0.553041j 1.65309+1.13485j 0.797604+0.0630983j 1.17978-2.44431j 0.607413+1.99931j 0.437521-0.245633j -0.919101-0.629219j -2.06741-0.736838j -0.567555+1.28509j 0.80218-0.669836j -2.80388+0.969212j -0.750467+0.140775j -0.0788042-1.72179j -0.33412+1.29272j -0.927635+0.568231j -2.29095-2.23478j 0.29446-0.461988j -0.92194+0.462397j 0.733581+0.374559j -1.07771+1.71289j -0.0419402-0.163378j 0.216516-0.0196257j 0.390348-0.699794j -0.604987-0.246101j 0.28117+0.241145j -1.3214-0.33258j -0.553977+0.417311j -0.20611-0.915108j -0.339274+0.755084j 0.113924+1.38052j 0.527801-0.706439j -0.478189+0.327762j 0.272881-0.125816j -0.835674-1.01379j -0.835527-0.0217049j 0.1196-1.0807j -0.575917-0.133675j -0.647207-0.24703j -0.221436+0.589417j -0.900221+0.0967628j -0.699702+1.01049j -0.60446+0.795887j 1.63899+0.0439709j 0.280935-0.603251j -0.0156231-0.0822404j -0.422606+0.886539j 0.212935+0.0419933j 0.117718+0.634811j -0.370155+0.719916j -1.0575+0.150113j -0.610102+0.502891j 0.655631+0.367893j 0.581921+0.643316j 0.525282-0.49161j 1.50758+0.739794j 0.415443-0.033515j 0.159817+1.21589j -0.320047+0.126316j -0.39563-0.708934j -1.02206-0.141916j -0.75399-0.372069j -0.465485+0.27179j 0.569107-0.301654j -0.537296-1.39475j 0.53186-0.770597j -0.370747+0.829319j -0.0124164-0.739938j -0.357756-0.712073j -1.12136+0.422427j -0.427622-0.7452j 0.26351+1.13704j -1.01415+0.237555j 0.0293715-0.768606j 0.892316-0.541951j -0.720814+0.118018j 0.343709+0.497283j -0.177859+0.0184785j -0.765663+0.750239j -0.204757+0.116858j 0.496196-0.588272j -0.989429-0.510609j 1.86683+0.712107j -0.589465-0.526967j -0.245117+0.646258j 0.555214+0.541523j 0.145321-0.0323491j 0.0307385-0.697307j -0.593896-0.634807j 0.047168+0.118761j -0.323665+2.47617j -0.542179-0.161834j 1.12839+0.0573042j -0.34361+0.802669j -0.595553-1.67586j -0.489175-0.155828j 0.545228+0.0637053j -0.399641-0.392001j -1.44133+0.900059j -0.437591+0.586555j 0.207793-1.04583j 0.496018+0.309047j -0.113239-0.594561j 1.34561-0.352885j -1.35554+0.250917j 0.00288316-0.855591j -0.349712-0.230199j -0.938136+0.986603j 0.526248-0.332923j 0.0569568-0.0317033j -0.00424784-0.488874j -0.525346-1.04175j -1.15308+1.28711j 0.0931262+0.262374j -0.228155-0.839344j 0.0379956-0.392113j 0.156149-1.18671j -1.06741-0.0206825j 0.163678+0.347467j 0.353763+0.908601j -0.863854+0.101177j 0.00623579+0.945372j -1.63091+0.234086j 1.38271+1.34005j 0.811962+0.112728j -0.0199986+0.580717j -0.373909-0.218667j 0.363002-0.0241618j 0.528976-0.144644j -0.97518+0.426456j -0.294612-0.330562j 0.0601962-0.00886029j 0.359074-0.229923j 0.833155-0.139283j 0.405713-0.292749j 1.93591+0.00818223j -0.38763-0.322907j 0.900606-1.15686j -0.569642-0.199028j 0.270063-0.349946j -0.841988-0.594282j -0.183094-0.0243432j -0.331822+0.530618j 0.140092-0.278603j -0.77125-0.258066j 1.06894-1.34452j 0.153112-1.02946j 1.2831+1.45546j 0.0937345+0.355818j 0.313278+0.289191j -0.211476+0.648031j -0.244812+0.398649j 0.472485+0.930661j -1.21923-0.219417j -0.298213-0.310982j 0.249889-0.89116j -0.0191492-0.0768074j 0.759516+1.66429j 0.930043+0.492661j 1.01553+0.162307j -0.25992+0.197122j -1.39414-0.383262j -0.13452-0.277122j 0.993133-0.282148j 1.03411+0.271393j -0.208798+0.281104j -0.484725+1.8727j 0.192315-0.323396j -1.16037+0.124733j -0.353297-1.18111j -0.250522-1.1918j 0.19999-1.38734j 0.260529-0.605738j 0.38411-1.32629j 0.846341+0.805713j -0.313886+0.766166j 1.1936-0.245896j 1.70405-0.0515852j -1.09964+1.28418j -0.0640238+0.294186j 1.05172+0.732625j -0.19931-0.639813j 
-0.105173-1.52163j -1.43797-0.419473j -0.0476112-0.921326j -1.37479+0.0587134j -0.0384501+0.986747j -0.751507+0.852477j 1.06941+2.03272j 1.5661+0.513177j 2.61027-1.98788j 0.224336+0.312413j -0.169493-1.72926j -0.438998-1.16574j 2.31531+1.58193j 1.27774-0.465736j 0.694091-1.62465j 0.00242958+1.01773j 0.610033-0.192999j 1.48975-0.544191j -1.10158-0.169293j -0.411166+0.940363j 0.566722+0.859658j -1.06082-0.995814j 0.245965+0.881004j -1.37931-1.03863j 0.885576-0.557777j 0.0795746+0.313328j 0.653499-0.485754j 0.516589-1.51508j 0.314558-0.301918j 0.40558-1.84586j -0.206066+0.221621j 0.527149+0.59934j -1.14356-0.297297j -1.77915+0.52904j 0.170079-0.044929j 0.628893+1.04222j 1.08787+0.0693267j 0.0461494+0.0738551j -0.489973-1.68848j 0.658609-0.613783j -0.512582+1.10162j 0.0929861-1.51302j 1.2372-0.695267j 2.15933+0.520534j -0.0182937+1.38694j -1.54925+0.414157j -0.329227-0.359766j -1.34053+0.481169j 1.59087-0.34566j -1.16485-0.74449j -0.256207+0.272602j -0.286823+1.58762j 0.000732617+1.11095j -0.44866-1.02634j -1.12983-0.680255j -0.207861-1.07137j -1.37898+0.214705j -0.915098-2.22093j 0.611137-0.469351j -0.258524+0.276514j -1.37462-0.825478j 0.080393+0.14648j -0.445603+0.720585j 1.90118-0.0954578j 0.217803+0.590965j 0.183233+0.262529j -0.279528-0.229729j -0.67949+0.542295j 0.129222-0.0996277j 0.140542+1.66189j -0.642844-0.80532j 1.45828-1.55468j 0.571304-0.637207j -0.754837+1.55459j -0.310376-0.964662j 0.191104+1.0512j -0.324072-1.5216j -0.0746886+0.259756j -0.913792+0.612628j 0.416982+0.38359j -0.959948+0.524091j -0.190072+0.206861j 0.938009+0.418174j 2.73159+0.121332j 0.476914-0.198665j -0.414911+0.945086j 0.681509+0.673373j 0.316723+1.68216j 0.0369044+0.603711j -0.535546+0.153141j -0.563854+0.197739j 0.153502-0.360827j 0.0224918-0.422852j -0.577226-0.0923567j 0.0726925-0.56573j -0.32362+0.593904j -0.49088+0.013701j 0.0310216-0.519312j 1.191+0.216253j 1.26685-0.0349705j 0.21663+0.298781j -0.128738-0.147833j 0.579149-1.02187j 0.688082+0.178622j 0.580688-0.240009j -0.508562+0.246505j -0.438588-1.77623j 0.0180802+1.02471j 0.487644+0.219711j 0.254264+0.760352j 0.0182584-0.287501j -0.374604-0.112894j -0.434631+0.629617j -0.162624+0.536093j 1.6161+0.896774j 0.164582+0.448983j -0.0339391-0.666525j -0.227405-0.27135j 0.178209-0.218037j -1.14532+0.243237j -0.360334-0.287752j 0.648697+0.298104j 0.145921-0.043408j 0.0219477+0.126718j -0.766519-0.0302376j -1.47838+1.59821j -0.383885-0.231295j 0.160719-0.272936j 0.0337196-0.738679j -0.0710837-0.0543697j 0.169339+0.0518668j 0.116076-0.314948j 0.197824-0.494002j 0.100576-0.313546j -0.579984-0.0300073j -0.65935+0.944693j -0.597694-1.34567j 0.429626-0.834037j -0.215612-0.810427j -0.35481+0.232856j -0.127814+0.599785j 0.283741+0.142186j -0.466124-0.766512j 0.716875+0.388366j -0.100213-0.0438635j -0.210599-0.243376j -0.583754-0.325664j -0.52811-0.58527j -0.83124-0.870774j -0.365261+0.414741j -1.7274+0.0430531j 0.422965-0.0717081j -0.14701+0.238048j -0.519745+0.00407556j -0.222344-0.661194j 0.0394717+0.252688j 0.529836-0.300681j -0.325668+0.00562251j 0.0647506-0.198124j 0.292906+0.0502744j -1.73481+0.71646j 0.0381056+1.03567j 0.613076-0.948756j -0.0282375+0.0726471j -0.0718734+0.345448j -0.0459626+0.374143j 0.916562-1.40467j 0.532156+0.904735j 0.0604512-0.107999j 0.452031-0.208607j -0.0237965-0.170299j 0.0603146+0.48684j -0.541998-0.580038j 0.854522+0.941606j 0.306933-0.202742j 0.418615+0.162978j -0.121431-0.0339747j -2.2369-1.19456j 0.367971+0.278356j 0.0475725+0.0346437j -0.394738+0.680786j 0.334542-0.430913j -0.487002+0.546918j -0.230386+1.08221j 0.0105856+0.309312j -0.285022+1.34847j -0.214777-0.340808j 0.537824-1.11512j -0.188153+0.69002j 1.02205-0.0125532j -0.211028+0.00161416j 0.5142-0.142904j -0.923507+0.186809j -0.228978-0.133705j 0.565211+0.560497j 0.0636401-0.515779j 
-2.11742+1.54513j 0.716008+2.48205j 1.16075+1.46675j 2.19901-1.55564j -0.987564-1.5813j 0.726805-0.606999j 0.468649-0.0117645j -1.12965-1.28537j 0.117182-0.756752j 0.741615-0.570061j -1.09453+1.23681j -0.318096-0.159344j 0.79091+0.262703j -0.891986-0.731663j 0.228209-0.477904j 0.318861-1.05471j -0.293545-1.65932j -2.3577+0.577165j -1.77213+0.910776j 1.11434-0.569145j -1.19564-1.67093j 1.53666+2.23137j 0.65073+1.17458j -0.331899+0.514915j -1.68573+0.230106j 0.797337+1.42544j 0.144968-0.469167j -1.78062+2.44902j 0.439159+0.54868j -0.46882-0.534688j -0.688753+1.22499j 0.411865-0.02953j 1.83836+0.896645j -0.390037+0.889179j 0.52785+0.259476j 0.79788+0.173986j 0.249894-0.550724j -0.503946-0.722249j -1.17448+0.395458j 1.09348-0.144858j -0.728323+1.18735j -0.554253+0.801792j -1.23423-0.639451j 0.698018+1.41482j 1.70743+0.996793j -0.290391+0.109497j 0.0446822+0.902095j 0.930626+0.493877j -0.780805-0.369208j -0.69294+1.34084j -0.796465-0.601512j -0.812195+0.574705j -0.500932+0.602855j -0.633427+0.828595j -0.137399+1.07252j 0.241808-0.461812j 0.0054424+1.75136j 0.760227-1.1973j -0.515335-0.925052j -0.0594686-0.0405478j -0.24136+1.44394j 0.184313-0.0576671j 1.09579+0.375928j 0.636604+0.806104j -0.131445+0.848065j -0.158815+0.357043j -0.324427-0.309171j 0.897599+0.635463j 0.222199-0.480714j 1.72058-0.71902j -1.30684+0.611878j 1.32493+0.121243j 0.285163-0.116856j -0.681527-0.0809777j -1.38202+0.48036j -0.902832+0.477437j -0.545223+0.137118j 0.0269084+0.35378j -0.981855+0.0962405j 0.367165-0.880244j 0.820854+1.44495j 0.459289-0.0419938j 0.422453+0.315406j 0.0865261+0.980447j 0.149122-0.487336j 1.25565+1.24579j -0.0865769+0.490147j -0.37632+0.0186791j 0.481141+0.584359j -0.69785+0.775315j -0.34278+0.556098j -0.944628-1.12548j 0.662763-0.358989j -0.996011+2.21337j -0.0906384-0.310107j 0.572928-0.885083j -1.31501-0.488109j -1.93078-0.142203j 0.638844+0.340506j 0.198307-0.0817084j 1.76206-0.358784j -0.867045+1.36757j -0.757134+0.0598282j -1.2004-0.0900524j -0.998599-0.645615j 1.16697+2.25557j 0.567339-0.836805j -0.115162+0.3485j 0.213332+0.385212j 0.464785+0.0304504j 0.393607-0.263402j 0.0291106+0.529307j 0.340559-0.491051j 1.85373+1.01067j -0.452049-1.16317j -1.01368+0.839143j -1.47431+0.106153j -0.285226+0.204902j 0.278251-0.0221892j -0.51346-0.310833j -1.35286+1.63599j -0.196656-1.91046j 0.139697+0.0686103j -0.0940793+0.13317j 0.230375+0.135783j -0.91275-0.311168j -0.190383-0.466581j 0.173938+0.0576731j -0.883906+0.259523j 0.193625+0.351493j -0.10852+0.229539j 0.136241+0.0779162j -0.229422-0.114628j -1.30111-0.26868j 0.951081+2.70542j -0.238253-0.091503j -0.581505+0.622674j -0.201245-0.0376525j -0.260945-0.178656j 1.53532+0.896102j 0.223755-0.210546j 0.148703-0.111037j 0.899824-0.538905j 1.22087-1.16942j 0.0048006+0.279955j -0.164938+0.264874j 0.0643167-0.262313j -0.628971+0.599284j 0.42359-0.122916j -0.127271+0.341235j 0.0304031-1.11952j -0.228852-0.738598j 0.527211+0.361296j 0.0964073-0.40336j -2.02007+1.93021j 0.292029-0.179512j -0.0746591-1.3729j 0.0156962+0.0884254j -0.0853959-0.39264j -0.179807+0.567331j 0.526784+0.00435827j 0.571567+0.218553j 0.624912+0.895143j 0.373351+0.604893j 0.224298-0.170403j 0.374732-0.119236j -0.420523+0.210097j 1.60402+0.424084j -0.444637-0.38985j -1.13309-1.01951j 0.239875+0.255331j -0.571733+0.193458j 1.38008-0.628315j 0.249985+0.0234609j -0.237032-0.506514j 1.55263-0.289123j -0.249473+0.0344311j 0.846822+0.274708j 0.140527-0.239445j 0.72585-1.36299j -0.24743+0.347881j -0.411666-0.517928j -0.330348+0.321622j 0.583002+1.66368j 0.435841+0.165616j -0.349048-1.03389j -0.494206+0.457723j -0.687549-0.629687j -1.32047-0.461393j 0.857406-0.302807j 0.105167+0.624128j 0.634571-0.780736j -0.224698-0.71785j -0.864855+0.459649j 0.146569+0.313951j -0.209356-0.475391j 
