0.000690316-0.133775j 0.0501167-0.308548j 0.343406+0.0144613j 0.538232+0.162928j 0.772998-0.0421755j -1.16999+0.971966j 1.54477-1.84626j -0.127838+0.0965188j -0.182265+0.143103j -0.503304-0.229024j -0.232521-0.43508j -0.103303+0.0824287j -0.540032+0.45724j -0.255887+0.703885j -0.307549+0.796097j 0.209082-1.28297j 0.823086+1.75601j -1.91039-2.67169j -0.11876-0.0498783j 0.0890613-0.0779596j 0.150256-0.00582286j -0.0275128+0.0615247j -0.00836281-0.425488j 0.0404547-0.184845j -0.399386+0.0129124j 0.253025-0.0107846j 0.051209-0.328497j 0.0624666-0.103302j 0.500895-0.104453j -0.0721625+0.214682j 0.128501-0.339909j -0.559359-0.0662076j -0.0431553+0.308666j -0.343106+0.327423j -0.286459+0.467911j -0.186843-0.934032j -0.18779-0.369096j 0.737487+0.161099j -0.109788-0.556962j 0.560638+0.828624j 0.720729+0.0750816j 0.913916-0.0662462j 0.322994+1.09458j 1.31179-0.193744j 0.902715+0.927025j -1.29995+0.765262j 1.8824+1.73179j -2.56994+2.04592j 0.0542594-0.0789007j 0.0871835+0.0854454j 0.0376472+0.0927876j 0.0849054-0.0465844j 0.139155-0.0254617j -0.0643974-0.0433794j -0.00218443-0.104147j 0.0572812-0.171008j -0.144742+0.171391j 0.190148+0.040164j 0.24204+0.228225j 0.0759968+0.117244j 0.104643-0.0419095j -0.20349+0.173264j 0.236785+0.116258j 0.141806-0.216361j -0.0316718-0.119931j -0.149987-0.0312348j -0.00956656+0.116551j 0.832722-0.248184j -0.44316+0.251688j -0.0086623+0.0799735j -0.386757-0.221856j -0.269991+0.505084j -0.120156+0.369687j -0.233481-0.840944j 0.182729-0.229922j 1.04721-0.108188j -0.440403+0.350867j -0.0321658-0.267367j -0.414112+0.138983j 0.562018-0.191732j -0.0103568+0.320671j 0.237285-1.33521j 0.145569-0.665128j -0.0482706+0.446493j -0.922248+0.223826j 0.000137332+0.789313j 0.218548+0.0973843j -0.769045-0.319605j -0.0617705-0.478504j 0.0223682-0.303231j 0.329719-0.384522j 0.366405+1.41622j -0.566754-0.191044j 0.0933561-0.684616j -0.495892-0.178893j 0.105212+0.061044j -1.0405+0.177125j 0.976139+0.490275j 0.228989-0.0152358j -0.190025-0.069359j -0.627704-0.911572j -0.855303+0.305455j -0.463678+0.65415j 0.325784-0.866158j 0.461624-0.859215j -1.28213-0.563992j 0.357829+0.0447021j 0.562054-0.971886j -0.158245+1.04574j 2.46733+1.44762j -0.595879+0.373423j -1.25131+2.31295j 2.39712-1.98429j 2.14485+2.25707j 
-0.213447-0.146937j 0.28024-0.483159j 0.142218+0.48854j 0.305956+0.913193j -0.0805106+0.0648665j -0.390113-0.352089j -1.58822-1.7124j 0.0692108+0.300615j -0.628104+0.294221j -0.452087-0.729898j -0.470985-0.54839j 0.0746269+0.0170835j -0.739561-0.56809j -0.987771+0.182622j -0.552796-0.307371j 0.0570294+0.298431j -0.688316+0.453872j -2.95054+1.60276j -0.208015+0.253389j -0.0459631-0.126826j 0.510539+0.462028j -0.329675+0.140158j 0.68484-0.622459j -0.0766594-0.772433j -0.423499+0.0660111j -0.1962-0.166661j -0.343979-0.41101j -0.22474+0.0500557j -0.0139608-0.214829j 0.048948-0.0566175j -0.326335-0.108289j -0.638817+0.575624j 0.0560325-0.137762j -0.223148+0.174539j 0.252341+0.550348j 0.269602-0.651855j 0.0477402-0.0999844j 0.347793+0.449489j 0.0489955+0.0107861j -0.683431+0.410576j -0.138112+0.136717j 0.111176+0.836418j -0.0665909+0.103209j -0.0217149+0.224546j -0.268014+0.848335j -0.899807-0.683857j 2.06888-1.8728j 1.9237+2.99434j -0.0586845-0.1457j 0.126963-0.176171j -0.356032-0.0759562j -0.116079-0.161136j 0.0541838+0.204337j 0.748461+0.229257j 0.718388+0.0797241j -1.19923-1.08122j -0.210004+0.0260573j 2.71005+1.09968j 0.0543259-0.488619j 0.0340036+0.286861j 2.63116+0.490658j -3.20508-0.474393j 2.89653+1.19782j -0.197671-0.392271j 1.90055+0.435274j 1.27376+0.216863j -1.2361+0.453929j 5.97764+1.31013j -0.547093+0.570998j 0.0454487-0.207838j -0.89422-0.449092j -6.11517-1.07737j -3.26037+0.42094j 2.02711+0.506154j 1.25403+0.529702j 2.74767+0.39559j -3.92744-0.696543j 2.59966-0.725367j -0.617917-0.342175j -1.41916-0.544978j -3.53526-0.594782j 5.33881-0.101259j 1.9605+0.913424j -2.50218+0.275567j -0.720961+0.203996j -4.24498-0.285076j -2.0969+0.397778j 2.53744-0.603704j 1.74334+0.0844769j 1.05197+0.240381j -3.69029-0.554166j -4.3974-0.166544j 2.87259-0.343683j 0.812616+0.242962j -1.64757+0.715836j -1.69639-0.145144j 3.57324-0.543496j -2.97531+0.269602j 0.725092-0.348094j 1.31711-0.223164j 1.2223+0.208848j 3.20342-0.384821j 2.1397-0.344815j 0.0451605+1.13166j -3.1538+0.687738j 0.978446-0.360506j 0.417058+0.812972j -0.79088-0.429915j 0.756748-0.703906j 2.20692-2.2972j -1.28678-0.768643j 1.52422+2.39617j -2.90961-1.82725j 2.22483-2.64391j 
-0.336299-0.0676773j 0.544545-0.433647j 0.282457+0.570287j 0.747977+0.715247j 0.164655+0.181321j -2.20096-0.0247593j -0.720791+0.911113j 0.238621+0.392885j -0.773338+0.290675j 0.267446-0.399983j -0.240763-0.25415j 0.065737+0.19194j -0.443902+0.444263j -1.19621+0.864372j -0.429481+0.0579205j -0.0125116-0.611841j -0.503584+2.89074j 1.31447+1.60162j -0.00120556+0.326652j -0.192711-0.0547561j 0.394542+0.161338j -0.425595+0.161676j -1.92106-1.20126j -1.19857+0.358772j 0.346241+1.34371j 2.04001+0.87041j -0.602414+0.729633j 1.14502-0.912121j 3.02086+1.85212j -1.61367+2.03894j 2.12113+0.321944j -0.447624-0.247894j -1.59952+0.470268j -0.787482-1.54764j -0.336215+0.357731j 2.1171+0.744479j 1.32332-0.97754j -1.08112+1.83798j 0.474429+1.09352j -1.14584+0.46735j -1.00964+0.333127j 0.298564+1.33634j -0.389272-1.1331j -0.603426+0.339571j 0.344777+1.56134j -2.24928+0.0387853j -1.73302-0.725503j 1.2536-1.95352j -0.661208+0.233905j 0.250998-0.483748j 0.200519+1.20082j -0.113533-0.082686j 0.977254+0.99669j -5.48497-0.992495j -1.92912-0.599941j 4.91512+0.160616j 2.56161+0.0013971j -10.6115-1.06214j 1.10396-0.844183j 1.18252+0.339076j -6.15708-0.379288j 9.75205+0.758383j -11.1999-0.793565j -0.845153-0.0115781j -5.16495-0.194713j -0.594564+0.107939j 2.93207-0.204373j -19.3626-1.08196j 2.86819+0.539652j 0.075597+0.142308j 4.28867+0.631246j 18.1812+0.863471j 8.27284-0.0160846j -10.1704+0.429385j -5.57549-0.666511j -8.38462-0.297851j 12.1379+0.392003j -7.48311+0.0692326j 2.96353+0.834481j 3.87775-0.412099j 10.8359+0.093418j -16.4466-0.660332j -7.22202-1.23765j 7.02884-0.352099j 2.40313+0.133388j 14.3469+0.23965j 5.95111-0.559426j -9.49289+0.266781j -3.97731-0.791864j -3.33924-0.68257j 10.4612+0.140671j 14.8694+0.14325j -9.65614+0.874481j -2.48439-0.280837j 4.15081-1.14832j 5.3584-0.33344j -11.6253+0.961429j 9.64277+0.723576j -6.53658+1.10954j -3.57935+0.636014j -2.82939+0.282713j -11.5737+0.635467j -8.32792+1.42686j 0.179123+1.94496j 11.1434-1.69992j 0.968035-2.39967j 0.793669+0.690092j 0.530285-0.707482j -7.40609+0.934584j -1.26953+0.143162j -0.987061+0.073105j -0.230828+1.97547j -0.24482+2.83019j -0.700958+0.404239j 
-0.310649-0.223832j 0.602989-0.420853j -0.996357-0.11415j -0.115085-0.34449j -0.903309+1.20833j 0.114269+1.757j -0.227111-0.204858j 0.0933972+0.416018j -0.576899+0.479938j 0.711004-0.377135j -0.162677-0.785427j 0.22918-0.694801j 1.2026-1.29896j 0.337327+0.363752j 0.466214-0.135154j 1.19508+1.38522j 2.06303+1.01227j -0.631958+0.0279554j -0.254847+0.295823j -0.0285428-0.201076j 0.847137+0.0669592j -0.135164+0.530835j 0.697544-0.427863j -0.10731-0.615869j -0.00689876+0.155336j -0.798944+0.702995j -0.3407-0.0292558j 0.0606257+0.766101j -0.867975+0.797762j -0.215937-0.763525j -0.0572744+0.973566j -0.698337-0.10423j -0.174864-0.526257j 0.724308-0.461102j -0.243332+0.58806j -0.32672+1.11776j 0.356829+0.799947j -0.935398-0.932169j -0.314203+0.0977331j 0.727676+0.346298j -0.104764-0.502725j 0.249951-0.5809j -1.57322+0.362922j -0.25857+1.67805j 2.37712+0.242322j -1.10336+2.64078j 0.546572-0.717296j 0.839018+0.977097j -0.205256-0.109035j 0.187416-0.258222j -0.0348815+0.664897j -0.0942026-0.15603j 0.899569+0.228427j 0.113481-0.164946j 0.391171-0.686157j 0.166761-0.0739659j 0.2568-0.0936868j 0.851932-0.497644j -0.131812-0.501442j 0.058828+0.429762j -0.232179-0.0174349j -0.443673+0.271697j 1.16718-0.0990448j -0.391854-0.0698335j 0.108454-0.465315j -0.410839-0.33765j -0.0112327-0.313478j 2.14624-0.431171j -0.0250612+0.274901j -0.204451+0.225742j -0.641431-0.145819j -1.67084+1.3054j -0.450427+0.329171j 0.294987-0.309953j 0.610144+0.0989639j 1.60595+0.284087j -0.944048+0.410652j 0.0958515-0.267745j -1.14289-0.72859j -0.18484-0.275919j -0.892041+0.390946j 1.82111-1.39787j 1.00247+0.0302314j -0.50977+0.0682108j -0.784825-0.556143j -1.99912+1.37136j -0.272263+0.263445j 0.104192-0.565236j 0.554291+1.21646j 0.488878+0.432247j -0.80214+0.502384j -1.90632+1.33474j 0.0791114-0.900163j 0.566055+0.0915964j -0.497202+0.176979j -0.344759+0.434258j -0.148489-0.763694j -2.3218+0.588957j 2.40416-0.372454j 0.258515-0.136189j 1.59044-0.568759j 0.869764-0.846891j 0.0928492-1.77598j 0.154405-2.2014j -0.571992+1.43256j -1.91553-0.88448j 0.0669249+0.430841j -1.24044+1.75807j -1.22055+0.876889j -1.01862-1.17676j 0.85554+2.37775j 2.24707-0.763153j 0.718173+0.230001j -0.510531-0.594039j 
-0.112873+0.379745j -0.593168-0.38873j -1.30185+0.324154j 0.923718+0.225769j -1.95233+0.412029j 0.376397-0.760699j 0.230437-0.091823j 0.26166-0.208361j 0.494825+0.201341j 0.485857-0.0180812j -0.960024+0.656766j 1.24409-1.18096j 0.426147-1.45918j -0.865084+1.39429j 0.685998+0.210444j -0.656536+2.2781j -0.691159-0.50765j -0.17272-0.501983j 0.228251+0.06012j -0.131252+0.103863j -0.340897-0.310984j 0.248086-0.0983632j -0.1484+0.4274j -0.209213+0.369797j 0.660431-0.0785542j -0.766389+0.747612j -0.0141318+0.439098j 0.264518+0.627148j 0.29642+0.25198j -0.20477+0.604597j -0.146186+1.32629j -0.429437+1.57903j -0.888499-0.442787j 0.603718+0.161371j 1.26447+0.797629j 0.638088+0.976987j 0.043483+0.0903056j -0.916463+0.382248j -0.760247+0.925359j 0.409323+1.29819j -0.722334-1.0471j 1.6038-0.152086j -0.262119-1.57673j -1.69323-0.437111j -0.637023-0.27835j 0.504803-0.660381j 0.0420236+0.430576j -0.519516-0.00835716j -0.0392912+0.139618j -0.122623-0.0456123j 0.20828-0.212577j -0.0588387+0.0703188j -0.275743-0.253273j 0.148753-0.112744j -0.270282+0.073909j 0.316736+0.75499j -0.104811-0.10526j -1.1302-0.693233j -0.267104+0.368452j -0.270393-0.180211j -0.958586-0.0456767j 1.6621-0.435648j -0.939101-0.42753j 0.145213+0.236255j -0.295847+0.311079j -0.187215-0.771735j 0.200192-0.465065j -2.41036+0.123296j 0.634952-0.233594j 0.270835-0.13341j 0.41176+0.431064j 1.11665-0.238823j 0.967126-0.433052j -0.317241+0.979423j -0.906076+0.410092j -0.382371-0.176097j 1.55177+0.0973114j -0.511948-0.0303983j 0.534121-0.794473j -0.373575+0.153315j 0.676661-0.459022j -1.67105-0.58383j -1.29902+0.745324j 0.736499-0.283765j 0.127065+1.02833j 0.277782-0.147672j 0.214037+0.0501121j -1.28266+0.190986j 0.464225+0.287711j -0.185309+0.216503j -0.835103-0.941265j 2.06552-0.228249j -0.777165-0.550518j -1.12521+0.114455j -0.43042+1.43325j 0.140812-0.0334645j -0.874748+0.337983j 0.625549+1.22551j -0.240707+0.792602j -0.284738+0.0793012j -0.679242+1.521j -1.15881+0.66894j -1.61459-0.242266j 1.6947+0.0306512j -0.0668217-0.716545j 1.12904-0.62066j -1.07922-1.48464j -0.0894963-0.655256j 0.461469-1.32771j 0.564736+0.852689j 0.430886-0.73311j -1.43836+0.0722602j 0.419518-0.882111j 0.587167+0.991343j 
-0.159742-0.150209j 0.597881-0.257757j -0.609708+1.2111j 0.249653+0.510068j 1.02444+0.294784j 0.452753+0.513307j 0.0264931+0.325837j 0.146981+0.107765j -0.318604+0.418534j 0.154142-1.46084j -0.995571-0.914146j -0.652293-0.519875j -1.10921-0.466221j -1.2366-0.440087j 2.01599+0.236378j 0.824048-0.710617j 0.313743-1.4347j 1.23278-0.386708j -0.232522+0.309045j 0.0746484-0.132363j 1.14397+0.22927j 0.13196+0.589355j 4.7536+1.07733j 1.26722-2.27904j -0.260375-1.83738j -4.27391-1.23432j -0.154542-1.11472j -1.9362+2.06412j -5.3583-3.24868j 2.10244-3.98893j -3.93384-1.66067j -0.407515+0.0822325j 4.22109-0.132916j 2.66621+3.84536j -0.356068-0.0185782j -3.07539-3.6233j -3.82764+2.7302j 3.47175-1.86378j -3.45938-1.27807j 0.46146+1.07215j 1.92368-3.32714j 0.479847-0.139082j 0.230015+3.12629j 2.0356+0.203557j -0.90968+0.475831j 0.473014-1.34377j 0.212057+0.919205j -1.32255-0.165858j 0.717494-0.373646j -0.472655+0.0767418j -0.690499-1.4714j -0.262236-0.0473633j -0.476744-1.43402j 10.0691+2.73157j 4.53055+0.634467j -10.8153-2.56743j -3.97719-1.11315j 21.4642+3.48321j -3.18828-0.803863j -1.38277-0.32835j 14.5054+2.29161j -21.1536-2.81137j 23.0282+3.65821j 0.119704+0.284702j 11.9862+1.5186j 3.96561+0.700694j -7.66682+0.505189j 41.0935+4.65281j -4.66474-0.596186j 0.0857333-0.887479j -7.97206-0.763072j -40.1591-4.5461j -19.8905+0.209857j 21.4566+1.92385j 10.272+0.573339j 16.8339+1.8479j -25.385-2.32137j 17.4028-1.16333j -5.24434-0.828978j -9.82741+0.622628j -22.2365-2.54647j 37.3535+3.64187j 13.3857+0.618348j -15.4887+0.254021j -3.22414-0.267534j -29.9448-1.78091j -14.2245+0.4301j 21.6032-1.90539j 9.02622+0.435425j 6.21237+0.46192j -19.3025-2.60371j -30.6309-4.42087j 21.1157-1.20237j 2.4955+1.42276j -9.81923-0.204947j -10.6477-0.722044j 28.2031-0.663949j -19.3347-0.0619903j 10.991-0.0787409j 9.06009-0.200011j 8.35198+0.415424j 23.8777+3.85495j 17.5213-2.93514j 3.02128+0.465779j -27.7467+3.80585j -0.0753474-0.220127j 2.46412+0.762223j -0.355353+0.698301j 12.1776-2.03717j 2.25505-0.105617j -3.96566-0.288108j 0.027954-1.74114j 0.280596+0.170196j -1.79421-0.822941j 
-0.317854-0.27974j 0.551149-0.827277j 0.170221+0.0129157j -0.505933+1.8186j -0.456878-0.0203376j 0.371996+0.191946j 0.29368+0.682177j 0.32101+0.439771j -0.304696+0.176797j -0.35228-0.342057j -0.746665-1.09559j -0.206622+0.546281j -0.00720767-0.822532j -2.14513-0.52035j -1.23511-1.92676j 0.236764+0.389731j 1.37304-0.465229j 1.45038-0.234571j -0.0233719+0.406969j -0.194639-0.146595j 0.592009-0.290975j 0.0365058+0.451129j -0.942382-0.282532j -0.200562+0.169279j 0.368306+0.579207j 1.21214+0.489441j -0.0402462+0.168792j 0.538834-0.507794j 1.64532+1.22723j -0.621417+0.98461j 1.21719+0.436468j -1.21712-0.469737j -1.1963-0.176828j -0.977324-1.71152j -0.619164+0.824012j 1.05573+0.950657j 1.54387-0.60488j -0.966577+0.55522j 1.24318+1.20971j -1.71333-0.0341847j -1.59017+0.956299j -0.335483+1.80888j 0.125673-0.839371j -0.310315-0.0527634j 0.546916-1.42582j 1.4152+1.11576j -0.557539+1.49057j -1.77953-1.13183j -0.462678+0.147549j 0.107713-0.415142j 0.511975+0.89011j -0.143132-0.103056j 1.03596+0.0269597j -1.90646-0.331317j -0.859864-0.780015j 2.01228+0.735821j 1.04553-0.245644j -3.35198-1.02193j -0.0911331-0.247751j 0.344762+0.255629j -3.25309-1.08513j 3.94058+1.17553j -3.73834-1.41297j -0.411611+0.216439j -2.58783-1.01749j -1.77898-0.736266j 2.03217-0.116925j -7.08753-1.55734j 0.288239-0.376426j -0.227891+0.449803j 0.414012-0.0673198j 7.39529+2.43161j 4.19574+0.123759j -3.46695-1.53389j -1.24075+0.421923j -1.72759-0.0973077j 4.59123+1.70666j -3.69382+0.0703499j -0.185612-0.0250567j 2.61097+0.298088j 3.38904+1.52789j -6.59041-2.68436j -1.97286-0.268292j 3.29267-0.0148267j -1.24101-1.27363j 5.30233+2.30389j 3.31516+0.637302j -5.06489-0.0326146j -1.77928+0.436976j -0.898611-0.0558443j 4.46469+0.289439j 3.92903+3.6277j -5.15572-0.38533j -0.0681777+0.887294j 1.23994-0.744157j 2.42921+0.805574j -7.08508-1.19773j 2.37029+0.473548j -2.98607-0.157239j -2.14508+0.294005j -0.520709+0.221683j -3.1638-2.06584j -3.96157-0.0442984j -0.395109+1.77084j 5.95721+0.695629j 1.77395-0.148928j -0.0754524-0.436268j -0.999772+0.50766j -2.58448-0.441177j -0.994257-0.494888j 1.56637+0.763003j 0.409131-0.27066j -0.044089-0.332171j 0.629424+0.107401j 
-0.0354961-0.24627j 0.420286-0.108016j -0.0328554-0.197735j -0.22646+0.965335j 0.940638+0.526578j 0.78471+0.539049j -0.21596+0.453582j -0.0335957+0.222493j -0.122758+0.387456j -0.717021-0.620305j 0.0239455-1.23313j -0.38715-0.173521j -1.45256-0.751864j 1.11894-1.2939j -2.04906+1.84672j -1.37872+1.55739j -0.319871-0.910847j 0.0833257-0.851261j -0.311243+0.160821j 0.130125-0.199007j 0.860474+0.266315j -0.0605813+0.460464j 2.62435+0.648968j 1.10817-1.21735j -0.550271-1.09112j -2.52146-0.96954j 0.0853724-0.962268j -1.38715+1.24281j -3.61394-1.60943j 1.40739-2.93322j -2.05145-0.885394j 0.689003-0.0947817j 1.87366+0.225955j 0.191486+2.64353j -0.0807251-0.658711j -4.01149-1.76054j -2.07419+0.251471j 2.4389-3.18705j -1.60612-1.38729j 0.054255+0.797661j 1.81997-1.42432j 0.346093-0.118002j 0.239969+0.479229j -0.428382-0.543007j 0.516283+1.41825j -1.30612-0.0473853j -0.0744644-0.309662j 0.436056+0.10086j 0.574939-0.438629j -0.153957+0.180886j -0.650928-1.01434j -0.088749-0.124171j -0.445784-0.781429j 7.28557+1.99969j 3.42467+0.541342j -7.94887-1.42855j -2.88846-0.376909j 16.2484+2.24757j -1.83475-0.374437j -1.08724-0.293057j 9.90534+0.43981j -15.3498-1.22471j 16.9497+2.02027j 0.129894-0.0684865j 8.39984+0.0968517j 1.47699-0.321258j -4.58349+0.582458j 30.266+2.83711j -3.36667-0.570778j -0.304091-0.319797j -6.5744-1.55162j -29.2437-1.00756j -13.6837+0.599723j 15.5576+0.551464j 9.03198+0.563194j 12.9741+0.749025j -19.3457-0.360371j 11.1609-1.27135j -4.10341-1.20219j -6.53486+0.741881j -16.2044+0.734491j 25.9566+0.799262j 10.6542+0.93552j -10.5894+1.15453j -2.88762-1.01948j -21.6161-0.335157j -8.42971+0.778767j 14.3083-1.16653j 6.13884-0.273246j 3.4126+2.42151j -14.1694-0.337524j -22.8693-1.01016j 14.4394-1.33882j 3.35888+0.52249j -5.98373+0.246447j -10.7912-1.91048j 17.899-1.5208j -14.581-0.667157j 7.77204+0.241219j 7.16885-2.60561j 4.98653+0.101323j 17.1068+0.233976j 12.9989-2.27402j 2.21066+0.459687j -18.0611+2.69587j 0.491682+0.347971j 1.09556+0.0754027j -0.714264-0.00512692j 8.93966-2.00698j 2.0847+0.370989j -2.44834+0.133795j -0.347365-1.14803j 1.24123-0.605031j -1.09069+0.335818j 
-0.456869+0.239233j -0.113697+0.174898j -0.124178-1.23578j -0.124068-0.248985j 0.580346+1.91624j 0.628061-0.26557j -0.576081-0.412098j 0.351416-0.366709j 0.241821+0.676434j 0.943218+0.867374j -0.430299-0.343478j -0.0405753+0.721094j 1.08198-0.955725j 0.94223+0.587998j -1.0286-1.158j 1.39086+0.517748j 0.21383-1.02859j -0.823464+1.23989j 0.00702914+0.113043j 0.0292943+0.0336299j 0.652277-0.233581j 0.576571+0.394735j 5.11837+2.07107j 1.29101-2.16446j 0.0650957-1.79516j -5.78337-2.67145j -0.394593-0.873953j -3.28877+2.65198j -7.98952-3.6989j 2.99035-5.8528j -4.69689-1.44613j -0.144947+1.19435j 4.04206-0.899743j 0.984945+3.00275j 0.322792+0.226704j -5.17356-3.12828j -2.29185+1.86018j 3.48885-3.96569j -1.14869-1.10109j 1.44729+1.3854j 0.935648-0.950798j 1.09965-0.95457j 0.321124+3.14457j 1.95073+0.17719j -0.260664+0.0450877j 0.690812-0.423228j -0.107578+0.0180887j 0.170056-0.433122j 0.914124-0.317193j -0.663659+0.222985j -0.643294-2.02415j -0.303583+0.096394j -1.08695-1.85254j 11.2129+3.20229j 4.65894+1.09263j -11.9282-2.70848j -4.71512-1.34611j 22.8028+3.41074j -3.72127-0.538622j -1.46436-0.943887j 15.5179+3.07661j -22.3268-3.1631j 24.1649+3.89481j 0.375211+0.632459j 12.6108+2.16907j 5.07313+1.50237j -8.50166+0.0856229j 42.7482+5.59943j -3.84535+0.0196297j 0.161227-0.625148j -7.5203-1.3143j -43.0374-6.77356j -21.7208-0.638489j 22.0836+4.39378j 11.7125+1.57383j 16.2589+1.55839j -28.6217-4.1624j 19.3039-0.943106j -3.83572-0.27787j -12.1556-0.368839j -25.1718-2.33374j 39.6703+6.72313j 14.6104+2.70061j -18.1457+0.578551j -3.7448+0.0482154j -31.3929-4.73458j -15.3983+0.925507j 25.4214-1.30662j 8.59822+0.107944j 5.53303+0.809462j -23.658-3.05384j -33.5948-4.13661j 24.8347-0.126359j 3.31036+1.17069j -11.0646+1.41461j -12.2723-1.97493j 30.0795-1.60008j -20.1703-2.4966j 12.2283+1.64928j 10.3121-0.766641j 7.09088+0.808432j 26.3626+3.37368j 21.0488-2.47675j 4.46441-0.516621j -29.5524+2.86352j -0.266055+0.542517j 1.27826-0.791581j -0.505661-1.04306j 15.0579-2.59849j 3.88491-0.659j -4.59001-1.06054j 0.147822-1.17574j -0.710519-1.31065j -0.772331-1.28291j 
-0.168658-0.730758j -0.684251-0.0327333j 0.107143-0.3143j 0.707874+0.408899j 0.73584-0.136751j 0.117781+1.08047j -0.178239-0.331637j 0.127493+0.705149j -0.212203+0.01044j -1.16046-0.169447j 0.120843+0.0910516j -0.000997551-0.525322j -0.0582727-1.42306j -1.04889+0.272538j -1.13226+0.791529j -0.250233-1.52686j 0.450786-0.793789j -0.892266+1.00852j -0.786094+0.723735j 0.00155266-0.46968j 1.80957+1.05429j -0.0969628+0.950324j 6.53943+2.43946j 2.97184-2.35168j -1.41125-3.03103j -6.32597-2.41025j 0.513726-2.43353j -3.25885+2.68624j -9.7083-5.41835j 4.18488-6.58827j -6.75161-1.1457j 0.325285+1.12388j 4.98845-1.63733j 2.72577+4.65008j 0.440048-0.566704j -5.47584-4.77249j -3.50856+3.34171j 4.46483-3.72779j -3.11861-4.14785j 0.520609+2.92107j 4.45199-1.93029j 2.05176+0.606039j 1.04705+4.75497j 3.78519-0.533001j 0.788802+0.137413j 0.517146+0.748647j -0.747652-0.26213j 0.806029-1.17792j 0.755658-0.859004j -0.216344-0.17478j -1.44423-1.78706j -0.504181-0.395587j -0.384381-1.43224j 14.8855+4.06931j 7.08325+0.87817j -16.1454-4.08037j -6.08198-1.11898j 32.8393+5.56505j -3.76387-0.979426j -2.22612-0.44294j 22.4202+2.63546j -32.2345-4.6839j 34.4965+4.36587j 0.447502-0.114461j 18.7815+2.41057j 4.9735+0.974133j -11.1437+1.08741j 60.4903+7.67088j -7.33547-1.02779j 0.0159377-1.62908j -10.5919-1.80837j -60.9483-7.5631j -29.9684-1.12659j 32.7343+2.70322j 15.5712+2.04571j 24.4986+2.20893j -39.2524-5.40378j 26.56-1.6493j -6.39305-1.55872j -14.5898+1.11901j -35.1549-4.21838j 55.1783+6.82796j 21.4556+3.25767j -24.9849+0.58227j -4.63383-0.194472j -45.291-5.15688j -22.0868+1.51357j 33.7598-1.69168j 13.1162+1.49428j 8.41658+0.842937j -32.7252-2.15881j -47.451-5.77423j 34.0077-1.3996j 5.85661-0.356868j -14.0137+2.13738j -16.5902-2.58843j 41.9329-3.04625j -31.12-1.66919j 17.0363+1.74739j 14.1735-1.17991j 8.25597-0.5775j 34.7946+2.01366j 28.4622-5.42041j 6.10789+0.824836j -38.4313+2.83573j -0.303282+1.38284j 3.47548-1.42836j -0.329092-1.15243j 21.0768-1.74255j 4.83679-0.0644623j -5.72641-0.546519j 0.461212-2.37043j 0.89304-1.48581j -1.82636-0.656516j 
