-0.0913373+1.08868j 1.76269-0.389849j -0.491657-1.24684j -1.20135-1.16249j 0.112139-0.140194j 1.09905-0.557854j 0.309022-1.54228j -0.114068+0.94868j -0.592918-0.914057j -1.72155+0.653748j 0.624235+0.95792j -1.27805+0.5395j -1.49364-1.63851j -1.0387+1.56431j -0.370461+1.73056j -0.576652-0.262627j -1.63379-0.534807j 0.561236-0.372651j 1.7062-0.717117j 0.444362-0.602174j 0.00243869-1.56804j -0.0226734-0.018937j 1.79133+0.934634j 1.46106-0.165022j -0.278377-2.09903j -1.14225+0.449478j -0.465247-0.933987j 0.989253-0.273292j 1.24945-1.18336j -1.29054-1.50497j -1.03296-0.695016j -0.921962+1.49777j 1.14705+0.24258j 0.229501-0.475764j -0.396839+1.48117j 0.242488+0.618896j 0.770929-0.852357j 0.116791+0.147129j -1.49201-0.415334j 0.497684+0.539967j -0.0762445-0.0792126j -0.00747388+1.13961j 0.605133-0.447895j -0.332229-0.624237j 1.51576-0.451283j -1.20054-0.352765j -0.000158721-0.182223j 0.455719-0.694623j 0.141579+1.34953j 0.282978-0.571976j 0.0883792-0.0590592j -0.406564+0.00676451j 0.319036+0.279308j 1.28759-0.758247j -0.476731-0.310322j 1.34213+0.783057j 0.274294-1.36447j 0.048225-0.230314j 1.32479-0.35509j 0.19155-0.048845j -0.0108436+0.369442j 1.27743+0.869271j -0.441109+0.155803j 0.0483166-1.21703j -1.61136-0.117609j -0.648418-1.10287j 0.00108544+2.02108j 1.08599-0.608672j 1.25738-0.274786j 0.504081+0.281268j 0.224056+0.563082j 1.20496+1.20443j -1.57775+0.47105j -0.13432+1.11525j 0.654916-1.98623j -0.500426+0.130126j -1.78751-1.82277j 1.02218+0.134113j -0.770478+0.577269j -1.04558+0.891476j 0.311453-0.764686j -0.890683+0.599025j 0.966491-0.206213j 0.475665-0.465789j 0.789859+0.346017j -0.110768+0.811418j -0.0378848-1.11195j -0.126515+0.248114j 0.577877+0.193459j -0.0626841-2.33355j -0.0291641+0.0464772j -0.29623-0.188444j 0.55345+0.520094j -0.231202-0.282056j 0.222396-0.204848j 2.03255+0.0400508j 0.287486-0.00241121j -0.00852834+0.19308j -0.185431+0.116937j 0.295585-0.276148j 0.816625-0.0776656j -0.520538-0.947008j -0.167401+0.50033j 0.131653+0.547848j -0.119135+0.166665j 0.129842+0.225471j 0.114628-0.156022j -0.153526-0.284597j -0.0629405+0.530946j -1.21239+1.37299j 0.141108-0.459566j -1.11033+1.54843j -0.0435043+0.201866j -0.231388-0.035041j -0.269812+0.278113j 0.529+0.553298j -0.478517-0.172214j -1.47058-1.2281j 0.177289+0.429098j -0.0843342-0.259281j 0.0226188+0.136755j 0.395208+0.129133j -0.234554-0.0137723j -0.130022-0.364546j 0.0568019-0.521808j 0.822507-0.064883j -0.946668+1.0306j -0.113111+0.0386786j 0.22194-0.0350846j -0.0690942-0.397269j -0.000558675+0.265134j 0.0554066-0.109963j -0.413832+0.594123j 0.600258-0.107032j 2.10977-0.31396j -0.278647+0.180997j 0.50651-0.688742j 0.32728+1.56301j 0.425759+1.32019j 0.128124+0.082057j -0.523404+0.0630516j -0.61003+0.53774j 0.553805-0.389505j -1.60792-0.219888j -0.0216183-0.315984j 0.0420442-0.538007j -0.872135-0.0147605j 1.72983+0.211754j 0.789139-1.85598j -0.529853-0.0536546j -0.887571-0.466122j 1.72493+0.924929j 1.10161+0.564178j -0.100225-1.02598j 0.227198+1.86847j -0.777884+0.415954j 0.435887-0.718366j 
0.883516-1.30161j -1.32476-0.684019j -0.686525-0.449266j 0.722926+0.758244j 0.801375-0.172889j 1.17624-0.659719j 0.325592+1.16908j -0.429222+0.227045j -0.381014-1.2752j -0.199403-1.64066j -1.75436+0.447149j 1.55027-0.324449j 0.520954+1.48561j 0.510859+0.600707j -0.0470255-1.13065j -1.11218-0.0492519j -0.856078+0.235637j 0.0447119-0.699025j -0.558132+1.21276j 0.187072-0.547176j -0.491057-1.03595j 0.96566+0.237363j -0.719923+0.726108j 0.927321-0.294618j 1.33951-0.588726j -0.785393-1.28728j 1.13062+0.240304j -1.69855-0.903328j -0.291579+0.879213j -0.456204+1.93785j 0.234284+0.381249j 0.442115+0.906214j -0.115848+0.516176j -0.628436-0.0317676j 0.619071-1.48206j 1.4355+0.477921j 0.293452+0.281149j 0.267977-0.126355j -0.914921-0.00546906j 0.0147802-0.244699j -0.129177+0.418177j -0.0910742+0.432573j 0.0292197-1.40873j -0.0318646+0.16374j -1.61152+1.59636j 0.205417+0.184621j 0.0779295-0.149296j 0.204852-0.601828j 0.453244+0.967712j -0.200848-0.26712j 0.414145+0.202237j -0.107404+0.360628j 0.721314-0.103834j -0.137356-0.0782748j 2.56135+0.143647j -0.803815+0.651606j 0.0311625+0.117863j 0.193717+0.0163169j 0.612688-0.675268j 0.372728-0.253192j -0.337062+0.314846j -0.402212-0.333001j -0.138108+1.60929j 1.90291+0.492831j 0.0702766-0.187097j -0.48648-0.972073j -0.465384-0.758084j 1.93229+1.14472j -0.767297+0.921116j 0.91457+1.55959j -1.10359+1.48027j -0.373872-1.74327j 1.77271+0.169561j 0.0124509+1.11357j -1.45219+0.922753j 0.196296-0.591305j 0.4093+1.63993j 0.949308-0.233797j -0.577374+0.101428j 0.415198+0.502774j 0.469434-0.174978j 0.167268+1.50194j -0.805639+0.533603j 0.025066+0.51856j -0.850197+0.474288j 0.435549-0.186136j -1.15852-0.709218j 0.0759144+1.01488j 0.255256+0.577205j 0.254876+1.22059j 0.453269-0.120728j -0.704149-0.0463837j 1.084+0.485829j -0.935755-0.0768076j -0.580098+0.427159j -0.337092-0.344375j 0.612932-0.293897j -0.375053-0.389126j -0.614243-0.293466j -0.212961-0.163611j 0.769473-1.02789j 0.990781-0.211045j -0.774938+0.89953j 0.3233-0.225509j 0.0775472+0.129311j 0.19393-0.428938j 0.0509453-0.361018j -0.711353+0.723529j -0.402573+0.482373j 0.244865-1.64968j 0.300544+0.576652j 0.132842+0.74554j 0.119914+0.537568j 0.104875+0.100351j 0.11319+0.600384j 0.21951+0.53006j -0.0768918+0.770771j 0.570129+0.667729j 0.833457+0.414063j -0.231985-0.109767j 0.495669+0.0954246j 0.448461+0.297008j 0.37751+0.435618j 0.0802715-0.261392j -0.990599-0.795772j 0.766983+0.44595j -0.643954-0.342038j -0.0534444-0.37552j -0.0821748+0.180832j -0.900475-0.0326819j 1.6027-0.815976j -0.276941-0.124042j -0.426707+0.534557j 0.305556+0.407846j -0.278764+0.823902j 0.541093-0.854036j -0.58944-0.148756j -0.140446-1.05019j -0.529344+0.473932j -0.165349-0.367016j -0.84297+0.947477j -0.732811+0.550626j -0.671372+0.307958j -0.25743-0.10288j 0.478562-0.648103j -1.07239-1.04546j -0.474776+0.016451j -1.2643+0.53303j 0.525715+0.622439j -0.820881-1.53272j -0.640613-0.60953j 0.403543+0.0260809j -0.877806+1.27981j -0.557543-0.309677j -1.87814+1.1117j 0.294216-0.39163j 1.59702+1.36691j 
-1.49489-0.104726j 0.0623462+1.39489j -0.0634009+0.810523j 0.26784-0.925361j -0.537035-0.576554j -1.14096-0.66799j 0.774481-0.818505j 0.411658+0.234703j -0.870535+0.951758j -1.22805+0.974806j 1.2189+1.20917j 0.225608-1.5937j 1.64498-0.0827565j 0.634655-0.32225j -1.17927-0.39901j -0.448017+1.08505j -0.124401+0.825229j -0.721708-0.32212j 1.0085+1.17935j -0.416877-0.455133j -1.18212-0.00899879j 0.767483-0.800981j 0.369115+1.16834j 0.238301-0.990646j 0.205215-1.71949j -1.69328+0.0878855j 1.81625+0.729402j 0.92587+0.613107j -0.25433+2.06635j 0.851087-0.990779j 0.411935+0.981057j -0.133874-0.648569j -0.988232+1.38925j -1.5632-0.789921j -0.615785+0.323207j -0.164466-0.321467j -0.898231-0.130364j 0.25251-0.62262j 0.570871-0.153949j 0.418752-1.79191j 0.027806+0.189568j -1.97447+1.06131j -0.248451+0.24591j -0.236525+0.578076j 0.523815+0.0610116j 0.34311+1.04467j 0.554363+0.582295j -0.27755+0.0546092j -0.275185-0.238498j -1.0832-0.023077j -0.0906912-0.0734902j -2.36126-1.12578j -0.23162-0.19624j 1.18435-0.125134j 0.324365-0.262463j -0.108091+0.125481j -0.919909+0.593484j -0.579402+0.173264j 0.120751-0.12986j 0.116921-0.24132j 0.884563-1.51686j 1.44682+1.3563j -0.162702+0.316129j 0.660698+0.248875j 0.114703+1.18123j -0.0683913-0.386993j 1.11582+2.03678j 0.734795+0.823753j 1.6688-1.19621j -0.909221+2.22567j -0.804488+0.343754j -0.803181-0.264899j -0.835306-1.24822j -1.78336-0.169565j -0.448094+0.930132j 0.818116+0.575256j 0.798734-0.929483j 0.465084+0.116237j 0.662937-1.22367j -1.3606-0.00459641j -0.461207+0.618049j 0.514804+0.569697j -0.815995+0.0383687j -0.66233+1.42189j 0.100916+0.0352652j -0.50346-0.780008j 0.133296+0.07505j 0.0910421+0.567331j -1.04625-1.12714j 0.255369-0.686028j 0.392309+0.26259j 0.470493+0.100759j -0.268407-0.549699j -0.880025+0.501422j -1.00874-0.304247j 0.628149+0.658016j 0.0546436-0.194264j 0.812459+0.407678j 0.345825-0.319306j -1.15435+0.100405j -0.498266+0.243302j 1.10777-0.482474j -0.182313-0.462131j 0.956877-1.06235j 0.406169-0.537146j 0.311762-0.346583j 0.137677-0.0414298j 0.369407+0.143875j 0.688376-0.443028j -0.184415+0.673697j 0.41923+1.12589j 0.064495+0.054852j -0.0154635-0.260256j 0.292667+0.76016j 0.131587-0.269199j -0.122909-0.686892j 0.00186556+1.04381j -0.206242-1.20678j -0.190213+0.0371973j -0.252989+0.0141079j -0.363969+0.114599j -0.514236-0.369146j 0.597495+0.594078j 1.32427+0.483573j -0.693166-0.151623j -0.775787-0.691689j -1.13091+0.196122j -0.0532032-0.320084j -0.834768+0.459862j -0.131043+0.108921j 0.00360685+0.330144j 0.233551+0.31794j 0.792729-0.380654j -0.155599-0.0704615j 0.44513-0.384931j 0.532345-0.0866147j -1.35617+0.318108j -0.554285+0.936294j 0.755701-0.365617j -0.563009-0.342893j -0.0404227+0.885576j -0.33726-1.05859j 1.06713+0.913331j -0.618034+0.267127j 0.256417+0.464961j -0.272925-0.851248j -0.0740966+1.28428j -0.177634-0.585858j -0.0422515-1.0015j -0.35604+0.386444j 0.747743-0.699216j 1.41965+0.258685j 1.68071+0.0355335j -0.594943-0.376818j -0.484823+0.427892j 0.484186+1.7715j -0.425282+1.05004j 
-0.395821+0.836786j -0.086924-0.111486j 0.0792526+1.89282j -1.10626-0.323736j -0.827031-0.0177834j -0.729711-0.0370587j 0.105874-0.363788j 0.570181+0.494268j 0.817937-0.268525j 0.671428-0.645189j -0.592215-1.57817j -0.779707+0.60688j -0.00134822+0.0905796j 0.723339-1.92049j 1.07816+1.05302j 1.40383+0.46398j 0.729346+0.337158j -0.075329-0.0124692j 0.235146-0.832185j -1.14007-0.560402j 0.675153-0.126827j 0.618218-0.370381j 0.0762559-0.389903j 0.900092+0.934898j 1.3276+0.35559j 1.06002-1.67393j -0.956438+0.037248j 0.573202+0.301232j 0.0908104+0.145527j 0.0341497-0.115202j 1.41131-1.09739j 1.22513-0.479634j -0.348838-1.17394j 1.14825+1.1067j -0.0542941+1.29045j -0.69843-1.20235j -0.027379-0.0717152j -0.32423-0.0880741j 0.150826+0.520799j -0.265292+0.0004567j 0.102063-0.0443753j 0.4346-0.667486j -0.226113+0.136589j 0.703437+0.508764j 0.797014-0.76427j -0.439065-0.157982j 0.192235-0.300897j -0.798783-0.840142j -0.556652-0.437664j 0.13186-0.0304467j 0.687011+0.0576976j -0.116634+0.152431j -0.169767+0.255543j -0.334136+0.592127j 0.222355-0.325032j 0.875112-1.0238j -0.362282-0.386905j -0.0816348+0.0925447j 0.397346+1.06524j 0.297396-0.446126j -0.0764142-0.234333j 0.0325063+0.13457j 0.105963+0.409944j -0.486503+0.458322j -0.152258+0.370226j 0.782494-1.02366j 0.0707617+0.333382j -0.0608725+1.63643j -0.0126177-0.141145j -1.11258-0.586903j -1.81411-0.381873j 0.250611+0.168073j -0.974899+0.185084j -0.0829781+0.242281j -0.0224873+0.217885j -1.39634-0.0552825j 0.134439+0.418155j -1.09054-0.193136j -0.399161+0.776081j -0.254775-0.71959j -1.54985+1.81136j 1.02459-1.37014j 0.283581-0.270552j -0.202347-0.904463j 0.077013-0.118185j -0.696421-0.730183j 0.622965+1.17315j -0.156074-0.334784j 0.186786+0.105909j -1.88638-0.727659j 0.333122+0.121792j 0.694597+0.199163j -0.794508-0.764959j 0.368379-0.064334j 0.384287+0.405549j -0.122437+0.251061j 0.0109147-0.238763j 0.321398+0.34587j -0.502495+0.358958j 0.11981+0.427134j -0.731346+0.425247j -0.413333+0.289768j 0.310089-0.247449j -0.0960089+0.591268j 0.373689-0.200958j -0.239798-0.26365j -0.000958628+0.0571177j 1.21328+0.718875j -0.2611+0.267069j 0.831441+1.19863j -0.179866-0.277192j -0.485193+0.00226718j -0.10501+0.196485j 0.0368467-0.406047j 1.15423-0.330432j -0.095941-0.311361j 0.468162+0.0883094j -0.0403547-0.157303j -0.351187+0.232831j 0.104502-0.334556j -0.268345-0.0183369j -0.277449+0.202169j 0.363175+0.0972932j -0.953711+0.841727j -0.131182+1.09753j 0.324883+0.147653j 0.194231+0.0861192j -0.514306-0.164987j 0.139709-0.694532j 0.0534925+0.897178j 0.360019+1.37695j -0.359025+0.248835j 0.0555117-0.765377j -0.0256735-1.00481j 0.307347+0.276666j 0.712108-0.0339331j 0.157565+0.263403j 0.128881+0.0202041j -0.0655026-0.067663j -0.438606+0.572799j -0.0160689-0.154155j 0.862131+0.321992j 0.4888-0.100532j 0.667473+0.272725j -0.922195-0.20132j 0.566083-1.16949j -0.205481-0.44713j -0.561175+0.116032j -0.299975-0.104193j 0.654856-0.550408j -0.450657+0.249759j 0.536952+0.389334j -0.954148-0.425645j 0.689358-1.27611j -2.09901-0.337771j -0.233746-0.893908j 0.0878623+1.90167j 
0.839236-0.667468j -0.317428-0.916228j -0.647641+0.304506j 0.148338-0.612077j -1.18353-0.226113j -0.854688-0.231565j 1.52909+0.407479j 0.293533-0.0418533j -0.578024+1.87113j 0.64351-0.500897j -0.192637+0.492478j 1.47677-0.105606j -0.11264+1.38062j 0.577968+0.385935j -0.121823+0.141374j 1.05132-0.0351135j -0.36782+0.353755j -0.0305306+1.70178j 0.940253+0.112572j -0.35251-0.0653422j 0.284251+0.92961j -0.216254-1.64927j 0.224772+1.44773j -2.18586+0.28435j 0.867923+0.0515768j -0.952858+0.0524772j 1.24345+1.04637j -0.155241-0.688418j -1.00283+1.07547j -0.800025+0.442732j 0.359027+0.562579j 0.436169+0.688292j -0.31641+0.114792j 0.686819-0.123778j -0.0981517+0.215464j -0.0953023-0.674896j -0.755541+0.055253j -0.162353+0.618698j -0.703155+0.337111j 0.0947942+0.912658j 0.0859207-0.709163j -0.137429+0.105755j -0.301236+1.01091j 0.236687+0.301063j 0.217748+0.381423j 0.0110937+0.19548j -0.451371-0.591366j 0.0146216-0.649323j 0.293236-0.0514695j 0.855622+0.0400981j -0.41601-0.294325j 0.307394+0.663174j -1.45556+0.156555j 0.167084-0.195152j 0.279192-0.964606j 0.213491+0.293921j 0.316024-0.240269j 0.244497-0.0181152j -0.698464+0.786349j -0.303847-0.214058j -0.658995+0.322614j 0.704578-0.232337j 1.53921-0.401968j 1.42642-0.934979j -0.0832289-0.450569j 1.28596+1.73197j 0.431446-0.00205478j 0.18908+0.983879j -0.0849076-0.447022j 0.445693+1.64803j -0.0593663+0.371698j -0.565125-0.626006j 1.89781+0.770865j -0.94562+0.550549j -0.601779+0.429379j 0.0959349-0.426944j -0.509517+1.98443j 0.329674-0.494481j -0.00839788+0.0805765j -0.493778-0.282113j -0.586828-0.719277j 0.3724+0.2179j 0.195718-0.310331j -0.143659+0.19244j -0.644183+0.0449114j -0.0761883-0.3297j 0.290868-0.074226j 0.638412+0.234916j -0.0571679-0.298566j -0.846215+0.0333288j -0.747683-0.25494j -0.330751-0.409576j 0.962182-1.35896j -0.073909-0.612945j 0.0156319+0.0911852j 0.0963812+0.209997j 0.127295+0.320131j -0.170375-0.183336j -0.242657+0.320544j -0.377442+0.0756777j 0.174107+1.15298j 0.142421+0.0718192j 0.387906-0.0410909j 0.389599-0.565946j -0.410597+0.458094j 0.404-0.0198807j 0.631187+0.334244j 0.571838+0.887767j -0.317692+0.188915j -0.665555+0.275165j -0.548247-0.689517j 1.0179+0.306319j 0.104633-0.0363742j -0.229864-0.0930522j -0.468486+0.0223464j -0.15248+0.0235608j 0.292097+0.439881j 0.258623+0.0846121j -1.42425+0.698699j 0.362457-0.639152j -0.483885+0.0808303j -0.221882-0.120195j -0.422288-0.165483j 0.0428682+0.389489j -0.924563+0.74177j 0.336182-0.185142j -0.106891+0.106441j -0.221965+0.0246154j 0.590809-0.0965814j 0.591485-0.565124j -0.738885-0.945979j -0.217592+0.178248j 0.129074+0.00206916j -0.0105177-0.356114j 0.876493+0.170557j 0.727053+1.11213j 0.416999+0.742218j -0.203176-0.612471j 0.36419+0.233924j -0.46236+0.516614j 0.83953-0.0769852j 0.194959-0.104902j 1.01887+0.879447j -0.833816-0.0587604j -0.873322+0.197488j -0.234774+0.870105j 0.781644+0.193752j 0.24426+2.34921j -0.555197+0.367824j 0.417294+1.8224j 0.181322-0.0158667j -2.33807+1.02444j 0.510458-0.493702j -0.448189+0.124482j -0.670672-0.206051j 0.399199+0.387546j 0.473846-0.0285554j 
1.35172-0.0467207j -0.444315+0.106193j 2.55701-0.581424j -0.093449+1.61429j 0.0695055+1.26012j 0.00646193+0.998986j -0.211949-0.183643j 0.582132-1.01093j -0.610973-0.692394j -1.24975-0.887476j -1.9763+1.62839j 0.365415+0.564538j 0.00796345+0.314667j -0.689623-0.932404j 1.01175-0.112363j 1.02793-0.690366j 0.324412-0.133579j 0.0367719+0.369911j -0.177779-0.504566j -0.811829+0.345988j 0.357428-0.300897j -0.123199-0.618199j -0.00392049-0.000560499j 0.358745+0.165196j 0.777331-0.403012j -0.492448-0.994946j 0.0337811-0.00282808j -0.696961-1.21531j -0.283828-0.0675539j 0.202354+0.258325j 0.672273+0.330735j -2.14492-1.43879j 0.66556-0.482302j -0.0509877+1.0735j 1.8014-1.3702j -0.696012+1.83024j -0.75551+1.11551j -0.250117+0.473854j 0.645502-0.601454j -0.56537+0.225006j -0.144218-0.153058j 0.888587+0.283027j 0.403768+0.440208j -0.29385+1.13929j -1.3111-0.726309j -0.119872-0.708138j 0.114225+0.703672j -0.669174+1.28996j 0.282999+0.709183j 0.511483-0.122631j -0.481413-0.763884j -0.753909+0.0154952j 0.00443065+0.105574j -1.27101-0.272566j -0.735494-0.335116j -1.22535-0.292841j 0.827752-0.999663j -0.699023-0.0178146j 0.694336-0.693016j -0.568555-0.0563431j 0.196494-0.24557j -0.518469-0.249261j 0.542667-0.347759j 0.635022-0.106242j -1.38999-0.507647j -0.529934-0.0556862j -1.83861+0.740505j 1.0245-0.12825j 0.548047+2.46892j 0.132835+0.295391j 0.11412+0.794842j 0.327085-0.15237j 0.597755+0.6463j -0.314024-0.00523385j 0.00294573+0.378746j 0.0616589-0.927178j 0.367867+0.207637j -1.25903+0.677059j -0.606308-0.125981j 0.787288+0.0396085j 1.12326+0.807437j -0.773262-1.15102j -0.577563-0.276348j -0.0977102-0.582147j -0.609192-0.612851j -0.380417+0.549895j 0.832092-0.246388j -0.0395803-0.503632j -0.150068+0.486532j -0.606705+1.16699j -0.259818-0.0999868j 0.00156917-0.495619j -0.318939+0.294825j 0.788225-0.0368132j -0.171544-0.175592j -0.144869-0.383166j -0.184505+0.157941j -0.648293-0.180963j 0.240957+0.281266j -0.0423612+0.815891j 0.321069+0.457997j -0.237917+0.775199j -0.0987788+0.0602274j 0.0413832+0.452912j -0.297093-0.16611j -0.249181+0.0971297j -0.0114023-0.162732j 0.7791-0.42702j 0.0919468-0.70079j 0.604421-0.42402j -0.422835-0.304393j -0.0207105+0.287016j -0.158962-0.388061j -0.156607+0.307059j -0.137956-0.62451j 0.282984+0.659521j 0.849552-0.154841j -0.0725732+0.30391j -0.0271032+0.43587j 0.320525-0.0386952j 0.249775+0.573968j 0.326483-0.251674j 0.353071-0.479492j -0.1374+0.685711j 0.578554+0.175566j -0.414492-0.269145j 0.167687+0.043691j -0.469763+0.45544j -0.203293-0.515123j 0.381068-0.160376j 0.513061-0.159587j 0.786658-0.063833j -0.293553+0.665134j -0.395331-0.366214j 0.261315-0.149934j 0.228467-0.318652j 0.382713+0.659641j -0.160489-0.11726j 0.209097+0.0798974j 0.577613+0.793901j -0.287298+0.165636j 0.612021-0.326541j -0.0638986+0.0304149j -0.739102-0.30931j -0.63337+0.282496j -0.611196-0.261916j 0.0373813+0.105794j 0.243788+0.496644j 0.83727-0.272065j -0.580376-0.236753j 0.284233+0.46754j 0.102797+0.78504j 0.145258+1.6657j -0.603829-0.217536j -0.97623+0.815362j -0.947054+0.371147j 0.550275+0.189785j 
-1.37374-1.37999j -1.2221+0.757054j 0.109278+0.39908j -0.595187-0.209514j 0.296451+1.60327j 0.144785+1.12078j 0.129805-2.25772j -0.423567-0.368651j 2.80452+0.485137j -0.930527-0.433384j 1.34066+0.31471j 0.362518-0.994762j 0.820648+0.499913j 0.527504-0.0935848j -0.0725577+0.0198536j 0.135716-0.536328j -0.0600553+0.310313j 0.765357+0.529976j 0.306056-0.362275j -0.102682+0.0921168j 0.582458+0.107228j -0.696258-0.362022j 0.68372+0.350193j -0.504666+1.12098j 0.282969-0.284382j -0.14741+0.521104j 0.0992974+0.172813j -0.682507+2.319j -0.442035+0.358285j 2.24632+0.84776j -0.201207+0.404406j 1.07044-0.853014j -0.0981079+0.0516617j 0.0174806+0.219087j -0.257909-0.20821j 0.671693+0.802885j -0.237447-0.0856396j -0.385758+0.414456j 0.692758+1.07239j -0.934474+0.238603j -0.80255+0.453614j -0.339503+0.27558j 1.65404-0.621954j -0.427335+0.401537j 0.449843-0.222723j -0.0117917+0.231006j -0.100224-0.573829j -0.492443+0.794126j 0.141614+0.0323066j 0.768507+1.16544j -0.0788069+1.27066j -1.04466+0.022138j 0.747642+1.57096j 0.294159-0.234549j -1.11104+0.346479j 0.206516+0.0287479j 0.81347+0.148089j -0.0812061+0.545009j 0.723113+0.31453j -0.254092+0.403835j -1.22074-1.63686j 1.51176+0.816065j -1.14064-1.4881j -1.06869-0.721929j 1.37214-1.93388j 1.1003-1.30738j -0.825185+0.578838j 0.38451-0.376264j 0.809524-0.717723j -0.127807+0.301455j 0.412251-0.39441j -1.20426-0.414806j 0.479575-1.52929j -0.192354-0.480122j -0.515542+0.979817j 0.353244+0.171985j 1.33945+0.17015j -0.145696-0.530529j 0.0295225-0.126629j 0.125608-0.119462j -0.304332+0.189138j 0.241686+0.0306668j -0.0990346+0.354572j -0.488137+0.0316984j -0.0215291-0.58407j -0.191445-0.111316j -0.187276-0.586574j 0.819067-0.154691j 0.0691019+0.253722j 0.193633+0.514943j 0.413801+0.221846j -0.613721+0.346465j -0.500186-0.526444j 0.433091+0.0217233j -0.0135807-0.578223j -0.199931-0.0422644j 0.548292+0.0910198j 0.657438+0.0601138j 0.0378681+0.557307j 0.0726406+0.253476j 0.692475-0.0868436j -0.168799+0.174785j -0.461348+0.816845j -0.634047-0.57752j 0.27508+0.39621j 0.200746-0.128462j 0.154723-0.237057j 0.291293-0.349907j 0.375298-0.317803j 0.0539976+0.290699j -0.946452-0.0274049j 0.0424612-0.611945j -0.182184+0.512932j -0.161041-0.411884j -0.135442+0.294255j -0.0517034-0.281943j 0.528656-0.0609523j -0.444627-0.194738j 0.41885+0.751526j 0.162528+0.242562j 0.526054+0.496575j 0.488179+0.587016j -0.508545+0.334924j 0.512975-0.461216j 0.0393895+0.545996j -0.276879+0.319149j 0.169622+0.363081j 0.0192537+0.195341j 0.36254-0.813676j -0.11378-0.548601j -0.47251+0.189697j 0.365439-0.318888j -0.44649-0.286014j -0.0387059-0.0252431j 0.00561419-0.395652j 0.380933-0.260295j 0.527668-0.0330123j 0.392114+1.27083j -0.700917-0.392377j 0.103114+0.155154j 0.229336-0.554428j -0.330347+0.110159j 1.63301-1.50035j 0.185753-0.164005j 0.465622-0.180237j 0.156373+0.4343j 0.175473-0.534784j 1.12664+0.32109j 1.00866+0.551724j 0.963629+0.479882j -0.557424-0.594682j 0.104502+0.942814j 0.227705-0.17032j 0.0890039-0.183604j 0.0763106+0.234748j 0.353335+0.148725j 0.00782323-0.185328j 
