0.984388+0.873973j 1.31763-1.39755j -0.939664-1.0032j -0.853882-1.3909j -1.97254+1.64877j -0.379558-0.918571j 2.06108+1.35433j 0.740492-1.47398j 0.0490227+1.27358j -0.0732372-0.906673j 1.8616-0.377975j -1.51226+0.671215j -0.0736101-1.14004j -0.875948-1.19268j 0.471849+0.950958j -1.29565-1.09343j 1.03882+0.234292j 0.911993-0.385629j -0.75225+0.965007j -0.353577+2.05917j -0.485992-0.420238j -1.53873+0.0432831j 0.59922-0.717162j -0.174477+0.75022j -1.1396-0.636226j -0.698996+1.11848j 1.09528+0.431977j 0.5011-0.723398j -1.23235-0.812653j 0.468036+0.538801j 1.64929-0.830918j -0.365158-0.220293j -0.0131608-0.676307j 0.758395+0.827049j -0.0659143+0.0860972j 0.0829628+1.45184j 0.691591-0.211386j -0.640032+0.13584j 1.21711+1.69298j -0.421972+0.102978j -0.119795-0.391884j -0.0696189+0.353638j -0.684716+0.824425j -1.45323+0.310925j 0.275116-0.521126j 0.0444947+0.603554j 0.656342-0.895477j 0.00206237-1.37723j 0.546848-1.4077j -0.605297-1.43309j -0.971132-0.173063j -0.0633049+0.212718j 2.41213-0.758046j 0.184779-0.415029j -0.874048-1.47873j -0.340038-0.234481j 0.693177-0.420177j -0.356176+0.0956399j -0.420888+0.414096j -1.11087+0.268013j 0.751835+0.711543j 0.470156+0.426528j -0.165228-0.267265j 0.0861366+1.1334j 0.83887+1.83708j 0.362615+0.215493j -0.503665-0.268963j 0.331724-0.482409j 0.135702+0.0454827j 0.199449+0.0287049j -0.217488+0.827921j 0.0454326-0.13794j 1.83459-0.464471j -1.50031+0.689439j 0.207073-0.0691127j -0.27029+0.221504j 0.13122-0.0966283j -0.0432707-0.52308j 0.61273-0.290131j -0.932001+1.0798j 0.337057-1.22414j 0.161335-0.189665j -0.13087+0.124235j 0.27646+1.28337j -0.346888-0.0763798j -0.270731+0.154789j -0.352941+0.202574j -0.10324-0.0764547j 0.0399313+0.379655j 1.16556+1.18835j -0.963693-1.66494j -0.0118342+0.128611j 0.287197+0.423725j 0.159907-0.0669248j -0.238904+0.0697167j 0.282908-0.523804j -0.639692-0.323264j -0.256005-0.37637j -1.82763+0.00607104j -0.00287935+0.501941j -0.741271+0.119204j 1.197-0.258548j 0.62702+0.312728j 0.0175688-0.0646646j 0.744423-0.640993j 0.205079+0.139988j -0.0437915-0.0671085j -0.419456-0.761219j 1.38657-1.94249j 0.133563-0.60355j 0.31464-0.106439j -0.731026+0.103106j -0.0231679+0.178025j -0.574531+0.386951j -0.262183-0.510157j -0.86685-2.18419j -0.289367-0.0990098j 0.22245+0.214415j 0.480915+0.930408j -0.261357-0.345374j -1.08561-1.20502j 1.82641-0.509024j -0.600977+0.0991692j -2.17216+1.18888j 0.406588-0.12325j 0.685757-0.679109j -0.0800827+0.899887j 1.53916+2.10126j 0.184406-0.117739j -1.07451+0.991319j 
1.48768-1.67987j -2.37961-2.21591j -1.67799+1.60818j -1.12758+0.717905j 1.32855+1.57516j -0.697539+0.277364j 1.02623-1.61469j -1.13957-0.531523j -0.0410371+0.0888475j -1.42718+0.0393111j 0.443241+0.321744j 0.506584+2.27339j 0.272355-0.52031j 0.428958-0.71661j 1.26772-0.172766j -1.60294+1.2607j 0.698218+0.138329j 0.00574127-1.0164j -1.12328-0.128391j 1.62551+0.912642j -0.0569902-0.92019j -0.300181+1.06712j 0.663282-0.140652j -0.352238+0.194786j -0.426536-0.925195j 1.14292-0.973639j 1.25305+0.485127j 0.661173-0.205847j 1.57198+0.250482j -0.68242-0.225028j -0.949573-2.16698j 0.254436-0.134997j 0.274874-0.96243j -0.0782653+1.32348j -0.281016-0.150897j 1.09954-1.31466j 1.33769+0.742383j -0.334399-0.141922j 0.586184-2.10313j -0.309267-0.0248097j -0.224888+0.330657j -0.154567-0.118994j -1.63095+0.582546j 1.37777+0.858801j 1.04546-0.621646j -0.490109+1.34569j -1.15999+0.437595j -0.600075+0.173118j -1.36467+0.703596j -0.778371+1.09657j -1.90727-1.60313j -0.155176-0.373428j -1.62986-0.929531j 0.764367-1.55693j -0.17419+0.887475j -0.363084-0.576278j 0.137746+0.955441j -0.233229+0.828647j -0.266941+0.624614j 0.69313-0.200551j -1.72033+0.94458j 0.303796-0.0063769j -1.12961-0.282747j 1.50813+0.394114j -0.465855-0.803559j 0.0924106-0.559431j -0.473686-0.748964j 0.837762+0.915788j -0.240761-0.976755j -1.48306-0.400591j -1.11896-0.418527j 0.248324-0.580073j -0.131779-2.32323j 0.227832-0.12531j 0.129844-0.411883j 0.197429+0.951242j -0.199259+0.129285j -0.41679+0.360256j -1.09386+1.43871j -0.32533+0.133798j 0.379649-0.0424784j 0.0321084-0.102139j 0.603268-0.226477j 1.32642-0.000364883j 0.486464+0.783977j -0.39055-0.247832j -0.150979-1.85055j 0.236575-0.0715609j -0.263212-0.914073j 1.74274-1.26722j -0.4118+0.177789j -0.0398207-0.0244963j 0.145476-0.248804j -0.815842+0.336955j 0.191254-0.376697j -0.649525-0.08295j -0.106173-0.125905j 1.64775+0.897283j -0.687446-0.274332j 0.323313-0.229368j 0.251213-0.573521j -0.0694226-1.4055j 0.371-0.444159j 0.323339-0.0505757j -0.7223-0.497101j -1.53802+1.24889j 0.0898457+0.144671j -1.66715-0.114145j -1.0201-0.481872j 0.293836+0.2296j -0.517226-0.54087j 0.652536-0.176199j 0.436387-1.71425j 0.171378-0.00262426j 0.522743+0.516901j -1.27744-0.344368j 0.763304-1.31113j 1.58738+0.94149j 0.892031-0.237496j 1.20025+0.737593j -0.0925557-0.302316j -0.669011-1.41678j 0.378408-0.803354j 0.500909+1.89126j -0.794698+0.944842j 1.1969-0.583565j -0.999535+0.252824j 1.15808-1.20181j 0.874552+1.26903j 0.899705-0.0900599j 
0.946543+0.285037j 0.443393-1.35303j -0.944331-0.367299j 0.442895+0.186013j 0.182792-0.779173j 0.307411+0.175038j -0.819601+0.0137103j 0.0478288+0.562969j -0.253513-1.25978j -1.74678-0.469825j -1.73553+1.2922j 0.00326974+2.69972j 1.00156+0.876476j 2.18349+0.787635j 1.36915+0.0244057j -2.0211+1.30633j -0.432484+0.612444j 0.0868498-1.04364j -0.48979-2.44213j 1.76173+0.757448j 1.53962-0.785263j -0.00188998+1.11652j -0.944245+0.492973j 0.41707+0.578275j 1.26873+1.08117j -0.333789+1.17893j 0.221857-0.761178j -0.432782+1.04211j -1.60544+0.217631j 0.0745569-1.2152j 0.672405+0.370293j 0.0789313+0.173847j -1.18339+0.594792j -0.340652-0.631921j 0.0539433+0.0800835j 0.0998373+0.888889j -0.540084-0.768719j 0.751272-0.720869j 0.952743+0.796595j 0.376274-0.559305j -0.204027-0.104885j -0.0195405-0.665296j 1.21126-0.121527j -0.77124+0.269603j -0.706094+0.168748j 0.387588-0.626328j -0.45702-0.934192j 0.901317-0.376771j -0.131646-0.894254j -0.343295-0.52179j 1.15456+1.11026j 0.0985074-0.576244j 0.966926-0.74922j -0.382513+1.01434j -0.760552-0.260364j 0.279893+0.304202j -0.369471-0.784674j -0.389357+1.55482j 0.130705-0.396943j -0.669969-1.28005j 0.665178-1.17941j -0.0558679-0.0779014j -3.05685+0.660287j 0.271225-0.00107964j -0.935026+1.3569j 0.00830278+0.0201973j 0.884656-0.198298j -0.515404-0.164483j -0.704032-2.32265j 0.865487+0.340456j 0.858933-0.343835j -0.479506-0.309279j 0.125361-0.123394j -1.18831-0.830174j -0.733729-0.43015j 2.27594+1.58093j -0.0266409+0.278819j -0.138791+0.0127535j -0.0568532-0.668111j -0.704411+0.187847j 0.783593+0.0813296j -0.0629109+0.118193j 1.58916-0.971238j 0.00291516+0.147106j 0.76303-0.797219j -0.955979+1.24963j 0.997228-0.295434j 0.0598584-1.01343j 0.300512+0.0939998j -0.0233619+0.0154287j 0.019232-0.481171j 0.119805+0.282368j 0.104583+0.701309j 0.485044+2.8182j -0.352318-1.28199j -0.279704-0.195314j -0.105874+0.0266072j -0.266347+0.716069j -0.297747+0.202679j 0.21569+0.000446077j -2.12985-1.02726j 0.0576302+0.0205605j -1.11593-0.377123j -0.0149058+0.0781248j -0.15572-0.0153772j -1.1157-0.0876382j 0.619773+0.179654j 0.274301-0.0457394j 0.0502229-0.143243j 1.5434-2.12865j -0.731815+0.996675j 0.390073+0.331938j 0.769793-0.465282j 0.0734653-0.892405j 0.295333-2.44522j -0.231021+0.0429933j -0.443297+0.155599j 0.545485+0.705j 0.446005+0.0262394j 1.09885+0.537663j 1.04989+0.419902j 0.794618+0.111248j -2.77195+0.504558j -0.0740247+0.230021j 0.0249187+1.10017j -0.294739+0.981117j 1.0985+1.14049j 0.266288+0.179868j -0.276724-0.729788j -0.242961+0.447808j 
-1.44471-1.55182j -2.27407+2.03382j 1.36995+1.69886j -0.922866+0.84501j 1.52497+1.29651j -0.707408+0.382822j 0.827376-1.71043j -1.17025-0.437554j 0.694822+0.608911j 0.198651+0.767008j 0.916756-1.46495j 1.23767-0.370782j -1.02142-0.651275j -1.62994-0.418614j -0.045731-0.706703j 0.594603+0.838835j 0.524067-0.879577j -0.567853-0.125613j 0.1794+1.73222j 0.729556-0.581718j -1.13564+0.296197j 0.335339+0.425148j -0.192923+0.482374j 1.402+1.32114j 1.01158-0.627568j -0.458517+0.493262j 1.05398-2.88201j 1.25917+0.446674j -1.30169-0.149724j -2.3386-0.377417j -0.956267-0.0194241j -0.168709-0.512796j -2.08484+1.45097j 1.28235+0.907705j 0.101571+0.36934j 0.133948-0.199841j -0.122141-1.7685j -0.913254-1.93816j -0.0626313-0.846699j -0.925203-0.941617j 0.0382911+0.213527j -1.47149-0.124914j 1.3288+1.28363j 0.165836+0.21119j -1.06791-0.615885j 1.15848-0.0326308j -1.32134+1.33661j 0.856135-1.96233j -0.632156+0.367095j -0.385291+0.412497j -0.2022+1.85704j -1.79011-0.658478j -0.2979-0.908311j -0.871951+0.182453j -0.731162+0.411038j 1.162-0.00263244j 0.584308-0.937118j -0.373087+0.543104j -0.967037-1.85536j 0.128152+1.09886j 1.25637-0.0255146j -1.23847+1.27649j -1.07106-0.379773j -0.309063-0.365688j 1.99018-0.58362j -0.469663+1.90871j -0.106526+0.709865j 0.013605-0.0154552j 0.643949-0.450281j 1.54738+0.835565j -0.887807-0.294843j -0.000144681+0.0728978j -0.312271+0.603882j 0.565085+1.18261j -0.524751-0.0159472j 0.0174481+1.12786j -0.215976-0.0238824j 1.6678-0.646372j -0.184681-0.552932j 1.85572+0.360165j -0.616965-1.36059j -0.163785-0.233583j 0.432761+0.379604j -0.230602-0.0873911j 0.198221-1.49209j -0.204237-1.14394j 0.317015-0.131993j 0.118558-0.0445253j 0.168041-0.089508j -0.629128+0.274826j -1.27616+0.656474j -0.312581-0.0700485j 0.00238398-0.00961176j -0.517195+0.15486j 0.0564176-0.0310328j 1.78878+1.09433j -0.542587+0.646133j -0.0781275+0.313723j 0.143392+2.06697j -1.65845+0.315157j 0.103932+0.173878j -0.0762165+0.422238j 0.22516-0.79296j -0.170816-0.0599241j -0.039576-0.0845599j -0.56618-0.12657j 0.0442079+0.0624248j 1.08561+0.738358j -0.722175-1.11298j -0.0266536+0.327949j 0.124661-0.0459389j 0.205862-2.06682j 0.411451+0.872701j 0.560077+0.477709j 0.0569864+0.161516j -0.940897+0.536458j -1.23387+1.12371j 1.1663+0.10999j -0.724603+0.0401515j -0.373069+0.532517j -1.09896+1.7133j 0.377056+0.118849j 0.324373+0.610578j -0.0392051+0.595264j -0.0947308+0.33745j -1.77339-0.631626j 1.32959-0.236946j 0.781068+0.319515j -0.472242-1.20972j -0.311829+0.915048j 
0.896654-0.937072j -1.32289-1.30403j -0.978048+0.904748j -1.10339-1.30748j -1.80057+2.036j -0.541553-0.93463j 2.35217+1.13711j 0.600864-1.63562j -1.34809+0.8878j 0.469882-0.185659j 1.8408+1.92077j -0.838958-0.621015j 1.29317-1.10493j 0.956361-2.12369j -0.428314+0.649939j 0.259308-1.22684j 0.670786+1.30139j 0.601967+0.498386j -2.11512-0.177771j -1.74102+0.554766j -0.0282741-1.19887j -0.595256-1.19961j 0.327773+1.67858j -0.381859+0.348138j 2.72537-1.27094j -0.401871-0.506311j 0.156896+0.445082j 1.24833+2.08321j 0.722568-0.109739j -1.93458-1.31258j 0.798392+1.1046j 0.630912-0.359813j -0.268567+0.673842j -1.8774+1.2032j -0.0137668-0.101731j -0.451322-0.14844j -0.223675+0.747739j 0.514396-2.34485j -0.710239+0.0534549j -0.0615108-1.54744j 0.190918+0.0551789j -1.00198-0.990044j -0.544121-1.20391j 0.0804763-0.546741j 0.386142+0.608857j -0.958145-0.275729j -1.0074+0.690217j 2.30682-0.354157j 0.10857+0.532714j 0.646481-0.0773556j 1.08337-1.18745j -0.711002-1.26651j -0.103613+1.05938j 0.812918+0.652323j 0.752818+0.00370752j 0.702358+0.698767j -0.987086+0.694098j -0.701271+0.0170061j 1.12198-1.14322j -0.0204941+0.125398j -1.3518-1.58503j -1.17307-0.954299j -0.166495-0.858536j 0.115382-0.396282j 0.311437-0.00149582j -1.13964-0.530769j 0.816113-0.321282j -1.1857+1.01957j 0.41111-0.285942j -0.0950129-0.220149j 0.881092-2.38103j 0.0146131+0.211458j -0.625104-0.00109225j 0.122611-0.105685j -0.0963339-0.266272j -0.423713+0.0818179j -0.190663-0.121521j 0.0958558+1.41508j -1.23254-1.01515j 0.306465+0.271612j 0.819259+0.81724j 0.0867236+0.0885634j 0.258322+0.169299j -0.117184-0.338899j 0.828956+0.101693j 1.13674+0.0106657j 2.01427-0.350347j 0.00994433+0.0197736j 0.847319-0.37356j -0.386705-0.364349j 0.292903+0.172951j -0.00641766-0.303388j -0.111238-0.149224j 0.0787756-0.187193j 0.174347-0.170026j -1.1232+1.24634j 0.267216-0.146408j -0.750418+1.62758j 0.403348-0.164901j -0.00523478-1.36634j 0.14793+0.216941j -0.370922+0.040556j -0.0763247+0.269293j 0.013675+0.22667j -0.277991+0.0134505j -1.35525-1.47224j 0.0922411+0.0632892j 0.0850013+0.219931j -0.107403+0.652397j -0.379699+0.00731642j 0.0924954+0.218461j 2.44596+0.526953j 0.685473+0.267158j 0.00251302-0.0601177j -0.511992+0.0922328j 0.492417+0.522523j 0.262586+0.0415422j -0.592179+1.90231j -0.208472-0.873294j -0.320182+0.859845j 0.449307+0.293509j -0.50163+0.282019j 0.141563+0.926962j 0.212946-0.684698j -1.09823-0.158918j 0.109906+0.527171j 0.597915-0.580524j -0.72385-0.395325j -0.471187+0.115938j 0.2372-0.298855j 
-1.20452-0.914743j 0.0169323+0.228698j 0.723617-1.36863j 1.2781+1.64445j 1.09166-0.594071j -0.885827-0.782785j -0.131279+1.07588j 2.19056+0.46004j -0.24095-1.72083j 0.651306+1.11933j -1.5166-0.0575959j 1.01074-0.799988j -0.864809-0.388415j 0.45943+0.227288j 1.01108-0.0390125j 0.952554-0.319839j 0.717005-0.136313j 0.765143-1.24127j -0.736781-0.341594j -1.4494+0.464755j 0.551295-0.771343j -0.813735-2.169j -0.760726+1.09517j -0.0270458-1.24403j 0.914742+0.752874j 0.336822-1.11413j -1.26814-0.310053j -0.611345-0.263738j 0.143178-0.142428j -0.585472-0.509689j -1.31281+0.362515j -0.530019-0.106906j 0.930526+0.342536j -0.00968071-0.38573j -0.538869+0.348781j 0.755238-0.184369j 0.753833-0.948519j 0.393109-0.24087j -0.728326-0.320984j -0.0616324+0.0361242j 0.535848-0.431856j -0.283949+0.374862j -0.421089-0.734904j -0.00578355+1.24988j 0.127847-0.145198j 0.484865+0.840233j 0.514304+0.792661j 0.914636+0.156575j 0.254723-0.0168807j -1.06643-0.3865j -0.236891-1.08249j -0.191375-0.397953j 1.18049+0.961908j 1.10103-0.0887639j 1.26971-1.73497j 0.532375+0.268058j -1.137+0.749197j 0.286962-0.689827j 0.397271-0.329609j 0.799609-0.672183j -0.670144-1.0141j 0.0157547-0.306598j 0.682661+0.0834875j 0.0448321-1.97208j -0.809763-0.954339j -0.303753-0.00885242j 0.612751+0.221079j -0.315775-0.451192j -0.248637-0.223474j 0.0572626-0.531669j 0.115433-0.42503j -0.803713-0.0900066j -1.95161+0.30805j 0.981064+0.38294j 0.410356+0.0768605j 0.0815225-0.271998j -0.333126+0.0669907j 0.292193+0.295511j 0.421829-0.0929441j -0.0476204-0.697496j -0.170096+0.673605j 0.638738+0.276185j -0.0217586+0.0769825j 1.35113-0.331951j 0.00335066-0.268655j -0.245332+0.62969j 0.373621-0.508283j -0.139093+0.0370969j 0.0064978+0.0126433j -1.30171-0.426327j -0.344955+0.919857j -0.351093+0.192366j -1.04836+0.636436j 0.0840069-0.433052j -0.00308912+0.04124j 0.0175031+0.354798j -0.024068+0.520641j -0.231142-0.378956j 0.503517-0.955674j -0.0533727+0.344862j -0.259106+0.121078j -0.117586-1.6481j 0.0701641-0.450436j -0.173717-0.223487j -0.476468-0.575616j -0.143109+0.124405j 0.160714-0.0524752j 1.52697+1.27257j 0.687282+0.600856j -0.252929-0.377061j -0.35243-0.957998j -0.0907454-0.502888j -0.32062+0.130719j 0.316431+0.474434j -0.10681-0.281463j -0.402941+0.00949271j 1.35689-0.315863j 1.29161-0.0846712j 0.848133-0.349263j -0.659332+0.0945604j 0.0840331-0.38257j 0.360112+1.91392j -0.00192706-0.161141j -0.990736+0.536442j -0.151298+0.0914356j 0.570844+0.635301j -0.91803-0.240331j -0.986943+2.855j -0.375196+0.120782j -2.38642-0.652244j 
-1.7762+1.95365j 0.346208-0.0633612j -2.36303-1.45591j 1.71987-1.33093j -0.561982-1.04652j -0.866967+0.871249j 1.16299+0.153303j 0.499725-2.30282j -0.401293-0.0156469j 1.33041-0.472039j -0.260223+0.264083j -0.403335-1.18291j -0.252564+0.0780988j 0.0986579+0.127278j 0.00635754-0.909628j 0.0442452-0.567371j 0.462934+0.105753j -0.851462-0.557951j -0.275218-0.12763j 0.150162+0.967j 0.443467-0.542266j -1.30765+0.385442j -0.671197+0.0634876j -0.285086+0.0257986j 0.157037+0.749505j -2.28441+0.245054j -1.03877+0.147906j -0.0942186-0.44028j -0.418581-1.27577j 0.22407+0.180517j 0.333984+1.98402j -0.442922-0.253379j 0.282625+0.667649j 0.306784-0.298749j -0.343697-0.129496j -0.368271-1.33551j 0.5042-0.325494j 0.316975-0.420376j -0.22216+1.31531j -0.25717-0.139008j -0.802823-0.913948j -0.386026+0.355785j 0.592215-0.646254j 1.75847+0.199913j 0.232584-0.00543461j -0.192413+0.872662j 0.780101-1.06247j 0.828905-0.915124j -0.304113-0.536788j -0.515153+1.12245j 0.834109-1.02601j 0.0247969-0.310484j 1.31877-1.40801j 1.6031+1.04212j -1.61594-1.01534j 0.411231+0.894643j -0.347922-0.638521j 0.645253-0.37188j 0.606261-0.414552j -0.420414-0.640469j 0.847628-0.550285j 0.173467-0.41008j 0.252133+0.774848j -1.4945+0.832535j -0.869862+0.232058j -0.481071+0.226949j -0.13939-0.13306j 0.211893-0.734609j -0.0764008-0.217596j 0.370557+0.022758j 0.968479+0.143446j 0.359588-0.599661j 1.13154+1.51525j 0.231371-0.172797j 0.204699+0.254303j 0.457234-0.692344j -0.276228-0.316413j 0.388116+0.145321j 0.452497+0.661276j -0.286595-0.241684j 0.03409+0.149897j 0.437924-0.259758j -0.18047-0.112151j -0.834162-0.638473j 0.248908+0.157582j -0.780973-0.0460456j 0.86488+0.731658j 0.161902-0.25342j -0.241457-0.15006j -0.229487+1.13099j -0.424306+0.253236j 0.167462+0.191514j 1.08465+0.203621j 0.716699-0.289639j 0.237758+0.0769907j 0.191909+0.0199138j 0.0903744+0.519476j 0.678308-0.302587j -0.0605598-0.97593j 0.098525+0.0927358j 0.275681-0.453825j -0.898265+0.814636j -0.000124904-0.584714j 0.629178-0.489295j -0.0873575+0.427196j -0.116555-0.857221j -0.0818385+0.679464j 0.457444-0.448858j -0.247527-1.39394j -0.76652-0.168528j 0.0959542+0.849552j -0.199661-0.325748j 0.297214-0.540098j 0.876722+0.606956j -0.156452+0.392783j 0.898423+0.0620917j 0.310782-0.882834j -0.392781+0.350035j -0.474443-0.188676j 0.294193+1.14083j -1.44036-0.053308j 0.565801-0.826438j -0.0743595+1.33401j -0.306577+0.0950827j -1.23112-0.269458j 1.8557-0.677861j 0.232223+0.27928j 1.13991+0.0827056j 0.0680941+1.67252j 0.54991+0.611289j 
1.52653+1.02315j -0.153846-0.194916j -0.759427+1.85727j -0.0605553+0.551522j 0.336336-0.0605581j -0.0695692-0.33355j -0.257307+0.284358j 0.417367+0.544316j -0.068964-1.92057j -1.25158-1.88186j -1.64141+0.36995j -1.47395+0.745906j -1.0924-0.664041j 1.11608-0.139277j -1.14662+0.213435j -0.0834817+0.168993j 1.75192-1.21519j -0.444048+0.946299j -2.12798+0.0981195j 0.836719-0.579692j -0.53341-2.8876j 0.75353+0.45078j -0.938397+1.12093j 0.0140748-0.0108643j 1.20247+0.840416j 0.952793+0.355314j 0.208667+0.283453j -0.896288-0.41785j -0.0198197+0.534407j -0.246058-1.0404j 0.377467-0.537243j -0.694449+0.117225j 1.04055-0.0851635j 0.469102-0.425645j -0.203859+0.22973j -0.0644343+0.753012j 0.112376-0.341442j 0.00779091-0.57912j 0.358309-0.454329j -0.249477+0.292476j 0.249697+0.49578j -0.0652645+0.922387j -0.387158-0.538372j -1.02277-0.342038j -0.0267502-0.0296512j 0.555525+0.421131j -0.657776+1.00432j -0.0748523-0.508936j 0.173606+0.36895j 0.568574-0.803586j -0.47264-0.658534j -1.06226-0.275355j -0.637176+0.852546j 0.806082-0.721239j 1.16133+0.614736j 0.733233+0.354808j -0.742648-0.469348j -1.13967+0.968064j 0.288424-0.595745j 1.43341-1.14371j 0.255048-1.0659j -0.0231807-0.287867j -1.46514-1.02213j 0.443714+1.69281j -1.129-0.891879j -0.149951+0.176412j 0.254164+0.577811j -0.184467-0.612468j 1.34815+0.240764j -0.0992862-0.513265j 0.40101-0.7198j -0.289911-0.656326j 1.42864-0.357546j 0.550138+0.402628j -0.100076-0.611056j 0.830828+1.05925j 1.27987-0.498451j 0.252146-0.0381367j 0.951313+0.0854922j -0.0992475-0.530197j -0.0646821+0.534855j 0.933962+0.0868997j -0.862822+1.19625j -0.91876+0.408054j -0.353383+0.559908j 0.142746-0.317159j 0.86891-0.729822j 0.340882+0.833176j -0.173203+0.0712382j 0.53427+0.0083255j -0.947419+0.549906j -0.0778632+0.285154j 0.680086-0.560421j 0.683615+2.00842j 0.170164+0.874229j -0.0752729+0.226061j -0.137523+0.300126j -0.377071-1.03128j -0.322998-1.10014j -0.00457127+0.1672j 0.767269+0.395269j 0.410085+0.800981j 0.577494-0.062165j -0.69421-0.6507j 0.139207+0.304156j -1.04746+0.660863j -1.3569+0.209912j -0.514195-0.0234419j -1.21943-0.264121j 0.249682-1.28163j 0.352284+1.42645j -0.304969-0.0423111j -0.920139+0.0359545j 0.104692+0.47551j -0.540886+0.453173j 0.406088-0.695893j -0.034105-0.27676j 1.05068+0.164958j -0.197797+0.228887j 1.67421-0.874992j 0.523354-0.570709j -0.622565-0.773484j -0.56518+1.75425j -0.17157+0.088054j 0.907923+1.69481j 1.62619-0.190823j 1.30116+0.186686j -0.803339-0.917921j 0.990492+0.467439j 0.701187-1.1713j 
1.18886+2.15051j -0.0115696-0.255325j -1.9417+1.75422j 0.537379-1.34884j -0.66427-0.505603j -0.245009+0.852414j 0.749495-0.296527j -0.509883-1.50862j -1.27907+0.162624j 0.86204-0.524863j -0.118468+1.02286j -0.6639-0.814837j -0.404855+0.830456j 0.101719-0.261814j 0.0936165-0.667958j -0.312878-0.83538j -0.235157-0.716335j -0.727051-0.75741j -0.0142177+0.589234j 0.281871+1.34471j -0.646116-0.150454j -1.76918+0.48136j 1.07586+0.4049j -0.202099-2.28572j -0.0624424-0.706456j 1.5518+0.987377j -1.82641+1.15083j -0.0558303+0.489912j -1.65881+0.999611j 0.389738+0.565396j -0.0679139-0.487367j 0.112419+0.106279j 1.00615+0.138481j -1.57458+0.40053j -0.438655+1.24957j -0.47692+0.762423j -0.291412-1.98301j 0.356529+0.873934j 0.47738-0.234167j 0.0871116-0.0895059j -0.0948949+0.554558j -0.551508-0.609508j -1.64306-0.580596j -0.464144-0.7322j -0.107598-0.598009j 1.79055+0.0886886j -0.813438-0.674817j 0.264925+1.07388j 0.0434268+0.0300475j 0.334144-0.100967j -2.0663-0.631681j 1.33488-1.16242j -0.472469+0.114417j 0.247085-2.39108j 0.174134-0.152182j -0.822289-0.182585j -0.813775+0.188258j -0.0362321-1.2058j -0.01482+1.05502j -0.941904-0.258509j -0.112994-0.788991j 0.348127+0.56193j 1.27871+0.095513j -0.1821+0.89395j -0.254458+1.23415j 0.365391-0.735517j 0.751247+0.295195j 0.330591-0.147454j -0.39318+0.0550584j 0.954709-0.342785j -0.076964-0.137765j -0.285927-0.313275j 0.821396+0.0425006j 0.0824829-0.406749j -0.121524+0.848147j -0.767615-0.529596j -0.66338+0.368462j -0.758683+0.675573j 0.613141+0.144906j -0.511881-0.0593006j 0.502742-0.454911j -0.037851-0.522749j -0.277057-0.082301j -0.540456-0.0787314j 0.0892868-1.17461j -0.551255+0.142657j 0.745733+0.0185795j -0.155968-0.310617j -0.326467+0.156735j 0.502541+0.435107j 0.515246+0.583219j -0.521883-0.723903j 0.480944-0.380456j 0.00380507-0.837072j 0.159427-0.35731j -0.695536+0.131821j 0.546496-0.0501814j 0.475718-0.502064j -0.99311-0.179779j -0.850869-0.220808j -0.417853-0.42485j -0.195192+0.426038j -0.539804-0.181094j 0.21559-0.817366j -0.0373268+0.0778241j -0.331256-0.713272j 0.643257+0.37954j 0.253804-0.592112j -0.602479-0.0516629j -0.518735+0.542658j 0.188787+0.116644j 1.02637-0.029269j -0.834781-0.794422j 0.639968-0.620821j 0.406551+0.283296j -0.153284-0.39503j -0.523711-0.678753j -0.178325+1.17229j -0.0942336-0.986619j 0.341883+0.0873848j -0.321943+0.869977j 0.078673-0.206519j 0.959374+0.173735j -0.0323854+0.542032j -1.10762+0.207829j -0.209303-1.34973j 0.412902+0.0297412j 0.804035-0.0415737j 0.798483-0.0741574j -0.208231+0.404274j 
