-0.157468-0.190562j 0.309243-0.163654j 0.479326-0.468543j -0.300165+1.32045j 0.483439+2.50529j -0.00025815+0.292811j -0.327474+0.0319045j 0.179323-0.402421j -0.163226-0.75917j 0.701127+1.19363j 1.69156+1.04243j -3.35573-0.217364j 0.205078-0.162794j 0.0302388+0.139236j 0.123313+0.200044j -0.116905-0.0621652j -0.167368+0.262938j 0.0228424-0.149012j 0.297064-0.478625j -0.0805819-0.253293j -0.180147-0.334527j 0.146913+0.0322717j 0.431988+0.790568j -0.603241-0.0213956j 0.551571+0.246154j 0.645364+0.238926j 0.0368021-0.359405j 1.23783+0.474557j -0.28989+0.487065j -0.96325+0.974478j 1.48373+0.0631636j -0.576155+1.49478j 2.43556-0.638285j 0.139658+3.1957j 0.17199+0.0835031j -0.161573+0.157299j 0.0778702-0.091026j 0.0395093+0.109643j 0.0404313+0.120989j -0.050456-0.035829j -0.0733884-0.0447077j 0.0375746+0.00916899j 0.315386+0.208015j 0.168041+0.291002j 0.329346-0.249804j 0.312945-0.305703j 0.370565+0.487532j -0.112591-0.0847133j -0.598703-0.122184j 0.77532+0.426087j -0.265323-0.353112j -0.174723+0.447037j -0.0963828+0.137934j 0.511554+0.477726j -0.673934+0.154778j -0.326231-0.0896777j -0.779987-0.02235j -0.555651-0.451885j 0.930811-0.430506j -0.0927446+0.299859j -0.849491+0.567892j -0.633393-0.0661495j 0.185813-0.410166j 0.662357-0.188614j 0.187205+0.384228j -0.97188+0.122588j 0.494731+0.754983j 0.246785-0.454881j -0.0645515-0.783435j 0.321139+0.390817j 0.529151-1.37126j 0.36539-0.234753j 1.15741+0.145475j 0.921433+0.177309j 0.181813-1.59489j 2.1771-0.945167j -0.89006-0.101957j -1.42147-3.06561j 2.35876-1.13035j 0.0760343-0.0461817j -0.0968999-0.173174j -0.162325+0.0698346j -0.0123202+0.0167616j 0.14569-0.0639424j 0.0703929+0.0349828j 0.0606335-0.0338838j -0.0343048-0.141489j 0.0422183-0.0424402j -0.033602+0.00700048j -0.112362+0.160799j 0.183511+0.0639724j 0.27478-0.118779j -0.035282-0.0953112j 0.0192901+0.00238201j -0.054716-0.236452j -0.00676203+0.0333476j 0.132064+0.272512j 0.0803011-0.0470596j -0.362422+0.540439j -0.108114-0.0387311j 0.00462897+0.0235215j 0.296121-0.250843j -0.147001+0.365666j 0.178039+0.0880877j -0.779307+0.680248j 0.120131+0.388605j -0.180525-0.121895j -0.0793097-0.0902555j 0.00142504+0.00893479j 0.439016-0.31519j -0.0127606+0.0753198j 0.202158-0.761896j -0.0316291+0.0109753j 0.0152953+0.305054j -0.185427+0.767099j -0.193511+0.0290043j -0.643878+0.285524j -0.23374-0.590031j -0.0292888+0.232723j -0.030066+0.174678j -0.00909324-0.277613j -0.00132095+0.833367j 0.00908279+0.213689j 0.0858279+0.144663j -0.220641-0.19935j -0.343479-0.272178j 0.0418665-0.0722141j 0.120819+0.131953j -0.311494-0.839255j 0.00557434-0.641917j 0.479286+0.751862j -0.254777+0.205522j 0.155185-0.0419142j -0.192283-0.139487j 0.061622-0.269689j 0.347263+0.190119j -0.3322-0.279329j -0.205103-0.216756j -0.0138103+0.0448953j -0.156831+0.403009j -0.0422473-0.120692j -0.113848-0.0619208j 0.0592065-0.112534j 1.03357-0.0221083j 0.236418-0.335315j 0.557693+0.376081j -0.200494-0.0674628j 0.0846074+0.192698j 0.153849-0.152317j 0.0112893+0.352604j 0.0103585-0.0969045j -0.186483+0.519994j 0.435868-0.20522j 0.202181+0.0915569j -0.276406-0.676036j -0.143431+0.419054j -0.0667462+0.235771j -0.122369-0.501404j 0.644636+0.421368j -0.837114-0.297337j 0.460817+0.19834j -0.285041+0.602467j -0.257003+0.140102j 0.173042+0.428283j 0.734015+0.0194936j 0.497202-0.12533j -0.942527-0.184125j -0.514759-0.484117j -0.329097+0.252446j 0.924033-0.15216j 0.719248+0.444286j -0.249633-1.01478j -0.944055-0.471705j 0.920201-0.823777j 0.436899-0.370807j 0.434216+0.580778j 0.840811-0.800865j -2.02364+1.62825j -0.450591-0.692424j 0.460932-0.253372j -0.48667-0.610137j -1.53182+1.19504j 1.38057+0.952662j 0.847266+1.68284j 2.07982+3.23963j 0.596777-0.466217j -2.53348+1.98776j -2.58784+1.05794j -1.2398-2.14818j 
-0.069104-0.284682j 0.950394+0.400172j -0.00791014+0.184453j -0.650267+0.433951j 2.19373-0.21392j -0.0654932+0.293594j -0.77702-0.18017j 0.703921-0.181464j 1.00601-1.15658j -0.465094-0.152632j 0.12305+0.957393j -0.500025+2.97696j 0.16461-0.129703j -0.0330922+0.0221249j 0.36227+0.534034j -0.367206+0.0239182j -0.51186+0.349565j -0.0893291-0.401443j 0.619231-0.557032j 0.181843+0.105971j -0.278821-0.4994j -0.233376+0.0917105j -0.543918+0.711302j -0.395902-0.694739j -0.194586+1.03945j -0.2013+0.302825j 0.993507+0.441426j -0.248358+0.379207j -0.284482-0.28029j -0.0849034-0.729815j 0.463484+0.615431j -1.02353+0.244605j -0.274886-2.42408j 3.05062+0.273338j 0.212394-0.00720495j -0.0506784+0.135175j 0.00119733-0.45165j -0.121208-0.104579j 0.326872+0.370669j 1.81004+0.037179j 0.188928-0.262934j -0.825997+0.497598j 0.714348+0.250094j -1.64645+0.362884j 0.257696-0.636157j 0.69669-0.503779j -2.30642+0.628805j 0.111302-0.236529j 0.650531-0.497312j -1.69546+0.421915j -0.238991-0.470707j -0.102421+0.430682j 0.317184+0.0572972j -1.1311+0.618882j 1.15468-0.648017j -0.844886+0.333133j 0.975304-0.106873j 0.899032-0.570317j -0.739185+0.491905j 0.119286+0.0256591j 0.896643-0.860504j 0.630239-0.0518261j -0.089102-0.227839j -0.657193+0.798492j 0.217862+0.534227j 0.876662-0.55226j 0.0765846-0.0205059j -0.509874-0.380396j 0.61554+0.466314j 0.229409+0.078617j -0.168229+0.633693j 0.00970668+0.919815j 0.784155+0.326171j -0.106957+0.678431j 0.325278-1.4144j -0.788274-2.22397j -1.34088-0.848637j -3.48109+1.23992j -0.891937-2.66848j 0.00101485-0.0723283j -0.193683-0.0217645j -0.049143+0.1746j -0.0514142-0.254165j 0.0542229-0.123989j -0.39001+0.131862j 0.108912+0.265671j -0.0801522-0.0608456j -0.365778+0.358641j -0.168504-0.368296j -0.414297-0.388198j 0.366544-0.267544j 0.280828+0.70636j 0.0900819-0.430632j 0.337157-0.0369986j -0.395649-0.610973j 0.249568+0.0903343j 0.367169+0.967843j -0.420166+0.615563j -0.0637607-0.125339j -0.358914+0.365843j 0.331997+0.0147608j 0.435133+0.756308j 0.10771-0.111749j 0.606331-0.924206j -0.369076+0.0606026j 0.51448+0.109103j -0.090129+0.223527j -0.35063-0.310662j -0.297467-0.160114j 0.415805+0.273394j 0.67389+0.37168j -0.27595-0.108117j -0.271155-0.261558j -0.182507-0.120926j -0.190721-0.463923j -0.426477-0.465317j -0.160034+0.83394j -0.784392-0.546597j 0.943161+0.102289j 0.0822327-0.0666166j 0.360817+0.451065j 0.460233+0.30712j -0.136255+0.0979896j -0.127306+0.197854j 0.951998+0.416778j -0.826456-0.161577j 0.186255+0.0319639j 0.984687+0.241757j -0.760655+0.0277855j -0.057613-0.073409j 0.479548-0.15954j -0.35318+0.138999j -0.595693+0.0416288j 0.0327965-0.204427j 0.131599-0.156293j 1.37963-0.0747408j 0.536309-0.0852151j 0.390442+0.047273j -0.317382+0.0651903j -0.178839+0.30279j 1.08266+0.0907191j -0.281175+0.816544j -0.686961-0.289801j 0.59444-0.374553j 1.06418-0.485919j -0.42312-0.221492j 0.629602+0.188893j 0.400485+0.221387j 0.498736-0.154511j -1.41364+0.3778j -0.181795+0.0766855j 0.423574-0.805096j 0.651434+0.364j -0.21695+0.247802j -0.292298-0.149945j 0.986876-0.12398j 0.351661+0.0852941j 1.35785-0.169528j -1.31669+0.636145j 0.712099-0.143513j -0.30355+0.35022j -0.222908-0.431698j 0.387858-0.382115j -0.94253-0.222071j -1.12587-0.366184j -0.0103242-0.393859j 0.908991-0.686114j 1.29115-0.276439j 0.222242+0.690727j 0.986758+0.310415j 0.117665-0.0171459j -0.122774+0.800067j 1.5156-0.228316j -0.620554+1.20605j -0.544409+0.941177j 0.295005-1.08945j -0.257513-2.00911j 1.36764+0.891069j 0.955226-0.315099j -0.967387-0.133302j 1.0879-1.14567j 1.06808+0.180642j 1.97544+0.167346j 0.895676-1.42549j 2.36993-2.06833j -0.0963247+0.679814j 1.23806+2.41821j 2.03265+1.8245j -1.66795+1.56349j 
0.158998-0.320468j 1.26825-0.0928847j -0.0714324+0.0858852j -1.6484+1.61213j -0.715187-0.888336j -0.0987709+0.158753j -0.797674-0.33672j 0.0894855-0.672809j 0.646687-1.68741j -0.2639+0.101795j 1.56931+2.49351j 1.76633-0.414194j 0.0650017-0.0210908j -0.1552-0.0351448j 0.663799+0.395826j -0.310978+0.247828j -0.656273+0.322383j 0.133114-0.405171j 0.571416-0.0713296j 0.0296216+0.029541j 0.322854-0.375925j -0.119787-0.0130757j 0.128299+0.817463j -0.537896+0.0168626j 0.50628+1.45547j 0.185553+0.589436j 1.35587+0.0590952j 0.294383+0.0655408j -0.621702+0.00146281j -0.043138-0.141808j 1.72668+0.867651j -1.51271+1.7687j -1.53711+1.03557j -0.908845-2.16126j -0.0531752-0.0297372j 0.097224-0.0112849j 0.264614-0.677029j -0.2798-0.0639557j 0.626537+0.149678j -1.39039+0.227085j -0.651409-0.108785j 0.340764+0.828476j 0.0586827-0.0346548j 2.11486-0.152598j -0.0773075-0.338955j -0.4335+0.142698j 2.65709+0.00322917j -0.851849-0.206156j -2.06316-0.640971j 2.63141+0.128109j -0.583359-0.139049j 0.00642205-0.226153j -0.495746-0.210476j 1.38167+0.134655j -1.97388-0.0279418j 0.51071-0.449913j -2.29639-0.302878j -0.813843-0.306833j 2.68794+0.0585808j -0.918537-0.181329j -3.16901+0.703193j -0.888169+0.279191j 0.595507+0.225729j 1.29655+1.16745j -0.921903+0.257381j -0.440962+0.0989535j -0.984204-0.0287547j 1.17718-0.138697j 2.7516-0.979993j -1.09347-0.264082j 1.30395+0.578166j 0.362742+1.18802j 1.16219+0.665147j -1.49949+0.0517486j 1.13221-1.79572j -0.355832+1.76055j -1.17601-0.285467j 2.49972+0.704679j -0.56676+1.96512j 0.00835746-0.036075j -0.0659788+0.0963282j 0.0701669+0.0903585j -0.253322-0.234737j -0.0686892-0.0327127j -0.43289+0.709972j 0.430802+0.428511j -0.0181395+0.0105106j -0.49609+0.370025j -0.596713-0.403138j -0.608891-0.726695j -0.0917011-0.461j -0.497951+0.052768j 0.309871-0.0997199j 0.355451-0.368095j -0.644499-0.158893j 0.0767518-0.448883j -0.223442-0.228214j -0.171144+0.299632j 0.271375-0.855381j -0.118058+0.331698j -0.360966-0.0590496j -0.559273-0.516935j -0.174344-0.334436j -0.0726649-0.391208j -0.104034-0.558247j 0.0324294-0.255534j 0.343589+0.424094j -0.219841+0.184759j 0.177927+0.0638051j -0.1506-0.226972j -0.518259-0.213827j 0.42218+0.668599j 0.197768+0.264375j 0.276918-0.0467818j -0.0407601+0.18726j -0.238878+0.0903294j 0.444532+0.0946065j -0.0118141+0.295094j -0.885927-0.370565j -0.0928262+0.0255829j -0.275776-0.07592j -0.354698-0.292762j 0.544951-0.070126j 0.0602468-0.272369j -0.56187-0.817128j -0.0458993+0.414743j 0.119994-0.16192j -0.700068-0.566708j 0.0740354-0.185814j 0.271226+0.171715j -0.196202+0.00648192j -0.315599+0.392002j 0.595945+0.037278j 0.106867+0.395419j 0.374901+0.159185j -0.801024-0.40933j -0.660403-0.460506j -0.346663-0.0798249j 0.396108+0.263737j -0.356754+0.477525j -0.47006-0.576104j 0.562739-0.632457j -0.0406721+0.720277j -0.393879+0.566026j -0.0846873-0.924962j 0.124657-0.187619j -0.450186-0.768327j -0.564121+0.133542j -0.526058+0.211059j 0.758251+0.217391j 0.440747+0.469328j -0.956826-1.39427j -0.138869-0.836796j 0.1166+0.670973j 0.340228-0.627069j -1.71688-0.701229j -0.700383-0.227101j -1.00325-0.528526j 0.583373+0.567944j 0.750911-0.755577j 0.212762+0.684699j 0.418006+0.388488j -0.18588+0.0433097j 0.720259+0.427226j -1.93989+1.33349j -0.247405+1.15098j -1.2543-0.488924j -0.133975+0.10865j 1.85129-1.48358j 1.63288+1.27101j 0.80531+0.221238j 0.20587+0.576312j -1.07698+0.970464j 1.29464+1.30349j 1.57946-0.112523j -1.6698-2.10489j 0.267634-0.82119j 0.345955+0.0333727j 1.39671-2.11162j -1.2948+1.13498j 0.750952-1.33453j -0.25196+1.00185j 1.76475+1.03048j -0.706095-0.654879j -0.00368305-0.614148j 2.036+0.649591j -0.0272784+0.913606j 0.658353-1.63247j 0.559261+0.00190451j 
0.00334914+0.834267j 0.362607+0.141307j -0.277036-0.261993j -1.15823-1.5302j -0.246801+0.161489j 0.114294-0.812883j 0.467486+0.912566j 0.36775-0.902801j 0.268172-0.451226j 0.573566-0.905273j -2.11619+0.586159j 0.025253-0.333549j -0.513749+0.330775j 0.00137703-0.278202j -0.542126-0.868167j 0.462892-0.299923j 0.431152+0.943449j -0.871944-0.1492j -0.997039-0.414113j -0.101841+0.00517692j -0.530232+0.784739j -0.00169917+0.132901j 0.756639+0.503716j -1.00372+0.313981j 0.212976+0.581633j -0.14927-0.428595j 0.645337+0.143089j 0.427857-1.20494j 0.319645-0.107154j 1.13366+0.779726j -1.72084+1.12481j -0.611468-2.26161j 0.223872+0.815103j -1.05269-0.0150395j -0.282812-0.235339j 0.28263-0.30898j -0.668337+0.796898j 0.182268-0.1828j -0.73653-0.432924j 2.73291-0.952945j 0.528601-0.27724j -0.229323-0.293948j -0.186597-0.242917j -3.13452+0.673992j -0.526569+0.674532j 0.488228-0.730927j -3.75737+1.00141j 0.779191+0.221961j 1.77125+0.59018j -3.11045-0.19694j 0.695447+0.423735j 0.208754+0.35028j 0.50968+0.197344j -1.49182+0.246804j 2.99592+0.00517388j -0.476112+1.26054j 2.32071+0.472101j 0.34811-0.753273j -3.33392-0.697445j 1.18925+0.13823j 3.04784+0.947623j 1.28564+0.85034j -0.735871-0.20979j -1.32242+0.345164j 1.78947+0.285896j 1.84229+0.440438j 2.02027-0.784146j -3.41044-1.35695j -0.947346+0.333825j 1.91686-0.58327j -3.73084+0.340213j 0.63018+0.560142j -0.973517+1.84333j 1.13587-1.53196j 2.53895+1.38233j 1.00109+0.130059j 0.848948-2.31728j 0.0577727-1.78935j 1.45989+0.296891j -0.198705+0.135969j 0.326008+0.328856j 0.349885-0.237039j 0.288469+0.347328j -0.271419+0.20203j 0.517069-0.829153j -0.567335-0.522041j 0.11853+0.330401j 0.322236+0.387439j 0.733457+0.537558j 0.766573+0.397893j -0.0282499+0.372764j -0.135212+1.07932j -0.801813-0.0437557j -0.375773+0.442169j 1.0108+0.274826j 0.117655+0.537627j 0.34045+0.313607j 0.442734+0.29118j 1.54366-1.34731j 0.350414-0.0930585j 0.810754-0.259028j 0.658315+1.33815j 0.943366-1.02614j -0.0417332-0.175242j 2.46556-1.5373j -0.187969+0.0442039j -0.476846+0.354358j -0.0933129+0.396012j -0.590312-0.0226874j -0.452008+0.497168j 1.39329-0.495652j -2.54674+1.84923j -0.399406-0.225431j 0.92114-1.11714j 0.590167-1.04169j 0.670031-0.399938j -0.689831+0.171664j -0.879127+1.55074j 2.41461-0.91576j 0.271293-0.151416j -0.62017+0.703009j 2.32976-1.72649j -0.844745-0.0397109j 0.234581-0.6669j -0.0996855+0.94784j -1.33619+1.03722j 0.035411-0.0479436j 1.78346-1.23233j -3.45816+2.01716j -0.983886+0.357519j -0.442609+0.283047j 0.361847-0.0237612j -1.39103+0.194537j -0.244934+0.713581j -1.49439+0.32956j 2.96646-2.10359j -0.681345-0.368202j -0.216822+0.405827j -1.10029+0.301926j 0.514826-0.096356j 1.93851-1.26845j 0.117926-0.637946j -1.06834+1.26061j 1.57474-2.09417j 2.2061-2.60097j -0.390236-1.19593j 1.36097-0.533572j 1.35234-1.01838j 1.23391-0.41701j -2.57614+2.45092j 0.333165+0.36002j -0.214844-0.220208j 2.27918-2.39087j -0.31398+0.070077j -0.771283-0.00189585j 0.96898-0.309176j 0.055506+0.255069j 2.92156-2.39211j -1.39933+0.996604j 1.07822+0.723896j 0.0275638+0.362832j 0.340821+0.40548j 0.319642+0.0435426j -1.15371+0.677725j -1.13118+0.494054j 0.0214309-0.314428j 0.789024-1.48012j 0.149835-2.70115j 0.98487+1.05586j -0.667627+1.40025j -0.579927+0.524536j -0.773421-0.353699j 1.32822-0.809662j -0.598899-0.100855j -1.66097+1.70823j -0.720901-1.99809j 2.05042+0.728402j 0.739032+0.0829803j 1.78709+0.164056j -1.12602+0.242629j 1.55264+0.583418j -0.255168-0.185703j -2.13194+1.75081j 0.668064-0.552579j 0.437887+0.365576j 0.529256+1.61167j -1.04098-0.449042j 0.819357-0.0254009j 0.266252+0.0760219j 
-0.400749+0.343998j -0.28537-0.16538j -0.630402+2.6407j 0.392792-0.145525j 0.0993437-0.0156147j 0.404658-0.384122j 0.43742+0.72116j 0.413411+2.293j -0.952966-0.41645j -2.1657-2.4179j 0.344327-0.321853j -0.555848+0.0262584j -0.37191+0.0408798j 0.0932163-0.102907j 0.101877-0.83008j 0.515502+0.325129j 0.029373-0.68666j 0.0800149+0.178926j -0.423291-0.591112j 1.50696+1.21068j -0.592031+0.0274787j -1.3242+0.770681j -1.09497-1.2668j 1.41255-0.580726j 0.916561+0.362839j 0.292511-0.76871j 1.16322-0.647483j -1.8913-0.837084j 0.429975+0.585606j 1.41708-1.9457j 0.700531-0.332986j 0.125257+0.796174j 0.296796-0.437662j 0.49204+0.554048j -0.279324-0.193727j 0.314616-0.0339592j 0.138005+0.258899j 0.191607+0.0536902j -0.086118-0.565251j -3.19534+0.133575j -0.629859+0.0540233j 1.43277+0.00215897j -0.476362-0.541667j 2.68523-1.19549j -0.460508-0.116451j -1.45561+0.735211j 3.7657-0.0200603j -0.503899+0.23494j -3.27665-0.44272j 2.48123-0.960578j -0.841939+0.156859j 0.994707+0.48489j -0.760385-0.67727j 2.21409-0.578915j -2.06136-1.37385j -0.805216+0.546009j -2.00863+0.45658j -0.975681+0.94469j 2.94116-0.259175j -1.97726-0.660124j -3.28121-1.03122j -0.999366+0.833807j -0.577152-0.454634j 2.05004-0.257288j -1.16448-0.402884j 0.404963+0.357211j -1.44318-0.245159j 2.57945+0.320199j 0.946055-1.88237j -1.55821-1.01906j 1.46235+1.48872j 0.78444-0.260531j -0.0346852-0.763346j -2.52998-0.192158j -0.6663-0.0176624j 0.125795+0.249824j 0.392243+0.902765j 0.498203-0.10406j -0.011215+0.267605j -0.0698586+0.04042j 0.0278895+0.224364j 0.170811+0.0226889j -0.0264344+0.218068j -0.193738-0.0135567j 0.444213+0.146922j 0.0932176-0.182005j -0.0880067+0.142437j 0.303852-0.614174j -0.0447758+0.333395j -0.0612916+0.409861j -0.238351+0.11466j -0.287971-1.1625j 0.259367+0.219187j -0.260463-0.186924j -0.255385+0.290947j -0.144362+0.127392j -0.115378-1.17043j 0.35663-0.557436j -1.28815+0.603757j 0.222976-0.23143j -0.483799-0.0734283j -0.275983-0.597914j -1.72426+0.988611j -0.780235+0.643235j -0.983582+1.28543j -0.0085839-0.280903j 0.629253-0.677579j 0.536932+0.0831857j 0.22903-0.0327619j -0.0108008-1.00559j -0.900946-0.202761j 2.804-2.1673j -0.0369513-0.68188j -0.638116+0.364465j -1.02631+1.88791j -0.308445+0.732504j 1.11261-0.172032j 0.960569-0.0177346j -2.30526+1.05617j -0.536434-0.102167j 1.12093-0.263813j -1.31331+0.962532j 0.608204-0.641607j -0.994632+0.801215j 0.238859-0.366703j 0.510917-0.986261j 0.355087-0.268816j -2.26658+0.783671j 1.50183-1.8255j -0.237064-1.36068j 0.267035-0.858242j 0.315284-0.029393j 1.02073-0.0649176j 1.02904-1.39992j 1.16361-1.33795j -2.9269+1.76416j 0.624387-0.214876j -0.124467-0.224105j 1.11851-0.288516j -0.293202+0.620591j -1.72723+1.93219j -1.04481+1.17217j 0.271936-0.088698j -0.684849+0.54068j -2.79731+0.980744j 1.26178-0.200069j -1.64702+0.959346j -1.18238+0.701277j -1.18411-0.125663j 1.18541-1.98188j 0.25938+0.0773826j -0.704039-0.431994j -1.29761+1.77655j 0.0326366+0.258678j -0.972768-0.22984j 0.101716+1.16852j 0.483185+0.29292j -2.80524+1.55627j 1.98988-0.571021j 0.648394+0.993235j 0.303209+0.516741j 0.812018+0.81657j 0.0165261+0.470214j 1.80682+0.39482j -0.247244+0.917393j 0.445739-0.981541j -1.53592+0.78229j -0.262062+1.47991j 0.331486-1.6499j -1.15374+1.043j 1.1965-0.155577j -0.366389+0.852944j -3.69357+2.35465j 1.68108+0.278357j 1.04876-0.934892j -0.686374+0.380886j -0.226156+1.03949j -0.656869+1.4434j 0.0893617+0.319267j 0.424371+0.591085j 0.582988+1.51603j -0.0614362+1.17675j 0.362314+0.418014j 0.377278+0.143545j 0.510456+0.250383j -0.847489-0.274434j -0.23857+0.386665j -0.421312+0.917559j -0.686879-0.387224j 
-0.188372-0.335294j 0.555666+1.0514j 2.25052+0.888952j 0.568785+0.392756j 0.456408-0.0771765j 0.0996585+0.436147j -0.739545-0.687984j 2.11859+0.222298j -0.643667-0.448481j 0.347249+0.797846j 0.166677-0.444376j 0.506934+0.0319399j 0.188971-0.30686j 0.120093+0.0840835j 0.106431+0.555387j -0.324751+0.0673484j -0.225574-0.707829j 0.56223-0.296469j -0.413441-0.613803j 0.263352-0.299691j -0.543746-0.221218j 0.30693+0.362368j 1.0843-0.216501j -0.366352+0.468549j -0.21346+0.303287j 1.24533-2.21275j 0.116908+0.22126j 0.527834+0.413501j 1.7097+1.9618j -0.525287+0.572961j -0.541971+0.716823j -0.557527-0.795479j 0.269356+0.146004j -0.335299+0.270976j 0.626155-0.0332838j -0.264727+0.272264j -1.18901-0.146459j -0.135033+0.0485332j 0.298956+0.195767j 7.26607-0.0351448j 2.07387+0.0866838j -2.99516-0.116782j 1.11616-0.389434j -8.39655+0.431798j -0.490697-0.415571j 1.02732-0.677483j -11.0239+0.625388j 2.54893-0.383579j 7.684+0.518682j -8.61285+0.28882j 1.33845+0.115644j -1.59801+0.551319j 1.5007-0.209163j -3.44147-0.38379j 7.34904+0.560624j -1.23123-0.119983j 6.09168-0.520582j 2.66596-1.02667j -9.5139-2.08941j 3.12757+0.249613j 9.63116-0.651356j 2.01032+1.70589j -0.307163+0.276681j -2.77388+0.329385j 4.90206-0.321941j 5.22233-0.590862j 5.23282+1.69861j -5.99789-0.235876j -3.44475+0.422852j 4.56011-2.21735j -2.52644-0.308662j 1.40971+0.0463234j 0.606812+0.592415j 3.43533+1.29976j -0.293628-1.05892j -0.599958+0.0186178j -1.91657-0.880346j -0.306044+1.17795j -0.746567-0.313641j -0.0804234-0.170514j -0.293227-0.0563093j -0.0672987+0.207152j -0.107333-0.210564j 0.125571-0.185674j -0.305655-0.117692j -0.0221615-0.103176j -0.112111-0.106934j -0.0900512+0.632004j -0.0660149-0.0605638j 0.70672+0.160697j 0.238997-0.298942j -0.344029+2.70054j -0.848698-0.421917j 0.0561643+0.0840998j 0.0755474+0.223365j 0.142581+0.290767j 0.62266+1.7389j -0.611943+0.935114j 1.2474-2.05416j 0.0636047+0.81471j 1.19245+0.260506j 0.391429+2.90664j 2.05878-1.38268j 0.637771-1.98342j 2.48253-1.98868j 0.421395-0.140996j -0.275315-0.182606j 0.0296243-0.831559j -0.934521-0.412359j -1.02762+1.63137j 2.46388+0.58306j -3.94556+2.78507j 0.26515-0.455982j 2.03926-1.22362j 1.30694-3.83204j 0.325482-1.12467j -0.785071+0.797058j -1.85477+0.0753724j 4.82141-0.753826j 0.153558-0.764814j -0.896161+1.15163j 3.28558-2.77124j -1.34288+0.249452j 0.540718-2.35108j -1.46574+2.14921j -2.28984+0.413262j -0.00438903+0.709387j 3.87483-1.85635j -3.44666+3.25172j -0.998779+1.60555j -0.136781-0.478878j -0.26467-0.582183j -2.51028+0.44905j -0.483008+1.37712j -2.50107+1.18555j 5.3221-2.25958j 0.474583+0.475202j 0.324718+0.590415j -2.83743+0.442758j 0.794255-0.951728j 2.75895-1.97836j 0.53383-3.65277j -1.72821+0.631252j 1.52491-3.69491j 4.81987-1.37008j -0.405608-1.87556j 3.02021-1.23804j 2.41815-2.33639j 2.06548-1.12176j -4.83123+2.75975j -0.260751+0.419667j -0.315363+0.5457j 2.47445-1.42906j -0.737251-1.43123j 0.964688+0.677861j 1.06298-0.11457j 0.576293-0.407244j 5.15309-1.38552j -1.46524+0.303597j 0.257263-0.905495j -0.947958-0.330591j 0.934403+1.02407j 0.778056-0.0998713j -2.10376+1.10263j -0.490815-0.213407j 0.0127088+0.36131j 5.31386-0.0486645j 1.87858-5.08106j -1.66791+2.27917j 1.09485-0.554864j -2.06461-0.782084j 0.419993-1.42019j 5.2838-1.30216j -1.63114-0.582051j -1.84003-0.0745549j -0.243687-0.454041j 3.51533-0.803601j 2.70498-0.428264j -0.662842-0.063629j -0.897333-0.237235j -0.842589-2.19161j 0.129378-2.39559j -1.36368+0.00523503j 0.543939+0.380219j 0.75879+0.809286j 0.271982+0.379234j -0.697898-0.183072j -0.427202+0.306636j 0.383727-0.170228j 
