-0.0697199+1.24684j 2.01249-0.365416j 0.13964+1.20339j 1.22467+1.60938j 1.01769-0.0189468j 0.967277-1.83283j 1.27365+0.360123j 0.832063-0.86506j 1.7327+0.897208j 0.456898-1.35181j -0.229201-1.68707j 0.167184-0.0174737j 1.25767+0.200323j 1.24917-1.08704j -0.43259+0.488331j 0.0539422-1.04258j -1.69107-0.49602j -0.0186508+1.13517j -0.727852+0.381813j -1.48379+0.302148j -0.756948-0.809165j 1.36934+2.07505j 0.339115-0.66619j -1.08623+1.58082j -0.935543+0.447781j -0.0272355-0.226552j 0.655247-2.09047j 0.423311+0.25088j 0.341897-0.0267844j 1.77153+0.881243j -0.533223-0.127286j 0.044569-0.377839j -0.526992+0.331618j -0.375525+0.0782293j 2.11157-0.872533j 0.208056+0.0271648j -0.666133+0.721454j -0.101242+1.8746j -0.0191149-0.0800936j 0.125098+0.439403j -0.013793-0.115183j -2.16735-0.971205j 0.580227+0.26867j 1.7959-0.325466j 0.134797-0.800515j -0.687832-2.47518j 0.714067-0.202308j -1.25189+0.803048j 0.873537+0.320949j 0.577698+1.09987j 0.299654+1.17382j -1.15963+0.0650015j -1.45943+1.5781j -0.745464-0.0405603j -0.372702-2.00264j 1.56931+1.03895j 0.229-0.741553j 0.00479387-0.113014j -1.514-0.128551j 1.57636-0.673965j 0.603803-0.59625j -0.245319+0.244374j 0.798432-0.0818043j 1.0905-1.30985j 0.14107-0.442989j -0.522537+1.43175j 0.143172+0.405804j 0.0403276-0.527665j 0.508634-0.744076j -0.0448032-0.0387136j 0.137888+0.456334j -0.443904-0.508331j -1.17096-1.55434j 0.570403+0.829256j 0.0478105+0.0245625j -0.729018-0.624818j -0.29602-0.342644j -1.42092-0.272647j -0.649517+0.0188319j 1.52119+0.117999j 0.0327777-0.0348163j -1.06156+0.0605166j -0.366044+0.0402769j 0.589479+0.0414774j 1.03279-0.50092j -0.272001+0.285429j -0.199233+0.0693879j 1.18541-1.49765j 0.197808-1.05159j 0.0348789-0.46568j -0.016845-0.35125j -0.361873+0.5836j -0.0767519+0.978624j -0.0784229-0.324188j 1.04777+1.43059j 0.117229+0.000507366j -0.284416-1.10667j -0.168491+0.58104j 1.01437+0.731383j -0.249186+0.0382934j -1.04509+0.237014j 1.10151+0.466502j 1.69975+0.568311j -0.294808+0.168759j -1.12274-0.0379035j 0.0121044+1.66678j 0.854038-0.805326j 0.0411724-1.31206j 0.0892705-2.36883j 0.552465-0.288013j 0.51261-0.0694614j 2.33685-0.530261j 0.794359-0.250734j 0.702387+1.31511j 
1.06145-0.548335j -1.28128-1.48126j 0.917556-0.695083j 0.731763-1.78872j -0.502274-0.824133j -1.97125+0.086678j -0.313344-1.22041j -0.534207-1.07896j 1.49626-1.36393j -1.19927-0.974302j -1.75531-0.466985j 0.0647095-0.198978j 0.742008-1.18708j -0.515066-1.73516j 0.273217+0.669539j -1.00749-0.586823j -1.35469+1.41484j 1.05945+0.611376j -1.48011+0.321565j 0.718264-0.111443j -1.37979-2.2719j -0.290225-1.17438j 1.74761-1.64279j 0.00676308+1.03219j 1.23942-1.81856j -0.586623-0.486336j -0.450518+0.514794j 0.0542935-0.0486966j 1.98707+1.27322j -0.157606-0.37647j -0.596966+0.453667j 2.45105-0.34622j -0.336586+0.359417j 0.906375-0.630535j -0.237682-0.195166j -0.570437+2.07193j 0.158948+0.103137j 0.253872+0.206241j 0.0230204+0.0992578j -1.97353-1.84053j -0.192484-0.019332j -0.70787-0.141238j -1.89642-0.272718j 0.423997-0.235072j -0.459317+2.72134j -0.119215-0.960769j -1.54045+0.101426j -0.801317+0.240061j -0.13417+1.45458j 0.552617+0.140094j -2.15836+0.385224j 0.971535+0.557525j -0.491545+1.18718j -0.625046-1.10089j -0.219762+2.0133j 1.11972+0.304683j 1.22313+1.18914j 0.727131-0.064183j -1.59623+0.0644481j -0.868031-0.114108j -0.269496-0.140445j 0.177999+0.0849585j -1.39282+0.777186j -0.945206+0.499497j 0.0299896-0.178441j -0.0904179+0.791402j 0.0479408-0.13324j 0.229339-1.62947j -0.516272+1.15396j 0.0766375+0.155783j -0.0768404-0.555149j -0.682322-1.28678j -0.0545593+0.393254j 0.895499+1.2595j 0.0851183+0.137511j 0.995759+0.959407j -0.626963-0.395701j 0.479964+0.241847j 0.434104+0.0518681j -0.586183-0.140954j -0.0351818-0.0351571j -1.9267+0.277211j 0.00971057+0.104736j 0.103367-0.093223j -1.19503+0.285839j -0.738822+0.613768j 0.00577811+0.0520703j -0.284946+0.168736j -0.430464+0.804942j -0.155104+0.322052j 0.441696-1.67082j -0.399936+1.48535j -0.0586299+0.0442392j 0.0395026+0.392948j -0.403811-0.190969j -0.0552775+0.0151751j 0.0262831+0.0870608j 1.2976+1.94062j -0.235083+0.0172865j 0.222211+0.0987859j 1.3272+0.470268j 0.042915+0.308795j 0.0857319-0.0548603j -1.68716+0.810236j -0.259836+0.330872j 0.570673-1.62697j 1.28898-1.43512j 0.633194+0.114984j -0.139821-0.343415j -1.6703-0.489457j 1.55702+0.883629j 0.548304+0.160379j 0.00817542+1.5156j -0.539334+0.538818j 
0.354606-1.54174j -1.35389-0.209724j 0.775423+0.638925j -0.659484-0.229316j 1.23402-0.276873j 1.23347+0.377582j -0.505929+1.62632j -1.12113+1.3879j -1.4469-0.93013j -0.81092-0.570861j 0.665162+0.91403j 0.860227-0.114661j 1.30183-0.738625j 0.31056+1.14345j -0.34974+0.430067j -0.497207-1.3048j -0.192581-1.63476j -1.87566+0.464679j 1.62157-0.426131j 1.17075+0.23703j 0.561164+1.45441j -0.111922-1.23177j -0.550392-0.537246j 0.0557413-0.145212j 0.350172+1.21497j -0.931839+0.0383973j -0.0949786+1.02712j 0.91282+0.213013j 0.592514-0.427686j 0.877659-0.0328688j -0.263174+0.55521j -0.322755+0.964777j -0.00465013+0.721734j 0.0211104-0.0466121j -0.691637+1.28826j 0.449958+0.57801j -0.204434+0.50925j 0.510114+0.933222j 0.449848-0.0459436j 0.232235-0.414813j -1.07095-0.383807j 1.03413-0.77174j -0.469917+0.258941j 0.931921-0.378842j -0.389069+0.332924j 1.66499-0.613521j -0.138805-0.027082j -1.05114-1.7221j -1.02924-0.818266j -0.598221-0.372034j 0.639068-1.05102j 1.98649-0.332302j 0.518587-0.726507j 0.391995+1.26155j 0.665912+1.79629j 0.114658-0.571635j -0.454737+0.452047j -0.510755-0.400969j 0.588507-0.319816j -0.946462-0.538438j -0.26971-0.71717j 0.185153+0.286471j 0.398255+0.0136159j -0.0706393+1.68109j -0.114937-0.154276j -0.000726914+0.202695j 1.42484+0.196551j -0.310511+0.318399j -0.46381+0.377153j -0.235313+0.302742j 0.0260554+0.121692j -0.0948618+0.195149j -1.1422+0.661021j -1.07436-0.188128j 0.0242579+0.180117j -0.243922-0.246094j -0.187603-0.0759165j 0.549226+0.428231j -0.371548+0.133359j -0.708817+2.24842j -0.17482+0.169046j -0.185799+0.164637j 0.72861-0.0452565j 0.197586-0.689324j -0.198327+0.0526279j 0.0112312+0.328495j 0.242178+0.515695j -0.784254-0.75343j 0.284489-0.0744319j 0.144666-0.0542283j 0.0203827+1.21939j -0.407038+0.0136565j 0.562987+0.00232995j 0.0119865-0.489517j -2.27467+0.66439j -0.153539-0.228397j -0.852588-0.623272j 0.222594+0.0660286j -0.343092+0.000224159j 0.503871+0.0844763j 0.00814085-0.129801j 0.587341+0.528057j 0.159704-0.569991j 0.740374-0.67145j -0.668781+1.29852j -1.30849-0.28538j 0.865012+0.566586j 0.812596+0.503026j 0.163263-0.888123j 0.438671+0.68251j -1.20336+0.570152j 1.70308+1.68353j 0.362076-0.454272j -0.929712+1.52911j 
-2.29708-0.0173815j 0.130038+1.92527j 0.73167-1.31159j -0.0410128+0.986712j -0.786108-1.72188j 0.0906541-1.92637j 2.50347+0.165174j 0.403872+1.07207j -1.03643+0.493875j -0.600709+0.30111j 0.757242+0.00480808j 0.289407-0.490037j 0.0754895-0.872823j 0.604468+0.309596j 0.0330007+0.294642j -0.646576-0.227777j -0.766651-0.532392j -0.440291+0.95362j 0.417008+0.318959j -1.56338-1.94264j -0.188213+0.820489j -1.83122+1.86054j -0.0573983-0.380787j 0.814481-1.45604j -0.244737-0.413822j -0.509707-0.579332j 1.50677-0.75935j -0.529038-1.29962j 0.594345+0.492025j -1.28666-0.934351j -0.294088+0.831798j -1.36325+0.224865j 0.489964-0.294235j 0.810896-0.29638j 1.8944-0.10404j -0.501597+0.9205j 0.846476-0.148022j 0.727305-0.971477j 0.165267+1.35255j 1.35076+0.477849j -0.00795839+1.08413j -1.20663-0.608436j -0.734814-0.790808j -0.504111-0.655257j -1.56884-1.42455j -0.843155-0.912317j 1.30149-2.01003j -0.57641+0.697201j 0.129374-0.518981j -1.15251+0.150625j 0.539741+0.218589j -0.416237-1.40591j -0.0888569-1.28395j 0.144742-0.264682j 1.40027-0.524496j -0.441325-0.375948j -0.344275-0.600349j 0.533831-0.27318j 0.560261-0.684753j -0.471252+0.563119j -0.536985-0.00137445j 0.347555+0.307806j -0.11059+0.276372j 1.11236+0.0354293j -0.130284+0.233598j 0.0464286-0.292594j 0.206895-0.838679j -0.67433-0.559488j 0.16577-0.941001j 0.15395+0.0478615j -0.0219249-0.355679j 0.0158684+0.446978j 0.250914+0.78657j -1.03356+0.581679j -0.350102+0.00402942j 0.387494+0.192872j -0.234404+0.187631j 0.153965-0.230681j 0.527158-0.180908j 1.08885+0.526578j 0.0927865+0.255521j 0.0435069+0.553922j -1.20412+0.327342j -0.188243-0.315828j 0.285367-0.375251j 0.460358+0.276653j 0.246778+0.0120393j -0.361675+0.442916j 0.0196884+0.38383j -0.154205+0.348127j 1.26797+0.831915j -0.0719067+0.362249j 0.0623821-0.280321j -0.0631259+0.931641j 0.196322+1.0604j -0.147077+0.0483797j -0.368931+0.224886j 0.0525572-0.0320056j 1.00554+0.255644j 0.209973-0.099909j 0.630153+0.312156j 0.778493-0.614745j -0.305023+0.0562702j -0.212067-1.16999j 0.295315+0.49907j 0.426581+0.473384j 1.00492-0.23043j -0.527834-0.83786j -0.227722-0.640125j 0.741599-1.46469j 0.012415+0.764854j 1.19174-0.247111j -0.831244-0.257498j 0.26782+0.414648j 
-0.305798-1.45624j -1.1868+0.336271j 0.958246+0.277505j -0.606346+0.108238j 0.969459-0.778705j 1.19914-0.245387j 0.282825+1.59345j -1.92563+0.000527213j -0.259743-1.88587j -0.10451-1.04192j -0.343144+1.2732j 0.719793+0.72055j 1.47477+0.714928j -0.94136+1.01028j -0.634207-0.112819j 1.00063-1.15477j 1.47696-1.16544j -1.49622-1.48741j -0.427888+2.1347j -0.169607-0.286318j -2.32019-0.0996816j -0.306544-0.0783944j 1.13102-0.546522j 1.07764+0.107943j -1.1867-0.663174j 0.604777-1.49201j -0.253574+0.133068j -0.170997+0.316906j 0.0740142+1.35604j -0.404767-0.0171144j -1.03642-0.523465j -1.12263-1.5449j -0.440483-0.285378j 0.420223+0.398481j -0.460279-0.373672j -1.41768+0.132163j -0.0847029-0.271057j -0.651871+0.0390116j -1.00667+0.805926j 0.202239+1.24213j 0.535871-0.542064j 0.349593+0.598855j 0.183613-1.16075j -0.0994408+0.805476j 0.351813-1.48857j -0.0353172+1.39594j 1.35874+0.153527j 1.67253-0.162953j 1.06562+1.21939j 0.81551-1.35427j -1.36236+1.08366j 0.102312-0.80168j 1.36477+0.799561j 0.545671-0.903778j 0.357776+0.258769j 0.531042+0.0886156j 1.57717-0.326903j 0.34423+1.40252j 0.398643+1.13854j -0.441216+0.00704417j 0.373282-0.127551j -0.745608+0.211908j -0.744018-0.551997j 0.377653-0.15333j -0.119125-0.204124j 0.510291+0.0702867j -0.114968-0.393888j 1.34307-0.989851j 1.82482+0.598132j 0.245427+0.102176j 0.597822+0.0153728j -0.35578-0.37845j 0.0461176+0.0114696j 0.216239-1.25428j 0.00115297-0.592546j -0.451675+0.863247j 0.0992317-0.348602j -0.0993904-0.260929j 0.577072+0.706691j 0.350277-0.409841j -0.122376-0.223337j -0.589268-0.0611047j -0.684187-2.16561j -0.0461642+0.132895j 0.674884+0.534504j -0.51624+0.199213j 0.0297723-0.0466854j 0.0505326+0.394709j -0.833574-0.109041j -0.647407-0.316627j -1.00538+0.371211j -0.266325-0.287328j -0.214176-0.0551533j -1.64008+0.186245j 0.717268-0.0234616j 0.136394+0.138235j 0.200772+0.398856j -0.0532678-0.192853j -0.279634+1.67461j -0.20353+0.0760835j -0.632322+0.957218j 0.0347006+0.444579j -0.280172+0.111164j 0.600134+0.31958j 0.343161-0.691555j 0.296724+1.11867j -0.674799+0.828261j 0.669984-1.25987j 0.456134+0.605106j 1.83738+0.561311j 0.319249-0.314761j -1.07426-0.28471j 0.0631382-0.63161j 0.42941-0.933888j 
0.060389+1.08471j -0.201643+0.0456288j -0.734335-1.50392j 0.925255-0.425952j -0.338484+0.459371j 0.202672+0.180797j -1.52236-0.122518j 0.459459-1.29652j 0.00267154+0.0414065j 0.467724+2.26675j -1.40074-0.157866j -0.867035+0.0357342j -0.765711+0.124432j -0.218896-0.575735j 0.72141+0.459774j 0.914391-0.668019j 0.543106-0.793616j -0.997245-1.84015j -1.02036+0.704683j -0.314973+0.330349j -0.016458-0.138653j -0.0111355-0.0486717j -0.498297+1.8021j 0.742847-0.340625j -0.65982-1.50822j 1.03886+0.579537j -0.873144-0.435716j -0.878643-0.120978j -0.547956-0.179737j -0.660492+0.00884162j 0.257043+0.0733843j 0.165928-0.651728j 0.353881+0.270449j -0.571032-0.39853j -0.00176108-0.701907j -0.478551+0.0891163j 1.03783+0.111967j -0.50078+0.238537j 0.274324-0.0384264j -0.187463+0.243242j -0.395747+0.439014j 0.057655+0.462206j -0.354793-0.62451j 1.12834+0.605623j -0.34551-0.351534j 1.13427+0.0902208j 0.551017-0.0371667j 0.997251-1.87302j 1.03723+0.247988j 0.776013-0.294669j -0.10087+0.113963j -1.27494+0.328828j 0.0746683+0.0580136j 0.814154-0.343407j -0.61197-0.029233j -0.886677+1.07619j 0.0906515-0.570784j -0.0627478+1.00592j 0.194332+1.07258j -1.31603+1.51769j 0.153778+1.15952j -0.545144-0.547468j -0.215259-0.331206j -1.05798-1.49199j 0.0879233+0.0895567j 0.174241+0.157155j -1.62126-1.15178j 0.52749+0.240593j 0.403066-0.132174j 0.335418+0.172775j 0.0658274+0.371543j 0.0150287+0.100619j 0.927153+0.447771j 0.543234-0.518167j 0.310631+0.190539j 0.0672115+0.225989j 0.515369+0.486728j 0.161279+0.530011j 0.193461-0.09683j 0.45925-1.52005j 0.446871+0.0733102j -0.173766-0.151231j -0.0699817-0.0410183j -1.62372-0.474743j 0.248177-0.218586j -0.0515801+0.0207959j 1.11468-0.245959j 0.634289-0.144603j -0.017199+0.202909j 0.147012+0.0218321j -0.245798-0.0985783j 0.342323-0.401592j 0.14128+0.33579j 0.100889+0.0108063j 0.16606-0.662617j -0.144235+0.0344832j -0.23191+1.7225j -0.0866787+0.145004j 0.212611+0.076583j 0.168073-0.858489j 0.292356-0.051478j 0.0929118+0.202174j 1.16388+0.269156j 0.331414+0.370243j -0.0678389+0.120022j 0.648545-0.771036j -0.1663+0.669774j -0.134925+0.439954j 0.288397-1.29769j -0.215127+0.0510074j -0.568692-0.831605j -0.359415+1.94546j 0.774479+0.491103j -2.48703-0.308393j 
0.269461-0.863363j -0.538454-0.448814j 0.138067-1.25062j -0.156859+0.801271j -1.83977-0.972418j 0.201421+0.681622j 0.431581+0.16393j -1.07578+0.87883j -0.589419-1.13519j -0.42715+0.573044j -0.0393474-0.624348j -1.46967+0.0300218j -1.1592-0.0547246j 1.77278+0.178671j 0.682434-0.12075j -0.341857+2.25795j 0.621681-0.849932j -0.398557+0.706408j 1.43258-0.0104485j 0.496025-0.306195j -0.105874+1.45361j -0.228954-0.650678j -0.548461-0.14014j 0.746583+0.0297038j 0.317456-0.108031j 1.01828-0.114579j 0.118045-0.268242j -0.626434+0.110282j 0.184046-0.112j 0.0484698-0.81731j 0.243485-0.953287j 0.647711+0.0581498j -0.252611-1.12395j -0.517926-0.530815j 0.671039-0.147741j -0.234873-0.636348j 0.405958+0.054701j -0.539602-0.723529j 0.123374-0.860517j 0.160772-0.815101j 0.507035+1.44709j -0.469956-1.08619j 0.936693+0.241115j -1.96088+0.997418j -0.453203-0.0172593j 1.02023+0.0767582j -0.324251-0.41285j -0.830167-0.0167348j -0.880439-1.07193j -1.09846-0.35258j 0.976792-0.670101j 1.09112+0.518497j 0.487869-1.23267j -0.0936077+1.05696j -0.683351+1.29223j -0.452588-0.463735j -0.252232-0.112683j 0.143888+0.166456j 0.267274-0.159907j -1.38594-0.480032j -0.13067+0.0071577j -0.793653+0.408563j 0.2808-0.00739767j -0.222247-0.403267j -0.131169-0.280162j 0.669822-0.591682j -0.997005-0.325008j -0.0691273-0.118731j -0.0984026-0.0513713j -0.118529-0.335989j -0.0515244+0.456893j 0.159185-1.02161j -0.54661+1.15554j -0.192133-0.224979j 0.100594-0.352166j 0.0557218-0.0727551j 0.168498+0.196192j -0.65212-1.37775j 0.253139+0.112689j 0.255392-0.669017j -0.152495-0.350921j 0.0706813+0.100382j 0.0333988-0.417163j -0.883283-0.742913j -0.0263951-0.0161438j -0.558644-0.205204j -0.14582-0.260094j -0.798444+0.140093j -0.249424+0.0787321j 0.021413-0.092639j 0.0665621-0.340218j 0.0359432-0.121266j -1.61771+0.906929j -0.475053-0.214327j 0.64079+1.06236j -0.0350921+0.22962j -0.253861+1.03034j -0.180306+0.11753j -0.52029-0.213887j -0.0162615-0.796637j -0.0428393+0.336592j -0.232029-0.234324j -0.142798+1.0709j -0.563187-0.155226j 2.40675-0.452908j -0.990828+1.10083j 1.08543-1.14178j -0.172611+0.508039j 1.5468+1.84769j -0.579593-0.229956j 0.228856+0.261137j 0.316416+0.9601j 0.0954704+0.665985j -0.076015+0.913305j 
1.70813-0.440925j -0.152225+0.361815j -2.62471+1.08815j -0.607813-1.34317j 0.35373+0.56809j 0.540209-0.408312j 0.119295+2.66163j -1.032-0.0551192j -0.151187-0.0826253j 1.6525-0.153583j -0.170267+0.831284j -0.301957+0.720978j -0.0965788+0.549449j 0.00263786-0.0103514j 0.487038-0.582905j -0.296109-0.183385j -0.615051-0.599201j -1.27015+0.970341j 0.350818+0.218766j 0.809471+1.14846j -0.0625233+0.200594j 0.0150791-0.347938j -0.149593+0.256818j -1.50217-0.5942j -1.31493-0.742277j 0.577501+0.297162j -1.42493+1.20011j -0.800923+1.40859j 0.0588662-0.422419j -0.378695+0.718566j 0.240615-0.457457j 0.446837+0.0471685j -0.0119478-0.0273117j -0.155117-0.591691j -0.944682-0.520564j -0.156944-0.380775j 0.722657-1.13005j 0.0185999+0.656382j 0.307378+0.0608091j -0.323542-0.0825035j 0.427472+0.635513j 0.450087-0.178428j 0.600298-0.621898j 0.75058-0.335725j 0.14198-0.704709j 0.868033-0.750682j 1.17328+0.765776j -0.958861-1.16746j 0.167071+0.311858j 0.0565212+0.00148504j 0.378885-0.0224008j 1.35291+0.793861j 0.204739-0.10993j 0.652376+0.675787j -0.22941+0.131458j -1.33339-0.161863j 0.314611-0.343763j -0.458345+0.409898j -0.120747+0.995502j 2.05796-0.55727j 0.699838+0.884669j -0.157388-0.9242j 0.242534-0.309815j -0.443353+1.54027j 0.197407+0.299191j 0.245488-0.816831j 0.0840532+1.79793j -0.0501306+0.599172j 0.171045+0.327553j -0.321174-0.313693j -0.258919+0.35459j -0.00569627+0.18702j -0.0327531-0.799613j 1.12273-0.416002j 0.0270961+0.0292595j -0.0333365+0.0206308j 0.388658+1.40457j -0.0108719-0.466601j -0.00659328+0.102255j -1.26751+0.144706j 0.741411+0.566083j -0.05113-0.253796j 0.217306+0.123071j 0.433993+1.04998j 0.03517+0.427662j -0.385811+0.195845j -0.78792-0.466069j -0.339932-0.0416183j -0.363472-0.252704j -0.147939+0.032048j 0.0240643-0.0639796j 1.61485-0.662076j 0.048905-0.00586944j -0.0502822+0.0757806j 0.0310184+0.168639j -0.731976+0.359932j 0.884862-0.449677j 0.263751+1.00684j -0.163908+0.583236j -0.465134+0.296591j -0.180256+0.161538j 0.340132-0.700863j -0.450538-0.125589j 0.775575-0.25694j 0.0571138-0.104252j 0.344124+0.37705j 1.03461-0.291242j 1.06223-0.811709j 0.438011+0.0123332j 1.28412-0.0669604j -0.954801+1.58628j 1.00265+0.769392j -1.15566-1.79329j 0.347591+0.166974j 
-1.545-0.67301j -0.711305+0.75762j -1.65076+0.0505003j 1.2983+0.444139j -1.49545+2.90164j 1.06369-0.433188j 0.594214-0.887478j 0.853799+1.09762j -0.839095+0.454218j -0.0666386-0.0445501j -0.189138-0.22221j 0.160571+0.844048j 0.0969471+0.749866j 0.266269-1.14738j -0.331538-0.342637j 1.65275+0.445887j -0.481977-0.22113j 1.06058+0.285807j 0.382218-0.629997j 0.282878-1.28561j 0.352411+0.28697j -1.61991-0.432608j -0.122764-0.536322j -0.213318-0.905025j 0.435664-0.355702j -0.276347+0.0879473j -0.514304+0.226609j -0.0988474+1.1734j 0.483155-0.0399193j -0.459098-0.29414j 0.651266-0.299609j 0.0856614+0.474159j -1.54566-0.0596701j -0.295467-0.171904j 0.101605-0.823379j 0.220613-0.350128j 0.218135-0.692486j -0.644603+0.297357j 0.781738-0.0826109j 0.53376-0.455715j 1.54519+0.423528j -0.942586+0.0256415j 0.850641+1.08407j 0.124391+1.51357j 0.416628-0.671548j 0.301731-0.895789j 0.00311951+0.0326249j -0.576525+0.584309j 0.0285593-0.980347j -0.19577-0.161227j 0.715099+0.0610274j -0.862174-1.9405j 0.557441-0.242556j 0.246204+0.0535317j 2.1241-0.675565j 0.116987-0.621364j -0.246725-0.00323539j 0.133924-0.12691j 0.107844+0.115933j -0.169696+1.40452j 0.0962245+0.568068j -0.367388-0.104532j 0.0561416+0.313632j 0.0269412+0.0711646j 0.301727-0.374985j 1.06405-0.069097j 0.603502+0.350253j -0.482902+0.00730844j -0.178127-0.0374905j -0.325335+0.637837j -0.100877-0.106094j 0.235879-0.946398j 1.39185-0.54743j 0.125852-0.0206613j 0.0956827-0.237213j -0.0702203+0.0808466j -0.149721+0.433611j -0.457521+1.28954j -0.393035+0.624346j -0.329014+0.187059j -0.163253-0.601747j 0.393333+0.734174j 0.0846055+0.409683j -0.172872+0.555262j -0.110673-0.00353996j -1.47298-0.866767j 0.220795+0.397308j 0.776046+0.238377j 0.00872835-0.489151j 0.126149-0.221103j 0.622274-1.02738j 0.0617821-0.12523j 1.1225+0.424122j 0.555313-0.241239j 0.308893-0.920831j 0.0163027+0.189642j 0.373354-0.332996j -0.884186+0.259389j -0.0515811-0.288232j -0.289528+0.247129j -1.28777-1.07734j -1.47281-0.86054j 1.23278+0.192907j -2.00183-0.0115065j -0.990393-1.08346j 0.0743055+1.2593j -1.09361+1.58553j -0.342142+1.23044j 0.0323283-1.24133j 0.178215-0.199665j -0.437656+0.286414j 0.247341-0.635315j -0.135778+0.685964j -0.0490326+0.00916799j 
-0.811268-0.712248j 0.159752+0.219442j 0.544319+1.03635j -0.261076+0.574313j -0.0688833+0.362226j -0.104293-0.28838j 1.27725-0.713241j -0.0479492+0.00428196j -0.432952+0.0255782j 0.69438+0.496442j -0.473385+0.391223j -0.202117+0.55611j -0.274042+0.340734j -0.0761971-0.397692j 0.310616-0.21557j 0.39428-0.34239j -0.271043-0.535058j -0.622564-0.0326683j -0.418783+0.535002j -0.253604-1.41292j 0.0320045+0.567417j 0.0103332+0.118068j -0.399495+1.87248j 2.24742+1.64254j -0.0830638+0.423062j 1.40253-0.192137j 1.39543-0.821548j 0.859061-0.894416j -0.899209-0.0153955j 0.599818-0.567016j -0.0857698-0.131312j -0.0415842-0.86116j 0.351888+0.0978665j -1.51308+0.00154955j 0.568676+0.368481j -0.74539+0.458023j -0.663793+0.996784j -0.440736-0.628145j 0.506905-0.897417j 0.330205+0.22849j -0.115139-0.501465j -0.627109-0.00267395j -1.16094-0.455385j -0.611287+1.0561j -1.76927+0.23404j 0.117816+0.887138j -0.215529-2.57161j 1.36961-0.0499492j 0.626838+0.174534j -0.216535+0.296629j 0.56935-0.0338024j 0.353656-0.73861j 0.322727+0.0994284j 1.45644+0.00328222j 0.110843-0.525008j -0.78009-0.846186j 0.139802-1.13671j 0.275116+1.13971j -0.461729+0.42182j 1.05949-0.983075j -0.426681+0.499122j 0.0451458-0.636346j 0.229138-0.527417j 0.719909+0.852231j -0.0043737+0.243878j 0.385198-0.199618j 1.14024+0.616522j 0.0726118+0.190518j 0.664943-0.223388j -0.207258+0.220443j 0.409465+0.750613j 0.0594063+0.0652541j 0.10049-0.345599j 0.576618-0.0261601j 0.598835+0.108577j 0.0753951+0.144028j -0.118933+1.2199j -0.174211+0.216371j 0.159152+0.0330477j -0.089249+0.543388j 0.309256+0.507258j -0.131274-0.0573968j 0.390226-0.186394j 0.929889+0.425329j 0.755511-0.209508j -0.667326-0.15813j -0.573671+0.31873j -0.187375+0.284157j 0.0551941+0.393867j 0.288862-0.0123525j 0.133267-0.293296j 0.979278-0.354133j 0.369964-0.222639j 0.186983-0.170838j 0.177071+0.065606j -0.494598+0.171487j -0.1209-0.766526j -0.14743+0.659488j 0.174286+0.424838j -0.000147547+0.540976j 0.171759-0.555459j -0.789895-0.356184j -0.109264+0.271076j -0.278027-0.127275j -0.540469-0.000911266j 0.568739+0.139094j 0.067762-0.188726j 0.0447223+0.32486j 0.379759-0.291563j -0.00983113-0.911679j -0.45007+1.03462j -0.0178489-0.148466j -1.72044-0.479643j 0.294899-1.20028j 
