0.106311-0.0676412j -0.0744548-0.117587j -0.0128452+0.00493297j -0.00404204-0.00979021j -0.00666192-0.0120176j -0.063544-0.0600034j -0.0539966+0.0818042j -0.145978-0.0134675j -0.0477765+0.136027j 0.0216216+0.00417886j -0.0311553+0.0233556j 0.0116854-0.000420029j -0.0640173-0.0443659j -0.0101242-0.0331273j -0.11384-0.0500344j -0.0848386+0.255846j -0.0679667-0.142703j 0.0157277-0.0271606j -0.0103271+0.0451881j -0.134619-0.0386175j 0.320051-0.0940981j 0.00872671+0.0764227j -0.03636-0.048719j 0.132699-0.000397115j -0.0394947-0.0639887j -0.037274-0.0783633j 0.150842+0.0409472j -0.0909643-0.054333j 0.0633537+0.176932j -0.0980176+0.0278191j 0.0516224+0.135519j -0.202787-0.127877j 0.0485123+0.0556423j 0.0828673-0.197554j 0.00837487+0.262441j 0.229409-0.0266992j 0.0411612-0.159897j -0.117257-0.0653134j -0.111365+0.209125j -0.110882+0.103721j 0.125468+0.0668966j 0.167894+0.057958j -0.120799+0.0249109j -0.0124276-0.00457858j -0.0271702-0.0631248j 0.0826232+0.050703j 0.0312237+0.0674771j 0.00859301+0.0421568j 0.0333413+0.080195j -0.00436649+0.0141165j -0.0195905+0.0669191j 0.0127161-0.00522604j 0.0342085+0.00525822j 0.00275188-0.00295507j -0.0275316-0.0617785j 0.0198858+0.0163434j -0.00900208+0.00859461j -0.00507933+0.00453906j -0.0204005+0.0527484j -0.0120476-0.0388039j 0.0104149-0.000147139j -0.00782431-0.00407512j 0.0172483-0.0204275j 0.00175494-0.0308674j -0.00028997+0.0355167j 0.0153737-0.00792523j 0.00778445-0.0517173j 0.0114703-0.0456926j -0.0336855+0.0110368j -0.0116305+0.0091528j -0.016044+0.0575252j 0.0155824+0.00646393j -0.0169411+0.0258038j 0.00626555-0.0129198j -0.0221511-0.0126933j -0.0242908+0.0410509j 0.0050072-0.0138405j 0.0573968-0.0176111j -0.062349+0.0267055j 0.0374589-0.0114281j 0.0438284+0.0509446j 0.00622762+0.021365j -0.0117481-0.0239755j -0.047096-0.00192827j 0.0345222-0.0143326j -0.00634212-0.0372862j 0.0365529-0.0224054j -0.0157628-0.0425734j -0.0273178+0.0179374j 0.0122813-0.00234128j -0.0136482-0.00194528j -0.0142478-0.00593172j 0.00734243+0.000232115j -0.0261953-0.0184116j 0.0284386-0.00565121j 0.00686284-0.00529982j -0.0257733-0.0177415j 0.00426506-0.016829j 0.00540581+0.00662481j -0.00409433-0.0190897j -0.00328882+0.0110167j 0.003989+0.00740795j 0.0144123-0.00773271j -0.0196686-0.00767276j 0.00798451+0.0163572j 0.00750465+0.0168975j 0.0111401+0.00528594j 0.00747462+0.0173493j 0.00140706-0.00260755j 0.00130336+0.00242758j -0.000109688+0.00418125j -0.00418508-0.0216109j -0.00118932+0.00537562j 0.00326295+0.00900947j -0.00195364-0.00956342j -0.00496448+0.00956321j 0.00459127+0.0130415j -0.0052652-0.00463907j 0.00331234-0.00433137j -0.00222806+0.00243058j -0.00644061-0.000153123j 0.00221294-0.0176267j -0.0137369+0.00809296j -0.00528774+0.00943911j 0.00652975-0.00111426j -0.0108203+0.000824619j 0.00205038-0.00328446j 0.00140311-0.00164867j -0.0107869-0.00450253j 0.00874043-0.0105737j 0.01263-0.00454142j 0.00651098-0.000975648j -0.0114456+0.0022373j -0.00406781-0.0120166j 0.00566268-0.00270535j -0.0137877-0.0113607j 0.00632616+0.00917074j 0.00476175-0.00849918j 0.00380465+0.0166115j -0.000662185+0.00389565j -0.000697115+0.00190779j 0.000166678-0.013487j 0.00779307-0.00648005j -0.00515393+0.0101581j -0.00251535+0.0127316j -0.00829316+0.00666937j 0.000532773-0.00772247j 0.00106036-2.45645e-05j -0.0135873+0.000900949j -0.00560329-0.00137103j 0.00318824-0.00618163j 0.00184364+0.00804013j -0.000937539-0.0075044j -0.00758969-0.0113277j 0.000499485-0.00722902j -0.0019882+0.0163187j -0.00911497+0.0141129j -0.0107476-0.00869752j -0.00501755-0.003585j 0.00250087-0.00929159j -0.0207482+0.000471172j 0.00333747+0.00182007j 0.00579594+0.0227118j 0.00191704-0.00599029j 0.0147284-0.0140736j -0.00812349+0.013359j 0.00851044-0.0208557j 0.0115801+0.0115859j 0.0179188+0.00840682j -0.0204188-0.00163216j 0.0126774-0.0195306j -0.00763689-0.013184j 0.00359986-0.00648805j -0.0122449+0.00381054j -0.00399449-0.0265498j -0.0186809-0.00414899j 0.020503+0.00570023j -0.00133038+0.0301136j 0.000102585-2.43561e-06j 0.000181295-0.0114578j 0.00398697-0.00421656j -0.0291333-0.010293j -0.0270986+0.0230835j -0.0160515+0.0134365j -0.00334794+0.0207828j 0.0163594+0.0246448j 0.0224439-0.00236122j 0.0348886-0.0565591j -0.0557518-0.0345574j 
-0.0787079-0.025125j -0.0371725+0.0886782j 0.0225205+0.0684707j 0.00790005+0.0108006j 0.0702379+0.000180913j 0.0325547-0.0231778j -0.00929595-0.0370729j 0.0582501+0.0175226j 0.013691-0.0512676j -0.0075417-0.000813508j 0.00824467-0.00867988j 0.00562964-0.0056004j 0.0147741+0.00356154j 0.00773949-0.000301694j 0.0200673+0.0775231j -0.0521774-0.0437018j -0.158552-0.194992j -0.257298+0.204418j -0.0422395+0.243691j 0.116479-0.0983485j 0.235393-0.0206403j 0.191899+0.00482094j 0.18159+0.0336939j -0.164765-0.1325j 0.0433075+0.200049j -0.101543-0.0441979j 0.116569+0.197013j 0.0859869+0.0648188j -0.0944783+0.0886393j 0.0898071+0.226656j 0.0208918+0.228197j 0.0391239-0.0400915j 0.266064-0.108563j 0.159871-0.0607078j -0.0313997-0.0648481j -0.0450188+0.118509j 0.0447135+0.165678j -0.0829888+0.103783j 0.0896666+0.0441664j 0.165927-0.0356725j -0.00585411+0.0485989j 0.0385391-0.0962464j 0.0500824+0.0463115j -0.0289564+0.029931j -0.0503222+0.0355199j -0.0830157-0.0475129j -0.0301007-0.0590546j 0.045758+0.0350376j 0.0132646+0.0153782j 0.00791839-0.0208428j 0.00603565+0.0216762j 0.00534778+0.0421886j -0.0357704-0.0237243j -0.00556733-0.00925506j -7.96116e-05+0.0276481j -0.0223468+0.00247241j -0.00616667+0.0281899j -0.00255342-0.00218881j 0.0117752-0.0203652j 0.00805565+0.00682749j -0.000214191-0.0278617j 0.0177272-0.0272808j 0.00864925-0.0260058j 0.0111223-0.00286815j 0.00918474-0.00771701j -0.00139188+0.00789568j -0.00449479+0.0447903j -0.0259219+0.0221814j -0.00277247+0.0156065j 0.0231253+0.00378499j -0.0329816-0.015046j 0.00357466-0.00422656j 0.0179173-0.0138913j -0.0217959+0.00476937j 0.0409073+0.00584357j 0.0103553-0.00967201j -0.0201486+0.00528715j -0.00685489+0.0377352j 0.0131339+0.00153437j -0.00889991+0.0171296j -0.0193572-0.0157863j -0.0463348-0.00253039j 0.00847997-0.0341404j 0.000722469-0.0115556j 0.0140579+0.0587977j 0.0601152-0.0224635j 0.0176846-0.0263416j -0.0432868-0.0254065j -0.0200314+0.0018443j 0.00619847-0.0416149j -0.0208251+0.0027421j -0.0318772+0.0205156j 0.00148788+0.0169181j -0.0055129-0.0158287j -0.0349221-0.0281766j 0.0365483+0.00739064j -0.0241481+0.00832371j 0.0253264-0.000712328j 0.016514+0.00850381j -0.0193707-0.0191636j -0.0129327-0.0119611j -0.00789124-0.018975j 0.00437982+0.0316429j -5.64286e-05-0.00682288j 0.00366817+0.0166116j 0.0062994+0.0275419j -0.0107103-0.00879294j 0.00249028+0.0157445j -0.00350543+0.027148j 0.0136905+0.00502762j 0.00226672-0.00910431j 0.00583191-0.0168188j -0.00746206+0.00793156j -0.0118701+0.0057585j 0.00659454-0.000273022j 0.00320125+0.00394538j 0.00710179-0.00727858j -0.0062248+0.0118079j -0.00661763+0.0140477j -0.0054308-0.000863701j -0.00394578+0.00782606j 0.010254-0.0212207j -0.00514165+0.0136245j -0.00159515+0.00347131j 0.00829981+0.0122476j -0.000420837+0.0063499j 0.00263201-0.00971902j 0.000179712-0.00829871j 0.00368874+0.00485716j 0.00137598-4.17859e-05j -0.00159724+0.0226854j 0.000362476+0.0163084j 0.00251001+0.00285286j 0.00592592-0.0037782j 0.0110105+0.00724493j -0.00252842+0.00197759j -0.00574846-0.00470878j -0.0187056-0.000818251j -0.0122728-0.00653248j -0.000597816+0.00136693j 0.0081808-0.00907509j 0.00657671-0.007632j 0.00584212-0.020548j -0.0204146+0.00809787j -0.00565497-0.00643063j -0.0139333+0.0120714j -0.00261299-0.00200032j -0.00440427+0.00179712j -0.00503438+0.01045j 0.00250817-0.006238j 0.0119036+0.00292741j 0.013143-0.0133981j 0.0117951-0.00144625j 0.00586155-0.0049972j -0.0132388+0.00637428j -0.0157255+0.0060926j -0.00639068+0.000993081j -0.0138255-0.00351898j 0.00558618+0.00377537j 0.0109289+0.00791232j -0.00643906+0.0109433j -0.0105248+0.00920056j 0.0214902-0.0105424j 0.0189265+0.0144092j 0.015337+0.0231837j 0.00180796+0.00104454j 0.0209147+0.00653791j 0.000473548+0.00128016j -0.0118902+0.0156787j 0.0198642+0.00891863j -0.00650059+0.0270609j -0.00287539-0.021949j -0.0116725+0.00607418j 0.00348521+0.0103387j 0.0128586-0.0292635j -0.0373593-0.0089712j -0.0146465-0.00668467j 0.00891023-0.0217914j -0.00953527-0.00170814j -4.84814e-05+0.0142178j -0.00473533+0.00956898j 0.000777218+0.00865729j 0.0151101+0.00318033j 0.00405268+0.0117465j 0.0209704+0.0038872j 0.0151182-0.0261614j -0.0177169-0.014035j -0.0218971+0.0102572j 0.00977057+0.0213856j 
-0.0489619+0.0947053j 0.090275+0.0435544j 0.0041906+0.0187686j 0.0106264+0.00533569j 0.0252333+0.0130776j 0.0839279-0.00189334j -0.00974944-0.0822788j -0.0560216+0.00807207j 0.0206258+0.0531243j -0.00513359-0.0157329j 0.00875398+0.00863229j 0.0518485+0.0752354j -0.0391703-0.022642j 0.0725216-0.057109j -0.0349204-0.00495553j -0.00577183+0.0207462j 0.0607935-0.0555869j -0.0148473-0.0842782j 0.0361351-0.00378893j -0.0301718+0.0240136j 0.0840796-0.0340409j -0.0178111-0.0308512j -0.0219457+0.00316152j 0.0718304+0.0374663j -0.0430966-0.0174778j -0.0079289+0.00921029j 0.0130322+0.0265105j -0.036518-0.0259773j 0.0700815+0.0375461j -0.0129649-0.00723601j 0.0308752-0.00238568j -0.0276519-0.0193262j -0.00878602+0.0311474j 0.000878504-0.071743j 0.0544138+0.0909485j 0.0792791-0.0300204j 0.0519233-0.042114j -0.0498966+0.0553053j 0.0483368+0.0698238j 0.00527541-0.0280912j -0.0392415+0.0243127j 0.00508184+0.034857j 0.00935298+0.0320073j -0.0188654-0.00573409j -0.0249445-0.106118j 0.0110583-0.00401898j -0.0515514+0.0034037j -0.0202572-0.00312696j -0.0585955-0.0725617j -0.0725785-0.0426121j -0.102423+0.0307042j 0.00285853+0.0193097j 0.00275593-0.0604683j 0.0106335+0.0244351j -0.0154833+0.0584089j 0.0212675-0.0571907j 0.000605382+0.00179202j -0.0277243+0.04606j -0.0642933+0.025504j -0.0365344+0.0326127j -0.037542+0.0138816j -0.0237237+0.0733803j 0.0104054+0.0515483j 0.00172896+0.0233647j 0.00782323-0.00833437j 0.0177228+0.0398856j -0.00387558+0.0741688j -0.0907393+0.0853265j -0.0146128-0.0749604j -0.0416344+0.0281549j 0.078385-0.0288539j 0.0290639+0.0567303j 0.0406403-0.035423j 0.0755216+0.0700984j -0.0138359-0.0995063j 0.105787+0.0986851j 0.0117625-0.010244j 0.00118583+0.01698j 0.0639442-0.0807006j 0.0453818-0.117373j -0.168565-0.0246388j -0.0233696+0.00113967j 0.0291607-0.0818047j -0.0559775-0.0294744j 0.00616262-0.00985958j -0.000410217+0.0126398j 0.018182+0.0543267j 0.0618558-0.0163988j -0.0097591+0.0150378j -0.00944882+0.00943584j -0.011228+0.0195207j 0.0311192+0.00158288j -0.0919251+0.0556708j -0.0435488+0.0137697j -0.0288124-0.0161634j 0.0333356+0.00513324j 0.00711511+0.0315627j -0.04618+0.00557649j 0.0451864+0.0109428j -0.028732+0.019285j 0.0310781-0.0139825j -0.0296713+0.00522057j -0.044538+0.00560193j -0.0186319-0.0173422j 0.0186421-0.00535002j -0.0102671+0.0108849j -0.0168536-0.00205404j -0.0235768-0.0103885j -0.0123643+0.0225147j -0.0212119-0.0144983j 0.00264783-0.0196291j 0.0468495+0.00606794j -0.00427262+0.00158309j 0.0094502+0.0176652j 0.0199493+0.0214259j 0.0352853+0.00778227j -0.0151185+0.00994028j 0.0464091-0.000641617j -0.0142971-0.0030912j 0.00950967-0.00927605j -0.0216386-0.0418903j -0.00877654+0.0332628j 0.0361887+0.0152985j 0.000783274+0.0049547j -0.0326807-0.0174341j 0.0242892+0.0107701j 0.0083471+0.0162533j 0.0135455+0.0218068j 0.0182112+0.00432065j -0.0106935-0.00884533j -0.0150828+0.0368819j -0.0115391+0.00136687j 4.03214e-05+0.0262107j -0.0040738+0.00738567j -0.00673792-0.00139698j 0.021236+0.00715349j -0.0158528-0.0309187j -0.0179557+0.0095249j 0.00887636+0.00577448j -0.01411+0.0166006j 0.00914181+0.00429721j 0.00327803+0.00811407j 0.0024385-0.0202787j -0.0234767+0.0040912j -0.000390981-0.0109849j 0.000268466-0.0270065j -0.0018178+0.0257812j -0.0130262+0.0285702j 0.0254828-0.0346063j 0.0172116+0.0285457j -0.00626377-0.0305035j 0.00529333-0.0431651j -0.00366761-0.0214543j 0.0177057+0.0529232j -0.00398796+0.0259327j -0.0112191-0.0256269j -0.00417587-0.0226895j 0.0133381+0.0211371j 0.000881164+0.047709j 0.0178734+0.00975687j 0.0344964-0.00313734j -0.0295046-0.0385333j 0.00699031-0.0186302j -0.0115936-0.013826j -0.0154794+0.0315964j 0.00954599-0.0313649j 0.0351483+0.0471123j -0.0364386-0.000985778j -0.0380017-0.0350056j 0.0401962+0.0139267j 0.00120843+0.0222495j -0.0339339-0.00147922j -0.0598581+0.0280011j -0.00245937+0.044614j -0.00236103+0.0141634j 0.00798065+0.00564752j -0.0135291-0.0225387j -0.0352553-0.0345919j 0.0219568+0.0246783j -0.0229758+0.039734j 0.0235554+0.00969874j 0.0696598+0.0141317j 0.00621747-0.088433j -0.0425273+0.028996j 0.00343098+0.0114699j -0.0132374+0.0894301j 0.0915035-0.000900995j -0.103315+0.130227j 0.135273+0.107157j 
0.0996293+0.00135644j -0.00659655-0.0864122j 0.0239642-0.00341602j -0.00364412-0.00215466j -0.00557966-0.0271159j -0.0266965-0.0509811j -0.0457429+0.0325003j 0.0138378+0.00626835j 0.0289016-0.0127007j 0.0138455+0.0205345j -0.0164803+0.0193682j -0.0362386+0.00268929j 0.0256385+0.0299509j -0.00804901+0.0448848j 0.0144347-0.0246124j 0.0373118-0.0736372j 0.0734664+0.0312179j -0.0147533-0.0465913j -0.0236604+0.0346534j -0.0064886-0.0287714j 0.0148151-0.0128832j 0.0341387+0.0114843j 0.0326225+0.0281741j -0.0508184-0.0041142j 0.0350299-0.0144144j -0.00383688-0.0212748j 0.006349+0.0247843j 0.0153608-0.0099524j 0.0160931+0.0264348j 0.011964+0.0185656j 0.00416987+0.0300601j 0.00657398-0.0022036j 0.0154251-0.0313235j 0.00900983-0.0140616j -0.0293362+0.00252294j 0.00942863+0.00653743j 0.0501647+0.0409618j -0.0629193+0.0908754j 0.0805292+0.0953343j 0.0387949-0.00401355j 0.124843+0.000508124j -0.0678803-0.130746j 0.0452572-0.130451j -0.0810469-0.0119962j 0.0291504+0.0356293j 0.0148312-0.0353794j 0.108298+0.0693873j -0.121707-0.00528847j 0.00114269-0.0387814j 0.0276105-0.0399359j -0.0455888-0.00424327j -0.0727428-0.133832j -0.0477704+0.072421j -0.100931+0.090831j -0.0114182+0.00961477j -0.0335219+0.0436395j -0.0643664+0.0197806j -0.0151405-0.016812j 0.0477758-0.0165502j -0.0523779-0.002694j -0.0540887+0.0192502j -0.033826+0.112615j -0.0445193+0.0906041j -0.0583641+0.0992651j -0.040904+0.038075j -0.015238+0.0402254j 0.157927+0.0438254j 0.0316622-0.120527j 0.00374637+0.00725183j 0.0251466+0.0426558j 0.0784151-0.0477819j -0.0188927-0.144171j 0.0213639-0.00296273j 0.05499-0.0295371j -0.0121391+0.0645462j -0.0552472+0.0368843j 0.0666822-0.0689128j -0.200849-0.0406208j -0.0441448-0.096119j 0.0932062+0.0756062j 0.0231607-0.0520834j -0.0718067+0.0649392j -0.0170501-0.0758681j -0.00517966-0.0378001j -0.00357032-0.105722j -0.0772825+0.0335452j 0.0852853+0.0358354j 0.0746452-0.0757723j -0.0368483-0.0520054j 0.0469624+0.0255485j 0.036424-0.0170179j -0.0315251+0.00495305j 0.0560886-0.00348902j 0.0382024-0.0217029j -0.00293805+0.0126828j 0.00877344-0.00324609j 0.0167195+0.0367283j -0.00211189+0.0478672j 0.0340066-0.0249582j 0.0154253-0.0173856j 0.0183803+0.00124002j 0.000304235+0.0102596j -0.00241295-0.00367271j -0.0162839+0.0260984j -0.0205335+0.00889378j 0.0406853-0.0494904j 0.0394479+0.0159908j -0.0382755-0.0402483j 0.0257369-0.0079341j -0.0232603+0.0180039j -0.0237159-0.000490125j -0.0144197+0.00122341j 0.0170395-0.00928685j 0.0253931-0.00178709j -0.0417284-0.0303282j 0.0483898+0.0280746j -0.0186759-0.0211356j 0.0377653+0.0283518j 0.0121518+0.0126031j 0.0184085+0.00980559j 0.00764626+0.0190622j -0.0100788-0.0375479j 0.011741-0.0255349j -0.0058574-0.0324699j -0.0240309-0.00114083j 0.0044132-0.0108041j -0.0148237+0.00201392j 0.000262867+0.00238638j -0.000365674+0.00411222j 0.0231017+0.0259843j 0.00454006-0.000403209j -0.0199815+0.0108723j -0.0430349-0.00688728j -0.03268-0.00417102j -0.00797182-0.0040297j -0.0252717+0.0083296j 0.00973335+0.0256674j 0.0233927+0.0159486j 0.034842+0.0261067j 0.00789219-0.00722926j -0.00109592+0.00521101j -0.00259665-0.000920211j 0.0124535+0.0389226j 0.0205998-0.0123675j 0.0152908-0.0248936j -0.0224479+0.00408328j -0.00115188+0.00528713j 0.0123972+0.00794332j -0.00559128-0.00118802j 0.0082837-0.0110121j -0.0163623+0.0151395j 0.030497-0.0253109j -0.0152623-0.00933151j -0.0234766+0.0209542j 0.0129274+0.0469458j -0.00288122+0.0272026j 0.0151439-0.0130586j -0.00858812-0.00260521j -0.00191855+0.00525774j -0.0137505-0.0408781j 0.0209253+0.00205561j 0.0107399-0.0255429j -0.00497895+0.0543219j 0.00847141-0.0484686j -0.0175574-0.0212516j 0.0248188-0.0181745j -0.045743+0.0315123j 0.0436865+0.000681435j -0.0249318-0.0101775j 0.0121495+0.0177501j -0.0223564-0.0582949j 0.0439734+0.00304728j -0.0487436-0.0234206j 0.0268149+0.0185843j 0.0056093+0.00753953j -0.0135812-0.0185952j 0.0230761-0.0232887j -0.00329758+0.00584356j -0.0253215-0.0327869j -0.0432124+0.0069903j 0.00456579+0.0332352j -0.0450179+0.0791129j 0.0332706+0.0464527j 0.0399708-0.0498949j -0.0739029-0.0465546j -0.0545464+0.0939027j 0.080816+0.0416304j 0.0759007+0.0552418j 0.0552299-0.0760373j 
-0.0402795-0.0404628j -0.0328144+0.0363617j 0.0360154-0.0127049j -0.00139+0.0274968j -0.0244974-0.0281976j 0.0598495+0.0147063j 0.0203445-0.0673123j -0.00987064-0.000105981j -0.0144238+0.0184192j -0.0125115-0.00842335j 0.00305884-0.0104348j 0.0184331+0.000656562j -0.0208915-0.00517724j 0.00410726-0.0296261j -0.0113681+0.0117749j -0.0494811+0.0408863j -0.0555513-0.0496332j -0.0178896+0.0389393j 0.00719885-0.00717737j 0.0102426+0.013242j 0.00483791+0.0186909j -0.0105519+0.00189522j -0.0108147-0.01119j 0.024218-0.00659065j -0.0216358+0.0167154j 0.000287653+0.00258547j -0.00392225+0.00519366j -0.0074777+0.0079695j -0.0103019-0.0101809j -0.00793964+0.000776421j -0.00896677-0.00568242j 0.00211222+0.00399177j 0.00446182+0.0175221j 0.0107879-0.0108455j 0.0320996+0.0022575j 0.0173377+0.00354708j -0.0396776-0.0696701j 0.0831566-0.056724j -0.0471627-0.07154j -0.0185129-0.016502j 0.0648509+0.0179603j -0.00758544-0.194335j 0.105695-0.174964j -0.233189-0.147993j 0.062653-0.10633j -0.0388048+0.01276j -0.12112-0.123067j -0.126798+0.00801056j 0.0930155+0.126866j -0.0818826+0.0654152j 0.125655+0.00760382j -0.0565-0.232795j 0.129606-0.127905j -0.137107+0.0476973j 0.110227-0.0478941j 0.0581827-0.0335107j -0.0854843+0.0192743j 0.01706-0.0728263j 0.160371-0.0891568j -0.0973586-0.0359548j 0.120698-0.0334851j -0.13199+0.103331j 0.0955519+0.0416356j 0.0717322-0.0431096j -0.0288107-0.254641j 0.00737069+0.0729091j 0.0667317-0.0936766j 0.0141873+0.0354198j 0.0662165-0.0302613j 0.104859-0.166481j 0.114825+0.0712782j 0.0377709-0.103567j -0.249632-0.106772j 0.0134923+0.00504556j 0.0687182+0.0503997j 0.0632954+0.0239874j 0.106301-0.0157316j -0.0361415-0.0425704j 0.0606196-0.092271j -0.0126134-0.0905336j -0.0305019-0.028565j 0.0745666-0.0967625j 0.110758+0.0341258j -0.0581157-0.08339j -0.0114504-0.0865511j -0.0976213-0.00513616j 0.0791713-0.131563j -0.0978998-0.0602846j -0.0111817-0.00686035j 0.0403081+0.0293694j 0.00267906+0.0218227j 0.00163868-0.000559991j -0.0509659-0.00565426j -0.0306859-0.0130375j 0.0163373+0.00077987j -0.0130141+0.0241947j 0.0284081-0.0498408j 0.044063-0.0369891j -0.0567573-0.0273687j 0.00131954+0.0247851j -0.0297643-0.0112803j 0.00933394-0.021022j -0.0020878+0.027373j -0.0141322-0.00592285j 0.00698403+0.0213564j 0.000145434-0.009884j -0.0239289-0.00776448j -0.0298644+0.0123896j -0.00191483-0.0346246j -0.0132475-0.00629476j 0.0331507+0.0101215j -0.0230935-0.00446641j -0.030107+0.0165968j -0.00547115-0.012208j 0.00407211-0.000690586j 0.013182+0.0109807j 0.000626265-0.0045927j 0.00291267-0.00175741j 0.0148029-0.0130798j 0.00268014-0.0117024j 0.0210276-0.00617045j 0.0153357+0.016114j -0.00547985+0.0117554j -0.0064229+0.0206606j 0.0114631-0.0134539j 0.0121985+0.0177966j 0.0224859+0.00923433j 0.00474298-0.00351607j 0.0192429+0.00931033j -0.00639712-0.0333406j -0.00270057+0.0185974j 0.00560721-0.0103901j -0.00265388-0.0116735j 0.00253533-0.0244491j 0.0113384+0.00543426j -0.018378-0.0242908j 0.00545864+0.0181398j -0.021392+0.00152752j -0.0177989-0.00913479j 0.00312838+0.000931312j 0.00015615-0.00177091j 0.0161262+0.00374916j -0.015094-0.00386722j -0.0104179-0.0209195j -0.00830447+0.000938298j -0.0100371+0.0211725j 0.00688592-0.0126819j 0.00582441+0.0330688j 0.00876813-0.00387162j 0.00615682-0.00506031j -0.0046824+0.00735048j -0.017643+0.0162317j -0.00337649+0.0101473j -0.00913909+0.0207864j -0.00399613+0.0160579j -0.000560578-0.00543971j -0.015251+0.00159069j 0.00324159-0.00600813j -0.00618785+0.00961818j 0.00968413+0.0105065j -0.018741+0.00259455j 0.00168864-0.0168585j -0.0180966+0.000958816j -0.00916565+0.00491048j 0.00366474+0.0111715j 0.0110224+0.00768331j -0.00478834-0.0291404j -0.00333426-0.0079612j -0.0125425+0.00618953j -0.0103577-0.00840675j 0.0126577+0.0109968j -0.0187039+0.00865523j -0.00119074+0.00469995j 0.00643438-8.89095e-06j 0.00158044+0.00104113j 0.00460646+0.00279251j -0.026839+0.0262301j -0.0179341-0.0216841j -0.025627-0.0217642j 0.00177529+0.00482114j -0.0241065+0.0294552j -0.0159981-0.0153799j -0.00401782+0.00856402j -0.0132145-0.000840109j -0.00482457+0.0156278j 0.0181616+0.00711674j 0.002866-0.0153483j -0.01936-0.00401983j -0.00315271+0.017669j 
