0.000460294-0.0125678j 0.012779-0.00308991j -0.00499419+0.00586713j 0.00501786+0.000538707j -0.00241002+0.00388416j 0.000510169-0.00650364j 0.00135734+0.00071963j 0.00190017-0.00119107j 0.00356316-0.0083673j 0.0026588-0.00580298j -0.0063169+0.010427j -0.00024559-0.00484364j -0.00369538+0.00911439j 0.00465961+0.00643908j -0.00675686-0.00489323j -0.000912959+0.00293733j 0.00450861+0.000448518j 0.00684227+0.00231619j -0.00200021-0.00174106j 0.00039915+0.000467039j -0.000761275-0.00441726j 0.00847126+0.00394043j -0.00614803-0.000594215j 0.00274936+0.0042573j -0.00676839-0.00407766j -0.00147701+0.000984877j -0.00450722+0.00105403j 0.00423338+0.00116527j -0.00311737+0.00279257j 0.00116406+0.00404647j -0.00948804-0.000428012j -0.00782131-0.00325071j -0.00277631+0.000523745j -0.00212307+0.00304674j 0.0010099-0.00186066j -0.00425817-0.000271703j -0.00314024-0.00147512j -0.00185927-0.001469j 0.00192446+5.45455e-05j 0.00149604-0.000607325j 0.00042124+7.36921e-06j -0.00110996-0.00212005j 0.00232353-0.000775039j -0.000821703-0.00186585j -0.00363206+0.0025536j 0.00267329-0.00121078j -0.000518427-0.000730216j 0.00144146+0.00248193j -0.00275172-9.95565e-05j -0.000798452-0.00239223j -0.00256841+0.000321872j 0.000427885-0.000770804j 0.000953644-0.00155456j 5.55983e-05-0.00161817j -0.000494307+0.00105151j -0.00359195+0.00210267j 0.00110478-0.000178762j 0.000483079+0.00103842j -0.00120345-0.00147628j 0.00355462-7.01407e-05j -0.0013022+0.00140259j -0.00146072+0.00105329j 0.0026665+0.000795015j -0.0049845+0.00250209j -0.00426821-0.000220093j 0.00505068+0.000554189j -0.000246528-0.00404776j -0.00391716-0.00775633j 0.00513434-0.00286193j -0.000293185-0.000446835j 0.00232995-0.00172138j 0.0106278+0.00676283j -0.00265811+0.00056351j 0.00230819-0.00059002j -0.00261372-0.0014978j -0.00493548+0.00189769j 0.000738549-0.000951807j 0.00102176-0.0074639j -0.00775945-0.00176208j -0.00356425-0.00371536j 0.000125038-1.97142e-05j -0.000633203+0.00354065j 0.00035888-0.000141871j -0.000137044-0.000760144j 0.00345116+0.00152715j -0.00150361-0.00268504j -0.00127575+0.00295912j -0.000918326+0.00044176j 0.00358145-0.00312704j -0.00146485-0.00111486j 0.00153512+0.00300311j -0.00101609-0.00246954j -0.00246875-0.00205417j 0.000984506-8.81772e-05j 0.00248421+0.00025484j 0.000843428-0.000871701j -0.0013033-0.000639596j 0.00044033-0.00143347j 0.00235378-0.000627936j 0.00131208+0.00240919j 0.00197924+0.000901121j -0.0018967-0.000274316j 0.000684588+0.00168647j 0.00110244-0.00115446j -0.00019636+0.000583375j -0.00258327-0.000258614j 0.00134525-0.00049988j -0.000712157-0.00195142j -3.12124e-05-0.000472753j -0.00143527-8.35645e-05j 0.000651358+0.000930474j 0.000653019-0.00209477j -9.59945e-05+0.000928306j -0.000559622+0.000113316j -0.00122687-0.00164597j 0.00166667-0.000340622j 0.00105832-0.000297463j -0.00104411+0.000971307j -0.00165069-0.00152641j 0.000870826+0.000744171j 0.00160715-0.00120464j 0.000528413-0.000459182j 0.000225236-0.000374554j -0.00207822+0.00161983j 0.000313636-0.000314548j 1.19905e-05-0.000787864j 0.000273427+0.000900299j -0.00231018+0.000119727j 0.000154796+0.00171913j -0.00156572+0.000514064j -0.000537271-0.00068984j -0.000783271+0.00073075j -0.00208691-0.000767402j 0.000620264-0.0012926j -0.000800853+0.000477014j 0.00108376+0.00154742j -0.00187915+0.00239272j 0.0025613-0.000748076j -0.00497314-0.000513964j 0.00271604-0.000434424j -0.00307199-0.000298264j -0.00193457-0.000141497j -0.00155494-0.000545072j -0.000874131+0.00366261j -0.000795397+0.00035658j -0.0018334-0.00146792j 0.0186003+0.00168552j -0.0104575+0.000694651j -0.00679291-0.00532708j -0.0104724-0.00597961j -0.00819394-0.00344828j -0.00332745-0.00178619j 0.00024908-0.00329455j -0.00283533-0.00566138j -0.0113058-0.0189928j -0.00887401+0.0231082j -0.00296703+0.0165724j 0.00821141+0.00127177j 0.0329333+0.0102844j 0.0113215-0.0321329j 
0.0121418-0.00154745j 0.000724037+0.0121849j -0.000846081-0.00604746j -0.00254145+0.00673841j 0.000900714+0.00157195j -0.000200225+0.0029951j -0.00116384-0.00133688j -0.00233851+0.00223345j 0.000578987-0.00405817j -0.000371102+0.000391193j 0.00475553-0.0120164j 0.00568751-0.0130136j -0.00432059+0.00400416j 0.00727351+0.000934346j 0.00427513+0.00110326j -0.0032715-0.000664825j 0.00164789-0.000156983j -0.0043221+0.000985453j -0.000522002+0.00182955j 0.00200005-0.00183537j -0.00653914-0.00299314j 0.0048362-0.000724997j 0.00332732+0.00354041j 0.00101615+0.000390652j 0.00991167+0.0028845j -0.00561077-0.00212452j -0.00574133-0.00313926j 0.00154714+0.00295079j 0.00723243+0.00378077j -0.000296229-0.00188353j 0.00341461+0.000472785j -0.011169+0.00190595j -0.00129727+0.00135871j 0.00415033+0.000858693j 0.00337726+0.000525863j -0.00127153+0.0054219j -0.00093524-0.000287184j 0.000369357+0.00352792j 0.00287666+0.000333118j 0.0029834+0.000877516j 0.00026123-0.00161118j 0.00101162+0.000798347j -0.000769132+0.000741737j 0.0025-1.45639e-05j -0.000370276+0.0022798j -0.000258332-0.00132326j -0.000490462+0.0015046j -0.000719166+0.000172352j -0.000249783-0.000201294j -0.00350626-0.00359146j -0.000312015-0.000207563j 0.00118725+0.000321277j -0.000108209-0.000150013j -0.00237822-0.00116944j -0.00310926+0.000841955j -0.00150618-0.000524343j 0.00212663+0.00213728j 0.00225997+0.00135489j -0.0011143-0.00129813j 0.000702033+0.00236102j -0.00198394-2.27851e-06j -0.00191462+9.10344e-05j -0.0012835+0.00300447j -0.00071727-0.00203536j 0.000831667-0.00207531j 0.000409475-0.00231916j -0.00109318-0.00352267j 0.00136376-0.001142j -0.00831176+0.00148636j -0.0052196-0.00410653j 0.00578091+0.00212402j 0.00431647-0.00528266j 0.00566158+0.00030041j -0.00371285-0.00600501j -0.000741475+0.00265649j 0.00586949+0.00202343j 0.00434256+0.00403613j -0.00418006-0.00409286j 0.000231217+0.00212112j -0.00775101+0.00119827j -0.00256059+0.000545296j 0.00192414+0.0025571j 0.000724853-0.00480858j 0.000895776-0.000190427j -0.00211326-0.00492852j -0.00031301+0.000828803j 0.000336859-0.000784685j 0.00269399+0.00147729j -0.00251301-0.000786434j 0.0017345+0.000614633j 0.00381097-0.00161057j -0.00176526+0.00277899j -0.00227605+0.000393461j -0.000819406-0.00172346j -0.00194124-0.00178138j 0.00145583+0.00063891j 0.000740634+0.000194858j -0.000158223+0.00101542j 0.000592539-0.00239155j 0.00035276-0.000887879j -0.00055887-0.00042675j 0.000821644+0.000136232j 0.00268679-0.000387638j -0.000973205-0.000591708j 0.00149535-0.00247304j 3.00747e-05+0.00230486j 0.000326055-0.00121877j -0.000511798+0.000568055j 0.00209814+0.00180125j 0.000627916+0.000320453j -4.03309e-05+0.000182983j -0.00306037-0.00126817j 0.00126195+0.00265812j -0.00219717-0.000512394j -0.00184423+0.00198166j -0.000713626-0.000510333j 0.000134229-0.000546727j -0.000298359+0.000937195j -0.00113386-3.72057e-05j 0.00170812-0.0009382j -0.00155018-0.000634348j 0.00143875+0.00152258j -0.000327751+0.000355097j 0.00244497+0.000773136j 0.000109736-0.00135853j -0.000599766-0.00252889j -0.0026352+0.000752862j 0.000742012+0.000360788j 0.00266752-0.000944974j -0.00072211+0.00153345j 0.00250934+0.000451248j 0.000768761+0.00236924j -0.000764599+0.00136362j 0.00138216-0.0010597j 0.000557499-0.00148774j 0.0032949+2.28581e-05j 0.00186764-0.00032703j -0.00102061-0.000392277j 0.000943317+0.00123162j 0.00330628-0.000355111j -0.00435668+0.00257579j 0.00458159+0.00184206j -7.41523e-05-0.00208709j 0.000420831+0.000654144j -0.000503186-0.00344023j -0.000576637-0.000558211j -0.00664091+0.00183042j -0.0202891-0.00467049j 0.01155+0.0013233j 0.00433358+0.000576914j -0.00571623-0.00798818j 0.00331494+0.00154405j 0.00644065+0.00460313j 0.0021457+0.00093682j 0.00823546-0.0250342j -0.00994514-0.0201322j -0.00913584-0.0016212j -0.00266708+0.0144241j -0.0118555+0.0321171j 0.0330607+0.00961117j 
0.0113146-0.000273354j 0.00144397+0.00911592j -0.00501314+0.00242087j 0.00608808-0.00725174j -0.00382416+0.00848958j 0.00034506+0.00346503j 0.00483748-0.00793738j 0.0067436-0.00796285j -0.000911671-0.00254101j 0.00155234-0.0018333j -0.00585839+0.00137422j -0.00385874+0.00411112j 0.00664508-0.00676719j 0.0030878+0.00730355j -0.00189909-0.0107296j 0.00815589+0.00426652j 0.00396454+0.00267003j 0.000920521+0.00513655j -0.0017505+0.000861449j 0.0027053-8.10484e-05j -0.0043233-0.00053375j -0.000200721-0.000230167j 0.00880029+0.00229144j 0.014544+0.00766447j 0.0020304-0.00287558j 0.000375016+0.00147169j 0.00818439+0.003023j -0.00926976-0.00587731j -0.00307489-4.21073e-05j -0.00116913+0.00129208j -0.00214475-0.00286534j -0.00696701-0.000863717j -0.00977299-0.00210306j -0.000769891-0.00371709j 0.00405648-0.00217425j -0.00207783+0.00208165j -0.00116963+0.000112463j 0.000643702-0.00107466j 0.00173008+0.000411206j 0.00452955-0.000414794j 0.000705854-0.00254107j 0.00371404-0.000671342j 0.00131584+0.000334649j 0.00272339-0.000915229j -0.00304302+0.000738996j 0.000310385-0.000695106j -0.000337256+0.00205211j -0.00375829+0.000644212j -0.000627551-0.000121914j -0.0021176-0.00210035j -0.000654725+0.00100992j 0.00166275+0.00113018j 0.00047995+0.00103334j -0.00189866-5.73561e-05j -0.00355533+0.000665095j -0.00127249-0.00234242j 0.00208691+0.00240507j 0.00288538-0.000259998j -0.00213565+0.000542724j -0.00401279+0.00103608j -0.00683129+0.00200374j -0.00399986-0.00117601j -0.000225068-0.00214748j -0.00229912-0.00416612j -0.00200175-0.00450306j 0.00224688-0.00679568j -0.00805958-0.00366837j -0.00618096-0.00388279j -0.00219465-0.00290819j 0.00978457+0.000548577j -0.00214499-0.0074487j -0.00417247-0.00139057j 0.00531459+0.00574879j -0.0047389+0.00506366j 0.00240393+0.00623836j 0.00231789-0.00331946j 0.00120012+0.00208906j -0.000881268+0.000596343j -0.00133052+0.00202252j -0.00218242-0.00183346j 5.10447e-05+0.00315994j -0.00203635+0.00182881j -0.00422801+0.00135473j -0.00117709-0.000699761j 0.00315267+0.000723538j -0.00111454+0.000311341j -0.000715431-0.00217362j 0.00130619-0.000473778j 0.000591572-0.00277566j 0.000563426-0.000314524j 0.000466307-0.000139033j 0.000377112-0.00107261j -0.00285746+0.000606635j -0.00272616+0.000381233j 0.00074085-0.0016495j -0.00110985-0.00104477j -0.00200652+0.00084407j 0.00062725+0.0010377j 0.00172504-0.00049278j -0.000686948+0.000584998j 0.000449325+0.000501662j 0.000261884+5.8026e-05j -0.000119522-9.16904e-05j 0.000100182+0.00289069j -0.000238334-0.000446776j -0.00148149-0.000583475j 4.41228e-05-0.00105815j -0.000839469-0.000529318j 0.000911682+0.000643577j 0.00285143+0.0011193j 0.00285713+0.000825688j 0.00338778-0.00188162j 0.000192188+0.0011368j -0.00145969+0.000268045j 0.000163509+0.00261921j -0.00101958-0.000331022j 0.000580989+0.000548867j -0.000261244+0.000209515j 0.0016534-0.0004213j 0.00155641+0.00036089j 0.00223477-0.000695318j 0.00188861-0.000661675j -0.00126505-0.00108088j 0.00015842+1.70625e-05j 0.000870785-0.000222283j -0.000291514-0.00070269j -0.00221511+0.00152495j -0.00308906-1.14954e-05j 0.00238179-0.000784058j -0.000868073+0.00211578j 0.00733378-4.59878e-05j -0.00460472-0.000140036j 0.00183139-0.000631577j -0.00159887+0.000331735j -0.000314893-0.00161725j 0.000891714+0.000362594j 0.00451029+0.00192901j 0.00352453+0.00309926j -0.00418411-0.00278919j 0.011036+0.00251085j -0.0078819+0.00278975j 0.00937045-0.0012811j -0.00704728-0.00596848j -0.00302634-0.00065574j -0.000398297-0.0037922j -0.00342816-0.00918463j -0.00166841-0.00561194j 0.0113161+0.0123993j 0.00220953+0.00443236j 0.00443995-0.00665449j 0.00326309-0.0207764j 0.00500924-0.000554856j 0.00565364+0.00597895j 0.0114438-0.00791028j -0.0134873+0.0126867j 0.00845173+0.00274116j -0.0216265-0.01339j -0.00572992+0.022328j -0.00547917-0.00672213j -0.00853451+0.00237186j 
-0.0012179+0.0131226j -0.00908452+0.00139854j -0.000489337-0.00306025j -1.19178e-05+0.0018932j -0.000386794-0.00658274j 0.00113168+0.00171078j -0.00161354+0.00736019j -0.00136534+0.0089411j -0.00134177+0.00593666j -0.000788105+0.00501658j 0.00144807-0.00716467j -0.00357617+0.00795435j -0.00608135+0.00945841j 0.00235302+0.002985j -0.00261121-0.00166899j 0.00550799+0.00121339j -0.00391509+0.00277407j 0.00041434+0.00126134j -0.000425577-0.000992241j -0.00395947+0.000958542j -0.00142658+0.00263908j -0.00618543-0.000605997j 0.00437005+0.000337921j -0.00526873+0.00129879j 0.000439056-0.000526114j 0.00275205-0.000644042j 0.00614218+0.000875889j 0.00788823+0.00421256j -0.0035296-0.00314878j 0.00284492-0.00215212j -0.00232888-0.00176324j -0.00622965-0.00180692j -0.00891481+0.00250352j -0.000577164-0.00167357j 0.00531636+0.00345958j -0.00348384+0.00125275j 0.00219021-0.00036778j 0.00268668+0.00117263j 0.00208934+0.00247409j 0.000839275-0.000586396j 0.00142917-0.00125285j 0.0060662-0.00156407j -0.000169712-0.00582982j -0.000528632+0.00190038j -0.00267102-0.000264836j -0.000929603-0.000378498j -0.00151128+0.0017192j 0.00149687+0.00308963j 0.00115106+0.000761487j -0.00278944-0.00475653j -0.00333576-0.000517439j -0.00144561+0.00229543j -0.00386122-0.00251542j -0.00231274-0.00247256j -0.001655-0.00348608j 0.00328533-0.00230239j -0.00208695+0.00158958j 0.00014814+0.00133077j 0.00244421-0.000294062j -0.000826084-0.00114471j -0.00512786-0.00362542j -0.00193388-0.00335952j 0.000376682-0.00161094j 0.000466563+8.83201e-06j 0.00022379-0.00656405j -0.00312383-0.00349689j -0.00682984+0.00237013j -0.00131123-0.00171497j 0.00839507+0.00259896j -0.00379279-0.00333907j -0.0054699-0.00878263j -0.00463913+0.00438826j 0.00357031-0.00121033j 0.00376272+0.000296721j -0.00121974-0.00340022j -0.0015323-0.000263448j -0.00187598+0.00163399j 0.00154255+0.00233505j 0.00400902-0.00150762j -0.0035623+0.00243039j -0.00114996-0.00111481j 0.00106502-0.0037275j 0.00248649-0.000172034j -0.00318499+0.00189853j -0.00085676-0.00334505j 0.00477906+0.000930371j -0.00247077-0.00159686j 0.000353626-0.00342778j -0.00126787+0.00181312j -0.00111722-0.000283088j 0.00266058+0.000745784j -0.00319309+0.00519133j -0.000304565-0.00226232j 0.00174416+0.00113023j -0.00273497-0.00136808j 0.001162+0.00107552j 0.00469021+0.00121086j 0.00193667-0.000160094j -0.000359924-0.00194853j -0.00108223-0.000298335j -0.000351715+0.00167282j 0.00339591-0.00151065j 0.00203383-0.00120529j 0.000837567-0.00215513j 0.00214295-0.0018175j 0.00046793+0.0018831j -0.000178749-0.000937702j 0.00192249+0.000237599j 0.0027683+0.00206481j 0.00166884-0.00247387j -0.00412126+0.000418037j -0.00404311+0.000787819j -0.000579902+0.0024393j -0.00160065-0.000961665j 5.17926e-05-0.000264667j -0.000245617+0.000225857j 0.000921773-0.00203951j 0.000131603-0.000760472j -4.88364e-05+0.000360661j -0.000847242-0.00104961j -0.00371004+0.00165848j 0.00254972+0.000835505j -0.000994949+0.00312898j 0.00420153+3.11121e-05j 0.000791876-0.00095893j 0.0032047-0.00271365j -0.00221466+0.000652582j 0.00392714+3.57664e-05j -0.000504266-0.000918988j 0.00263194-0.000930518j -0.00326319+0.00118163j -0.000988488+0.00289302j 0.000129856+0.0027277j 0.00241406+0.000617644j 0.00377481+0.00123466j 0.00320528-0.00229183j 0.00967014-8.01323e-06j -0.00510791+0.00494101j 0.0148875+0.00316273j -0.00494952-0.000544839j -0.00982952-0.00437785j 0.00757969+0.00528222j 0.00166732-0.00321333j -0.000819414-0.0035172j 0.000562337-0.000925j 0.0070274-0.00181364j 0.00944446+0.0138909j 0.000782951+0.00379155j -0.0114856-0.00202381j 0.00578808+0.0148745j 0.00599441-0.00315669j -0.000277574+0.00726822j -0.00456525+0.0185456j 0.0031679+0.0190355j -0.00525319-0.00704473j -0.0108822+0.017721j 0.0101241-0.0217678j -0.0272777-0.00424352j 0.00720478-0.00307252j -0.00380065-0.00851256j 
-0.00700566+0.00294746j 0.00141663-0.00698047j -0.00322309+0.00217852j 0.00540392+0.00230845j -0.00327071-0.0011491j 0.00389646-0.00781408j 0.00067815+0.00661366j 0.0019835+0.00301495j -0.00356299+0.0020928j 0.00202393-0.00274437j -0.00285281+0.00253313j -0.000167201+0.00235649j 0.0079172-0.0128875j 0.00670171+0.00292116j -0.00934417-0.00686213j 0.00936096+0.00907143j -0.0013851+0.00226321j -0.000365917-0.000362707j 0.000122972-0.00133248j 0.00334767+0.00436405j 0.00595981+0.00349363j -0.00280787-0.00202129j 0.00209492+0.00121716j -0.000356951+0.00263935j -0.00171095-0.000950222j -0.00710322-0.0032653j -0.00646522-0.00341831j -0.00663488-0.00488785j -0.00287164-0.00152617j 0.00373148-0.000218245j -0.00566599+0.000902746j -0.00910803-0.00246768j -0.00959445+0.00427752j 0.00263352-0.000586621j 0.000676217+0.00129714j -0.00108307+0.00143684j -0.000106261+0.00218358j 0.00476871-0.00167952j -0.000834602+0.00015928j -0.00111723-0.00271494j 0.00151662-0.000284453j 0.0045776-0.00140673j 0.00212975-0.00656497j -0.00487234-0.000335466j -0.000505727+0.00195908j -0.00062557-0.00155047j -0.000128933-0.00136875j 0.00615162+0.00316273j -0.0010471-0.000797264j -0.00358738-0.0049175j -0.00271355-0.00125623j -0.00128938+0.000349462j -0.00426201-0.00178908j -0.00207978-0.00206544j 0.00359553-0.000575769j 0.00549896-0.000555167j -0.00469393-0.00116455j -0.000940729-0.00197897j 0.000472353+0.00203466j 0.00356191-0.00287314j -0.00957932-0.000415707j -0.00514151-0.00259985j 0.000976311-0.00409645j -0.00339079+0.00221532j -0.00633234-0.0119747j -0.00582313-0.001029j 0.00576356+0.00301458j 0.000576712-0.00199457j -0.00884389+0.00141359j -0.00893351+0.00332379j 0.00194198+0.0101088j 0.00192148-0.00763042j -0.00230663-0.0027623j -0.00195355-0.00210172j -0.00671847+0.000536409j 0.00429827+0.00584744j 0.0024087-0.000499645j -0.0019707-0.00424691j 0.000417094-0.00137587j -0.00380515+0.00165032j -0.000421264-0.00071786j 0.00287357+0.000826466j 0.000776117-0.000979282j 0.000563132+0.00217027j 0.00125793-0.00307841j 0.00329608+0.000909251j 0.00134044-0.00383384j -0.000361337-0.00132087j -0.00159249+0.00215515j 0.000176839-0.00121576j -0.00254789+0.000738842j -0.000846563+0.00212797j 0.00383145-0.00209576j 0.00218819+0.00223427j 0.00474606+0.000159108j -0.000821355+0.00295003j 0.00199683+0.00262063j 0.000189536+0.00185824j -0.0021067+0.000631448j 0.000115618+0.00134292j 0.000274526+0.00276488j 4.0142e-06-0.00150743j 0.00174931+0.00311411j 0.00476744+0.00020806j 0.000749402+0.000163772j -0.00280267+0.00234052j -0.00159122-0.000873287j 0.00179213+0.000370534j -0.00258915+0.00139776j 0.00048422-0.00243635j 0.000266744+0.0010385j -0.00184622-0.00225893j -1.70224e-05+0.00360289j 0.00187317-0.00132407j 0.000148717-0.00243729j -0.00249528-0.000210441j -0.00246691-0.00512017j 0.000548672-0.00063543j -0.00296131+0.000134693j -0.000857842+0.00255844j -2.9139e-06-0.00105369j 0.00517755+0.00181316j -0.00275613+0.000548431j -0.0029428+0.00133006j -0.00245713-0.00365603j 0.00180526-0.000322186j 0.00402285+0.00123964j -0.00408725+0.00186829j -0.0068452+0.00186167j -0.00293581-0.00391832j -0.0138755+0.000535199j 0.00171757+0.00182462j 0.002507-0.000631194j -0.00510973+0.000773221j -0.000985825+0.00432353j 0.000834893-0.00402782j 0.00171726+0.00046716j -0.00122728+0.00711556j -0.00250502-0.00853853j -0.00100767-0.00477491j 0.00303303-0.00185918j -0.00341865+0.00596771j 0.0033128+0.00874498j 0.00317992-0.00702874j 0.00745836+0.0169135j -0.0035476-0.00408936j -0.0206721-0.0167732j -0.0177288+0.0115509j 0.00779729+0.00264892j 0.0161259+0.00773887j 0.00301205+0.00701608j -0.0110535+0.00161746j 0.0138862-0.0219253j 0.000988531+0.015063j -0.0145485-0.0126518j 0.012283-0.0273048j 0.0129475-0.00371801j 0.00809659+0.00874264j -0.0113736+0.00165044j 0.00494103+0.0011003j 
-0.00437293-0.00510975j 0.00725884+0.000813812j 0.00125523-0.00831513j -0.00356061+0.0151565j 0.00228857-0.0078186j -0.00264663+0.00481688j -0.00290072+0.00506162j -0.0029058+0.00464527j 0.00486533-0.00983571j 0.000428875+0.00184889j 0.000992357-0.00386246j -0.00648625+0.0112351j 0.00432776-0.00745001j 0.00245112-0.0028184j 0.00266048-0.0027079j -0.00792546+0.00191854j -0.00432592-0.00200673j -0.00267479+0.00203838j -0.00148961-0.00131206j -0.000826801-0.000275301j 0.00257195+0.00139879j 0.00896129+0.00205203j -0.00536103-0.00140842j -0.000480868-0.000163747j -0.00431126-0.00510203j 0.00126011-0.000570346j 0.00919586+0.00455508j -0.007615-0.00388437j 0.00019111-0.00329079j -0.00178916-0.00173675j -0.00460081+0.000821457j 0.00114471+0.00214849j -0.00450184+0.00427359j -0.00128237+0.00467187j 0.0012302+0.00166903j 0.00156685-2.56671e-05j -0.00470644-0.00137858j 0.00750022+0.0033413j 0.00636543+0.00195181j 0.00104831-0.000607867j -0.00073657+0.000415217j -0.00079008-5.71101e-05j 0.00339883-0.00100621j -0.00170326-0.00105831j -0.000239447-0.00119282j 0.00149784+0.0011109j 0.00101959-0.00193198j 0.00567739+0.00335133j -0.00206073-0.00270847j 0.0011458-0.00135891j 0.00137279-0.00338679j -0.00145669-0.00121003j 0.00409047-0.000111789j -0.000596678+0.00169112j -0.00421298+0.00323042j 0.00209034+0.00263479j -0.00137776+0.00406253j 0.00404846-0.000331619j 0.000362723+0.00492518j 0.00684709+0.00153113j -0.00469776-0.0016435j -0.00326894-0.00599876j -0.00402902-0.00185898j 0.00375494+0.00162271j -0.000192391-0.00539303j 0.000400503+0.00535632j 0.00352166-0.00551662j -0.00115715+0.000772164j -0.00368757+0.000127544j 0.0107948+0.00451544j 0.00349259-0.00167264j -0.0053286-0.000128641j -0.00473028+0.00341055j -0.00137825+0.00727713j 0.00178145+0.00880395j 0.00311027-0.00431548j -0.00153592-0.000153172j 0.00129434-0.00104087j 0.00307231-0.00508817j -0.00175246+0.00164824j -0.000574699-0.00326689j 0.00368859-0.00281947j 0.00316919-0.00317575j 0.00333242+0.00373601j 0.00101931-0.00682281j -0.00128194-0.0018268j -0.00673907+0.0017351j -0.00203466-0.00055076j -0.00258991-0.000151004j -0.00467305+0.00404598j 0.00464797+0.00199778j 0.00150545+0.00460394j -0.000598252-0.000727441j 0.00121147-0.00308102j -0.0047537-0.000651738j 0.00127972+0.00160598j 9.15449e-05-0.0011611j -0.00122379-0.00385279j -0.00205404-0.002136j 0.000731752-0.00119574j -0.000370192-0.00241353j -0.00302056+0.000525784j -0.000439088+0.00095184j 0.00157646-0.00323077j -0.00137236-0.00177336j -0.00204368+0.00150882j 0.002002+0.00109729j 0.00145788+0.000915135j 0.00333103+0.000883027j -0.00490027+0.000496096j 0.00163814+0.00010764j -0.00659309+0.000243791j 0.00426604-0.00038263j -0.00375338+0.000119523j 0.00284394-0.00453144j 0.00246651-0.00178821j 0.003504-0.0046123j -0.00258281-0.000346711j 0.000435478+0.000130511j 0.000989073+0.00393207j 0.00401922+0.000112192j -0.00578688-0.00218261j 0.00414038-0.00352201j -0.00168281-0.00113818j 0.000412867+0.00478264j -0.00438857+0.001096j 0.00324717-0.00430395j 0.000877399-0.00197096j -0.000813396+0.00060301j -0.000890631-0.00204071j -0.00692031-0.00277808j 0.0071148-2.06092e-05j -0.0104673+0.00241895j 0.00683005-0.00506017j -0.00693199-0.00332333j 0.00393009-0.00380744j 0.000807477-0.000979024j -0.0100077-0.00722051j 0.00782207-0.000932905j 0.00601028+0.00350155j -0.00665093+0.000983318j -0.00328832-0.000959299j 0.0014071+0.00392495j 0.0110329+0.017026j -0.00618921+0.00670714j 0.00174427-0.00232597j -0.0160613+0.00690623j 0.0194564+0.013863j 0.00255025-0.0285171j 0.00572727+0.0133687j 0.0139161-0.00681098j 0.00790192-0.0175945j 0.008946+0.00407138j -0.0176073+0.00666108j -0.0151425+0.0174436j -0.0173499-0.0148828j 0.00129503-0.0107353j -0.00225532-0.000145859j -0.00824066-4.1715e-05j -0.00614944-0.00223628j 
