-0.013423+0.00849569j -0.00209893-0.00564738j -0.000108377-0.000109018j -0.000392017+0.000767841j 0.00201997-0.00160404j 0.00913111+0.00549101j -0.0112681-0.011359j -0.00909764-0.00540657j 0.000652693+0.00438326j -0.00107724-0.0010826j -9.20365e-05+0.00203621j 0.00915139+0.000470446j 0.00335806-0.00229813j -0.00214284-0.00390153j -0.000269675-0.00377096j 0.00318577-0.00190281j -0.00169845-0.00347311j 0.000313581-0.00829038j -0.00143463+0.00075467j 0.0026867+0.00459737j -0.00356097-0.00733515j -0.0017512-0.00103973j 0.00136768-0.000291208j 0.00178953-0.00286442j 0.00248236-0.0048379j -0.00146574-0.000333246j -0.000377518-0.00216064j -0.000938983+0.00350813j -0.00284137-0.00914377j -0.00339815+0.000111892j -0.002911-0.00252784j -0.000312363-0.00223952j -0.00253893-0.000522102j 0.00157867-0.00792045j 0.000811196+0.00838308j 0.00235772+0.00392619j 0.00307281+0.00157951j -0.0114639+0.00609939j -0.00130073-0.00331736j -0.00343394+0.000939249j -0.0024943+0.00365198j -0.00100421+0.000507324j 0.00230561+0.00356439j 0.0017304-0.00243052j -0.00140191+0.00410463j 0.00215092-0.0017365j -0.00295802+0.00324838j -0.000232569+0.00183895j -0.0034122+0.00146265j -0.0012369-0.00154332j 0.0014722-0.00252496j -0.000891362-0.00481704j -0.00103258+0.00079264j -0.000112539+0.00178889j 0.00141083-0.00140175j 0.000795798-0.00238272j 0.000123223-0.0016265j -0.000277547-0.0022882j 0.0011048-0.00186325j 0.000795034-0.000874662j -0.000656234-0.00229562j -0.000135219+0.00137248j -0.00112686-0.00269325j -0.000737363+0.00173188j 0.00273462+0.00160817j 0.000299906+0.0028791j -0.000583617-0.000118342j 0.00138533-0.00167044j 0.00197344-0.00166739j -0.00490156-0.000134125j -0.00119975-0.000406502j -0.00634846-0.00158767j -0.00161667+0.00473317j 0.00253551+0.00134966j 0.00452639+0.00143288j 0.00223033+0.000164635j 0.000268446+0.00866049j -0.00376817+0.0014352j -0.00384912+0.0110515j -0.00113845+0.004253j 0.00168458-0.00220014j -0.00212182+0.00139309j 0.00143996+0.00691808j -0.00461913+0.00555112j -0.000134656+0.0019183j -0.000779139-0.000363711j -0.00130845+0.00517492j -0.00462279-0.000217484j 0.00210351-7.00814e-05j 0.00366304-0.00143316j 2.34362e-05+0.00407295j -0.0023882-0.000598279j -0.000672463+0.00632818j 0.00130064-0.000552907j 0.00325751+0.00315343j -0.00186547+0.00240819j -0.00342176-0.000298791j -0.00149088+0.0021977j 0.00312029-0.00774282j 0.00376713+0.000212039j 0.000592043+0.00281875j 0.000136528+0.00113574j 0.000867132-0.00109957j -0.00225806+0.000177762j 0.00421937+0.00137884j 0.000933365+0.0022598j 0.000993224-0.00269433j 0.00393786-0.00224944j -0.00307124+0.00222805j 0.000885035+0.000741158j 0.000961723+0.00256077j -0.00122018-0.0020671j 0.00339177-0.00207772j 0.000191583+0.000939088j 0.000787731-0.00070311j -0.000369497+0.00230886j 0.00222428-0.00220845j -0.00178842-0.000896095j 0.00282365-0.00158598j 0.000266085+0.00266764j 0.000345555-0.000978057j -0.00228672-0.00118674j 0.00201727-0.000569146j 0.00061223-0.000761398j 3.72516e-05+0.00197378j -0.00312374-0.00157558j 0.00145002-0.00272917j 0.000114708+0.00158234j -0.00248015-0.000261268j -0.00265251+0.0020279j -0.000668027-0.00246534j -0.00109141+0.000131019j 0.00166088-0.00124174j 0.00144457+0.00187417j -0.0019488+0.000816451j 0.0015757+0.000961855j -0.000596023-0.000577084j 0.000902375-7.3774e-05j 0.00217843+0.000124002j -0.00171435+0.00253023j -0.0019386+8.02229e-05j -0.00215298-0.000908492j 0.000366149-0.00039406j -0.000838098+0.000635584j 0.00389586+0.000967955j 0.00509829-0.00141011j -0.000199445+0.00239513j -0.00108726+0.00388719j -0.000222424+0.00209528j 0.00191582-5.58744e-05j -0.00350535-0.00173363j -0.00103845-0.00313373j 0.000306743+0.00167165j 0.00143075+0.00135575j 0.00168849+0.00124173j 0.000865364+0.000513487j -0.000188746+0.00207416j 0.00116461+3.74404e-05j 0.00170828-0.00305165j 0.00288007+0.000982151j -0.00648176+0.000402458j 0.00102935+0.00523861j 0.00148891-0.00140932j 0.00896636-0.00490119j 0.00867627-0.00112702j -0.00644263+0.00216721j -0.00770133-0.00229662j 0.000669878+0.00273903j 0.000382845+9.62884e-05j -0.00452092-0.0002872j 0.00360352+0.000505317j -0.00256349+0.000867502j 0.00235104+0.00371757j -0.00183701-0.00136343j -0.0164963-0.00399299j -0.00129873+6.71342e-06j -0.00628611-0.00676751j 0.00130101-0.00154641j 0.00306811+0.0113842j -0.0072128-0.00176492j -0.0039258-0.0110741j 0.00392301+0.00494003j -0.00517597-0.0139341j -0.0022701+0.0102549j 0.00725334+0.0015425j -0.00953975+0.0274781j 0.0141848+0.000897542j 0.0489746+0.02002j -0.0198428+0.0488796j 
-0.00324313+0.00896482j -0.0145994+0.00722364j 0.00465875-0.00285106j 0.00141496-0.00102916j -0.00456097+0.00173351j 0.00898923+0.00675577j 0.0171703+0.006533j -0.00373279+0.00256644j 0.00556191+0.000673209j -0.00294732+0.00114047j 0.00171057+0.000603767j 0.00142948+0.00249397j -0.0020709-0.0019682j 0.00894694-0.0016017j -0.00424176+0.00579956j -0.00641135-0.00890282j 0.0015953-0.00432027j -0.00186734+0.00450221j -0.00263412-0.00262218j 0.00174577-0.00599241j 0.00241034+0.00214745j 0.00354622+0.00171355j -0.00125853-0.00212855j -0.00121338+0.000801742j -0.00296099+0.00175011j 0.00196201+0.00109724j -0.000777044+0.00177265j -0.000275849-0.000215697j 2.05707e-05-0.000664674j 0.000334066-0.000767437j -0.000284196-0.00137346j -0.000824053+0.000457631j -0.00250053-0.00430179j -0.000951413-0.00780796j 0.000625549+0.000938469j 0.00059367-0.0082923j -0.000374286+0.00555443j -0.00323357-0.00302986j 0.00994294-0.00201856j 0.000281734+0.00203113j -0.00462302+0.00186938j 0.00528665-0.00117397j -0.00121447+0.00188734j 3.92674e-05+0.00483024j -0.00534584+0.00284145j 0.00147399+0.00141044j 0.00123092+0.00218858j 0.00225645+0.00289959j 0.00135145-0.00132154j -0.00150456+0.000380985j -0.00621535+0.00238372j 0.00365457-0.00048852j -0.000169048+0.000106524j -0.00137336-0.000615184j 0.00118771-0.00138514j 0.00215738-0.00104531j -0.000356373+0.00311383j 0.000990584+0.00102673j -0.00311463+0.00189854j 0.000102562-0.00197876j 0.000166916-0.000631633j 0.00216643+0.0030981j 0.00313004-0.00497696j -0.0013279-0.00089062j -0.00328643+0.00292708j -0.000292937+0.00398037j 0.00257085+0.00122823j 0.00121309+0.000472703j -0.00197752-0.00721308j 0.00328374-0.00639962j -0.00313408-0.0022819j 0.00258936-5.5467e-05j -0.0035762-0.00356089j -8.30712e-05-0.0034805j 0.000845402+0.00569502j 0.000808165+0.0014582j 0.000800127-0.00836358j -0.000378052-0.00639765j -0.00112382+0.00146656j -0.00142152+0.000608645j 0.00427907-0.00284469j -0.00186789-0.00226181j -0.00349144+0.00350487j -0.000258915-0.00994859j 0.000100846-0.000383514j 0.000322968-0.0040295j -0.00551313+0.00306042j 0.00241649-0.00207453j 0.00181544+0.000422311j 0.000749114+0.00674762j -0.00178892+0.00350518j -0.000655537-0.00221714j 0.000408754-0.000808507j 9.95111e-05+0.000791588j -0.00289527-0.00189351j -0.00427097-0.000574057j 0.00462811-0.00239149j -0.00186941+0.00347396j -0.000640208+0.00289187j 0.00283763+0.0013155j 0.000403704+0.00286243j -0.00184291-0.00224757j 0.000899314-0.00109482j 0.00163823-0.00185431j -0.00130655+0.00128779j -0.000759551+0.0026142j -0.00067549-0.000779904j -0.00134288-0.000637454j -0.00335471+0.000161396j -0.00300481-0.000313666j -0.000119908-0.00253597j -0.00341106-0.00187124j -0.00164555-0.000627008j -0.000929249-0.00131829j 0.000542017+0.00269982j -0.000921351+0.00306263j 0.000428192-0.000397273j 0.00163145-0.000433026j 0.000939228-0.0021084j -0.00276054-0.00107382j 0.00153026-0.000951496j -0.000267222-0.00219763j 0.00164618+0.00154287j 0.00042679+0.00128178j -0.000616401-0.00111318j -0.000979802-0.0013126j 0.000574293+0.00407935j -0.000290999-0.00081737j 0.00297145+0.00200163j -0.000630958+0.00166725j 0.00236441-0.00198181j -0.00222496-0.00131012j -0.000417891+0.00141179j 0.000668988+0.000202409j -0.00116628-0.000178904j 0.00106157-0.000310926j 0.00134863+0.00166532j -1.52896e-05-0.000438776j 0.000143953+0.00163826j -0.00147937-0.000483178j -0.000660746-0.00223857j 0.00103729-0.000753846j 0.00190709-0.000634019j -0.00163861+0.00253646j -0.000208591+0.00151859j -0.000905978-0.000279743j -0.00184693-0.000725653j -0.00601203+0.00174825j -0.00135122+0.00141967j 0.00293249-0.000848262j -0.000297602-0.000193542j 0.00104981-6.60216e-06j 0.00109805+0.00313165j 0.00335747-0.00111519j -0.000638184-0.0015748j 0.00124307+6.35179e-05j -0.000145959-0.00206127j 0.0005389+0.00297122j 0.00126379-0.00211113j -0.000803904+0.000587348j 0.00606088-0.00458938j -0.0114962+0.00505833j 0.0042095+0.00200087j 0.000998319+0.00257343j 0.00596962+0.00137348j -0.000294478-0.0033249j 0.00640818-0.00361188j -0.00253736+0.00138055j 0.00728946+0.00210744j -0.00480905-0.00246871j -0.000223883-0.0019935j -0.00343413-0.00451379j 0.000887755-0.00200615j -0.00380356-0.00171026j -1.14839e-05+0.00113596j 0.0169254+0.00533127j 0.00196849+0.00693363j 0.00438221-0.00156633j 0.00673687+0.0112233j -0.000470994-0.00218408j 0.00322787+0.0108111j 0.00440051+0.0138352j 0.00232149+0.00383293j 0.00351835+0.0002702j 0.00607125-0.0220488j 0.0136269+0.00380082j 0.00779857-0.0221128j 0.021495-0.0481097j 0.0503209+0.0186535j 
0.00180831-0.0153883j 0.00396147-0.000324137j 0.00235718-0.00251973j 0.000621506-0.00118637j -0.00131872+0.00786075j -0.0189297+0.00273974j -0.000602213-0.00481537j -0.00589691-0.00600938j 0.0100777+0.00328143j 0.00342755-0.000324j 0.00128103-0.00122903j 0.00246678+0.00192347j -0.0119286-0.00395748j -0.00208934+0.00433014j 0.00415098-0.00341835j 0.00563625+0.00658897j 0.00571932+0.00596387j -0.000830062-0.00449752j 0.00454607+0.00347448j -9.89401e-05+0.0053697j 0.00220589-0.00332994j -0.000498304-0.00494401j 0.00060394+0.000412035j -0.00309777-0.00545386j -0.00288131-0.00215568j 0.000304171-0.00115763j 0.00214742+0.00403329j 0.00273575+0.00462123j -0.00095556-0.0114966j 0.00366845-0.00220908j 0.00242398-0.00370792j -0.00285991-0.00296332j -0.00323023-0.00417077j 0.00490192+0.00379084j 0.000607433+0.0074161j -0.00150838-0.0121448j 0.00204698-0.00468203j 0.00034459+0.00228777j -0.00417003+0.00191804j -0.00938798+0.00119078j -0.00127754+0.00126403j -0.00247676-0.00376495j -0.00237764+0.0005379j -0.00124254-0.00274624j 0.000776662-0.00226365j 0.00060676+0.000547729j -0.00436549+0.000359611j -0.00235106-0.00393736j 0.00112223-0.00175424j 0.0030915-0.00330049j 0.0025915+0.000131633j -0.00104891-1.55433e-05j 0.000984028-0.00287683j 0.00208067+0.00151908j -0.00163545+0.00203672j 0.000647595+9.99022e-05j -0.000294514+0.000378382j 0.000712808+0.000996012j 0.00425839+0.00183965j -0.00107682+0.00385592j 0.000720907+0.00105085j -0.00218356+0.00109951j -0.000529683-0.000198083j -0.00142165-0.00103184j -0.00186546+0.00283702j 8.65027e-05-0.00326781j -0.00143059-0.00398683j -0.00444251+0.00670985j 0.00529745+0.0020648j 0.00810616-0.00198474j 0.000888778-0.00169128j 0.0027997-0.00244999j -0.00363662-0.00721578j -0.000345228+0.00242779j -0.000684031-0.00918829j -0.00126417-0.00389743j -0.00575413+0.00433071j -0.00186568-0.00612456j -0.00365735+0.00449292j 0.000846289-0.00314071j 0.00925081-0.00675177j 0.00195731-0.000974572j 0.000259837-0.00665243j 0.000782311+0.00633464j 0.0017963-0.000662047j 0.000550058+0.00553466j 0.00250036-0.00254489j 0.000857884+0.000659449j -0.00541944-9.46796e-05j -0.000350596-0.00406976j 0.00183454+0.00123451j 0.000790638+0.00371076j -0.00171404+0.00399463j 0.00227387-0.00263733j 0.0054332-0.00195885j 0.0048139-0.000717054j -0.00262288+0.00215495j -0.00103107-0.00363933j 0.0063179-0.00580967j 0.00103323-0.00119078j -3.70725e-05+0.000513909j 0.00248022+0.000364092j 0.00162791+0.00216336j -0.000334679+0.00337096j 0.00316245+0.000765779j -0.00323513-0.0021492j 0.000742747+0.00154707j 0.00653906-0.00137613j -0.00466969+0.00401182j 0.00308056-0.000404748j 0.00311443-0.00173506j 0.00542541-0.00311364j 0.00317903-0.00109238j 0.00321845+0.00075228j 0.00167501+0.000387314j -0.00108107-0.000737454j 0.00222389-0.00174693j -0.00263194-0.000529066j 0.00530677-0.00385803j 0.00487411+0.000263538j -0.00174965-0.000631032j -0.00100933-0.00165392j 0.00373777+0.00222556j 0.00376486-0.000152275j 0.00216748+0.000249505j -0.00338839-0.000251084j 0.00138645-0.00250538j 0.000489573+0.000760476j -0.00469147+0.000197284j 0.0057659-0.000435654j -0.00456371+0.00215355j 0.00168146-0.00150804j -0.00253956-4.36382e-05j -0.00241514-0.00023161j -0.00313815-0.00136434j -0.00063622+0.00545525j -0.000639126-0.00254389j 0.000290429+0.00187847j 1.83406e-05+0.00156383j -0.00291364+0.0014065j -0.00334202+0.000816175j -0.00589496-0.000657475j 0.00563717-0.00143038j -0.00362672-0.00225406j 0.00580342-0.000454882j 0.0130755-0.000562492j -0.00325312+0.00180804j -8.01351e-05-0.000778313j 0.00281828-0.00027663j 0.00272246+0.0015995j -0.00164907-0.000596567j 0.000882992-0.000901401j -0.00565429-0.00204299j -0.00432992-0.00132823j 0.00215993-0.00209561j -0.00525662+0.00156746j 0.00555598+0.000946031j 0.00138009-0.000243814j 0.0113634+0.00649727j 0.00122595+0.00106885j 0.0136925-0.00657224j -0.0220271-0.00545555j -0.0115352-0.00382708j 0.00680335+0.0121695j 0.00320142+0.00674651j 0.00621826-0.01113j 0.00451365-0.0153866j -0.00843493-0.000246259j -0.00182189+0.00222718j -0.00197145-0.00886744j 0.00177444+0.00123592j -0.0107878+0.00654165j 0.0125395+0.0135949j -0.00439267-0.00679405j 0.00761809-0.0155655j 0.010692+0.0218152j -0.00165111+0.0244814j -0.0054814-0.0281349j -0.01681-0.00604635j -0.00114747-0.00213063j 0.00781821+0.0177388j 0.00100305+0.00997832j 0.0274263-0.0169097j 0.0400656+0.00900455j 0.0230641-0.0209315j -0.00527541-0.0202419j -0.00348878+0.0344115j -0.0097349-0.0128367j 0.0140595+0.00281878j 
0.0155511-0.00654074j -0.000901664+0.0131774j -0.00379719-0.00254769j -3.67624e-05-0.00200754j 0.009552-0.00233922j 0.00456448+0.00456769j 0.00514387+0.00132537j -0.0031059-0.00543927j 0.00481328+0.00272627j -0.00116037+0.00176855j 0.00411313-0.00035227j 0.00219296+0.00728151j 0.00370638+0.000715742j 0.0070428+0.00360115j 0.00728515-0.00258304j 0.00172385-1.1754e-05j 0.000754258+0.00620887j 0.00475413+0.000497755j 0.000811056+0.00537978j -0.000871112+0.000107649j -0.0030709-0.00254395j 0.00370532-0.00154599j 0.000205903-0.00355097j 0.00504721-0.00444964j 0.00221052-0.00167216j 0.00410358+0.000696364j 0.00397941+0.00387137j -0.000191736+0.00366675j -0.00134511-0.00679826j -0.00287086-0.000536597j -0.00324248-0.00299235j -0.000737714-0.00443508j -0.0087417+0.00108337j -0.00362831-0.00567611j -0.00397556-0.00206109j -0.00154932-0.00454891j -0.00472389+0.00491711j 0.00754532-0.00710299j 0.00311738-0.000172494j -0.000933828-0.00388118j 0.0075642+0.000931806j -0.00385135-0.00340072j -0.00244211-0.0028493j 0.00135352+0.00442087j 0.00461623-0.00107901j -0.00282317+0.00061502j -0.0021212-0.00217864j -0.00377193-0.00206465j -0.00443938-0.000263848j 0.00599568+0.000382391j 0.0066295+0.00519411j -0.00110359+0.00295201j 0.00253323-0.00144341j -0.000414365-0.00280991j 0.00167035-0.00251999j -0.00137958+0.000938601j -0.000257688+0.00303643j 0.00226901+0.000817491j 0.00245154-0.000825835j -0.000512907+0.000710544j -0.00150653+0.00432189j 0.00437543-0.00363749j 0.00347303+0.00263684j 0.00538814+0.00216545j -0.00226257-0.00110083j -0.00123759-0.00607811j -0.00665189-0.00698551j -0.00416319-0.00392461j 0.00229925-0.00186243j -0.00526277-0.00421825j -0.0049561+0.0105705j -0.00268749+0.00317561j -0.00929753+0.00078952j 0.00136382+0.00889985j 0.0081718-0.00480717j 0.00105924+0.00162821j -0.00090169+0.0091643j -0.00686994-0.00189035j -0.00072576+0.0150191j 0.000369759-0.00411294j 0.0015069-0.00593637j -0.00140442-0.0029251j -0.0031546-0.00202333j 0.00224264-0.0051566j -0.000926881-0.0026771j 0.00341239+0.00390279j -0.00212195-0.00124434j 0.00357039+2.75627e-05j -0.00194827+0.00543498j 0.00207358-0.0036051j 4.14432e-05+0.000335843j 0.00161327-8.48018e-05j 0.000360908-0.00161421j 0.00184954-0.000771086j -0.00166773-0.00406072j 0.00263768+0.000309471j -0.00043358-0.00214671j 0.00217612-0.00112237j 0.00218998-0.000229281j -0.00259245+0.00124505j -0.000628062-0.00140518j 0.00175896+0.000675951j 0.000452054+0.00228935j 0.00166723+0.000661484j -0.00112071-0.000143848j -0.00435373-0.000702464j -0.000100924+0.000665701j -0.000209835+0.00416426j 0.000775753+0.00237859j 0.000159831+0.00139108j 6.9275e-05-0.00114885j 0.00212636+0.00148486j -0.00184498+0.00415058j -1.8609e-06-0.00121705j 0.000709938-0.000997638j -0.00119069-0.00321861j 0.00140969+0.00205572j 0.000868776-0.000196947j -0.00049524+0.00112491j 0.000128159-0.00337905j -0.0013535+0.000190816j -2.6288e-05-0.000564377j 0.000750975-8.17461e-05j 0.00267247+0.000603481j 0.000794233-0.00140631j 0.00116514+0.000242918j 0.000604653+0.000488906j -0.000842588-0.0014239j 0.00350484-0.00154469j 0.00477675-0.00224345j -0.000978102+0.00281805j -0.000646827-0.000730391j 0.00231085+0.00363799j -0.00166621-0.00114061j 0.000104458-0.000103654j -0.00112792+0.000783653j -0.00256124-0.00171003j 0.000160793-0.000109092j -0.000192546+0.00039456j -0.00233327-0.000619739j 0.00333927-0.00088191j 0.00509641-0.00267395j -0.00343466-0.000134946j 0.00166173+0.000866786j -0.00402508+0.000324656j -0.00666938+0.00312859j 0.000982546-0.000582626j 0.00385276-0.00170477j 0.000395615-0.00306329j -0.00318311-0.00154763j 0.00452302-0.00215295j -0.000368276+0.00056044j -0.000337782+0.00182084j -0.00451375-0.00133211j -0.0045187-0.0042663j 0.00254862-0.000254566j -0.00293218+0.00226288j 0.00173828+0.0013967j 0.00445721-0.00223668j -0.00184137+0.00398193j -0.011215-0.0156681j -0.00470452+0.0110722j 0.0120484-0.000905869j 0.0311583+0.000297142j -0.00657919-0.0084615j -0.00778573+0.00241478j -0.00391519-0.000743146j -0.00224424-0.00398333j 0.00444654-0.00613473j 0.00685312+0.0150158j -0.00254796-0.00163413j 0.0056314+0.0155482j -0.00181767-0.00670833j -0.00234242+0.0203755j -0.00731629-0.0202332j 0.00880311-0.00484625j 0.0034371-0.00698348j 0.00855478-0.0185667j 0.00450049+0.0298004j -0.00426693+8.54058e-05j 0.0162171-0.0172718j 0.0238716+0.00557227j 0.00215468+0.018254j -0.0328367+0.0337652j 0.0307217+0.0101363j 0.00770311-0.0217114j -0.0330803-0.0183818j 0.0106171-0.0022839j 0.00113856+0.0128836j 
0.0060842-0.000238871j -0.00699694-0.00165809j -0.00436097+0.010711j 0.00453456-0.00274946j -0.00389748-9.85653e-06j 0.00712124+0.00332167j -0.00422894+0.00393259j -0.000720977-0.00754289j -0.00934936+0.00133327j 0.00112164+0.00292564j -0.00361488-0.00312579j 0.00769415+0.00412455j 0.00175339+0.00249012j 0.000503456-0.0029989j 0.00614892-0.00922148j 0.00284313-0.00241641j -0.00289526+0.00337714j 0.00226504-0.00516248j -0.00138535+0.00687393j 0.00191228+0.00231855j -0.010183-0.0117714j 0.00227594-0.00238774j -0.00425066-0.00267673j -0.00103114+5.52117e-05j -0.00230889+0.00201029j 0.00292233+0.000866039j -0.00139312+0.00252667j 0.00574293+0.000969697j -0.0034265-0.00653241j 0.00468241-0.00791861j 0.00641063+0.00154372j 0.00330322+0.00632435j 0.0097764-0.00151378j -0.00752406+0.00497291j 0.00480566+0.000438329j 0.0029895+0.00673767j -0.00102491+0.00173969j 0.00508683-0.005088j 0.00404378-0.00842511j -0.000116393-0.00631449j 0.00778922+0.00450917j 0.00172538-0.00341328j -0.00267667-0.00209812j 0.000658683+0.00373855j 0.00276942+0.00411719j -0.00635223-0.00104893j -0.00761077-0.000249245j 0.00147078+0.00382534j -0.0109452+0.00586044j 0.00505476+0.0010931j 0.00535058-0.00170356j -0.00758138-0.0009653j 0.00170136+0.00237119j -0.00233512-0.00259064j 0.00540412-0.00545567j 0.000768739-0.00012896j -0.0012134-0.00268253j -0.00193317-0.00145228j -0.00444972-0.00495595j -0.00054862-0.0012572j -0.00571991+0.000191571j 0.00294597-0.00979975j -6.27141e-05+0.00895718j 0.00648658+0.00593334j -0.00083793-0.00354775j 0.00401295-0.000259273j 0.00254015+0.00101125j -0.00970024-0.00442407j 0.0022618+0.00188113j 0.00142388-0.000138245j 0.0114181+0.00198516j 0.00384855+0.00486549j 0.0159381-0.0080826j -0.00488729+0.00874165j -0.00500192-0.0179288j -0.00356715-0.00119236j -0.00130396+0.00826917j 0.0102562+0.0175258j 0.00415816-0.0117252j 0.00173561+0.00305698j -0.00654804+0.00935454j 0.00131045-0.00316259j -0.00110288+0.0022931j -0.00315905+0.00128174j -0.000300865-0.000992713j -0.000309014+0.0018579j -0.00274029+0.00439926j 0.00279629-0.00194141j 0.00045748-0.00137968j 0.00227384-0.00352022j 0.00226371+2.65274e-05j -0.00280249-0.000758062j 0.00267436-0.000177979j 0.00419725-0.00448963j -0.00267276-0.00611112j -0.000194808+0.00522934j 0.00237807-0.00323983j -0.00123917+0.00265458j 0.00198027-0.000568075j 0.00275807-0.00328756j 0.00212158+0.00135718j 0.000876784-0.00111927j 0.00211659+0.000139121j 0.00259301-0.000185292j 0.00637334-0.00208833j -0.000448355+0.0060536j -0.00314504+0.00026771j -0.00066443+0.000584073j -0.00863358+0.00683845j -0.00151602+0.00145002j 0.00219902-0.00511558j -0.0040403+0.00383388j -0.000304523+0.00136088j 0.00139892-0.00167388j -0.000627639-0.00244623j 0.0013603+0.00391511j 0.00329109-0.00444917j -0.000936035+0.0012854j 0.000846855-0.00211803j 0.00126729-0.00204224j 0.0019109+0.000225559j -0.00495855-0.000569787j 0.00671798-0.00151959j 0.00398586+0.00108356j -0.00080802-0.00170937j -0.00559543+0.000813217j 0.00862273-0.00175315j -0.00249686-0.00095081j 0.00308551+0.00290451j 0.000620191+0.00601013j 0.000266973-0.000216939j -0.000954975+0.00015433j -0.0011922+3.60889e-05j -0.00257095+0.000251699j -0.00447454+0.00469334j -0.00183255-0.00400433j -0.00239984+0.00333068j -0.00397341-0.00506764j -0.00232316-0.00415808j -0.0117914+0.00632461j -0.00058215-0.0014126j 0.00608675-0.00444167j 0.00597985+0.00623773j -0.00295207-0.00173101j 0.00406568-0.000862631j 0.00112968-0.00282998j -0.00390848+0.00483619j -0.0163569+0.00702228j 0.000495257-0.00129853j 0.00469071-0.000382717j -0.00916673-0.00371088j -0.00215378+0.00244175j 0.00673734+0.000767534j 0.00592788-4.35102e-05j 0.00398365-0.00297124j 0.00378501-0.00108087j 0.00451788+0.00813546j -0.00171549+0.00342366j -0.00525157-0.000920064j 0.00313245+0.00844276j -0.00359911-0.00802333j -0.00122821+0.00600453j 0.00371865-0.0131622j -0.000724321-0.0125972j 0.0019643-0.00788972j 0.000231941+0.00694457j 0.00116822+0.00466006j -0.00391593-0.0162505j 0.00812384+0.00856023j -0.00288676-0.0103309j 0.00367133-0.00240274j -0.0017172-0.0214093j 0.0078206+0.00478622j -0.00912653-0.00682327j -0.00482581-0.00624798j 0.00572107+0.000238238j 0.0251211+0.0124408j 0.010043-0.00146356j 0.0248547+0.00670395j -0.00120255-0.00564714j 0.00852972-0.00852493j -0.0141184+0.0326182j 0.00712287+0.0123935j 0.00379743-0.0186831j 0.0192149-0.00718961j 0.0233898-0.0121341j 0.0148973+0.00284136j -0.0125461-0.0136447j 0.0131651+0.00818367j 
