0.00989045-0.0305944j -0.00699393-0.099162j 0.0216198-0.0554472j -0.017516+0.0646328j -0.0180322+0.0136595j 0.0081951-0.0433296j 0.0228078-0.0373864j -0.0115898-0.016845j -0.00683761-0.00934389j 0.00693787+0.00265551j 0.0419523-0.0710246j 0.0362918-0.0350113j -0.0158029+0.00970185j -0.0160073+0.0319681j -0.00670059-0.00611725j -0.00121118-0.00860064j 0.0136415-0.0109264j 0.0125451-0.0100144j -0.0156332+0.00805852j 0.013837-0.032589j -0.0286736+0.0216055j -0.0162566+0.0062706j -0.0333723+0.0265104j 0.0147532-0.00682601j -0.0308842+0.0243159j 0.0273805-0.0136134j -0.00174877+0.00467159j -0.00920482-0.00133552j 0.018527+0.00436086j -0.00829006+0.0130712j -0.00206787+0.00612318j -0.012857+6.6139e-05j 0.00885817-0.00655215j -0.00272384+0.0152437j 0.0403489-0.0295684j 0.00476445-0.0173479j -0.00636416+0.00142732j -0.0135694+0.0016403j -0.0178654-0.0216244j 0.0210053-0.0110857j -0.027967+0.00523619j 0.0223214-0.0189812j -0.00544465-0.00983195j 0.00137855+0.019534j -0.0232491+0.0112015j -0.00619884-0.0154563j 0.00935309+0.00132035j 0.00567156-0.00337856j 0.0124295+0.00401391j -0.0317054+0.017733j 0.037031-0.0357728j 0.00378684-0.00140018j -0.00666584-0.00515351j 0.00351083+0.00144795j -0.00637611-0.0264744j 0.00378928-0.0150704j -0.000198546-0.0192172j -0.000238483+0.00175981j 0.0250969-0.0140618j -0.0168113-0.00804701j -0.0139825-0.02547j -0.0308333+0.0147483j -0.00643748+0.0167603j 0.0294389+0.0147321j 0.015763-0.0085182j 0.0284956-0.0119105j -0.0214495+0.0191742j -0.0398917+0.049858j -0.0134912-0.00886567j -0.00535636-0.0382613j 0.016783-0.00595062j -0.0188538+0.0168226j 0.0184781+0.0061244j -0.00157785-0.0103103j -0.00426515+0.00674276j -0.0147004+0.0125868j 0.00220779+0.00865715j -0.0132541+0.0129305j -0.0309587+0.00744403j -0.0124535+0.0146404j 0.0259339-0.0216781j 0.0257619-0.0174039j 0.0074723+0.00232757j -0.0115277-0.0180362j -0.00942558+0.0138599j 0.00633548+0.00293796j -0.0137184+0.00893093j -0.00863769-0.0251916j -0.000705633+0.0135267j -0.0234477+0.020236j 0.0170995-0.00393701j -0.0158155+0.00951638j -0.0129289+0.00766547j -0.00308213-0.00553001j 0.00798409+0.0229932j 0.0134664+0.0135685j -0.0094177+0.00786727j -0.00061818+0.0180465j -0.0107265+0.0115062j -0.0211165+0.0205857j 0.01476+0.00612537j -0.0100673-0.0139329j 0.0213667-0.0180926j -0.0181792+0.00306952j -0.020687+0.0153131j 0.0149637-0.0206182j 0.0124439-0.00651671j 0.00738056-0.0156154j 0.040081-0.0194531j -0.00226116-0.00610913j 0.0144036-0.0134845j 0.00359706-0.0200208j 0.0163621+0.0082656j 0.0422237-0.0314428j -0.0460397+0.0430694j 0.0100818+0.0170345j -0.0341652-0.0141991j -0.0437964+0.0290493j 0.0166854-0.00745697j 0.00390303+0.026302j 0.0437144-0.0107284j 0.0114694+0.033987j 0.0234189-0.0465895j 0.0117707+0.00359254j 0.0309885-0.0318781j 0.0164073-0.0284056j -0.0422826+0.0132023j 0.038845-0.0394112j 0.00830481+0.018348j 0.0205633+0.00515351j -8.75323e-05-0.00496032j -0.0184518+0.0300718j 0.0448754+0.0218969j 0.0245743-0.0415642j 0.0210857+0.0275663j 0.009362-0.0186132j -0.013525-0.00653404j 0.0508783-0.0289377j 0.00331201+0.0179932j -0.0252076+0.0286515j -0.0050929-0.00758495j -0.0296558+0.0458527j -0.0171682+6.40453e-05j 0.0160866-0.0279828j 0.00533884-0.013297j 0.0633987-0.0620804j 0.0156158-0.0165305j -0.00310102+0.0010981j -0.0621083+0.0257358j -0.0154205+0.0143782j 0.0314933-0.0553283j 0.0471988-0.0118866j -0.0445083-0.00800239j 0.040267-0.0613707j 0.0340501-0.0305591j 0.0590401-0.0281509j -0.00111577+0.0311117j 0.0765576-0.0344695j -0.0603178-0.000624925j -0.0253818+0.0132555j 0.0470506-0.00449058j -0.0492752+0.0231623j -0.00842997+0.0188972j 0.0285356-0.0153665j -0.0183353+0.0376974j -0.0114957-0.0155239j -0.0138233+0.00449795j -0.0346205+0.0522723j 0.0345891+0.00387389j 0.0284673-0.0741207j -0.037161+0.0179843j -0.0865304+0.0191334j -0.0644459+0.035512j -0.0178078+0.0154889j -0.0251181+0.0258418j 0.00759656-0.0393053j 0.00614288-0.0138796j -0.0786588+0.0401711j 0.0546323-0.0267382j 0.0141273-0.00898998j 5.66636e-05-0.0133003j 0.0102474-0.0246263j -0.00573249-0.0128466j -0.122691+0.158506j 0.0294329+0.0309085j -0.0266229+0.0994325j 0.140351-0.0296084j 0.219994-0.283085j 0.151299-0.00902566j 
-0.018277-0.0976339j -0.00117193+0.0224341j -0.026295+0.0655651j -0.0117192+0.0438582j -0.00224933+0.0114197j 0.0214364-0.0331828j -0.0209116+0.0524122j -0.0322402+0.0567524j -0.0140797+0.0153441j 0.0318859-0.0185114j 0.0108717-0.0243045j 0.0195534-0.0144567j 0.019743-0.00964523j -0.00321055+0.00446316j -0.00307112+0.0174905j -0.0101912+0.026263j 0.0358772-0.0294028j -0.0112707+0.0048391j 0.0184058-0.0142853j 0.0259103-0.0309071j 0.0301114-0.026836j 0.0316527-0.035067j 0.00938519+0.0159367j 0.0152298-0.0276652j 0.00534216+0.00491741j -0.0122334-0.000760355j 0.0250243-0.0322041j -0.0112018-0.0192359j 0.0259323-0.025j 0.00522824-0.00754392j -0.00709584+0.0128719j 0.00195743+0.0403972j -0.0104655+0.0130687j 0.0400697-0.0207573j -0.000527352+0.000623356j 0.0117197-0.00674357j 0.0143142-0.0362316j 0.00816863-0.0212636j -0.029531+0.0162837j 0.00356969+0.00240951j -0.0226005-0.00788811j -0.0159022+0.00848397j -0.000775726+0.0265078j -0.0234787-0.0205411j -0.00534041+0.00439756j -0.00278198+0.00718356j 0.0321421-0.000299819j 0.00440802-0.0162973j -0.00380268+0.00574362j -0.0331243+0.0034542j 0.0245756-0.0251978j 0.00622975+0.00458665j 0.00673228+0.0050204j 0.000111015+0.000319369j 0.0170175+0.00356786j -0.00174742+0.0160342j -0.0419415+0.0113472j 0.00831052-0.00161475j 0.0114817-0.00358272j 0.0104655+0.00446112j -0.0301821+0.0195532j -0.0284263-0.00173638j 0.0233045-0.00100099j 0.0168496-0.0111604j -0.00842299-0.0142988j -0.00544068-0.0180075j 0.00817801+0.00144229j 0.0159202+0.0201318j -0.00597295-0.0172757j 0.0134158-0.00959425j 0.00960801-0.00642445j 0.0325719+0.0139443j 0.0114609-0.00732795j 0.0145869-0.00899794j 0.0247195+0.000448191j 0.0182652+0.0181781j 0.019484+0.00648328j -0.00482922+0.009234j 0.0251309+0.000636955j -0.0112018+0.00521978j -0.0380446-0.0121327j 0.00483236-0.0061519j 0.0133783-0.0206013j -0.0108778-0.00786671j -0.0117903+0.0076803j 0.0104997-0.0125013j 0.0136001-0.000432509j -0.0210764+0.0136604j 0.0102986-0.0132639j -0.0110266+0.0158692j 0.0196787-0.0127556j 0.0101931-0.00187942j -0.0114913-0.0021269j -0.00537821+0.00892801j 0.0130243+0.000141426j 0.0308012+0.000321164j -0.00595104+0.0108993j 0.0405523-0.00881983j -0.00876273+0.000980079j -0.00146738+0.00796583j 0.0154811-0.0143051j -0.0299856+0.0312103j 0.0059116-0.0119456j -0.00414686+0.00476304j 0.00989523+0.000343528j -0.0422768+0.0296722j 0.00405393-0.0251239j 0.00580585-0.00472049j 0.00077477-0.0201231j 0.019785-0.0163754j -0.0202803-0.00137692j -0.0177592+0.0201777j 0.00951633-0.00402728j -0.0255144-0.0254187j 0.0316166+0.0175163j 0.0440525-0.0345885j -0.0471655+0.0346313j -0.00407244+0.0317517j 0.0140165-0.00777373j 0.0182518-0.025015j 0.0216418-0.0478254j 0.0403048-0.0406115j -0.0619027+0.0327945j 0.00363385-0.00570797j -0.037162-0.00305484j -0.0589321+0.0167649j -0.0136824+0.02833j 0.0100739-0.031488j 0.0148473-0.0157218j 0.0460898-0.0248258j -0.023262+0.0217765j 0.0331562-0.00413426j 0.040023-0.0424227j -0.00695026-0.00902096j 0.0280218-0.0398589j -0.0238309+0.0106203j -0.019885+0.0154869j -0.000913834-0.0181571j 0.0158249-0.0105626j -0.00458614+0.00914945j -0.0252093+0.0311274j 0.047765-0.00622143j -0.0325367+0.0329606j -0.0578192+0.0114036j -0.0349154+0.0143553j -0.0469501-0.019266j 0.0227969-0.0300586j -0.017487+0.0139014j -0.0345115+0.0522856j 0.00124761-0.000593716j -0.0507664-0.0019688j 0.0249331-0.0460497j -0.0372777+0.0549877j -0.0585391+0.010829j -0.000703425-0.0232929j -0.010366-0.0151436j 0.0831164-0.0424244j 0.0117158-0.0681454j -0.034609+0.047397j -0.0144949+0.0178145j 0.0274155-0.0243525j 0.00708058+0.0370865j 0.0241061-0.0245697j 0.00297713-0.00978765j 0.0233076-0.00464095j -0.0510649+0.0348956j 0.0340654+0.00361601j 0.111078-0.0421555j 0.067172-0.0449469j -0.0670605+0.034223j -0.017962+0.0202965j -0.0220906+0.0538071j 0.0278014-0.00101338j -0.000301391+0.0351215j 0.0223946+0.0191287j -0.0300396-0.00532245j 0.00947221-0.00800348j -0.0149838+0.0141192j 0.0547496-0.00995981j -0.0280472+0.0160811j -0.0388183+0.0372881j 0.0660063-0.0585694j 0.0350603-0.035998j 0.084957+0.0162977j 0.0781606-0.0739134j 0.0927193-0.059096j 0.0933043-0.184471j -0.168608+0.0108819j 0.218153-0.263892j 
0.027831+0.0244969j -0.0745073-0.0432614j -0.0393455-0.0325133j 0.00670448+0.00945388j 0.0107768-0.0362292j 0.00497637-0.0112928j -0.0312517-0.0167995j 0.0159973-0.01745j -0.0069265+0.0240907j 0.0339856+0.0205014j 0.014997-0.0267975j -0.0251655-0.0111856j 0.00671341+0.00297073j -0.00918093-0.00528057j -0.0143157-0.00979157j 0.000417426-0.000383471j -0.0360653+0.0120141j -0.0307614-0.00653457j -0.00567275-0.0183252j 0.00234592-0.0316995j 0.00141523+0.0364921j -0.00337233-0.00305893j -0.0123869+0.00999169j 0.0013133+0.00820515j 0.0277875+0.0174853j -0.0189069+0.0107347j -0.00455994-0.00735668j 0.0292951-0.0101719j -0.00748385-0.0110171j 0.0222188+0.0191887j -0.0116887+0.0107412j -0.0463466-0.00498689j 0.0201683-0.000389251j 0.00843385-0.0169023j -0.00741061-0.0188874j -0.0172569-0.00939985j 0.0122603-0.0166842j 0.0101429+0.00377694j -0.0197797+0.00758618j -0.00856174+0.00523405j 0.011277+0.00825615j -0.00297273+0.00193126j -0.00184855-0.0104816j 0.0315308+0.00850294j 0.00511521-0.0104905j -0.022201+0.00639279j -0.0248863-0.0135468j 0.0120737+0.00955263j -0.0102414+0.0224165j 0.010831+0.0257602j -0.00856462+0.00126907j -0.0134207-0.00649939j -0.0136748-0.0252085j -0.0107302+0.0138475j -0.00261158-0.0353413j -0.0189232-0.00266435j 0.00658341-0.01561j 0.0106903+0.000904144j -0.00457186+0.000741953j -0.00916026-0.00937525j -0.0152913-0.0136063j 0.0281028+0.00529284j -0.00674241-0.013393j 0.0207012-0.0065211j 0.0161741-0.00085167j -0.00178122+0.0275793j 0.0446947+0.0126333j 0.028193+0.0046582j -0.00132644-0.00888109j 0.00284679-0.00996093j -0.01209-0.00988059j 0.00806134-0.0168333j -0.00713327-0.00671005j -0.00410355-0.00571935j -0.016194+0.0158152j -0.00958806-0.0233521j -0.0147721-0.0160256j 0.0140182-0.00684861j 0.000905745-0.013208j -0.00910066+0.012286j -0.0155835+0.0181592j -0.0115514-0.00737253j 0.006937+0.0135796j 0.0119959-0.0276641j 0.0239508-0.00653822j -0.00522505-0.00407434j 0.0200636-0.00494996j 0.00840816-0.00776929j -0.00323683+0.0188165j 0.0144813-0.00315592j -0.00479284+0.00489984j -0.00827174+0.00900501j 0.00749656-0.0016167j 0.00625998-0.0207347j -0.0176394-0.00228776j 0.0118404-0.00663365j 0.026145-0.00511369j -0.00518457-0.0121818j 0.000270253+0.00170977j 0.0138305-0.0158315j -0.00667451+0.0301688j -0.00354029+0.0051232j -0.00966863+0.00695246j 0.0157448-0.0184334j -0.00397633-0.00612277j -0.0150607+0.00314456j -0.0157189-0.00407894j -0.00619084-0.0104822j -0.000495263+0.00373798j -0.00621236-0.0121753j -0.000778097-0.00116727j 0.00330599+0.00287573j -0.00954506-0.0131133j -0.0110207+0.00291741j -0.00775145-0.0294413j -0.014613+0.0131925j 0.0358384-0.00716336j -0.017813-0.0357444j -0.00341751-0.0100682j -0.0192063+0.036747j -0.0300254+0.00788351j -0.00396818+0.0304272j -0.00342474-0.0143912j 0.0130289-0.00880002j -0.0109337+0.0123398j 0.0136458-0.00410655j 0.0128903-0.0115495j -0.00637788+0.000589085j 0.00777469-0.00375173j -0.0116553+0.0102734j -0.0140399+0.00662373j 0.00372653-0.00171397j -0.0234805+0.00570148j 0.0209793-0.000526467j -0.0213103+0.0401411j -0.0304293-0.000838711j 0.0155378-0.0161283j 0.0248591+0.0134674j 0.022199+0.0376381j 0.00767862+0.0135447j -0.0026391-0.0135959j -0.0187556+0.015124j 0.0285122-0.0366826j -0.0225786-0.0188386j -0.0126278+0.00711247j 0.0247453-0.0199175j 0.0195881-0.000118564j 0.0386208-0.0215015j -0.0258413-0.0102084j -0.00947584+0.0269817j 0.00410215+0.00668188j -0.0114376+0.00969551j 0.00649061-0.0224749j -0.00637916-0.0179184j -0.0232426-0.0105668j 0.0234115+0.000279038j 0.0159686+0.00800876j 0.0115006-0.0058627j -0.0241927-0.0089751j -0.0238613+0.0128145j 0.0206233-0.00905606j -0.0126739-0.00775257j -0.0109804+0.0104496j 0.0250965-0.00827207j 0.032827+0.0204102j -0.0130319-0.0105713j 0.00586195+0.000756041j 0.0177767-0.0200767j -0.03952+0.000639814j 0.00258338-0.0253566j -0.0500805+0.0184871j 0.00833949-0.0436771j 0.00788083-0.0277463j 0.0101897-0.00400973j 0.0076327+0.0118054j -0.0235738-0.00740676j -0.0458628+0.0248777j 0.0275821+0.0266806j 0.0236734-0.0500681j -0.0611891+0.0577135j -0.019745-0.0483184j 0.0623774+0.0639235j 0.0422988+0.0262945j -0.0511351+0.0180965j -0.0256302-0.0187004j -0.0839957+0.109141j -0.0077242-0.098539j -0.0208197-0.0130981j 0.102915+0.12002j 
0.0712612+0.0273515j 0.0392297+0.0102597j -0.00943736-0.021873j -0.0344961-0.0702777j 0.00757386+0.0243185j -0.00367829-0.027648j 0.00376595-0.00766335j -0.0393498-0.0420451j -0.0295371+0.00640267j 0.00687198-0.0173353j -0.00815725+0.0455724j 0.00566095-0.00815203j -0.0113495-0.0123725j -0.0274065+0.0284067j 0.00687345-0.00126806j 0.0142591-0.0278317j 0.0159665+0.00315694j -0.0488909+0.0350475j -0.013895-0.00568562j 0.01124+0.000563668j -0.00490578+0.0137047j 0.0345704-0.00204023j -0.00866389-0.0156388j 0.0233711-0.0136113j -0.0231302+0.0148326j 0.00420017+0.0305926j 0.00475149-0.00169482j 0.00806585-0.0137949j -0.0177986-0.00328501j 0.0121187-0.00324354j -0.013756+0.012344j -0.0236345-0.00425807j -0.0442403-0.00467081j -0.000241785-0.013479j -0.00730792-0.0152017j 0.00254104+0.0136443j 0.0167938-0.00919844j 0.0175654+0.0125957j 0.0136386+0.00546244j 0.00911361-0.000416255j 0.038316+0.00979215j 0.00393354-0.00627979j -4.05734e-05-0.0195154j -0.0157812+0.00777515j -0.00428946+0.0128424j 0.0644671+0.016392j 0.000700961+0.00892389j 0.0207296+0.0236441j -0.014433-0.0117667j -0.0124996+0.0334062j 0.0454282-0.0215957j -0.0150437-0.0230063j 0.00873068+0.00681131j -0.00955772+0.0101784j 0.0209866-0.00514926j -0.01415+0.00209673j 0.00199505-0.0236725j -0.00983651+0.003477j 0.00538429-0.010707j 0.0321864+0.0172906j 0.011233+0.0277452j -0.0198952+0.0408735j 0.00668847-0.0190804j -0.0153389-0.0366387j -0.0114417+0.00726131j 0.011426+0.000482354j -0.0161124-0.00286895j -0.020318-0.0163816j -0.00765935+0.0321006j 0.0314634-0.00516922j -0.00759386-0.00306891j -0.00332202-0.0480589j -0.0103512-0.00152767j 0.0213463+0.0116027j 0.00441631-0.0128761j 0.000340188-0.0090786j -0.00130811-0.00237084j -0.0213826+0.0092469j 0.0128073-0.0144713j 0.0030759+0.0161633j -0.0112506+0.0219935j -0.000561992-0.0148495j 0.00928016+0.00181971j 0.00435989+0.0215956j 0.00251159+0.00223425j -0.00783443-0.00870881j 0.0158886+0.00967372j -0.00108618+0.0119206j 0.00306267-0.0198615j -0.00807244+0.00692105j 0.00978502-0.0221253j 0.0259606-0.012225j -0.0121552+0.0264205j -0.00990839-0.00777695j 0.0133491-0.0160883j -0.00458943-0.029073j -0.0125931-0.00673955j 0.0132071-0.0144876j 0.0114052+0.00464239j 0.00197588+0.014691j -0.00185592-0.0135352j -0.0167437-0.0128878j -0.0121753+0.0165518j -0.000446806+0.0300236j 0.00897665+0.00237842j -0.00785215-0.0137384j 0.00454754+0.00927131j -0.00347387+0.00401832j 0.00246125-0.00589214j -0.00346027+0.0116414j -0.00660524+0.00436029j -0.0230915-0.00426653j 0.00551416-0.00936046j -0.0444915+0.034115j 0.0299164-0.0143283j 0.0281482+0.00240887j -0.0103884+0.0207085j 0.0196407-0.00915485j -0.00060975-0.0166694j -0.00219715+0.0169363j -0.0227105+0.0209296j 0.0039628+0.00833472j -0.0171806+0.0567131j 0.0233498+0.00620347j -0.0245657+0.0246133j 0.0113616-0.0186372j -0.00240728-0.000956755j -0.0160577+0.0192481j -0.0298819-0.00603419j -0.0190814-0.00636675j 0.0137739+0.00571182j 0.0224178-0.0337723j -0.00321193-0.0158232j -0.0219667+0.0322037j -0.00790967-0.00110089j 0.00390107+0.0136826j 0.00680541+0.00892258j -0.0223577+0.0319107j 0.0315201+0.00266798j -0.00330585-0.0146921j 0.0260161-0.0164439j 0.0176235-0.0378427j 0.0197203+0.00696111j 0.0333891-0.0289817j -0.00612358+0.016075j 0.0348954+0.0142452j -0.00398561-0.00358514j 0.0479782-0.0124194j 0.00653869-0.0102824j 0.000702427-0.011648j 0.00984125-0.0158053j -0.00740765+0.0297212j 0.013383-0.0231237j -0.0468022+0.0480727j -0.0582903+0.0508612j -0.0191586-0.00778548j -0.0470717-0.0130646j 0.0373007-0.012331j -0.0337045-0.00706437j -0.0269539+0.028222j 0.0120485-0.026402j -0.00616878-0.0118378j -0.00364219+0.0104989j -0.0053581-0.0122021j -0.0101595-0.0210421j -0.029041+0.018283j -0.00133685+0.00153801j 0.031739-0.0277503j 0.00623844-0.000976947j -0.0107596-0.00451502j -0.0352568+0.0520754j -0.0269166+0.0215728j -0.00622619-0.0155516j -0.000453606-0.0338749j -0.0282967+0.0171266j -0.0418908+0.030117j -0.0101213+0.0566114j -0.00344196-0.046461j 0.0235459-0.000215967j 0.0799965-0.00758944j -0.0505206+0.0503143j -0.0165756+0.0400081j -0.0651941+0.124333j 0.0507539-0.00240998j -0.00455416-0.0882661j -0.102521+0.0960671j -0.0354038+0.0409895j 0.070043+0.120834j 0.0281755+0.00723026j 
-0.008009-0.0209686j 0.00337946+0.0033039j -0.0218875-0.0264107j -0.025197+0.00246806j -0.00381325-0.0697821j 0.00863514-0.0152028j 0.0153592-0.0306559j -0.0130699+0.015065j -0.0208704+0.0696001j 0.0133408-0.0125175j 0.0170558-0.00868036j 0.0109918+0.0349009j -0.0171039+0.0155043j 0.00321614-0.0416544j 0.0160119+0.0166153j -0.00609722+0.00305929j -0.00226821+0.0184491j 0.00135566+0.017314j -0.0326692+0.0531536j 0.00544866-0.00347743j -0.0197101+0.0411393j -0.000997528-0.009713j -0.0032162+0.0179559j 0.000527349+0.0027377j 0.0154316-0.0215342j 0.0169069-0.012288j 0.0132116-0.00797444j -0.0238789+0.00660627j 0.0149705-0.00214003j 0.0129015-0.0187184j 0.0114794-0.0026142j 0.0030205+0.0290536j 0.0106005-0.0130884j 0.0345468-0.0385963j 0.0229034-0.0193844j 0.00917923-0.0018261j 0.0196585-0.0104686j 0.00864065-0.016105j 0.00219423+0.0178813j 0.0222062-0.00367901j -0.0101488+0.00444059j -0.0131631+0.0198987j 0.0216285-0.00999601j 0.0040168+0.0292165j 0.0486362-0.0305349j 0.00608803+0.0107535j -0.0105019-0.0128038j -0.00425468+0.017602j -0.0239375+0.021972j -0.0214885+0.00439751j -0.0184144+0.00566935j -0.0149959-0.0230906j -0.00360065-0.0138745j -0.0163192+0.0188889j -0.0184817-0.0081512j -0.0102517+0.0122863j -0.0104829+0.00415526j 0.0204597-0.00588427j -0.000832492+0.0112349j 0.000869323-0.00550073j -0.00030694+0.00663239j 0.00184313-0.0102987j -0.0255903+0.00330473j 0.0169121+0.0275583j -0.0137736+0.00462669j 0.0395168+0.00896823j 0.0100992+0.0202523j -0.000376335-0.00598266j -0.065838+0.029594j -0.0280906+0.0112756j -0.00776673-0.000615405j -0.0113142+0.00468713j 0.00144993-0.00224196j 0.0252144-0.00164155j 0.00863698+0.00685224j 0.00945409-0.00704494j 0.00967344-0.00207527j 0.000791299-0.0258095j -0.0343482+0.0239679j 0.00356729-0.00354055j -0.0238068+0.00825493j -0.00671623+0.00484483j 0.0249297-0.0229783j -0.0181589+0.0057347j 0.0311929-0.0336819j -0.0125196+0.00202594j 0.0318892-0.027968j 0.00380547+0.01385j -0.0203574+0.00678331j 0.0061643+0.0030877j 0.0056561-0.0193276j 0.00422313+0.00384836j 0.00817736+0.0121674j 0.00768809+0.00676524j -0.00579505+0.00933427j -0.0165815+0.00456492j -0.0124211-0.00835277j 0.0358897-0.0178804j -6.77782e-05+0.00116124j 0.0168748-0.0174822j -0.00740569-0.00293066j -0.00851576+0.039932j 0.0250241+0.0119189j 0.0276802-0.0230044j -0.0156633-0.00530251j 0.0109175-0.00861417j -0.0149839+0.0259028j -0.0022296+0.00775761j 0.00447093-0.00444211j -0.00916192+0.0328911j -0.0178358+0.00338931j -0.00565399+0.0362981j -0.000863409-0.00367708j -0.0164679+0.00436026j -0.00543758-0.00393188j 0.0113958+0.00253989j -0.0217049+0.00929774j 0.00817955-0.0395113j 0.0050491-0.0251931j 0.00267716+0.00996076j -0.0179995+0.017334j 0.0370034-0.0133602j 0.0439288-0.0441633j 0.0664272-0.0500425j -0.00664353+0.0236375j -0.00276058-0.0575927j 0.00708995-0.0150129j -0.00956227+0.0274803j -0.0242453-0.00873728j 0.00426766+0.00455907j 0.00710995-0.0132104j -0.0265106-0.00876367j 0.0244098-0.0414775j 0.0780207-0.0124827j -0.0427466+0.048548j -0.00132435+0.00862792j 0.0094448-0.0193286j 0.0759359-0.0279899j 0.070163-0.0366483j -0.0265101+0.0429983j -0.0104492-0.0473401j -0.0532765+0.0280954j 0.0438789-0.050431j -0.144633+0.0476368j -0.0125621+0.0276379j 0.031757-0.0828579j -0.0428782+0.0447336j 0.0255432-0.0952355j -0.0477534+0.0293913j -0.0296891+0.0348757j -0.0710104+0.0621382j 0.0441982+0.0054172j -0.0792209+0.0548273j 0.0675634-0.000370577j 0.0602026+0.038775j -0.0579833+0.0628135j 0.00859961+0.0159248j -0.0971593+0.03266j -0.0266987+0.0177287j 0.0108869+0.00596013j -0.0304079-0.0201872j -0.0244724+0.0272299j 0.0164725-0.0063954j -0.0667751+0.0750514j 0.0322223-0.0531408j 0.0192198-0.00990372j 0.042185-0.00569342j -0.00484428-0.0170721j -0.0380842+0.0233342j -0.0212477+0.0388292j 0.0495508-0.0227589j -0.0225234+0.0228179j 0.0295654-0.0108809j -0.00127818-0.00300671j 0.0794523-0.0181124j -0.0947241+0.143267j 0.00100895+0.0636304j -0.0148823+0.00116595j 0.0178813-0.0289405j -0.0238075+0.00748462j 0.0370643+0.0490535j -0.0225194+0.064372j 0.0971463-0.0832789j -0.00635666-0.0449944j -0.236308+0.185424j 0.0186744+0.106334j 0.0724226-0.0681051j -0.0115857+0.0443046j 0.0174417+0.00127972j 
